,Aikhal,Keyless Go,Tango And Cash,White Hart Express,Cape Wrath,Kentucky Nick,Prickley Prince,Splendid Chap,Princess Alakhai,Sassolino,Missedthedeel,Poetic Whisper
08-12-2022 13:20:39.781389,"(6.5, 8.0, 7.87)","(26.0, 70.0, 62.0)","(3.8, 4.3, 4.164444444444444)","(31.0, 100.0, 76.0)","(101.0, 440.0, 380.0)","(4.8, 7.2, 6.85)","(41.0, 60.0, 61.25)","(3.6, 4.1, 4.016666666666667)","(101.0, 360.0, 285.0)","(6.0, 6.8, 6.454545454545455)","(101.0, 160.0, 145.0)","(16.0, 25.0, 23.428571428571427)"
08-12-2022 13:20:41.586185,"(6.5, 8.0, 7.686486486486486)","(26.0, 70.0, 62.0)","(3.8, 4.3, 4.164444444444444)","(31.0, 100.0, 86.0)","(101.0, 440.0, 380.0)","(4.8, 7.2, 6.866666666666666)","(41.0, 65.0, 61.25)","(3.6, 4.1, 4.016666666666667)","(101.0, 360.0, 260.0)","(6.0, 6.8, 6.451428571428572)","(101.0, 160.0, 145.0)","(16.0, 25.0, 23.428571428571427)"
08-12-2022 13:20:43.378995,"(6.5, 8.0, 7.686486486486486)","(26.0, 70.0, 62.0)","(3.8, 4.3, 4.1716981132075475)","(31.0, 95.0, 90.0)","(101.0, 440.0, 380.0)","(4.8, 7.2, 6.88)","(41.0, 65.0, 61.666666666666664)","(3.6, 4.1, 4.016666666666667)","(101.0, 360.0, 260.0)","(6.0, 6.8, 6.454545454545455)","(101.0, 160.0, 145.0)","(16.0, 25.0, 23.428571428571427)"
08-12-2022 13:20:45.164314,"(6.5, 8.0, 7.686486486486486)","(26.0, 70.0, 62.0)","(3.8, 4.2, 4.1716981132075475)","(31.0, 95.0, 63.75)","(101.0, 440.0, 380.0)","(4.8, 7.2, 6.88)","(41.0, 65.0, 61.666666666666664)","(3.6, 4.1, 4.016666666666667)","(101.0, 360.0, 260.0)","(6.0, 6.8, 6.451428571428572)","(101.0, 160.0, 145.0)","(16.0, 25.0, 23.428571428571427)"
08-12-2022 13:20:46.990557,"(6.5, 8.0, 7.745454545454545)","(26.0, 70.0, 62.0)","(3.8, 4.2, 4.1716981132075475)","(31.0, 90.0, 63.75)","(101.0, 440.0, 380.0)","(4.8, 7.2, 6.933333333333334)","(41.0, 65.0, 61.666666666666664)","(3.6, 4.1, 4.016666666666667)","(101.0, 360.0, 285.0)","(6.0, 6.8, 6.474285714285714)","(101.0, 160.0, 145.0)","(16.0, 25.0, 23.428571428571427)"
08-12-2022 13:20:48.762389,"(6.5, 7.8, 7.745454545454545)","(26.0, 70.0, 62.0)","(3.8, 4.2, 4.1716981132075475)","(31.0, 90.0, 63.75)","(101.0, 440.0, 380.0)","(4.8, 7.2, 6.933333333333334)","(41.0, 65.0, 61.666666666666664)","(3.6, 4.1, 4.016666666666667)","(101.0, 360.0, 285.0)","(6.0, 6.8, 6.474285714285714)","(101.0, 160.0, 145.0)","(16.0, 25.0, 23.428571428571427)"
08-12-2022 13:20:50.509337,"(6.5, 7.8, 7.745454545454545)","(26.0, 70.0, 62.0)","(3.8, 4.2, 4.174137931034482)","(31.0, 90.0, 63.75)","(101.0, 440.0, 380.0)","(4.8, 7.2, 6.906666666666666)","(41.0, 65.0, 61.666666666666664)","(3.6, 4.1, 4.04776119402985)","(101.0, 360.0, 260.0)","(6.0, 6.8, 6.474285714285714)","(101.0, 160.0, 145.0)","(16.0, 25.0, 23.428571428571427)"
08-12-2022 13:20:52.301062,"(6.5, 7.8, 7.745454545454545)","(26.0, 70.0, 62.0)","(3.8, 4.2, 4.187755102040817)","(31.0, 90.0, 65.0)","(101.0, 440.0, 380.0)","(4.8, 7.2, 6.933333333333334)","(41.0, 65.0, 61.666666666666664)","(3.6, 4.1, 4.04776119402985)","(101.0, 360.0, 260.0)","(6.0, 6.8, 6.474285714285714)","(101.0, 160.0, 145.0)","(16.0, 25.0, 23.428571428571427)"
08-12-2022 13:20:54.026191,"(6.5, 7.8, 7.745454545454545)","(26.0, 70.0, 62.0)","(3.8, 4.2, 4.187755102040817)","(31.0, 85.0, 81.25)","(101.0, 440.0, 380.0)","(4.8, 7.2, 6.933333333333334)","(41.0, 65.0, 61.666666666666664)","(3.6, 4.1, 4.016666666666667)","(101.0, 360.0, 260.0)","(6.0, 6.8, 6.474285714285714)","(101.0, 160.0, 141.53846153846155)","(16.0, 25.0, 23.428571428571427)"
08-12-2022 13:20:55.815988,"(6.5, 7.8, 7.745454545454545)","(26.0, 70.0, 62.0)","(3.8, 4.2, 4.187755102040817)","(31.0, 90.0, 81.25)","(101.0, 440.0, 380.0)","(4.8, 7.2, 6.906666666666666)","(41.0, 65.0, 61.666666666666664)","(3.6, 4.1, 4.016666666666667)","(101.0, 360.0, 260.0)","(6.0, 6.8, 6.474285714285714)","(101.0, 160.0, 141.53846153846155)","(16.0, 25.0, 23.428571428571427)"
08-12-2022 13:20:57.541182,"(6.5, 7.8, 7.64)","(26.0, 70.0, 62.0)","(3.8, 4.2, 4.210810810810811)","(31.0, 90.0, 81.25)","(101.0, 440.0, 380.0)","(4.8, 7.2, 6.88)","(41.0, 65.0, 61.666666666666664)","(3.6, 4.1, 4.016666666666667)","(101.0, 360.0, 260.0)","(5.5, 6.8, 6.454545454545455)","(101.0, 160.0, 141.53846153846155)","(16.0, 25.0, 23.428571428571427)"
08-12-2022 13:20:59.262605,"(6.5, 8.0, 7.699999999999999)","(26.0, 70.0, 62.0)","(3.8, 4.3, 4.215873015873016)","(31.0, 90.0, 81.25)","(101.0, 440.0, 380.0)","(4.8, 7.2, 7.15)","(41.0, 65.0, 61.25)","(3.6, 4.1, 4.016666666666667)","(101.0, 360.0, 285.0)","(5.5, 6.8, 6.454545454545455)","(101.0, 160.0, 141.53846153846155)","(16.0, 25.0, 23.428571428571427)"
08-12-2022 13:21:00.983693,"(6.5, 7.8, 7.685714285714285)","(26.0, 70.0, 62.0)","(3.8, 4.3, 4.215873015873016)","(31.0, 90.0, 81.25)","(101.0, 440.0, 380.0)","(4.8, 7.2, 7.15)","(41.0, 65.0, 61.666666666666664)","(3.6, 4.1, 4.016666666666667)","(101.0, 360.0, 285.0)","(5.5, 6.8, 6.456338028169014)","(101.0, 160.0, 141.53846153846155)","(16.0, 25.0, 23.428571428571427)"
08-12-2022 13:21:02.690143,"(6.5, 7.8, 7.685714285714285)","(26.0, 70.0, 62.0)","(3.8, 4.3, 4.215873015873016)","(31.0, 90.0, 81.25)","(101.0, 440.0, 380.0)","(4.8, 7.2, 7.15)","(41.0, 65.0, 61.666666666666664)","(3.6, 4.1, 4.016666666666667)","(101.0, 360.0, 260.0)","(5.5, 6.8, 6.456338028169014)","(101.0, 160.0, 141.53846153846155)","(16.0, 25.0, 23.428571428571427)"
08-12-2022 13:21:04.771903,"(6.5, 7.8, 7.693333333333333)","(26.0, 70.0, 62.0)","(3.8, 4.3, 4.215873015873016)","(31.0, 90.0, 81.42857142857143)","(101.0, 440.0, 380.0)","(4.8, 7.2, 7.15)","(41.0, 65.0, 61.666666666666664)","(3.6, 4.1, 4.016666666666667)","(101.0, 360.0, 285.0)","(5.5, 6.8, 6.6)","(101.0, 160.0, 141.53846153846155)","(16.0, 25.0, 23.428571428571427)"
08-12-2022 13:21:06.622558,"(6.5, 7.8, 7.685714285714285)","(26.0, 70.0, 62.0)","(3.8, 4.3, 4.215873015873016)","(31.0, 90.0, 77.5)","(101.0, 440.0, 380.0)","(4.8, 7.2, 7.015384615384615)","(41.0, 65.0, 61.666666666666664)","(3.6, 4.1, 4.016666666666667)","(101.0, 360.0, 260.0)","(5.5, 6.8, 6.6)","(101.0, 160.0, 141.53846153846155)","(16.0, 25.0, 23.428571428571427)"
08-12-2022 13:21:08.531574,"(6.5, 7.8, 7.699999999999999)","(26.0, 70.0, 62.0)","(3.8, 4.3, 4.252631578947368)","(31.0, 90.0, 77.5)","(101.0, 440.0, 380.0)","(4.8, 7.2, 7.015384615384615)","(41.0, 65.0, 61.666666666666664)","(3.6, 4.1, 4.016666666666667)","(101.0, 360.0, 285.0)","(5.5, 6.8, 6.517647058823529)","(101.0, 160.0, 144.0)","(16.0, 25.0, 23.428571428571427)"
08-12-2022 13:21:10.394834,"(6.5, 7.8, 7.699999999999999)","(26.0, 70.0, 62.0)","(3.8, 4.3, 4.232258064516129)","(31.0, 90.0, 77.5)","(101.0, 440.0, 380.0)","(4.8, 7.2, 7.015384615384615)","(41.0, 65.0, 61.0)","(3.5, 4.1, 4.016666666666667)","(101.0, 360.0, 260.0)","(5.5, 6.6, 6.517647058823529)","(101.0, 160.0, 144.0)","(16.0, 25.0, 23.428571428571427)"
08-12-2022 13:21:12.235725,"(6.5, 7.8, 7.5)","(26.0, 70.0, 62.0)","(3.8, 4.3, 4.241666666666667)","(31.0, 90.0, 77.5)","(101.0, 440.0, 380.0)","(4.8, 7.2, 6.9818181818181815)","(41.0, 65.0, 61.0)","(3.5, 4.1, 4.025531914893617)","(101.0, 360.0, 285.0)","(5.5, 6.6, 6.517647058823529)","(101.0, 160.0, 144.0)","(16.0, 25.0, 23.428571428571427)"
08-12-2022 13:21:14.086759,"(6.5, 7.6, 7.555555555555555)","(26.0, 70.0, 62.0)","(3.8, 4.3, 4.241666666666667)","(31.0, 90.0, 83.33333333333334)","(101.0, 440.0, 380.0)","(4.8, 7.2, 6.96)","(41.0, 65.0, 61.0)","(3.5, 4.1, 4.062962962962962)","(101.0, 360.0, 285.0)","(5.5, 6.6, 6.517647058823529)","(101.0, 160.0, 144.0)","(16.0, 25.0, 23.428571428571427)"
08-12-2022 13:21:15.907884,"(6.5, 7.6, 7.709090909090909)","(26.0, 70.0, 62.0)","(3.8, 4.3, 4.242857142857143)","(31.0, 90.0, 80.0)","(101.0, 440.0, 380.0)","(4.8, 7.2, 6.91764705882353)","(41.0, 65.0, 61.0)","(3.5, 4.1, 4.104166666666666)","(101.0, 360.0, 260.0)","(5.5, 6.6, 6.490909090909091)","(101.0, 160.0, 145.0)","(16.0, 25.0, 23.428571428571427)"
08-12-2022 13:21:17.700031,"(6.5, 8.0, 7.709090909090909)","(26.0, 70.0, 62.0)","(3.8, 4.3, 4.2375)","(31.0, 90.0, 83.33333333333334)","(101.0, 440.0, 380.0)","(4.8, 7.2, 6.91764705882353)","(41.0, 65.0, 61.0)","(3.5, 4.2, 4.104166666666666)","(101.0, 360.0, 285.0)","(5.5, 6.6, 6.490909090909091)","(101.0, 160.0, 145.0)","(16.0, 25.0, 23.428571428571427)"
08-12-2022 13:21:19.498616,"(6.5, 8.0, 7.709090909090909)","(26.0, 70.0, 62.0)","(3.8, 4.3, 4.2375)","(31.0, 90.0, 83.33333333333334)","(101.0, 440.0, 380.0)","(4.6, 7.2, 6.91764705882353)","(41.0, 65.0, 61.0)","(3.5, 4.2, 4.105714285714285)","(101.0, 360.0, 285.0)","(5.5, 6.6, 6.490909090909091)","(101.0, 160.0, 145.0)","(16.0, 25.0, 23.428571428571427)"
08-12-2022 13:21:21.321949,"(6.5, 8.0, 7.709090909090909)","(26.0, 70.0, 62.0)","(3.8, 4.3, 4.242857142857143)","(31.0, 90.0, 83.33333333333334)","(101.0, 440.0, 380.0)","(4.6, 7.2, 6.91764705882353)","(41.0, 65.0, 61.0)","(3.5, 4.2, 4.106451612903226)","(101.0, 360.0, 260.0)","(5.5, 6.6, 6.490909090909091)","(101.0, 160.0, 145.0)","(16.0, 25.0, 23.428571428571427)"
08-12-2022 13:21:23.095527,"(6.5, 8.0, 7.709090909090909)","(26.0, 70.0, 62.0)","(3.8, 4.3, 4.242857142857143)","(31.0, 90.0, 83.33333333333334)","(101.0, 440.0, 380.0)","(4.6, 7.2, 6.91764705882353)","(41.0, 65.0, 61.0)","(3.5, 4.2, 4.107142857142857)","(101.0, 360.0, 285.0)","(5.5, 6.6, 6.490909090909091)","(101.0, 160.0, 145.0)","(16.0, 25.0, 23.428571428571427)"
08-12-2022 13:21:24.846678,"(6.5, 8.0, 7.709090909090909)","(26.0, 70.0, 62.0)","(3.8, 4.3, 4.218461538461539)","(31.0, 90.0, 83.33333333333334)","(101.0, 440.0, 380.0)","(4.6, 7.2, 6.91764705882353)","(41.0, 65.0, 61.0)","(3.5, 4.2, 4.107142857142857)","(101.0, 360.0, 260.0)","(5.5, 6.6, 6.490909090909091)","(101.0, 160.0, 144.0)","(16.0, 25.0, 23.428571428571427)"
08-12-2022 13:21:26.580256,"(6.5, 8.0, 7.8)","(26.0, 70.0, 62.0)","(3.8, 4.4, 4.282758620689655)","(31.0, 90.0, 66.66666666666667)","(101.0, 440.0, 380.0)","(4.6, 7.2, 6.925)","(41.0, 65.0, 62.5)","(3.5, 4.2, 4.107142857142857)","(101.0, 360.0, 260.0)","(5.5, 6.6, 6.536363636363636)","(101.0, 160.0, 144.0)","(16.0, 25.0, 23.35)"
08-12-2022 13:21:28.345153,"(6.5, 8.0, 7.8)","(26.0, 70.0, 62.0)","(3.8, 4.3, 4.286666666666666)","(31.0, 90.0, 80.0)","(101.0, 440.0, 380.0)","(4.6, 7.0, 6.925)","(41.0, 65.0, 64.64285714285714)","(3.5, 4.2, 4.107142857142857)","(101.0, 360.0, 260.0)","(5.5, 6.6, 6.536363636363636)","(101.0, 160.0, 144.0)","(16.0, 25.0, 23.428571428571427)"
08-12-2022 13:21:30.030881,"(6.5, 8.0, 7.8)","(26.0, 70.0, 62.0)","(3.8, 4.3, 4.286666666666666)","(31.0, 90.0, 83.33333333333334)","(101.0, 440.0, 380.0)","(4.6, 7.0, 6.925)","(41.0, 70.0, 64.64285714285714)","(3.5, 4.2, 4.107142857142857)","(101.0, 360.0, 285.0)","(5.5, 6.6, 6.536363636363636)","(101.0, 160.0, 144.0)","(16.0, 25.0, 23.428571428571427)"
08-12-2022 13:21:31.795516,"(6.5, 8.0, 7.8)","(26.0, 70.0, 62.0)","(3.8, 4.3, 4.285915492957746)","(31.0, 90.0, 83.33333333333334)","(101.0, 440.0, 380.0)","(4.6, 7.0, 6.925)","(41.0, 70.0, 64.64285714285714)","(3.5, 4.2, 4.107142857142857)","(101.0, 360.0, 285.0)","(5.5, 6.6, 6.536363636363636)","(101.0, 160.0, 130.0)","(16.0, 25.0, 23.428571428571427)"
08-12-2022 13:21:33.509579,"(6.5, 8.0, 7.8)","(26.0, 70.0, 62.0)","(3.8, 4.3, 4.2846153846153845)","(31.0, 90.0, 83.33333333333334)","(101.0, 440.0, 380.0)","(4.6, 7.0, 6.91764705882353)","(41.0, 70.0, 64.64285714285714)","(3.5, 4.2, 4.107142857142857)","(101.0, 360.0, 260.0)","(5.5, 6.6, 6.52)","(101.0, 160.0, 143.33333333333334)","(16.0, 25.0, 23.666666666666668)"
08-12-2022 13:21:35.289330,"(6.5, 8.0, 7.8)","(26.0, 70.0, 62.0)","(3.8, 4.3, 4.2846153846153845)","(31.0, 90.0, 83.33333333333334)","(101.0, 440.0, 380.0)","(4.6, 7.2, 6.91764705882353)","(41.0, 70.0, 64.64285714285714)","(3.5, 4.2, 4.107142857142857)","(101.0, 360.0, 285.0)","(5.5, 6.6, 6.52)","(101.0, 160.0, 143.33333333333334)","(16.0, 25.0, 23.666666666666668)"
08-12-2022 13:21:37.003485,"(6.5, 8.0, 7.8)","(26.0, 70.0, 62.0)","(3.8, 4.3, 4.2846153846153845)","(31.0, 90.0, 83.33333333333334)","(101.0, 440.0, 380.0)","(4.6, 7.2, 6.91764705882353)","(41.0, 70.0, 64.64285714285714)","(3.5, 4.2, 4.107142857142857)","(101.0, 360.0, 285.0)","(5.5, 6.6, 6.52)","(101.0, 160.0, 143.33333333333334)","(16.0, 25.0, 23.666666666666668)"
08-12-2022 13:21:38.682280,"(6.5, 8.0, 7.8)","(26.0, 70.0, 62.0)","(3.8, 4.3, 4.2846153846153845)","(31.0, 90.0, 83.33333333333334)","(101.0, 440.0, 380.0)","(4.6, 7.2, 6.91764705882353)","(41.0, 70.0, 64.64285714285714)","(3.5, 4.2, 4.107142857142857)","(101.0, 360.0, 285.0)","(5.5, 6.6, 6.52)","(101.0, 160.0, 143.33333333333334)","(16.0, 25.0, 23.666666666666668)"
08-12-2022 13:21:40.397460,"(6.5, 8.0, 7.8)","(26.0, 70.0, 62.0)","(3.8, 4.3, 4.2846153846153845)","(31.0, 90.0, 83.33333333333334)","(101.0, 440.0, 380.0)","(4.6, 7.2, 6.91764705882353)","(41.0, 70.0, 61.92307692307692)","(3.5, 4.2, 4.107142857142857)","(101.0, 360.0, 260.0)","(5.5, 6.6, 6.52)","(101.0, 160.0, 143.33333333333334)","(16.0, 25.0, 23.666666666666668)"
08-12-2022 13:21:42.065454,"(6.5, 8.0, 7.8)","(26.0, 70.0, 62.0)","(3.8, 4.3, 4.269491525423729)","(31.0, 90.0, 83.33333333333334)","(101.0, 440.0, 380.0)","(4.6, 7.2, 6.91764705882353)","(41.0, 65.0, 61.92307692307692)","(3.5, 4.2, 4.052941176470588)","(101.0, 360.0, 260.0)","(5.5, 6.6, 6.531034482758621)","(101.0, 160.0, 143.33333333333334)","(16.0, 25.0, 23.666666666666668)"
08-12-2022 13:21:43.835290,"(6.5, 8.0, 7.866666666666666)","(26.0, 70.0, 62.0)","(3.8, 4.3, 4.284375)","(31.0, 90.0, 83.33333333333334)","(101.0, 440.0, 380.0)","(4.6, 7.2, 6.91764705882353)","(41.0, 65.0, 61.92307692307692)","(3.5, 4.1, 4.046511627906977)","(101.0, 360.0, 260.0)","(5.5, 6.4, 6.254545454545455)","(101.0, 160.0, 143.33333333333334)","(16.0, 25.0, 23.666666666666668)"
08-12-2022 13:21:45.709602,"(6.5, 8.0, 7.866666666666666)","(26.0, 70.0, 62.0)","(3.8, 4.3, 4.28)","(31.0, 90.0, 83.33333333333334)","(101.0, 440.0, 380.0)","(4.6, 7.2, 6.91764705882353)","(41.0, 65.0, 61.92307692307692)","(3.5, 4.1, 4.046511627906977)","(101.0, 360.0, 260.0)","(5.5, 6.4, 6.2615384615384615)","(101.0, 160.0, 143.33333333333334)","(16.0, 25.0, 23.666666666666668)"
08-12-2022 13:21:47.527120,"(6.5, 8.0, 7.866666666666666)","(26.0, 70.0, 62.0)","(3.8, 4.3, 4.28)","(31.0, 90.0, 82.85714285714286)","(101.0, 440.0, 380.0)","(4.6, 7.2, 6.91764705882353)","(41.0, 65.0, 61.92307692307692)","(3.5, 4.1, 4.037837837837838)","(101.0, 360.0, 260.0)","(5.5, 6.4, 6.2615384615384615)","(101.0, 160.0, 143.33333333333334)","(16.0, 25.0, 23.666666666666668)"
08-12-2022 13:21:49.583756,"(6.5, 8.0, 7.9)","(26.0, 70.0, 62.0)","(3.8, 4.3, 4.28)","(31.0, 90.0, 75.0)","(101.0, 440.0, 380.0)","(4.6, 7.2, 6.91764705882353)","(41.0, 65.0, 61.92307692307692)","(3.5, 4.1, 4.015151515151515)","(101.0, 360.0, 260.0)","(5.5, 6.4, 6.2615384615384615)","(101.0, 160.0, 143.33333333333334)","(16.0, 25.0, 23.666666666666668)"
08-12-2022 13:21:51.627739,"(6.5, 8.0, 7.7846153846153845)","(26.0, 70.0, 62.0)","(3.8, 4.3, 4.309677419354839)","(31.0, 95.0, 84.5)","(101.0, 440.0, 380.0)","(4.6, 7.2, 6.91764705882353)","(41.0, 65.0, 61.92307692307692)","(3.5, 4.1, 4.015151515151515)","(101.0, 360.0, 260.0)","(5.5, 6.4, 6.2615384615384615)","(101.0, 160.0, 143.33333333333334)","(16.0, 25.0, 23.666666666666668)"
08-12-2022 13:21:53.434742,"(6.5, 8.0, 7.909090909090909)","(26.0, 70.0, 46.0)","(3.8, 4.4, 4.319354838709677)","(31.0, 95.0, 84.5)","(101.0, 440.0, 380.0)","(4.6, 7.2, 6.91764705882353)","(41.0, 65.0, 61.92307692307692)","(3.5, 4.1, 4.015151515151515)","(101.0, 360.0, 260.0)","(5.5, 6.4, 6.2615384615384615)","(101.0, 160.0, 143.33333333333334)","(16.0, 25.0, 23.666666666666668)"
08-12-2022 13:21:55.193038,"(6.5, 8.0, 7.909090909090909)","(26.0, 50.0, 46.0)","(3.8, 4.4, 4.319354838709677)","(31.0, 95.0, 84.5)","(101.0, 440.0, 380.0)","(4.6, 7.2, 6.91764705882353)","(41.0, 65.0, 61.92307692307692)","(3.5, 4.1, 4.015151515151515)","(101.0, 360.0, 260.0)","(5.5, 6.4, 6.341176470588236)","(101.0, 160.0, 143.33333333333334)","(16.0, 25.0, 23.666666666666668)"
08-12-2022 13:21:56.924600,"(6.5, 8.0, 7.933333333333333)","(26.0, 50.0, 45.2)","(3.8, 4.4, 4.315789473684211)","(31.0, 95.0, 84.5)","(101.0, 440.0, 380.0)","(4.6, 7.2, 6.91764705882353)","(41.0, 65.0, 61.92307692307692)","(3.5, 4.1, 4.015151515151515)","(101.0, 360.0, 260.0)","(5.5, 6.4, 6.316666666666667)","(101.0, 160.0, 143.33333333333334)","(16.0, 25.0, 23.666666666666668)"
08-12-2022 13:21:58.706246,"(6.5, 8.2, 8.1)","(26.0, 50.0, 45.2)","(3.8, 4.4, 4.315789473684211)","(31.0, 95.0, 80.0)","(101.0, 440.0, 380.0)","(4.6, 7.2, 6.9818181818181815)","(41.0, 65.0, 62.142857142857146)","(3.5, 4.1, 4.03170731707317)","(101.0, 360.0, 260.0)","(5.5, 6.4, 6.32)","(101.0, 160.0, 143.33333333333334)","(16.0, 25.0, 23.22222222222222)"
08-12-2022 13:22:00.405579,"(6.5, 8.4, 8.07)","(26.0, 50.0, 45.2)","(3.8, 4.4, 4.315789473684211)","(31.0, 95.0, 80.0)","(101.0, 440.0, 380.0)","(4.6, 7.2, 6.9818181818181815)","(41.0, 65.0, 61.92307692307692)","(3.5, 4.1, 4.03170731707317)","(101.0, 360.0, 285.0)","(5.5, 6.6, 6.32)","(101.0, 160.0, 143.33333333333334)","(16.0, 25.0, 23.22222222222222)"
08-12-2022 13:22:02.151081,"(6.5, 8.4, 8.215384615384616)","(26.0, 50.0, 45.2)","(3.8, 4.4, 4.332432432432433)","(31.0, 95.0, 86.0)","(101.0, 440.0, 380.0)","(4.6, 7.2, 6.9)","(41.0, 65.0, 61.92307692307692)","(3.5, 4.1, 4.015151515151515)","(101.0, 360.0, 285.0)","(5.5, 6.6, 6.32)","(101.0, 160.0, 143.33333333333334)","(16.0, 25.0, 23.22222222222222)"
08-12-2022 13:22:03.891651,"(6.5, 8.4, 8.357142857142858)","(26.0, 50.0, 45.2)","(3.8, 4.4, 4.332432432432433)","(31.0, 95.0, 83.75)","(101.0, 440.0, 380.0)","(4.6, 7.2, 6.9)","(41.0, 65.0, 61.92307692307692)","(3.5, 4.1, 4.015151515151515)","(101.0, 360.0, 285.0)","(5.5, 6.6, 6.32)","(101.0, 160.0, 143.33333333333334)","(16.0, 25.0, 23.22222222222222)"
08-12-2022 13:22:05.647336,"(6.5, 8.4, 8.357142857142858)","(26.0, 50.0, 45.2)","(3.8, 4.4, 4.332432432432433)","(31.0, 95.0, 90.0)","(101.0, 440.0, 380.0)","(4.6, 7.2, 6.9)","(41.0, 65.0, 61.92307692307692)","(3.5, 4.1, 4.015151515151515)","(101.0, 360.0, 285.0)","(5.5, 6.6, 6.32)","(101.0, 160.0, 143.33333333333334)","(16.0, 25.0, 23.22222222222222)"
08-12-2022 13:22:07.360805,"(6.5, 8.4, 8.364705882352942)","(26.0, 50.0, 45.2)","(3.8, 4.4, 4.332432432432433)","(31.0, 100.0, 90.0)","(101.0, 440.0, 380.0)","(4.6, 7.2, 7.008)","(41.0, 65.0, 61.92307692307692)","(3.5, 4.1, 4.015151515151515)","(101.0, 360.0, 285.0)","(5.5, 6.6, 6.356521739130435)","(101.0, 160.0, 143.33333333333334)","(16.0, 25.0, 23.22222222222222)"
08-12-2022 13:22:09.053703,"(6.5, 8.4, 8.3)","(26.0, 50.0, 45.2)","(3.8, 4.4, 4.310714285714286)","(31.0, 100.0, 93.125)","(101.0, 440.0, 380.0)","(4.6, 7.2, 7.008)","(41.0, 65.0, 61.92307692307692)","(3.5, 4.1, 4.017241379310345)","(101.0, 360.0, 260.0)","(5.5, 6.6, 6.3500000000000005)","(101.0, 160.0, 145.55555555555554)","(16.0, 25.0, 23.2)"
08-12-2022 13:22:10.799545,"(6.5, 8.4, 8.3)","(26.0, 50.0, 45.2)","(3.8, 4.4, 4.281666666666666)","(31.0, 110.0, 91.0)","(101.0, 440.0, 380.0)","(4.6, 7.2, 7.022222222222222)","(41.0, 65.0, 61.92307692307692)","(3.5, 4.1, 4.017241379310345)","(101.0, 360.0, 260.0)","(5.5, 6.4, 6.3500000000000005)","(101.0, 150.0, 145.55555555555554)","(16.0, 25.0, 23.2)"
08-12-2022 13:22:12.569314,"(6.5, 8.4, 8.3)","(26.0, 50.0, 67.5)","(3.8, 4.3, 4.2924528301886795)","(31.0, 100.0, 84.375)","(101.0, 440.0, 395.0)","(4.6, 7.2, 6.9818181818181815)","(41.0, 65.0, 64.64285714285714)","(3.5, 4.1, 4.007692307692308)","(101.0, 360.0, 286.6666666666667)","(5.5, 6.4, 6.155)","(101.0, 150.0, 140.0)","(16.0, 25.0, 23.2)"
08-12-2022 13:22:14.363765,"(6.5, 8.4, 8.3)","(26.0, 85.0, 60.0)","(3.8, 4.3, 4.2924528301886795)","(31.0, 100.0, 84.375)","(101.0, 440.0, 395.0)","(4.6, 7.2, 6.9818181818181815)","(41.0, 70.0, 64.64285714285714)","(3.5, 4.1, 4.007692307692308)","(101.0, 360.0, 286.6666666666667)","(5.5, 6.2, 6.15)","(101.0, 150.0, 140.0)","(16.0, 25.0, 23.2)"
08-12-2022 13:22:16.090183,"(6.5, 8.4, 7.864285714285714)","(26.0, 80.0, 56.666666666666664)","(3.8, 4.3, 4.374489795918367)","(31.0, 100.0, 70.83333333333333)","(101.0, 440.0, 395.0)","(4.6, 7.2, 6.9818181818181815)","(41.0, 70.0, 65.38461538461539)","(3.5, 4.1, 4.007692307692308)","(101.0, 360.0, 350.0)","(5.5, 6.2, 6.296)","(101.0, 150.0, 140.0)","(16.0, 25.0, 23.2)"
08-12-2022 13:22:17.815481,"(6.5, 8.4, 7.9)","(26.0, 70.0, 52.5)","(3.8, 4.4, 4.39136690647482)","(31.0, 100.0, 91.25)","(101.0, 440.0, 400.0)","(4.6, 7.2, 6.88)","(41.0, 70.0, 65.38461538461539)","(3.5, 4.1, 4.007692307692308)","(101.0, 370.0, 350.0)","(5.5, 6.6, 6.296)","(101.0, 150.0, 140.0)","(16.0, 25.0, 23.2)"
08-12-2022 13:22:19.541148,"(6.5, 8.4, 8.0)","(26.0, 65.0, 51.42857142857143)","(3.8, 4.4, 4.393684210526316)","(31.0, 95.0, 89.0)","(101.0, 440.0, 420.0)","(4.6, 7.2, 6.88)","(41.0, 70.0, 65.38461538461539)","(3.5, 4.1, 4.007692307692308)","(101.0, 370.0, 350.0)","(5.5, 6.6, 6.296)","(101.0, 150.0, 140.0)","(16.0, 25.0, 23.2)"
08-12-2022 13:22:21.263304,"(6.5, 8.4, 8.045454545454545)","(26.0, 60.0, 51.42857142857143)","(3.8, 4.4, 4.393684210526316)","(31.0, 95.0, 89.0)","(101.0, 480.0, 453.0769230769231)","(4.8, 7.2, 6.88)","(41.0, 70.0, 65.38461538461539)","(3.6, 4.1, 4.007692307692308)","(101.0, 370.0, 350.0)","(5.5, 6.6, 6.296)","(101.0, 150.0, 140.0)","(16.0, 25.0, 23.2)"
