,Darby Valley,Jakes A Rake,Talk It Up,Lizard,Kooringa Jack,Cool Red,Chicago Merc,Colonel Angus
08-12-2022 12:57:53.284151,"(4.4, 8.4, 6.550000000000001)","(61.0, 560.0, 331.3333333333333)","(11.0, 24.0, 19.8)","(5.5, 8.8, 7.857142857142858)","(2.25, 2.72, 2.393333333333333)","(3.9, 5.9, 4.38)","(26.0, 180.0, 99.0)","(21.0, 70.0, 45.5)"
08-12-2022 12:57:54.665146,"(4.4, 8.4, 6.550000000000001)","(61.0, 560.0, 331.3333333333333)","(11.0, 24.0, 19.8)","(5.5, 8.8, 7.857142857142858)","(2.25, 2.72, 2.393333333333333)","(3.9, 5.9, 4.38)","(26.0, 180.0, 99.0)","(21.0, 70.0, 45.5)"
08-12-2022 12:57:56.050016,"(4.4, 8.4, 6.550000000000001)","(61.0, 560.0, 331.3333333333333)","(11.0, 24.0, 19.8)","(5.5, 8.8, 7.857142857142858)","(2.25, 2.72, 2.393333333333333)","(3.9, 5.9, 4.38)","(26.0, 180.0, 99.0)","(21.0, 70.0, 45.5)"
08-12-2022 12:57:57.407094,"(4.4, 8.4, 6.550000000000001)","(61.0, 560.0, 331.3333333333333)","(11.0, 24.0, 19.8)","(5.5, 8.8, 7.857142857142858)","(2.25, 2.72, 2.393333333333333)","(3.9, 5.9, 4.38)","(26.0, 180.0, 99.0)","(21.0, 70.0, 45.5)"
08-12-2022 12:57:58.731294,"(4.4, 8.4, 6.550000000000001)","(61.0, 560.0, 331.3333333333333)","(11.0, 24.0, 19.8)","(5.5, 8.8, 7.857142857142858)","(2.25, 2.72, 2.393333333333333)","(3.9, 5.9, 5.452941176470588)","(26.0, 180.0, 99.0)","(21.0, 70.0, 45.5)"
08-12-2022 12:58:00.139376,"(4.4, 8.8, 5.246666666666667)","(61.0, 560.0, 331.3333333333333)","(11.0, 24.0, 19.8)","(5.5, 8.8, 7.857142857142858)","(2.25, 2.72, 2.393333333333333)","(3.9, 5.9, 5.452941176470588)","(26.0, 180.0, 99.0)","(21.0, 70.0, 45.5)"
08-12-2022 12:58:01.484552,"(4.4, 8.8, 5.246666666666667)","(61.0, 560.0, 331.3333333333333)","(11.0, 24.0, 19.8)","(5.5, 8.8, 7.857142857142858)","(2.25, 2.72, 2.393333333333333)","(3.9, 5.9, 5.452941176470588)","(26.0, 180.0, 99.0)","(21.0, 70.0, 45.5)"
08-12-2022 12:58:02.779787,"(4.4, 8.8, 5.178571428571429)","(61.0, 560.0, 331.3333333333333)","(11.0, 24.0, 19.8)","(5.5, 8.8, 7.857142857142858)","(2.25, 2.72, 2.393333333333333)","(3.9, 5.9, 5.452941176470588)","(26.0, 180.0, 99.0)","(21.0, 70.0, 45.5)"
08-12-2022 12:58:04.151451,"(4.4, 8.8, 5.178571428571429)","(61.0, 560.0, 331.3333333333333)","(11.0, 24.0, 19.8)","(5.5, 8.8, 7.857142857142858)","(2.25, 2.7, 2.433333333333333)","(3.9, 5.9, 5.452941176470588)","(26.0, 180.0, 99.0)","(21.0, 70.0, 45.5)"
08-12-2022 12:58:05.607329,"(4.4, 8.8, 5.246666666666667)","(61.0, 560.0, 331.3333333333333)","(11.0, 24.0, 19.8)","(5.5, 8.8, 7.857142857142858)","(2.25, 2.68, 2.384444444444444)","(3.9, 5.9, 5.452941176470588)","(26.0, 180.0, 99.0)","(21.0, 70.0, 45.5)"
08-12-2022 12:58:06.945938,"(4.4, 8.8, 5.246666666666667)","(61.0, 560.0, 331.3333333333333)","(11.0, 24.0, 19.8)","(5.5, 8.8, 7.857142857142858)","(2.25, 2.68, 2.384444444444444)","(3.9, 5.9, 5.452941176470588)","(26.0, 180.0, 99.0)","(21.0, 70.0, 45.5)"
08-12-2022 12:58:08.313954,"(4.4, 8.8, 5.246666666666667)","(61.0, 560.0, 331.3333333333333)","(11.0, 24.0, 19.8)","(5.5, 8.8, 7.857142857142858)","(2.25, 2.68, 2.384444444444444)","(3.9, 5.9, 5.235)","(26.0, 180.0, 99.0)","(21.0, 70.0, 45.5)"
08-12-2022 12:58:09.637841,"(4.4, 8.8, 5.246666666666667)","(61.0, 560.0, 331.3333333333333)","(11.0, 24.0, 19.8)","(5.5, 8.8, 7.857142857142858)","(2.25, 2.68, 2.384444444444444)","(3.9, 5.9, 5.235)","(26.0, 180.0, 99.0)","(21.0, 70.0, 45.5)"
08-12-2022 12:58:10.945862,"(4.4, 8.8, 5.246666666666667)","(61.0, 560.0, 331.3333333333333)","(11.0, 24.0, 19.8)","(5.5, 8.8, 7.857142857142858)","(2.25, 2.68, 2.384444444444444)","(3.9, 5.9, 5.235)","(26.0, 180.0, 99.0)","(21.0, 70.0, 45.5)"
08-12-2022 12:58:12.296275,"(4.4, 8.8, 5.246666666666667)","(61.0, 560.0, 331.3333333333333)","(11.0, 24.0, 19.8)","(5.5, 8.8, 7.857142857142858)","(2.25, 2.68, 2.384444444444444)","(3.9, 5.9, 5.235)","(26.0, 180.0, 99.0)","(21.0, 70.0, 45.5)"
08-12-2022 12:58:13.629782,"(4.4, 8.8, 5.246666666666667)","(61.0, 560.0, 331.3333333333333)","(11.0, 24.0, 19.8)","(5.5, 8.8, 7.857142857142858)","(2.25, 2.68, 2.384444444444444)","(3.9, 5.9, 5.235)","(26.0, 180.0, 99.0)","(21.0, 70.0, 45.5)"
08-12-2022 12:58:15.132315,"(4.4, 8.8, 5.246666666666667)","(61.0, 560.0, 331.3333333333333)","(11.0, 24.0, 19.8)","(5.5, 8.8, 7.857142857142858)","(2.25, 2.68, 2.384444444444444)","(3.9, 5.9, 5.235)","(26.0, 180.0, 99.0)","(21.0, 70.0, 45.5)"
08-12-2022 12:58:16.547159,"(4.4, 8.8, 5.246666666666667)","(61.0, 560.0, 331.3333333333333)","(11.0, 24.0, 19.8)","(5.5, 8.8, 7.857142857142858)","(2.25, 2.68, 2.384444444444444)","(3.9, 5.9, 5.235)","(26.0, 180.0, 99.0)","(21.0, 70.0, 45.5)"
08-12-2022 12:58:17.897460,"(4.4, 8.8, 5.246666666666667)","(61.0, 560.0, 331.3333333333333)","(11.0, 24.0, 19.8)","(5.5, 8.8, 7.857142857142858)","(2.25, 2.68, 2.384444444444444)","(3.9, 5.9, 5.235)","(26.0, 180.0, 99.0)","(21.0, 70.0, 45.5)"
08-12-2022 12:58:19.392151,"(4.4, 8.8, 5.246666666666667)","(61.0, 560.0, 331.3333333333333)","(11.0, 24.0, 19.8)","(5.5, 8.8, 7.857142857142858)","(2.25, 2.68, 2.384444444444444)","(3.9, 5.9, 5.235)","(26.0, 180.0, 99.0)","(21.0, 70.0, 45.5)"
08-12-2022 12:58:20.775099,"(4.4, 8.8, 5.246666666666667)","(61.0, 560.0, 331.3333333333333)","(11.0, 24.0, 19.8)","(5.5, 8.8, 7.857142857142858)","(2.25, 2.68, 2.384444444444444)","(3.9, 5.9, 6.946666666666667)","(26.0, 180.0, 99.0)","(21.0, 70.0, 45.5)"
08-12-2022 12:58:22.119062,"(4.4, 8.8, 5.246666666666667)","(61.0, 560.0, 331.3333333333333)","(11.0, 24.0, 19.8)","(5.5, 8.8, 7.857142857142858)","(2.25, 2.68, 2.42)","(3.9, 7.4, 6.946666666666667)","(26.0, 180.0, 99.0)","(21.0, 70.0, 45.5)"
08-12-2022 12:58:23.443484,"(4.4, 8.8, 5.246666666666667)","(61.0, 560.0, 331.3333333333333)","(11.0, 24.0, 19.8)","(5.5, 8.8, 7.857142857142858)","(2.25, 2.66, 2.42)","(3.9, 7.4, 6.946666666666667)","(26.0, 180.0, 99.0)","(21.0, 70.0, 45.5)"
08-12-2022 12:58:24.673428,"(4.4, 8.8, 5.246666666666667)","(61.0, 560.0, 331.3333333333333)","(11.0, 24.0, 19.8)","(5.5, 8.8, 7.857142857142858)","(2.25, 2.66, 2.42)","(3.9, 7.4, 6.946666666666667)","(26.0, 180.0, 99.0)","(21.0, 70.0, 45.5)"
08-12-2022 12:58:25.911134,"(4.4, 8.8, 5.246666666666667)","(61.0, 560.0, 331.3333333333333)","(11.0, 24.0, 19.8)","(5.5, 8.8, 7.857142857142858)","(2.25, 2.66, 2.42)","(3.9, 7.4, 6.033333333333333)","(26.0, 180.0, 99.0)","(21.0, 70.0, 45.5)"
08-12-2022 12:58:27.115982,"(4.4, 8.8, 5.246666666666667)","(61.0, 560.0, 331.3333333333333)","(11.0, 24.0, 19.8)","(5.5, 8.8, 7.857142857142858)","(2.25, 2.66, 2.42)","(3.9, 7.0, 4.824999999999999)","(26.0, 180.0, 99.0)","(21.0, 70.0, 45.5)"
08-12-2022 12:58:28.330405,"(4.4, 8.8, 5.246666666666667)","(61.0, 560.0, 331.3333333333333)","(11.0, 24.0, 19.8)","(5.5, 8.8, 7.857142857142858)","(2.25, 2.66, 2.42)","(3.9, 7.0, 4.824999999999999)","(26.0, 180.0, 99.0)","(21.0, 70.0, 45.5)"
08-12-2022 12:58:29.550671,"(4.4, 8.8, 5.246666666666667)","(61.0, 560.0, 331.3333333333333)","(11.0, 24.0, 19.8)","(5.5, 8.8, 7.857142857142858)","(2.25, 2.66, 2.42)","(3.9, 7.0, 4.824999999999999)","(26.0, 180.0, 99.0)","(21.0, 70.0, 45.5)"
08-12-2022 12:58:30.823897,"(4.4, 8.8, 5.246666666666667)","(61.0, 560.0, 331.3333333333333)","(11.0, 24.0, 19.8)","(5.5, 8.8, 7.857142857142858)","(2.25, 2.66, 2.42)","(3.9, 7.0, 4.824999999999999)","(26.0, 180.0, 99.0)","(21.0, 70.0, 45.5)"
08-12-2022 12:58:32.111035,"(4.4, 8.8, 5.246666666666667)","(61.0, 560.0, 331.3333333333333)","(11.0, 24.0, 19.8)","(5.5, 8.8, 7.857142857142858)","(2.25, 2.66, 2.42)","(3.9, 7.0, 4.824999999999999)","(26.0, 180.0, 99.0)","(21.0, 70.0, 45.5)"
08-12-2022 12:58:33.410798,"(4.4, 8.8, 5.246666666666667)","(61.0, 560.0, 331.3333333333333)","(11.0, 24.0, 19.8)","(5.5, 8.8, 7.857142857142858)","(2.25, 2.66, 2.42)","(3.9, 7.0, 4.824999999999999)","(26.0, 180.0, 99.0)","(21.0, 70.0, 45.5)"
08-12-2022 12:58:34.741928,"(4.4, 8.8, 5.246666666666667)","(61.0, 560.0, 331.3333333333333)","(11.0, 24.0, 19.8)","(5.5, 8.8, 7.857142857142858)","(2.25, 2.66, 2.42)","(3.9, 7.0, 4.824999999999999)","(26.0, 180.0, 99.0)","(21.0, 70.0, 45.5)"
08-12-2022 12:58:35.994686,"(4.4, 8.8, 5.246666666666667)","(61.0, 560.0, 331.3333333333333)","(11.0, 24.0, 19.8)","(5.5, 8.8, 7.857142857142858)","(2.25, 2.66, 2.42)","(3.9, 7.0, 4.824999999999999)","(26.0, 180.0, 99.0)","(21.0, 70.0, 45.5)"
08-12-2022 12:58:37.197586,"(4.4, 8.8, 5.246666666666667)","(61.0, 560.0, 331.3333333333333)","(11.0, 24.0, 19.8)","(5.5, 8.8, 7.857142857142858)","(2.25, 2.66, 2.42)","(3.9, 7.0, 4.824999999999999)","(26.0, 180.0, 99.0)","(21.0, 70.0, 45.5)"
08-12-2022 12:58:38.331319,"(4.4, 8.8, 5.246666666666667)","(61.0, 560.0, 331.3333333333333)","(11.0, 24.0, 19.8)","(5.5, 8.8, 7.857142857142858)","(2.25, 2.66, 2.42)","(3.9, 7.0, 4.824999999999999)","(26.0, 180.0, 99.0)","(21.0, 70.0, 45.5)"
08-12-2022 12:58:39.435063,"(4.4, 8.8, 5.246666666666667)","(61.0, 560.0, 331.3333333333333)","(11.0, 24.0, 19.8)","(5.5, 8.8, 7.857142857142858)","(2.25, 2.66, 2.42)","(3.9, 7.0, 4.824999999999999)","(26.0, 180.0, 99.0)","(21.0, 70.0, 45.5)"
08-12-2022 12:58:40.588268,"(4.4, 8.8, 5.246666666666667)","(61.0, 560.0, 331.3333333333333)","(11.0, 24.0, 19.8)","(5.5, 8.8, 7.857142857142858)","(2.25, 2.66, 2.42)","(3.9, 7.0, 4.824999999999999)","(26.0, 180.0, 99.0)","(21.0, 70.0, 45.5)"
08-12-2022 12:58:41.747628,"(4.4, 8.8, 5.246666666666667)","(61.0, 560.0, 331.3333333333333)","(11.0, 24.0, 19.8)","(5.5, 8.8, 7.857142857142858)","(2.25, 2.66, 2.42)","(3.9, 7.0, 4.824999999999999)","(26.0, 180.0, 99.0)","(21.0, 70.0, 45.5)"
08-12-2022 12:58:42.971673,"(4.4, 8.8, 5.246666666666667)","(61.0, 560.0, 331.3333333333333)","(11.0, 24.0, 19.8)","(5.5, 8.8, 7.857142857142858)","(2.25, 2.66, 2.42)","(3.9, 7.0, 4.824999999999999)","(26.0, 180.0, 99.0)","(21.0, 70.0, 45.5)"
08-12-2022 12:58:44.039281,"(4.4, 8.8, 5.246666666666667)","(61.0, 560.0, 331.3333333333333)","(11.0, 24.0, 19.8)","(5.5, 8.8, 7.857142857142858)","(2.25, 2.66, 2.42)","(3.9, 7.0, 4.824999999999999)","(26.0, 180.0, 99.0)","(21.0, 70.0, 45.5)"
08-12-2022 12:58:45.175861,"(4.4, 8.8, 5.246666666666667)","(61.0, 560.0, 331.3333333333333)","(11.0, 24.0, 19.8)","(5.5, 8.8, 7.857142857142858)","(2.25, 2.66, 2.42)","(3.9, 7.0, 4.824999999999999)","(26.0, 180.0, 99.0)","(21.0, 70.0, 45.5)"
08-12-2022 12:58:46.367557,"(4.4, 8.8, 5.246666666666667)","(61.0, 560.0, 331.3333333333333)","(11.0, 24.0, 19.8)","(5.5, 8.8, 7.857142857142858)","(2.25, 2.66, 2.42)","(3.9, 7.0, 4.824999999999999)","(26.0, 180.0, 99.0)","(21.0, 70.0, 45.5)"
08-12-2022 12:58:47.622485,"(4.4, 8.8, 5.246666666666667)","(61.0, 560.0, 331.3333333333333)","(11.0, 24.0, 19.8)","(5.5, 8.8, 7.857142857142858)","(2.25, 2.66, 2.42)","(3.9, 7.0, 4.824999999999999)","(26.0, 180.0, 99.0)","(21.0, 70.0, 45.5)"
08-12-2022 12:58:48.861005,"(4.4, 8.8, 5.246666666666667)","(61.0, 560.0, 331.3333333333333)","(11.0, 24.0, 19.8)","(5.5, 8.8, 7.857142857142858)","(2.25, 2.66, 2.42)","(3.9, 7.0, 4.824999999999999)","(26.0, 180.0, 99.0)","(21.0, 70.0, 45.5)"
08-12-2022 12:58:50.128634,"(4.4, 8.8, 5.246666666666667)","(61.0, 560.0, 331.3333333333333)","(11.0, 24.0, 19.8)","(5.5, 8.8, 7.857142857142858)","(2.25, 2.66, 2.42)","(3.9, 7.0, 4.824999999999999)","(26.0, 180.0, 99.0)","(21.0, 70.0, 45.5)"
08-12-2022 12:58:51.416890,"(4.4, 8.8, 5.246666666666667)","(61.0, 560.0, 331.3333333333333)","(11.0, 24.0, 19.8)","(5.5, 8.8, 7.857142857142858)","(2.25, 2.66, 2.42)","(3.9, 7.0, 4.824999999999999)","(26.0, 180.0, 99.0)","(21.0, 70.0, 45.5)"
08-12-2022 12:58:52.649400,"(4.4, 8.8, 5.246666666666667)","(61.0, 560.0, 331.3333333333333)","(11.0, 24.0, 19.8)","(5.5, 8.8, 7.857142857142858)","(2.25, 2.66, 2.42)","(3.9, 7.0, 4.824999999999999)","(26.0, 180.0, 99.0)","(21.0, 70.0, 45.5)"
08-12-2022 12:58:53.866622,"(4.4, 8.6, 6.65)","(61.0, 560.0, 331.3333333333333)","(11.0, 24.0, 19.8)","(5.5, 8.8, 7.857142857142858)","(2.25, 2.66, 2.42)","(3.9, 7.0, 4.824999999999999)","(26.0, 180.0, 99.0)","(21.0, 70.0, 45.5)"
08-12-2022 12:58:55.082335,"(4.4, 8.6, 6.65)","(61.0, 560.0, 331.3333333333333)","(11.0, 24.0, 19.8)","(5.5, 8.8, 7.857142857142858)","(2.25, 2.66, 2.42)","(3.9, 7.0, 4.824999999999999)","(26.0, 180.0, 99.0)","(21.0, 70.0, 45.5)"
08-12-2022 12:58:56.341235,"(4.4, 8.6, 6.65)","(61.0, 560.0, 331.3333333333333)","(11.0, 24.0, 19.8)","(5.5, 8.8, 7.857142857142858)","(2.25, 2.66, 2.42)","(3.9, 7.0, 5.18)","(26.0, 180.0, 99.0)","(21.0, 70.0, 45.5)"
08-12-2022 12:58:57.615733,"(4.4, 8.6, 6.65)","(61.0, 560.0, 331.3333333333333)","(11.0, 24.0, 19.8)","(5.5, 8.8, 7.857142857142858)","(2.25, 2.66, 2.42)","(3.9, 6.8, 5.766666666666667)","(26.0, 180.0, 99.0)","(21.0, 70.0, 45.5)"
08-12-2022 12:58:58.887604,"(4.4, 8.6, 6.65)","(61.0, 560.0, 331.3333333333333)","(11.0, 24.0, 20.5)","(5.5, 8.8, 7.857142857142858)","(2.25, 2.26, 2.2307407407407407)","(3.9, 6.6, 5.0)","(26.0, 180.0, 99.0)","(21.0, 70.0, 45.5)"
08-12-2022 12:59:00.169614,"(4.4, 8.6, 6.65)","(61.0, 560.0, 331.3333333333333)","(11.0, 24.0, 20.5)","(5.5, 8.8, 7.857142857142858)","(2.25, 2.26, 2.2411570247933885)","(3.9, 6.6, 5.0)","(26.0, 180.0, 99.0)","(21.0, 70.0, 45.5)"
08-12-2022 12:59:01.479953,"(4.4, 8.6, 6.65)","(61.0, 560.0, 331.3333333333333)","(11.0, 24.0, 17.333333333333332)","(5.5, 8.8, 7.857142857142858)","(2.25, 2.26, 2.638850574712644)","(3.9, 6.6, 5.0)","(26.0, 180.0, 99.0)","(21.0, 70.0, 46.94117647058823)"
08-12-2022 12:59:02.793995,"(4.4, 8.6, 6.65)","(61.0, 560.0, 331.3333333333333)","(11.0, 24.0, 17.333333333333332)","(5.5, 8.8, 7.857142857142858)","(2.25, 2.66, 2.638850574712644)","(3.9, 6.6, 5.0)","(26.0, 180.0, 99.0)","(21.0, 70.0, 46.94117647058823)"
08-12-2022 12:59:04.099105,"(4.4, 8.6, 6.65)","(61.0, 560.0, 331.3333333333333)","(11.0, 24.0, 17.333333333333332)","(5.5, 8.8, 7.857142857142858)","(2.25, 2.66, 2.638850574712644)","(3.9, 6.6, 5.0)","(26.0, 180.0, 99.0)","(21.0, 70.0, 46.94117647058823)"
08-12-2022 12:59:05.636623,"(4.4, 8.6, 6.65)","(61.0, 560.0, 331.3333333333333)","(11.0, 24.0, 17.333333333333332)","(5.5, 8.8, 7.857142857142858)","(2.25, 2.66, 2.3584615384615386)","(3.9, 6.6, 4.5600000000000005)","(26.0, 180.0, 99.0)","(21.0, 70.0, 46.94117647058823)"
08-12-2022 12:59:07.132725,"(4.4, 8.6, 6.65)","(61.0, 560.0, 331.3333333333333)","(11.0, 24.0, 17.333333333333332)","(5.5, 8.8, 7.857142857142858)","(2.25, 2.62, 2.3584615384615386)","(3.9, 6.0, 4.8)","(26.0, 180.0, 99.0)","(21.0, 70.0, 46.94117647058823)"
08-12-2022 12:59:08.579964,"(4.4, 8.6, 6.65)","(61.0, 560.0, 331.3333333333333)","(11.0, 24.0, 17.333333333333332)","(5.5, 8.8, 7.857142857142858)","(2.25, 2.62, 2.3584615384615386)","(3.9, 6.0, 4.8)","(26.0, 180.0, 99.0)","(21.0, 70.0, 46.94117647058823)"
08-12-2022 12:59:10.041224,"(4.4, 8.6, 6.65)","(61.0, 560.0, 331.3333333333333)","(11.0, 24.0, 17.333333333333332)","(5.5, 8.8, 7.857142857142858)","(2.25, 2.62, 2.3584615384615386)","(3.9, 6.0, 4.8)","(26.0, 180.0, 99.0)","(21.0, 70.0, 46.94117647058823)"
08-12-2022 12:59:11.377421,"(4.4, 8.6, 6.65)","(61.0, 560.0, 331.3333333333333)","(11.0, 24.0, 17.333333333333332)","(5.5, 8.8, 7.857142857142858)","(2.25, 2.62, 2.3584615384615386)","(3.9, 6.0, 4.8)","(26.0, 180.0, 99.0)","(21.0, 70.0, 46.94117647058823)"
08-12-2022 12:59:12.693578,"(4.4, 8.6, 7.08)","(61.0, 560.0, 331.3333333333333)","(11.0, 24.0, 17.333333333333332)","(5.5, 8.8, 7.857142857142858)","(2.25, 2.62, 2.3584615384615386)","(3.9, 6.0, 5.4)","(26.0, 180.0, 99.0)","(21.0, 70.0, 46.94117647058823)"
08-12-2022 12:59:13.940005,"(4.4, 8.6, 7.625)","(61.0, 560.0, 331.3333333333333)","(11.0, 24.0, 17.333333333333332)","(5.5, 8.8, 7.857142857142858)","(2.25, 2.62, 2.355)","(3.9, 6.0, 5.4)","(26.0, 180.0, 99.0)","(21.0, 70.0, 46.94117647058823)"
08-12-2022 12:59:15.206780,"(4.4, 8.6, 7.625)","(61.0, 560.0, 331.3333333333333)","(11.0, 24.0, 17.333333333333332)","(5.5, 8.8, 7.857142857142858)","(2.25, 2.52, 2.355)","(3.9, 6.0, 5.4)","(26.0, 180.0, 99.0)","(21.0, 70.0, 46.94117647058823)"
08-12-2022 12:59:16.504445,"(4.4, 8.6, 7.625)","(61.0, 560.0, 331.3333333333333)","(11.0, 24.0, 17.333333333333332)","(5.5, 8.8, 7.857142857142858)","(2.25, 2.52, 2.355)","(3.9, 6.0, 5.4)","(26.0, 180.0, 99.0)","(21.0, 70.0, 46.94117647058823)"
08-12-2022 12:59:17.782826,"(4.4, 8.6, 7.625)","(61.0, 560.0, 331.3333333333333)","(11.0, 24.0, 17.333333333333332)","(5.5, 8.8, 7.857142857142858)","(2.25, 2.52, 2.355)","(3.9, 6.0, 5.4)","(26.0, 180.0, 99.0)","(21.0, 70.0, 46.94117647058823)"
08-12-2022 12:59:19.068498,"(4.4, 8.6, 7.625)","(61.0, 560.0, 331.3333333333333)","(11.0, 24.0, 17.333333333333332)","(5.5, 8.8, 7.857142857142858)","(2.25, 2.52, 2.355)","(3.9, 6.0, 5.4)","(26.0, 180.0, 99.0)","(21.0, 70.0, 46.94117647058823)"
08-12-2022 12:59:20.246874,"(4.4, 8.6, 7.625)","(61.0, 560.0, 331.3333333333333)","(11.0, 24.0, 17.333333333333332)","(5.5, 8.8, 7.857142857142858)","(2.25, 2.52, 2.355)","(3.9, 6.0, 5.4)","(26.0, 180.0, 99.0)","(21.0, 70.0, 46.94117647058823)"
08-12-2022 12:59:21.451673,"(4.4, 8.6, 7.625)","(61.0, 560.0, 331.3333333333333)","(11.0, 24.0, 17.333333333333332)","(5.5, 8.8, 7.857142857142858)","(2.25, 2.52, 2.355)","(3.9, 6.0, 5.4)","(26.0, 180.0, 99.0)","(21.0, 70.0, 46.94117647058823)"
08-12-2022 12:59:22.768322,"(4.4, 8.6, 7.625)","(61.0, 560.0, 331.3333333333333)","(11.0, 24.0, 17.333333333333332)","(5.5, 8.8, 7.857142857142858)","(2.25, 2.52, 2.355)","(3.9, 6.0, 5.4)","(26.0, 180.0, 99.0)","(21.0, 70.0, 46.94117647058823)"
08-12-2022 12:59:23.997434,"(4.4, 8.6, 7.625)","(61.0, 560.0, 331.3333333333333)","(11.0, 24.0, 17.333333333333332)","(5.5, 8.8, 7.857142857142858)","(2.25, 2.52, 2.37)","(3.9, 6.0, 5.4)","(26.0, 180.0, 99.0)","(21.0, 70.0, 46.94117647058823)"
08-12-2022 12:59:25.350294,"(4.4, 8.6, 7.625)","(61.0, 560.0, 331.3333333333333)","(11.0, 24.0, 17.333333333333332)","(5.5, 8.8, 7.857142857142858)","(2.25, 2.52, 2.37)","(3.9, 6.0, 5.4)","(26.0, 180.0, 99.0)","(21.0, 70.0, 46.94117647058823)"
08-12-2022 12:59:26.666653,"(4.4, 8.6, 7.625)","(61.0, 560.0, 331.3333333333333)","(11.0, 24.0, 17.333333333333332)","(5.5, 8.8, 7.857142857142858)","(2.25, 2.52, 2.37)","(3.9, 6.0, 5.4)","(26.0, 180.0, 99.0)","(21.0, 70.0, 46.94117647058823)"
08-12-2022 12:59:27.930614,"(4.4, 8.6, 7.625)","(61.0, 560.0, 331.3333333333333)","(11.0, 24.0, 17.333333333333332)","(5.5, 8.8, 7.857142857142858)","(2.25, 2.52, 2.37)","(3.9, 6.0, 5.4)","(26.0, 180.0, 99.0)","(21.0, 70.0, 46.94117647058823)"
08-12-2022 12:59:29.203234,"(4.4, 8.6, 7.625)","(61.0, 560.0, 331.3333333333333)","(11.0, 24.0, 17.333333333333332)","(5.5, 8.8, 7.857142857142858)","(2.25, 2.52, 2.37)","(3.9, 6.0, 5.4)","(26.0, 180.0, 99.0)","(21.0, 70.0, 46.94117647058823)"
08-12-2022 12:59:30.379715,"(4.4, 8.6, 7.625)","(61.0, 560.0, 331.3333333333333)","(11.0, 24.0, 17.333333333333332)","(5.5, 8.8, 7.857142857142858)","(2.25, 2.52, 2.37)","(3.9, 6.0, 5.4)","(26.0, 180.0, 99.0)","(21.0, 70.0, 46.94117647058823)"
08-12-2022 12:59:31.567717,"(4.4, 8.6, 7.625)","(61.0, 560.0, 331.3333333333333)","(11.0, 24.0, 17.333333333333332)","(5.5, 8.8, 7.857142857142858)","(2.25, 2.52, 2.37)","(3.9, 6.0, 5.4)","(26.0, 180.0, 99.0)","(21.0, 70.0, 46.94117647058823)"
08-12-2022 12:59:32.844860,"(4.4, 8.6, 7.625)","(61.0, 560.0, 331.3333333333333)","(11.0, 24.0, 17.333333333333332)","(5.5, 8.8, 7.857142857142858)","(2.25, 2.52, 2.37)","(3.9, 6.0, 5.4)","(26.0, 180.0, 99.0)","(21.0, 70.0, 46.94117647058823)"
08-12-2022 12:59:34.211259,"(4.4, 8.6, 7.625)","(61.0, 560.0, 331.3333333333333)","(11.0, 24.0, 17.333333333333332)","(5.5, 8.8, 7.857142857142858)","(2.25, 2.52, 2.37)","(3.9, 6.0, 4.818181818181818)","(26.0, 180.0, 99.0)","(21.0, 70.0, 46.94117647058823)"
08-12-2022 12:59:35.555325,"(4.4, 8.6, 7.625)","(61.0, 560.0, 331.3333333333333)","(11.0, 24.0, 17.333333333333332)","(5.5, 8.8, 7.857142857142858)","(2.25, 2.52, 2.37)","(3.9, 5.9, 5.266666666666667)","(26.0, 180.0, 99.0)","(21.0, 70.0, 46.94117647058823)"
08-12-2022 12:59:36.872999,"(4.4, 8.6, 7.625)","(61.0, 560.0, 331.3333333333333)","(11.0, 24.0, 17.333333333333332)","(5.5, 8.8, 7.857142857142858)","(2.25, 2.52, 2.37)","(3.9, 5.8, 5.266666666666667)","(26.0, 180.0, 99.0)","(21.0, 70.0, 46.94117647058823)"
08-12-2022 12:59:38.521813,"(4.4, 8.6, 7.625)","(61.0, 560.0, 331.3333333333333)","(11.0, 24.0, 17.333333333333332)","(5.5, 8.8, 7.857142857142858)","(2.25, 2.52, 2.37)","(3.9, 5.8, 5.266666666666667)","(26.0, 180.0, 99.0)","(21.0, 70.0, 46.94117647058823)"
08-12-2022 12:59:39.980293,"(4.4, 8.6, 7.625)","(61.0, 560.0, 331.3333333333333)","(11.0, 24.0, 17.333333333333332)","(5.5, 8.8, 7.857142857142858)","(2.25, 2.52, 2.37)","(3.9, 5.8, 5.266666666666667)","(26.0, 180.0, 99.0)","(21.0, 70.0, 46.94117647058823)"
08-12-2022 12:59:41.294437,"(4.4, 8.6, 7.625)","(61.0, 560.0, 331.3333333333333)","(11.0, 24.0, 17.333333333333332)","(5.5, 8.8, 7.857142857142858)","(2.25, 2.52, 2.37)","(3.9, 5.8, 5.266666666666667)","(26.0, 180.0, 99.0)","(21.0, 70.0, 46.94117647058823)"
08-12-2022 12:59:42.589720,"(4.4, 8.6, 7.625)","(61.0, 560.0, 331.3333333333333)","(11.0, 24.0, 17.333333333333332)","(5.5, 8.8, 7.857142857142858)","(2.25, 2.52, 2.37)","(3.9, 5.8, 5.266666666666667)","(26.0, 180.0, 99.0)","(21.0, 70.0, 46.94117647058823)"
