,Claws In Rambo,Big Time Hugo,Opawa Pick,Oscars Reality,Big Time Noise,Big Time Bumper,Stay Connected
16-12-2022 14:57:55.399773,"(5.0, 6.8, 6.1125)","(3.0, 3.4, 3.3727272727272726)","(13.0, 32.0, 30.333333333333336)","(21.0, 110.0, 93.56756756756756)","(2.25, 2.86, 2.831578947368421)","(9.0, 13.5, 12.9)","(31.0, 280.0, 217.14285714285714)"
16-12-2022 14:57:56.308547,"(5.0, 6.8, 6.199999999999999)","(3.0, 3.4, 3.347058823529412)","(13.0, 32.0, 31.62962962962963)","(21.0, 110.0, 93.56756756756756)","(2.25, 2.86, 2.8075)","(9.0, 13.5, 12.9)","(31.0, 280.0, 187.27272727272725)"
16-12-2022 14:57:57.200857,"(5.0, 6.8, 6.276190476190476)","(3.0, 3.4, 3.335714285714286)","(13.0, 32.0, 31.62962962962963)","(21.0, 110.0, 93.56756756756756)","(2.25, 2.86, 2.8010526315789472)","(9.0, 13.0, 12.55)","(31.0, 200.0, 187.27272727272725)"
16-12-2022 14:57:58.073314,"(5.0, 6.8, 6.276190476190476)","(3.0, 3.4, 3.335714285714286)","(13.0, 32.0, 31.62962962962963)","(21.0, 110.0, 93.56756756756756)","(2.25, 2.86, 2.8010526315789472)","(9.0, 13.0, 12.25)","(31.0, 200.0, 187.27272727272725)"
16-12-2022 14:57:59.064748,"(5.0, 6.8, 6.184)","(3.0, 3.4, 3.335714285714286)","(13.0, 32.0, 31.714285714285715)","(21.0, 110.0, 93.56756756756756)","(2.25, 2.86, 2.8010526315789472)","(9.0, 13.0, 12.3)","(31.0, 200.0, 187.27272727272725)"
16-12-2022 14:57:59.939033,"(5.0, 6.8, 6.184)","(3.0, 3.4, 3.335714285714286)","(13.0, 32.0, 30.5)","(21.0, 110.0, 93.56756756756756)","(2.25, 2.86, 2.8010526315789472)","(9.0, 13.0, 12.3)","(31.0, 200.0, 187.27272727272725)"
16-12-2022 14:58:00.848867,"(5.0, 6.8, 6.184)","(3.0, 3.4, 3.335714285714286)","(13.0, 32.0, 30.5)","(21.0, 110.0, 93.56756756756756)","(2.25, 2.86, 2.8010526315789472)","(9.0, 13.0, 12.1)","(31.0, 200.0, 187.27272727272725)"
16-12-2022 14:58:01.733654,"(5.0, 6.6, 6.385714285714285)","(3.0, 3.4, 3.2875)","(13.0, 32.0, 30.5)","(21.0, 110.0, 43.16129032258065)","(2.25, 2.86, 2.777037037037037)","(9.0, 13.0, 12.38888888888889)","(31.0, 200.0, 166.25)"
16-12-2022 14:58:02.612352,"(5.0, 6.0, 5.974285714285714)","(3.0, 3.35, 3.2800000000000002)","(13.0, 32.0, 29.42857142857143)","(21.0, 110.0, 45.25)","(2.25, 2.92, 2.896)","(9.0, 12.5, 12.38888888888889)","(31.0, 200.0, 166.25)"
16-12-2022 14:58:03.497060,"(5.0, 6.4, 6.34)","(3.0, 3.35, 3.272222222222222)","(13.0, 32.0, 31.230769230769234)","(21.0, 110.0, 45.25)","(2.25, 2.94, 2.8642105263157895)","(9.0, 13.5, 12.441176470588236)","(31.0, 200.0, 166.25)"
16-12-2022 14:58:04.370071,"(5.0, 6.4, 6.211538461538462)","(3.0, 3.35, 3.272222222222222)","(13.0, 32.0, 31.230769230769234)","(21.0, 110.0, 45.25)","(2.25, 2.94, 2.8613793103448275)","(9.0, 13.0, 12.205882352941176)","(31.0, 200.0, 177.5)"
16-12-2022 14:58:05.255319,"(5.0, 6.4, 6.08)","(3.0, 3.35, 3.272222222222222)","(13.0, 32.0, 31.230769230769234)","(21.0, 110.0, 45.25)","(2.25, 2.94, 2.782857142857143)","(9.0, 13.0, 11.961538461538462)","(31.0, 200.0, 177.5)"
16-12-2022 14:58:06.138763,"(5.0, 6.4, 6.08)","(3.0, 3.35, 3.272222222222222)","(14.0, 32.0, 30.0)","(21.0, 110.0, 45.25)","(2.25, 2.94, 2.7960000000000003)","(9.0, 13.0, 12.045454545454545)","(31.0, 200.0, 167.5)"
16-12-2022 14:58:07.039861,"(5.0, 6.4, 6.08)","(2.9, 3.35, 3.272222222222222)","(14.0, 32.0, 31.230769230769234)","(21.0, 110.0, 45.25)","(2.25, 2.92, 2.8174358974358973)","(9.0, 13.0, 12.045454545454545)","(31.0, 200.0, 167.5)"
16-12-2022 14:58:07.905022,"(5.0, 6.4, 6.08)","(2.9, 3.35, 3.272222222222222)","(14.0, 32.0, 31.230769230769234)","(21.0, 110.0, 45.25)","(2.25, 2.92, 2.8088888888888888)","(9.0, 13.0, 12.045454545454545)","(31.0, 200.0, 167.5)"
16-12-2022 14:58:08.779393,"(5.0, 6.4, 6.08)","(2.9, 3.35, 3.272222222222222)","(14.0, 32.0, 31.230769230769234)","(21.0, 110.0, 45.25)","(2.25, 2.92, 2.8088888888888888)","(9.0, 13.0, 12.045454545454545)","(31.0, 200.0, 167.5)"
16-12-2022 14:58:09.665659,"(5.0, 6.4, 6.08)","(2.9, 3.35, 3.272222222222222)","(14.0, 32.0, 31.230769230769234)","(21.0, 110.0, 45.25)","(2.25, 2.92, 2.8088888888888888)","(9.0, 13.0, 12.045454545454545)","(31.0, 200.0, 167.5)"
16-12-2022 14:58:10.539205,"(5.0, 6.4, 6.08)","(2.9, 3.35, 3.272222222222222)","(14.0, 32.0, 31.230769230769234)","(21.0, 110.0, 45.25)","(2.25, 2.92, 2.8088888888888888)","(9.0, 13.0, 12.045454545454545)","(31.0, 200.0, 167.5)"
16-12-2022 14:58:11.432213,"(5.0, 6.4, 6.08)","(2.9, 3.35, 3.272222222222222)","(14.0, 32.0, 31.230769230769234)","(21.0, 110.0, 45.25)","(2.25, 2.92, 2.8088888888888888)","(9.0, 13.0, 12.045454545454545)","(31.0, 200.0, 167.5)"
16-12-2022 14:58:12.308411,"(5.0, 6.4, 6.08)","(2.9, 3.35, 3.272222222222222)","(14.0, 32.0, 31.230769230769234)","(21.0, 110.0, 45.25)","(2.25, 2.92, 2.8088888888888888)","(9.0, 13.0, 12.205882352941176)","(31.0, 200.0, 156.66666666666669)"
16-12-2022 14:58:13.200158,"(5.0, 6.4, 6.1375)","(2.9, 3.35, 3.272222222222222)","(14.0, 32.0, 31.230769230769234)","(21.0, 95.0, 65.5)","(2.25, 2.88, 2.858181818181818)","(9.0, 12.5, 11.970588235294118)","(31.0, 190.0, 156.66666666666669)"
16-12-2022 14:58:14.078567,"(5.0, 6.4, 6.04)","(2.9, 3.35, 3.272222222222222)","(14.0, 32.0, 28.666666666666668)","(21.0, 95.0, 57.45454545454545)","(2.25, 2.86, 2.7865)","(9.0, 12.5, 12.227272727272727)","(31.0, 190.0, 118.125)"
16-12-2022 14:58:14.957481,"(5.0, 6.4, 6.091428571428572)","(2.9, 3.35, 3.161111111111111)","(14.0, 32.0, 27.263157894736842)","(21.0, 90.0, 86.5)","(2.25, 2.84, 2.789090909090909)","(9.0, 12.5, 12.285714285714286)","(31.0, 190.0, 118.125)"
16-12-2022 14:58:15.834887,"(5.0, 6.4, 6.091428571428572)","(2.9, 3.35, 3.2511627906976743)","(14.0, 32.0, 26.857142857142858)","(21.0, 90.0, 66.94117647058823)","(2.25, 2.84, 2.7816216216216216)","(9.0, 12.5, 12.285714285714286)","(31.0, 190.0, 118.125)"
16-12-2022 14:58:16.746524,"(5.0, 6.4, 6.091428571428572)","(2.9, 3.35, 3.23265306122449)","(14.0, 32.0, 26.857142857142858)","(21.0, 85.0, 77.71428571428572)","(2.25, 2.84, 2.7695652173913046)","(9.0, 12.5, 12.285714285714286)","(31.0, 190.0, 113.33333333333334)"
16-12-2022 14:58:17.621608,"(5.0, 6.4, 6.091428571428572)","(2.9, 3.35, 3.23265306122449)","(14.0, 32.0, 28.142857142857142)","(21.0, 80.0, 60.53846153846153)","(2.25, 2.84, 2.7695652173913046)","(9.0, 12.5, 12.285714285714286)","(31.0, 190.0, 113.33333333333334)"
16-12-2022 14:58:18.527043,"(5.0, 6.4, 6.091428571428572)","(2.9, 3.35, 3.23265306122449)","(14.0, 32.0, 28.142857142857142)","(21.0, 75.0, 71.27272727272728)","(2.25, 2.84, 2.787058823529412)","(9.0, 12.5, 12.227272727272727)","(31.0, 190.0, 127.27272727272728)"
16-12-2022 14:58:19.394570,"(5.0, 6.4, 6.11578947368421)","(2.9, 3.3, 3.211627906976744)","(14.0, 32.0, 29.75)","(21.0, 75.0, 54.847457627118644)","(2.25, 2.84, 2.8236363636363637)","(9.0, 12.5, 12.227272727272727)","(31.0, 190.0, 127.27272727272728)"
16-12-2022 14:58:20.258423,"(5.0, 6.4, 6.11578947368421)","(2.9, 3.3, 3.211627906976744)","(14.0, 32.0, 25.0)","(21.0, 75.0, 54.847457627118644)","(2.25, 2.84, 2.8236363636363637)","(9.0, 12.5, 11.857142857142858)","(31.0, 190.0, 127.27272727272728)"
16-12-2022 14:58:21.157841,"(5.0, 6.4, 6.11578947368421)","(2.9, 3.3, 3.211627906976744)","(14.0, 32.0, 25.0)","(21.0, 75.0, 54.847457627118644)","(2.25, 2.84, 2.8236363636363637)","(9.0, 12.5, 11.9375)","(31.0, 190.0, 106.94444444444444)"
16-12-2022 14:58:22.031275,"(5.0, 6.4, 6.11578947368421)","(2.9, 3.3, 3.211627906976744)","(14.0, 32.0, 30.53488372093023)","(21.0, 75.0, 39.65625)","(2.25, 2.84, 2.8185714285714285)","(9.0, 12.5, 11.9375)","(31.0, 190.0, 106.94444444444444)"
16-12-2022 14:58:22.927033,"(5.0, 6.4, 6.11578947368421)","(2.9, 3.25, 3.192857142857143)","(14.0, 34.0, 33.473684210526315)","(21.0, 70.0, 53.0)","(2.25, 2.84, 2.782857142857143)","(9.0, 12.0, 11.9375)","(31.0, 190.0, 101.13636363636364)"
16-12-2022 14:58:23.817185,"(5.0, 6.4, 6.11578947368421)","(2.9, 3.25, 3.192857142857143)","(14.0, 34.0, 33.473684210526315)","(21.0, 70.0, 49.851851851851855)","(2.25, 2.84, 2.7640000000000002)","(9.0, 12.0, 11.9375)","(31.0, 190.0, 101.13636363636364)"
16-12-2022 14:58:24.692843,"(5.0, 6.4, 6.11578947368421)","(2.9, 3.25, 3.192857142857143)","(14.0, 34.0, 33.473684210526315)","(21.0, 70.0, 49.851851851851855)","(2.25, 2.84, 2.7640000000000002)","(9.0, 12.0, 11.9375)","(31.0, 190.0, 101.13636363636364)"
16-12-2022 14:58:25.567524,"(5.0, 6.4, 6.11578947368421)","(2.9, 3.25, 3.192857142857143)","(14.0, 34.0, 33.473684210526315)","(21.0, 65.0, 55.9375)","(2.25, 2.84, 2.7800000000000002)","(9.0, 12.0, 11.578125)","(31.0, 190.0, 124.19354838709677)"
16-12-2022 14:58:26.449487,"(5.0, 6.4, 6.11578947368421)","(2.9, 3.25, 3.192857142857143)","(14.0, 34.0, 33.33333333333333)","(21.0, 65.0, 39.86666666666667)","(2.25, 2.84, 2.7800000000000002)","(9.0, 12.0, 11.578125)","(31.0, 190.0, 124.19354838709677)"
16-12-2022 14:58:27.334191,"(5.0, 6.4, 6.11578947368421)","(2.9, 3.25, 3.192857142857143)","(14.0, 34.0, 33.33333333333333)","(21.0, 65.0, 39.86666666666667)","(2.25, 2.84, 2.7800000000000002)","(9.0, 12.0, 11.578125)","(31.0, 190.0, 124.19354838709677)"
16-12-2022 14:58:28.221777,"(5.0, 6.4, 6.11578947368421)","(2.9, 3.25, 3.192857142857143)","(14.0, 34.0, 33.33333333333333)","(21.0, 60.0, 42.0)","(2.25, 2.84, 2.7800000000000002)","(9.0, 12.0, 11.578125)","(31.0, 190.0, 124.19354838709677)"
16-12-2022 14:58:29.098837,"(5.0, 6.4, 6.11578947368421)","(2.9, 3.25, 3.192857142857143)","(14.0, 34.0, 33.33333333333333)","(21.0, 60.0, 38.8235294117647)","(2.25, 2.84, 2.7800000000000002)","(9.0, 12.0, 11.578125)","(31.0, 190.0, 124.19354838709677)"
16-12-2022 14:58:29.980215,"(5.0, 6.4, 6.133333333333334)","(2.9, 3.25, 3.192857142857143)","(14.0, 34.0, 32.0)","(21.0, 60.0, 47.96296296296296)","(2.25, 2.84, 2.7800000000000002)","(9.0, 12.0, 11.578125)","(31.0, 190.0, 124.19354838709677)"
16-12-2022 14:58:30.853503,"(5.0, 6.4, 6.142857142857143)","(2.9, 3.25, 3.192857142857143)","(14.0, 34.0, 32.0)","(21.0, 50.0, 48.5)","(2.25, 2.84, 2.7742857142857145)","(9.0, 12.0, 11.578125)","(31.0, 190.0, 124.19354838709677)"
16-12-2022 14:58:31.745871,"(5.0, 6.4, 6.091428571428572)","(2.9, 3.25, 3.177027027027027)","(14.0, 34.0, 31.058823529411764)","(21.0, 50.0, 41.733333333333334)","(2.25, 2.82, 2.765833333333333)","(9.0, 12.0, 11.426470588235293)","(31.0, 190.0, 124.19354838709677)"
16-12-2022 14:58:32.632483,"(5.0, 6.4, 6.091428571428572)","(2.9, 3.25, 3.177027027027027)","(14.0, 34.0, 30.53846153846154)","(21.0, 50.0, 41.733333333333334)","(2.25, 2.82, 2.767826086956522)","(9.0, 12.0, 11.35)","(31.0, 190.0, 124.19354838709677)"
16-12-2022 14:58:33.531587,"(5.0, 6.4, 6.075675675675676)","(2.9, 3.25, 3.177027027027027)","(14.0, 34.0, 30.53846153846154)","(21.0, 48.0, 45.94117647058823)","(2.25, 2.8, 2.7717647058823527)","(9.0, 12.0, 11.827433628318584)","(31.0, 190.0, 124.19354838709677)"
16-12-2022 14:58:34.426507,"(5.0, 6.4, 6.16)","(2.9, 3.25, 3.2096153846153848)","(14.0, 34.0, 30.41304347826087)","(21.0, 48.0, 43.90243902439025)","(2.25, 2.8, 2.777142857142857)","(9.0, 12.0, 11.827433628318584)","(31.0, 190.0, 124.19354838709677)"
16-12-2022 14:58:35.304206,"(5.0, 6.4, 6.247619047619048)","(2.9, 3.3, 3.261111111111111)","(14.0, 34.0, 30.41304347826087)","(21.0, 48.0, 43.90243902439025)","(2.25, 2.8, 2.7717647058823527)","(9.0, 12.0, 11.827433628318584)","(31.0, 190.0, 124.19354838709677)"
16-12-2022 14:58:36.183845,"(5.0, 6.4, 6.252307692307692)","(2.9, 3.3, 3.165)","(14.0, 34.0, 30.41304347826087)","(21.0, 46.0, 43.666666666666664)","(2.25, 2.82, 2.8116129032258064)","(9.0, 12.0, 11.763157894736842)","(31.0, 190.0, 124.19354838709677)"
16-12-2022 14:58:37.053091,"(5.0, 6.4, 6.109090909090909)","(2.9, 3.3, 3.209016393442623)","(14.0, 34.0, 29.82)","(21.0, 44.0, 42.529411764705884)","(2.25, 2.84, 2.834)","(9.0, 12.0, 11.763157894736842)","(31.0, 190.0, 124.19354838709677)"
16-12-2022 14:58:37.925336,"(5.0, 6.4, 6.075675675675676)","(2.9, 3.3, 3.209016393442623)","(14.0, 34.0, 29.82)","(21.0, 44.0, 42.5)","(2.25, 2.84, 2.838095238095238)","(9.0, 12.0, 11.763157894736842)","(31.0, 190.0, 124.19354838709677)"
16-12-2022 14:58:38.813871,"(5.0, 6.4, 6.075675675675676)","(2.9, 3.3, 3.209016393442623)","(14.0, 34.0, 29.82)","(21.0, 44.0, 41.55555555555556)","(2.25, 2.82, 2.7584615384615385)","(9.0, 12.0, 11.763157894736842)","(31.0, 190.0, 124.19354838709677)"
16-12-2022 14:58:39.706841,"(5.0, 6.4, 6.075675675675676)","(2.9, 3.3, 3.209016393442623)","(14.0, 34.0, 27.214285714285715)","(21.0, 44.0, 41.55555555555556)","(2.25, 2.82, 2.7778947368421054)","(9.0, 12.0, 11.763157894736842)","(31.0, 190.0, 124.19354838709677)"
16-12-2022 14:58:40.587871,"(5.0, 6.4, 6.127272727272727)","(2.9, 3.3, 3.209016393442623)","(14.0, 34.0, 27.214285714285715)","(21.0, 44.0, 41.55555555555556)","(2.25, 2.82, 2.784516129032258)","(9.0, 12.0, 11.763157894736842)","(31.0, 190.0, 124.19354838709677)"
16-12-2022 14:58:41.465915,"(5.0, 6.4, 6.134883720930232)","(2.9, 3.3, 3.209016393442623)","(14.0, 34.0, 27.214285714285715)","(21.0, 44.0, 41.55555555555556)","(2.25, 2.82, 2.7665116279069766)","(9.0, 12.0, 11.763157894736842)","(31.0, 190.0, 124.19354838709677)"
16-12-2022 14:58:42.343430,"(5.0, 6.4, 6.181818181818182)","(2.9, 3.3, 3.209016393442623)","(14.0, 34.0, 27.214285714285715)","(21.0, 44.0, 40.734693877551024)","(2.25, 2.82, 2.7665116279069766)","(9.0, 12.0, 11.763157894736842)","(31.0, 190.0, 124.19354838709677)"
16-12-2022 14:58:43.217852,"(5.0, 6.4, 6.181818181818182)","(2.9, 3.3, 3.189)","(14.0, 34.0, 28.72222222222222)","(21.0, 44.0, 38.94736842105263)","(2.25, 2.82, 2.784516129032258)","(9.0, 12.0, 11.763157894736842)","(31.0, 190.0, 124.19354838709677)"
16-12-2022 14:58:44.106822,"(5.0, 6.4, 6.181818181818182)","(2.9, 3.3, 3.1843749999999997)","(14.0, 34.0, 26.692307692307693)","(21.0, 44.0, 39.2)","(2.25, 2.8, 2.7577777777777777)","(9.0, 12.0, 11.763157894736842)","(31.0, 190.0, 124.19354838709677)"
16-12-2022 14:58:44.980516,"(5.0, 6.4, 6.181818181818182)","(2.9, 3.3, 3.1843749999999997)","(14.0, 34.0, 26.692307692307693)","(21.0, 44.0, 38.35294117647059)","(2.25, 2.8, 2.7577777777777777)","(9.0, 12.0, 11.763157894736842)","(31.0, 190.0, 94.16666666666667)"
16-12-2022 14:58:45.885001,"(5.0, 6.4, 6.256716417910448)","(2.9, 3.3, 3.1843749999999997)","(14.0, 34.0, 26.692307692307693)","(21.0, 44.0, 37.6)","(2.25, 2.8, 2.7577777777777777)","(9.0, 12.0, 11.478947368421053)","(31.0, 190.0, 94.16666666666667)"
16-12-2022 14:58:46.762446,"(5.0, 6.4, 6.211428571428572)","(2.9, 3.25, 3.207894736842105)","(14.0, 34.0, 26.692307692307693)","(21.0, 42.0, 38.0)","(2.25, 2.8, 2.735135135135135)","(9.0, 11.5, 11.478947368421053)","(31.0, 190.0, 94.16666666666667)"
16-12-2022 14:58:47.634894,"(5.0, 6.4, 6.2)","(2.9, 3.25, 3.1193548387096777)","(14.0, 34.0, 26.692307692307693)","(21.0, 42.0, 38.0)","(2.25, 2.8, 2.7473684210526317)","(9.0, 12.0, 11.461538461538462)","(31.0, 190.0, 94.16666666666667)"
16-12-2022 14:58:48.525600,"(5.0, 6.4, 6.252941176470588)","(2.9, 3.25, 3.146153846153846)","(14.0, 34.0, 26.692307692307693)","(21.0, 42.0, 38.0)","(2.25, 2.78, 2.7214634146341465)","(9.0, 12.0, 11.461538461538462)","(31.0, 190.0, 94.16666666666667)"
16-12-2022 14:58:49.413486,"(5.0, 6.4, 6.177777777777778)","(2.9, 3.25, 3.164285714285714)","(14.0, 34.0, 26.692307692307693)","(21.0, 42.0, 38.0)","(2.25, 2.76, 2.7363636363636363)","(9.0, 12.0, 11.607142857142858)","(31.0, 190.0, 138.0)"
16-12-2022 14:58:50.307177,"(5.0, 6.4, 6.300000000000001)","(2.9, 3.25, 3.164285714285714)","(14.0, 34.0, 26.692307692307693)","(21.0, 42.0, 38.0)","(2.25, 2.76, 2.7214814814814816)","(9.0, 12.0, 11.607142857142858)","(31.0, 180.0, 110.0)"
16-12-2022 14:58:51.183738,"(5.0, 6.4, 6.300000000000001)","(2.9, 3.25, 3.152941176470588)","(14.0, 34.0, 27.892857142857142)","(21.0, 42.0, 38.0)","(2.25, 2.76, 2.7087179487179487)","(9.0, 12.0, 11.65)","(31.0, 180.0, 138.0)"
16-12-2022 14:58:52.066484,"(5.0, 6.4, 6.3047619047619055)","(2.9, 3.25, 3.152941176470588)","(14.0, 34.0, 29.37837837837838)","(21.0, 42.0, 38.0)","(2.25, 2.76, 2.7087179487179487)","(9.0, 11.0, 10.965686274509803)","(31.0, 180.0, 138.0)"
16-12-2022 14:58:52.947522,"(5.0, 6.4, 6.3047619047619055)","(2.9, 3.25, 3.169230769230769)","(14.0, 34.0, 29.37837837837838)","(21.0, 42.0, 38.0)","(2.25, 2.76, 2.7288)","(9.0, 12.0, 11.758928571428571)","(31.0, 180.0, 138.0)"
16-12-2022 14:58:53.820133,"(5.0, 6.4, 6.3047619047619055)","(2.9, 3.25, 3.154)","(14.0, 34.0, 29.5)","(21.0, 42.0, 39.6)","(2.25, 2.78, 2.750909090909091)","(9.0, 11.5, 11.403846153846153)","(31.0, 180.0, 138.0)"
16-12-2022 14:58:54.694132,"(5.0, 6.4, 6.266666666666667)","(2.9, 3.25, 3.154)","(14.0, 34.0, 29.37837837837838)","(21.0, 42.0, 39.6)","(2.25, 2.82, 2.7987096774193545)","(9.0, 11.5, 11.125)","(31.0, 180.0, 138.0)"
16-12-2022 14:58:55.593714,"(5.0, 6.4, 6.220000000000001)","(2.9, 3.2, 3.174193548387097)","(14.0, 34.0, 27.423076923076923)","(21.0, 42.0, 39.6)","(2.25, 2.8, 2.712)","(9.0, 11.5, 11.38888888888889)","(31.0, 170.0, 125.66666666666666)"
16-12-2022 14:58:56.482857,"(5.0, 6.4, 6.231578947368421)","(2.9, 3.2, 3.1625)","(14.0, 34.0, 27.423076923076923)","(21.0, 42.0, 40.56)","(2.25, 2.78, 2.757142857142857)","(9.0, 11.5, 11.38888888888889)","(31.0, 170.0, 125.66666666666666)"
16-12-2022 14:58:57.359197,"(5.0, 6.4, 6.231578947368421)","(2.9, 3.25, 3.2083333333333335)","(14.0, 34.0, 27.423076923076923)","(21.0, 42.0, 40.56)","(2.25, 2.78, 2.757142857142857)","(9.0, 11.5, 11.38888888888889)","(31.0, 170.0, 125.66666666666666)"
16-12-2022 14:58:58.239899,"(5.0, 6.2, 6.158333333333333)","(2.9, 3.25, 3.23)","(14.0, 34.0, 27.423076923076923)","(21.0, 42.0, 41.42857142857143)","(2.25, 2.78, 2.757142857142857)","(9.0, 11.5, 11.318181818181818)","(31.0, 170.0, 125.66666666666666)"
16-12-2022 14:58:59.099005,"(5.0, 6.2, 6.173333333333334)","(2.9, 3.3, 3.2024390243902436)","(14.0, 34.0, 27.423076923076923)","(21.0, 42.0, 40.38461538461539)","(2.25, 2.84, 2.781395348837209)","(9.0, 11.5, 11.46)","(31.0, 170.0, 125.66666666666666)"
16-12-2022 14:58:59.978003,"(5.0, 6.4, 6.2)","(2.9, 3.2, 3.1555555555555554)","(14.0, 34.0, 27.423076923076923)","(21.0, 42.0, 40.0)","(2.25, 2.76, 2.7399999999999998)","(9.0, 12.0, 11.805)","(31.0, 170.0, 125.66666666666666)"
16-12-2022 14:59:00.872122,"(5.0, 6.4, 6.2)","(2.9, 3.3, 3.20625)","(14.0, 34.0, 27.423076923076923)","(21.0, 42.0, 41.4)","(2.25, 2.76, 2.755384615384615)","(9.0, 12.0, 12.071428571428571)","(31.0, 170.0, 122.5)"
16-12-2022 14:59:01.761125,"(5.0, 6.4, 6.116666666666667)","(2.9, 3.3, 3.171951219512195)","(14.0, 34.0, 28.6)","(21.0, 44.0, 41.14285714285714)","(2.25, 2.76, 2.755384615384615)","(9.0, 12.5, 12.392857142857142)","(31.0, 170.0, 122.5)"
16-12-2022 14:59:02.638658,"(5.0, 6.4, 5.956521739130435)","(2.9, 3.3, 3.230909090909091)","(14.0, 34.0, 28.6)","(21.0, 42.0, 41.4)","(2.25, 2.76, 2.746153846153846)","(9.0, 12.5, 12.44)","(31.0, 170.0, 122.5)"
16-12-2022 14:59:03.526550,"(5.0, 6.4, 6.022222222222222)","(2.9, 3.3, 3.2058823529411766)","(14.0, 34.0, 28.6)","(21.0, 42.0, 40.69565217391305)","(2.25, 2.76, 2.746153846153846)","(9.0, 12.5, 12.25)","(31.0, 170.0, 128.4375)"
16-12-2022 14:59:04.395012,"(5.0, 6.4, 6.022222222222222)","(2.9, 3.3, 3.1608695652173915)","(14.0, 34.0, 28.6)","(21.0, 42.0, 40.69565217391305)","(2.25, 2.76, 2.746153846153846)","(9.0, 12.5, 12.0)","(31.0, 170.0, 122.5)"
16-12-2022 14:59:05.286266,"(5.0, 6.4, 5.930434782608695)","(2.9, 3.25, 3.200909090909091)","(14.0, 34.0, 28.483870967741936)","(21.0, 42.0, 40.69565217391305)","(2.25, 2.8, 2.776923076923077)","(9.0, 11.5, 11.175)","(31.0, 170.0, 122.5)"
16-12-2022 14:59:06.171198,"(5.0, 6.4, 5.941666666666667)","(2.9, 3.25, 3.200909090909091)","(14.0, 34.0, 28.483870967741936)","(21.0, 42.0, 41.14285714285714)","(2.25, 2.7, 2.68828125)","(9.0, 11.5, 11.175)","(31.0, 170.0, 122.5)"
16-12-2022 14:59:07.062517,"(5.0, 6.4, 6.007142857142857)","(2.9, 3.25, 3.200909090909091)","(14.0, 34.0, 28.483870967741936)","(21.0, 42.0, 41.14285714285714)","(2.25, 2.8, 2.755)","(9.0, 11.5, 11.175)","(31.0, 170.0, 122.5)"
16-12-2022 14:59:07.943231,"(5.0, 6.4, 6.017391304347826)","(2.9, 3.25, 3.200909090909091)","(14.0, 34.0, 28.483870967741936)","(21.0, 44.0, 40.64516129032258)","(2.25, 2.78, 2.7527272727272725)","(9.0, 11.5, 11.175)","(31.0, 170.0, 125.66666666666666)"
16-12-2022 14:59:08.822827,"(5.0, 6.4, 6.018604651162791)","(2.9, 3.25, 3.186029411764706)","(14.0, 34.0, 29.114285714285714)","(21.0, 44.0, 41.26315789473684)","(2.25, 2.78, 2.7755882352941175)","(9.0, 11.5, 11.275862068965518)","(31.0, 170.0, 125.66666666666666)"
16-12-2022 14:59:09.705173,"(5.0, 6.4, 6.051063829787234)","(2.9, 3.25, 3.186029411764706)","(14.0, 34.0, 29.114285714285714)","(21.0, 44.0, 41.26315789473684)","(2.25, 2.8, 2.7877966101694915)","(9.0, 11.5, 11.275862068965518)","(31.0, 170.0, 139.375)"
16-12-2022 14:59:10.576151,"(4.8, 6.4, 6.018604651162791)","(2.9, 3.25, 3.18013698630137)","(15.0, 34.0, 29.114285714285714)","(21.0, 44.0, 41.26315789473684)","(2.3, 2.8, 2.7272727272727275)","(9.0, 11.5, 11.275862068965518)","(31.0, 170.0, 152.5)"
16-12-2022 14:59:11.467543,"(4.8, 6.4, 6.068292682926829)","(2.9, 3.1, 3.0072463768115942)","(15.0, 34.0, 29.114285714285714)","(21.0, 44.0, 41.26315789473684)","(2.3, 2.76, 2.748235294117647)","(9.0, 11.5, 11.296296296296296)","(31.0, 170.0, 135.0)"
16-12-2022 14:59:12.351184,"(4.8, 6.4, 6.084848484848485)","(2.9, 3.1, 3.002834008097166)","(15.0, 34.0, 27.88235294117647)","(21.0, 44.0, 41.4054054054054)","(2.3, 2.84, 2.8309090909090906)","(9.0, 11.5, 11.333333333333334)","(31.0, 170.0, 144.0909090909091)"
16-12-2022 14:59:13.242956,"(4.8, 6.4, 6.084848484848485)","(2.9, 3.1, 3.0018404907975462)","(15.0, 34.0, 28.647058823529413)","(21.0, 44.0, 41.4054054054054)","(2.3, 2.84, 2.8309090909090906)","(9.0, 11.5, 11.316666666666666)","(31.0, 170.0, 149.64285714285714)"
16-12-2022 14:59:14.125615,"(4.8, 6.0, 5.910982658959538)","(2.9, 3.1, 3.0038309114927344)","(15.0, 34.0, 31.0)","(21.0, 44.0, 41.0)","(2.3, 2.88, 2.875036496350365)","(9.0, 11.5, 11.316666666666666)","(31.0, 170.0, 141.66666666666669)"
16-12-2022 14:59:15.012088,"(4.8, 6.0, 5.909411764705883)","(2.9, 3.1, 3.0035935563816603)","(15.0, 34.0, 31.0)","(21.0, 44.0, 41.25714285714286)","(2.3, 2.88, 2.875373134328358)","(9.0, 11.5, 11.288461538461538)","(31.0, 170.0, 141.66666666666669)"
