,Mount Tate,Just Ellie,Licorice,Bali Lava,Fair Call,Firkin,Skedaddle Amber
09-01-2023 18:53:20.341273,"(17.0, 25.0, 24.11764705882353)","(6.5, 9.0, 8.905882352941177)","(31.0, 55.0, 53.03125)","(1.28, 1.56, 1.5236363636363637)","(6.0, 8.0, 7.923809523809524)","(31.0, 70.0, 66.66666666666667)","(21.0, 36.0, 35.07692307692308)"
09-01-2023 18:53:21.334318,"(17.0, 25.0, 24.285714285714285)","(6.5, 9.0, 8.905882352941177)","(31.0, 55.0, 53.03125)","(1.28, 1.56, 1.5285714285714287)","(6.0, 8.0, 7.885714285714286)","(31.0, 70.0, 66.66666666666667)","(21.0, 36.0, 35.07692307692308)"
09-01-2023 18:53:22.427349,"(17.0, 25.0, 24.8)","(6.5, 9.0, 8.905882352941177)","(31.0, 55.0, 53.03125)","(1.28, 1.56, 1.5285714285714287)","(6.0, 8.0, 7.885714285714286)","(31.0, 70.0, 66.66666666666667)","(21.0, 36.0, 35.07692307692308)"
09-01-2023 18:53:23.470950,"(17.0, 25.0, 24.857142857142858)","(6.5, 9.0, 8.905882352941177)","(31.0, 55.0, 53.03125)","(1.28, 1.56, 1.5285714285714287)","(6.0, 8.0, 7.885714285714286)","(31.0, 70.0, 66.66666666666667)","(21.0, 36.0, 35.07692307692308)"
09-01-2023 18:53:24.523142,"(17.0, 25.0, 24.333333333333332)","(6.5, 9.0, 8.91578947368421)","(31.0, 55.0, 53.03125)","(1.28, 1.56, 1.543076923076923)","(6.0, 8.0, 7.885714285714286)","(31.0, 70.0, 66.66666666666667)","(21.0, 36.0, 35.07692307692308)"
09-01-2023 18:53:25.648923,"(17.0, 25.0, 24.666666666666668)","(6.5, 9.0, 8.91578947368421)","(31.0, 55.0, 53.03125)","(1.28, 1.56, 1.5452459016393443)","(6.0, 8.0, 7.885714285714286)","(31.0, 70.0, 66.66666666666667)","(21.0, 36.0, 35.07692307692308)"
09-01-2023 18:53:26.735855,"(17.0, 25.0, 24.76923076923077)","(6.5, 9.0, 8.91578947368421)","(31.0, 55.0, 53.03125)","(1.28, 1.56, 1.5452459016393443)","(6.0, 8.0, 7.764285714285714)","(31.0, 70.0, 66.66666666666667)","(21.0, 36.0, 35.07692307692308)"
09-01-2023 18:53:27.801262,"(17.0, 25.0, 24.76923076923077)","(6.5, 9.0, 8.91578947368421)","(31.0, 55.0, 53.55172413793103)","(1.28, 1.56, 1.5452459016393443)","(6.0, 8.0, 7.764285714285714)","(31.0, 70.0, 66.66666666666667)","(21.0, 36.0, 35.07692307692308)"
09-01-2023 18:53:28.918855,"(17.0, 25.0, 24.76923076923077)","(6.5, 9.0, 8.91578947368421)","(31.0, 55.0, 53.55172413793103)","(1.28, 1.56, 1.5452459016393443)","(6.0, 8.0, 7.764285714285714)","(31.0, 70.0, 66.66666666666667)","(21.0, 36.0, 35.07692307692308)"
09-01-2023 18:53:29.958078,"(17.0, 25.0, 24.76923076923077)","(6.5, 9.0, 8.91578947368421)","(31.0, 55.0, 54.44)","(1.28, 1.56, 1.5342857142857143)","(6.0, 8.0, 7.764285714285714)","(31.0, 70.0, 66.66666666666667)","(21.0, 36.0, 35.07692307692308)"
09-01-2023 18:53:31.007552,"(17.0, 25.0, 24.77777777777778)","(6.5, 9.0, 8.91578947368421)","(31.0, 55.0, 54.44)","(1.28, 1.56, 1.5302564102564102)","(6.0, 8.0, 7.764285714285714)","(31.0, 70.0, 66.66666666666667)","(21.0, 36.0, 35.07692307692308)"
09-01-2023 18:53:32.079216,"(17.0, 25.0, 24.666666666666668)","(6.5, 9.0, 8.91578947368421)","(31.0, 55.0, 54.44)","(1.28, 1.56, 1.5314285714285714)","(6.0, 8.0, 7.764285714285714)","(31.0, 70.0, 66.66666666666667)","(21.0, 36.0, 35.07692307692308)"
09-01-2023 18:53:33.144845,"(17.0, 25.0, 24.666666666666668)","(6.5, 9.0, 8.91578947368421)","(31.0, 55.0, 54.44)","(1.28, 1.56, 1.5314285714285714)","(6.0, 8.0, 7.764285714285714)","(31.0, 70.0, 66.66666666666667)","(21.0, 36.0, 34.76923076923077)"
09-01-2023 18:53:34.229003,"(17.0, 25.0, 24.833333333333332)","(6.5, 9.0, 8.91578947368421)","(31.0, 55.0, 54.44)","(1.28, 1.56, 1.5433333333333334)","(6.0, 8.0, 7.764285714285714)","(31.0, 70.0, 66.66666666666667)","(21.0, 36.0, 34.76923076923077)"
09-01-2023 18:53:35.259869,"(17.0, 25.0, 24.666666666666668)","(6.5, 9.0, 8.893333333333333)","(31.0, 55.0, 54.44)","(1.28, 1.56, 1.5429411764705883)","(6.0, 8.0, 7.764285714285714)","(31.0, 70.0, 66.66666666666667)","(21.0, 36.0, 34.76923076923077)"
09-01-2023 18:53:36.386107,"(17.0, 25.0, 24.666666666666668)","(6.5, 9.0, 8.893333333333333)","(31.0, 55.0, 53.55172413793103)","(1.28, 1.56, 1.5429411764705883)","(6.0, 8.0, 7.764285714285714)","(31.0, 70.0, 66.66666666666667)","(21.0, 36.0, 34.76923076923077)"
09-01-2023 18:53:37.464666,"(17.0, 25.0, 24.714285714285715)","(6.5, 9.0, 8.893333333333333)","(31.0, 55.0, 53.55172413793103)","(1.28, 1.56, 1.5429411764705883)","(6.0, 8.0, 7.764285714285714)","(31.0, 70.0, 66.66666666666667)","(21.0, 36.0, 34.76923076923077)"
09-01-2023 18:53:38.613056,"(17.0, 25.0, 24.375)","(6.5, 9.0, 8.893333333333333)","(31.0, 55.0, 53.55172413793103)","(1.28, 1.56, 1.5429411764705883)","(6.0, 8.0, 7.764285714285714)","(31.0, 70.0, 66.66666666666667)","(21.0, 36.0, 34.76923076923077)"
09-01-2023 18:53:39.690861,"(17.0, 25.0, 24.375)","(6.5, 9.0, 8.893333333333333)","(31.0, 55.0, 53.55172413793103)","(1.28, 1.56, 1.5429411764705883)","(6.0, 8.0, 7.764285714285714)","(31.0, 70.0, 66.66666666666667)","(21.0, 36.0, 34.76923076923077)"
09-01-2023 18:53:40.769720,"(17.0, 25.0, 24.714285714285715)","(6.5, 9.4, 8.9)","(31.0, 55.0, 54.44)","(1.28, 1.54, 1.5265217391304349)","(6.0, 7.6, 7.533333333333333)","(31.0, 70.0, 66.66666666666667)","(21.0, 36.0, 34.76923076923077)"
09-01-2023 18:53:41.858584,"(17.0, 28.0, 27.142857142857142)","(6.5, 9.2, 9.0)","(31.0, 55.0, 54.44)","(1.28, 1.53, 1.529)","(6.0, 7.6, 7.52)","(31.0, 70.0, 66.66666666666667)","(21.0, 36.0, 34.76923076923077)"
09-01-2023 18:53:42.953057,"(17.0, 28.0, 27.4)","(6.5, 9.2, 9.05)","(31.0, 55.0, 54.44)","(1.28, 1.53, 1.5255555555555556)","(6.0, 7.6, 7.357142857142858)","(31.0, 70.0, 66.66666666666667)","(21.0, 36.0, 34.76923076923077)"
09-01-2023 18:53:43.975351,"(17.0, 28.0, 27.454545454545453)","(6.5, 9.2, 9.085714285714285)","(31.0, 55.0, 53.55172413793103)","(1.28, 1.54, 1.5255555555555556)","(6.0, 7.4, 7.342857142857143)","(31.0, 70.0, 66.66666666666667)","(21.0, 36.0, 34.76923076923077)"
09-01-2023 18:53:45.020560,"(17.0, 28.0, 27.454545454545453)","(6.5, 9.2, 9.05)","(31.0, 55.0, 54.44)","(1.28, 1.54, 1.5255555555555556)","(6.0, 7.4, 7.333333333333334)","(31.0, 70.0, 67.5)","(21.0, 36.0, 34.76923076923077)"
09-01-2023 18:53:46.111504,"(18.0, 28.0, 27.066666666666666)","(6.5, 9.2, 9.05)","(31.0, 55.0, 54.44)","(1.28, 1.54, 1.53)","(6.0, 7.4, 7.3090909090909095)","(31.0, 70.0, 67.5)","(21.0, 36.0, 34.76923076923077)"
09-01-2023 18:53:47.207476,"(18.0, 28.0, 27.454545454545453)","(6.5, 9.2, 9.05)","(31.0, 55.0, 53.55172413793103)","(1.28, 1.54, 1.53)","(6.0, 7.4, 7.3090909090909095)","(31.0, 70.0, 67.5)","(21.0, 36.0, 34.76923076923077)"
09-01-2023 18:53:48.274607,"(18.0, 28.0, 27.066666666666666)","(6.5, 9.2, 9.05)","(31.0, 55.0, 54.44)","(1.28, 1.54, 1.53)","(6.0, 7.4, 7.3090909090909095)","(31.0, 70.0, 67.5)","(21.0, 36.0, 34.76923076923077)"
09-01-2023 18:53:49.289590,"(18.0, 28.0, 27.125)","(6.5, 9.2, 9.05)","(31.0, 55.0, 54.44)","(1.28, 1.54, 1.53)","(6.0, 7.4, 7.3090909090909095)","(31.0, 70.0, 67.5)","(21.0, 36.0, 34.76923076923077)"
09-01-2023 18:53:50.284440,"(18.0, 28.0, 27.125)","(6.5, 9.2, 9.05)","(31.0, 55.0, 53.55172413793103)","(1.28, 1.54, 1.5291304347826087)","(6.0, 7.4, 7.153846153846154)","(31.0, 70.0, 63.75)","(21.0, 36.0, 38.54545454545455)"
09-01-2023 18:53:51.292600,"(18.0, 28.0, 27.41176470588235)","(6.5, 9.2, 9.09090909090909)","(31.0, 55.0, 54.44)","(1.28, 1.55, 1.5291304347826087)","(6.0, 7.4, 7.125)","(31.0, 70.0, 63.75)","(21.0, 40.0, 37.64705882352941)"
09-01-2023 18:53:52.381012,"(18.0, 28.0, 27.5)","(6.5, 9.2, 9.08)","(31.0, 55.0, 53.55172413793103)","(1.28, 1.55, 1.5291304347826087)","(6.0, 7.4, 7.274285714285715)","(31.0, 70.0, 63.75)","(21.0, 40.0, 37.64705882352941)"
09-01-2023 18:53:53.427490,"(18.0, 28.0, 27.263157894736842)","(6.5, 9.2, 9.08)","(31.0, 55.0, 53.55172413793103)","(1.28, 1.55, 1.506060606060606)","(6.0, 7.4, 7.377777777777778)","(31.0, 70.0, 63.75)","(21.0, 40.0, 37.2)"
09-01-2023 18:53:54.532206,"(18.0, 28.0, 27.263157894736842)","(6.5, 9.2, 9.149999999999999)","(31.0, 55.0, 54.5)","(1.28, 1.52, 1.506060606060606)","(6.0, 7.4, 7.377777777777778)","(31.0, 70.0, 63.75)","(21.0, 40.0, 36.0)"
09-01-2023 18:53:55.556647,"(18.0, 28.0, 27.6)","(6.5, 9.2, 9.149999999999999)","(31.0, 55.0, 53.55172413793103)","(1.28, 1.53, 1.5213333333333334)","(6.0, 7.6, 7.361702127659575)","(31.0, 70.0, 63.75)","(21.0, 40.0, 36.0)"
09-01-2023 18:53:56.903034,"(18.0, 28.0, 27.6)","(6.5, 9.2, 9.149999999999999)","(31.0, 55.0, 54.44)","(1.28, 1.53, 1.5203703703703704)","(6.0, 7.6, 7.566666666666666)","(31.0, 70.0, 63.75)","(21.0, 40.0, 36.0)"
09-01-2023 18:53:58.221185,"(18.0, 28.0, 27.6)","(6.5, 9.2, 9.169230769230769)","(31.0, 55.0, 54.48148148148148)","(1.28, 1.53, 1.5092307692307692)","(6.0, 7.8, 7.771428571428571)","(31.0, 70.0, 63.75)","(21.0, 40.0, 36.0)"
09-01-2023 18:53:59.506540,"(18.0, 30.0, 28.5)","(6.5, 9.2, 9.169230769230769)","(31.0, 55.0, 53.64516129032258)","(1.28, 1.52, 1.5006666666666666)","(6.0, 7.8, 7.8307692307692305)","(31.0, 70.0, 63.75)","(21.0, 40.0, 37.05263157894737)"
09-01-2023 18:54:00.820436,"(18.0, 32.0, 29.272727272727273)","(6.5, 9.2, 9.169230769230769)","(31.0, 55.0, 53.64516129032258)","(1.28, 1.51, 1.5006666666666666)","(6.0, 8.0, 7.792)","(31.0, 70.0, 66.15384615384616)","(21.0, 40.0, 37.05263157894737)"
09-01-2023 18:54:02.051336,"(18.0, 32.0, 29.272727272727273)","(6.5, 9.2, 9.169230769230769)","(31.0, 55.0, 53.64516129032258)","(1.28, 1.51, 1.4978571428571428)","(6.0, 7.8, 7.902127659574468)","(31.0, 70.0, 70.71428571428571)","(21.0, 40.0, 34.4)"
09-01-2023 18:54:03.225187,"(18.0, 32.0, 29.272727272727273)","(6.5, 9.2, 9.169230769230769)","(31.0, 55.0, 54.48148148148148)","(1.28, 1.5, 1.4911764705882353)","(6.0, 8.0, 7.614634146341463)","(31.0, 75.0, 70.3125)","(21.0, 40.0, 34.4)"
09-01-2023 18:54:04.409164,"(18.0, 32.0, 29.36842105263158)","(6.5, 9.2, 9.169230769230769)","(31.0, 55.0, 53.64516129032258)","(1.28, 1.5, 1.4903921568627452)","(6.0, 7.8, 7.66551724137931)","(31.0, 75.0, 72.6923076923077)","(21.0, 40.0, 37.666666666666664)"
09-01-2023 18:54:05.655351,"(18.0, 32.0, 29.916666666666668)","(6.5, 9.2, 9.166666666666666)","(31.0, 55.0, 54.48148148148148)","(1.28, 1.5, 1.4904)","(6.0, 7.8, 7.663157894736842)","(31.0, 75.0, 72.6923076923077)","(21.0, 40.0, 37.2)"
09-01-2023 18:54:06.933831,"(18.0, 32.0, 29.916666666666668)","(6.5, 9.2, 9.166666666666666)","(31.0, 55.0, 54.48148148148148)","(1.28, 1.5, 1.4904)","(6.0, 7.8, 7.726315789473684)","(31.0, 75.0, 72.85714285714286)","(21.0, 40.0, 37.2)"
09-01-2023 18:54:08.010321,"(18.0, 32.0, 29.272727272727273)","(6.5, 9.2, 9.166666666666666)","(31.0, 55.0, 54.5)","(1.28, 1.5, 1.4872222222222222)","(6.0, 7.8, 7.737142857142857)","(31.0, 75.0, 72.0)","(21.0, 40.0, 37.42857142857143)"
09-01-2023 18:54:09.013557,"(18.0, 32.0, 29.428571428571427)","(6.5, 9.4, 9.280000000000001)","(31.0, 55.0, 54.10714285714286)","(1.28, 1.49, 1.483939393939394)","(6.0, 7.8, 7.76551724137931)","(31.0, 75.0, 72.0)","(21.0, 40.0, 37.0)"
09-01-2023 18:54:10.093663,"(19.0, 32.0, 30.5)","(6.5, 9.4, 9.280000000000001)","(31.0, 55.0, 53.91304347826087)","(1.28, 1.49, 1.483421052631579)","(6.0, 7.8, 7.716981132075472)","(31.0, 75.0, 72.0)","(21.0, 40.0, 38.36363636363636)"
09-01-2023 18:54:11.151307,"(19.0, 32.0, 29.428571428571427)","(6.5, 9.4, 9.266666666666667)","(31.0, 55.0, 53.91304347826087)","(1.28, 1.49, 1.483421052631579)","(6.0, 7.8, 7.716981132075472)","(31.0, 75.0, 72.0)","(21.0, 40.0, 38.36363636363636)"
09-01-2023 18:54:12.342246,"(19.0, 32.0, 29.428571428571427)","(6.5, 9.4, 9.25263157894737)","(31.0, 55.0, 54.6)","(1.28, 1.49, 1.480909090909091)","(6.0, 7.8, 7.644210526315789)","(31.0, 75.0, 71.78571428571428)","(21.0, 40.0, 39.142857142857146)"
09-01-2023 18:54:13.677002,"(19.0, 32.0, 30.125)","(6.5, 9.4, 9.25263157894737)","(31.0, 55.0, 54.6)","(1.28, 1.49, 1.491986301369863)","(6.0, 7.8, 7.63370786516854)","(31.0, 75.0, 71.78571428571428)","(21.0, 40.0, 39.142857142857146)"
09-01-2023 18:54:14.826172,"(19.0, 32.0, 29.5)","(6.5, 9.4, 9.25263157894737)","(31.0, 55.0, 54.6)","(1.28, 1.5, 1.4912582781456953)","(6.0, 7.8, 7.6)","(31.0, 75.0, 67.5)","(21.0, 40.0, 39.142857142857146)"
09-01-2023 18:54:16.371118,"(19.0, 32.0, 28.533333333333335)","(6.5, 9.4, 9.11111111111111)","(31.0, 55.0, 54.61538461538461)","(1.28, 1.5, 1.4893975903614458)","(6.0, 7.8, 7.627692307692308)","(31.0, 75.0, 67.5)","(21.0, 40.0, 39.142857142857146)"
09-01-2023 18:54:17.470020,"(19.0, 32.0, 28.533333333333335)","(6.5, 9.2, 9.11111111111111)","(31.0, 55.0, 54.61538461538461)","(1.28, 1.5, 1.4848275862068965)","(6.0, 7.8, 7.622857142857143)","(31.0, 75.0, 67.5)","(21.0, 40.0, 41.0)"
09-01-2023 18:54:18.585033,"(19.0, 32.0, 28.533333333333335)","(6.5, 9.4, 9.368)","(31.0, 55.0, 54.13793103448276)","(1.28, 1.5, 1.4848275862068965)","(6.0, 7.8, 7.48)","(31.0, 75.0, 67.5)","(21.0, 44.0, 41.91304347826087)"
09-01-2023 18:54:19.701978,"(19.0, 32.0, 29.647058823529413)","(6.5, 9.4, 9.368)","(31.0, 55.0, 54.13793103448276)","(1.28, 1.5, 1.4848275862068965)","(6.0, 7.6, 7.493333333333333)","(31.0, 75.0, 67.5)","(21.0, 50.0, 40.4)"
09-01-2023 18:54:20.746775,"(19.0, 32.0, 28.666666666666668)","(6.5, 9.4, 9.355555555555556)","(31.0, 55.0, 54.61538461538461)","(1.28, 1.5, 1.4848275862068965)","(6.0, 7.6, 7.423255813953488)","(31.0, 75.0, 71.25)","(21.0, 50.0, 38.705882352941174)"
09-01-2023 18:54:21.807007,"(19.0, 32.0, 29.5)","(7.0, 9.4, 9.365217391304348)","(31.0, 55.0, 54.10714285714286)","(1.28, 1.5, 1.4848275862068965)","(6.0, 7.6, 7.423255813953488)","(31.0, 75.0, 73.125)","(21.0, 50.0, 39.62162162162162)"
09-01-2023 18:54:23.043385,"(19.0, 32.0, 28.666666666666668)","(7.0, 9.4, 9.365217391304348)","(31.0, 55.0, 54.6)","(1.28, 1.5, 1.4848275862068965)","(6.0, 7.6, 7.434782608695652)","(31.0, 75.0, 71.25)","(21.0, 50.0, 38.705882352941174)"
09-01-2023 18:54:24.209664,"(19.0, 32.0, 29.142857142857142)","(7.0, 9.4, 9.365217391304348)","(31.0, 55.0, 54.61538461538461)","(1.28, 1.5, 1.4854901960784315)","(6.0, 7.6, 7.420408163265306)","(31.0, 75.0, 70.9090909090909)","(21.0, 50.0, 38.705882352941174)"
09-01-2023 18:54:25.301617,"(19.0, 32.0, 27.833333333333332)","(7.0, 9.4, 9.365217391304348)","(31.0, 55.0, 54.13793103448276)","(1.28, 1.5, 1.4865116279069768)","(6.0, 7.6, 7.411320754716981)","(31.0, 75.0, 71.78571428571428)","(21.0, 50.0, 39.62162162162162)"
09-01-2023 18:54:26.575497,"(19.0, 32.0, 29.058823529411764)","(7.0, 9.4, 9.338461538461539)","(31.0, 55.0, 54.13793103448276)","(1.28, 1.5, 1.4865116279069768)","(6.0, 7.6, 7.430508474576271)","(31.0, 75.0, 71.78571428571428)","(21.0, 50.0, 38.705882352941174)"
09-01-2023 18:54:27.727796,"(19.0, 32.0, 27.833333333333332)","(7.0, 9.4, 9.333333333333334)","(31.0, 55.0, 54.6551724137931)","(1.28, 1.5, 1.4892307692307691)","(6.0, 7.6, 7.4719999999999995)","(31.0, 75.0, 71.78571428571428)","(21.0, 50.0, 39.81818181818182)"
09-01-2023 18:54:28.788641,"(19.0, 32.0, 27.833333333333332)","(7.0, 9.4, 9.333333333333334)","(31.0, 55.0, 54.6551724137931)","(1.28, 1.5, 1.4892307692307691)","(6.0, 7.6, 7.4875)","(31.0, 75.0, 71.78571428571428)","(21.0, 48.0, 40.63157894736842)"
09-01-2023 18:54:29.823662,"(19.0, 32.0, 29.058823529411764)","(7.0, 9.4, 9.355555555555556)","(31.0, 55.0, 54.642857142857146)","(1.28, 1.5, 1.4886486486486485)","(6.0, 7.6, 7.514285714285714)","(31.0, 75.0, 71.78571428571428)","(21.0, 48.0, 39.25)"
09-01-2023 18:54:30.959708,"(19.0, 32.0, 27.90909090909091)","(7.0, 9.4, 9.365217391304348)","(31.0, 55.0, 54.193548387096776)","(1.28, 1.5, 1.4886486486486485)","(6.0, 7.6, 7.548571428571428)","(31.0, 75.0, 71.78571428571428)","(21.0, 48.0, 39.25)"
09-01-2023 18:54:32.112717,"(19.0, 32.0, 28.153846153846153)","(7.0, 9.4, 9.2)","(31.0, 55.0, 54.21875)","(1.28, 1.5, 1.484923076923077)","(6.0, 7.6, 7.58125)","(31.0, 75.0, 68.0)","(21.0, 48.0, 43.5)"
09-01-2023 18:54:33.169008,"(19.0, 32.0, 29.2)","(7.0, 9.6, 9.329032258064515)","(31.0, 55.0, 54.21875)","(1.28, 1.5, 1.484923076923077)","(6.0, 7.6, 7.58125)","(31.0, 70.0, 68.0)","(21.0, 46.0, 40.5)"
09-01-2023 18:54:34.275623,"(19.0, 32.0, 29.2)","(7.0, 9.6, 9.329032258064515)","(31.0, 55.0, 54.21875)","(1.28, 1.5, 1.4727027027027026)","(6.0, 7.6, 7.667999999999999)","(31.0, 70.0, 72.0)","(21.0, 46.0, 40.5)"
09-01-2023 18:54:35.465819,"(19.0, 32.0, 29.5)","(7.0, 9.6, 9.310344827586206)","(31.0, 55.0, 54.6551724137931)","(1.28, 1.48, 1.4723809523809523)","(6.0, 7.8, 7.661538461538461)","(31.0, 75.0, 68.0)","(21.0, 46.0, 40.5)"
09-01-2023 18:54:36.487023,"(19.0, 32.0, 29.77777777777778)","(7.0, 9.6, 9.333333333333332)","(31.0, 55.0, 54.6551724137931)","(1.28, 1.48, 1.4723809523809523)","(6.0, 7.8, 7.6499999999999995)","(31.0, 70.0, 68.0)","(21.0, 46.0, 38.5)"
09-01-2023 18:54:37.573152,"(19.0, 30.0, 28.8)","(7.0, 9.6, 9.35813953488372)","(31.0, 55.0, 54.21875)","(1.28, 1.48, 1.4723809523809523)","(6.0, 7.8, 7.6499999999999995)","(31.0, 70.0, 71.78571428571428)","(21.0, 46.0, 40.23076923076923)"
09-01-2023 18:54:38.810953,"(19.0, 30.0, 29.2)","(7.0, 9.6, 9.326315789473684)","(31.0, 55.0, 54.166666666666664)","(1.28, 1.48, 1.4608352668213456)","(6.0, 7.8, 7.865306122448979)","(31.0, 75.0, 66.875)","(21.0, 46.0, 39.75)"
09-01-2023 18:54:40.093203,"(19.0, 32.0, 29.25)","(7.0, 9.8, 10.362068965517242)","(31.0, 55.0, 54.166666666666664)","(1.28, 1.47, 1.4509112709832135)","(6.0, 8.0, 7.726829268292683)","(31.0, 70.0, 67.22222222222223)","(21.0, 46.0, 39.75)"
09-01-2023 18:54:41.230326,"(19.0, 30.0, 29.0)","(7.0, 10.5, 10.34)","(31.0, 55.0, 54.642857142857146)","(1.28, 1.47, 1.4514432989690722)","(6.0, 8.0, 7.7444444444444445)","(31.0, 70.0, 71.25)","(21.0, 46.0, 39.75)"
09-01-2023 18:54:42.312046,"(19.0, 30.0, 28.4)","(7.0, 10.5, 10.34)","(31.0, 55.0, 54.642857142857146)","(1.28, 1.47, 1.451132075471698)","(6.0, 7.8, 7.8754098360655735)","(31.0, 75.0, 73.125)","(21.0, 46.0, 39.75)"
09-01-2023 18:54:43.491956,"(19.0, 30.0, 27.894736842105264)","(7.0, 10.5, 10.243589743589743)","(31.0, 55.0, 54.193548387096776)","(1.28, 1.47, 1.451132075471698)","(6.0, 8.0, 7.83)","(31.0, 75.0, 71.25)","(21.0, 46.0, 39.75)"
09-01-2023 18:54:44.629533,"(19.0, 30.0, 28.25)","(7.0, 10.5, 10.17741935483871)","(31.0, 55.0, 54.642857142857146)","(1.3, 1.47, 1.451132075471698)","(6.0, 8.0, 7.795999999999999)","(31.0, 75.0, 69.54545454545455)","(21.0, 46.0, 39.75)"
09-01-2023 18:54:45.669687,"(19.0, 30.0, 28.6)","(7.0, 10.5, 10.17741935483871)","(31.0, 55.0, 54.642857142857146)","(1.3, 1.47, 1.451132075471698)","(6.0, 8.0, 7.852307692307692)","(31.0, 75.0, 77.0)","(21.0, 46.0, 41.0)"
09-01-2023 18:54:46.758892,"(19.0, 34.0, 32.54545454545455)","(7.0, 11.5, 11.013513513513514)","(31.0, 65.0, 57.857142857142854)","(1.3, 1.46, 1.445054945054945)","(6.0, 8.0, 7.852307692307692)","(31.0, 80.0, 77.82608695652173)","(21.0, 46.0, 41.42857142857143)"
09-01-2023 18:54:47.845366,"(19.0, 32.0, 30.18181818181818)","(7.0, 11.0, 10.588235294117647)","(31.0, 65.0, 57.857142857142854)","(1.3, 1.45, 1.445054945054945)","(6.0, 8.0, 7.852307692307692)","(31.0, 90.0, 73.33333333333333)","(21.0, 46.0, 42.23529411764706)"
09-01-2023 18:54:48.881806,"(19.0, 32.0, 30.125)","(7.0, 11.0, 10.457142857142857)","(31.0, 65.0, 57.35294117647059)","(1.3, 1.45, 1.4455421686746988)","(6.0, 8.0, 7.847619047619047)","(31.0, 90.0, 73.33333333333333)","(21.0, 46.0, 42.23529411764706)"
09-01-2023 18:54:50.015737,"(19.0, 32.0, 31.166666666666668)","(7.0, 11.0, 10.457142857142857)","(31.0, 65.0, 57.35294117647059)","(1.3, 1.45, 1.4455421686746988)","(6.0, 8.0, 7.7957446808510635)","(31.0, 90.0, 76.20689655172414)","(21.0, 46.0, 41.07692307692308)"
09-01-2023 18:54:51.175742,"(19.0, 32.0, 30.125)","(7.0, 11.0, 10.275)","(31.0, 65.0, 59.09090909090909)","(1.3, 1.45, 1.5083766233766234)","(6.0, 8.0, 7.5377777777777775)","(31.0, 90.0, 68.57142857142857)","(21.0, 46.0, 39.63636363636364)"
09-01-2023 18:54:52.381080,"(19.0, 32.0, 28.071428571428573)","(7.0, 10.5, 10.275)","(31.0, 65.0, 59.67741935483871)","(1.3, 1.51, 1.5080625)","(6.0, 7.6, 7.365)","(31.0, 90.0, 73.33333333333333)","(21.0, 44.0, 40.8)"
09-01-2023 18:54:53.449068,"(19.0, 32.0, 28.0)","(7.0, 9.6, 9.472727272727273)","(31.0, 60.0, 55.76923076923077)","(1.3, 1.51, 1.508957055214724)","(6.0, 7.4, 7.089795918367347)","(31.0, 90.0, 73.33333333333333)","(21.0, 44.0, 40.4)"
09-01-2023 18:54:54.707046,"(19.0, 32.0, 28.0)","(7.0, 9.8, 9.857142857142858)","(31.0, 60.0, 54.0)","(1.3, 1.51, 1.4935714285714285)","(6.0, 7.2, 7.125925925925926)","(31.0, 90.0, 72.4074074074074)","(21.0, 44.0, 41.0)"
09-01-2023 18:54:55.959606,"(19.0, 30.0, 28.4)","(7.0, 10.0, 9.678260869565218)","(31.0, 60.0, 57.0)","(1.3, 1.5, 1.504102564102564)","(6.0, 7.2, 7.082608695652174)","(31.0, 85.0, 72.4074074074074)","(21.0, 44.0, 39.75)"
09-01-2023 18:54:57.078514,"(19.0, 30.0, 29.764705882352942)","(7.0, 9.8, 9.577777777777778)","(31.0, 60.0, 57.1875)","(1.3, 1.51, 1.5035555555555555)","(6.0, 7.2, 7.039130434782609)","(31.0, 85.0, 75.0)","(21.0, 42.0, 38.72727272727273)"
09-01-2023 18:54:58.490148,"(19.0, 30.0, 29.4)","(7.0, 9.8, 9.600000000000001)","(31.0, 60.0, 57.35294117647059)","(1.3, 1.51, 1.5150000000000001)","(6.0, 7.2, 6.991780821917808)","(31.0, 80.0, 75.0)","(21.0, 42.0, 39.6)"
09-01-2023 18:54:59.620742,"(19.0, 30.0, 27.272727272727273)","(7.0, 9.8, 9.600000000000001)","(31.0, 60.0, 57.35294117647059)","(1.3, 1.52, 1.5043333333333333)","(6.0, 7.2, 7.039130434782609)","(31.0, 80.0, 75.0)","(21.0, 42.0, 39.6)"
09-01-2023 18:55:00.674284,"(19.0, 30.0, 27.272727272727273)","(7.0, 9.8, 9.600000000000001)","(31.0, 60.0, 57.35294117647059)","(1.3, 1.51, 1.5043333333333333)","(6.0, 7.2, 7.194594594594594)","(31.0, 80.0, 75.0)","(21.0, 42.0, 39.6)"
09-01-2023 18:55:01.958662,"(19.0, 30.0, 27.5)","(7.0, 9.8, 9.577777777777778)","(31.0, 60.0, 57.35294117647059)","(1.3, 1.52, 1.5021052631578948)","(6.0, 7.6, 7.45945945945946)","(31.0, 80.0, 74.375)","(21.0, 42.0, 38.0)"
09-01-2023 18:55:03.473976,"(19.0, 30.0, 27.714285714285715)","(7.0, 9.8, 9.577777777777778)","(31.0, 60.0, 57.63157894736842)","(1.3, 1.51, 1.498139534883721)","(6.0, 7.6, 7.445454545454545)","(31.0, 80.0, 75.26315789473685)","(21.0, 42.0, 40.10526315789474)"
