,Farmor Admission,Devils Sister,Velocity Carly,Bentley Boom,La Folie,Frosty Feet,Three Putt Par,Hes Blazing
09-01-2023 11:19:43.426896,"(2.5, 3.3, 3.1210526315789475)","(41.0, 48.0, 42.666666666666664)","(2.5, 2.98, 2.948)","(4.8, 9.0, 8.4)","(6.0, 10.0, 9.666666666666666)","(31.0, 60.0, 44.57142857142857)","(21.0, 30.0, 26.428571428571427)","(26.0, 38.0, 32.5)"
09-01-2023 11:19:44.517628,"(2.5, 3.25, 3.15625)","(41.0, 48.0, 42.666666666666664)","(2.5, 2.98, 2.948)","(4.8, 9.0, 8.647058823529411)","(6.0, 10.0, 9.666666666666666)","(31.0, 60.0, 44.57142857142857)","(21.0, 30.0, 26.428571428571427)","(26.0, 38.0, 32.5)"
09-01-2023 11:19:45.506451,"(2.5, 3.25, 3.15625)","(41.0, 48.0, 42.666666666666664)","(2.5, 2.98, 2.948)","(4.8, 9.0, 8.647058823529411)","(6.0, 10.0, 9.666666666666666)","(31.0, 60.0, 44.57142857142857)","(21.0, 30.0, 26.428571428571427)","(26.0, 38.0, 32.5)"
09-01-2023 11:19:46.499062,"(2.5, 3.25, 3.15625)","(41.0, 48.0, 42.666666666666664)","(2.5, 2.98, 2.948)","(4.8, 9.0, 8.647058823529411)","(6.0, 10.0, 9.666666666666666)","(31.0, 60.0, 44.57142857142857)","(21.0, 30.0, 26.428571428571427)","(26.0, 38.0, 32.5)"
09-01-2023 11:19:47.545269,"(2.5, 3.25, 3.15625)","(41.0, 48.0, 42.666666666666664)","(2.5, 2.98, 2.948)","(4.8, 9.0, 8.647058823529411)","(6.0, 10.0, 9.666666666666666)","(31.0, 60.0, 44.57142857142857)","(21.0, 30.0, 26.428571428571427)","(26.0, 38.0, 32.5)"
09-01-2023 11:19:48.654969,"(2.5, 3.25, 3.15625)","(41.0, 48.0, 42.666666666666664)","(2.5, 2.98, 2.948)","(4.8, 9.0, 8.647058823529411)","(6.0, 10.0, 9.666666666666666)","(31.0, 60.0, 44.57142857142857)","(21.0, 30.0, 26.428571428571427)","(26.0, 38.0, 32.5)"
09-01-2023 11:19:49.753624,"(2.5, 3.25, 3.15625)","(41.0, 48.0, 42.666666666666664)","(2.5, 2.98, 2.948)","(4.8, 9.0, 8.647058823529411)","(6.0, 10.0, 9.666666666666666)","(31.0, 60.0, 44.57142857142857)","(21.0, 30.0, 26.428571428571427)","(26.0, 38.0, 32.5)"
09-01-2023 11:19:50.851817,"(2.5, 3.25, 3.15625)","(41.0, 48.0, 42.666666666666664)","(2.5, 2.98, 2.948)","(4.8, 9.0, 8.647058823529411)","(6.0, 10.0, 9.666666666666666)","(31.0, 60.0, 44.57142857142857)","(21.0, 30.0, 26.428571428571427)","(26.0, 38.0, 32.5)"
09-01-2023 11:19:51.983984,"(2.5, 3.25, 3.15625)","(41.0, 48.0, 42.666666666666664)","(2.5, 2.98, 2.9036363636363633)","(4.8, 9.0, 8.647058823529411)","(6.0, 10.0, 9.666666666666666)","(31.0, 60.0, 44.57142857142857)","(21.0, 30.0, 26.428571428571427)","(26.0, 38.0, 32.5)"
09-01-2023 11:19:53.161529,"(2.5, 3.25, 3.15625)","(41.0, 48.0, 42.666666666666664)","(2.5, 3.0, 2.9033434650455927)","(4.8, 9.0, 8.647058823529411)","(6.0, 10.0, 9.666666666666666)","(31.0, 60.0, 44.57142857142857)","(21.0, 30.0, 26.428571428571427)","(26.0, 38.0, 32.5)"
09-01-2023 11:19:54.314960,"(2.5, 3.25, 3.15625)","(41.0, 48.0, 42.666666666666664)","(2.5, 3.0, 2.903942652329749)","(4.8, 9.0, 8.4)","(6.0, 10.0, 9.666666666666666)","(31.0, 60.0, 44.57142857142857)","(21.0, 30.0, 26.428571428571427)","(26.0, 38.0, 32.5)"
09-01-2023 11:19:55.486246,"(2.5, 3.25, 3.15625)","(41.0, 48.0, 42.666666666666664)","(2.5, 3.0, 2.903942652329749)","(4.8, 9.0, 8.4)","(6.0, 10.0, 9.666666666666666)","(31.0, 60.0, 44.57142857142857)","(21.0, 30.0, 26.428571428571427)","(26.0, 38.0, 32.5)"
09-01-2023 11:19:56.656800,"(2.5, 3.25, 3.15625)","(41.0, 48.0, 42.666666666666664)","(2.5, 3.0, 2.9382608695652173)","(4.8, 9.0, 8.4)","(6.0, 10.0, 9.666666666666666)","(31.0, 60.0, 44.57142857142857)","(21.0, 30.0, 26.428571428571427)","(26.0, 38.0, 32.5)"
09-01-2023 11:19:57.839676,"(2.5, 3.25, 3.15625)","(41.0, 48.0, 42.666666666666664)","(2.5, 2.98, 2.9382608695652173)","(4.8, 9.0, 8.4)","(6.0, 10.0, 9.666666666666666)","(31.0, 60.0, 44.57142857142857)","(21.0, 30.0, 26.428571428571427)","(26.0, 38.0, 32.5)"
09-01-2023 11:19:59.000523,"(2.5, 3.25, 3.15625)","(41.0, 48.0, 42.666666666666664)","(2.5, 2.98, 2.9628571428571426)","(4.8, 9.0, 8.4)","(6.0, 10.0, 9.666666666666666)","(31.0, 60.0, 44.57142857142857)","(21.0, 30.0, 26.428571428571427)","(26.0, 38.0, 32.5)"
09-01-2023 11:20:00.124612,"(2.5, 3.25, 3.15625)","(41.0, 48.0, 42.666666666666664)","(2.5, 2.98, 2.935)","(4.8, 9.0, 8.4)","(6.0, 10.0, 9.666666666666666)","(31.0, 60.0, 44.57142857142857)","(21.0, 30.0, 26.428571428571427)","(26.0, 38.0, 32.5)"
09-01-2023 11:20:01.289297,"(2.5, 3.25, 3.15625)","(41.0, 48.0, 42.666666666666664)","(2.5, 2.98, 2.935)","(4.8, 9.0, 8.4)","(6.0, 10.0, 9.666666666666666)","(31.0, 60.0, 44.57142857142857)","(21.0, 30.0, 26.428571428571427)","(26.0, 38.0, 32.5)"
09-01-2023 11:20:02.411138,"(2.5, 3.25, 3.15625)","(41.0, 48.0, 42.666666666666664)","(2.5, 2.98, 2.9423655913978495)","(4.8, 9.0, 8.4)","(6.0, 10.0, 9.666666666666666)","(31.0, 60.0, 44.57142857142857)","(21.0, 30.0, 26.428571428571427)","(26.0, 38.0, 32.5)"
09-01-2023 11:20:03.549026,"(2.5, 3.25, 3.15625)","(41.0, 48.0, 42.666666666666664)","(2.5, 3.0, 2.9423655913978495)","(4.8, 9.0, 8.4)","(6.0, 10.0, 9.73913043478261)","(31.0, 60.0, 45.0)","(21.0, 30.0, 26.875)","(26.0, 38.0, 33.69565217391305)"
09-01-2023 11:20:04.661234,"(2.5, 3.15, 3.1333333333333333)","(41.0, 48.0, 42.666666666666664)","(2.5, 3.0, 2.943720930232558)","(4.8, 9.0, 8.1)","(6.0, 10.0, 9.73913043478261)","(31.0, 60.0, 40.61538461538461)","(21.0, 30.0, 26.875)","(26.0, 38.0, 31.666666666666664)"
09-01-2023 11:20:05.794855,"(2.5, 3.15, 3.1425)","(41.0, 42.0, 40.90909090909091)","(2.5, 3.0, 2.9447908745247147)","(4.8, 8.4, 8.08695652173913)","(6.0, 10.0, 10.214285714285714)","(31.0, 46.0, 41.0)","(21.0, 30.0, 26.875)","(26.0, 32.0, 31.705882352941178)"
09-01-2023 11:20:06.936725,"(2.5, 3.15, 3.0749999999999997)","(41.0, 42.0, 40.666666666666664)","(2.5, 3.0, 2.9483274021352313)","(4.8, 8.4, 8.08695652173913)","(6.0, 10.5, 10.11111111111111)","(31.0, 46.0, 41.0)","(21.0, 30.0, 26.875)","(26.0, 32.0, 31.705882352941178)"
09-01-2023 11:20:08.104233,"(2.5, 3.15, 3.0928571428571425)","(41.0, 42.0, 41.14285714285714)","(2.5, 3.0, 2.9483274021352313)","(4.8, 8.4, 8.057142857142857)","(6.0, 10.5, 10.11111111111111)","(31.0, 46.0, 41.0)","(21.0, 30.0, 26.875)","(26.0, 32.0, 31.6875)"
09-01-2023 11:20:09.241316,"(2.5, 3.15, 3.0928571428571425)","(41.0, 42.0, 41.14285714285714)","(2.5, 3.0, 2.9483274021352313)","(4.8, 8.4, 7.747826086956522)","(6.0, 10.5, 10.11111111111111)","(31.0, 46.0, 41.0)","(21.0, 30.0, 26.875)","(26.0, 32.0, 31.666666666666668)"
09-01-2023 11:20:10.425032,"(2.5, 3.15, 3.0749999999999997)","(41.0, 42.0, 41.53846153846154)","(2.5, 3.0, 2.9483274021352313)","(4.8, 8.4, 8.15)","(6.0, 10.5, 10.11111111111111)","(31.0, 46.0, 41.833333333333336)","(21.0, 30.0, 26.875)","(26.0, 32.0, 37.16666666666667)"
09-01-2023 11:20:11.569033,"(2.5, 3.15, 3.0928571428571425)","(41.0, 48.0, 47.07692307692308)","(2.5, 3.0, 2.9483274021352313)","(4.8, 8.4, 8.15)","(6.0, 10.5, 10.11111111111111)","(31.0, 46.0, 41.833333333333336)","(21.0, 30.0, 26.875)","(26.0, 38.0, 37.285714285714285)"
09-01-2023 11:20:12.747838,"(2.5, 3.15, 3.0749999999999997)","(41.0, 48.0, 47.07692307692308)","(2.5, 3.0, 2.9483274021352313)","(4.8, 8.4, 8.15)","(6.0, 10.5, 10.11111111111111)","(31.0, 46.0, 41.833333333333336)","(21.0, 30.0, 26.875)","(26.0, 38.0, 37.285714285714285)"
09-01-2023 11:20:13.924746,"(2.5, 3.15, 3.0749999999999997)","(41.0, 48.0, 47.07692307692308)","(2.5, 3.0, 2.9483274021352313)","(4.8, 8.4, 7.800000000000001)","(6.0, 10.5, 9.7125)","(31.0, 46.0, 41.833333333333336)","(21.0, 30.0, 27.058823529411764)","(26.0, 38.0, 33.2)"
09-01-2023 11:20:15.107646,"(2.5, 3.2, 3.14)","(41.0, 42.0, 41.14285714285714)","(2.5, 3.0, 2.9807936507936508)","(4.8, 8.4, 7.933333333333334)","(6.0, 10.5, 9.7125)","(31.0, 46.0, 41.833333333333336)","(21.0, 30.0, 27.916666666666668)","(26.0, 38.0, 33.2)"
09-01-2023 11:20:16.195058,"(2.5, 3.2, 3.14)","(41.0, 42.0, 41.14285714285714)","(2.5, 3.0, 2.9811673151750973)","(4.8, 8.4, 7.933333333333334)","(6.0, 10.5, 9.7125)","(31.0, 46.0, 41.833333333333336)","(21.0, 30.0, 27.916666666666668)","(26.0, 38.0, 33.2)"
09-01-2023 11:20:17.290335,"(2.5, 3.2, 3.14)","(41.0, 42.0, 41.14285714285714)","(2.5, 3.0, 2.9822710622710624)","(4.8, 8.4, 7.933333333333334)","(6.0, 10.5, 9.7125)","(31.0, 46.0, 41.833333333333336)","(21.0, 30.0, 27.916666666666668)","(26.0, 38.0, 33.2)"
09-01-2023 11:20:18.255165,"(2.5, 3.2, 3.14)","(41.0, 42.0, 41.14285714285714)","(2.5, 3.0, 2.9822710622710624)","(4.8, 8.4, 7.933333333333334)","(6.0, 10.5, 9.7125)","(31.0, 46.0, 41.833333333333336)","(21.0, 30.0, 27.916666666666668)","(26.0, 38.0, 33.2)"
09-01-2023 11:20:19.241941,"(2.5, 3.2, 3.14)","(41.0, 42.0, 41.14285714285714)","(2.5, 3.0, 2.9822710622710624)","(4.8, 8.4, 7.933333333333334)","(6.0, 10.5, 9.7125)","(31.0, 46.0, 41.833333333333336)","(21.0, 30.0, 27.916666666666668)","(26.0, 38.0, 33.2)"
09-01-2023 11:20:20.305086,"(2.5, 3.2, 3.14)","(31.0, 42.0, 41.14285714285714)","(2.6, 3.0, 2.9822710622710624)","(5.5, 8.4, 7.933333333333334)","(6.0, 10.5, 10.0625)","(26.0, 46.0, 41.833333333333336)","(21.0, 30.0, 27.727272727272727)","(21.0, 38.0, 30.8)"
09-01-2023 11:20:21.402786,"(2.5, 3.2, 3.1052631578947367)","(31.0, 50.0, 48.0)","(2.6, 3.0, 2.9822710622710624)","(5.5, 8.4, 7.933333333333334)","(6.0, 10.5, 9.910714285714286)","(26.0, 46.0, 41.833333333333336)","(21.0, 30.0, 27.727272727272727)","(21.0, 38.0, 30.8)"
09-01-2023 11:20:22.542368,"(2.5, 3.2, 3.0875)","(31.0, 50.0, 48.0)","(2.6, 3.0, 2.9822710622710624)","(5.5, 8.4, 7.933333333333334)","(6.0, 10.5, 9.52)","(26.0, 46.0, 41.833333333333336)","(21.0, 30.0, 27.727272727272727)","(21.0, 38.0, 33.2)"
09-01-2023 11:20:23.677277,"(2.5, 3.2, 3.155555555555556)","(31.0, 42.0, 41.14285714285714)","(2.6, 3.0, 2.982652329749104)","(5.5, 7.8, 7.3809523809523805)","(6.0, 10.5, 9.635294117647058)","(26.0, 46.0, 41.833333333333336)","(21.0, 30.0, 27.727272727272727)","(21.0, 38.0, 33.2)"
09-01-2023 11:20:24.829822,"(2.5, 3.2, 3.14)","(31.0, 42.0, 41.14285714285714)","(2.6, 3.0, 2.982652329749104)","(5.5, 7.8, 7.2823529411764705)","(6.0, 10.5, 9.683333333333334)","(26.0, 46.0, 41.833333333333336)","(21.0, 30.0, 27.727272727272727)","(21.0, 38.0, 33.2)"
09-01-2023 11:20:26.001845,"(2.5, 3.2, 3.1612903225806455)","(31.0, 42.0, 41.14285714285714)","(2.6, 3.0, 2.982560553633218)","(5.5, 7.8, 7.2105263157894735)","(6.0, 10.5, 9.683333333333334)","(26.0, 46.0, 41.833333333333336)","(21.0, 30.0, 27.727272727272727)","(21.0, 38.0, 33.2)"
09-01-2023 11:20:27.163219,"(2.5, 3.2, 3.1612903225806455)","(31.0, 42.0, 41.5)","(2.6, 3.0, 2.982560553633218)","(5.5, 7.8, 7.2)","(6.0, 10.5, 9.225)","(26.0, 46.0, 39.18181818181818)","(21.0, 30.0, 27.727272727272727)","(21.0, 38.0, 33.2)"
09-01-2023 11:20:28.286014,"(2.5, 3.2, 3.1612903225806455)","(31.0, 42.0, 41.5)","(2.6, 3.0, 2.982190812720848)","(5.5, 7.8, 7.133333333333333)","(6.0, 10.5, 9.055)","(26.0, 46.0, 39.18181818181818)","(21.0, 30.0, 26.428571428571427)","(21.0, 38.0, 29.6)"
09-01-2023 11:20:29.481563,"(2.5, 3.2, 3.155555555555556)","(31.0, 50.0, 48.833333333333336)","(2.6, 3.0, 2.982190812720848)","(5.5, 7.8, 7.133333333333333)","(6.0, 10.5, 9.620689655172415)","(26.0, 46.0, 39.18181818181818)","(21.0, 30.0, 26.428571428571427)","(21.0, 38.0, 29.6)"
09-01-2023 11:20:30.648176,"(2.5, 3.2, 3.14)","(31.0, 50.0, 49.391304347826086)","(2.6, 3.0, 2.982560553633218)","(5.5, 7.8, 7.125)","(6.0, 10.5, 9.65)","(26.0, 46.0, 39.18181818181818)","(21.0, 30.0, 26.59090909090909)","(21.0, 38.0, 32.4)"
09-01-2023 11:20:31.782554,"(2.5, 3.2, 3.16)","(31.0, 42.0, 41.73913043478261)","(2.6, 3.0, 2.982560553633218)","(5.5, 7.4, 7.061538461538461)","(6.0, 10.5, 9.65)","(26.0, 46.0, 39.18181818181818)","(21.0, 30.0, 26.59090909090909)","(21.0, 38.0, 32.4)"
09-01-2023 11:20:32.944134,"(2.5, 3.25, 3.225)","(31.0, 42.0, 41.73913043478261)","(2.6, 3.0, 2.982560553633218)","(5.5, 7.4, 7.061538461538461)","(6.0, 10.5, 9.65)","(26.0, 46.0, 38.857142857142854)","(21.0, 30.0, 26.05263157894737)","(21.0, 38.0, 32.4)"
09-01-2023 11:20:34.052504,"(2.5, 3.25, 3.1891304347826086)","(31.0, 42.0, 41.73913043478261)","(2.6, 3.0, 2.982560553633218)","(5.5, 7.4, 7.24)","(6.0, 10.5, 9.69)","(26.0, 46.0, 38.857142857142854)","(21.0, 30.0, 26.363636363636363)","(21.0, 38.0, 32.4)"
09-01-2023 11:20:35.178820,"(2.5, 3.25, 3.1973684210526314)","(31.0, 42.0, 41.73913043478261)","(2.6, 3.0, 2.982560553633218)","(5.5, 7.4, 7.103703703703704)","(6.0, 10.5, 9.959999999999999)","(26.0, 46.0, 39.333333333333336)","(21.0, 30.0, 26.363636363636363)","(21.0, 38.0, 32.4)"
09-01-2023 11:20:36.325892,"(2.5, 3.25, 3.1973684210526314)","(31.0, 42.0, 41.73913043478261)","(2.6, 3.0, 2.982560553633218)","(5.5, 7.4, 7.038709677419355)","(6.0, 10.5, 9.970588235294118)","(26.0, 46.0, 39.333333333333336)","(21.0, 30.0, 26.333333333333332)","(21.0, 38.0, 29.6)"
09-01-2023 11:20:37.479097,"(2.5, 3.25, 3.1875)","(31.0, 50.0, 48.833333333333336)","(2.6, 3.0, 2.982190812720848)","(5.5, 7.4, 7.05)","(6.0, 10.5, 10.05)","(26.0, 46.0, 39.333333333333336)","(21.0, 29.0, 26.333333333333332)","(21.0, 38.0, 29.6)"
09-01-2023 11:20:38.665639,"(2.5, 3.25, 3.178571428571429)","(31.0, 50.0, 41.73913043478261)","(2.6, 3.0, 2.982560553633218)","(5.5, 7.2, 6.728571428571429)","(6.0, 10.5, 10.05)","(26.0, 46.0, 39.333333333333336)","(21.0, 29.0, 26.0)","(21.0, 38.0, 32.4)"
09-01-2023 11:20:39.858411,"(2.5, 3.25, 3.1576923076923076)","(31.0, 42.0, 41.73913043478261)","(2.6, 3.0, 2.982560553633218)","(5.5, 6.8, 7.0875)","(6.0, 10.5, 9.9375)","(26.0, 46.0, 39.333333333333336)","(21.0, 29.0, 26.0)","(21.0, 38.0, 32.4)"
09-01-2023 11:20:41.032154,"(2.5, 3.25, 3.1678082191780823)","(31.0, 42.0, 41.73913043478261)","(2.6, 3.0, 2.982560553633218)","(5.5, 7.2, 7.0875)","(6.0, 10.5, 9.9375)","(26.0, 46.0, 39.333333333333336)","(21.0, 29.0, 25.952380952380953)","(21.0, 38.0, 32.4)"
09-01-2023 11:20:42.236614,"(2.5, 3.25, 3.1678082191780823)","(31.0, 42.0, 41.73913043478261)","(2.6, 3.0, 2.982560553633218)","(5.5, 7.2, 6.741176470588235)","(6.0, 10.5, 10.125)","(26.0, 46.0, 39.333333333333336)","(21.0, 29.0, 25.952380952380953)","(21.0, 38.0, 32.4)"
09-01-2023 11:20:43.380630,"(2.5, 3.25, 3.1678082191780823)","(31.0, 42.0, 41.73913043478261)","(2.6, 3.0, 2.982560553633218)","(5.5, 7.2, 6.741176470588235)","(6.0, 10.5, 10.125)","(26.0, 46.0, 39.333333333333336)","(21.0, 29.0, 25.952380952380953)","(21.0, 38.0, 32.4)"
09-01-2023 11:20:44.543066,"(2.5, 3.25, 3.1678082191780823)","(31.0, 42.0, 41.73913043478261)","(2.6, 3.0, 2.982560553633218)","(5.5, 7.2, 6.96)","(6.0, 10.5, 10.108695652173912)","(26.0, 46.0, 39.333333333333336)","(21.0, 29.0, 25.952380952380953)","(21.0, 38.0, 29.6)"
09-01-2023 11:20:45.697824,"(2.5, 3.25, 3.151639344262295)","(31.0, 50.0, 48.833333333333336)","(2.6, 3.0, 2.982190812720848)","(5.5, 7.2, 6.85)","(6.0, 10.5, 10.108695652173912)","(26.0, 46.0, 39.333333333333336)","(21.0, 29.0, 25.952380952380953)","(21.0, 38.0, 29.6)"
09-01-2023 11:20:46.822351,"(2.5, 3.25, 3.151639344262295)","(31.0, 50.0, 48.833333333333336)","(2.6, 3.0, 2.982190812720848)","(5.5, 7.2, 7.0)","(6.0, 10.5, 10.108695652173912)","(26.0, 46.0, 39.333333333333336)","(21.0, 29.0, 25.952380952380953)","(21.0, 38.0, 29.6)"
09-01-2023 11:20:47.944861,"(2.5, 3.25, 3.151639344262295)","(31.0, 50.0, 48.833333333333336)","(2.6, 3.0, 2.982190812720848)","(5.5, 7.2, 7.0)","(6.0, 10.5, 8.819672131147541)","(26.0, 46.0, 39.80952380952381)","(21.0, 29.0, 26.2)","(21.0, 38.0, 33.125)"
09-01-2023 11:20:49.126966,"(2.5, 3.25, 3.2333333333333334)","(31.0, 42.0, 41.73913043478261)","(2.6, 3.0, 2.9826811594202898)","(5.5, 7.2, 7.009090909090909)","(6.0, 9.0, 8.806451612903226)","(26.0, 46.0, 41.23809523809524)","(21.0, 29.0, 26.2)","(21.0, 38.0, 34.45454545454545)"
09-01-2023 11:20:50.266325,"(2.5, 3.35, 3.3017857142857143)","(31.0, 42.0, 41.73913043478261)","(2.6, 3.0, 2.9826811594202898)","(5.5, 7.2, 6.85)","(6.0, 9.0, 8.806451612903226)","(26.0, 46.0, 41.23809523809524)","(21.0, 29.0, 26.2)","(21.0, 38.0, 33.411764705882355)"
09-01-2023 11:20:51.303976,"(2.5, 3.4, 3.273076923076923)","(31.0, 42.0, 41.73913043478261)","(2.6, 3.0, 2.9826811594202898)","(5.5, 7.2, 6.85)","(6.0, 9.0, 8.950000000000001)","(26.0, 46.0, 41.23809523809524)","(21.0, 29.0, 26.2)","(21.0, 38.0, 33.411764705882355)"
09-01-2023 11:20:52.324421,"(2.5, 3.4, 3.230769230769231)","(31.0, 42.0, 41.73913043478261)","(2.6, 3.0, 2.9826811594202898)","(5.5, 7.2, 6.85)","(6.0, 9.4, 8.92)","(26.0, 46.0, 41.23809523809524)","(21.0, 29.0, 26.2)","(21.0, 38.0, 34.285714285714285)"
09-01-2023 11:20:53.319028,"(2.5, 3.4, 3.230769230769231)","(31.0, 50.0, 47.083333333333336)","(2.6, 3.0, 2.9822962962962962)","(5.5, 7.2, 6.952941176470588)","(6.0, 9.4, 8.92)","(26.0, 46.0, 41.23809523809524)","(21.0, 29.0, 26.2)","(21.0, 38.0, 33.89473684210526)"
09-01-2023 11:20:54.289177,"(2.5, 3.4, 3.2058823529411766)","(31.0, 50.0, 46.57142857142857)","(2.6, 3.0, 2.9822962962962962)","(5.5, 7.2, 6.85)","(6.0, 9.4, 9.0)","(26.0, 46.0, 41.23809523809524)","(21.0, 29.0, 26.666666666666668)","(21.0, 38.0, 33.125)"
09-01-2023 11:20:55.292379,"(2.5, 3.4, 3.2058823529411766)","(31.0, 50.0, 46.8)","(2.6, 3.0, 2.9822962962962962)","(5.5, 7.2, 7.362500000000001)","(6.0, 9.4, 9.0)","(26.0, 46.0, 41.23809523809524)","(21.0, 29.0, 26.2)","(21.0, 38.0, 34.285714285714285)"
09-01-2023 11:20:56.280720,"(2.5, 3.4, 3.1976190476190474)","(31.0, 44.0, 43.5)","(2.6, 3.0, 2.9824908424908423)","(5.5, 7.4, 7.364705882352942)","(6.0, 9.4, 8.885714285714286)","(26.0, 46.0, 41.23809523809524)","(21.0, 29.0, 26.2)","(21.0, 38.0, 34.285714285714285)"
09-01-2023 11:20:57.376336,"(2.5, 3.4, 3.2642857142857142)","(31.0, 44.0, 43.5)","(2.6, 3.0, 2.9824908424908423)","(5.5, 7.4, 7.364705882352942)","(6.0, 9.4, 9.100000000000001)","(26.0, 46.0, 41.23809523809524)","(21.0, 29.0, 26.2)","(21.0, 38.0, 34.285714285714285)"
09-01-2023 11:20:58.445844,"(2.5, 3.4, 3.2642857142857142)","(31.0, 44.0, 43.47826086956522)","(2.6, 3.0, 2.9824908424908423)","(5.5, 7.4, 7.364705882352942)","(6.0, 9.4, 8.885714285714286)","(26.0, 46.0, 41.23809523809524)","(21.0, 29.0, 26.2)","(21.0, 38.0, 34.285714285714285)"
09-01-2023 11:20:59.515474,"(2.5, 3.4, 3.2642857142857142)","(31.0, 44.0, 43.47826086956522)","(2.6, 3.0, 2.9824908424908423)","(5.5, 7.4, 7.300000000000001)","(6.0, 9.4, 9.0)","(26.0, 46.0, 39.75)","(21.0, 29.0, 26.2)","(21.0, 38.0, 34.285714285714285)"
09-01-2023 11:21:00.545933,"(2.5, 3.35, 3.301219512195122)","(31.0, 44.0, 43.47826086956522)","(2.6, 3.0, 2.9824908424908423)","(5.5, 7.4, 7.345454545454546)","(6.0, 9.4, 9.25)","(26.0, 46.0, 36.666666666666664)","(21.0, 29.0, 26.2)","(21.0, 38.0, 34.285714285714285)"
09-01-2023 11:21:01.688572,"(2.5, 3.35, 3.305555555555556)","(31.0, 44.0, 42.857142857142854)","(2.6, 3.0, 2.9821641791044775)","(5.5, 7.4, 7.218181818181818)","(6.0, 9.4, 9.0)","(26.0, 46.0, 36.666666666666664)","(21.0, 29.0, 26.76)","(21.0, 38.0, 33.125)"
09-01-2023 11:21:02.705835,"(2.5, 3.35, 3.1862068965517243)","(31.0, 55.0, 47.416666666666664)","(2.6, 3.0, 2.9821641791044775)","(5.5, 7.8, 7.533333333333333)","(6.0, 9.4, 9.456)","(26.0, 46.0, 36.666666666666664)","(21.0, 29.0, 26.76)","(21.0, 38.0, 33.125)"
09-01-2023 11:21:03.816509,"(2.5, 3.35, 3.1862068965517243)","(31.0, 55.0, 45.0)","(2.6, 3.0, 2.9821641791044775)","(5.5, 7.8, 7.457142857142857)","(6.0, 9.6, 9.310344827586206)","(26.0, 46.0, 36.666666666666664)","(21.0, 29.0, 26.2)","(21.0, 38.0, 34.285714285714285)"
09-01-2023 11:21:04.909082,"(2.5, 3.35, 3.1510204081632653)","(31.0, 55.0, 47.35294117647059)","(2.6, 3.0, 2.9821641791044775)","(5.5, 7.8, 7.52)","(6.0, 9.6, 9.25)","(26.0, 46.0, 40.0)","(21.0, 29.0, 25.4)","(21.0, 38.0, 34.285714285714285)"
09-01-2023 11:21:05.965751,"(2.5, 3.35, 3.1543478260869566)","(31.0, 55.0, 49.34782608695652)","(2.6, 3.0, 2.9824908424908423)","(5.5, 7.6, 7.52)","(6.0, 9.6, 9.18)","(26.0, 44.0, 41.333333333333336)","(21.0, 29.0, 25.210526315789473)","(21.0, 38.0, 34.285714285714285)"
09-01-2023 11:21:07.138287,"(2.5, 3.35, 3.1543478260869566)","(31.0, 55.0, 50.18518518518518)","(2.6, 3.0, 2.9824908424908423)","(5.5, 7.6, 7.56)","(6.0, 9.6, 9.276923076923076)","(26.0, 44.0, 36.18181818181818)","(21.0, 29.0, 25.210526315789473)","(21.0, 38.0, 34.285714285714285)"
09-01-2023 11:21:08.237532,"(2.5, 3.35, 3.1543478260869566)","(31.0, 55.0, 50.18518518518518)","(2.6, 3.0, 2.9824908424908423)","(5.5, 7.6, 7.52)","(6.0, 9.6, 8.975)","(26.0, 38.0, 36.18181818181818)","(21.0, 29.0, 25.210526315789473)","(21.0, 38.0, 34.285714285714285)"
09-01-2023 11:21:09.392271,"(2.5, 3.35, 3.1543478260869566)","(31.0, 55.0, 50.18518518518518)","(2.6, 3.0, 2.9824908424908423)","(5.5, 7.6, 7.56)","(6.0, 9.6, 9.145454545454545)","(26.0, 38.0, 36.5)","(21.0, 29.0, 25.210526315789473)","(21.0, 38.0, 34.285714285714285)"
09-01-2023 11:21:10.495789,"(2.5, 3.35, 3.1543478260869566)","(31.0, 55.0, 50.18518518518518)","(2.6, 3.0, 2.9821641791044775)","(5.5, 7.6, 7.6909090909090905)","(6.0, 9.6, 9.1)","(26.0, 38.0, 36.5)","(21.0, 29.0, 25.210526315789473)","(21.0, 38.0, 34.75)"
09-01-2023 11:21:11.582173,"(2.5, 3.35, 3.1543478260869566)","(31.0, 55.0, 50.18518518518518)","(2.6, 3.0, 2.9821641791044775)","(5.5, 7.8, 7.533333333333333)","(6.0, 9.6, 9.35)","(26.0, 38.0, 36.5)","(21.0, 29.0, 25.210526315789473)","(21.0, 38.0, 33.125)"
09-01-2023 11:21:12.635075,"(2.5, 3.35, 3.180188679245283)","(31.0, 55.0, 50.18518518518518)","(2.6, 3.0, 2.9821641791044775)","(5.5, 7.8, 7.628571428571429)","(6.0, 9.6, 9.364705882352942)","(26.0, 38.0, 36.5)","(21.0, 29.0, 25.210526315789473)","(21.0, 38.0, 34.285714285714285)"
09-01-2023 11:21:13.702383,"(2.5, 3.35, 3.180188679245283)","(31.0, 55.0, 50.18518518518518)","(2.6, 3.0, 2.9821641791044775)","(5.5, 7.8, 7.628571428571429)","(6.0, 9.6, 9.364705882352942)","(26.0, 38.0, 36.5)","(21.0, 29.0, 25.210526315789473)","(21.0, 38.0, 34.285714285714285)"
