,Bettor My Dreamz Nz,The Last Drop,Brewery Lane,Ainsworth,Mission Glory,Belonero,Tradie,Make It Quick,Be On Guard,Dynamite Beach,The Party Boy
10-01-2023 21:01:45.861299,"(2.1, 99999, 99990)","(5.0, 5.8, 5.8277777777777775)","(61.0, 70.0, 66.25)","(15.0, 29.0, 24.5)","(101.0, 170.0, 154.0)","(18.0, 30.0, 29.333333333333332)","(101.0, 210.0, 168.33333333333334)","(10.0, 17.5, 16.954545454545453)","(8.0, 16.0, 14.857142857142858)","(3.8, 5.0, 4.885714285714285)","(101.0, 190.0, 163.33333333333334)"
10-01-2023 21:01:47.263946,"(2.1, 99999, 99990)","(5.0, 5.9, 5.800000000000001)","(61.0, 70.0, 66.25)","(15.0, 29.0, 24.5)","(101.0, 170.0, 154.0)","(18.0, 30.0, 29.333333333333332)","(101.0, 210.0, 168.33333333333334)","(10.0, 17.5, 17.0)","(8.0, 16.0, 13.666666666666666)","(3.8, 5.0, 4.885714285714285)","(101.0, 190.0, 163.33333333333334)"
10-01-2023 21:01:48.624110,"(2.1, 99999, 99990)","(5.0, 5.9, 5.800000000000001)","(61.0, 70.0, 69.0909090909091)","(15.0, 29.0, 28.0)","(101.0, 170.0, 154.0)","(18.0, 30.0, 29.333333333333332)","(101.0, 210.0, 180.0)","(10.0, 17.5, 17.0)","(8.0, 16.0, 15.363636363636363)","(3.8, 5.0, 4.885714285714285)","(101.0, 190.0, 163.33333333333334)"
10-01-2023 21:01:49.971964,"(2.1, 99999, 99990)","(5.0, 5.9, 5.800000000000001)","(61.0, 70.0, 69.0909090909091)","(15.0, 29.0, 27.0)","(101.0, 170.0, 154.0)","(18.0, 30.0, 29.333333333333332)","(101.0, 200.0, 180.0)","(10.0, 17.5, 16.88888888888889)","(8.0, 16.0, 15.363636363636363)","(3.8, 5.0, 4.885714285714285)","(101.0, 190.0, 163.33333333333334)"
10-01-2023 21:01:51.398485,"(2.1, 99999, 99990)","(5.0, 5.9, 5.800000000000001)","(61.0, 70.0, 65.0)","(15.0, 29.0, 27.0)","(101.0, 170.0, 154.0)","(18.0, 30.0, 29.333333333333332)","(101.0, 200.0, 172.22222222222223)","(10.0, 18.0, 16.88888888888889)","(8.0, 16.0, 15.363636363636363)","(3.8, 5.0, 4.885714285714285)","(101.0, 190.0, 163.33333333333334)"
10-01-2023 21:01:52.758116,"(2.1, 99999, 99990)","(5.0, 6.0, 5.7615384615384615)","(61.0, 70.0, 65.0)","(15.0, 29.0, 27.0)","(101.0, 170.0, 154.0)","(18.0, 30.0, 29.333333333333332)","(101.0, 190.0, 172.22222222222223)","(10.0, 18.0, 17.0625)","(8.0, 16.0, 15.363636363636363)","(3.8, 5.0, 4.885714285714285)","(101.0, 190.0, 163.33333333333334)"
10-01-2023 21:01:54.150222,"(2.1, 99999, 99990)","(5.0, 5.9, 5.7615384615384615)","(61.0, 70.0, 65.0)","(15.0, 29.0, 27.0)","(101.0, 170.0, 154.0)","(18.0, 30.0, 29.333333333333332)","(101.0, 190.0, 172.22222222222223)","(10.0, 18.0, 17.0625)","(8.0, 16.0, 15.363636363636363)","(3.8, 5.0, 4.885714285714285)","(101.0, 190.0, 163.33333333333334)"
10-01-2023 21:01:55.526544,"(2.1, 99999, 99990)","(5.0, 5.9, 5.397222222222222)","(61.0, 70.0, 69.13043478260869)","(15.0, 29.0, 27.0)","(101.0, 170.0, 160.0)","(18.0, 30.0, 29.333333333333332)","(101.0, 190.0, 172.22222222222223)","(10.0, 18.0, 17.25)","(8.0, 16.0, 15.363636363636363)","(3.8, 5.0, 4.885714285714285)","(101.0, 190.0, 163.33333333333334)"
10-01-2023 21:01:56.852635,"(2.1, 99999, 99990)","(5.0, 6.0, 5.838461538461538)","(61.0, 70.0, 69.13043478260869)","(15.0, 29.0, 27.0)","(101.0, 180.0, 190.0)","(18.0, 30.0, 29.333333333333332)","(101.0, 190.0, 150.83333333333331)","(10.0, 18.0, 17.75)","(8.0, 16.0, 15.416666666666668)","(3.8, 5.0, 4.8545454545454545)","(101.0, 190.0, 163.33333333333334)"
10-01-2023 21:01:58.376306,"(2.1, 99999, 99990)","(5.0, 5.9, 5.7615384615384615)","(61.0, 70.0, 69.13043478260869)","(15.0, 29.0, 27.0)","(101.0, 210.0, 172.0)","(18.0, 30.0, 29.333333333333332)","(101.0, 180.0, 162.5)","(10.0, 18.0, 17.75)","(8.0, 16.0, 15.416666666666668)","(3.8, 5.0, 4.8545454545454545)","(101.0, 190.0, 163.33333333333334)"
10-01-2023 21:01:59.820961,"(2.1, 99999, 99990)","(5.0, 5.9, 5.7875000000000005)","(61.0, 70.0, 69.13043478260869)","(15.0, 29.0, 27.0)","(101.0, 200.0, 155.71428571428572)","(18.0, 30.0, 29.333333333333332)","(101.0, 170.0, 148.88888888888889)","(10.0, 18.0, 17.75)","(8.0, 16.0, 15.416666666666668)","(3.8, 5.0, 4.8545454545454545)","(101.0, 190.0, 163.33333333333334)"
10-01-2023 21:02:01.259143,"(2.1, 99999, 99990)","(5.0, 6.0, 5.7875000000000005)","(61.0, 70.0, 67.0)","(15.0, 29.0, 27.0)","(101.0, 190.0, 160.0)","(18.0, 30.0, 29.333333333333332)","(101.0, 160.0, 148.88888888888889)","(10.0, 18.0, 17.8125)","(8.0, 16.0, 15.416666666666668)","(3.8, 5.0, 4.9)","(101.0, 190.0, 163.33333333333334)"
10-01-2023 21:02:02.664960,"(2.1, 99999, 99990)","(5.0, 5.9, 5.533333333333333)","(61.0, 70.0, 67.0)","(15.0, 29.0, 27.0)","(101.0, 180.0, 160.0)","(18.0, 30.0, 29.333333333333332)","(101.0, 160.0, 148.88888888888889)","(10.0, 18.0, 17.85)","(8.0, 16.0, 15.416666666666668)","(3.8, 5.0, 4.8545454545454545)","(101.0, 190.0, 163.33333333333334)"
10-01-2023 21:02:04.130279,"(2.1, 99999, 99990)","(5.0, 6.0, 5.78125)","(61.0, 70.0, 62.5)","(15.0, 29.0, 27.0)","(101.0, 180.0, 160.0)","(18.0, 30.0, 29.333333333333332)","(101.0, 160.0, 135.45454545454544)","(10.0, 18.0, 17.8125)","(8.0, 16.0, 15.416666666666668)","(3.8, 5.0, 4.8545454545454545)","(101.0, 190.0, 163.33333333333334)"
10-01-2023 21:02:05.602306,"(2.1, 99999, 99990)","(5.0, 6.2, 5.89375)","(61.0, 70.0, 62.5)","(15.0, 29.0, 28.428571428571427)","(101.0, 180.0, 160.0)","(18.0, 30.0, 29.333333333333332)","(101.0, 150.0, 135.45454545454544)","(10.0, 18.0, 17.85)","(8.0, 16.0, 14.8)","(3.8, 5.0, 4.8545454545454545)","(101.0, 190.0, 163.33333333333334)"
10-01-2023 21:02:07.090919,"(2.1, 99999, 99990)","(5.0, 6.2, 5.831578947368421)","(61.0, 70.0, 62.5)","(15.0, 29.0, 28.428571428571427)","(101.0, 180.0, 160.0)","(18.0, 30.0, 29.333333333333332)","(101.0, 150.0, 156.66666666666669)","(10.0, 18.0, 17.85)","(8.0, 16.0, 14.8)","(3.8, 5.0, 4.8545454545454545)","(101.0, 190.0, 163.33333333333334)"
10-01-2023 21:02:08.586982,"(2.1, 99999, 99990)","(5.0, 6.2, 5.831578947368421)","(61.0, 70.0, 62.5)","(15.0, 29.0, 28.428571428571427)","(101.0, 180.0, 160.0)","(18.0, 30.0, 29.333333333333332)","(101.0, 170.0, 148.1818181818182)","(10.0, 18.0, 17.8125)","(8.0, 16.0, 15.0)","(3.8, 5.0, 4.8545454545454545)","(101.0, 190.0, 163.33333333333334)"
10-01-2023 21:02:10.019837,"(2.1, 99999, 99990)","(5.0, 6.2, 6.550000000000001)","(61.0, 70.0, 62.5)","(15.0, 29.0, 28.25)","(101.0, 180.0, 160.0)","(18.0, 30.0, 29.333333333333332)","(101.0, 170.0, 148.1818181818182)","(10.0, 18.0, 17.85)","(8.0, 16.0, 15.4)","(3.8, 5.0, 4.927272727272727)","(101.0, 190.0, 163.33333333333334)"
10-01-2023 21:02:11.377617,"(2.1, 99999, 99990)","(5.0, 7.0, 6.85)","(61.0, 70.0, 69.04761904761905)","(15.0, 29.0, 28.25)","(101.0, 180.0, 160.0)","(18.0, 30.0, 29.333333333333332)","(101.0, 170.0, 148.1818181818182)","(10.0, 18.0, 17.8125)","(8.0, 16.0, 15.4)","(3.8, 5.0, 4.927272727272727)","(101.0, 190.0, 163.33333333333334)"
10-01-2023 21:02:12.865718,"(2.1, 99999, 99990)","(5.0, 7.0, 7.300000000000001)","(61.0, 70.0, 69.04761904761905)","(15.0, 29.0, 27.75)","(101.0, 180.0, 145.0)","(18.0, 30.0, 29.333333333333332)","(101.0, 170.0, 141.11111111111111)","(10.0, 18.0, 17.85)","(8.0, 16.0, 15.454545454545453)","(3.8, 5.0, 4.913043478260869)","(101.0, 190.0, 150.0)"
10-01-2023 21:02:14.369053,"(2.1, 99999, 99990)","(5.0, 7.4, 7.3)","(61.0, 70.0, 69.04761904761905)","(15.0, 30.0, 28.0)","(101.0, 170.0, 145.0)","(18.0, 30.0, 29.25)","(101.0, 150.0, 141.11111111111111)","(10.0, 18.0, 16.833333333333332)","(8.0, 16.0, 15.0)","(3.8, 5.0, 4.85)","(101.0, 190.0, 176.15384615384616)"
10-01-2023 21:02:16.105108,"(2.1, 99999, 99990)","(5.0, 7.8, 7.4799999999999995)","(61.0, 70.0, 69.04761904761905)","(15.0, 30.0, 28.0)","(101.0, 170.0, 145.0)","(18.0, 30.0, 29.25)","(101.0, 150.0, 141.11111111111111)","(10.0, 18.0, 17.25)","(8.0, 16.0, 15.0)","(3.8, 5.0, 4.85)","(101.0, 190.0, 176.15384615384616)"
10-01-2023 21:02:17.673112,"(2.1, 99999, 99990)","(5.0, 7.6, 7.4799999999999995)","(61.0, 70.0, 69.04761904761905)","(15.0, 30.0, 28.0)","(101.0, 170.0, 145.0)","(18.0, 30.0, 29.25)","(101.0, 150.0, 141.11111111111111)","(10.0, 18.0, 17.25)","(8.0, 16.0, 15.0)","(3.8, 5.0, 4.85)","(101.0, 190.0, 176.15384615384616)"
10-01-2023 21:02:19.261705,"(2.1, 99999, 99990)","(5.0, 7.6, 7.433333333333333)","(61.0, 70.0, 65.0)","(15.0, 30.0, 28.2)","(101.0, 170.0, 148.75)","(18.0, 30.0, 29.25)","(101.0, 150.0, 141.11111111111111)","(10.0, 18.0, 17.25)","(8.0, 16.0, 15.0)","(3.8, 5.0, 4.85)","(101.0, 190.0, 150.0)"
10-01-2023 21:02:20.848294,"(2.1, 99999, 99990)","(5.0, 7.6, 7.433333333333333)","(61.0, 70.0, 65.0)","(15.0, 30.0, 28.2)","(101.0, 180.0, 148.75)","(18.0, 30.0, 29.25)","(101.0, 150.0, 141.11111111111111)","(10.0, 18.0, 17.416666666666668)","(8.0, 16.0, 15.0)","(3.8, 5.0, 4.9423076923076925)","(101.0, 190.0, 172.5)"
10-01-2023 21:02:22.386238,"(2.1, 99999, 99990)","(5.0, 7.8, 7.442857142857143)","(61.0, 70.0, 65.0)","(16.0, 30.0, 27.0)","(101.0, 180.0, 148.75)","(18.0, 30.0, 29.25)","(101.0, 150.0, 127.5)","(10.0, 18.0, 17.416666666666668)","(8.0, 16.0, 15.0)","(3.8, 5.0, 4.9423076923076925)","(101.0, 190.0, 172.5)"
10-01-2023 21:02:23.928296,"(2.1, 99999, 99990)","(5.0, 7.8, 7.442857142857143)","(61.0, 70.0, 65.0)","(16.0, 30.0, 27.0)","(101.0, 180.0, 148.75)","(18.0, 30.0, 29.25)","(101.0, 140.0, 127.5)","(10.0, 18.0, 17.416666666666668)","(8.0, 16.0, 15.0)","(3.8, 5.0, 4.9423076923076925)","(101.0, 190.0, 172.5)"
10-01-2023 21:02:25.500846,"(2.1, 99999, 99990)","(5.0, 7.8, 7.228571428571429)","(61.0, 70.0, 65.0)","(16.0, 30.0, 27.0)","(101.0, 180.0, 148.75)","(18.0, 30.0, 29.25)","(101.0, 140.0, 127.5)","(10.0, 18.0, 17.416666666666668)","(8.0, 16.0, 15.0)","(3.8, 5.0, 4.9423076923076925)","(101.0, 190.0, 172.5)"
10-01-2023 21:02:27.177041,"(2.1, 99999, 99990)","(5.0, 7.8, 7.228571428571429)","(61.0, 70.0, 65.0)","(16.0, 30.0, 28.363636363636363)","(101.0, 180.0, 164.21052631578948)","(18.0, 30.0, 29.25)","(101.0, 140.0, 133.75)","(10.0, 18.0, 17.125)","(8.0, 16.0, 14.5)","(3.8, 5.0, 4.9423076923076925)","(101.0, 190.0, 172.5)"
10-01-2023 21:02:28.582453,"(2.1, 99999, 99990)","(5.0, 7.8, 7.228571428571429)","(61.0, 70.0, 65.0)","(16.0, 30.0, 28.363636363636363)","(101.0, 180.0, 164.21052631578948)","(18.0, 30.0, 29.25)","(101.0, 140.0, 133.75)","(10.0, 18.0, 17.125)","(8.0, 16.0, 14.5)","(3.8, 5.0, 4.9423076923076925)","(101.0, 190.0, 172.5)"
10-01-2023 21:02:30.026225,"(2.1, 99999, 99990)","(5.0, 7.8, 7.228571428571429)","(61.0, 70.0, 65.0)","(16.0, 30.0, 24.53846153846154)","(101.0, 180.0, 163.33333333333334)","(18.0, 30.0, 29.25)","(101.0, 140.0, 133.75)","(10.0, 18.0, 17.125)","(8.0, 16.0, 14.5)","(3.8, 5.0, 4.9375)","(101.0, 190.0, 172.5)"
10-01-2023 21:02:31.491002,"(2.1, 99999, 99990)","(5.0, 7.8, 7.228571428571429)","(61.0, 70.0, 65.0)","(16.0, 25.0, 24.7)","(101.0, 180.0, 163.33333333333334)","(18.0, 30.0, 29.25)","(101.0, 140.0, 152.5)","(10.0, 18.0, 17.125)","(8.0, 16.0, 14.5)","(3.8, 5.0, 4.9375)","(101.0, 190.0, 172.5)"
10-01-2023 21:02:32.973101,"(2.1, 99999, 99990)","(5.0, 7.8, 7.228571428571429)","(61.0, 70.0, 69.04761904761905)","(16.0, 30.0, 27.88888888888889)","(101.0, 180.0, 144.28571428571428)","(18.0, 30.0, 29.25)","(101.0, 190.0, 154.0)","(10.0, 18.0, 17.125)","(8.0, 16.0, 14.5)","(3.8, 5.0, 4.9375)","(101.0, 190.0, 172.5)"
10-01-2023 21:02:34.318530,"(2.1, 99999, 99990)","(5.0, 7.8, 7.228571428571429)","(61.0, 70.0, 69.04761904761905)","(16.0, 29.0, 27.88888888888889)","(101.0, 180.0, 144.28571428571428)","(18.0, 30.0, 29.25)","(101.0, 170.0, 154.0)","(10.0, 18.0, 17.125)","(8.0, 16.0, 14.5)","(3.8, 5.0, 4.85)","(101.0, 190.0, 172.5)"
10-01-2023 21:02:35.711310,"(2.1, 99999, 99990)","(5.0, 7.8, 7.228571428571429)","(61.0, 70.0, 69.04761904761905)","(16.0, 29.0, 21.608695652173914)","(101.0, 180.0, 144.28571428571428)","(18.0, 30.0, 29.25)","(101.0, 170.0, 154.0)","(10.0, 18.0, 17.125)","(8.0, 16.0, 14.5)","(3.8, 5.0, 4.85)","(101.0, 190.0, 172.5)"
10-01-2023 21:02:37.382295,"(2.1, 99999, 99990)","(5.0, 7.8, 7.228571428571429)","(61.0, 70.0, 69.04761904761905)","(16.0, 28.0, 21.608695652173914)","(101.0, 180.0, 144.28571428571428)","(18.0, 30.0, 29.25)","(101.0, 170.0, 154.0)","(10.0, 18.0, 17.125)","(8.0, 16.0, 14.5)","(3.8, 5.0, 4.85)","(101.0, 190.0, 172.5)"
10-01-2023 21:02:38.880966,"(2.1, 99999, 99990)","(5.0, 7.8, 7.228571428571429)","(61.0, 70.0, 65.0)","(16.0, 28.0, 24.333333333333332)","(101.0, 180.0, 144.28571428571428)","(18.0, 30.0, 29.25)","(101.0, 170.0, 154.0)","(10.0, 18.0, 16.8)","(8.0, 16.0, 14.5)","(3.8, 5.0, 4.85)","(101.0, 190.0, 172.5)"
10-01-2023 21:02:40.287649,"(2.1, 99999, 99990)","(5.0, 7.8, 7.228571428571429)","(61.0, 70.0, 65.0)","(16.0, 26.0, 23.666666666666668)","(101.0, 180.0, 144.28571428571428)","(18.0, 30.0, 29.25)","(101.0, 170.0, 154.0)","(10.0, 18.0, 16.8)","(8.0, 16.0, 14.5)","(3.8, 5.0, 4.875)","(101.0, 190.0, 172.5)"
10-01-2023 21:02:41.659593,"(2.1, 99999, 99990)","(5.0, 7.8, 7.228571428571429)","(61.0, 70.0, 65.0)","(16.0, 25.0, 23.666666666666668)","(101.0, 180.0, 144.28571428571428)","(18.0, 30.0, 29.25)","(101.0, 170.0, 154.0)","(10.0, 18.0, 16.8)","(8.0, 16.0, 14.666666666666666)","(3.8, 5.0, 4.875)","(101.0, 190.0, 172.5)"
10-01-2023 21:02:43.067049,"(2.1, 99999, 99990)","(5.0, 7.8, 7.228571428571429)","(61.0, 70.0, 65.0)","(15.0, 25.0, 23.666666666666668)","(101.0, 180.0, 144.28571428571428)","(18.0, 30.0, 29.25)","(101.0, 170.0, 154.0)","(10.0, 18.0, 16.8)","(8.0, 16.0, 14.666666666666666)","(3.8, 5.0, 4.875)","(101.0, 190.0, 172.5)"
10-01-2023 21:02:44.683540,"(2.1, 99999, 99990)","(5.0, 7.8, 7.228571428571429)","(61.0, 70.0, 65.0)","(15.0, 25.0, 23.666666666666668)","(101.0, 180.0, 144.28571428571428)","(18.0, 30.0, 29.25)","(101.0, 170.0, 154.0)","(10.0, 18.0, 16.8)","(8.0, 16.0, 14.666666666666666)","(3.8, 5.0, 4.875)","(101.0, 190.0, 172.5)"
10-01-2023 21:02:46.192721,"(2.1, 99999, 99990)","(5.0, 7.8, 7.412903225806452)","(61.0, 70.0, 65.0)","(15.0, 25.0, 21.333333333333332)","(101.0, 180.0, 144.28571428571428)","(18.0, 30.0, 29.25)","(101.0, 170.0, 142.0)","(10.0, 18.0, 16.6)","(8.0, 16.0, 14.666666666666666)","(3.8, 5.0, 4.75)","(101.0, 190.0, 172.5)"
10-01-2023 21:02:47.804956,"(2.1, 99999, 99990)","(5.0, 7.8, 7.6)","(61.0, 70.0, 65.0)","(15.0, 22.0, 21.333333333333332)","(101.0, 180.0, 146.66666666666666)","(18.0, 30.0, 28.0)","(101.0, 170.0, 142.0)","(10.0, 18.0, 15.666666666666666)","(8.0, 16.0, 9.450000000000001)","(3.8, 5.0, 4.9079999999999995)","(101.0, 190.0, 172.5)"
10-01-2023 21:02:49.258641,"(2.1, 99999, 99990)","(5.0, 7.8, 7.5636363636363635)","(61.0, 70.0, 65.0)","(15.0, 22.0, 21.333333333333332)","(101.0, 180.0, 146.66666666666666)","(18.0, 32.0, 28.266666666666666)","(101.0, 170.0, 142.0)","(10.0, 18.0, 15.75)","(8.0, 9.8, 9.600000000000001)","(3.8, 5.1, 5.163636363636363)","(101.0, 190.0, 172.5)"
10-01-2023 21:02:50.858192,"(2.1, 99999, 99990)","(5.0, 8.0, 7.644444444444445)","(61.0, 70.0, 65.0)","(15.0, 22.0, 20.714285714285715)","(101.0, 180.0, 146.66666666666666)","(18.0, 32.0, 28.266666666666666)","(101.0, 170.0, 142.0)","(10.0, 18.0, 15.75)","(8.0, 9.8, 9.600000000000001)","(3.8, 5.6, 5.4222222222222225)","(101.0, 190.0, 172.5)"
10-01-2023 21:02:52.297068,"(2.1, 99999, 99990)","(5.0, 8.0, 7.733333333333333)","(61.0, 70.0, 65.0)","(15.0, 21.0, 20.0)","(101.0, 180.0, 146.66666666666666)","(18.0, 32.0, 28.266666666666666)","(101.0, 170.0, 142.0)","(10.0, 18.0, 15.75)","(8.0, 9.8, 9.685714285714287)","(3.8, 5.5, 5.245454545454545)","(101.0, 190.0, 172.5)"
10-01-2023 21:02:53.637677,"(2.1, 99999, 99990)","(5.0, 8.0, 7.733333333333333)","(61.0, 70.0, 65.0)","(15.0, 21.0, 20.0)","(101.0, 180.0, 146.66666666666666)","(18.0, 32.0, 28.266666666666666)","(101.0, 170.0, 142.0)","(10.0, 18.0, 15.75)","(8.0, 9.8, 9.685714285714287)","(3.8, 5.5, 5.4125)","(101.0, 190.0, 172.5)"
10-01-2023 21:02:55.074669,"(2.1, 99999, 99990)","(5.0, 8.0, 7.733333333333333)","(61.0, 70.0, 69.04761904761905)","(15.0, 21.0, 20.0)","(101.0, 180.0, 146.66666666666666)","(18.0, 32.0, 28.266666666666666)","(101.0, 170.0, 142.0)","(10.0, 18.0, 16.8)","(8.0, 9.8, 9.714285714285715)","(3.8, 5.5, 5.4363636363636365)","(101.0, 190.0, 172.5)"
10-01-2023 21:02:56.775173,"(2.1, 99999, 99990)","(5.0, 8.0, 7.833333333333333)","(61.0, 70.0, 69.04761904761905)","(15.0, 21.0, 20.166666666666668)","(101.0, 180.0, 146.66666666666666)","(18.0, 32.0, 30.4)","(101.0, 170.0, 142.0)","(10.0, 18.0, 16.8)","(8.0, 9.8, 9.714285714285715)","(3.8, 5.5, 5.4363636363636365)","(101.0, 190.0, 172.5)"
10-01-2023 21:02:58.366593,"(2.1, 99999, 99990)","(5.0, 8.0, 7.833333333333333)","(61.0, 70.0, 69.04761904761905)","(15.0, 21.0, 17.5)","(101.0, 180.0, 146.66666666666666)","(18.0, 32.0, 30.4)","(101.0, 170.0, 142.0)","(10.0, 18.0, 16.8)","(8.0, 9.8, 9.714285714285715)","(3.8, 5.5, 5.4363636363636365)","(101.0, 190.0, 172.5)"
10-01-2023 21:02:59.784082,"(2.1, 99999, 99990)","(5.0, 8.0, 7.833333333333333)","(61.0, 70.0, 65.0)","(15.0, 18.5, 16.8)","(101.0, 180.0, 146.66666666666666)","(18.0, 32.0, 30.4)","(101.0, 170.0, 145.0)","(10.0, 18.0, 16.8)","(8.0, 9.8, 9.72)","(3.8, 5.5, 5.4363636363636365)","(101.0, 190.0, 172.5)"
10-01-2023 21:03:01.162264,"(2.1, 99999, 99990)","(5.0, 8.0, 7.833333333333333)","(61.0, 70.0, 65.0)","(15.0, 18.0, 16.8)","(101.0, 180.0, 146.66666666666666)","(18.0, 32.0, 30.4)","(101.0, 170.0, 145.0)","(10.0, 18.0, 16.8)","(8.0, 9.8, 9.72)","(3.8, 5.5, 5.4363636363636365)","(101.0, 190.0, 172.5)"
10-01-2023 21:03:02.679130,"(2.1, 99999, 99990)","(5.0, 8.0, 7.833333333333333)","(61.0, 70.0, 65.0)","(15.0, 18.0, 16.8)","(101.0, 180.0, 146.66666666666666)","(18.0, 32.0, 31.11111111111111)","(101.0, 170.0, 145.0)","(10.0, 18.0, 16.0)","(8.0, 9.8, 9.72)","(3.8, 5.5, 5.3)","(101.0, 190.0, 172.5)"
10-01-2023 21:03:04.186318,"(2.1, 99999, 99990)","(5.0, 8.0, 7.833333333333333)","(61.0, 70.0, 65.0)","(15.0, 18.0, 16.8)","(101.0, 180.0, 146.66666666666666)","(18.0, 32.0, 30.4)","(101.0, 170.0, 140.0)","(10.0, 18.0, 16.8)","(8.0, 9.8, 10.28)","(3.8, 5.6, 5.4363636363636365)","(101.0, 190.0, 172.5)"
10-01-2023 21:03:05.693097,"(2.1, 99999, 99990)","(5.0, 8.0, 7.833333333333333)","(61.0, 70.0, 58.0)","(15.0, 18.0, 16.25)","(101.0, 180.0, 146.66666666666666)","(18.0, 32.0, 30.4)","(101.0, 160.0, 140.0)","(10.0, 18.0, 16.8)","(8.0, 10.5, 11.3)","(3.8, 5.5, 5.3)","(101.0, 190.0, 172.5)"
10-01-2023 21:03:07.127504,"(2.1, 99999, 99990)","(5.0, 8.0, 7.833333333333333)","(61.0, 70.0, 58.0)","(15.0, 17.5, 16.333333333333332)","(101.0, 180.0, 146.66666666666666)","(18.0, 32.0, 30.4)","(101.0, 160.0, 140.0)","(10.0, 18.0, 16.8)","(8.0, 13.0, 11.55)","(3.8, 5.5, 5.3)","(101.0, 190.0, 172.5)"
10-01-2023 21:03:08.531077,"(2.1, 99999, 99990)","(5.0, 8.0, 7.833333333333333)","(61.0, 70.0, 58.0)","(15.0, 17.0, 16.5)","(101.0, 180.0, 146.66666666666666)","(18.0, 32.0, 30.4)","(101.0, 160.0, 140.0)","(10.0, 18.0, 16.8)","(8.0, 13.5, 12.32)","(3.8, 5.5, 5.3)","(101.0, 190.0, 172.5)"
10-01-2023 21:03:10.023802,"(2.1, 99999, 99990)","(5.0, 8.0, 7.9)","(61.0, 70.0, 58.0)","(15.0, 18.0, 17.125)","(101.0, 180.0, 146.66666666666666)","(18.0, 32.0, 31.11111111111111)","(101.0, 160.0, 140.0)","(10.0, 18.0, 16.5)","(8.0, 13.0, 12.32)","(3.8, 5.5, 5.3)","(101.0, 190.0, 172.5)"
10-01-2023 21:03:11.502511,"(2.1, 99999, 99990)","(5.0, 8.0, 7.833333333333333)","(61.0, 70.0, 58.0)","(15.0, 18.0, 17.125)","(101.0, 180.0, 146.66666666666666)","(18.0, 32.0, 32.333333333333336)","(101.0, 160.0, 140.0)","(10.0, 18.0, 16.5)","(8.0, 13.0, 12.32)","(3.8, 5.5, 5.3)","(101.0, 190.0, 172.5)"
10-01-2023 21:03:12.985786,"(2.1, 99999, 99990)","(5.0, 8.0, 7.833333333333333)","(61.0, 70.0, 58.0)","(15.0, 18.0, 17.07142857142857)","(101.0, 180.0, 146.66666666666666)","(18.0, 36.0, 32.333333333333336)","(101.0, 160.0, 140.0)","(10.0, 18.0, 16.5)","(8.0, 13.0, 11.285714285714286)","(3.8, 5.5, 5.379310344827586)","(101.0, 190.0, 172.5)"
10-01-2023 21:03:14.372432,"(2.1, 99999, 99990)","(5.0, 8.0, 7.833333333333333)","(61.0, 70.0, 57.0)","(15.0, 17.5, 17.0)","(101.0, 180.0, 146.66666666666666)","(18.0, 36.0, 32.333333333333336)","(101.0, 160.0, 140.0)","(10.0, 18.0, 16.5)","(8.0, 15.0, 12.15)","(3.8, 5.5, 5.379310344827586)","(101.0, 190.0, 172.5)"
10-01-2023 21:03:16.096965,"(2.1, 99999, 99990)","(5.0, 8.0, 7.833333333333333)","(61.0, 70.0, 57.0)","(15.0, 17.5, 16.5)","(101.0, 180.0, 146.66666666666666)","(18.0, 36.0, 34.42857142857143)","(101.0, 160.0, 140.0)","(10.0, 18.0, 16.5)","(8.0, 14.5, 13.006666666666668)","(3.8, 5.5, 5.166666666666667)","(101.0, 190.0, 172.5)"
10-01-2023 21:03:17.811438,"(2.1, 99999, 99990)","(5.0, 8.0, 7.833333333333333)","(61.0, 70.0, 57.0)","(15.0, 17.5, 16.5)","(101.0, 180.0, 146.66666666666666)","(18.0, 36.0, 33.5)","(101.0, 160.0, 140.0)","(10.0, 18.0, 16.8)","(8.0, 13.5, 12.333333333333334)","(3.8, 5.5, 5.2)","(101.0, 190.0, 172.5)"
10-01-2023 21:03:19.301713,"(2.1, 99999, 99990)","(5.0, 8.0, 7.833333333333333)","(61.0, 70.0, 54.0)","(15.0, 17.5, 16.125)","(101.0, 180.0, 146.66666666666666)","(18.0, 36.0, 33.5)","(101.0, 160.0, 140.0)","(10.0, 18.0, 16.8)","(8.0, 13.5, 12.333333333333334)","(3.8, 5.5, 5.166666666666667)","(101.0, 190.0, 172.5)"
10-01-2023 21:03:21.056227,"(2.1, 99999, 99990)","(5.0, 8.0, 7.833333333333333)","(61.0, 60.0, 54.0)","(15.0, 18.0, 16.125)","(101.0, 180.0, 146.66666666666666)","(18.0, 36.0, 34.5)","(101.0, 160.0, 140.0)","(10.0, 18.0, 16.8)","(8.0, 13.5, 12.333333333333334)","(3.8, 5.5, 5.166666666666667)","(101.0, 190.0, 172.5)"
10-01-2023 21:03:22.717609,"(2.1, 99999, 99990)","(5.0, 8.0, 7.833333333333333)","(61.0, 60.0, 49.8)","(15.0, 18.0, 16.8)","(101.0, 180.0, 146.66666666666666)","(18.0, 36.0, 34.0)","(101.0, 160.0, 140.0)","(10.0, 18.0, 16.8)","(8.0, 13.5, 12.722222222222221)","(3.8, 5.5, 5.15)","(101.0, 190.0, 172.5)"
