,Variara,Paramedic,Flyway,Nabbed,Imperial Seal,Oriedos,Seafaring,Sino Witness,Tallu,Tiger Queen,Decibelles,Lady Nelson
07-01-2023 11:03:05.570602,"(13.0, 30.0, 28.125)","(2.45, 2.92, 2.866)","(9.0, 10.5, 9.887500000000001)","(3.2, 4.3, 3.7222222222222223)","(11.0, 16.0, 15.77659574468085)","(17.0, 30.0, 29.285714285714285)","(8.0, 12.0, 11.8)","(101.0, 230.0, 175.0)","(71.0, 220.0, 155.0)","(61.0, 200.0, 120.0)","(101.0, 210.0, 152.5)","(41.0, 130.0, 89.0)"
07-01-2023 11:03:06.908357,"(13.0, 30.0, 28.125)","(2.45, 2.92, 2.866)","(9.0, 10.5, 9.887500000000001)","(3.2, 4.3, 3.7222222222222223)","(11.0, 16.0, 15.77659574468085)","(17.0, 30.0, 29.285714285714285)","(8.0, 12.0, 11.8)","(101.0, 230.0, 198.57142857142856)","(71.0, 220.0, 155.0)","(61.0, 200.0, 120.0)","(101.0, 210.0, 152.5)","(41.0, 130.0, 89.0)"
07-01-2023 11:03:08.220476,"(13.0, 30.0, 28.125)","(2.45, 2.92, 2.866)","(9.0, 10.5, 9.887500000000001)","(3.2, 4.3, 3.7222222222222223)","(11.0, 16.0, 18.23913043478261)","(17.0, 30.0, 29.285714285714285)","(8.0, 12.0, 11.8)","(101.0, 230.0, 175.0)","(71.0, 220.0, 155.0)","(61.0, 200.0, 120.0)","(101.0, 210.0, 152.5)","(41.0, 130.0, 89.0)"
07-01-2023 11:03:09.551111,"(13.0, 30.0, 28.125)","(2.45, 2.92, 2.866)","(9.0, 10.5, 9.887500000000001)","(3.2, 4.3, 3.7222222222222223)","(11.0, 18.5, 17.282608695652172)","(17.0, 30.0, 29.285714285714285)","(8.0, 12.0, 11.8)","(101.0, 230.0, 198.57142857142856)","(71.0, 220.0, 155.0)","(61.0, 200.0, 120.0)","(101.0, 210.0, 152.5)","(41.0, 130.0, 89.0)"
07-01-2023 11:03:10.870183,"(13.0, 30.0, 28.125)","(2.45, 2.92, 2.866)","(9.0, 10.5, 9.887500000000001)","(3.2, 4.3, 3.7222222222222223)","(11.0, 17.5, 16.98979591836735)","(17.0, 30.0, 29.285714285714285)","(8.0, 12.0, 11.8)","(101.0, 230.0, 198.57142857142856)","(71.0, 220.0, 155.0)","(61.0, 200.0, 120.0)","(101.0, 210.0, 152.5)","(41.0, 130.0, 89.0)"
07-01-2023 11:03:12.239442,"(13.0, 30.0, 28.125)","(2.45, 2.92, 2.866)","(9.0, 10.5, 9.887500000000001)","(3.2, 4.3, 3.7222222222222223)","(11.0, 17.5, 16.98979591836735)","(17.0, 30.0, 29.285714285714285)","(8.0, 12.0, 11.8)","(101.0, 230.0, 198.57142857142856)","(71.0, 220.0, 155.0)","(61.0, 200.0, 120.0)","(101.0, 210.0, 152.5)","(41.0, 130.0, 89.0)"
07-01-2023 11:03:13.596828,"(13.0, 30.0, 28.125)","(2.45, 2.92, 2.866)","(9.0, 10.5, 9.887500000000001)","(3.2, 4.3, 3.7222222222222223)","(11.0, 17.5, 16.98979591836735)","(17.0, 30.0, 29.285714285714285)","(8.0, 12.0, 11.8)","(101.0, 230.0, 198.57142857142856)","(71.0, 220.0, 155.0)","(61.0, 200.0, 120.0)","(101.0, 210.0, 152.5)","(41.0, 130.0, 89.0)"
07-01-2023 11:03:14.930400,"(13.0, 30.0, 28.125)","(2.45, 2.92, 2.866)","(9.0, 10.5, 9.887500000000001)","(3.2, 4.3, 3.7222222222222223)","(11.0, 17.5, 16.98979591836735)","(17.0, 30.0, 29.285714285714285)","(8.0, 12.0, 11.8)","(101.0, 230.0, 175.0)","(71.0, 220.0, 155.0)","(61.0, 200.0, 120.0)","(101.0, 210.0, 152.5)","(41.0, 130.0, 89.0)"
07-01-2023 11:03:16.262588,"(13.0, 30.0, 28.125)","(2.45, 2.92, 2.866)","(9.0, 10.5, 9.887500000000001)","(3.2, 4.3, 3.7222222222222223)","(11.0, 17.5, 16.98979591836735)","(17.0, 30.0, 29.285714285714285)","(8.0, 12.0, 11.8)","(101.0, 230.0, 198.57142857142856)","(71.0, 220.0, 155.0)","(61.0, 200.0, 120.0)","(101.0, 210.0, 152.5)","(41.0, 130.0, 89.0)"
07-01-2023 11:03:17.562530,"(13.0, 30.0, 28.125)","(2.45, 2.92, 2.866)","(9.0, 10.5, 9.887500000000001)","(3.2, 4.3, 3.7222222222222223)","(11.0, 17.5, 16.98979591836735)","(17.0, 30.0, 29.285714285714285)","(8.0, 12.0, 11.8)","(101.0, 230.0, 175.0)","(71.0, 220.0, 155.0)","(61.0, 200.0, 120.0)","(101.0, 210.0, 152.5)","(41.0, 130.0, 89.0)"
07-01-2023 11:03:18.906580,"(13.0, 30.0, 28.125)","(2.45, 2.92, 2.866)","(9.0, 10.5, 9.887500000000001)","(3.2, 4.3, 3.7222222222222223)","(11.0, 17.5, 16.98979591836735)","(17.0, 30.0, 29.285714285714285)","(8.0, 12.0, 11.8)","(101.0, 230.0, 198.57142857142856)","(71.0, 220.0, 155.0)","(61.0, 200.0, 120.0)","(101.0, 210.0, 152.5)","(41.0, 130.0, 89.0)"
07-01-2023 11:03:20.296369,"(13.0, 30.0, 28.125)","(2.45, 2.92, 2.8514285714285714)","(9.0, 10.5, 9.887500000000001)","(3.2, 4.3, 3.7222222222222223)","(11.0, 17.5, 16.98979591836735)","(17.0, 30.0, 29.285714285714285)","(8.0, 12.0, 11.8)","(101.0, 230.0, 175.0)","(71.0, 220.0, 155.0)","(61.0, 200.0, 120.0)","(101.0, 210.0, 152.5)","(41.0, 130.0, 89.0)"
07-01-2023 11:03:21.617082,"(13.0, 30.0, 28.125)","(2.45, 2.92, 2.8514285714285714)","(9.0, 10.5, 9.887500000000001)","(3.2, 4.3, 3.7222222222222223)","(11.0, 17.5, 16.98979591836735)","(17.0, 30.0, 29.285714285714285)","(8.0, 12.0, 11.8)","(101.0, 230.0, 198.57142857142856)","(71.0, 220.0, 155.0)","(61.0, 200.0, 120.0)","(101.0, 210.0, 152.5)","(41.0, 130.0, 89.0)"
07-01-2023 11:03:22.978027,"(13.0, 30.0, 28.125)","(2.45, 2.92, 2.8514285714285714)","(9.0, 10.5, 9.887500000000001)","(3.2, 4.3, 3.7222222222222223)","(11.0, 17.5, 16.98979591836735)","(17.0, 30.0, 29.285714285714285)","(8.0, 12.0, 11.8)","(101.0, 230.0, 175.0)","(71.0, 220.0, 155.0)","(61.0, 200.0, 120.0)","(101.0, 210.0, 152.5)","(41.0, 130.0, 89.0)"
07-01-2023 11:03:24.323152,"(13.0, 30.0, 28.125)","(2.45, 2.92, 2.8514285714285714)","(9.0, 10.5, 9.887500000000001)","(3.2, 4.3, 3.7222222222222223)","(11.0, 17.5, 16.98979591836735)","(17.0, 30.0, 29.285714285714285)","(8.0, 12.0, 11.8)","(101.0, 230.0, 198.57142857142856)","(71.0, 220.0, 155.0)","(61.0, 200.0, 120.0)","(101.0, 210.0, 152.5)","(41.0, 130.0, 89.0)"
07-01-2023 11:03:25.612374,"(13.0, 30.0, 28.125)","(2.45, 2.92, 2.8514285714285714)","(9.0, 10.5, 9.887500000000001)","(3.2, 4.3, 3.7222222222222223)","(11.0, 17.5, 16.98979591836735)","(17.0, 30.0, 29.285714285714285)","(8.0, 12.0, 11.8)","(101.0, 230.0, 175.0)","(71.0, 220.0, 155.0)","(61.0, 200.0, 120.0)","(101.0, 210.0, 152.5)","(41.0, 130.0, 89.0)"
07-01-2023 11:03:26.904637,"(13.0, 30.0, 28.125)","(2.45, 2.92, 2.8514285714285714)","(9.0, 10.5, 9.887500000000001)","(3.2, 4.3, 3.7222222222222223)","(11.0, 17.5, 16.53448275862069)","(17.0, 30.0, 29.285714285714285)","(8.0, 12.0, 11.8)","(101.0, 230.0, 186.0)","(71.0, 220.0, 155.0)","(61.0, 200.0, 120.0)","(101.0, 210.0, 152.5)","(41.0, 130.0, 89.0)"
07-01-2023 11:03:28.220846,"(13.0, 30.0, 28.125)","(2.45, 2.92, 2.8514285714285714)","(9.0, 10.5, 9.887500000000001)","(3.2, 4.3, 3.7222222222222223)","(11.0, 17.0, 16.214285714285715)","(17.0, 30.0, 29.285714285714285)","(8.0, 12.0, 11.8)","(101.0, 230.0, 133.33333333333334)","(71.0, 220.0, 155.0)","(61.0, 200.0, 120.0)","(101.0, 210.0, 152.5)","(41.0, 130.0, 89.0)"
07-01-2023 11:03:29.545113,"(13.0, 30.0, 28.125)","(2.45, 2.92, 2.8342857142857145)","(9.0, 10.5, 9.887500000000001)","(3.2, 4.3, 3.7222222222222223)","(11.0, 16.5, 16.214285714285715)","(17.0, 30.0, 29.285714285714285)","(8.0, 12.0, 11.8)","(101.0, 230.0, 133.33333333333334)","(71.0, 220.0, 155.0)","(61.0, 200.0, 120.0)","(101.0, 210.0, 152.5)","(41.0, 130.0, 89.0)"
07-01-2023 11:03:30.884572,"(13.0, 30.0, 28.125)","(2.45, 2.92, 2.842857142857143)","(9.0, 10.5, 9.887500000000001)","(3.2, 4.3, 3.7222222222222223)","(11.0, 16.5, 16.32608695652174)","(17.0, 30.0, 29.285714285714285)","(8.0, 12.0, 11.8)","(101.0, 230.0, 170.0)","(71.0, 220.0, 155.0)","(61.0, 200.0, 120.0)","(101.0, 210.0, 152.5)","(41.0, 130.0, 89.0)"
07-01-2023 11:03:32.194356,"(13.0, 30.0, 28.125)","(2.45, 2.92, 2.842857142857143)","(9.0, 10.5, 9.887500000000001)","(3.2, 4.3, 3.7222222222222223)","(11.0, 16.5, 16.32608695652174)","(17.0, 30.0, 29.285714285714285)","(8.0, 12.0, 11.8)","(101.0, 230.0, 170.0)","(71.0, 220.0, 155.0)","(61.0, 200.0, 120.0)","(101.0, 210.0, 152.5)","(41.0, 130.0, 89.0)"
07-01-2023 11:03:33.568569,"(13.0, 30.0, 28.125)","(2.45, 2.92, 2.842857142857143)","(9.0, 10.5, 9.887500000000001)","(3.2, 4.3, 3.7222222222222223)","(11.0, 16.5, 16.32608695652174)","(17.0, 30.0, 29.5)","(8.0, 12.0, 11.542857142857143)","(101.0, 230.0, 170.0)","(71.0, 220.0, 155.0)","(61.0, 200.0, 120.0)","(101.0, 210.0, 152.5)","(41.0, 130.0, 89.0)"
07-01-2023 11:03:34.954226,"(13.0, 30.0, 28.125)","(2.45, 2.92, 2.842857142857143)","(9.0, 10.5, 9.887500000000001)","(3.2, 4.3, 3.7222222222222223)","(11.0, 16.5, 16.32608695652174)","(17.0, 30.0, 29.5)","(8.0, 12.0, 11.971428571428572)","(101.0, 230.0, 170.0)","(71.0, 220.0, 155.0)","(61.0, 200.0, 120.0)","(101.0, 210.0, 152.5)","(41.0, 130.0, 89.0)"
07-01-2023 11:03:36.233928,"(13.0, 30.0, 28.125)","(2.45, 2.92, 2.842857142857143)","(9.0, 10.5, 9.887500000000001)","(3.2, 4.3, 3.7222222222222223)","(11.0, 16.5, 16.32608695652174)","(17.0, 30.0, 29.5)","(8.0, 12.5, 11.971428571428572)","(101.0, 230.0, 170.0)","(71.0, 220.0, 155.0)","(61.0, 200.0, 120.0)","(101.0, 210.0, 152.5)","(41.0, 130.0, 89.0)"
07-01-2023 11:03:37.524484,"(13.0, 30.0, 28.125)","(2.45, 2.92, 2.842857142857143)","(9.0, 10.5, 9.887500000000001)","(3.2, 4.3, 3.7222222222222223)","(11.0, 16.5, 16.32608695652174)","(17.0, 30.0, 29.5)","(8.0, 12.5, 11.971428571428572)","(101.0, 230.0, 170.0)","(71.0, 220.0, 155.0)","(61.0, 200.0, 120.0)","(101.0, 210.0, 152.5)","(41.0, 130.0, 89.0)"
07-01-2023 11:03:38.809769,"(13.0, 30.0, 28.125)","(2.45, 2.92, 2.842857142857143)","(9.0, 10.5, 9.887500000000001)","(3.2, 4.3, 3.7222222222222223)","(11.0, 16.5, 16.32608695652174)","(17.0, 30.0, 29.5)","(8.0, 12.5, 11.971428571428572)","(101.0, 230.0, 170.0)","(71.0, 220.0, 155.0)","(61.0, 200.0, 120.0)","(101.0, 210.0, 152.5)","(41.0, 130.0, 89.0)"
07-01-2023 11:03:40.120377,"(13.0, 30.0, 28.125)","(2.45, 2.92, 2.842857142857143)","(9.0, 10.5, 9.887500000000001)","(3.2, 4.3, 3.7222222222222223)","(11.0, 16.5, 16.32608695652174)","(17.0, 30.0, 29.5)","(8.0, 12.5, 11.971428571428572)","(101.0, 230.0, 170.0)","(71.0, 220.0, 155.0)","(61.0, 200.0, 120.0)","(101.0, 210.0, 152.5)","(41.0, 130.0, 89.0)"
07-01-2023 11:03:41.420396,"(13.0, 30.0, 28.125)","(2.45, 2.92, 2.842857142857143)","(9.0, 10.5, 9.887500000000001)","(3.2, 4.3, 3.7222222222222223)","(11.0, 16.5, 16.32608695652174)","(17.0, 30.0, 29.5)","(8.0, 12.5, 11.971428571428572)","(101.0, 230.0, 170.0)","(71.0, 220.0, 155.0)","(61.0, 200.0, 120.0)","(101.0, 210.0, 152.5)","(41.0, 130.0, 89.0)"
07-01-2023 11:03:42.713132,"(13.0, 30.0, 28.125)","(2.45, 2.92, 2.842857142857143)","(9.0, 10.5, 9.887500000000001)","(3.2, 4.3, 3.7222222222222223)","(11.0, 16.5, 16.32608695652174)","(17.0, 30.0, 29.5)","(8.0, 12.5, 11.971428571428572)","(101.0, 230.0, 170.0)","(71.0, 220.0, 155.0)","(61.0, 200.0, 120.0)","(101.0, 210.0, 152.5)","(41.0, 130.0, 89.0)"
07-01-2023 11:03:44.053400,"(13.0, 30.0, 28.125)","(2.45, 2.92, 2.842857142857143)","(9.0, 10.5, 9.887500000000001)","(3.2, 4.3, 3.7222222222222223)","(11.0, 16.5, 16.32608695652174)","(17.0, 30.0, 29.5)","(8.0, 12.5, 11.971428571428572)","(101.0, 230.0, 170.0)","(71.0, 220.0, 155.0)","(61.0, 200.0, 120.0)","(101.0, 210.0, 152.5)","(41.0, 130.0, 89.0)"
07-01-2023 11:03:45.379049,"(13.0, 30.0, 28.125)","(2.45, 2.92, 2.842857142857143)","(9.0, 10.5, 9.887500000000001)","(3.2, 4.3, 3.7222222222222223)","(11.0, 16.5, 16.32608695652174)","(17.0, 30.0, 29.5)","(8.0, 12.5, 11.971428571428572)","(101.0, 230.0, 170.0)","(71.0, 220.0, 155.0)","(61.0, 200.0, 120.0)","(101.0, 210.0, 152.5)","(41.0, 130.0, 89.0)"
07-01-2023 11:03:46.736966,"(13.0, 30.0, 28.125)","(2.45, 2.92, 2.842857142857143)","(9.0, 10.5, 9.887500000000001)","(3.2, 4.3, 3.7222222222222223)","(11.0, 16.5, 15.77659574468085)","(17.0, 30.0, 29.5)","(8.0, 12.5, 11.971428571428572)","(101.0, 230.0, 170.0)","(71.0, 220.0, 155.0)","(61.0, 200.0, 120.0)","(101.0, 210.0, 152.5)","(41.0, 130.0, 89.0)"
07-01-2023 11:03:48.111104,"(13.0, 30.0, 28.125)","(2.45, 2.92, 2.842857142857143)","(9.0, 10.5, 9.887500000000001)","(3.2, 4.3, 3.7222222222222223)","(11.0, 16.0, 15.77659574468085)","(17.0, 30.0, 29.5)","(8.0, 12.5, 11.971428571428572)","(101.0, 230.0, 170.0)","(71.0, 220.0, 155.0)","(61.0, 200.0, 120.0)","(101.0, 210.0, 152.5)","(41.0, 130.0, 89.0)"
07-01-2023 11:03:49.397917,"(13.0, 30.0, 28.125)","(2.45, 2.92, 2.842857142857143)","(9.0, 10.5, 9.887500000000001)","(3.2, 4.3, 3.7222222222222223)","(11.0, 16.0, 15.77659574468085)","(17.0, 30.0, 29.5)","(8.0, 12.5, 11.971428571428572)","(101.0, 230.0, 170.0)","(71.0, 220.0, 155.0)","(61.0, 200.0, 120.0)","(101.0, 210.0, 152.5)","(41.0, 130.0, 89.0)"
07-01-2023 11:03:50.721996,"(13.0, 30.0, 28.125)","(2.45, 2.92, 2.842857142857143)","(9.0, 10.5, 9.887500000000001)","(3.2, 4.3, 3.7222222222222223)","(11.0, 16.0, 15.77659574468085)","(17.0, 30.0, 29.5)","(8.0, 12.5, 11.971428571428572)","(101.0, 230.0, 170.0)","(71.0, 220.0, 155.0)","(61.0, 200.0, 120.0)","(101.0, 210.0, 152.5)","(41.0, 130.0, 89.0)"
07-01-2023 11:03:52.046941,"(13.0, 30.0, 28.125)","(2.45, 2.92, 2.842857142857143)","(9.0, 10.5, 9.887500000000001)","(3.2, 4.3, 3.7222222222222223)","(11.0, 16.0, 15.77659574468085)","(17.0, 30.0, 29.5)","(8.0, 12.5, 12.253333333333334)","(101.0, 230.0, 170.0)","(71.0, 220.0, 155.0)","(61.0, 200.0, 120.0)","(101.0, 210.0, 152.5)","(41.0, 130.0, 89.0)"
07-01-2023 11:03:53.370239,"(13.0, 30.0, 28.125)","(2.45, 2.92, 2.842857142857143)","(9.0, 10.5, 9.887500000000001)","(3.2, 4.3, 3.7222222222222223)","(11.0, 16.0, 15.77659574468085)","(17.0, 30.0, 29.5)","(8.0, 12.5, 12.253333333333334)","(101.0, 230.0, 170.0)","(71.0, 220.0, 155.0)","(61.0, 200.0, 120.0)","(101.0, 210.0, 152.5)","(41.0, 130.0, 89.0)"
07-01-2023 11:03:54.611992,"(13.0, 30.0, 28.125)","(2.45, 2.92, 2.842857142857143)","(9.0, 10.5, 9.887500000000001)","(3.2, 4.3, 3.7222222222222223)","(11.0, 16.0, 15.77659574468085)","(17.0, 30.0, 29.5)","(8.0, 12.5, 12.253333333333334)","(101.0, 230.0, 170.0)","(71.0, 220.0, 155.0)","(61.0, 200.0, 120.0)","(101.0, 210.0, 152.5)","(41.0, 130.0, 89.0)"
07-01-2023 11:03:55.870371,"(13.0, 30.0, 28.125)","(2.45, 2.92, 2.842857142857143)","(9.0, 10.5, 9.887500000000001)","(3.2, 4.3, 3.7222222222222223)","(11.0, 16.0, 15.77659574468085)","(17.0, 30.0, 29.5)","(8.0, 12.5, 12.253333333333334)","(101.0, 230.0, 170.0)","(71.0, 220.0, 155.0)","(61.0, 200.0, 120.0)","(101.0, 210.0, 152.5)","(41.0, 130.0, 89.0)"
07-01-2023 11:03:57.174441,"(13.0, 30.0, 28.125)","(2.45, 2.92, 2.842857142857143)","(9.0, 10.5, 9.887500000000001)","(3.2, 4.3, 3.7222222222222223)","(11.0, 16.0, 17.648936170212764)","(17.0, 30.0, 29.5)","(8.0, 12.5, 12.253333333333334)","(101.0, 230.0, 170.0)","(71.0, 220.0, 155.0)","(61.0, 200.0, 120.0)","(101.0, 210.0, 152.5)","(41.0, 130.0, 89.0)"
07-01-2023 11:03:58.567658,"(13.0, 30.0, 28.125)","(2.45, 2.92, 2.842857142857143)","(9.0, 10.5, 9.887500000000001)","(3.2, 4.3, 3.7222222222222223)","(11.0, 18.0, 17.066037735849058)","(17.0, 30.0, 29.5)","(8.0, 12.5, 12.253333333333334)","(101.0, 230.0, 170.0)","(71.0, 220.0, 155.0)","(61.0, 200.0, 120.0)","(101.0, 210.0, 152.5)","(41.0, 130.0, 89.0)"
07-01-2023 11:03:59.949681,"(13.0, 30.0, 28.125)","(2.45, 2.92, 2.842857142857143)","(9.0, 10.5, 9.887500000000001)","(3.2, 4.3, 3.7222222222222223)","(11.0, 18.0, 17.066037735849058)","(17.0, 30.0, 29.5)","(8.0, 12.5, 12.253333333333334)","(101.0, 230.0, 133.33333333333334)","(71.0, 220.0, 155.0)","(61.0, 200.0, 120.0)","(101.0, 210.0, 152.5)","(41.0, 130.0, 89.0)"
07-01-2023 11:04:01.257893,"(13.0, 30.0, 28.125)","(2.45, 2.92, 2.842857142857143)","(9.0, 10.5, 9.887500000000001)","(3.2, 4.3, 3.7222222222222223)","(11.0, 18.0, 17.43877551020408)","(17.0, 30.0, 29.5)","(8.0, 12.5, 12.253333333333334)","(101.0, 230.0, 133.33333333333334)","(71.0, 220.0, 155.0)","(61.0, 200.0, 120.0)","(101.0, 210.0, 152.5)","(41.0, 130.0, 89.0)"
07-01-2023 11:04:02.554877,"(13.0, 30.0, 28.125)","(2.45, 2.92, 2.842857142857143)","(9.0, 10.5, 9.887500000000001)","(3.2, 4.3, 3.7222222222222223)","(11.0, 18.0, 17.43877551020408)","(17.0, 30.0, 29.5)","(8.0, 12.5, 12.253333333333334)","(101.0, 230.0, 133.33333333333334)","(71.0, 220.0, 155.0)","(61.0, 200.0, 120.0)","(101.0, 210.0, 152.5)","(41.0, 130.0, 89.0)"
07-01-2023 11:04:03.869022,"(13.0, 30.0, 28.125)","(2.45, 2.92, 2.842857142857143)","(9.0, 10.5, 9.887500000000001)","(3.2, 4.3, 3.7222222222222223)","(11.0, 18.0, 17.43877551020408)","(17.0, 30.0, 29.5)","(8.0, 12.5, 12.253333333333334)","(101.0, 230.0, 170.0)","(71.0, 220.0, 155.0)","(61.0, 200.0, 120.0)","(101.0, 210.0, 152.5)","(41.0, 130.0, 89.0)"
07-01-2023 11:04:05.132789,"(13.0, 30.0, 28.125)","(2.45, 2.92, 2.842857142857143)","(9.0, 10.5, 9.887500000000001)","(3.2, 4.3, 3.7222222222222223)","(11.0, 18.0, 17.43877551020408)","(17.0, 30.0, 29.5)","(8.0, 12.5, 12.253333333333334)","(101.0, 230.0, 200.0)","(71.0, 220.0, 155.0)","(61.0, 200.0, 120.0)","(101.0, 210.0, 152.5)","(41.0, 130.0, 89.0)"
07-01-2023 11:04:06.366257,"(13.0, 30.0, 28.125)","(2.45, 2.92, 2.866)","(9.0, 10.5, 9.887500000000001)","(3.2, 4.3, 3.7222222222222223)","(11.0, 18.0, 17.43877551020408)","(17.0, 30.0, 29.5)","(8.0, 12.5, 12.253333333333334)","(101.0, 230.0, 170.0)","(71.0, 220.0, 155.0)","(61.0, 200.0, 120.0)","(101.0, 210.0, 152.5)","(41.0, 130.0, 89.0)"
07-01-2023 11:04:07.687044,"(13.0, 30.0, 28.125)","(2.45, 2.92, 2.866)","(9.0, 10.5, 9.887500000000001)","(3.2, 4.3, 3.7222222222222223)","(11.0, 18.0, 17.43877551020408)","(17.0, 30.0, 29.5)","(8.0, 12.5, 11.971428571428572)","(101.0, 230.0, 200.0)","(71.0, 220.0, 155.0)","(61.0, 200.0, 120.0)","(101.0, 210.0, 152.5)","(41.0, 130.0, 89.0)"
07-01-2023 11:04:09.024197,"(13.0, 30.0, 28.125)","(2.45, 2.92, 2.866)","(9.0, 10.5, 9.887500000000001)","(3.2, 4.3, 3.7222222222222223)","(11.0, 18.0, 17.43877551020408)","(17.0, 30.0, 29.5)","(8.0, 12.5, 11.971428571428572)","(101.0, 230.0, 170.0)","(71.0, 220.0, 155.0)","(61.0, 200.0, 120.0)","(101.0, 210.0, 152.5)","(41.0, 130.0, 89.0)"
07-01-2023 11:04:10.367422,"(13.0, 30.0, 28.125)","(2.45, 2.92, 2.866)","(9.0, 10.5, 9.887500000000001)","(3.2, 4.3, 3.7222222222222223)","(11.0, 18.0, 17.43877551020408)","(17.0, 30.0, 29.5)","(8.0, 12.5, 11.971428571428572)","(101.0, 230.0, 200.0)","(71.0, 220.0, 155.0)","(61.0, 200.0, 120.0)","(101.0, 210.0, 152.5)","(41.0, 130.0, 89.0)"
07-01-2023 11:04:11.727380,"(13.0, 30.0, 28.125)","(2.45, 2.92, 2.866)","(9.0, 10.5, 9.887500000000001)","(3.2, 4.3, 3.7222222222222223)","(11.0, 18.0, 17.43877551020408)","(17.0, 30.0, 29.5)","(8.0, 12.5, 11.971428571428572)","(101.0, 230.0, 170.0)","(71.0, 220.0, 155.0)","(61.0, 200.0, 120.0)","(101.0, 210.0, 152.5)","(41.0, 130.0, 89.0)"
07-01-2023 11:04:13.054969,"(13.0, 30.0, 28.125)","(2.45, 2.92, 2.866)","(9.0, 10.5, 9.887500000000001)","(3.2, 4.3, 3.7222222222222223)","(11.0, 18.0, 17.43877551020408)","(17.0, 30.0, 29.5)","(8.0, 12.5, 11.971428571428572)","(101.0, 230.0, 200.0)","(71.0, 220.0, 155.0)","(61.0, 200.0, 120.0)","(101.0, 210.0, 152.5)","(41.0, 130.0, 89.0)"
07-01-2023 11:04:14.360318,"(13.0, 30.0, 28.125)","(2.45, 2.92, 2.866)","(9.0, 10.5, 9.887500000000001)","(3.2, 4.3, 3.7222222222222223)","(11.0, 18.0, 17.43877551020408)","(17.0, 30.0, 29.5)","(8.0, 12.5, 11.971428571428572)","(101.0, 230.0, 170.0)","(71.0, 220.0, 155.0)","(61.0, 200.0, 120.0)","(101.0, 210.0, 152.5)","(41.0, 130.0, 89.0)"
07-01-2023 11:04:15.620355,"(13.0, 30.0, 28.125)","(2.45, 2.92, 2.866)","(9.0, 10.5, 9.887500000000001)","(3.2, 4.3, 3.7222222222222223)","(11.0, 18.0, 17.43877551020408)","(17.0, 30.0, 29.5)","(8.0, 12.5, 11.971428571428572)","(101.0, 230.0, 200.0)","(71.0, 220.0, 155.0)","(61.0, 200.0, 120.0)","(101.0, 210.0, 152.5)","(41.0, 130.0, 89.0)"
07-01-2023 11:04:16.887003,"(13.0, 30.0, 28.125)","(2.45, 2.92, 2.866)","(9.0, 10.5, 9.887500000000001)","(3.2, 4.3, 3.7222222222222223)","(11.0, 18.0, 17.43877551020408)","(17.0, 30.0, 29.5)","(8.0, 12.5, 11.971428571428572)","(101.0, 230.0, 200.0)","(71.0, 220.0, 155.0)","(61.0, 200.0, 120.0)","(101.0, 210.0, 152.5)","(41.0, 130.0, 89.0)"
07-01-2023 11:04:18.150061,"(13.0, 30.0, 28.125)","(2.45, 2.92, 2.866)","(9.0, 10.5, 9.887500000000001)","(3.2, 4.3, 3.7222222222222223)","(11.0, 18.0, 17.43877551020408)","(17.0, 30.0, 29.5)","(8.0, 12.5, 11.971428571428572)","(101.0, 230.0, 200.0)","(71.0, 220.0, 155.0)","(61.0, 200.0, 120.0)","(101.0, 210.0, 152.5)","(41.0, 130.0, 89.0)"
07-01-2023 11:04:19.468151,"(13.0, 30.0, 28.125)","(2.45, 2.92, 2.866)","(9.0, 10.5, 9.887500000000001)","(3.2, 4.3, 3.7222222222222223)","(11.0, 18.0, 17.43877551020408)","(17.0, 30.0, 29.5)","(8.0, 12.5, 11.971428571428572)","(101.0, 230.0, 200.0)","(71.0, 220.0, 155.0)","(61.0, 200.0, 120.0)","(101.0, 210.0, 152.5)","(41.0, 130.0, 89.0)"
07-01-2023 11:04:20.765460,"(13.0, 30.0, 28.125)","(2.45, 2.92, 2.866)","(9.0, 10.5, 9.887500000000001)","(3.2, 4.3, 3.7222222222222223)","(11.0, 18.0, 17.43877551020408)","(17.0, 30.0, 29.5)","(8.0, 12.5, 11.971428571428572)","(101.0, 230.0, 170.0)","(71.0, 220.0, 155.0)","(61.0, 200.0, 120.0)","(101.0, 210.0, 152.5)","(41.0, 130.0, 89.0)"
07-01-2023 11:04:22.118903,"(13.0, 30.0, 28.125)","(2.45, 2.92, 2.866)","(9.0, 10.5, 9.887500000000001)","(3.2, 4.3, 3.7222222222222223)","(11.0, 18.0, 17.43877551020408)","(17.0, 30.0, 29.5)","(8.0, 12.5, 11.971428571428572)","(101.0, 230.0, 200.0)","(71.0, 220.0, 155.0)","(61.0, 200.0, 120.0)","(101.0, 210.0, 152.5)","(41.0, 130.0, 89.0)"
07-01-2023 11:04:23.449180,"(13.0, 30.0, 28.125)","(2.45, 2.92, 2.866)","(9.0, 10.5, 9.887500000000001)","(3.2, 4.3, 3.7222222222222223)","(11.0, 18.0, 17.43877551020408)","(17.0, 30.0, 29.5)","(8.0, 12.5, 11.971428571428572)","(101.0, 230.0, 170.0)","(71.0, 220.0, 155.0)","(61.0, 200.0, 120.0)","(101.0, 210.0, 152.5)","(41.0, 130.0, 89.0)"
