,Kanga Lights,Elope To Paris,Blaze Maker,Patch Herrera,Serving Soldier,Big Prediction,Remember Prince,Colden Express
11-01-2023 12:39:58.588415,"(6.0, 10.5, 8.966666666666667)","(21.0, 90.0, 46.875)","(11.0, 36.0, 31.333333333333336)","(17.0, 60.0, 32.8125)","(12.0, 28.0, 17.8)","(10.0, 24.0, 16.5)","(5.0, 8.2, 6.55)","(1.75, 2.12, 1.8413333333333333)"
11-01-2023 12:40:00.287563,"(6.0, 10.5, 8.966666666666667)","(21.0, 90.0, 46.875)","(11.0, 36.0, 31.333333333333336)","(17.0, 60.0, 32.8125)","(12.0, 28.0, 17.8)","(10.0, 24.0, 16.5)","(5.0, 8.2, 6.55)","(1.75, 2.12, 1.8413333333333333)"
11-01-2023 12:40:01.942683,"(6.0, 10.5, 8.966666666666667)","(21.0, 90.0, 46.875)","(11.0, 36.0, 29.5)","(17.0, 60.0, 32.8125)","(12.0, 28.0, 17.8)","(10.0, 24.0, 16.5)","(5.0, 8.2, 6.55)","(1.75, 2.12, 1.8413333333333333)"
11-01-2023 12:40:03.427440,"(6.0, 10.5, 8.966666666666667)","(21.0, 90.0, 46.875)","(11.0, 36.0, 29.5)","(17.0, 60.0, 32.8125)","(12.0, 28.0, 17.8)","(10.0, 24.0, 16.5)","(5.0, 8.2, 6.55)","(1.75, 2.12, 1.8413333333333333)"
11-01-2023 12:40:04.629333,"(6.0, 10.5, 8.966666666666667)","(21.0, 90.0, 46.875)","(11.0, 36.0, 29.5)","(17.0, 60.0, 32.8125)","(12.0, 28.0, 17.8)","(10.0, 24.0, 16.5)","(5.0, 8.2, 6.55)","(1.75, 2.12, 1.8413333333333333)"
11-01-2023 12:40:05.952121,"(6.0, 10.5, 8.966666666666667)","(21.0, 90.0, 46.875)","(11.0, 36.0, 29.5)","(17.0, 60.0, 32.8125)","(12.0, 28.0, 17.8)","(10.0, 24.0, 16.5)","(5.0, 8.2, 6.55)","(1.75, 2.12, 1.8413333333333333)"
11-01-2023 12:40:07.175031,"(6.0, 10.5, 8.966666666666667)","(21.0, 90.0, 46.875)","(11.0, 36.0, 29.5)","(17.0, 60.0, 32.8125)","(12.0, 28.0, 17.8)","(10.0, 24.0, 16.5)","(5.0, 8.2, 6.55)","(1.75, 2.12, 1.8413333333333333)"
11-01-2023 12:40:08.546361,"(6.0, 10.5, 8.966666666666667)","(21.0, 90.0, 46.875)","(11.0, 36.0, 29.5)","(17.0, 60.0, 32.8125)","(12.0, 28.0, 17.8)","(10.0, 24.0, 16.5)","(5.0, 8.2, 6.55)","(1.75, 2.12, 1.8413333333333333)"
11-01-2023 12:40:09.769157,"(6.0, 10.5, 8.966666666666667)","(21.0, 90.0, 46.875)","(11.0, 36.0, 29.5)","(17.0, 60.0, 32.8125)","(12.0, 28.0, 17.8)","(10.0, 24.0, 16.5)","(5.0, 8.2, 6.55)","(1.75, 2.12, 1.8413333333333333)"
11-01-2023 12:40:11.127328,"(6.0, 10.5, 8.966666666666667)","(21.0, 90.0, 46.875)","(11.0, 36.0, 29.5)","(17.0, 60.0, 32.8125)","(12.0, 28.0, 17.8)","(10.0, 24.0, 16.5)","(5.0, 8.2, 6.55)","(1.75, 2.12, 1.8413333333333333)"
11-01-2023 12:40:12.274083,"(6.0, 10.5, 8.966666666666667)","(21.0, 90.0, 46.875)","(11.0, 36.0, 29.5)","(17.0, 60.0, 32.8125)","(12.0, 28.0, 17.8)","(10.0, 24.0, 16.5)","(5.0, 8.2, 6.55)","(1.75, 2.12, 1.8413333333333333)"
11-01-2023 12:40:13.560256,"(6.0, 10.5, 8.966666666666667)","(21.0, 90.0, 46.875)","(11.0, 36.0, 29.5)","(17.0, 60.0, 32.8125)","(12.0, 28.0, 17.8)","(10.0, 24.0, 16.5)","(5.0, 8.2, 6.55)","(1.75, 2.12, 1.8413333333333333)"
11-01-2023 12:40:14.836088,"(6.0, 10.5, 8.966666666666667)","(21.0, 90.0, 46.875)","(11.0, 36.0, 29.5)","(17.0, 60.0, 32.8125)","(12.0, 28.0, 17.8)","(10.0, 24.0, 16.5)","(5.0, 8.2, 6.55)","(1.75, 2.12, 1.8413333333333333)"
11-01-2023 12:40:16.060861,"(6.0, 10.5, 8.966666666666667)","(21.0, 90.0, 46.875)","(11.0, 36.0, 29.5)","(17.0, 60.0, 32.8125)","(12.0, 28.0, 17.8)","(10.0, 24.0, 16.5)","(5.0, 8.2, 6.55)","(1.75, 2.12, 1.8413333333333333)"
11-01-2023 12:40:17.267247,"(6.0, 10.5, 8.966666666666667)","(21.0, 90.0, 46.875)","(11.0, 36.0, 29.5)","(17.0, 60.0, 32.8125)","(12.0, 28.0, 17.8)","(10.0, 24.0, 16.5)","(5.0, 8.2, 6.55)","(1.75, 2.12, 1.8413333333333333)"
11-01-2023 12:40:18.407026,"(6.0, 10.5, 8.966666666666667)","(21.0, 90.0, 46.875)","(11.0, 36.0, 29.5)","(17.0, 60.0, 32.8125)","(12.0, 28.0, 17.8)","(10.0, 24.0, 16.5)","(5.0, 8.2, 6.55)","(1.75, 2.12, 1.8413333333333333)"
11-01-2023 12:40:19.581876,"(6.0, 10.5, 8.966666666666667)","(21.0, 90.0, 46.875)","(11.0, 36.0, 29.5)","(17.0, 60.0, 32.8125)","(12.0, 28.0, 17.8)","(10.0, 24.0, 16.5)","(5.0, 8.2, 6.55)","(1.75, 2.12, 1.8413333333333333)"
11-01-2023 12:40:20.773873,"(6.0, 10.5, 8.966666666666667)","(21.0, 90.0, 46.875)","(11.0, 36.0, 29.5)","(17.0, 60.0, 32.8125)","(12.0, 28.0, 17.8)","(10.0, 24.0, 16.5)","(5.0, 8.2, 6.55)","(1.75, 2.12, 1.8413333333333333)"
11-01-2023 12:40:21.929003,"(6.0, 10.5, 8.966666666666667)","(21.0, 90.0, 46.875)","(11.0, 36.0, 31.2)","(17.0, 60.0, 32.8125)","(12.0, 28.0, 17.8)","(10.0, 24.0, 16.5)","(5.0, 8.2, 6.55)","(1.75, 2.12, 1.8413333333333333)"
11-01-2023 12:40:23.158810,"(6.0, 10.5, 8.966666666666667)","(21.0, 90.0, 46.875)","(11.0, 36.0, 31.2)","(17.0, 60.0, 32.8125)","(12.0, 28.0, 17.8)","(10.0, 24.0, 16.5)","(5.0, 8.2, 6.55)","(1.75, 2.12, 1.8413333333333333)"
11-01-2023 12:40:24.573919,"(6.0, 10.5, 8.966666666666667)","(21.0, 90.0, 46.875)","(11.0, 36.0, 31.6)","(17.0, 60.0, 32.8125)","(12.0, 28.0, 17.8)","(10.0, 24.0, 16.5)","(5.0, 8.2, 6.55)","(1.75, 2.12, 1.8413333333333333)"
11-01-2023 12:40:25.815632,"(6.0, 10.5, 8.966666666666667)","(21.0, 90.0, 46.875)","(11.0, 36.0, 31.6)","(17.0, 60.0, 32.8125)","(12.0, 28.0, 17.8)","(10.0, 24.0, 16.5)","(5.0, 8.2, 6.55)","(1.75, 2.12, 1.8413333333333333)"
11-01-2023 12:40:27.103886,"(6.0, 10.5, 8.966666666666667)","(21.0, 90.0, 46.875)","(11.0, 36.0, 31.6)","(17.0, 60.0, 32.8125)","(12.0, 28.0, 17.8)","(10.0, 24.0, 16.5)","(5.0, 8.2, 6.55)","(1.75, 2.12, 1.8413333333333333)"
11-01-2023 12:40:28.567111,"(6.0, 10.5, 8.966666666666667)","(21.0, 90.0, 46.875)","(11.0, 36.0, 31.6)","(17.0, 60.0, 32.8125)","(12.0, 28.0, 17.8)","(10.0, 24.0, 16.5)","(5.0, 8.2, 6.55)","(1.75, 2.12, 1.8413333333333333)"
11-01-2023 12:40:29.895608,"(6.0, 10.5, 8.966666666666667)","(21.0, 90.0, 46.875)","(11.0, 36.0, 31.6)","(17.0, 60.0, 32.8125)","(12.0, 28.0, 17.8)","(10.0, 24.0, 16.5)","(5.0, 8.2, 6.55)","(1.75, 2.12, 1.8413333333333333)"
11-01-2023 12:40:31.039886,"(6.0, 10.5, 8.966666666666667)","(21.0, 90.0, 46.875)","(11.0, 36.0, 31.6)","(17.0, 60.0, 32.8125)","(12.0, 28.0, 17.8)","(10.0, 24.0, 16.5)","(5.0, 8.2, 6.55)","(1.75, 2.12, 1.8413333333333333)"
11-01-2023 12:40:32.245966,"(6.0, 10.5, 8.966666666666667)","(21.0, 90.0, 46.875)","(11.0, 36.0, 31.6)","(17.0, 60.0, 32.8125)","(12.0, 28.0, 17.8)","(10.0, 24.0, 16.5)","(5.0, 8.2, 6.55)","(1.75, 2.12, 1.8413333333333333)"
11-01-2023 12:40:33.482858,"(6.0, 10.5, 8.966666666666667)","(21.0, 90.0, 46.875)","(11.0, 36.0, 31.6)","(17.0, 60.0, 32.8125)","(12.0, 28.0, 17.8)","(10.0, 24.0, 16.5)","(5.0, 8.2, 6.55)","(1.75, 2.12, 1.8413333333333333)"
11-01-2023 12:40:34.733506,"(6.0, 10.5, 8.966666666666667)","(21.0, 90.0, 46.875)","(11.0, 36.0, 31.6)","(17.0, 60.0, 32.8125)","(12.0, 28.0, 17.8)","(10.0, 24.0, 16.5)","(5.0, 8.2, 6.55)","(1.75, 2.12, 1.8413333333333333)"
11-01-2023 12:40:35.873430,"(6.0, 10.5, 8.966666666666667)","(21.0, 90.0, 46.875)","(11.0, 36.0, 31.6)","(17.0, 60.0, 32.8125)","(12.0, 28.0, 17.8)","(10.0, 24.0, 16.5)","(5.0, 8.2, 6.55)","(1.75, 2.12, 1.8413333333333333)"
11-01-2023 12:40:37.057658,"(6.0, 10.5, 8.966666666666667)","(21.0, 90.0, 46.875)","(11.0, 36.0, 31.6)","(17.0, 60.0, 32.8125)","(12.0, 28.0, 17.8)","(10.0, 24.0, 16.5)","(5.0, 8.2, 6.55)","(1.75, 2.12, 1.8413333333333333)"
11-01-2023 12:40:38.218470,"(6.0, 10.5, 8.966666666666667)","(21.0, 90.0, 46.875)","(11.0, 36.0, 31.6)","(17.0, 60.0, 32.8125)","(12.0, 28.0, 17.8)","(10.0, 24.0, 16.5)","(5.0, 8.2, 6.55)","(1.75, 2.12, 1.8413333333333333)"
11-01-2023 12:40:39.384932,"(6.0, 10.5, 8.966666666666667)","(21.0, 90.0, 46.875)","(11.0, 36.0, 31.6)","(17.0, 60.0, 32.8125)","(12.0, 28.0, 17.8)","(10.0, 24.0, 16.5)","(5.0, 8.2, 6.55)","(1.75, 2.12, 1.8413333333333333)"
11-01-2023 12:40:40.667014,"(6.0, 10.5, 8.966666666666667)","(21.0, 90.0, 46.875)","(11.0, 36.0, 31.6)","(17.0, 60.0, 32.8125)","(12.0, 28.0, 17.8)","(10.0, 24.0, 16.5)","(5.0, 8.2, 6.55)","(1.75, 2.12, 1.8413333333333333)"
11-01-2023 12:40:41.940328,"(6.0, 10.5, 8.966666666666667)","(21.0, 90.0, 46.875)","(11.0, 36.0, 31.6)","(17.0, 60.0, 32.8125)","(12.0, 28.0, 17.8)","(10.0, 24.0, 16.5)","(5.0, 8.2, 6.55)","(1.75, 2.12, 1.8413333333333333)"
11-01-2023 12:40:43.187701,"(6.0, 10.5, 8.966666666666667)","(21.0, 90.0, 46.875)","(11.0, 36.0, 31.6)","(17.0, 60.0, 32.8125)","(12.0, 28.0, 17.8)","(10.0, 24.0, 16.5)","(5.0, 8.2, 6.55)","(1.75, 2.12, 1.8413333333333333)"
11-01-2023 12:40:44.273567,"(6.0, 10.5, 8.966666666666667)","(21.0, 90.0, 46.875)","(11.0, 36.0, 32.0)","(17.0, 60.0, 32.8125)","(12.0, 28.0, 17.8)","(10.0, 24.0, 16.5)","(5.0, 8.2, 6.55)","(1.75, 2.12, 1.8413333333333333)"
11-01-2023 12:40:45.575151,"(6.0, 10.5, 8.966666666666667)","(21.0, 90.0, 46.875)","(11.0, 36.0, 32.0)","(17.0, 60.0, 32.8125)","(12.0, 28.0, 17.8)","(10.0, 24.0, 16.5)","(5.0, 8.2, 6.55)","(1.75, 2.12, 1.8413333333333333)"
11-01-2023 12:40:47.021553,"(6.0, 10.5, 8.966666666666667)","(21.0, 90.0, 46.875)","(11.0, 36.0, 32.0)","(17.0, 60.0, 32.8125)","(12.0, 28.0, 17.8)","(10.0, 24.0, 16.5)","(5.0, 8.2, 6.55)","(1.75, 2.12, 1.8413333333333333)"
11-01-2023 12:40:48.302394,"(6.0, 10.5, 8.966666666666667)","(21.0, 90.0, 46.875)","(11.0, 36.0, 32.0)","(17.0, 60.0, 32.8125)","(12.0, 28.0, 17.8)","(10.0, 24.0, 16.5)","(5.0, 8.2, 6.55)","(1.75, 2.12, 1.8413333333333333)"
11-01-2023 12:40:49.828363,"(6.0, 10.5, 8.966666666666667)","(21.0, 90.0, 46.875)","(11.0, 36.0, 32.0)","(17.0, 60.0, 32.8125)","(12.0, 28.0, 17.8)","(10.0, 24.0, 16.5)","(5.0, 8.2, 6.55)","(1.75, 2.12, 1.8413333333333333)"
11-01-2023 12:40:51.186108,"(6.0, 10.5, 8.966666666666667)","(21.0, 90.0, 46.875)","(11.0, 36.0, 32.0)","(17.0, 60.0, 32.8125)","(12.0, 28.0, 17.8)","(10.0, 24.0, 16.5)","(5.0, 8.2, 6.55)","(1.75, 2.12, 1.8413333333333333)"
11-01-2023 12:40:52.490297,"(6.0, 10.5, 8.966666666666667)","(21.0, 90.0, 46.875)","(11.0, 36.0, 32.0)","(17.0, 60.0, 32.8125)","(12.0, 28.0, 17.8)","(10.0, 24.0, 16.5)","(5.0, 8.2, 6.55)","(1.75, 2.12, 1.8413333333333333)"
11-01-2023 12:40:53.718421,"(6.0, 11.0, 8.085714285714285)","(21.0, 90.0, 47.5)","(11.0, 36.0, 31.0)","(17.0, 60.0, 32.8125)","(12.0, 28.0, 17.8)","(10.0, 24.0, 16.5)","(5.0, 8.2, 6.55)","(1.75, 2.12, 1.8413333333333333)"
11-01-2023 12:40:54.913031,"(6.0, 11.0, 8.085714285714285)","(21.0, 90.0, 40.54545454545455)","(11.0, 36.0, 27.0)","(17.0, 60.0, 32.8125)","(12.0, 28.0, 17.8)","(10.0, 24.0, 16.5)","(5.0, 8.2, 6.55)","(1.75, 2.12, 1.8413333333333333)"
11-01-2023 12:40:56.116185,"(6.0, 12.0, 8.514285714285714)","(21.0, 90.0, 41.27272727272727)","(11.0, 36.0, 25.5)","(17.0, 60.0, 32.8125)","(12.0, 28.0, 17.8)","(10.0, 24.0, 16.5)","(5.0, 8.2, 6.55)","(1.75, 2.12, 1.8413333333333333)"
11-01-2023 12:40:57.345270,"(6.0, 12.0, 9.6)","(21.0, 90.0, 41.27272727272727)","(11.0, 36.0, 25.5)","(17.0, 60.0, 32.8125)","(12.0, 28.0, 17.8)","(10.0, 24.0, 16.5)","(5.0, 8.2, 6.55)","(1.75, 2.12, 1.8413333333333333)"
11-01-2023 12:40:58.453578,"(6.0, 12.0, 9.6)","(21.0, 90.0, 41.27272727272727)","(11.0, 36.0, 25.5)","(17.0, 60.0, 32.8125)","(12.0, 28.0, 17.8)","(10.0, 24.0, 16.5)","(5.0, 8.2, 6.55)","(1.75, 2.12, 1.8413333333333333)"
11-01-2023 12:40:59.603968,"(6.0, 12.0, 8.133333333333333)","(21.0, 90.0, 41.27272727272727)","(11.0, 36.0, 25.5)","(17.0, 60.0, 32.8125)","(12.0, 28.0, 17.8)","(10.0, 24.0, 16.5)","(5.0, 8.2, 6.55)","(1.75, 2.12, 1.8413333333333333)"
11-01-2023 12:41:00.697950,"(6.0, 12.0, 8.133333333333333)","(21.0, 90.0, 41.27272727272727)","(11.0, 36.0, 25.5)","(17.0, 60.0, 32.8125)","(12.0, 28.0, 17.8)","(10.0, 24.0, 16.5)","(5.0, 8.2, 6.55)","(1.75, 2.12, 1.8413333333333333)"
11-01-2023 12:41:01.904989,"(6.0, 12.0, 8.133333333333333)","(21.0, 90.0, 41.27272727272727)","(11.0, 36.0, 25.5)","(17.0, 60.0, 32.8125)","(12.0, 28.0, 17.8)","(10.0, 24.0, 16.5)","(5.0, 8.2, 6.55)","(1.75, 2.12, 1.8413333333333333)"
11-01-2023 12:41:03.082251,"(6.0, 12.0, 8.133333333333333)","(21.0, 90.0, 41.27272727272727)","(11.0, 36.0, 25.5)","(17.0, 60.0, 32.8125)","(12.0, 28.0, 17.8)","(10.0, 24.0, 16.5)","(5.0, 8.2, 6.55)","(1.75, 2.12, 1.8413333333333333)"
11-01-2023 12:41:04.232919,"(6.0, 12.0, 8.133333333333333)","(21.0, 90.0, 41.27272727272727)","(11.0, 36.0, 25.5)","(17.0, 60.0, 32.8125)","(12.0, 28.0, 17.8)","(10.0, 24.0, 16.5)","(5.0, 8.2, 6.55)","(1.75, 2.12, 1.8413333333333333)"
11-01-2023 12:41:05.314884,"(6.0, 12.0, 8.133333333333333)","(21.0, 90.0, 41.27272727272727)","(11.0, 36.0, 25.5)","(17.0, 60.0, 32.8125)","(12.0, 28.0, 17.8)","(10.0, 24.0, 16.5)","(5.0, 8.2, 6.55)","(1.75, 2.12, 1.8413333333333333)"
11-01-2023 12:41:06.491567,"(6.0, 12.0, 8.133333333333333)","(21.0, 90.0, 41.27272727272727)","(11.0, 36.0, 25.5)","(17.0, 60.0, 32.8125)","(12.0, 28.0, 17.8)","(10.0, 24.0, 16.5)","(5.0, 8.2, 6.55)","(1.75, 2.12, 1.8413333333333333)"
11-01-2023 12:41:07.623252,"(6.0, 12.0, 8.133333333333333)","(21.0, 90.0, 41.27272727272727)","(11.0, 36.0, 25.5)","(17.0, 60.0, 32.8125)","(12.0, 28.0, 17.8)","(10.0, 24.0, 16.5)","(5.0, 8.2, 6.55)","(1.75, 2.12, 1.8413333333333333)"
11-01-2023 12:41:08.686341,"(6.0, 12.0, 8.133333333333333)","(21.0, 90.0, 41.27272727272727)","(11.0, 36.0, 25.5)","(17.0, 60.0, 32.8125)","(12.0, 28.0, 17.8)","(10.0, 24.0, 16.5)","(5.0, 8.2, 6.55)","(1.75, 2.12, 1.8413333333333333)"
11-01-2023 12:41:09.774735,"(6.0, 12.0, 8.133333333333333)","(21.0, 90.0, 41.27272727272727)","(11.0, 36.0, 25.5)","(17.0, 60.0, 32.8125)","(12.0, 28.0, 17.8)","(10.0, 24.0, 16.5)","(5.0, 8.2, 6.55)","(1.75, 2.12, 1.8413333333333333)"
11-01-2023 12:41:10.939919,"(6.0, 12.0, 8.133333333333333)","(21.0, 90.0, 41.27272727272727)","(11.0, 36.0, 25.5)","(17.0, 60.0, 32.8125)","(12.0, 28.0, 17.8)","(10.0, 24.0, 16.5)","(5.0, 8.2, 6.55)","(1.75, 2.12, 1.8413333333333333)"
11-01-2023 12:41:12.192656,"(6.0, 12.0, 8.133333333333333)","(21.0, 90.0, 41.27272727272727)","(11.0, 36.0, 25.5)","(17.0, 60.0, 32.8125)","(12.0, 28.0, 17.8)","(10.0, 24.0, 16.5)","(5.0, 8.2, 6.55)","(1.75, 2.12, 1.8413333333333333)"
11-01-2023 12:41:13.385764,"(6.0, 12.0, 8.133333333333333)","(21.0, 90.0, 41.27272727272727)","(11.0, 36.0, 25.5)","(17.0, 60.0, 32.8125)","(12.0, 28.0, 17.8)","(10.0, 24.0, 16.5)","(5.0, 8.2, 6.55)","(1.75, 2.12, 1.8413333333333333)"
11-01-2023 12:41:14.498024,"(6.0, 12.0, 8.133333333333333)","(21.0, 90.0, 41.27272727272727)","(11.0, 36.0, 25.5)","(17.0, 60.0, 32.8125)","(12.0, 28.0, 17.8)","(10.0, 24.0, 16.5)","(5.0, 8.2, 6.55)","(1.75, 2.12, 1.8413333333333333)"
11-01-2023 12:41:15.596690,"(6.0, 12.0, 8.133333333333333)","(21.0, 85.0, 46.25)","(11.0, 36.0, 25.5)","(17.0, 60.0, 32.8125)","(12.0, 28.0, 17.8)","(10.0, 24.0, 16.5)","(5.0, 8.2, 6.55)","(1.75, 2.12, 1.8413333333333333)"
11-01-2023 12:41:16.737467,"(6.0, 12.0, 8.133333333333333)","(21.0, 85.0, 46.25)","(11.0, 36.0, 25.5)","(17.0, 60.0, 32.8125)","(12.0, 28.0, 17.8)","(10.0, 24.0, 16.5)","(5.0, 8.2, 6.55)","(1.75, 2.12, 1.8413333333333333)"
11-01-2023 12:41:17.922009,"(6.0, 12.0, 8.133333333333333)","(21.0, 85.0, 46.25)","(11.0, 36.0, 25.5)","(17.0, 60.0, 32.8125)","(12.0, 28.0, 18.555555555555557)","(10.0, 24.0, 15.0)","(5.0, 8.2, 6.55)","(1.75, 2.12, 1.8413333333333333)"
11-01-2023 12:41:19.126043,"(6.0, 12.0, 8.133333333333333)","(21.0, 85.0, 46.25)","(11.0, 36.0, 25.5)","(17.0, 60.0, 32.8125)","(12.0, 28.0, 18.555555555555557)","(10.0, 24.0, 15.0)","(5.0, 8.2, 6.55)","(1.75, 2.12, 1.8413333333333333)"
11-01-2023 12:41:20.362942,"(6.0, 12.0, 8.133333333333333)","(21.0, 85.0, 39.90909090909091)","(11.0, 36.0, 25.5)","(17.0, 60.0, 32.8125)","(12.0, 28.0, 18.555555555555557)","(10.0, 24.0, 15.0)","(5.0, 8.2, 6.55)","(1.75, 2.12, 1.8413333333333333)"
11-01-2023 12:41:21.519738,"(6.0, 12.0, 8.133333333333333)","(21.0, 85.0, 39.90909090909091)","(11.0, 36.0, 25.5)","(17.0, 60.0, 32.8125)","(12.0, 28.0, 18.555555555555557)","(10.0, 24.0, 15.0)","(5.0, 8.2, 6.55)","(1.75, 2.12, 1.8413333333333333)"
11-01-2023 12:41:22.627520,"(6.0, 12.0, 8.133333333333333)","(21.0, 85.0, 39.90909090909091)","(11.0, 36.0, 25.5)","(17.0, 60.0, 32.8125)","(12.0, 28.0, 18.555555555555557)","(10.0, 24.0, 15.0)","(5.0, 8.2, 6.55)","(1.75, 2.12, 1.8413333333333333)"
11-01-2023 12:41:23.738495,"(6.0, 12.0, 8.133333333333333)","(21.0, 85.0, 39.90909090909091)","(11.0, 36.0, 28.0)","(17.0, 60.0, 26.8125)","(12.0, 28.0, 18.555555555555557)","(10.0, 24.0, 15.0)","(5.0, 8.2, 6.55)","(1.75, 2.12, 1.8413333333333333)"
11-01-2023 12:41:24.935683,"(6.0, 12.0, 8.133333333333333)","(21.0, 85.0, 39.90909090909091)","(11.0, 34.0, 28.0)","(17.0, 44.0, 24.0)","(12.0, 28.0, 18.555555555555557)","(10.0, 24.0, 15.0)","(5.0, 8.2, 6.55)","(1.75, 2.12, 1.8413333333333333)"
11-01-2023 12:41:26.187642,"(6.0, 12.0, 8.133333333333333)","(21.0, 85.0, 39.90909090909091)","(11.0, 34.0, 23.5)","(17.0, 44.0, 25.666666666666664)","(12.0, 28.0, 18.555555555555557)","(10.0, 24.0, 15.0)","(5.0, 8.2, 6.55)","(1.75, 2.12, 1.8485714285714285)"
11-01-2023 12:41:27.334857,"(6.0, 12.0, 8.133333333333333)","(21.0, 85.0, 39.90909090909091)","(11.0, 34.0, 24.25)","(17.0, 44.0, 25.666666666666664)","(12.0, 28.0, 18.555555555555557)","(10.0, 24.0, 15.0)","(5.0, 8.2, 6.55)","(1.75, 2.12, 1.8485714285714285)"
11-01-2023 12:41:28.514821,"(6.0, 12.0, 8.133333333333333)","(21.0, 85.0, 39.90909090909091)","(11.0, 34.0, 24.25)","(17.0, 44.0, 25.666666666666664)","(12.0, 28.0, 18.555555555555557)","(10.0, 24.0, 15.0)","(5.0, 8.2, 6.55)","(1.75, 2.12, 1.8485714285714285)"
11-01-2023 12:41:29.576424,"(6.0, 12.0, 8.133333333333333)","(21.0, 85.0, 39.90909090909091)","(11.0, 34.0, 24.25)","(17.0, 44.0, 25.666666666666664)","(12.0, 28.0, 18.555555555555557)","(10.0, 24.0, 15.0)","(5.0, 8.2, 6.55)","(1.75, 2.12, 1.8485714285714285)"
11-01-2023 12:41:30.702884,"(6.0, 12.0, 8.133333333333333)","(21.0, 85.0, 39.90909090909091)","(11.0, 34.0, 24.25)","(17.0, 44.0, 25.666666666666664)","(12.0, 28.0, 18.555555555555557)","(10.0, 24.0, 15.333333333333332)","(5.0, 8.2, 6.55)","(1.75, 2.12, 1.7836363636363637)"
11-01-2023 12:41:31.822770,"(6.0, 12.0, 8.133333333333333)","(21.0, 85.0, 39.90909090909091)","(11.0, 34.0, 24.25)","(17.0, 44.0, 25.666666666666664)","(12.0, 28.0, 18.555555555555557)","(10.0, 25.0, 15.333333333333332)","(5.0, 8.2, 6.55)","(1.75, 2.12, 1.7836363636363637)"
11-01-2023 12:41:32.951781,"(6.0, 12.0, 8.133333333333333)","(21.0, 85.0, 39.90909090909091)","(11.0, 34.0, 24.25)","(17.0, 44.0, 25.666666666666664)","(12.0, 28.0, 18.555555555555557)","(10.0, 25.0, 15.333333333333332)","(5.0, 8.2, 6.55)","(1.75, 2.12, 1.7654545454545454)"
11-01-2023 12:41:34.088264,"(6.0, 12.0, 8.133333333333333)","(21.0, 85.0, 39.90909090909091)","(11.0, 34.0, 24.25)","(17.0, 44.0, 29.333333333333336)","(12.0, 28.0, 18.555555555555557)","(10.0, 25.0, 15.333333333333332)","(5.0, 8.2, 6.55)","(1.75, 2.12, 1.7654545454545454)"
11-01-2023 12:41:35.231994,"(6.0, 12.0, 8.133333333333333)","(21.0, 85.0, 39.90909090909091)","(11.0, 34.0, 24.25)","(17.0, 55.0, 29.333333333333336)","(12.0, 28.0, 18.555555555555557)","(10.0, 25.0, 15.333333333333332)","(5.0, 8.2, 6.55)","(1.75, 2.12, 1.7654545454545454)"
11-01-2023 12:41:36.319623,"(6.0, 12.0, 8.133333333333333)","(21.0, 85.0, 39.90909090909091)","(11.0, 34.0, 24.25)","(17.0, 55.0, 29.333333333333336)","(12.0, 28.0, 18.555555555555557)","(10.0, 25.0, 15.333333333333332)","(5.0, 8.2, 6.55)","(1.75, 2.12, 1.7654545454545454)"
11-01-2023 12:41:37.417551,"(6.0, 12.0, 8.133333333333333)","(21.0, 85.0, 39.90909090909091)","(11.0, 34.0, 24.25)","(17.0, 55.0, 29.333333333333336)","(12.0, 28.0, 18.555555555555557)","(10.0, 25.0, 15.333333333333332)","(5.0, 8.2, 6.55)","(1.75, 2.12, 1.7654545454545454)"
11-01-2023 12:41:38.519571,"(6.0, 12.0, 8.133333333333333)","(21.0, 85.0, 39.90909090909091)","(11.0, 34.0, 24.25)","(17.0, 55.0, 29.333333333333336)","(12.0, 28.0, 18.555555555555557)","(10.0, 25.0, 15.333333333333332)","(5.0, 8.2, 6.55)","(1.75, 2.12, 1.7654545454545454)"
11-01-2023 12:41:39.681863,"(6.0, 12.0, 8.133333333333333)","(21.0, 85.0, 39.90909090909091)","(11.0, 34.0, 24.25)","(17.0, 55.0, 29.333333333333336)","(12.0, 28.0, 18.555555555555557)","(10.0, 25.0, 15.333333333333332)","(5.0, 8.2, 6.55)","(1.75, 2.12, 1.7654545454545454)"
11-01-2023 12:41:40.793618,"(6.0, 12.0, 8.133333333333333)","(21.0, 85.0, 39.90909090909091)","(11.0, 34.0, 24.25)","(17.0, 55.0, 29.333333333333336)","(12.0, 28.0, 18.555555555555557)","(10.0, 25.0, 15.333333333333332)","(5.0, 8.2, 6.55)","(1.75, 2.12, 1.7654545454545454)"
11-01-2023 12:41:41.863606,"(6.0, 12.0, 8.133333333333333)","(21.0, 85.0, 39.90909090909091)","(11.0, 34.0, 24.25)","(17.0, 55.0, 29.333333333333336)","(12.0, 28.0, 18.555555555555557)","(10.0, 25.0, 15.333333333333332)","(5.0, 8.2, 6.55)","(1.75, 2.12, 1.7654545454545454)"
11-01-2023 12:41:42.977193,"(6.0, 12.0, 8.133333333333333)","(21.0, 85.0, 39.90909090909091)","(11.0, 34.0, 24.25)","(17.0, 55.0, 29.333333333333336)","(12.0, 28.0, 18.555555555555557)","(10.0, 25.0, 15.333333333333332)","(5.0, 8.2, 6.55)","(1.75, 2.12, 1.7654545454545454)"
