,Zing Zang Oscar,Sintra,Temerity Spirit,Blaze Victorem,Rolling Riot,Empress Eleven,Sunshot,Solar Circles
07-01-2023 10:11:13.118571,"(2.7, 3.75, 3.265714285714286)","(4.2, 7.0, 4.530952380952381)","(15.0, 50.0, 38.75)","(81.0, 580.0, 495.83333333333337)","(5.0, 8.0, 6.222222222222222)","(17.0, 60.0, 36.111111111111114)","(5.0, 8.0, 6.25)","(5.5, 9.0, 7.64)"
07-01-2023 10:11:14.183004,"(2.7, 3.75, 3.265714285714286)","(4.2, 7.0, 4.530952380952381)","(15.0, 50.0, 38.75)","(81.0, 580.0, 495.83333333333337)","(5.0, 8.0, 6.222222222222222)","(17.0, 60.0, 36.111111111111114)","(5.0, 8.0, 6.25)","(5.5, 9.0, 7.64)"
07-01-2023 10:11:15.219840,"(2.7, 3.75, 3.265714285714286)","(4.2, 7.0, 4.530952380952381)","(15.0, 50.0, 38.75)","(81.0, 580.0, 495.83333333333337)","(5.0, 8.0, 6.222222222222222)","(17.0, 60.0, 36.111111111111114)","(5.0, 8.0, 6.25)","(5.5, 9.0, 7.64)"
07-01-2023 10:11:16.320855,"(2.7, 3.75, 3.265714285714286)","(4.2, 7.0, 4.530952380952381)","(15.0, 50.0, 38.75)","(81.0, 580.0, 495.83333333333337)","(5.0, 8.0, 6.222222222222222)","(17.0, 60.0, 36.111111111111114)","(5.0, 8.0, 6.25)","(5.5, 9.0, 7.64)"
07-01-2023 10:11:17.512456,"(2.7, 3.75, 3.265714285714286)","(4.2, 7.0, 4.530952380952381)","(15.0, 50.0, 38.75)","(81.0, 580.0, 495.83333333333337)","(5.0, 8.0, 6.222222222222222)","(17.0, 60.0, 36.111111111111114)","(5.0, 8.0, 6.25)","(5.5, 9.0, 7.64)"
07-01-2023 10:11:18.659835,"(2.7, 3.75, 3.265714285714286)","(4.2, 7.0, 4.530952380952381)","(15.0, 50.0, 38.75)","(81.0, 580.0, 495.83333333333337)","(5.0, 8.0, 6.222222222222222)","(17.0, 60.0, 36.111111111111114)","(5.0, 8.0, 6.25)","(5.5, 9.0, 7.64)"
07-01-2023 10:11:19.738262,"(2.7, 3.75, 3.265714285714286)","(4.2, 7.0, 4.530952380952381)","(15.0, 50.0, 38.75)","(81.0, 580.0, 495.83333333333337)","(5.0, 8.0, 6.222222222222222)","(17.0, 60.0, 36.111111111111114)","(5.0, 8.0, 6.25)","(5.5, 9.0, 7.64)"
07-01-2023 10:11:20.829646,"(2.7, 3.75, 3.265714285714286)","(4.2, 7.0, 4.530952380952381)","(15.0, 50.0, 38.75)","(81.0, 580.0, 495.83333333333337)","(5.0, 8.0, 6.222222222222222)","(17.0, 60.0, 36.111111111111114)","(5.0, 8.0, 6.25)","(5.5, 9.0, 7.64)"
07-01-2023 10:11:21.994401,"(2.7, 3.75, 3.265714285714286)","(4.2, 7.0, 4.530952380952381)","(15.0, 50.0, 38.75)","(81.0, 580.0, 495.83333333333337)","(5.0, 8.0, 6.222222222222222)","(17.0, 60.0, 36.111111111111114)","(5.0, 8.0, 6.25)","(5.5, 9.0, 7.64)"
07-01-2023 10:11:23.042837,"(2.7, 3.75, 3.265714285714286)","(4.2, 7.0, 4.530952380952381)","(15.0, 50.0, 38.75)","(81.0, 580.0, 495.83333333333337)","(5.0, 8.0, 6.222222222222222)","(17.0, 60.0, 36.111111111111114)","(5.0, 8.0, 6.25)","(5.5, 9.0, 7.64)"
07-01-2023 10:11:24.091708,"(2.7, 3.75, 3.265714285714286)","(4.2, 7.0, 4.530952380952381)","(15.0, 50.0, 38.75)","(81.0, 580.0, 495.83333333333337)","(5.0, 8.0, 6.222222222222222)","(17.0, 60.0, 36.111111111111114)","(5.0, 8.0, 6.25)","(5.5, 9.0, 7.64)"
07-01-2023 10:11:25.186389,"(2.7, 3.75, 3.265714285714286)","(4.2, 7.0, 4.530952380952381)","(15.0, 50.0, 38.75)","(81.0, 580.0, 495.83333333333337)","(5.0, 8.0, 6.222222222222222)","(17.0, 60.0, 36.111111111111114)","(5.0, 8.0, 6.25)","(5.5, 9.0, 7.64)"
07-01-2023 10:11:26.259260,"(2.7, 3.75, 3.265714285714286)","(4.2, 7.0, 4.530952380952381)","(15.0, 50.0, 38.75)","(81.0, 580.0, 495.83333333333337)","(5.0, 8.0, 6.222222222222222)","(17.0, 60.0, 36.111111111111114)","(5.0, 8.0, 6.25)","(5.5, 9.0, 7.64)"
07-01-2023 10:11:27.347058,"(2.7, 3.75, 3.265714285714286)","(4.2, 7.0, 4.530952380952381)","(15.0, 50.0, 38.75)","(81.0, 580.0, 495.83333333333337)","(5.0, 8.0, 6.222222222222222)","(17.0, 60.0, 36.111111111111114)","(5.0, 8.0, 6.25)","(5.5, 9.0, 7.64)"
07-01-2023 10:11:28.407325,"(2.7, 3.75, 3.265714285714286)","(4.2, 7.0, 4.530952380952381)","(15.0, 50.0, 38.75)","(81.0, 580.0, 495.83333333333337)","(5.0, 8.0, 6.222222222222222)","(17.0, 60.0, 36.111111111111114)","(5.0, 8.0, 6.25)","(5.5, 9.0, 7.64)"
07-01-2023 10:11:29.364350,"(2.7, 3.75, 3.265714285714286)","(4.2, 7.0, 4.530952380952381)","(15.0, 50.0, 38.75)","(81.0, 580.0, 495.83333333333337)","(5.0, 8.0, 6.222222222222222)","(17.0, 60.0, 36.111111111111114)","(5.0, 8.0, 6.25)","(5.5, 9.0, 7.64)"
07-01-2023 10:11:30.393394,"(2.7, 3.75, 3.265714285714286)","(4.2, 7.0, 4.530952380952381)","(15.0, 50.0, 38.75)","(81.0, 580.0, 495.83333333333337)","(5.0, 8.0, 6.222222222222222)","(17.0, 60.0, 36.111111111111114)","(5.0, 8.0, 6.25)","(5.5, 9.0, 7.64)"
07-01-2023 10:11:31.543480,"(2.7, 3.75, 3.265714285714286)","(4.2, 7.0, 4.530952380952381)","(15.0, 50.0, 38.75)","(81.0, 580.0, 495.83333333333337)","(5.0, 8.0, 6.222222222222222)","(17.0, 60.0, 36.111111111111114)","(5.0, 8.0, 6.25)","(5.5, 9.0, 7.64)"
07-01-2023 10:11:32.660781,"(2.7, 3.75, 3.265714285714286)","(4.2, 7.0, 4.530952380952381)","(15.0, 50.0, 38.75)","(81.0, 580.0, 495.83333333333337)","(5.0, 8.0, 6.222222222222222)","(17.0, 60.0, 36.111111111111114)","(5.0, 8.0, 6.25)","(5.5, 9.0, 7.64)"
07-01-2023 10:11:33.714332,"(2.7, 3.75, 3.265714285714286)","(4.2, 7.0, 4.530952380952381)","(15.0, 50.0, 38.75)","(81.0, 580.0, 495.83333333333337)","(5.0, 8.0, 6.222222222222222)","(17.0, 60.0, 36.111111111111114)","(5.0, 8.0, 6.25)","(5.5, 9.0, 7.64)"
07-01-2023 10:11:34.778051,"(2.7, 3.75, 3.265714285714286)","(4.2, 7.0, 4.530952380952381)","(15.0, 50.0, 38.75)","(81.0, 580.0, 495.83333333333337)","(5.0, 8.0, 6.222222222222222)","(17.0, 60.0, 36.111111111111114)","(5.0, 8.0, 6.25)","(5.5, 9.0, 7.64)"
07-01-2023 10:11:35.856625,"(2.7, 3.75, 3.265714285714286)","(4.2, 7.0, 4.530952380952381)","(15.0, 50.0, 38.75)","(81.0, 580.0, 495.83333333333337)","(5.0, 8.0, 6.222222222222222)","(17.0, 60.0, 36.111111111111114)","(5.0, 8.0, 6.25)","(5.5, 9.0, 7.64)"
07-01-2023 10:11:36.910004,"(2.7, 3.75, 3.265714285714286)","(4.2, 7.0, 4.530952380952381)","(15.0, 50.0, 38.75)","(81.0, 580.0, 495.83333333333337)","(5.0, 8.0, 6.222222222222222)","(17.0, 60.0, 36.111111111111114)","(5.0, 8.0, 6.25)","(5.5, 9.0, 7.64)"
07-01-2023 10:11:38.013082,"(2.7, 3.75, 3.265714285714286)","(4.2, 7.0, 4.530952380952381)","(15.0, 50.0, 38.75)","(81.0, 580.0, 495.83333333333337)","(5.0, 8.0, 6.222222222222222)","(17.0, 60.0, 36.111111111111114)","(5.0, 8.0, 6.25)","(5.5, 9.0, 7.64)"
07-01-2023 10:11:39.177846,"(2.7, 3.75, 3.265714285714286)","(4.2, 7.0, 4.530952380952381)","(15.0, 50.0, 38.75)","(81.0, 580.0, 495.83333333333337)","(5.0, 8.0, 6.222222222222222)","(17.0, 60.0, 36.111111111111114)","(5.0, 8.0, 6.25)","(5.5, 9.0, 7.64)"
07-01-2023 10:11:40.326213,"(2.7, 3.75, 3.265714285714286)","(4.2, 7.0, 4.530952380952381)","(15.0, 50.0, 38.75)","(81.0, 580.0, 495.83333333333337)","(5.0, 8.0, 6.222222222222222)","(17.0, 60.0, 36.111111111111114)","(5.0, 8.0, 6.25)","(5.5, 9.0, 7.64)"
07-01-2023 10:11:41.505750,"(2.7, 3.75, 3.265714285714286)","(4.2, 7.0, 4.530952380952381)","(15.0, 50.0, 38.75)","(81.0, 580.0, 495.83333333333337)","(5.0, 8.0, 6.222222222222222)","(17.0, 60.0, 36.111111111111114)","(5.0, 8.0, 6.25)","(5.5, 9.0, 7.64)"
07-01-2023 10:11:42.669555,"(2.7, 3.75, 3.265714285714286)","(4.2, 7.0, 4.530952380952381)","(15.0, 50.0, 38.75)","(81.0, 580.0, 495.83333333333337)","(5.0, 8.0, 6.222222222222222)","(17.0, 60.0, 36.111111111111114)","(5.0, 8.0, 6.25)","(5.5, 9.0, 7.64)"
07-01-2023 10:11:43.789440,"(2.7, 3.75, 3.265714285714286)","(4.2, 7.0, 4.530952380952381)","(15.0, 50.0, 38.75)","(81.0, 580.0, 495.83333333333337)","(5.0, 8.0, 6.222222222222222)","(17.0, 60.0, 36.111111111111114)","(5.0, 8.0, 6.25)","(5.5, 9.0, 7.64)"
07-01-2023 10:11:44.904466,"(2.7, 3.75, 3.265714285714286)","(4.2, 7.0, 4.530952380952381)","(15.0, 50.0, 38.75)","(81.0, 580.0, 495.83333333333337)","(5.0, 8.0, 6.222222222222222)","(17.0, 60.0, 36.111111111111114)","(5.0, 8.0, 6.25)","(5.5, 9.0, 7.64)"
07-01-2023 10:11:45.957762,"(2.7, 3.75, 3.265714285714286)","(4.2, 7.0, 4.530952380952381)","(15.0, 50.0, 38.75)","(81.0, 580.0, 495.83333333333337)","(5.0, 8.0, 6.222222222222222)","(17.0, 60.0, 36.111111111111114)","(5.0, 8.0, 6.25)","(5.5, 9.0, 7.64)"
07-01-2023 10:11:47.062771,"(2.7, 3.75, 3.265714285714286)","(4.2, 7.0, 4.530952380952381)","(15.0, 50.0, 38.75)","(81.0, 580.0, 495.83333333333337)","(5.0, 8.0, 6.222222222222222)","(17.0, 60.0, 36.111111111111114)","(5.0, 8.0, 6.25)","(5.5, 9.0, 7.64)"
07-01-2023 10:11:48.140572,"(2.7, 3.75, 3.265714285714286)","(4.2, 7.0, 4.530952380952381)","(15.0, 50.0, 38.75)","(81.0, 580.0, 495.83333333333337)","(5.0, 8.0, 6.222222222222222)","(17.0, 60.0, 36.111111111111114)","(5.0, 8.0, 6.25)","(5.5, 9.0, 7.64)"
07-01-2023 10:11:49.228355,"(2.7, 3.75, 3.265714285714286)","(4.2, 7.0, 4.530952380952381)","(15.0, 50.0, 38.75)","(81.0, 580.0, 495.83333333333337)","(5.0, 8.0, 6.222222222222222)","(17.0, 60.0, 36.111111111111114)","(5.0, 8.0, 6.25)","(5.5, 9.0, 7.64)"
07-01-2023 10:11:50.395616,"(2.7, 3.75, 3.265714285714286)","(4.2, 7.0, 4.530952380952381)","(15.0, 50.0, 38.75)","(81.0, 580.0, 495.83333333333337)","(5.0, 8.0, 6.222222222222222)","(17.0, 60.0, 36.111111111111114)","(5.0, 8.0, 6.25)","(5.5, 9.0, 7.64)"
07-01-2023 10:11:51.548790,"(2.7, 3.75, 3.265714285714286)","(4.2, 7.0, 4.530952380952381)","(15.0, 50.0, 38.75)","(81.0, 580.0, 495.83333333333337)","(5.0, 8.0, 6.222222222222222)","(17.0, 60.0, 36.111111111111114)","(5.0, 8.0, 6.25)","(5.5, 9.0, 7.64)"
07-01-2023 10:11:52.607552,"(2.7, 3.75, 3.265714285714286)","(4.2, 7.0, 4.530952380952381)","(15.0, 50.0, 38.75)","(81.0, 580.0, 495.83333333333337)","(5.0, 8.0, 6.222222222222222)","(17.0, 60.0, 36.111111111111114)","(5.0, 8.0, 6.25)","(5.5, 9.0, 7.64)"
07-01-2023 10:11:53.690037,"(2.7, 3.75, 3.265714285714286)","(4.2, 7.0, 4.530952380952381)","(15.0, 50.0, 38.75)","(81.0, 580.0, 495.83333333333337)","(5.0, 8.0, 6.222222222222222)","(17.0, 60.0, 36.111111111111114)","(5.0, 8.0, 6.25)","(5.5, 9.0, 7.64)"
07-01-2023 10:11:54.817838,"(2.7, 3.75, 3.265714285714286)","(4.2, 7.0, 4.530952380952381)","(15.0, 50.0, 38.75)","(81.0, 580.0, 495.83333333333337)","(5.0, 8.0, 6.222222222222222)","(17.0, 60.0, 36.111111111111114)","(5.0, 8.0, 6.25)","(5.5, 9.0, 7.64)"
07-01-2023 10:11:55.845885,"(2.7, 3.75, 3.265714285714286)","(4.2, 7.0, 4.530952380952381)","(15.0, 50.0, 38.75)","(81.0, 580.0, 495.83333333333337)","(5.0, 8.0, 6.222222222222222)","(17.0, 60.0, 36.111111111111114)","(5.0, 8.0, 6.25)","(5.5, 9.0, 7.64)"
07-01-2023 10:11:56.946257,"(2.7, 3.75, 3.265714285714286)","(4.2, 7.0, 4.530952380952381)","(15.0, 50.0, 38.75)","(81.0, 580.0, 495.83333333333337)","(5.0, 8.0, 6.222222222222222)","(17.0, 60.0, 36.111111111111114)","(5.0, 8.0, 6.25)","(5.5, 9.0, 7.64)"
07-01-2023 10:11:58.107546,"(2.7, 3.75, 3.265714285714286)","(4.2, 7.0, 4.530952380952381)","(15.0, 50.0, 38.75)","(81.0, 580.0, 495.83333333333337)","(5.0, 8.0, 6.222222222222222)","(17.0, 60.0, 36.111111111111114)","(5.0, 8.0, 6.25)","(5.5, 9.0, 7.64)"
07-01-2023 10:11:59.247633,"(2.7, 3.75, 3.265714285714286)","(4.2, 7.0, 4.530952380952381)","(15.0, 50.0, 38.75)","(81.0, 580.0, 495.83333333333337)","(5.0, 8.0, 6.222222222222222)","(17.0, 60.0, 36.111111111111114)","(5.0, 8.0, 6.25)","(5.5, 9.0, 7.64)"
07-01-2023 10:12:00.327879,"(2.7, 3.75, 3.265714285714286)","(4.2, 7.0, 4.530952380952381)","(15.0, 50.0, 38.75)","(81.0, 580.0, 495.83333333333337)","(5.0, 8.0, 6.222222222222222)","(17.0, 60.0, 36.111111111111114)","(5.0, 8.0, 6.25)","(5.5, 9.0, 7.64)"
07-01-2023 10:12:01.469862,"(2.7, 3.75, 3.265714285714286)","(4.2, 7.0, 4.530952380952381)","(15.0, 50.0, 38.75)","(81.0, 580.0, 495.83333333333337)","(5.0, 8.0, 6.222222222222222)","(17.0, 60.0, 36.111111111111114)","(5.0, 8.0, 6.25)","(5.5, 9.0, 7.64)"
07-01-2023 10:12:02.490690,"(2.7, 3.75, 3.265714285714286)","(4.2, 7.0, 4.530952380952381)","(15.0, 50.0, 38.75)","(81.0, 580.0, 495.83333333333337)","(5.0, 8.0, 6.222222222222222)","(17.0, 60.0, 36.111111111111114)","(5.0, 8.0, 6.25)","(5.5, 9.0, 7.64)"
07-01-2023 10:12:03.501798,"(2.7, 3.75, 3.265714285714286)","(4.2, 7.0, 4.530952380952381)","(15.0, 50.0, 38.75)","(81.0, 580.0, 495.83333333333337)","(5.0, 8.0, 6.222222222222222)","(17.0, 60.0, 36.111111111111114)","(5.0, 8.0, 6.25)","(5.5, 9.0, 7.64)"
07-01-2023 10:12:04.500333,"(2.7, 3.75, 3.265714285714286)","(4.2, 7.0, 4.530952380952381)","(15.0, 50.0, 38.75)","(81.0, 580.0, 495.83333333333337)","(5.0, 8.0, 6.222222222222222)","(17.0, 60.0, 36.111111111111114)","(5.0, 8.0, 6.25)","(5.5, 9.0, 7.64)"
07-01-2023 10:12:05.561517,"(2.7, 3.75, 3.265714285714286)","(4.2, 7.0, 4.530952380952381)","(15.0, 50.0, 38.75)","(81.0, 580.0, 495.83333333333337)","(5.0, 8.0, 6.222222222222222)","(17.0, 60.0, 36.111111111111114)","(5.0, 8.0, 6.25)","(5.5, 9.0, 7.64)"
07-01-2023 10:12:06.658891,"(2.7, 3.75, 3.265714285714286)","(4.2, 7.0, 4.530952380952381)","(15.0, 50.0, 38.75)","(81.0, 580.0, 495.83333333333337)","(5.0, 8.0, 6.222222222222222)","(17.0, 60.0, 36.111111111111114)","(5.0, 8.0, 6.25)","(5.5, 9.0, 7.64)"
07-01-2023 10:12:07.952168,"(2.7, 3.75, 3.265714285714286)","(4.2, 7.0, 4.530952380952381)","(15.0, 50.0, 38.75)","(81.0, 580.0, 495.83333333333337)","(5.0, 8.0, 6.222222222222222)","(17.0, 60.0, 36.111111111111114)","(5.0, 8.0, 6.25)","(5.5, 9.0, 7.64)"
07-01-2023 10:12:09.070261,"(2.7, 3.75, 3.265714285714286)","(4.2, 7.0, 4.530952380952381)","(15.0, 50.0, 38.75)","(81.0, 580.0, 495.83333333333337)","(5.0, 8.0, 6.222222222222222)","(17.0, 60.0, 36.111111111111114)","(5.0, 8.0, 6.25)","(5.5, 9.0, 7.64)"
07-01-2023 10:12:10.159230,"(2.7, 3.75, 3.265714285714286)","(4.2, 7.0, 4.530952380952381)","(15.0, 50.0, 38.75)","(81.0, 580.0, 495.83333333333337)","(5.0, 8.0, 6.222222222222222)","(17.0, 60.0, 36.111111111111114)","(5.0, 8.0, 6.25)","(5.5, 9.0, 7.64)"
07-01-2023 10:12:11.248620,"(2.7, 3.75, 3.265714285714286)","(4.2, 7.0, 4.530952380952381)","(15.0, 50.0, 38.75)","(81.0, 580.0, 495.83333333333337)","(5.0, 8.0, 6.222222222222222)","(17.0, 60.0, 36.111111111111114)","(5.0, 8.0, 6.25)","(5.5, 9.0, 7.64)"
07-01-2023 10:12:12.343835,"(2.7, 3.75, 3.265714285714286)","(4.2, 7.0, 4.315789473684211)","(15.0, 50.0, 38.75)","(81.0, 580.0, 495.83333333333337)","(5.0, 8.0, 5.416666666666667)","(17.0, 60.0, 36.111111111111114)","(5.0, 8.0, 6.25)","(5.5, 9.0, 7.64)"
07-01-2023 10:12:13.412207,"(2.7, 3.75, 3.265714285714286)","(4.2, 7.0, 4.315789473684211)","(15.0, 50.0, 38.75)","(81.0, 580.0, 495.83333333333337)","(5.0, 8.0, 5.416666666666667)","(17.0, 60.0, 36.111111111111114)","(5.0, 8.0, 6.25)","(5.5, 9.0, 7.64)"
07-01-2023 10:12:14.512611,"(2.7, 3.75, 3.265714285714286)","(4.2, 7.0, 4.315789473684211)","(15.0, 50.0, 38.75)","(81.0, 580.0, 495.83333333333337)","(5.0, 8.0, 5.416666666666667)","(17.0, 60.0, 36.111111111111114)","(5.0, 8.0, 6.25)","(5.5, 9.0, 7.64)"
07-01-2023 10:12:15.666105,"(2.7, 3.75, 3.265714285714286)","(4.2, 7.0, 4.315789473684211)","(15.0, 50.0, 38.75)","(81.0, 580.0, 495.83333333333337)","(5.0, 8.0, 5.416666666666667)","(17.0, 60.0, 36.111111111111114)","(5.0, 8.0, 6.25)","(5.5, 9.0, 7.64)"
07-01-2023 10:12:16.811905,"(2.7, 3.75, 3.265714285714286)","(4.2, 7.0, 4.315789473684211)","(15.0, 50.0, 38.75)","(81.0, 580.0, 495.83333333333337)","(5.0, 8.0, 5.416666666666667)","(17.0, 60.0, 36.111111111111114)","(5.0, 8.0, 6.25)","(5.5, 9.0, 7.64)"
07-01-2023 10:12:17.920960,"(2.7, 3.75, 3.265714285714286)","(4.2, 7.0, 4.315789473684211)","(15.0, 50.0, 38.75)","(81.0, 580.0, 495.83333333333337)","(5.0, 8.0, 5.416666666666667)","(17.0, 60.0, 36.111111111111114)","(5.0, 8.0, 6.25)","(5.5, 9.0, 7.64)"
07-01-2023 10:12:19.069783,"(2.7, 3.75, 3.265714285714286)","(4.2, 7.0, 4.315789473684211)","(15.0, 50.0, 38.75)","(81.0, 580.0, 495.83333333333337)","(5.0, 8.0, 5.416666666666667)","(17.0, 60.0, 36.111111111111114)","(5.0, 8.0, 6.25)","(5.5, 9.0, 7.64)"
07-01-2023 10:12:20.162332,"(2.7, 3.75, 3.265714285714286)","(4.2, 7.0, 4.315789473684211)","(15.0, 50.0, 38.75)","(81.0, 580.0, 495.83333333333337)","(5.0, 8.0, 5.416666666666667)","(17.0, 60.0, 36.111111111111114)","(5.0, 8.0, 6.25)","(5.5, 9.0, 7.64)"
07-01-2023 10:12:21.202423,"(2.7, 3.75, 3.265714285714286)","(4.2, 7.0, 4.315789473684211)","(15.0, 50.0, 38.75)","(81.0, 580.0, 495.83333333333337)","(5.0, 8.0, 5.416666666666667)","(17.0, 60.0, 36.111111111111114)","(5.0, 8.0, 6.25)","(5.5, 9.0, 7.64)"
07-01-2023 10:12:22.314422,"(2.7, 3.75, 3.265714285714286)","(4.2, 7.0, 4.315789473684211)","(15.0, 50.0, 38.75)","(81.0, 580.0, 495.83333333333337)","(5.0, 8.0, 5.416666666666667)","(17.0, 60.0, 36.111111111111114)","(5.0, 8.0, 6.25)","(5.5, 9.0, 7.64)"
07-01-2023 10:12:23.444307,"(2.7, 3.75, 3.265714285714286)","(4.2, 7.0, 4.315789473684211)","(15.0, 50.0, 38.75)","(81.0, 580.0, 495.83333333333337)","(5.0, 8.0, 5.416666666666667)","(17.0, 60.0, 36.111111111111114)","(5.0, 8.0, 6.25)","(5.5, 9.0, 7.64)"
07-01-2023 10:12:24.573524,"(2.7, 3.75, 3.265714285714286)","(4.2, 7.0, 4.315789473684211)","(15.0, 50.0, 38.75)","(81.0, 580.0, 495.83333333333337)","(5.0, 8.0, 5.416666666666667)","(17.0, 60.0, 36.111111111111114)","(5.0, 8.0, 6.25)","(5.5, 9.0, 7.64)"
07-01-2023 10:12:25.683534,"(2.7, 3.75, 3.265714285714286)","(4.2, 7.0, 4.315789473684211)","(15.0, 50.0, 38.75)","(81.0, 580.0, 495.83333333333337)","(5.0, 8.0, 5.416666666666667)","(17.0, 60.0, 36.111111111111114)","(5.0, 8.0, 6.25)","(5.5, 9.0, 7.64)"
07-01-2023 10:12:26.927486,"(2.7, 3.75, 3.265714285714286)","(4.2, 7.0, 4.315789473684211)","(15.0, 50.0, 38.75)","(81.0, 580.0, 495.83333333333337)","(5.0, 8.0, 5.416666666666667)","(17.0, 60.0, 36.111111111111114)","(5.0, 8.0, 6.25)","(5.5, 9.0, 7.64)"
07-01-2023 10:12:28.152404,"(2.7, 3.75, 3.265714285714286)","(4.2, 7.0, 4.315789473684211)","(15.0, 50.0, 38.75)","(81.0, 580.0, 495.83333333333337)","(5.0, 8.0, 5.416666666666667)","(17.0, 60.0, 36.111111111111114)","(5.0, 8.0, 6.25)","(5.5, 9.0, 7.64)"
07-01-2023 10:12:29.288282,"(2.7, 3.75, 3.265714285714286)","(4.2, 7.0, 4.315789473684211)","(15.0, 50.0, 38.75)","(81.0, 580.0, 495.83333333333337)","(5.0, 8.0, 5.416666666666667)","(17.0, 60.0, 36.111111111111114)","(5.0, 8.0, 6.25)","(5.5, 9.0, 7.64)"
07-01-2023 10:12:30.450942,"(2.7, 3.75, 3.265714285714286)","(4.2, 7.0, 4.315789473684211)","(15.0, 50.0, 38.75)","(81.0, 580.0, 495.83333333333337)","(5.0, 8.0, 5.416666666666667)","(17.0, 60.0, 36.111111111111114)","(5.0, 8.0, 6.25)","(5.5, 9.0, 7.64)"
07-01-2023 10:12:31.569955,"(2.7, 3.75, 3.265714285714286)","(4.2, 7.0, 4.315789473684211)","(15.0, 50.0, 38.75)","(81.0, 580.0, 495.83333333333337)","(5.0, 8.0, 5.416666666666667)","(17.0, 60.0, 36.111111111111114)","(5.0, 8.0, 6.25)","(5.5, 9.0, 7.64)"
07-01-2023 10:12:32.622002,"(2.7, 3.75, 3.265714285714286)","(4.2, 7.0, 4.315789473684211)","(15.0, 50.0, 38.75)","(81.0, 580.0, 495.83333333333337)","(5.0, 8.0, 5.416666666666667)","(17.0, 60.0, 36.111111111111114)","(5.0, 8.0, 6.25)","(5.5, 9.0, 7.64)"
07-01-2023 10:12:33.638443,"(2.7, 3.75, 3.265714285714286)","(4.2, 7.0, 4.315789473684211)","(15.0, 50.0, 38.75)","(81.0, 580.0, 495.83333333333337)","(5.0, 8.0, 5.416666666666667)","(17.0, 60.0, 36.111111111111114)","(5.0, 8.0, 6.25)","(5.5, 9.0, 7.64)"
07-01-2023 10:12:34.755162,"(2.7, 3.75, 3.265714285714286)","(4.2, 7.0, 4.315789473684211)","(15.0, 50.0, 38.75)","(81.0, 580.0, 495.83333333333337)","(5.0, 8.0, 5.416666666666667)","(17.0, 60.0, 36.111111111111114)","(5.0, 8.0, 6.25)","(5.5, 9.0, 7.64)"
07-01-2023 10:12:35.928319,"(2.7, 3.75, 3.265714285714286)","(4.2, 7.0, 4.315789473684211)","(15.0, 50.0, 38.75)","(81.0, 580.0, 495.83333333333337)","(5.0, 8.0, 5.416666666666667)","(17.0, 60.0, 36.111111111111114)","(5.0, 8.0, 6.25)","(5.5, 9.0, 7.64)"
07-01-2023 10:12:37.048632,"(2.7, 3.75, 3.265714285714286)","(4.2, 7.0, 4.315789473684211)","(15.0, 50.0, 38.75)","(81.0, 580.0, 495.83333333333337)","(5.0, 8.0, 5.416666666666667)","(17.0, 60.0, 36.111111111111114)","(5.0, 8.0, 6.25)","(5.5, 9.0, 7.64)"
07-01-2023 10:12:38.271851,"(2.7, 3.75, 3.265714285714286)","(4.2, 7.0, 4.315789473684211)","(15.0, 50.0, 38.75)","(81.0, 580.0, 495.83333333333337)","(5.0, 8.0, 5.416666666666667)","(17.0, 60.0, 36.111111111111114)","(5.0, 8.0, 6.25)","(5.5, 9.0, 7.64)"
07-01-2023 10:12:39.493575,"(2.7, 3.75, 3.265714285714286)","(4.2, 7.0, 4.315789473684211)","(15.0, 50.0, 38.75)","(81.0, 580.0, 495.83333333333337)","(5.0, 8.0, 5.416666666666667)","(17.0, 60.0, 36.111111111111114)","(5.0, 8.0, 6.25)","(5.5, 9.0, 7.64)"
07-01-2023 10:12:40.580477,"(2.7, 3.75, 3.265714285714286)","(4.2, 7.0, 4.315789473684211)","(15.0, 50.0, 38.75)","(81.0, 580.0, 495.83333333333337)","(5.0, 8.0, 5.416666666666667)","(17.0, 60.0, 36.111111111111114)","(5.0, 8.0, 6.25)","(5.5, 9.0, 7.64)"
07-01-2023 10:12:41.616681,"(2.7, 3.75, 3.265714285714286)","(4.2, 7.0, 4.315789473684211)","(15.0, 50.0, 38.75)","(81.0, 580.0, 495.83333333333337)","(5.0, 8.0, 5.416666666666667)","(17.0, 60.0, 36.111111111111114)","(5.0, 8.0, 6.25)","(5.5, 9.0, 7.64)"
07-01-2023 10:12:42.806438,"(2.7, 3.75, 3.265714285714286)","(4.2, 7.0, 4.315789473684211)","(15.0, 50.0, 38.75)","(81.0, 580.0, 495.83333333333337)","(5.0, 8.0, 5.416666666666667)","(17.0, 60.0, 36.111111111111114)","(5.0, 8.0, 6.25)","(5.5, 9.0, 7.64)"
07-01-2023 10:12:44.059227,"(2.7, 3.75, 3.265714285714286)","(4.2, 7.0, 4.315789473684211)","(15.0, 50.0, 38.75)","(81.0, 580.0, 495.83333333333337)","(5.0, 8.0, 5.416666666666667)","(17.0, 60.0, 36.111111111111114)","(5.0, 8.0, 6.25)","(5.5, 9.0, 7.64)"
