,Euro Beat Nz,Oursouthernstar,Mister Haywood,Voodoo Lou,London Legs,Eagle Commander,Dark Terror
11-01-2023 18:37:02.556217,"(2.6, 99999, 99990)","(3.2, 3.95, 3.790909090909091)","(15.0, 25.0, 24.0)","(5.0, 7.8, 7.56)","(4.0, 5.3, 5.046153846153846)","(13.0, 15.0, 13.3)","(51.0, 65.0, 48.333333333333336)"
11-01-2023 18:37:03.449255,"(2.6, 99999, 99990)","(3.2, 3.95, 3.7555555555555555)","(15.0, 25.0, 23.8)","(5.0, 7.4, 7.1)","(4.0, 5.3, 5.084782608695652)","(13.0, 14.0, 13.375)","(51.0, 60.0, 48.57142857142857)"
11-01-2023 18:37:04.559983,"(2.6, 99999, 99990)","(3.2, 3.95, 3.7555555555555555)","(15.0, 25.0, 23.8)","(5.0, 7.4, 7.1647058823529415)","(4.0, 5.2, 5.08125)","(13.0, 14.0, 13.375)","(51.0, 60.0, 48.57142857142857)"
11-01-2023 18:37:05.612153,"(2.6, 99999, 99990)","(3.2, 3.95, 3.7555555555555555)","(15.0, 25.0, 23.8)","(5.0, 7.4, 7.1647058823529415)","(4.0, 5.2, 5.08125)","(13.0, 14.0, 13.55)","(51.0, 60.0, 47.142857142857146)"
11-01-2023 18:37:06.702944,"(2.6, 99999, 99990)","(3.2, 3.95, 3.7666666666666666)","(15.0, 24.0, 21.5)","(5.0, 7.2, 7.129411764705883)","(4.0, 5.2, 5.08125)","(13.0, 14.0, 13.25)","(51.0, 60.0, 47.142857142857146)"
11-01-2023 18:37:07.718819,"(2.6, 99999, 99990)","(3.2, 3.95, 3.7666666666666666)","(15.0, 24.0, 21.5)","(5.0, 7.2, 7.129411764705883)","(4.0, 5.2, 5.08125)","(13.0, 14.0, 13.25)","(51.0, 60.0, 47.142857142857146)"
11-01-2023 18:37:08.768717,"(2.6, 99999, 99990)","(3.2, 3.95, 3.7666666666666666)","(15.0, 24.0, 21.5)","(5.0, 7.2, 7.129411764705883)","(4.0, 5.2, 5.08125)","(13.0, 14.0, 13.25)","(51.0, 60.0, 47.142857142857146)"
11-01-2023 18:37:09.770091,"(2.6, 99999, 99990)","(3.2, 3.95, 3.7666666666666666)","(15.0, 24.0, 21.5)","(5.0, 7.2, 7.129411764705883)","(4.0, 5.2, 5.08125)","(13.0, 14.0, 13.25)","(51.0, 60.0, 45.0)"
11-01-2023 18:37:10.689753,"(2.6, 99999, 99990)","(3.2, 3.95, 3.7666666666666666)","(15.0, 24.0, 21.5)","(5.0, 7.2, 7.129411764705883)","(4.0, 5.2, 5.08125)","(13.0, 14.0, 13.25)","(51.0, 60.0, 45.0)"
11-01-2023 18:37:11.601845,"(2.8, 99999, 99990)","(3.2, 3.95, 3.7666666666666666)","(15.0, 24.0, 21.5)","(5.0, 7.2, 7.129411764705883)","(4.0, 5.2, 5.08125)","(12.0, 14.0, 13.25)","(51.0, 60.0, 42.857142857142854)"
11-01-2023 18:37:12.671910,"(2.8, 99999, 99990)","(3.2, 3.95, 3.7666666666666666)","(15.0, 24.0, 20.875)","(5.0, 7.2, 7.305882352941177)","(4.0, 5.2, 5.08125)","(12.0, 14.0, 13.25)","(51.0, 60.0, 46.666666666666664)"
11-01-2023 18:37:13.667434,"(2.8, 99999, 99990)","(3.2, 3.95, 3.7842105263157895)","(15.0, 23.0, 20.5)","(5.0, 7.4, 7.305882352941177)","(4.0, 5.2, 5.08125)","(12.0, 14.0, 13.25)","(51.0, 60.0, 46.666666666666664)"
11-01-2023 18:37:14.962990,"(2.8, 99999, 99990)","(3.2, 3.95, 3.8847826086956525)","(15.0, 23.0, 20.5)","(5.0, 7.2, 7.090909090909091)","(4.0, 5.2, 5.08125)","(12.0, 14.0, 13.142857142857142)","(51.0, 60.0, 46.666666666666664)"
11-01-2023 18:37:15.969429,"(2.8, 99999, 99990)","(3.2, 3.95, 3.8847826086956525)","(15.0, 23.0, 20.5)","(5.0, 7.2, 6.671428571428571)","(4.0, 5.2, 5.08125)","(12.0, 14.0, 12.545454545454545)","(51.0, 60.0, 46.666666666666664)"
11-01-2023 18:37:17.081745,"(2.8, 99999, 99990)","(3.2, 3.95, 3.8847826086956525)","(15.0, 23.0, 20.5)","(5.0, 7.6, 7.08)","(4.0, 5.2, 5.08125)","(12.0, 13.5, 12.428571428571429)","(51.0, 60.0, 46.666666666666664)"
11-01-2023 18:37:18.164507,"(2.8, 99999, 99990)","(3.2, 3.95, 3.8847826086956525)","(15.0, 23.0, 20.5)","(5.0, 7.4, 7.08)","(4.0, 5.2, 5.126923076923077)","(12.0, 13.5, 11.9375)","(51.0, 60.0, 46.666666666666664)"
11-01-2023 18:37:19.135636,"(2.8, 99999, 99990)","(3.2, 3.95, 3.8847826086956525)","(15.0, 23.0, 20.5)","(5.0, 7.4, 7.05)","(4.0, 5.2, 5.126923076923077)","(12.0, 13.5, 12.23076923076923)","(51.0, 60.0, 46.666666666666664)"
11-01-2023 18:37:20.156209,"(2.8, 99999, 99990)","(3.2, 3.95, 3.8847826086956525)","(15.0, 23.0, 20.5)","(5.0, 7.2, 7.4369565217391305)","(4.0, 5.2, 5.106172839506173)","(12.0, 13.0, 12.23076923076923)","(31.0, 60.0, 46.666666666666664)"
11-01-2023 18:37:21.194184,"(2.8, 99999, 99990)","(3.2, 3.95, 3.8710526315789475)","(15.0, 23.0, 20.5)","(5.0, 7.6, 7.776923076923077)","(4.0, 5.2, 5.106172839506173)","(12.0, 13.0, 12.23076923076923)","(31.0, 60.0, 46.666666666666664)"
11-01-2023 18:37:22.383447,"(2.8, 99999, 99990)","(3.2, 3.95, 3.8847826086956525)","(15.0, 23.0, 20.5)","(5.0, 7.8, 7.75593220338983)","(4.0, 5.2, 5.10952380952381)","(12.0, 13.0, 12.375)","(31.0, 60.0, 46.666666666666664)"
11-01-2023 18:37:23.394414,"(2.8, 99999, 99990)","(3.2, 3.9, 3.8886363636363637)","(15.0, 23.0, 20.5)","(5.0, 8.0, 7.75593220338983)","(4.0, 5.2, 5.10952380952381)","(12.0, 13.0, 12.375)","(31.0, 60.0, 46.666666666666664)"
11-01-2023 18:37:24.343117,"(2.8, 99999, 99990)","(3.2, 3.9, 3.86)","(15.0, 23.0, 20.5)","(5.0, 8.0, 7.75593220338983)","(4.0, 5.2, 5.10952380952381)","(12.0, 13.0, 12.807692307692308)","(31.0, 60.0, 46.666666666666664)"
11-01-2023 18:37:25.343956,"(2.8, 99999, 99990)","(3.2, 3.85, 3.8136363636363635)","(15.0, 23.0, 20.5)","(5.0, 8.0, 7.75593220338983)","(4.0, 5.2, 5.10952380952381)","(12.0, 13.0, 12.807692307692308)","(31.0, 60.0, 46.666666666666664)"
11-01-2023 18:37:26.314227,"(2.8, 99999, 99990)","(3.2, 3.7, 3.6958333333333333)","(15.0, 23.0, 21.153846153846153)","(5.0, 8.0, 7.770370370370371)","(4.0, 5.3, 5.201333333333333)","(12.0, 15.5, 14.666666666666666)","(31.0, 60.0, 46.666666666666664)"
11-01-2023 18:37:27.240376,"(2.8, 99999, 99990)","(3.2, 3.7, 3.691666666666667)","(15.0, 23.0, 21.153846153846153)","(5.0, 8.0, 7.770370370370371)","(4.0, 5.3, 5.2012820512820515)","(11.0, 15.5, 14.25)","(31.0, 60.0, 46.666666666666664)"
11-01-2023 18:37:28.283172,"(2.8, 99999, 99990)","(3.2, 3.7, 3.691666666666667)","(15.0, 23.0, 21.153846153846153)","(5.0, 8.0, 7.8)","(4.0, 5.3, 5.201333333333333)","(11.0, 15.5, 14.166666666666666)","(31.0, 60.0, 37.05882352941177)"
11-01-2023 18:37:29.346839,"(2.8, 99999, 99990)","(3.2, 3.8, 3.775)","(15.0, 23.0, 21.8)","(5.0, 8.0, 7.8)","(4.0, 5.3, 5.201333333333333)","(11.0, 16.5, 14.75)","(31.0, 42.0, 36.25)"
11-01-2023 18:37:30.359315,"(2.8, 99999, 99990)","(3.2, 3.8, 3.775)","(15.0, 23.0, 21.8)","(5.5, 8.0, 7.8)","(4.0, 5.3, 5.201408450704226)","(11.0, 16.5, 14.75)","(31.0, 40.0, 36.25)"
11-01-2023 18:37:31.391334,"(2.8, 99999, 99990)","(3.2, 3.8, 3.775)","(15.0, 23.0, 21.8)","(5.5, 8.0, 7.8)","(4.0, 5.3, 5.201333333333333)","(11.0, 16.5, 14.75)","(31.0, 40.0, 37.0)"
11-01-2023 18:37:32.337381,"(2.8, 99999, 99990)","(3.2, 3.8, 3.775)","(15.0, 23.0, 21.8)","(5.5, 8.0, 7.8)","(4.0, 5.3, 5.201333333333333)","(11.0, 16.5, 14.75)","(31.0, 40.0, 37.0)"
11-01-2023 18:37:33.262147,"(2.8, 99999, 99990)","(3.2, 3.8, 3.775)","(15.0, 23.0, 21.8)","(5.5, 8.0, 7.8)","(4.0, 5.3, 5.201333333333333)","(11.0, 16.5, 14.75)","(31.0, 40.0, 37.0)"
11-01-2023 18:37:34.247829,"(2.8, 99999, 99990)","(3.2, 3.9, 3.80625)","(15.0, 23.0, 21.8)","(5.5, 8.0, 7.8)","(4.0, 5.2, 5.019354838709678)","(11.0, 16.5, 14.75)","(31.0, 40.0, 37.0)"
11-01-2023 18:37:35.267788,"(2.8, 99999, 99990)","(3.2, 3.9, 3.80625)","(15.0, 23.0, 21.8)","(5.5, 8.0, 7.8)","(4.0, 5.2, 5.019354838709678)","(11.0, 16.5, 14.75)","(31.0, 40.0, 37.0)"
11-01-2023 18:37:36.287951,"(2.8, 99999, 99990)","(3.2, 3.9, 3.775)","(15.0, 23.0, 21.5)","(5.5, 8.0, 7.735294117647059)","(4.0, 5.2, 5.019354838709678)","(11.0, 16.5, 14.75)","(31.0, 40.0, 37.0)"
11-01-2023 18:37:37.374026,"(2.8, 99999, 99990)","(3.2, 3.9, 3.775)","(15.0, 23.0, 22.045454545454547)","(5.5, 8.0, 7.735294117647059)","(4.0, 5.2, 5.019354838709678)","(11.0, 16.5, 14.75)","(31.0, 40.0, 37.0)"
11-01-2023 18:37:38.431795,"(2.8, 99999, 99990)","(3.2, 3.9, 3.775)","(15.0, 23.0, 22.045454545454547)","(5.5, 8.0, 7.739393939393939)","(4.0, 5.2, 5.019354838709678)","(11.0, 16.5, 14.75)","(31.0, 40.0, 37.0)"
11-01-2023 18:37:39.494188,"(2.8, 99999, 99990)","(3.2, 3.9, 3.775)","(15.0, 23.0, 22.045454545454547)","(5.5, 8.0, 7.739393939393939)","(4.0, 5.2, 5.019354838709678)","(11.0, 16.5, 14.75)","(31.0, 40.0, 37.0)"
11-01-2023 18:37:40.672065,"(2.8, 99999, 99990)","(3.2, 3.9, 3.775)","(15.0, 23.0, 22.045454545454547)","(5.5, 8.0, 7.739393939393939)","(4.0, 5.2, 5.019354838709678)","(11.0, 16.5, 16.192307692307693)","(31.0, 40.0, 37.0)"
11-01-2023 18:37:41.746090,"(2.8, 99999, 99990)","(3.2, 3.9, 3.7875)","(15.0, 23.0, 22.045454545454547)","(5.5, 8.0, 7.739393939393939)","(4.0, 5.2, 5.019354838709678)","(11.0, 16.5, 15.73076923076923)","(31.0, 40.0, 36.666666666666664)"
11-01-2023 18:37:42.861033,"(2.8, 99999, 99990)","(3.2, 3.9, 3.7359375)","(15.0, 23.0, 22.045454545454547)","(5.5, 8.0, 7.739393939393939)","(4.0, 5.2, 5.019354838709678)","(11.0, 16.0, 15.73076923076923)","(31.0, 42.0, 38.666666666666664)"
11-01-2023 18:37:43.932305,"(2.8, 99999, 99990)","(3.2, 3.9, 3.7359375)","(15.0, 23.0, 22.045454545454547)","(5.5, 8.0, 7.739393939393939)","(4.0, 5.2, 5.019672131147541)","(11.0, 16.0, 15.73076923076923)","(31.0, 40.0, 38.666666666666664)"
11-01-2023 18:37:45.066390,"(2.8, 99999, 99990)","(3.2, 3.9, 3.7359375)","(15.0, 23.0, 22.045454545454547)","(5.5, 8.0, 7.739393939393939)","(4.0, 5.2, 5.019672131147541)","(11.0, 16.0, 15.73076923076923)","(31.0, 40.0, 38.666666666666664)"
11-01-2023 18:37:46.262569,"(2.8, 99999, 99990)","(3.2, 3.9, 3.7359375)","(15.0, 23.0, 22.045454545454547)","(5.5, 8.0, 7.739393939393939)","(4.0, 5.2, 5.019672131147541)","(11.0, 16.0, 15.4)","(31.0, 40.0, 38.666666666666664)"
11-01-2023 18:37:47.346069,"(2.8, 99999, 99990)","(3.2, 3.85, 3.7657894736842104)","(15.0, 23.0, 22.045454545454547)","(5.5, 8.0, 7.739393939393939)","(4.0, 5.2, 5.019672131147541)","(11.0, 16.0, 15.4)","(31.0, 40.0, 38.666666666666664)"
11-01-2023 18:37:48.381402,"(2.8, 99999, 99990)","(3.1, 3.85, 3.7657894736842104)","(15.0, 23.0, 22.045454545454547)","(5.5, 8.0, 7.739393939393939)","(4.0, 5.2, 5.019672131147541)","(11.0, 16.0, 15.071428571428571)","(31.0, 40.0, 38.666666666666664)"
11-01-2023 18:37:49.481174,"(2.8, 99999, 99990)","(3.1, 3.9, 3.7359375)","(15.0, 23.0, 22.045454545454547)","(5.5, 8.0, 7.747058823529412)","(4.0, 5.2, 5.019672131147541)","(11.0, 15.5, 14.9375)","(31.0, 40.0, 38.666666666666664)"
11-01-2023 18:37:50.499229,"(2.8, 99999, 99990)","(3.1, 3.9, 3.7518518518518515)","(15.0, 23.0, 22.045454545454547)","(5.5, 8.0, 7.747058823529412)","(4.0, 5.2, 5.019672131147541)","(11.0, 15.5, 14.666666666666666)","(31.0, 40.0, 38.666666666666664)"
11-01-2023 18:37:51.436433,"(2.8, 99999, 99990)","(3.1, 3.9, 3.769565217391304)","(15.0, 23.0, 22.045454545454547)","(5.5, 8.0, 7.747058823529412)","(4.0, 5.2, 5.019672131147541)","(11.0, 15.0, 14.666666666666666)","(31.0, 40.0, 38.666666666666664)"
11-01-2023 18:37:52.556689,"(2.8, 99999, 99990)","(3.1, 3.9, 3.8027777777777776)","(15.0, 23.0, 21.714285714285715)","(5.5, 8.0, 7.747058823529412)","(4.0, 5.2, 5.003389830508475)","(11.0, 15.0, 14.75)","(31.0, 40.0, 37.42857142857143)"
11-01-2023 18:37:53.667974,"(2.8, 99999, 99990)","(3.1, 3.9, 3.8027777777777776)","(15.0, 23.0, 21.714285714285715)","(5.5, 8.0, 7.747058823529412)","(4.0, 5.2, 5.003389830508475)","(11.0, 15.0, 14.75)","(31.0, 40.0, 37.42857142857143)"
11-01-2023 18:37:54.723718,"(2.8, 99999, 99990)","(3.1, 3.9, 3.8027777777777776)","(15.0, 23.0, 21.714285714285715)","(5.5, 8.0, 7.747058823529412)","(4.0, 5.2, 5.003389830508475)","(11.0, 15.0, 14.75)","(31.0, 40.0, 37.42857142857143)"
11-01-2023 18:37:55.754692,"(2.8, 99999, 99990)","(3.1, 3.9, 3.8027777777777776)","(15.0, 23.0, 22.18181818181818)","(5.5, 8.0, 7.747058823529412)","(4.0, 5.2, 5.003389830508475)","(11.0, 15.0, 14.75)","(31.0, 40.0, 37.42857142857143)"
11-01-2023 18:37:56.933149,"(2.8, 99999, 99990)","(3.1, 3.9, 3.8027777777777776)","(15.0, 23.0, 22.18181818181818)","(5.5, 8.0, 7.641666666666667)","(4.0, 5.2, 5.003389830508475)","(11.0, 15.0, 14.75)","(31.0, 40.0, 38.8)"
11-01-2023 18:37:58.075482,"(2.8, 99999, 99990)","(3.1, 3.9, 3.8027777777777776)","(15.0, 23.0, 22.18181818181818)","(5.5, 8.0, 7.666666666666667)","(4.0, 5.2, 5.003571428571429)","(11.0, 15.0, 14.75)","(31.0, 40.0, 38.8)"
11-01-2023 18:37:59.092790,"(2.8, 99999, 99990)","(3.1, 3.9, 3.84047619047619)","(15.0, 23.0, 22.18181818181818)","(5.5, 7.8, 7.666666666666667)","(4.0, 5.2, 5.003571428571429)","(11.0, 15.0, 14.75)","(31.0, 40.0, 38.8)"
11-01-2023 18:38:00.189959,"(2.8, 99999, 99990)","(3.1, 3.9, 3.809090909090909)","(15.0, 23.0, 22.18181818181818)","(5.5, 7.2, 6.866666666666666)","(4.0, 5.2, 5.003571428571429)","(11.0, 15.0, 15.058823529411764)","(31.0, 40.0, 38.8)"
11-01-2023 18:38:01.314329,"(2.8, 99999, 99990)","(3.1, 3.9, 3.775)","(15.0, 19.5, 19.2)","(5.5, 7.8, 7.533333333333333)","(4.0, 5.2, 5.003571428571429)","(11.0, 15.5, 15.058823529411764)","(31.0, 40.0, 38.8)"
11-01-2023 18:38:02.504969,"(2.8, 99999, 99990)","(3.1, 3.9, 3.8722222222222222)","(15.0, 22.0, 21.0)","(5.5, 7.6, 7.314285714285714)","(4.0, 5.2, 5.003571428571429)","(11.0, 15.5, 15.058823529411764)","(31.0, 40.0, 38.8)"
11-01-2023 18:38:03.631603,"(2.8, 99999, 99990)","(3.1, 3.9, 3.7875)","(15.0, 22.0, 19.375)","(5.5, 7.6, 7.314285714285714)","(4.0, 5.2, 5.003571428571429)","(11.0, 15.5, 14.666666666666666)","(31.0, 40.0, 38.8)"
11-01-2023 18:38:04.761663,"(2.8, 99999, 99990)","(3.1, 4.1, 4.086666666666666)","(15.0, 22.0, 19.375)","(5.5, 7.6, 7.570731707317073)","(4.0, 5.2, 5.003389830508475)","(11.0, 15.5, 14.527777777777779)","(31.0, 40.0, 38.8)"
11-01-2023 18:38:05.933933,"(2.8, 99999, 99990)","(3.1, 4.1, 4.086666666666666)","(15.0, 22.0, 19.375)","(5.5, 7.6, 7.570731707317073)","(4.0, 5.2, 4.986363636363636)","(11.0, 15.5, 14.875)","(31.0, 40.0, 38.8)"
11-01-2023 18:38:07.059191,"(2.8, 99999, 99990)","(3.1, 4.2, 4.0024390243902435)","(15.0, 22.0, 19.375)","(5.5, 7.6, 7.570731707317073)","(4.0, 5.0, 4.986363636363636)","(11.0, 15.5, 14.875)","(31.0, 40.0, 38.8)"
11-01-2023 18:38:08.035718,"(2.8, 99999, 99990)","(3.1, 4.0, 3.9104477611940296)","(15.0, 22.0, 19.375)","(5.5, 7.6, 7.570731707317073)","(4.0, 5.0, 4.986363636363636)","(11.0, 15.5, 14.875)","(31.0, 40.0, 38.8)"
11-01-2023 18:38:09.108938,"(2.8, 99999, 99990)","(3.1, 4.0, 3.9104477611940296)","(15.0, 22.0, 19.375)","(5.5, 7.6, 7.570731707317073)","(4.0, 5.0, 4.979166666666667)","(11.0, 15.5, 14.875)","(31.0, 40.0, 38.8)"
11-01-2023 18:38:10.132370,"(2.8, 99999, 99990)","(3.1, 4.0, 3.9104477611940296)","(15.0, 22.0, 19.375)","(5.5, 7.6, 7.570731707317073)","(4.0, 5.0, 4.9441860465116285)","(11.0, 15.5, 14.875)","(31.0, 40.0, 38.8)"
11-01-2023 18:38:11.159322,"(2.8, 99999, 99990)","(3.1, 4.0, 3.9104477611940296)","(15.0, 22.0, 19.375)","(5.5, 7.6, 7.570731707317073)","(4.0, 5.0, 4.9441860465116285)","(11.0, 15.5, 14.875)","(31.0, 40.0, 38.8)"
11-01-2023 18:38:12.184078,"(2.8, 99999, 99990)","(3.1, 4.0, 3.9104477611940296)","(15.0, 22.0, 19.375)","(5.5, 7.6, 7.570731707317073)","(4.0, 5.0, 4.9441860465116285)","(11.0, 15.5, 14.875)","(31.0, 40.0, 39.333333333333336)"
11-01-2023 18:38:13.308255,"(2.8, 99999, 99990)","(3.1, 4.0, 3.9104477611940296)","(15.0, 22.0, 19.375)","(5.5, 7.6, 7.570731707317073)","(4.0, 5.0, 4.9441860465116285)","(11.0, 15.5, 15.03125)","(31.0, 40.0, 39.333333333333336)"
11-01-2023 18:38:14.474760,"(2.8, 99999, 99990)","(3.1, 3.95, 3.935)","(15.0, 22.0, 19.375)","(5.5, 7.6, 7.570731707317073)","(4.0, 5.0, 4.9441860465116285)","(11.0, 15.5, 15.03125)","(31.0, 40.0, 39.333333333333336)"
11-01-2023 18:38:15.579731,"(2.8, 99999, 99990)","(3.1, 3.95, 3.9411764705882355)","(15.0, 21.0, 19.75)","(5.5, 7.6, 7.570731707317073)","(4.0, 5.0, 4.9441860465116285)","(11.0, 15.5, 15.03125)","(31.0, 40.0, 39.333333333333336)"
11-01-2023 18:38:16.702920,"(2.8, 99999, 99990)","(3.1, 3.95, 3.9411764705882355)","(15.0, 21.0, 17.25)","(5.5, 7.6, 7.570731707317073)","(4.0, 5.0, 4.9441860465116285)","(11.0, 15.5, 15.03125)","(31.0, 40.0, 39.333333333333336)"
11-01-2023 18:38:17.808399,"(2.8, 99999, 99990)","(3.1, 3.95, 3.9411764705882355)","(15.0, 21.0, 18.5)","(5.5, 7.6, 7.570731707317073)","(4.0, 5.0, 4.9441860465116285)","(11.0, 15.5, 14.238095238095237)","(31.0, 40.0, 39.333333333333336)"
11-01-2023 18:38:18.893579,"(2.8, 99999, 99990)","(3.1, 3.95, 3.9411764705882355)","(15.0, 21.0, 18.5)","(5.5, 7.6, 7.570731707317073)","(4.0, 5.0, 4.9441860465116285)","(11.0, 15.0, 14.238095238095237)","(31.0, 40.0, 39.333333333333336)"
11-01-2023 18:38:19.999174,"(2.8, 99999, 99990)","(3.1, 3.95, 3.9411764705882355)","(15.0, 21.0, 18.0)","(5.5, 7.6, 7.573333333333333)","(4.0, 5.0, 4.9441860465116285)","(11.0, 15.0, 14.238095238095237)","(31.0, 40.0, 39.333333333333336)"
11-01-2023 18:38:20.911800,"(2.8, 99999, 99990)","(3.1, 3.95, 3.9411764705882355)","(15.0, 21.0, 18.0)","(5.5, 7.6, 7.573333333333333)","(4.0, 5.0, 4.9441860465116285)","(11.0, 15.0, 14.238095238095237)","(31.0, 40.0, 39.333333333333336)"
11-01-2023 18:38:21.948035,"(2.8, 99999, 99990)","(3.1, 3.95, 3.9411764705882355)","(15.0, 21.0, 18.0)","(5.5, 7.6, 7.574468085106383)","(4.0, 5.0, 4.9441860465116285)","(11.0, 15.0, 14.238095238095237)","(31.0, 40.0, 39.333333333333336)"
11-01-2023 18:38:23.060727,"(2.8, 99999, 99990)","(3.1, 3.95, 3.9411764705882355)","(14.0, 21.0, 18.0)","(5.5, 7.6, 7.574468085106383)","(4.0, 5.0, 4.9441860465116285)","(11.0, 15.0, 14.238095238095237)","(31.0, 40.0, 39.333333333333336)"
11-01-2023 18:38:24.140024,"(2.8, 99999, 99990)","(3.1, 3.95, 3.9411764705882355)","(14.0, 21.0, 18.0)","(5.5, 7.6, 7.574468085106383)","(4.0, 5.0, 4.9441860465116285)","(11.0, 15.0, 14.238095238095237)","(31.0, 40.0, 36.78260869565217)"
11-01-2023 18:38:25.236495,"(2.8, 99999, 99990)","(3.1, 3.95, 3.9411764705882355)","(14.0, 21.0, 18.0)","(5.5, 7.6, 7.574468085106383)","(4.0, 5.0, 4.9441860465116285)","(11.0, 15.0, 14.238095238095237)","(31.0, 42.0, 36.46153846153846)"
11-01-2023 18:38:26.367067,"(2.8, 99999, 99990)","(3.1, 3.95, 3.93448275862069)","(14.0, 21.0, 18.0)","(5.5, 7.6, 7.574468085106383)","(4.0, 5.0, 4.9441860465116285)","(11.0, 15.0, 15.5)","(31.0, 42.0, 36.46153846153846)"
11-01-2023 18:38:27.460930,"(2.8, 99999, 99990)","(3.1, 3.95, 3.93448275862069)","(14.0, 21.0, 17.85)","(5.5, 7.6, 7.574468085106383)","(4.0, 5.0, 4.9441860465116285)","(11.0, 17.5, 14.7)","(31.0, 42.0, 38.8)"
11-01-2023 18:38:28.498133,"(2.8, 99999, 99990)","(3.1, 3.95, 3.93448275862069)","(14.0, 21.0, 18.5)","(5.5, 7.6, 7.574468085106383)","(4.0, 5.0, 4.9441860465116285)","(11.0, 16.5, 14.7)","(31.0, 40.0, 38.8)"
11-01-2023 18:38:29.460944,"(2.8, 99999, 99990)","(3.1, 3.95, 3.93448275862069)","(14.0, 21.0, 18.692307692307693)","(5.5, 7.6, 7.574468085106383)","(4.0, 5.0, 4.9441860465116285)","(11.0, 14.5, 13.785714285714286)","(31.0, 40.0, 37.69230769230769)"
11-01-2023 18:38:30.588382,"(2.8, 99999, 99990)","(3.1, 3.95, 3.93448275862069)","(14.0, 21.0, 18.545454545454547)","(5.5, 7.6, 7.574468085106383)","(4.0, 5.0, 4.9441860465116285)","(11.0, 14.5, 13.397058823529411)","(31.0, 40.0, 37.69230769230769)"
11-01-2023 18:38:31.710061,"(2.8, 99999, 99990)","(3.1, 3.95, 3.93448275862069)","(14.0, 21.0, 18.545454545454547)","(5.5, 7.6, 7.574468085106383)","(4.0, 5.0, 4.9441860465116285)","(11.0, 14.5, 13.397058823529411)","(31.0, 40.0, 37.27272727272727)"
11-01-2023 18:38:32.796991,"(2.8, 99999, 99990)","(3.1, 3.95, 3.93448275862069)","(14.0, 21.0, 18.75)","(5.5, 7.6, 7.574468085106383)","(4.0, 5.0, 4.9441860465116285)","(11.0, 14.5, 13.397058823529411)","(31.0, 40.0, 36.666666666666664)"
11-01-2023 18:38:33.926540,"(2.8, 99999, 99990)","(3.1, 3.95, 3.93448275862069)","(14.0, 21.0, 18.75)","(5.5, 7.6, 7.574468085106383)","(4.0, 5.0, 4.9441860465116285)","(11.0, 14.5, 13.397058823529411)","(31.0, 40.0, 37.42857142857143)"
11-01-2023 18:38:34.933872,"(2.8, 99999, 99990)","(3.1, 3.95, 3.93448275862069)","(14.0, 21.0, 18.5)","(5.5, 7.6, 7.573333333333333)","(4.0, 5.0, 4.9441860465116285)","(11.0, 14.5, 13.397058823529411)","(31.0, 40.0, 37.42857142857143)"
11-01-2023 18:38:35.959411,"(2.8, 99999, 99990)","(3.1, 3.95, 3.93448275862069)","(14.0, 21.0, 18.5)","(5.5, 7.6, 7.573333333333333)","(4.0, 5.0, 4.9441860465116285)","(11.0, 14.5, 13.397058823529411)","(31.0, 40.0, 37.42857142857143)"
11-01-2023 18:38:36.993118,"(2.8, 99999, 99990)","(3.1, 3.95, 3.9371428571428573)","(14.0, 21.0, 18.5)","(5.5, 7.6, 7.573333333333333)","(4.0, 5.0, 4.9441860465116285)","(11.0, 14.5, 13.397058823529411)","(31.0, 40.0, 37.42857142857143)"
11-01-2023 18:38:38.040914,"(2.8, 99999, 99990)","(3.2, 3.95, 3.9325)","(14.0, 21.0, 18.5)","(5.5, 7.6, 7.573333333333333)","(4.0, 5.0, 4.9441860465116285)","(11.0, 14.5, 13.397058823529411)","(31.0, 40.0, 37.42857142857143)"
11-01-2023 18:38:39.180856,"(2.8, 99999, 99990)","(3.2, 3.95, 3.9325)","(14.0, 21.0, 18.5)","(5.5, 7.6, 7.573333333333333)","(4.0, 5.0, 4.9441860465116285)","(11.0, 14.5, 13.11111111111111)","(31.0, 40.0, 37.42857142857143)"
11-01-2023 18:38:40.299289,"(2.8, 99999, 99990)","(3.2, 3.95, 3.9325)","(14.0, 21.0, 19.26923076923077)","(5.5, 7.6, 7.573333333333333)","(4.0, 5.0, 4.9441860465116285)","(11.0, 14.5, 12.88888888888889)","(31.0, 40.0, 37.81818181818182)"
11-01-2023 18:38:41.337183,"(2.9, 99999, 99990)","(3.3, 3.95, 3.9325)","(14.0, 21.0, 18.1875)","(5.5, 7.6, 7.4399999999999995)","(4.2, 5.0, 4.9441860465116285)","(11.0, 14.5, 12.9375)","(26.0, 40.0, 37.81818181818182)"
11-01-2023 18:38:42.430270,"(2.9, 99999, 99990)","(3.3, 3.95, 3.9325)","(14.0, 21.0, 18.1875)","(5.5, 7.6, 7.450746268656716)","(4.2, 5.0, 5.221052631578948)","(11.0, 14.5, 14.90909090909091)","(26.0, 40.0, 37.81818181818182)"
11-01-2023 18:38:43.599928,"(2.9, 99999, 99990)","(3.3, 3.95, 3.9325)","(14.0, 21.0, 18.5)","(5.5, 7.6, 7.573333333333333)","(4.2, 5.3, 5.216541353383459)","(11.0, 16.5, 14.75)","(26.0, 40.0, 36.18181818181818)"
