,Latrell,Human Touch,Emma Bundock,Faster Than Hoot,Coruba,Umagico
09-01-2023 18:48:15.313321,"(2.3, 2.7, 2.606666666666667)","(10.0, 18.0, 14.4)","(15.0, 48.0, 26.333333333333336)","(5.5, 10.5, 8.3)","(11.0, 23.0, 15.125)","(2.3, 3.65, 2.7678571428571432)"
09-01-2023 18:48:16.231767,"(2.3, 2.7, 2.606666666666667)","(10.0, 18.0, 14.4)","(15.0, 48.0, 26.333333333333336)","(5.5, 10.5, 8.3)","(11.0, 23.0, 15.125)","(2.3, 3.65, 2.7678571428571432)"
09-01-2023 18:48:17.313267,"(2.3, 2.7, 2.606666666666667)","(10.0, 18.0, 16.0)","(15.0, 48.0, 26.333333333333336)","(5.5, 10.5, 8.3)","(11.0, 23.0, 15.125)","(2.3, 3.65, 2.7678571428571432)"
09-01-2023 18:48:18.505467,"(2.3, 2.7, 2.606666666666667)","(10.0, 18.0, 16.0)","(15.0, 48.0, 26.333333333333336)","(5.5, 10.5, 8.3)","(11.0, 23.0, 15.125)","(2.3, 3.65, 2.7678571428571432)"
09-01-2023 18:48:20.138734,"(2.3, 2.64, 2.597777777777778)","(10.0, 18.0, 16.0)","(15.0, 48.0, 26.333333333333336)","(5.5, 10.5, 8.3)","(11.0, 23.0, 15.125)","(2.3, 3.65, 2.7678571428571432)"
09-01-2023 18:48:21.412848,"(2.3, 2.62, 2.597777777777778)","(10.0, 18.0, 16.0)","(15.0, 48.0, 26.333333333333336)","(5.5, 10.5, 8.3)","(11.0, 23.0, 15.125)","(2.3, 3.65, 2.7678571428571432)"
09-01-2023 18:48:22.571790,"(2.3, 2.62, 2.597777777777778)","(10.0, 18.0, 16.0)","(15.0, 48.0, 26.333333333333336)","(5.5, 10.5, 8.3)","(11.0, 23.0, 15.125)","(2.3, 3.65, 2.7678571428571432)"
09-01-2023 18:48:23.532169,"(2.3, 2.62, 2.597777777777778)","(10.0, 18.0, 16.0)","(15.0, 48.0, 26.333333333333336)","(5.5, 10.5, 8.378571428571428)","(11.0, 23.0, 15.125)","(2.3, 3.65, 2.7678571428571432)"
09-01-2023 18:48:24.549376,"(2.3, 2.62, 2.597777777777778)","(10.0, 18.0, 16.0)","(15.0, 48.0, 26.333333333333336)","(5.5, 10.5, 8.378571428571428)","(11.0, 23.0, 15.125)","(2.3, 3.65, 2.7678571428571432)"
09-01-2023 18:48:25.573516,"(2.3, 2.62, 2.597777777777778)","(10.0, 18.0, 16.0)","(15.0, 48.0, 26.333333333333336)","(5.5, 10.5, 8.378571428571428)","(11.0, 23.0, 15.125)","(2.3, 3.65, 2.7678571428571432)"
09-01-2023 18:48:26.769468,"(2.3, 2.62, 2.597777777777778)","(10.0, 18.0, 16.0)","(15.0, 48.0, 26.333333333333336)","(5.5, 10.5, 8.378571428571428)","(11.0, 23.0, 15.125)","(2.3, 3.65, 2.7678571428571432)"
09-01-2023 18:48:27.915252,"(2.3, 2.62, 2.597777777777778)","(10.0, 18.0, 16.0)","(15.0, 48.0, 26.333333333333336)","(5.5, 10.5, 8.378571428571428)","(11.0, 23.0, 15.125)","(2.3, 3.65, 2.7678571428571432)"
09-01-2023 18:48:29.017960,"(2.3, 2.62, 2.597777777777778)","(10.0, 18.0, 16.0)","(15.0, 48.0, 26.333333333333336)","(5.5, 10.5, 8.378571428571428)","(11.0, 23.0, 15.125)","(2.3, 3.65, 2.7678571428571432)"
09-01-2023 18:48:30.069288,"(2.3, 2.62, 2.597777777777778)","(10.0, 18.0, 16.0)","(15.0, 48.0, 26.333333333333336)","(5.5, 10.5, 8.378571428571428)","(11.0, 23.0, 15.125)","(2.3, 3.65, 2.8583333333333334)"
09-01-2023 18:48:30.946209,"(2.3, 2.62, 2.597777777777778)","(10.0, 18.0, 16.0)","(15.0, 46.0, 29.055555555555557)","(5.5, 10.5, 8.378571428571428)","(11.0, 23.0, 15.125)","(2.3, 3.65, 2.8583333333333334)"
09-01-2023 18:48:31.830452,"(2.3, 2.62, 2.597777777777778)","(10.0, 18.0, 16.0)","(15.0, 46.0, 29.055555555555557)","(5.5, 10.5, 8.378571428571428)","(11.0, 23.0, 15.125)","(2.3, 3.55, 2.9833333333333334)"
09-01-2023 18:48:32.816714,"(2.3, 2.62, 2.597777777777778)","(10.0, 18.0, 16.0)","(15.0, 46.0, 29.055555555555557)","(5.5, 10.5, 8.378571428571428)","(11.0, 23.0, 15.125)","(2.3, 3.55, 2.9833333333333334)"
09-01-2023 18:48:33.768512,"(2.3, 2.62, 2.597777777777778)","(10.0, 18.0, 16.0)","(15.0, 46.0, 29.055555555555557)","(5.5, 10.5, 8.378571428571428)","(11.0, 23.0, 15.125)","(2.3, 3.55, 2.9833333333333334)"
09-01-2023 18:48:34.754041,"(2.3, 2.62, 2.597777777777778)","(10.0, 18.0, 16.0)","(15.0, 46.0, 32.92857142857143)","(5.5, 10.5, 8.378571428571428)","(11.0, 23.0, 15.125)","(2.3, 3.55, 2.9833333333333334)"
09-01-2023 18:48:35.746001,"(2.3, 2.62, 2.610886075949367)","(10.0, 18.0, 16.0)","(15.0, 44.0, 31.785714285714285)","(5.5, 10.5, 8.378571428571428)","(11.0, 23.0, 15.125)","(2.3, 3.55, 3.307142857142857)"
09-01-2023 18:48:36.804525,"(2.3, 2.62, 2.393333333333333)","(10.0, 18.0, 16.0)","(15.0, 44.0, 28.166666666666664)","(5.5, 10.5, 8.378571428571428)","(11.0, 23.0, 15.125)","(2.3, 3.55, 3.135)"
09-01-2023 18:48:37.909271,"(2.3, 2.62, 2.5957142857142856)","(10.0, 18.0, 14.5)","(15.0, 44.0, 28.166666666666664)","(5.5, 10.5, 8.378571428571428)","(11.0, 23.0, 15.125)","(2.3, 3.55, 3.135)"
09-01-2023 18:48:38.981070,"(2.3, 2.62, 2.5957142857142856)","(10.0, 18.0, 15.25)","(15.0, 44.0, 28.166666666666664)","(5.5, 10.5, 8.378571428571428)","(11.0, 23.0, 15.125)","(2.3, 3.55, 3.135)"
09-01-2023 18:48:40.040396,"(2.3, 2.62, 2.5957142857142856)","(10.0, 18.0, 15.59375)","(15.0, 44.0, 28.166666666666664)","(5.5, 10.5, 8.378571428571428)","(11.0, 23.0, 15.125)","(2.3, 3.55, 3.135)"
09-01-2023 18:48:41.117872,"(2.3, 2.62, 2.5957142857142856)","(10.0, 18.0, 15.59375)","(15.0, 44.0, 28.166666666666664)","(5.5, 10.5, 8.378571428571428)","(11.0, 23.0, 15.125)","(2.3, 3.55, 3.0100000000000002)"
09-01-2023 18:48:42.421863,"(2.3, 2.62, 2.5957142857142856)","(10.0, 18.0, 15.59375)","(15.0, 44.0, 28.166666666666664)","(5.5, 10.5, 8.378571428571428)","(11.0, 23.0, 15.125)","(2.3, 3.55, 3.0100000000000002)"
09-01-2023 18:48:43.515882,"(2.3, 2.62, 2.5957142857142856)","(10.0, 18.0, 15.59375)","(15.0, 44.0, 28.166666666666664)","(5.5, 10.5, 8.014285714285714)","(11.0, 23.0, 15.125)","(2.3, 3.55, 3.0100000000000002)"
09-01-2023 18:48:44.445108,"(2.3, 2.62, 2.565161290322581)","(10.0, 18.0, 15.59375)","(15.0, 44.0, 20.666666666666668)","(5.5, 10.5, 8.014285714285714)","(11.0, 23.0, 15.125)","(2.3, 3.55, 3.0100000000000002)"
09-01-2023 18:48:45.509431,"(2.3, 2.62, 2.565161290322581)","(10.0, 18.0, 15.59375)","(15.0, 44.0, 20.666666666666668)","(5.5, 10.5, 8.8125)","(11.0, 23.0, 15.125)","(2.3, 3.55, 3.0100000000000002)"
09-01-2023 18:48:46.592116,"(2.3, 2.62, 2.565161290322581)","(10.0, 18.0, 15.59375)","(15.0, 44.0, 20.666666666666668)","(5.5, 10.5, 8.8125)","(11.0, 23.0, 15.125)","(2.3, 3.55, 3.0100000000000002)"
09-01-2023 18:48:47.789629,"(2.3, 2.62, 2.565161290322581)","(10.0, 18.0, 15.59375)","(15.0, 44.0, 20.666666666666668)","(5.5, 10.5, 8.8125)","(11.0, 23.0, 15.125)","(2.3, 3.55, 3.0100000000000002)"
09-01-2023 18:48:48.827073,"(2.3, 2.62, 2.565161290322581)","(10.0, 18.0, 15.59375)","(15.0, 44.0, 20.666666666666668)","(5.5, 10.5, 8.8125)","(11.0, 23.0, 15.125)","(2.3, 3.55, 3.0100000000000002)"
09-01-2023 18:48:49.945564,"(2.3, 2.62, 2.565161290322581)","(10.0, 18.0, 15.59375)","(15.0, 44.0, 20.666666666666668)","(5.5, 10.5, 8.8125)","(11.0, 23.0, 15.125)","(2.3, 3.55, 3.0100000000000002)"
09-01-2023 18:48:50.834038,"(2.3, 2.62, 2.565161290322581)","(10.0, 18.0, 15.59375)","(15.0, 44.0, 20.666666666666668)","(5.5, 10.5, 8.8125)","(11.0, 23.0, 15.125)","(2.3, 3.55, 3.0100000000000002)"
09-01-2023 18:48:51.687804,"(2.3, 2.62, 2.565161290322581)","(10.0, 18.0, 15.59375)","(15.0, 44.0, 20.666666666666668)","(5.5, 10.5, 8.8125)","(11.0, 23.0, 15.875)","(2.3, 3.55, 3.0100000000000002)"
09-01-2023 18:48:52.604463,"(2.3, 2.62, 2.565161290322581)","(10.0, 18.0, 15.59375)","(15.0, 44.0, 20.666666666666668)","(5.5, 10.5, 8.8125)","(11.0, 23.0, 15.875)","(2.3, 3.55, 3.0100000000000002)"
09-01-2023 18:48:53.578846,"(2.3, 2.62, 2.565161290322581)","(10.0, 18.0, 15.59375)","(15.0, 44.0, 20.666666666666668)","(5.5, 10.5, 8.8125)","(11.0, 23.0, 15.875)","(2.3, 3.55, 3.0100000000000002)"
09-01-2023 18:48:54.637301,"(2.3, 2.62, 2.565161290322581)","(10.0, 18.0, 15.59375)","(15.0, 44.0, 20.666666666666668)","(5.5, 10.5, 8.8125)","(11.0, 23.0, 15.875)","(2.3, 3.55, 3.0100000000000002)"
09-01-2023 18:48:59.929189,"(2.3, 2.62, 2.565161290322581)","(10.0, 18.0, 15.59375)","(15.0, 44.0, 20.666666666666668)","(5.5, 10.5, 8.8125)","(11.0, 23.0, 15.875)","(2.35, 3.55, 3.0100000000000002)"
09-01-2023 18:49:00.929346,"(2.3, 2.62, 2.565161290322581)","(10.0, 18.0, 15.59375)","(15.0, 44.0, 20.666666666666668)","(5.5, 10.5, 8.8125)","(11.0, 23.0, 15.875)","(2.35, 3.55, 2.8244444444444445)"
09-01-2023 18:49:01.974272,"(2.3, 2.58, 2.3525)","(10.0, 22.0, 16.75)","(15.0, 42.0, 20.333333333333332)","(5.5, 10.5, 8.8125)","(11.0, 23.0, 15.875)","(2.35, 3.5, 2.8244444444444445)"
09-01-2023 18:49:03.044741,"(2.3, 2.56, 2.313684210526316)","(10.0, 22.0, 16.75)","(15.0, 42.0, 20.333333333333332)","(5.5, 10.5, 8.879999999999999)","(11.0, 23.0, 15.875)","(2.35, 3.5, 2.8244444444444445)"
09-01-2023 18:49:04.191008,"(2.3, 2.56, 2.3118181818181816)","(10.0, 22.0, 17.5)","(15.0, 42.0, 20.333333333333332)","(5.5, 10.5, 8.879999999999999)","(11.0, 23.0, 15.875)","(2.35, 3.5, 2.8244444444444445)"
09-01-2023 18:49:05.055210,"(2.3, 2.52, 2.332173913043478)","(10.0, 21.0, 17.5)","(15.0, 42.0, 20.333333333333332)","(5.5, 10.5, 8.879999999999999)","(11.0, 23.0, 15.875)","(2.35, 3.5, 2.8244444444444445)"
09-01-2023 18:49:05.979326,"(2.3, 2.56, 2.340869565217391)","(10.0, 20.0, 16.5)","(15.0, 42.0, 20.333333333333332)","(5.5, 10.5, 8.879999999999999)","(11.0, 23.0, 15.875)","(2.35, 3.5, 2.8244444444444445)"
09-01-2023 18:49:06.910344,"(2.3, 2.56, 2.340869565217391)","(10.0, 19.0, 17.0)","(15.0, 42.0, 20.333333333333332)","(5.5, 10.5, 8.879999999999999)","(11.0, 23.0, 15.875)","(2.35, 3.5, 2.8244444444444445)"
09-01-2023 18:49:07.839570,"(2.3, 2.54, 2.38)","(10.0, 18.5, 16.142857142857142)","(15.0, 42.0, 20.333333333333332)","(5.5, 10.5, 8.879999999999999)","(11.0, 23.0, 15.875)","(2.35, 3.5, 2.8244444444444445)"
09-01-2023 18:49:08.963128,"(2.3, 2.54, 2.3365217391304345)","(10.0, 18.5, 15.0)","(15.0, 42.0, 20.333333333333332)","(5.5, 10.5, 8.879999999999999)","(11.0, 23.0, 15.875)","(2.35, 3.5, 2.8244444444444445)"
09-01-2023 18:49:10.119302,"(2.3, 2.54, 2.3365217391304345)","(10.0, 18.5, 15.0)","(15.0, 42.0, 20.333333333333332)","(5.5, 10.5, 8.294117647058824)","(11.0, 23.0, 15.5)","(2.35, 3.5, 2.8244444444444445)"
09-01-2023 18:49:11.122748,"(2.3, 2.52, 2.3723076923076922)","(10.0, 18.5, 15.0)","(15.0, 42.0, 20.333333333333332)","(5.5, 10.5, 8.294117647058824)","(11.0, 23.0, 15.5)","(2.35, 3.5, 2.8244444444444445)"
09-01-2023 18:49:12.179595,"(2.3, 2.5, 2.3278260869565215)","(10.0, 18.5, 15.0)","(15.0, 42.0, 20.333333333333332)","(5.5, 10.5, 8.714285714285714)","(11.0, 23.0, 15.875)","(2.35, 3.5, 2.8244444444444445)"
09-01-2023 18:49:13.193072,"(2.3, 2.48, 2.323478260869565)","(10.0, 18.5, 15.0)","(15.0, 42.0, 20.333333333333332)","(5.5, 10.5, 8.526315789473685)","(11.0, 23.0, 15.875)","(2.35, 3.5, 2.8244444444444445)"
09-01-2023 18:49:14.339844,"(2.3, 2.56, 2.340869565217391)","(10.0, 18.5, 15.0)","(15.0, 42.0, 20.333333333333332)","(5.5, 10.5, 8.526315789473685)","(11.0, 23.0, 15.875)","(2.35, 3.5, 2.8244444444444445)"
09-01-2023 18:49:15.393417,"(2.3, 2.56, 2.340869565217391)","(10.0, 18.5, 15.0)","(15.0, 42.0, 20.333333333333332)","(5.5, 10.5, 8.526315789473685)","(11.0, 23.0, 15.875)","(2.35, 3.5, 2.8244444444444445)"
09-01-2023 18:49:16.433305,"(2.3, 2.56, 2.340869565217391)","(10.0, 18.5, 15.0)","(15.0, 42.0, 20.333333333333332)","(5.5, 10.5, 8.526315789473685)","(11.0, 23.0, 15.875)","(2.35, 3.5, 2.8244444444444445)"
09-01-2023 18:49:17.380805,"(2.3, 2.56, 2.333846153846154)","(10.0, 18.5, 15.0)","(15.0, 42.0, 20.333333333333332)","(5.5, 10.5, 8.526315789473685)","(11.0, 23.0, 15.875)","(2.35, 3.5, 2.8244444444444445)"
09-01-2023 18:49:18.333198,"(2.3, 2.56, 2.333846153846154)","(10.0, 18.5, 15.0)","(15.0, 42.0, 20.333333333333332)","(5.5, 10.5, 8.526315789473685)","(11.0, 23.0, 15.875)","(2.35, 3.5, 2.8244444444444445)"
09-01-2023 18:49:19.272365,"(2.3, 2.56, 2.333846153846154)","(10.0, 18.5, 15.0)","(15.0, 42.0, 20.333333333333332)","(5.5, 10.5, 8.526315789473685)","(11.0, 23.0, 15.875)","(2.35, 3.5, 2.8244444444444445)"
09-01-2023 18:49:20.156112,"(2.3, 2.56, 2.333846153846154)","(10.0, 18.5, 15.0)","(15.0, 42.0, 20.333333333333332)","(5.5, 10.5, 8.526315789473685)","(11.0, 23.0, 15.875)","(2.35, 3.5, 2.8244444444444445)"
09-01-2023 18:49:21.209698,"(2.3, 2.56, 2.333846153846154)","(10.0, 18.5, 15.0)","(15.0, 42.0, 20.333333333333332)","(5.5, 12.0, 10.0)","(11.0, 23.0, 15.5)","(2.35, 3.5, 2.8244444444444445)"
09-01-2023 18:49:22.179941,"(2.3, 2.54, 2.2733333333333334)","(10.0, 18.5, 15.0)","(15.0, 42.0, 20.333333333333332)","(5.5, 11.0, 9.25)","(11.0, 23.0, 15.5)","(2.35, 3.5, 2.8244444444444445)"
09-01-2023 18:49:23.109869,"(2.3, 2.52, 2.3008695652173916)","(10.0, 18.5, 15.0)","(15.0, 42.0, 20.333333333333332)","(5.5, 10.5, 9.25)","(11.0, 23.0, 15.5)","(2.35, 3.5, 2.8244444444444445)"
09-01-2023 18:49:24.068133,"(2.3, 2.52, 2.3008695652173916)","(10.0, 18.5, 15.0)","(15.0, 42.0, 20.333333333333332)","(5.5, 10.5, 9.25)","(11.0, 23.0, 15.5)","(2.35, 3.5, 2.8244444444444445)"
09-01-2023 18:49:24.982727,"(2.3, 2.52, 2.3008695652173916)","(10.0, 18.5, 16.666666666666668)","(15.0, 42.0, 20.333333333333332)","(5.5, 10.5, 9.25)","(11.0, 23.0, 15.5)","(2.35, 3.5, 2.8244444444444445)"
09-01-2023 18:49:25.957967,"(2.3, 2.52, 2.2800000000000002)","(10.0, 18.5, 15.0)","(15.0, 42.0, 30.958333333333336)","(5.5, 10.5, 9.25)","(11.0, 23.0, 15.5)","(2.35, 3.5, 2.8244444444444445)"
09-01-2023 18:49:26.949153,"(2.3, 2.48, 2.2874999999999996)","(10.0, 18.5, 15.0)","(15.0, 42.0, 31.807692307692307)","(5.5, 10.5, 9.25)","(11.0, 23.0, 15.5)","(2.35, 3.5, 2.8244444444444445)"
09-01-2023 18:49:27.962277,"(2.3, 2.46, 2.2885714285714283)","(10.0, 18.5, 15.75)","(15.0, 42.0, 31.807692307692307)","(5.5, 10.5, 9.25)","(11.0, 23.0, 15.5)","(2.35, 3.5, 2.8244444444444445)"
09-01-2023 18:49:28.959299,"(2.3, 2.46, 2.289473684210526)","(10.0, 18.5, 15.75)","(15.0, 42.0, 31.807692307692307)","(5.5, 10.5, 9.25)","(11.0, 23.0, 15.5)","(2.35, 3.5, 2.8244444444444445)"
09-01-2023 18:49:29.879052,"(2.3, 2.48, 2.27)","(10.0, 18.5, 16.235294117647058)","(15.0, 42.0, 31.807692307692307)","(5.5, 10.5, 9.25)","(11.0, 23.0, 15.5)","(2.35, 3.5, 2.8244444444444445)"
09-01-2023 18:49:30.844262,"(2.3, 2.46, 2.287826086956522)","(10.0, 18.5, 16.235294117647058)","(15.0, 42.0, 31.807692307692307)","(5.5, 10.0, 8.7)","(11.0, 23.0, 15.5)","(2.35, 3.5, 3.0323076923076924)"
09-01-2023 18:49:31.789961,"(2.3, 2.46, 2.287826086956522)","(10.0, 18.5, 16.235294117647058)","(15.0, 42.0, 31.807692307692307)","(5.5, 10.0, 8.7)","(11.0, 23.0, 15.5)","(2.35, 3.5, 2.818888888888889)"
09-01-2023 18:49:33.022560,"(2.3, 2.46, 2.295)","(10.0, 18.5, 15.75)","(15.0, 40.0, 30.576923076923077)","(5.5, 10.5, 8.95)","(11.0, 23.0, 15.5)","(2.35, 3.45, 2.818888888888889)"
09-01-2023 18:49:34.181079,"(2.3, 2.44, 2.250526315789474)","(10.0, 18.5, 15.75)","(15.0, 40.0, 33.31818181818181)","(5.5, 10.5, 8.95)","(11.0, 23.0, 15.5)","(2.35, 3.45, 2.818888888888889)"
09-01-2023 18:49:35.365876,"(2.3, 2.42, 2.2775000000000003)","(10.0, 18.5, 16.473684210526315)","(15.0, 40.0, 33.31818181818181)","(5.5, 10.5, 8.95)","(11.0, 23.0, 15.5)","(2.35, 3.45, 2.818888888888889)"
09-01-2023 18:49:36.697675,"(2.3, 2.52, 2.293846153846154)","(10.0, 18.5, 16.473684210526315)","(15.0, 40.0, 33.31818181818181)","(5.5, 10.5, 8.95)","(11.0, 23.0, 15.5)","(2.35, 3.45, 2.818888888888889)"
09-01-2023 18:49:38.121027,"(2.3, 2.52, 2.293846153846154)","(10.0, 18.5, 16.473684210526315)","(15.0, 40.0, 28.75)","(5.5, 10.5, 8.95)","(11.0, 23.0, 15.5)","(2.35, 3.45, 2.818888888888889)"
09-01-2023 18:49:39.448861,"(2.3, 2.52, 2.293846153846154)","(10.0, 18.5, 16.473684210526315)","(15.0, 42.0, 28.75)","(5.5, 10.5, 8.95)","(11.0, 23.0, 15.5)","(2.35, 3.45, 2.818888888888889)"
09-01-2023 18:49:40.638574,"(2.3, 2.52, 2.3008695652173916)","(10.0, 18.5, 16.473684210526315)","(15.0, 42.0, 28.75)","(5.5, 10.5, 8.95)","(11.0, 23.0, 15.5)","(2.35, 3.45, 2.818888888888889)"
09-01-2023 18:49:41.825568,"(2.3, 2.52, 2.3008695652173916)","(10.0, 18.5, 16.473684210526315)","(15.0, 42.0, 28.75)","(5.5, 10.5, 8.95)","(11.0, 23.0, 15.5)","(2.35, 3.45, 2.818888888888889)"
09-01-2023 18:49:42.916644,"(2.3, 2.52, 2.3008695652173916)","(10.0, 18.5, 16.473684210526315)","(15.0, 42.0, 28.75)","(5.5, 10.5, 8.95)","(11.0, 23.0, 15.5)","(2.35, 3.45, 2.818888888888889)"
09-01-2023 18:49:43.895609,"(2.3, 2.52, 2.3008695652173916)","(10.0, 18.5, 16.235294117647058)","(15.0, 42.0, 28.75)","(5.5, 10.5, 8.95)","(11.0, 23.0, 15.5)","(2.35, 3.45, 2.818888888888889)"
09-01-2023 18:49:44.963135,"(2.3, 2.52, 2.3008695652173916)","(10.0, 18.5, 16.235294117647058)","(15.0, 42.0, 28.75)","(5.5, 10.5, 8.95)","(11.0, 23.0, 15.5)","(2.35, 3.45, 2.882)"
09-01-2023 18:49:45.885542,"(2.3, 2.36, 2.34)","(10.0, 18.5, 14.65)","(15.0, 42.0, 25.0)","(5.5, 10.5, 8.266666666666667)","(11.0, 23.0, 15.5)","(2.35, 3.45, 2.882)"
09-01-2023 18:49:46.885844,"(2.3, 2.36, 2.34)","(10.0, 18.5, 14.65)","(15.0, 42.0, 25.0)","(5.5, 10.0, 9.200000000000001)","(11.0, 23.0, 15.5)","(2.35, 3.45, 2.882)"
09-01-2023 18:49:47.900586,"(2.3, 2.36, 2.34)","(10.0, 18.5, 14.65)","(15.0, 42.0, 25.0)","(5.5, 9.8, 9.200000000000001)","(11.0, 23.0, 15.5)","(2.35, 3.45, 2.882)"
09-01-2023 18:49:48.922885,"(2.3, 2.36, 2.34)","(10.0, 18.5, 14.65)","(15.0, 42.0, 39.0)","(5.5, 9.8, 9.0)","(11.0, 23.0, 15.5)","(2.35, 3.45, 2.882)"
09-01-2023 18:49:49.960014,"(2.3, 2.36, 2.34)","(10.0, 18.5, 14.65)","(15.0, 50.0, 39.0)","(5.5, 9.8, 9.0)","(11.0, 23.0, 15.5)","(2.35, 3.45, 2.882)"
09-01-2023 18:49:51.035577,"(2.3, 2.36, 2.34)","(10.0, 18.5, 14.65)","(15.0, 50.0, 39.0)","(5.5, 9.8, 9.0)","(11.0, 23.0, 15.4)","(2.35, 3.45, 2.882)"
09-01-2023 18:49:52.042251,"(2.3, 2.36, 2.34)","(10.0, 18.5, 14.65)","(15.0, 50.0, 39.0)","(5.5, 9.8, 9.0)","(11.0, 25.0, 19.0)","(2.35, 3.45, 2.882)"
09-01-2023 18:49:52.906418,"(2.3, 2.36, 2.34)","(10.0, 18.5, 14.65)","(15.0, 50.0, 39.0)","(5.5, 9.8, 9.0)","(11.0, 25.0, 19.0)","(2.35, 3.45, 2.882)"
09-01-2023 18:49:53.806511,"(2.3, 2.36, 2.34)","(10.0, 21.0, 17.8)","(15.0, 50.0, 39.0)","(5.5, 9.8, 8.9)","(11.0, 25.0, 19.0)","(2.35, 3.45, 3.0442857142857145)"
09-01-2023 18:49:54.748164,"(2.3, 2.36, 2.34)","(10.0, 21.0, 15.666666666666666)","(15.0, 50.0, 39.0)","(5.5, 9.8, 9.0)","(11.0, 25.0, 19.0)","(2.35, 3.45, 3.0442857142857145)"
09-01-2023 18:49:55.719327,"(2.3, 2.36, 2.34)","(10.0, 20.0, 16.5)","(15.0, 50.0, 39.0)","(5.5, 9.8, 9.0)","(11.0, 25.0, 19.0)","(2.35, 3.45, 3.0442857142857145)"
09-01-2023 18:49:56.692935,"(2.3, 2.36, 2.34)","(10.0, 20.0, 15.333333333333334)","(15.0, 50.0, 39.0)","(5.5, 9.8, 9.0)","(11.0, 25.0, 19.0)","(2.35, 3.45, 3.0442857142857145)"
09-01-2023 18:49:57.708118,"(2.3, 2.36, 2.34)","(10.0, 20.0, 16.0)","(15.0, 50.0, 39.0)","(5.5, 9.8, 9.0)","(11.0, 25.0, 19.0)","(2.35, 3.45, 3.0442857142857145)"
09-01-2023 18:49:58.746352,"(2.3, 2.36, 2.34)","(10.0, 20.0, 15.1)","(15.0, 50.0, 39.0)","(5.5, 9.8, 9.0)","(11.0, 25.0, 19.0)","(2.35, 3.45, 3.0442857142857145)"
09-01-2023 18:49:59.742751,"(2.3, 2.36, 2.34)","(10.0, 20.0, 15.1)","(15.0, 50.0, 39.0)","(5.5, 9.8, 9.0)","(11.0, 25.0, 19.0)","(2.35, 3.45, 3.0442857142857145)"
09-01-2023 18:50:00.662122,"(2.3, 2.36, 2.34)","(10.0, 20.0, 15.1)","(15.0, 50.0, 39.0)","(5.5, 9.8, 9.0)","(11.0, 25.0, 19.0)","(2.35, 3.45, 3.0442857142857145)"
09-01-2023 18:50:01.611801,"(2.3, 2.36, 2.34)","(10.0, 20.0, 15.1)","(15.0, 50.0, 39.0)","(5.5, 9.8, 10.057142857142857)","(11.0, 25.0, 19.0)","(2.35, 3.45, 2.9929729729729733)"
09-01-2023 18:50:02.634206,"(2.3, 2.36, 2.34)","(10.0, 20.0, 15.1)","(15.0, 50.0, 39.0)","(5.5, 10.5, 9.725)","(11.0, 25.0, 14.833333333333334)","(2.35, 4.3, 3.022857142857143)"
09-01-2023 18:50:03.664132,"(2.3, 2.36, 2.34)","(10.0, 20.0, 15.1)","(15.0, 48.0, 29.4)","(5.5, 10.5, 9.725)","(11.0, 24.0, 16.666666666666668)","(2.35, 3.4, 3.022857142857143)"
09-01-2023 18:50:04.688263,"(2.3, 2.36, 2.34)","(10.0, 20.0, 15.1)","(15.0, 48.0, 29.4)","(5.5, 10.5, 9.725)","(11.0, 24.0, 16.666666666666668)","(2.35, 3.4, 3.022857142857143)"
09-01-2023 18:50:05.608888,"(2.3, 2.36, 2.34)","(10.0, 20.0, 15.1)","(15.0, 48.0, 29.4)","(5.5, 10.5, 9.725)","(11.0, 24.0, 16.666666666666668)","(2.35, 3.4, 3.022857142857143)"
09-01-2023 18:50:06.468355,"(2.3, 2.36, 2.34)","(10.0, 20.0, 15.1)","(15.0, 48.0, 29.4)","(5.5, 10.5, 9.725)","(11.0, 24.0, 16.666666666666668)","(2.35, 3.4, 3.022857142857143)"
09-01-2023 18:50:07.403218,"(2.3, 2.36, 2.34)","(10.0, 20.0, 15.1)","(15.0, 48.0, 29.4)","(5.5, 10.5, 9.725)","(11.0, 24.0, 16.666666666666668)","(2.35, 3.4, 3.022857142857143)"
09-01-2023 18:50:08.378162,"(2.3, 2.36, 2.34)","(10.0, 20.0, 15.1)","(15.0, 48.0, 29.4)","(5.5, 10.5, 9.725)","(11.0, 24.0, 16.666666666666668)","(2.35, 3.4, 3.022857142857143)"
09-01-2023 18:50:09.446446,"(2.3, 2.36, 2.34)","(10.0, 20.0, 15.1)","(15.0, 48.0, 32.42857142857143)","(5.5, 10.5, 9.725)","(11.0, 24.0, 16.666666666666668)","(2.35, 3.4, 3.022857142857143)"
09-01-2023 18:50:10.440039,"(2.3, 2.36, 2.34)","(10.0, 20.0, 15.1)","(15.0, 44.0, 32.42857142857143)","(5.5, 10.5, 9.725)","(11.0, 24.0, 16.666666666666668)","(2.35, 3.4, 3.022857142857143)"
09-01-2023 18:50:11.376889,"(2.3, 2.36, 2.34)","(10.0, 20.0, 15.1)","(15.0, 44.0, 29.0)","(5.5, 10.5, 9.725)","(11.0, 24.0, 16.666666666666668)","(2.35, 3.4, 3.022857142857143)"
09-01-2023 18:50:12.363195,"(2.3, 2.36, 2.34)","(10.0, 20.0, 15.1)","(15.0, 44.0, 29.0)","(5.5, 10.5, 9.725)","(11.0, 24.0, 16.666666666666668)","(2.35, 3.4, 2.993846153846154)"
