,Joyous Sensation,Princess Warrior,Bush Tiger,High Action,Trojan Package,Joey Mac,Coco Lilly,Fly Havoc
10-01-2023 15:21:36.934616,"(6.5, 9.6, 9.336)","(91.0, 480.0, 432.0)","(10.0, 13.5, 12.928571428571429)","(4.2, 4.9, 4.714285714285714)","(1.85, 2.24, 2.2361538461538464)","(17.0, 32.0, 28.5)","(14.0, 18.5, 15.813953488372093)","(11.0, 17.5, 16.675)"
10-01-2023 15:21:38.031259,"(6.5, 9.6, 9.336)","(91.0, 830.0, 454.5454545454545)","(10.0, 13.5, 12.928571428571429)","(4.2, 4.9, 4.74)","(1.85, 2.24, 2.2361538461538464)","(17.0, 32.0, 28.5)","(14.0, 18.5, 15.813953488372093)","(11.0, 17.5, 16.051724137931036)"
10-01-2023 15:21:39.100172,"(6.5, 9.6, 9.336)","(91.0, 830.0, 313.75)","(10.0, 13.5, 12.81578947368421)","(4.2, 4.9, 4.733333333333333)","(1.85, 2.24, 2.236774193548387)","(17.0, 32.0, 28.5)","(14.0, 18.5, 15.813953488372093)","(11.0, 17.5, 16.051724137931036)"
10-01-2023 15:21:40.226304,"(6.5, 9.6, 9.336)","(101.0, 830.0, 417.0)","(10.0, 13.5, 12.81578947368421)","(4.2, 5.0, 4.794736842105263)","(1.85, 2.24, 2.236774193548387)","(17.0, 32.0, 28.5)","(14.0, 18.5, 15.813953488372093)","(11.0, 17.5, 16.051724137931036)"
10-01-2023 15:21:41.401879,"(6.5, 9.6, 9.42)","(101.0, 830.0, 378.8888888888889)","(10.0, 13.5, 12.81578947368421)","(4.2, 5.0, 4.79)","(1.85, 2.24, 2.2372222222222224)","(17.0, 32.0, 29.05263157894737)","(14.0, 18.5, 15.813953488372093)","(11.0, 17.5, 16.051724137931036)"
10-01-2023 15:21:42.540838,"(6.5, 9.6, 9.42)","(101.0, 830.0, 378.8888888888889)","(10.0, 13.5, 12.81578947368421)","(4.2, 5.0, 4.87)","(1.85, 2.24, 2.2331034482758625)","(17.0, 32.0, 28.8)","(14.0, 18.5, 15.813953488372093)","(11.0, 17.5, 16.642857142857142)"
10-01-2023 15:21:43.652113,"(6.5, 10.5, 9.85)","(101.0, 480.0, 406.66666666666663)","(10.0, 13.5, 12.81578947368421)","(4.0, 5.0, 4.87)","(1.85, 2.24, 2.2331034482758625)","(17.0, 32.0, 28.8)","(14.0, 18.5, 15.813953488372093)","(12.0, 17.5, 16.0625)"
10-01-2023 15:21:44.723411,"(6.5, 10.5, 9.741666666666667)","(101.0, 480.0, 410.0)","(10.0, 13.5, 12.537037037037036)","(4.0, 5.0, 4.757142857142857)","(1.85, 2.24, 2.216756756756757)","(17.0, 32.0, 29.05263157894737)","(14.0, 18.5, 15.813953488372093)","(12.0, 17.5, 16.185714285714287)"
10-01-2023 15:21:45.851814,"(6.5, 10.5, 9.766666666666667)","(101.0, 480.0, 375.0)","(10.0, 13.5, 12.537037037037036)","(4.0, 4.8, 4.82)","(1.85, 2.22, 2.2163636363636368)","(17.0, 32.0, 28.8)","(14.0, 18.5, 15.813953488372093)","(12.0, 17.5, 16.185714285714287)"
10-01-2023 15:21:46.986382,"(6.5, 10.0, 9.75)","(101.0, 480.0, 375.0)","(10.0, 13.5, 12.537037037037036)","(4.0, 4.9, 4.7)","(1.85, 2.22, 2.2157142857142857)","(17.0, 32.0, 28.606060606060606)","(14.0, 18.5, 15.813953488372093)","(12.0, 17.5, 16.22222222222222)"
10-01-2023 15:21:48.093411,"(6.5, 10.0, 9.8125)","(101.0, 480.0, 438.0)","(10.0, 13.5, 12.537037037037036)","(4.0, 4.8, 4.625)","(1.85, 2.22, 2.2157142857142857)","(17.0, 32.0, 28.975609756097562)","(14.0, 18.5, 15.813953488372093)","(12.0, 17.5, 16.22222222222222)"
10-01-2023 15:21:49.134231,"(6.5, 10.0, 9.863636363636363)","(101.0, 480.0, 427.5)","(10.0, 13.5, 12.537037037037036)","(4.0, 4.8, 4.595238095238095)","(1.85, 2.22, 2.2115789473684213)","(17.0, 32.0, 28.8)","(14.0, 18.5, 15.813953488372093)","(12.0, 17.5, 16.32051282051282)"
10-01-2023 15:21:50.225675,"(6.5, 10.0, 9.833333333333334)","(101.0, 580.0, 502.5)","(10.0, 13.5, 12.537037037037036)","(4.0, 4.7, 4.58421052631579)","(1.85, 2.22, 2.21375)","(17.0, 32.0, 28.606060606060606)","(14.0, 18.5, 15.98913043478261)","(12.0, 17.5, 16.32051282051282)"
10-01-2023 15:21:51.279671,"(6.5, 10.0, 9.833333333333334)","(101.0, 570.0, 495.0)","(10.0, 13.5, 12.537037037037036)","(4.0, 4.7, 4.6869565217391305)","(1.85, 2.22, 2.204615384615385)","(17.0, 32.0, 28.8)","(14.0, 18.5, 16.558823529411764)","(12.0, 17.5, 16.678571428571427)"
10-01-2023 15:21:52.431555,"(6.5, 10.0, 9.882352941176471)","(101.0, 570.0, 495.0)","(10.0, 13.5, 12.60344827586207)","(4.0, 4.8, 4.6869565217391305)","(1.85, 2.22, 2.206666666666667)","(17.0, 32.0, 28.266666666666666)","(14.0, 18.5, 16.75)","(12.0, 17.5, 16.0625)"
10-01-2023 15:21:53.575424,"(6.5, 10.0, 9.882352941176471)","(101.0, 480.0, 427.5)","(10.0, 13.5, 12.735294117647058)","(4.0, 4.8, 4.675)","(1.85, 2.22, 2.2082352941176473)","(17.0, 32.0, 28.555555555555557)","(14.0, 17.0, 16.558823529411764)","(12.0, 17.5, 15.583333333333334)"
10-01-2023 15:21:54.640673,"(6.5, 10.0, 9.882352941176471)","(101.0, 480.0, 427.5)","(10.0, 13.5, 12.60344827586207)","(4.0, 4.7, 4.573684210526316)","(1.85, 2.22, 2.2141176470588237)","(17.0, 32.0, 29.05263157894737)","(14.0, 18.5, 16.558823529411764)","(12.0, 17.5, 15.583333333333334)"
10-01-2023 15:21:55.774294,"(6.5, 11.0, 10.48421052631579)","(101.0, 480.0, 427.5)","(10.0, 13.5, 12.735294117647058)","(4.0, 4.7, 4.629411764705882)","(1.85, 2.22, 2.2150000000000003)","(17.0, 32.0, 28.266666666666666)","(14.0, 18.5, 16.558823529411764)","(12.0, 17.5, 15.583333333333334)"
10-01-2023 15:21:56.935136,"(6.5, 11.0, 10.363636363636363)","(101.0, 480.0, 427.5)","(10.0, 13.5, 12.735294117647058)","(4.0, 4.7, 4.6375)","(1.85, 2.22, 2.2081081081081084)","(17.0, 32.0, 29.05263157894737)","(14.0, 18.5, 16.129032258064516)","(12.0, 17.5, 15.675675675675675)"
10-01-2023 15:21:58.102498,"(6.5, 11.0, 10.475)","(101.0, 480.0, 427.5)","(10.0, 13.5, 12.537037037037036)","(4.0, 4.7, 4.6375)","(1.85, 2.22, 2.2085714285714286)","(17.0, 32.0, 28.736842105263158)","(14.0, 18.5, 15.954545454545455)","(12.0, 17.5, 15.757575757575758)"
10-01-2023 15:21:59.238137,"(6.5, 11.0, 10.475)","(101.0, 480.0, 427.5)","(10.0, 13.5, 12.537037037037036)","(4.0, 4.7, 4.6375)","(1.85, 2.22, 2.2140000000000004)","(17.0, 32.0, 28.242424242424242)","(14.0, 18.5, 16.2)","(12.0, 17.5, 15.583333333333334)"
10-01-2023 15:22:00.299711,"(6.5, 11.0, 10.040000000000001)","(101.0, 480.0, 375.0)","(10.0, 13.5, 12.537037037037036)","(4.0, 4.7, 4.693333333333333)","(1.85, 2.22, 2.2131707317073173)","(17.0, 32.0, 29.264705882352942)","(14.0, 18.0, 15.933333333333334)","(12.0, 17.5, 15.583333333333334)"
10-01-2023 15:22:01.386887,"(6.5, 11.0, 10.36)","(101.0, 480.0, 380.0)","(10.0, 13.5, 12.60344827586207)","(4.0, 4.8, 4.693333333333333)","(1.85, 2.22, 2.2140000000000004)","(17.0, 32.0, 27.902439024390244)","(14.0, 18.0, 15.933333333333334)","(12.0, 17.5, 15.583333333333334)"
10-01-2023 15:22:02.476481,"(6.5, 11.0, 10.36)","(101.0, 480.0, 380.0)","(10.0, 13.5, 12.60344827586207)","(4.0, 4.8, 4.685714285714285)","(1.85, 2.22, 2.2140000000000004)","(17.0, 32.0, 28.093023255813954)","(14.0, 18.0, 15.857142857142858)","(12.0, 17.5, 15.75)"
10-01-2023 15:22:03.531414,"(6.5, 11.0, 10.040000000000001)","(101.0, 480.0, 413.33333333333337)","(10.0, 13.5, 12.735294117647058)","(4.0, 4.8, 4.660869565217391)","(1.85, 2.24, 2.225263157894737)","(17.0, 32.0, 27.875)","(14.0, 18.0, 15.807692307692308)","(12.0, 17.0, 15.636363636363637)"
10-01-2023 15:22:04.553519,"(6.5, 11.0, 10.36)","(101.0, 480.0, 385.0)","(10.0, 13.5, 12.61111111111111)","(4.0, 4.8, 4.685714285714285)","(1.85, 2.24, 2.2342857142857144)","(18.0, 32.0, 27.875)","(13.0, 18.0, 15.807692307692308)","(12.0, 17.0, 15.636363636363637)"
10-01-2023 15:22:05.636509,"(6.5, 11.0, 10.0)","(101.0, 480.0, 385.0)","(10.0, 13.5, 12.576923076923077)","(4.0, 4.7, 4.607692307692307)","(1.85, 2.24, 2.2333333333333334)","(18.0, 32.0, 27.875)","(13.0, 18.0, 15.807692307692308)","(12.0, 17.0, 15.76923076923077)"
10-01-2023 15:22:06.708521,"(6.5, 11.0, 10.0)","(101.0, 480.0, 380.0)","(10.0, 13.5, 12.576923076923077)","(4.0, 4.7, 4.607692307692307)","(1.85, 2.24, 2.2283333333333335)","(18.0, 32.0, 27.875)","(13.0, 18.0, 15.807692307692308)","(12.0, 17.0, 15.465116279069768)"
10-01-2023 15:22:07.745309,"(6.5, 11.0, 10.333333333333334)","(101.0, 480.0, 390.0)","(10.0, 13.5, 12.202702702702704)","(4.0, 4.7, 4.607142857142857)","(1.85, 2.24, 2.2075)","(18.0, 32.0, 27.875)","(13.0, 18.0, 15.849056603773585)","(12.0, 17.0, 15.454545454545455)"
10-01-2023 15:22:08.809586,"(6.5, 11.0, 10.076923076923077)","(101.0, 580.0, 440.0)","(10.0, 13.0, 12.875)","(4.0, 4.7, 4.613333333333333)","(1.85, 2.22, 2.2071428571428573)","(18.0, 32.0, 28.093023255813954)","(13.0, 18.0, 15.978260869565217)","(12.0, 17.0, 15.512820512820513)"
10-01-2023 15:22:09.899993,"(6.5, 11.0, 10.333333333333334)","(101.0, 580.0, 435.0)","(10.0, 13.0, 12.833333333333334)","(4.0, 4.7, 4.55)","(1.85, 2.22, 2.2053333333333334)","(18.0, 32.0, 28.093023255813954)","(13.0, 18.0, 15.978260869565217)","(12.0, 17.0, 15.512820512820513)"
10-01-2023 15:22:11.042846,"(6.5, 11.0, 10.076923076923077)","(101.0, 580.0, 486.66666666666663)","(10.0, 13.0, 12.4375)","(4.0, 4.7, 4.514285714285714)","(1.85, 2.22, 2.213684210526316)","(18.0, 32.0, 28.093023255813954)","(13.0, 18.0, 15.978260869565217)","(12.0, 17.0, 15.476190476190476)"
10-01-2023 15:22:12.193309,"(6.5, 11.0, 10.076923076923077)","(101.0, 580.0, 486.66666666666663)","(10.0, 13.0, 12.68421052631579)","(4.0, 4.7, 4.514285714285714)","(1.85, 2.22, 2.213684210526316)","(18.0, 32.0, 28.093023255813954)","(13.0, 18.0, 16.763157894736842)","(12.0, 16.0, 15.476190476190476)"
10-01-2023 15:22:13.265441,"(6.5, 11.0, 10.333333333333334)","(101.0, 580.0, 486.66666666666663)","(10.0, 13.0, 12.2)","(4.0, 4.7, 4.514285714285714)","(1.85, 2.22, 2.218571428571429)","(18.0, 32.0, 28.093023255813954)","(13.0, 17.5, 16.85483870967742)","(12.0, 16.0, 15.476190476190476)"
10-01-2023 15:22:14.321935,"(6.5, 11.0, 10.076923076923077)","(101.0, 480.0, 390.0)","(10.0, 13.0, 12.2)","(4.0, 4.7, 4.514285714285714)","(1.85, 2.22, 2.2133333333333334)","(18.0, 32.0, 28.093023255813954)","(13.0, 17.5, 16.735294117647058)","(12.0, 16.0, 15.379310344827585)"
10-01-2023 15:22:15.465076,"(6.5, 11.0, 10.333333333333334)","(101.0, 480.0, 420.0)","(10.0, 13.0, 12.2)","(4.0, 4.7, 4.627777777777777)","(1.85, 2.24, 2.224)","(18.0, 32.0, 28.25)","(13.0, 17.5, 16.7)","(12.0, 16.0, 15.357142857142858)"
10-01-2023 15:22:16.598714,"(6.5, 11.0, 10.4)","(101.0, 750.0, 412.5)","(10.0, 13.0, 12.428571428571429)","(4.0, 4.7, 4.636842105263158)","(1.85, 2.24, 2.2141176470588237)","(18.0, 32.0, 28.25)","(13.0, 17.5, 16.477777777777778)","(12.0, 16.0, 15.5)"
10-01-2023 15:22:17.774231,"(6.5, 11.0, 10.127272727272727)","(101.0, 750.0, 412.5)","(10.0, 13.0, 12.214285714285714)","(4.0, 4.7, 4.633333333333333)","(1.85, 2.22, 2.1845283018867927)","(18.0, 32.0, 28.428571428571427)","(13.0, 17.5, 16.357142857142858)","(12.0, 16.0, 15.5)"
10-01-2023 15:22:18.911348,"(6.5, 10.5, 10.422222222222222)","(101.0, 750.0, 412.5)","(10.0, 13.5, 12.1875)","(4.0, 4.7, 4.630434782608695)","(1.85, 2.22, 2.1683076923076925)","(18.0, 32.0, 29.22222222222222)","(13.0, 17.5, 16.370967741935484)","(12.0, 16.0, 17.73076923076923)"
10-01-2023 15:22:19.999960,"(6.5, 10.5, 10.0625)","(101.0, 750.0, 406.6666666666667)","(10.0, 13.5, 12.264705882352942)","(4.0, 4.7, 4.630434782608695)","(1.85, 2.22, 2.2370370370370374)","(18.0, 32.0, 29.513513513513512)","(13.0, 17.0, 16.370967741935484)","(12.0, 18.5, 16.7)"
10-01-2023 15:22:21.121134,"(6.5, 10.5, 10.422222222222222)","(101.0, 460.0, 406.6666666666667)","(10.0, 13.5, 12.7)","(4.0, 4.7, 4.610526315789474)","(1.85, 2.24, 2.2380645161290325)","(18.0, 32.0, 29.513513513513512)","(13.0, 17.0, 16.44736842105263)","(12.0, 18.5, 17.81818181818182)"
10-01-2023 15:22:22.224088,"(6.5, 10.5, 10.338461538461539)","(101.0, 460.0, 385.0)","(10.0, 13.0, 12.777777777777779)","(4.0, 4.7, 4.632)","(1.85, 2.26, 2.160586797066015)","(18.0, 32.0, 29.365853658536587)","(13.0, 16.5, 15.916666666666666)","(12.0, 18.0, 17.866666666666667)"
10-01-2023 15:22:23.334570,"(6.5, 10.5, 10.454545454545455)","(101.0, 460.0, 410.0)","(10.0, 13.0, 12.777777777777779)","(4.0, 4.7, 4.632)","(1.85, 2.18, 2.160586797066015)","(18.0, 32.0, 29.365853658536587)","(13.0, 16.5, 15.916666666666666)","(12.0, 18.0, 17.473684210526315)"
10-01-2023 15:22:24.447762,"(6.5, 10.5, 10.333333333333334)","(101.0, 460.0, 390.0)","(10.0, 13.5, 12.85483870967742)","(4.0, 4.7, 4.63076923076923)","(1.85, 2.18, 2.1606685236768803)","(18.0, 32.0, 30.2)","(13.0, 16.0, 15.294117647058824)","(12.0, 18.5, 17.642857142857142)"
10-01-2023 15:22:25.442537,"(6.5, 10.5, 10.458333333333334)","(101.0, 460.0, 390.0)","(10.0, 13.5, 12.85483870967742)","(4.0, 4.7, 4.638461538461538)","(1.85, 2.18, 2.1606685236768803)","(18.0, 32.0, 30.2)","(13.0, 16.0, 15.294117647058824)","(12.0, 18.5, 17.642857142857142)"
10-01-2023 15:22:26.505914,"(6.5, 10.5, 10.470588235294118)","(101.0, 460.0, 390.0)","(10.0, 13.5, 13.142857142857142)","(4.0, 4.7, 4.644)","(1.85, 2.18, 2.160112994350283)","(18.0, 32.0, 30.076923076923077)","(13.0, 16.0, 15.142857142857142)","(12.0, 18.5, 17.681818181818183)"
10-01-2023 15:22:27.672208,"(6.5, 10.5, 10.444444444444445)","(101.0, 460.0, 416.6666666666667)","(10.0, 13.5, 13.065217391304348)","(4.0, 4.7, 4.644)","(1.85, 2.18, 2.1606060606060606)","(18.0, 32.0, 30.076923076923077)","(13.0, 16.0, 15.294117647058824)","(12.0, 18.5, 17.681818181818183)"
10-01-2023 15:22:28.742637,"(7.0, 10.5, 10.470588235294118)","(101.0, 480.0, 430.0)","(9.0, 13.5, 13.142857142857142)","(4.0, 4.7, 4.63)","(1.9, 2.18, 2.160919540229885)","(18.0, 32.0, 30.083333333333332)","(14.0, 16.0, 15.294117647058824)","(12.0, 18.5, 17.681818181818183)"
10-01-2023 15:22:29.719276,"(7.0, 10.5, 10.470588235294118)","(101.0, 380.0, 363.3333333333333)","(9.0, 13.5, 13.136363636363637)","(4.0, 4.7, 4.638461538461538)","(1.9, 2.18, 2.1608304498269897)","(18.0, 32.0, 30.083333333333332)","(14.0, 16.0, 15.833333333333334)","(12.0, 18.5, 17.681818181818183)"
10-01-2023 15:22:30.788227,"(7.0, 10.5, 10.470588235294118)","(101.0, 380.0, 355.0)","(9.0, 14.5, 13.5)","(4.0, 4.7, 4.62)","(1.9, 2.18, 2.1613468013468013)","(18.0, 32.0, 30.083333333333332)","(14.0, 17.5, 16.59090909090909)","(12.0, 18.5, 17.75)"
10-01-2023 15:22:31.827809,"(7.0, 10.5, 10.458333333333334)","(101.0, 380.0, 363.3333333333333)","(9.0, 14.5, 13.552631578947368)","(4.0, 4.7, 4.62)","(1.9, 2.18, 2.1613468013468013)","(18.0, 32.0, 30.083333333333332)","(14.0, 17.5, 16.38888888888889)","(12.0, 18.5, 17.75)"
10-01-2023 15:22:32.853817,"(7.0, 10.5, 10.458333333333334)","(101.0, 380.0, 363.3333333333333)","(9.0, 14.5, 13.5)","(4.0, 4.7, 4.546153846153846)","(1.9, 2.18, 2.1613468013468013)","(18.0, 32.0, 30.083333333333332)","(14.0, 17.5, 16.785714285714285)","(12.0, 18.5, 17.75)"
10-01-2023 15:22:33.877138,"(7.0, 10.5, 10.458333333333334)","(101.0, 380.0, 338.0)","(9.0, 14.5, 13.857142857142858)","(4.0, 4.7, 4.532432432432432)","(1.9, 2.18, 2.160763888888889)","(18.0, 32.0, 30.72222222222222)","(14.0, 17.5, 17.0)","(12.0, 18.5, 17.75)"
10-01-2023 15:22:34.982399,"(7.0, 10.5, 10.34375)","(101.0, 380.0, 351.42857142857144)","(9.0, 14.5, 13.642857142857142)","(4.0, 4.7, 4.532432432432432)","(1.9, 2.18, 2.160763888888889)","(19.0, 32.0, 30.72222222222222)","(14.0, 17.5, 17.0)","(12.0, 18.5, 17.75)"
10-01-2023 15:22:36.108901,"(7.0, 10.5, 10.333333333333334)","(101.0, 380.0, 351.42857142857144)","(9.0, 14.5, 13.642857142857142)","(4.0, 4.7, 4.533333333333333)","(1.9, 2.18, 2.160763888888889)","(19.0, 32.0, 30.72222222222222)","(14.0, 17.5, 17.0)","(12.0, 18.5, 17.75)"
10-01-2023 15:22:37.164501,"(7.0, 10.5, 10.333333333333334)","(101.0, 380.0, 351.42857142857144)","(9.0, 14.5, 13.9375)","(4.0, 4.7, 4.533333333333333)","(1.9, 2.18, 2.1605693950177938)","(19.0, 32.0, 30.72222222222222)","(14.0, 17.5, 17.0)","(12.0, 18.5, 17.75)"
10-01-2023 15:22:38.238492,"(7.0, 10.5, 10.333333333333334)","(101.0, 380.0, 351.42857142857144)","(9.0, 14.5, 13.681818181818182)","(4.0, 4.7, 4.533333333333333)","(1.9, 2.18, 2.145714285714286)","(19.0, 32.0, 30.789473684210527)","(14.0, 17.5, 17.2)","(12.0, 18.5, 17.75)"
10-01-2023 15:22:39.375245,"(7.0, 10.5, 10.333333333333334)","(101.0, 380.0, 355.0)","(9.0, 14.5, 13.9)","(4.0, 4.7, 4.5375)","(1.9, 2.18, 2.145714285714286)","(19.0, 32.0, 30.88235294117647)","(14.0, 17.5, 17.5)","(12.0, 18.5, 17.75)"
10-01-2023 15:22:40.453896,"(7.0, 10.5, 10.307692307692308)","(101.0, 380.0, 355.0)","(9.0, 14.5, 13.6)","(4.0, 4.7, 4.532432432432432)","(1.9, 2.18, 2.145714285714286)","(19.0, 32.0, 30.88235294117647)","(14.0, 18.0, 17.625)","(12.0, 18.5, 17.681818181818183)"
10-01-2023 15:22:41.583296,"(7.5, 10.5, 10.4)","(101.0, 380.0, 355.0)","(10.0, 14.5, 13.6)","(3.9, 4.7, 4.532432432432432)","(1.9, 2.18, 2.145714285714286)","(20.0, 32.0, 30.88235294117647)","(14.0, 18.0, 17.833333333333332)","(12.0, 18.5, 17.681818181818183)"
10-01-2023 15:22:42.670097,"(7.5, 10.5, 10.25)","(101.0, 380.0, 357.77777777777777)","(10.0, 14.5, 13.6)","(3.9, 4.7, 4.527777777777778)","(1.9, 2.18, 2.154375)","(20.0, 32.0, 30.88235294117647)","(14.0, 18.0, 17.785714285714285)","(12.0, 18.5, 17.681818181818183)"
10-01-2023 15:22:43.697627,"(7.5, 10.5, 10.25)","(101.0, 750.0, 560.0)","(10.0, 14.5, 13.966666666666667)","(3.9, 4.7, 4.527777777777778)","(1.9, 2.16, 2.154375)","(20.0, 32.0, 30.967741935483872)","(14.0, 18.0, 18.333333333333332)","(12.0, 18.5, 17.681818181818183)"
10-01-2023 15:22:44.759636,"(7.5, 10.5, 10.25)","(101.0, 750.0, 560.0)","(10.0, 14.5, 13.807692307692308)","(3.9, 4.7, 4.451851851851852)","(1.9, 2.16, 2.1575757575757577)","(20.0, 32.0, 30.967741935483872)","(14.0, 18.5, 18.333333333333332)","(12.0, 18.5, 17.75)"
10-01-2023 15:22:45.835233,"(7.5, 10.5, 10.133333333333333)","(101.0, 750.0, 560.0)","(10.0, 14.5, 14.119047619047619)","(3.9, 4.6, 4.419354838709678)","(1.9, 2.16, 2.1575757575757577)","(20.0, 32.0, 30.967741935483872)","(14.0, 18.5, 18.333333333333332)","(12.0, 18.5, 17.75)"
10-01-2023 15:22:46.907011,"(7.5, 10.5, 10.305555555555555)","(101.0, 390.0, 323.33333333333337)","(10.0, 14.5, 14.119047619047619)","(3.9, 4.6, 4.419354838709678)","(1.9, 2.16, 2.1575757575757577)","(20.0, 32.0, 30.967741935483872)","(14.0, 18.5, 18.333333333333332)","(12.0, 18.5, 17.75)"
10-01-2023 15:22:47.955876,"(7.5, 10.5, 10.305555555555555)","(101.0, 390.0, 365.0)","(10.0, 14.5, 14.222222222222221)","(3.9, 4.6, 4.430303030303031)","(1.9, 2.16, 2.1475)","(20.0, 32.0, 30.967741935483872)","(14.0, 18.5, 18.25)","(12.0, 18.5, 17.75)"
10-01-2023 15:22:49.054647,"(7.5, 10.5, 10.266666666666667)","(101.0, 390.0, 365.0)","(10.0, 14.5, 14.205882352941176)","(3.9, 4.6, 4.430303030303031)","(1.9, 2.16, 2.15375)","(20.0, 32.0, 30.967741935483872)","(14.0, 18.5, 18.363636363636363)","(12.0, 18.5, 17.75)"
10-01-2023 15:22:50.153524,"(7.5, 10.5, 10.266666666666667)","(101.0, 390.0, 374.1666666666667)","(10.0, 14.5, 14.4)","(3.9, 4.6, 4.430303030303031)","(1.9, 2.16, 2.150909090909091)","(20.0, 32.0, 30.967741935483872)","(14.0, 18.5, 18.333333333333332)","(12.0, 18.5, 17.681818181818183)"
10-01-2023 15:22:51.278971,"(7.5, 10.5, 9.975000000000001)","(101.0, 390.0, 374.1666666666667)","(10.0, 15.0, 14.4)","(3.9, 4.6, 4.430303030303031)","(1.9, 2.16, 2.15375)","(20.0, 32.0, 30.967741935483872)","(14.0, 19.0, 18.363636363636363)","(12.0, 18.5, 17.681818181818183)"
10-01-2023 15:22:52.313757,"(7.5, 11.0, 10.44)","(101.0, 390.0, 374.1666666666667)","(10.0, 15.0, 14.31578947368421)","(3.9, 4.6, 4.430303030303031)","(1.9, 2.16, 2.1557142857142857)","(20.0, 32.0, 30.967741935483872)","(14.0, 18.5, 18.25)","(12.0, 18.5, 17.681818181818183)"
10-01-2023 15:22:53.339166,"(7.5, 11.0, 10.066666666666666)","(101.0, 390.0, 374.1666666666667)","(10.0, 15.0, 14.1)","(3.9, 4.6, 4.415)","(1.9, 2.14, 2.1544444444444446)","(20.0, 32.0, 30.967741935483872)","(14.0, 18.5, 18.363636363636363)","(12.0, 18.5, 17.78)"
10-01-2023 15:22:54.419102,"(7.5, 11.0, 10.280000000000001)","(101.0, 390.0, 374.1666666666667)","(10.0, 15.0, 14.1)","(3.9, 4.6, 4.415)","(1.9, 2.16, 2.1544444444444446)","(20.0, 32.0, 30.967741935483872)","(14.0, 18.5, 18.363636363636363)","(12.0, 18.5, 17.642857142857142)"
10-01-2023 15:22:55.489939,"(7.5, 11.0, 10.181818181818182)","(101.0, 390.0, 374.1666666666667)","(10.0, 15.0, 14.1)","(3.9, 4.6, 4.415)","(1.9, 2.16, 2.1544444444444446)","(20.0, 32.0, 30.967741935483872)","(14.0, 18.5, 18.363636363636363)","(12.0, 18.5, 17.51923076923077)"
10-01-2023 15:22:56.543538,"(7.5, 11.0, 10.181818181818182)","(101.0, 390.0, 374.1666666666667)","(10.0, 15.0, 14.1)","(3.9, 4.6, 4.415)","(1.9, 2.16, 2.1566666666666667)","(20.0, 32.0, 30.967741935483872)","(14.0, 18.5, 18.452380952380953)","(12.0, 18.5, 17.51923076923077)"
10-01-2023 15:22:57.609158,"(7.5, 11.0, 10.181818181818182)","(101.0, 390.0, 374.1666666666667)","(10.0, 15.0, 14.357142857142858)","(3.9, 4.5, 4.45)","(1.9, 2.16, 2.1566666666666667)","(20.0, 32.0, 30.967741935483872)","(14.0, 18.5, 18.875)","(12.0, 18.5, 17.51923076923077)"
10-01-2023 15:22:58.707309,"(7.5, 10.5, 10.4125)","(101.0, 390.0, 374.1666666666667)","(10.0, 15.0, 14.714285714285714)","(3.9, 4.5, 4.414285714285715)","(1.9, 2.16, 2.1576744186046515)","(20.0, 32.0, 31.03448275862069)","(14.0, 19.0, 19.454545454545453)","(12.0, 18.5, 17.51923076923077)"
10-01-2023 15:22:59.787907,"(7.5, 10.5, 10.176923076923078)","(101.0, 390.0, 375.38461538461536)","(10.0, 15.0, 14.714285714285714)","(3.9, 4.5, 4.418181818181819)","(1.9, 2.16, 2.1576744186046515)","(20.0, 32.0, 31.03448275862069)","(14.0, 20.0, 19.454545454545453)","(12.0, 18.5, 17.51923076923077)"
10-01-2023 15:23:00.834396,"(7.5, 10.5, 10.176923076923078)","(101.0, 390.0, 375.38461538461536)","(10.0, 15.0, 14.777777777777779)","(3.9, 4.5, 4.415625)","(1.9, 2.16, 2.1576744186046515)","(20.0, 32.0, 31.03448275862069)","(14.0, 20.0, 19.77777777777778)","(12.0, 18.5, 19.25)"
10-01-2023 15:23:01.811493,"(7.5, 10.5, 10.278947368421052)","(101.0, 390.0, 300.0)","(10.0, 15.0, 14.689655172413794)","(3.9, 4.5, 4.413793103448276)","(1.9, 2.16, 2.1565217391304348)","(20.0, 32.0, 31.03448275862069)","(14.0, 19.0, 18.866666666666667)","(12.0, 19.0, 18.6)"
10-01-2023 15:23:02.920138,"(7.5, 10.5, 10.125)","(101.0, 390.0, 300.0)","(10.0, 15.0, 14.666666666666666)","(3.9, 4.5, 4.453703703703704)","(1.9, 2.16, 2.1514285714285717)","(20.0, 32.0, 31.03448275862069)","(14.0, 19.0, 19.181818181818183)","(12.0, 19.5, 18.791666666666668)"
10-01-2023 15:23:04.052380,"(7.5, 10.5, 10.212820512820514)","(101.0, 390.0, 354.0)","(10.0, 15.0, 14.538461538461538)","(3.9, 4.5, 4.439024390243903)","(1.9, 2.16, 2.1532)","(20.0, 32.0, 30.375)","(14.0, 20.0, 19.392857142857142)","(12.0, 19.5, 18.791666666666668)"
10-01-2023 15:23:05.070908,"(7.5, 10.5, 10.126666666666667)","(101.0, 390.0, 370.0)","(10.0, 15.0, 14.538461538461538)","(3.9, 4.5, 4.439024390243903)","(1.9, 2.16, 2.144835164835165)","(20.0, 32.0, 31.096774193548388)","(14.0, 19.5, 19.181818181818183)","(12.0, 19.5, 18.863636363636363)"
