,Stacked Deck,Moonlit Picture,Tranquil Ben,Skylahs Misfit,Little Gomez,Kingsbrae Anna,Mundy Valley,Leon Kingsbrae
12-01-2023 12:58:26.896940,"(8.0, 12.5, 12.3125)","(3.7, 6.0, 5.8625)","(11.0, 17.5, 16.86842105263158)","(31.0, 90.0, 86.66666666666666)","(6.5, 11.0, 10.642857142857142)","(1.9, 1.95, 1.9239130434782608)","(21.0, 34.0, 29.227272727272727)","(31.0, 44.0, 42.476190476190474)"
12-01-2023 12:58:28.127953,"(8.0, 12.5, 12.3125)","(3.7, 6.0, 5.856521739130435)","(11.0, 17.5, 16.86842105263158)","(31.0, 90.0, 86.66666666666666)","(6.5, 11.0, 10.642857142857142)","(1.9, 1.95, 1.9239130434782608)","(21.0, 34.0, 29.227272727272727)","(31.0, 44.0, 42.476190476190474)"
12-01-2023 12:58:29.442404,"(8.0, 12.5, 12.285714285714286)","(3.7, 6.0, 5.856521739130435)","(11.0, 17.5, 17.055555555555557)","(31.0, 90.0, 86.66666666666666)","(6.5, 11.0, 10.642857142857142)","(1.9, 1.95, 1.9239130434782608)","(21.0, 34.0, 29.227272727272727)","(31.0, 44.0, 42.476190476190474)"
12-01-2023 12:58:30.614262,"(8.0, 12.5, 12.285714285714286)","(3.7, 6.0, 5.856521739130435)","(11.0, 17.5, 17.055555555555557)","(31.0, 90.0, 86.66666666666666)","(6.5, 11.0, 10.642857142857142)","(1.9, 1.95, 1.9239130434782608)","(21.0, 34.0, 29.227272727272727)","(31.0, 44.0, 42.476190476190474)"
12-01-2023 12:58:31.749592,"(8.0, 12.5, 12.285714285714286)","(3.7, 6.0, 5.8625)","(11.0, 17.5, 17.055555555555557)","(31.0, 90.0, 86.66666666666666)","(6.5, 11.0, 10.642857142857142)","(1.9, 1.95, 1.9239130434782608)","(21.0, 34.0, 29.227272727272727)","(31.0, 44.0, 42.476190476190474)"
12-01-2023 12:58:32.946365,"(8.0, 12.5, 12.285714285714286)","(3.7, 6.0, 5.8625)","(11.0, 17.5, 17.0)","(31.0, 90.0, 86.66666666666666)","(6.5, 11.0, 10.642857142857142)","(1.9, 1.95, 1.9239130434782608)","(21.0, 34.0, 29.227272727272727)","(31.0, 44.0, 42.476190476190474)"
12-01-2023 12:58:34.038912,"(8.0, 12.5, 12.285714285714286)","(3.7, 6.0, 5.8625)","(11.0, 17.5, 17.0)","(31.0, 90.0, 86.66666666666666)","(6.5, 11.0, 10.642857142857142)","(1.9, 1.95, 1.9239130434782608)","(21.0, 34.0, 29.227272727272727)","(31.0, 44.0, 42.476190476190474)"
12-01-2023 12:58:35.210827,"(8.0, 12.5, 12.285714285714286)","(3.7, 6.0, 5.8625)","(11.0, 17.5, 17.0)","(31.0, 90.0, 86.66666666666666)","(6.5, 11.0, 10.642857142857142)","(1.9, 1.95, 1.9239130434782608)","(21.0, 34.0, 29.227272727272727)","(31.0, 44.0, 42.476190476190474)"
12-01-2023 12:58:36.353425,"(8.0, 12.5, 12.285714285714286)","(3.7, 6.0, 5.8625)","(11.0, 17.5, 17.0)","(31.0, 90.0, 86.66666666666666)","(6.5, 11.0, 10.642857142857142)","(1.9, 1.95, 1.9239130434782608)","(21.0, 34.0, 29.227272727272727)","(31.0, 44.0, 42.476190476190474)"
12-01-2023 12:58:37.487882,"(8.0, 12.5, 12.285714285714286)","(3.7, 6.0, 5.8625)","(11.0, 17.5, 17.0)","(31.0, 90.0, 86.66666666666666)","(6.5, 11.0, 10.642857142857142)","(1.9, 1.95, 1.924054054054054)","(21.0, 34.0, 29.35)","(31.0, 44.0, 42.476190476190474)"
12-01-2023 12:58:38.706112,"(8.0, 13.0, 12.131578947368421)","(3.7, 6.0, 5.8428571428571425)","(11.0, 17.5, 17.0)","(31.0, 90.0, 87.64705882352942)","(6.5, 11.0, 10.642857142857142)","(1.9, 1.95, 1.9305405405405405)","(21.0, 34.0, 29.542857142857144)","(31.0, 44.0, 42.476190476190474)"
12-01-2023 12:58:39.900801,"(8.0, 12.5, 12.131578947368421)","(3.7, 6.0, 5.8625)","(11.0, 17.5, 17.0)","(31.0, 90.0, 88.75)","(6.5, 11.0, 10.642857142857142)","(1.9, 1.95, 1.9294736842105262)","(21.0, 34.0, 29.783783783783782)","(31.0, 44.0, 42.4390243902439)"
12-01-2023 12:58:41.190576,"(8.0, 12.5, 12.131578947368421)","(3.7, 6.0, 5.877777777777777)","(11.0, 17.5, 17.0)","(31.0, 90.0, 88.75)","(6.5, 11.0, 10.642857142857142)","(1.9, 1.95, 1.9238461538461538)","(21.0, 34.0, 29.783783783783782)","(31.0, 44.0, 42.4390243902439)"
12-01-2023 12:58:42.240552,"(8.0, 12.5, 12.131578947368421)","(3.7, 6.0, 5.877777777777777)","(11.0, 17.5, 17.0)","(31.0, 90.0, 88.75)","(6.5, 11.0, 10.642857142857142)","(1.9, 1.95, 1.9238461538461538)","(21.0, 34.0, 29.783783783783782)","(31.0, 44.0, 42.4390243902439)"
12-01-2023 12:58:43.408448,"(8.0, 12.5, 12.131578947368421)","(3.7, 6.0, 5.9)","(11.0, 17.5, 17.0)","(31.0, 90.0, 88.75)","(6.5, 11.0, 10.642857142857142)","(1.9, 1.95, 1.9238461538461538)","(21.0, 34.0, 29.783783783783782)","(31.0, 44.0, 42.4390243902439)"
12-01-2023 12:58:44.651864,"(8.0, 12.5, 12.131578947368421)","(3.7, 6.0, 5.9)","(11.0, 17.5, 17.0)","(31.0, 90.0, 88.75)","(6.5, 11.0, 10.642857142857142)","(1.9, 1.95, 1.9238461538461538)","(21.0, 34.0, 29.783783783783782)","(31.0, 44.0, 42.4390243902439)"
12-01-2023 12:58:45.811570,"(8.0, 12.5, 12.131578947368421)","(3.7, 6.0, 5.9)","(11.0, 17.5, 17.0)","(31.0, 90.0, 88.75)","(6.5, 11.0, 10.642857142857142)","(1.9, 1.95, 1.9252)","(21.0, 34.0, 29.783783783783782)","(31.0, 44.0, 42.4390243902439)"
12-01-2023 12:58:46.967516,"(8.0, 12.5, 12.131578947368421)","(3.7, 6.0, 5.9)","(11.0, 17.5, 17.0)","(31.0, 90.0, 88.75)","(6.5, 11.0, 10.642857142857142)","(1.9, 1.93, 1.9062962962962962)","(21.0, 34.0, 29.783783783783782)","(31.0, 44.0, 42.4390243902439)"
12-01-2023 12:58:48.144886,"(8.0, 12.5, 12.131578947368421)","(4.0, 6.2, 6.029629629629629)","(11.0, 17.5, 17.0)","(41.0, 90.0, 88.75)","(7.0, 11.0, 10.642857142857142)","(1.8, 1.91, 1.9163999999999999)","(21.0, 34.0, 29.783783783783782)","(26.0, 44.0, 42.4390243902439)"
12-01-2023 12:58:49.302739,"(8.0, 12.5, 12.131578947368421)","(4.0, 6.2, 5.9)","(11.0, 17.5, 17.0)","(41.0, 90.0, 88.75)","(7.0, 11.0, 10.642857142857142)","(1.8, 1.92, 1.91625)","(21.0, 34.0, 29.783783783783782)","(26.0, 44.0, 42.4390243902439)"
12-01-2023 12:58:50.473444,"(8.0, 12.5, 12.131578947368421)","(4.0, 6.0, 5.933333333333334)","(11.0, 17.5, 17.0)","(41.0, 90.0, 88.75)","(7.0, 11.0, 10.642857142857142)","(1.8, 1.92, 1.91625)","(21.0, 34.0, 29.783783783783782)","(26.0, 44.0, 42.4390243902439)"
12-01-2023 12:58:51.633626,"(8.0, 12.5, 12.131578947368421)","(4.0, 6.0, 5.933333333333334)","(11.0, 17.5, 17.0)","(41.0, 90.0, 88.75)","(7.0, 11.0, 10.642857142857142)","(1.8, 1.92, 1.914)","(21.0, 34.0, 29.783783783783782)","(26.0, 44.0, 42.4390243902439)"
12-01-2023 12:58:52.679103,"(8.0, 12.5, 12.131578947368421)","(4.0, 6.0, 5.9)","(11.0, 17.5, 17.0)","(41.0, 90.0, 88.75)","(7.0, 11.0, 10.642857142857142)","(1.8, 1.93, 1.914)","(21.0, 34.0, 29.783783783783782)","(26.0, 44.0, 42.4390243902439)"
12-01-2023 12:58:53.753293,"(8.0, 12.5, 12.15)","(4.0, 6.0, 5.933333333333334)","(11.0, 17.5, 17.0)","(41.0, 90.0, 88.75)","(7.0, 11.0, 10.642857142857142)","(1.8, 1.93, 1.914)","(21.0, 34.0, 29.783783783783782)","(26.0, 44.0, 42.4390243902439)"
12-01-2023 12:58:55.121900,"(8.0, 12.5, 12.15)","(4.0, 6.0, 5.9)","(11.0, 17.5, 17.0)","(41.0, 90.0, 88.75)","(7.0, 11.0, 10.649122807017545)","(1.8, 1.93, 1.9330434782608694)","(21.0, 34.0, 29.783783783783782)","(26.0, 44.0, 42.4390243902439)"
12-01-2023 12:58:56.320826,"(8.0, 12.5, 12.15)","(4.0, 6.0, 5.9)","(11.0, 17.5, 17.0)","(41.0, 90.0, 88.75)","(7.0, 11.0, 10.649122807017545)","(1.8, 1.94, 1.916153846153846)","(21.0, 34.0, 29.783783783783782)","(26.0, 44.0, 42.4390243902439)"
12-01-2023 12:58:57.354809,"(8.0, 12.5, 12.131578947368421)","(4.0, 6.0, 5.93125)","(11.0, 17.5, 17.0)","(41.0, 90.0, 88.75)","(7.0, 11.0, 10.649122807017545)","(1.8, 1.93, 1.9489772727272727)","(21.0, 34.0, 29.783783783783782)","(26.0, 44.0, 42.4390243902439)"
12-01-2023 12:58:58.511571,"(8.0, 12.5, 12.131578947368421)","(4.0, 5.9, 5.8875)","(11.0, 17.5, 17.0)","(41.0, 90.0, 88.75)","(7.0, 11.0, 10.649122807017545)","(1.8, 1.95, 1.9490816326530611)","(21.0, 34.0, 29.783783783783782)","(26.0, 44.0, 42.4390243902439)"
12-01-2023 12:58:59.690674,"(8.0, 12.5, 12.131578947368421)","(4.0, 5.9, 5.8875)","(11.0, 17.5, 17.0)","(41.0, 90.0, 88.75)","(7.0, 11.0, 10.649122807017545)","(1.8, 1.95, 1.9490816326530611)","(21.0, 34.0, 29.783783783783782)","(26.0, 44.0, 42.4390243902439)"
12-01-2023 12:59:00.858700,"(8.0, 12.5, 12.131578947368421)","(4.0, 5.9, 5.815625)","(11.0, 17.5, 17.0)","(41.0, 90.0, 88.75)","(7.0, 11.0, 10.573529411764707)","(1.8, 1.95, 1.9443103448275862)","(21.0, 34.0, 29.783783783783782)","(26.0, 44.0, 42.4390243902439)"
12-01-2023 12:59:02.027963,"(8.0, 12.5, 12.131578947368421)","(4.0, 5.8, 5.781818181818181)","(11.0, 17.5, 17.0)","(41.0, 90.0, 88.75)","(7.0, 11.0, 10.573529411764707)","(1.8, 1.95, 1.9442105263157894)","(21.0, 34.0, 29.783783783783782)","(26.0, 44.0, 42.4390243902439)"
12-01-2023 12:59:03.257198,"(8.0, 12.5, 12.131578947368421)","(4.0, 5.8, 5.781818181818181)","(11.0, 17.5, 17.0)","(41.0, 90.0, 88.75)","(7.0, 11.0, 10.582089552238806)","(1.8, 1.95, 1.9434)","(21.0, 34.0, 29.783783783783782)","(26.0, 44.0, 42.4390243902439)"
12-01-2023 12:59:04.385727,"(8.0, 12.5, 12.131578947368421)","(4.0, 5.8, 5.781818181818181)","(11.0, 17.5, 17.0)","(41.0, 90.0, 88.75)","(7.0, 11.0, 10.619047619047619)","(1.8, 1.95, 1.9435294117647057)","(21.0, 34.0, 29.783783783783782)","(26.0, 44.0, 42.4390243902439)"
12-01-2023 12:59:05.576881,"(8.0, 12.5, 12.15)","(4.0, 5.9, 5.838461538461539)","(11.0, 17.5, 17.0)","(41.0, 90.0, 88.75)","(7.0, 11.0, 10.619047619047619)","(1.8, 1.95, 1.9435294117647057)","(21.0, 34.0, 29.783783783783782)","(26.0, 44.0, 42.4390243902439)"
12-01-2023 12:59:06.682079,"(8.0, 12.5, 12.15)","(4.0, 5.9, 5.800000000000001)","(11.0, 17.5, 17.0)","(41.0, 90.0, 88.75)","(7.0, 11.0, 10.619047619047619)","(1.8, 1.95, 1.9435294117647057)","(21.0, 34.0, 29.783783783783782)","(26.0, 44.0, 42.4390243902439)"
12-01-2023 12:59:07.885846,"(8.0, 12.5, 12.15)","(4.0, 5.9, 5.82)","(11.0, 17.5, 17.0)","(41.0, 90.0, 88.75)","(7.0, 11.0, 10.619047619047619)","(1.8, 1.95, 1.9435294117647057)","(21.0, 34.0, 29.783783783783782)","(26.0, 44.0, 42.4390243902439)"
12-01-2023 12:59:09.116244,"(8.0, 12.5, 12.15)","(4.0, 5.9, 5.800000000000001)","(11.0, 17.5, 17.0)","(41.0, 90.0, 88.75)","(7.0, 11.0, 10.619047619047619)","(1.8, 1.95, 1.9434)","(21.0, 34.0, 29.783783783783782)","(26.0, 44.0, 42.4390243902439)"
12-01-2023 12:59:10.304426,"(8.5, 12.5, 11.9375)","(4.2, 5.9, 5.75)","(11.0, 17.5, 17.0)","(41.0, 90.0, 88.75)","(7.0, 11.0, 10.619047619047619)","(1.7, 1.95, 1.9437735849056603)","(21.0, 34.0, 29.783783783783782)","(26.0, 44.0, 42.4390243902439)"
12-01-2023 12:59:11.495381,"(8.5, 12.0, 11.9375)","(4.2, 5.9, 5.75)","(11.0, 17.5, 17.0)","(41.0, 90.0, 88.75)","(7.0, 11.0, 10.619047619047619)","(1.7, 1.95, 1.9528571428571428)","(21.0, 34.0, 29.783783783783782)","(26.0, 44.0, 42.4390243902439)"
12-01-2023 12:59:12.606781,"(8.5, 12.0, 11.882352941176471)","(4.2, 5.9, 5.8500000000000005)","(11.0, 17.5, 17.0)","(41.0, 90.0, 88.75)","(7.0, 11.0, 10.619047619047619)","(1.7, 1.97, 1.9575)","(21.0, 34.0, 29.783783783783782)","(26.0, 44.0, 42.4390243902439)"
12-01-2023 12:59:13.691627,"(8.5, 12.0, 11.714285714285714)","(4.2, 5.8, 5.783333333333333)","(11.0, 17.5, 17.0)","(41.0, 90.0, 88.75)","(7.0, 11.0, 10.619047619047619)","(1.7, 1.98, 1.9575)","(21.0, 34.0, 29.783783783783782)","(26.0, 44.0, 42.4390243902439)"
12-01-2023 12:59:14.829102,"(8.5, 12.0, 11.636363636363637)","(4.2, 5.8, 5.783333333333333)","(11.0, 17.5, 17.0)","(41.0, 90.0, 88.75)","(7.0, 11.0, 10.619047619047619)","(1.7, 1.97, 1.963125)","(21.0, 34.0, 29.736842105263158)","(26.0, 44.0, 42.22222222222222)"
12-01-2023 12:59:15.983529,"(8.5, 12.0, 11.636363636363637)","(4.2, 5.8, 5.574999999999999)","(12.0, 17.5, 17.0)","(41.0, 90.0, 88.75)","(7.5, 11.0, 10.619047619047619)","(1.7, 1.98, 1.9733333333333334)","(21.0, 34.0, 29.783783783783782)","(26.0, 44.0, 42.22222222222222)"
12-01-2023 12:59:17.037449,"(8.5, 12.0, 11.636363636363637)","(4.2, 5.6, 5.574999999999999)","(12.0, 17.5, 17.0)","(41.0, 90.0, 88.75)","(7.5, 11.0, 10.619047619047619)","(1.7, 1.99, 1.99)","(21.0, 34.0, 26.296296296296298)","(26.0, 44.0, 42.22222222222222)"
12-01-2023 12:59:18.309119,"(8.5, 12.0, 11.636363636363637)","(4.2, 5.5, 5.38)","(12.0, 17.5, 16.833333333333332)","(41.0, 90.0, 88.75)","(7.5, 11.0, 10.619047619047619)","(1.7, 2.0, 1.9925)","(21.0, 34.0, 26.64864864864865)","(26.0, 44.0, 42.22222222222222)"
12-01-2023 12:59:19.474461,"(8.5, 12.0, 11.636363636363637)","(4.2, 5.4, 5.38)","(12.0, 17.5, 16.833333333333332)","(41.0, 90.0, 88.75)","(7.5, 11.0, 10.619047619047619)","(1.7, 2.0, 1.9925)","(21.0, 34.0, 26.64864864864865)","(26.0, 44.0, 42.22222222222222)"
12-01-2023 12:59:20.531520,"(8.5, 12.0, 11.636363636363637)","(4.2, 5.3, 5.122222222222222)","(12.0, 17.5, 17.0)","(41.0, 90.0, 97.0)","(7.5, 11.0, 10.619047619047619)","(1.7, 2.04, 2.0171428571428573)","(21.0, 34.0, 27.523809523809526)","(26.0, 44.0, 42.22222222222222)"
12-01-2023 12:59:21.653883,"(8.5, 12.0, 11.636363636363637)","(4.2, 5.3, 5.126315789473684)","(12.0, 17.5, 17.0)","(41.0, 100.0, 97.22222222222223)","(7.5, 11.0, 10.619047619047619)","(1.7, 2.06, 2.0314285714285716)","(21.0, 34.0, 26.64864864864865)","(26.0, 44.0, 42.22222222222222)"
12-01-2023 12:59:22.839085,"(8.5, 12.0, 11.636363636363637)","(4.2, 5.2, 5.183333333333334)","(12.0, 17.5, 17.0)","(41.0, 100.0, 93.5576923076923)","(7.5, 11.0, 10.619047619047619)","(1.7, 2.06, 2.036)","(21.0, 34.0, 28.5)","(26.0, 44.0, 42.22222222222222)"
12-01-2023 12:59:23.948239,"(8.5, 12.0, 11.636363636363637)","(4.2, 5.2, 5.141666666666667)","(12.0, 17.5, 17.0)","(41.0, 95.0, 92.27272727272728)","(7.5, 11.0, 10.619047619047619)","(1.7, 2.06, 2.0314285714285716)","(21.0, 32.0, 26.35483870967742)","(26.0, 44.0, 42.22222222222222)"
12-01-2023 12:59:25.151786,"(8.5, 12.0, 11.636363636363637)","(4.2, 5.3, 5.183333333333333)","(12.0, 17.5, 17.0)","(41.0, 95.0, 92.27272727272728)","(7.5, 11.0, 10.619047619047619)","(1.7, 2.06, 2.0314285714285716)","(21.0, 32.0, 26.0)","(26.0, 44.0, 42.22222222222222)"
12-01-2023 12:59:26.437005,"(8.5, 12.0, 11.636363636363637)","(4.2, 5.3, 5.192307692307692)","(12.0, 17.5, 16.75)","(41.0, 95.0, 92.27272727272728)","(7.5, 11.0, 10.619047619047619)","(1.7, 2.06, 2.0314285714285716)","(21.0, 32.0, 28.0)","(26.0, 44.0, 42.22222222222222)"
12-01-2023 12:59:27.569058,"(8.5, 12.0, 11.636363636363637)","(4.2, 5.3, 5.192307692307692)","(12.0, 17.5, 16.75)","(41.0, 95.0, 92.27272727272728)","(7.5, 11.0, 10.619047619047619)","(1.7, 2.06, 2.04)","(21.0, 30.0, 28.22222222222222)","(26.0, 44.0, 42.22222222222222)"
12-01-2023 12:59:28.735645,"(8.5, 12.0, 11.636363636363637)","(4.2, 5.3, 5.177777777777778)","(12.0, 17.5, 16.40909090909091)","(41.0, 95.0, 92.27272727272728)","(7.5, 11.0, 10.619047619047619)","(1.7, 2.06, 2.04)","(21.0, 30.0, 26.2)","(26.0, 44.0, 42.22222222222222)"
12-01-2023 12:59:29.912130,"(8.5, 12.0, 11.636363636363637)","(4.2, 5.2, 5.177777777777778)","(12.0, 17.5, 16.3)","(41.0, 95.0, 92.27272727272728)","(7.5, 11.0, 10.619047619047619)","(1.7, 2.06, 2.0625)","(21.0, 29.0, 26.115384615384617)","(26.0, 44.0, 42.22222222222222)"
12-01-2023 12:59:31.074561,"(8.5, 12.0, 11.636363636363637)","(4.2, 5.3, 5.192307692307692)","(12.0, 17.5, 16.2)","(41.0, 95.0, 90.76271186440678)","(7.5, 11.0, 10.619047619047619)","(1.7, 2.08, 2.0625)","(21.0, 29.0, 25.76)","(26.0, 44.0, 42.22222222222222)"
12-01-2023 12:59:32.153356,"(8.5, 12.0, 11.636363636363637)","(4.2, 5.3, 5.183333333333333)","(12.0, 17.5, 16.261904761904763)","(41.0, 95.0, 82.8125)","(7.5, 11.0, 10.619047619047619)","(1.7, 2.08, 2.0683333333333334)","(21.0, 28.0, 25.76)","(26.0, 44.0, 42.22222222222222)"
12-01-2023 12:59:33.333898,"(8.5, 12.0, 11.636363636363637)","(4.2, 5.2, 5.183333333333334)","(12.0, 17.5, 15.944444444444445)","(41.0, 95.0, 86.17647058823529)","(7.5, 11.0, 10.563636363636364)","(1.7, 2.08, 2.074)","(21.0, 28.0, 25.695652173913043)","(26.0, 44.0, 42.22222222222222)"
12-01-2023 12:59:34.696276,"(8.5, 12.0, 11.636363636363637)","(4.2, 5.2, 5.171428571428572)","(12.0, 17.5, 15.909090909090908)","(41.0, 95.0, 86.17647058823529)","(7.5, 11.0, 10.586206896551724)","(1.7, 2.08, 2.0764705882352943)","(21.0, 27.0, 25.392857142857142)","(26.0, 44.0, 42.22222222222222)"
12-01-2023 12:59:35.845320,"(8.5, 12.0, 11.636363636363637)","(4.2, 5.2, 5.171428571428572)","(12.0, 17.5, 15.869565217391305)","(41.0, 95.0, 90.5)","(7.5, 11.0, 10.555555555555555)","(1.7, 2.1, 2.0721739130434784)","(21.0, 27.0, 25.392857142857142)","(26.0, 44.0, 42.22222222222222)"
12-01-2023 12:59:37.011189,"(8.5, 12.0, 11.578947368421053)","(4.2, 5.2, 5.1)","(12.0, 17.5, 16.057692307692307)","(41.0, 95.0, 90.5)","(7.5, 11.0, 10.586206896551724)","(1.7, 2.1, 2.0721739130434784)","(21.0, 27.0, 25.114285714285714)","(26.0, 44.0, 42.22222222222222)"
12-01-2023 12:59:38.191023,"(8.5, 12.0, 11.636363636363637)","(4.2, 5.2, 5.1571428571428575)","(12.0, 17.5, 16.057692307692307)","(41.0, 95.0, 90.5)","(7.5, 11.0, 10.586206896551724)","(1.7, 2.1, 2.0721739130434784)","(21.0, 27.0, 24.870967741935484)","(26.0, 44.0, 42.22222222222222)"
12-01-2023 12:59:39.289678,"(8.5, 12.0, 11.636363636363637)","(4.2, 5.2, 5.1571428571428575)","(12.0, 17.5, 16.057692307692307)","(41.0, 95.0, 90.5)","(7.5, 11.0, 10.586206896551724)","(1.7, 2.1, 2.0721739130434784)","(21.0, 27.0, 25.636363636363637)","(26.0, 44.0, 42.22222222222222)"
12-01-2023 12:59:40.402556,"(8.5, 12.0, 11.636363636363637)","(4.2, 5.2, 5.1571428571428575)","(12.0, 17.5, 16.20689655172414)","(41.0, 95.0, 90.5)","(7.5, 11.0, 10.586206896551724)","(1.7, 2.1, 2.069655172413793)","(21.0, 26.0, 24.25)","(26.0, 44.0, 42.22222222222222)"
12-01-2023 12:59:41.542485,"(8.5, 12.0, 11.777777777777779)","(4.2, 5.2, 5.014285714285714)","(12.0, 17.0, 16.5)","(41.0, 95.0, 86.0)","(7.5, 11.0, 10.586206896551724)","(1.7, 2.1, 2.076216216216216)","(21.0, 25.0, 24.333333333333332)","(26.0, 44.0, 42.22222222222222)"
12-01-2023 12:59:42.651593,"(8.5, 12.0, 11.777777777777779)","(4.2, 5.1, 5.025)","(12.0, 17.5, 16.54)","(41.0, 95.0, 83.75)","(7.5, 11.0, 10.586206896551724)","(1.7, 2.1, 2.0771428571428574)","(21.0, 25.0, 23.4)","(26.0, 44.0, 42.22222222222222)"
12-01-2023 12:59:43.909368,"(8.5, 12.0, 11.823529411764707)","(4.2, 5.1, 5.053846153846154)","(12.0, 17.5, 16.576923076923077)","(41.0, 95.0, 83.75)","(7.5, 11.0, 10.586206896551724)","(1.7, 2.1, 2.0771428571428574)","(21.0, 25.0, 23.466666666666665)","(26.0, 44.0, 42.22222222222222)"
12-01-2023 12:59:45.072439,"(8.5, 12.0, 11.823529411764707)","(4.2, 5.1, 5.053846153846154)","(12.0, 17.5, 16.576923076923077)","(41.0, 95.0, 83.75)","(7.5, 11.0, 10.586206896551724)","(1.7, 2.1, 2.0757894736842104)","(21.0, 25.0, 23.466666666666665)","(26.0, 44.0, 42.22222222222222)"
12-01-2023 12:59:46.149356,"(8.5, 12.0, 11.823529411764707)","(4.2, 5.1, 5.025)","(12.0, 17.5, 16.576923076923077)","(41.0, 95.0, 83.75)","(7.5, 11.0, 10.586206896551724)","(1.7, 2.1, 2.0776)","(21.0, 25.0, 23.647058823529413)","(26.0, 44.0, 42.22222222222222)"
12-01-2023 12:59:47.173781,"(8.5, 12.0, 11.823529411764707)","(4.2, 5.2, 5.076470588235295)","(12.0, 17.5, 16.576923076923077)","(41.0, 95.0, 83.75)","(7.5, 11.0, 10.586206896551724)","(1.7, 2.1, 2.0776)","(20.0, 25.0, 23.77777777777778)","(26.0, 44.0, 42.22222222222222)"
12-01-2023 12:59:48.318562,"(8.5, 12.0, 11.823529411764707)","(4.2, 5.2, 5.042857142857143)","(12.0, 17.5, 16.67241379310345)","(41.0, 95.0, 83.75)","(7.5, 11.0, 10.586206896551724)","(1.7, 2.1, 2.0792592592592594)","(20.0, 24.0, 22.666666666666668)","(26.0, 44.0, 42.22222222222222)"
12-01-2023 12:59:49.447783,"(8.5, 12.0, 11.823529411764707)","(4.2, 5.2, 5.016666666666667)","(12.0, 17.5, 16.67241379310345)","(41.0, 95.0, 83.75)","(7.5, 11.0, 10.555555555555555)","(1.7, 2.1, 2.0745454545454547)","(20.0, 23.0, 22.666666666666668)","(26.0, 44.0, 42.22222222222222)"
12-01-2023 12:59:50.533271,"(8.5, 12.0, 11.785714285714286)","(4.2, 5.2, 5.016666666666667)","(12.0, 17.5, 16.54)","(41.0, 95.0, 83.75)","(7.5, 11.0, 10.586206896551724)","(1.7, 2.1, 2.0792592592592594)","(20.0, 23.0, 22.5)","(26.0, 44.0, 42.22222222222222)"
12-01-2023 12:59:51.612491,"(8.5, 12.0, 11.869565217391305)","(4.2, 5.2, 5.030769230769231)","(12.0, 17.5, 16.642857142857142)","(41.0, 95.0, 83.75)","(7.5, 11.0, 10.586206896551724)","(1.7, 2.1, 2.0792592592592594)","(20.0, 23.0, 23.31578947368421)","(26.0, 44.0, 42.22222222222222)"
12-01-2023 12:59:52.755851,"(8.5, 12.0, 11.869565217391305)","(4.2, 5.2, 5.030769230769231)","(12.0, 17.5, 16.54)","(41.0, 95.0, 83.75)","(7.5, 11.0, 10.586206896551724)","(1.7, 2.1, 2.0792592592592594)","(20.0, 24.0, 26.6)","(26.0, 44.0, 42.22222222222222)"
12-01-2023 12:59:53.954057,"(8.5, 12.0, 11.869565217391305)","(4.2, 5.2, 5.030769230769231)","(12.0, 17.5, 16.54)","(41.0, 95.0, 85.76923076923077)","(7.5, 11.0, 10.586206896551724)","(1.7, 2.1, 2.110810810810811)","(20.0, 27.0, 26.875)","(26.0, 44.0, 42.22222222222222)"
12-01-2023 12:59:54.929603,"(8.5, 12.0, 11.74074074074074)","(4.2, 4.9, 4.863333333333333)","(12.0, 17.5, 16.5)","(41.0, 95.0, 85.76923076923077)","(7.5, 11.0, 10.586206896551724)","(1.7, 2.12, 2.0793939393939396)","(20.0, 28.0, 26.875)","(26.0, 44.0, 42.4390243902439)"
12-01-2023 12:59:55.988755,"(8.5, 12.0, 11.73076923076923)","(4.2, 5.2, 5.1000000000000005)","(12.0, 17.5, 15.785714285714286)","(41.0, 95.0, 82.14285714285714)","(7.5, 11.0, 10.53968253968254)","(1.7, 2.1, 2.0810526315789475)","(20.0, 28.0, 26.875)","(26.0, 44.0, 42.4390243902439)"
12-01-2023 12:59:57.033729,"(8.5, 12.0, 11.73076923076923)","(4.2, 5.1, 5.085714285714285)","(12.0, 17.5, 15.766666666666667)","(41.0, 95.0, 87.5)","(7.5, 11.0, 10.532258064516128)","(1.75, 2.1, 2.0810526315789475)","(17.0, 28.0, 26.875)","(26.0, 44.0, 42.4390243902439)"
12-01-2023 12:59:58.105780,"(8.5, 12.0, 11.73076923076923)","(4.2, 5.1, 5.044444444444444)","(12.0, 17.5, 15.766666666666667)","(41.0, 95.0, 87.5)","(7.5, 11.0, 10.532258064516128)","(1.75, 2.1, 2.0810526315789475)","(17.0, 28.0, 26.875)","(26.0, 44.0, 42.4390243902439)"
12-01-2023 12:59:59.278472,"(8.5, 12.0, 11.73076923076923)","(4.2, 5.1, 5.044444444444444)","(12.0, 17.5, 16.2)","(41.0, 95.0, 87.5)","(7.5, 11.0, 10.532258064516128)","(1.75, 2.1, 2.0828571428571427)","(17.0, 28.0, 26.875)","(26.0, 44.0, 42.4390243902439)"
12-01-2023 13:00:00.401953,"(8.5, 12.0, 11.73076923076923)","(4.2, 5.1, 5.023809523809524)","(12.0, 17.5, 16.2)","(41.0, 95.0, 87.5)","(7.5, 11.0, 10.532258064516128)","(1.75, 2.1, 2.0810526315789475)","(17.0, 28.0, 26.875)","(26.0, 44.0, 42.4390243902439)"
