,Aces Daughter,Manonthemoon,Amore Rock,Steinman Nz,Above Average,The Sneaky Fox,Springfield Affair,Kahina,Golden Jaylet,Barney Fella
360,"[datetime.datetime(2022, 11, 28, 17, 3, 4, 846682), 6.0, 9.6]","[datetime.datetime(2022, 11, 28, 17, 3, 4, 846682), 71.0, 150.0]","[datetime.datetime(2022, 11, 28, 17, 3, 4, 846682), 1.6, 1.71]","[datetime.datetime(2022, 11, 28, 17, 3, 4, 846682), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 3, 4, 846682), 26.0, 40.0]","[datetime.datetime(2022, 11, 28, 17, 3, 4, 846682), 10.0, 26.0]","[datetime.datetime(2022, 11, 28, 17, 3, 4, 846682), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 3, 4, 846682), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 17, 3, 4, 846682), 101.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 3, 4, 846682), 31.0, 46.0]"
361,"[datetime.datetime(2022, 11, 28, 17, 3, 6, 128996), 6.0, 9.6]","[datetime.datetime(2022, 11, 28, 17, 3, 6, 128996), 71.0, 140.0]","[datetime.datetime(2022, 11, 28, 17, 3, 6, 128996), 1.6, 1.71]","[datetime.datetime(2022, 11, 28, 17, 3, 6, 128996), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 3, 6, 128996), 26.0, 40.0]","[datetime.datetime(2022, 11, 28, 17, 3, 6, 128996), 10.0, 26.0]","[datetime.datetime(2022, 11, 28, 17, 3, 6, 128996), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 3, 6, 128996), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 17, 3, 6, 130003), 101.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 3, 6, 130003), 31.0, 46.0]"
362,"[datetime.datetime(2022, 11, 28, 17, 3, 7, 421868), 6.0, 9.8]","[datetime.datetime(2022, 11, 28, 17, 3, 7, 421868), 71.0, 130.0]","[datetime.datetime(2022, 11, 28, 17, 3, 7, 421868), 1.6, 1.71]","[datetime.datetime(2022, 11, 28, 17, 3, 7, 421868), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 3, 7, 421868), 26.0, 40.0]","[datetime.datetime(2022, 11, 28, 17, 3, 7, 421868), 10.0, 26.0]","[datetime.datetime(2022, 11, 28, 17, 3, 7, 421868), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 3, 7, 421868), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 17, 3, 7, 421868), 101.0, 200.0]","[datetime.datetime(2022, 11, 28, 17, 3, 7, 421868), 31.0, 46.0]"
363,"[datetime.datetime(2022, 11, 28, 17, 3, 8, 749060), 6.0, 9.8]","[datetime.datetime(2022, 11, 28, 17, 3, 8, 749060), 71.0, 120.0]","[datetime.datetime(2022, 11, 28, 17, 3, 8, 749060), 1.6, 1.71]","[datetime.datetime(2022, 11, 28, 17, 3, 8, 749060), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 3, 8, 749060), 26.0, 40.0]","[datetime.datetime(2022, 11, 28, 17, 3, 8, 749060), 10.0, 26.0]","[datetime.datetime(2022, 11, 28, 17, 3, 8, 749060), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 3, 8, 749060), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 17, 3, 8, 749060), 101.0, 200.0]","[datetime.datetime(2022, 11, 28, 17, 3, 8, 749060), 31.0, 46.0]"
364,"[datetime.datetime(2022, 11, 28, 17, 3, 9, 988048), 6.0, 9.8]","[datetime.datetime(2022, 11, 28, 17, 3, 9, 988048), 71.0, 120.0]","[datetime.datetime(2022, 11, 28, 17, 3, 9, 988048), 1.6, 1.71]","[datetime.datetime(2022, 11, 28, 17, 3, 9, 988048), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 3, 9, 988048), 26.0, 40.0]","[datetime.datetime(2022, 11, 28, 17, 3, 9, 988048), 10.0, 26.0]","[datetime.datetime(2022, 11, 28, 17, 3, 9, 988048), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 3, 9, 988048), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 17, 3, 9, 988048), 101.0, 200.0]","[datetime.datetime(2022, 11, 28, 17, 3, 9, 988048), 31.0, 46.0]"
365,"[datetime.datetime(2022, 11, 28, 17, 3, 11, 259519), 6.0, 9.8]","[datetime.datetime(2022, 11, 28, 17, 3, 11, 259519), 71.0, 100.0]","[datetime.datetime(2022, 11, 28, 17, 3, 11, 259519), 1.6, 1.71]","[datetime.datetime(2022, 11, 28, 17, 3, 11, 259519), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 3, 11, 259519), 26.0, 40.0]","[datetime.datetime(2022, 11, 28, 17, 3, 11, 259519), 10.0, 26.0]","[datetime.datetime(2022, 11, 28, 17, 3, 11, 259519), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 3, 11, 259519), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 17, 3, 11, 259519), 101.0, 200.0]","[datetime.datetime(2022, 11, 28, 17, 3, 11, 259519), 31.0, 46.0]"
366,"[datetime.datetime(2022, 11, 28, 17, 3, 12, 541021), 6.0, 9.8]","[datetime.datetime(2022, 11, 28, 17, 3, 12, 541021), 71.0, 100.0]","[datetime.datetime(2022, 11, 28, 17, 3, 12, 541021), 1.6, 1.71]","[datetime.datetime(2022, 11, 28, 17, 3, 12, 541021), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 3, 12, 541021), 26.0, 40.0]","[datetime.datetime(2022, 11, 28, 17, 3, 12, 541021), 10.0, 26.0]","[datetime.datetime(2022, 11, 28, 17, 3, 12, 541021), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 3, 12, 541021), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 17, 3, 12, 541021), 101.0, 200.0]","[datetime.datetime(2022, 11, 28, 17, 3, 12, 541021), 31.0, 46.0]"
367,"[datetime.datetime(2022, 11, 28, 17, 3, 13, 788824), 6.0, 9.8]","[datetime.datetime(2022, 11, 28, 17, 3, 13, 788824), 71.0, 100.0]","[datetime.datetime(2022, 11, 28, 17, 3, 13, 788824), 1.6, 1.71]","[datetime.datetime(2022, 11, 28, 17, 3, 13, 788824), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 3, 13, 788824), 26.0, 40.0]","[datetime.datetime(2022, 11, 28, 17, 3, 13, 788824), 10.0, 26.0]","[datetime.datetime(2022, 11, 28, 17, 3, 13, 788824), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 3, 13, 788824), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 17, 3, 13, 788824), 101.0, 200.0]","[datetime.datetime(2022, 11, 28, 17, 3, 13, 788824), 31.0, 46.0]"
368,"[datetime.datetime(2022, 11, 28, 17, 3, 15, 34130), 6.0, 9.8]","[datetime.datetime(2022, 11, 28, 17, 3, 15, 34130), 71.0, 100.0]","[datetime.datetime(2022, 11, 28, 17, 3, 15, 34130), 1.6, 1.71]","[datetime.datetime(2022, 11, 28, 17, 3, 15, 34130), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 3, 15, 34130), 26.0, 40.0]","[datetime.datetime(2022, 11, 28, 17, 3, 15, 34130), 10.0, 26.0]","[datetime.datetime(2022, 11, 28, 17, 3, 15, 34130), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 3, 15, 34130), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 17, 3, 15, 34130), 101.0, 200.0]","[datetime.datetime(2022, 11, 28, 17, 3, 15, 34130), 31.0, 46.0]"
369,"[datetime.datetime(2022, 11, 28, 17, 3, 16, 341826), 6.0, 9.8]","[datetime.datetime(2022, 11, 28, 17, 3, 16, 341826), 71.0, 100.0]","[datetime.datetime(2022, 11, 28, 17, 3, 16, 341826), 1.6, 1.71]","[datetime.datetime(2022, 11, 28, 17, 3, 16, 341826), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 3, 16, 341826), 26.0, 40.0]","[datetime.datetime(2022, 11, 28, 17, 3, 16, 341826), 10.0, 26.0]","[datetime.datetime(2022, 11, 28, 17, 3, 16, 341826), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 3, 16, 341826), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 17, 3, 16, 341826), 101.0, 200.0]","[datetime.datetime(2022, 11, 28, 17, 3, 16, 341826), 31.0, 46.0]"
370,"[datetime.datetime(2022, 11, 28, 17, 3, 17, 620050), 6.0, 9.8]","[datetime.datetime(2022, 11, 28, 17, 3, 17, 620050), 71.0, 100.0]","[datetime.datetime(2022, 11, 28, 17, 3, 17, 620050), 1.6, 1.71]","[datetime.datetime(2022, 11, 28, 17, 3, 17, 620050), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 3, 17, 620050), 26.0, 40.0]","[datetime.datetime(2022, 11, 28, 17, 3, 17, 620050), 10.0, 25.0]","[datetime.datetime(2022, 11, 28, 17, 3, 17, 620050), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 3, 17, 620050), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 17, 3, 17, 620050), 101.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 3, 17, 620050), 31.0, 46.0]"
371,"[datetime.datetime(2022, 11, 28, 17, 3, 18, 889059), 6.0, 9.8]","[datetime.datetime(2022, 11, 28, 17, 3, 18, 889059), 71.0, 100.0]","[datetime.datetime(2022, 11, 28, 17, 3, 18, 889059), 1.6, 1.71]","[datetime.datetime(2022, 11, 28, 17, 3, 18, 889059), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 3, 18, 889059), 26.0, 40.0]","[datetime.datetime(2022, 11, 28, 17, 3, 18, 889059), 10.0, 24.0]","[datetime.datetime(2022, 11, 28, 17, 3, 18, 889059), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 3, 18, 889059), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 17, 3, 18, 889059), 101.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 3, 18, 889059), 31.0, 46.0]"
372,"[datetime.datetime(2022, 11, 28, 17, 3, 20, 140034), 6.0, 9.6]","[datetime.datetime(2022, 11, 28, 17, 3, 20, 140034), 71.0, 100.0]","[datetime.datetime(2022, 11, 28, 17, 3, 20, 140034), 1.6, 1.71]","[datetime.datetime(2022, 11, 28, 17, 3, 20, 140034), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 3, 20, 140034), 26.0, 40.0]","[datetime.datetime(2022, 11, 28, 17, 3, 20, 140034), 10.0, 24.0]","[datetime.datetime(2022, 11, 28, 17, 3, 20, 140034), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 3, 20, 140034), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 17, 3, 20, 140034), 101.0, 180.0]","[datetime.datetime(2022, 11, 28, 17, 3, 20, 140034), 31.0, 46.0]"
373,"[datetime.datetime(2022, 11, 28, 17, 3, 21, 419573), 6.0, 9.6]","[datetime.datetime(2022, 11, 28, 17, 3, 21, 419573), 71.0, 100.0]","[datetime.datetime(2022, 11, 28, 17, 3, 21, 419573), 1.6, 1.71]","[datetime.datetime(2022, 11, 28, 17, 3, 21, 419573), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 3, 21, 419573), 26.0, 40.0]","[datetime.datetime(2022, 11, 28, 17, 3, 21, 419573), 10.0, 24.0]","[datetime.datetime(2022, 11, 28, 17, 3, 21, 419573), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 3, 21, 419573), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 17, 3, 21, 419573), 101.0, 180.0]","[datetime.datetime(2022, 11, 28, 17, 3, 21, 419573), 31.0, 46.0]"
374,"[datetime.datetime(2022, 11, 28, 17, 3, 22, 666939), 6.0, 9.6]","[datetime.datetime(2022, 11, 28, 17, 3, 22, 666939), 71.0, 100.0]","[datetime.datetime(2022, 11, 28, 17, 3, 22, 666939), 1.6, 1.71]","[datetime.datetime(2022, 11, 28, 17, 3, 22, 666939), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 3, 22, 666939), 26.0, 42.0]","[datetime.datetime(2022, 11, 28, 17, 3, 22, 666939), 10.0, 24.0]","[datetime.datetime(2022, 11, 28, 17, 3, 22, 666939), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 3, 22, 666939), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 17, 3, 22, 666939), 101.0, 180.0]","[datetime.datetime(2022, 11, 28, 17, 3, 22, 666939), 31.0, 46.0]"
375,"[datetime.datetime(2022, 11, 28, 17, 3, 23, 922626), 6.0, 9.4]","[datetime.datetime(2022, 11, 28, 17, 3, 23, 922626), 71.0, 100.0]","[datetime.datetime(2022, 11, 28, 17, 3, 23, 922626), 1.6, 1.71]","[datetime.datetime(2022, 11, 28, 17, 3, 23, 922626), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 3, 23, 922626), 26.0, 42.0]","[datetime.datetime(2022, 11, 28, 17, 3, 23, 922626), 10.0, 24.0]","[datetime.datetime(2022, 11, 28, 17, 3, 23, 922626), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 3, 23, 922626), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 17, 3, 23, 922626), 101.0, 180.0]","[datetime.datetime(2022, 11, 28, 17, 3, 23, 922626), 31.0, 46.0]"
376,"[datetime.datetime(2022, 11, 28, 17, 3, 25, 183592), 6.0, 9.4]","[datetime.datetime(2022, 11, 28, 17, 3, 25, 183592), 71.0, 100.0]","[datetime.datetime(2022, 11, 28, 17, 3, 25, 183592), 1.6, 1.71]","[datetime.datetime(2022, 11, 28, 17, 3, 25, 183592), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 3, 25, 183592), 26.0, 42.0]","[datetime.datetime(2022, 11, 28, 17, 3, 25, 183592), 10.0, 24.0]","[datetime.datetime(2022, 11, 28, 17, 3, 25, 183592), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 3, 25, 183592), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 17, 3, 25, 183592), 101.0, 180.0]","[datetime.datetime(2022, 11, 28, 17, 3, 25, 183592), 31.0, 46.0]"
377,"[datetime.datetime(2022, 11, 28, 17, 3, 26, 430550), 6.0, 9.4]","[datetime.datetime(2022, 11, 28, 17, 3, 26, 430550), 71.0, 100.0]","[datetime.datetime(2022, 11, 28, 17, 3, 26, 430550), 1.6, 1.71]","[datetime.datetime(2022, 11, 28, 17, 3, 26, 430550), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 3, 26, 430550), 26.0, 42.0]","[datetime.datetime(2022, 11, 28, 17, 3, 26, 430550), 10.0, 24.0]","[datetime.datetime(2022, 11, 28, 17, 3, 26, 430550), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 3, 26, 430550), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 17, 3, 26, 430550), 101.0, 180.0]","[datetime.datetime(2022, 11, 28, 17, 3, 26, 430550), 31.0, 46.0]"
378,"[datetime.datetime(2022, 11, 28, 17, 3, 27, 672808), 6.0, 9.4]","[datetime.datetime(2022, 11, 28, 17, 3, 27, 673808), 71.0, 100.0]","[datetime.datetime(2022, 11, 28, 17, 3, 27, 673808), 1.6, 1.71]","[datetime.datetime(2022, 11, 28, 17, 3, 27, 673808), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 3, 27, 673808), 26.0, 42.0]","[datetime.datetime(2022, 11, 28, 17, 3, 27, 673808), 10.0, 24.0]","[datetime.datetime(2022, 11, 28, 17, 3, 27, 673808), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 3, 27, 673808), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 17, 3, 27, 673808), 101.0, 180.0]","[datetime.datetime(2022, 11, 28, 17, 3, 27, 673808), 31.0, 46.0]"
379,"[datetime.datetime(2022, 11, 28, 17, 3, 28, 941767), 6.0, 9.2]","[datetime.datetime(2022, 11, 28, 17, 3, 28, 941767), 71.0, 100.0]","[datetime.datetime(2022, 11, 28, 17, 3, 28, 941767), 1.6, 1.71]","[datetime.datetime(2022, 11, 28, 17, 3, 28, 941767), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 3, 28, 941767), 26.0, 42.0]","[datetime.datetime(2022, 11, 28, 17, 3, 28, 941767), 10.0, 24.0]","[datetime.datetime(2022, 11, 28, 17, 3, 28, 941767), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 3, 28, 941767), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 17, 3, 28, 941767), 101.0, 180.0]","[datetime.datetime(2022, 11, 28, 17, 3, 28, 941767), 31.0, 46.0]"
380,"[datetime.datetime(2022, 11, 28, 17, 3, 30, 235510), 6.0, 9.2]","[datetime.datetime(2022, 11, 28, 17, 3, 30, 235510), 71.0, 100.0]","[datetime.datetime(2022, 11, 28, 17, 3, 30, 235510), 1.6, 1.71]","[datetime.datetime(2022, 11, 28, 17, 3, 30, 235510), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 3, 30, 235510), 26.0, 42.0]","[datetime.datetime(2022, 11, 28, 17, 3, 30, 235510), 10.0, 24.0]","[datetime.datetime(2022, 11, 28, 17, 3, 30, 235510), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 3, 30, 235510), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 17, 3, 30, 235510), 101.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 3, 30, 235510), 31.0, 46.0]"
381,"[datetime.datetime(2022, 11, 28, 17, 3, 31, 501787), 6.0, 9.2]","[datetime.datetime(2022, 11, 28, 17, 3, 31, 501787), 71.0, 100.0]","[datetime.datetime(2022, 11, 28, 17, 3, 31, 501787), 1.6, 1.71]","[datetime.datetime(2022, 11, 28, 17, 3, 31, 501787), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 3, 31, 501787), 26.0, 42.0]","[datetime.datetime(2022, 11, 28, 17, 3, 31, 501787), 10.0, 24.0]","[datetime.datetime(2022, 11, 28, 17, 3, 31, 501787), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 3, 31, 501787), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 17, 3, 31, 501787), 101.0, 200.0]","[datetime.datetime(2022, 11, 28, 17, 3, 31, 501787), 31.0, 46.0]"
382,"[datetime.datetime(2022, 11, 28, 17, 3, 32, 762312), 6.0, 9.2]","[datetime.datetime(2022, 11, 28, 17, 3, 32, 762312), 71.0, 120.0]","[datetime.datetime(2022, 11, 28, 17, 3, 32, 762312), 1.6, 1.71]","[datetime.datetime(2022, 11, 28, 17, 3, 32, 762312), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 3, 32, 762312), 26.0, 42.0]","[datetime.datetime(2022, 11, 28, 17, 3, 32, 762312), 10.0, 24.0]","[datetime.datetime(2022, 11, 28, 17, 3, 32, 762312), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 3, 32, 762312), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 17, 3, 32, 762312), 101.0, 200.0]","[datetime.datetime(2022, 11, 28, 17, 3, 32, 762312), 31.0, 46.0]"
383,"[datetime.datetime(2022, 11, 28, 17, 3, 34, 18756), 6.0, 9.2]","[datetime.datetime(2022, 11, 28, 17, 3, 34, 18756), 71.0, 120.0]","[datetime.datetime(2022, 11, 28, 17, 3, 34, 18756), 1.6, 1.71]","[datetime.datetime(2022, 11, 28, 17, 3, 34, 18756), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 3, 34, 18756), 26.0, 42.0]","[datetime.datetime(2022, 11, 28, 17, 3, 34, 18756), 10.0, 24.0]","[datetime.datetime(2022, 11, 28, 17, 3, 34, 18756), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 3, 34, 18756), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 17, 3, 34, 18756), 101.0, 200.0]","[datetime.datetime(2022, 11, 28, 17, 3, 34, 18756), 31.0, 46.0]"
384,"[datetime.datetime(2022, 11, 28, 17, 3, 35, 269283), 6.0, 9.0]","[datetime.datetime(2022, 11, 28, 17, 3, 35, 269283), 71.0, 130.0]","[datetime.datetime(2022, 11, 28, 17, 3, 35, 269283), 1.6, 1.71]","[datetime.datetime(2022, 11, 28, 17, 3, 35, 269283), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 3, 35, 269283), 26.0, 42.0]","[datetime.datetime(2022, 11, 28, 17, 3, 35, 269283), 10.0, 24.0]","[datetime.datetime(2022, 11, 28, 17, 3, 35, 269283), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 3, 35, 269283), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 17, 3, 35, 269283), 101.0, 200.0]","[datetime.datetime(2022, 11, 28, 17, 3, 35, 269283), 31.0, 46.0]"
385,"[datetime.datetime(2022, 11, 28, 17, 3, 36, 505484), 6.0, 9.2]","[datetime.datetime(2022, 11, 28, 17, 3, 36, 505484), 71.0, 130.0]","[datetime.datetime(2022, 11, 28, 17, 3, 36, 505484), 1.6, 1.69]","[datetime.datetime(2022, 11, 28, 17, 3, 36, 505484), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 3, 36, 505484), 26.0, 42.0]","[datetime.datetime(2022, 11, 28, 17, 3, 36, 505484), 10.0, 24.0]","[datetime.datetime(2022, 11, 28, 17, 3, 36, 505484), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 3, 36, 505484), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 17, 3, 36, 505484), 101.0, 200.0]","[datetime.datetime(2022, 11, 28, 17, 3, 36, 505484), 31.0, 46.0]"
386,"[datetime.datetime(2022, 11, 28, 17, 3, 37, 754459), 6.0, 9.2]","[datetime.datetime(2022, 11, 28, 17, 3, 37, 754459), 71.0, 130.0]","[datetime.datetime(2022, 11, 28, 17, 3, 37, 754459), 1.6, 1.69]","[datetime.datetime(2022, 11, 28, 17, 3, 37, 754459), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 3, 37, 754459), 26.0, 42.0]","[datetime.datetime(2022, 11, 28, 17, 3, 37, 754459), 10.0, 24.0]","[datetime.datetime(2022, 11, 28, 17, 3, 37, 754459), 9.0, 18.5]","[datetime.datetime(2022, 11, 28, 17, 3, 37, 754459), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 17, 3, 37, 754459), 101.0, 200.0]","[datetime.datetime(2022, 11, 28, 17, 3, 37, 754459), 31.0, 46.0]"
387,"[datetime.datetime(2022, 11, 28, 17, 3, 39, 14380), 6.0, 9.2]","[datetime.datetime(2022, 11, 28, 17, 3, 39, 14380), 71.0, 130.0]","[datetime.datetime(2022, 11, 28, 17, 3, 39, 14380), 1.6, 1.69]","[datetime.datetime(2022, 11, 28, 17, 3, 39, 14380), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 3, 39, 14380), 26.0, 42.0]","[datetime.datetime(2022, 11, 28, 17, 3, 39, 14380), 10.0, 24.0]","[datetime.datetime(2022, 11, 28, 17, 3, 39, 14380), 9.0, 18.5]","[datetime.datetime(2022, 11, 28, 17, 3, 39, 14380), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 17, 3, 39, 14380), 101.0, 220.0]","[datetime.datetime(2022, 11, 28, 17, 3, 39, 14380), 31.0, 46.0]"
388,"[datetime.datetime(2022, 11, 28, 17, 3, 40, 276525), 6.0, 9.2]","[datetime.datetime(2022, 11, 28, 17, 3, 40, 276525), 71.0, 130.0]","[datetime.datetime(2022, 11, 28, 17, 3, 40, 276525), 1.6, 1.69]","[datetime.datetime(2022, 11, 28, 17, 3, 40, 276525), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 3, 40, 276525), 26.0, 42.0]","[datetime.datetime(2022, 11, 28, 17, 3, 40, 276525), 10.0, 24.0]","[datetime.datetime(2022, 11, 28, 17, 3, 40, 276525), 9.0, 18.5]","[datetime.datetime(2022, 11, 28, 17, 3, 40, 276525), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 17, 3, 40, 276525), 101.0, 210.0]","[datetime.datetime(2022, 11, 28, 17, 3, 40, 276525), 31.0, 46.0]"
389,"[datetime.datetime(2022, 11, 28, 17, 3, 41, 537799), 6.0, 9.2]","[datetime.datetime(2022, 11, 28, 17, 3, 41, 537799), 71.0, 120.0]","[datetime.datetime(2022, 11, 28, 17, 3, 41, 537799), 1.6, 1.69]","[datetime.datetime(2022, 11, 28, 17, 3, 41, 537799), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 3, 41, 537799), 26.0, 42.0]","[datetime.datetime(2022, 11, 28, 17, 3, 41, 537799), 10.0, 24.0]","[datetime.datetime(2022, 11, 28, 17, 3, 41, 537799), 9.0, 18.5]","[datetime.datetime(2022, 11, 28, 17, 3, 41, 537799), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 17, 3, 41, 537799), 101.0, 210.0]","[datetime.datetime(2022, 11, 28, 17, 3, 41, 537799), 31.0, 46.0]"
390,"[datetime.datetime(2022, 11, 28, 17, 3, 42, 785259), 6.0, 9.0]","[datetime.datetime(2022, 11, 28, 17, 3, 42, 785259), 71.0, 120.0]","[datetime.datetime(2022, 11, 28, 17, 3, 42, 785259), 1.6, 1.69]","[datetime.datetime(2022, 11, 28, 17, 3, 42, 785259), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 3, 42, 785259), 26.0, 42.0]","[datetime.datetime(2022, 11, 28, 17, 3, 42, 785259), 10.0, 24.0]","[datetime.datetime(2022, 11, 28, 17, 3, 42, 785259), 9.0, 18.5]","[datetime.datetime(2022, 11, 28, 17, 3, 42, 785259), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 17, 3, 42, 785259), 101.0, 200.0]","[datetime.datetime(2022, 11, 28, 17, 3, 42, 785259), 31.0, 46.0]"
391,"[datetime.datetime(2022, 11, 28, 17, 3, 44, 52930), 6.0, 9.0]","[datetime.datetime(2022, 11, 28, 17, 3, 44, 52930), 71.0, 120.0]","[datetime.datetime(2022, 11, 28, 17, 3, 44, 52930), 1.6, 1.69]","[datetime.datetime(2022, 11, 28, 17, 3, 44, 52930), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 3, 44, 52930), 26.0, 42.0]","[datetime.datetime(2022, 11, 28, 17, 3, 44, 52930), 10.0, 25.0]","[datetime.datetime(2022, 11, 28, 17, 3, 44, 52930), 9.0, 18.5]","[datetime.datetime(2022, 11, 28, 17, 3, 44, 52930), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 17, 3, 44, 52930), 101.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 3, 44, 52930), 31.0, 46.0]"
