,Manoeuver Man,Bella Sofia,Farasthe Eyecansee,Final Round,Growlers Last,Giant Jackson,Sorrento
571,"[datetime.datetime(2022, 11, 28, 12, 52, 1, 867901), 20.0, 46.0]","[datetime.datetime(2022, 11, 28, 12, 52, 1, 867901), 6.0, 8.8]","[datetime.datetime(2022, 11, 28, 12, 52, 1, 867901), 71.0, 140.0]","[datetime.datetime(2022, 11, 28, 12, 52, 1, 867901), 19.0, 46.0]","[datetime.datetime(2022, 11, 28, 12, 52, 1, 867901), 5.0, 6.6]","[datetime.datetime(2022, 11, 28, 12, 52, 1, 867901), 41.0, 75.0]","[datetime.datetime(2022, 11, 28, 12, 52, 1, 867901), 1.28, 1.92]"
572,"[datetime.datetime(2022, 11, 28, 12, 52, 3, 27946), 20.0, 46.0]","[datetime.datetime(2022, 11, 28, 12, 52, 3, 27946), 6.0, 8.8]","[datetime.datetime(2022, 11, 28, 12, 52, 3, 27946), 71.0, 140.0]","[datetime.datetime(2022, 11, 28, 12, 52, 3, 27946), 19.0, 46.0]","[datetime.datetime(2022, 11, 28, 12, 52, 3, 27946), 5.0, 6.6]","[datetime.datetime(2022, 11, 28, 12, 52, 3, 27946), 41.0, 75.0]","[datetime.datetime(2022, 11, 28, 12, 52, 3, 27946), 1.28, 1.92]"
573,"[datetime.datetime(2022, 11, 28, 12, 52, 4, 197204), 20.0, 46.0]","[datetime.datetime(2022, 11, 28, 12, 52, 4, 197204), 6.0, 8.8]","[datetime.datetime(2022, 11, 28, 12, 52, 4, 197204), 71.0, 140.0]","[datetime.datetime(2022, 11, 28, 12, 52, 4, 197204), 19.0, 46.0]","[datetime.datetime(2022, 11, 28, 12, 52, 4, 197204), 5.0, 6.6]","[datetime.datetime(2022, 11, 28, 12, 52, 4, 197204), 41.0, 75.0]","[datetime.datetime(2022, 11, 28, 12, 52, 4, 197204), 1.28, 1.92]"
574,"[datetime.datetime(2022, 11, 28, 12, 52, 5, 362700), 20.0, 46.0]","[datetime.datetime(2022, 11, 28, 12, 52, 5, 362700), 6.0, 8.8]","[datetime.datetime(2022, 11, 28, 12, 52, 5, 362700), 71.0, 140.0]","[datetime.datetime(2022, 11, 28, 12, 52, 5, 362700), 19.0, 46.0]","[datetime.datetime(2022, 11, 28, 12, 52, 5, 362700), 5.0, 6.6]","[datetime.datetime(2022, 11, 28, 12, 52, 5, 362700), 41.0, 75.0]","[datetime.datetime(2022, 11, 28, 12, 52, 5, 362700), 1.28, 1.92]"
575,"[datetime.datetime(2022, 11, 28, 12, 52, 6, 531465), 20.0, 46.0]","[datetime.datetime(2022, 11, 28, 12, 52, 6, 531465), 6.0, 8.8]","[datetime.datetime(2022, 11, 28, 12, 52, 6, 531465), 71.0, 140.0]","[datetime.datetime(2022, 11, 28, 12, 52, 6, 531465), 19.0, 46.0]","[datetime.datetime(2022, 11, 28, 12, 52, 6, 531465), 5.0, 6.6]","[datetime.datetime(2022, 11, 28, 12, 52, 6, 531465), 41.0, 75.0]","[datetime.datetime(2022, 11, 28, 12, 52, 6, 531465), 1.28, 1.92]"
576,"[datetime.datetime(2022, 11, 28, 12, 52, 7, 694306), 20.0, 46.0]","[datetime.datetime(2022, 11, 28, 12, 52, 7, 694306), 6.0, 8.8]","[datetime.datetime(2022, 11, 28, 12, 52, 7, 694306), 71.0, 140.0]","[datetime.datetime(2022, 11, 28, 12, 52, 7, 694306), 19.0, 46.0]","[datetime.datetime(2022, 11, 28, 12, 52, 7, 694306), 5.0, 6.6]","[datetime.datetime(2022, 11, 28, 12, 52, 7, 694306), 41.0, 75.0]","[datetime.datetime(2022, 11, 28, 12, 52, 7, 694306), 1.28, 1.92]"
577,"[datetime.datetime(2022, 11, 28, 12, 52, 8, 876647), 20.0, 46.0]","[datetime.datetime(2022, 11, 28, 12, 52, 8, 876647), 6.0, 8.8]","[datetime.datetime(2022, 11, 28, 12, 52, 8, 876647), 71.0, 140.0]","[datetime.datetime(2022, 11, 28, 12, 52, 8, 876647), 19.0, 46.0]","[datetime.datetime(2022, 11, 28, 12, 52, 8, 876647), 5.0, 6.6]","[datetime.datetime(2022, 11, 28, 12, 52, 8, 876647), 41.0, 75.0]","[datetime.datetime(2022, 11, 28, 12, 52, 8, 876647), 1.28, 1.92]"
578,"[datetime.datetime(2022, 11, 28, 12, 52, 10, 44293), 20.0, 46.0]","[datetime.datetime(2022, 11, 28, 12, 52, 10, 44293), 6.0, 8.8]","[datetime.datetime(2022, 11, 28, 12, 52, 10, 44293), 71.0, 140.0]","[datetime.datetime(2022, 11, 28, 12, 52, 10, 44293), 19.0, 46.0]","[datetime.datetime(2022, 11, 28, 12, 52, 10, 44293), 5.0, 6.6]","[datetime.datetime(2022, 11, 28, 12, 52, 10, 44293), 41.0, 75.0]","[datetime.datetime(2022, 11, 28, 12, 52, 10, 44293), 1.28, 1.92]"
579,"[datetime.datetime(2022, 11, 28, 12, 52, 11, 210756), 20.0, 46.0]","[datetime.datetime(2022, 11, 28, 12, 52, 11, 210756), 6.0, 8.8]","[datetime.datetime(2022, 11, 28, 12, 52, 11, 210756), 71.0, 140.0]","[datetime.datetime(2022, 11, 28, 12, 52, 11, 210756), 19.0, 46.0]","[datetime.datetime(2022, 11, 28, 12, 52, 11, 210756), 5.0, 6.6]","[datetime.datetime(2022, 11, 28, 12, 52, 11, 210756), 41.0, 75.0]","[datetime.datetime(2022, 11, 28, 12, 52, 11, 210756), 1.28, 1.92]"
580,"[datetime.datetime(2022, 11, 28, 12, 52, 12, 374824), 20.0, 46.0]","[datetime.datetime(2022, 11, 28, 12, 52, 12, 374824), 6.0, 8.8]","[datetime.datetime(2022, 11, 28, 12, 52, 12, 374824), 71.0, 140.0]","[datetime.datetime(2022, 11, 28, 12, 52, 12, 374824), 19.0, 46.0]","[datetime.datetime(2022, 11, 28, 12, 52, 12, 374824), 5.0, 6.6]","[datetime.datetime(2022, 11, 28, 12, 52, 12, 374824), 41.0, 75.0]","[datetime.datetime(2022, 11, 28, 12, 52, 12, 374824), 1.28, 1.92]"
581,"[datetime.datetime(2022, 11, 28, 12, 52, 13, 532073), 20.0, 46.0]","[datetime.datetime(2022, 11, 28, 12, 52, 13, 532073), 6.0, 8.8]","[datetime.datetime(2022, 11, 28, 12, 52, 13, 532073), 71.0, 140.0]","[datetime.datetime(2022, 11, 28, 12, 52, 13, 532073), 19.0, 46.0]","[datetime.datetime(2022, 11, 28, 12, 52, 13, 532073), 5.0, 6.6]","[datetime.datetime(2022, 11, 28, 12, 52, 13, 532073), 41.0, 75.0]","[datetime.datetime(2022, 11, 28, 12, 52, 13, 532073), 1.28, 1.92]"
582,"[datetime.datetime(2022, 11, 28, 12, 52, 14, 699841), 20.0, 46.0]","[datetime.datetime(2022, 11, 28, 12, 52, 14, 699841), 6.0, 8.8]","[datetime.datetime(2022, 11, 28, 12, 52, 14, 699841), 71.0, 140.0]","[datetime.datetime(2022, 11, 28, 12, 52, 14, 699841), 19.0, 46.0]","[datetime.datetime(2022, 11, 28, 12, 52, 14, 699841), 5.0, 6.6]","[datetime.datetime(2022, 11, 28, 12, 52, 14, 699841), 41.0, 75.0]","[datetime.datetime(2022, 11, 28, 12, 52, 14, 699841), 1.28, 1.92]"
583,"[datetime.datetime(2022, 11, 28, 12, 52, 15, 861720), 20.0, 46.0]","[datetime.datetime(2022, 11, 28, 12, 52, 15, 861720), 6.0, 8.8]","[datetime.datetime(2022, 11, 28, 12, 52, 15, 861720), 71.0, 140.0]","[datetime.datetime(2022, 11, 28, 12, 52, 15, 861720), 19.0, 46.0]","[datetime.datetime(2022, 11, 28, 12, 52, 15, 861720), 5.0, 6.6]","[datetime.datetime(2022, 11, 28, 12, 52, 15, 861720), 41.0, 75.0]","[datetime.datetime(2022, 11, 28, 12, 52, 15, 861720), 1.28, 1.92]"
584,"[datetime.datetime(2022, 11, 28, 12, 52, 17, 22258), 20.0, 46.0]","[datetime.datetime(2022, 11, 28, 12, 52, 17, 22258), 6.0, 8.8]","[datetime.datetime(2022, 11, 28, 12, 52, 17, 22258), 71.0, 140.0]","[datetime.datetime(2022, 11, 28, 12, 52, 17, 22258), 19.0, 46.0]","[datetime.datetime(2022, 11, 28, 12, 52, 17, 22258), 5.0, 6.6]","[datetime.datetime(2022, 11, 28, 12, 52, 17, 22258), 41.0, 75.0]","[datetime.datetime(2022, 11, 28, 12, 52, 17, 22258), 1.28, 1.92]"
585,"[datetime.datetime(2022, 11, 28, 12, 52, 18, 186016), 20.0, 46.0]","[datetime.datetime(2022, 11, 28, 12, 52, 18, 186016), 6.0, 8.8]","[datetime.datetime(2022, 11, 28, 12, 52, 18, 186016), 71.0, 140.0]","[datetime.datetime(2022, 11, 28, 12, 52, 18, 186016), 19.0, 46.0]","[datetime.datetime(2022, 11, 28, 12, 52, 18, 186016), 5.0, 6.6]","[datetime.datetime(2022, 11, 28, 12, 52, 18, 186016), 41.0, 75.0]","[datetime.datetime(2022, 11, 28, 12, 52, 18, 186016), 1.28, 1.92]"
586,"[datetime.datetime(2022, 11, 28, 12, 52, 19, 350581), 20.0, 46.0]","[datetime.datetime(2022, 11, 28, 12, 52, 19, 350581), 6.0, 8.8]","[datetime.datetime(2022, 11, 28, 12, 52, 19, 350581), 71.0, 140.0]","[datetime.datetime(2022, 11, 28, 12, 52, 19, 350581), 19.0, 46.0]","[datetime.datetime(2022, 11, 28, 12, 52, 19, 350581), 5.0, 6.6]","[datetime.datetime(2022, 11, 28, 12, 52, 19, 350581), 41.0, 75.0]","[datetime.datetime(2022, 11, 28, 12, 52, 19, 350581), 1.28, 1.92]"
587,"[datetime.datetime(2022, 11, 28, 12, 52, 20, 516048), 20.0, 46.0]","[datetime.datetime(2022, 11, 28, 12, 52, 20, 516048), 6.0, 8.8]","[datetime.datetime(2022, 11, 28, 12, 52, 20, 516048), 71.0, 140.0]","[datetime.datetime(2022, 11, 28, 12, 52, 20, 516048), 19.0, 46.0]","[datetime.datetime(2022, 11, 28, 12, 52, 20, 516048), 5.0, 6.6]","[datetime.datetime(2022, 11, 28, 12, 52, 20, 516048), 41.0, 75.0]","[datetime.datetime(2022, 11, 28, 12, 52, 20, 516048), 1.28, 1.92]"
588,"[datetime.datetime(2022, 11, 28, 12, 52, 21, 675199), 20.0, 46.0]","[datetime.datetime(2022, 11, 28, 12, 52, 21, 675199), 6.0, 8.8]","[datetime.datetime(2022, 11, 28, 12, 52, 21, 675199), 71.0, 140.0]","[datetime.datetime(2022, 11, 28, 12, 52, 21, 675199), 19.0, 46.0]","[datetime.datetime(2022, 11, 28, 12, 52, 21, 675199), 5.0, 6.6]","[datetime.datetime(2022, 11, 28, 12, 52, 21, 675199), 41.0, 75.0]","[datetime.datetime(2022, 11, 28, 12, 52, 21, 675199), 1.28, 1.92]"
589,"[datetime.datetime(2022, 11, 28, 12, 52, 22, 830834), 20.0, 46.0]","[datetime.datetime(2022, 11, 28, 12, 52, 22, 830834), 6.0, 8.8]","[datetime.datetime(2022, 11, 28, 12, 52, 22, 830834), 71.0, 140.0]","[datetime.datetime(2022, 11, 28, 12, 52, 22, 830834), 19.0, 46.0]","[datetime.datetime(2022, 11, 28, 12, 52, 22, 830834), 5.0, 6.6]","[datetime.datetime(2022, 11, 28, 12, 52, 22, 830834), 41.0, 75.0]","[datetime.datetime(2022, 11, 28, 12, 52, 22, 830834), 1.28, 1.92]"
590,"[datetime.datetime(2022, 11, 28, 12, 52, 23, 999356), 20.0, 46.0]","[datetime.datetime(2022, 11, 28, 12, 52, 23, 999356), 6.0, 8.8]","[datetime.datetime(2022, 11, 28, 12, 52, 23, 999356), 71.0, 140.0]","[datetime.datetime(2022, 11, 28, 12, 52, 23, 999356), 19.0, 46.0]","[datetime.datetime(2022, 11, 28, 12, 52, 23, 999356), 5.0, 6.6]","[datetime.datetime(2022, 11, 28, 12, 52, 23, 999356), 41.0, 75.0]","[datetime.datetime(2022, 11, 28, 12, 52, 23, 999356), 1.28, 1.92]"
591,"[datetime.datetime(2022, 11, 28, 12, 52, 25, 163837), 20.0, 46.0]","[datetime.datetime(2022, 11, 28, 12, 52, 25, 163837), 6.0, 8.8]","[datetime.datetime(2022, 11, 28, 12, 52, 25, 163837), 71.0, 140.0]","[datetime.datetime(2022, 11, 28, 12, 52, 25, 163837), 19.0, 46.0]","[datetime.datetime(2022, 11, 28, 12, 52, 25, 163837), 5.0, 6.6]","[datetime.datetime(2022, 11, 28, 12, 52, 25, 163837), 41.0, 75.0]","[datetime.datetime(2022, 11, 28, 12, 52, 25, 163837), 1.28, 1.92]"
592,"[datetime.datetime(2022, 11, 28, 12, 52, 26, 332313), 20.0, 46.0]","[datetime.datetime(2022, 11, 28, 12, 52, 26, 332313), 6.0, 8.8]","[datetime.datetime(2022, 11, 28, 12, 52, 26, 332313), 71.0, 140.0]","[datetime.datetime(2022, 11, 28, 12, 52, 26, 332313), 19.0, 46.0]","[datetime.datetime(2022, 11, 28, 12, 52, 26, 332313), 5.0, 6.6]","[datetime.datetime(2022, 11, 28, 12, 52, 26, 332313), 41.0, 75.0]","[datetime.datetime(2022, 11, 28, 12, 52, 26, 332313), 1.28, 1.92]"
593,"[datetime.datetime(2022, 11, 28, 12, 52, 27, 502673), 20.0, 46.0]","[datetime.datetime(2022, 11, 28, 12, 52, 27, 502673), 6.0, 8.8]","[datetime.datetime(2022, 11, 28, 12, 52, 27, 502673), 71.0, 140.0]","[datetime.datetime(2022, 11, 28, 12, 52, 27, 502673), 19.0, 46.0]","[datetime.datetime(2022, 11, 28, 12, 52, 27, 502673), 5.0, 6.6]","[datetime.datetime(2022, 11, 28, 12, 52, 27, 502673), 41.0, 75.0]","[datetime.datetime(2022, 11, 28, 12, 52, 27, 502673), 1.28, 1.92]"
594,"[datetime.datetime(2022, 11, 28, 12, 52, 28, 665902), 20.0, 46.0]","[datetime.datetime(2022, 11, 28, 12, 52, 28, 665902), 6.0, 8.8]","[datetime.datetime(2022, 11, 28, 12, 52, 28, 665902), 71.0, 140.0]","[datetime.datetime(2022, 11, 28, 12, 52, 28, 665902), 19.0, 46.0]","[datetime.datetime(2022, 11, 28, 12, 52, 28, 665902), 5.0, 6.6]","[datetime.datetime(2022, 11, 28, 12, 52, 28, 665902), 41.0, 75.0]","[datetime.datetime(2022, 11, 28, 12, 52, 28, 665902), 1.28, 1.92]"
595,"[datetime.datetime(2022, 11, 28, 12, 52, 29, 830487), 20.0, 46.0]","[datetime.datetime(2022, 11, 28, 12, 52, 29, 830487), 6.0, 8.8]","[datetime.datetime(2022, 11, 28, 12, 52, 29, 830487), 71.0, 140.0]","[datetime.datetime(2022, 11, 28, 12, 52, 29, 830487), 19.0, 46.0]","[datetime.datetime(2022, 11, 28, 12, 52, 29, 830487), 5.0, 6.6]","[datetime.datetime(2022, 11, 28, 12, 52, 29, 830487), 41.0, 75.0]","[datetime.datetime(2022, 11, 28, 12, 52, 29, 830487), 1.28, 1.92]"
596,"[datetime.datetime(2022, 11, 28, 12, 52, 30, 997989), 20.0, 46.0]","[datetime.datetime(2022, 11, 28, 12, 52, 30, 997989), 6.0, 8.8]","[datetime.datetime(2022, 11, 28, 12, 52, 30, 997989), 71.0, 140.0]","[datetime.datetime(2022, 11, 28, 12, 52, 30, 997989), 19.0, 46.0]","[datetime.datetime(2022, 11, 28, 12, 52, 30, 997989), 5.0, 6.6]","[datetime.datetime(2022, 11, 28, 12, 52, 30, 997989), 41.0, 75.0]","[datetime.datetime(2022, 11, 28, 12, 52, 30, 997989), 1.28, 1.92]"
597,"[datetime.datetime(2022, 11, 28, 12, 52, 32, 158971), 20.0, 46.0]","[datetime.datetime(2022, 11, 28, 12, 52, 32, 158971), 6.0, 8.8]","[datetime.datetime(2022, 11, 28, 12, 52, 32, 158971), 71.0, 140.0]","[datetime.datetime(2022, 11, 28, 12, 52, 32, 158971), 19.0, 46.0]","[datetime.datetime(2022, 11, 28, 12, 52, 32, 158971), 5.0, 6.6]","[datetime.datetime(2022, 11, 28, 12, 52, 32, 158971), 41.0, 75.0]","[datetime.datetime(2022, 11, 28, 12, 52, 32, 158971), 1.28, 1.92]"
598,"[datetime.datetime(2022, 11, 28, 12, 52, 33, 324323), 20.0, 46.0]","[datetime.datetime(2022, 11, 28, 12, 52, 33, 324323), 6.0, 8.8]","[datetime.datetime(2022, 11, 28, 12, 52, 33, 324323), 71.0, 140.0]","[datetime.datetime(2022, 11, 28, 12, 52, 33, 324323), 19.0, 46.0]","[datetime.datetime(2022, 11, 28, 12, 52, 33, 324323), 5.0, 6.6]","[datetime.datetime(2022, 11, 28, 12, 52, 33, 324323), 41.0, 75.0]","[datetime.datetime(2022, 11, 28, 12, 52, 33, 324323), 1.28, 1.91]"
599,"[datetime.datetime(2022, 11, 28, 12, 52, 34, 542634), 20.0, 46.0]","[datetime.datetime(2022, 11, 28, 12, 52, 34, 542634), 6.0, 8.8]","[datetime.datetime(2022, 11, 28, 12, 52, 34, 542634), 71.0, 140.0]","[datetime.datetime(2022, 11, 28, 12, 52, 34, 542634), 19.0, 46.0]","[datetime.datetime(2022, 11, 28, 12, 52, 34, 542634), 5.0, 6.6]","[datetime.datetime(2022, 11, 28, 12, 52, 34, 542634), 41.0, 75.0]","[datetime.datetime(2022, 11, 28, 12, 52, 34, 542634), 1.28, 1.91]"
600,"[datetime.datetime(2022, 11, 28, 12, 52, 35, 718855), 20.0, 46.0]","[datetime.datetime(2022, 11, 28, 12, 52, 35, 718855), 6.0, 8.8]","[datetime.datetime(2022, 11, 28, 12, 52, 35, 718855), 71.0, 140.0]","[datetime.datetime(2022, 11, 28, 12, 52, 35, 718855), 19.0, 46.0]","[datetime.datetime(2022, 11, 28, 12, 52, 35, 718855), 5.0, 6.6]","[datetime.datetime(2022, 11, 28, 12, 52, 35, 718855), 41.0, 75.0]","[datetime.datetime(2022, 11, 28, 12, 52, 35, 718855), 1.28, 1.91]"
601,"[datetime.datetime(2022, 11, 28, 12, 52, 36, 885500), 20.0, 46.0]","[datetime.datetime(2022, 11, 28, 12, 52, 36, 885500), 6.0, 8.8]","[datetime.datetime(2022, 11, 28, 12, 52, 36, 885500), 71.0, 140.0]","[datetime.datetime(2022, 11, 28, 12, 52, 36, 885500), 19.0, 46.0]","[datetime.datetime(2022, 11, 28, 12, 52, 36, 885500), 5.0, 6.6]","[datetime.datetime(2022, 11, 28, 12, 52, 36, 885500), 41.0, 75.0]","[datetime.datetime(2022, 11, 28, 12, 52, 36, 885500), 1.28, 1.91]"
602,"[datetime.datetime(2022, 11, 28, 12, 52, 38, 40555), 20.0, 46.0]","[datetime.datetime(2022, 11, 28, 12, 52, 38, 40555), 6.0, 8.8]","[datetime.datetime(2022, 11, 28, 12, 52, 38, 40555), 71.0, 140.0]","[datetime.datetime(2022, 11, 28, 12, 52, 38, 40555), 19.0, 46.0]","[datetime.datetime(2022, 11, 28, 12, 52, 38, 40555), 5.0, 6.6]","[datetime.datetime(2022, 11, 28, 12, 52, 38, 40555), 41.0, 75.0]","[datetime.datetime(2022, 11, 28, 12, 52, 38, 40555), 1.28, 1.91]"
603,"[datetime.datetime(2022, 11, 28, 12, 52, 39, 211991), 20.0, 46.0]","[datetime.datetime(2022, 11, 28, 12, 52, 39, 211991), 6.0, 8.8]","[datetime.datetime(2022, 11, 28, 12, 52, 39, 211991), 71.0, 140.0]","[datetime.datetime(2022, 11, 28, 12, 52, 39, 211991), 19.0, 46.0]","[datetime.datetime(2022, 11, 28, 12, 52, 39, 211991), 5.0, 6.6]","[datetime.datetime(2022, 11, 28, 12, 52, 39, 211991), 41.0, 75.0]","[datetime.datetime(2022, 11, 28, 12, 52, 39, 211991), 1.28, 1.91]"
604,"[datetime.datetime(2022, 11, 28, 12, 52, 40, 388035), 20.0, 46.0]","[datetime.datetime(2022, 11, 28, 12, 52, 40, 388035), 6.0, 8.8]","[datetime.datetime(2022, 11, 28, 12, 52, 40, 388035), 71.0, 140.0]","[datetime.datetime(2022, 11, 28, 12, 52, 40, 388035), 19.0, 46.0]","[datetime.datetime(2022, 11, 28, 12, 52, 40, 388035), 5.0, 6.6]","[datetime.datetime(2022, 11, 28, 12, 52, 40, 388035), 41.0, 75.0]","[datetime.datetime(2022, 11, 28, 12, 52, 40, 388035), 1.28, 1.91]"
605,"[datetime.datetime(2022, 11, 28, 12, 52, 41, 554545), 20.0, 46.0]","[datetime.datetime(2022, 11, 28, 12, 52, 41, 554545), 6.0, 8.8]","[datetime.datetime(2022, 11, 28, 12, 52, 41, 554545), 71.0, 140.0]","[datetime.datetime(2022, 11, 28, 12, 52, 41, 554545), 19.0, 46.0]","[datetime.datetime(2022, 11, 28, 12, 52, 41, 554545), 5.0, 6.6]","[datetime.datetime(2022, 11, 28, 12, 52, 41, 554545), 41.0, 75.0]","[datetime.datetime(2022, 11, 28, 12, 52, 41, 554545), 1.28, 1.91]"
606,"[datetime.datetime(2022, 11, 28, 12, 52, 42, 716367), 20.0, 46.0]","[datetime.datetime(2022, 11, 28, 12, 52, 42, 716367), 6.0, 8.8]","[datetime.datetime(2022, 11, 28, 12, 52, 42, 716367), 71.0, 140.0]","[datetime.datetime(2022, 11, 28, 12, 52, 42, 716367), 19.0, 46.0]","[datetime.datetime(2022, 11, 28, 12, 52, 42, 716367), 5.0, 6.6]","[datetime.datetime(2022, 11, 28, 12, 52, 42, 716367), 41.0, 75.0]","[datetime.datetime(2022, 11, 28, 12, 52, 42, 716367), 1.28, 1.91]"
607,"[datetime.datetime(2022, 11, 28, 12, 52, 43, 895479), 20.0, 46.0]","[datetime.datetime(2022, 11, 28, 12, 52, 43, 895479), 6.0, 8.8]","[datetime.datetime(2022, 11, 28, 12, 52, 43, 895479), 71.0, 140.0]","[datetime.datetime(2022, 11, 28, 12, 52, 43, 895479), 19.0, 46.0]","[datetime.datetime(2022, 11, 28, 12, 52, 43, 895479), 5.0, 6.6]","[datetime.datetime(2022, 11, 28, 12, 52, 43, 895479), 41.0, 75.0]","[datetime.datetime(2022, 11, 28, 12, 52, 43, 895479), 1.28, 1.91]"
608,"[datetime.datetime(2022, 11, 28, 12, 52, 45, 58990), 20.0, 46.0]","[datetime.datetime(2022, 11, 28, 12, 52, 45, 58990), 6.0, 8.8]","[datetime.datetime(2022, 11, 28, 12, 52, 45, 58990), 71.0, 140.0]","[datetime.datetime(2022, 11, 28, 12, 52, 45, 58990), 19.0, 46.0]","[datetime.datetime(2022, 11, 28, 12, 52, 45, 58990), 5.0, 6.6]","[datetime.datetime(2022, 11, 28, 12, 52, 45, 58990), 41.0, 75.0]","[datetime.datetime(2022, 11, 28, 12, 52, 45, 58990), 1.28, 1.91]"
609,"[datetime.datetime(2022, 11, 28, 12, 52, 46, 226318), 20.0, 46.0]","[datetime.datetime(2022, 11, 28, 12, 52, 46, 226318), 6.0, 8.8]","[datetime.datetime(2022, 11, 28, 12, 52, 46, 226318), 71.0, 140.0]","[datetime.datetime(2022, 11, 28, 12, 52, 46, 226318), 19.0, 46.0]","[datetime.datetime(2022, 11, 28, 12, 52, 46, 226318), 5.0, 6.6]","[datetime.datetime(2022, 11, 28, 12, 52, 46, 226318), 41.0, 75.0]","[datetime.datetime(2022, 11, 28, 12, 52, 46, 226318), 1.28, 1.91]"
610,"[datetime.datetime(2022, 11, 28, 12, 52, 47, 383510), 20.0, 46.0]","[datetime.datetime(2022, 11, 28, 12, 52, 47, 383510), 6.0, 8.8]","[datetime.datetime(2022, 11, 28, 12, 52, 47, 383510), 71.0, 140.0]","[datetime.datetime(2022, 11, 28, 12, 52, 47, 383510), 19.0, 46.0]","[datetime.datetime(2022, 11, 28, 12, 52, 47, 383510), 5.0, 6.6]","[datetime.datetime(2022, 11, 28, 12, 52, 47, 383510), 41.0, 75.0]","[datetime.datetime(2022, 11, 28, 12, 52, 47, 383510), 1.28, 1.91]"
611,"[datetime.datetime(2022, 11, 28, 12, 52, 48, 547249), 20.0, 46.0]","[datetime.datetime(2022, 11, 28, 12, 52, 48, 547249), 6.0, 8.8]","[datetime.datetime(2022, 11, 28, 12, 52, 48, 547249), 71.0, 140.0]","[datetime.datetime(2022, 11, 28, 12, 52, 48, 547249), 19.0, 46.0]","[datetime.datetime(2022, 11, 28, 12, 52, 48, 547249), 5.0, 6.6]","[datetime.datetime(2022, 11, 28, 12, 52, 48, 547249), 41.0, 75.0]","[datetime.datetime(2022, 11, 28, 12, 52, 48, 547249), 1.28, 1.91]"
612,"[datetime.datetime(2022, 11, 28, 12, 52, 49, 712122), 20.0, 46.0]","[datetime.datetime(2022, 11, 28, 12, 52, 49, 712122), 6.0, 8.8]","[datetime.datetime(2022, 11, 28, 12, 52, 49, 712122), 71.0, 140.0]","[datetime.datetime(2022, 11, 28, 12, 52, 49, 712122), 19.0, 46.0]","[datetime.datetime(2022, 11, 28, 12, 52, 49, 712122), 5.0, 6.6]","[datetime.datetime(2022, 11, 28, 12, 52, 49, 712122), 41.0, 75.0]","[datetime.datetime(2022, 11, 28, 12, 52, 49, 712122), 1.28, 1.91]"
613,"[datetime.datetime(2022, 11, 28, 12, 52, 50, 877716), 20.0, 46.0]","[datetime.datetime(2022, 11, 28, 12, 52, 50, 877716), 6.0, 8.8]","[datetime.datetime(2022, 11, 28, 12, 52, 50, 877716), 71.0, 140.0]","[datetime.datetime(2022, 11, 28, 12, 52, 50, 877716), 19.0, 46.0]","[datetime.datetime(2022, 11, 28, 12, 52, 50, 877716), 5.0, 6.6]","[datetime.datetime(2022, 11, 28, 12, 52, 50, 877716), 41.0, 75.0]","[datetime.datetime(2022, 11, 28, 12, 52, 50, 877716), 1.28, 1.91]"
614,"[datetime.datetime(2022, 11, 28, 12, 52, 52, 37692), 20.0, 46.0]","[datetime.datetime(2022, 11, 28, 12, 52, 52, 37692), 6.0, 8.8]","[datetime.datetime(2022, 11, 28, 12, 52, 52, 37692), 71.0, 140.0]","[datetime.datetime(2022, 11, 28, 12, 52, 52, 37692), 19.0, 46.0]","[datetime.datetime(2022, 11, 28, 12, 52, 52, 37692), 5.0, 6.6]","[datetime.datetime(2022, 11, 28, 12, 52, 52, 37692), 41.0, 75.0]","[datetime.datetime(2022, 11, 28, 12, 52, 52, 37692), 1.28, 1.91]"
615,"[datetime.datetime(2022, 11, 28, 12, 52, 53, 202921), 20.0, 46.0]","[datetime.datetime(2022, 11, 28, 12, 52, 53, 202921), 6.0, 8.8]","[datetime.datetime(2022, 11, 28, 12, 52, 53, 202921), 71.0, 140.0]","[datetime.datetime(2022, 11, 28, 12, 52, 53, 202921), 19.0, 46.0]","[datetime.datetime(2022, 11, 28, 12, 52, 53, 202921), 5.0, 6.6]","[datetime.datetime(2022, 11, 28, 12, 52, 53, 202921), 41.0, 75.0]","[datetime.datetime(2022, 11, 28, 12, 52, 53, 202921), 1.28, 1.91]"
616,"[datetime.datetime(2022, 11, 28, 12, 52, 54, 367922), 20.0, 46.0]","[datetime.datetime(2022, 11, 28, 12, 52, 54, 367922), 6.0, 8.8]","[datetime.datetime(2022, 11, 28, 12, 52, 54, 367922), 71.0, 140.0]","[datetime.datetime(2022, 11, 28, 12, 52, 54, 367922), 19.0, 46.0]","[datetime.datetime(2022, 11, 28, 12, 52, 54, 367922), 5.0, 6.6]","[datetime.datetime(2022, 11, 28, 12, 52, 54, 367922), 41.0, 75.0]","[datetime.datetime(2022, 11, 28, 12, 52, 54, 367922), 1.28, 1.91]"
