,Downtown Lucca,Sporting Tristar,Uptotrix,Cronin,Melati Boy,Tackas Last Dance,Malibu Dream,Wheres Our Money,Lady Lagertha Nz,Muddy Montana
10-01-2023 20:13:54.304859,"(2.7, 4.9, 3.6666666666666665)","(11.0, 19.5, 14.7)","(2.6, 3.15, 2.865)","(101.0, 220.0, 130.0)","(16.0, 46.0, 36.0)","(61.0, 220.0, 191.8181818181818)","(9.0, 16.0, 14.727272727272727)","(8.0, 21.0, 16.0)","(7.5, 99999, 99990)","(71.0, 220.0, 110.0)"
10-01-2023 20:13:55.470628,"(2.7, 7.2, 4.5625)","(11.0, 19.5, 14.7)","(2.6, 3.15, 2.865)","(101.0, 220.0, 130.0)","(16.0, 46.0, 36.0)","(61.0, 220.0, 191.8181818181818)","(9.0, 16.0, 14.727272727272727)","(8.0, 21.0, 16.0)","(7.5, 99999, 99990)","(71.0, 220.0, 110.0)"
10-01-2023 20:13:56.667828,"(2.7, 7.0, 3.571428571428571)","(11.0, 19.5, 14.7)","(2.6, 3.15, 2.865)","(101.0, 220.0, 130.0)","(16.0, 46.0, 36.0)","(61.0, 220.0, 191.8181818181818)","(9.0, 16.0, 14.727272727272727)","(8.0, 21.0, 16.0)","(7.5, 99999, 99990)","(71.0, 220.0, 110.0)"
10-01-2023 20:13:57.945287,"(2.7, 6.6, 4.2)","(11.0, 19.5, 14.7)","(2.6, 3.15, 2.865)","(101.0, 220.0, 130.0)","(16.0, 46.0, 36.0)","(61.0, 220.0, 191.8181818181818)","(9.0, 16.0, 14.727272727272727)","(8.0, 21.0, 16.0)","(7.5, 99999, 99990)","(71.0, 220.0, 110.0)"
10-01-2023 20:13:59.253885,"(2.7, 6.4, 3.68)","(11.0, 19.5, 14.7)","(2.6, 3.15, 2.865)","(101.0, 220.0, 130.0)","(16.0, 46.0, 36.0)","(61.0, 220.0, 191.8181818181818)","(9.0, 16.0, 14.727272727272727)","(8.0, 21.0, 16.0)","(7.5, 99999, 99990)","(71.0, 220.0, 110.0)"
10-01-2023 20:14:00.491927,"(2.7, 6.4, 3.68)","(11.0, 19.5, 17.9)","(2.6, 3.15, 2.865)","(101.0, 220.0, 130.0)","(16.0, 46.0, 36.0)","(61.0, 220.0, 191.8181818181818)","(9.0, 16.0, 14.727272727272727)","(8.0, 21.0, 16.0)","(7.5, 99999, 99990)","(71.0, 220.0, 110.0)"
10-01-2023 20:14:01.704495,"(2.7, 6.2, 4.6)","(11.0, 19.5, 17.9)","(2.6, 3.15, 2.865)","(101.0, 220.0, 130.0)","(16.0, 46.0, 36.0)","(61.0, 220.0, 191.8181818181818)","(9.0, 16.0, 14.727272727272727)","(8.0, 21.0, 16.0)","(7.5, 99999, 99990)","(71.0, 220.0, 110.0)"
10-01-2023 20:14:02.920636,"(2.7, 6.0, 4.0)","(11.0, 19.5, 15.0)","(2.6, 3.15, 2.865)","(101.0, 220.0, 130.0)","(16.0, 46.0, 36.0)","(61.0, 220.0, 191.8181818181818)","(9.0, 16.0, 14.727272727272727)","(8.0, 21.0, 16.0)","(7.5, 99999, 99990)","(71.0, 220.0, 110.0)"
10-01-2023 20:14:04.087848,"(2.7, 5.9, 4.45)","(11.0, 19.5, 15.0)","(2.6, 3.15, 3.0655555555555556)","(101.0, 220.0, 130.0)","(16.0, 46.0, 36.0)","(61.0, 220.0, 191.8181818181818)","(9.0, 16.0, 14.727272727272727)","(8.0, 21.0, 16.0)","(7.5, 99999, 99990)","(71.0, 220.0, 110.0)"
10-01-2023 20:14:05.296818,"(2.7, 5.9, 4.966666666666667)","(11.0, 19.5, 17.0)","(2.6, 3.15, 3.062307692307692)","(101.0, 220.0, 130.0)","(16.0, 46.0, 36.0)","(61.0, 220.0, 191.8181818181818)","(9.0, 16.0, 14.727272727272727)","(8.0, 21.0, 16.0)","(7.5, 99999, 99990)","(71.0, 220.0, 110.0)"
10-01-2023 20:14:06.478040,"(2.7, 5.7, 4.816666666666666)","(11.0, 19.5, 17.0)","(2.6, 3.15, 3.062307692307692)","(101.0, 220.0, 130.0)","(16.0, 46.0, 36.0)","(61.0, 220.0, 191.8181818181818)","(9.0, 16.0, 14.727272727272727)","(8.0, 21.0, 16.0)","(7.5, 99999, 99990)","(71.0, 220.0, 110.0)"
10-01-2023 20:14:07.724598,"(2.7, 5.7, 4.816666666666666)","(11.0, 19.5, 17.0)","(2.6, 3.15, 2.783333333333333)","(101.0, 220.0, 130.0)","(16.0, 46.0, 36.0)","(61.0, 220.0, 191.8181818181818)","(9.0, 16.0, 14.727272727272727)","(8.0, 21.0, 16.0)","(7.5, 99999, 99990)","(71.0, 220.0, 110.0)"
10-01-2023 20:14:08.947700,"(2.7, 6.4, 3.7944444444444443)","(11.0, 19.5, 17.0)","(2.6, 3.15, 2.783333333333333)","(101.0, 220.0, 130.0)","(16.0, 46.0, 36.0)","(61.0, 220.0, 191.8181818181818)","(9.0, 16.0, 14.727272727272727)","(8.0, 21.0, 16.0)","(7.5, 99999, 99990)","(71.0, 220.0, 110.0)"
10-01-2023 20:14:10.160597,"(2.7, 6.4, 4.6230769230769235)","(11.0, 19.5, 17.0)","(2.6, 3.15, 2.783333333333333)","(101.0, 220.0, 130.0)","(16.0, 46.0, 36.0)","(61.0, 220.0, 191.8181818181818)","(9.0, 16.0, 14.727272727272727)","(8.0, 21.0, 16.0)","(7.5, 99999, 99990)","(71.0, 220.0, 110.0)"
10-01-2023 20:14:11.339847,"(2.7, 6.4, 5.045833333333333)","(11.0, 19.5, 17.0)","(2.6, 3.15, 2.783333333333333)","(101.0, 220.0, 130.0)","(16.0, 46.0, 36.0)","(61.0, 220.0, 191.8181818181818)","(9.0, 16.0, 14.727272727272727)","(8.0, 21.0, 16.0)","(7.5, 99999, 99990)","(71.0, 220.0, 110.0)"
10-01-2023 20:14:12.530297,"(2.7, 6.0, 4.04)","(11.0, 19.5, 17.0)","(2.6, 3.15, 2.783333333333333)","(101.0, 220.0, 130.0)","(16.0, 46.0, 36.0)","(61.0, 220.0, 191.8181818181818)","(9.0, 16.0, 14.727272727272727)","(8.0, 21.0, 16.0)","(7.5, 99999, 99990)","(71.0, 220.0, 110.0)"
10-01-2023 20:14:13.701428,"(2.7, 6.0, 5.083333333333334)","(11.0, 19.5, 17.0)","(2.6, 3.15, 2.783333333333333)","(101.0, 220.0, 130.0)","(16.0, 46.0, 36.0)","(61.0, 220.0, 191.8181818181818)","(9.0, 16.0, 14.727272727272727)","(8.0, 21.0, 16.0)","(7.5, 99999, 99990)","(71.0, 220.0, 110.0)"
10-01-2023 20:14:14.949108,"(2.7, 5.8, 5.481249999999999)","(11.0, 19.5, 17.0)","(2.6, 3.15, 2.783333333333333)","(101.0, 220.0, 130.0)","(16.0, 46.0, 36.0)","(61.0, 220.0, 191.8181818181818)","(9.0, 16.0, 14.727272727272727)","(8.0, 21.0, 16.0)","(7.5, 99999, 99990)","(71.0, 220.0, 110.0)"
10-01-2023 20:14:16.238392,"(2.7, 5.8, 5.175)","(11.0, 19.5, 17.0)","(2.6, 3.15, 2.783333333333333)","(101.0, 220.0, 130.0)","(16.0, 46.0, 36.0)","(61.0, 220.0, 191.8181818181818)","(9.0, 16.0, 14.727272727272727)","(8.0, 21.0, 16.0)","(7.5, 99999, 99990)","(71.0, 220.0, 110.0)"
10-01-2023 20:14:17.440402,"(2.7, 5.7, 5.357142857142858)","(11.0, 19.5, 17.0)","(2.6, 3.15, 2.742)","(101.0, 220.0, 130.0)","(16.0, 46.0, 36.0)","(61.0, 220.0, 191.8181818181818)","(9.0, 16.0, 14.727272727272727)","(8.0, 21.0, 16.0)","(7.5, 99999, 99990)","(71.0, 220.0, 110.0)"
10-01-2023 20:14:18.649588,"(2.7, 5.7, 5.357142857142858)","(11.0, 19.5, 17.0)","(2.6, 3.15, 2.742)","(101.0, 220.0, 130.0)","(16.0, 46.0, 36.0)","(61.0, 220.0, 191.8181818181818)","(9.0, 16.0, 14.727272727272727)","(8.0, 21.0, 16.0)","(7.5, 99999, 99990)","(71.0, 220.0, 110.0)"
10-01-2023 20:14:19.874211,"(2.7, 5.6, 5.0249999999999995)","(11.0, 19.5, 17.0)","(2.6, 3.15, 2.742)","(101.0, 220.0, 130.0)","(16.0, 46.0, 36.0)","(61.0, 220.0, 191.8181818181818)","(9.0, 16.0, 14.727272727272727)","(8.0, 21.0, 16.0)","(7.5, 99999, 99990)","(71.0, 220.0, 110.0)"
10-01-2023 20:14:21.056491,"(2.7, 5.5, 5.185714285714286)","(11.0, 19.5, 17.0)","(2.6, 3.15, 2.742)","(101.0, 220.0, 130.0)","(16.0, 46.0, 36.0)","(61.0, 220.0, 191.8181818181818)","(9.0, 16.0, 14.727272727272727)","(8.0, 21.0, 16.0)","(7.5, 99999, 99990)","(71.0, 220.0, 110.0)"
10-01-2023 20:14:22.237770,"(2.7, 5.4, 4.875)","(11.0, 19.5, 17.0)","(2.6, 3.15, 2.742)","(101.0, 220.0, 130.0)","(16.0, 46.0, 36.0)","(61.0, 220.0, 191.8181818181818)","(9.0, 16.0, 14.727272727272727)","(8.0, 21.0, 16.0)","(7.5, 99999, 99990)","(71.0, 220.0, 110.0)"
10-01-2023 20:14:23.419545,"(2.7, 5.3, 5.014285714285714)","(11.0, 19.5, 17.0)","(2.6, 3.15, 2.742)","(101.0, 220.0, 130.0)","(16.0, 46.0, 36.0)","(61.0, 220.0, 191.8181818181818)","(9.0, 16.0, 14.727272727272727)","(8.0, 21.0, 16.0)","(7.5, 99999, 99990)","(71.0, 220.0, 110.0)"
10-01-2023 20:14:24.699805,"(2.7, 5.3, 5.014285714285714)","(11.0, 19.5, 17.0)","(2.6, 3.15, 2.742)","(101.0, 220.0, 130.0)","(16.0, 46.0, 36.0)","(61.0, 220.0, 191.8181818181818)","(9.0, 16.0, 12.333333333333334)","(8.0, 21.0, 16.0)","(7.5, 99999, 99990)","(71.0, 220.0, 110.0)"
10-01-2023 20:14:25.944925,"(2.7, 5.1, 4.8428571428571425)","(11.0, 19.5, 17.0)","(2.6, 3.15, 2.742)","(101.0, 220.0, 130.0)","(16.0, 46.0, 36.0)","(61.0, 220.0, 191.8181818181818)","(9.0, 14.0, 12.166666666666666)","(8.0, 21.0, 16.0)","(7.5, 99999, 99990)","(71.0, 220.0, 110.0)"
10-01-2023 20:14:27.140954,"(2.7, 5.1, 4.8428571428571425)","(11.0, 19.5, 17.0)","(2.6, 3.15, 2.742)","(101.0, 220.0, 130.0)","(16.0, 46.0, 36.0)","(61.0, 220.0, 191.8181818181818)","(9.0, 13.5, 12.166666666666666)","(8.0, 21.0, 16.0)","(7.5, 99999, 99990)","(71.0, 220.0, 110.0)"
10-01-2023 20:14:28.317631,"(2.7, 5.8, 4.663636363636363)","(11.0, 19.5, 17.0)","(2.6, 3.15, 2.783333333333333)","(101.0, 220.0, 130.0)","(16.0, 46.0, 36.0)","(61.0, 220.0, 191.8181818181818)","(9.0, 13.5, 12.166666666666666)","(8.0, 21.0, 16.0)","(7.5, 99999, 99990)","(71.0, 220.0, 110.0)"
10-01-2023 20:14:29.546524,"(2.7, 5.7, 4.2)","(11.0, 19.5, 17.892857142857142)","(2.6, 3.15, 2.742)","(101.0, 220.0, 130.0)","(16.0, 46.0, 36.0)","(61.0, 220.0, 191.8181818181818)","(9.0, 13.5, 12.2)","(8.0, 21.0, 16.0)","(7.5, 99999, 99990)","(71.0, 220.0, 110.0)"
10-01-2023 20:14:30.797782,"(2.7, 5.7, 4.2)","(11.0, 19.5, 17.892857142857142)","(2.6, 3.15, 2.742)","(101.0, 220.0, 130.0)","(16.0, 46.0, 36.0)","(61.0, 220.0, 191.8181818181818)","(9.0, 15.0, 12.5)","(8.0, 21.0, 16.0)","(7.5, 99999, 99990)","(71.0, 220.0, 110.0)"
10-01-2023 20:14:32.038054,"(2.7, 5.6, 5.0249999999999995)","(11.0, 19.5, 17.892857142857142)","(2.6, 3.15, 2.742)","(101.0, 220.0, 130.0)","(16.0, 46.0, 36.0)","(61.0, 220.0, 191.8181818181818)","(9.0, 14.5, 12.5)","(8.0, 21.0, 16.0)","(7.5, 99999, 99990)","(71.0, 220.0, 110.0)"
10-01-2023 20:14:33.265964,"(2.7, 5.5, 4.076470588235294)","(11.0, 19.5, 17.892857142857142)","(2.6, 3.15, 2.742)","(101.0, 220.0, 130.0)","(16.0, 46.0, 36.0)","(61.0, 220.0, 191.8181818181818)","(9.0, 14.5, 12.5)","(8.0, 21.0, 16.0)","(7.5, 99999, 99990)","(71.0, 220.0, 110.0)"
10-01-2023 20:14:34.469392,"(2.7, 5.5, 4.076470588235294)","(11.0, 19.5, 17.892857142857142)","(2.6, 3.15, 2.742)","(101.0, 220.0, 130.0)","(16.0, 46.0, 36.0)","(61.0, 220.0, 191.8181818181818)","(9.0, 14.5, 12.5)","(8.0, 21.0, 16.0)","(7.5, 99999, 99990)","(71.0, 220.0, 110.0)"
10-01-2023 20:14:35.651793,"(2.7, 5.4, 4.875)","(11.0, 19.5, 17.892857142857142)","(2.6, 3.15, 2.742)","(101.0, 220.0, 130.0)","(16.0, 46.0, 36.0)","(61.0, 220.0, 191.8181818181818)","(9.0, 14.5, 13.166666666666666)","(8.0, 21.0, 16.0)","(7.5, 99999, 99990)","(71.0, 220.0, 110.0)"
10-01-2023 20:14:36.994588,"(2.7, 5.4, 5.2250000000000005)","(11.0, 19.5, 15.3)","(2.6, 3.15, 3.0684)","(101.0, 220.0, 130.0)","(16.0, 46.0, 36.0)","(61.0, 220.0, 191.8181818181818)","(9.0, 14.0, 13.166666666666666)","(8.0, 21.0, 16.0)","(7.5, 99999, 99990)","(71.0, 220.0, 110.0)"
10-01-2023 20:14:38.258468,"(2.7, 5.8, 5.415384615384616)","(11.0, 19.5, 15.3)","(2.6, 3.15, 2.8233333333333333)","(101.0, 220.0, 130.0)","(16.0, 46.0, 36.0)","(61.0, 220.0, 191.8181818181818)","(9.0, 14.0, 13.166666666666666)","(8.0, 21.0, 16.0)","(7.5, 99999, 99990)","(71.0, 220.0, 110.0)"
10-01-2023 20:14:39.459869,"(2.7, 5.7, 4.95)","(11.0, 19.5, 15.3)","(2.6, 3.15, 2.8233333333333333)","(101.0, 220.0, 130.0)","(16.0, 46.0, 36.0)","(61.0, 220.0, 191.8181818181818)","(9.0, 14.0, 13.166666666666666)","(8.0, 21.0, 16.0)","(7.5, 99999, 99990)","(71.0, 220.0, 110.0)"
10-01-2023 20:14:40.750592,"(2.7, 5.6, 5.246153846153845)","(11.0, 19.5, 15.3)","(2.6, 3.15, 2.8233333333333333)","(101.0, 220.0, 130.0)","(16.0, 46.0, 36.0)","(61.0, 220.0, 191.8181818181818)","(9.0, 14.0, 13.166666666666666)","(8.0, 21.0, 16.0)","(7.5, 99999, 99990)","(71.0, 220.0, 110.0)"
10-01-2023 20:14:41.953330,"(2.7, 5.5, 4.8125)","(11.0, 19.5, 15.3)","(2.6, 3.15, 2.79)","(101.0, 220.0, 130.0)","(16.0, 46.0, 36.0)","(61.0, 220.0, 191.8181818181818)","(9.0, 14.0, 13.722222222222221)","(8.0, 21.0, 16.0)","(7.5, 99999, 99990)","(71.0, 220.0, 110.0)"
10-01-2023 20:14:43.164061,"(2.7, 5.5, 3.5964285714285715)","(11.0, 19.5, 15.3)","(2.6, 3.15, 2.79)","(101.0, 220.0, 130.0)","(16.0, 46.0, 36.0)","(61.0, 220.0, 191.8181818181818)","(9.0, 14.0, 13.0)","(8.0, 21.0, 16.0)","(7.5, 99999, 99990)","(71.0, 220.0, 110.0)"
10-01-2023 20:14:44.358922,"(2.7, 5.5, 3.5964285714285715)","(11.0, 19.5, 15.3)","(2.6, 3.15, 2.79)","(101.0, 220.0, 130.0)","(16.0, 46.0, 36.0)","(61.0, 220.0, 191.8181818181818)","(9.0, 14.0, 13.777777777777779)","(8.0, 21.0, 16.384615384615387)","(7.5, 99999, 99990)","(71.0, 220.0, 110.0)"
10-01-2023 20:14:45.589246,"(2.7, 5.5, 3.5964285714285715)","(11.0, 19.5, 15.3)","(2.6, 3.15, 2.79)","(101.0, 220.0, 130.0)","(16.0, 46.0, 36.0)","(61.0, 220.0, 191.8181818181818)","(9.0, 14.0, 12.628571428571428)","(8.0, 21.0, 16.384615384615387)","(7.5, 99999, 99990)","(71.0, 220.0, 110.0)"
10-01-2023 20:14:46.788460,"(2.7, 5.5, 3.5964285714285715)","(11.0, 19.5, 15.3)","(2.6, 3.15, 2.925)","(101.0, 220.0, 130.0)","(16.0, 46.0, 36.0)","(61.0, 220.0, 191.8181818181818)","(9.0, 14.0, 13.4)","(8.0, 21.0, 16.384615384615387)","(7.5, 99999, 99990)","(71.0, 220.0, 110.0)"
10-01-2023 20:14:47.986250,"(2.7, 5.4, 4.1000000000000005)","(11.0, 19.5, 15.3)","(2.6, 3.15, 2.925)","(101.0, 220.0, 130.0)","(16.0, 46.0, 36.0)","(61.0, 220.0, 191.8181818181818)","(9.0, 13.5, 13.473684210526315)","(8.0, 21.0, 16.384615384615387)","(7.5, 99999, 99990)","(71.0, 220.0, 110.0)"
10-01-2023 20:14:49.201932,"(2.7, 5.5, 4.133333333333334)","(11.0, 19.5, 15.3)","(2.6, 3.15, 2.925)","(101.0, 220.0, 130.0)","(16.0, 46.0, 36.0)","(61.0, 220.0, 191.8181818181818)","(9.0, 14.0, 13.473684210526315)","(8.0, 21.0, 16.384615384615387)","(7.5, 99999, 99990)","(71.0, 220.0, 110.0)"
10-01-2023 20:14:50.403786,"(2.7, 5.9, 3.5941176470588236)","(11.0, 19.5, 15.3)","(2.6, 3.15, 2.925)","(101.0, 220.0, 130.0)","(16.0, 46.0, 36.0)","(61.0, 220.0, 191.8181818181818)","(9.0, 14.0, 13.928571428571429)","(8.0, 21.0, 16.384615384615387)","(7.5, 99999, 99990)","(71.0, 220.0, 110.0)"
10-01-2023 20:14:51.624024,"(2.7, 5.8, 4.233333333333333)","(11.0, 19.5, 15.3)","(2.6, 3.15, 2.925)","(101.0, 220.0, 130.0)","(16.0, 46.0, 36.0)","(61.0, 220.0, 191.8181818181818)","(9.0, 14.0, 12.966666666666667)","(8.0, 21.0, 16.384615384615387)","(7.5, 99999, 99990)","(71.0, 220.0, 110.0)"
10-01-2023 20:14:52.849956,"(2.7, 5.8, 4.233333333333333)","(11.0, 19.5, 15.3)","(2.6, 3.15, 2.925)","(101.0, 220.0, 130.0)","(16.0, 46.0, 36.0)","(61.0, 220.0, 191.8181818181818)","(9.0, 13.0, 13.75)","(8.0, 21.0, 16.384615384615387)","(7.5, 99999, 99990)","(71.0, 220.0, 110.0)"
10-01-2023 20:14:54.030729,"(2.7, 5.8, 4.166666666666667)","(11.0, 19.5, 15.3)","(2.6, 3.15, 2.85)","(101.0, 220.0, 130.0)","(16.0, 46.0, 36.0)","(61.0, 220.0, 191.8181818181818)","(9.0, 14.0, 13.75)","(8.0, 21.0, 16.384615384615387)","(7.5, 99999, 99990)","(71.0, 220.0, 110.0)"
10-01-2023 20:14:55.223521,"(2.7, 5.7, 3.7)","(11.0, 19.5, 15.3)","(2.6, 3.15, 2.925)","(101.0, 220.0, 130.0)","(16.0, 46.0, 36.0)","(61.0, 220.0, 191.8181818181818)","(9.0, 14.0, 12.961538461538462)","(8.0, 21.0, 16.384615384615387)","(7.5, 99999, 99990)","(71.0, 220.0, 110.0)"
10-01-2023 20:14:56.449639,"(2.7, 5.7, 3.6545454545454548)","(11.0, 19.5, 15.3)","(2.6, 3.15, 2.925)","(101.0, 220.0, 130.0)","(16.0, 46.0, 36.0)","(61.0, 220.0, 191.8181818181818)","(9.0, 13.0, 13.75)","(8.0, 21.0, 16.384615384615387)","(7.5, 99999, 99990)","(71.0, 220.0, 110.0)"
10-01-2023 20:14:57.739409,"(2.7, 5.6, 4.166666666666667)","(11.0, 19.5, 15.3)","(2.6, 3.15, 2.925)","(101.0, 220.0, 130.0)","(16.0, 46.0, 36.0)","(61.0, 220.0, 191.8181818181818)","(9.0, 14.0, 13.0)","(8.0, 21.0, 16.384615384615387)","(7.5, 99999, 99990)","(71.0, 220.0, 110.0)"
10-01-2023 20:14:59.006155,"(2.7, 5.6, 4.166666666666667)","(11.0, 19.5, 15.3)","(2.6, 3.15, 2.925)","(101.0, 220.0, 130.0)","(16.0, 46.0, 36.0)","(61.0, 220.0, 191.8181818181818)","(9.0, 14.0, 15.666666666666666)","(8.0, 21.0, 16.384615384615387)","(7.5, 99999, 99990)","(71.0, 220.0, 110.0)"
10-01-2023 20:15:00.184644,"(2.7, 5.6, 4.166666666666667)","(11.0, 19.5, 15.3)","(2.6, 3.15, 2.925)","(101.0, 220.0, 130.0)","(16.0, 46.0, 36.0)","(61.0, 220.0, 191.8181818181818)","(9.0, 24.0, 17.0)","(8.0, 21.0, 16.384615384615387)","(7.5, 99999, 99990)","(71.0, 220.0, 110.0)"
10-01-2023 20:15:01.392311,"(2.7, 5.6, 4.166666666666667)","(11.0, 19.5, 15.3)","(2.6, 3.15, 2.925)","(101.0, 220.0, 130.0)","(16.0, 46.0, 36.0)","(61.0, 220.0, 191.8181818181818)","(9.0, 23.0, 17.214285714285715)","(8.0, 21.0, 16.384615384615387)","(7.5, 99999, 99990)","(71.0, 220.0, 110.0)"
10-01-2023 20:15:02.597082,"(2.7, 5.6, 4.166666666666667)","(11.0, 19.5, 15.3)","(2.6, 3.15, 2.925)","(101.0, 220.0, 130.0)","(16.0, 46.0, 36.0)","(61.0, 220.0, 191.8181818181818)","(9.0, 24.0, 16.033333333333335)","(8.0, 21.0, 16.384615384615387)","(7.5, 99999, 99990)","(71.0, 220.0, 110.0)"
10-01-2023 20:15:03.808182,"(2.7, 5.6, 4.166666666666667)","(11.0, 19.5, 15.3)","(2.6, 3.15, 2.925)","(101.0, 220.0, 130.0)","(16.0, 46.0, 36.0)","(61.0, 220.0, 191.8181818181818)","(9.0, 16.5, 15.666666666666666)","(8.0, 21.0, 16.384615384615387)","(7.5, 99999, 99990)","(71.0, 220.0, 110.0)"
10-01-2023 20:15:04.992961,"(2.7, 5.6, 4.166666666666667)","(11.0, 19.5, 15.3)","(2.6, 3.15, 2.925)","(101.0, 220.0, 130.0)","(16.0, 46.0, 36.0)","(61.0, 220.0, 191.8181818181818)","(9.0, 24.0, 15.583333333333334)","(8.0, 21.0, 16.384615384615387)","(7.5, 99999, 99990)","(71.0, 220.0, 110.0)"
10-01-2023 20:15:06.262514,"(2.7, 5.6, 4.166666666666667)","(11.0, 19.5, 15.3)","(2.6, 3.15, 2.925)","(101.0, 220.0, 130.0)","(16.0, 46.0, 36.0)","(61.0, 220.0, 191.8181818181818)","(9.0, 16.0, 14.928571428571429)","(8.0, 21.0, 16.384615384615387)","(7.5, 99999, 99990)","(71.0, 220.0, 110.0)"
10-01-2023 20:15:07.615126,"(2.7, 5.6, 5.122222222222222)","(11.0, 19.5, 16.0)","(2.6, 3.15, 3.083333333333333)","(101.0, 220.0, 126.66666666666666)","(16.0, 46.0, 34.66666666666667)","(61.0, 220.0, 183.63636363636363)","(9.0, 16.0, 18.666666666666668)","(8.0, 21.0, 15.0)","(7.5, 99999, 99990)","(71.0, 220.0, 106.66666666666666)"
10-01-2023 20:15:08.832769,"(2.7, 5.6, 5.428)","(11.0, 19.0, 17.0)","(2.6, 3.15, 3.083333333333333)","(101.0, 210.0, 123.33333333333334)","(16.0, 44.0, 32.25)","(61.0, 210.0, 175.45454545454547)","(9.0, 24.0, 15.5)","(8.0, 21.0, 15.0)","(7.5, 99999, 99990)","(71.0, 210.0, 103.33333333333334)"
10-01-2023 20:15:10.003481,"(2.7, 5.6, 5.428)","(11.0, 18.5, 17.0)","(2.6, 3.15, 3.083333333333333)","(101.0, 200.0, 123.33333333333334)","(16.0, 42.0, 32.25)","(61.0, 200.0, 175.45454545454547)","(9.0, 16.0, 20.857142857142858)","(8.0, 21.0, 15.0)","(7.5, 99999, 99990)","(71.0, 200.0, 103.33333333333334)"
10-01-2023 20:15:11.288046,"(2.7, 5.6, 5.428)","(11.0, 18.5, 17.0)","(2.6, 3.15, 3.083333333333333)","(101.0, 200.0, 123.33333333333334)","(16.0, 42.0, 32.25)","(61.0, 200.0, 175.45454545454547)","(9.0, 24.0, 18.75)","(8.0, 21.0, 15.0)","(7.5, 99999, 99990)","(71.0, 200.0, 103.33333333333334)"
10-01-2023 20:15:12.565236,"(2.7, 5.6, 5.428)","(11.0, 18.5, 17.0)","(2.6, 3.15, 3.083333333333333)","(101.0, 200.0, 123.33333333333334)","(16.0, 42.0, 32.25)","(61.0, 200.0, 175.45454545454547)","(9.0, 24.0, 22.875)","(8.0, 21.0, 15.0)","(7.5, 99999, 99990)","(71.0, 200.0, 103.33333333333334)"
10-01-2023 20:15:13.766683,"(2.7, 5.6, 5.428)","(11.0, 18.5, 17.0)","(2.6, 3.15, 3.083333333333333)","(101.0, 200.0, 123.33333333333334)","(16.0, 42.0, 32.25)","(61.0, 200.0, 175.45454545454547)","(9.0, 24.0, 22.875)","(8.0, 21.0, 15.0)","(7.5, 99999, 99990)","(71.0, 200.0, 103.33333333333334)"
10-01-2023 20:15:15.099552,"(2.7, 5.6, 5.428)","(11.0, 18.5, 17.0)","(2.6, 3.15, 3.083333333333333)","(101.0, 200.0, 123.33333333333334)","(16.0, 42.0, 23.214285714285715)","(61.0, 200.0, 175.45454545454547)","(9.0, 24.0, 15.75)","(8.0, 21.0, 15.0)","(7.5, 99999, 99990)","(71.0, 200.0, 103.33333333333334)"
10-01-2023 20:15:16.382485,"(2.7, 5.6, 5.428)","(11.0, 18.5, 17.0)","(2.6, 3.15, 3.083333333333333)","(101.0, 200.0, 123.33333333333334)","(16.0, 40.0, 27.25)","(61.0, 200.0, 175.45454545454547)","(9.0, 16.5, 22.666666666666664)","(8.0, 21.0, 15.0)","(7.5, 99999, 99990)","(71.0, 200.0, 103.33333333333334)"
10-01-2023 20:15:17.686547,"(2.7, 5.6, 4.3999999999999995)","(11.0, 18.5, 17.0)","(2.6, 3.15, 2.8379999999999996)","(101.0, 200.0, 123.33333333333334)","(16.0, 38.0, 27.25)","(61.0, 200.0, 175.45454545454547)","(9.0, 24.0, 20.25)","(8.0, 21.0, 15.0)","(7.5, 99999, 99990)","(71.0, 200.0, 103.33333333333334)"
10-01-2023 20:15:18.946812,"(2.7, 5.6, 4.3999999999999995)","(11.0, 18.5, 17.0)","(2.6, 3.15, 2.8379999999999996)","(101.0, 200.0, 123.33333333333334)","(16.0, 38.0, 27.25)","(61.0, 200.0, 175.45454545454547)","(9.0, 24.0, 13.875)","(8.0, 21.0, 15.0)","(7.5, 99999, 99990)","(71.0, 200.0, 103.33333333333334)"
10-01-2023 20:15:20.323835,"(2.7, 5.6, 5.218181818181818)","(11.0, 18.5, 16.5)","(2.6, 3.15, 2.8379999999999996)","(101.0, 200.0, 113.75)","(16.0, 38.0, 27.25)","(61.0, 200.0, 175.45454545454547)","(9.0, 16.5, 13.875)","(8.0, 21.0, 15.0)","(7.5, 99999, 99990)","(71.0, 200.0, 103.33333333333334)"
10-01-2023 20:15:21.541704,"(2.7, 5.6, 5.218181818181818)","(10.0, 18.5, 16.5)","(2.6, 3.15, 2.8379999999999996)","(101.0, 200.0, 113.75)","(16.0, 38.0, 27.25)","(61.0, 200.0, 175.45454545454547)","(9.0, 16.5, 14.666666666666666)","(8.5, 21.0, 15.0)","(7.5, 99999, 99990)","(71.0, 200.0, 103.33333333333334)"
10-01-2023 20:15:22.757135,"(2.7, 5.6, 5.218181818181818)","(10.0, 18.5, 16.5)","(2.6, 3.15, 2.8379999999999996)","(101.0, 200.0, 113.75)","(16.0, 38.0, 27.25)","(61.0, 200.0, 175.45454545454547)","(9.0, 16.0, 14.666666666666666)","(8.5, 21.0, 15.0)","(7.5, 99999, 99990)","(71.0, 200.0, 103.33333333333334)"
