,Raging Bull,Cuban Royale,Night Of Power,Vreneli,Bold Mac,Easifar,Niccis Fling,Silent Agenda
07-01-2023 14:15:52.654584,"(12.0, 14.5, 14.207650273224044)","(7.5, 9.2, 9.14022988505747)","(20.0, 25.0, 24.80851063829787)","(3.6, 4.4, 4.267474048442907)","(4.0, 4.9, 4.976809210526316)","(10.0, 12.0, 11.872093023255815)","(10.0, 12.0, 11.926362297496318)","(5.5, 6.4, 6.354152823920266)"
07-01-2023 14:15:53.733922,"(12.0, 14.5, 14.042735042735043)","(7.5, 9.2, 9.14022988505747)","(20.0, 25.0, 24.80851063829787)","(3.6, 4.4, 4.269505962521295)","(4.0, 5.0, 4.96943231441048)","(10.0, 12.0, 11.850282485875706)","(10.0, 12.0, 11.926362297496318)","(5.5, 6.4, 6.354152823920266)"
07-01-2023 14:15:54.940655,"(12.0, 14.5, 14.042735042735043)","(7.5, 9.2, 9.127777777777776)","(20.0, 25.0, 24.80851063829787)","(3.6, 4.4, 4.278605388272584)","(4.0, 5.0, 4.968731988472623)","(10.0, 12.0, 11.850282485875706)","(10.0, 12.0, 11.926362297496318)","(5.5, 6.4, 6.354152823920266)"
07-01-2023 14:15:56.146168,"(12.0, 14.5, 14.042735042735043)","(7.5, 9.2, 9.127777777777776)","(20.0, 25.0, 24.791666666666668)","(3.6, 4.4, 4.307078039927404)","(4.0, 5.0, 4.965521978021978)","(10.0, 12.0, 11.824607329842932)","(10.0, 12.0, 11.489113530326595)","(5.5, 6.4, 6.341896024464832)"
07-01-2023 14:15:57.326965,"(12.0, 14.0, 13.846938775510203)","(7.5, 9.2, 9.127777777777776)","(20.0, 25.0, 24.871794871794872)","(3.6, 4.4, 4.307213930348259)","(4.0, 5.0, 4.9663421418636995)","(10.0, 12.0, 11.831550802139038)","(10.0, 11.5, 11.490484429065743)","(5.5, 6.4, 6.319634703196347)"
07-01-2023 14:15:58.463035,"(12.0, 14.0, 13.813664596273291)","(7.5, 9.2, 9.127777777777776)","(20.0, 25.0, 24.871794871794872)","(3.6, 4.4, 4.249662162162163)","(4.0, 5.0, 4.976933333333333)","(10.0, 12.0, 11.850282485875706)","(10.0, 11.5, 11.93821138211382)","(5.5, 6.4, 6.345816733067729)"
07-01-2023 14:15:59.719837,"(11.0, 14.0, 13.813664596273291)","(7.5, 9.2, 9.127777777777776)","(20.0, 25.0, 24.871794871794872)","(3.6, 4.4, 4.256682769726249)","(4.0, 5.0, 4.967663551401869)","(10.0, 12.0, 11.845930232558139)","(10.0, 12.0, 11.93821138211382)","(5.5, 6.4, 6.364125560538117)"
07-01-2023 14:16:00.997345,"(11.0, 14.0, 13.813664596273291)","(7.5, 9.2, 9.160975609756097)","(20.0, 25.0, 24.871794871794872)","(3.6, 4.4, 4.25686591276252)","(4.0, 5.0, 4.967663551401869)","(10.0, 12.0, 11.854395604395604)","(10.0, 12.0, 11.93821138211382)","(5.5, 6.4, 6.363800904977376)"
07-01-2023 14:16:02.293949,"(11.0, 14.0, 13.813664596273291)","(7.5, 9.2, 9.160975609756097)","(20.0, 25.0, 24.871794871794872)","(3.6, 4.4, 4.259141494435612)","(4.0, 5.0, 4.967663551401869)","(10.0, 12.0, 11.8359375)","(10.0, 12.0, 11.962479608482871)","(5.5, 6.4, 6.363800904977376)"
07-01-2023 14:16:03.467825,"(11.0, 14.0, 13.786096256684491)","(7.5, 9.2, 9.160975609756097)","(20.0, 25.0, 24.871794871794872)","(3.6, 4.4, 4.259141494435612)","(4.0, 5.0, 4.967663551401869)","(10.0, 12.0, 11.908227848101266)","(10.0, 12.0, 11.446880269814503)","(5.5, 6.4, 6.359171597633137)"
07-01-2023 14:16:04.638476,"(11.0, 14.0, 13.774358974358975)","(7.5, 9.2, 9.160975609756097)","(20.0, 25.0, 24.586206896551722)","(3.6, 4.4, 4.315384615384615)","(4.0, 5.0, 4.981592039800995)","(10.0, 12.0, 11.908227848101266)","(10.0, 11.5, 11.445689655172414)","(5.5, 6.4, 6.348717948717949)"
07-01-2023 14:16:05.824216,"(11.0, 14.0, 13.774358974358975)","(7.5, 9.0, 8.98766355140187)","(20.0, 25.0, 24.586206896551722)","(3.6, 4.4, 4.311444141689373)","(4.0, 5.0, 4.981795511221946)","(10.0, 12.0, 11.908227848101266)","(10.0, 11.5, 11.445689655172414)","(5.5, 6.4, 6.348717948717949)"
07-01-2023 14:16:07.058329,"(11.0, 14.0, 13.764705882352942)","(7.5, 9.0, 8.977500000000001)","(20.0, 25.0, 24.5)","(3.6, 4.4, 4.312688821752266)","(4.0, 5.0, 4.981795511221946)","(10.0, 12.0, 11.954225352112676)","(10.0, 11.5, 11.446153846153846)","(5.5, 6.4, 6.354022988505747)"
07-01-2023 14:16:08.302349,"(11.0, 14.0, 13.7720207253886)","(7.5, 9.0, 8.977500000000001)","(20.0, 25.0, 24.161290322580644)","(3.6, 4.4, 4.347704081632654)","(4.0, 5.0, 4.97790973871734)","(10.0, 12.0, 11.954225352112676)","(10.0, 11.5, 11.447058823529412)","(5.5, 6.4, 6.348953974895398)"
07-01-2023 14:16:09.481708,"(11.0, 14.0, 13.765151515151516)","(7.5, 9.0, 8.978776978417267)","(20.0, 25.0, 24.15625)","(3.6, 4.4, 4.318421052631579)","(4.0, 5.0, 4.97790973871734)","(10.0, 12.0, 11.954225352112676)","(10.0, 11.5, 11.447058823529412)","(5.5, 6.4, 6.348953974895398)"
07-01-2023 14:16:10.696048,"(11.0, 14.0, 13.765151515151516)","(7.5, 9.0, 8.980072463768115)","(20.0, 25.0, 24.15625)","(3.6, 4.4, 4.311374407582938)","(4.0, 5.0, 4.979805352798054)","(10.0, 12.0, 11.954225352112676)","(10.0, 11.5, 11.476722532588454)","(5.5, 6.4, 6.395049504950495)"
07-01-2023 14:16:11.868090,"(11.0, 14.0, 13.776442307692308)","(7.5, 9.0, 8.980072463768115)","(20.0, 25.0, 24.15625)","(3.6, 4.4, 4.311374407582938)","(4.0, 5.0, 4.979805352798054)","(10.0, 12.0, 11.954225352112676)","(10.0, 11.5, 11.476722532588454)","(5.5, 6.6, 6.360162601626016)"
07-01-2023 14:16:13.115800,"(11.0, 14.0, 13.8)","(7.5, 9.0, 8.981386861313869)","(20.0, 25.0, 24.15625)","(3.6, 4.4, 4.310952380952381)","(4.0, 5.0, 4.981798245614035)","(10.0, 12.0, 11.954225352112676)","(10.0, 11.5, 11.476722532588454)","(5.5, 6.6, 6.360162601626016)"
07-01-2023 14:16:14.451756,"(11.0, 14.0, 13.8)","(7.5, 9.0, 8.984012539184953)","(20.0, 25.0, 24.15625)","(3.6, 4.4, 4.349253731343284)","(4.0, 5.0, 4.981798245614035)","(10.0, 12.0, 11.950757575757576)","(10.0, 11.5, 11.477148080438758)","(5.5, 6.6, 6.372244897959184)"
07-01-2023 14:16:15.765339,"(11.0, 14.0, 13.8)","(7.5, 9.0, 8.98421052631579)","(20.0, 25.0, 24.15625)","(3.6, 4.4, 4.283948635634029)","(4.0, 5.0, 4.980470588235294)","(10.0, 12.0, 11.950757575757576)","(10.0, 11.5, 11.477148080438758)","(5.5, 6.6, 6.372244897959184)"
07-01-2023 14:16:16.969271,"(11.0, 14.0, 13.8)","(7.5, 9.0, 8.98421052631579)","(20.0, 25.0, 24.15625)","(3.6, 4.3, 4.283948635634029)","(4.0, 5.0, 4.980470588235294)","(10.0, 12.0, 11.797619047619047)","(10.0, 11.5, 11.477148080438758)","(5.5, 6.6, 6.372244897959184)"
07-01-2023 14:16:18.162263,"(11.0, 14.0, 13.8)","(7.5, 9.0, 8.975491679273828)","(20.0, 24.0, 23.53956834532374)","(3.6, 4.3, 4.283948635634029)","(4.0, 5.0, 4.977197802197802)","(10.0, 12.0, 11.886666666666667)","(10.0, 11.5, 11.477797513321493)","(5.5, 6.6, 6.313846153846153)"
07-01-2023 14:16:19.551762,"(11.0, 14.0, 13.78125)","(7.5, 9.0, 8.975491679273828)","(20.0, 24.0, 23.542857142857144)","(3.6, 4.3, 4.283948635634029)","(4.0, 5.0, 4.977197802197802)","(10.0, 12.0, 11.886666666666667)","(10.0, 11.5, 11.477797513321493)","(5.5, 6.6, 6.3153061224489795)"
07-01-2023 14:16:20.958650,"(11.0, 14.0, 13.78125)","(7.5, 9.0, 8.974174174174173)","(20.0, 24.0, 23.542857142857144)","(3.6, 4.3, 4.297031539888683)","(4.0, 5.0, 4.976750700280112)","(10.0, 12.0, 11.886666666666667)","(10.0, 11.5, 11.477797513321493)","(5.5, 6.6, 6.412121212121212)"
07-01-2023 14:16:22.333770,"(11.0, 14.0, 13.78125)","(7.5, 9.0, 8.974174174174173)","(20.0, 24.0, 23.55)","(3.6, 4.3, 4.278971962616822)","(4.0, 5.0, 4.977183098591549)","(10.0, 12.0, 11.86923076923077)","(10.0, 11.5, 11.477797513321493)","(5.5, 6.6, 6.412121212121212)"
07-01-2023 14:16:23.596543,"(11.0, 14.0, 13.78125)","(7.5, 9.0, 8.96)","(20.0, 24.0, 23.55)","(3.6, 4.3, 4.270647482014389)","(4.0, 5.0, 4.987539936102237)","(10.0, 12.0, 11.886666666666667)","(10.0, 11.5, 11.469026548672566)","(5.5, 6.6, 6.428571428571429)"
07-01-2023 14:16:24.829220,"(11.0, 14.0, 13.78125)","(7.5, 9.0, 8.95855421686747)","(20.0, 24.0, 23.55)","(3.6, 4.3, 4.270647482014389)","(4.0, 5.0, 4.987539936102237)","(10.0, 12.0, 11.886666666666667)","(10.0, 11.5, 11.908163265306122)","(5.5, 6.6, 6.402448979591837)"
07-01-2023 14:16:26.174431,"(11.0, 14.0, 13.782608695652174)","(7.5, 9.0, 8.955982905982907)","(20.0, 24.0, 23.564102564102566)","(3.6, 4.3, 4.250862068965517)","(4.0, 5.1, 5.064970059880239)","(10.0, 12.0, 11.685185185185185)","(10.0, 12.0, 11.908163265306122)","(5.5, 6.6, 6.415193798449613)"
07-01-2023 14:16:27.460171,"(11.0, 14.0, 13.782608695652174)","(7.5, 9.0, 8.955982905982907)","(20.0, 24.0, 23.564102564102566)","(3.6, 4.3, 4.175806451612903)","(4.0, 5.1, 5.06944)","(10.0, 12.0, 11.858333333333333)","(10.0, 12.0, 11.908163265306122)","(5.5, 6.6, 6.421725239616613)"
07-01-2023 14:16:28.724286,"(11.0, 14.0, 13.618556701030927)","(7.5, 9.0, 8.955314533622559)","(20.0, 24.0, 23.57391304347826)","(3.6, 4.2, 4.177840909090909)","(4.0, 5.1, 5.0636190476190475)","(10.0, 12.0, 11.87037037037037)","(10.0, 12.0, 11.908163265306122)","(5.5, 6.6, 6.514779874213836)"
07-01-2023 14:16:30.064046,"(11.0, 14.0, 13.618556701030927)","(7.5, 9.0, 8.955314533622559)","(20.0, 24.0, 23.57391304347826)","(3.6, 4.2, 4.167933884297521)","(4.0, 5.1, 5.060699588477366)","(10.0, 12.0, 11.78)","(10.0, 12.0, 11.708333333333334)","(5.5, 6.6, 6.513707165109034)"
07-01-2023 14:16:31.421256,"(11.0, 14.0, 13.618556701030927)","(7.5, 9.0, 8.955314533622559)","(20.0, 24.0, 23.57391304347826)","(3.6, 4.2, 4.184567901234568)","(4.0, 5.1, 5.057078651685393)","(10.0, 12.0, 11.78)","(10.0, 12.0, 11.804195804195805)","(5.5, 6.6, 6.520338983050848)"
07-01-2023 14:16:32.575519,"(11.0, 13.5, 13.485436893203884)","(7.5, 9.0, 8.955314533622559)","(20.0, 24.0, 23.57391304347826)","(3.6, 4.2, 4.221470588235293)","(4.0, 5.1, 5.064365671641791)","(10.0, 12.0, 11.78)","(10.0, 12.0, 11.804195804195805)","(5.5, 6.6, 6.504081632653061)"
07-01-2023 14:16:33.745186,"(11.0, 13.5, 13.484924623115578)","(7.5, 9.0, 8.955314533622559)","(20.0, 24.0, 23.6171875)","(3.6, 4.3, 4.224962178517398)","(4.0, 5.1, 5.064365671641791)","(10.0, 12.0, 11.85897435897436)","(10.0, 12.0, 11.804195804195805)","(5.5, 6.6, 6.520875420875421)"
07-01-2023 14:16:34.906743,"(11.0, 13.5, 13.484924623115578)","(7.5, 9.0, 8.98842105263158)","(20.0, 24.0, 23.596638655462186)","(3.6, 4.3, 4.205357142857142)","(4.0, 5.1, 5.064365671641791)","(10.0, 12.0, 11.804878048780488)","(10.0, 12.0, 11.779527559055119)","(5.5, 6.6, 6.516961130742049)"
07-01-2023 14:16:36.195671,"(11.0, 13.5, 13.484924623115578)","(7.5, 9.0, 8.870588235294118)","(20.0, 24.0, 23.596638655462186)","(3.6, 4.3, 4.195667870036101)","(4.0, 5.1, 5.056192660550458)","(10.0, 12.0, 11.804878048780488)","(10.0, 12.0, 11.797101449275363)","(5.5, 6.6, 6.516961130742049)"
07-01-2023 14:16:37.315099,"(11.0, 13.5, 13.485645933014354)","(7.5, 9.0, 8.870588235294118)","(20.0, 24.0, 23.596638655462186)","(3.6, 4.2, 4.2298828125)","(4.0, 5.1, 5.056192660550458)","(10.0, 12.0, 11.804878048780488)","(10.0, 12.0, 11.779527559055119)","(5.5, 6.6, 6.5171075837742505)"
07-01-2023 14:16:38.542018,"(11.0, 13.5, 13.484924623115578)","(7.5, 8.8, 8.658867924528302)","(20.0, 24.0, 23.92207792207792)","(3.6, 4.3, 4.3382978723404255)","(4.0, 5.1, 5.056192660550458)","(10.0, 12.0, 11.764705882352942)","(10.0, 12.0, 12.1993006993007)","(5.5, 6.6, 6.5171075837742505)"
07-01-2023 14:16:39.826080,"(11.0, 12.5, 12.475609756097562)","(7.5, 8.4, 8.34)","(20.0, 24.0, 24.5)","(3.6, 4.4, 4.370903010033445)","(4.0, 5.1, 5.061491935483871)","(10.0, 12.0, 11.728813559322035)","(10.0, 12.5, 12.1993006993007)","(5.5, 6.6, 6.5171075837742505)"
07-01-2023 14:16:41.131045,"(11.0, 12.5, 12.475609756097562)","(7.5, 8.4, 8.320812182741117)","(20.0, 25.0, 24.5)","(3.6, 4.4, 4.379954954954955)","(4.0, 5.1, 5.020553359683794)","(10.0, 12.0, 11.626168224299066)","(10.0, 12.5, 12.1993006993007)","(5.5, 6.6, 6.5171075837742505)"
07-01-2023 14:16:42.353619,"(11.0, 12.5, 12.48)","(7.5, 8.4, 8.320812182741117)","(20.0, 25.0, 24.5)","(3.6, 4.4, 4.379954954954955)","(4.0, 5.1, 5.020553359683794)","(10.0, 12.0, 11.626168224299066)","(10.0, 12.5, 12.1993006993007)","(5.5, 6.6, 6.5171075837742505)"
07-01-2023 14:16:43.577454,"(11.0, 12.5, 12.48)","(7.5, 8.4, 8.244755244755245)","(20.0, 25.0, 24.5)","(3.6, 4.4, 4.395724465558195)","(4.0, 5.1, 4.879080459770115)","(10.0, 12.0, 11.649122807017545)","(10.0, 12.5, 12.144628099173554)","(5.5, 6.6, 6.413793103448276)"
07-01-2023 14:16:44.725336,"(11.0, 12.5, 12.47938144329897)","(7.5, 8.4, 8.220447284345047)","(20.0, 26.0, 25.062937062937063)","(3.6, 4.4, 4.395724465558195)","(4.0, 4.9, 4.879080459770115)","(10.0, 12.0, 11.649122807017545)","(10.0, 12.5, 12.144628099173554)","(5.5, 6.6, 6.413793103448276)"
07-01-2023 14:16:45.896446,"(11.0, 12.5, 12.47938144329897)","(7.5, 8.2, 8.095950155763239)","(20.0, 26.0, 25.069444444444443)","(3.6, 4.4, 4.395804195804196)","(4.0, 4.9, 4.868466522678186)","(10.0, 12.0, 11.55)","(10.0, 12.5, 12.144628099173554)","(5.5, 6.4, 6.397179125528915)"
07-01-2023 14:16:47.094543,"(11.0, 12.5, 12.47938144329897)","(7.5, 8.2, 8.091124260355029)","(20.0, 26.0, 25.069444444444443)","(3.6, 4.4, 4.396590909090909)","(4.0, 4.9, 4.875787728026534)","(10.0, 12.0, 11.714788732394366)","(10.0, 12.5, 12.18840579710145)","(5.5, 6.4, 6.397275204359674)"
07-01-2023 14:16:48.403107,"(11.0, 12.5, 12.482456140350877)","(7.5, 8.2, 8.174999999999999)","(20.0, 26.0, 25.206586826347305)","(3.6, 4.4, 4.294736842105263)","(4.0, 4.9, 4.881172291296625)","(10.0, 12.0, 11.75)","(10.0, 12.5, 12.19548872180451)","(5.5, 6.4, 6.398110661268556)"
07-01-2023 14:16:49.804680,"(11.0, 13.0, 12.696629213483146)","(7.5, 8.2, 8.248275862068965)","(19.0, 26.0, 25.2296511627907)","(3.6, 4.4, 4.275675675675676)","(4.0, 4.9, 4.885948477751756)","(10.0, 12.0, 11.781879194630873)","(10.0, 12.5, 12.227564102564102)","(5.5, 6.4, 6.423272727272727)"
07-01-2023 14:16:51.149620,"(11.0, 13.0, 12.75)","(7.5, 8.4, 8.28108108108108)","(19.0, 26.0, 25.2296511627907)","(3.6, 4.3, 4.275675675675676)","(4.0, 4.9, 4.885948477751756)","(10.0, 12.0, 11.748520710059172)","(10.0, 12.5, 12.248520710059172)","(5.5, 6.6, 6.423913043478261)"
07-01-2023 14:16:52.449245,"(11.0, 13.0, 12.63013698630137)","(7.5, 8.4, 8.266666666666666)","(19.0, 26.0, 25.2296511627907)","(3.6, 4.3, 4.275675675675676)","(4.0, 4.9, 4.923689727463312)","(10.0, 12.0, 11.748520710059172)","(10.0, 12.5, 12.259887005649718)","(5.5, 6.6, 6.523024054982818)"
07-01-2023 14:16:53.628404,"(11.0, 13.0, 12.63013698630137)","(7.5, 8.4, 8.266666666666666)","(19.0, 26.0, 25.156050955414013)","(3.6, 4.3, 4.170037453183521)","(4.0, 5.0, 4.919377162629758)","(10.0, 12.0, 11.720394736842104)","(10.0, 12.5, 12.227272727272727)","(5.5, 6.6, 6.522491349480969)"
07-01-2023 14:16:54.944789,"(11.0, 13.0, 12.463878326996198)","(7.5, 8.4, 8.266666666666666)","(19.0, 26.0, 25.156050955414013)","(3.6, 4.2, 4.170642201834863)","(4.0, 5.0, 4.9099567099567105)","(10.0, 12.0, 11.720394736842104)","(10.0, 12.5, 12.227272727272727)","(5.5, 6.6, 6.53824)"
07-01-2023 14:16:56.180928,"(11.0, 13.0, 12.533112582781458)","(7.5, 8.4, 8.248275862068965)","(19.0, 26.0, 25.131274131274132)","(3.6, 4.2, 4.168944099378882)","(4.0, 5.0, 4.921509433962265)","(10.0, 12.0, 11.720394736842104)","(10.0, 12.5, 12.227272727272727)","(5.5, 6.6, 6.452205882352941)"
07-01-2023 14:16:57.275805,"(11.0, 13.0, 12.533112582781458)","(7.5, 8.4, 8.248275862068965)","(19.0, 26.0, 25.131274131274132)","(3.6, 4.2, 4.17891156462585)","(4.0, 5.0, 4.921509433962265)","(10.0, 12.0, 11.720394736842104)","(10.0, 12.5, 12.227272727272727)","(5.5, 6.6, 6.5263358778625955)"
07-01-2023 14:16:58.672700,"(11.0, 13.0, 12.584782608695653)","(7.5, 8.4, 8.333649289099526)","(19.0, 26.0, 25.034334763948497)","(3.6, 4.2, 4.18109756097561)","(4.0, 5.0, 4.874645390070922)","(10.0, 12.0, 11.751461988304094)","(10.0, 12.5, 12.281553398058252)","(5.5, 6.6, 6.530700179533214)"
07-01-2023 14:17:00.026435,"(11.0, 13.0, 12.602631578947369)","(7.5, 8.4, 8.363953488372093)","(19.0, 26.0, 25.066390041493776)","(3.6, 4.2, 4.170192307692307)","(4.0, 4.9, 4.849221556886228)","(10.0, 12.0, 11.7875)","(10.0, 12.5, 12.31304347826087)","(5.5, 6.6, 6.538141025641026)"
07-01-2023 14:17:01.475113,"(11.0, 13.0, 12.463350785340314)","(7.5, 8.4, 8.348333333333333)","(19.0, 26.0, 25.16044776119403)","(3.6, 4.2, 4.172413793103448)","(4.0, 4.9, 4.856153050672182)","(10.0, 12.0, 11.751461988304094)","(10.0, 12.5, 12.320083682008368)","(5.5, 6.6, 6.44921875)"
07-01-2023 14:17:02.926451,"(11.0, 12.5, 12.765822784810126)","(7.5, 8.4, 8.430588235294119)","(19.0, 26.0, 25.137931034482758)","(3.6, 4.2, 4.175206611570248)","(4.0, 4.9, 4.8593364928909955)","(10.0, 12.0, 11.820675105485233)","(10.0, 12.5, 12.348591549295774)","(5.5, 6.6, 6.450557620817844)"
07-01-2023 14:17:04.293349,"(11.0, 13.0, 12.686440677966102)","(7.5, 8.6, 8.504)","(19.0, 26.0, 25.137931034482758)","(3.6, 4.2, 4.180837004405286)","(4.0, 4.9, 4.8658947368421055)","(10.0, 12.0, 11.820675105485233)","(10.0, 12.5, 12.368512110726643)","(5.5, 6.6, 6.49187675070028)"
07-01-2023 14:17:05.490161,"(11.0, 13.0, 12.686440677966102)","(7.5, 8.6, 8.504)","(19.0, 26.0, 25.137931034482758)","(3.6, 4.2, 4.180837004405286)","(4.0, 4.9, 4.866528925619835)","(10.0, 12.0, 11.820675105485233)","(10.0, 12.5, 12.368512110726643)","(5.5, 6.6, 6.5060827250608275)"
07-01-2023 14:17:06.701650,"(11.0, 13.0, 12.735714285714286)","(7.5, 8.6, 8.276404494382021)","(19.0, 26.0, 25.141221374045802)","(3.6, 4.2, 4.190239043824701)","(4.0, 4.9, 4.8605890603085555)","(10.0, 12.0, 11.733846153846153)","(10.0, 12.5, 12.368512110726643)","(5.5, 6.6, 6.5060827250608275)"
07-01-2023 14:17:08.041546,"(11.0, 13.0, 12.75)","(7.5, 8.6, 8.438202247191011)","(19.0, 26.0, 25.141221374045802)","(3.6, 4.2, 4.190239043824701)","(4.0, 4.9, 4.8605890603085555)","(10.0, 12.0, 11.733846153846153)","(10.0, 12.5, 12.368512110726643)","(5.5, 6.6, 6.508747044917258)"
07-01-2023 14:17:09.229961,"(11.0, 13.0, 12.75)","(7.5, 8.6, 8.438202247191011)","(19.0, 26.0, 25.137931034482758)","(3.6, 4.2, 4.176676829268293)","(4.0, 4.9, 4.8558865248226954)","(10.0, 12.0, 11.646938775510204)","(10.0, 12.5, 12.368512110726643)","(5.5, 6.6, 6.508747044917258)"
07-01-2023 14:17:10.491680,"(11.0, 13.0, 12.73943661971831)","(7.5, 8.8, 8.655670103092783)","(19.0, 26.0, 25.137931034482758)","(3.6, 4.2, 4.181237113402062)","(4.0, 4.9, 4.837044534412955)","(10.0, 12.0, 11.733024691358025)","(10.0, 12.5, 12.402272727272727)","(5.5, 6.6, 6.5017811704834605)"
07-01-2023 14:17:11.662734,"(11.0, 13.5, 13.159090909090908)","(7.5, 8.8, 8.654922279792746)","(19.0, 26.0, 25.10358565737052)","(3.6, 4.2, 4.249739130434783)","(4.0, 4.9, 4.828237791932059)","(10.0, 12.0, 11.74512987012987)","(10.0, 12.5, 12.670454545454545)","(5.5, 6.6, 6.496791443850268)"
07-01-2023 14:17:12.830018,"(11.0, 13.5, 13.228070175438596)","(7.5, 8.4, 8.289510489510489)","(19.0, 26.0, 25.066390041493776)","(3.6, 4.3, 4.2491833030852995)","(4.0, 4.9, 4.829195402298851)","(10.0, 12.0, 11.74512987012987)","(10.0, 13.0, 12.669597989949748)","(5.5, 6.6, 6.493956043956044)"
07-01-2023 14:17:14.096849,"(11.0, 13.0, 12.982558139534884)","(7.5, 8.4, 8.26)","(19.0, 26.0, 25.066390041493776)","(3.6, 4.3, 4.273128598848368)","(4.0, 4.9, 4.828378378378378)","(10.0, 12.0, 11.74512987012987)","(10.0, 13.0, 12.669597989949748)","(5.5, 6.6, 6.497612732095491)"
07-01-2023 14:17:15.348718,"(11.0, 13.0, 12.982558139534884)","(7.5, 8.4, 8.26)","(19.0, 26.0, 25.066390041493776)","(3.6, 4.3, 4.2824063564131665)","(4.0, 4.9, 4.817647058823529)","(10.0, 12.0, 11.745954692556634)","(10.0, 13.0, 12.669597989949748)","(5.5, 6.6, 6.483752860411899)"
07-01-2023 14:17:16.648310,"(11.0, 13.0, 12.982558139534884)","(7.5, 8.4, 8.269918699186992)","(19.0, 26.0, 25.066390041493776)","(3.6, 4.3, 4.281531531531531)","(4.0, 4.9, 4.832121212121212)","(10.0, 12.0, 11.731003039513677)","(10.0, 13.0, 12.669597989949748)","(5.5, 6.6, 6.477586206896552)"
07-01-2023 14:17:17.762603,"(11.0, 13.0, 12.982558139534884)","(7.5, 8.4, 8.269918699186992)","(19.0, 26.0, 25.06611570247934)","(3.6, 4.3, 4.288986232790989)","(4.0, 4.9, 4.819205298013245)","(10.0, 12.0, 11.731003039513677)","(10.0, 13.0, 12.710280373831775)","(5.5, 6.6, 6.477586206896552)"
07-01-2023 14:17:18.900700,"(11.0, 13.0, 12.946428571428571)","(7.5, 8.4, 8.297727272727272)","(19.0, 26.0, 25.06611570247934)","(3.6, 4.3, 4.295939086294416)","(4.0, 4.9, 4.819205298013245)","(10.0, 12.0, 11.731003039513677)","(10.0, 13.0, 12.701923076923077)","(5.5, 6.6, 6.477586206896552)"
07-01-2023 14:17:20.091692,"(11.0, 13.0, 12.946428571428571)","(7.5, 8.4, 8.276712328767124)","(19.0, 26.0, 24.931623931623932)","(3.6, 4.3, 4.296244131455399)","(4.0, 4.9, 4.8350970017636685)","(10.0, 12.0, 11.731003039513677)","(10.0, 13.0, 12.726912928759894)","(5.5, 6.6, 6.443956043956044)"
07-01-2023 14:17:21.171131,"(11.0, 13.0, 12.692307692307692)","(7.5, 8.4, 8.276712328767124)","(19.0, 25.0, 24.931623931623932)","(3.6, 4.3, 4.295816993464052)","(4.0, 4.9, 4.8350970017636685)","(10.0, 12.0, 11.731003039513677)","(10.0, 13.0, 12.691964285714286)","(5.5, 6.6, 6.415772870662461)"
07-01-2023 14:17:22.388946,"(11.0, 13.0, 12.710144927536232)","(7.5, 8.4, 8.390545454545455)","(19.0, 25.0, 24.931623931623932)","(3.6, 4.3, 4.295833333333333)","(4.0, 4.9, 4.828685258964144)","(10.0, 12.0, 11.731003039513677)","(10.0, 13.0, 12.691964285714286)","(5.5, 6.6, 6.436414565826331)"
07-01-2023 14:17:23.474541,"(11.0, 13.0, 12.787234042553191)","(7.5, 8.4, 8.38109090909091)","(19.0, 25.0, 24.931623931623932)","(3.6, 4.3, 4.326683291770574)","(4.0, 4.9, 4.813317191283293)","(10.0, 12.0, 11.731003039513677)","(10.0, 13.0, 12.691964285714286)","(5.5, 6.6, 6.436414565826331)"
07-01-2023 14:17:24.588382,"(11.0, 13.0, 12.787234042553191)","(7.5, 8.2, 8.1438202247191)","(19.0, 25.0, 24.936507936507937)","(3.6, 4.4, 4.327105921601334)","(4.0, 4.9, 4.838264299802761)","(10.0, 12.0, 11.731003039513677)","(10.0, 13.0, 12.667202572347266)","(5.5, 6.6, 6.415772870662461)"
07-01-2023 14:17:25.648942,"(11.0, 13.0, 12.787234042553191)","(7.5, 8.2, 8.14776119402985)","(19.0, 25.0, 24.936507936507937)","(3.6, 4.4, 4.321402877697842)","(4.0, 4.9, 4.838264299802761)","(10.0, 12.0, 11.731003039513677)","(10.0, 13.0, 12.667202572347266)","(5.5, 6.6, 6.43732590529248)"
07-01-2023 14:17:26.822448,"(11.0, 13.0, 12.787234042553191)","(7.5, 8.2, 8.126801152737752)","(19.0, 26.0, 24.684057971014493)","(3.6, 4.4, 4.300902934537246)","(4.0, 4.9, 4.838264299802761)","(10.0, 12.0, 11.731003039513677)","(10.0, 13.0, 12.667202572347266)","(5.5, 6.6, 6.43732590529248)"
07-01-2023 14:17:28.129969,"(11.0, 13.0, 12.787234042553191)","(7.5, 8.2, 8.126162790697673)","(19.0, 26.0, 24.686046511627907)","(3.6, 4.4, 4.360888888888889)","(4.0, 4.9, 4.817195767195767)","(10.0, 12.0, 11.731003039513677)","(10.0, 13.0, 12.667202572347266)","(5.5, 6.6, 6.414836795252226)"
