,Byron,Excelladus,New Tycoon,Divine Breath,Lovetheinvasion,Baranof,Bluff N Bluster,Straya Pride,The Carpet Bagger,Weekend Affair
07-01-2023 13:03:32.685764,"(7.0, 8.0, 7.995138888888889)","(3.5, 4.1, 4.067326732673267)","(41.0, 50.0, 48.81553398058252)","(6.5, 7.6, 7.545762711864406)","(6.5, 7.8, 7.648)","(10.0, 12.5, 12.116279069767442)","(6.0, 7.2, 7.195708154506438)","(51.0, 70.0, 67.89855072463769)","(17.0, 21.0, 20.231927710843372)","(20.0, 23.0, 22.52127659574468)"
07-01-2023 13:03:34.013096,"(7.0, 8.2, 8.074270557029177)","(3.5, 4.1, 4.048205128205128)","(41.0, 50.0, 48.81553398058252)","(6.5, 7.6, 7.42)","(6.5, 7.8, 7.6531365313653135)","(10.0, 12.5, 12.307692307692308)","(6.0, 7.2, 7.195708154506438)","(51.0, 70.0, 67.89855072463769)","(17.0, 21.0, 20.231927710843372)","(20.0, 23.0, 22.470588235294116)"
07-01-2023 13:03:35.293807,"(7.0, 8.2, 8.074270557029177)","(3.5, 4.1, 4.067464114832536)","(41.0, 50.0, 48.81553398058252)","(6.5, 7.6, 7.365384615384616)","(7.0, 7.8, 7.663698630136986)","(10.0, 12.5, 12.051282051282051)","(6.0, 7.2, 7.195169082125604)","(51.0, 70.0, 67.89855072463769)","(17.0, 21.0, 20.595238095238095)","(19.0, 23.0, 22.470588235294116)"
07-01-2023 13:03:36.643441,"(7.0, 8.2, 8.074270557029177)","(3.5, 4.1, 4.055731225296443)","(41.0, 50.0, 48.81553398058252)","(6.5, 7.4, 7.379052369077307)","(7.0, 7.8, 7.634854771784232)","(10.0, 12.5, 11.973509933774835)","(6.0, 7.2, 7.191304347826087)","(51.0, 70.0, 67.94326241134752)","(17.0, 21.0, 20.685714285714287)","(19.0, 23.0, 21.838709677419356)"
07-01-2023 13:03:37.893993,"(7.0, 8.2, 8.099022801302931)","(3.5, 4.1, 4.08)","(41.0, 50.0, 48.81553398058252)","(6.5, 7.4, 7.220000000000001)","(7.0, 7.8, 7.634854771784232)","(10.0, 12.0, 11.972789115646258)","(6.0, 7.2, 7.191304347826087)","(51.0, 70.0, 67.94326241134752)","(17.0, 21.0, 20.666666666666668)","(19.0, 22.0, 21.142857142857142)"
07-01-2023 13:03:39.198168,"(7.0, 8.2, 8.012)","(3.5, 4.1, 4.084090909090909)","(41.0, 50.0, 48.755102040816325)","(6.5, 7.4, 7.220000000000001)","(7.0, 7.8, 7.641791044776119)","(10.0, 12.0, 11.972789115646258)","(6.0, 7.2, 7.142553191489362)","(51.0, 70.0, 67.94326241134752)","(17.0, 21.0, 20.666666666666668)","(19.0, 22.0, 21.2)"
07-01-2023 13:03:40.660865,"(7.0, 8.2, 8.064748201438848)","(3.5, 4.1, 4.095217391304348)","(41.0, 50.0, 48.755102040816325)","(6.5, 7.4, 7.121212121212121)","(7.0, 7.8, 7.6304)","(10.0, 12.0, 11.972789115646258)","(6.0, 7.2, 7.265608465608466)","(51.0, 70.0, 67.94326241134752)","(17.0, 21.0, 20.666666666666668)","(19.0, 22.0, 21.2)"
07-01-2023 13:03:41.999922,"(7.5, 8.2, 8.028571428571428)","(3.5, 4.1, 4.105847953216374)","(41.0, 50.0, 48.755102040816325)","(6.5, 7.2, 7.121706864564008)","(7.0, 7.8, 7.608)","(10.0, 12.0, 11.92638036809816)","(6.5, 7.4, 7.283333333333333)","(51.0, 70.0, 67.88321167883211)","(18.0, 21.0, 20.266666666666666)","(19.0, 22.0, 21.2)"
07-01-2023 13:03:43.375443,"(7.5, 8.2, 8.029677419354838)","(3.5, 4.2, 4.107328990228012)","(41.0, 50.0, 48.983333333333334)","(6.5, 7.2, 7.117004048582996)","(7.0, 7.8, 7.608450704225352)","(10.0, 12.0, 11.937106918238994)","(6.5, 7.4, 7.2855855855855856)","(51.0, 70.0, 67.88321167883211)","(18.0, 21.0, 20.083333333333332)","(19.0, 22.0, 21.95402298850575)"
07-01-2023 13:03:44.654489,"(7.5, 8.2, 8.071219512195121)","(3.5, 4.2, 4.108278145695364)","(41.0, 50.0, 48.983333333333334)","(6.5, 7.2, 7.116155419222904)","(7.0, 7.8, 7.5372822299651565)","(10.0, 12.0, 11.937106918238994)","(6.5, 7.4, 7.2855855855855856)","(51.0, 70.0, 67.88321167883211)","(18.0, 21.0, 20.714285714285715)","(19.0, 22.0, 21.576923076923077)"
07-01-2023 13:03:45.949645,"(7.5, 8.2, 8.102272727272727)","(3.5, 4.2, 4.131039136302294)","(41.0, 50.0, 48.983333333333334)","(6.5, 7.2, 7.123933209647496)","(7.0, 7.6, 7.458267716535433)","(10.0, 12.0, 11.937106918238994)","(6.5, 7.4, 7.2855855855855856)","(51.0, 70.0, 67.88321167883211)","(18.0, 21.0, 20.846153846153847)","(19.0, 22.0, 21.547169811320753)"
07-01-2023 13:03:47.264134,"(7.5, 8.2, 8.102272727272727)","(3.5, 4.2, 4.122140221402214)","(41.0, 50.0, 49.878787878787875)","(6.5, 7.2, 7.137007874015748)","(7.0, 7.6, 7.458267716535433)","(10.0, 12.0, 11.9512987012987)","(6.5, 7.4, 7.295)","(51.0, 70.0, 67.94326241134752)","(18.0, 21.0, 19.96078431372549)","(19.0, 22.0, 21.547169811320753)"
07-01-2023 13:03:48.585893,"(7.5, 8.2, 8.101694915254237)","(3.5, 4.2, 4.113888888888889)","(41.0, 50.0, 49.9375)","(6.5, 7.2, 7.136633663366337)","(7.0, 7.6, 7.253191489361702)","(10.0, 12.0, 11.95253164556962)","(6.5, 7.4, 7.251063829787234)","(51.0, 70.0, 67.94326241134752)","(17.0, 20.0, 19.8125)","(19.0, 22.0, 21.547169811320753)"
07-01-2023 13:03:49.917893,"(7.5, 8.2, 8.165811965811965)","(3.5, 4.2, 4.1168367346938775)","(41.0, 50.0, 49.9375)","(6.5, 7.2, 7.140501792114695)","(7.0, 7.4, 7.122916666666667)","(10.0, 12.0, 11.95253164556962)","(6.5, 7.4, 7.2971962616822434)","(51.0, 70.0, 67.75193798449612)","(17.0, 22.0, 20.541666666666668)","(19.0, 22.0, 21.483870967741936)"
07-01-2023 13:03:51.165619,"(7.5, 8.2, 8.165811965811965)","(3.5, 4.2, 4.1343749999999995)","(41.0, 50.0, 49.96825396825397)","(6.5, 7.2, 7.182173913043479)","(7.0, 7.2, 7.103278688524591)","(10.0, 12.0, 11.95253164556962)","(6.5, 7.4, 7.2971962616822434)","(51.0, 70.0, 67.75193798449612)","(18.0, 22.0, 19.75974025974026)","(19.0, 22.0, 21.25)"
07-01-2023 13:03:52.429834,"(7.5, 8.2, 8.165811965811965)","(3.5, 4.2, 4.146610169491526)","(41.0, 50.0, 49.96825396825397)","(6.5, 7.2, 7.184860557768925)","(7.0, 7.2, 7.075862068965518)","(10.0, 12.0, 11.95253164556962)","(6.5, 7.4, 7.432142857142857)","(51.0, 70.0, 67.18446601941747)","(18.0, 22.0, 19.604166666666668)","(19.0, 22.0, 21.35135135135135)"
07-01-2023 13:03:53.623499,"(7.5, 8.2, 8.18095238095238)","(3.5, 4.2, 4.160105448154657)","(41.0, 50.0, 49.96825396825397)","(6.5, 7.2, 7.320353982300885)","(7.0, 7.2, 6.82)","(10.0, 12.0, 11.95253164556962)","(6.5, 7.6, 7.424299065420561)","(51.0, 70.0, 67.18446601941747)","(18.0, 22.0, 20.827338129496404)","(19.0, 22.0, 21.25)"
07-01-2023 13:03:54.860817,"(7.5, 8.2, 8.16121212121212)","(3.5, 4.3, 4.219427402862986)","(41.0, 50.0, 49.96825396825397)","(6.5, 7.4, 7.304255319148936)","(7.0, 7.0, 6.8033149171270715)","(10.0, 12.0, 11.949664429530202)","(6.5, 7.6, 7.424299065420561)","(51.0, 70.0, 67.18446601941747)","(17.0, 21.0, 20.25)","(19.0, 22.0, 21.25)"
07-01-2023 13:03:56.135667,"(7.5, 8.2, 8.16952380952381)","(3.5, 4.3, 4.227092846270929)","(41.0, 50.0, 53.6875)","(6.5, 7.4, 7.36637168141593)","(7.0, 7.0, 6.917210348706412)","(10.0, 12.0, 11.923076923076923)","(6.5, 7.6, 7.5010309278350515)","(51.0, 70.0, 67.25)","(17.0, 21.0, 20.2)","(19.0, 22.0, 21.228571428571428)"
07-01-2023 13:03:57.422829,"(7.5, 8.4, 8.209999999999999)","(3.5, 4.3, 4.2087591240875915)","(41.0, 55.0, 54.27272727272727)","(6.5, 7.4, 7.395833333333334)","(7.0, 7.0, 6.927383863080684)","(10.0, 12.0, 11.944852941176471)","(6.5, 7.6, 7.506521739130434)","(51.0, 70.0, 67.25)","(17.0, 21.0, 20.34426229508197)","(19.0, 22.0, 21.333333333333332)"
07-01-2023 13:03:58.746950,"(7.5, 8.4, 8.24)","(3.5, 4.3, 4.2087591240875915)","(41.0, 55.0, 54.19230769230769)","(6.5, 7.4, 7.37579617834395)","(7.0, 7.0, 6.940481927710843)","(10.0, 12.0, 11.944852941176471)","(6.5, 7.6, 7.491823899371069)","(51.0, 70.0, 67.25)","(17.0, 21.0, 20.37)","(19.0, 22.0, 21.32)"
07-01-2023 13:04:00.115191,"(7.5, 8.4, 8.239819004524886)","(3.5, 4.3, 4.187630662020906)","(41.0, 55.0, 49.53086419753087)","(6.5, 7.4, 7.3765432098765435)","(7.0, 7.0, 6.956815114709851)","(10.0, 12.0, 12.06578947368421)","(6.5, 7.6, 7.463636363636364)","(51.0, 70.0, 67.25)","(17.0, 21.0, 20.427083333333332)","(19.0, 22.0, 21.75)"
07-01-2023 13:04:01.614504,"(7.5, 8.4, 8.226966292134831)","(3.5, 4.2, 4.193377483443709)","(41.0, 50.0, 49.51282051282051)","(6.5, 7.4, 7.376397515527951)","(6.5, 7.0, 6.954947916666667)","(10.0, 12.5, 12.051020408163266)","(6.5, 7.6, 7.452830188679245)","(51.0, 70.0, 67.01086956521739)","(17.0, 21.0, 20.36416184971098)","(19.0, 22.0, 20.926470588235293)"
07-01-2023 13:04:03.070260,"(7.5, 8.4, 8.270588235294117)","(3.5, 4.2, 4.18816199376947)","(41.0, 50.0, 49.51898734177215)","(6.5, 7.4, 7.378403755868545)","(6.5, 7.0, 6.9319946452476575)","(10.0, 12.5, 12.051020408163266)","(6.5, 7.6, 7.450909090909091)","(51.0, 70.0, 67.04301075268818)","(17.0, 21.0, 20.294871794871796)","(19.0, 21.0, 21.105263157894736)"
07-01-2023 13:04:04.325445,"(7.5, 8.2, 8.159447004608294)","(3.5, 4.2, 4.18816199376947)","(41.0, 50.0, 49.51898734177215)","(6.5, 7.4, 7.391919191919192)","(6.5, 7.0, 6.976782752902156)","(10.0, 12.5, 12.242857142857144)","(6.5, 7.6, 7.49281045751634)","(51.0, 70.0, 67.01086956521739)","(18.0, 21.0, 20.266666666666666)","(19.0, 22.0, 21.575)"
07-01-2023 13:04:05.555653,"(7.5, 8.2, 8.142635658914728)","(3.5, 4.2, 4.193009708737864)","(41.0, 55.0, 54.13698630136986)","(6.5, 7.4, 7.3939393939393945)","(6.5, 7.0, 7.027272727272727)","(10.0, 12.5, 12.233727810650887)","(6.5, 7.6, 7.695522388059702)","(51.0, 70.0, 69.4047619047619)","(18.0, 21.0, 19.95)","(19.0, 22.0, 21.855072463768117)"
07-01-2023 13:04:06.833890,"(7.5, 8.2, 8.157142857142857)","(3.5, 4.2, 4.195471698113208)","(41.0, 55.0, 54.13698630136986)","(6.0, 7.4, 7.472679045092838)","(6.5, 7.2, 7.0796380090497735)","(10.0, 12.5, 12.242857142857144)","(6.5, 8.0, 7.461682242990654)","(51.0, 70.0, 68.6842105263158)","(17.0, 21.0, 19.900523560209425)","(19.0, 22.0, 20.80952380952381)"
07-01-2023 13:04:08.206490,"(7.5, 8.2, 8.153072625698323)","(3.5, 4.2, 4.190771558245084)","(41.0, 55.0, 53.03125)","(6.0, 7.6, 7.47358024691358)","(6.5, 7.2, 6.978758620689655)","(10.0, 12.5, 12.228915662650602)","(6.5, 7.6, 7.472622478386167)","(51.0, 70.0, 68.6842105263158)","(17.0, 21.0, 19.78787878787879)","(19.0, 21.0, 21.333333333333332)"
07-01-2023 13:04:09.455191,"(7.5, 8.2, 8.16867469879518)","(3.5, 4.3, 4.287726358148893)","(41.0, 55.0, 53.03125)","(6.0, 7.6, 7.483)","(6.5, 7.0, 6.98978978978979)","(10.0, 12.5, 12.05)","(6.5, 7.6, 7.425984251968504)","(51.0, 70.0, 68.6842105263158)","(17.0, 21.0, 19.91549295774648)","(19.0, 22.0, 22.333333333333332)"
07-01-2023 13:04:10.845123,"(7.5, 8.2, 8.174509803921568)","(3.5, 4.3, 4.257594936708861)","(41.0, 55.0, 49.21052631578947)","(6.0, 7.6, 7.399328859060403)","(6.5, 7.0, 7.110588235294117)","(10.0, 12.5, 11.97265625)","(6.5, 7.6, 7.042857142857143)","(51.0, 70.0, 65.76923076923077)","(17.0, 21.0, 19.610526315789475)","(19.0, 23.0, 21.217391304347828)"
07-01-2023 13:04:12.384417,"(7.5, 8.2, 8.171875)","(3.5, 4.3, 4.1821763602251405)","(41.0, 50.0, 49.26829268292683)","(6.0, 7.4, 7.450769230769231)","(6.5, 7.2, 7.147038327526133)","(10.0, 12.0, 11.887323943661972)","(6.5, 7.2, 7.026315789473684)","(51.0, 70.0, 65.76923076923077)","(17.0, 21.0, 19.610526315789475)","(19.0, 24.0, 22.0)"
07-01-2023 13:04:13.746492,"(7.5, 8.2, 8.171875)","(3.5, 4.2, 4.176923076923077)","(41.0, 50.0, 49.333333333333336)","(6.0, 7.6, 7.52)","(6.5, 7.2, 7.155900621118013)","(10.0, 12.0, 11.9)","(6.5, 7.2, 6.991304347826087)","(51.0, 70.0, 66.5625)","(17.0, 21.0, 19.742857142857144)","(19.0, 24.0, 22.4390243902439)"
07-01-2023 13:04:15.126491,"(7.5, 8.2, 8.174999999999999)","(3.5, 4.2, 4.175075075075075)","(41.0, 50.0, 49.333333333333336)","(6.0, 7.6, 7.51906976744186)","(6.5, 7.2, 7.111801242236025)","(10.0, 12.0, 12.230392156862745)","(6.5, 7.0, 6.990909090909091)","(51.0, 70.0, 66.5625)","(17.0, 21.0, 19.742857142857144)","(19.0, 24.0, 22.4390243902439)"
07-01-2023 13:04:16.436714,"(7.5, 8.4, 8.21466275659824)","(3.6, 4.2, 4.170774647887324)","(41.0, 50.0, 49.333333333333336)","(6.0, 7.6, 7.529838709677419)","(6.5, 7.2, 7.163636363636364)","(10.0, 12.5, 12.205555555555556)","(6.5, 7.0, 7.098013245033113)","(51.0, 70.0, 68.52941176470588)","(17.0, 21.0, 20.053763440860216)","(19.0, 24.0, 22.4390243902439)"
07-01-2023 13:04:17.681263,"(7.5, 8.4, 8.217341040462427)","(3.6, 4.2, 4.16814404432133)","(41.0, 50.0, 49.23076923076923)","(6.0, 7.6, 7.516346153846154)","(6.5, 7.2, 7.310619469026549)","(10.0, 12.5, 12.3)","(6.5, 7.2, 7.17071129707113)","(51.0, 70.0, 68.27586206896552)","(17.0, 21.0, 19.46153846153846)","(19.0, 24.0, 21.170731707317074)"
07-01-2023 13:04:18.966691,"(7.5, 8.4, 8.260227272727272)","(3.6, 4.2, 4.150434782608696)","(41.0, 50.0, 48.5)","(6.0, 7.6, 7.516346153846154)","(6.5, 7.4, 7.24732824427481)","(10.0, 12.5, 12.3)","(6.0, 7.4, 7.296)","(51.0, 70.0, 67.91666666666667)","(17.0, 19.5, 19.112903225806452)","(19.0, 23.0, 20.34285714285714)"
07-01-2023 13:04:20.285555,"(7.5, 8.4, 8.269281045751633)","(3.5, 4.1, 4.048435544430538)","(41.0, 50.0, 49.31818181818182)","(6.5, 7.6, 7.530049261083744)","(6.5, 7.4, 7.326872246696036)","(10.0, 12.5, 12.26086956521739)","(6.0, 7.4, 7.6177777777777775)","(51.0, 70.0, 67.09302325581396)","(17.0, 19.5, 19.18)","(19.0, 23.0, 18.936)"
07-01-2023 13:04:21.608338,"(7.5, 8.0, 7.989820359281437)","(3.5, 4.1, 4.043431313737252)","(41.0, 50.0, 49.31818181818182)","(6.5, 7.6, 7.530049261083744)","(6.5, 7.4, 7.389937106918239)","(10.0, 12.5, 12.425742574257425)","(6.0, 7.8, 7.6177777777777775)","(51.0, 70.0, 67.09302325581396)","(17.0, 19.5, 19.18)","(19.0, 19.0, 18.936)"
07-01-2023 13:04:22.817419,"(7.5, 8.0, 7.958868894601542)","(3.5, 4.1, 4.043431313737252)","(41.0, 50.0, 49.31818181818182)","(6.5, 7.6, 7.549387755102041)","(6.5, 7.4, 7.3869918699187)","(10.0, 12.5, 12.431192660550458)","(6.5, 7.8, 7.650909090909091)","(51.0, 70.0, 66.47727272727273)","(17.0, 19.5, 18.736842105263158)","(18.0, 19.0, 18.935185185185183)"
07-01-2023 13:04:24.050565,"(7.5, 8.0, 7.958868894601542)","(3.5, 4.1, 4.045146977260122)","(41.0, 50.0, 49.375)","(6.5, 7.6, 7.549387755102041)","(6.5, 7.4, 7.3869918699187)","(10.0, 12.5, 12.420212765957446)","(6.5, 7.8, 7.650909090909091)","(51.0, 70.0, 66.21951219512195)","(17.0, 19.0, 18.736842105263158)","(18.0, 19.0, 18.9)"
07-01-2023 13:04:25.197227,"(7.5, 8.0, 7.958868894601542)","(3.5, 4.1, 4.045146977260122)","(41.0, 50.0, 49.375)","(6.5, 7.6, 7.581188118811881)","(6.5, 7.4, 7.3909090909090915)","(10.0, 12.5, 11.963483146067416)","(6.5, 7.8, 7.650909090909091)","(51.0, 70.0, 66.21951219512195)","(17.0, 19.0, 18.68)","(18.0, 19.5, 18.9)"
07-01-2023 13:04:26.349068,"(7.5, 8.0, 7.958868894601542)","(3.5, 4.1, 4.0271639690358905)","(41.0, 50.0, 49.30232558139535)","(6.5, 7.6, 7.581188118811881)","(6.5, 7.4, 7.3909090909090915)","(10.0, 12.0, 11.983050847457626)","(6.5, 7.8, 7.592380952380952)","(51.0, 70.0, 66.47727272727273)","(17.0, 19.0, 18.68)","(18.0, 19.5, 19.083333333333332)"
07-01-2023 13:04:27.496674,"(7.5, 8.0, 7.9868421052631575)","(3.5, 4.1, 4.025097529258778)","(41.0, 50.0, 49.30232558139535)","(6.5, 7.6, 7.581730769230769)","(6.5, 7.4, 7.391208791208792)","(10.0, 12.0, 11.831521739130435)","(6.5, 7.6, 7.573652694610778)","(51.0, 70.0, 66.9)","(17.0, 19.0, 18.376623376623378)","(18.0, 19.5, 18.962962962962962)"
07-01-2023 13:04:28.823011,"(7.5, 8.0, 7.978313253012048)","(3.5, 4.1, 4.004708904109589)","(41.0, 50.0, 49.411764705882355)","(6.5, 7.6, 7.5865248226950355)","(6.5, 7.4, 7.474528301886792)","(10.0, 12.0, 11.865217391304348)","(6.5, 7.6, 7.589411764705882)","(51.0, 70.0, 67.0754716981132)","(17.0, 18.5, 18.39080459770115)","(18.0, 19.0, 18.968553459119498)"
07-01-2023 13:04:30.057963,"(7.5, 8.2, 7.888782816229116)","(3.5, 4.1, 4.01192)","(41.0, 50.0, 49.45454545454545)","(6.5, 7.6, 7.5868512110726645)","(6.5, 7.6, 7.506086956521739)","(10.0, 12.0, 11.890845070422536)","(6.5, 7.6, 7.712299465240641)","(51.0, 70.0, 66.96078431372548)","(17.0, 18.5, 18.397849462365592)","(18.0, 19.0, 18.967105263157894)"
07-01-2023 13:04:31.260911,"(7.5, 7.8, 7.661791590493602)","(3.5, 4.1, 4.011348684210526)","(41.0, 50.0, 49.45454545454545)","(6.5, 7.6, 7.691935483870967)","(6.5, 7.6, 7.421705426356589)","(10.0, 12.0, 11.911111111111111)","(6.5, 7.8, 7.590909090909091)","(51.0, 70.0, 66.96078431372548)","(17.0, 18.5, 18.405940594059405)","(18.0, 19.0, 19.083333333333332)"
07-01-2023 13:04:32.514667,"(7.5, 7.8, 7.634146341463414)","(3.5, 4.1, 4.008545454545454)","(41.0, 50.0, 49.5945945945946)","(6.5, 7.8, 7.714035087719298)","(6.5, 7.6, 7.482456140350878)","(10.0, 12.0, 11.911111111111111)","(6.5, 7.6, 7.712765957446808)","(51.0, 70.0, 66.96078431372548)","(17.0, 18.5, 18.405940594059405)","(18.0, 19.5, 19.4390243902439)"
07-01-2023 13:04:33.786983,"(7.5, 7.8, 7.6475225225225225)","(3.5, 4.1, 4.010017889087656)","(41.0, 50.0, 49.5945945945946)","(6.5, 7.8, 7.679012345679012)","(6.5, 7.6, 7.531979695431472)","(10.0, 12.0, 11.901639344262295)","(6.5, 7.8, 7.711111111111111)","(51.0, 70.0, 66.96078431372548)","(17.0, 18.5, 18.405940594059405)","(18.0, 19.5, 18.95967741935484)"
07-01-2023 13:04:35.024486,"(7.5, 7.8, 7.647178329571106)","(3.6, 4.1, 3.9977981197427015)","(41.0, 50.0, 49.5945945945946)","(6.5, 7.8, 7.677499999999999)","(6.5, 7.6, 7.594285714285714)","(10.0, 12.0, 11.918367346938776)","(6.5, 7.8, 7.62984126984127)","(51.0, 70.0, 66.96078431372548)","(17.0, 18.5, 18.58252427184466)","(18.0, 19.0, 18.88185654008439)"
07-01-2023 13:04:36.293731,"(7.5, 7.8, 7.652993630573248)","(3.6, 4.1, 3.999919224555735)","(41.0, 50.0, 49.5945945945946)","(6.5, 7.8, 7.662365591397849)","(6.5, 7.6, 7.673825503355705)","(10.0, 12.0, 11.918367346938776)","(6.5, 7.8, 7.63405572755418)","(51.0, 70.0, 66.96078431372548)","(17.0, 19.0, 18.57843137254902)","(18.0, 19.0, 19.4375)"
07-01-2023 13:04:37.571925,"(7.5, 7.8, 7.652993630573248)","(3.6, 4.0, 3.998051948051948)","(41.0, 50.0, 49.662921348314605)","(6.5, 7.8, 7.7153846153846155)","(6.5, 7.8, 7.662773722627737)","(10.0, 12.0, 11.93142857142857)","(6.5, 7.8, 7.5957805907172995)","(51.0, 70.0, 67.23214285714286)","(17.0, 19.0, 18.569767441860463)","(18.0, 20.0, 19.785714285714285)"
07-01-2023 13:04:38.857976,"(7.5, 7.8, 7.6606280193236715)","(3.6, 4.0, 3.963225806451613)","(41.0, 50.0, 54.0735294117647)","(6.5, 7.8, 7.536842105263157)","(6.5, 7.8, 7.6657142857142855)","(10.0, 12.0, 11.928994082840237)","(6.5, 7.6, 7.656684491978609)","(51.0, 70.0, 67.41666666666667)","(17.0, 19.0, 18.544444444444444)","(18.0, 20.0, 19.482758620689655)"
07-01-2023 13:04:40.120478,"(7.5, 7.8, 7.660459492140266)","(3.6, 4.0, 3.9534180543382997)","(41.0, 55.0, 53.6875)","(6.5, 7.6, 7.537512054001929)","(6.5, 7.8, 7.769811320754717)","(10.0, 12.0, 11.858490566037736)","(6.5, 7.8, 7.594964028776978)","(51.0, 70.0, 67.45901639344262)","(17.0, 19.0, 18.535353535353536)","(18.0, 19.5, 19.985507246376812)"
07-01-2023 13:04:41.355632,"(7.0, 7.8, 7.66558197747184)","(3.5, 4.1, 4.005225863596102)","(41.0, 55.0, 53.6875)","(6.5, 7.6, 7.54468085106383)","(6.5, 7.8, 7.756363636363636)","(10.0, 12.0, 11.834801762114537)","(6.5, 7.6, 7.64047619047619)","(51.0, 70.0, 67.41666666666667)","(17.0, 19.0, 18.603448275862068)","(18.0, 20.0, 19.87786259541985)"
07-01-2023 13:04:42.606999,"(7.0, 7.8, 7.674964234620886)","(3.5, 4.1, 4.010230179028133)","(41.0, 55.0, 53.6875)","(6.5, 7.6, 7.54468085106383)","(6.5, 7.8, 7.740869565217391)","(10.0, 12.0, 11.808943089430894)","(6.5, 7.8, 7.595714285714285)","(51.0, 70.0, 66.76829268292683)","(17.0, 19.0, 18.603448275862068)","(18.0, 20.0, 19.789473684210527)"
07-01-2023 13:04:43.952023,"(7.0, 7.8, 7.680265339966832)","(3.5, 4.1, 3.992405063291139)","(41.0, 55.0, 52.35294117647059)","(6.5, 7.6, 7.55214953271028)","(6.5, 7.8, 7.372781065088757)","(10.0, 12.0, 11.823970037453183)","(6.5, 7.6, 7.5972677595628415)","(51.0, 70.0, 66.88235294117646)","(17.0, 19.0, 18.477272727272727)","(19.0, 20.0, 19.905797101449274)"
07-01-2023 13:04:45.285686,"(7.0, 7.8, 7.688235294117646)","(3.5, 4.0, 3.9710445468509987)","(41.0, 55.0, 53.333333333333336)","(6.5, 7.6, 7.562637362637362)","(6.5, 7.4, 7.395673076923077)","(10.0, 12.0, 11.864238410596027)","(6.5, 7.6, 7.5838337182448035)","(51.0, 70.0, 67.04081632653062)","(17.0, 18.5, 18.426829268292682)","(19.0, 20.0, 19.932989690721648)"
07-01-2023 13:04:46.568108,"(7.0, 7.8, 7.724497991967871)","(3.5, 4.0, 3.9752293577981654)","(41.0, 55.0, 53.5)","(6.5, 7.6, 7.7390625)","(6.5, 7.4, 7.555458515283843)","(10.0, 12.0, 11.872137404580153)","(6.5, 7.6, 7.5836829836829835)","(51.0, 70.0, 66.86274509803921)","(17.0, 18.5, 18.575)","(18.0, 20.0, 19.96875)"
07-01-2023 13:04:47.885228,"(7.0, 7.8, 7.731541725601131)","(3.6, 4.0, 3.9778393351800556)","(41.0, 55.0, 53.333333333333336)","(6.5, 7.8, 7.758904109589041)","(6.5, 7.6, 7.5430167597765365)","(10.0, 12.0, 11.879928315412187)","(6.5, 7.6, 7.584513274336283)","(51.0, 70.0, 66.95238095238095)","(17.0, 19.0, 18.66176470588235)","(18.0, 20.0, 19.972602739726028)"
07-01-2023 13:04:49.096339,"(7.0, 7.8, 7.738656527249683)","(3.6, 4.0, 3.9778393351800556)","(41.0, 55.0, 53.333333333333336)","(6.5, 7.8, 7.791666666666666)","(6.5, 7.6, 7.533333333333333)","(10.0, 12.0, 11.878623188405797)","(6.5, 7.6, 7.584922394678492)","(51.0, 70.0, 66.95238095238095)","(17.0, 19.0, 18.97826086956522)","(18.0, 20.0, 20.69811320754717)"
07-01-2023 13:04:50.283163,"(7.0, 7.8, 7.738656527249683)","(3.6, 4.0, 3.9716726618705036)","(41.0, 55.0, 53.333333333333336)","(6.5, 7.8, 7.791011235955056)","(6.5, 7.6, 7.529999999999999)","(10.0, 12.0, 11.886824324324325)","(6.5, 7.6, 7.585344827586207)","(51.0, 70.0, 67.00934579439253)","(17.0, 19.0, 18.928571428571427)","(18.0, 21.0, 20.609756097560975)"
07-01-2023 13:04:51.659832,"(7.0, 7.8, 7.743175487465181)","(3.6, 4.0, 3.997540288379983)","(41.0, 55.0, 53.875)","(6.5, 7.8, 7.776354679802956)","(6.5, 7.6, 7.176293103448276)","(10.0, 12.0, 11.880403458213257)","(6.5, 7.6, 7.583509513742071)","(51.0, 70.0, 67.03703703703704)","(17.0, 19.0, 18.708333333333332)","(18.0, 21.0, 20.673076923076923)"
07-01-2023 13:04:52.960966,"(7.0, 7.8, 7.743175487465181)","(3.6, 4.0, 3.981773799837266)","(41.0, 55.0, 53.97727272727273)","(6.5, 7.8, 7.773033707865168)","(6.5, 7.2, 7.179337231968811)","(10.0, 12.0, 11.8810888252149)","(6.5, 7.6, 7.592989690721649)","(51.0, 70.0, 67.21739130434783)","(17.0, 19.0, 19.28048780487805)","(18.0, 21.0, 20.925925925925927)"
07-01-2023 13:04:54.241451,"(7.0, 7.8, 7.764651162790697)","(3.6, 4.0, 3.981773799837266)","(41.0, 55.0, 53.97727272727273)","(6.5, 7.8, 7.77051282051282)","(6.5, 7.2, 7.210144927536232)","(10.0, 12.0, 11.83130081300813)","(6.5, 7.6, 7.593158953722334)","(51.0, 70.0, 67.24137931034483)","(17.0, 19.5, 18.583333333333332)","(18.0, 21.0, 20.93103448275862)"
