,Dangerous Woman,Sweet Hummer,Boudicca,Churn It Up,Opawa Amiekay,Big Time Curly
16-12-2022 12:18:49.771883,"(3.2, 4.8, 3.84375)","(15.0, 34.0, 30.92857142857143)","(21.0, 250.0, 211.66666666666669)","(9.0, 20.0, 19.44761904761905)","(3.3, 10.0, 5.104)","(2.25, 3.05, 2.7199999999999998)"
16-12-2022 12:18:50.793533,"(3.2, 4.8, 3.84375)","(15.0, 34.0, 30.92857142857143)","(21.0, 250.0, 211.66666666666669)","(9.0, 20.0, 19.44761904761905)","(3.3, 10.0, 5.104)","(2.25, 3.05, 2.7199999999999998)"
16-12-2022 12:18:51.774839,"(3.2, 4.8, 3.84375)","(15.0, 34.0, 30.92857142857143)","(21.0, 250.0, 211.66666666666669)","(9.0, 20.0, 19.44761904761905)","(3.3, 10.0, 5.104)","(2.25, 3.05, 2.7199999999999998)"
16-12-2022 12:18:52.775807,"(3.2, 4.8, 3.84375)","(15.0, 34.0, 30.92857142857143)","(21.0, 250.0, 211.66666666666669)","(9.0, 20.0, 19.44761904761905)","(3.3, 10.0, 5.104)","(2.25, 3.05, 2.7199999999999998)"
16-12-2022 12:18:53.734456,"(3.2, 4.8, 3.84375)","(15.0, 34.0, 30.92857142857143)","(21.0, 250.0, 211.66666666666669)","(9.0, 20.0, 19.44761904761905)","(3.3, 10.0, 5.104)","(2.25, 3.05, 2.7199999999999998)"
16-12-2022 12:18:54.626525,"(3.2, 4.8, 3.84375)","(15.0, 34.0, 30.92857142857143)","(21.0, 250.0, 211.66666666666669)","(9.0, 20.0, 19.44761904761905)","(3.3, 10.0, 5.104)","(2.25, 3.05, 2.7199999999999998)"
16-12-2022 12:18:55.556728,"(3.2, 4.8, 3.84375)","(15.0, 34.0, 30.92857142857143)","(21.0, 250.0, 211.66666666666669)","(9.0, 20.0, 19.44761904761905)","(3.3, 10.0, 5.104)","(2.25, 3.05, 2.7199999999999998)"
16-12-2022 12:18:56.463788,"(3.2, 4.8, 3.84375)","(15.0, 34.0, 30.92857142857143)","(21.0, 250.0, 211.66666666666669)","(9.0, 20.0, 19.44761904761905)","(3.3, 10.0, 5.104)","(2.25, 3.05, 2.7199999999999998)"
16-12-2022 12:18:57.408366,"(3.2, 4.8, 3.84375)","(15.0, 34.0, 30.92857142857143)","(21.0, 250.0, 211.66666666666669)","(9.0, 20.0, 19.44761904761905)","(3.3, 10.0, 5.104)","(2.25, 3.05, 2.7199999999999998)"
16-12-2022 12:18:58.383802,"(3.2, 4.8, 3.84375)","(15.0, 34.0, 30.92857142857143)","(21.0, 250.0, 211.66666666666669)","(9.0, 20.0, 19.44761904761905)","(3.3, 10.0, 4.226666666666667)","(2.25, 3.05, 2.7199999999999998)"
16-12-2022 12:18:59.352665,"(3.2, 4.8, 3.84375)","(15.0, 34.0, 30.92857142857143)","(21.0, 250.0, 211.66666666666669)","(9.0, 20.0, 19.44761904761905)","(3.3, 5.4, 4.226666666666667)","(2.25, 3.05, 2.7199999999999998)"
16-12-2022 12:19:00.324045,"(3.2, 4.8, 3.84375)","(15.0, 34.0, 30.92857142857143)","(21.0, 250.0, 211.66666666666669)","(9.0, 20.0, 19.44761904761905)","(3.3, 5.4, 4.226666666666667)","(2.25, 3.05, 2.7199999999999998)"
16-12-2022 12:19:01.297076,"(3.2, 4.8, 3.84375)","(15.0, 34.0, 30.92857142857143)","(21.0, 250.0, 211.66666666666669)","(9.0, 20.0, 19.44761904761905)","(3.3, 5.4, 4.226666666666667)","(2.25, 3.05, 2.7199999999999998)"
16-12-2022 12:19:02.288925,"(3.2, 4.8, 3.84375)","(15.0, 34.0, 30.92857142857143)","(21.0, 250.0, 211.66666666666669)","(9.0, 20.0, 19.44761904761905)","(3.3, 5.4, 4.226666666666667)","(2.25, 3.05, 2.7199999999999998)"
16-12-2022 12:19:03.267112,"(3.2, 4.8, 3.84375)","(15.0, 34.0, 30.92857142857143)","(21.0, 250.0, 211.66666666666669)","(9.0, 20.0, 19.44761904761905)","(3.3, 5.4, 4.226666666666667)","(2.25, 3.05, 2.7199999999999998)"
16-12-2022 12:19:04.213820,"(3.2, 4.8, 3.84375)","(15.0, 34.0, 30.92857142857143)","(21.0, 250.0, 211.66666666666669)","(9.0, 20.0, 19.44761904761905)","(3.3, 5.4, 4.226666666666667)","(2.25, 3.05, 2.7199999999999998)"
16-12-2022 12:19:05.124963,"(3.2, 4.8, 3.84375)","(15.0, 34.0, 30.92857142857143)","(21.0, 250.0, 211.66666666666669)","(9.0, 20.0, 19.44761904761905)","(3.3, 5.4, 4.226666666666667)","(2.25, 3.05, 2.7199999999999998)"
16-12-2022 12:19:06.051655,"(3.2, 4.8, 3.84375)","(15.0, 34.0, 30.92857142857143)","(21.0, 250.0, 211.66666666666669)","(9.0, 20.0, 19.44761904761905)","(3.3, 5.4, 4.226666666666667)","(2.25, 3.05, 2.7199999999999998)"
16-12-2022 12:19:07.005228,"(3.2, 4.8, 3.84375)","(15.0, 34.0, 30.92857142857143)","(21.0, 250.0, 211.66666666666669)","(9.0, 20.0, 19.44761904761905)","(3.3, 5.4, 4.226666666666667)","(2.25, 3.05, 2.7199999999999998)"
16-12-2022 12:19:07.969699,"(3.2, 4.8, 3.84375)","(15.0, 34.0, 30.92857142857143)","(21.0, 250.0, 211.66666666666669)","(9.0, 20.0, 19.44761904761905)","(3.3, 5.4, 4.226666666666667)","(2.25, 3.05, 2.7199999999999998)"
16-12-2022 12:19:08.881827,"(3.2, 4.8, 3.84375)","(15.0, 34.0, 30.92857142857143)","(21.0, 250.0, 211.66666666666669)","(9.0, 20.0, 19.44761904761905)","(3.3, 5.4, 4.226666666666667)","(2.25, 3.05, 2.7199999999999998)"
16-12-2022 12:19:09.767689,"(3.2, 4.8, 3.84375)","(15.0, 34.0, 30.92857142857143)","(21.0, 250.0, 211.66666666666669)","(9.0, 20.0, 19.44761904761905)","(3.3, 5.4, 4.226666666666667)","(2.25, 3.05, 2.7199999999999998)"
16-12-2022 12:19:10.724923,"(3.2, 4.8, 3.84375)","(15.0, 34.0, 30.92857142857143)","(21.0, 250.0, 211.66666666666669)","(9.0, 20.0, 19.44761904761905)","(3.3, 5.4, 4.226666666666667)","(2.25, 3.05, 2.7199999999999998)"
16-12-2022 12:19:11.875791,"(3.2, 4.8, 3.84375)","(15.0, 34.0, 30.92857142857143)","(21.0, 250.0, 211.66666666666669)","(9.0, 20.0, 19.44761904761905)","(3.3, 5.4, 4.226666666666667)","(2.25, 3.05, 2.7199999999999998)"
16-12-2022 12:19:13.034823,"(3.2, 4.8, 3.84375)","(15.0, 34.0, 30.92857142857143)","(21.0, 250.0, 211.66666666666669)","(9.0, 20.0, 19.44761904761905)","(3.3, 5.4, 4.226666666666667)","(2.25, 3.05, 2.7199999999999998)"
16-12-2022 12:19:14.164272,"(3.2, 4.8, 3.84375)","(15.0, 34.0, 30.92857142857143)","(21.0, 250.0, 211.66666666666669)","(9.0, 20.0, 19.44761904761905)","(3.3, 5.4, 4.226666666666667)","(2.25, 3.05, 2.7199999999999998)"
16-12-2022 12:19:15.172631,"(3.2, 4.8, 3.84375)","(15.0, 34.0, 30.92857142857143)","(21.0, 250.0, 211.66666666666669)","(9.0, 20.0, 19.44761904761905)","(3.3, 5.4, 4.226666666666667)","(2.25, 3.05, 2.7199999999999998)"
16-12-2022 12:19:16.273591,"(3.2, 4.8, 3.84375)","(15.0, 34.0, 30.92857142857143)","(21.0, 250.0, 211.66666666666669)","(9.0, 20.0, 19.44761904761905)","(3.3, 5.4, 4.226666666666667)","(2.25, 3.05, 2.7199999999999998)"
16-12-2022 12:19:17.334727,"(3.2, 4.8, 3.84375)","(15.0, 34.0, 30.92857142857143)","(21.0, 250.0, 211.66666666666669)","(9.0, 20.0, 18.945454545454545)","(3.3, 5.4, 4.226666666666667)","(2.25, 3.05, 2.7199999999999998)"
16-12-2022 12:19:18.385236,"(3.2, 4.8, 3.84375)","(15.0, 34.0, 30.92857142857143)","(21.0, 250.0, 211.66666666666669)","(9.0, 20.0, 18.945454545454545)","(3.3, 5.4, 4.226666666666667)","(2.25, 3.05, 2.7199999999999998)"
16-12-2022 12:19:19.510668,"(3.2, 4.8, 3.84375)","(15.0, 34.0, 30.92857142857143)","(21.0, 250.0, 211.66666666666669)","(9.0, 20.0, 18.945454545454545)","(3.3, 5.4, 4.226666666666667)","(2.25, 3.05, 2.7199999999999998)"
16-12-2022 12:19:20.601435,"(3.2, 4.6, 3.7176470588235295)","(15.0, 34.0, 30.92857142857143)","(21.0, 250.0, 211.66666666666669)","(9.0, 20.0, 18.945454545454545)","(3.3, 5.4, 4.226666666666667)","(2.25, 3.05, 2.7199999999999998)"
16-12-2022 12:19:21.721800,"(3.2, 4.6, 3.7176470588235295)","(15.0, 34.0, 30.92857142857143)","(21.0, 250.0, 211.66666666666669)","(9.0, 20.0, 18.945454545454545)","(3.3, 5.4, 4.226666666666667)","(2.25, 3.05, 2.7199999999999998)"
16-12-2022 12:19:22.893295,"(3.2, 4.6, 3.7176470588235295)","(15.0, 34.0, 30.92857142857143)","(21.0, 250.0, 211.66666666666669)","(9.0, 20.0, 18.945454545454545)","(3.3, 5.4, 4.226666666666667)","(2.25, 3.05, 2.7199999999999998)"
16-12-2022 12:19:23.909198,"(3.2, 4.6, 3.9749999999999996)","(15.0, 34.0, 30.92857142857143)","(21.0, 250.0, 211.66666666666669)","(9.0, 20.0, 18.945454545454545)","(3.3, 5.4, 4.226666666666667)","(2.25, 3.05, 2.7199999999999998)"
16-12-2022 12:19:25.032652,"(3.2, 4.6, 3.9749999999999996)","(15.0, 34.0, 30.92857142857143)","(21.0, 250.0, 211.66666666666669)","(9.0, 20.0, 18.945454545454545)","(3.3, 5.4, 4.226666666666667)","(2.25, 3.05, 2.7199999999999998)"
16-12-2022 12:19:26.185962,"(3.2, 4.6, 3.9749999999999996)","(15.0, 34.0, 30.92857142857143)","(21.0, 250.0, 211.66666666666669)","(9.0, 20.0, 18.945454545454545)","(3.3, 5.4, 4.226666666666667)","(2.25, 3.05, 2.7199999999999998)"
16-12-2022 12:19:27.535517,"(3.2, 4.6, 3.9749999999999996)","(15.0, 34.0, 30.92857142857143)","(21.0, 250.0, 211.66666666666669)","(9.0, 20.0, 18.945454545454545)","(3.3, 5.4, 4.226666666666667)","(2.25, 3.05, 2.7199999999999998)"
16-12-2022 12:19:28.830273,"(3.2, 4.6, 3.9749999999999996)","(15.0, 34.0, 30.92857142857143)","(21.0, 250.0, 211.66666666666669)","(9.0, 20.0, 18.945454545454545)","(3.3, 5.4, 4.226666666666667)","(2.25, 3.05, 2.7199999999999998)"
16-12-2022 12:19:30.009559,"(3.2, 4.6, 3.9749999999999996)","(15.0, 34.0, 30.92857142857143)","(21.0, 250.0, 211.66666666666669)","(9.0, 20.0, 18.945454545454545)","(3.3, 5.4, 4.226666666666667)","(2.25, 3.05, 2.7199999999999998)"
16-12-2022 12:19:31.081177,"(3.2, 4.6, 3.9749999999999996)","(15.0, 34.0, 30.92857142857143)","(21.0, 250.0, 211.66666666666669)","(9.0, 20.0, 18.945454545454545)","(3.3, 5.4, 4.226666666666667)","(2.25, 3.05, 2.7199999999999998)"
16-12-2022 12:19:32.450987,"(3.2, 4.6, 3.9749999999999996)","(15.0, 34.0, 30.92857142857143)","(21.0, 250.0, 211.66666666666669)","(9.0, 20.0, 18.945454545454545)","(3.3, 5.4, 4.226666666666667)","(2.25, 3.05, 2.7199999999999998)"
16-12-2022 12:19:33.599590,"(3.2, 4.6, 3.9749999999999996)","(15.0, 34.0, 30.92857142857143)","(21.0, 250.0, 211.66666666666669)","(9.0, 20.0, 18.945454545454545)","(3.3, 5.4, 4.226666666666667)","(2.25, 3.05, 2.7199999999999998)"
16-12-2022 12:19:34.764936,"(3.2, 4.6, 3.9749999999999996)","(15.0, 34.0, 30.92857142857143)","(21.0, 250.0, 211.66666666666669)","(9.0, 20.0, 18.945454545454545)","(3.3, 5.4, 4.226666666666667)","(2.25, 3.05, 2.7199999999999998)"
16-12-2022 12:19:35.853289,"(3.2, 4.6, 3.9749999999999996)","(15.0, 34.0, 30.92857142857143)","(21.0, 250.0, 211.66666666666669)","(9.0, 20.0, 18.945454545454545)","(3.3, 5.4, 4.226666666666667)","(2.25, 3.05, 2.7199999999999998)"
16-12-2022 12:19:36.918287,"(3.2, 4.6, 3.9749999999999996)","(15.0, 34.0, 30.92857142857143)","(21.0, 250.0, 211.66666666666669)","(9.0, 20.0, 18.945454545454545)","(3.3, 5.4, 4.226666666666667)","(2.25, 3.05, 2.7199999999999998)"
16-12-2022 12:19:37.962144,"(3.2, 4.6, 3.9749999999999996)","(15.0, 34.0, 30.92857142857143)","(21.0, 250.0, 211.66666666666669)","(9.0, 20.0, 18.945454545454545)","(3.3, 5.4, 4.226666666666667)","(2.25, 3.05, 2.7199999999999998)"
16-12-2022 12:19:38.957816,"(3.2, 4.6, 3.9749999999999996)","(15.0, 34.0, 30.92857142857143)","(21.0, 250.0, 211.66666666666669)","(9.0, 20.0, 18.945454545454545)","(3.3, 5.4, 4.226666666666667)","(2.25, 3.05, 2.7199999999999998)"
16-12-2022 12:19:39.959733,"(3.2, 4.6, 3.9749999999999996)","(15.0, 34.0, 30.92857142857143)","(21.0, 250.0, 211.66666666666669)","(9.0, 20.0, 18.945454545454545)","(3.3, 5.4, 4.226666666666667)","(2.25, 3.05, 2.7199999999999998)"
16-12-2022 12:19:41.013745,"(3.2, 4.6, 3.9749999999999996)","(15.0, 34.0, 30.92857142857143)","(21.0, 250.0, 211.66666666666669)","(9.0, 20.0, 18.945454545454545)","(3.3, 5.4, 4.226666666666667)","(2.25, 3.05, 2.7199999999999998)"
16-12-2022 12:19:42.116980,"(3.2, 4.6, 3.9749999999999996)","(15.0, 34.0, 30.92857142857143)","(21.0, 250.0, 211.66666666666669)","(9.0, 20.0, 18.945454545454545)","(3.3, 5.4, 4.226666666666667)","(2.25, 3.05, 2.7199999999999998)"
16-12-2022 12:19:43.253001,"(3.2, 4.6, 3.9749999999999996)","(15.0, 34.0, 30.92857142857143)","(21.0, 250.0, 211.66666666666669)","(9.0, 20.0, 18.945454545454545)","(3.3, 5.4, 4.226666666666667)","(2.25, 3.05, 2.7199999999999998)"
16-12-2022 12:19:44.352457,"(3.2, 4.6, 3.9749999999999996)","(15.0, 34.0, 30.92857142857143)","(21.0, 250.0, 211.66666666666669)","(9.0, 20.0, 18.945454545454545)","(3.3, 5.4, 4.226666666666667)","(2.25, 3.05, 2.7199999999999998)"
16-12-2022 12:19:45.373612,"(3.2, 4.6, 3.9749999999999996)","(15.0, 34.0, 30.92857142857143)","(21.0, 250.0, 211.66666666666669)","(9.0, 20.0, 18.945454545454545)","(3.3, 5.4, 4.226666666666667)","(2.25, 3.05, 2.7199999999999998)"
16-12-2022 12:19:46.291970,"(3.2, 4.6, 3.9749999999999996)","(15.0, 34.0, 30.92857142857143)","(21.0, 250.0, 211.66666666666669)","(9.0, 20.0, 18.945454545454545)","(3.3, 5.4, 4.226666666666667)","(2.25, 3.05, 2.7199999999999998)"
16-12-2022 12:19:47.281110,"(3.2, 4.6, 3.9749999999999996)","(15.0, 34.0, 30.92857142857143)","(21.0, 250.0, 211.66666666666669)","(9.0, 20.0, 18.945454545454545)","(3.3, 5.4, 4.226666666666667)","(2.25, 3.05, 2.7199999999999998)"
16-12-2022 12:19:48.300162,"(3.2, 4.6, 3.9749999999999996)","(15.0, 34.0, 30.92857142857143)","(21.0, 250.0, 211.66666666666669)","(9.0, 20.0, 18.945454545454545)","(3.3, 5.4, 4.226666666666667)","(2.25, 3.05, 2.7199999999999998)"
16-12-2022 12:19:49.342094,"(3.2, 4.6, 3.9749999999999996)","(15.0, 34.0, 31.0)","(21.0, 250.0, 211.66666666666669)","(9.0, 20.0, 18.945454545454545)","(3.3, 5.4, 4.226666666666667)","(2.25, 3.05, 2.7199999999999998)"
16-12-2022 12:19:50.360263,"(3.2, 4.6, 3.9749999999999996)","(15.0, 34.0, 31.0)","(21.0, 250.0, 211.66666666666669)","(9.0, 20.0, 18.066666666666666)","(3.3, 5.4, 4.226666666666667)","(2.25, 3.05, 2.7199999999999998)"
16-12-2022 12:19:51.287624,"(3.2, 4.6, 3.9749999999999996)","(15.0, 34.0, 28.75)","(21.0, 250.0, 211.66666666666669)","(9.0, 20.0, 18.066666666666666)","(3.3, 5.4, 4.226666666666667)","(2.25, 3.05, 2.7199999999999998)"
16-12-2022 12:19:52.287265,"(3.2, 4.6, 3.9749999999999996)","(15.0, 34.0, 28.75)","(21.0, 250.0, 211.66666666666669)","(9.0, 20.0, 18.066666666666666)","(3.3, 5.4, 4.226666666666667)","(2.25, 3.05, 2.7199999999999998)"
16-12-2022 12:19:53.268278,"(3.2, 4.6, 3.9749999999999996)","(15.0, 34.0, 28.75)","(21.0, 250.0, 211.66666666666669)","(9.0, 20.0, 18.066666666666666)","(3.3, 5.4, 4.226666666666667)","(2.25, 3.05, 2.7199999999999998)"
16-12-2022 12:19:54.319435,"(3.2, 4.6, 3.9749999999999996)","(15.0, 34.0, 28.75)","(21.0, 250.0, 211.66666666666669)","(9.0, 20.0, 18.066666666666666)","(3.3, 5.4, 4.226666666666667)","(2.25, 3.05, 2.7199999999999998)"
16-12-2022 12:19:55.253038,"(3.2, 4.6, 3.9749999999999996)","(15.0, 34.0, 28.75)","(21.0, 250.0, 211.66666666666669)","(9.0, 20.0, 18.066666666666666)","(3.3, 5.4, 4.226666666666667)","(2.25, 3.05, 2.7199999999999998)"
16-12-2022 12:19:56.169074,"(3.2, 4.6, 3.9749999999999996)","(15.0, 34.0, 28.75)","(21.0, 250.0, 211.66666666666669)","(9.0, 20.0, 18.066666666666666)","(3.3, 5.4, 4.226666666666667)","(2.25, 3.05, 2.7199999999999998)"
16-12-2022 12:19:57.085022,"(3.2, 4.6, 3.9749999999999996)","(15.0, 34.0, 28.75)","(21.0, 250.0, 211.66666666666669)","(9.0, 20.0, 18.066666666666666)","(3.3, 5.4, 4.226666666666667)","(2.25, 3.05, 2.7199999999999998)"
16-12-2022 12:19:58.073103,"(3.2, 4.6, 3.9749999999999996)","(15.0, 34.0, 28.75)","(21.0, 250.0, 211.66666666666669)","(9.0, 20.0, 18.066666666666666)","(3.3, 5.4, 4.226666666666667)","(2.25, 3.05, 2.7199999999999998)"
16-12-2022 12:19:59.050780,"(3.2, 4.6, 3.9749999999999996)","(15.0, 34.0, 28.75)","(21.0, 250.0, 211.66666666666669)","(9.0, 20.0, 18.066666666666666)","(3.3, 5.4, 4.226666666666667)","(2.25, 3.05, 2.7199999999999998)"
16-12-2022 12:20:00.012615,"(3.2, 4.6, 3.9749999999999996)","(15.0, 34.0, 28.75)","(21.0, 250.0, 211.66666666666669)","(9.0, 20.0, 18.066666666666666)","(3.3, 5.4, 4.226666666666667)","(2.25, 3.05, 2.7199999999999998)"
16-12-2022 12:20:01.011239,"(3.2, 4.6, 3.9749999999999996)","(15.0, 34.0, 28.75)","(21.0, 250.0, 211.66666666666669)","(9.0, 20.0, 18.066666666666666)","(3.3, 5.4, 4.226666666666667)","(2.25, 3.05, 2.7199999999999998)"
16-12-2022 12:20:02.063998,"(3.2, 4.6, 3.9749999999999996)","(15.0, 34.0, 28.75)","(21.0, 250.0, 211.66666666666669)","(9.0, 20.0, 18.066666666666666)","(3.3, 5.4, 4.226666666666667)","(2.25, 3.05, 2.96)"
16-12-2022 12:20:03.078891,"(3.2, 4.6, 3.9749999999999996)","(15.0, 34.0, 28.75)","(21.0, 250.0, 211.66666666666669)","(9.0, 20.0, 18.066666666666666)","(3.3, 5.4, 4.226666666666667)","(2.25, 3.05, 2.807)"
16-12-2022 12:20:04.132596,"(3.2, 4.6, 3.9749999999999996)","(15.0, 34.0, 28.75)","(21.0, 250.0, 211.66666666666669)","(9.0, 20.0, 18.066666666666666)","(3.3, 5.4, 4.226666666666667)","(2.25, 3.05, 2.807)"
16-12-2022 12:20:05.134133,"(3.2, 4.6, 3.9749999999999996)","(15.0, 34.0, 28.75)","(21.0, 250.0, 211.66666666666669)","(9.0, 20.0, 18.066666666666666)","(3.3, 5.4, 4.226666666666667)","(2.25, 3.05, 2.807)"
16-12-2022 12:20:06.042974,"(3.2, 4.6, 3.9749999999999996)","(15.0, 34.0, 28.75)","(21.0, 250.0, 211.66666666666669)","(9.0, 20.0, 18.066666666666666)","(3.3, 5.4, 4.226666666666667)","(2.25, 3.05, 2.807)"
16-12-2022 12:20:07.057143,"(3.2, 4.6, 3.9749999999999996)","(15.0, 34.0, 28.75)","(21.0, 250.0, 211.66666666666669)","(9.0, 20.0, 18.066666666666666)","(3.3, 5.4, 4.226666666666667)","(2.25, 3.05, 2.807)"
16-12-2022 12:20:08.056876,"(3.2, 4.6, 3.9749999999999996)","(15.0, 34.0, 28.75)","(21.0, 250.0, 211.66666666666669)","(9.0, 20.0, 18.066666666666666)","(3.3, 5.4, 4.226666666666667)","(2.25, 3.05, 2.807)"
16-12-2022 12:20:09.031428,"(3.2, 4.6, 3.9749999999999996)","(15.0, 34.0, 28.75)","(21.0, 250.0, 211.66666666666669)","(9.0, 20.0, 18.066666666666666)","(3.3, 5.4, 4.226666666666667)","(2.25, 3.05, 2.807)"
16-12-2022 12:20:09.896374,"(3.2, 4.6, 3.9749999999999996)","(15.0, 34.0, 28.75)","(21.0, 250.0, 211.66666666666669)","(9.0, 20.0, 18.066666666666666)","(3.3, 5.4, 4.226666666666667)","(2.25, 3.05, 2.807)"
16-12-2022 12:20:10.793264,"(3.2, 4.6, 3.9749999999999996)","(15.0, 34.0, 28.75)","(21.0, 250.0, 211.66666666666669)","(9.0, 20.0, 18.066666666666666)","(3.3, 5.4, 4.226666666666667)","(2.25, 3.05, 2.807)"
16-12-2022 12:20:11.707898,"(3.2, 4.6, 3.9749999999999996)","(15.0, 34.0, 28.75)","(21.0, 250.0, 211.66666666666669)","(9.0, 20.0, 18.066666666666666)","(3.3, 5.4, 4.226666666666667)","(2.25, 3.05, 2.807)"
16-12-2022 12:20:12.712390,"(3.2, 4.6, 3.9749999999999996)","(15.0, 34.0, 28.75)","(21.0, 250.0, 211.66666666666669)","(9.0, 20.0, 18.066666666666666)","(3.3, 5.4, 4.226666666666667)","(2.25, 3.05, 2.807)"
16-12-2022 12:20:13.699748,"(3.2, 4.6, 3.9749999999999996)","(15.0, 34.0, 28.75)","(21.0, 250.0, 211.66666666666669)","(9.0, 20.0, 18.066666666666666)","(3.3, 5.4, 4.226666666666667)","(2.25, 3.05, 2.807)"
16-12-2022 12:20:14.676512,"(3.2, 4.6, 3.9749999999999996)","(15.0, 34.0, 28.75)","(21.0, 250.0, 211.66666666666669)","(9.0, 20.0, 18.066666666666666)","(3.3, 5.4, 4.226666666666667)","(2.25, 3.05, 2.807)"
16-12-2022 12:20:15.647367,"(3.2, 4.6, 3.9749999999999996)","(15.0, 34.0, 28.75)","(21.0, 250.0, 211.66666666666669)","(9.0, 20.0, 18.066666666666666)","(3.3, 5.4, 4.226666666666667)","(2.25, 3.05, 2.807)"
16-12-2022 12:20:16.642292,"(3.2, 4.6, 3.9749999999999996)","(15.0, 34.0, 28.75)","(21.0, 250.0, 211.66666666666669)","(9.0, 20.0, 18.066666666666666)","(3.3, 5.4, 4.226666666666667)","(2.25, 3.05, 2.7035)"
16-12-2022 12:20:17.644970,"(3.2, 4.6, 3.9749999999999996)","(15.0, 34.0, 28.75)","(21.0, 250.0, 211.66666666666669)","(9.0, 20.0, 18.066666666666666)","(3.3, 5.4, 4.226666666666667)","(2.25, 3.05, 2.602142857142857)"
16-12-2022 12:20:18.643875,"(3.2, 4.6, 3.9749999999999996)","(15.0, 34.0, 28.75)","(21.0, 250.0, 211.66666666666669)","(9.0, 20.0, 18.066666666666666)","(3.3, 5.4, 4.226666666666667)","(2.25, 3.1, 2.602142857142857)"
16-12-2022 12:20:19.631904,"(3.2, 4.6, 3.9749999999999996)","(15.0, 34.0, 28.75)","(21.0, 250.0, 211.66666666666669)","(9.0, 20.0, 18.066666666666666)","(3.3, 5.4, 4.226666666666667)","(2.25, 3.1, 2.602142857142857)"
16-12-2022 12:20:20.554074,"(3.2, 4.6, 3.9749999999999996)","(15.0, 34.0, 28.75)","(21.0, 250.0, 211.66666666666669)","(9.0, 20.0, 18.066666666666666)","(3.3, 5.4, 4.226666666666667)","(2.25, 3.1, 2.602142857142857)"
16-12-2022 12:20:21.405594,"(3.2, 4.6, 3.9749999999999996)","(15.0, 34.0, 20.333333333333332)","(21.0, 250.0, 211.66666666666669)","(9.0, 20.0, 12.4)","(3.3, 5.4, 4.226666666666667)","(2.25, 3.1, 2.602142857142857)"
16-12-2022 12:20:22.385656,"(3.2, 4.6, 3.9749999999999996)","(15.0, 34.0, 20.333333333333332)","(21.0, 250.0, 211.66666666666669)","(9.0, 20.0, 12.4)","(3.3, 5.4, 4.226666666666667)","(2.25, 3.1, 2.602142857142857)"
16-12-2022 12:20:23.410502,"(3.2, 4.6, 3.9749999999999996)","(15.0, 34.0, 20.333333333333332)","(21.0, 250.0, 211.66666666666669)","(9.0, 20.0, 12.4)","(3.3, 5.4, 4.226666666666667)","(2.25, 3.1, 2.602142857142857)"
16-12-2022 12:20:24.440463,"(3.2, 4.6, 3.9749999999999996)","(15.0, 34.0, 20.333333333333332)","(21.0, 250.0, 211.66666666666669)","(9.0, 20.0, 12.4)","(3.3, 5.4, 4.226666666666667)","(2.25, 3.1, 2.602142857142857)"
16-12-2022 12:20:25.430423,"(3.2, 4.6, 3.9749999999999996)","(15.0, 34.0, 20.333333333333332)","(21.0, 250.0, 211.66666666666669)","(9.0, 20.0, 12.4)","(3.3, 5.4, 4.226666666666667)","(2.25, 3.1, 2.602142857142857)"
16-12-2022 12:20:26.334255,"(3.2, 4.6, 3.9749999999999996)","(15.0, 34.0, 20.333333333333332)","(21.0, 250.0, 211.66666666666669)","(9.0, 20.0, 12.4)","(3.3, 5.4, 4.226666666666667)","(2.25, 3.1, 2.602142857142857)"
16-12-2022 12:20:27.262448,"(3.2, 4.6, 3.9749999999999996)","(15.0, 34.0, 20.333333333333332)","(21.0, 250.0, 211.66666666666669)","(9.0, 20.0, 12.4)","(3.3, 5.4, 4.226666666666667)","(2.25, 3.1, 2.602142857142857)"
16-12-2022 12:20:28.239446,"(3.2, 4.6, 3.9749999999999996)","(15.0, 34.0, 20.333333333333332)","(21.0, 250.0, 211.66666666666669)","(9.0, 20.0, 12.4)","(3.3, 5.4, 4.226666666666667)","(2.25, 3.1, 2.602142857142857)"
16-12-2022 12:20:29.164896,"(3.2, 4.6, 3.9749999999999996)","(15.0, 34.0, 20.333333333333332)","(21.0, 250.0, 211.66666666666669)","(9.0, 20.0, 12.4)","(3.3, 5.4, 4.226666666666667)","(2.25, 3.1, 2.6310344827586207)"
16-12-2022 12:20:30.145822,"(3.2, 4.6, 3.9749999999999996)","(15.0, 34.0, 20.333333333333332)","(21.0, 250.0, 211.66666666666669)","(9.0, 20.0, 12.4)","(3.3, 5.4, 4.226666666666667)","(2.25, 3.1, 2.6310344827586207)"
16-12-2022 12:20:31.362622,"(3.2, 4.6, 3.9749999999999996)","(15.0, 34.0, 20.333333333333332)","(21.0, 250.0, 211.66666666666669)","(9.0, 20.0, 12.4)","(3.3, 5.4, 4.226666666666667)","(2.25, 3.1, 2.6310344827586207)"
16-12-2022 12:20:32.537526,"(3.2, 4.6, 3.9749999999999996)","(15.0, 34.0, 20.333333333333332)","(21.0, 250.0, 211.66666666666669)","(9.0, 20.0, 12.4)","(3.3, 5.4, 4.226666666666667)","(2.25, 3.1, 2.6310344827586207)"
