,Finniss Surprise,Finniss Redeem,Urban Ranger,Emerley Wiggum,Springvale Bray,Springvale Dave,Bobby Axelrod,Dash Of Blue
06-01-2023 13:07:24.149423,"(8.5, 18.5, 14.5625)","(3.7, 6.0, 3.9)","(71.0, 570.0, 485.0)","(31.0, 320.0, 178.0)","(6.5, 14.0, 12.817777777777778)","(20.0, 70.0, 46.81818181818182)","(1.65, 2.56, 1.7278260869565216)","(14.0, 42.0, 31.03846153846154)"
06-01-2023 13:07:25.374109,"(8.5, 18.5, 14.5625)","(3.7, 6.0, 3.9)","(71.0, 570.0, 485.0)","(31.0, 320.0, 178.0)","(6.5, 14.0, 12.817777777777778)","(20.0, 70.0, 46.81818181818182)","(1.65, 2.56, 1.7278260869565216)","(14.0, 42.0, 31.03846153846154)"
06-01-2023 13:07:26.644827,"(8.5, 18.5, 14.5625)","(3.7, 6.0, 3.9)","(71.0, 570.0, 485.0)","(31.0, 320.0, 178.0)","(6.5, 14.0, 12.081481481481482)","(20.0, 70.0, 46.81818181818182)","(1.65, 2.56, 1.7278260869565216)","(14.0, 42.0, 31.03846153846154)"
06-01-2023 13:07:27.902720,"(8.5, 18.5, 14.5625)","(3.7, 6.0, 3.9)","(71.0, 570.0, 485.0)","(31.0, 320.0, 178.0)","(6.5, 14.0, 12.081481481481482)","(20.0, 70.0, 46.81818181818182)","(1.65, 2.56, 1.7278260869565216)","(14.0, 42.0, 31.03846153846154)"
06-01-2023 13:07:29.106841,"(8.5, 18.5, 14.5625)","(3.7, 6.0, 3.9)","(71.0, 570.0, 485.0)","(31.0, 320.0, 178.0)","(6.5, 14.0, 12.081481481481482)","(20.0, 70.0, 46.81818181818182)","(1.65, 2.56, 1.7278260869565216)","(14.0, 42.0, 31.03846153846154)"
06-01-2023 13:07:30.315287,"(8.5, 18.5, 14.5625)","(3.7, 6.0, 3.9)","(71.0, 570.0, 485.0)","(31.0, 320.0, 178.0)","(6.5, 14.0, 12.081481481481482)","(20.0, 70.0, 46.81818181818182)","(1.65, 2.56, 1.7278260869565216)","(14.0, 42.0, 31.03846153846154)"
06-01-2023 13:07:31.568551,"(8.5, 18.5, 14.5625)","(3.7, 6.0, 3.9)","(71.0, 570.0, 485.0)","(31.0, 320.0, 178.0)","(6.5, 14.0, 12.081481481481482)","(20.0, 70.0, 46.81818181818182)","(1.65, 2.56, 1.7278260869565216)","(14.0, 42.0, 31.03846153846154)"
06-01-2023 13:07:32.908032,"(8.5, 18.5, 14.5625)","(3.7, 6.0, 3.9)","(71.0, 570.0, 485.0)","(31.0, 320.0, 178.0)","(6.5, 14.0, 12.081481481481482)","(20.0, 70.0, 46.81818181818182)","(1.65, 2.56, 1.7278260869565216)","(14.0, 42.0, 31.03846153846154)"
06-01-2023 13:07:34.230469,"(8.5, 18.5, 14.5625)","(3.7, 6.0, 3.9)","(71.0, 570.0, 485.0)","(31.0, 320.0, 178.0)","(6.5, 14.0, 12.081481481481482)","(20.0, 70.0, 46.81818181818182)","(1.65, 2.56, 1.7278260869565216)","(14.0, 42.0, 31.03846153846154)"
06-01-2023 13:07:35.460595,"(8.5, 18.5, 14.5625)","(3.7, 6.0, 3.9)","(71.0, 570.0, 485.0)","(31.0, 320.0, 178.0)","(6.5, 14.0, 12.081481481481482)","(20.0, 70.0, 46.81818181818182)","(1.65, 2.56, 1.7278260869565216)","(14.0, 42.0, 31.03846153846154)"
06-01-2023 13:07:36.621948,"(8.5, 18.5, 14.5625)","(3.7, 6.0, 3.9)","(71.0, 570.0, 485.0)","(31.0, 320.0, 178.0)","(6.5, 14.0, 7.3500000000000005)","(20.0, 70.0, 46.81818181818182)","(1.65, 2.56, 1.7278260869565216)","(14.0, 42.0, 31.03846153846154)"
06-01-2023 13:07:37.923210,"(8.5, 18.5, 14.5625)","(3.7, 6.0, 3.9)","(71.0, 570.0, 485.0)","(31.0, 320.0, 178.0)","(6.5, 14.0, 7.3500000000000005)","(20.0, 70.0, 46.81818181818182)","(1.65, 2.56, 1.7278260869565216)","(14.0, 42.0, 31.03846153846154)"
06-01-2023 13:07:39.251989,"(8.5, 18.5, 14.5625)","(3.7, 6.0, 3.9)","(71.0, 570.0, 485.0)","(31.0, 320.0, 178.0)","(6.5, 14.0, 7.3500000000000005)","(20.0, 70.0, 46.81818181818182)","(1.65, 2.56, 1.7278260869565216)","(14.0, 42.0, 31.03846153846154)"
06-01-2023 13:07:40.763167,"(8.5, 18.5, 14.5625)","(3.7, 6.0, 3.9)","(71.0, 570.0, 485.0)","(31.0, 320.0, 178.0)","(6.5, 14.0, 7.3500000000000005)","(20.0, 70.0, 46.81818181818182)","(1.65, 2.56, 1.7278260869565216)","(14.0, 42.0, 31.03846153846154)"
06-01-2023 13:07:42.164240,"(8.5, 18.5, 9.67142857142857)","(3.7, 6.0, 3.9)","(71.0, 570.0, 485.0)","(31.0, 320.0, 178.0)","(6.5, 14.0, 7.3500000000000005)","(20.0, 70.0, 46.81818181818182)","(1.65, 2.56, 1.7278260869565216)","(14.0, 42.0, 31.03846153846154)"
06-01-2023 13:07:43.616035,"(8.5, 18.5, 9.67142857142857)","(3.7, 6.0, 3.9)","(71.0, 570.0, 485.0)","(31.0, 320.0, 178.0)","(6.5, 14.0, 7.3500000000000005)","(20.0, 70.0, 46.81818181818182)","(1.65, 2.56, 1.7278260869565216)","(14.0, 42.0, 31.03846153846154)"
06-01-2023 13:07:44.806260,"(8.5, 18.5, 9.67142857142857)","(3.7, 6.0, 3.9)","(71.0, 570.0, 485.0)","(31.0, 320.0, 178.0)","(6.5, 14.0, 7.3500000000000005)","(20.0, 70.0, 46.81818181818182)","(1.65, 2.56, 1.7278260869565216)","(14.0, 42.0, 31.03846153846154)"
06-01-2023 13:07:45.987200,"(8.5, 18.5, 9.67142857142857)","(3.7, 6.0, 3.9)","(71.0, 570.0, 485.0)","(31.0, 320.0, 178.0)","(6.5, 14.0, 7.3500000000000005)","(20.0, 70.0, 46.81818181818182)","(1.65, 2.56, 1.7278260869565216)","(14.0, 42.0, 31.03846153846154)"
06-01-2023 13:07:47.498119,"(8.5, 18.5, 9.67142857142857)","(3.7, 6.0, 3.9)","(71.0, 570.0, 485.0)","(31.0, 320.0, 178.0)","(6.5, 14.0, 7.3500000000000005)","(20.0, 70.0, 46.81818181818182)","(1.65, 2.56, 1.7278260869565216)","(14.0, 42.0, 31.03846153846154)"
06-01-2023 13:07:48.996041,"(8.5, 18.5, 9.67142857142857)","(3.7, 6.0, 3.9)","(71.0, 570.0, 485.0)","(31.0, 320.0, 178.0)","(6.5, 14.0, 7.3500000000000005)","(20.0, 70.0, 46.81818181818182)","(1.65, 2.56, 1.7278260869565216)","(14.0, 42.0, 31.03846153846154)"
06-01-2023 13:07:50.471914,"(8.5, 18.5, 9.67142857142857)","(3.7, 6.0, 3.9)","(71.0, 570.0, 485.0)","(31.0, 320.0, 178.0)","(6.5, 14.0, 7.3500000000000005)","(20.0, 70.0, 46.81818181818182)","(1.65, 2.56, 1.7278260869565216)","(14.0, 42.0, 31.03846153846154)"
06-01-2023 13:07:51.886128,"(8.5, 18.5, 9.67142857142857)","(3.7, 6.0, 3.9)","(71.0, 570.0, 485.0)","(31.0, 320.0, 178.0)","(6.5, 14.0, 7.3500000000000005)","(20.0, 70.0, 46.81818181818182)","(1.65, 2.56, 1.7278260869565216)","(14.0, 42.0, 31.03846153846154)"
06-01-2023 13:07:53.363647,"(8.5, 18.5, 9.67142857142857)","(3.7, 6.0, 3.9)","(71.0, 570.0, 485.0)","(31.0, 320.0, 178.0)","(6.5, 14.0, 7.3500000000000005)","(20.0, 70.0, 46.81818181818182)","(1.65, 2.56, 1.7278260869565216)","(14.0, 42.0, 31.03846153846154)"
06-01-2023 13:07:54.652478,"(8.5, 18.5, 9.67142857142857)","(3.7, 6.0, 3.9)","(71.0, 570.0, 485.0)","(31.0, 320.0, 178.0)","(6.5, 14.0, 7.3500000000000005)","(20.0, 70.0, 46.81818181818182)","(1.65, 2.56, 1.7278260869565216)","(14.0, 42.0, 31.03846153846154)"
06-01-2023 13:07:55.904226,"(8.5, 18.5, 9.67142857142857)","(3.7, 6.0, 3.9)","(71.0, 570.0, 485.0)","(31.0, 320.0, 178.0)","(6.5, 14.0, 7.3500000000000005)","(20.0, 70.0, 46.81818181818182)","(1.65, 2.56, 1.7278260869565216)","(14.0, 42.0, 31.03846153846154)"
06-01-2023 13:07:57.162914,"(8.5, 18.5, 9.67142857142857)","(3.7, 6.0, 3.9)","(71.0, 570.0, 485.0)","(31.0, 320.0, 178.0)","(6.5, 14.0, 7.3500000000000005)","(20.0, 70.0, 46.81818181818182)","(1.65, 2.56, 1.7278260869565216)","(14.0, 42.0, 31.03846153846154)"
06-01-2023 13:07:58.330820,"(8.5, 18.5, 9.67142857142857)","(3.7, 6.0, 3.9)","(71.0, 570.0, 485.0)","(31.0, 320.0, 178.0)","(6.5, 14.0, 7.3500000000000005)","(20.0, 70.0, 46.81818181818182)","(1.65, 2.56, 1.7278260869565216)","(14.0, 42.0, 31.03846153846154)"
06-01-2023 13:07:59.534966,"(8.5, 18.5, 9.67142857142857)","(3.7, 6.0, 3.9)","(71.0, 570.0, 485.0)","(31.0, 320.0, 178.0)","(6.5, 14.0, 7.3500000000000005)","(20.0, 70.0, 46.81818181818182)","(1.65, 2.56, 1.7278260869565216)","(14.0, 42.0, 31.03846153846154)"
06-01-2023 13:08:00.730725,"(8.5, 18.5, 9.67142857142857)","(3.7, 6.0, 3.9)","(71.0, 570.0, 485.0)","(31.0, 320.0, 178.0)","(6.5, 14.0, 7.3500000000000005)","(20.0, 70.0, 46.81818181818182)","(1.65, 2.56, 1.7278260869565216)","(14.0, 42.0, 31.03846153846154)"
06-01-2023 13:08:02.024831,"(8.5, 18.5, 9.67142857142857)","(3.7, 6.0, 3.9)","(71.0, 570.0, 485.0)","(31.0, 320.0, 178.0)","(6.5, 14.0, 7.3500000000000005)","(20.0, 70.0, 46.81818181818182)","(1.65, 2.56, 1.8323076923076922)","(14.0, 42.0, 31.03846153846154)"
06-01-2023 13:08:03.298643,"(8.5, 18.5, 9.67142857142857)","(3.7, 6.0, 3.9)","(71.0, 570.0, 485.0)","(31.0, 320.0, 178.0)","(6.5, 14.0, 7.3500000000000005)","(20.0, 70.0, 46.81818181818182)","(1.65, 2.56, 1.8323076923076922)","(14.0, 42.0, 31.03846153846154)"
06-01-2023 13:08:04.505211,"(8.5, 18.5, 9.67142857142857)","(3.7, 6.0, 3.9)","(71.0, 570.0, 485.0)","(31.0, 320.0, 178.0)","(6.5, 14.0, 7.3500000000000005)","(20.0, 70.0, 46.81818181818182)","(1.65, 2.56, 1.8323076923076922)","(14.0, 42.0, 31.03846153846154)"
06-01-2023 13:08:05.650861,"(8.5, 18.5, 9.67142857142857)","(3.7, 6.0, 3.9)","(71.0, 570.0, 485.0)","(31.0, 320.0, 178.0)","(6.5, 14.0, 7.3500000000000005)","(20.0, 70.0, 46.81818181818182)","(1.65, 2.56, 1.8323076923076922)","(14.0, 42.0, 31.03846153846154)"
06-01-2023 13:08:06.952460,"(8.5, 18.5, 9.67142857142857)","(3.7, 6.0, 3.9)","(71.0, 570.0, 485.0)","(31.0, 320.0, 178.0)","(6.5, 14.0, 12.165517241379309)","(20.0, 70.0, 46.81818181818182)","(1.65, 2.56, 1.8323076923076922)","(14.0, 42.0, 31.03846153846154)"
06-01-2023 13:08:08.242337,"(8.5, 18.5, 14.5625)","(3.7, 6.0, 3.9)","(71.0, 570.0, 485.0)","(31.0, 320.0, 178.0)","(6.5, 14.0, 12.165517241379309)","(20.0, 70.0, 46.81818181818182)","(1.65, 2.56, 1.8323076923076922)","(14.0, 42.0, 31.03846153846154)"
06-01-2023 13:08:09.637108,"(8.5, 18.5, 16.368965517241378)","(3.7, 6.0, 3.9)","(71.0, 570.0, 485.0)","(31.0, 320.0, 178.0)","(6.5, 14.0, 12.165517241379309)","(20.0, 70.0, 46.81818181818182)","(1.65, 2.56, 1.8323076923076922)","(14.0, 42.0, 31.03846153846154)"
06-01-2023 13:08:10.951760,"(8.5, 18.5, 16.368965517241378)","(3.7, 6.0, 3.9)","(71.0, 570.0, 485.0)","(31.0, 320.0, 178.0)","(6.5, 14.0, 12.165517241379309)","(20.0, 70.0, 46.81818181818182)","(1.65, 2.56, 1.8323076923076922)","(14.0, 42.0, 31.03846153846154)"
06-01-2023 13:08:12.161085,"(8.5, 18.5, 16.368965517241378)","(3.7, 6.0, 3.9)","(71.0, 570.0, 485.0)","(31.0, 320.0, 178.0)","(6.5, 14.0, 12.165517241379309)","(20.0, 70.0, 46.81818181818182)","(1.65, 2.56, 1.8323076923076922)","(14.0, 42.0, 31.03846153846154)"
06-01-2023 13:08:13.293292,"(8.5, 18.5, 16.368965517241378)","(3.7, 6.0, 3.9)","(71.0, 570.0, 485.0)","(31.0, 320.0, 178.0)","(6.5, 14.0, 12.165517241379309)","(20.0, 70.0, 46.81818181818182)","(1.65, 2.56, 1.8323076923076922)","(14.0, 42.0, 31.03846153846154)"
06-01-2023 13:08:14.433476,"(8.5, 18.5, 16.368965517241378)","(3.7, 6.0, 3.9)","(71.0, 570.0, 485.0)","(31.0, 320.0, 178.0)","(6.5, 14.0, 12.165517241379309)","(20.0, 70.0, 46.81818181818182)","(1.65, 2.56, 1.8323076923076922)","(14.0, 42.0, 31.03846153846154)"
06-01-2023 13:08:15.618467,"(8.5, 18.5, 16.368965517241378)","(3.7, 6.0, 3.9)","(71.0, 570.0, 485.0)","(31.0, 320.0, 178.0)","(6.5, 14.0, 12.165517241379309)","(20.0, 70.0, 46.81818181818182)","(1.65, 2.56, 1.8323076923076922)","(14.0, 42.0, 31.03846153846154)"
06-01-2023 13:08:16.695111,"(8.5, 18.5, 16.368965517241378)","(3.7, 6.0, 3.9)","(71.0, 570.0, 485.0)","(31.0, 320.0, 178.0)","(6.5, 14.0, 12.165517241379309)","(20.0, 70.0, 46.81818181818182)","(1.65, 2.56, 1.8323076923076922)","(14.0, 42.0, 31.03846153846154)"
06-01-2023 13:08:17.939424,"(8.5, 18.5, 16.368965517241378)","(3.7, 6.0, 3.9)","(71.0, 570.0, 485.0)","(31.0, 320.0, 178.0)","(6.5, 14.0, 12.165517241379309)","(20.0, 70.0, 46.81818181818182)","(1.65, 2.56, 1.8323076923076922)","(14.0, 42.0, 31.03846153846154)"
06-01-2023 13:08:19.165821,"(8.5, 18.5, 16.368965517241378)","(3.7, 6.0, 3.9)","(71.0, 570.0, 485.0)","(31.0, 320.0, 178.0)","(6.5, 14.0, 12.165517241379309)","(20.0, 70.0, 46.81818181818182)","(1.65, 2.56, 1.8323076923076922)","(14.0, 42.0, 31.03846153846154)"
06-01-2023 13:08:20.501594,"(8.5, 18.5, 16.368965517241378)","(3.7, 6.0, 3.9)","(71.0, 570.0, 485.0)","(31.0, 320.0, 178.0)","(6.5, 14.0, 12.165517241379309)","(20.0, 70.0, 46.81818181818182)","(1.65, 2.56, 1.8323076923076922)","(14.0, 42.0, 31.03846153846154)"
06-01-2023 13:08:22.038540,"(8.5, 18.5, 16.368965517241378)","(3.7, 6.0, 3.9)","(71.0, 570.0, 485.0)","(31.0, 320.0, 178.0)","(6.5, 14.0, 12.165517241379309)","(20.0, 70.0, 46.81818181818182)","(1.65, 2.56, 1.8323076923076922)","(14.0, 42.0, 31.03846153846154)"
06-01-2023 13:08:23.268730,"(8.5, 18.5, 16.368965517241378)","(3.7, 6.0, 3.9)","(71.0, 570.0, 485.0)","(31.0, 320.0, 178.0)","(6.5, 14.0, 12.165517241379309)","(20.0, 70.0, 46.81818181818182)","(1.65, 2.56, 1.8323076923076922)","(14.0, 42.0, 31.03846153846154)"
06-01-2023 13:08:24.554591,"(8.5, 18.5, 16.368965517241378)","(3.7, 6.0, 3.9)","(71.0, 570.0, 485.0)","(31.0, 320.0, 178.0)","(6.5, 14.0, 12.165517241379309)","(20.0, 70.0, 46.81818181818182)","(1.65, 2.56, 1.8323076923076922)","(14.0, 42.0, 31.03846153846154)"
06-01-2023 13:08:25.639024,"(8.5, 18.5, 16.368965517241378)","(3.7, 6.0, 3.9)","(71.0, 570.0, 485.0)","(31.0, 320.0, 178.0)","(6.5, 14.0, 12.165517241379309)","(20.0, 70.0, 46.81818181818182)","(1.65, 2.56, 1.8323076923076922)","(14.0, 42.0, 31.03846153846154)"
06-01-2023 13:08:26.882686,"(8.5, 24.0, 19.55625)","(3.7, 6.0, 3.9)","(71.0, 570.0, 485.0)","(31.0, 320.0, 178.0)","(6.5, 14.0, 12.165517241379309)","(20.0, 70.0, 46.81818181818182)","(1.65, 2.56, 1.8323076923076922)","(14.0, 42.0, 31.03846153846154)"
06-01-2023 13:08:28.168624,"(8.5, 19.5, 17.162068965517243)","(3.7, 6.0, 3.9)","(71.0, 570.0, 485.0)","(31.0, 320.0, 178.0)","(6.5, 14.0, 12.165517241379309)","(20.0, 70.0, 46.81818181818182)","(1.65, 2.56, 1.8323076923076922)","(14.0, 42.0, 31.03846153846154)"
06-01-2023 13:08:29.391851,"(8.5, 19.5, 17.162068965517243)","(3.7, 6.0, 3.9)","(71.0, 570.0, 485.0)","(31.0, 320.0, 178.0)","(6.5, 14.0, 12.165517241379309)","(20.0, 70.0, 46.81818181818182)","(1.65, 2.56, 1.8323076923076922)","(14.0, 42.0, 31.03846153846154)"
06-01-2023 13:08:30.521634,"(8.5, 19.5, 17.162068965517243)","(3.7, 6.0, 3.9)","(71.0, 570.0, 485.0)","(31.0, 320.0, 178.0)","(6.5, 14.0, 12.165517241379309)","(20.0, 70.0, 46.81818181818182)","(1.65, 2.56, 1.8323076923076922)","(14.0, 42.0, 31.03846153846154)"
06-01-2023 13:08:31.574971,"(8.5, 19.5, 17.162068965517243)","(3.7, 6.0, 3.9)","(71.0, 570.0, 485.0)","(31.0, 320.0, 178.0)","(6.5, 14.0, 12.165517241379309)","(20.0, 70.0, 46.81818181818182)","(1.65, 2.56, 1.8323076923076922)","(14.0, 42.0, 31.03846153846154)"
06-01-2023 13:08:32.627068,"(8.5, 19.5, 15.1875)","(3.7, 6.0, 3.9)","(71.0, 570.0, 485.0)","(31.0, 320.0, 178.0)","(6.5, 14.0, 12.165517241379309)","(20.0, 70.0, 46.81818181818182)","(1.65, 2.56, 1.8323076923076922)","(14.0, 42.0, 31.03846153846154)"
06-01-2023 13:08:33.833397,"(8.5, 19.5, 15.1875)","(3.7, 6.0, 3.9)","(71.0, 570.0, 485.0)","(31.0, 320.0, 178.0)","(6.5, 14.0, 12.165517241379309)","(20.0, 70.0, 46.81818181818182)","(1.65, 2.56, 1.8323076923076922)","(14.0, 42.0, 31.03846153846154)"
06-01-2023 13:08:35.005781,"(8.5, 19.5, 15.1875)","(3.7, 6.0, 3.9)","(71.0, 570.0, 485.0)","(31.0, 320.0, 178.0)","(6.5, 14.0, 12.165517241379309)","(20.0, 70.0, 46.81818181818182)","(1.65, 2.56, 1.8323076923076922)","(14.0, 42.0, 31.03846153846154)"
06-01-2023 13:08:36.131458,"(8.5, 19.5, 15.1875)","(3.7, 6.0, 3.9)","(71.0, 570.0, 485.0)","(31.0, 320.0, 178.0)","(6.5, 14.0, 12.165517241379309)","(20.0, 70.0, 46.81818181818182)","(1.65, 2.56, 1.8323076923076922)","(14.0, 42.0, 31.03846153846154)"
06-01-2023 13:08:37.138095,"(8.5, 19.5, 15.1875)","(3.7, 6.0, 3.9)","(71.0, 570.0, 485.0)","(31.0, 320.0, 178.0)","(6.5, 14.0, 12.165517241379309)","(20.0, 70.0, 46.81818181818182)","(1.65, 2.56, 1.8323076923076922)","(14.0, 42.0, 31.03846153846154)"
06-01-2023 13:08:38.299589,"(8.5, 19.5, 15.1875)","(3.7, 6.0, 3.9)","(71.0, 570.0, 485.0)","(31.0, 320.0, 178.0)","(6.5, 14.0, 12.165517241379309)","(20.0, 70.0, 46.81818181818182)","(1.65, 2.56, 1.8323076923076922)","(14.0, 42.0, 31.03846153846154)"
06-01-2023 13:08:39.468716,"(8.5, 19.5, 15.1875)","(3.7, 6.0, 3.9)","(71.0, 570.0, 485.0)","(31.0, 320.0, 178.0)","(6.5, 14.0, 12.165517241379309)","(20.0, 70.0, 46.81818181818182)","(1.65, 2.56, 1.8323076923076922)","(14.0, 42.0, 31.03846153846154)"
06-01-2023 13:08:40.597594,"(8.5, 19.5, 15.1875)","(3.7, 6.0, 3.9)","(71.0, 570.0, 485.0)","(31.0, 320.0, 178.0)","(6.5, 14.0, 12.165517241379309)","(20.0, 70.0, 46.81818181818182)","(1.65, 2.56, 1.8323076923076922)","(14.0, 42.0, 31.03846153846154)"
06-01-2023 13:08:41.662722,"(8.5, 19.5, 15.1875)","(3.7, 6.0, 3.9)","(71.0, 570.0, 485.0)","(31.0, 320.0, 178.0)","(6.5, 14.0, 12.165517241379309)","(20.0, 70.0, 46.81818181818182)","(1.65, 2.56, 1.8323076923076922)","(14.0, 42.0, 31.03846153846154)"
06-01-2023 13:08:42.724420,"(8.5, 19.5, 15.1875)","(3.7, 6.0, 3.9)","(71.0, 570.0, 485.0)","(31.0, 320.0, 178.0)","(6.5, 14.0, 12.165517241379309)","(20.0, 70.0, 46.81818181818182)","(1.65, 2.56, 1.8323076923076922)","(14.0, 42.0, 31.03846153846154)"
06-01-2023 13:08:43.839499,"(8.5, 19.5, 15.1875)","(3.7, 6.0, 3.9)","(71.0, 570.0, 485.0)","(31.0, 320.0, 178.0)","(6.5, 14.0, 12.165517241379309)","(20.0, 70.0, 46.81818181818182)","(1.65, 2.56, 1.8323076923076922)","(14.0, 42.0, 31.03846153846154)"
06-01-2023 13:08:44.981071,"(8.5, 19.5, 15.1875)","(3.7, 6.0, 3.9)","(71.0, 570.0, 485.0)","(31.0, 320.0, 169.64705882352942)","(6.5, 14.0, 10.9125)","(20.0, 70.0, 33.27272727272727)","(1.65, 2.56, 1.8323076923076922)","(14.0, 42.0, 24.5)"
06-01-2023 13:08:46.112374,"(8.5, 19.0, 16.46153846153846)","(3.7, 6.0, 3.9)","(71.0, 570.0, 485.0)","(31.0, 320.0, 169.64705882352942)","(6.5, 13.5, 10.9125)","(20.0, 70.0, 33.27272727272727)","(1.65, 2.56, 1.8323076923076922)","(14.0, 42.0, 24.5)"
06-01-2023 13:08:47.282339,"(8.5, 19.0, 13.5)","(3.7, 6.0, 3.9)","(71.0, 570.0, 485.0)","(31.0, 320.0, 169.64705882352942)","(6.5, 13.5, 10.9125)","(20.0, 70.0, 33.27272727272727)","(1.65, 2.56, 1.8323076923076922)","(14.0, 42.0, 24.5)"
06-01-2023 13:08:48.393755,"(8.5, 19.0, 13.5)","(3.7, 6.0, 3.9)","(71.0, 570.0, 485.0)","(31.0, 320.0, 169.64705882352942)","(6.5, 13.5, 10.9125)","(20.0, 70.0, 33.27272727272727)","(1.65, 2.56, 1.8323076923076922)","(14.0, 42.0, 24.5)"
06-01-2023 13:08:49.522257,"(8.5, 19.0, 13.5)","(3.7, 6.0, 3.9)","(71.0, 570.0, 485.0)","(31.0, 320.0, 169.64705882352942)","(6.5, 13.5, 10.9125)","(20.0, 70.0, 33.27272727272727)","(1.65, 2.56, 1.8323076923076922)","(14.0, 42.0, 24.5)"
06-01-2023 13:08:50.628509,"(8.5, 19.0, 13.5)","(3.7, 6.0, 3.9)","(71.0, 570.0, 485.0)","(31.0, 320.0, 169.64705882352942)","(6.5, 13.5, 10.9125)","(20.0, 70.0, 33.27272727272727)","(1.65, 2.56, 1.8323076923076922)","(14.0, 42.0, 24.5)"
06-01-2023 13:08:51.701458,"(8.5, 19.0, 13.5)","(3.7, 6.0, 3.9)","(71.0, 570.0, 485.0)","(31.0, 320.0, 169.64705882352942)","(6.5, 13.5, 10.9125)","(20.0, 70.0, 33.27272727272727)","(1.65, 2.56, 1.8323076923076922)","(14.0, 42.0, 24.5)"
06-01-2023 13:08:52.761012,"(8.5, 19.0, 13.5)","(3.7, 6.0, 3.9)","(71.0, 570.0, 485.0)","(31.0, 320.0, 169.64705882352942)","(6.5, 13.5, 10.9125)","(20.0, 70.0, 33.27272727272727)","(1.65, 2.56, 1.8323076923076922)","(14.0, 42.0, 24.5)"
06-01-2023 13:08:53.745755,"(8.5, 19.0, 13.5)","(3.7, 6.0, 3.9)","(71.0, 570.0, 485.0)","(31.0, 320.0, 169.64705882352942)","(6.5, 13.5, 10.9125)","(20.0, 70.0, 33.27272727272727)","(1.65, 2.56, 1.8323076923076922)","(14.0, 42.0, 24.5)"
06-01-2023 13:08:54.755392,"(8.5, 19.0, 13.5)","(3.7, 6.0, 3.9)","(71.0, 570.0, 485.0)","(31.0, 320.0, 169.64705882352942)","(6.5, 13.5, 10.9125)","(20.0, 70.0, 33.27272727272727)","(1.65, 2.56, 1.8323076923076922)","(14.0, 42.0, 24.5)"
06-01-2023 13:08:55.874112,"(8.5, 19.0, 13.5)","(3.7, 6.0, 3.9)","(71.0, 570.0, 485.0)","(31.0, 320.0, 169.64705882352942)","(6.5, 13.5, 8.175)","(20.0, 70.0, 33.27272727272727)","(1.65, 2.56, 1.8323076923076922)","(14.0, 42.0, 24.5)"
06-01-2023 13:08:56.986780,"(8.5, 19.0, 13.5)","(3.7, 6.0, 3.9)","(71.0, 570.0, 485.0)","(31.0, 320.0, 169.64705882352942)","(6.5, 13.5, 8.175)","(20.0, 70.0, 33.27272727272727)","(1.65, 2.56, 1.8323076923076922)","(14.0, 42.0, 24.5)"
06-01-2023 13:08:58.079407,"(8.5, 19.0, 13.5)","(3.7, 6.0, 3.9)","(71.0, 570.0, 485.0)","(31.0, 320.0, 169.64705882352942)","(6.5, 13.5, 8.175)","(20.0, 70.0, 33.27272727272727)","(1.65, 2.56, 1.9293333333333333)","(14.0, 42.0, 24.5)"
06-01-2023 13:08:59.124424,"(8.5, 19.0, 13.5)","(3.7, 6.0, 3.9)","(71.0, 570.0, 485.0)","(31.0, 320.0, 169.64705882352942)","(6.5, 13.5, 8.175)","(20.0, 70.0, 33.27272727272727)","(1.65, 2.56, 1.9293333333333333)","(14.0, 42.0, 24.5)"
06-01-2023 13:09:00.131835,"(8.5, 19.0, 13.5)","(3.7, 6.0, 3.9)","(71.0, 570.0, 485.0)","(31.0, 320.0, 169.64705882352942)","(6.5, 13.5, 8.175)","(20.0, 70.0, 33.27272727272727)","(1.65, 2.56, 1.9293333333333333)","(14.0, 42.0, 24.5)"
06-01-2023 13:09:01.237264,"(8.5, 19.0, 13.5)","(3.7, 6.0, 3.9)","(71.0, 570.0, 485.0)","(31.0, 320.0, 169.64705882352942)","(6.5, 13.5, 8.175)","(20.0, 70.0, 33.27272727272727)","(1.65, 2.56, 1.9293333333333333)","(14.0, 42.0, 24.5)"
06-01-2023 13:09:02.347077,"(8.5, 19.0, 13.5)","(3.7, 6.0, 3.9)","(71.0, 570.0, 485.0)","(31.0, 320.0, 169.64705882352942)","(6.5, 13.5, 8.175)","(20.0, 70.0, 33.27272727272727)","(1.65, 2.56, 1.9293333333333333)","(14.0, 42.0, 24.5)"
06-01-2023 13:09:03.542939,"(8.5, 19.0, 13.5)","(3.7, 6.0, 3.9)","(71.0, 570.0, 485.0)","(31.0, 320.0, 169.64705882352942)","(6.5, 13.5, 8.175)","(20.0, 70.0, 33.27272727272727)","(1.65, 2.56, 1.9293333333333333)","(14.0, 42.0, 24.5)"
06-01-2023 13:09:04.716552,"(8.5, 19.0, 13.5)","(3.7, 6.0, 3.9)","(71.0, 570.0, 485.0)","(31.0, 320.0, 169.64705882352942)","(6.5, 13.5, 8.175)","(20.0, 70.0, 33.27272727272727)","(1.65, 2.56, 1.9293333333333333)","(14.0, 42.0, 24.5)"
