,Shanias Dream,Lektra Tinsel,Negasi Bale,Rough In Vegas,Miss Molly Lee,Speedy Muffin,Aston Trump
687,"[datetime.datetime(2022, 11, 28, 15, 46, 7, 940187), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 15, 46, 7, 940187), 4.2, 8.6]","[datetime.datetime(2022, 11, 28, 15, 46, 7, 940187), 3.8, 6.8]","[datetime.datetime(2022, 11, 28, 15, 46, 7, 940187), 7.5, 8.6]","[datetime.datetime(2022, 11, 28, 15, 46, 7, 940187), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 15, 46, 7, 940187), 5.0, 11.5]","[datetime.datetime(2022, 11, 28, 15, 46, 7, 940187), 10.0, 19.0]"
688,"[datetime.datetime(2022, 11, 28, 15, 46, 9, 54576), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 15, 46, 9, 54576), 4.2, 8.6]","[datetime.datetime(2022, 11, 28, 15, 46, 9, 54576), 3.8, 6.6]","[datetime.datetime(2022, 11, 28, 15, 46, 9, 54576), 7.5, 8.6]","[datetime.datetime(2022, 11, 28, 15, 46, 9, 54576), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 15, 46, 9, 54576), 5.0, 11.5]","[datetime.datetime(2022, 11, 28, 15, 46, 9, 54576), 10.0, 19.0]"
689,"[datetime.datetime(2022, 11, 28, 15, 46, 10, 185180), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 15, 46, 10, 185180), 4.2, 8.6]","[datetime.datetime(2022, 11, 28, 15, 46, 10, 185180), 3.8, 6.4]","[datetime.datetime(2022, 11, 28, 15, 46, 10, 185180), 7.5, 8.6]","[datetime.datetime(2022, 11, 28, 15, 46, 10, 185180), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 15, 46, 10, 185180), 5.0, 11.5]","[datetime.datetime(2022, 11, 28, 15, 46, 10, 185180), 10.0, 19.0]"
690,"[datetime.datetime(2022, 11, 28, 15, 46, 11, 316023), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 15, 46, 11, 316023), 4.2, 8.6]","[datetime.datetime(2022, 11, 28, 15, 46, 11, 316023), 3.8, 6.4]","[datetime.datetime(2022, 11, 28, 15, 46, 11, 316023), 7.5, 8.6]","[datetime.datetime(2022, 11, 28, 15, 46, 11, 316023), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 15, 46, 11, 316023), 5.0, 11.5]","[datetime.datetime(2022, 11, 28, 15, 46, 11, 316023), 10.0, 19.0]"
691,"[datetime.datetime(2022, 11, 28, 15, 46, 12, 440975), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 15, 46, 12, 440975), 4.2, 8.6]","[datetime.datetime(2022, 11, 28, 15, 46, 12, 440975), 3.8, 6.4]","[datetime.datetime(2022, 11, 28, 15, 46, 12, 440975), 7.5, 8.6]","[datetime.datetime(2022, 11, 28, 15, 46, 12, 440975), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 15, 46, 12, 440975), 5.0, 11.5]","[datetime.datetime(2022, 11, 28, 15, 46, 12, 440975), 10.0, 19.0]"
692,"[datetime.datetime(2022, 11, 28, 15, 46, 13, 555348), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 15, 46, 13, 555348), 4.2, 8.6]","[datetime.datetime(2022, 11, 28, 15, 46, 13, 555348), 3.8, 6.4]","[datetime.datetime(2022, 11, 28, 15, 46, 13, 555348), 7.5, 8.6]","[datetime.datetime(2022, 11, 28, 15, 46, 13, 555348), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 15, 46, 13, 555348), 5.0, 11.5]","[datetime.datetime(2022, 11, 28, 15, 46, 13, 555348), 10.0, 19.0]"
693,"[datetime.datetime(2022, 11, 28, 15, 46, 14, 677857), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 15, 46, 14, 677857), 4.2, 8.6]","[datetime.datetime(2022, 11, 28, 15, 46, 14, 677857), 3.8, 6.4]","[datetime.datetime(2022, 11, 28, 15, 46, 14, 677857), 7.5, 8.6]","[datetime.datetime(2022, 11, 28, 15, 46, 14, 677857), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 15, 46, 14, 677857), 5.0, 11.5]","[datetime.datetime(2022, 11, 28, 15, 46, 14, 677857), 10.0, 19.0]"
694,"[datetime.datetime(2022, 11, 28, 15, 46, 15, 789229), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 15, 46, 15, 789229), 4.2, 8.6]","[datetime.datetime(2022, 11, 28, 15, 46, 15, 789229), 3.8, 6.4]","[datetime.datetime(2022, 11, 28, 15, 46, 15, 789229), 7.5, 8.6]","[datetime.datetime(2022, 11, 28, 15, 46, 15, 789229), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 15, 46, 15, 789229), 5.0, 11.5]","[datetime.datetime(2022, 11, 28, 15, 46, 15, 789229), 10.0, 19.0]"
695,"[datetime.datetime(2022, 11, 28, 15, 46, 16, 913156), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 15, 46, 16, 913156), 4.2, 8.6]","[datetime.datetime(2022, 11, 28, 15, 46, 16, 913156), 3.8, 6.4]","[datetime.datetime(2022, 11, 28, 15, 46, 16, 913156), 7.5, 8.6]","[datetime.datetime(2022, 11, 28, 15, 46, 16, 913156), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 15, 46, 16, 913156), 5.0, 11.5]","[datetime.datetime(2022, 11, 28, 15, 46, 16, 913156), 10.0, 19.0]"
696,"[datetime.datetime(2022, 11, 28, 15, 46, 18, 27030), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 15, 46, 18, 27030), 4.2, 8.6]","[datetime.datetime(2022, 11, 28, 15, 46, 18, 27030), 3.8, 6.4]","[datetime.datetime(2022, 11, 28, 15, 46, 18, 27030), 7.5, 8.6]","[datetime.datetime(2022, 11, 28, 15, 46, 18, 27030), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 15, 46, 18, 27030), 5.0, 11.5]","[datetime.datetime(2022, 11, 28, 15, 46, 18, 27030), 10.0, 19.0]"
697,"[datetime.datetime(2022, 11, 28, 15, 46, 19, 157870), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 15, 46, 19, 157870), 4.2, 8.6]","[datetime.datetime(2022, 11, 28, 15, 46, 19, 157870), 3.8, 6.4]","[datetime.datetime(2022, 11, 28, 15, 46, 19, 157870), 7.5, 8.6]","[datetime.datetime(2022, 11, 28, 15, 46, 19, 157870), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 15, 46, 19, 157870), 5.0, 11.5]","[datetime.datetime(2022, 11, 28, 15, 46, 19, 157870), 10.0, 19.0]"
698,"[datetime.datetime(2022, 11, 28, 15, 46, 20, 289770), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 15, 46, 20, 289770), 4.2, 8.6]","[datetime.datetime(2022, 11, 28, 15, 46, 20, 289770), 3.8, 6.4]","[datetime.datetime(2022, 11, 28, 15, 46, 20, 289770), 7.5, 8.6]","[datetime.datetime(2022, 11, 28, 15, 46, 20, 289770), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 15, 46, 20, 289770), 5.0, 11.5]","[datetime.datetime(2022, 11, 28, 15, 46, 20, 289770), 10.0, 19.0]"
699,"[datetime.datetime(2022, 11, 28, 15, 46, 21, 417382), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 15, 46, 21, 417382), 4.2, 8.6]","[datetime.datetime(2022, 11, 28, 15, 46, 21, 417382), 3.8, 6.4]","[datetime.datetime(2022, 11, 28, 15, 46, 21, 417382), 7.5, 8.6]","[datetime.datetime(2022, 11, 28, 15, 46, 21, 417382), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 15, 46, 21, 417382), 5.0, 11.5]","[datetime.datetime(2022, 11, 28, 15, 46, 21, 417382), 10.0, 19.0]"
700,"[datetime.datetime(2022, 11, 28, 15, 46, 22, 534563), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 15, 46, 22, 534563), 4.2, 8.6]","[datetime.datetime(2022, 11, 28, 15, 46, 22, 534563), 3.8, 6.4]","[datetime.datetime(2022, 11, 28, 15, 46, 22, 534563), 7.5, 8.6]","[datetime.datetime(2022, 11, 28, 15, 46, 22, 534563), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 15, 46, 22, 534563), 5.0, 11.5]","[datetime.datetime(2022, 11, 28, 15, 46, 22, 534563), 10.0, 19.0]"
701,"[datetime.datetime(2022, 11, 28, 15, 46, 23, 653093), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 15, 46, 23, 653093), 4.2, 8.6]","[datetime.datetime(2022, 11, 28, 15, 46, 23, 653093), 3.8, 6.4]","[datetime.datetime(2022, 11, 28, 15, 46, 23, 653093), 7.5, 8.6]","[datetime.datetime(2022, 11, 28, 15, 46, 23, 653093), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 15, 46, 23, 653093), 5.0, 11.5]","[datetime.datetime(2022, 11, 28, 15, 46, 23, 653093), 10.0, 19.0]"
702,"[datetime.datetime(2022, 11, 28, 15, 46, 24, 770529), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 15, 46, 24, 770529), 4.2, 8.6]","[datetime.datetime(2022, 11, 28, 15, 46, 24, 770529), 3.8, 6.4]","[datetime.datetime(2022, 11, 28, 15, 46, 24, 770529), 7.5, 8.2]","[datetime.datetime(2022, 11, 28, 15, 46, 24, 770529), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 15, 46, 24, 770529), 5.0, 11.5]","[datetime.datetime(2022, 11, 28, 15, 46, 24, 770529), 10.0, 19.0]"
703,"[datetime.datetime(2022, 11, 28, 15, 46, 25, 884442), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 15, 46, 25, 884442), 4.2, 8.6]","[datetime.datetime(2022, 11, 28, 15, 46, 25, 884442), 3.8, 6.4]","[datetime.datetime(2022, 11, 28, 15, 46, 25, 884442), 7.5, 7.8]","[datetime.datetime(2022, 11, 28, 15, 46, 25, 884442), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 15, 46, 25, 884442), 5.0, 11.5]","[datetime.datetime(2022, 11, 28, 15, 46, 25, 884442), 10.0, 19.0]"
704,"[datetime.datetime(2022, 11, 28, 15, 46, 27, 11190), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 15, 46, 27, 11190), 4.2, 8.6]","[datetime.datetime(2022, 11, 28, 15, 46, 27, 11190), 3.8, 6.4]","[datetime.datetime(2022, 11, 28, 15, 46, 27, 11190), 7.5, 8.6]","[datetime.datetime(2022, 11, 28, 15, 46, 27, 11190), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 15, 46, 27, 11190), 5.0, 11.5]","[datetime.datetime(2022, 11, 28, 15, 46, 27, 11190), 10.0, 19.0]"
705,"[datetime.datetime(2022, 11, 28, 15, 46, 28, 120388), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 15, 46, 28, 120388), 4.2, 8.6]","[datetime.datetime(2022, 11, 28, 15, 46, 28, 120388), 3.8, 6.4]","[datetime.datetime(2022, 11, 28, 15, 46, 28, 120388), 7.5, 8.2]","[datetime.datetime(2022, 11, 28, 15, 46, 28, 120388), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 15, 46, 28, 120388), 5.0, 11.5]","[datetime.datetime(2022, 11, 28, 15, 46, 28, 120388), 10.0, 19.0]"
706,"[datetime.datetime(2022, 11, 28, 15, 46, 29, 239329), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 15, 46, 29, 239329), 4.2, 8.6]","[datetime.datetime(2022, 11, 28, 15, 46, 29, 239329), 3.8, 6.4]","[datetime.datetime(2022, 11, 28, 15, 46, 29, 239329), 7.5, 8.0]","[datetime.datetime(2022, 11, 28, 15, 46, 29, 239329), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 15, 46, 29, 239329), 5.0, 11.5]","[datetime.datetime(2022, 11, 28, 15, 46, 29, 239329), 10.0, 19.0]"
707,"[datetime.datetime(2022, 11, 28, 15, 46, 30, 355699), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 15, 46, 30, 355699), 4.2, 8.6]","[datetime.datetime(2022, 11, 28, 15, 46, 30, 355699), 3.8, 6.4]","[datetime.datetime(2022, 11, 28, 15, 46, 30, 355699), 7.5, 7.6]","[datetime.datetime(2022, 11, 28, 15, 46, 30, 355699), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 15, 46, 30, 355699), 5.0, 11.5]","[datetime.datetime(2022, 11, 28, 15, 46, 30, 355699), 10.0, 19.0]"
708,"[datetime.datetime(2022, 11, 28, 15, 46, 31, 468539), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 15, 46, 31, 468539), 4.2, 8.6]","[datetime.datetime(2022, 11, 28, 15, 46, 31, 468539), 3.8, 6.4]","[datetime.datetime(2022, 11, 28, 15, 46, 31, 468539), 7.5, 7.2]","[datetime.datetime(2022, 11, 28, 15, 46, 31, 468539), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 15, 46, 31, 468539), 5.0, 11.5]","[datetime.datetime(2022, 11, 28, 15, 46, 31, 468539), 10.0, 19.0]"
709,"[datetime.datetime(2022, 11, 28, 15, 46, 32, 586542), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 15, 46, 32, 586542), 4.2, 8.6]","[datetime.datetime(2022, 11, 28, 15, 46, 32, 586542), 3.8, 6.4]","[datetime.datetime(2022, 11, 28, 15, 46, 32, 586542), 7.5, 7.0]","[datetime.datetime(2022, 11, 28, 15, 46, 32, 587542), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 15, 46, 32, 587542), 5.0, 11.5]","[datetime.datetime(2022, 11, 28, 15, 46, 32, 587542), 10.0, 19.0]"
710,"[datetime.datetime(2022, 11, 28, 15, 46, 33, 703768), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 15, 46, 33, 703768), 4.2, 8.6]","[datetime.datetime(2022, 11, 28, 15, 46, 33, 703768), 3.8, 6.4]","[datetime.datetime(2022, 11, 28, 15, 46, 33, 703768), 7.5, 7.2]","[datetime.datetime(2022, 11, 28, 15, 46, 33, 703768), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 15, 46, 33, 703768), 5.0, 11.5]","[datetime.datetime(2022, 11, 28, 15, 46, 33, 703768), 10.0, 19.0]"
711,"[datetime.datetime(2022, 11, 28, 15, 46, 34, 820937), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 15, 46, 34, 820937), 4.2, 8.6]","[datetime.datetime(2022, 11, 28, 15, 46, 34, 820937), 3.8, 6.4]","[datetime.datetime(2022, 11, 28, 15, 46, 34, 820937), 7.5, 7.2]","[datetime.datetime(2022, 11, 28, 15, 46, 34, 820937), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 15, 46, 34, 820937), 5.0, 11.5]","[datetime.datetime(2022, 11, 28, 15, 46, 34, 820937), 10.0, 19.0]"
712,"[datetime.datetime(2022, 11, 28, 15, 46, 35, 944306), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 15, 46, 35, 944306), 4.2, 8.6]","[datetime.datetime(2022, 11, 28, 15, 46, 35, 944306), 3.8, 6.4]","[datetime.datetime(2022, 11, 28, 15, 46, 35, 944306), 7.5, 7.2]","[datetime.datetime(2022, 11, 28, 15, 46, 35, 944306), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 15, 46, 35, 944306), 5.0, 11.5]","[datetime.datetime(2022, 11, 28, 15, 46, 35, 944306), 10.0, 19.0]"
713,"[datetime.datetime(2022, 11, 28, 15, 46, 37, 63470), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 15, 46, 37, 63470), 4.2, 8.6]","[datetime.datetime(2022, 11, 28, 15, 46, 37, 63470), 3.8, 6.4]","[datetime.datetime(2022, 11, 28, 15, 46, 37, 63470), 7.5, 7.2]","[datetime.datetime(2022, 11, 28, 15, 46, 37, 64470), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 15, 46, 37, 64470), 5.0, 11.5]","[datetime.datetime(2022, 11, 28, 15, 46, 37, 64470), 10.0, 19.0]"
714,"[datetime.datetime(2022, 11, 28, 15, 46, 38, 185694), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 15, 46, 38, 185694), 4.2, 8.6]","[datetime.datetime(2022, 11, 28, 15, 46, 38, 185694), 3.8, 6.4]","[datetime.datetime(2022, 11, 28, 15, 46, 38, 185694), 7.5, 7.2]","[datetime.datetime(2022, 11, 28, 15, 46, 38, 185694), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 15, 46, 38, 185694), 5.0, 11.5]","[datetime.datetime(2022, 11, 28, 15, 46, 38, 185694), 10.0, 19.0]"
715,"[datetime.datetime(2022, 11, 28, 15, 46, 39, 317415), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 15, 46, 39, 317415), 4.2, 8.6]","[datetime.datetime(2022, 11, 28, 15, 46, 39, 317415), 3.8, 6.4]","[datetime.datetime(2022, 11, 28, 15, 46, 39, 317415), 7.5, 7.2]","[datetime.datetime(2022, 11, 28, 15, 46, 39, 317415), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 15, 46, 39, 317415), 5.0, 11.5]","[datetime.datetime(2022, 11, 28, 15, 46, 39, 317415), 10.0, 19.0]"
716,"[datetime.datetime(2022, 11, 28, 15, 46, 40, 434910), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 15, 46, 40, 434910), 4.2, 8.6]","[datetime.datetime(2022, 11, 28, 15, 46, 40, 434910), 3.8, 6.4]","[datetime.datetime(2022, 11, 28, 15, 46, 40, 434910), 7.5, 7.2]","[datetime.datetime(2022, 11, 28, 15, 46, 40, 434910), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 15, 46, 40, 434910), 5.0, 11.5]","[datetime.datetime(2022, 11, 28, 15, 46, 40, 434910), 10.0, 19.0]"
717,"[datetime.datetime(2022, 11, 28, 15, 46, 41, 544271), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 15, 46, 41, 544271), 4.2, 8.6]","[datetime.datetime(2022, 11, 28, 15, 46, 41, 544271), 3.8, 6.4]","[datetime.datetime(2022, 11, 28, 15, 46, 41, 544271), 7.5, 7.2]","[datetime.datetime(2022, 11, 28, 15, 46, 41, 544271), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 15, 46, 41, 544271), 5.0, 11.5]","[datetime.datetime(2022, 11, 28, 15, 46, 41, 544271), 10.0, 19.0]"
718,"[datetime.datetime(2022, 11, 28, 15, 46, 42, 652679), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 15, 46, 42, 652679), 4.2, 8.6]","[datetime.datetime(2022, 11, 28, 15, 46, 42, 652679), 3.8, 6.4]","[datetime.datetime(2022, 11, 28, 15, 46, 42, 652679), 7.5, 7.2]","[datetime.datetime(2022, 11, 28, 15, 46, 42, 652679), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 15, 46, 42, 652679), 5.0, 11.5]","[datetime.datetime(2022, 11, 28, 15, 46, 42, 652679), 10.0, 19.0]"
719,"[datetime.datetime(2022, 11, 28, 15, 46, 43, 768230), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 15, 46, 43, 768230), 4.2, 8.6]","[datetime.datetime(2022, 11, 28, 15, 46, 43, 768230), 3.8, 6.4]","[datetime.datetime(2022, 11, 28, 15, 46, 43, 768230), 7.5, 7.2]","[datetime.datetime(2022, 11, 28, 15, 46, 43, 768230), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 15, 46, 43, 768230), 5.0, 11.5]","[datetime.datetime(2022, 11, 28, 15, 46, 43, 768230), 10.0, 19.0]"
720,"[datetime.datetime(2022, 11, 28, 15, 46, 44, 879546), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 15, 46, 44, 879546), 4.2, 8.6]","[datetime.datetime(2022, 11, 28, 15, 46, 44, 879546), 3.8, 6.4]","[datetime.datetime(2022, 11, 28, 15, 46, 44, 879546), 7.5, 7.2]","[datetime.datetime(2022, 11, 28, 15, 46, 44, 880546), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 15, 46, 44, 880546), 5.0, 11.5]","[datetime.datetime(2022, 11, 28, 15, 46, 44, 880546), 10.0, 19.0]"
721,"[datetime.datetime(2022, 11, 28, 15, 46, 45, 991897), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 15, 46, 45, 991897), 4.2, 8.6]","[datetime.datetime(2022, 11, 28, 15, 46, 45, 991897), 3.8, 6.4]","[datetime.datetime(2022, 11, 28, 15, 46, 45, 991897), 7.5, 7.2]","[datetime.datetime(2022, 11, 28, 15, 46, 45, 992833), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 15, 46, 45, 992833), 5.0, 11.5]","[datetime.datetime(2022, 11, 28, 15, 46, 45, 992833), 10.0, 19.0]"
722,"[datetime.datetime(2022, 11, 28, 15, 46, 47, 101200), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 15, 46, 47, 101200), 4.2, 8.6]","[datetime.datetime(2022, 11, 28, 15, 46, 47, 101200), 3.8, 6.4]","[datetime.datetime(2022, 11, 28, 15, 46, 47, 101200), 7.5, 7.2]","[datetime.datetime(2022, 11, 28, 15, 46, 47, 102201), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 15, 46, 47, 102201), 5.0, 11.5]","[datetime.datetime(2022, 11, 28, 15, 46, 47, 102201), 10.0, 19.0]"
723,"[datetime.datetime(2022, 11, 28, 15, 46, 48, 218957), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 15, 46, 48, 218957), 4.2, 8.6]","[datetime.datetime(2022, 11, 28, 15, 46, 48, 218957), 3.8, 6.4]","[datetime.datetime(2022, 11, 28, 15, 46, 48, 218957), 7.5, 7.2]","[datetime.datetime(2022, 11, 28, 15, 46, 48, 218957), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 15, 46, 48, 218957), 5.0, 11.5]","[datetime.datetime(2022, 11, 28, 15, 46, 48, 218957), 10.0, 19.0]"
724,"[datetime.datetime(2022, 11, 28, 15, 46, 49, 345892), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 15, 46, 49, 345892), 4.2, 8.6]","[datetime.datetime(2022, 11, 28, 15, 46, 49, 345892), 3.8, 6.4]","[datetime.datetime(2022, 11, 28, 15, 46, 49, 345892), 7.5, 7.2]","[datetime.datetime(2022, 11, 28, 15, 46, 49, 346900), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 15, 46, 49, 346900), 5.0, 11.5]","[datetime.datetime(2022, 11, 28, 15, 46, 49, 346900), 10.0, 19.0]"
725,"[datetime.datetime(2022, 11, 28, 15, 46, 50, 467541), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 15, 46, 50, 467541), 4.2, 8.6]","[datetime.datetime(2022, 11, 28, 15, 46, 50, 467541), 3.8, 6.4]","[datetime.datetime(2022, 11, 28, 15, 46, 50, 467541), 7.5, 7.2]","[datetime.datetime(2022, 11, 28, 15, 46, 50, 467541), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 15, 46, 50, 467541), 5.0, 11.5]","[datetime.datetime(2022, 11, 28, 15, 46, 50, 467541), 10.0, 19.0]"
726,"[datetime.datetime(2022, 11, 28, 15, 46, 51, 579624), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 15, 46, 51, 579624), 4.2, 8.6]","[datetime.datetime(2022, 11, 28, 15, 46, 51, 579624), 3.8, 6.4]","[datetime.datetime(2022, 11, 28, 15, 46, 51, 579624), 7.5, 7.2]","[datetime.datetime(2022, 11, 28, 15, 46, 51, 580624), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 15, 46, 51, 580624), 5.0, 11.5]","[datetime.datetime(2022, 11, 28, 15, 46, 51, 580624), 10.0, 19.0]"
727,"[datetime.datetime(2022, 11, 28, 15, 46, 52, 694828), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 15, 46, 52, 694828), 4.2, 8.6]","[datetime.datetime(2022, 11, 28, 15, 46, 52, 694828), 3.8, 6.4]","[datetime.datetime(2022, 11, 28, 15, 46, 52, 694828), 7.5, 7.2]","[datetime.datetime(2022, 11, 28, 15, 46, 52, 695829), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 15, 46, 52, 695829), 5.0, 11.5]","[datetime.datetime(2022, 11, 28, 15, 46, 52, 695829), 10.0, 19.0]"
728,"[datetime.datetime(2022, 11, 28, 15, 46, 53, 805183), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 15, 46, 53, 805183), 4.2, 8.6]","[datetime.datetime(2022, 11, 28, 15, 46, 53, 805183), 3.8, 6.4]","[datetime.datetime(2022, 11, 28, 15, 46, 53, 805183), 7.5, 7.2]","[datetime.datetime(2022, 11, 28, 15, 46, 53, 805183), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 15, 46, 53, 805183), 5.0, 11.5]","[datetime.datetime(2022, 11, 28, 15, 46, 53, 805183), 10.0, 19.0]"
729,"[datetime.datetime(2022, 11, 28, 15, 46, 54, 926267), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 15, 46, 54, 926267), 4.2, 8.6]","[datetime.datetime(2022, 11, 28, 15, 46, 54, 926267), 3.8, 6.4]","[datetime.datetime(2022, 11, 28, 15, 46, 54, 926267), 7.5, 7.2]","[datetime.datetime(2022, 11, 28, 15, 46, 54, 926267), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 15, 46, 54, 926267), 5.0, 11.5]","[datetime.datetime(2022, 11, 28, 15, 46, 54, 926267), 10.0, 19.0]"
730,"[datetime.datetime(2022, 11, 28, 15, 46, 56, 41496), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 15, 46, 56, 41496), 4.2, 8.6]","[datetime.datetime(2022, 11, 28, 15, 46, 56, 41496), 3.8, 6.4]","[datetime.datetime(2022, 11, 28, 15, 46, 56, 41496), 7.5, 7.2]","[datetime.datetime(2022, 11, 28, 15, 46, 56, 41496), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 15, 46, 56, 41496), 5.0, 11.5]","[datetime.datetime(2022, 11, 28, 15, 46, 56, 41496), 10.0, 19.0]"
731,"[datetime.datetime(2022, 11, 28, 15, 46, 57, 161966), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 15, 46, 57, 161966), 4.2, 8.6]","[datetime.datetime(2022, 11, 28, 15, 46, 57, 161966), 3.8, 6.4]","[datetime.datetime(2022, 11, 28, 15, 46, 57, 161966), 7.5, 7.2]","[datetime.datetime(2022, 11, 28, 15, 46, 57, 161966), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 15, 46, 57, 161966), 5.0, 11.5]","[datetime.datetime(2022, 11, 28, 15, 46, 57, 162966), 10.0, 19.0]"
732,"[datetime.datetime(2022, 11, 28, 15, 46, 58, 271010), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 15, 46, 58, 271010), 4.2, 8.6]","[datetime.datetime(2022, 11, 28, 15, 46, 58, 271010), 3.8, 6.4]","[datetime.datetime(2022, 11, 28, 15, 46, 58, 271010), 7.5, 7.2]","[datetime.datetime(2022, 11, 28, 15, 46, 58, 271010), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 15, 46, 58, 271010), 5.0, 11.5]","[datetime.datetime(2022, 11, 28, 15, 46, 58, 271010), 10.0, 19.0]"
