,Estonian Lady,Love Letter,Professor Sirius,Spring Flare,Silver Skylark,Summer Fiesta,Henry Delatt,Snake Eyes Senna
10-01-2023 14:56:35.435983,"(3.5, 11.0, 3.692307692307692)","(5.0, 11.0, 6.35)","(5.5, 10.0, 9.280000000000001)","(2.6, 5.5, 4.97948717948718)","(51.0, 550.0, 298.0)","(101.0, 650.0, 450.0)","(14.0, 180.0, 156.07142857142856)","(5.0, 14.0, 7.866666666666666)"
10-01-2023 14:56:36.676019,"(3.5, 11.0, 3.692307692307692)","(5.0, 11.0, 6.35)","(5.5, 10.0, 9.280000000000001)","(2.6, 5.5, 4.97948717948718)","(51.0, 550.0, 298.0)","(101.0, 650.0, 450.0)","(14.0, 180.0, 156.07142857142856)","(5.0, 14.0, 7.866666666666666)"
10-01-2023 14:56:38.097297,"(3.5, 11.0, 3.692307692307692)","(5.0, 11.0, 6.35)","(5.5, 10.0, 9.280000000000001)","(2.6, 5.5, 4.97948717948718)","(51.0, 550.0, 298.0)","(101.0, 650.0, 450.0)","(14.0, 180.0, 156.07142857142856)","(5.0, 14.0, 7.866666666666666)"
10-01-2023 14:56:39.460035,"(3.5, 11.0, 3.692307692307692)","(5.0, 11.0, 6.35)","(5.5, 10.0, 9.280000000000001)","(2.6, 5.5, 4.97948717948718)","(51.0, 550.0, 298.0)","(101.0, 650.0, 450.0)","(14.0, 180.0, 156.07142857142856)","(5.0, 14.0, 7.866666666666666)"
10-01-2023 14:56:40.615315,"(3.5, 11.0, 3.692307692307692)","(5.0, 11.0, 6.35)","(5.5, 10.0, 9.280000000000001)","(2.6, 5.5, 4.97948717948718)","(51.0, 550.0, 298.0)","(101.0, 650.0, 450.0)","(14.0, 180.0, 156.07142857142856)","(5.0, 14.0, 7.866666666666666)"
10-01-2023 14:56:41.674612,"(3.5, 11.0, 3.692307692307692)","(5.0, 11.0, 6.35)","(5.5, 10.0, 9.280000000000001)","(2.6, 5.5, 4.97948717948718)","(51.0, 550.0, 298.0)","(101.0, 650.0, 450.0)","(14.0, 180.0, 156.07142857142856)","(5.0, 14.0, 7.866666666666666)"
10-01-2023 14:56:42.881442,"(3.5, 11.0, 3.692307692307692)","(5.0, 11.0, 6.35)","(5.5, 10.0, 9.280000000000001)","(2.6, 5.5, 4.97948717948718)","(51.0, 550.0, 298.0)","(101.0, 650.0, 450.0)","(14.0, 180.0, 138.25)","(5.0, 14.0, 7.866666666666666)"
10-01-2023 14:56:44.053220,"(3.5, 11.0, 3.692307692307692)","(5.0, 11.0, 6.35)","(5.5, 10.0, 9.280000000000001)","(2.6, 5.5, 4.97948717948718)","(51.0, 550.0, 298.0)","(101.0, 650.0, 450.0)","(14.0, 180.0, 138.25)","(5.0, 14.0, 7.866666666666666)"
10-01-2023 14:56:45.217190,"(3.5, 11.0, 3.692307692307692)","(5.0, 11.0, 6.35)","(5.5, 10.0, 9.280000000000001)","(2.6, 5.5, 4.97948717948718)","(51.0, 550.0, 298.0)","(101.0, 650.0, 450.0)","(14.0, 180.0, 138.25)","(5.0, 14.0, 7.866666666666666)"
10-01-2023 14:56:46.382961,"(3.5, 11.0, 3.692307692307692)","(5.0, 11.0, 6.35)","(5.5, 10.0, 9.280000000000001)","(2.6, 5.5, 4.97948717948718)","(51.0, 550.0, 298.0)","(101.0, 650.0, 450.0)","(14.0, 180.0, 138.25)","(5.0, 14.0, 7.866666666666666)"
10-01-2023 14:56:47.401586,"(3.5, 11.0, 3.692307692307692)","(5.0, 11.0, 6.35)","(5.5, 10.0, 9.280000000000001)","(2.6, 5.5, 4.97948717948718)","(51.0, 550.0, 298.0)","(101.0, 650.0, 450.0)","(14.0, 180.0, 138.25)","(5.0, 14.0, 7.866666666666666)"
10-01-2023 14:56:48.474029,"(3.5, 11.0, 3.692307692307692)","(5.0, 11.0, 6.35)","(5.5, 10.0, 9.280000000000001)","(2.6, 5.5, 4.97948717948718)","(51.0, 550.0, 298.0)","(101.0, 650.0, 450.0)","(14.0, 180.0, 138.25)","(5.0, 14.0, 7.866666666666666)"
10-01-2023 14:56:49.606456,"(3.5, 11.0, 3.692307692307692)","(5.0, 11.0, 6.35)","(5.5, 10.0, 9.280000000000001)","(2.6, 5.5, 4.97948717948718)","(51.0, 550.0, 298.0)","(101.0, 650.0, 450.0)","(14.0, 180.0, 138.25)","(5.0, 14.0, 7.866666666666666)"
10-01-2023 14:56:50.859892,"(3.5, 11.0, 3.692307692307692)","(5.0, 11.0, 6.35)","(5.5, 10.0, 9.280000000000001)","(2.6, 5.5, 4.97948717948718)","(51.0, 550.0, 298.0)","(101.0, 650.0, 450.0)","(14.0, 180.0, 138.25)","(5.0, 14.0, 7.866666666666666)"
10-01-2023 14:56:51.955251,"(3.5, 11.0, 3.692307692307692)","(5.0, 11.0, 6.35)","(5.5, 10.0, 9.280000000000001)","(2.6, 5.5, 4.97948717948718)","(51.0, 550.0, 298.0)","(101.0, 650.0, 450.0)","(14.0, 180.0, 138.25)","(5.0, 14.0, 7.866666666666666)"
10-01-2023 14:56:53.165575,"(3.5, 11.0, 3.692307692307692)","(5.0, 11.0, 6.35)","(5.5, 10.0, 9.280000000000001)","(2.6, 5.5, 4.97948717948718)","(51.0, 550.0, 298.0)","(101.0, 650.0, 450.0)","(14.0, 180.0, 138.25)","(5.0, 14.0, 7.866666666666666)"
10-01-2023 14:56:54.598106,"(3.5, 11.0, 3.692307692307692)","(5.0, 11.0, 6.35)","(5.5, 10.0, 9.280000000000001)","(2.6, 5.5, 4.97948717948718)","(51.0, 550.0, 298.0)","(101.0, 650.0, 450.0)","(14.0, 180.0, 138.25)","(5.0, 14.0, 7.866666666666666)"
10-01-2023 14:56:55.964276,"(3.5, 11.0, 3.692307692307692)","(5.0, 11.0, 6.35)","(5.5, 10.0, 9.280000000000001)","(2.6, 5.5, 4.97948717948718)","(51.0, 550.0, 298.0)","(101.0, 650.0, 450.0)","(14.0, 180.0, 138.25)","(5.0, 14.0, 7.866666666666666)"
10-01-2023 14:56:57.393232,"(3.5, 11.0, 3.692307692307692)","(5.0, 11.0, 6.35)","(5.5, 10.0, 9.280000000000001)","(2.6, 5.5, 4.97948717948718)","(51.0, 550.0, 298.0)","(101.0, 650.0, 450.0)","(14.0, 180.0, 138.25)","(5.0, 14.0, 7.866666666666666)"
10-01-2023 14:56:58.592403,"(3.5, 11.0, 3.692307692307692)","(5.0, 11.0, 6.35)","(5.5, 10.0, 9.280000000000001)","(2.6, 5.5, 4.97948717948718)","(51.0, 550.0, 298.0)","(101.0, 650.0, 450.0)","(14.0, 180.0, 138.25)","(5.0, 14.0, 7.866666666666666)"
10-01-2023 14:56:59.747892,"(3.5, 11.0, 3.692307692307692)","(5.0, 11.0, 6.35)","(5.5, 10.0, 9.280000000000001)","(2.6, 5.5, 4.97948717948718)","(51.0, 550.0, 298.0)","(101.0, 650.0, 450.0)","(14.0, 180.0, 138.25)","(5.0, 14.0, 7.866666666666666)"
10-01-2023 14:57:01.129975,"(3.5, 11.0, 3.692307692307692)","(5.0, 11.0, 6.35)","(5.5, 10.0, 9.280000000000001)","(2.6, 5.5, 4.97948717948718)","(51.0, 550.0, 298.0)","(101.0, 650.0, 450.0)","(14.0, 180.0, 138.25)","(5.0, 14.0, 7.866666666666666)"
10-01-2023 14:57:02.474241,"(3.5, 11.0, 3.692307692307692)","(5.0, 11.0, 6.35)","(5.5, 10.0, 9.280000000000001)","(2.6, 5.5, 4.97948717948718)","(51.0, 550.0, 298.0)","(101.0, 650.0, 450.0)","(14.0, 180.0, 138.25)","(5.0, 14.0, 7.866666666666666)"
10-01-2023 14:57:03.643763,"(3.5, 11.0, 3.692307692307692)","(5.0, 11.0, 6.35)","(5.5, 10.0, 9.280000000000001)","(2.6, 5.5, 4.97948717948718)","(51.0, 550.0, 298.0)","(101.0, 650.0, 450.0)","(14.0, 180.0, 138.25)","(5.0, 14.0, 7.866666666666666)"
10-01-2023 14:57:04.769437,"(3.5, 11.0, 3.692307692307692)","(5.0, 11.0, 6.35)","(5.5, 10.0, 9.280000000000001)","(2.6, 5.5, 4.97948717948718)","(51.0, 550.0, 298.0)","(101.0, 650.0, 450.0)","(14.0, 180.0, 138.25)","(5.0, 14.0, 7.866666666666666)"
10-01-2023 14:57:05.881793,"(3.5, 11.0, 3.692307692307692)","(5.0, 11.0, 6.35)","(5.5, 10.0, 9.280000000000001)","(2.6, 5.5, 4.97948717948718)","(51.0, 550.0, 298.0)","(101.0, 650.0, 450.0)","(14.0, 180.0, 138.25)","(5.0, 14.0, 7.866666666666666)"
10-01-2023 14:57:07.065233,"(3.5, 11.0, 3.692307692307692)","(5.0, 11.0, 6.35)","(5.5, 10.0, 9.280000000000001)","(2.6, 5.5, 4.97948717948718)","(51.0, 550.0, 298.0)","(101.0, 650.0, 450.0)","(14.0, 180.0, 138.25)","(5.0, 14.0, 7.866666666666666)"
10-01-2023 14:57:08.198908,"(3.5, 11.0, 3.692307692307692)","(5.0, 11.0, 6.35)","(5.5, 10.0, 9.280000000000001)","(2.6, 5.5, 4.97948717948718)","(51.0, 550.0, 298.0)","(101.0, 650.0, 450.0)","(14.0, 180.0, 138.25)","(5.0, 14.0, 7.866666666666666)"
10-01-2023 14:57:09.335983,"(3.5, 11.0, 3.692307692307692)","(5.0, 11.0, 6.35)","(5.5, 10.0, 9.280000000000001)","(2.6, 5.5, 4.97948717948718)","(51.0, 550.0, 298.0)","(101.0, 650.0, 450.0)","(14.0, 180.0, 138.25)","(5.0, 14.0, 7.866666666666666)"
10-01-2023 14:57:10.474279,"(3.5, 11.0, 3.692307692307692)","(5.0, 11.0, 6.35)","(5.5, 10.0, 9.280000000000001)","(2.6, 5.5, 4.97948717948718)","(51.0, 550.0, 298.0)","(101.0, 650.0, 450.0)","(14.0, 180.0, 138.25)","(5.0, 14.0, 7.866666666666666)"
10-01-2023 14:57:11.711354,"(3.5, 11.0, 3.692307692307692)","(5.0, 11.0, 6.35)","(5.5, 10.0, 9.280000000000001)","(2.6, 5.5, 4.97948717948718)","(51.0, 550.0, 298.0)","(101.0, 650.0, 450.0)","(14.0, 180.0, 138.25)","(5.0, 14.0, 7.866666666666666)"
10-01-2023 14:57:12.943679,"(3.5, 11.0, 3.692307692307692)","(5.0, 11.0, 6.35)","(5.5, 10.0, 9.280000000000001)","(2.6, 5.5, 4.97948717948718)","(51.0, 550.0, 298.0)","(101.0, 650.0, 450.0)","(14.0, 180.0, 138.25)","(5.0, 14.0, 7.866666666666666)"
10-01-2023 14:57:14.102065,"(3.5, 11.0, 3.692307692307692)","(5.0, 11.0, 6.35)","(5.5, 10.0, 9.280000000000001)","(2.6, 5.5, 4.97948717948718)","(51.0, 550.0, 298.0)","(101.0, 650.0, 450.0)","(14.0, 180.0, 138.25)","(5.0, 14.0, 7.866666666666666)"
10-01-2023 14:57:15.246705,"(3.5, 11.0, 3.692307692307692)","(5.0, 11.0, 6.35)","(5.5, 10.0, 9.280000000000001)","(2.6, 5.5, 4.97948717948718)","(51.0, 550.0, 298.0)","(101.0, 650.0, 450.0)","(14.0, 180.0, 138.25)","(5.0, 14.0, 7.866666666666666)"
10-01-2023 14:57:16.436465,"(3.5, 11.0, 3.692307692307692)","(5.0, 11.0, 6.35)","(5.5, 10.0, 9.280000000000001)","(2.6, 5.5, 4.97948717948718)","(51.0, 550.0, 298.0)","(101.0, 650.0, 450.0)","(14.0, 180.0, 138.25)","(5.0, 14.0, 7.866666666666666)"
10-01-2023 14:57:17.668680,"(3.5, 11.0, 3.692307692307692)","(5.0, 11.0, 6.35)","(5.5, 10.0, 9.280000000000001)","(2.6, 5.5, 4.97948717948718)","(51.0, 550.0, 298.0)","(101.0, 650.0, 450.0)","(14.0, 180.0, 138.25)","(5.0, 14.0, 7.866666666666666)"
10-01-2023 14:57:18.728037,"(3.5, 11.0, 3.692307692307692)","(5.0, 11.0, 6.35)","(5.5, 10.0, 9.280000000000001)","(2.6, 5.5, 4.97948717948718)","(51.0, 550.0, 298.0)","(101.0, 650.0, 450.0)","(14.0, 180.0, 138.25)","(5.0, 14.0, 7.866666666666666)"
10-01-2023 14:57:19.724695,"(3.5, 11.0, 3.692307692307692)","(5.0, 11.0, 6.35)","(5.5, 10.0, 9.280000000000001)","(2.6, 5.5, 4.97948717948718)","(51.0, 550.0, 298.0)","(101.0, 650.0, 450.0)","(14.0, 180.0, 138.25)","(5.0, 14.0, 7.866666666666666)"
10-01-2023 14:57:20.851684,"(3.5, 11.0, 3.692307692307692)","(5.0, 11.0, 6.35)","(5.5, 10.0, 9.280000000000001)","(2.6, 5.5, 4.97948717948718)","(51.0, 550.0, 298.0)","(101.0, 650.0, 450.0)","(14.0, 180.0, 138.25)","(5.0, 14.0, 7.866666666666666)"
10-01-2023 14:57:21.979877,"(3.5, 11.0, 3.692307692307692)","(5.0, 11.0, 6.35)","(5.5, 10.0, 9.280000000000001)","(2.6, 5.5, 4.97948717948718)","(51.0, 550.0, 298.0)","(101.0, 650.0, 450.0)","(14.0, 180.0, 138.25)","(5.0, 14.0, 7.866666666666666)"
10-01-2023 14:57:23.108823,"(3.5, 11.0, 3.692307692307692)","(5.0, 11.0, 6.35)","(5.5, 10.0, 9.280000000000001)","(2.6, 5.5, 4.97948717948718)","(51.0, 550.0, 298.0)","(101.0, 650.0, 450.0)","(14.0, 180.0, 138.25)","(5.0, 14.0, 7.866666666666666)"
10-01-2023 14:57:24.254354,"(3.5, 11.0, 3.692307692307692)","(5.0, 11.0, 6.35)","(5.5, 10.0, 9.280000000000001)","(2.7, 5.5, 4.97948717948718)","(51.0, 550.0, 298.0)","(101.0, 650.0, 450.0)","(14.0, 180.0, 138.25)","(5.0, 14.0, 7.866666666666666)"
10-01-2023 14:57:25.361425,"(3.5, 11.0, 3.692307692307692)","(5.0, 11.0, 6.35)","(5.5, 10.0, 9.280000000000001)","(2.7, 5.5, 4.97948717948718)","(51.0, 550.0, 298.0)","(101.0, 650.0, 450.0)","(14.0, 180.0, 138.25)","(5.0, 14.0, 7.866666666666666)"
10-01-2023 14:57:26.493141,"(3.5, 11.0, 3.692307692307692)","(5.0, 11.0, 6.35)","(5.5, 10.0, 9.280000000000001)","(2.7, 5.5, 4.97948717948718)","(51.0, 550.0, 298.0)","(101.0, 650.0, 450.0)","(14.0, 180.0, 138.25)","(5.0, 14.0, 7.866666666666666)"
10-01-2023 14:57:27.675664,"(3.5, 11.0, 3.692307692307692)","(5.0, 11.0, 6.35)","(5.5, 10.0, 9.280000000000001)","(2.7, 5.5, 4.97948717948718)","(51.0, 550.0, 298.0)","(101.0, 650.0, 450.0)","(14.0, 180.0, 138.25)","(5.0, 14.0, 7.866666666666666)"
10-01-2023 14:57:28.877710,"(3.5, 11.0, 3.692307692307692)","(5.0, 11.0, 6.35)","(5.5, 10.0, 9.280000000000001)","(2.7, 5.5, 4.97948717948718)","(51.0, 550.0, 248.0)","(101.0, 650.0, 175.0)","(14.0, 180.0, 113.19999999999999)","(5.0, 14.0, 7.866666666666666)"
10-01-2023 14:57:30.075027,"(3.5, 11.0, 3.692307692307692)","(5.0, 11.0, 6.35)","(5.5, 10.0, 9.280000000000001)","(2.7, 5.5, 4.97948717948718)","(51.0, 450.0, 248.0)","(101.0, 650.0, 175.0)","(14.0, 180.0, 113.19999999999999)","(5.0, 14.0, 7.866666666666666)"
10-01-2023 14:57:31.213530,"(3.5, 11.0, 3.692307692307692)","(5.0, 11.0, 6.35)","(5.5, 10.0, 9.280000000000001)","(2.7, 5.5, 4.97948717948718)","(51.0, 450.0, 248.0)","(101.0, 650.0, 175.0)","(14.0, 180.0, 113.19999999999999)","(5.0, 14.0, 7.866666666666666)"
10-01-2023 14:57:32.320064,"(3.5, 11.0, 3.692307692307692)","(5.0, 11.0, 6.35)","(5.5, 10.0, 9.280000000000001)","(2.7, 5.5, 4.97948717948718)","(51.0, 450.0, 248.0)","(101.0, 650.0, 175.0)","(14.0, 180.0, 113.19999999999999)","(5.0, 14.0, 7.866666666666666)"
10-01-2023 14:57:33.422722,"(3.5, 11.0, 3.692307692307692)","(5.0, 11.0, 6.35)","(5.5, 10.0, 9.280000000000001)","(2.7, 5.5, 4.97948717948718)","(51.0, 450.0, 248.0)","(101.0, 650.0, 175.0)","(14.0, 180.0, 113.19999999999999)","(5.0, 14.0, 7.866666666666666)"
10-01-2023 14:57:34.485066,"(3.5, 11.0, 3.692307692307692)","(5.0, 11.0, 6.35)","(5.5, 10.0, 9.280000000000001)","(2.7, 5.5, 4.97948717948718)","(51.0, 450.0, 248.0)","(101.0, 650.0, 175.0)","(14.0, 180.0, 113.19999999999999)","(5.0, 14.0, 7.866666666666666)"
10-01-2023 14:57:35.598083,"(3.5, 11.0, 3.692307692307692)","(5.0, 11.0, 6.35)","(5.5, 10.0, 9.280000000000001)","(2.7, 5.5, 4.97948717948718)","(51.0, 450.0, 248.0)","(101.0, 650.0, 175.0)","(14.0, 180.0, 113.19999999999999)","(5.0, 14.0, 7.866666666666666)"
10-01-2023 14:57:36.617823,"(3.5, 11.0, 3.692307692307692)","(5.0, 11.0, 6.35)","(5.5, 10.0, 9.280000000000001)","(2.7, 5.5, 4.97948717948718)","(51.0, 450.0, 248.0)","(101.0, 650.0, 175.0)","(14.0, 180.0, 113.19999999999999)","(5.0, 14.0, 7.866666666666666)"
10-01-2023 14:57:37.771329,"(3.5, 11.0, 3.692307692307692)","(5.0, 11.0, 6.35)","(5.5, 10.0, 9.280000000000001)","(2.7, 5.5, 4.97948717948718)","(51.0, 450.0, 248.0)","(101.0, 650.0, 175.0)","(14.0, 180.0, 113.19999999999999)","(5.0, 14.0, 7.866666666666666)"
10-01-2023 14:57:38.910482,"(3.5, 11.0, 3.692307692307692)","(5.0, 11.0, 6.35)","(5.5, 10.0, 9.280000000000001)","(2.7, 5.5, 4.97948717948718)","(51.0, 450.0, 248.0)","(101.0, 650.0, 175.0)","(14.0, 180.0, 113.19999999999999)","(5.0, 14.0, 7.866666666666666)"
10-01-2023 14:57:40.128960,"(3.5, 11.0, 3.692307692307692)","(5.0, 11.0, 6.35)","(5.5, 10.0, 9.280000000000001)","(2.7, 5.5, 4.97948717948718)","(51.0, 540.0, 293.0)","(101.0, 650.0, 175.0)","(14.0, 180.0, 113.19999999999999)","(5.0, 14.0, 7.866666666666666)"
10-01-2023 14:57:41.166856,"(3.5, 11.0, 3.692307692307692)","(5.0, 11.0, 6.35)","(5.5, 10.0, 9.280000000000001)","(2.7, 5.5, 4.97948717948718)","(51.0, 540.0, 293.0)","(101.0, 650.0, 175.0)","(14.0, 180.0, 113.19999999999999)","(5.0, 14.0, 7.866666666666666)"
10-01-2023 14:57:42.226580,"(3.5, 11.0, 3.692307692307692)","(5.0, 11.0, 7.65)","(5.5, 10.0, 9.544444444444444)","(2.7, 5.5, 5.23529411764706)","(51.0, 540.0, 293.0)","(101.0, 650.0, 175.0)","(14.0, 180.0, 113.19999999999999)","(5.0, 14.0, 7.866666666666666)"
10-01-2023 14:57:43.328732,"(3.5, 11.0, 3.692307692307692)","(5.0, 10.5, 7.65)","(5.5, 9.8, 9.544444444444444)","(2.7, 5.4, 5.23529411764706)","(51.0, 540.0, 293.0)","(101.0, 650.0, 175.0)","(14.0, 180.0, 113.19999999999999)","(5.0, 14.0, 7.866666666666666)"
10-01-2023 14:57:44.392120,"(3.5, 11.0, 3.692307692307692)","(5.0, 10.5, 7.65)","(5.5, 9.8, 9.544444444444444)","(2.7, 5.4, 5.23529411764706)","(51.0, 540.0, 293.0)","(101.0, 650.0, 450.0)","(14.0, 180.0, 138.25)","(5.0, 14.0, 7.866666666666666)"
10-01-2023 14:57:45.477837,"(3.5, 11.0, 3.692307692307692)","(5.0, 10.5, 7.65)","(5.5, 9.8, 9.544444444444444)","(2.7, 5.4, 5.23529411764706)","(51.0, 540.0, 293.0)","(101.0, 650.0, 352.5)","(14.0, 180.0, 138.25)","(5.0, 14.0, 7.866666666666666)"
10-01-2023 14:57:46.634700,"(3.5, 11.0, 3.692307692307692)","(5.0, 10.5, 7.65)","(5.5, 9.8, 9.544444444444444)","(2.6, 5.4, 5.23529411764706)","(51.0, 540.0, 293.0)","(101.0, 650.0, 352.5)","(14.0, 180.0, 138.25)","(5.0, 14.0, 7.866666666666666)"
10-01-2023 14:57:47.867027,"(3.5, 11.0, 3.692307692307692)","(5.0, 10.5, 7.65)","(5.5, 9.8, 9.544444444444444)","(2.6, 5.4, 5.23529411764706)","(51.0, 540.0, 293.0)","(101.0, 650.0, 352.5)","(14.0, 180.0, 138.25)","(5.0, 14.0, 7.866666666666666)"
10-01-2023 14:57:49.092150,"(3.5, 11.0, 3.692307692307692)","(5.0, 10.5, 7.65)","(5.5, 9.8, 9.544444444444444)","(2.6, 5.4, 5.23529411764706)","(51.0, 540.0, 293.0)","(101.0, 650.0, 352.5)","(14.0, 180.0, 156.07142857142856)","(5.0, 14.0, 7.866666666666666)"
10-01-2023 14:57:50.325475,"(3.5, 11.0, 3.692307692307692)","(5.0, 10.5, 7.65)","(5.5, 9.8, 8.675)","(2.6, 5.4, 5.23529411764706)","(51.0, 540.0, 293.0)","(101.0, 650.0, 352.5)","(14.0, 180.0, 156.07142857142856)","(5.0, 14.0, 7.866666666666666)"
10-01-2023 14:57:51.484008,"(3.5, 11.0, 3.692307692307692)","(5.0, 10.5, 7.65)","(5.5, 9.8, 8.675)","(2.6, 5.4, 5.23529411764706)","(51.0, 540.0, 293.0)","(101.0, 650.0, 352.5)","(14.0, 180.0, 156.07142857142856)","(5.0, 14.0, 11.37142857142857)"
10-01-2023 14:57:52.704461,"(3.5, 11.0, 3.692307692307692)","(5.0, 10.5, 7.65)","(5.5, 9.8, 8.675)","(2.6, 5.4, 5.23529411764706)","(51.0, 540.0, 298.0)","(101.0, 650.0, 450.0)","(14.0, 180.0, 138.125)","(5.0, 14.0, 11.37142857142857)"
10-01-2023 14:57:53.944164,"(3.5, 11.0, 3.692307692307692)","(5.0, 10.5, 7.65)","(5.5, 9.8, 8.675)","(2.6, 5.4, 5.23529411764706)","(51.0, 550.0, 298.0)","(101.0, 650.0, 352.5)","(14.0, 180.0, 138.125)","(5.0, 14.0, 11.37142857142857)"
10-01-2023 14:57:55.228922,"(3.5, 11.0, 3.692307692307692)","(5.0, 10.5, 7.65)","(5.5, 9.8, 8.525)","(2.6, 5.4, 5.23529411764706)","(51.0, 550.0, 298.0)","(101.0, 650.0, 352.5)","(14.0, 180.0, 7501.75)","(5.0, 14.0, 11.37142857142857)"
10-01-2023 14:57:56.433000,"(3.5, 12.0, 5.12)","(5.0, 10.5, 7.5)","(5.5, 9.8, 9.516666666666667)","(2.6, 5.4, 5.120000000000001)","(51.0, 550.0, 298.0)","(101.0, 650.0, 352.5)","(14.0, 99998, 156.07142857142856)","(5.0, 14.0, 11.37142857142857)"
10-01-2023 14:57:57.588875,"(3.5, 11.0, 3.692307692307692)","(5.0, 10.5, 10.223809523809525)","(5.5, 9.8, 9.544444444444444)","(2.6, 5.4, 5.120000000000001)","(51.0, 550.0, 298.0)","(101.0, 650.0, 352.5)","(14.0, 180.0, 156.07142857142856)","(5.0, 14.0, 11.37142857142857)"
10-01-2023 14:57:58.770662,"(3.5, 11.0, 3.692307692307692)","(5.0, 10.5, 10.223809523809525)","(5.5, 9.8, 8.675)","(2.6, 5.4, 5.120000000000001)","(51.0, 550.0, 298.0)","(101.0, 650.0, 352.5)","(14.0, 180.0, 156.07142857142856)","(5.0, 14.0, 11.37142857142857)"
10-01-2023 14:57:59.947618,"(3.5, 11.0, 3.692307692307692)","(5.0, 10.5, 10.223809523809525)","(5.5, 9.8, 8.675)","(2.6, 5.4, 5.120000000000001)","(51.0, 550.0, 298.0)","(101.0, 650.0, 352.5)","(14.0, 180.0, 156.07142857142856)","(5.0, 14.0, 11.37142857142857)"
10-01-2023 14:58:01.086075,"(3.5, 11.0, 3.692307692307692)","(5.0, 10.5, 10.223809523809525)","(5.5, 9.8, 8.675)","(2.6, 5.4, 5.120000000000001)","(51.0, 550.0, 298.0)","(101.0, 650.0, 450.0)","(14.0, 180.0, 156.07142857142856)","(5.0, 14.0, 11.37142857142857)"
10-01-2023 14:58:02.295836,"(3.5, 11.0, 3.692307692307692)","(5.0, 10.5, 10.223809523809525)","(5.5, 9.8, 8.675)","(2.6, 5.4, 5.120000000000001)","(51.0, 550.0, 298.0)","(101.0, 650.0, 352.5)","(14.0, 180.0, 156.07142857142856)","(5.0, 14.0, 11.37142857142857)"
10-01-2023 14:58:03.442947,"(3.5, 11.0, 3.692307692307692)","(5.0, 10.5, 10.223809523809525)","(5.5, 9.8, 8.675)","(2.6, 5.4, 5.120000000000001)","(51.0, 550.0, 298.0)","(101.0, 650.0, 352.5)","(14.0, 180.0, 156.07142857142856)","(5.0, 14.0, 11.37142857142857)"
10-01-2023 14:58:04.633834,"(3.5, 11.0, 3.692307692307692)","(5.0, 10.5, 10.223809523809525)","(5.5, 9.8, 8.675)","(2.6, 5.4, 5.120000000000001)","(51.0, 550.0, 298.0)","(101.0, 650.0, 352.5)","(14.0, 180.0, 156.07142857142856)","(5.0, 14.0, 11.37142857142857)"
10-01-2023 14:58:05.813040,"(3.5, 11.0, 3.692307692307692)","(5.0, 10.5, 10.223809523809525)","(5.5, 9.8, 8.675)","(2.6, 5.4, 5.120000000000001)","(51.0, 550.0, 298.0)","(101.0, 650.0, 352.5)","(14.0, 180.0, 156.07142857142856)","(5.0, 14.0, 11.37142857142857)"
10-01-2023 14:58:06.938398,"(3.5, 11.0, 3.692307692307692)","(5.0, 10.5, 10.223809523809525)","(5.5, 9.8, 8.675)","(2.6, 5.4, 5.120000000000001)","(51.0, 550.0, 298.0)","(101.0, 650.0, 352.5)","(14.0, 180.0, 156.07142857142856)","(5.0, 14.0, 11.37142857142857)"
10-01-2023 14:58:08.078115,"(3.5, 11.0, 3.692307692307692)","(5.0, 10.5, 10.223809523809525)","(5.5, 9.8, 6.987500000000001)","(2.6, 5.4, 5.120000000000001)","(51.0, 550.0, 298.0)","(101.0, 650.0, 352.5)","(14.0, 180.0, 156.07142857142856)","(5.0, 14.0, 11.37142857142857)"
10-01-2023 14:58:09.262122,"(3.5, 11.0, 3.692307692307692)","(5.0, 10.5, 10.223809523809525)","(5.5, 9.8, 6.987500000000001)","(2.6, 5.4, 5.120000000000001)","(51.0, 550.0, 298.0)","(101.0, 650.0, 352.5)","(14.0, 180.0, 156.07142857142856)","(5.0, 14.0, 11.37142857142857)"
10-01-2023 14:58:10.444164,"(3.5, 11.0, 3.692307692307692)","(5.0, 10.5, 10.223809523809525)","(5.5, 9.8, 6.987500000000001)","(2.6, 5.4, 5.120000000000001)","(51.0, 550.0, 298.0)","(101.0, 650.0, 352.5)","(14.0, 180.0, 156.07142857142856)","(5.0, 14.0, 9.45)"
10-01-2023 14:58:11.618597,"(3.5, 11.0, 3.692307692307692)","(5.0, 10.5, 10.223809523809525)","(5.5, 9.8, 6.987500000000001)","(2.6, 5.4, 5.120000000000001)","(51.0, 550.0, 298.0)","(101.0, 650.0, 352.5)","(14.0, 180.0, 156.07142857142856)","(5.0, 14.0, 10.633333333333333)"
10-01-2023 14:58:12.677799,"(3.5, 11.0, 3.692307692307692)","(5.0, 10.5, 9.075)","(5.5, 9.8, 6.987500000000001)","(2.6, 5.4, 5.120000000000001)","(51.0, 550.0, 298.0)","(101.0, 650.0, 352.5)","(14.0, 180.0, 156.07142857142856)","(5.0, 13.5, 10.633333333333333)"
10-01-2023 14:58:13.797030,"(3.5, 11.0, 3.692307692307692)","(5.0, 10.5, 9.075)","(5.5, 9.8, 6.987500000000001)","(2.6, 5.4, 5.120000000000001)","(51.0, 550.0, 298.0)","(101.0, 650.0, 352.5)","(14.0, 180.0, 156.07142857142856)","(5.0, 13.5, 10.633333333333333)"
