,Prince Of Melton,Liverpool Street,Summer Season,Very Unstable,Stormy Trench,Its Luigi
11-01-2023 15:42:05.439753,"(3.1, 4.2, 3.2441379310344827)","(20.0, 200.0, 80.66666666666666)","(4.8, 7.6, 5.65)","(3.0, 4.8, 3.422222222222222)","(3.6, 10.5, 7.55)","(10.0, 19.0, 14.666666666666666)"
11-01-2023 15:42:06.525171,"(3.1, 4.2, 3.0330434782608697)","(20.0, 200.0, 80.66666666666666)","(4.8, 7.6, 5.65)","(3.0, 4.8, 3.422222222222222)","(3.6, 10.5, 7.65)","(10.0, 19.0, 14.666666666666666)"
11-01-2023 15:42:07.591632,"(3.1, 4.2, 3.0330434782608697)","(20.0, 200.0, 80.66666666666666)","(4.8, 7.6, 5.65)","(3.0, 4.8, 3.422222222222222)","(3.6, 10.5, 9.566666666666666)","(10.0, 19.0, 14.666666666666666)"
11-01-2023 15:42:08.549682,"(3.1, 4.2, 3.0330434782608697)","(20.0, 200.0, 80.66666666666666)","(4.8, 7.6, 5.65)","(3.0, 4.8, 3.422222222222222)","(3.6, 10.5, 9.566666666666666)","(10.0, 19.0, 14.666666666666666)"
11-01-2023 15:42:09.577878,"(3.1, 4.2, 3.0330434782608697)","(20.0, 200.0, 80.66666666666666)","(4.8, 7.6, 5.65)","(3.0, 4.8, 3.422222222222222)","(3.6, 10.5, 9.583333333333332)","(10.0, 19.0, 14.666666666666666)"
11-01-2023 15:42:10.767628,"(3.1, 4.2, 3.0193548387096776)","(20.0, 200.0, 80.66666666666666)","(4.8, 7.6, 5.65)","(3.0, 4.8, 3.422222222222222)","(3.6, 10.5, 9.583333333333332)","(10.0, 19.0, 14.666666666666666)"
11-01-2023 15:42:12.024749,"(3.1, 4.2, 3.0193548387096776)","(20.0, 200.0, 80.66666666666666)","(4.8, 7.6, 5.65)","(3.0, 4.8, 3.422222222222222)","(3.6, 10.5, 7.85)","(10.0, 19.0, 14.666666666666666)"
11-01-2023 15:42:13.175500,"(3.1, 4.2, 3.0193548387096776)","(20.0, 200.0, 80.66666666666666)","(4.8, 7.6, 5.65)","(3.0, 4.8, 3.422222222222222)","(3.6, 10.5, 9.616666666666667)","(10.0, 19.0, 14.666666666666666)"
11-01-2023 15:42:14.258467,"(3.1, 4.2, 3.0193548387096776)","(20.0, 200.0, 80.66666666666666)","(4.8, 7.6, 5.65)","(3.0, 4.8, 3.422222222222222)","(3.6, 10.5, 9.616666666666667)","(10.0, 19.0, 14.666666666666666)"
11-01-2023 15:42:15.394701,"(3.1, 4.2, 3.0193548387096776)","(20.0, 200.0, 80.66666666666666)","(4.8, 7.6, 5.65)","(3.0, 4.8, 3.422222222222222)","(3.6, 10.5, 9.616666666666667)","(10.0, 19.0, 14.666666666666666)"
11-01-2023 15:42:16.502291,"(3.1, 4.2, 3.0193548387096776)","(20.0, 200.0, 80.66666666666666)","(4.8, 7.6, 5.65)","(3.0, 4.8, 3.422222222222222)","(3.6, 10.5, 9.616666666666667)","(10.0, 19.0, 14.363636363636363)"
11-01-2023 15:42:17.614599,"(3.1, 4.2, 3.0193548387096776)","(20.0, 200.0, 80.66666666666666)","(4.8, 7.6, 5.65)","(3.0, 4.8, 3.422222222222222)","(3.6, 10.5, 9.616666666666667)","(10.0, 19.0, 11.857142857142858)"
11-01-2023 15:42:18.712050,"(3.1, 4.2, 3.0193548387096776)","(20.0, 200.0, 110.5)","(4.8, 7.6, 5.65)","(3.0, 4.8, 3.422222222222222)","(3.6, 10.5, 9.616666666666667)","(10.0, 19.0, 13.75)"
11-01-2023 15:42:19.699275,"(3.1, 4.2, 3.0193548387096776)","(20.0, 200.0, 110.5)","(4.8, 7.6, 5.65)","(3.0, 4.8, 3.422222222222222)","(3.6, 10.5, 9.616666666666667)","(10.0, 18.5, 13.75)"
11-01-2023 15:42:20.841482,"(3.1, 4.2, 3.0193548387096776)","(20.0, 200.0, 80.66666666666666)","(4.8, 7.6, 5.65)","(3.0, 4.8, 3.422222222222222)","(3.6, 10.5, 9.616666666666667)","(10.0, 18.5, 13.75)"
11-01-2023 15:42:21.966222,"(3.1, 4.2, 3.0193548387096776)","(20.0, 200.0, 80.66666666666666)","(4.8, 7.6, 5.65)","(3.0, 4.8, 3.422222222222222)","(3.6, 10.5, 9.616666666666667)","(10.0, 18.5, 13.75)"
11-01-2023 15:42:23.051857,"(3.1, 4.2, 3.0193548387096776)","(20.0, 200.0, 80.66666666666666)","(4.8, 7.6, 5.65)","(3.0, 4.8, 3.422222222222222)","(3.6, 10.5, 9.616666666666667)","(10.0, 18.5, 13.75)"
11-01-2023 15:42:24.118353,"(3.1, 4.2, 3.0193548387096776)","(20.0, 200.0, 80.66666666666666)","(4.8, 7.6, 5.65)","(3.0, 4.8, 3.422222222222222)","(3.6, 10.5, 9.616666666666667)","(10.0, 18.5, 13.75)"
11-01-2023 15:42:25.196234,"(3.1, 4.2, 3.0193548387096776)","(20.0, 200.0, 80.66666666666666)","(4.8, 7.6, 5.65)","(3.0, 4.8, 3.422222222222222)","(3.6, 10.5, 9.616666666666667)","(10.0, 18.5, 13.75)"
11-01-2023 15:42:26.320128,"(3.1, 4.2, 3.0193548387096776)","(20.0, 200.0, 80.66666666666666)","(4.8, 7.6, 5.65)","(3.0, 4.8, 3.422222222222222)","(3.6, 10.5, 9.616666666666667)","(10.0, 18.5, 13.75)"
11-01-2023 15:42:27.496799,"(3.1, 4.2, 3.0193548387096776)","(20.0, 200.0, 80.66666666666666)","(4.8, 7.6, 5.65)","(3.0, 4.8, 3.422222222222222)","(3.6, 10.5, 9.616666666666667)","(10.0, 18.5, 13.75)"
11-01-2023 15:42:28.583389,"(3.1, 4.2, 3.0193548387096776)","(20.0, 200.0, 80.66666666666666)","(4.8, 7.6, 5.65)","(3.0, 4.8, 3.422222222222222)","(3.6, 10.5, 9.616666666666667)","(10.0, 18.5, 13.75)"
11-01-2023 15:42:29.555612,"(3.1, 4.2, 3.0193548387096776)","(20.0, 200.0, 80.66666666666666)","(4.8, 7.6, 5.65)","(3.0, 4.8, 3.422222222222222)","(3.6, 10.5, 9.616666666666667)","(10.0, 18.5, 13.75)"
11-01-2023 15:42:30.688194,"(3.1, 4.2, 3.0193548387096776)","(20.0, 200.0, 80.66666666666666)","(4.8, 7.6, 5.65)","(3.0, 4.8, 3.422222222222222)","(3.6, 10.5, 9.616666666666667)","(10.0, 18.5, 13.75)"
11-01-2023 15:42:31.799000,"(3.1, 4.2, 3.0193548387096776)","(20.0, 200.0, 80.66666666666666)","(4.8, 7.6, 5.65)","(3.0, 4.8, 3.422222222222222)","(3.6, 10.5, 9.616666666666667)","(10.0, 18.5, 13.75)"
11-01-2023 15:42:32.879114,"(3.1, 4.2, 3.0193548387096776)","(20.0, 200.0, 80.66666666666666)","(4.8, 7.6, 5.65)","(3.0, 4.8, 3.422222222222222)","(3.6, 10.5, 9.616666666666667)","(10.0, 18.5, 13.75)"
11-01-2023 15:42:33.910284,"(3.1, 4.2, 3.0193548387096776)","(20.0, 200.0, 80.66666666666666)","(4.8, 7.6, 5.65)","(3.0, 4.8, 3.422222222222222)","(3.6, 10.5, 9.616666666666667)","(10.0, 18.5, 13.75)"
11-01-2023 15:42:34.983560,"(3.1, 4.2, 3.0193548387096776)","(20.0, 200.0, 80.66666666666666)","(4.8, 7.6, 5.65)","(3.0, 4.8, 3.422222222222222)","(3.6, 10.5, 9.616666666666667)","(10.0, 18.5, 13.75)"
11-01-2023 15:42:36.069672,"(3.1, 4.2, 3.0193548387096776)","(20.0, 200.0, 80.66666666666666)","(4.8, 7.6, 5.65)","(3.0, 4.8, 3.422222222222222)","(3.6, 10.5, 9.616666666666667)","(10.0, 18.5, 13.75)"
11-01-2023 15:42:37.125961,"(3.1, 4.2, 3.0193548387096776)","(20.0, 200.0, 80.66666666666666)","(4.8, 7.6, 5.65)","(3.0, 4.8, 3.422222222222222)","(3.6, 10.5, 9.616666666666667)","(10.0, 18.5, 13.75)"
11-01-2023 15:42:38.310608,"(3.1, 4.2, 3.0193548387096776)","(20.0, 200.0, 80.66666666666666)","(4.8, 7.6, 5.65)","(3.0, 4.8, 3.422222222222222)","(3.6, 10.5, 9.616666666666667)","(10.0, 18.5, 13.75)"
11-01-2023 15:42:39.309254,"(3.1, 4.2, 3.0193548387096776)","(20.0, 200.0, 80.66666666666666)","(4.8, 7.6, 5.65)","(3.0, 4.8, 3.422222222222222)","(3.6, 10.5, 9.616666666666667)","(10.0, 18.5, 13.75)"
11-01-2023 15:42:40.351641,"(3.1, 4.2, 3.0193548387096776)","(20.0, 200.0, 80.66666666666666)","(4.8, 7.6, 5.24)","(3.0, 4.8, 3.422222222222222)","(3.6, 10.5, 6.533333333333333)","(10.0, 18.5, 13.75)"
11-01-2023 15:42:41.483747,"(3.1, 4.2, 3.214285714285714)","(20.0, 200.0, 80.66666666666666)","(4.8, 6.2, 5.24)","(3.0, 4.8, 3.422222222222222)","(3.6, 9.0, 6.12)","(10.0, 18.5, 13.75)"
11-01-2023 15:42:42.492104,"(3.1, 4.2, 3.135483870967742)","(20.0, 200.0, 80.66666666666666)","(4.8, 6.2, 5.24)","(3.0, 4.8, 3.422222222222222)","(3.6, 9.0, 6.12)","(10.0, 18.5, 16.353846153846153)"
11-01-2023 15:42:43.524217,"(3.1, 4.2, 3.135483870967742)","(20.0, 200.0, 80.66666666666666)","(4.8, 7.8, 5.28)","(3.0, 4.8, 3.422222222222222)","(3.6, 9.0, 6.12)","(10.0, 18.5, 16.353846153846153)"
11-01-2023 15:42:44.572018,"(3.1, 4.1, 3.2)","(20.0, 200.0, 80.66666666666666)","(4.8, 7.8, 5.28)","(3.0, 4.7, 3.411111111111111)","(3.6, 9.0, 6.12)","(10.0, 18.5, 16.95)"
11-01-2023 15:42:45.616229,"(3.1, 4.1, 3.2)","(20.0, 200.0, 80.66666666666666)","(4.8, 7.8, 5.254545454545455)","(3.0, 4.7, 3.395)","(3.6, 9.0, 6.12)","(10.0, 18.5, 16.95)"
11-01-2023 15:42:46.752180,"(3.1, 4.1, 3.2)","(20.0, 200.0, 80.66666666666666)","(4.8, 7.8, 5.466666666666667)","(3.0, 4.7, 3.395)","(3.6, 9.0, 6.12)","(10.0, 18.5, 16.95)"
11-01-2023 15:42:47.782432,"(3.1, 4.1, 3.2)","(20.0, 200.0, 80.66666666666666)","(4.8, 7.8, 5.466666666666667)","(3.0, 4.7, 3.395)","(3.6, 9.0, 5.800000000000001)","(10.0, 18.5, 16.95)"
11-01-2023 15:42:48.730659,"(3.1, 4.1, 3.2)","(20.0, 200.0, 80.66666666666666)","(4.8, 7.8, 5.466666666666667)","(3.0, 4.7, 3.395)","(3.6, 9.0, 5.800000000000001)","(10.0, 18.5, 16.95)"
11-01-2023 15:42:49.853485,"(3.1, 4.1, 3.2)","(20.0, 200.0, 80.66666666666666)","(4.8, 7.6, 5.216666666666667)","(3.0, 4.7, 3.395)","(3.6, 9.0, 5.800000000000001)","(10.0, 18.5, 16.95)"
11-01-2023 15:42:50.897009,"(3.1, 4.1, 3.2)","(20.0, 200.0, 80.66666666666666)","(4.8, 7.6, 5.216666666666667)","(3.0, 4.7, 3.395)","(3.6, 9.0, 5.800000000000001)","(10.0, 18.5, 16.95)"
11-01-2023 15:42:51.968376,"(3.1, 4.1, 3.2)","(20.0, 200.0, 80.66666666666666)","(4.8, 7.6, 5.2)","(3.0, 4.7, 3.395)","(3.6, 9.0, 5.800000000000001)","(10.0, 18.5, 16.95)"
11-01-2023 15:42:52.986678,"(3.1, 4.1, 3.2)","(20.0, 200.0, 80.66666666666666)","(4.8, 7.6, 5.2)","(3.0, 4.7, 3.395)","(3.6, 9.0, 5.800000000000001)","(10.0, 18.5, 16.95)"
11-01-2023 15:42:54.005677,"(3.1, 4.1, 3.2)","(20.0, 200.0, 80.66666666666666)","(4.8, 7.6, 5.2)","(3.0, 4.7, 3.395)","(3.6, 9.0, 5.800000000000001)","(10.0, 18.5, 16.95)"
11-01-2023 15:42:55.143164,"(3.1, 4.1, 3.2)","(20.0, 200.0, 80.66666666666666)","(4.8, 7.6, 5.2)","(3.0, 4.7, 3.395)","(3.6, 9.0, 5.800000000000001)","(10.0, 18.5, 16.95)"
11-01-2023 15:42:56.263671,"(3.1, 4.1, 3.2)","(20.0, 200.0, 80.66666666666666)","(4.8, 7.6, 5.2)","(3.0, 4.7, 3.395)","(3.6, 9.0, 5.800000000000001)","(10.0, 18.5, 16.95)"
11-01-2023 15:42:57.296217,"(3.1, 4.1, 3.2)","(20.0, 200.0, 80.66666666666666)","(4.8, 7.6, 5.2)","(3.0, 4.7, 3.395)","(3.6, 9.0, 5.800000000000001)","(10.0, 18.5, 16.95)"
11-01-2023 15:42:58.375640,"(3.1, 4.1, 3.2)","(20.0, 200.0, 80.66666666666666)","(4.8, 7.6, 5.2)","(3.0, 4.7, 3.395)","(3.6, 9.0, 5.800000000000001)","(10.0, 18.5, 16.95)"
11-01-2023 15:42:59.518694,"(3.1, 4.1, 3.2)","(20.0, 200.0, 80.66666666666666)","(4.8, 7.6, 5.2)","(3.0, 4.7, 3.395)","(3.6, 9.0, 5.800000000000001)","(10.0, 18.5, 16.95)"
11-01-2023 15:43:00.590480,"(3.1, 4.1, 3.2)","(20.0, 200.0, 80.66666666666666)","(4.8, 7.6, 5.2)","(3.0, 4.7, 3.3708333333333336)","(3.6, 9.0, 5.800000000000001)","(10.0, 18.5, 17.03157894736842)"
11-01-2023 15:43:01.662853,"(3.1, 4.1, 3.2)","(20.0, 200.0, 80.66666666666666)","(4.8, 7.6, 5.2)","(3.0, 4.7, 3.3708333333333336)","(3.6, 9.0, 5.800000000000001)","(10.0, 18.5, 17.03157894736842)"
11-01-2023 15:43:02.736580,"(3.1, 4.1, 3.2)","(20.0, 200.0, 80.66666666666666)","(4.8, 7.6, 5.184615384615385)","(3.0, 4.7, 3.3708333333333336)","(3.6, 9.0, 5.800000000000001)","(10.0, 18.5, 16.994285714285713)"
11-01-2023 15:43:03.747445,"(3.1, 4.1, 3.2)","(20.0, 190.0, 34.0)","(4.8, 7.4, 5.12)","(3.0, 4.7, 3.3708333333333336)","(3.6, 9.0, 5.800000000000001)","(10.0, 18.0, 16.767647058823528)"
11-01-2023 15:43:04.864609,"(3.1, 4.1, 3.2)","(20.0, 190.0, 34.0)","(4.8, 7.4, 5.12)","(3.0, 4.7, 3.3708333333333336)","(3.6, 9.0, 6.12)","(10.0, 17.5, 15.07)"
11-01-2023 15:43:06.018730,"(3.1, 4.1, 3.2)","(20.0, 190.0, 34.0)","(4.8, 7.4, 5.05)","(3.0, 4.7, 3.3708333333333336)","(3.6, 9.0, 6.314285714285714)","(10.0, 17.5, 14.533333333333333)"
11-01-2023 15:43:06.995938,"(3.1, 4.0, 3.56)","(20.0, 180.0, 100.5)","(4.8, 7.4, 5.881538461538462)","(3.0, 4.7, 3.3708333333333336)","(3.6, 8.6, 6.314285714285714)","(10.0, 17.0, 14.41)"
11-01-2023 15:43:08.053191,"(3.1, 3.95, 3.6954545454545458)","(20.0, 180.0, 100.5)","(4.8, 7.0, 5.866666666666667)","(3.0, 4.7, 4.107692307692307)","(3.6, 8.6, 5.7555555555555555)","(10.0, 17.0, 14.876470588235293)"
11-01-2023 15:43:09.241031,"(3.1, 3.9, 3.6636363636363636)","(20.0, 170.0, 95.5)","(4.8, 6.8, 5.633333333333334)","(3.0, 4.7, 3.771875)","(3.6, 8.6, 5.736842105263158)","(10.0, 16.5, 15.58)"
11-01-2023 15:43:10.284450,"(3.1, 3.85, 3.631818181818182)","(20.0, 170.0, 95.5)","(4.8, 6.8, 5.633333333333334)","(3.0, 4.7, 3.6416666666666666)","(3.6, 8.6, 6.4)","(10.0, 16.5, 15.337931034482759)"
11-01-2023 15:43:11.407079,"(3.1, 3.8, 3.382758620689655)","(20.0, 170.0, 95.5)","(4.8, 6.8, 5.633333333333334)","(3.0, 4.6, 4.416666666666666)","(3.6, 8.4, 6.266666666666667)","(10.0, 16.0, 15.337931034482759)"
11-01-2023 15:43:12.547592,"(3.1, 3.75, 3.5)","(20.0, 170.0, 29.384615384615387)","(4.8, 6.8, 5.76)","(3.0, 4.6, 3.9699999999999998)","(3.6, 8.0, 7.288888888888889)","(10.0, 16.0, 14.39375)"
11-01-2023 15:43:13.538029,"(3.1, 3.75, 3.5)","(20.0, 130.0, 29.384615384615387)","(4.8, 6.6, 5.76)","(3.0, 4.6, 4.36923076923077)","(3.6, 7.8, 6.3999999999999995)","(10.0, 15.5, 14.39375)"
11-01-2023 15:43:14.851756,"(3.1, 3.75, 3.5100000000000002)","(20.0, 130.0, 37.5)","(4.8, 6.6, 5.632258064516129)","(3.0, 4.4, 4.15)","(3.6, 7.6, 6.3999999999999995)","(10.0, 15.5, 13.167441860465116)"
11-01-2023 15:43:16.018541,"(3.1, 3.75, 3.5100000000000002)","(20.0, 120.0, 37.5)","(4.8, 6.6, 5.657142857142857)","(3.0, 4.4, 4.237500000000001)","(3.6, 7.6, 6.666666666666667)","(10.0, 15.5, 13.167441860465116)"
11-01-2023 15:43:17.116591,"(3.1, 3.7, 3.463157894736842)","(20.0, 110.0, 35.833333333333336)","(4.8, 6.4, 5.657142857142857)","(3.0, 4.4, 4.237500000000001)","(3.6, 7.2, 6.666666666666667)","(10.0, 15.5, 13.167441860465116)"
11-01-2023 15:43:18.242312,"(3.1, 3.7, 3.463157894736842)","(20.0, 110.0, 35.833333333333336)","(4.8, 6.4, 5.628571428571428)","(3.0, 4.4, 4.237500000000001)","(3.6, 7.2, 6.666666666666667)","(10.0, 15.5, 13.167441860465116)"
11-01-2023 15:43:19.327779,"(3.1, 3.7, 3.463157894736842)","(20.0, 90.0, 27.9)","(4.8, 6.4, 5.628571428571428)","(3.0, 4.4, 4.237500000000001)","(3.6, 7.2, 6.933333333333333)","(10.0, 15.5, 13.167441860465116)"
11-01-2023 15:43:20.458029,"(3.1, 3.7, 3.463157894736842)","(20.0, 80.0, 26.9)","(4.8, 6.4, 6.064516129032258)","(3.0, 4.4, 4.033333333333333)","(3.6, 7.6, 6.6)","(10.0, 15.5, 13.11190476190476)"
11-01-2023 15:43:21.600394,"(3.1, 3.7, 3.584090909090909)","(20.0, 80.0, 26.9)","(4.8, 6.4, 6.064516129032258)","(3.0, 4.6, 4.033333333333333)","(3.6, 7.6, 6.6)","(10.0, 15.5, 13.11190476190476)"
11-01-2023 15:43:22.757975,"(3.1, 3.7, 3.584090909090909)","(20.0, 80.0, 26.9)","(4.8, 6.4, 6.064516129032258)","(3.0, 4.6, 4.033333333333333)","(3.6, 7.6, 6.6)","(10.0, 15.5, 13.167441860465116)"
11-01-2023 15:43:23.779040,"(3.1, 3.7, 3.584090909090909)","(20.0, 80.0, 26.9)","(4.8, 6.4, 6.064516129032258)","(3.0, 4.6, 3.914285714285714)","(3.6, 7.6, 6.6)","(10.0, 15.5, 13.167441860465116)"
11-01-2023 15:43:24.998605,"(3.1, 3.7, 3.584090909090909)","(20.0, 75.0, 50.8)","(4.8, 6.4, 6.064516129032258)","(3.0, 4.6, 4.033333333333333)","(3.6, 7.6, 6.8)","(10.0, 15.5, 13.167441860465116)"
11-01-2023 15:43:26.246734,"(3.1, 3.7, 3.584090909090909)","(20.0, 70.0, 59.33333333333333)","(4.8, 6.4, 6.064516129032258)","(3.0, 4.5, 4.233333333333333)","(3.6, 7.4, 6.6)","(10.0, 15.5, 13.167441860465116)"
11-01-2023 15:43:27.537467,"(3.1, 3.7, 3.584090909090909)","(20.0, 70.0, 59.33333333333333)","(4.8, 6.4, 6.064516129032258)","(3.0, 4.5, 4.3999999999999995)","(3.6, 7.6, 6.228571428571429)","(10.0, 15.5, 13.167441860465116)"
11-01-2023 15:43:28.670174,"(3.1, 3.7, 3.3694444444444445)","(20.0, 70.0, 59.33333333333333)","(4.8, 6.4, 5.812903225806452)","(3.0, 4.6, 4.15)","(3.6, 7.8, 6.228571428571429)","(10.0, 15.5, 13.167441860465116)"
11-01-2023 15:43:29.966457,"(3.1, 3.7, 3.3694444444444445)","(20.0, 70.0, 53.391304347826086)","(4.8, 6.4, 5.812903225806452)","(3.0, 4.6, 4.15)","(3.6, 7.8, 6.228571428571429)","(10.0, 15.5, 13.167441860465116)"
11-01-2023 15:43:31.113208,"(3.1, 3.7, 3.3694444444444445)","(20.0, 60.0, 53.391304347826086)","(4.8, 6.4, 5.812903225806452)","(3.0, 4.6, 4.15)","(3.6, 7.8, 6.228571428571429)","(10.0, 15.5, 13.167441860465116)"
11-01-2023 15:43:32.293638,"(3.1, 3.7, 3.3694444444444445)","(20.0, 60.0, 53.391304347826086)","(4.8, 6.4, 5.812903225806452)","(3.0, 4.6, 4.15)","(3.6, 7.8, 6.228571428571429)","(10.0, 15.5, 11.75)"
11-01-2023 15:43:33.412750,"(3.1, 3.7, 3.3694444444444445)","(20.0, 60.0, 53.391304347826086)","(4.8, 6.4, 5.4714285714285715)","(3.0, 4.6, 4.15)","(3.6, 7.8, 6.228571428571429)","(10.0, 15.5, 12.375)"
11-01-2023 15:43:34.422941,"(3.1, 3.7, 3.3694444444444445)","(20.0, 50.0, 47.33333333333333)","(4.8, 6.4, 5.4714285714285715)","(3.0, 4.6, 4.033333333333333)","(3.6, 7.8, 6.666666666666667)","(10.0, 15.5, 12.375)"
11-01-2023 15:43:35.525125,"(3.1, 3.7, 3.584090909090909)","(20.0, 50.0, 44.45454545454545)","(4.8, 6.4, 5.812903225806452)","(3.0, 4.4, 4.050000000000001)","(3.6, 7.2, 6.6)","(10.0, 15.5, 13.357142857142858)"
11-01-2023 15:43:36.905308,"(3.1, 3.7, 3.584090909090909)","(20.0, 48.0, 39.03448275862069)","(4.8, 6.4, 5.812903225806452)","(3.0, 4.4, 4.0)","(3.6, 7.6, 7.346666666666666)","(10.0, 15.5, 13.294117647058824)"
11-01-2023 15:43:38.220198,"(3.1, 3.7, 3.584090909090909)","(20.0, 48.0, 36.114285714285714)","(4.8, 6.4, 5.812903225806452)","(3.0, 4.4, 3.890909090909091)","(3.6, 7.6, 7.0)","(10.0, 15.5, 13.294117647058824)"
11-01-2023 15:43:39.468031,"(3.1, 3.7, 3.584090909090909)","(20.0, 48.0, 34.60606060606061)","(4.8, 6.4, 5.812903225806452)","(3.0, 4.4, 3.890909090909091)","(3.6, 7.6, 6.279999999999999)","(10.0, 15.5, 12.913793103448276)"
11-01-2023 15:43:40.650023,"(3.1, 3.7, 3.584090909090909)","(20.0, 48.0, 34.60606060606061)","(4.8, 6.4, 5.812903225806452)","(3.0, 4.4, 4.0)","(3.6, 7.6, 5.916129032258064)","(10.0, 15.5, 12.913793103448276)"
11-01-2023 15:43:41.803999,"(3.1, 3.7, 3.322222222222222)","(20.0, 46.0, 36.08)","(4.8, 6.4, 5.729032258064516)","(3.0, 4.4, 4.0)","(3.6, 7.6, 5.916129032258064)","(10.0, 15.5, 12.913793103448276)"
11-01-2023 15:43:42.962708,"(3.1, 3.7, 3.4681818181818183)","(20.0, 44.0, 36.08)","(4.8, 6.4, 5.729032258064516)","(3.0, 4.4, 4.0)","(3.6, 7.6, 7.08)","(10.0, 15.5, 12.913793103448276)"
11-01-2023 15:43:44.069376,"(3.1, 3.7, 3.4681818181818183)","(20.0, 44.0, 24.90909090909091)","(4.8, 6.4, 5.729032258064516)","(3.0, 4.4, 4.0)","(3.6, 7.4, 7.08)","(10.0, 15.5, 12.913793103448276)"
11-01-2023 15:43:45.171181,"(3.1, 3.7, 3.4681818181818183)","(20.0, 44.0, 24.3125)","(4.8, 6.4, 5.729032258064516)","(3.0, 4.4, 4.0)","(3.6, 7.4, 7.08)","(10.0, 15.5, 12.913793103448276)"
11-01-2023 15:43:46.229590,"(3.1, 3.65, 3.4892857142857143)","(20.0, 44.0, 24.3125)","(4.8, 6.4, 5.729032258064516)","(3.0, 4.4, 4.0)","(3.6, 7.4, 7.08)","(10.0, 15.5, 12.913793103448276)"
11-01-2023 15:43:47.369568,"(3.1, 3.65, 3.4892857142857143)","(20.0, 44.0, 24.3125)","(4.8, 6.4, 5.629629629629629)","(3.0, 4.4, 4.0)","(3.6, 7.4, 7.08)","(10.0, 15.5, 12.913793103448276)"
11-01-2023 15:43:48.447163,"(3.1, 3.65, 3.335)","(20.0, 44.0, 24.3125)","(4.8, 6.4, 5.809375)","(3.0, 4.4, 4.0)","(3.6, 7.4, 7.08)","(10.0, 15.5, 12.913793103448276)"
11-01-2023 15:43:49.475312,"(3.1, 3.65, 3.5214285714285714)","(20.0, 44.0, 29.0)","(4.8, 6.4, 5.809375)","(3.0, 4.4, 4.0)","(3.6, 7.4, 7.08)","(10.0, 15.5, 12.913793103448276)"
11-01-2023 15:43:50.516700,"(3.1, 3.65, 3.5214285714285714)","(20.0, 44.0, 31.884615384615387)","(4.8, 6.4, 5.809375)","(3.0, 4.4, 4.0)","(3.6, 7.4, 7.08)","(10.0, 15.5, 12.913793103448276)"
11-01-2023 15:43:51.586221,"(3.1, 3.65, 3.5214285714285714)","(20.0, 44.0, 34.45454545454545)","(4.8, 6.4, 5.88918918918919)","(3.0, 4.4, 4.0)","(3.6, 7.4, 7.08)","(10.0, 15.5, 12.913793103448276)"
11-01-2023 15:43:52.758856,"(3.1, 3.65, 3.5214285714285714)","(20.0, 44.0, 34.45454545454545)","(4.8, 6.4, 5.809375)","(3.0, 4.4, 4.0)","(3.6, 7.4, 7.08)","(10.0, 15.5, 12.913793103448276)"
11-01-2023 15:43:53.784819,"(3.1, 3.65, 3.5214285714285714)","(20.0, 44.0, 34.45454545454545)","(4.8, 6.4, 5.809375)","(3.0, 4.4, 4.0)","(3.6, 7.4, 7.08)","(10.0, 15.5, 12.913793103448276)"
11-01-2023 15:43:54.860492,"(3.1, 3.65, 3.5214285714285714)","(20.0, 44.0, 34.45454545454545)","(4.8, 6.4, 5.892307692307693)","(3.0, 4.4, 4.2)","(3.6, 7.4, 7.08)","(10.0, 15.5, 12.913793103448276)"
11-01-2023 15:43:55.928496,"(3.1, 3.65, 3.4571428571428573)","(20.0, 44.0, 34.45454545454545)","(4.8, 6.2, 6.0)","(3.0, 4.4, 4.0)","(3.6, 7.4, 6.866666666666667)","(10.0, 15.5, 13.0)"
11-01-2023 15:43:57.049291,"(3.1, 3.65, 3.425)","(20.0, 44.0, 25.25)","(4.8, 6.2, 5.952173913043478)","(3.0, 4.4, 4.133333333333334)","(3.6, 7.4, 6.866666666666667)","(10.0, 14.5, 12.366666666666667)"
11-01-2023 15:43:58.206527,"(3.1, 3.65, 3.425)","(20.0, 44.0, 25.176470588235293)","(4.8, 6.2, 5.964285714285714)","(3.0, 4.4, 4.133333333333334)","(3.6, 7.4, 6.866666666666667)","(10.0, 14.5, 12.366666666666667)"
11-01-2023 15:43:59.341686,"(3.1, 3.65, 3.425)","(20.0, 44.0, 25.176470588235293)","(4.8, 6.2, 5.964285714285714)","(3.0, 4.4, 4.133333333333334)","(3.6, 7.4, 6.866666666666667)","(10.0, 14.5, 12.366666666666667)"
11-01-2023 15:44:00.512805,"(3.1, 3.65, 3.425)","(20.0, 44.0, 25.176470588235293)","(4.8, 6.2, 5.964285714285714)","(3.0, 4.4, 4.133333333333334)","(3.6, 7.4, 6.866666666666667)","(10.0, 14.5, 12.366666666666667)"
11-01-2023 15:44:01.687342,"(3.1, 3.65, 3.4892857142857143)","(20.0, 44.0, 25.11111111111111)","(4.8, 6.2, 5.99375)","(3.0, 4.4, 4.022222222222222)","(3.6, 7.4, 6.333333333333333)","(10.0, 14.5, 13.3)"
11-01-2023 15:44:02.771300,"(3.1, 3.65, 3.617857142857143)","(20.0, 44.0, 25.11111111111111)","(4.8, 6.2, 5.99375)","(3.0, 4.2, 4.022222222222222)","(3.6, 6.6, 6.466666666666667)","(10.0, 13.5, 13.766666666666666)"
