,Me And You,Sunburst,Just Like Mick,Symi Fortuna,Sorority
08-01-2023 19:17:18.734262,"(16.0, 50.0, 42.0)","(1.5, 1.82, 1.745)","(3.7, 4.0, 3.9)","(31.0, 280.0, 250.0)","(5.5, 7.0, 6.525)"
08-01-2023 19:17:19.769364,"(16.0, 50.0, 42.0)","(1.5, 1.82, 1.745)","(3.7, 4.0, 3.9)","(31.0, 280.0, 250.0)","(5.5, 7.0, 6.525)"
08-01-2023 19:17:20.790740,"(16.0, 50.0, 42.0)","(1.5, 1.82, 1.745)","(3.7, 4.0, 3.9)","(31.0, 280.0, 250.0)","(5.5, 7.0, 6.525)"
08-01-2023 19:17:21.771914,"(16.0, 50.0, 42.0)","(1.5, 1.82, 1.78875)","(3.7, 4.0, 3.9)","(31.0, 280.0, 250.0)","(5.5, 7.0, 6.525)"
08-01-2023 19:17:22.746209,"(16.0, 50.0, 42.0)","(1.5, 1.78, 1.775)","(3.7, 4.0, 3.9)","(31.0, 280.0, 250.0)","(5.5, 7.0, 6.525)"
08-01-2023 19:17:23.762659,"(16.0, 50.0, 42.0)","(1.5, 1.78, 1.775)","(3.7, 4.0, 3.9)","(31.0, 280.0, 250.0)","(5.5, 7.0, 6.525)"
08-01-2023 19:17:24.739475,"(16.0, 50.0, 42.0)","(1.5, 1.78, 1.7733333333333334)","(3.7, 4.0, 3.9)","(31.0, 280.0, 250.0)","(5.5, 7.0, 6.525)"
08-01-2023 19:17:25.727913,"(16.0, 50.0, 42.0)","(1.5, 1.78, 1.768)","(3.7, 4.0, 3.9)","(31.0, 280.0, 250.0)","(5.5, 7.0, 6.525)"
08-01-2023 19:17:26.655486,"(16.0, 50.0, 42.0)","(1.5, 1.78, 1.77)","(3.7, 4.0, 3.9)","(31.0, 280.0, 250.0)","(5.5, 7.0, 6.525)"
08-01-2023 19:17:27.683126,"(16.0, 50.0, 42.0)","(1.5, 1.78, 1.77)","(3.7, 4.0, 3.9)","(31.0, 280.0, 250.0)","(5.5, 7.0, 6.525)"
08-01-2023 19:17:28.824932,"(16.0, 50.0, 42.0)","(1.5, 1.78, 1.77)","(3.7, 4.0, 3.9)","(31.0, 280.0, 250.0)","(5.5, 7.0, 6.525)"
08-01-2023 19:17:29.960152,"(16.0, 50.0, 42.0)","(1.5, 1.78, 1.77)","(3.7, 4.0, 3.9)","(31.0, 280.0, 250.0)","(5.5, 7.0, 6.525)"
08-01-2023 19:17:31.047656,"(16.0, 50.0, 42.0)","(1.5, 1.78, 1.7753333333333334)","(3.7, 4.0, 3.9)","(31.0, 280.0, 250.0)","(5.5, 7.0, 6.525)"
08-01-2023 19:17:32.086908,"(16.0, 50.0, 42.0)","(1.5, 1.78, 1.7753333333333334)","(3.7, 4.0, 3.9)","(31.0, 280.0, 250.0)","(5.5, 7.0, 6.525)"
08-01-2023 19:17:33.203403,"(16.0, 50.0, 42.0)","(1.5, 1.78, 1.7753333333333334)","(3.7, 4.0, 3.9)","(31.0, 280.0, 250.0)","(5.5, 7.0, 6.525)"
08-01-2023 19:17:34.311291,"(16.0, 50.0, 42.0)","(1.5, 1.78, 1.7753333333333334)","(3.7, 4.0, 3.9)","(31.0, 280.0, 250.0)","(5.5, 7.0, 6.525)"
08-01-2023 19:17:35.225388,"(16.0, 50.0, 42.0)","(1.5, 1.78, 1.7753333333333334)","(3.7, 4.0, 3.9)","(31.0, 280.0, 250.0)","(5.5, 7.0, 6.525)"
08-01-2023 19:17:36.269025,"(16.0, 50.0, 42.0)","(1.5, 1.78, 1.7741666666666667)","(3.7, 4.0, 3.9)","(31.0, 280.0, 250.0)","(5.5, 7.0, 6.525)"
08-01-2023 19:17:37.335024,"(16.0, 50.0, 42.0)","(1.5, 1.78, 1.7722222222222221)","(3.7, 4.0, 3.9)","(31.0, 280.0, 250.0)","(5.5, 7.0, 6.525)"
08-01-2023 19:17:38.338115,"(16.0, 50.0, 42.0)","(1.5, 1.78, 1.7683333333333333)","(3.7, 4.0, 3.9)","(31.0, 280.0, 250.0)","(5.5, 7.0, 6.525)"
08-01-2023 19:17:39.268083,"(16.0, 50.0, 42.0)","(1.5, 1.78, 1.7683333333333333)","(3.7, 4.0, 3.9)","(31.0, 280.0, 250.0)","(5.5, 7.0, 6.530434782608696)"
08-01-2023 19:17:40.137326,"(16.0, 50.0, 42.0)","(1.5, 1.78, 1.7566666666666666)","(3.7, 4.1, 3.82)","(31.0, 280.0, 250.0)","(5.5, 7.0, 6.584615384615385)"
08-01-2023 19:17:41.085744,"(16.0, 50.0, 42.0)","(1.5, 1.78, 1.7736363636363637)","(3.7, 4.1, 3.82)","(31.0, 280.0, 250.0)","(5.5, 7.0, 6.577777777777778)"
08-01-2023 19:17:42.134384,"(16.0, 50.0, 42.0)","(1.5, 1.78, 1.7725)","(3.7, 4.1, 3.8899999999999997)","(31.0, 280.0, 250.0)","(5.5, 7.0, 6.6909090909090905)"
08-01-2023 19:17:43.136032,"(16.0, 50.0, 42.0)","(1.5, 1.78, 1.768)","(3.7, 4.1, 3.9124999999999996)","(31.0, 280.0, 250.0)","(5.5, 6.8, 6.6909090909090905)"
08-01-2023 19:17:43.995581,"(16.0, 50.0, 42.0)","(1.5, 1.78, 1.75)","(3.7, 4.1, 3.968421052631579)","(31.0, 280.0, 250.0)","(5.5, 6.8, 6.6909090909090905)"
08-01-2023 19:17:44.917661,"(16.0, 50.0, 42.0)","(1.5, 1.78, 1.7714285714285714)","(3.7, 4.1, 3.9666666666666663)","(31.0, 280.0, 250.0)","(5.5, 6.8, 6.6909090909090905)"
08-01-2023 19:17:45.862574,"(16.0, 50.0, 42.0)","(1.5, 1.78, 1.7714285714285714)","(3.7, 4.1, 4.02)","(31.0, 280.0, 250.0)","(5.5, 6.8, 6.6909090909090905)"
08-01-2023 19:17:46.792248,"(16.0, 50.0, 42.0)","(1.5, 1.78, 1.7725)","(3.7, 4.1, 4.02)","(31.0, 280.0, 250.0)","(5.5, 6.8, 6.6909090909090905)"
08-01-2023 19:17:47.674053,"(16.0, 50.0, 42.0)","(1.5, 1.78, 1.7725)","(3.7, 4.1, 4.02)","(31.0, 280.0, 250.0)","(5.5, 6.8, 6.6909090909090905)"
08-01-2023 19:17:48.579815,"(16.0, 50.0, 42.0)","(1.5, 1.78, 1.7581818181818183)","(3.7, 4.1, 3.975)","(31.0, 280.0, 250.0)","(5.5, 6.8, 6.6909090909090905)"
08-01-2023 19:17:49.575367,"(16.0, 50.0, 42.0)","(1.5, 1.78, 1.75)","(3.7, 4.1, 3.975)","(31.0, 280.0, 250.0)","(5.5, 6.8, 6.6909090909090905)"
08-01-2023 19:17:50.547927,"(16.0, 50.0, 42.0)","(1.5, 1.78, 1.748888888888889)","(3.7, 4.1, 3.975)","(31.0, 280.0, 250.0)","(5.5, 6.8, 6.6909090909090905)"
08-01-2023 19:17:51.521031,"(16.0, 50.0, 42.0)","(1.5, 1.78, 1.748888888888889)","(3.7, 4.1, 3.975)","(31.0, 280.0, 250.0)","(5.5, 6.8, 6.6909090909090905)"
08-01-2023 19:17:52.403561,"(16.0, 50.0, 42.0)","(1.5, 1.78, 1.748888888888889)","(3.7, 4.1, 3.975)","(31.0, 280.0, 250.0)","(5.5, 6.8, 6.6909090909090905)"
08-01-2023 19:17:53.308797,"(16.0, 50.0, 42.0)","(1.5, 1.78, 1.748888888888889)","(3.7, 4.1, 3.975)","(31.0, 280.0, 250.0)","(5.5, 6.8, 6.6909090909090905)"
08-01-2023 19:17:54.287447,"(16.0, 50.0, 42.0)","(1.5, 1.78, 1.7652631578947369)","(3.7, 4.1, 3.975)","(31.0, 280.0, 250.0)","(5.5, 6.8, 6.6909090909090905)"
08-01-2023 19:17:55.297633,"(16.0, 50.0, 42.0)","(1.5, 1.78, 1.76)","(3.7, 4.1, 3.975)","(31.0, 280.0, 250.0)","(5.5, 6.8, 6.6909090909090905)"
08-01-2023 19:17:56.131773,"(16.0, 50.0, 42.0)","(1.5, 1.78, 1.75)","(3.7, 4.1, 3.975)","(31.0, 280.0, 250.0)","(5.5, 6.8, 6.6909090909090905)"
08-01-2023 19:17:57.000551,"(16.0, 50.0, 42.0)","(1.5, 1.78, 1.7633333333333334)","(3.7, 4.1, 3.975)","(31.0, 280.0, 250.0)","(5.5, 6.8, 6.6909090909090905)"
08-01-2023 19:17:57.847863,"(16.0, 50.0, 42.0)","(1.5, 1.78, 1.7577777777777779)","(3.7, 4.1, 3.975)","(31.0, 280.0, 250.0)","(5.5, 6.8, 6.6909090909090905)"
08-01-2023 19:17:58.828814,"(16.0, 50.0, 42.0)","(1.5, 1.78, 1.7466666666666666)","(3.7, 4.1, 3.9772727272727275)","(31.0, 280.0, 250.0)","(5.5, 6.8, 6.6909090909090905)"
08-01-2023 19:17:59.851372,"(16.0, 50.0, 42.0)","(1.5, 1.78, 1.7577777777777779)","(3.7, 4.1, 3.975)","(31.0, 280.0, 250.0)","(5.5, 6.8, 6.6909090909090905)"
08-01-2023 19:18:00.702284,"(16.0, 50.0, 42.0)","(1.5, 1.78, 1.76125)","(3.7, 4.1, 4.045454545454545)","(31.0, 280.0, 250.0)","(5.5, 6.8, 6.6909090909090905)"
08-01-2023 19:18:01.690972,"(16.0, 50.0, 42.0)","(1.5, 1.78, 1.76125)","(3.7, 4.1, 4.045454545454545)","(31.0, 280.0, 250.0)","(5.5, 6.8, 6.6909090909090905)"
08-01-2023 19:18:02.676326,"(16.0, 50.0, 42.0)","(1.5, 1.78, 1.76125)","(3.7, 4.1, 4.045454545454545)","(31.0, 280.0, 250.0)","(5.5, 6.8, 6.6909090909090905)"
08-01-2023 19:18:03.593152,"(16.0, 50.0, 42.0)","(1.5, 1.78, 1.76125)","(3.7, 4.1, 4.045454545454545)","(31.0, 280.0, 250.0)","(5.5, 6.8, 6.6909090909090905)"
08-01-2023 19:18:04.500083,"(16.0, 50.0, 42.0)","(1.5, 1.78, 1.76125)","(3.7, 4.1, 4.045454545454545)","(31.0, 280.0, 250.0)","(5.5, 6.8, 6.6909090909090905)"
08-01-2023 19:18:05.442307,"(16.0, 50.0, 42.0)","(1.5, 1.78, 1.76125)","(3.7, 4.1, 4.045454545454545)","(31.0, 280.0, 250.0)","(5.5, 6.8, 6.6909090909090905)"
08-01-2023 19:18:06.486188,"(16.0, 50.0, 42.0)","(1.5, 1.78, 1.76125)","(3.7, 4.1, 4.045454545454545)","(31.0, 280.0, 250.0)","(5.5, 6.8, 6.6909090909090905)"
08-01-2023 19:18:07.535193,"(16.0, 50.0, 42.0)","(1.5, 1.78, 1.76125)","(3.7, 4.1, 4.045454545454545)","(31.0, 280.0, 250.0)","(5.5, 6.8, 6.6909090909090905)"
08-01-2023 19:18:08.446712,"(16.0, 50.0, 42.0)","(1.5, 1.78, 1.76125)","(3.7, 4.1, 4.045454545454545)","(31.0, 280.0, 250.0)","(5.5, 6.8, 6.6909090909090905)"
08-01-2023 19:18:09.434924,"(16.0, 50.0, 42.0)","(1.5, 1.78, 1.76125)","(3.7, 4.1, 4.045454545454545)","(31.0, 280.0, 250.0)","(5.5, 6.8, 6.6909090909090905)"
08-01-2023 19:18:10.482982,"(16.0, 50.0, 42.0)","(1.5, 1.78, 1.76125)","(3.7, 4.1, 4.045454545454545)","(31.0, 280.0, 250.0)","(5.5, 6.8, 6.6909090909090905)"
08-01-2023 19:18:11.473759,"(16.0, 50.0, 42.0)","(1.5, 1.78, 1.76125)","(3.7, 4.1, 4.045454545454545)","(31.0, 280.0, 250.0)","(5.5, 6.8, 6.6909090909090905)"
08-01-2023 19:18:12.452576,"(16.0, 50.0, 42.0)","(1.5, 1.78, 1.76125)","(3.6, 4.1, 4.045454545454545)","(41.0, 280.0, 250.0)","(5.5, 6.8, 6.6909090909090905)"
08-01-2023 19:18:13.369858,"(16.0, 50.0, 42.0)","(1.5, 1.78, 1.76125)","(3.6, 4.1, 4.045454545454545)","(41.0, 280.0, 250.0)","(5.5, 6.8, 6.6909090909090905)"
08-01-2023 19:18:14.338664,"(16.0, 50.0, 42.0)","(1.5, 1.78, 1.76125)","(3.6, 4.1, 4.045454545454545)","(41.0, 280.0, 250.0)","(5.5, 6.8, 6.6909090909090905)"
08-01-2023 19:18:15.372161,"(16.0, 50.0, 42.0)","(1.5, 1.78, 1.76125)","(3.6, 4.1, 4.045454545454545)","(41.0, 280.0, 250.0)","(5.5, 6.8, 6.6909090909090905)"
08-01-2023 19:18:16.431405,"(16.0, 50.0, 42.0)","(1.5, 1.78, 1.76125)","(3.6, 4.1, 4.045454545454545)","(41.0, 280.0, 250.0)","(5.5, 6.8, 6.6909090909090905)"
08-01-2023 19:18:17.358622,"(16.0, 50.0, 42.0)","(1.5, 1.78, 1.76125)","(3.6, 4.1, 4.045454545454545)","(41.0, 280.0, 250.0)","(5.5, 6.8, 6.6909090909090905)"
08-01-2023 19:18:18.279673,"(16.0, 50.0, 42.0)","(1.5, 1.78, 1.76125)","(3.6, 4.1, 4.045454545454545)","(41.0, 280.0, 250.0)","(5.5, 6.8, 6.6909090909090905)"
08-01-2023 19:18:19.283912,"(16.0, 50.0, 42.0)","(1.5, 1.78, 1.76125)","(3.6, 4.1, 4.045454545454545)","(41.0, 280.0, 250.0)","(5.5, 6.8, 6.6909090909090905)"
08-01-2023 19:18:20.313423,"(16.0, 50.0, 42.0)","(1.5, 1.78, 1.76125)","(3.6, 4.1, 4.045454545454545)","(41.0, 280.0, 250.0)","(5.5, 6.8, 6.6909090909090905)"
08-01-2023 19:18:21.239063,"(16.0, 50.0, 42.0)","(1.5, 1.78, 1.76125)","(3.6, 4.1, 4.045454545454545)","(41.0, 280.0, 250.0)","(5.5, 6.8, 6.6909090909090905)"
08-01-2023 19:18:22.250602,"(16.0, 50.0, 42.0)","(1.5, 1.78, 1.76125)","(3.6, 4.1, 4.045454545454545)","(41.0, 280.0, 250.0)","(5.5, 6.8, 6.6909090909090905)"
08-01-2023 19:18:23.307424,"(16.0, 50.0, 42.0)","(1.5, 1.78, 1.76125)","(3.6, 4.1, 4.045454545454545)","(41.0, 280.0, 250.0)","(5.5, 6.8, 6.6909090909090905)"
08-01-2023 19:18:24.655770,"(16.0, 50.0, 42.0)","(1.5, 1.78, 1.7663636363636364)","(3.6, 4.1, 4.045454545454545)","(41.0, 280.0, 250.0)","(5.5, 6.8, 6.6909090909090905)"
08-01-2023 19:18:25.586366,"(16.0, 50.0, 42.0)","(1.5, 1.78, 1.769090909090909)","(3.6, 4.1, 4.045454545454545)","(41.0, 280.0, 250.0)","(5.5, 6.8, 6.6909090909090905)"
08-01-2023 19:18:26.759460,"(16.0, 50.0, 42.0)","(1.5, 1.78, 1.769090909090909)","(3.6, 4.1, 4.045454545454545)","(41.0, 280.0, 250.0)","(5.5, 6.8, 6.6909090909090905)"
08-01-2023 19:18:27.741639,"(16.0, 50.0, 42.0)","(1.5, 1.78, 1.769090909090909)","(3.6, 4.1, 4.045454545454545)","(41.0, 280.0, 250.0)","(5.5, 6.8, 6.6909090909090905)"
08-01-2023 19:18:28.704756,"(16.0, 50.0, 42.0)","(1.5, 1.78, 1.769090909090909)","(3.6, 4.1, 4.045454545454545)","(41.0, 280.0, 250.0)","(5.5, 6.8, 6.6909090909090905)"
08-01-2023 19:18:29.747765,"(16.0, 50.0, 42.0)","(1.5, 1.78, 1.755)","(3.6, 4.1, 4.045454545454545)","(41.0, 280.0, 250.0)","(5.5, 6.8, 6.6909090909090905)"
08-01-2023 19:18:30.673769,"(16.0, 50.0, 42.0)","(1.5, 1.78, 1.755)","(3.6, 4.1, 4.045454545454545)","(41.0, 280.0, 250.0)","(5.5, 6.8, 6.6909090909090905)"
08-01-2023 19:18:31.631853,"(16.0, 50.0, 42.0)","(1.5, 1.78, 1.755)","(3.6, 4.1, 4.045454545454545)","(41.0, 280.0, 250.0)","(5.5, 6.8, 6.6909090909090905)"
08-01-2023 19:18:32.660721,"(16.0, 50.0, 42.0)","(1.5, 1.78, 1.7514285714285713)","(3.6, 4.1, 4.003571428571428)","(41.0, 280.0, 250.0)","(5.5, 6.8, 6.6909090909090905)"
08-01-2023 19:18:33.618688,"(16.0, 50.0, 42.0)","(1.5, 1.78, 1.7514285714285713)","(3.6, 4.1, 4.003571428571428)","(41.0, 280.0, 250.0)","(5.5, 6.8, 6.6909090909090905)"
08-01-2023 19:18:34.622009,"(16.0, 50.0, 42.0)","(1.5, 1.78, 1.7514285714285713)","(3.6, 4.1, 4.003571428571428)","(41.0, 280.0, 250.0)","(5.5, 6.8, 6.6909090909090905)"
08-01-2023 19:18:35.570857,"(16.0, 50.0, 42.0)","(1.5, 1.78, 1.7514285714285713)","(3.6, 4.1, 4.003571428571428)","(41.0, 280.0, 250.0)","(5.5, 6.8, 6.6909090909090905)"
08-01-2023 19:18:36.519331,"(16.0, 50.0, 42.0)","(1.5, 1.78, 1.7514285714285713)","(3.6, 4.1, 4.003571428571428)","(41.0, 280.0, 250.0)","(5.5, 6.8, 6.6909090909090905)"
08-01-2023 19:18:37.540219,"(16.0, 50.0, 42.0)","(1.5, 1.78, 1.7514285714285713)","(3.6, 4.1, 4.003571428571428)","(41.0, 280.0, 250.0)","(5.5, 6.8, 6.6909090909090905)"
08-01-2023 19:18:38.567433,"(16.0, 50.0, 42.0)","(1.5, 1.78, 1.7514285714285713)","(3.6, 4.1, 4.003571428571428)","(41.0, 280.0, 250.0)","(5.5, 6.8, 6.6909090909090905)"
08-01-2023 19:18:39.444748,"(16.0, 50.0, 42.0)","(1.5, 1.77, 1.7658333333333334)","(3.6, 4.1, 4.01)","(41.0, 280.0, 250.0)","(5.5, 6.8, 6.6909090909090905)"
08-01-2023 19:18:40.434038,"(16.0, 50.0, 42.0)","(1.5, 1.77, 1.7658333333333334)","(3.6, 4.1, 4.014285714285714)","(41.0, 280.0, 250.0)","(5.5, 6.8, 6.533333333333333)"
08-01-2023 19:18:41.459621,"(16.0, 50.0, 42.0)","(1.5, 1.77, 1.7658333333333334)","(3.6, 4.1, 4.033333333333333)","(41.0, 280.0, 250.0)","(5.5, 6.8, 6.246153846153846)"
08-01-2023 19:18:42.577790,"(16.0, 50.0, 42.0)","(1.5, 1.79, 1.7413888888888889)","(3.6, 4.1, 4.014285714285714)","(41.0, 280.0, 250.0)","(5.5, 6.8, 6.2375)"
08-01-2023 19:18:43.574792,"(16.0, 50.0, 42.0)","(1.5, 1.78, 1.77)","(3.6, 4.1, 4.014285714285714)","(41.0, 280.0, 250.0)","(5.5, 6.8, 6.2375)"
08-01-2023 19:18:44.399299,"(16.0, 50.0, 42.0)","(1.5, 1.78, 1.77)","(3.6, 4.1, 4.014285714285714)","(41.0, 280.0, 250.0)","(5.5, 6.8, 6.2375)"
08-01-2023 19:18:45.310089,"(16.0, 50.0, 42.0)","(1.5, 1.78, 1.77)","(3.6, 4.1, 4.014285714285714)","(41.0, 280.0, 250.0)","(5.5, 6.8, 6.2375)"
08-01-2023 19:18:46.268432,"(16.0, 50.0, 42.0)","(1.5, 1.78, 1.77)","(3.6, 4.1, 4.014285714285714)","(41.0, 280.0, 250.0)","(5.5, 6.8, 6.390909090909091)"
08-01-2023 19:18:47.265822,"(16.0, 50.0, 42.0)","(1.5, 1.78, 1.77)","(3.6, 4.1, 4.014285714285714)","(41.0, 280.0, 250.0)","(5.5, 6.8, 6.390909090909091)"
08-01-2023 19:18:48.231289,"(16.0, 50.0, 42.0)","(1.5, 1.78, 1.77)","(3.6, 4.1, 4.014285714285714)","(41.0, 280.0, 250.0)","(5.5, 6.8, 6.390909090909091)"
08-01-2023 19:18:49.103141,"(16.0, 50.0, 42.0)","(1.5, 1.78, 1.77)","(3.6, 4.1, 4.014285714285714)","(41.0, 280.0, 250.0)","(5.5, 6.8, 6.390909090909091)"
08-01-2023 19:18:50.047685,"(16.0, 50.0, 42.0)","(1.5, 1.78, 1.77)","(3.6, 4.1, 4.016666666666667)","(41.0, 280.0, 250.0)","(5.5, 6.8, 6.390909090909091)"
08-01-2023 19:18:51.056042,"(16.0, 70.0, 43.333333333333336)","(1.5, 1.79, 1.7518181818181817)","(3.6, 4.1, 4.01)","(41.0, 280.0, 250.0)","(5.5, 6.8, 6.390909090909091)"
08-01-2023 19:18:52.032979,"(16.0, 65.0, 43.125)","(1.5, 1.79, 1.7518181818181817)","(3.6, 4.1, 4.01)","(41.0, 280.0, 250.0)","(5.5, 6.8, 6.390909090909091)"
08-01-2023 19:18:52.920376,"(16.0, 65.0, 43.125)","(1.5, 1.79, 1.7518181818181817)","(3.6, 4.1, 4.01)","(41.0, 280.0, 250.0)","(5.5, 6.8, 6.390909090909091)"
08-01-2023 19:18:53.902401,"(16.0, 65.0, 43.125)","(1.5, 1.79, 1.7518181818181817)","(3.6, 4.1, 4.01)","(41.0, 280.0, 250.0)","(5.5, 6.8, 6.390909090909091)"
08-01-2023 19:18:54.896111,"(16.0, 65.0, 43.125)","(1.5, 1.79, 1.7518181818181817)","(3.6, 4.1, 4.01)","(41.0, 280.0, 250.0)","(5.5, 6.8, 6.390909090909091)"
08-01-2023 19:18:55.895063,"(16.0, 65.0, 42.77777777777778)","(1.5, 1.79, 1.7518181818181817)","(3.6, 4.1, 4.01)","(41.0, 280.0, 250.0)","(5.5, 6.8, 6.390909090909091)"
08-01-2023 19:18:56.789739,"(16.0, 65.0, 42.77777777777778)","(1.5, 1.79, 1.7518181818181817)","(3.6, 4.1, 4.01)","(41.0, 280.0, 250.0)","(5.5, 6.8, 6.390909090909091)"
08-01-2023 19:18:57.693299,"(16.0, 60.0, 42.5)","(1.5, 1.79, 1.7518181818181817)","(3.6, 4.1, 4.031818181818181)","(41.0, 280.0, 250.0)","(5.5, 6.8, 6.390909090909091)"
08-01-2023 19:18:58.651696,"(16.0, 60.0, 41.81818181818182)","(1.5, 1.79, 1.7518181818181817)","(3.6, 4.1, 4.031818181818181)","(41.0, 280.0, 250.0)","(5.5, 6.8, 6.390909090909091)"
08-01-2023 19:18:59.644076,"(16.0, 60.0, 41.81818181818182)","(1.5, 1.79, 1.7518181818181817)","(3.6, 4.1, 4.031818181818181)","(41.0, 280.0, 250.0)","(5.5, 6.8, 6.390909090909091)"
08-01-2023 19:19:00.681567,"(16.0, 60.0, 41.81818181818182)","(1.5, 1.79, 1.7518181818181817)","(3.6, 4.1, 4.031818181818181)","(41.0, 280.0, 250.0)","(5.5, 6.8, 6.390909090909091)"
08-01-2023 19:19:01.564740,"(16.0, 60.0, 41.81818181818182)","(1.5, 1.79, 1.7518181818181817)","(3.6, 4.1, 4.031818181818181)","(41.0, 280.0, 250.0)","(5.5, 6.8, 6.355555555555556)"
08-01-2023 19:19:02.445737,"(16.0, 60.0, 41.25)","(1.5, 1.79, 1.7581818181818183)","(3.6, 4.1, 4.00625)","(41.0, 280.0, 250.0)","(5.5, 6.8, 6.355555555555556)"
08-01-2023 19:19:03.442113,"(16.0, 60.0, 41.25)","(1.5, 1.79, 1.763076923076923)","(3.6, 4.1, 4.00625)","(41.0, 280.0, 265.0)","(5.5, 6.8, 6.355555555555556)"
08-01-2023 19:19:04.492348,"(16.0, 60.0, 48.333333333333336)","(1.5, 1.79, 1.7465517241379311)","(3.6, 4.1, 4.00625)","(41.0, 280.0, 250.0)","(5.5, 6.8, 6.355555555555556)"
08-01-2023 19:19:05.587700,"(16.0, 60.0, 48.75)","(1.5, 1.79, 1.7366666666666666)","(3.6, 4.1, 4.00625)","(41.0, 280.0, 265.0)","(5.5, 6.8, 6.355555555555556)"
08-01-2023 19:19:06.636264,"(16.0, 60.0, 48.75)","(1.5, 1.79, 1.7366666666666666)","(3.6, 4.1, 4.00625)","(41.0, 280.0, 265.0)","(5.5, 6.8, 6.228571428571429)"
08-01-2023 19:19:08.021682,"(16.0, 60.0, 49.09090909090909)","(1.5, 1.79, 1.7394736842105263)","(3.6, 4.1, 4.00625)","(41.0, 280.0, 265.0)","(5.5, 6.8, 6.228571428571429)"
08-01-2023 19:19:09.774435,"(16.0, 60.0, 41.81818181818182)","(1.5, 1.79, 1.74)","(3.6, 4.1, 4.00625)","(41.0, 280.0, 265.0)","(5.5, 6.8, 6.228571428571429)"
08-01-2023 19:19:10.832396,"(16.0, 60.0, 41.81818181818182)","(1.5, 1.79, 1.74)","(3.6, 4.1, 4.00625)","(41.0, 280.0, 270.0)","(5.5, 6.8, 6.228571428571429)"
08-01-2023 19:19:11.873070,"(16.0, 60.0, 41.81818181818182)","(1.5, 1.79, 1.7428571428571429)","(3.6, 4.1, 4.00625)","(41.0, 280.0, 270.0)","(5.5, 6.8, 6.283870967741936)"
08-01-2023 19:19:12.881082,"(16.0, 60.0, 50.76923076923077)","(1.5, 1.79, 1.7585714285714287)","(3.6, 4.1, 4.00625)","(41.0, 280.0, 265.0)","(5.5, 6.8, 6.275)"
08-01-2023 19:19:13.800500,"(16.0, 60.0, 50.90909090909091)","(1.5, 1.79, 1.755625)","(3.6, 4.1, 4.00625)","(41.0, 280.0, 270.0)","(5.5, 6.8, 6.266666666666667)"
08-01-2023 19:19:14.714881,"(16.0, 60.0, 50.90909090909091)","(1.5, 1.79, 1.7638095238095237)","(3.6, 4.1, 4.00625)","(41.0, 280.0, 270.0)","(5.5, 6.8, 6.266666666666667)"
08-01-2023 19:19:15.704819,"(16.0, 60.0, 50.90909090909091)","(1.5, 1.79, 1.7638095238095237)","(3.6, 4.1, 4.00625)","(41.0, 280.0, 270.0)","(5.5, 6.8, 6.266666666666667)"
08-01-2023 19:19:16.682250,"(16.0, 60.0, 50.90909090909091)","(1.5, 1.79, 1.7638095238095237)","(3.6, 4.1, 4.00625)","(41.0, 280.0, 270.0)","(5.5, 6.8, 6.266666666666667)"
08-01-2023 19:19:17.606642,"(16.0, 60.0, 50.90909090909091)","(1.5, 1.79, 1.7638095238095237)","(3.6, 4.1, 4.00625)","(41.0, 280.0, 270.0)","(5.5, 6.8, 6.275)"
08-01-2023 19:19:18.552665,"(16.0, 60.0, 41.81818181818182)","(1.5, 1.79, 1.7561290322580645)","(3.6, 4.1, 4.00625)","(41.0, 280.0, 270.0)","(5.5, 6.8, 6.275)"
08-01-2023 19:19:19.593243,"(16.0, 60.0, 41.81818181818182)","(1.5, 1.79, 1.7561290322580645)","(3.6, 4.1, 4.00625)","(41.0, 280.0, 270.0)","(5.5, 6.8, 6.171428571428572)"
08-01-2023 19:19:20.630225,"(16.0, 60.0, 41.81818181818182)","(1.5, 1.79, 1.7561290322580645)","(3.6, 4.1, 4.00625)","(41.0, 280.0, 270.0)","(5.5, 6.6, 6.333333333333334)"
08-01-2023 19:19:21.613983,"(16.0, 60.0, 50.76923076923077)","(1.5, 1.79, 1.7561290322580645)","(3.6, 4.1, 4.00625)","(41.0, 280.0, 270.0)","(5.5, 6.4, 6.3304347826086955)"
08-01-2023 19:19:22.522525,"(16.0, 60.0, 50.90909090909091)","(1.5, 1.74, 1.7243243243243243)","(3.6, 4.2, 4.064864864864865)","(41.0, 280.0, 270.0)","(5.5, 6.4, 6.316666666666666)"
08-01-2023 19:19:23.475957,"(16.0, 60.0, 50.90909090909091)","(1.5, 1.74, 1.7261904761904763)","(3.6, 4.2, 4.1)","(41.0, 280.0, 270.0)","(5.5, 6.6, 6.542857142857143)"
08-01-2023 19:19:24.488833,"(16.0, 60.0, 50.90909090909091)","(1.5, 1.74, 1.7304)","(3.6, 4.2, 4.1)","(41.0, 280.0, 270.0)","(5.5, 6.8, 6.428571428571429)"
08-01-2023 19:19:25.481209,"(16.0, 60.0, 50.90909090909091)","(1.5, 1.74, 1.7309433962264151)","(3.6, 4.2, 4.103846153846154)","(41.0, 280.0, 270.0)","(5.5, 6.6, 6.428571428571429)"
