,Mighty Kristy,Winlock Tilly,Locked Up,Angry Ann,Slingshot Yo Yo,Up The Score,Swiper Taz
04-01-2023 14:44:53.472440,"(7.0, 12.0, 11.687999999999999)","(3.4, 4.4, 4.325)","(16.0, 29.0, 28.36842105263158)","(7.0, 8.2, 7.783333333333333)","(18.0, 21.0, 20.75)","(3.7, 4.9, 4.842857142857143)","(3.5, 4.8, 4.571428571428571)"
04-01-2023 14:44:54.690385,"(7.0, 12.0, 11.687999999999999)","(3.4, 4.4, 4.325)","(16.0, 29.0, 31.22222222222222)","(7.0, 8.2, 7.783333333333333)","(18.0, 21.0, 20.0)","(3.7, 4.9, 4.842857142857143)","(3.5, 4.8, 4.571428571428571)"
04-01-2023 14:44:55.649530,"(7.0, 12.0, 11.687999999999999)","(3.4, 4.4, 4.325)","(16.0, 32.0, 31.22222222222222)","(7.0, 8.2, 7.783333333333333)","(18.0, 21.0, 20.0)","(3.7, 4.9, 4.842857142857143)","(3.5, 4.8, 4.571428571428571)"
04-01-2023 14:44:56.714793,"(7.0, 12.0, 11.687999999999999)","(3.4, 4.4, 4.325)","(16.0, 32.0, 31.22222222222222)","(7.0, 8.2, 7.783333333333333)","(18.0, 21.0, 20.0)","(3.7, 4.9, 4.842857142857143)","(3.5, 4.8, 4.571428571428571)"
04-01-2023 14:44:57.681838,"(7.0, 12.0, 11.6)","(3.4, 4.4, 4.325)","(16.0, 32.0, 31.22222222222222)","(7.0, 8.2, 7.783333333333333)","(18.0, 21.0, 20.0)","(3.7, 4.9, 4.842857142857143)","(3.5, 4.8, 4.571428571428571)"
04-01-2023 14:44:58.634451,"(7.0, 12.0, 11.712)","(3.4, 4.4, 4.325)","(16.0, 32.0, 31.22222222222222)","(7.0, 8.2, 7.783333333333333)","(18.0, 21.0, 18.46153846153846)","(3.7, 4.9, 4.842857142857143)","(3.5, 4.8, 4.571428571428571)"
04-01-2023 14:44:59.621040,"(7.0, 12.0, 11.712)","(3.4, 4.4, 4.325)","(16.0, 32.0, 31.22222222222222)","(7.0, 8.2, 7.783333333333333)","(18.0, 21.0, 18.46153846153846)","(3.7, 4.9, 4.842857142857143)","(3.5, 4.8, 4.571428571428571)"
04-01-2023 14:45:00.602264,"(7.0, 12.0, 11.712)","(3.4, 4.4, 4.325)","(16.0, 32.0, 31.22222222222222)","(7.0, 8.2, 7.972727272727273)","(18.0, 21.0, 18.25)","(3.7, 4.9, 4.842857142857143)","(3.5, 4.8, 4.571428571428571)"
04-01-2023 14:45:01.659506,"(7.0, 12.0, 11.712)","(3.4, 4.4, 4.325)","(16.0, 32.0, 31.22222222222222)","(7.0, 8.2, 7.972727272727273)","(18.0, 21.0, 18.25)","(3.7, 4.9, 4.842857142857143)","(3.5, 4.8, 4.571428571428571)"
04-01-2023 14:45:02.645611,"(7.0, 12.0, 11.712)","(3.4, 4.4, 4.325)","(16.0, 32.0, 31.22222222222222)","(7.0, 8.2, 7.8428571428571425)","(18.0, 21.0, 19.22222222222222)","(3.7, 4.9, 4.842857142857143)","(3.5, 4.8, 4.571428571428571)"
04-01-2023 14:45:03.721263,"(7.0, 12.0, 11.712)","(3.4, 4.4, 4.325)","(16.0, 32.0, 30.909090909090907)","(7.0, 8.2, 7.858823529411765)","(17.0, 19.5, 18.263157894736842)","(3.7, 4.9, 4.842857142857143)","(3.5, 4.8, 4.571428571428571)"
04-01-2023 14:45:04.708908,"(7.0, 12.0, 11.712)","(3.4, 4.4, 4.325)","(16.0, 32.0, 30.909090909090907)","(7.0, 8.0, 7.858823529411765)","(17.0, 20.0, 18.263157894736842)","(3.7, 4.9, 4.842857142857143)","(3.5, 4.8, 4.571428571428571)"
04-01-2023 14:45:05.739260,"(7.0, 12.0, 11.712)","(3.4, 4.4, 4.325)","(16.0, 32.0, 31.428571428571427)","(7.0, 8.0, 7.858823529411765)","(17.0, 20.0, 18.263157894736842)","(3.7, 4.9, 4.842857142857143)","(3.5, 4.8, 4.571428571428571)"
04-01-2023 14:45:06.745084,"(7.0, 12.0, 11.712)","(3.4, 4.4, 4.325)","(16.0, 32.0, 31.142857142857142)","(7.0, 8.0, 7.7894736842105265)","(17.0, 20.0, 18.263157894736842)","(3.7, 4.9, 4.842857142857143)","(3.5, 4.8, 4.571428571428571)"
04-01-2023 14:45:07.687208,"(7.0, 12.0, 11.712)","(3.4, 4.4, 4.325)","(16.0, 34.0, 33.38461538461539)","(7.0, 8.0, 7.714285714285714)","(17.0, 20.0, 18.263157894736842)","(3.7, 4.9, 4.842857142857143)","(3.5, 4.8, 4.571428571428571)"
04-01-2023 14:45:08.598683,"(7.0, 12.0, 11.712)","(3.4, 4.4, 4.233333333333333)","(16.0, 34.0, 33.38461538461539)","(7.0, 8.0, 7.615384615384615)","(17.0, 20.0, 18.263157894736842)","(3.7, 4.9, 4.842857142857143)","(3.5, 4.8, 4.571428571428571)"
04-01-2023 14:45:09.574597,"(7.0, 12.0, 11.712)","(3.4, 4.4, 4.294736842105263)","(16.0, 34.0, 33.38461538461539)","(7.0, 8.0, 7.615384615384615)","(17.0, 20.0, 18.263157894736842)","(3.7, 4.9, 4.842857142857143)","(3.5, 4.8, 4.571428571428571)"
04-01-2023 14:45:10.570260,"(7.0, 12.0, 11.712)","(3.4, 4.4, 4.294736842105263)","(16.0, 34.0, 33.38461538461539)","(7.0, 8.0, 7.615384615384615)","(17.0, 20.0, 18.263157894736842)","(3.7, 4.9, 4.842857142857143)","(3.5, 4.8, 4.571428571428571)"
04-01-2023 14:45:11.615569,"(7.0, 12.0, 11.712)","(3.4, 4.4, 4.294736842105263)","(16.0, 34.0, 30.17391304347826)","(7.0, 8.0, 7.615384615384615)","(17.0, 20.0, 18.263157894736842)","(3.7, 4.9, 4.842857142857143)","(3.5, 4.8, 4.571428571428571)"
04-01-2023 14:45:12.814097,"(7.0, 12.0, 11.712)","(3.4, 4.4, 4.348717948717949)","(16.0, 34.0, 30.17391304347826)","(7.0, 8.0, 7.615384615384615)","(17.0, 20.0, 18.263157894736842)","(3.7, 4.9, 4.842857142857143)","(3.5, 4.8, 4.571428571428571)"
04-01-2023 14:45:13.820437,"(7.0, 12.0, 11.712)","(3.4, 4.4, 4.348717948717949)","(16.0, 34.0, 30.17391304347826)","(7.0, 8.0, 7.615384615384615)","(17.0, 20.0, 18.263157894736842)","(3.7, 4.9, 4.842857142857143)","(3.5, 4.8, 4.571428571428571)"
04-01-2023 14:45:14.823824,"(7.0, 12.0, 11.712)","(3.4, 4.4, 4.348717948717949)","(16.0, 34.0, 30.17391304347826)","(7.0, 8.0, 7.615384615384615)","(17.0, 20.0, 19.023809523809526)","(3.7, 4.9, 4.842857142857143)","(3.5, 4.8, 4.571428571428571)"
04-01-2023 14:45:15.861037,"(7.0, 12.0, 11.712)","(3.4, 4.4, 4.348717948717949)","(16.0, 34.0, 30.17391304347826)","(7.0, 8.2, 7.974193548387096)","(17.0, 19.5, 19.023809523809526)","(3.7, 4.9, 4.842857142857143)","(3.5, 4.8, 4.571428571428571)"
04-01-2023 14:45:16.825699,"(7.0, 12.0, 11.712)","(3.4, 4.4, 4.335483870967742)","(16.0, 34.0, 30.17391304347826)","(7.0, 8.2, 7.974193548387096)","(17.0, 19.5, 19.023809523809526)","(3.7, 4.9, 4.842857142857143)","(3.5, 4.8, 4.571428571428571)"
04-01-2023 14:45:17.872833,"(7.0, 12.0, 11.712)","(3.4, 4.4, 4.335483870967742)","(16.0, 34.0, 30.17391304347826)","(7.0, 8.2, 7.895652173913043)","(17.0, 19.5, 19.023809523809526)","(3.7, 4.9, 4.842857142857143)","(3.5, 4.8, 4.571428571428571)"
04-01-2023 14:45:18.914580,"(7.0, 12.0, 11.712)","(3.4, 4.4, 4.335483870967742)","(16.0, 34.0, 30.17391304347826)","(7.0, 8.2, 7.895652173913043)","(17.0, 19.5, 19.023809523809526)","(3.7, 4.9, 4.842857142857143)","(3.5, 4.8, 4.571428571428571)"
04-01-2023 14:45:19.845108,"(7.0, 12.0, 11.712)","(3.4, 4.4, 4.335483870967742)","(16.0, 34.0, 30.17391304347826)","(7.0, 8.2, 7.895652173913043)","(17.0, 19.5, 19.023809523809526)","(3.7, 4.9, 4.842857142857143)","(3.5, 4.8, 4.571428571428571)"
04-01-2023 14:45:20.815115,"(7.0, 12.0, 11.712)","(3.4, 4.4, 4.335483870967742)","(16.0, 34.0, 30.17391304347826)","(7.0, 8.2, 7.5)","(17.0, 19.5, 19.023809523809526)","(3.7, 4.9, 4.842857142857143)","(3.5, 4.8, 4.571428571428571)"
04-01-2023 14:45:21.744806,"(7.0, 12.0, 11.712)","(3.4, 4.4, 4.335483870967742)","(16.0, 34.0, 30.17391304347826)","(7.0, 8.2, 7.5)","(17.0, 19.5, 19.023809523809526)","(3.7, 4.9, 4.842857142857143)","(3.5, 4.8, 4.571428571428571)"
04-01-2023 14:45:22.689154,"(7.0, 12.0, 11.712)","(3.4, 4.4, 4.335483870967742)","(16.0, 34.0, 30.17391304347826)","(7.0, 8.2, 7.533333333333333)","(17.0, 19.5, 19.023809523809526)","(3.7, 4.9, 4.842857142857143)","(3.5, 4.8, 4.571428571428571)"
04-01-2023 14:45:23.669558,"(7.0, 12.0, 11.712)","(3.4, 4.4, 4.335483870967742)","(16.0, 34.0, 30.17391304347826)","(7.0, 8.2, 7.959999999999999)","(17.0, 19.5, 19.023809523809526)","(3.7, 4.9, 4.842857142857143)","(3.5, 4.8, 4.571428571428571)"
04-01-2023 14:45:24.587350,"(7.0, 12.0, 11.712)","(3.4, 4.4, 4.335483870967742)","(16.0, 34.0, 30.17391304347826)","(7.0, 8.2, 7.959999999999999)","(17.0, 19.5, 18.11111111111111)","(3.7, 4.9, 4.842857142857143)","(3.5, 4.8, 4.571428571428571)"
04-01-2023 14:45:25.595223,"(7.0, 12.0, 11.712)","(3.4, 4.4, 4.335483870967742)","(16.0, 34.0, 30.17391304347826)","(7.0, 8.2, 7.9037037037037035)","(17.0, 19.5, 18.11111111111111)","(3.7, 4.9, 4.842857142857143)","(3.5, 4.8, 4.571428571428571)"
04-01-2023 14:45:26.572686,"(7.0, 12.0, 11.712)","(3.4, 4.4, 4.335483870967742)","(16.0, 34.0, 30.17391304347826)","(7.0, 8.2, 7.9037037037037035)","(17.0, 19.5, 18.11111111111111)","(3.7, 4.9, 4.842857142857143)","(3.5, 4.8, 4.571428571428571)"
04-01-2023 14:45:27.626492,"(7.0, 12.0, 11.712)","(3.4, 4.4, 4.335483870967742)","(16.0, 34.0, 30.17391304347826)","(7.0, 8.2, 8.176190476190476)","(17.0, 19.5, 18.11111111111111)","(3.7, 4.9, 4.842857142857143)","(3.5, 4.8, 4.571428571428571)"
04-01-2023 14:45:28.687674,"(7.0, 12.0, 11.712)","(3.4, 4.4, 4.335483870967742)","(16.0, 34.0, 30.17391304347826)","(7.0, 8.2, 8.178723404255319)","(17.0, 19.5, 19.023809523809526)","(3.7, 4.9, 4.842857142857143)","(3.5, 4.8, 4.285714285714286)"
04-01-2023 14:45:29.705724,"(7.0, 12.0, 11.712)","(3.4, 4.4, 4.335483870967742)","(16.0, 34.0, 30.17391304347826)","(7.0, 8.2, 8.178723404255319)","(17.0, 19.5, 19.023809523809526)","(3.7, 4.9, 4.842857142857143)","(3.5, 4.8, 4.285714285714286)"
04-01-2023 14:45:30.774972,"(7.0, 12.0, 11.712)","(3.4, 4.4, 4.335483870967742)","(16.0, 34.0, 30.17391304347826)","(7.0, 8.2, 8.178723404255319)","(17.0, 19.5, 19.023809523809526)","(3.7, 4.9, 4.842857142857143)","(3.5, 4.8, 4.285714285714286)"
04-01-2023 14:45:31.744647,"(7.0, 12.0, 11.712)","(3.4, 4.4, 4.3)","(16.0, 34.0, 30.363636363636363)","(7.0, 8.2, 8.178723404255319)","(17.0, 19.5, 19.023809523809526)","(3.7, 4.9, 4.842857142857143)","(3.5, 4.8, 4.285714285714286)"
04-01-2023 14:45:32.789996,"(7.0, 12.0, 11.2)","(3.4, 4.4, 4.3)","(16.0, 34.0, 30.363636363636363)","(7.0, 8.2, 8.178723404255319)","(17.0, 19.5, 19.023809523809526)","(3.7, 4.9, 4.871428571428572)","(3.5, 4.8, 4.285714285714286)"
04-01-2023 14:45:33.832839,"(7.0, 12.0, 11.108571428571429)","(3.5, 4.4, 4.2875)","(18.0, 34.0, 31.333333333333332)","(6.5, 8.2, 8.164285714285715)","(17.0, 19.5, 19.023809523809526)","(3.8, 5.0, 4.871428571428572)","(3.5, 4.8, 4.285714285714286)"
04-01-2023 14:45:34.834589,"(7.5, 12.0, 11.108571428571429)","(3.5, 4.4, 4.330769230769231)","(18.0, 34.0, 31.333333333333332)","(6.5, 8.2, 8.164285714285715)","(17.0, 19.5, 19.023809523809526)","(3.8, 5.0, 4.871428571428572)","(3.5, 4.8, 4.285714285714286)"
04-01-2023 14:45:35.752757,"(7.5, 12.0, 11.108571428571429)","(3.5, 4.4, 4.3500000000000005)","(18.0, 34.0, 31.333333333333332)","(6.5, 8.2, 8.164285714285715)","(17.0, 19.5, 19.023809523809526)","(3.8, 5.0, 4.871428571428572)","(3.5, 4.8, 4.285714285714286)"
04-01-2023 14:45:36.692484,"(7.5, 11.5, 10.993333333333332)","(3.5, 4.4, 4.330769230769231)","(18.0, 34.0, 31.333333333333332)","(6.5, 8.2, 8.164285714285715)","(17.0, 19.5, 19.023809523809526)","(3.8, 5.0, 4.871428571428572)","(3.5, 4.8, 4.285714285714286)"
04-01-2023 14:45:37.650072,"(7.5, 11.5, 10.993333333333332)","(3.5, 4.4, 4.330769230769231)","(19.0, 34.0, 31.333333333333332)","(7.0, 8.2, 8.164285714285715)","(16.0, 19.5, 19.023809523809526)","(3.9, 5.0, 4.871428571428572)","(3.6, 4.8, 4.285714285714286)"
04-01-2023 14:45:38.602867,"(7.5, 11.5, 10.993333333333332)","(3.5, 4.4, 4.330769230769231)","(19.0, 34.0, 31.333333333333332)","(7.0, 8.2, 8.164285714285715)","(16.0, 19.5, 19.023809523809526)","(3.9, 5.0, 4.871428571428572)","(3.6, 4.8, 4.285714285714286)"
04-01-2023 14:45:39.821532,"(7.5, 11.5, 10.993333333333332)","(3.5, 4.4, 4.330769230769231)","(19.0, 34.0, 31.333333333333332)","(7.0, 8.2, 8.169230769230769)","(16.0, 19.5, 19.023809523809526)","(3.9, 5.0, 4.871428571428572)","(3.6, 4.8, 4.285714285714286)"
04-01-2023 14:45:40.845016,"(7.5, 11.5, 10.993333333333332)","(3.5, 4.4, 4.330769230769231)","(19.0, 34.0, 31.333333333333332)","(7.0, 8.2, 8.169230769230769)","(16.0, 19.5, 19.023809523809526)","(3.9, 5.0, 4.871428571428572)","(3.6, 4.8, 4.285714285714286)"
04-01-2023 14:45:41.807412,"(7.5, 11.5, 10.993333333333332)","(3.5, 4.4, 4.330769230769231)","(19.0, 34.0, 31.333333333333332)","(7.0, 8.2, 8.382608695652173)","(16.0, 19.5, 19.023809523809526)","(3.9, 5.0, 4.8)","(3.6, 4.8, 4.25)"
04-01-2023 14:45:42.825824,"(7.5, 12.0, 11.590909090909092)","(3.5, 4.4, 4.330769230769231)","(19.0, 34.0, 31.333333333333332)","(7.0, 8.4, 8.382608695652173)","(16.0, 19.5, 19.023809523809526)","(3.9, 5.0, 4.871428571428572)","(3.6, 4.5, 4.175)"
04-01-2023 14:45:43.984846,"(7.5, 12.5, 12.07037037037037)","(3.5, 4.4, 4.328)","(19.0, 34.0, 31.333333333333332)","(7.0, 8.2, 8.162962962962963)","(16.0, 19.5, 19.023809523809526)","(3.9, 5.0, 4.871428571428572)","(3.6, 4.7, 4.1923076923076925)"
04-01-2023 14:45:45.127635,"(7.5, 12.5, 12.07037037037037)","(3.5, 4.4, 4.131932773109243)","(19.0, 34.0, 31.333333333333332)","(7.0, 8.2, 8.162962962962963)","(16.0, 19.5, 19.023809523809526)","(3.9, 5.0, 4.871428571428572)","(3.6, 4.5, 4.1923076923076925)"
04-01-2023 14:45:46.210393,"(7.5, 12.5, 12.07037037037037)","(3.5, 4.3, 4.131932773109243)","(19.0, 34.0, 31.333333333333332)","(7.0, 8.2, 8.383333333333333)","(16.0, 19.5, 19.023809523809526)","(3.9, 5.0, 4.871428571428572)","(3.6, 4.5, 4.1923076923076925)"
04-01-2023 14:45:47.256032,"(7.5, 12.5, 12.07037037037037)","(3.5, 4.2, 4.1)","(19.0, 34.0, 31.333333333333332)","(7.0, 8.4, 8.383333333333333)","(16.0, 19.5, 19.023809523809526)","(3.9, 5.0, 4.9)","(3.6, 4.5, 4.1923076923076925)"
04-01-2023 14:45:48.349456,"(7.5, 12.5, 11.15)","(3.5, 4.2, 4.02)","(19.0, 34.0, 31.333333333333332)","(7.0, 8.4, 8.383333333333333)","(16.0, 19.5, 19.023809523809526)","(3.9, 5.0, 4.9)","(3.6, 4.5, 4.1923076923076925)"
04-01-2023 14:45:49.375232,"(7.5, 12.5, 11.42)","(3.5, 4.2, 4.022222222222222)","(19.0, 34.0, 31.333333333333332)","(7.0, 8.4, 8.383333333333333)","(16.0, 19.5, 19.023809523809526)","(3.9, 5.0, 4.79)","(3.6, 4.5, 4.1923076923076925)"
04-01-2023 14:45:50.617047,"(7.5, 12.5, 10.957142857142857)","(3.5, 4.2, 4.022222222222222)","(19.0, 34.0, 33.38461538461539)","(7.0, 8.4, 8.166666666666666)","(16.0, 19.5, 19.023809523809526)","(3.9, 5.0, 4.79)","(3.6, 4.5, 4.1923076923076925)"
04-01-2023 14:45:51.673021,"(7.5, 12.5, 10.957142857142857)","(3.5, 4.2, 4.022222222222222)","(19.0, 34.0, 33.38461538461539)","(7.0, 8.2, 8.166666666666666)","(16.0, 19.5, 19.023809523809526)","(3.9, 5.0, 4.79)","(3.6, 4.5, 4.1923076923076925)"
04-01-2023 14:45:52.659158,"(7.5, 12.5, 11.42)","(3.5, 4.2, 4.022222222222222)","(19.0, 34.0, 33.38461538461539)","(7.0, 8.2, 8.166666666666666)","(16.0, 19.5, 19.023809523809526)","(3.9, 5.0, 4.79)","(3.6, 4.5, 4.1923076923076925)"
04-01-2023 14:45:53.539316,"(7.5, 12.5, 10.957142857142857)","(3.4, 4.2, 4.022222222222222)","(17.0, 34.0, 33.38461538461539)","(7.0, 8.2, 8.144444444444444)","(16.0, 19.5, 19.023809523809526)","(3.8, 5.0, 4.681818181818182)","(3.5, 4.5, 4.1923076923076925)"
04-01-2023 14:45:54.642253,"(7.5, 12.5, 10.957142857142857)","(3.4, 4.2, 4.022222222222222)","(17.0, 34.0, 33.38461538461539)","(7.0, 8.2, 8.144444444444444)","(16.0, 19.5, 19.023809523809526)","(3.8, 5.0, 4.681818181818182)","(3.5, 4.5, 4.1923076923076925)"
04-01-2023 14:45:55.683344,"(7.5, 12.5, 10.957142857142857)","(3.4, 4.1, 4.05)","(17.0, 34.0, 33.38461538461539)","(7.0, 8.2, 8.144444444444444)","(16.0, 19.5, 19.023809523809526)","(3.9, 5.0, 4.681818181818182)","(3.6, 4.5, 4.464444444444444)"
04-01-2023 14:45:56.903329,"(8.0, 12.5, 11.825)","(3.5, 4.1, 3.876315789473684)","(19.0, 34.0, 33.38461538461539)","(7.0, 8.2, 8.144444444444444)","(16.0, 19.5, 19.023809523809526)","(3.9, 5.0, 4.517021276595744)","(3.6, 4.5, 4.463636363636364)"
04-01-2023 14:45:58.027096,"(8.0, 12.5, 11.857142857142858)","(3.5, 4.1, 3.831578947368421)","(19.0, 34.0, 33.38461538461539)","(7.0, 8.2, 8.144444444444444)","(16.0, 19.5, 19.023809523809526)","(3.9, 4.9, 4.516842105263158)","(3.6, 4.5, 4.411111111111111)"
04-01-2023 14:45:59.101837,"(8.0, 12.5, 11.626470588235295)","(3.5, 4.1, 3.8857142857142857)","(19.0, 34.0, 33.38461538461539)","(7.0, 8.2, 8.144444444444444)","(16.0, 19.5, 19.023809523809526)","(3.9, 4.9, 4.516842105263158)","(3.5, 4.5, 4.411111111111111)"
04-01-2023 14:46:00.198360,"(8.0, 12.5, 11.626470588235295)","(3.5, 4.1, 3.8857142857142857)","(19.0, 34.0, 33.38461538461539)","(7.0, 8.2, 8.144444444444444)","(16.0, 19.5, 19.023809523809526)","(3.9, 4.9, 4.516842105263158)","(3.5, 4.5, 4.411111111111111)"
04-01-2023 14:46:01.188576,"(8.0, 12.5, 11.626470588235295)","(3.5, 4.1, 3.8857142857142857)","(19.0, 34.0, 33.38461538461539)","(7.0, 8.2, 8.144444444444444)","(16.0, 19.5, 19.023809523809526)","(3.9, 4.9, 4.633333333333333)","(3.5, 4.5, 4.423529411764705)"
04-01-2023 14:46:02.143842,"(8.0, 12.0, 11.294117647058824)","(3.5, 4.1, 3.980952380952381)","(19.0, 34.0, 33.42857142857143)","(7.0, 8.2, 7.824999999999999)","(16.0, 19.5, 19.023809523809526)","(3.9, 4.8, 4.588888888888889)","(3.5, 4.6, 4.453488372093023)"
04-01-2023 14:46:03.164569,"(8.0, 12.0, 11.707317073170731)","(3.5, 4.1, 3.9359375)","(19.0, 34.0, 33.42857142857143)","(7.0, 8.2, 7.8068965517241375)","(16.0, 19.5, 19.09090909090909)","(3.9, 4.6, 4.4941176470588236)","(3.5, 4.6, 4.449999999999999)"
04-01-2023 14:46:04.142612,"(8.0, 12.0, 11.428571428571429)","(3.5, 4.1, 3.9347457627118643)","(19.0, 34.0, 33.42857142857143)","(7.0, 8.2, 7.824999999999999)","(16.0, 19.5, 19.09090909090909)","(3.9, 4.5, 4.4941176470588236)","(3.5, 4.6, 4.465)"
04-01-2023 14:46:05.196595,"(8.0, 12.0, 11.658536585365853)","(3.5, 4.1, 3.9347457627118643)","(19.0, 34.0, 33.42857142857143)","(7.0, 8.2, 7.581818181818182)","(16.0, 19.5, 18.59090909090909)","(3.9, 4.6, 4.588235294117647)","(3.5, 4.6, 4.544444444444444)"
04-01-2023 14:46:06.244260,"(8.0, 12.0, 11.658536585365853)","(3.5, 4.1, 3.9347457627118643)","(19.0, 34.0, 33.42857142857143)","(7.0, 8.2, 7.581818181818182)","(16.0, 19.5, 18.59090909090909)","(3.9, 4.6, 4.588235294117647)","(3.5, 4.6, 4.336065573770492)"
04-01-2023 14:46:07.230636,"(8.0, 12.0, 11.658536585365853)","(3.5, 4.1, 3.9347457627118643)","(19.0, 34.0, 33.42857142857143)","(7.0, 8.2, 7.817391304347826)","(16.0, 19.5, 18.59090909090909)","(3.9, 4.6, 4.588235294117647)","(3.5, 4.5, 4.396774193548388)"
04-01-2023 14:46:08.217851,"(8.0, 12.0, 11.658536585365853)","(3.5, 4.1, 3.9375)","(19.0, 34.0, 33.42857142857143)","(7.0, 8.0, 7.771428571428571)","(16.0, 19.5, 17.735294117647058)","(3.9, 4.6, 4.545454545454546)","(3.5, 4.4, 4.396774193548388)"
04-01-2023 14:46:09.178822,"(8.0, 12.0, 11.7)","(3.5, 4.1, 3.972222222222222)","(19.0, 34.0, 33.125)","(7.0, 7.8, 7.766666666666667)","(16.0, 19.5, 17.735294117647058)","(3.9, 4.7, 4.545454545454546)","(3.5, 4.4, 4.396774193548388)"
04-01-2023 14:46:10.149448,"(8.0, 12.0, 11.526315789473685)","(3.5, 4.1, 3.9977777777777774)","(19.0, 34.0, 33.36363636363636)","(7.0, 8.0, 7.52972972972973)","(16.0, 19.5, 17.625)","(3.9, 4.7, 4.638461538461539)","(3.5, 4.4, 4.406422018348624)"
04-01-2023 14:46:11.197068,"(8.0, 12.0, 11.659090909090908)","(3.5, 4.1, 4.0625)","(19.0, 36.0, 33.0)","(7.0, 7.4, 7.0285714285714285)","(16.0, 19.5, 18.32608695652174)","(3.9, 4.7, 4.651162790697675)","(3.5, 4.5, 4.406422018348624)"
04-01-2023 14:46:12.333214,"(8.0, 12.0, 11.673913043478262)","(3.5, 4.2, 4.15)","(19.0, 36.0, 33.0)","(7.0, 7.4, 6.85)","(16.0, 19.5, 18.32608695652174)","(3.9, 4.7, 4.651162790697675)","(3.5, 4.5, 4.406422018348624)"
04-01-2023 14:46:13.467792,"(8.0, 12.0, 11.772727272727273)","(3.5, 4.2, 4.142857142857143)","(19.0, 36.0, 34.2)","(7.0, 7.4, 6.844444444444444)","(16.0, 19.5, 18.375)","(3.9, 4.7, 4.662162162162162)","(3.5, 4.5, 4.405825242718447)"
04-01-2023 14:46:14.651919,"(8.0, 12.0, 11.772727272727273)","(3.5, 4.2, 4.175)","(19.0, 36.0, 34.2)","(7.0, 7.2, 6.866666666666666)","(16.0, 19.5, 18.375)","(3.9, 4.8, 4.662162162162162)","(3.5, 4.5, 4.405825242718447)"
04-01-2023 14:46:15.727948,"(8.0, 12.0, 11.772727272727273)","(3.5, 4.2, 4.175)","(19.0, 36.0, 33.63157894736842)","(7.0, 7.0, 6.9625)","(16.0, 19.5, 18.5)","(3.9, 4.8, 4.7)","(3.5, 4.5, 4.404901960784314)"
04-01-2023 14:46:16.783348,"(8.0, 12.0, 11.772727272727273)","(3.5, 4.2, 4.175)","(19.0, 36.0, 33.63157894736842)","(7.0, 7.0, 6.9625)","(16.0, 19.5, 18.5)","(3.9, 4.8, 4.72)","(3.5, 4.5, 4.404901960784314)"
04-01-2023 14:46:17.816730,"(8.0, 12.0, 11.772727272727273)","(3.5, 4.2, 4.175)","(19.0, 36.0, 33.63157894736842)","(6.5, 7.0, 6.733333333333333)","(16.0, 19.5, 18.0)","(3.9, 4.8, 4.727586206896552)","(3.6, 4.5, 4.404901960784314)"
04-01-2023 14:46:18.880362,"(8.0, 12.0, 11.772727272727273)","(3.5, 4.2, 4.175)","(19.0, 36.0, 33.333333333333336)","(6.5, 7.0, 6.7)","(16.0, 19.0, 18.625)","(3.9, 4.8, 4.727586206896552)","(3.6, 4.5, 4.404901960784314)"
04-01-2023 14:46:20.002914,"(8.0, 12.0, 11.772727272727273)","(3.5, 4.2, 4.175)","(19.0, 36.0, 32.869565217391305)","(6.5, 7.0, 6.6)","(16.0, 19.0, 18.8125)","(3.9, 4.8, 4.703225806451613)","(3.6, 4.5, 4.404901960784314)"
04-01-2023 14:46:21.067914,"(8.0, 12.0, 11.635135135135135)","(3.5, 4.2, 4.140000000000001)","(19.0, 36.0, 32.869565217391305)","(6.5, 6.8, 6.6)","(16.0, 19.0, 18.91176470588235)","(3.9, 4.8, 4.718518518518518)","(3.6, 4.5, 4.404901960784314)"
04-01-2023 14:46:22.106344,"(8.0, 12.0, 11.635135135135135)","(3.5, 4.2, 4.140000000000001)","(19.0, 36.0, 32.869565217391305)","(6.5, 6.8, 6.48)","(16.0, 19.0, 18.91176470588235)","(3.9, 4.8, 4.718518518518518)","(3.6, 4.5, 4.404901960784314)"
04-01-2023 14:46:23.054497,"(8.0, 12.0, 11.635135135135135)","(3.5, 4.2, 4.140000000000001)","(19.0, 36.0, 32.869565217391305)","(6.5, 6.8, 6.48)","(16.0, 19.0, 18.916666666666668)","(3.9, 4.8, 4.718518518518518)","(3.6, 4.5, 4.404901960784314)"
04-01-2023 14:46:24.008780,"(8.0, 12.0, 11.55)","(3.5, 4.2, 4.140000000000001)","(19.0, 36.0, 32.869565217391305)","(6.5, 6.8, 6.45)","(16.0, 19.0, 18.916666666666668)","(3.9, 4.8, 4.718518518518518)","(3.6, 4.5, 4.404901960784314)"
04-01-2023 14:46:24.958562,"(8.0, 12.0, 11.55)","(3.5, 4.2, 4.140000000000001)","(19.0, 36.0, 33.21739130434783)","(6.5, 6.8, 6.4363636363636365)","(16.0, 19.0, 18.916666666666668)","(3.9, 4.8, 4.703225806451613)","(3.6, 4.5, 4.404901960784314)"
04-01-2023 14:46:25.977436,"(8.0, 12.0, 11.55)","(3.5, 4.2, 4.147368421052632)","(19.0, 36.0, 33.21739130434783)","(6.5, 6.8, 6.35)","(16.0, 19.0, 18.15)","(3.9, 4.8, 4.703225806451613)","(3.6, 4.5, 4.404901960784314)"
