,All Lit Up,My Brockie,Flying Tiny Tim,Yeah Duggi,Genuine Risk,Adele Amour,Elite Choice,Astral Star
558,"[datetime.datetime(2022, 11, 28, 18, 34, 1, 887941), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 18, 34, 1, 887941), 1.8, 2.04]","[datetime.datetime(2022, 11, 28, 18, 34, 1, 887941), 8.5, 14.5]","[datetime.datetime(2022, 11, 28, 18, 34, 1, 887941), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 18, 34, 1, 887941), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 34, 1, 887941), 4.0, 6.6]","[datetime.datetime(2022, 11, 28, 18, 34, 1, 887941), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 18, 34, 1, 887941), 16.0, 18.0]"
559,"[datetime.datetime(2022, 11, 28, 18, 34, 3, 33913), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 18, 34, 3, 33913), 1.8, 2.04]","[datetime.datetime(2022, 11, 28, 18, 34, 3, 33913), 8.5, 14.5]","[datetime.datetime(2022, 11, 28, 18, 34, 3, 33913), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 18, 34, 3, 33913), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 34, 3, 33913), 4.0, 6.6]","[datetime.datetime(2022, 11, 28, 18, 34, 3, 33913), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 18, 34, 3, 33913), 16.0, 18.0]"
560,"[datetime.datetime(2022, 11, 28, 18, 34, 4, 196042), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 18, 34, 4, 196042), 1.8, 2.04]","[datetime.datetime(2022, 11, 28, 18, 34, 4, 196042), 8.5, 14.5]","[datetime.datetime(2022, 11, 28, 18, 34, 4, 196042), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 18, 34, 4, 196042), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 34, 4, 196042), 4.0, 6.6]","[datetime.datetime(2022, 11, 28, 18, 34, 4, 196042), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 18, 34, 4, 196042), 16.0, 18.0]"
561,"[datetime.datetime(2022, 11, 28, 18, 34, 5, 331774), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 18, 34, 5, 331774), 1.8, 2.04]","[datetime.datetime(2022, 11, 28, 18, 34, 5, 331774), 8.5, 14.5]","[datetime.datetime(2022, 11, 28, 18, 34, 5, 331774), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 18, 34, 5, 331774), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 34, 5, 331774), 4.0, 6.6]","[datetime.datetime(2022, 11, 28, 18, 34, 5, 331774), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 18, 34, 5, 331774), 16.0, 18.0]"
562,"[datetime.datetime(2022, 11, 28, 18, 34, 6, 473960), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 18, 34, 6, 473960), 1.8, 2.04]","[datetime.datetime(2022, 11, 28, 18, 34, 6, 473960), 8.5, 14.5]","[datetime.datetime(2022, 11, 28, 18, 34, 6, 473960), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 18, 34, 6, 473960), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 34, 6, 473960), 4.0, 6.6]","[datetime.datetime(2022, 11, 28, 18, 34, 6, 473960), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 18, 34, 6, 473960), 16.0, 18.0]"
563,"[datetime.datetime(2022, 11, 28, 18, 34, 7, 617809), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 18, 34, 7, 617809), 1.8, 2.04]","[datetime.datetime(2022, 11, 28, 18, 34, 7, 617809), 8.5, 14.5]","[datetime.datetime(2022, 11, 28, 18, 34, 7, 617809), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 18, 34, 7, 617809), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 34, 7, 617809), 4.0, 6.6]","[datetime.datetime(2022, 11, 28, 18, 34, 7, 617809), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 18, 34, 7, 617809), 16.0, 18.0]"
564,"[datetime.datetime(2022, 11, 28, 18, 34, 8, 772498), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 18, 34, 8, 772498), 1.8, 2.04]","[datetime.datetime(2022, 11, 28, 18, 34, 8, 772498), 8.5, 14.5]","[datetime.datetime(2022, 11, 28, 18, 34, 8, 772498), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 18, 34, 8, 772498), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 34, 8, 772498), 4.0, 6.6]","[datetime.datetime(2022, 11, 28, 18, 34, 8, 772498), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 18, 34, 8, 772498), 16.0, 18.0]"
565,"[datetime.datetime(2022, 11, 28, 18, 34, 9, 917885), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 18, 34, 9, 917885), 1.8, 2.04]","[datetime.datetime(2022, 11, 28, 18, 34, 9, 917885), 8.5, 14.5]","[datetime.datetime(2022, 11, 28, 18, 34, 9, 917885), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 18, 34, 9, 917885), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 34, 9, 917885), 4.0, 6.6]","[datetime.datetime(2022, 11, 28, 18, 34, 9, 917885), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 18, 34, 9, 917885), 16.0, 18.0]"
566,"[datetime.datetime(2022, 11, 28, 18, 34, 11, 53402), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 18, 34, 11, 53402), 1.8, 2.04]","[datetime.datetime(2022, 11, 28, 18, 34, 11, 53402), 8.5, 14.5]","[datetime.datetime(2022, 11, 28, 18, 34, 11, 53402), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 18, 34, 11, 53402), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 34, 11, 53402), 4.0, 6.6]","[datetime.datetime(2022, 11, 28, 18, 34, 11, 53402), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 18, 34, 11, 53402), 16.0, 18.0]"
567,"[datetime.datetime(2022, 11, 28, 18, 34, 12, 195193), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 18, 34, 12, 195193), 1.8, 2.04]","[datetime.datetime(2022, 11, 28, 18, 34, 12, 195193), 8.5, 14.5]","[datetime.datetime(2022, 11, 28, 18, 34, 12, 195193), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 18, 34, 12, 195193), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 34, 12, 195193), 4.0, 6.6]","[datetime.datetime(2022, 11, 28, 18, 34, 12, 195193), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 18, 34, 12, 195193), 16.0, 18.0]"
568,"[datetime.datetime(2022, 11, 28, 18, 34, 13, 341950), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 18, 34, 13, 341950), 1.8, 2.04]","[datetime.datetime(2022, 11, 28, 18, 34, 13, 341950), 8.5, 14.5]","[datetime.datetime(2022, 11, 28, 18, 34, 13, 341950), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 18, 34, 13, 341950), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 34, 13, 341950), 4.0, 6.6]","[datetime.datetime(2022, 11, 28, 18, 34, 13, 341950), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 18, 34, 13, 341950), 16.0, 18.0]"
569,"[datetime.datetime(2022, 11, 28, 18, 34, 14, 492171), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 18, 34, 14, 492171), 1.8, 2.04]","[datetime.datetime(2022, 11, 28, 18, 34, 14, 492171), 8.5, 14.5]","[datetime.datetime(2022, 11, 28, 18, 34, 14, 492171), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 18, 34, 14, 492171), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 34, 14, 492171), 4.0, 6.6]","[datetime.datetime(2022, 11, 28, 18, 34, 14, 492171), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 18, 34, 14, 492171), 16.0, 18.0]"
570,"[datetime.datetime(2022, 11, 28, 18, 34, 15, 637459), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 18, 34, 15, 637459), 1.8, 2.04]","[datetime.datetime(2022, 11, 28, 18, 34, 15, 637459), 8.5, 14.5]","[datetime.datetime(2022, 11, 28, 18, 34, 15, 637459), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 18, 34, 15, 637459), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 34, 15, 637459), 4.0, 6.6]","[datetime.datetime(2022, 11, 28, 18, 34, 15, 637459), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 18, 34, 15, 637459), 16.0, 18.0]"
571,"[datetime.datetime(2022, 11, 28, 18, 34, 16, 782647), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 18, 34, 16, 782647), 1.8, 2.04]","[datetime.datetime(2022, 11, 28, 18, 34, 16, 782647), 8.5, 14.5]","[datetime.datetime(2022, 11, 28, 18, 34, 16, 782647), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 18, 34, 16, 782647), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 34, 16, 782647), 4.0, 6.6]","[datetime.datetime(2022, 11, 28, 18, 34, 16, 782647), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 18, 34, 16, 782647), 16.0, 18.0]"
572,"[datetime.datetime(2022, 11, 28, 18, 34, 17, 934576), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 18, 34, 17, 934576), 1.8, 2.04]","[datetime.datetime(2022, 11, 28, 18, 34, 17, 934576), 8.5, 14.5]","[datetime.datetime(2022, 11, 28, 18, 34, 17, 934576), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 18, 34, 17, 934576), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 34, 17, 934576), 4.0, 6.6]","[datetime.datetime(2022, 11, 28, 18, 34, 17, 934576), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 18, 34, 17, 934576), 16.0, 18.0]"
573,"[datetime.datetime(2022, 11, 28, 18, 34, 19, 68862), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 18, 34, 19, 68862), 1.8, 2.04]","[datetime.datetime(2022, 11, 28, 18, 34, 19, 68862), 8.5, 14.5]","[datetime.datetime(2022, 11, 28, 18, 34, 19, 68862), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 18, 34, 19, 68862), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 34, 19, 68862), 4.0, 6.6]","[datetime.datetime(2022, 11, 28, 18, 34, 19, 68862), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 18, 34, 19, 68862), 16.0, 18.0]"
574,"[datetime.datetime(2022, 11, 28, 18, 34, 20, 212846), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 18, 34, 20, 212846), 1.8, 2.04]","[datetime.datetime(2022, 11, 28, 18, 34, 20, 212846), 8.5, 14.5]","[datetime.datetime(2022, 11, 28, 18, 34, 20, 212846), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 18, 34, 20, 212846), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 34, 20, 212846), 4.0, 6.6]","[datetime.datetime(2022, 11, 28, 18, 34, 20, 212846), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 18, 34, 20, 212846), 16.0, 18.0]"
575,"[datetime.datetime(2022, 11, 28, 18, 34, 21, 350915), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 18, 34, 21, 350915), 1.8, 2.04]","[datetime.datetime(2022, 11, 28, 18, 34, 21, 350915), 8.5, 14.5]","[datetime.datetime(2022, 11, 28, 18, 34, 21, 350915), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 18, 34, 21, 350915), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 34, 21, 350915), 4.0, 6.6]","[datetime.datetime(2022, 11, 28, 18, 34, 21, 350915), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 18, 34, 21, 350915), 16.0, 18.0]"
576,"[datetime.datetime(2022, 11, 28, 18, 34, 22, 490846), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 18, 34, 22, 490846), 1.8, 2.04]","[datetime.datetime(2022, 11, 28, 18, 34, 22, 490846), 8.5, 14.5]","[datetime.datetime(2022, 11, 28, 18, 34, 22, 490846), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 18, 34, 22, 490846), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 34, 22, 490846), 4.0, 6.6]","[datetime.datetime(2022, 11, 28, 18, 34, 22, 490846), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 18, 34, 22, 490846), 16.0, 18.0]"
577,"[datetime.datetime(2022, 11, 28, 18, 34, 23, 621500), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 18, 34, 23, 621500), 1.8, 2.04]","[datetime.datetime(2022, 11, 28, 18, 34, 23, 621500), 8.5, 14.5]","[datetime.datetime(2022, 11, 28, 18, 34, 23, 621500), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 18, 34, 23, 621500), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 34, 23, 621500), 4.0, 6.6]","[datetime.datetime(2022, 11, 28, 18, 34, 23, 621500), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 18, 34, 23, 621500), 16.0, 18.0]"
578,"[datetime.datetime(2022, 11, 28, 18, 34, 24, 761642), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 18, 34, 24, 761642), 1.8, 2.04]","[datetime.datetime(2022, 11, 28, 18, 34, 24, 761642), 8.5, 14.5]","[datetime.datetime(2022, 11, 28, 18, 34, 24, 761642), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 18, 34, 24, 761642), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 34, 24, 761642), 4.0, 6.6]","[datetime.datetime(2022, 11, 28, 18, 34, 24, 761642), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 18, 34, 24, 761642), 16.0, 18.0]"
579,"[datetime.datetime(2022, 11, 28, 18, 34, 25, 897321), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 18, 34, 25, 897321), 1.8, 2.04]","[datetime.datetime(2022, 11, 28, 18, 34, 25, 897321), 8.5, 14.5]","[datetime.datetime(2022, 11, 28, 18, 34, 25, 897321), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 18, 34, 25, 897321), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 34, 25, 897321), 4.0, 6.6]","[datetime.datetime(2022, 11, 28, 18, 34, 25, 897321), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 18, 34, 25, 897321), 16.0, 18.0]"
580,"[datetime.datetime(2022, 11, 28, 18, 34, 27, 30918), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 18, 34, 27, 30918), 1.8, 2.04]","[datetime.datetime(2022, 11, 28, 18, 34, 27, 30918), 8.5, 14.5]","[datetime.datetime(2022, 11, 28, 18, 34, 27, 30918), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 18, 34, 27, 30918), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 34, 27, 30918), 4.0, 6.6]","[datetime.datetime(2022, 11, 28, 18, 34, 27, 30918), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 18, 34, 27, 30918), 16.0, 18.0]"
581,"[datetime.datetime(2022, 11, 28, 18, 34, 28, 169962), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 18, 34, 28, 169962), 1.8, 2.04]","[datetime.datetime(2022, 11, 28, 18, 34, 28, 169962), 8.5, 14.5]","[datetime.datetime(2022, 11, 28, 18, 34, 28, 169962), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 18, 34, 28, 169962), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 34, 28, 169962), 4.0, 6.6]","[datetime.datetime(2022, 11, 28, 18, 34, 28, 169962), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 18, 34, 28, 169962), 16.0, 18.0]"
582,"[datetime.datetime(2022, 11, 28, 18, 34, 29, 329871), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 18, 34, 29, 329871), 1.8, 2.04]","[datetime.datetime(2022, 11, 28, 18, 34, 29, 329871), 8.5, 14.5]","[datetime.datetime(2022, 11, 28, 18, 34, 29, 329871), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 18, 34, 29, 329871), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 34, 29, 329871), 4.0, 6.6]","[datetime.datetime(2022, 11, 28, 18, 34, 29, 329871), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 18, 34, 29, 329871), 16.0, 18.0]"
583,"[datetime.datetime(2022, 11, 28, 18, 34, 30, 478032), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 18, 34, 30, 478032), 1.8, 2.04]","[datetime.datetime(2022, 11, 28, 18, 34, 30, 478032), 8.5, 14.5]","[datetime.datetime(2022, 11, 28, 18, 34, 30, 478032), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 18, 34, 30, 478032), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 34, 30, 478032), 4.0, 6.6]","[datetime.datetime(2022, 11, 28, 18, 34, 30, 478032), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 18, 34, 30, 478032), 16.0, 18.0]"
584,"[datetime.datetime(2022, 11, 28, 18, 34, 31, 622537), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 18, 34, 31, 622537), 1.8, 2.04]","[datetime.datetime(2022, 11, 28, 18, 34, 31, 622537), 8.5, 14.5]","[datetime.datetime(2022, 11, 28, 18, 34, 31, 622537), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 18, 34, 31, 622537), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 34, 31, 622537), 4.0, 6.8]","[datetime.datetime(2022, 11, 28, 18, 34, 31, 622537), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 18, 34, 31, 622537), 16.0, 18.0]"
585,"[datetime.datetime(2022, 11, 28, 18, 34, 32, 773606), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 18, 34, 32, 773606), 1.8, 2.04]","[datetime.datetime(2022, 11, 28, 18, 34, 32, 773606), 8.5, 14.5]","[datetime.datetime(2022, 11, 28, 18, 34, 32, 773606), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 18, 34, 32, 773606), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 34, 32, 773606), 4.0, 6.8]","[datetime.datetime(2022, 11, 28, 18, 34, 32, 773606), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 18, 34, 32, 773606), 16.0, 18.0]"
586,"[datetime.datetime(2022, 11, 28, 18, 34, 33, 907741), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 18, 34, 33, 907741), 1.8, 2.04]","[datetime.datetime(2022, 11, 28, 18, 34, 33, 907741), 8.5, 14.5]","[datetime.datetime(2022, 11, 28, 18, 34, 33, 907741), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 18, 34, 33, 907741), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 34, 33, 907741), 4.0, 6.8]","[datetime.datetime(2022, 11, 28, 18, 34, 33, 907741), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 18, 34, 33, 907741), 16.0, 18.0]"
587,"[datetime.datetime(2022, 11, 28, 18, 34, 35, 43881), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 18, 34, 35, 43881), 1.8, 2.04]","[datetime.datetime(2022, 11, 28, 18, 34, 35, 43881), 8.5, 14.5]","[datetime.datetime(2022, 11, 28, 18, 34, 35, 43881), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 18, 34, 35, 43881), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 34, 35, 43881), 4.0, 6.8]","[datetime.datetime(2022, 11, 28, 18, 34, 35, 43881), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 18, 34, 35, 43881), 16.0, 18.0]"
588,"[datetime.datetime(2022, 11, 28, 18, 34, 36, 175373), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 18, 34, 36, 175373), 1.8, 2.04]","[datetime.datetime(2022, 11, 28, 18, 34, 36, 175373), 8.5, 14.5]","[datetime.datetime(2022, 11, 28, 18, 34, 36, 175373), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 18, 34, 36, 175373), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 34, 36, 175373), 4.0, 6.8]","[datetime.datetime(2022, 11, 28, 18, 34, 36, 175373), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 18, 34, 36, 175373), 16.0, 18.0]"
589,"[datetime.datetime(2022, 11, 28, 18, 34, 37, 326539), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 18, 34, 37, 326539), 1.8, 2.04]","[datetime.datetime(2022, 11, 28, 18, 34, 37, 326539), 8.5, 14.5]","[datetime.datetime(2022, 11, 28, 18, 34, 37, 326539), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 18, 34, 37, 326539), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 34, 37, 326539), 4.0, 6.8]","[datetime.datetime(2022, 11, 28, 18, 34, 37, 326539), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 18, 34, 37, 326539), 16.0, 18.0]"
590,"[datetime.datetime(2022, 11, 28, 18, 34, 38, 457982), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 18, 34, 38, 457982), 1.8, 2.04]","[datetime.datetime(2022, 11, 28, 18, 34, 38, 457982), 8.5, 14.5]","[datetime.datetime(2022, 11, 28, 18, 34, 38, 457982), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 18, 34, 38, 457982), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 34, 38, 457982), 4.0, 6.8]","[datetime.datetime(2022, 11, 28, 18, 34, 38, 457982), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 18, 34, 38, 457982), 16.0, 18.0]"
591,"[datetime.datetime(2022, 11, 28, 18, 34, 39, 591434), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 18, 34, 39, 591434), 1.8, 2.04]","[datetime.datetime(2022, 11, 28, 18, 34, 39, 591434), 8.5, 14.5]","[datetime.datetime(2022, 11, 28, 18, 34, 39, 591434), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 18, 34, 39, 591434), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 34, 39, 591434), 4.0, 6.8]","[datetime.datetime(2022, 11, 28, 18, 34, 39, 591434), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 18, 34, 39, 591434), 16.0, 18.0]"
592,"[datetime.datetime(2022, 11, 28, 18, 34, 40, 765573), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 18, 34, 40, 765573), 1.8, 2.06]","[datetime.datetime(2022, 11, 28, 18, 34, 40, 765573), 8.5, 14.5]","[datetime.datetime(2022, 11, 28, 18, 34, 40, 765573), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 18, 34, 40, 765573), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 34, 40, 765573), 4.0, 6.8]","[datetime.datetime(2022, 11, 28, 18, 34, 40, 765573), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 18, 34, 40, 765573), 16.0, 18.0]"
593,"[datetime.datetime(2022, 11, 28, 18, 34, 41, 919365), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 18, 34, 41, 919365), 1.8, 2.06]","[datetime.datetime(2022, 11, 28, 18, 34, 41, 919365), 8.5, 14.5]","[datetime.datetime(2022, 11, 28, 18, 34, 41, 919365), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 18, 34, 41, 919365), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 34, 41, 919365), 4.0, 6.8]","[datetime.datetime(2022, 11, 28, 18, 34, 41, 919365), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 18, 34, 41, 919365), 16.0, 18.0]"
594,"[datetime.datetime(2022, 11, 28, 18, 34, 43, 100691), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 18, 34, 43, 100691), 1.8, 2.06]","[datetime.datetime(2022, 11, 28, 18, 34, 43, 100691), 8.5, 14.5]","[datetime.datetime(2022, 11, 28, 18, 34, 43, 100691), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 18, 34, 43, 100691), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 34, 43, 100691), 4.0, 6.8]","[datetime.datetime(2022, 11, 28, 18, 34, 43, 100691), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 18, 34, 43, 100691), 16.0, 18.0]"
595,"[datetime.datetime(2022, 11, 28, 18, 34, 44, 257161), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 18, 34, 44, 257161), 1.8, 2.08]","[datetime.datetime(2022, 11, 28, 18, 34, 44, 257161), 8.5, 14.5]","[datetime.datetime(2022, 11, 28, 18, 34, 44, 257161), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 18, 34, 44, 257161), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 34, 44, 257161), 4.0, 6.8]","[datetime.datetime(2022, 11, 28, 18, 34, 44, 257161), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 18, 34, 44, 257161), 16.0, 18.0]"
596,"[datetime.datetime(2022, 11, 28, 18, 34, 45, 412936), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 18, 34, 45, 412936), 1.8, 2.08]","[datetime.datetime(2022, 11, 28, 18, 34, 45, 412936), 8.5, 14.5]","[datetime.datetime(2022, 11, 28, 18, 34, 45, 412936), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 18, 34, 45, 412936), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 34, 45, 412936), 4.0, 6.8]","[datetime.datetime(2022, 11, 28, 18, 34, 45, 412936), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 18, 34, 45, 412936), 16.0, 18.0]"
597,"[datetime.datetime(2022, 11, 28, 18, 34, 46, 557542), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 18, 34, 46, 557542), 1.8, 2.12]","[datetime.datetime(2022, 11, 28, 18, 34, 46, 557542), 8.5, 14.5]","[datetime.datetime(2022, 11, 28, 18, 34, 46, 557542), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 18, 34, 46, 557542), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 34, 46, 557542), 4.0, 6.8]","[datetime.datetime(2022, 11, 28, 18, 34, 46, 557542), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 18, 34, 46, 557542), 16.0, 18.0]"
