,Princess Damiro,Powered Up,Farmor Frisky,Skylark Bully,Shian Kelly
10-01-2023 14:33:48.400194,"(2.2, 2.24, 2.230909090909091)","(2.3, 3.75, 3.67)","(4.6, 5.1, 5.078571428571428)","(71.0, 350.0, 250.0)","(12.0, 15.0, 14.076923076923077)"
10-01-2023 14:33:49.295817,"(2.2, 2.26, 2.255)","(2.3, 3.75, 3.6710526315789473)","(4.6, 5.1, 4.930000000000001)","(71.0, 350.0, 250.0)","(12.0, 14.5, 13.947368421052632)"
10-01-2023 14:33:50.278321,"(2.2, 2.26, 2.2454545454545456)","(2.3, 3.75, 3.6785714285714284)","(4.6, 5.0, 4.957142857142857)","(71.0, 350.0, 250.0)","(12.0, 14.5, 13.642857142857142)"
10-01-2023 14:33:51.178490,"(2.2, 2.24, 2.2375000000000003)","(2.3, 3.75, 3.723913043478261)","(4.6, 5.1, 4.947058823529412)","(71.0, 350.0, 295.4545454545455)","(12.0, 14.5, 13.642857142857142)"
10-01-2023 14:33:52.173524,"(2.2, 2.24, 2.2375000000000003)","(2.3, 3.75, 3.723913043478261)","(4.6, 5.1, 4.972727272727273)","(71.0, 350.0, 302.3809523809524)","(12.0, 14.5, 13.642857142857142)"
10-01-2023 14:33:53.167340,"(2.2, 2.24, 2.232727272727273)","(2.3, 3.75, 3.731818181818182)","(4.6, 5.1, 4.938095238095238)","(71.0, 350.0, 295.4545454545455)","(12.0, 14.5, 13.642857142857142)"
10-01-2023 14:33:53.983153,"(2.2, 2.24, 2.2375000000000003)","(2.3, 3.75, 3.7294117647058824)","(4.6, 5.1, 4.938095238095238)","(71.0, 350.0, 295.4545454545455)","(12.0, 14.5, 13.642857142857142)"
10-01-2023 14:33:54.910451,"(2.2, 2.24, 2.2225)","(2.3, 3.75, 3.7464285714285714)","(4.6, 5.0, 4.98)","(71.0, 350.0, 310.0)","(12.0, 14.5, 15.166666666666666)"
10-01-2023 14:33:55.896477,"(2.2, 2.24, 2.192857142857143)","(2.3, 3.8, 3.753846153846154)","(4.6, 5.1, 4.94)","(71.0, 350.0, 310.0)","(12.0, 15.5, 14.5)"
10-01-2023 14:33:56.831079,"(2.2, 2.24, 2.191764705882353)","(2.3, 3.8, 3.753846153846154)","(4.6, 5.1, 4.94)","(71.0, 350.0, 310.0)","(12.0, 15.5, 14.5)"
10-01-2023 14:33:57.742417,"(2.2, 2.22, 2.2133333333333334)","(2.3, 3.75, 3.7464285714285714)","(4.6, 5.1, 4.954545454545455)","(71.0, 350.0, 310.0)","(12.0, 15.5, 14.5)"
10-01-2023 14:33:58.700415,"(2.2, 2.22, 2.2133333333333334)","(2.3, 3.8, 3.7333333333333334)","(4.6, 5.1, 4.954545454545455)","(71.0, 350.0, 310.0)","(12.0, 15.5, 14.5)"
10-01-2023 14:33:59.655749,"(2.2, 2.2, 2.1966666666666668)","(2.3, 3.8, 3.7333333333333334)","(4.6, 5.1, 4.954545454545455)","(71.0, 350.0, 310.0)","(12.0, 15.5, 14.5)"
10-01-2023 14:34:00.516145,"(2.2, 2.2, 2.1936)","(2.3, 3.8, 3.755)","(4.6, 5.1, 4.970588235294118)","(71.0, 350.0, 310.0)","(12.0, 15.5, 14.5)"
10-01-2023 14:34:01.455977,"(2.2, 2.2, 2.1895652173913045)","(2.3, 3.8, 3.7666666666666666)","(4.6, 5.1, 4.970588235294118)","(71.0, 350.0, 310.0)","(12.0, 15.5, 14.5)"
10-01-2023 14:34:02.343368,"(2.2, 2.2, 2.1890909090909094)","(2.3, 3.85, 3.8333333333333335)","(4.6, 5.1, 4.970588235294118)","(71.0, 350.0, 310.0)","(12.0, 15.5, 14.538461538461538)"
10-01-2023 14:34:03.174831,"(2.2, 2.2, 2.1890909090909094)","(2.3, 3.85, 3.8333333333333335)","(4.6, 5.1, 5.045454545454545)","(71.0, 350.0, 310.0)","(12.0, 15.0, 14.538461538461538)"
10-01-2023 14:34:04.244261,"(2.2, 2.2, 2.1890909090909094)","(2.3, 3.85, 3.7928571428571427)","(4.6, 5.1, 5.045454545454545)","(71.0, 350.0, 310.0)","(12.0, 15.5, 14.785714285714285)"
10-01-2023 14:34:05.240701,"(2.2, 2.18, 2.1766666666666667)","(2.3, 3.85, 3.7928571428571427)","(4.6, 5.1, 5.045454545454545)","(71.0, 350.0, 310.0)","(12.0, 15.5, 14.785714285714285)"
10-01-2023 14:34:06.112001,"(2.2, 2.18, 2.160540540540541)","(2.3, 3.85, 3.8224137931034483)","(4.6, 5.1, 5.045454545454545)","(71.0, 350.0, 310.0)","(12.0, 15.5, 14.785714285714285)"
10-01-2023 14:34:07.108519,"(2.0, 2.16, 2.148)","(2.6, 3.9, 3.8651162790697673)","(4.6, 5.2, 5.046153846153846)","(91.0, 350.0, 310.0)","(12.0, 15.5, 14.973684210526315)"
10-01-2023 14:34:08.033392,"(2.0, 2.16, 2.145714285714286)","(2.6, 3.9, 3.8375)","(4.6, 5.2, 5.046153846153846)","(91.0, 350.0, 310.0)","(12.0, 15.5, 14.973684210526315)"
10-01-2023 14:34:08.887294,"(2.0, 2.16, 2.121538461538462)","(2.6, 3.95, 3.927777777777778)","(4.6, 5.2, 5.04)","(91.0, 350.0, 310.0)","(12.0, 15.5, 14.666666666666666)"
10-01-2023 14:34:09.821099,"(2.0, 2.16, 2.1153488372093023)","(2.6, 3.95, 3.927777777777778)","(4.6, 5.2, 5.04)","(91.0, 350.0, 310.0)","(12.0, 15.5, 14.666666666666666)"
10-01-2023 14:34:10.826058,"(2.0, 2.16, 2.122962962962963)","(2.6, 3.95, 3.941666666666667)","(4.6, 5.2, 5.063157894736842)","(91.0, 350.0, 310.0)","(12.0, 15.5, 14.666666666666666)"
10-01-2023 14:34:11.831002,"(2.0, 2.16, 2.1223529411764708)","(2.6, 4.0, 3.9842105263157896)","(4.6, 5.2, 5.063157894736842)","(91.0, 350.0, 310.0)","(12.0, 15.5, 14.447368421052632)"
10-01-2023 14:34:12.799237,"(2.0, 2.16, 2.1153488372093023)","(2.6, 4.0, 3.9884615384615385)","(4.6, 5.2, 5.063157894736842)","(91.0, 350.0, 310.0)","(12.0, 15.5, 14.25)"
10-01-2023 14:34:13.754654,"(2.0, 2.16, 2.1153488372093023)","(2.6, 4.0, 3.994285714285714)","(4.6, 5.2, 5.063157894736842)","(91.0, 350.0, 310.0)","(12.0, 15.5, 14.458333333333334)"
10-01-2023 14:34:14.777542,"(2.0, 2.16, 2.122)","(2.6, 4.0, 3.994285714285714)","(4.6, 5.2, 5.063157894736842)","(91.0, 350.0, 310.0)","(12.0, 15.5, 14.574074074074074)"
10-01-2023 14:34:15.873014,"(2.0, 2.16, 2.123809523809524)","(2.6, 4.0, 3.9875)","(4.6, 5.2, 5.0600000000000005)","(91.0, 350.0, 310.0)","(12.0, 15.5, 14.619047619047619)"
10-01-2023 14:34:17.054111,"(2.0, 2.14, 2.125714285714286)","(2.6, 4.0, 3.9923076923076923)","(4.6, 5.2, 5.0600000000000005)","(91.0, 350.0, 310.0)","(12.0, 15.0, 13.833333333333334)"
10-01-2023 14:34:17.907362,"(2.0, 2.14, 2.125714285714286)","(2.6, 4.0, 3.9974358974358974)","(4.6, 5.2, 5.063157894736842)","(91.0, 350.0, 310.0)","(12.0, 14.5, 13.833333333333334)"
10-01-2023 14:34:18.848638,"(2.0, 2.14, 2.1104761904761906)","(2.6, 4.0, 3.9974358974358974)","(4.6, 5.2, 5.063157894736842)","(91.0, 350.0, 310.0)","(12.0, 14.5, 13.804347826086957)"
10-01-2023 14:34:19.886392,"(2.0, 2.14, 2.1011428571428574)","(2.6, 4.1, 4.009090909090909)","(4.6, 5.2, 5.08)","(91.0, 350.0, 310.0)","(12.0, 14.5, 13.804347826086957)"
10-01-2023 14:34:20.786808,"(2.0, 2.14, 2.100952380952381)","(2.6, 4.1, 4.012)","(4.6, 5.2, 5.08)","(91.0, 350.0, 310.0)","(12.0, 14.5, 13.804347826086957)"
10-01-2023 14:34:21.678454,"(2.0, 2.14, 2.101081081081081)","(2.6, 4.1, 4.033333333333333)","(4.6, 5.2, 5.08)","(91.0, 350.0, 310.0)","(12.0, 14.5, 13.804347826086957)"
10-01-2023 14:34:22.700678,"(2.0, 2.14, 2.101081081081081)","(2.6, 4.1, 4.033333333333333)","(4.6, 5.2, 5.08)","(91.0, 350.0, 310.0)","(12.0, 14.5, 13.875)"
10-01-2023 14:34:23.659226,"(2.0, 2.14, 2.101081081081081)","(2.6, 4.1, 4.06)","(4.6, 5.2, 5.08)","(91.0, 350.0, 310.0)","(12.0, 14.0, 13.538461538461538)"
10-01-2023 14:34:24.555586,"(2.0, 2.12, 2.090909090909091)","(2.6, 4.1, 4.066666666666666)","(4.6, 5.2, 5.08)","(91.0, 350.0, 310.0)","(12.0, 14.0, 13.538461538461538)"
10-01-2023 14:34:25.539377,"(2.0, 2.12, 2.095)","(2.6, 4.1, 4.074999999999999)","(4.6, 5.2, 5.08)","(91.0, 350.0, 310.0)","(12.0, 14.0, 13.538461538461538)"
10-01-2023 14:34:26.500324,"(2.0, 2.12, 2.0885714285714285)","(2.6, 4.1, 4.076190476190476)","(4.6, 5.2, 5.08)","(91.0, 350.0, 310.0)","(12.0, 14.0, 13.466666666666667)"
10-01-2023 14:34:27.353073,"(2.0, 2.12, 2.0885714285714285)","(2.6, 4.1, 4.076190476190476)","(4.6, 5.2, 5.08)","(91.0, 350.0, 310.0)","(12.0, 14.0, 13.466666666666667)"
10-01-2023 14:34:28.295779,"(2.0, 2.12, 2.0885714285714285)","(2.6, 4.1, 4.076190476190476)","(4.6, 5.2, 5.08)","(91.0, 350.0, 310.0)","(12.0, 14.0, 13.466666666666667)"
10-01-2023 14:34:29.283190,"(2.0, 2.12, 2.0885714285714285)","(2.6, 4.1, 4.076190476190476)","(4.6, 5.2, 5.111111111111112)","(91.0, 350.0, 310.0)","(12.0, 14.0, 13.466666666666667)"
10-01-2023 14:34:30.243787,"(2.0, 2.12, 2.0933333333333333)","(2.6, 4.1, 4.085454545454545)","(4.6, 5.2, 5.111111111111112)","(91.0, 350.0, 310.0)","(12.0, 14.0, 13.466666666666667)"
10-01-2023 14:34:31.208067,"(2.0, 2.12, 2.086315789473684)","(2.6, 4.1, 4.085454545454545)","(4.6, 5.2, 5.111111111111112)","(91.0, 350.0, 310.0)","(12.0, 14.0, 13.318181818181818)"
10-01-2023 14:34:32.127642,"(2.0, 2.12, 2.1172093023255814)","(2.6, 4.1, 4.085454545454545)","(4.6, 5.2, 5.103448275862069)","(91.0, 350.0, 315.51724137931035)","(12.0, 14.0, 13.166666666666666)"
10-01-2023 14:34:32.998826,"(2.0, 2.12, 2.1172093023255814)","(2.6, 4.1, 4.082456140350877)","(4.6, 5.1, 5.09375)","(91.0, 350.0, 310.0)","(12.0, 14.0, 13.166666666666666)"
10-01-2023 14:34:33.868615,"(2.0, 2.12, 2.118666666666667)","(2.6, 4.1, 4.094545454545454)","(4.6, 5.1, 5.09375)","(91.0, 350.0, 310.0)","(12.0, 14.0, 13.166666666666666)"
10-01-2023 14:34:34.880092,"(1.95, 2.12, 2.117872340425532)","(2.7, 4.1, 4.094545454545454)","(4.6, 5.1, 5.09375)","(91.0, 350.0, 310.0)","(12.0, 14.0, 13.166666666666666)"
10-01-2023 14:34:35.714824,"(1.95, 2.12, 2.117872340425532)","(2.7, 4.1, 4.094545454545454)","(4.6, 5.1, 5.09375)","(91.0, 350.0, 310.0)","(12.0, 14.0, 13.166666666666666)"
10-01-2023 14:34:36.567265,"(1.95, 2.12, 2.117872340425532)","(2.7, 4.1, 4.098113207547169)","(4.6, 5.1, 5.09375)","(91.0, 350.0, 310.0)","(12.0, 13.5, 13.4)"
10-01-2023 14:34:37.591129,"(1.95, 2.12, 2.117872340425532)","(2.7, 4.1, 4.098113207547169)","(4.6, 5.1, 5.09375)","(91.0, 350.0, 310.0)","(12.0, 13.5, 13.333333333333334)"
10-01-2023 14:34:38.589943,"(1.95, 2.12, 2.117872340425532)","(2.7, 4.1, 4.098148148148148)","(4.6, 5.1, 5.09375)","(91.0, 350.0, 310.0)","(12.0, 13.5, 13.333333333333334)"
10-01-2023 14:34:39.377482,"(1.95, 2.12, 2.117872340425532)","(2.7, 4.1, 4.098148148148148)","(4.6, 5.1, 5.09375)","(91.0, 350.0, 255.0)","(12.0, 13.5, 13.333333333333334)"
10-01-2023 14:34:40.188499,"(1.95, 2.14, 2.119090909090909)","(2.7, 4.1, 4.097959183673469)","(4.6, 5.1, 5.093333333333333)","(91.0, 350.0, 290.0)","(12.0, 13.5, 13.357142857142858)"
10-01-2023 14:34:41.118214,"(1.95, 2.14, 2.119090909090909)","(2.7, 4.1, 4.097959183673469)","(4.6, 5.1, 5.093333333333333)","(91.0, 350.0, 290.0)","(12.0, 13.5, 13.357142857142858)"
10-01-2023 14:34:41.934614,"(1.95, 2.14, 2.118850574712644)","(2.7, 4.2, 4.11566265060241)","(4.6, 5.1, 5.094117647058823)","(91.0, 350.0, 290.0)","(12.0, 13.5, 13.357142857142858)"
10-01-2023 14:34:42.796821,"(1.95, 2.12, 2.117826086956522)","(2.7, 4.2, 4.104109589041096)","(4.6, 5.1, 5.094117647058823)","(91.0, 350.0, 307.77777777777777)","(12.0, 13.5, 13.375)"
10-01-2023 14:34:43.741101,"(1.95, 2.12, 2.1152)","(2.7, 4.1, 4.094444444444444)","(4.6, 5.1, 5.094117647058823)","(91.0, 350.0, 307.77777777777777)","(12.0, 13.5, 13.375)"
10-01-2023 14:34:44.573303,"(1.95, 2.12, 2.1165217391304347)","(2.7, 4.1, 4.094444444444444)","(4.6, 5.1, 5.094117647058823)","(91.0, 350.0, 307.77777777777777)","(12.0, 13.5, 13.375)"
10-01-2023 14:34:45.370766,"(1.95, 2.12, 2.1152)","(2.7, 4.1, 4.088888888888889)","(4.6, 5.2, 5.135714285714285)","(91.0, 350.0, 307.77777777777777)","(12.0, 13.5, 13.375)"
10-01-2023 14:34:46.269724,"(1.95, 2.12, 2.092142857142857)","(2.7, 4.1, 4.094117647058823)","(4.6, 5.3, 5.2176470588235295)","(91.0, 350.0, 307.77777777777777)","(12.0, 13.5, 13.375)"
10-01-2023 14:34:47.170388,"(1.95, 2.1, 2.063030303030303)","(2.7, 4.1, 4.094117647058823)","(4.6, 5.3, 5.396551724137931)","(91.0, 350.0, 307.77777777777777)","(12.0, 13.5, 13.375)"
10-01-2023 14:34:48.066437,"(1.95, 2.08, 2.042)","(2.7, 4.1, 4.156000000000001)","(4.6, 5.6, 5.5058823529411764)","(91.0, 350.0, 307.77777777777777)","(12.0, 13.0, 12.9375)"
10-01-2023 14:34:48.921825,"(1.95, 2.06, 2.0323809523809526)","(2.7, 4.2, 4.160869565217391)","(4.6, 5.6, 5.536)","(91.0, 350.0, 307.77777777777777)","(12.0, 13.5, 13.166666666666666)"
10-01-2023 14:34:49.895500,"(1.95, 2.04, 2.0371428571428574)","(2.7, 4.2, 4.090243902439024)","(4.6, 5.6, 5.541666666666666)","(91.0, 350.0, 307.77777777777777)","(12.0, 14.0, 13.272727272727273)"
10-01-2023 14:34:50.748656,"(1.95, 2.08, 2.0340625)","(2.7, 4.1, 4.090243902439024)","(4.6, 5.6, 5.554285714285714)","(91.0, 350.0, 307.77777777777777)","(12.0, 14.0, 13.833333333333334)"
10-01-2023 14:34:51.656639,"(1.95, 2.06, 2.046086956521739)","(2.7, 4.1, 4.090243902439024)","(4.6, 5.6, 5.5588235294117645)","(91.0, 350.0, 307.77777777777777)","(12.0, 14.5, 13.722222222222221)"
10-01-2023 14:34:52.643765,"(1.95, 2.06, 2.0371428571428574)","(2.7, 4.1, 4.087878787878788)","(4.6, 5.6, 5.5588235294117645)","(91.0, 350.0, 307.77777777777777)","(12.0, 14.0, 13.722222222222221)"
10-01-2023 14:34:53.649185,"(1.95, 2.06, 2.0371428571428574)","(2.7, 4.1, 4.087878787878788)","(4.6, 5.6, 5.554285714285714)","(91.0, 350.0, 307.77777777777777)","(12.0, 14.0, 13.875)"
10-01-2023 14:34:54.520049,"(1.95, 2.06, 2.0357894736842104)","(2.7, 4.1, 4.087878787878788)","(4.6, 5.6, 5.554285714285714)","(91.0, 350.0, 307.77777777777777)","(12.0, 15.0, 13.875)"
10-01-2023 14:34:55.387966,"(1.95, 2.06, 2.0357894736842104)","(2.7, 4.1, 4.087878787878788)","(4.6, 5.6, 5.554285714285714)","(91.0, 350.0, 302.5)","(12.0, 14.5, 14.333333333333334)"
10-01-2023 14:34:56.380859,"(1.95, 2.06, 2.0357894736842104)","(2.7, 4.1, 4.087878787878788)","(4.6, 5.4, 5.3625)","(91.0, 350.0, 286.6666666666667)","(12.0, 14.5, 14.38888888888889)"
10-01-2023 14:34:57.330792,"(1.95, 2.04, 2.0247058823529414)","(2.7, 4.1, 4.087878787878788)","(4.6, 5.5, 5.390909090909091)","(91.0, 350.0, 286.6666666666667)","(12.0, 14.5, 14.4)"
10-01-2023 14:34:58.154797,"(1.95, 2.04, 2.0247058823529414)","(2.7, 4.1, 4.087878787878788)","(4.6, 5.5, 5.390909090909091)","(91.0, 350.0, 286.6666666666667)","(12.0, 15.0, 14.4)"
10-01-2023 14:34:59.117903,"(1.9, 2.04, 2.0247058823529414)","(2.7, 4.1, 4.087878787878788)","(4.6, 5.5, 5.390909090909091)","(91.0, 350.0, 286.6666666666667)","(11.0, 15.0, 14.410714285714286)"
10-01-2023 14:35:00.105370,"(1.9, 2.04, 2.0247058823529414)","(2.7, 4.1, 4.087878787878788)","(4.6, 5.5, 5.366666666666666)","(91.0, 350.0, 286.6666666666667)","(11.0, 15.0, 14.25)"
10-01-2023 14:35:00.884456,"(1.9, 2.04, 2.038666666666667)","(2.7, 4.1, 4.087878787878788)","(4.6, 5.5, 5.366666666666666)","(91.0, 350.0, 286.6666666666667)","(11.0, 15.0, 14.25)"
10-01-2023 14:35:01.739607,"(1.9, 2.04, 2.038666666666667)","(2.7, 4.1, 4.087878787878788)","(4.6, 5.5, 5.366666666666666)","(91.0, 350.0, 286.6666666666667)","(11.0, 15.0, 14.25)"
10-01-2023 14:35:02.688815,"(1.9, 2.04, 2.038666666666667)","(2.7, 4.1, 4.087878787878788)","(4.6, 5.5, 5.366666666666666)","(91.0, 350.0, 286.6666666666667)","(11.0, 15.0, 14.4)"
10-01-2023 14:35:03.544640,"(1.9, 2.06, 2.0330232558139536)","(2.7, 4.2, 4.098305084745763)","(4.6, 5.5, 5.366666666666666)","(91.0, 350.0, 286.6666666666667)","(11.0, 15.0, 14.4)"
10-01-2023 14:35:04.326584,"(1.9, 2.06, 2.041875)","(2.7, 4.1, 4.084375)","(4.6, 5.5, 5.366666666666666)","(91.0, 350.0, 286.6666666666667)","(11.0, 15.0, 14.282608695652174)"
10-01-2023 14:35:05.158697,"(1.9, 2.06, 2.0446153846153847)","(2.7, 4.1, 4.084375)","(4.6, 5.5, 5.366666666666666)","(91.0, 350.0, 286.6666666666667)","(11.0, 15.0, 14.131578947368421)"
10-01-2023 14:35:06.044821,"(1.9, 2.06, 2.0446153846153847)","(2.7, 4.1, 4.084375)","(4.6, 5.5, 5.366666666666666)","(91.0, 350.0, 286.6666666666667)","(11.0, 15.0, 14.131578947368421)"
10-01-2023 14:35:06.957157,"(1.9, 2.06, 2.049)","(2.7, 4.1, 4.060714285714285)","(4.6, 5.5, 5.416666666666667)","(91.0, 350.0, 286.6666666666667)","(11.0, 15.0, 14.357142857142858)"
10-01-2023 14:35:07.907475,"(1.9, 2.06, 2.0492307692307694)","(2.7, 3.95, 3.92)","(4.6, 5.5, 5.490909090909091)","(91.0, 350.0, 286.6666666666667)","(11.0, 15.0, 14.4)"
10-01-2023 14:35:09.118492,"(1.9, 2.1, 2.0869565217391304)","(2.7, 3.8, 3.743333333333333)","(4.6, 5.6, 5.583333333333333)","(91.0, 350.0, 286.6666666666667)","(11.0, 15.0, 14.4)"
10-01-2023 14:35:09.973449,"(1.9, 2.1, 2.0869565217391304)","(2.7, 3.75, 3.743333333333333)","(4.6, 5.6, 5.583333333333333)","(91.0, 350.0, 286.6666666666667)","(11.0, 15.0, 14.4)"
10-01-2023 14:35:10.839254,"(1.9, 2.1, 2.0819607843137256)","(2.7, 3.75, 3.675)","(4.6, 5.7, 5.5826086956521745)","(91.0, 350.0, 286.6666666666667)","(11.0, 15.0, 14.4)"
10-01-2023 14:35:11.779164,"(1.9, 2.1, 2.084347826086957)","(2.7, 3.7, 3.672)","(4.6, 5.7, 5.685714285714286)","(91.0, 350.0, 302.5)","(11.0, 15.0, 14.45)"
10-01-2023 14:35:12.764860,"(1.9, 2.08, 2.058666666666667)","(2.7, 3.75, 3.672222222222222)","(4.6, 5.8, 5.76)","(91.0, 350.0, 302.5)","(11.0, 15.5, 14.8)"
10-01-2023 14:35:13.575807,"(1.9, 2.08, 2.0564705882352943)","(2.7, 3.75, 3.677027027027027)","(4.6, 5.8, 5.7749999999999995)","(91.0, 350.0, 302.5)","(11.0, 15.5, 14.8)"
10-01-2023 14:35:14.435752,"(1.9, 2.04, 2.0241558441558443)","(2.7, 3.7, 3.6444444444444444)","(4.6, 6.0, 5.875)","(91.0, 350.0, 302.5)","(11.0, 15.5, 15.285714285714285)"
10-01-2023 14:35:15.282901,"(1.9, 2.08, 2.0677777777777777)","(2.7, 3.55, 3.538235294117647)","(4.6, 6.0, 5.844444444444444)","(91.0, 350.0, 318.33333333333337)","(11.0, 16.5, 16.166666666666668)"
10-01-2023 14:35:16.221403,"(1.9, 2.1, 2.081818181818182)","(2.7, 3.45, 3.4035714285714285)","(4.6, 6.2, 6.1)","(91.0, 350.0, 302.5)","(11.0, 16.0, 15.875)"
10-01-2023 14:35:17.097991,"(1.9, 2.12, 2.105909090909091)","(2.7, 3.4, 3.3636363636363638)","(4.6, 6.2, 6.1)","(91.0, 350.0, 302.5)","(11.0, 16.0, 15.875)"
10-01-2023 14:35:17.963891,"(1.9, 2.14, 2.1375)","(2.6, 3.4, 3.296153846153846)","(4.6, 6.2, 6.140000000000001)","(91.0, 350.0, 302.5)","(12.0, 15.5, 15.357142857142858)"
10-01-2023 14:35:18.841154,"(1.9, 2.14, 2.1307692307692307)","(2.6, 3.4, 3.31875)","(4.6, 6.2, 6.176923076923077)","(91.0, 350.0, 302.5)","(12.0, 15.5, 15.40909090909091)"
10-01-2023 14:35:19.739866,"(1.9, 2.14, 2.1340000000000003)","(2.6, 3.35, 3.316666666666667)","(4.6, 6.2, 6.171428571428572)","(91.0, 350.0, 318.33333333333337)","(12.0, 15.5, 15.4375)"
10-01-2023 14:35:20.557337,"(1.9, 2.16, 2.136)","(2.6, 3.25, 3.1529962546816477)","(4.6, 6.4, 6.3130434782608695)","(91.0, 350.0, 318.33333333333337)","(12.0, 16.0, 15.4375)"
10-01-2023 14:35:21.372934,"(1.9, 2.16, 2.14625)","(2.6, 3.25, 3.2001918158567775)","(4.6, 6.4, 6.328571428571429)","(91.0, 350.0, 318.33333333333337)","(12.0, 16.0, 15.4375)"
10-01-2023 14:35:22.225509,"(1.9, 2.16, 2.1416666666666666)","(2.6, 3.25, 3.2002551020408165)","(4.6, 6.4, 6.258823529411765)","(91.0, 350.0, 318.33333333333337)","(12.0, 16.0, 15.4375)"
10-01-2023 14:35:23.088317,"(1.9, 2.16, 2.148888888888889)","(2.6, 3.25, 3.1523485784919654)","(4.6, 6.4, 6.257142857142857)","(91.0, 350.0, 318.33333333333337)","(12.0, 16.0, 15.538461538461538)"
10-01-2023 14:35:24.010160,"(1.9, 2.16, 2.147586206896552)","(2.7, 3.25, 3.1529776674937966)","(4.8, 6.4, 6.273170731707317)","(101.0, 350.0, 230.0)","(12.0, 16.0, 15.8125)"
10-01-2023 14:35:24.854298,"(1.9, 2.16, 2.1586206896551725)","(2.7, 3.15, 3.1111650485436892)","(4.8, 6.6, 6.407407407407407)","(101.0, 350.0, 230.0)","(12.0, 16.5, 15.8125)"
10-01-2023 14:35:25.721560,"(1.9, 2.18, 2.1726829268292684)","(2.7, 3.15, 3.106179775280899)","(4.8, 6.6, 6.392)","(101.0, 350.0, 195.71428571428572)","(12.0, 16.5, 15.847826086956522)"
10-01-2023 14:35:26.625158,"(1.9, 2.22, 2.2125000000000004)","(2.7, 3.05, 3.0020064205457464)","(4.8, 6.6, 6.468965517241379)","(101.0, 350.0, 200.0)","(12.0, 16.5, 15.9)"
10-01-2023 14:35:27.495290,"(1.9, 2.24, 2.2270588235294118)","(2.7, 3.05, 3.0046511627906978)","(4.8, 6.6, 6.4399999999999995)","(101.0, 350.0, 200.0)","(12.0, 16.5, 15.9)"
10-01-2023 14:35:28.298104,"(1.9, 2.22, 2.21304347826087)","(2.7, 3.1, 3.047169811320755)","(4.8, 6.6, 6.4875)","(101.0, 350.0, 195.71428571428572)","(12.0, 16.5, 15.9)"
10-01-2023 14:35:29.119637,"(1.9, 2.22, 2.2042424242424246)","(2.7, 3.1, 3.068421052631579)","(4.8, 6.6, 6.461538461538462)","(101.0, 350.0, 195.71428571428572)","(12.0, 16.5, 15.75)"
10-01-2023 14:35:30.030264,"(1.9, 2.22, 2.2148387096774194)","(2.6, 3.0, 2.980757575757576)","(5.0, 6.6, 6.517647058823529)","(101.0, 350.0, 195.71428571428572)","(12.0, 16.5, 15.75)"
10-01-2023 14:35:30.923241,"(1.9, 2.26, 2.2415384615384615)","(2.6, 3.0, 2.9655629139072848)","(5.0, 6.6, 6.557894736842105)","(101.0, 350.0, 195.71428571428572)","(12.0, 16.5, 15.9)"
10-01-2023 14:35:31.769380,"(1.9, 2.26, 2.25)","(2.6, 3.0, 2.9652830188679244)","(5.0, 6.6, 6.557894736842105)","(101.0, 350.0, 195.71428571428572)","(12.0, 16.5, 15.9)"
10-01-2023 14:35:32.604327,"(1.9, 2.28, 2.2523636363636363)","(2.6, 2.96, 2.9389830508474577)","(5.0, 6.6, 6.557894736842105)","(101.0, 350.0, 246.36363636363637)","(12.0, 16.5, 16.0)"
10-01-2023 14:35:33.499961,"(1.9, 2.28, 2.250714285714286)","(2.6, 2.96, 2.938360655737705)","(5.0, 6.6, 6.557894736842105)","(101.0, 350.0, 255.0)","(12.0, 16.5, 16.2)"
10-01-2023 14:35:34.433005,"(1.9, 2.28, 2.2589830508474575)","(2.6, 2.94, 2.9327272727272726)","(5.0, 6.6, 6.557894736842105)","(101.0, 350.0, 255.0)","(12.0, 16.5, 16.166666666666668)"
10-01-2023 14:35:35.343880,"(1.9, 2.28, 2.2699999999999996)","(2.6, 2.94, 2.916)","(5.0, 6.8, 6.628571428571428)","(101.0, 350.0, 255.0)","(12.0, 16.5, 16.4)"
10-01-2023 14:35:36.248622,"(1.9, 2.28, 2.2579310344827586)","(2.6, 2.92, 2.9098039215686273)","(5.0, 6.8, 6.6499999999999995)","(101.0, 340.0, 255.0)","(12.0, 16.5, 16.310344827586206)"
10-01-2023 14:35:37.087455,"(1.9, 2.28, 2.275625)","(2.6, 2.92, 2.908985507246377)","(5.0, 6.8, 6.633333333333333)","(101.0, 340.0, 255.0)","(12.0, 17.0, 16.310344827586206)"
10-01-2023 14:35:37.884225,"(1.9, 2.26, 2.2554545454545454)","(2.6, 2.9, 2.8918518518518517)","(5.0, 6.8, 6.777777777777778)","(101.0, 340.0, 255.0)","(12.0, 17.0, 16.321428571428573)"
10-01-2023 14:35:38.773813,"(1.9, 2.28, 2.2699999999999996)","(2.6, 2.86, 2.854285714285714)","(5.0, 6.8, 6.79)","(101.0, 340.0, 255.0)","(12.0, 17.0, 16.424242424242426)"
10-01-2023 14:35:39.746946,"(1.95, 2.24, 2.2357142857142858)","(2.6, 2.88, 2.866428571428571)","(5.0, 7.0, 6.84)","(101.0, 340.0, 255.0)","(13.0, 17.0, 16.57894736842105)"
