,Bonza Guy,Batman Bart,Miss Fernandez,Wonderwoman Jujon,Rock Hammer,Press Statement,Whostolemypigeon,Our Buscemi Nz,My Ultimate Clippa,Some Girls Dont Nz
06-01-2023 15:02:51.849366,"(3.2, 3.9, 3.21)","(5.0, 7.8, 6.8999999999999995)","(12.0, 21.0, 16.25)","(6.0, 9.0, 6.733333333333333)","(9.0, 15.5, 13.825)","(31.0, 75.0, 53.5)","(14.0, 25.0, 16.785714285714285)","(12.0, 99999, 99990)","(21.0, 25.0, 23.11764705882353)","(5.0, 99999, 99990)"
06-01-2023 15:02:53.406357,"(3.2, 3.9, 3.21)","(5.0, 7.8, 6.8999999999999995)","(12.0, 21.0, 16.25)","(6.0, 9.0, 6.733333333333333)","(9.0, 15.5, 13.825)","(31.0, 75.0, 53.5)","(14.0, 25.0, 16.785714285714285)","(12.0, 99999, 99990)","(21.0, 25.0, 23.11764705882353)","(5.0, 99999, 99990)"
06-01-2023 15:02:54.921088,"(3.2, 3.9, 3.21)","(5.0, 7.8, 6.8999999999999995)","(12.0, 21.0, 16.25)","(6.0, 9.0, 6.733333333333333)","(9.0, 15.5, 13.825)","(31.0, 75.0, 53.5)","(14.0, 25.0, 16.785714285714285)","(12.0, 99999, 99990)","(21.0, 25.0, 23.11764705882353)","(5.0, 99999, 99990)"
06-01-2023 15:02:56.347498,"(3.2, 3.9, 3.21)","(5.0, 7.8, 6.8999999999999995)","(12.0, 21.0, 16.25)","(6.0, 9.0, 6.733333333333333)","(9.0, 15.5, 13.825)","(31.0, 75.0, 53.5)","(14.0, 25.0, 16.785714285714285)","(12.0, 99999, 99990)","(21.0, 25.0, 23.11764705882353)","(5.0, 99999, 99990)"
06-01-2023 15:02:57.737037,"(3.2, 3.9, 3.21)","(5.0, 7.8, 6.8999999999999995)","(12.0, 21.0, 16.25)","(6.0, 9.0, 6.733333333333333)","(9.0, 15.5, 13.825)","(31.0, 75.0, 53.5)","(14.0, 25.0, 16.785714285714285)","(12.0, 99999, 99990)","(21.0, 25.0, 23.11764705882353)","(5.0, 99999, 99990)"
06-01-2023 15:02:59.023184,"(3.2, 3.9, 3.21)","(5.0, 7.8, 6.8999999999999995)","(12.0, 21.0, 16.25)","(6.0, 9.0, 6.733333333333333)","(9.0, 15.5, 13.825)","(31.0, 75.0, 53.5)","(14.0, 25.0, 16.785714285714285)","(12.0, 99999, 99990)","(21.0, 25.0, 23.11764705882353)","(5.0, 99999, 99990)"
06-01-2023 15:03:00.302063,"(3.2, 3.9, 3.21)","(5.0, 7.8, 6.8999999999999995)","(12.0, 21.0, 16.25)","(6.0, 9.0, 6.733333333333333)","(9.0, 15.5, 13.825)","(31.0, 75.0, 53.5)","(14.0, 25.0, 16.785714285714285)","(12.0, 99999, 99990)","(21.0, 25.0, 23.11764705882353)","(5.0, 99999, 99990)"
06-01-2023 15:03:01.526004,"(3.2, 3.9, 3.21)","(5.0, 7.8, 6.8999999999999995)","(12.0, 21.0, 16.25)","(6.0, 9.0, 6.733333333333333)","(9.0, 15.5, 13.825)","(31.0, 75.0, 53.5)","(14.0, 25.0, 16.785714285714285)","(12.0, 99999, 99990)","(21.0, 25.0, 23.11764705882353)","(5.0, 99999, 99990)"
06-01-2023 15:03:02.734390,"(3.2, 3.9, 3.21)","(5.0, 7.8, 6.8999999999999995)","(12.0, 21.0, 16.25)","(6.0, 9.0, 6.733333333333333)","(9.0, 15.5, 13.825)","(31.0, 75.0, 53.5)","(14.0, 25.0, 16.785714285714285)","(12.0, 99999, 99990)","(21.0, 25.0, 23.11764705882353)","(5.0, 99999, 99990)"
06-01-2023 15:03:04.067959,"(3.2, 3.9, 3.21)","(5.0, 7.8, 6.8999999999999995)","(12.0, 21.0, 16.25)","(6.0, 9.0, 6.733333333333333)","(9.0, 15.5, 13.825)","(31.0, 75.0, 53.5)","(14.0, 25.0, 16.785714285714285)","(12.0, 99999, 99990)","(21.0, 25.0, 23.11764705882353)","(5.0, 99999, 99990)"
06-01-2023 15:03:05.351599,"(3.2, 3.9, 3.21)","(5.0, 7.8, 6.8999999999999995)","(12.0, 21.0, 16.25)","(6.0, 9.0, 6.733333333333333)","(9.0, 15.5, 13.825)","(31.0, 75.0, 53.5)","(14.0, 25.0, 16.785714285714285)","(12.0, 99999, 99990)","(21.0, 25.0, 23.11764705882353)","(5.0, 99999, 99990)"
06-01-2023 15:03:06.718159,"(3.2, 3.9, 3.21)","(5.0, 7.8, 6.8999999999999995)","(12.0, 21.0, 16.25)","(6.0, 9.0, 6.733333333333333)","(9.0, 15.5, 13.642857142857142)","(31.0, 75.0, 53.5)","(14.0, 25.0, 17.8125)","(12.0, 99999, 99990)","(21.0, 25.0, 23.11764705882353)","(5.0, 99999, 99990)"
06-01-2023 15:03:08.014510,"(3.2, 3.9, 3.21)","(5.0, 7.8, 6.8999999999999995)","(12.0, 21.0, 16.25)","(6.0, 9.0, 6.733333333333333)","(9.0, 15.5, 13.642857142857142)","(31.0, 75.0, 53.5)","(14.0, 25.0, 17.8125)","(12.0, 99999, 99990)","(21.0, 25.0, 23.11764705882353)","(5.0, 99999, 99990)"
06-01-2023 15:03:09.280627,"(3.2, 3.9, 3.21)","(5.0, 7.8, 6.8999999999999995)","(12.0, 21.0, 16.25)","(6.0, 9.0, 6.733333333333333)","(9.0, 15.5, 13.642857142857142)","(31.0, 75.0, 53.5)","(14.0, 25.0, 17.8125)","(12.0, 99999, 99990)","(21.0, 25.0, 23.11764705882353)","(5.0, 99999, 99990)"
06-01-2023 15:03:10.590986,"(3.2, 3.9, 3.21)","(5.0, 7.8, 6.8999999999999995)","(12.0, 21.0, 16.25)","(6.0, 9.0, 6.733333333333333)","(9.0, 15.5, 13.642857142857142)","(31.0, 75.0, 53.5)","(14.0, 25.0, 17.8125)","(12.0, 99999, 99990)","(21.0, 25.0, 23.11764705882353)","(5.0, 99999, 99990)"
06-01-2023 15:03:11.836403,"(3.2, 3.9, 3.21)","(5.0, 7.8, 6.8999999999999995)","(12.0, 21.0, 16.25)","(6.0, 9.0, 6.733333333333333)","(9.0, 15.5, 13.642857142857142)","(31.0, 75.0, 53.5)","(14.0, 25.0, 17.8125)","(12.0, 99999, 99990)","(21.0, 25.0, 23.11764705882353)","(5.0, 99999, 99990)"
06-01-2023 15:03:13.236459,"(3.2, 3.9, 3.21)","(5.0, 7.8, 6.8999999999999995)","(12.0, 21.0, 16.25)","(6.0, 9.0, 6.733333333333333)","(9.0, 15.5, 13.642857142857142)","(31.0, 75.0, 53.5)","(14.0, 25.0, 17.8125)","(12.0, 99999, 99990)","(21.0, 25.0, 23.11764705882353)","(5.0, 99999, 99990)"
06-01-2023 15:03:14.457481,"(3.2, 3.9, 3.21)","(5.0, 7.8, 6.8999999999999995)","(12.0, 21.0, 16.25)","(6.0, 9.0, 6.733333333333333)","(9.0, 15.5, 13.642857142857142)","(31.0, 75.0, 53.5)","(14.0, 25.0, 17.8125)","(12.0, 99999, 99990)","(21.0, 25.0, 23.11764705882353)","(5.0, 99999, 99990)"
06-01-2023 15:03:15.794199,"(3.2, 3.9, 3.21)","(5.0, 7.8, 6.8999999999999995)","(12.0, 21.0, 16.25)","(6.0, 9.0, 6.733333333333333)","(9.0, 15.5, 13.642857142857142)","(31.0, 75.0, 53.5)","(14.0, 25.0, 17.8125)","(12.0, 99999, 99990)","(21.0, 25.0, 23.11764705882353)","(5.0, 99999, 99990)"
06-01-2023 15:03:17.077140,"(3.2, 3.9, 3.21)","(5.0, 7.8, 6.8999999999999995)","(12.0, 21.0, 16.25)","(6.0, 9.0, 6.733333333333333)","(9.0, 15.5, 13.642857142857142)","(31.0, 75.0, 53.5)","(14.0, 25.0, 17.8125)","(12.0, 99999, 99990)","(21.0, 25.0, 23.11764705882353)","(5.0, 99999, 99990)"
06-01-2023 15:03:18.413686,"(3.2, 3.9, 3.21)","(5.0, 7.8, 6.8999999999999995)","(12.0, 21.0, 16.25)","(6.0, 9.0, 6.733333333333333)","(9.0, 15.5, 13.642857142857142)","(31.0, 75.0, 53.5)","(14.0, 25.0, 17.8125)","(12.0, 99999, 99990)","(21.0, 25.0, 23.11764705882353)","(5.0, 99999, 99990)"
06-01-2023 15:03:19.734851,"(3.2, 3.9, 3.21)","(5.0, 7.8, 6.8999999999999995)","(12.0, 21.0, 16.25)","(6.0, 9.0, 6.733333333333333)","(9.0, 15.5, 13.642857142857142)","(31.0, 75.0, 53.5)","(14.0, 25.0, 17.8125)","(12.0, 99999, 99990)","(21.0, 25.0, 23.11764705882353)","(5.0, 99999, 99990)"
06-01-2023 15:03:20.956460,"(3.2, 3.9, 3.21)","(5.0, 7.8, 6.8999999999999995)","(12.0, 21.0, 16.25)","(6.0, 9.0, 6.733333333333333)","(9.0, 15.5, 13.642857142857142)","(31.0, 75.0, 53.5)","(14.0, 25.0, 17.8125)","(12.0, 99999, 99990)","(21.0, 25.0, 23.11764705882353)","(5.0, 99999, 99990)"
06-01-2023 15:03:22.200088,"(3.2, 3.9, 3.21)","(5.0, 7.8, 6.8999999999999995)","(12.0, 21.0, 16.25)","(6.0, 9.0, 6.733333333333333)","(9.0, 15.5, 13.642857142857142)","(31.0, 75.0, 53.5)","(14.0, 25.0, 17.8125)","(12.0, 99999, 99990)","(21.0, 25.0, 23.11764705882353)","(5.0, 99999, 99990)"
06-01-2023 15:03:23.459936,"(3.2, 3.9, 3.21)","(5.0, 7.8, 6.8999999999999995)","(12.0, 21.0, 16.25)","(6.0, 9.0, 6.733333333333333)","(9.0, 15.5, 13.642857142857142)","(31.0, 75.0, 53.5)","(14.0, 25.0, 17.8125)","(12.0, 99999, 99990)","(21.0, 25.0, 23.11764705882353)","(5.0, 99999, 99990)"
06-01-2023 15:03:24.672589,"(3.2, 3.9, 3.21)","(5.0, 7.8, 6.8999999999999995)","(12.0, 21.0, 16.25)","(6.0, 9.0, 6.733333333333333)","(9.0, 15.5, 13.642857142857142)","(31.0, 75.0, 53.5)","(14.0, 25.0, 17.8125)","(12.0, 99999, 99990)","(21.0, 25.0, 23.11764705882353)","(5.0, 99999, 99990)"
06-01-2023 15:03:25.856593,"(3.2, 3.9, 3.21)","(5.0, 7.8, 6.8999999999999995)","(12.0, 21.0, 16.25)","(6.0, 9.0, 6.733333333333333)","(9.0, 15.5, 13.642857142857142)","(31.0, 75.0, 53.5)","(14.0, 25.0, 17.8125)","(12.0, 99999, 99990)","(21.0, 25.0, 23.11764705882353)","(5.0, 99999, 99990)"
06-01-2023 15:03:27.059519,"(3.2, 3.9, 3.21)","(5.0, 7.8, 6.8999999999999995)","(12.0, 21.0, 16.25)","(6.0, 9.0, 6.733333333333333)","(9.0, 15.5, 13.642857142857142)","(31.0, 75.0, 53.5)","(14.0, 25.0, 17.8125)","(12.0, 99999, 99990)","(21.0, 25.0, 23.11764705882353)","(5.0, 99999, 99990)"
06-01-2023 15:03:28.335626,"(3.2, 3.9, 3.21)","(5.0, 7.8, 6.8999999999999995)","(12.0, 21.0, 16.25)","(6.0, 9.0, 6.733333333333333)","(9.0, 15.5, 13.642857142857142)","(31.0, 75.0, 53.5)","(14.0, 25.0, 17.8125)","(12.0, 99999, 99990)","(21.0, 25.0, 23.11764705882353)","(5.0, 99999, 99990)"
06-01-2023 15:03:29.627662,"(3.2, 3.9, 3.21)","(5.0, 7.8, 6.8999999999999995)","(12.0, 21.0, 16.25)","(6.0, 9.0, 6.733333333333333)","(9.0, 15.5, 13.642857142857142)","(31.0, 75.0, 53.5)","(14.0, 25.0, 17.8125)","(12.0, 99999, 99990)","(21.0, 25.0, 23.11764705882353)","(5.0, 99999, 99990)"
06-01-2023 15:03:30.954194,"(3.2, 3.9, 3.21)","(5.0, 7.8, 6.8999999999999995)","(12.0, 21.0, 16.25)","(6.0, 9.0, 6.733333333333333)","(9.0, 15.5, 13.642857142857142)","(31.0, 75.0, 53.5)","(14.0, 25.0, 17.8125)","(12.0, 99999, 99990)","(21.0, 25.0, 23.11764705882353)","(5.0, 99999, 99990)"
06-01-2023 15:03:32.257723,"(3.2, 3.9, 3.21)","(5.0, 7.8, 6.8999999999999995)","(12.0, 21.0, 16.25)","(6.0, 9.0, 6.733333333333333)","(9.0, 15.5, 12.35)","(31.0, 75.0, 53.5)","(14.0, 25.0, 17.8125)","(12.0, 99999, 99990)","(21.0, 25.0, 23.11764705882353)","(5.0, 99999, 99990)"
06-01-2023 15:03:33.505907,"(3.2, 3.9, 3.21)","(5.0, 7.8, 6.8999999999999995)","(12.0, 21.0, 16.25)","(6.0, 9.0, 6.733333333333333)","(9.0, 15.5, 11.166666666666666)","(31.0, 75.0, 53.5)","(14.0, 25.0, 17.8125)","(12.0, 99999, 99990)","(21.0, 25.0, 23.11764705882353)","(5.0, 99999, 99990)"
06-01-2023 15:03:34.729508,"(3.2, 3.9, 3.21)","(5.0, 7.8, 6.8999999999999995)","(12.0, 21.0, 16.25)","(6.0, 9.0, 6.733333333333333)","(9.0, 15.5, 11.166666666666666)","(31.0, 75.0, 53.5)","(14.0, 25.0, 17.8125)","(12.0, 99999, 99990)","(21.0, 25.0, 23.11764705882353)","(5.0, 99999, 99990)"
06-01-2023 15:03:36.148970,"(3.2, 3.9, 3.21)","(5.0, 7.8, 6.8999999999999995)","(12.0, 21.0, 16.25)","(6.0, 9.0, 6.733333333333333)","(9.0, 15.5, 11.166666666666666)","(31.0, 75.0, 53.5)","(14.0, 25.0, 17.8125)","(12.0, 99999, 99990)","(21.0, 25.0, 23.11764705882353)","(5.0, 99999, 99990)"
06-01-2023 15:03:37.356169,"(3.2, 3.9, 3.21)","(5.0, 7.8, 6.8999999999999995)","(12.0, 21.0, 16.25)","(6.0, 9.0, 6.733333333333333)","(9.0, 15.5, 11.166666666666666)","(31.0, 75.0, 53.5)","(14.0, 25.0, 17.8125)","(12.0, 99999, 99990)","(21.0, 25.0, 23.11764705882353)","(5.0, 99999, 99990)"
06-01-2023 15:03:39.076560,"(3.2, 3.9, 3.21)","(5.0, 7.8, 6.8999999999999995)","(12.0, 21.0, 16.25)","(6.0, 9.0, 6.733333333333333)","(9.0, 15.5, 11.166666666666666)","(31.0, 75.0, 53.5)","(14.0, 25.0, 17.8125)","(12.0, 99999, 99990)","(21.0, 25.0, 23.11764705882353)","(5.0, 99999, 99990)"
06-01-2023 15:03:40.612173,"(3.2, 3.9, 3.21)","(5.0, 7.8, 6.8999999999999995)","(12.0, 21.0, 16.25)","(6.0, 9.0, 6.733333333333333)","(9.0, 15.5, 11.166666666666666)","(31.0, 75.0, 53.5)","(14.0, 25.0, 17.8125)","(12.0, 99999, 99990)","(21.0, 25.0, 23.11764705882353)","(5.0, 99999, 99990)"
06-01-2023 15:03:41.977083,"(3.2, 3.9, 3.21)","(5.0, 7.8, 6.8999999999999995)","(12.0, 21.0, 16.25)","(6.0, 9.0, 6.733333333333333)","(9.0, 15.5, 11.166666666666666)","(31.0, 75.0, 53.5)","(14.0, 25.0, 17.8125)","(12.0, 99999, 99990)","(21.0, 25.0, 23.11764705882353)","(5.0, 99999, 99990)"
06-01-2023 15:03:43.315620,"(3.2, 3.9, 3.21)","(5.0, 7.8, 6.8999999999999995)","(12.0, 21.0, 16.25)","(6.0, 9.0, 6.733333333333333)","(9.0, 15.5, 11.166666666666666)","(31.0, 75.0, 53.5)","(14.0, 25.0, 17.8125)","(12.0, 99999, 99990)","(21.0, 25.0, 23.11764705882353)","(5.0, 99999, 99990)"
06-01-2023 15:03:44.708144,"(3.2, 3.9, 3.21)","(5.0, 7.8, 6.8999999999999995)","(12.0, 21.0, 16.25)","(6.0, 9.0, 6.733333333333333)","(9.0, 15.5, 11.166666666666666)","(31.0, 75.0, 53.5)","(14.0, 25.0, 17.8125)","(12.0, 99999, 99990)","(21.0, 25.0, 23.11764705882353)","(5.0, 99999, 99990)"
06-01-2023 15:03:45.957592,"(3.2, 3.9, 3.21)","(5.0, 7.8, 6.8999999999999995)","(12.0, 21.0, 16.25)","(6.0, 9.0, 6.733333333333333)","(9.0, 15.5, 11.166666666666666)","(31.0, 75.0, 53.5)","(14.0, 25.0, 17.8125)","(12.0, 99999, 99990)","(21.0, 25.0, 23.11764705882353)","(5.0, 99999, 99990)"
06-01-2023 15:03:47.218507,"(3.2, 3.9, 3.21)","(5.0, 7.8, 6.8999999999999995)","(12.0, 21.0, 16.25)","(6.0, 9.0, 6.733333333333333)","(9.0, 15.5, 11.166666666666666)","(31.0, 75.0, 53.5)","(14.0, 25.0, 17.8125)","(12.0, 99999, 99990)","(21.0, 25.0, 23.11764705882353)","(5.0, 99999, 99990)"
06-01-2023 15:03:48.502475,"(3.2, 3.9, 3.21)","(5.0, 7.8, 6.8999999999999995)","(12.0, 21.0, 16.25)","(6.0, 9.0, 6.733333333333333)","(9.0, 15.5, 11.166666666666666)","(31.0, 75.0, 53.5)","(14.0, 25.0, 17.8125)","(12.0, 99999, 99990)","(21.0, 25.0, 23.11764705882353)","(5.0, 99999, 99990)"
06-01-2023 15:03:49.924485,"(3.2, 3.9, 3.21)","(5.0, 7.8, 6.8999999999999995)","(12.0, 21.0, 16.25)","(6.0, 9.0, 6.733333333333333)","(9.0, 15.5, 11.166666666666666)","(31.0, 75.0, 53.5)","(14.0, 25.0, 20.4)","(12.0, 99999, 99990)","(21.0, 25.0, 23.11764705882353)","(5.0, 99999, 99990)"
06-01-2023 15:03:51.233991,"(3.2, 3.9, 3.21)","(5.0, 7.8, 6.8999999999999995)","(12.0, 21.0, 16.25)","(6.0, 9.0, 6.733333333333333)","(9.0, 15.5, 11.166666666666666)","(31.0, 75.0, 53.5)","(14.0, 25.0, 20.4)","(12.0, 99999, 99990)","(21.0, 25.0, 23.11764705882353)","(5.0, 99999, 99990)"
06-01-2023 15:03:52.564090,"(3.2, 3.9, 3.21)","(5.0, 7.8, 6.8999999999999995)","(12.0, 21.0, 16.25)","(6.0, 9.0, 6.733333333333333)","(9.0, 15.5, 11.166666666666666)","(31.0, 75.0, 53.5)","(14.0, 25.0, 20.4)","(12.0, 99999, 99990)","(21.0, 25.0, 23.11764705882353)","(5.0, 99999, 99990)"
06-01-2023 15:03:53.877176,"(3.2, 3.9, 3.21)","(5.0, 7.8, 6.8999999999999995)","(12.0, 21.0, 16.25)","(6.0, 9.0, 6.733333333333333)","(9.0, 15.5, 11.166666666666666)","(31.0, 75.0, 53.5)","(14.0, 25.0, 20.4)","(12.0, 99999, 99990)","(21.0, 25.0, 23.11764705882353)","(5.0, 99999, 99990)"
06-01-2023 15:03:55.202758,"(3.2, 3.9, 3.21)","(5.0, 7.8, 6.8999999999999995)","(12.0, 21.0, 16.25)","(6.0, 9.0, 6.733333333333333)","(9.0, 15.5, 11.166666666666666)","(31.0, 75.0, 53.5)","(14.0, 25.0, 20.4)","(12.0, 99999, 99990)","(21.0, 25.0, 23.11764705882353)","(5.0, 99999, 99990)"
06-01-2023 15:03:56.549265,"(3.2, 3.9, 3.21)","(5.0, 7.8, 6.8999999999999995)","(12.0, 21.0, 16.25)","(6.0, 9.0, 6.733333333333333)","(9.0, 15.5, 11.166666666666666)","(31.0, 75.0, 53.5)","(14.0, 25.0, 20.4)","(12.0, 99999, 99990)","(21.0, 25.0, 23.11764705882353)","(5.0, 99999, 99990)"
06-01-2023 15:03:58.096382,"(3.2, 3.9, 3.21)","(5.0, 7.8, 6.8999999999999995)","(12.0, 21.0, 16.25)","(6.0, 9.0, 6.733333333333333)","(9.0, 15.5, 11.166666666666666)","(31.0, 75.0, 53.5)","(14.0, 25.0, 20.4)","(12.0, 99999, 99990)","(21.0, 25.0, 23.11764705882353)","(5.0, 99999, 99990)"
06-01-2023 15:03:59.457973,"(3.2, 3.9, 3.21)","(5.0, 7.8, 6.8999999999999995)","(12.0, 21.0, 16.25)","(6.0, 9.0, 6.733333333333333)","(9.0, 15.5, 11.166666666666666)","(31.0, 75.0, 53.5)","(14.0, 25.0, 20.4)","(12.0, 99999, 99990)","(21.0, 25.0, 23.11764705882353)","(5.0, 99999, 99990)"
06-01-2023 15:04:00.928348,"(3.2, 3.9, 3.21)","(5.0, 7.8, 6.8999999999999995)","(12.0, 21.0, 16.25)","(6.0, 9.0, 6.733333333333333)","(9.0, 15.5, 11.166666666666666)","(31.0, 75.0, 53.5)","(14.0, 25.0, 20.4)","(12.0, 99999, 99990)","(21.0, 25.0, 23.11764705882353)","(5.0, 99999, 99990)"
06-01-2023 15:04:02.436646,"(3.2, 3.9, 3.21)","(5.0, 7.8, 6.8999999999999995)","(12.0, 21.0, 16.25)","(6.0, 9.0, 6.733333333333333)","(9.0, 15.5, 11.166666666666666)","(31.0, 75.0, 53.5)","(14.0, 25.0, 20.4)","(12.0, 99999, 99990)","(21.0, 25.0, 23.11764705882353)","(5.0, 99999, 99990)"
06-01-2023 15:04:03.868480,"(3.2, 3.9, 3.21)","(5.0, 7.8, 6.8999999999999995)","(12.0, 21.0, 16.25)","(6.0, 9.0, 6.733333333333333)","(9.0, 15.5, 11.166666666666666)","(31.0, 75.0, 53.5)","(14.0, 25.0, 20.4)","(12.0, 99999, 99990)","(21.0, 25.0, 23.11764705882353)","(5.0, 99999, 99990)"
06-01-2023 15:04:05.346559,"(3.2, 3.9, 3.21)","(5.0, 7.8, 6.8999999999999995)","(12.0, 21.0, 16.25)","(6.0, 9.0, 6.733333333333333)","(9.0, 15.5, 11.166666666666666)","(31.0, 75.0, 53.5)","(14.0, 25.0, 20.4)","(12.0, 99999, 99990)","(21.0, 25.0, 23.11764705882353)","(5.0, 99999, 99990)"
06-01-2023 15:04:06.716080,"(3.2, 3.9, 3.21)","(5.0, 7.8, 6.8999999999999995)","(12.0, 21.0, 16.25)","(6.0, 9.0, 6.733333333333333)","(9.0, 15.5, 11.166666666666666)","(31.0, 75.0, 53.5)","(14.0, 25.0, 20.4)","(12.0, 99999, 99990)","(21.0, 25.0, 23.11764705882353)","(5.0, 99999, 99990)"
06-01-2023 15:04:08.113146,"(3.2, 3.9, 3.21)","(5.0, 7.8, 6.8999999999999995)","(12.0, 21.0, 16.25)","(6.0, 9.0, 6.733333333333333)","(9.0, 15.5, 11.166666666666666)","(31.0, 75.0, 53.5)","(14.0, 25.0, 20.4)","(12.0, 99999, 99990)","(21.0, 25.0, 23.11764705882353)","(5.0, 99999, 99990)"
06-01-2023 15:04:09.480519,"(3.2, 3.9, 3.21)","(5.0, 7.8, 6.8999999999999995)","(12.0, 21.0, 16.25)","(6.0, 9.0, 6.733333333333333)","(9.0, 15.5, 11.166666666666666)","(31.0, 75.0, 53.5)","(14.0, 25.0, 20.4)","(12.0, 99999, 99990)","(21.0, 25.0, 23.11764705882353)","(5.0, 99999, 99990)"
06-01-2023 15:04:10.917652,"(3.2, 3.9, 3.21)","(5.0, 7.8, 6.8999999999999995)","(12.0, 21.0, 16.25)","(6.0, 9.0, 6.733333333333333)","(9.0, 15.5, 11.166666666666666)","(31.0, 75.0, 53.5)","(14.0, 25.0, 20.4)","(12.0, 99999, 99990)","(21.0, 25.0, 23.11764705882353)","(5.0, 99999, 99990)"
06-01-2023 15:04:12.234940,"(3.2, 3.9, 3.21)","(5.0, 7.8, 6.8999999999999995)","(12.0, 21.0, 16.25)","(6.0, 9.0, 6.733333333333333)","(9.0, 15.5, 11.166666666666666)","(31.0, 75.0, 53.5)","(14.0, 25.0, 20.4)","(12.0, 99999, 99990)","(21.0, 25.0, 23.11764705882353)","(5.0, 99999, 99990)"
06-01-2023 15:04:13.566190,"(3.2, 3.9, 3.21)","(5.0, 7.8, 6.8999999999999995)","(12.0, 21.0, 16.25)","(6.0, 9.0, 6.733333333333333)","(9.0, 15.5, 11.166666666666666)","(31.0, 75.0, 53.5)","(14.0, 25.0, 20.4)","(12.0, 99999, 99990)","(21.0, 25.0, 23.11764705882353)","(5.0, 99999, 99990)"
06-01-2023 15:04:14.935340,"(3.2, 3.9, 3.21)","(5.0, 7.8, 6.8999999999999995)","(12.0, 21.0, 16.25)","(6.0, 9.0, 6.733333333333333)","(9.0, 15.5, 11.166666666666666)","(31.0, 75.0, 53.5)","(14.0, 25.0, 20.4)","(12.0, 99999, 99990)","(21.0, 25.0, 23.11764705882353)","(5.0, 99999, 99990)"
06-01-2023 15:04:16.316754,"(3.2, 3.9, 3.21)","(5.0, 7.8, 6.8999999999999995)","(12.0, 21.0, 16.25)","(6.0, 9.0, 6.733333333333333)","(9.0, 15.5, 11.166666666666666)","(31.0, 75.0, 53.5)","(14.0, 25.0, 20.4)","(12.0, 99999, 99990)","(21.0, 25.0, 23.11764705882353)","(5.0, 99999, 99990)"
06-01-2023 15:04:17.629191,"(3.2, 3.9, 3.21)","(5.0, 7.8, 6.8999999999999995)","(12.0, 21.0, 16.25)","(6.0, 9.0, 6.733333333333333)","(9.0, 15.5, 11.166666666666666)","(31.0, 75.0, 53.5)","(14.0, 25.0, 20.4)","(12.0, 99999, 99990)","(21.0, 25.0, 23.11764705882353)","(5.0, 99999, 99990)"
06-01-2023 15:04:19.006100,"(3.2, 3.9, 3.21)","(5.0, 7.8, 6.8999999999999995)","(12.0, 21.0, 16.25)","(6.0, 9.0, 6.733333333333333)","(9.0, 15.5, 11.166666666666666)","(31.0, 75.0, 53.5)","(14.0, 25.0, 20.4)","(12.0, 99999, 99990)","(21.0, 25.0, 23.11764705882353)","(5.0, 99999, 99990)"
06-01-2023 15:04:20.497878,"(3.2, 3.9, 3.21)","(5.0, 7.8, 6.8999999999999995)","(12.0, 21.0, 16.25)","(6.0, 9.0, 6.733333333333333)","(9.0, 15.5, 11.166666666666666)","(31.0, 75.0, 53.5)","(14.0, 25.0, 20.4)","(12.0, 99999, 99990)","(21.0, 25.0, 23.11764705882353)","(5.0, 99999, 99990)"
06-01-2023 15:04:22.001646,"(3.2, 3.9, 3.21)","(5.0, 7.8, 6.8999999999999995)","(12.0, 21.0, 16.25)","(6.0, 9.0, 6.733333333333333)","(9.0, 15.5, 11.166666666666666)","(31.0, 75.0, 53.5)","(14.0, 25.0, 20.4)","(12.0, 99999, 99990)","(21.0, 25.0, 23.11764705882353)","(5.0, 99999, 99990)"
06-01-2023 15:04:23.393277,"(3.2, 3.9, 3.21)","(5.0, 7.8, 6.8999999999999995)","(12.0, 21.0, 16.25)","(6.0, 9.0, 6.733333333333333)","(9.0, 15.5, 11.166666666666666)","(31.0, 75.0, 53.5)","(14.0, 25.0, 20.4)","(12.0, 99999, 99990)","(21.0, 25.0, 23.11764705882353)","(5.0, 99999, 99990)"
06-01-2023 15:04:24.762415,"(3.2, 3.9, 3.21)","(5.0, 7.8, 6.8999999999999995)","(12.0, 21.0, 16.25)","(6.0, 9.0, 6.733333333333333)","(9.0, 15.5, 11.166666666666666)","(31.0, 75.0, 53.5)","(14.0, 25.0, 20.4)","(12.0, 99999, 99990)","(21.0, 25.0, 23.11764705882353)","(5.0, 99999, 99990)"
06-01-2023 15:04:26.157080,"(3.2, 3.9, 3.21)","(5.0, 7.8, 6.8999999999999995)","(12.0, 21.0, 16.25)","(6.0, 9.0, 6.733333333333333)","(9.0, 15.5, 11.166666666666666)","(31.0, 75.0, 53.5)","(14.0, 25.0, 20.4)","(12.0, 99999, 99990)","(21.0, 25.0, 23.11764705882353)","(5.0, 99999, 99990)"
06-01-2023 15:04:27.537527,"(3.2, 3.9, 3.21)","(5.0, 7.8, 6.8999999999999995)","(12.0, 21.0, 16.25)","(6.0, 9.0, 6.733333333333333)","(9.0, 15.5, 11.166666666666666)","(31.0, 75.0, 53.5)","(14.0, 25.0, 20.4)","(12.0, 99999, 99990)","(21.0, 25.0, 23.11764705882353)","(5.0, 99999, 99990)"
