,Madison Point,Tullaghan,Taliano,Bubbler,Blazing Zone,Fleur De Rose,Jeddalet,Honour The Legend
10-01-2023 12:47:38.725593,"(4.8, 5.9, 5.62)","(3.5, 4.0, 3.9235294117647057)","(12.0, 16.0, 15.25)","(3.1, 3.9, 3.8729411764705883)","(14.0, 18.5, 18.03333333333333)","(11.0, 13.5, 13.386363636363637)","(13.0, 18.0, 17.653846153846153)","(12.0, 21.0, 19.73076923076923)"
10-01-2023 12:47:39.876773,"(4.8, 5.6, 5.539759036144578)","(3.5, 4.0, 3.935830618892508)","(12.0, 14.5, 14.28048780487805)","(3.1, 3.9, 3.8729411764705883)","(14.0, 18.5, 18.323529411764707)","(11.0, 13.5, 13.447368421052632)","(13.0, 18.0, 17.785714285714285)","(12.0, 21.0, 19.73076923076923)"
10-01-2023 12:47:41.079264,"(4.8, 5.6, 5.539759036144578)","(3.5, 4.0, 3.935830618892508)","(12.0, 14.5, 14.32)","(3.1, 3.9, 3.8729411764705883)","(14.0, 18.5, 18.323529411764707)","(11.0, 13.5, 13.472222222222221)","(13.0, 18.0, 17.785714285714285)","(12.0, 21.0, 19.73076923076923)"
10-01-2023 12:47:42.389204,"(4.8, 5.6, 5.516666666666667)","(3.5, 4.0, 3.935830618892508)","(12.0, 14.5, 14.304347826086957)","(3.1, 3.9, 3.8729411764705883)","(14.0, 18.5, 18.36046511627907)","(11.0, 13.5, 13.472222222222221)","(13.0, 18.0, 17.785714285714285)","(12.0, 21.0, 19.73076923076923)"
10-01-2023 12:47:43.514750,"(4.8, 5.6, 5.516666666666667)","(3.5, 4.0, 3.935830618892508)","(12.0, 14.5, 14.304347826086957)","(3.1, 3.9, 3.8729411764705883)","(14.0, 18.5, 18.36046511627907)","(11.0, 13.5, 13.258064516129032)","(13.0, 18.0, 17.763157894736842)","(12.0, 21.0, 19.8)"
10-01-2023 12:47:44.544904,"(4.8, 5.6, 5.516666666666667)","(3.5, 4.0, 3.938327526132404)","(12.0, 14.5, 14.304347826086957)","(3.1, 3.9, 3.916346153846154)","(14.0, 18.5, 18.36046511627907)","(11.0, 14.0, 13.258064516129032)","(13.0, 18.0, 17.763157894736842)","(12.0, 21.0, 19.8)"
10-01-2023 12:47:45.632321,"(4.8, 5.6, 5.516666666666667)","(3.5, 4.0, 3.938327526132404)","(12.0, 14.5, 14.304347826086957)","(3.1, 3.95, 3.933173076923077)","(14.0, 18.5, 18.36046511627907)","(11.0, 14.0, 13.258064516129032)","(13.0, 18.0, 17.763157894736842)","(12.0, 21.0, 19.8)"
10-01-2023 12:47:46.751027,"(4.8, 5.6, 5.516666666666667)","(3.5, 4.0, 3.938327526132404)","(12.0, 14.5, 14.316326530612244)","(3.1, 3.95, 3.9346491228070177)","(14.0, 18.5, 18.36046511627907)","(11.0, 14.0, 13.51063829787234)","(13.0, 18.0, 17.763157894736842)","(12.0, 21.0, 19.75)"
10-01-2023 12:47:47.909935,"(4.8, 5.6, 5.516666666666667)","(3.5, 3.95, 3.935849056603774)","(12.0, 14.5, 14.316326530612244)","(3.1, 3.95, 3.9346491228070177)","(14.0, 18.5, 18.36046511627907)","(11.0, 14.0, 13.51063829787234)","(13.0, 18.0, 17.785714285714285)","(12.0, 21.0, 19.75)"
10-01-2023 12:47:49.019665,"(4.8, 5.6, 5.509090909090909)","(3.5, 3.95, 3.9316666666666666)","(12.0, 14.5, 14.316326530612244)","(3.1, 3.95, 3.9346491228070177)","(14.0, 18.5, 18.36046511627907)","(11.0, 14.0, 13.51063829787234)","(13.0, 18.0, 17.785714285714285)","(12.0, 21.0, 19.75)"
10-01-2023 12:47:50.138456,"(4.8, 5.6, 5.509090909090909)","(3.5, 3.95, 3.9316666666666666)","(12.0, 14.5, 14.316326530612244)","(3.1, 3.95, 3.9376190476190476)","(14.0, 18.5, 18.36046511627907)","(11.0, 14.0, 13.51063829787234)","(13.0, 18.0, 17.785714285714285)","(12.0, 21.0, 19.846153846153847)"
10-01-2023 12:47:51.262851,"(4.8, 5.9, 5.690476190476191)","(3.5, 3.95, 3.8988636363636364)","(12.0, 14.5, 14.304347826086957)","(3.1, 3.95, 3.9376190476190476)","(14.0, 18.5, 18.366666666666667)","(11.0, 14.0, 13.508333333333333)","(13.0, 18.0, 17.785714285714285)","(12.0, 21.0, 19.846153846153847)"
10-01-2023 12:47:52.349716,"(4.8, 5.9, 5.7)","(3.5, 3.9, 3.897777777777778)","(12.0, 14.5, 14.304347826086957)","(3.1, 3.95, 3.9376190476190476)","(14.0, 18.5, 19.666666666666668)","(11.0, 14.0, 13.508333333333333)","(13.0, 18.0, 17.785714285714285)","(12.0, 21.0, 19.846153846153847)"
10-01-2023 12:47:53.502995,"(4.8, 5.8, 5.5975)","(3.4, 3.9, 3.8854545454545453)","(12.0, 14.5, 14.316326530612244)","(3.1, 3.95, 3.94030612244898)","(14.0, 20.0, 19.4375)","(11.0, 14.0, 13.505813953488373)","(13.0, 18.0, 17.785714285714285)","(12.0, 21.0, 19.846153846153847)"
10-01-2023 12:47:54.540518,"(4.8, 5.8, 5.569230769230769)","(3.4, 3.9, 3.8854545454545453)","(12.0, 14.5, 14.316326530612244)","(3.1, 3.95, 3.94030612244898)","(14.0, 20.0, 19.4375)","(11.0, 14.0, 13.505882352941176)","(13.0, 18.0, 17.785714285714285)","(12.0, 21.0, 19.928571428571427)"
10-01-2023 12:47:55.653257,"(4.8, 5.8, 5.527272727272727)","(3.4, 3.9, 3.8854545454545453)","(12.0, 14.5, 14.316326530612244)","(3.3, 3.95, 3.9354545454545455)","(14.0, 21.0, 19.47826086956522)","(11.0, 14.0, 13.13978494623656)","(14.0, 18.0, 17.785714285714285)","(14.0, 21.0, 20.0)"
10-01-2023 12:47:56.750803,"(4.8, 5.8, 5.527272727272727)","(3.4, 3.9, 3.8854545454545453)","(12.0, 14.5, 14.304347826086957)","(3.3, 3.95, 3.9354545454545455)","(14.0, 20.0, 19.59090909090909)","(11.0, 14.0, 13.13978494623656)","(14.0, 18.0, 17.785714285714285)","(14.0, 21.0, 20.142857142857142)"
10-01-2023 12:47:57.868743,"(4.8, 5.8, 5.757480314960629)","(3.4, 3.9, 3.8854545454545453)","(12.0, 14.5, 14.304347826086957)","(3.3, 3.95, 3.9354545454545455)","(14.0, 20.0, 19.714285714285715)","(11.0, 14.0, 13.13978494623656)","(14.0, 18.0, 17.785714285714285)","(14.0, 21.0, 20.029411764705884)"
10-01-2023 12:47:58.949793,"(4.8, 5.8, 5.758461538461538)","(3.4, 3.9, 3.8854545454545453)","(12.0, 14.5, 14.304347826086957)","(3.3, 3.95, 3.927717391304348)","(14.0, 21.0, 19.59090909090909)","(11.0, 14.0, 13.13978494623656)","(14.0, 18.0, 17.785714285714285)","(14.0, 21.0, 20.142857142857142)"
10-01-2023 12:48:00.019683,"(4.8, 5.9, 5.872268907563026)","(3.4, 3.9, 3.870731707317073)","(12.0, 14.5, 14.304347826086957)","(3.3, 3.95, 3.927717391304348)","(14.0, 20.0, 19.59090909090909)","(11.0, 14.0, 13.13978494623656)","(14.0, 18.0, 17.785714285714285)","(14.0, 21.0, 20.0)"
10-01-2023 12:48:01.148381,"(4.8, 5.9, 5.808783783783784)","(3.4, 3.9, 3.861855670103093)","(12.0, 15.5, 15.487341772151899)","(3.3, 4.1, 3.9625000000000004)","(14.0, 20.0, 19.59090909090909)","(11.0, 14.0, 13.1340206185567)","(14.0, 18.0, 17.785714285714285)","(14.0, 21.0, 20.1)"
10-01-2023 12:48:02.316773,"(4.8, 5.9, 5.808783783783784)","(3.4, 3.9, 3.861855670103093)","(12.0, 15.5, 15.477077363896848)","(3.3, 4.1, 3.995934959349593)","(14.0, 20.0, 18.5)","(11.0, 14.0, 13.1340206185567)","(14.0, 18.0, 17.785714285714285)","(14.0, 21.0, 20.0)"
10-01-2023 12:48:03.527069,"(4.8, 5.9, 5.7752475247524755)","(3.4, 3.9, 3.861855670103093)","(12.0, 15.5, 15.477077363896848)","(3.3, 4.1, 4.009219858156028)","(14.0, 20.0, 18.5)","(11.0, 14.0, 13.076923076923077)","(14.0, 18.0, 17.59090909090909)","(14.0, 21.0, 20.0)"
10-01-2023 12:48:04.667789,"(4.8, 5.9, 5.7727272727272725)","(3.4, 3.9, 3.861855670103093)","(12.0, 15.5, 15.463276836158192)","(3.3, 4.1, 3.9647058823529413)","(14.0, 19.5, 18.4)","(11.0, 14.0, 13.072164948453608)","(14.0, 18.0, 17.25)","(14.0, 21.0, 19.695652173913043)"
10-01-2023 12:48:05.683674,"(4.8, 5.9, 5.83)","(3.4, 3.9, 3.8610576923076922)","(12.0, 15.5, 15.463276836158192)","(3.3, 4.0, 3.9647058823529413)","(14.0, 19.0, 18.5)","(11.0, 14.0, 13.035714285714286)","(14.0, 18.0, 17.357142857142858)","(14.0, 21.0, 20.192307692307693)"
10-01-2023 12:48:06.780241,"(4.8, 5.9, 5.526666666666666)","(3.4, 3.9, 3.855)","(12.0, 16.0, 14.714285714285714)","(3.3, 4.0, 3.9148148148148145)","(14.0, 21.0, 18.166666666666668)","(11.0, 13.5, 13.03225806451613)","(14.0, 18.0, 17.642857142857142)","(14.0, 21.0, 20.192307692307693)"
10-01-2023 12:48:07.942054,"(4.8, 5.9, 5.525531914893617)","(3.4, 3.9, 3.851923076923077)","(12.0, 16.0, 14.509803921568627)","(3.3, 4.0, 3.9115384615384614)","(14.0, 19.5, 18.357142857142858)","(11.0, 13.5, 13.03225806451613)","(14.0, 18.5, 17.954545454545453)","(14.0, 21.0, 20.192307692307693)"
10-01-2023 12:48:09.161456,"(4.8, 5.8, 5.53)","(3.4, 3.9, 3.851923076923077)","(12.0, 15.0, 14.145454545454545)","(3.3, 4.0, 3.9115384615384614)","(14.0, 19.5, 18.772727272727273)","(11.0, 13.5, 13.03225806451613)","(14.0, 18.5, 17.954545454545453)","(14.0, 21.0, 20.192307692307693)"
10-01-2023 12:48:10.368844,"(4.8, 5.8, 5.527272727272727)","(3.4, 3.9, 3.8520833333333333)","(12.0, 15.0, 14.145454545454545)","(3.3, 4.0, 3.9130434782608696)","(14.0, 19.5, 18.772727272727273)","(11.0, 13.5, 13.03225806451613)","(14.0, 18.5, 17.954545454545453)","(14.0, 21.0, 20.192307692307693)"
10-01-2023 12:48:11.535639,"(4.8, 5.8, 5.527272727272727)","(3.4, 3.9, 3.8520833333333333)","(12.0, 15.0, 14.145454545454545)","(3.3, 4.0, 3.9130434782608696)","(14.0, 19.5, 19.24390243902439)","(11.0, 13.5, 13.03225806451613)","(14.0, 18.5, 17.954545454545453)","(14.0, 21.0, 20.5)"
10-01-2023 12:48:12.595250,"(4.8, 5.8, 5.527272727272727)","(3.4, 3.9, 3.8528846153846157)","(12.0, 15.0, 14.145454545454545)","(3.3, 4.0, 3.9115384615384614)","(14.0, 21.0, 19.24390243902439)","(11.0, 13.5, 13.03225806451613)","(14.0, 18.5, 17.954545454545453)","(14.0, 21.0, 20.5)"
10-01-2023 12:48:13.729274,"(4.8, 5.8, 5.527272727272727)","(3.4, 3.9, 3.8777777777777778)","(12.0, 15.0, 14.145454545454545)","(3.3, 4.0, 3.908)","(14.0, 21.0, 19.24390243902439)","(11.0, 13.5, 13.19767441860465)","(14.0, 18.5, 17.857142857142858)","(14.0, 21.0, 22.94736842105263)"
10-01-2023 12:48:14.840467,"(4.8, 5.8, 5.682608695652173)","(3.4, 3.8, 3.75142378559464)","(12.0, 15.0, 14.233333333333333)","(3.3, 3.8, 3.759585492227979)","(14.0, 21.0, 20.0)","(11.0, 13.5, 13.386363636363637)","(14.0, 18.5, 18.09090909090909)","(14.0, 24.0, 21.923076923076923)"
10-01-2023 12:48:16.038078,"(4.8, 5.8, 5.674509803921568)","(3.4, 3.8, 3.7515539305301644)","(12.0, 15.0, 14.205882352941176)","(3.3, 3.8, 3.840909090909091)","(14.0, 21.0, 20.0)","(11.0, 13.5, 13.164556962025316)","(14.0, 18.5, 18.09090909090909)","(14.0, 24.0, 22.434782608695652)"
10-01-2023 12:48:17.166965,"(4.8, 5.8, 5.7444444444444445)","(3.4, 3.8, 3.7907407407407407)","(12.0, 15.0, 14.194444444444445)","(3.3, 4.1, 3.8646153846153846)","(14.0, 21.0, 19.333333333333332)","(11.0, 14.0, 13.183098591549296)","(14.0, 18.5, 17.857142857142858)","(14.0, 24.0, 23.11111111111111)"
10-01-2023 12:48:18.301152,"(4.8, 5.8, 5.723809523809524)","(3.4, 3.8, 3.787179487179487)","(12.0, 15.0, 14.084745762711865)","(3.3, 4.1, 3.916666666666667)","(14.0, 21.0, 19.333333333333332)","(11.0, 14.0, 13.183098591549296)","(14.0, 18.5, 18.09090909090909)","(14.0, 24.0, 22.5)"
10-01-2023 12:48:19.399624,"(4.8, 5.6, 5.454794520547946)","(3.4, 3.8, 3.794736842105263)","(12.0, 15.0, 14.084745762711865)","(3.3, 3.95, 3.916666666666667)","(14.0, 21.0, 20.0)","(11.0, 14.0, 13.183098591549296)","(14.0, 18.5, 18.09090909090909)","(14.0, 24.0, 22.8)"
10-01-2023 12:48:20.539119,"(4.8, 5.6, 5.440601503759399)","(3.4, 3.8, 3.795495495495495)","(12.0, 15.0, 14.084745762711865)","(3.3, 3.95, 3.916666666666667)","(14.0, 21.0, 20.0)","(11.0, 14.0, 13.183098591549296)","(14.0, 18.5, 18.09090909090909)","(14.0, 24.0, 22.8)"
10-01-2023 12:48:21.680854,"(4.8, 5.6, 5.557142857142857)","(3.4, 3.8, 3.79537037037037)","(12.0, 15.0, 14.084745762711865)","(3.3, 3.95, 3.8959459459459462)","(14.0, 21.0, 18.8125)","(11.0, 14.0, 13.216216216216216)","(14.0, 18.5, 17.857142857142858)","(14.0, 24.0, 22.8)"
10-01-2023 12:48:22.887862,"(4.8, 5.6, 5.557142857142857)","(3.4, 3.8, 3.79537037037037)","(12.0, 15.0, 14.555555555555555)","(3.3, 3.95, 3.8959459459459462)","(14.0, 21.0, 19.315789473684212)","(11.0, 14.0, 13.228571428571428)","(14.0, 18.5, 17.857142857142858)","(14.0, 24.0, 22.8)"
10-01-2023 12:48:24.046276,"(4.8, 5.7, 5.612903225806452)","(3.4, 3.8, 3.79537037037037)","(12.0, 17.5, 15.5)","(3.3, 3.95, 3.8959459459459462)","(14.0, 21.0, 20.058823529411764)","(11.0, 14.0, 13.194029850746269)","(14.0, 18.5, 17.857142857142858)","(14.0, 24.0, 22.8)"
10-01-2023 12:48:25.127777,"(4.8, 5.7, 5.504761904761905)","(3.4, 3.85, 3.8344827586206898)","(12.0, 17.0, 15.6875)","(3.3, 3.95, 3.8973684210526316)","(14.0, 21.0, 19.357142857142858)","(11.0, 14.0, 13.194029850746269)","(14.0, 18.5, 17.857142857142858)","(14.0, 24.0, 22.8)"
10-01-2023 12:48:26.226731,"(4.8, 5.7, 5.5150943396226415)","(3.4, 3.85, 3.8296747967479674)","(12.0, 17.0, 15.6875)","(3.3, 4.0, 3.925)","(14.0, 20.0, 18.928571428571427)","(11.0, 14.0, 13.194029850746269)","(14.0, 18.5, 18.125)","(14.0, 24.0, 22.8)"
10-01-2023 12:48:27.398711,"(4.8, 5.7, 5.516822429906542)","(3.4, 3.7, 3.6611244019138756)","(12.0, 17.0, 16.166666666666668)","(3.3, 4.0, 3.955)","(14.0, 20.0, 18.928571428571427)","(11.0, 14.0, 13.194029850746269)","(14.0, 18.5, 18.125)","(14.0, 24.0, 23.0)"
10-01-2023 12:48:28.582694,"(4.8, 5.7, 5.516822429906542)","(3.4, 3.7, 3.661862244897959)","(12.0, 17.0, 15.75)","(3.3, 4.0, 3.94)","(14.0, 20.0, 19.375)","(11.0, 14.0, 13.194029850746269)","(14.0, 18.5, 18.125)","(14.0, 24.0, 22.8)"
10-01-2023 12:48:29.783533,"(4.8, 5.6, 5.5047058823529404)","(3.4, 3.7, 3.661168831168831)","(12.0, 17.0, 16.0)","(3.3, 4.0, 3.94)","(14.0, 20.0, 17.78125)","(11.0, 14.0, 13.448979591836734)","(14.0, 18.5, 17.40909090909091)","(14.0, 24.0, 22.8)"
10-01-2023 12:48:30.946524,"(4.8, 5.4, 5.386363636363637)","(3.4, 3.7, 3.652)","(12.0, 17.0, 16.0)","(3.3, 4.0, 3.9857142857142858)","(14.0, 19.0, 17.854545454545455)","(11.0, 14.0, 13.46808510638298)","(14.0, 18.5, 17.421875)","(14.0, 24.0, 23.57142857142857)"
10-01-2023 12:48:32.074737,"(4.8, 5.4, 5.367567567567568)","(3.4, 3.7, 3.68135593220339)","(12.0, 17.0, 16.53846153846154)","(3.3, 4.0, 3.965909090909091)","(14.0, 19.0, 17.875)","(11.0, 14.0, 13.46808510638298)","(14.0, 18.5, 17.421875)","(14.0, 27.0, 24.526315789473685)"
10-01-2023 12:48:33.168929,"(4.8, 5.4, 5.314285714285715)","(3.4, 3.7, 3.62625)","(12.0, 17.0, 16.454545454545453)","(3.3, 4.0, 3.965909090909091)","(14.0, 19.0, 17.99137931034483)","(11.0, 14.0, 13.537037037037036)","(14.0, 18.5, 17.697674418604652)","(14.0, 26.0, 24.933333333333334)"
10-01-2023 12:48:34.331734,"(4.8, 5.4, 5.29)","(3.4, 3.65, 3.6488636363636364)","(12.0, 17.0, 16.666666666666668)","(3.3, 4.0, 3.9426470588235296)","(14.0, 19.0, 17.99137931034483)","(11.0, 14.0, 13.537037037037036)","(14.0, 18.5, 17.615384615384617)","(14.0, 26.0, 24.58823529411765)"
10-01-2023 12:48:35.523388,"(4.8, 5.6, 5.3999999999999995)","(3.4, 3.7, 3.559090909090909)","(12.0, 17.0, 16.666666666666668)","(3.3, 4.0, 3.9426470588235296)","(14.0, 19.0, 17.99137931034483)","(11.0, 14.0, 13.537037037037036)","(14.0, 18.5, 17.615384615384617)","(14.0, 26.0, 24.58823529411765)"
10-01-2023 12:48:37.047224,"(4.8, 5.6, 5.3999999999999995)","(3.4, 3.7, 3.5680851063829784)","(12.0, 17.0, 16.625)","(3.3, 3.95, 3.9294117647058826)","(14.0, 19.0, 18.045454545454547)","(11.0, 14.0, 13.596774193548388)","(14.0, 18.5, 17.86111111111111)","(14.0, 26.0, 25.11111111111111)"
10-01-2023 12:48:38.439121,"(4.8, 5.6, 5.553125)","(3.4, 3.65, 3.5858490566037733)","(12.0, 17.0, 16.625)","(3.3, 3.95, 3.927848101265823)","(14.0, 19.0, 18.08695652173913)","(11.0, 14.0, 13.596774193548388)","(14.0, 18.5, 17.86111111111111)","(14.0, 26.0, 24.956521739130434)"
10-01-2023 12:48:39.741902,"(4.8, 5.6, 5.544444444444444)","(3.4, 3.65, 3.5858490566037733)","(12.0, 17.0, 16.625)","(3.3, 3.95, 3.927848101265823)","(14.0, 19.0, 18.08695652173913)","(11.0, 14.0, 13.596774193548388)","(14.0, 18.5, 17.86111111111111)","(14.0, 26.0, 24.956521739130434)"
10-01-2023 12:48:41.070853,"(4.8, 5.6, 5.544444444444444)","(3.4, 3.65, 3.5858490566037733)","(12.0, 17.0, 16.625)","(3.3, 3.95, 3.927848101265823)","(14.0, 19.0, 18.08695652173913)","(11.0, 14.0, 13.53921568627451)","(14.0, 18.5, 17.267857142857142)","(14.0, 26.0, 24.2)"
10-01-2023 12:48:42.287683,"(4.8, 5.5, 5.438405797101449)","(3.4, 3.65, 3.6032051282051283)","(12.0, 16.5, 15.7)","(3.3, 3.9, 3.884333333333333)","(14.0, 19.0, 18.045454545454547)","(11.0, 14.0, 13.673469387755102)","(14.0, 18.5, 17.78125)","(14.0, 25.0, 24.333333333333332)"
10-01-2023 12:48:43.583347,"(4.8, 5.5, 5.43609022556391)","(3.4, 3.75, 3.7401219512195123)","(12.0, 16.5, 15.966666666666667)","(3.3, 3.9, 3.8811999999999998)","(14.0, 19.0, 18.045454545454547)","(11.0, 14.0, 13.7)","(14.0, 18.5, 17.78125)","(14.0, 25.0, 24.333333333333332)"
10-01-2023 12:48:44.706882,"(4.8, 5.5, 5.439024390243903)","(3.4, 3.75, 3.7401219512195123)","(12.0, 16.5, 15.966666666666667)","(3.3, 3.9, 3.8811999999999998)","(14.0, 19.0, 18.045454545454547)","(11.0, 14.0, 13.7)","(14.0, 18.5, 17.78125)","(14.0, 25.0, 24.333333333333332)"
10-01-2023 12:48:45.857333,"(4.8, 5.5, 5.438053097345133)","(3.4, 3.75, 3.749808429118774)","(12.0, 16.5, 16.224137931034484)","(3.3, 3.9, 3.879230769230769)","(14.0, 19.0, 18.045454545454547)","(11.0, 14.0, 13.686046511627907)","(14.0, 18.5, 17.78125)","(14.0, 25.0, 24.23076923076923)"
10-01-2023 12:48:46.996705,"(4.8, 5.5, 5.438053097345133)","(3.4, 3.75, 3.7496168582375478)","(12.0, 16.5, 15.676470588235293)","(3.3, 3.9, 3.9931693989071038)","(14.0, 19.0, 18.045454545454547)","(11.0, 14.0, 13.7)","(14.0, 18.5, 17.78125)","(14.0, 25.0, 24.23076923076923)"
10-01-2023 12:48:48.177539,"(4.8, 5.5, 5.437068965517241)","(3.4, 3.75, 3.7487704918032785)","(12.0, 16.5, 14.642857142857142)","(3.3, 4.0, 3.989130434782609)","(14.0, 19.0, 17.863636363636363)","(11.0, 14.0, 14.483870967741936)","(14.0, 18.5, 17.78125)","(14.0, 25.0, 24.23076923076923)"
10-01-2023 12:48:49.371100,"(4.8, 5.5, 5.479591836734694)","(3.4, 3.8, 3.7975409836065572)","(12.0, 16.5, 14.5)","(3.3, 4.0, 3.983783783783784)","(14.0, 18.0, 17.833333333333332)","(11.0, 15.0, 14.453125)","(14.0, 18.5, 17.71212121212121)","(14.0, 25.0, 23.6)"
10-01-2023 12:48:50.540553,"(4.8, 5.5, 5.473)","(3.4, 3.85, 3.825)","(12.0, 14.5, 14.25)","(3.3, 4.0, 3.998076923076923)","(14.0, 18.0, 17.833333333333332)","(11.0, 14.5, 14.446153846153846)","(14.0, 18.5, 17.733333333333334)","(14.0, 25.0, 23.75)"
10-01-2023 12:48:51.615768,"(4.8, 5.5, 5.477528089887641)","(3.4, 3.85, 3.8493723849372388)","(12.0, 16.0, 15.83695652173913)","(3.3, 4.0, 3.998076923076923)","(14.0, 18.0, 17.833333333333332)","(11.0, 15.0, 14.446153846153846)","(14.0, 18.5, 18.2)","(14.0, 25.0, 23.75)"
10-01-2023 12:48:52.717863,"(4.8, 5.5, 5.475)","(3.4, 3.8, 3.7886075949367086)","(12.0, 16.0, 15.693877551020408)","(3.3, 4.1, 3.999315068493151)","(14.0, 18.0, 17.833333333333332)","(11.0, 15.0, 14.446153846153846)","(14.0, 18.5, 18.2)","(14.0, 25.0, 23.75)"
10-01-2023 12:48:53.885733,"(4.8, 5.5, 5.461016949152542)","(3.4, 3.8, 3.78804780876494)","(12.0, 16.0, 15.705882352941178)","(3.3, 4.1, 4.001063829787234)","(14.0, 18.0, 17.833333333333332)","(11.0, 15.0, 14.446153846153846)","(14.0, 18.5, 18.2)","(14.0, 25.0, 23.5)"
10-01-2023 12:48:55.159136,"(4.8, 5.6, 5.514285714285714)","(3.4, 3.8, 3.7803636363636364)","(12.0, 16.0, 15.166666666666666)","(3.3, 4.1, 4.04375)","(14.0, 18.0, 17.833333333333332)","(11.0, 15.0, 14.446153846153846)","(14.0, 18.5, 18.2)","(14.0, 25.0, 23.5)"
10-01-2023 12:48:56.314826,"(4.8, 5.6, 5.509090909090909)","(3.4, 3.8, 3.798660714285714)","(12.0, 15.5, 15.90909090909091)","(3.3, 4.1, 4.063063063063063)","(14.0, 18.0, 17.833333333333332)","(11.0, 15.0, 14.446153846153846)","(14.0, 18.5, 18.2)","(14.0, 25.0, 23.5)"
10-01-2023 12:48:57.352150,"(4.8, 5.2, 5.140322580645162)","(3.4, 3.8, 3.796929824561403)","(12.0, 16.0, 15.90909090909091)","(3.3, 4.1, 4.063063063063063)","(14.0, 18.0, 17.833333333333332)","(11.0, 15.0, 14.4375)","(14.0, 18.5, 18.2)","(14.0, 25.0, 23.5)"
10-01-2023 12:48:58.426958,"(4.8, 5.2, 5.1119047619047615)","(3.4, 3.8, 3.796938775510204)","(12.0, 16.0, 15.428571428571429)","(3.3, 4.1, 4.0)","(14.0, 18.0, 17.928571428571427)","(11.0, 15.0, 14.4375)","(14.0, 18.5, 18.2)","(14.0, 25.0, 24.2)"
10-01-2023 12:48:59.623460,"(4.8, 5.2, 5.163636363636364)","(3.3, 3.8, 3.7976190476190474)","(12.0, 16.0, 15.619047619047619)","(3.4, 4.1, 4.171428571428572)","(14.0, 18.0, 17.96153846153846)","(12.0, 15.0, 14.492957746478874)","(14.0, 18.5, 18.3125)","(15.0, 25.0, 24.6)"
10-01-2023 12:49:00.769697,"(4.8, 5.2, 5.175)","(3.3, 3.8, 3.800271739130435)","(12.0, 16.0, 15.478260869565217)","(3.4, 4.2, 4.17909604519774)","(14.0, 18.0, 17.595238095238095)","(12.0, 15.0, 14.492957746478874)","(14.0, 18.5, 18.3125)","(15.0, 25.0, 24.6)"
10-01-2023 12:49:01.892343,"(4.8, 5.2, 5.175)","(3.3, 3.85, 3.762857142857143)","(12.0, 16.0, 15.478260869565217)","(3.4, 4.2, 4.1625)","(14.0, 18.0, 17.64)","(12.0, 15.0, 14.52)","(14.0, 18.5, 18.3125)","(15.0, 25.0, 25.105263157894736)"
10-01-2023 12:49:03.028743,"(4.8, 5.2, 5.144444444444444)","(3.3, 3.75, 3.7388)","(12.0, 16.0, 15.153846153846153)","(3.4, 4.2, 4.1625)","(14.0, 18.0, 17.64)","(12.0, 15.0, 14.52)","(14.0, 18.5, 18.3125)","(15.0, 27.0, 25.428571428571427)"
10-01-2023 12:49:04.230539,"(4.8, 5.2, 5.1038461538461535)","(3.3, 3.7, 3.6616751269035532)","(12.0, 16.0, 15.2)","(3.4, 4.2, 4.129411764705882)","(14.0, 18.0, 17.64)","(12.0, 15.0, 14.507042253521126)","(14.0, 18.5, 18.25)","(15.0, 27.0, 28.166666666666668)"
10-01-2023 12:49:05.419592,"(4.8, 5.3, 5.1009478672985775)","(3.3, 3.7, 3.6521406727828745)","(12.0, 16.0, 15.310344827586206)","(3.4, 4.2, 4.16)","(14.0, 18.0, 17.64)","(12.0, 15.0, 14.5)","(14.0, 18.5, 18.323529411764707)","(15.0, 29.0, 27.333333333333332)"
10-01-2023 12:49:06.570122,"(4.8, 5.3, 5.1009478672985775)","(3.3, 3.7, 3.655263157894737)","(12.0, 16.0, 15.45945945945946)","(3.4, 4.2, 4.18125)","(14.0, 18.0, 17.6625)","(12.0, 15.0, 14.533333333333333)","(14.0, 18.5, 17.771186440677965)","(15.0, 29.0, 28.0)"
10-01-2023 12:49:07.785564,"(4.8, 5.3, 5.106481481481481)","(3.3, 3.7, 3.6534198113207546)","(12.0, 16.0, 15.411764705882353)","(3.4, 4.2, 4.069047619047619)","(14.0, 18.0, 17.62142857142857)","(12.0, 15.0, 14.533333333333333)","(15.0, 18.5, 17.771186440677965)","(16.0, 29.0, 25.09090909090909)"
10-01-2023 12:49:08.887368,"(4.8, 5.3, 5.106603773584905)","(3.3, 3.7, 3.6534198113207546)","(12.0, 16.0, 14.654545454545454)","(3.4, 4.1, 4.029166666666667)","(14.0, 18.0, 17.68354430379747)","(12.0, 15.0, 14.444444444444445)","(15.0, 18.5, 17.926666666666666)","(16.0, 30.0, 26.346153846153847)"
10-01-2023 12:49:10.053647,"(4.8, 5.0, 4.974226804123711)","(3.3, 3.65, 3.6121813031161474)","(12.0, 15.5, 15.166666666666666)","(3.4, 4.1, 4.074468085106383)","(14.0, 18.0, 18.87704918032787)","(12.0, 15.0, 14.596774193548388)","(15.0, 18.5, 18.116071428571427)","(16.0, 30.0, 26.375)"
