,Trittrittbangbang,Miss Vung Tau,Our Star Watch Nz,Pontevivo,Lil Happy Fella,Leosabi,Justlike Turbo,Naval Aviator,Whoswhointhezoo,Blue Blazer Nz,Valentines Brook,Wall Street Girl
10-01-2023 20:25:46.852092,"(51.0, 140.0, 121.2)","(71.0, 200.0, 175.45454545454547)","(21.0, 99999, 99990)","(4.8, 7.4, 7.266666666666667)","(26.0, 40.0, 28.666666666666668)","(3.7, 5.0, 4.733333333333333)","(31.0, 50.0, 40.0)","(61.0, 150.0, 142.5)","(61.0, 160.0, 140.0)","(11.0, 99999, 99990)","(2.0, 2.24, 2.2036363636363636)","(14.0, 18.5, 15.583333333333334)"
10-01-2023 20:25:48.872610,"(51.0, 140.0, 121.2)","(71.0, 200.0, 175.45454545454547)","(21.0, 99999, 99990)","(4.8, 7.4, 7.266666666666667)","(26.0, 40.0, 28.666666666666668)","(3.7, 5.0, 4.733333333333333)","(31.0, 50.0, 40.0)","(61.0, 150.0, 142.5)","(61.0, 160.0, 140.0)","(11.0, 99999, 99990)","(2.0, 2.24, 2.2036363636363636)","(14.0, 18.5, 15.583333333333334)"
10-01-2023 20:25:50.365404,"(51.0, 140.0, 121.2)","(71.0, 200.0, 175.45454545454547)","(21.0, 99999, 99990)","(4.8, 7.4, 7.266666666666667)","(26.0, 40.0, 28.666666666666668)","(3.7, 5.0, 4.733333333333333)","(31.0, 50.0, 40.0)","(61.0, 150.0, 142.5)","(61.0, 160.0, 140.0)","(11.0, 99999, 99990)","(2.0, 2.24, 2.2036363636363636)","(14.0, 18.5, 15.583333333333334)"
10-01-2023 20:25:52.038078,"(51.0, 140.0, 121.2)","(71.0, 200.0, 175.45454545454547)","(21.0, 99999, 99990)","(4.8, 7.4, 7.266666666666667)","(26.0, 40.0, 28.666666666666668)","(3.7, 5.0, 4.733333333333333)","(31.0, 50.0, 40.0)","(61.0, 150.0, 142.5)","(61.0, 160.0, 140.0)","(11.0, 99999, 99990)","(2.0, 2.24, 2.182465753424658)","(14.0, 18.5, 15.583333333333334)"
10-01-2023 20:25:53.688627,"(51.0, 140.0, 121.2)","(71.0, 200.0, 175.45454545454547)","(21.0, 99999, 99990)","(4.8, 7.4, 7.266666666666667)","(26.0, 40.0, 28.666666666666668)","(3.7, 5.0, 4.733333333333333)","(31.0, 50.0, 40.0)","(61.0, 150.0, 142.5)","(61.0, 160.0, 140.0)","(11.0, 99999, 99990)","(2.0, 2.24, 2.182465753424658)","(14.0, 18.5, 15.583333333333334)"
10-01-2023 20:25:55.289567,"(51.0, 140.0, 121.2)","(71.0, 200.0, 175.45454545454547)","(21.0, 99999, 99990)","(4.8, 7.4, 7.266666666666667)","(26.0, 40.0, 28.666666666666668)","(3.7, 5.0, 4.733333333333333)","(31.0, 50.0, 40.0)","(61.0, 150.0, 142.5)","(61.0, 160.0, 140.0)","(11.0, 99999, 99990)","(2.0, 2.24, 2.1854545454545455)","(14.0, 18.5, 15.583333333333334)"
10-01-2023 20:25:56.768157,"(51.0, 140.0, 121.2)","(71.0, 200.0, 175.45454545454547)","(21.0, 99999, 99990)","(4.8, 7.4, 7.266666666666667)","(26.0, 40.0, 28.666666666666668)","(3.7, 5.0, 4.733333333333333)","(31.0, 50.0, 40.0)","(61.0, 150.0, 142.5)","(61.0, 160.0, 140.0)","(11.0, 99999, 99990)","(2.0, 2.24, 2.1854545454545455)","(14.0, 18.5, 15.583333333333334)"
10-01-2023 20:25:58.378822,"(51.0, 140.0, 121.2)","(71.0, 200.0, 175.45454545454547)","(21.0, 99999, 99990)","(4.8, 7.4, 7.25)","(26.0, 40.0, 28.666666666666668)","(3.7, 5.0, 4.733333333333333)","(31.0, 50.0, 40.0)","(61.0, 150.0, 142.5)","(61.0, 160.0, 140.0)","(11.0, 99999, 99990)","(2.0, 2.24, 2.1854545454545455)","(14.0, 18.5, 15.583333333333334)"
10-01-2023 20:25:59.867479,"(51.0, 140.0, 121.2)","(71.0, 200.0, 175.45454545454547)","(21.0, 99999, 99990)","(4.8, 7.4, 7.266666666666667)","(26.0, 40.0, 28.666666666666668)","(3.7, 5.0, 4.733333333333333)","(31.0, 50.0, 40.0)","(61.0, 150.0, 142.5)","(61.0, 160.0, 140.0)","(11.0, 99999, 99990)","(2.0, 2.24, 2.1854545454545455)","(14.0, 18.5, 15.583333333333334)"
10-01-2023 20:26:01.256164,"(51.0, 140.0, 121.2)","(71.0, 200.0, 175.45454545454547)","(21.0, 99999, 99990)","(4.8, 7.4, 7.266666666666667)","(26.0, 40.0, 28.666666666666668)","(3.7, 5.0, 4.777777777777778)","(31.0, 50.0, 40.0)","(61.0, 150.0, 142.5)","(61.0, 160.0, 140.0)","(11.0, 99999, 99990)","(2.0, 2.24, 2.1854545454545455)","(14.0, 18.5, 15.583333333333334)"
10-01-2023 20:26:02.574623,"(51.0, 140.0, 121.2)","(71.0, 200.0, 175.45454545454547)","(21.0, 99999, 99990)","(4.8, 7.4, 7.266666666666667)","(26.0, 40.0, 28.666666666666668)","(3.7, 5.0, 4.777777777777778)","(31.0, 50.0, 40.0)","(61.0, 150.0, 142.5)","(61.0, 160.0, 140.0)","(11.0, 99999, 99990)","(2.0, 2.24, 2.1854545454545455)","(14.0, 18.5, 15.583333333333334)"
10-01-2023 20:26:04.004273,"(51.0, 140.0, 121.2)","(71.0, 200.0, 175.45454545454547)","(21.0, 99999, 99990)","(4.8, 7.4, 7.266666666666667)","(26.0, 40.0, 28.666666666666668)","(3.7, 5.0, 4.777777777777778)","(31.0, 50.0, 40.0)","(61.0, 150.0, 142.5)","(61.0, 160.0, 140.0)","(11.0, 99999, 99990)","(2.0, 2.24, 2.1854545454545455)","(14.0, 18.5, 15.583333333333334)"
10-01-2023 20:26:05.475962,"(51.0, 140.0, 121.2)","(71.0, 200.0, 175.45454545454547)","(21.0, 99999, 99990)","(4.8, 7.4, 7.266666666666667)","(26.0, 40.0, 28.666666666666668)","(3.7, 5.0, 4.777777777777778)","(31.0, 50.0, 40.0)","(61.0, 150.0, 142.5)","(61.0, 160.0, 140.0)","(11.0, 99999, 99990)","(2.0, 2.24, 2.1854545454545455)","(14.0, 18.5, 15.583333333333334)"
10-01-2023 20:26:06.870533,"(51.0, 140.0, 121.2)","(71.0, 200.0, 175.45454545454547)","(21.0, 99999, 99990)","(4.8, 7.4, 7.0)","(26.0, 40.0, 28.666666666666668)","(3.7, 5.0, 4.777777777777778)","(31.0, 50.0, 40.0)","(61.0, 150.0, 142.5)","(61.0, 160.0, 140.0)","(11.0, 99999, 99990)","(2.0, 2.24, 2.1854545454545455)","(14.0, 18.5, 15.583333333333334)"
10-01-2023 20:26:08.492655,"(51.0, 140.0, 121.2)","(71.0, 200.0, 175.45454545454547)","(21.0, 99999, 99990)","(4.8, 7.4, 7.1)","(26.0, 40.0, 28.666666666666668)","(3.7, 5.0, 4.709090909090909)","(31.0, 50.0, 40.0)","(61.0, 150.0, 142.5)","(61.0, 160.0, 140.0)","(11.0, 99999, 99990)","(2.0, 2.24, 2.1854545454545455)","(14.0, 18.5, 15.583333333333334)"
10-01-2023 20:26:09.960493,"(51.0, 140.0, 121.2)","(71.0, 200.0, 175.45454545454547)","(21.0, 99999, 99990)","(4.8, 7.4, 7.1)","(26.0, 40.0, 28.666666666666668)","(3.7, 5.0, 4.786666666666666)","(31.0, 50.0, 40.0)","(61.0, 150.0, 142.5)","(61.0, 160.0, 140.0)","(11.0, 99999, 99990)","(2.0, 2.24, 2.1854545454545455)","(14.0, 18.5, 15.583333333333334)"
10-01-2023 20:26:11.486851,"(51.0, 140.0, 121.2)","(71.0, 200.0, 175.45454545454547)","(21.0, 99999, 99990)","(4.8, 7.4, 7.1)","(26.0, 40.0, 28.666666666666668)","(3.7, 5.0, 4.786666666666666)","(31.0, 50.0, 40.0)","(61.0, 150.0, 142.5)","(61.0, 160.0, 140.0)","(11.0, 99999, 99990)","(2.0, 2.24, 2.1854545454545455)","(14.0, 18.5, 15.583333333333334)"
10-01-2023 20:26:13.058343,"(51.0, 140.0, 121.2)","(71.0, 200.0, 175.45454545454547)","(21.0, 99999, 99990)","(4.8, 7.4, 7.1)","(26.0, 40.0, 28.666666666666668)","(3.7, 5.0, 4.786666666666666)","(31.0, 50.0, 40.0)","(61.0, 150.0, 142.5)","(61.0, 160.0, 140.0)","(11.0, 99999, 99990)","(2.0, 2.24, 2.1854545454545455)","(14.0, 18.5, 15.583333333333334)"
10-01-2023 20:26:14.567216,"(51.0, 140.0, 121.2)","(71.0, 200.0, 175.45454545454547)","(21.0, 99999, 99990)","(4.8, 7.4, 7.1)","(26.0, 40.0, 28.666666666666668)","(3.7, 5.0, 4.786666666666666)","(31.0, 50.0, 40.0)","(61.0, 150.0, 142.5)","(61.0, 160.0, 140.0)","(11.0, 99999, 99990)","(2.0, 2.24, 2.1854545454545455)","(14.0, 18.5, 15.583333333333334)"
10-01-2023 20:26:15.996561,"(51.0, 140.0, 121.2)","(71.0, 200.0, 175.45454545454547)","(21.0, 99999, 99990)","(4.8, 7.4, 7.1)","(26.0, 40.0, 28.666666666666668)","(3.7, 5.0, 4.786666666666666)","(31.0, 50.0, 40.0)","(61.0, 150.0, 142.5)","(61.0, 160.0, 140.0)","(11.0, 99999, 99990)","(2.0, 2.24, 2.1854545454545455)","(14.0, 18.5, 15.583333333333334)"
10-01-2023 20:26:17.350789,"(51.0, 140.0, 121.2)","(71.0, 200.0, 175.45454545454547)","(21.0, 99999, 99990)","(4.8, 7.4, 7.1)","(26.0, 40.0, 28.666666666666668)","(3.7, 5.0, 4.786666666666666)","(31.0, 50.0, 40.0)","(61.0, 150.0, 142.5)","(61.0, 160.0, 140.0)","(11.0, 99999, 99990)","(2.0, 2.24, 2.1854545454545455)","(14.0, 18.5, 15.583333333333334)"
10-01-2023 20:26:18.754786,"(51.0, 140.0, 121.2)","(71.0, 200.0, 175.45454545454547)","(21.0, 99999, 99990)","(4.8, 7.4, 7.1)","(26.0, 40.0, 28.666666666666668)","(3.7, 5.0, 4.786666666666666)","(31.0, 50.0, 40.0)","(61.0, 150.0, 142.5)","(61.0, 160.0, 140.0)","(11.0, 99999, 99990)","(2.0, 2.24, 2.1854545454545455)","(14.0, 18.5, 15.583333333333334)"
10-01-2023 20:26:20.128916,"(51.0, 140.0, 121.2)","(71.0, 200.0, 175.45454545454547)","(21.0, 99999, 99990)","(4.8, 7.4, 7.1)","(26.0, 40.0, 28.666666666666668)","(3.7, 5.0, 4.786666666666666)","(31.0, 50.0, 40.0)","(61.0, 150.0, 142.5)","(61.0, 160.0, 140.0)","(11.0, 99999, 99990)","(2.0, 2.24, 2.1854545454545455)","(14.0, 18.5, 15.583333333333334)"
10-01-2023 20:26:21.479406,"(51.0, 140.0, 121.2)","(71.0, 200.0, 175.45454545454547)","(21.0, 99999, 99990)","(4.8, 7.4, 7.1)","(26.0, 40.0, 28.666666666666668)","(3.7, 5.0, 4.786666666666666)","(31.0, 50.0, 40.0)","(61.0, 150.0, 142.5)","(61.0, 160.0, 140.0)","(11.0, 99999, 99990)","(2.0, 2.24, 2.1854545454545455)","(14.0, 18.5, 15.583333333333334)"
10-01-2023 20:26:22.918160,"(51.0, 140.0, 121.2)","(71.0, 200.0, 175.45454545454547)","(21.0, 99999, 99990)","(4.8, 7.4, 7.1)","(26.0, 40.0, 28.666666666666668)","(3.7, 5.0, 4.786666666666666)","(31.0, 50.0, 40.0)","(61.0, 150.0, 142.5)","(61.0, 160.0, 140.0)","(11.0, 99999, 99990)","(2.0, 2.24, 2.1854545454545455)","(14.0, 18.5, 15.583333333333334)"
10-01-2023 20:26:24.310322,"(51.0, 140.0, 121.2)","(71.0, 200.0, 175.45454545454547)","(21.0, 99999, 99990)","(4.8, 7.4, 7.300000000000001)","(26.0, 40.0, 28.666666666666668)","(3.7, 5.0, 4.786666666666666)","(31.0, 50.0, 40.0)","(61.0, 150.0, 123.21428571428571)","(61.0, 160.0, 140.0)","(11.0, 99999, 99990)","(2.0, 2.24, 2.1854545454545455)","(14.0, 18.5, 15.583333333333334)"
10-01-2023 20:26:25.729373,"(51.0, 140.0, 99.71428571428572)","(71.0, 200.0, 175.45454545454547)","(21.0, 99999, 99990)","(4.8, 7.4, 7.300000000000001)","(26.0, 40.0, 28.666666666666668)","(3.7, 5.0, 4.786666666666666)","(31.0, 50.0, 40.0)","(61.0, 150.0, 123.21428571428571)","(61.0, 160.0, 140.0)","(11.0, 99999, 99990)","(2.0, 2.24, 2.1854545454545455)","(14.0, 18.5, 15.583333333333334)"
10-01-2023 20:26:27.314637,"(51.0, 140.0, 99.71428571428572)","(71.0, 200.0, 175.45454545454547)","(21.0, 99999, 99990)","(4.8, 7.4, 7.333333333333334)","(26.0, 40.0, 28.666666666666668)","(3.7, 5.0, 4.786666666666666)","(31.0, 50.0, 40.0)","(61.0, 150.0, 123.21428571428571)","(61.0, 160.0, 140.0)","(11.0, 99999, 99990)","(2.0, 2.24, 2.1854545454545455)","(14.0, 18.5, 15.583333333333334)"
10-01-2023 20:26:28.811418,"(51.0, 140.0, 99.71428571428572)","(71.0, 200.0, 175.45454545454547)","(21.0, 99999, 99990)","(4.8, 7.4, 7.333333333333334)","(26.0, 40.0, 28.666666666666668)","(3.7, 5.0, 4.786666666666666)","(31.0, 50.0, 40.0)","(61.0, 150.0, 123.21428571428571)","(61.0, 160.0, 140.0)","(11.0, 99999, 99990)","(2.0, 2.24, 2.1854545454545455)","(14.0, 18.5, 15.583333333333334)"
10-01-2023 20:26:30.498276,"(51.0, 140.0, 99.71428571428572)","(71.0, 200.0, 175.45454545454547)","(21.0, 99999, 99990)","(4.8, 7.4, 7.333333333333334)","(26.0, 40.0, 28.666666666666668)","(3.7, 5.0, 4.786666666666666)","(31.0, 50.0, 40.0)","(61.0, 150.0, 123.21428571428571)","(61.0, 160.0, 140.0)","(11.0, 99999, 99990)","(2.0, 2.24, 2.1854545454545455)","(14.0, 18.5, 15.583333333333334)"
10-01-2023 20:26:32.105663,"(51.0, 140.0, 99.71428571428572)","(71.0, 200.0, 175.45454545454547)","(21.0, 99999, 99990)","(4.8, 7.4, 7.333333333333334)","(26.0, 40.0, 28.666666666666668)","(3.7, 5.0, 4.786666666666666)","(31.0, 50.0, 40.0)","(61.0, 150.0, 123.21428571428571)","(61.0, 160.0, 140.0)","(11.0, 99999, 99990)","(2.0, 2.24, 2.1854545454545455)","(14.0, 18.5, 15.583333333333334)"
10-01-2023 20:26:33.781232,"(51.0, 140.0, 99.71428571428572)","(71.0, 200.0, 175.45454545454547)","(21.0, 99999, 99990)","(4.8, 7.4, 7.333333333333334)","(26.0, 40.0, 28.666666666666668)","(3.7, 5.0, 4.786666666666666)","(31.0, 50.0, 40.0)","(61.0, 150.0, 123.21428571428571)","(61.0, 160.0, 140.0)","(11.0, 99999, 99990)","(2.0, 2.24, 2.1854545454545455)","(14.0, 18.5, 15.583333333333334)"
10-01-2023 20:26:35.441100,"(51.0, 140.0, 99.71428571428572)","(71.0, 200.0, 175.45454545454547)","(21.0, 99999, 99990)","(4.8, 7.4, 7.333333333333334)","(26.0, 40.0, 28.666666666666668)","(3.7, 5.0, 4.786666666666666)","(31.0, 50.0, 40.0)","(61.0, 150.0, 123.21428571428571)","(61.0, 160.0, 140.0)","(11.0, 99999, 99990)","(2.0, 2.24, 2.1854545454545455)","(14.0, 18.5, 15.583333333333334)"
10-01-2023 20:26:36.917191,"(51.0, 140.0, 99.71428571428572)","(71.0, 200.0, 175.45454545454547)","(21.0, 99999, 99990)","(4.8, 7.4, 7.333333333333334)","(26.0, 40.0, 28.666666666666668)","(3.7, 5.0, 4.786666666666666)","(31.0, 50.0, 40.0)","(61.0, 150.0, 123.21428571428571)","(61.0, 160.0, 140.0)","(11.0, 99999, 99990)","(2.0, 2.24, 2.1854545454545455)","(14.0, 18.5, 15.583333333333334)"
10-01-2023 20:26:38.372682,"(51.0, 140.0, 99.71428571428572)","(71.0, 200.0, 175.45454545454547)","(21.0, 99999, 99990)","(4.8, 7.4, 7.333333333333334)","(26.0, 40.0, 28.666666666666668)","(3.7, 5.0, 4.786666666666666)","(31.0, 50.0, 40.0)","(61.0, 150.0, 123.21428571428571)","(61.0, 160.0, 140.0)","(11.0, 99999, 99990)","(2.0, 2.24, 2.1854545454545455)","(14.0, 18.5, 15.583333333333334)"
10-01-2023 20:26:40.059287,"(51.0, 140.0, 99.71428571428572)","(71.0, 200.0, 175.45454545454547)","(21.0, 99999, 99990)","(4.8, 7.4, 7.333333333333334)","(26.0, 40.0, 28.666666666666668)","(3.7, 5.0, 4.786666666666666)","(31.0, 50.0, 40.0)","(61.0, 150.0, 123.21428571428571)","(61.0, 160.0, 140.0)","(11.0, 99999, 99990)","(2.0, 2.24, 2.1854545454545455)","(14.0, 18.5, 15.583333333333334)"
10-01-2023 20:26:41.685087,"(51.0, 140.0, 99.71428571428572)","(71.0, 200.0, 175.45454545454547)","(21.0, 99999, 99990)","(4.8, 7.4, 7.333333333333334)","(26.0, 40.0, 28.666666666666668)","(3.7, 5.0, 4.786666666666666)","(31.0, 50.0, 40.0)","(61.0, 150.0, 123.21428571428571)","(61.0, 160.0, 140.0)","(11.0, 99999, 99990)","(2.0, 2.24, 2.1854545454545455)","(14.0, 18.5, 15.583333333333334)"
10-01-2023 20:26:43.239347,"(51.0, 140.0, 99.71428571428572)","(71.0, 200.0, 175.45454545454547)","(21.0, 99999, 99990)","(4.8, 7.4, 7.333333333333334)","(26.0, 40.0, 28.666666666666668)","(3.7, 5.0, 4.786666666666666)","(31.0, 50.0, 40.0)","(61.0, 150.0, 123.21428571428571)","(61.0, 160.0, 140.0)","(11.0, 99999, 99990)","(2.0, 2.24, 2.1854545454545455)","(14.0, 18.5, 15.583333333333334)"
10-01-2023 20:26:44.829105,"(51.0, 140.0, 99.71428571428572)","(71.0, 200.0, 175.45454545454547)","(21.0, 99999, 99990)","(4.8, 7.4, 7.333333333333334)","(26.0, 40.0, 28.666666666666668)","(3.7, 5.0, 4.786666666666666)","(31.0, 50.0, 40.0)","(61.0, 150.0, 123.21428571428571)","(61.0, 160.0, 140.0)","(11.0, 99999, 99990)","(2.0, 2.24, 2.1854545454545455)","(14.0, 18.5, 15.583333333333334)"
10-01-2023 20:26:46.305784,"(51.0, 140.0, 99.71428571428572)","(71.0, 200.0, 175.45454545454547)","(21.0, 99999, 99990)","(4.8, 7.4, 7.333333333333334)","(26.0, 40.0, 28.666666666666668)","(3.7, 5.0, 4.786666666666666)","(31.0, 50.0, 40.0)","(61.0, 150.0, 123.21428571428571)","(61.0, 160.0, 140.0)","(11.0, 99999, 99990)","(2.0, 2.24, 2.1854545454545455)","(14.0, 18.5, 15.583333333333334)"
10-01-2023 20:26:47.843295,"(51.0, 140.0, 99.71428571428572)","(71.0, 200.0, 175.45454545454547)","(21.0, 99999, 99990)","(4.8, 7.4, 7.333333333333334)","(26.0, 40.0, 28.666666666666668)","(3.7, 5.0, 4.786666666666666)","(31.0, 50.0, 40.0)","(61.0, 150.0, 123.21428571428571)","(61.0, 160.0, 140.0)","(11.0, 99999, 99990)","(2.0, 2.24, 2.1854545454545455)","(14.0, 18.5, 15.583333333333334)"
10-01-2023 20:26:49.393693,"(51.0, 140.0, 99.71428571428572)","(71.0, 200.0, 175.45454545454547)","(21.0, 99999, 99990)","(4.8, 7.4, 7.8181818181818175)","(26.0, 40.0, 28.666666666666668)","(3.7, 5.0, 4.786666666666666)","(31.0, 50.0, 40.0)","(61.0, 150.0, 123.21428571428571)","(61.0, 160.0, 140.0)","(11.0, 99999, 99990)","(2.0, 2.24, 2.1854545454545455)","(14.0, 18.5, 15.583333333333334)"
10-01-2023 20:26:51.028707,"(51.0, 140.0, 99.71428571428572)","(71.0, 200.0, 175.45454545454547)","(21.0, 99999, 99990)","(4.8, 8.2, 7.525)","(26.0, 40.0, 28.666666666666668)","(3.7, 5.0, 4.786666666666666)","(31.0, 50.0, 40.0)","(61.0, 150.0, 123.21428571428571)","(61.0, 160.0, 140.0)","(11.0, 99999, 99990)","(2.0, 2.24, 2.182465753424658)","(14.0, 18.5, 15.583333333333334)"
10-01-2023 20:26:52.548693,"(51.0, 140.0, 99.71428571428572)","(71.0, 200.0, 175.45454545454547)","(21.0, 99999, 99990)","(4.8, 8.4, 7.525)","(26.0, 40.0, 28.666666666666668)","(3.7, 5.0, 4.786666666666666)","(31.0, 50.0, 40.0)","(61.0, 150.0, 123.21428571428571)","(61.0, 160.0, 140.0)","(11.0, 99999, 99990)","(2.0, 2.24, 2.182465753424658)","(14.0, 18.5, 15.583333333333334)"
10-01-2023 20:26:54.067268,"(51.0, 140.0, 99.71428571428572)","(71.0, 200.0, 175.45454545454547)","(21.0, 99999, 99990)","(4.8, 8.4, 7.525)","(26.0, 40.0, 28.666666666666668)","(3.7, 5.0, 4.786666666666666)","(31.0, 50.0, 40.0)","(61.0, 150.0, 123.21428571428571)","(61.0, 160.0, 140.0)","(11.0, 99999, 99990)","(2.0, 2.24, 2.1911627906976747)","(14.0, 18.5, 15.583333333333334)"
10-01-2023 20:26:55.528714,"(51.0, 140.0, 99.71428571428572)","(71.0, 200.0, 175.45454545454547)","(21.0, 99999, 99990)","(4.8, 8.4, 7.525)","(26.0, 40.0, 28.666666666666668)","(3.7, 5.0, 4.786666666666666)","(31.0, 50.0, 40.0)","(61.0, 150.0, 123.21428571428571)","(61.0, 160.0, 140.0)","(11.0, 99999, 99990)","(2.0, 2.24, 2.1911627906976747)","(14.0, 18.5, 15.583333333333334)"
10-01-2023 20:26:57.157630,"(51.0, 140.0, 99.71428571428572)","(71.0, 200.0, 175.45454545454547)","(21.0, 99999, 99990)","(4.8, 8.4, 7.525)","(26.0, 40.0, 28.666666666666668)","(3.7, 5.0, 4.786666666666666)","(31.0, 50.0, 40.0)","(61.0, 150.0, 142.5)","(61.0, 160.0, 140.0)","(11.0, 99999, 99990)","(2.0, 2.24, 2.1911627906976747)","(14.0, 18.5, 15.583333333333334)"
10-01-2023 20:26:58.779917,"(51.0, 140.0, 121.2)","(71.0, 200.0, 175.45454545454547)","(21.0, 99999, 99990)","(4.8, 8.4, 7.525)","(26.0, 40.0, 28.666666666666668)","(3.7, 5.0, 4.786666666666666)","(31.0, 50.0, 40.0)","(61.0, 150.0, 142.5)","(61.0, 160.0, 140.0)","(11.0, 99999, 99990)","(2.0, 2.24, 2.1911627906976747)","(14.0, 18.5, 15.583333333333334)"
10-01-2023 20:27:00.591169,"(51.0, 140.0, 121.2)","(71.0, 200.0, 175.45454545454547)","(21.0, 99999, 99990)","(4.8, 8.4, 7.525)","(26.0, 40.0, 28.666666666666668)","(3.7, 5.0, 4.786666666666666)","(31.0, 50.0, 40.0)","(61.0, 150.0, 142.5)","(61.0, 160.0, 140.0)","(11.0, 99999, 99990)","(2.0, 2.24, 2.1911627906976747)","(14.0, 18.5, 15.583333333333334)"
10-01-2023 20:27:02.409486,"(51.0, 140.0, 120.66666666666667)","(71.0, 200.0, 189.6153846153846)","(21.0, 99999, 99990)","(4.8, 8.4, 7.72)","(26.0, 40.0, 30.857142857142858)","(3.7, 5.0, 4.786666666666666)","(31.0, 50.0, 40.0)","(61.0, 150.0, 142.5)","(61.0, 160.0, 140.0)","(11.0, 99999, 99990)","(2.0, 2.24, 2.1911627906976747)","(14.0, 18.5, 16.5)"
10-01-2023 20:27:04.012090,"(51.0, 130.0, 101.46666666666667)","(71.0, 200.0, 189.6153846153846)","(21.0, 99999, 99990)","(4.8, 8.2, 7.7)","(26.0, 40.0, 29.333333333333332)","(3.7, 5.0, 4.786666666666666)","(31.0, 50.0, 40.0)","(61.0, 150.0, 142.5)","(61.0, 160.0, 140.0)","(11.0, 99999, 99990)","(2.0, 2.24, 2.1911627906976747)","(14.0, 18.0, 16.5)"
10-01-2023 20:27:05.593829,"(51.0, 150.0, 59.333333333333336)","(71.0, 200.0, 113.33333333333334)","(21.0, 99999, 99990)","(4.8, 8.4, 7.42)","(26.0, 40.0, 29.333333333333332)","(3.7, 5.0, 4.786666666666666)","(31.0, 50.0, 40.0)","(61.0, 150.0, 128.1818181818182)","(61.0, 160.0, 157.5)","(11.0, 99999, 99990)","(2.0, 2.24, 2.1911627906976747)","(14.0, 18.0, 16.5)"
10-01-2023 20:27:07.169579,"(51.0, 150.0, 59.333333333333336)","(71.0, 200.0, 96.0)","(21.0, 99999, 99990)","(4.8, 8.4, 7.42)","(26.0, 40.0, 30.857142857142858)","(3.7, 5.0, 4.786666666666666)","(31.0, 50.0, 40.0)","(61.0, 140.0, 100.0)","(61.0, 160.0, 157.5)","(11.0, 99999, 99990)","(2.0, 2.24, 2.188780487804878)","(14.0, 18.0, 16.5)"
10-01-2023 20:27:08.700908,"(51.0, 150.0, 82.0)","(71.0, 200.0, 96.0)","(21.0, 99999, 99990)","(4.8, 8.4, 7.875)","(26.0, 40.0, 30.857142857142858)","(3.7, 5.0, 4.786666666666666)","(31.0, 50.0, 40.0)","(61.0, 140.0, 100.0)","(61.0, 160.0, 157.5)","(11.0, 99999, 99990)","(2.0, 2.24, 2.1911627906976747)","(14.0, 18.0, 16.5)"
10-01-2023 20:27:10.302681,"(51.0, 150.0, 82.0)","(71.0, 200.0, 96.0)","(21.0, 99999, 99990)","(4.8, 8.4, 7.875)","(26.0, 40.0, 30.857142857142858)","(3.7, 5.0, 4.786666666666666)","(31.0, 50.0, 40.0)","(61.0, 140.0, 100.0)","(61.0, 160.0, 157.5)","(11.0, 99999, 99990)","(2.0, 2.24, 2.188780487804878)","(14.0, 18.0, 16.5)"
10-01-2023 20:27:11.944705,"(51.0, 150.0, 59.333333333333336)","(71.0, 200.0, 96.0)","(21.0, 99999, 99990)","(4.8, 8.4, 7.875)","(26.0, 40.0, 30.857142857142858)","(3.7, 5.0, 4.786666666666666)","(31.0, 50.0, 40.0)","(61.0, 140.0, 100.0)","(61.0, 160.0, 157.5)","(11.0, 99999, 99990)","(2.0, 2.24, 2.188780487804878)","(14.0, 18.0, 16.5)"
10-01-2023 20:27:13.591548,"(51.0, 150.0, 59.333333333333336)","(71.0, 200.0, 96.0)","(21.0, 99999, 99990)","(4.8, 8.4, 7.875)","(26.0, 40.0, 30.857142857142858)","(3.7, 5.0, 4.786666666666666)","(31.0, 50.0, 40.0)","(61.0, 140.0, 100.0)","(61.0, 160.0, 157.5)","(11.0, 99999, 99990)","(2.0, 2.24, 2.1911627906976747)","(14.0, 18.0, 16.5)"
10-01-2023 20:27:15.215926,"(51.0, 150.0, 59.333333333333336)","(71.0, 200.0, 96.0)","(21.0, 99999, 99990)","(4.8, 8.4, 7.875)","(26.0, 40.0, 30.857142857142858)","(3.7, 5.0, 4.786666666666666)","(31.0, 50.0, 40.0)","(61.0, 140.0, 92.0)","(61.0, 160.0, 157.5)","(11.0, 99999, 99990)","(2.0, 2.24, 2.1911627906976747)","(14.0, 18.0, 16.5)"
10-01-2023 20:27:16.810549,"(51.0, 150.0, 59.333333333333336)","(71.0, 200.0, 96.0)","(21.0, 99999, 99990)","(4.8, 8.4, 7.875)","(26.0, 40.0, 30.857142857142858)","(3.7, 5.0, 4.786666666666666)","(31.0, 50.0, 40.0)","(61.0, 140.0, 92.0)","(61.0, 160.0, 157.5)","(11.0, 99999, 99990)","(2.0, 2.24, 2.2535483870967745)","(14.0, 18.0, 16.5)"
10-01-2023 20:27:18.374677,"(51.0, 150.0, 64.4)","(71.0, 200.0, 110.0)","(21.0, 99999, 99990)","(4.8, 8.4, 7.583333333333334)","(26.0, 40.0, 33.333333333333336)","(3.7, 5.0, 4.786666666666666)","(31.0, 50.0, 40.0)","(61.0, 140.0, 96.66666666666667)","(61.0, 160.0, 157.5)","(11.0, 99999, 99990)","(2.0, 2.42, 2.34)","(14.0, 18.0, 16.5)"
