,Opawa Hugo,Zipping Chassis,Opawa Duchess,Diamond Leaha,Silky Adobe,Goldstar Walker,Nighthawk Jet,Lets Party
10-01-2023 11:02:13.923001,"(1.3, 1.53, 1.5275155279503105)","(9.0, 19.5, 17.0)","(18.0, 210.0, 36.75)","(61.0, 570.0, 468.0)","(12.0, 44.0, 23.333333333333336)","(13.0, 140.0, 27.11111111111111)","(31.0, 420.0, 116.0)","(5.5, 5.9, 5.718181818181819)"
10-01-2023 11:02:14.871709,"(1.3, 1.53, 1.5275155279503105)","(9.0, 19.5, 17.0)","(18.0, 210.0, 36.75)","(61.0, 570.0, 468.0)","(12.0, 44.0, 23.333333333333336)","(13.0, 140.0, 27.11111111111111)","(31.0, 420.0, 116.0)","(5.5, 5.9, 5.794736842105263)"
10-01-2023 11:02:15.810403,"(1.3, 1.53, 1.5275155279503105)","(9.0, 19.5, 17.0)","(18.0, 210.0, 36.75)","(61.0, 570.0, 468.0)","(12.0, 44.0, 23.333333333333336)","(13.0, 140.0, 27.11111111111111)","(31.0, 420.0, 116.0)","(5.5, 5.9, 5.794736842105263)"
10-01-2023 11:02:16.753700,"(1.3, 1.53, 1.5275155279503105)","(9.0, 19.5, 17.0)","(18.0, 210.0, 36.75)","(61.0, 570.0, 468.0)","(12.0, 44.0, 23.333333333333336)","(13.0, 140.0, 27.11111111111111)","(31.0, 420.0, 116.0)","(5.5, 5.9, 5.800000000000001)"
10-01-2023 11:02:17.698550,"(1.3, 1.53, 1.5275155279503105)","(9.0, 19.5, 17.0)","(18.0, 210.0, 36.75)","(61.0, 570.0, 468.0)","(12.0, 44.0, 23.333333333333336)","(13.0, 140.0, 27.11111111111111)","(31.0, 420.0, 116.0)","(5.5, 5.9, 5.800000000000001)"
10-01-2023 11:02:18.654948,"(1.3, 1.53, 1.5275155279503105)","(9.0, 19.5, 17.0)","(18.0, 210.0, 36.75)","(61.0, 570.0, 468.0)","(12.0, 44.0, 23.333333333333336)","(13.0, 140.0, 27.11111111111111)","(31.0, 420.0, 116.0)","(5.5, 5.9, 5.800000000000001)"
10-01-2023 11:02:19.596975,"(1.3, 1.53, 1.5275155279503105)","(9.0, 19.5, 17.0)","(18.0, 210.0, 36.75)","(61.0, 570.0, 468.0)","(12.0, 44.0, 23.333333333333336)","(13.0, 140.0, 27.11111111111111)","(31.0, 420.0, 116.0)","(5.5, 5.9, 5.800000000000001)"
10-01-2023 11:02:20.577111,"(1.3, 1.53, 1.5275155279503105)","(9.0, 19.5, 17.0)","(18.0, 210.0, 36.75)","(61.0, 570.0, 468.0)","(12.0, 44.0, 23.333333333333336)","(13.0, 140.0, 27.11111111111111)","(31.0, 420.0, 116.0)","(5.5, 5.9, 5.5)"
10-01-2023 11:02:21.517700,"(1.3, 1.53, 1.5275155279503105)","(9.0, 19.5, 17.0)","(18.0, 210.0, 36.75)","(61.0, 570.0, 468.0)","(12.0, 44.0, 23.333333333333336)","(13.0, 140.0, 27.11111111111111)","(31.0, 420.0, 116.0)","(5.5, 5.9, 5.405263157894737)"
10-01-2023 11:02:22.459404,"(1.3, 1.53, 1.5275155279503105)","(9.0, 19.5, 17.0)","(18.0, 210.0, 36.75)","(61.0, 570.0, 468.0)","(12.0, 44.0, 23.333333333333336)","(13.0, 140.0, 27.11111111111111)","(31.0, 420.0, 116.0)","(5.5, 5.8, 5.405263157894737)"
10-01-2023 11:02:23.388663,"(1.3, 1.53, 1.5275155279503105)","(9.0, 19.5, 17.0)","(18.0, 210.0, 36.75)","(61.0, 570.0, 468.0)","(12.0, 44.0, 23.333333333333336)","(13.0, 140.0, 27.11111111111111)","(31.0, 420.0, 116.0)","(5.5, 5.8, 5.405263157894737)"
10-01-2023 11:02:24.318855,"(1.3, 1.53, 1.5275155279503105)","(9.0, 19.5, 17.0)","(18.0, 210.0, 36.75)","(61.0, 570.0, 468.0)","(12.0, 44.0, 23.333333333333336)","(13.0, 140.0, 27.11111111111111)","(31.0, 420.0, 116.0)","(5.5, 5.8, 5.405263157894737)"
10-01-2023 11:02:25.259461,"(1.3, 1.53, 1.5275155279503105)","(9.0, 19.5, 17.0)","(18.0, 210.0, 36.75)","(61.0, 570.0, 468.0)","(12.0, 44.0, 23.333333333333336)","(13.0, 140.0, 27.11111111111111)","(31.0, 420.0, 116.0)","(5.5, 5.8, 5.405263157894737)"
10-01-2023 11:02:26.193169,"(1.3, 1.53, 1.5275155279503105)","(9.0, 19.5, 17.0)","(18.0, 210.0, 36.75)","(61.0, 570.0, 468.0)","(12.0, 44.0, 23.333333333333336)","(13.0, 140.0, 27.11111111111111)","(31.0, 420.0, 116.0)","(5.5, 5.8, 5.405263157894737)"
10-01-2023 11:02:27.125101,"(1.3, 1.53, 1.5275155279503105)","(9.0, 19.5, 17.0)","(18.0, 210.0, 86.25)","(61.0, 570.0, 468.0)","(12.0, 44.0, 23.333333333333336)","(13.0, 140.0, 27.11111111111111)","(31.0, 420.0, 116.0)","(5.5, 5.8, 5.405263157894737)"
10-01-2023 11:02:28.070055,"(1.3, 1.53, 1.5275155279503105)","(9.0, 19.5, 17.0)","(18.0, 210.0, 86.25)","(61.0, 570.0, 468.0)","(12.0, 44.0, 23.333333333333336)","(13.0, 140.0, 27.11111111111111)","(31.0, 420.0, 116.0)","(5.5, 5.8, 5.405263157894737)"
10-01-2023 11:02:29.007631,"(1.3, 1.53, 1.5275155279503105)","(9.0, 19.5, 17.0)","(18.0, 210.0, 86.25)","(61.0, 570.0, 468.0)","(12.0, 44.0, 23.333333333333336)","(13.0, 140.0, 27.11111111111111)","(31.0, 420.0, 116.0)","(5.5, 5.8, 5.569230769230769)"
10-01-2023 11:02:29.946725,"(1.3, 1.53, 1.5275155279503105)","(9.0, 19.5, 17.0)","(18.0, 210.0, 86.25)","(61.0, 570.0, 468.0)","(12.0, 44.0, 23.333333333333336)","(13.0, 140.0, 27.11111111111111)","(31.0, 420.0, 116.0)","(5.5, 6.0, 5.569230769230769)"
10-01-2023 11:02:30.888241,"(1.3, 1.53, 1.5275155279503105)","(9.0, 19.5, 17.0)","(18.0, 210.0, 86.25)","(61.0, 570.0, 468.0)","(12.0, 44.0, 23.333333333333336)","(13.0, 140.0, 27.11111111111111)","(31.0, 420.0, 116.0)","(5.5, 6.0, 5.822222222222222)"
10-01-2023 11:02:31.825787,"(1.3, 1.53, 1.5275155279503105)","(9.0, 19.5, 17.0)","(18.0, 210.0, 86.25)","(61.0, 570.0, 468.0)","(12.0, 44.0, 23.333333333333336)","(13.0, 140.0, 27.11111111111111)","(31.0, 420.0, 166.66666666666669)","(5.5, 6.0, 5.895652173913043)"
10-01-2023 11:02:32.758652,"(1.3, 1.53, 1.5275155279503105)","(9.0, 19.5, 17.0)","(18.0, 210.0, 52.5)","(61.0, 990.0, 591.4285714285714)","(12.0, 44.0, 23.333333333333336)","(13.0, 140.0, 27.11111111111111)","(31.0, 420.0, 166.66666666666669)","(5.5, 6.0, 5.895652173913043)"
10-01-2023 11:02:33.703902,"(1.3, 1.53, 1.5275155279503105)","(9.0, 19.5, 17.0)","(18.0, 210.0, 52.5)","(61.0, 990.0, 591.4285714285714)","(12.0, 44.0, 23.333333333333336)","(13.0, 140.0, 27.11111111111111)","(31.0, 420.0, 116.0)","(5.5, 6.0, 5.6571428571428575)"
10-01-2023 11:02:34.638163,"(1.3, 1.53, 1.5275155279503105)","(9.0, 19.5, 17.0)","(18.0, 210.0, 52.5)","(61.0, 570.0, 468.0)","(12.0, 44.0, 23.333333333333336)","(13.0, 140.0, 27.11111111111111)","(31.0, 420.0, 116.0)","(5.5, 6.0, 5.6571428571428575)"
10-01-2023 11:02:35.599679,"(1.3, 1.53, 1.5275155279503105)","(9.0, 19.5, 15.857142857142858)","(18.0, 210.0, 52.5)","(61.0, 570.0, 468.0)","(12.0, 44.0, 23.333333333333336)","(13.0, 140.0, 27.11111111111111)","(31.0, 420.0, 116.0)","(5.5, 6.0, 5.6571428571428575)"
10-01-2023 11:02:36.553543,"(1.3, 1.53, 1.5274921630094045)","(9.0, 19.5, 15.25)","(18.0, 210.0, 65.625)","(61.0, 570.0, 468.0)","(12.0, 44.0, 23.333333333333336)","(13.0, 140.0, 27.11111111111111)","(31.0, 420.0, 116.0)","(5.5, 6.0, 5.6571428571428575)"
10-01-2023 11:02:37.494866,"(1.3, 1.53, 1.5275460122699387)","(9.0, 19.5, 15.25)","(18.0, 210.0, 65.625)","(61.0, 570.0, 468.0)","(12.0, 44.0, 23.333333333333336)","(13.0, 140.0, 27.11111111111111)","(31.0, 420.0, 116.0)","(5.5, 6.0, 5.6571428571428575)"
10-01-2023 11:02:38.468181,"(1.3, 1.53, 1.5275460122699387)","(9.0, 19.5, 15.25)","(18.0, 210.0, 65.625)","(61.0, 570.0, 468.0)","(12.0, 44.0, 23.333333333333336)","(13.0, 140.0, 61.53846153846154)","(31.0, 420.0, 116.0)","(5.5, 6.0, 5.6571428571428575)"
10-01-2023 11:02:39.397968,"(1.3, 1.53, 1.5275460122699387)","(9.0, 19.5, 14.166666666666666)","(18.0, 210.0, 65.625)","(61.0, 570.0, 468.0)","(12.0, 44.0, 23.333333333333336)","(13.0, 140.0, 28.0)","(31.0, 420.0, 116.0)","(5.5, 6.0, 5.6571428571428575)"
10-01-2023 11:02:40.332160,"(1.3, 1.53, 1.5274921630094045)","(9.0, 19.5, 13.1)","(18.0, 210.0, 65.625)","(61.0, 570.0, 468.0)","(12.0, 42.0, 22.666666666666664)","(13.0, 140.0, 28.0)","(31.0, 420.0, 116.0)","(5.5, 6.0, 5.6571428571428575)"
10-01-2023 11:02:41.287098,"(1.3, 1.53, 1.5274921630094045)","(9.0, 19.5, 13.9)","(18.0, 210.0, 65.625)","(61.0, 570.0, 468.0)","(12.0, 42.0, 23.333333333333336)","(13.0, 140.0, 28.0)","(31.0, 420.0, 116.0)","(5.5, 6.0, 5.6571428571428575)"
10-01-2023 11:02:42.223189,"(1.3, 1.53, 1.5274921630094045)","(9.0, 19.5, 13.9)","(18.0, 210.0, 65.625)","(61.0, 570.0, 468.0)","(12.0, 44.0, 23.333333333333336)","(13.0, 140.0, 28.0)","(31.0, 420.0, 116.0)","(5.5, 6.0, 5.6571428571428575)"
10-01-2023 11:02:43.162080,"(1.3, 1.53, 1.5274921630094045)","(9.0, 19.5, 13.9)","(18.0, 210.0, 65.625)","(61.0, 570.0, 468.0)","(12.0, 44.0, 23.333333333333336)","(13.0, 140.0, 28.0)","(31.0, 420.0, 116.0)","(5.5, 6.0, 5.6571428571428575)"
10-01-2023 11:02:44.114412,"(1.3, 1.53, 1.5111764705882353)","(9.0, 19.5, 13.9)","(18.0, 210.0, 37.2)","(61.0, 570.0, 468.0)","(12.0, 44.0, 23.333333333333336)","(13.0, 140.0, 28.0)","(31.0, 420.0, 116.0)","(5.5, 6.0, 5.6571428571428575)"
10-01-2023 11:02:45.051192,"(1.3, 1.53, 1.5117142857142858)","(9.0, 19.5, 13.9)","(18.0, 210.0, 37.2)","(61.0, 570.0, 468.0)","(12.0, 44.0, 23.333333333333336)","(13.0, 140.0, 28.0)","(31.0, 420.0, 116.0)","(5.5, 6.0, 5.6571428571428575)"
10-01-2023 11:02:45.989921,"(1.3, 1.59, 1.582857142857143)","(9.0, 19.5, 13.9)","(18.0, 210.0, 37.2)","(61.0, 570.0, 468.0)","(12.0, 44.0, 23.333333333333336)","(13.0, 140.0, 28.0)","(31.0, 420.0, 116.0)","(5.5, 6.0, 5.377777777777777)"
10-01-2023 11:02:46.934623,"(1.3, 1.65, 1.6342857142857143)","(9.0, 19.5, 13.9)","(18.0, 210.0, 37.2)","(61.0, 570.0, 315.0)","(12.0, 44.0, 23.333333333333336)","(13.0, 140.0, 28.0)","(31.0, 420.0, 116.0)","(5.5, 6.0, 5.36)"
10-01-2023 11:02:47.875601,"(1.3, 1.65, 1.636341463414634)","(9.0, 19.5, 13.9)","(18.0, 210.0, 37.2)","(61.0, 570.0, 315.0)","(12.0, 44.0, 23.333333333333336)","(13.0, 140.0, 28.0)","(31.0, 420.0, 116.0)","(5.5, 6.0, 5.3999999999999995)"
10-01-2023 11:02:48.814230,"(1.3, 1.65, 1.585)","(9.0, 19.5, 16.0)","(18.0, 210.0, 37.2)","(61.0, 570.0, 315.0)","(12.0, 44.0, 23.333333333333336)","(13.0, 140.0, 28.0)","(31.0, 420.0, 116.0)","(5.5, 6.0, 5.3999999999999995)"
10-01-2023 11:02:49.762602,"(1.3, 1.65, 1.6468421052631579)","(9.0, 19.5, 16.0)","(18.0, 210.0, 37.2)","(61.0, 570.0, 315.0)","(12.0, 42.0, 22.666666666666664)","(13.0, 140.0, 28.0)","(31.0, 420.0, 116.0)","(5.5, 6.0, 5.3999999999999995)"
10-01-2023 11:02:50.702963,"(1.3, 1.65, 1.5951428571428572)","(9.0, 19.5, 16.0)","(18.0, 210.0, 37.2)","(61.0, 570.0, 315.0)","(12.0, 42.0, 22.666666666666664)","(13.0, 140.0, 28.0)","(31.0, 420.0, 116.0)","(5.5, 6.0, 5.3999999999999995)"
10-01-2023 11:02:51.645464,"(1.3, 1.65, 1.5433333333333334)","(9.0, 19.5, 16.0)","(18.0, 210.0, 37.2)","(61.0, 570.0, 315.0)","(12.0, 42.0, 22.666666666666664)","(13.0, 140.0, 32.0)","(31.0, 420.0, 166.66666666666669)","(5.5, 6.0, 5.446153846153846)"
10-01-2023 11:02:52.593844,"(1.3, 1.65, 1.5433333333333334)","(9.0, 19.5, 16.0)","(18.0, 210.0, 37.2)","(61.0, 990.0, 292.5)","(12.0, 42.0, 22.666666666666664)","(13.0, 140.0, 32.0)","(31.0, 420.0, 166.66666666666669)","(5.5, 6.0, 5.3999999999999995)"
10-01-2023 11:02:53.532208,"(1.3, 1.65, 1.5661904761904761)","(9.0, 19.5, 16.0)","(18.0, 210.0, 37.2)","(61.0, 990.0, 292.5)","(12.0, 42.0, 33.42857142857143)","(13.0, 140.0, 28.0)","(31.0, 420.0, 135.0)","(5.5, 6.0, 5.3999999999999995)"
10-01-2023 11:02:54.483298,"(1.3, 1.64, 1.5876190476190475)","(9.0, 19.5, 16.0)","(18.0, 210.0, 37.2)","(61.0, 570.0, 315.0)","(12.0, 42.0, 34.5)","(13.0, 140.0, 28.0)","(31.0, 420.0, 135.0)","(5.5, 6.0, 5.3999999999999995)"
10-01-2023 11:02:55.431056,"(1.3, 1.64, 1.5876190476190475)","(9.0, 19.5, 16.0)","(18.0, 210.0, 37.2)","(61.0, 570.0, 315.0)","(12.0, 42.0, 34.5)","(13.0, 140.0, 28.0)","(31.0, 420.0, 135.0)","(5.5, 6.0, 5.3999999999999995)"
10-01-2023 11:02:56.371030,"(1.3, 1.63, 1.6218181818181816)","(9.0, 19.5, 16.0)","(18.0, 210.0, 37.2)","(61.0, 570.0, 315.0)","(12.0, 42.0, 34.5)","(13.0, 140.0, 28.0)","(31.0, 420.0, 135.0)","(5.5, 6.0, 5.3999999999999995)"
10-01-2023 11:02:57.309601,"(1.3, 1.63, 1.6218181818181816)","(9.0, 19.5, 16.0)","(18.0, 210.0, 37.2)","(61.0, 570.0, 315.0)","(12.0, 42.0, 34.5)","(13.0, 140.0, 28.0)","(31.0, 420.0, 135.0)","(5.5, 6.0, 5.446153846153846)"
10-01-2023 11:02:58.264697,"(1.3, 1.63, 1.6218181818181816)","(9.0, 19.5, 16.0)","(18.0, 210.0, 37.2)","(61.0, 570.0, 315.0)","(12.0, 42.0, 34.5)","(13.0, 140.0, 28.0)","(31.0, 420.0, 135.0)","(5.5, 6.0, 5.446153846153846)"
10-01-2023 11:02:59.227637,"(1.3, 1.63, 1.5899999999999999)","(9.0, 19.5, 15.5)","(19.0, 210.0, 37.2)","(71.0, 570.0, 315.0)","(13.0, 42.0, 34.5)","(14.0, 140.0, 48.72727272727273)","(31.0, 420.0, 135.0)","(5.5, 6.0, 5.446153846153846)"
10-01-2023 11:03:00.180681,"(1.3, 1.63, 1.5899999999999999)","(9.0, 19.5, 16.833333333333332)","(19.0, 210.0, 37.2)","(71.0, 570.0, 315.0)","(13.0, 42.0, 34.5)","(14.0, 140.0, 45.875)","(31.0, 420.0, 135.0)","(5.5, 6.0, 5.446153846153846)"
10-01-2023 11:03:01.131230,"(1.3, 1.63, 1.5899999999999999)","(9.0, 19.5, 14.7)","(19.0, 210.0, 37.2)","(71.0, 570.0, 315.0)","(13.0, 42.0, 34.5)","(14.0, 140.0, 45.875)","(31.0, 420.0, 201.0)","(5.5, 6.0, 5.446153846153846)"
10-01-2023 11:03:02.085514,"(1.3, 1.63, 1.5899999999999999)","(9.0, 19.5, 13.277777777777779)","(19.0, 210.0, 37.2)","(71.0, 570.0, 315.0)","(13.0, 42.0, 34.5)","(14.0, 140.0, 45.875)","(31.0, 420.0, 201.0)","(5.5, 6.0, 5.446153846153846)"
10-01-2023 11:03:03.024415,"(1.3, 1.63, 1.5899999999999999)","(9.0, 19.5, 13.277777777777779)","(19.0, 210.0, 37.2)","(71.0, 570.0, 315.0)","(13.0, 42.0, 34.5)","(14.0, 140.0, 45.875)","(31.0, 420.0, 201.0)","(5.5, 6.0, 5.446153846153846)"
10-01-2023 11:03:03.979031,"(1.3, 1.63, 1.5899999999999999)","(9.0, 19.5, 13.277777777777779)","(19.0, 210.0, 37.2)","(71.0, 570.0, 315.0)","(13.0, 42.0, 34.5)","(14.0, 140.0, 45.875)","(31.0, 420.0, 201.0)","(5.5, 6.0, 5.446153846153846)"
10-01-2023 11:03:04.915125,"(1.3, 1.63, 1.5876470588235294)","(9.0, 19.5, 13.277777777777779)","(19.0, 210.0, 37.2)","(71.0, 570.0, 315.0)","(13.0, 42.0, 34.5)","(14.0, 140.0, 45.875)","(31.0, 420.0, 201.0)","(5.5, 6.0, 5.446153846153846)"
10-01-2023 11:03:05.858973,"(1.3, 1.63, 1.6166666666666665)","(9.0, 19.5, 13.277777777777779)","(19.0, 210.0, 37.2)","(71.0, 570.0, 315.0)","(13.0, 42.0, 34.5)","(14.0, 140.0, 45.875)","(31.0, 420.0, 201.0)","(5.5, 6.0, 5.446153846153846)"
10-01-2023 11:03:06.785503,"(1.3, 1.63, 1.558888888888889)","(9.0, 19.5, 13.277777777777779)","(19.0, 210.0, 37.2)","(71.0, 570.0, 315.0)","(13.0, 42.0, 34.5)","(14.0, 140.0, 45.875)","(31.0, 420.0, 201.0)","(5.5, 6.0, 5.446153846153846)"
10-01-2023 11:03:07.737013,"(1.3, 1.63, 1.5899999999999999)","(9.0, 19.0, 13.375)","(19.0, 210.0, 37.2)","(71.0, 570.0, 315.0)","(13.0, 42.0, 28.363636363636363)","(14.0, 140.0, 45.875)","(31.0, 420.0, 201.0)","(5.5, 6.0, 5.446153846153846)"
10-01-2023 11:03:08.657750,"(1.3, 1.63, 1.552)","(9.0, 19.0, 12.181818181818182)","(19.0, 210.0, 37.2)","(71.0, 570.0, 315.0)","(13.0, 42.0, 28.363636363636363)","(14.0, 140.0, 45.875)","(31.0, 420.0, 201.0)","(5.5, 6.0, 5.446153846153846)"
10-01-2023 11:03:09.623892,"(1.3, 1.63, 1.552)","(9.0, 19.0, 12.181818181818182)","(19.0, 210.0, 37.2)","(71.0, 570.0, 315.0)","(13.0, 42.0, 34.5)","(14.0, 140.0, 45.875)","(31.0, 420.0, 201.0)","(5.5, 6.0, 5.446153846153846)"
10-01-2023 11:03:10.567357,"(1.3, 1.63, 1.552)","(9.0, 19.0, 13.5)","(19.0, 210.0, 56.4)","(71.0, 570.0, 315.0)","(13.0, 42.0, 34.5)","(14.0, 140.0, 45.875)","(31.0, 420.0, 201.0)","(5.5, 6.0, 5.446153846153846)"
10-01-2023 11:03:11.524504,"(1.3, 1.63, 1.552)","(9.0, 19.0, 12.125)","(19.0, 210.0, 66.0)","(71.0, 570.0, 315.0)","(13.0, 42.0, 34.5)","(14.0, 140.0, 45.875)","(31.0, 420.0, 201.0)","(5.5, 6.0, 5.446153846153846)"
10-01-2023 11:03:12.479213,"(1.3, 1.63, 1.551904761904762)","(9.0, 19.0, 15.027777777777779)","(19.0, 210.0, 66.0)","(71.0, 570.0, 315.0)","(13.0, 42.0, 34.5)","(14.0, 140.0, 108.625)","(31.0, 420.0, 237.5)","(5.5, 6.0, 5.446153846153846)"
10-01-2023 11:03:13.427407,"(1.3, 1.63, 1.551904761904762)","(9.0, 19.0, 13.75)","(19.0, 210.0, 66.0)","(71.0, 990.0, 893.2758620689655)","(13.0, 42.0, 34.5)","(14.0, 140.0, 66.33333333333334)","(31.0, 420.0, 237.5)","(5.5, 6.0, 5.446153846153846)"
10-01-2023 11:03:14.378347,"(1.3, 1.63, 1.551904761904762)","(9.0, 19.0, 13.75)","(19.0, 210.0, 66.0)","(71.0, 990.0, 893.2758620689655)","(13.0, 42.0, 34.5)","(14.0, 170.0, 101.80000000000001)","(31.0, 420.0, 201.0)","(5.5, 6.0, 5.771428571428571)"
10-01-2023 11:03:15.341957,"(1.3, 1.63, 1.551904761904762)","(9.0, 19.5, 16.25)","(19.0, 210.0, 66.0)","(71.0, 580.0, 561.25)","(13.0, 42.0, 34.5)","(14.0, 160.0, 101.80000000000001)","(31.0, 420.0, 201.0)","(5.5, 6.0, 5.623529411764706)"
10-01-2023 11:03:16.291324,"(1.3, 1.62, 1.55875)","(9.0, 19.5, 16.25)","(19.0, 210.0, 66.0)","(71.0, 580.0, 561.8965517241379)","(13.0, 42.0, 34.5)","(14.0, 160.0, 101.80000000000001)","(31.0, 420.0, 201.0)","(5.5, 6.0, 5.623529411764706)"
10-01-2023 11:03:17.253084,"(1.3, 1.62, 1.55875)","(9.0, 19.5, 16.25)","(19.0, 210.0, 66.0)","(71.0, 580.0, 561.8965517241379)","(13.0, 42.0, 34.5)","(14.0, 160.0, 101.80000000000001)","(31.0, 420.0, 201.0)","(5.5, 6.0, 5.4423076923076925)"
10-01-2023 11:03:18.203454,"(1.3, 1.62, 1.55875)","(9.0, 19.5, 16.25)","(19.0, 210.0, 66.0)","(71.0, 580.0, 493.33333333333337)","(13.0, 42.0, 34.5)","(14.0, 160.0, 101.80000000000001)","(31.0, 420.0, 201.0)","(5.5, 5.9, 5.34)"
10-01-2023 11:03:19.147172,"(1.3, 1.62, 1.55875)","(9.0, 19.5, 16.25)","(19.0, 210.0, 66.0)","(71.0, 580.0, 408.3333333333333)","(13.0, 42.0, 34.5)","(14.0, 160.0, 101.80000000000001)","(31.0, 420.0, 201.0)","(5.5, 5.9, 5.34)"
10-01-2023 11:03:20.104371,"(1.3, 1.62, 1.55875)","(9.0, 19.5, 16.25)","(19.0, 210.0, 66.0)","(71.0, 580.0, 408.3333333333333)","(13.0, 42.0, 34.5)","(14.0, 160.0, 101.80000000000001)","(31.0, 420.0, 201.0)","(5.5, 5.9, 5.5375)"
10-01-2023 11:03:21.047584,"(1.3, 1.62, 1.55875)","(9.0, 19.5, 16.25)","(19.0, 210.0, 66.0)","(71.0, 580.0, 408.3333333333333)","(13.0, 42.0, 34.5)","(14.0, 160.0, 101.80000000000001)","(31.0, 420.0, 201.0)","(5.5, 5.8, 5.47)"
10-01-2023 11:03:22.011606,"(1.3, 1.62, 1.55875)","(9.0, 19.5, 16.25)","(19.0, 210.0, 66.0)","(71.0, 580.0, 408.3333333333333)","(13.0, 42.0, 34.5)","(14.0, 160.0, 101.80000000000001)","(31.0, 420.0, 201.0)","(5.5, 5.8, 5.47)"
10-01-2023 11:03:22.952318,"(1.3, 1.62, 1.55875)","(9.0, 19.5, 16.25)","(19.0, 210.0, 66.0)","(71.0, 580.0, 408.3333333333333)","(13.0, 42.0, 28.363636363636363)","(14.0, 160.0, 101.80000000000001)","(31.0, 420.0, 201.0)","(5.5, 5.8, 5.392857142857143)"
10-01-2023 11:03:23.914107,"(1.3, 1.61, 1.5575)","(9.0, 19.5, 16.25)","(19.0, 210.0, 66.0)","(71.0, 580.0, 408.3333333333333)","(13.0, 42.0, 28.363636363636363)","(14.0, 160.0, 101.80000000000001)","(31.0, 420.0, 201.0)","(5.5, 5.8, 5.392857142857143)"
10-01-2023 11:03:24.857349,"(1.3, 1.61, 1.5575)","(9.0, 19.5, 16.25)","(19.0, 210.0, 66.0)","(71.0, 580.0, 408.3333333333333)","(13.0, 42.0, 34.5)","(14.0, 160.0, 101.80000000000001)","(31.0, 420.0, 201.0)","(5.5, 5.8, 5.392857142857143)"
10-01-2023 11:03:25.807288,"(1.3, 1.61, 1.5575)","(9.0, 19.5, 16.25)","(19.0, 210.0, 66.0)","(71.0, 580.0, 451.25)","(13.0, 42.0, 34.5)","(14.0, 160.0, 101.80000000000001)","(31.0, 420.0, 201.0)","(5.5, 5.8, 5.392857142857143)"
10-01-2023 11:03:26.744292,"(1.3, 1.61, 1.5575)","(9.0, 19.5, 16.25)","(19.0, 210.0, 66.0)","(71.0, 580.0, 451.25)","(13.0, 42.0, 34.5)","(14.0, 160.0, 101.80000000000001)","(31.0, 420.0, 201.0)","(5.5, 5.8, 5.392857142857143)"
10-01-2023 11:03:27.693714,"(1.3, 1.61, 1.5575)","(9.0, 19.5, 16.25)","(19.0, 210.0, 66.0)","(71.0, 580.0, 451.25)","(13.0, 42.0, 38.25)","(14.0, 160.0, 101.80000000000001)","(31.0, 420.0, 201.0)","(5.5, 5.8, 5.392857142857143)"
10-01-2023 11:03:28.634901,"(1.3, 1.61, 1.5575)","(9.0, 19.5, 16.25)","(19.0, 210.0, 114.0)","(71.0, 580.0, 451.25)","(13.0, 42.0, 38.66666666666667)","(14.0, 160.0, 101.80000000000001)","(31.0, 420.0, 201.0)","(5.5, 5.8, 5.392857142857143)"
10-01-2023 11:03:29.614188,"(1.3, 1.61, 1.5575)","(9.0, 19.5, 16.25)","(19.0, 210.0, 114.0)","(71.0, 580.0, 451.25)","(13.0, 42.0, 38.66666666666667)","(14.0, 160.0, 101.80000000000001)","(31.0, 420.0, 201.0)","(5.5, 5.8, 5.392857142857143)"
10-01-2023 11:03:30.579128,"(1.3, 1.61, 1.5575)","(9.0, 19.5, 16.25)","(19.0, 210.0, 114.0)","(71.0, 580.0, 451.25)","(13.0, 42.0, 38.66666666666667)","(14.0, 160.0, 101.80000000000001)","(31.0, 420.0, 201.0)","(5.5, 5.8, 5.755)"
10-01-2023 11:03:31.525146,"(1.3, 1.6, 1.5562500000000001)","(9.0, 19.5, 16.25)","(19.0, 210.0, 114.0)","(71.0, 580.0, 451.25)","(13.0, 42.0, 38.66666666666667)","(14.0, 160.0, 101.80000000000001)","(31.0, 420.0, 237.5)","(5.5, 5.8, 5.755)"
10-01-2023 11:03:32.492996,"(1.3, 1.6, 1.5562500000000001)","(9.0, 19.5, 16.25)","(19.0, 210.0, 114.0)","(71.0, 580.0, 451.25)","(13.0, 42.0, 38.66666666666667)","(14.0, 160.0, 101.80000000000001)","(31.0, 420.0, 237.5)","(5.5, 5.8, 5.7771739130434785)"
10-01-2023 11:03:33.442645,"(1.3, 1.6, 1.5562500000000001)","(9.0, 19.5, 16.25)","(19.0, 210.0, 114.0)","(71.0, 580.0, 451.25)","(13.0, 42.0, 35.333333333333336)","(14.0, 160.0, 101.80000000000001)","(31.0, 420.0, 237.5)","(5.5, 5.8, 5.7771739130434785)"
10-01-2023 11:03:34.429520,"(1.3, 1.6, 1.5562500000000001)","(9.0, 19.5, 16.25)","(19.0, 210.0, 114.0)","(71.0, 580.0, 451.25)","(13.0, 42.0, 35.333333333333336)","(14.0, 160.0, 101.80000000000001)","(31.0, 420.0, 237.5)","(5.5, 5.8, 5.972222222222222)"
10-01-2023 11:03:35.364756,"(1.3, 1.6, 1.5562500000000001)","(9.0, 19.5, 16.25)","(19.0, 210.0, 95.1)","(71.0, 580.0, 451.25)","(13.0, 42.0, 35.333333333333336)","(14.0, 160.0, 133.54545454545453)","(31.0, 420.0, 237.5)","(5.5, 6.0, 5.9)"
