,American Russ,Ebony King,Hanibal Hero,Mahjing,Dirty Grin,Gringotts,Shakattak,Tapin Three,Terrestar
11-01-2023 15:45:00.671453,"(71.0, 110.0, 96.66666666666667)","(15.0, 17.5, 17.384615384615383)","(21.0, 28.0, 27.058823529411764)","(101.0, 220.0, 204.44444444444446)","(10.0, 14.0, 14.75)","(4.0, 4.5, 4.453448275862069)","(5.0, 5.9, 5.833720930232558)","(2.7, 3.2, 3.182829373650108)","(8.0, 9.4, 9.228571428571428)"
11-01-2023 15:45:02.181586,"(71.0, 110.0, 101.11111111111111)","(15.0, 17.5, 17.384615384615383)","(21.0, 28.0, 27.135135135135137)","(101.0, 220.0, 204.44444444444446)","(10.0, 15.0, 14.666666666666666)","(4.0, 4.5, 4.461052631578948)","(5.0, 5.9, 5.840243902439025)","(2.7, 3.2, 3.1842342342342342)","(8.0, 9.4, 9.223529411764705)"
11-01-2023 15:45:03.712084,"(71.0, 110.0, 101.11111111111111)","(15.0, 17.5, 17.384615384615383)","(21.0, 28.0, 26.6875)","(101.0, 220.0, 203.8095238095238)","(10.0, 15.0, 14.69047619047619)","(4.0, 4.5, 4.4532110091743125)","(5.0, 5.9, 5.832183908045978)","(2.7, 3.2, 3.1841801385681294)","(8.0, 9.4, 9.144313725490196)"
11-01-2023 15:45:05.192467,"(71.0, 110.0, 104.28571428571429)","(15.0, 17.5, 17.784313725490197)","(21.0, 27.0, 26.6875)","(101.0, 220.0, 203.8095238095238)","(10.0, 15.0, 14.819444444444445)","(4.0, 4.5, 4.454516129032259)","(5.0, 5.9, 5.832183908045978)","(2.7, 3.2, 3.1841801385681294)","(8.0, 9.2, 9.142510121457489)"
11-01-2023 15:45:06.699157,"(71.0, 110.0, 104.28571428571429)","(15.0, 18.0, 17.784313725490197)","(21.0, 27.0, 26.6875)","(101.0, 220.0, 203.8095238095238)","(10.0, 15.0, 14.59375)","(4.0, 4.5, 4.454516129032259)","(5.0, 5.9, 5.832183908045978)","(2.7, 3.2, 3.1841801385681294)","(8.0, 9.2, 9.142510121457489)"
11-01-2023 15:45:08.294968,"(71.0, 110.0, 102.5)","(15.0, 18.0, 17.25)","(21.0, 27.0, 26.6875)","(101.0, 220.0, 202.10526315789474)","(10.0, 15.0, 14.59375)","(4.0, 4.5, 4.454516129032259)","(5.0, 5.9, 5.823376623376624)","(2.7, 3.2, 3.1841801385681294)","(8.0, 9.2, 9.142510121457489)"
11-01-2023 15:45:09.872565,"(71.0, 110.0, 102.5)","(15.0, 17.5, 17.25)","(21.0, 27.0, 26.636363636363637)","(101.0, 220.0, 202.10526315789474)","(10.0, 15.0, 14.391304347826086)","(4.0, 4.5, 4.448895027624309)","(5.0, 5.9, 5.8348066298342545)","(2.7, 3.2, 3.201225806451613)","(8.0, 9.2, 9.142510121457489)"
11-01-2023 15:45:11.431249,"(71.0, 110.0, 102.5)","(15.0, 17.5, 17.25)","(21.0, 27.0, 26.6875)","(101.0, 220.0, 203.0)","(10.0, 14.5, 14.23913043478261)","(4.0, 4.5, 4.448895027624309)","(5.0, 5.9, 5.8348066298342545)","(2.7, 3.25, 3.201225806451613)","(8.0, 9.2, 9.142510121457489)"
11-01-2023 15:45:13.122870,"(71.0, 110.0, 102.5)","(15.0, 17.5, 17.25)","(21.0, 27.0, 26.6875)","(101.0, 220.0, 203.8095238095238)","(10.0, 14.5, 14.25)","(4.0, 4.5, 4.447837837837838)","(5.0, 5.9, 5.811940298507462)","(2.7, 3.25, 3.1953714285714283)","(8.0, 9.2, 9.14453125)"
11-01-2023 15:45:15.201300,"(71.0, 110.0, 103.6842105263158)","(15.0, 17.5, 17.25)","(21.0, 27.0, 27.272727272727273)","(101.0, 220.0, 203.52941176470588)","(10.0, 14.5, 14.25)","(4.0, 4.5, 4.450571428571429)","(5.0, 5.9, 5.814035087719298)","(2.7, 3.25, 3.1775757575757577)","(8.0, 9.2, 9.142510121457489)"
11-01-2023 15:45:17.002457,"(71.0, 110.0, 103.25)","(15.0, 17.5, 17.216666666666665)","(21.0, 28.0, 26.79245283018868)","(101.0, 220.0, 202.10526315789474)","(10.0, 14.5, 14.227272727272727)","(4.0, 4.5, 4.4519061583577715)","(5.0, 5.9, 5.811940298507462)","(2.7, 3.2, 3.192450765864333)","(8.0, 9.2, 9.142510121457489)"
11-01-2023 15:45:18.631767,"(71.0, 110.0, 104.23076923076923)","(15.0, 17.5, 17.257142857142856)","(21.0, 28.0, 26.915254237288135)","(101.0, 220.0, 202.10526315789474)","(10.0, 14.5, 14.192307692307692)","(4.0, 4.5, 4.426807228915663)","(5.0, 5.9, 5.837234042553192)","(2.7, 3.2, 3.1925806451612906)","(8.0, 9.2, 9.142510121457489)"
11-01-2023 15:45:20.155775,"(71.0, 110.0, 104.23076923076923)","(15.0, 17.5, 17.257142857142856)","(21.0, 28.0, 26.915254237288135)","(101.0, 220.0, 202.10526315789474)","(10.0, 14.5, 14.192307692307692)","(4.0, 4.5, 4.429885057471265)","(5.0, 5.9, 5.837234042553192)","(2.7, 3.2, 3.1926439232409383)","(8.0, 9.2, 9.150522648083623)"
11-01-2023 15:45:21.735266,"(71.0, 120.0, 114.70588235294117)","(15.0, 17.5, 17.142857142857142)","(21.0, 28.0, 26.79245283018868)","(101.0, 220.0, 202.22222222222223)","(10.0, 14.5, 14.125)","(4.0, 4.5, 4.4282485875706215)","(5.0, 5.9, 5.837234042553192)","(2.7, 3.2, 3.195113636363636)","(8.0, 9.2, 9.150522648083623)"
11-01-2023 15:45:23.289882,"(71.0, 120.0, 114.70588235294117)","(15.0, 17.5, 17.11764705882353)","(21.0, 28.0, 26.79245283018868)","(101.0, 220.0, 202.22222222222223)","(10.0, 14.5, 14.125)","(4.0, 4.5, 4.4282485875706215)","(5.0, 5.9, 5.843478260869565)","(2.7, 3.25, 3.195113636363636)","(8.0, 9.2, 9.150522648083623)"
11-01-2023 15:45:25.036610,"(71.0, 120.0, 114.70588235294117)","(15.0, 17.5, 17.11764705882353)","(21.0, 28.0, 26.79245283018868)","(101.0, 220.0, 202.22222222222223)","(10.0, 14.5, 14.125)","(4.0, 4.5, 4.424759615384616)","(5.0, 5.9, 5.805179282868526)","(2.7, 3.2, 3.1917346938775513)","(8.0, 9.2, 9.150522648083623)"
11-01-2023 15:45:26.764801,"(71.0, 120.0, 114.70588235294117)","(15.0, 17.5, 17.11764705882353)","(21.0, 28.0, 26.79245283018868)","(101.0, 220.0, 202.22222222222223)","(10.0, 14.5, 14.125)","(4.0, 4.5, 4.427611940298508)","(5.0, 5.9, 5.805179282868526)","(2.7, 3.2, 3.1917346938775513)","(8.0, 9.4, 9.283870967741935)"
11-01-2023 15:45:28.530525,"(71.0, 120.0, 114.70588235294117)","(15.0, 17.5, 17.044117647058822)","(21.0, 28.0, 27.272727272727273)","(101.0, 220.0, 202.5)","(10.0, 14.5, 13.946808510638299)","(4.0, 4.5, 4.4324324324324325)","(5.0, 5.9, 5.798130841121496)","(2.7, 3.2, 3.2264207377866403)","(8.0, 9.4, 9.304)"
11-01-2023 15:45:30.279531,"(71.0, 120.0, 115.0)","(15.0, 17.5, 17.370967741935484)","(21.0, 28.0, 26.79245283018868)","(101.0, 220.0, 202.22222222222223)","(10.0, 14.0, 13.766666666666667)","(4.0, 4.5, 4.4375)","(5.0, 5.9, 5.79375)","(2.7, 3.25, 3.2267453294001966)","(8.0, 9.4, 9.304)"
11-01-2023 15:45:31.943495,"(71.0, 120.0, 116.15384615384616)","(15.0, 17.5, 17.370967741935484)","(21.0, 28.0, 26.79245283018868)","(101.0, 220.0, 202.22222222222223)","(10.0, 14.0, 13.797297297297296)","(4.0, 4.5, 4.4365904365904365)","(5.0, 5.9, 5.79375)","(2.7, 3.25, 3.1713815789473685)","(8.0, 9.4, 9.351020408163265)"
11-01-2023 15:45:33.663276,"(71.0, 120.0, 116.15384615384616)","(15.0, 17.5, 17.282608695652176)","(21.0, 28.0, 27.68)","(101.0, 220.0, 202.22222222222223)","(10.0, 14.0, 13.846938775510203)","(4.0, 4.5, 4.4365904365904365)","(5.0, 5.9, 5.79375)","(2.7, 3.2, 3.16996644295302)","(8.0, 9.4, 9.352)"
11-01-2023 15:45:35.385322,"(71.0, 120.0, 116.15384615384616)","(15.0, 17.5, 17.282608695652176)","(21.0, 28.0, 27.68)","(101.0, 220.0, 202.22222222222223)","(10.0, 14.0, 13.765625)","(4.0, 4.5, 4.437665198237886)","(5.0, 5.9, 5.79375)","(2.7, 3.2, 3.16685552407932)","(8.0, 9.6, 9.394392523364486)"
11-01-2023 15:45:36.919736,"(71.0, 120.0, 116.15384615384616)","(15.0, 17.5, 17.282608695652176)","(21.0, 28.0, 27.68)","(101.0, 220.0, 202.22222222222223)","(10.0, 14.0, 13.638095238095238)","(4.0, 4.5, 4.437665198237886)","(5.0, 5.9, 5.800000000000001)","(2.7, 3.2, 3.176801801801802)","(8.0, 9.6, 9.51764705882353)"
11-01-2023 15:45:38.386444,"(71.0, 120.0, 116.15384615384616)","(15.0, 17.5, 17.282608695652176)","(21.0, 28.0, 27.85)","(101.0, 220.0, 202.22222222222223)","(10.0, 14.0, 13.666666666666666)","(4.0, 4.5, 4.437665198237886)","(5.0, 5.9, 5.811524163568773)","(2.7, 3.2, 3.1748554913294798)","(8.0, 9.6, 9.392592592592592)"
11-01-2023 15:45:39.850031,"(71.0, 130.0, 120.0)","(15.0, 17.5, 17.282608695652176)","(21.0, 28.0, 27.85)","(101.0, 220.0, 202.22222222222223)","(10.0, 14.0, 13.666666666666666)","(4.0, 4.5, 4.437665198237886)","(5.0, 5.9, 5.811524163568773)","(2.7, 3.2, 3.1748554913294798)","(8.0, 9.6, 9.377272727272727)"
11-01-2023 15:45:41.282672,"(71.0, 130.0, 120.0)","(15.0, 17.5, 17.282608695652176)","(21.0, 28.0, 27.91891891891892)","(101.0, 220.0, 202.66666666666666)","(10.0, 14.0, 13.657657657657658)","(4.0, 4.5, 4.452609603340292)","(5.0, 5.9, 5.852284263959391)","(2.7, 3.2, 3.1661417322834646)","(8.0, 9.6, 9.329411764705881)"
11-01-2023 15:45:42.805897,"(71.0, 130.0, 120.58823529411765)","(15.0, 17.5, 17.282608695652176)","(21.0, 29.0, 27.91891891891892)","(101.0, 220.0, 202.66666666666666)","(10.0, 14.0, 13.657657657657658)","(4.0, 4.5, 4.452609603340292)","(5.0, 5.9, 5.852284263959391)","(2.7, 3.2, 3.1661417322834646)","(8.0, 9.6, 9.333333333333332)"
11-01-2023 15:45:44.425669,"(71.0, 130.0, 116.66666666666667)","(15.0, 17.5, 17.282608695652176)","(21.0, 29.0, 29.25)","(101.0, 220.0, 202.10526315789474)","(10.0, 14.0, 13.657657657657658)","(4.0, 4.5, 4.442083333333334)","(5.0, 5.9, 5.844927536231884)","(2.7, 3.2, 3.1686131386861316)","(8.0, 9.6, 9.333333333333332)"
11-01-2023 15:45:46.057313,"(71.0, 130.0, 116.66666666666667)","(15.0, 17.5, 17.282608695652176)","(21.0, 30.0, 29.20754716981132)","(101.0, 220.0, 202.10526315789474)","(10.0, 14.0, 13.657657657657658)","(4.0, 4.5, 4.439685658153242)","(5.0, 5.9, 5.844927536231884)","(2.7, 3.2, 3.1578947368421053)","(8.0, 9.6, 9.329411764705881)"
11-01-2023 15:45:47.501740,"(71.0, 130.0, 120.58823529411765)","(15.0, 17.5, 17.07894736842105)","(21.0, 30.0, 29.229166666666668)","(101.0, 220.0, 202.10526315789474)","(10.0, 14.0, 13.657657657657658)","(4.0, 4.5, 4.44089068825911)","(5.0, 5.9, 5.844927536231884)","(2.7, 3.2, 3.158048780487805)","(8.0, 9.6, 9.329411764705881)"
11-01-2023 15:45:48.923303,"(71.0, 130.0, 116.66666666666667)","(15.0, 17.5, 17.07894736842105)","(21.0, 30.0, 29.229166666666668)","(101.0, 220.0, 202.10526315789474)","(10.0, 14.0, 13.657657657657658)","(4.0, 4.5, 4.446025878003697)","(5.0, 5.9, 5.844927536231884)","(2.7, 3.2, 3.158333333333333)","(8.0, 9.6, 9.374233128834355)"
11-01-2023 15:45:50.391471,"(71.0, 130.0, 116.66666666666667)","(15.0, 17.5, 17.454545454545453)","(21.0, 30.0, 29.229166666666668)","(101.0, 220.0, 202.10526315789474)","(10.0, 14.0, 13.666666666666666)","(4.0, 4.5, 4.447248576850095)","(5.0, 5.9, 5.844927536231884)","(2.7, 3.2, 3.1615151515151516)","(8.0, 9.6, 9.378616352201258)"
11-01-2023 15:45:52.050652,"(71.0, 130.0, 116.66666666666667)","(15.0, 17.5, 17.48076923076923)","(21.0, 30.0, 29.229166666666668)","(101.0, 220.0, 202.10526315789474)","(10.0, 14.0, 13.657657657657658)","(4.0, 4.5, 4.454943273905997)","(5.0, 5.9, 5.844927536231884)","(2.7, 3.15, 3.1464285714285714)","(8.0, 9.6, 9.431192660550458)"
11-01-2023 15:45:53.866188,"(71.0, 130.0, 116.66666666666667)","(15.0, 17.5, 17.48076923076923)","(21.0, 30.0, 29.229166666666668)","(101.0, 220.0, 203.0)","(10.0, 14.0, 13.709923664122137)","(4.0, 4.5, 4.454276315789474)","(5.0, 5.9, 5.844927536231884)","(2.7, 3.15, 3.1464125560538116)","(8.0, 9.6, 9.437885462555066)"
11-01-2023 15:45:55.491840,"(71.0, 130.0, 116.66666666666667)","(15.0, 17.5, 17.419117647058822)","(21.0, 30.0, 29.444444444444443)","(101.0, 220.0, 203.52941176470588)","(10.0, 14.0, 13.678832116788321)","(4.0, 4.5, 4.446607142857143)","(5.0, 5.9, 5.868027210884354)","(2.7, 3.15, 3.1538998097653774)","(8.0, 9.6, 9.442152466367713)"
11-01-2023 15:45:56.952243,"(71.0, 130.0, 116.66666666666667)","(15.0, 17.5, 17.318181818181817)","(21.0, 30.0, 29.444444444444443)","(101.0, 220.0, 202.5)","(10.0, 14.0, 13.709923664122137)","(4.0, 4.5, 4.450909090909091)","(5.0, 5.9, 5.861475409836066)","(2.7, 3.2, 3.1538998097653774)","(8.0, 9.6, 9.435514018691588)"
11-01-2023 15:45:58.826169,"(71.0, 130.0, 116.66666666666667)","(15.0, 17.5, 17.318181818181817)","(21.0, 30.0, 29.25)","(101.0, 220.0, 202.10526315789474)","(10.0, 14.0, 13.709923664122137)","(4.0, 4.5, 4.449655172413793)","(5.0, 5.9, 5.856818181818182)","(2.7, 3.2, 3.154477144646212)","(8.0, 9.6, 9.47986348122867)"
11-01-2023 15:46:00.372547,"(71.0, 130.0, 116.66666666666667)","(15.0, 17.5, 18.03448275862069)","(21.0, 30.0, 29.25)","(101.0, 220.0, 202.10526315789474)","(10.0, 14.0, 13.678832116788321)","(4.0, 4.5, 4.4426116838487975)","(5.0, 5.9, 5.856818181818182)","(2.7, 3.2, 3.154477144646212)","(8.0, 9.6, 9.47986348122867)"
11-01-2023 15:46:01.897861,"(71.0, 130.0, 120.58823529411765)","(15.0, 18.5, 17.428571428571427)","(21.0, 30.0, 29.229166666666668)","(101.0, 220.0, 202.10526315789474)","(10.0, 14.0, 13.664556962025316)","(4.0, 4.5, 4.441402337228714)","(5.0, 5.9, 5.85546875)","(2.7, 3.2, 3.154362837413685)","(8.0, 9.6, 9.47986348122867)"
11-01-2023 15:46:03.454085,"(71.0, 130.0, 120.58823529411765)","(15.0, 18.0, 17.627118644067796)","(21.0, 30.0, 28.74576271186441)","(101.0, 220.0, 202.10526315789474)","(10.0, 14.0, 13.664556962025316)","(4.0, 4.5, 4.444206773618538)","(5.0, 5.9, 5.85546875)","(2.7, 3.2, 3.154362837413685)","(8.0, 9.6, 9.441441441441441)"
11-01-2023 15:46:05.106400,"(71.0, 130.0, 125.29411764705883)","(15.0, 18.0, 17.77319587628866)","(21.0, 30.0, 29.476190476190474)","(101.0, 220.0, 207.40740740740742)","(10.0, 14.0, 13.664556962025316)","(4.0, 4.5, 4.444206773618538)","(5.0, 5.9, 5.85546875)","(2.7, 3.2, 3.1547604231487245)","(8.0, 9.6, 9.458064516129031)"
11-01-2023 15:46:06.789562,"(71.0, 130.0, 125.29411764705883)","(15.0, 18.0, 17.77319587628866)","(21.0, 30.0, 29.476190476190474)","(101.0, 220.0, 207.85714285714286)","(10.0, 14.0, 13.664556962025316)","(4.0, 4.5, 4.444206773618538)","(5.0, 5.9, 5.859859154929578)","(2.7, 3.2, 3.1547604231487245)","(8.0, 9.6, 9.458064516129031)"
11-01-2023 15:46:08.316116,"(71.0, 130.0, 125.29411764705883)","(15.0, 18.0, 17.77319587628866)","(21.0, 30.0, 29.636363636363637)","(101.0, 220.0, 208.8)","(10.0, 14.0, 13.636986301369863)","(4.0, 4.5, 4.445841035120148)","(5.0, 5.9, 5.864393939393939)","(2.7, 3.2, 3.1520764667106134)","(8.0, 9.6, 9.458064516129031)"
11-01-2023 15:46:09.799822,"(71.0, 130.0, 124.28571428571429)","(15.0, 18.0, 17.442708333333332)","(21.0, 30.0, 29.692307692307693)","(101.0, 220.0, 208.8)","(10.0, 14.0, 13.66906474820144)","(4.0, 4.5, 4.436995515695068)","(5.0, 5.9, 5.864393939393939)","(2.7, 3.2, 3.1517693315858453)","(8.0, 9.6, 9.458064516129031)"
11-01-2023 15:46:11.327985,"(71.0, 130.0, 124.28571428571429)","(15.0, 17.5, 17.397196261682243)","(21.0, 30.0, 29.545454545454547)","(101.0, 220.0, 207.85714285714286)","(10.0, 14.0, 13.66906474820144)","(4.0, 4.5, 4.435560344827587)","(5.0, 5.9, 5.8612244897959185)","(2.7, 3.2, 3.1484029484029485)","(8.0, 9.6, 9.458064516129031)"
11-01-2023 15:46:12.836785,"(71.0, 130.0, 125.0)","(15.0, 17.5, 17.641025641025642)","(21.0, 30.0, 28.842105263157894)","(101.0, 220.0, 207.85714285714286)","(10.0, 14.0, 13.827586206896552)","(4.0, 4.5, 4.436247334754798)","(5.0, 5.9, 5.800877192982456)","(2.7, 3.2, 3.1484029484029485)","(8.0, 9.6, 9.394350282485876)"
11-01-2023 15:46:14.319851,"(71.0, 130.0, 124.0909090909091)","(15.0, 18.0, 17.641025641025642)","(21.0, 29.0, 28.842105263157894)","(101.0, 220.0, 207.85714285714286)","(10.0, 14.0, 13.803191489361701)","(4.0, 4.5, 4.433870967741936)","(5.0, 5.9, 5.800877192982456)","(2.7, 3.2, 3.1484029484029485)","(8.0, 9.4, 9.394350282485876)"
11-01-2023 15:46:15.784618,"(71.0, 130.0, 124.0909090909091)","(15.0, 18.0, 17.641025641025642)","(21.0, 29.0, 28.842105263157894)","(101.0, 220.0, 207.85714285714286)","(10.0, 14.0, 13.803191489361701)","(4.0, 4.5, 4.430105263157895)","(5.0, 5.9, 5.800877192982456)","(2.7, 3.2, 3.1475982532751092)","(8.0, 9.4, 9.394350282485876)"
11-01-2023 15:46:17.269434,"(71.0, 130.0, 124.0909090909091)","(15.0, 18.0, 17.641025641025642)","(21.0, 29.0, 28.842105263157894)","(101.0, 220.0, 207.85714285714286)","(10.0, 14.0, 13.714285714285714)","(4.0, 4.5, 4.425866666666667)","(5.0, 5.9, 5.800877192982456)","(2.7, 3.2, 3.1502664298401424)","(8.0, 9.4, 9.394350282485876)"
11-01-2023 15:46:18.811621,"(71.0, 130.0, 122.3529411764706)","(15.0, 18.0, 17.622222222222224)","(21.0, 29.0, 28.833333333333332)","(101.0, 220.0, 208.8)","(10.0, 14.0, 13.714285714285714)","(4.0, 4.5, 4.425866666666667)","(5.0, 5.9, 5.800877192982456)","(2.7, 3.2, 3.1547062986553436)","(8.0, 9.4, 9.436764705882352)"
11-01-2023 15:46:20.302677,"(71.0, 130.0, 122.3529411764706)","(15.0, 18.0, 17.685185185185183)","(21.0, 29.0, 28.833333333333332)","(101.0, 220.0, 210.3448275862069)","(10.0, 14.0, 13.714285714285714)","(4.0, 4.5, 4.425866666666667)","(5.0, 5.9, 5.800877192982456)","(2.7, 3.2, 3.1502332814930014)","(8.0, 9.6, 9.453479853479854)"
11-01-2023 15:46:21.798800,"(71.0, 130.0, 125.0)","(15.0, 18.0, 17.818181818181817)","(21.0, 29.0, 28.833333333333332)","(101.0, 220.0, 213.125)","(10.0, 14.0, 13.714285714285714)","(4.0, 4.5, 4.412834224598931)","(5.0, 5.9, 5.816935483870967)","(2.7, 3.2, 3.15198799699925)","(8.0, 9.6, 9.44189723320158)"
11-01-2023 15:46:23.198304,"(71.0, 130.0, 127.41935483870968)","(15.0, 18.0, 17.866666666666667)","(21.0, 29.0, 28.833333333333332)","(101.0, 220.0, 213.125)","(10.0, 14.0, 13.716417910447761)","(4.0, 4.5, 4.412)","(5.0, 5.9, 5.868888888888889)","(2.7, 3.2, 3.15198799699925)","(8.0, 9.6, 9.460627177700347)"
11-01-2023 15:46:24.647990,"(71.0, 130.0, 127.1875)","(14.0, 18.0, 17.583333333333332)","(21.0, 29.0, 28.652173913043477)","(101.0, 220.0, 214.05405405405406)","(10.0, 14.0, 13.407563025210084)","(4.0, 4.5, 4.41036496350365)","(5.0, 5.9, 5.868888888888889)","(2.7, 3.2, 3.1504643962848298)","(8.0, 9.6, 9.460627177700347)"
11-01-2023 15:46:26.003473,"(71.0, 130.0, 127.1875)","(14.0, 18.0, 17.583333333333332)","(21.0, 29.0, 28.46875)","(101.0, 220.0, 213.0)","(10.0, 13.5, 13.407563025210084)","(4.0, 4.5, 4.399426934097422)","(5.0, 5.9, 5.909565217391305)","(2.7, 3.2, 3.1508448540706606)","(8.0, 9.6, 9.460627177700347)"
11-01-2023 15:46:27.403951,"(71.0, 130.0, 127.1875)","(14.0, 18.0, 18.144736842105264)","(21.0, 29.0, 28.46875)","(101.0, 220.0, 212.22222222222223)","(10.0, 13.5, 13.388)","(4.0, 4.4, 4.399426934097422)","(5.0, 6.0, 5.87355623100304)","(2.7, 3.2, 3.1508448540706606)","(8.0, 9.6, 9.460627177700347)"
11-01-2023 15:46:28.737283,"(71.0, 130.0, 127.1875)","(14.0, 18.5, 18.144736842105264)","(21.0, 29.0, 28.46875)","(101.0, 220.0, 212.22222222222223)","(10.0, 13.5, 13.388)","(4.0, 4.4, 4.375)","(5.0, 6.0, 5.873333333333333)","(2.7, 3.2, 3.1508448540706606)","(8.0, 9.6, 9.391794871794872)"
11-01-2023 15:46:30.121732,"(71.0, 130.0, 127.1875)","(14.0, 18.5, 18.105839416058394)","(21.0, 29.0, 28.46875)","(101.0, 220.0, 212.22222222222223)","(10.0, 13.5, 13.388)","(4.0, 4.4, 4.373096446700508)","(5.0, 6.0, 5.907111111111112)","(2.7, 3.2, 3.1492559523809525)","(8.0, 9.4, 9.392156862745098)"
11-01-2023 15:46:31.908677,"(71.0, 130.0, 127.1875)","(14.0, 18.5, 18.105839416058394)","(21.0, 29.0, 28.46875)","(101.0, 220.0, 212.22222222222223)","(10.0, 13.5, 13.388)","(4.0, 4.4, 4.367726161369193)","(5.0, 6.0, 5.907111111111112)","(2.7, 3.15, 3.1492548435171384)","(8.0, 9.4, 9.392156862745098)"
11-01-2023 15:46:33.485007,"(71.0, 130.0, 127.1875)","(14.0, 18.5, 18.105839416058394)","(21.0, 29.0, 28.227272727272727)","(101.0, 220.0, 212.22222222222223)","(10.0, 13.5, 13.388)","(4.0, 4.4, 4.368649885583524)","(5.0, 6.0, 5.905)","(2.7, 3.15, 3.1530497592295346)","(8.0, 9.4, 9.3816091954023)"
11-01-2023 15:46:35.048177,"(71.0, 130.0, 127.41935483870968)","(14.0, 18.5, 18.102941176470587)","(21.0, 29.0, 28.285714285714285)","(101.0, 220.0, 212.57142857142858)","(10.0, 13.5, 13.388)","(4.0, 4.4, 4.3643776824034335)","(5.0, 6.0, 5.90952380952381)","(2.7, 3.2, 3.1478292329956585)","(8.0, 9.4, 9.323364485981308)"
11-01-2023 15:46:37.322590,"(71.0, 130.0, 127.66666666666667)","(14.0, 18.5, 18.102941176470587)","(21.0, 29.0, 28.62857142857143)","(101.0, 220.0, 213.75)","(10.0, 13.5, 13.352941176470589)","(4.0, 4.4, 4.397402597402598)","(5.0, 6.0, 5.912916666666667)","(2.7, 3.15, 3.152283849918434)","(8.0, 9.4, 9.308196721311475)"
11-01-2023 15:46:39.373067,"(71.0, 130.0, 127.41935483870968)","(14.0, 18.5, 18.009090909090908)","(21.0, 30.0, 28.6)","(101.0, 220.0, 212.57142857142858)","(10.0, 13.5, 13.21875)","(4.0, 4.4, 4.395693779904306)","(5.0, 6.0, 5.92843137254902)","(2.7, 3.2, 3.158639143730887)","(8.0, 9.4, 9.308196721311475)"
11-01-2023 15:46:40.908527,"(71.0, 130.0, 127.41935483870968)","(14.0, 18.5, 18.009090909090908)","(21.0, 30.0, 28.6)","(101.0, 220.0, 212.57142857142858)","(10.0, 13.5, 13.21875)","(4.0, 4.5, 4.395890410958905)","(5.0, 6.0, 5.92843137254902)","(2.7, 3.2, 3.151762114537445)","(8.0, 9.4, 9.31186440677966)"
11-01-2023 15:46:42.389234,"(71.0, 130.0, 127.41935483870968)","(14.0, 18.0, 17.736842105263158)","(21.0, 30.0, 28.833333333333332)","(101.0, 220.0, 212.57142857142858)","(10.0, 13.5, 13.21875)","(4.0, 4.4, 4.396575342465754)","(5.0, 6.0, 5.92843137254902)","(2.7, 3.2, 3.151291512915129)","(8.0, 9.4, 9.31186440677966)"
11-01-2023 15:46:43.913970,"(71.0, 130.0, 126.8)","(14.0, 18.0, 17.666666666666668)","(21.0, 30.0, 28.833333333333332)","(101.0, 220.0, 212.57142857142858)","(10.0, 13.5, 13.21875)","(4.0, 4.4, 4.411018131101813)","(5.0, 6.0, 5.925000000000001)","(2.7, 3.2, 3.151176917236143)","(8.0, 9.4, 9.325714285714286)"
11-01-2023 15:46:45.369112,"(71.0, 130.0, 126.8)","(15.0, 18.0, 17.666666666666668)","(21.0, 30.0, 28.6)","(101.0, 220.0, 212.57142857142858)","(10.0, 13.5, 13.21875)","(3.9, 4.5, 4.41307901907357)","(5.0, 6.0, 5.925000000000001)","(2.7, 3.2, 3.1530656934306567)","(8.0, 9.4, 9.325714285714286)"
11-01-2023 15:46:46.768416,"(71.0, 130.0, 128.0952380952381)","(15.0, 18.0, 17.65625)","(21.0, 30.0, 28.6)","(101.0, 220.0, 212.57142857142858)","(10.0, 13.5, 13.179802955665025)","(3.9, 4.5, 4.411229946524064)","(5.0, 6.0, 5.925000000000001)","(2.7, 3.2, 3.150385802469136)","(8.0, 9.4, 9.341935483870968)"
11-01-2023 15:46:48.165884,"(71.0, 130.0, 118.18181818181819)","(15.0, 18.0, 17.666666666666668)","(21.0, 30.0, 28.6)","(101.0, 220.0, 212.57142857142858)","(10.0, 13.5, 13.179802955665025)","(3.9, 4.5, 4.411229946524064)","(5.0, 6.0, 5.926937269372694)","(2.7, 3.2, 3.1520507084265477)","(8.0, 9.6, 9.371098265895952)"
11-01-2023 15:46:49.681100,"(71.0, 120.0, 118.66666666666666)","(15.0, 18.0, 17.727272727272727)","(21.0, 30.0, 28.666666666666668)","(101.0, 220.0, 213.75)","(10.0, 13.5, 13.179802955665025)","(3.9, 4.5, 4.411864406779661)","(5.0, 6.0, 5.927969348659004)","(2.7, 3.2, 3.1474540311173977)","(8.0, 9.6, 9.389743589743588)"
11-01-2023 15:46:51.177746,"(71.0, 120.0, 118.18181818181819)","(15.0, 18.0, 17.727272727272727)","(21.0, 30.0, 28.666666666666668)","(101.0, 220.0, 213.75)","(10.0, 13.5, 13.179802955665025)","(3.9, 4.5, 4.412103746397695)","(5.0, 6.0, 5.927413127413128)","(2.7, 3.2, 3.152)","(8.0, 9.6, 9.447058823529412)"
