,Me And Pop,Rolling Cole,Sweet Chana,Emma Dutton,Fabizio,Sudden Impulse,Integrity Son,Blueberry Danish
12-01-2023 09:39:12.104192,"(3.5, 6.4, 4.626666666666667)","(13.0, 29.0, 27.19148936170213)","(41.0, 230.0, 171.25)","(1.9, 2.3, 2.278181818181818)","(3.7, 7.4, 5.2153846153846155)","(21.0, 85.0, 53.5)","(19.0, 70.0, 44.75)","(18.0, 60.0, 40.45454545454545)"
12-01-2023 09:39:13.189939,"(3.5, 6.4, 4.626666666666667)","(13.0, 29.0, 27.19148936170213)","(41.0, 230.0, 171.25)","(1.9, 2.3, 2.278181818181818)","(3.7, 7.4, 5.2153846153846155)","(21.0, 85.0, 53.5)","(19.0, 70.0, 44.75)","(18.0, 60.0, 40.45454545454545)"
12-01-2023 09:39:14.464935,"(3.5, 6.4, 4.626666666666667)","(13.0, 29.0, 27.19148936170213)","(41.0, 230.0, 171.25)","(1.9, 2.3, 2.278181818181818)","(3.7, 7.4, 5.2153846153846155)","(21.0, 85.0, 53.5)","(19.0, 70.0, 44.75)","(18.0, 60.0, 40.45454545454545)"
12-01-2023 09:39:15.702373,"(3.5, 6.4, 4.626666666666667)","(13.0, 29.0, 27.19148936170213)","(41.0, 230.0, 171.25)","(1.9, 2.3, 2.278181818181818)","(3.7, 7.4, 5.2153846153846155)","(21.0, 85.0, 53.5)","(19.0, 70.0, 44.75)","(18.0, 60.0, 40.45454545454545)"
12-01-2023 09:39:16.904041,"(3.5, 6.4, 4.626666666666667)","(13.0, 29.0, 27.19148936170213)","(41.0, 230.0, 171.25)","(1.9, 2.3, 2.257647058823529)","(3.7, 7.4, 5.2153846153846155)","(21.0, 85.0, 53.5)","(19.0, 70.0, 44.75)","(18.0, 60.0, 40.45454545454545)"
12-01-2023 09:39:18.102047,"(3.5, 6.4, 4.626666666666667)","(13.0, 29.0, 27.19148936170213)","(41.0, 230.0, 171.25)","(1.9, 2.3, 2.2938095238095237)","(3.7, 7.4, 5.2153846153846155)","(21.0, 85.0, 53.5)","(19.0, 70.0, 44.75)","(18.0, 60.0, 40.45454545454545)"
12-01-2023 09:39:19.305382,"(3.5, 6.4, 4.626666666666667)","(13.0, 29.0, 27.19148936170213)","(41.0, 230.0, 171.25)","(1.9, 2.3, 2.2938095238095237)","(3.7, 7.4, 5.2153846153846155)","(21.0, 85.0, 53.5)","(19.0, 70.0, 44.75)","(18.0, 60.0, 40.45454545454545)"
12-01-2023 09:39:20.546876,"(3.5, 6.4, 4.626666666666667)","(13.0, 29.0, 27.19148936170213)","(41.0, 230.0, 171.25)","(1.9, 2.3, 2.2938095238095237)","(3.7, 7.4, 5.2153846153846155)","(21.0, 85.0, 53.5)","(19.0, 70.0, 44.75)","(18.0, 60.0, 40.45454545454545)"
12-01-2023 09:39:21.813512,"(3.5, 6.4, 4.626666666666667)","(13.0, 29.0, 27.19148936170213)","(41.0, 230.0, 171.25)","(1.9, 2.3, 2.2938095238095237)","(3.7, 7.4, 5.2153846153846155)","(21.0, 85.0, 53.5)","(19.0, 70.0, 44.75)","(18.0, 60.0, 40.45454545454545)"
12-01-2023 09:39:23.079936,"(3.5, 6.4, 4.626666666666667)","(13.0, 29.0, 27.19148936170213)","(41.0, 230.0, 171.25)","(1.9, 2.3, 2.2938095238095237)","(3.7, 7.4, 5.2153846153846155)","(21.0, 85.0, 53.5)","(19.0, 70.0, 44.75)","(18.0, 60.0, 40.45454545454545)"
12-01-2023 09:39:24.345445,"(3.5, 6.4, 4.626666666666667)","(13.0, 29.0, 27.19148936170213)","(41.0, 230.0, 171.25)","(1.9, 2.3, 2.2938095238095237)","(3.7, 7.4, 5.2153846153846155)","(21.0, 85.0, 53.5)","(19.0, 70.0, 44.75)","(18.0, 60.0, 40.45454545454545)"
12-01-2023 09:39:25.616405,"(3.5, 6.4, 4.626666666666667)","(13.0, 29.0, 27.19148936170213)","(41.0, 230.0, 171.25)","(1.9, 2.3, 2.2938095238095237)","(3.7, 7.4, 5.2153846153846155)","(21.0, 85.0, 53.5)","(19.0, 70.0, 44.75)","(18.0, 60.0, 40.45454545454545)"
12-01-2023 09:39:26.844901,"(3.5, 6.4, 4.626666666666667)","(13.0, 29.0, 27.19148936170213)","(41.0, 230.0, 171.25)","(1.9, 2.3, 2.2938095238095237)","(3.7, 7.4, 5.2153846153846155)","(21.0, 85.0, 53.5)","(19.0, 70.0, 44.75)","(18.0, 60.0, 40.45454545454545)"
12-01-2023 09:39:28.020487,"(3.5, 6.4, 4.626666666666667)","(13.0, 29.0, 27.19148936170213)","(41.0, 230.0, 171.25)","(1.9, 2.3, 2.2938095238095237)","(3.7, 7.4, 5.2153846153846155)","(21.0, 85.0, 53.5)","(19.0, 70.0, 44.75)","(18.0, 60.0, 40.45454545454545)"
12-01-2023 09:39:29.232175,"(3.5, 6.4, 4.626666666666667)","(13.0, 29.0, 27.19148936170213)","(41.0, 230.0, 171.25)","(1.9, 2.3, 2.2938095238095237)","(3.7, 7.4, 5.2153846153846155)","(21.0, 85.0, 53.5)","(19.0, 70.0, 44.75)","(18.0, 60.0, 40.45454545454545)"
12-01-2023 09:39:30.542083,"(3.5, 6.4, 4.626666666666667)","(13.0, 29.0, 27.19148936170213)","(41.0, 230.0, 171.25)","(1.9, 2.3, 2.2938095238095237)","(3.7, 7.4, 5.2153846153846155)","(21.0, 85.0, 53.5)","(19.0, 70.0, 44.75)","(18.0, 60.0, 40.45454545454545)"
12-01-2023 09:39:31.811172,"(3.5, 6.4, 4.626666666666667)","(13.0, 29.0, 27.19148936170213)","(41.0, 230.0, 171.25)","(1.9, 2.3, 2.2938095238095237)","(3.7, 7.4, 5.2153846153846155)","(21.0, 85.0, 53.5)","(19.0, 70.0, 44.75)","(17.0, 60.0, 40.45454545454545)"
12-01-2023 09:39:33.278040,"(3.5, 6.4, 4.626666666666667)","(13.0, 29.0, 27.19148936170213)","(41.0, 230.0, 171.25)","(1.9, 2.3, 2.2938095238095237)","(3.7, 7.4, 5.2153846153846155)","(21.0, 85.0, 53.5)","(19.0, 70.0, 44.75)","(17.0, 60.0, 40.45454545454545)"
12-01-2023 09:39:34.662659,"(3.5, 6.4, 4.626666666666667)","(13.0, 29.0, 27.19148936170213)","(41.0, 230.0, 171.25)","(1.9, 2.3, 2.2938095238095237)","(3.7, 7.4, 5.2153846153846155)","(21.0, 85.0, 53.5)","(19.0, 70.0, 44.75)","(17.0, 60.0, 40.45454545454545)"
12-01-2023 09:39:36.061452,"(3.5, 6.4, 4.626666666666667)","(13.0, 29.0, 27.19148936170213)","(41.0, 230.0, 171.25)","(1.9, 2.3, 2.2938095238095237)","(3.7, 7.4, 5.2153846153846155)","(21.0, 85.0, 53.5)","(19.0, 70.0, 44.75)","(17.0, 60.0, 40.45454545454545)"
12-01-2023 09:39:37.427577,"(3.5, 6.4, 4.626666666666667)","(13.0, 29.0, 27.19148936170213)","(41.0, 230.0, 171.25)","(1.9, 2.3, 2.2938095238095237)","(3.7, 7.4, 5.2153846153846155)","(21.0, 85.0, 53.5)","(19.0, 70.0, 44.75)","(17.0, 60.0, 40.45454545454545)"
12-01-2023 09:39:38.760096,"(3.5, 6.4, 4.626666666666667)","(13.0, 29.0, 27.19148936170213)","(41.0, 230.0, 171.25)","(1.9, 2.3, 2.2938095238095237)","(3.7, 7.4, 5.2153846153846155)","(21.0, 85.0, 53.5)","(19.0, 70.0, 44.75)","(17.0, 60.0, 40.45454545454545)"
12-01-2023 09:39:40.147804,"(3.5, 6.4, 4.626666666666667)","(13.0, 29.0, 27.19148936170213)","(41.0, 230.0, 171.25)","(1.9, 2.3, 2.2938095238095237)","(3.7, 7.4, 5.2153846153846155)","(21.0, 85.0, 53.5)","(19.0, 70.0, 44.75)","(17.0, 60.0, 40.45454545454545)"
12-01-2023 09:39:41.330737,"(3.5, 6.4, 4.626666666666667)","(13.0, 29.0, 27.19148936170213)","(41.0, 230.0, 171.25)","(1.9, 2.3, 2.2938095238095237)","(3.7, 7.4, 5.2153846153846155)","(21.0, 85.0, 53.5)","(19.0, 70.0, 44.75)","(17.0, 60.0, 40.45454545454545)"
12-01-2023 09:39:42.465547,"(3.5, 6.4, 4.626666666666667)","(13.0, 29.0, 27.19148936170213)","(41.0, 230.0, 171.25)","(1.9, 2.3, 2.2938095238095237)","(3.7, 7.4, 5.2153846153846155)","(21.0, 85.0, 53.5)","(19.0, 70.0, 44.75)","(17.0, 60.0, 40.45454545454545)"
12-01-2023 09:39:43.574346,"(3.5, 6.4, 4.626666666666667)","(13.0, 29.0, 27.19148936170213)","(41.0, 230.0, 171.25)","(1.9, 2.3, 2.2938095238095237)","(3.7, 7.4, 5.2153846153846155)","(21.0, 85.0, 53.5)","(19.0, 70.0, 44.75)","(17.0, 60.0, 40.45454545454545)"
12-01-2023 09:39:44.715338,"(3.5, 6.4, 4.626666666666667)","(13.0, 29.0, 27.19148936170213)","(41.0, 230.0, 171.25)","(1.9, 2.3, 2.2938095238095237)","(3.7, 7.4, 5.2153846153846155)","(21.0, 85.0, 53.5)","(19.0, 70.0, 44.75)","(17.0, 60.0, 40.45454545454545)"
12-01-2023 09:39:45.904661,"(3.5, 6.4, 4.626666666666667)","(13.0, 29.0, 27.19148936170213)","(41.0, 230.0, 171.25)","(1.9, 2.3, 2.2938095238095237)","(3.7, 7.4, 5.2153846153846155)","(21.0, 85.0, 53.5)","(19.0, 70.0, 44.75)","(17.0, 60.0, 40.45454545454545)"
12-01-2023 09:39:46.981859,"(3.5, 6.4, 4.626666666666667)","(13.0, 29.0, 27.19148936170213)","(41.0, 230.0, 171.25)","(1.9, 2.3, 2.2938095238095237)","(3.7, 7.4, 5.2153846153846155)","(21.0, 85.0, 53.5)","(19.0, 70.0, 44.75)","(17.0, 60.0, 40.45454545454545)"
12-01-2023 09:39:48.181744,"(3.5, 6.4, 4.626666666666667)","(13.0, 29.0, 27.19148936170213)","(41.0, 230.0, 171.25)","(1.9, 2.3, 2.2938095238095237)","(3.7, 7.4, 5.2153846153846155)","(21.0, 85.0, 53.5)","(19.0, 70.0, 44.75)","(17.0, 60.0, 40.45454545454545)"
12-01-2023 09:39:49.350822,"(3.5, 6.4, 4.626666666666667)","(13.0, 29.0, 27.19148936170213)","(41.0, 230.0, 171.25)","(1.9, 2.3, 2.2938095238095237)","(3.7, 7.4, 5.2153846153846155)","(21.0, 85.0, 53.5)","(19.0, 70.0, 44.75)","(17.0, 60.0, 40.45454545454545)"
12-01-2023 09:39:50.549166,"(3.5, 6.4, 4.626666666666667)","(13.0, 29.0, 27.19148936170213)","(41.0, 230.0, 171.25)","(1.9, 2.3, 2.2938095238095237)","(3.7, 7.4, 5.2153846153846155)","(21.0, 85.0, 53.5)","(19.0, 70.0, 44.75)","(17.0, 60.0, 40.45454545454545)"
12-01-2023 09:39:51.739664,"(3.5, 6.4, 4.626666666666667)","(13.0, 29.0, 27.19148936170213)","(41.0, 230.0, 171.25)","(1.9, 2.3, 2.2938095238095237)","(3.7, 7.4, 5.2153846153846155)","(21.0, 85.0, 53.5)","(19.0, 70.0, 44.75)","(17.0, 60.0, 40.45454545454545)"
12-01-2023 09:39:52.918926,"(3.5, 6.4, 4.626666666666667)","(13.0, 29.0, 27.19148936170213)","(41.0, 230.0, 171.25)","(1.9, 2.3, 2.2938095238095237)","(3.7, 7.4, 5.2153846153846155)","(21.0, 85.0, 53.5)","(19.0, 70.0, 44.75)","(17.0, 60.0, 40.45454545454545)"
12-01-2023 09:39:54.050208,"(3.5, 6.4, 4.626666666666667)","(13.0, 29.0, 27.19148936170213)","(41.0, 230.0, 171.25)","(1.9, 2.3, 2.2938095238095237)","(3.7, 7.4, 5.2153846153846155)","(21.0, 85.0, 53.5)","(19.0, 70.0, 44.75)","(17.0, 60.0, 40.45454545454545)"
12-01-2023 09:39:55.283741,"(3.5, 6.4, 4.626666666666667)","(13.0, 29.0, 27.19148936170213)","(41.0, 230.0, 171.25)","(1.9, 2.3, 2.2938095238095237)","(3.7, 7.4, 5.2153846153846155)","(21.0, 85.0, 53.5)","(19.0, 70.0, 44.75)","(17.0, 60.0, 40.45454545454545)"
12-01-2023 09:39:56.504327,"(3.5, 6.4, 4.626666666666667)","(13.0, 29.0, 27.19148936170213)","(41.0, 230.0, 171.25)","(1.9, 2.3, 2.2938095238095237)","(3.7, 7.4, 5.2153846153846155)","(21.0, 85.0, 53.5)","(19.0, 70.0, 44.75)","(17.0, 60.0, 40.45454545454545)"
12-01-2023 09:39:57.664902,"(3.5, 6.4, 4.626666666666667)","(13.0, 29.0, 27.19148936170213)","(41.0, 230.0, 171.25)","(1.9, 2.3, 2.2938095238095237)","(3.7, 7.4, 5.2153846153846155)","(21.0, 85.0, 53.5)","(19.0, 70.0, 44.75)","(17.0, 60.0, 40.45454545454545)"
12-01-2023 09:39:58.730311,"(3.5, 6.4, 4.626666666666667)","(13.0, 29.0, 27.19148936170213)","(41.0, 230.0, 171.25)","(1.9, 2.3, 2.2938095238095237)","(3.7, 7.4, 5.2153846153846155)","(21.0, 85.0, 53.5)","(19.0, 70.0, 44.75)","(17.0, 60.0, 40.45454545454545)"
12-01-2023 09:39:59.827534,"(3.5, 6.4, 4.626666666666667)","(13.0, 29.0, 27.19148936170213)","(41.0, 230.0, 171.25)","(1.9, 2.3, 2.2938095238095237)","(3.7, 7.4, 5.2153846153846155)","(21.0, 85.0, 53.5)","(19.0, 70.0, 44.75)","(17.0, 60.0, 40.45454545454545)"
12-01-2023 09:40:00.921837,"(3.5, 6.4, 4.626666666666667)","(13.0, 29.0, 27.19148936170213)","(41.0, 230.0, 171.25)","(1.9, 2.3, 2.2938095238095237)","(3.7, 7.4, 5.2153846153846155)","(21.0, 85.0, 53.5)","(19.0, 70.0, 44.75)","(17.0, 60.0, 40.45454545454545)"
12-01-2023 09:40:02.073685,"(3.5, 6.4, 4.626666666666667)","(13.0, 29.0, 27.19148936170213)","(41.0, 230.0, 171.25)","(1.9, 2.3, 2.2938095238095237)","(3.7, 7.4, 5.2153846153846155)","(21.0, 85.0, 53.5)","(19.0, 70.0, 44.75)","(17.0, 60.0, 40.45454545454545)"
12-01-2023 09:40:03.177644,"(3.5, 6.4, 4.626666666666667)","(13.0, 29.0, 27.19148936170213)","(41.0, 230.0, 171.25)","(1.9, 2.3, 2.2938095238095237)","(3.7, 7.4, 5.2153846153846155)","(21.0, 85.0, 53.5)","(19.0, 70.0, 44.75)","(17.0, 60.0, 40.45454545454545)"
12-01-2023 09:40:04.380636,"(3.5, 6.4, 4.626666666666667)","(13.0, 29.0, 27.19148936170213)","(41.0, 230.0, 171.25)","(1.9, 2.3, 2.2938095238095237)","(3.7, 7.4, 5.2153846153846155)","(21.0, 85.0, 53.5)","(19.0, 70.0, 44.75)","(17.0, 60.0, 40.45454545454545)"
12-01-2023 09:40:05.653500,"(3.5, 6.4, 4.626666666666667)","(13.0, 29.0, 27.19148936170213)","(41.0, 230.0, 171.25)","(1.9, 2.3, 2.2938095238095237)","(3.7, 7.4, 5.2153846153846155)","(21.0, 85.0, 53.5)","(19.0, 70.0, 44.75)","(17.0, 60.0, 40.45454545454545)"
12-01-2023 09:40:06.875834,"(3.5, 6.4, 4.626666666666667)","(13.0, 29.0, 27.19148936170213)","(41.0, 230.0, 171.25)","(1.9, 2.3, 2.2938095238095237)","(3.7, 7.4, 5.2153846153846155)","(21.0, 85.0, 53.5)","(19.0, 70.0, 44.75)","(17.0, 60.0, 40.45454545454545)"
12-01-2023 09:40:08.034078,"(3.5, 6.4, 4.272)","(13.0, 29.0, 27.19148936170213)","(41.0, 230.0, 171.25)","(1.9, 2.3, 2.2938095238095237)","(3.7, 7.4, 5.2153846153846155)","(21.0, 85.0, 53.5)","(19.0, 70.0, 44.75)","(17.0, 60.0, 40.45454545454545)"
12-01-2023 09:40:09.169834,"(3.5, 6.4, 4.272)","(13.0, 29.0, 27.19148936170213)","(41.0, 230.0, 171.25)","(1.9, 2.3, 2.2938095238095237)","(3.7, 7.4, 5.2153846153846155)","(21.0, 85.0, 53.5)","(19.0, 70.0, 44.75)","(17.0, 60.0, 40.45454545454545)"
12-01-2023 09:40:10.336991,"(3.5, 6.4, 4.272)","(13.0, 29.0, 27.19148936170213)","(41.0, 230.0, 171.25)","(1.9, 2.3, 2.2938095238095237)","(3.7, 7.4, 5.2153846153846155)","(21.0, 85.0, 53.5)","(19.0, 70.0, 44.75)","(17.0, 60.0, 40.45454545454545)"
12-01-2023 09:40:11.555237,"(3.5, 6.4, 4.272)","(13.0, 29.0, 27.19148936170213)","(41.0, 230.0, 171.25)","(1.9, 2.3, 2.2938095238095237)","(3.7, 7.4, 5.2153846153846155)","(21.0, 85.0, 53.5)","(19.0, 70.0, 44.75)","(17.0, 60.0, 40.45454545454545)"
12-01-2023 09:40:12.809149,"(3.5, 6.4, 4.272)","(13.0, 29.0, 27.19148936170213)","(41.0, 230.0, 171.25)","(1.9, 2.3, 2.2938095238095237)","(3.7, 7.4, 5.2153846153846155)","(21.0, 85.0, 53.5)","(19.0, 70.0, 44.75)","(17.0, 60.0, 40.45454545454545)"
12-01-2023 09:40:14.017805,"(3.5, 6.4, 4.272)","(13.0, 29.0, 27.19148936170213)","(41.0, 230.0, 171.25)","(1.9, 2.3, 2.2938095238095237)","(3.7, 7.4, 5.2153846153846155)","(21.0, 85.0, 53.5)","(19.0, 70.0, 44.75)","(17.0, 60.0, 40.45454545454545)"
12-01-2023 09:40:15.234794,"(3.5, 6.4, 4.272)","(13.0, 29.0, 27.19148936170213)","(41.0, 230.0, 171.25)","(1.9, 2.3, 2.2938095238095237)","(3.7, 7.4, 5.2153846153846155)","(21.0, 85.0, 53.5)","(19.0, 70.0, 44.75)","(17.0, 60.0, 40.45454545454545)"
12-01-2023 09:40:16.323106,"(3.5, 6.4, 4.272)","(13.0, 29.0, 27.19148936170213)","(41.0, 230.0, 171.25)","(1.9, 2.3, 2.2938095238095237)","(3.7, 7.4, 5.2153846153846155)","(21.0, 85.0, 53.5)","(19.0, 70.0, 44.75)","(17.0, 60.0, 40.45454545454545)"
12-01-2023 09:40:17.463392,"(3.5, 6.4, 4.272)","(13.0, 29.0, 27.19148936170213)","(41.0, 230.0, 171.25)","(1.9, 2.3, 2.2938095238095237)","(3.7, 7.4, 5.2153846153846155)","(21.0, 85.0, 53.5)","(19.0, 70.0, 44.75)","(17.0, 60.0, 40.45454545454545)"
12-01-2023 09:40:18.617332,"(3.5, 6.4, 4.272)","(13.0, 29.0, 27.19148936170213)","(41.0, 230.0, 171.25)","(1.9, 2.3, 2.2938095238095237)","(3.7, 7.4, 5.2153846153846155)","(21.0, 85.0, 53.5)","(19.0, 70.0, 44.75)","(17.0, 60.0, 40.45454545454545)"
12-01-2023 09:40:19.704355,"(3.5, 6.4, 4.272)","(13.0, 29.0, 27.229166666666668)","(41.0, 230.0, 171.25)","(1.9, 2.3, 2.2938095238095237)","(3.7, 7.4, 5.2153846153846155)","(21.0, 85.0, 53.5)","(19.0, 70.0, 44.75)","(17.0, 60.0, 40.45454545454545)"
12-01-2023 09:40:20.831961,"(3.5, 6.4, 4.272)","(13.0, 29.0, 27.229166666666668)","(41.0, 230.0, 171.25)","(1.9, 2.3, 2.2938095238095237)","(3.7, 7.4, 5.2153846153846155)","(21.0, 85.0, 53.5)","(19.0, 70.0, 44.75)","(17.0, 60.0, 40.45454545454545)"
12-01-2023 09:40:22.022146,"(3.5, 6.4, 4.183333333333334)","(13.0, 29.0, 27.229166666666668)","(41.0, 230.0, 171.25)","(1.9, 2.3, 2.2938095238095237)","(3.7, 7.4, 5.2153846153846155)","(21.0, 85.0, 53.5)","(19.0, 70.0, 44.75)","(17.0, 60.0, 40.45454545454545)"
12-01-2023 09:40:23.253457,"(3.5, 6.4, 4.183333333333334)","(13.0, 29.0, 27.229166666666668)","(41.0, 230.0, 171.25)","(1.9, 2.3, 2.2938095238095237)","(3.7, 7.4, 5.2153846153846155)","(21.0, 85.0, 53.5)","(19.0, 70.0, 47.04545454545455)","(17.0, 60.0, 40.45454545454545)"
12-01-2023 09:40:24.443459,"(3.5, 6.4, 4.183333333333334)","(13.0, 29.0, 27.229166666666668)","(41.0, 230.0, 171.25)","(1.9, 2.3, 2.2938095238095237)","(3.7, 7.4, 5.2153846153846155)","(21.0, 85.0, 53.5)","(19.0, 70.0, 47.04545454545455)","(17.0, 60.0, 40.45454545454545)"
12-01-2023 09:40:25.620114,"(3.5, 6.4, 4.183333333333334)","(13.0, 29.0, 27.229166666666668)","(41.0, 230.0, 171.25)","(1.9, 2.3, 2.2938095238095237)","(3.7, 7.4, 5.2153846153846155)","(21.0, 85.0, 53.5)","(19.0, 70.0, 47.04545454545455)","(17.0, 60.0, 40.45454545454545)"
12-01-2023 09:40:26.732775,"(3.5, 6.4, 4.183333333333334)","(13.0, 29.0, 27.229166666666668)","(41.0, 230.0, 171.25)","(1.9, 2.3, 2.2938095238095237)","(3.7, 7.4, 5.2153846153846155)","(21.0, 85.0, 53.5)","(19.0, 70.0, 47.04545454545455)","(17.0, 60.0, 40.45454545454545)"
12-01-2023 09:40:27.886382,"(3.5, 6.4, 6.1802238805970156)","(13.0, 29.0, 27.229166666666668)","(41.0, 230.0, 171.25)","(1.9, 2.3, 2.2938095238095237)","(3.7, 7.4, 5.2153846153846155)","(21.0, 85.0, 53.5)","(19.0, 70.0, 47.04545454545455)","(17.0, 60.0, 40.45454545454545)"
12-01-2023 09:40:29.076534,"(3.5, 6.4, 6.1802238805970156)","(13.0, 29.0, 27.229166666666668)","(41.0, 230.0, 171.25)","(1.9, 2.3, 2.2938095238095237)","(3.7, 7.4, 5.2153846153846155)","(21.0, 85.0, 53.5)","(19.0, 70.0, 47.04545454545455)","(17.0, 60.0, 40.45454545454545)"
12-01-2023 09:40:30.288501,"(3.5, 6.4, 6.1802238805970156)","(13.0, 29.0, 27.229166666666668)","(41.0, 230.0, 171.25)","(1.9, 2.3, 2.2938095238095237)","(3.7, 7.4, 5.2153846153846155)","(21.0, 85.0, 53.5)","(19.0, 70.0, 47.04545454545455)","(17.0, 60.0, 40.45454545454545)"
12-01-2023 09:40:31.524014,"(3.5, 6.4, 6.1802238805970156)","(13.0, 29.0, 27.229166666666668)","(41.0, 230.0, 171.25)","(1.9, 2.3, 2.2938095238095237)","(3.7, 7.4, 5.2153846153846155)","(21.0, 85.0, 53.5)","(19.0, 70.0, 47.04545454545455)","(17.0, 60.0, 40.45454545454545)"
12-01-2023 09:40:32.830957,"(3.5, 6.4, 5.493846153846154)","(13.0, 29.0, 27.229166666666668)","(41.0, 230.0, 171.25)","(1.9, 2.3, 2.2938095238095237)","(3.7, 7.4, 5.2153846153846155)","(21.0, 85.0, 53.5)","(19.0, 70.0, 47.04545454545455)","(17.0, 60.0, 40.45454545454545)"
12-01-2023 09:40:33.956369,"(3.5, 6.4, 6.1802238805970156)","(13.0, 29.0, 27.229166666666668)","(41.0, 230.0, 171.25)","(1.9, 2.3, 2.2938095238095237)","(3.7, 7.4, 5.2153846153846155)","(21.0, 85.0, 53.5)","(19.0, 70.0, 47.04545454545455)","(17.0, 60.0, 40.45454545454545)"
12-01-2023 09:40:35.163986,"(3.5, 6.4, 6.1802238805970156)","(13.0, 29.0, 27.229166666666668)","(41.0, 230.0, 171.25)","(1.9, 2.3, 2.298461538461538)","(3.7, 7.4, 5.2153846153846155)","(21.0, 85.0, 53.5)","(19.0, 70.0, 47.04545454545455)","(17.0, 60.0, 40.45454545454545)"
12-01-2023 09:40:36.424675,"(3.5, 6.4, 6.1802238805970156)","(13.0, 29.0, 27.229166666666668)","(41.0, 230.0, 171.25)","(1.9, 2.3, 2.298461538461538)","(3.7, 7.4, 5.2153846153846155)","(21.0, 85.0, 53.5)","(19.0, 70.0, 47.04545454545455)","(17.0, 60.0, 40.45454545454545)"
12-01-2023 09:40:37.797044,"(3.5, 6.4, 6.1802238805970156)","(13.0, 29.0, 27.229166666666668)","(41.0, 230.0, 171.25)","(1.9, 2.3, 2.298461538461538)","(3.7, 7.4, 5.2153846153846155)","(21.0, 85.0, 53.5)","(19.0, 70.0, 47.04545454545455)","(17.0, 60.0, 40.45454545454545)"
12-01-2023 09:40:39.010520,"(3.5, 6.4, 4.12)","(13.0, 29.0, 27.229166666666668)","(41.0, 230.0, 171.25)","(1.9, 2.3, 2.298461538461538)","(3.7, 7.4, 5.2153846153846155)","(21.0, 85.0, 53.5)","(19.0, 70.0, 47.04545454545455)","(17.0, 60.0, 40.45454545454545)"
12-01-2023 09:40:40.259889,"(3.5, 6.4, 4.12)","(13.0, 29.0, 27.229166666666668)","(41.0, 230.0, 171.25)","(1.9, 2.3, 2.298461538461538)","(3.7, 7.4, 5.2153846153846155)","(21.0, 85.0, 53.5)","(19.0, 70.0, 47.04545454545455)","(17.0, 60.0, 40.45454545454545)"
12-01-2023 09:40:41.433703,"(3.5, 6.4, 4.12)","(13.0, 29.0, 27.229166666666668)","(41.0, 230.0, 171.25)","(1.9, 2.3, 2.298461538461538)","(3.7, 7.4, 5.2153846153846155)","(21.0, 85.0, 53.5)","(19.0, 70.0, 47.04545454545455)","(17.0, 60.0, 40.45454545454545)"
12-01-2023 09:40:42.614694,"(3.5, 6.4, 4.12)","(13.0, 29.0, 27.229166666666668)","(41.0, 230.0, 171.25)","(1.9, 2.3, 2.298461538461538)","(3.7, 7.4, 5.2153846153846155)","(21.0, 85.0, 53.5)","(19.0, 70.0, 47.04545454545455)","(17.0, 60.0, 40.45454545454545)"
12-01-2023 09:40:43.820785,"(3.5, 6.4, 4.12)","(13.0, 29.0, 27.229166666666668)","(41.0, 230.0, 171.25)","(1.9, 2.3, 2.298461538461538)","(3.7, 7.4, 5.2153846153846155)","(21.0, 85.0, 53.5)","(19.0, 70.0, 47.04545454545455)","(17.0, 60.0, 40.45454545454545)"
12-01-2023 09:40:44.984141,"(3.5, 6.4, 4.12)","(13.0, 29.0, 27.229166666666668)","(41.0, 230.0, 171.25)","(1.9, 2.3, 2.298461538461538)","(3.7, 7.4, 5.2153846153846155)","(21.0, 85.0, 53.5)","(19.0, 70.0, 47.04545454545455)","(17.0, 60.0, 40.45454545454545)"
12-01-2023 09:40:46.124311,"(3.5, 6.4, 4.12)","(13.0, 29.0, 27.229166666666668)","(41.0, 230.0, 171.25)","(1.9, 2.3, 2.298461538461538)","(3.7, 7.4, 5.2153846153846155)","(21.0, 85.0, 53.5)","(19.0, 70.0, 47.04545454545455)","(17.0, 60.0, 40.45454545454545)"
12-01-2023 09:40:47.230788,"(3.5, 6.4, 4.12)","(13.0, 29.0, 27.229166666666668)","(41.0, 230.0, 171.25)","(1.9, 2.3, 2.298461538461538)","(3.7, 7.4, 5.2153846153846155)","(21.0, 85.0, 53.5)","(19.0, 70.0, 47.04545454545455)","(17.0, 60.0, 40.45454545454545)"
12-01-2023 09:40:48.397186,"(3.4, 6.4, 4.12)","(13.0, 29.0, 27.229166666666668)","(41.0, 230.0, 171.25)","(1.9, 2.3, 2.298461538461538)","(3.7, 7.4, 5.2153846153846155)","(21.0, 85.0, 53.5)","(19.0, 70.0, 47.04545454545455)","(17.0, 60.0, 40.45454545454545)"
12-01-2023 09:40:49.688430,"(3.4, 6.4, 4.12)","(13.0, 29.0, 27.229166666666668)","(41.0, 230.0, 171.25)","(1.9, 2.3, 2.298461538461538)","(3.7, 7.4, 5.2153846153846155)","(21.0, 85.0, 53.5)","(19.0, 70.0, 47.04545454545455)","(17.0, 60.0, 40.45454545454545)"
12-01-2023 09:40:50.791725,"(3.4, 6.4, 4.12)","(13.0, 29.0, 27.229166666666668)","(41.0, 230.0, 171.25)","(1.9, 2.3, 2.298461538461538)","(3.7, 7.4, 5.2153846153846155)","(21.0, 85.0, 53.5)","(19.0, 70.0, 47.04545454545455)","(17.0, 60.0, 40.45454545454545)"
