,Spirit Of Bart,Wallys Boy,Magic Madness,Big Wednesday,Mia Grace,Princess Bride,Wildash Venus,Emerald Ability
08-01-2023 16:37:29.024197,"(2.9, 4.8, 4.690625)","(3.9, 6.6, 4.021428571428571)","(101.0, 610.0, 518.3333333333334)","(3.5, 5.3, 3.462068965517241)","(101.0, 720.0, 390.0)","(4.8, 19.5, 15.6)","(9.0, 18.0, 13.3)","(9.0, 17.0, 14.133333333333333)"
08-01-2023 16:37:30.101909,"(2.9, 4.8, 4.690625)","(3.9, 6.6, 4.021428571428571)","(101.0, 610.0, 518.3333333333334)","(3.5, 5.3, 3.462068965517241)","(101.0, 720.0, 390.0)","(4.8, 19.5, 15.6)","(9.0, 18.0, 13.3)","(9.0, 17.0, 14.133333333333333)"
08-01-2023 16:37:31.288043,"(2.9, 4.8, 4.690625)","(3.9, 6.6, 4.021428571428571)","(101.0, 610.0, 518.3333333333334)","(3.5, 5.3, 3.462068965517241)","(101.0, 720.0, 390.0)","(4.8, 19.5, 15.6)","(9.0, 18.0, 13.3)","(9.0, 17.0, 14.133333333333333)"
08-01-2023 16:37:32.388207,"(2.9, 4.8, 4.690625)","(3.9, 6.6, 4.021428571428571)","(101.0, 610.0, 518.3333333333334)","(3.5, 5.3, 3.462068965517241)","(101.0, 720.0, 390.0)","(4.8, 19.5, 15.6)","(9.0, 18.0, 13.3)","(9.0, 17.0, 14.133333333333333)"
08-01-2023 16:37:33.415736,"(2.9, 4.8, 4.690625)","(3.9, 6.6, 4.021428571428571)","(101.0, 610.0, 518.3333333333334)","(3.5, 5.3, 3.462068965517241)","(101.0, 720.0, 390.0)","(4.8, 19.5, 16.214285714285715)","(9.0, 18.0, 13.3)","(9.0, 17.0, 14.133333333333333)"
08-01-2023 16:37:34.526413,"(2.9, 4.8, 4.690625)","(3.9, 6.6, 4.021428571428571)","(101.0, 610.0, 518.3333333333334)","(3.5, 5.3, 3.462068965517241)","(101.0, 720.0, 390.0)","(4.8, 19.5, 16.214285714285715)","(9.0, 18.0, 13.3)","(9.0, 17.0, 14.133333333333333)"
08-01-2023 16:37:35.650005,"(2.9, 4.8, 4.690625)","(3.9, 6.6, 4.021428571428571)","(101.0, 610.0, 518.3333333333334)","(3.5, 5.3, 3.462068965517241)","(101.0, 720.0, 390.0)","(4.8, 19.5, 16.214285714285715)","(9.0, 18.0, 13.3)","(9.0, 17.0, 14.133333333333333)"
08-01-2023 16:37:36.789239,"(2.9, 4.8, 4.690625)","(3.9, 6.6, 4.021428571428571)","(101.0, 610.0, 518.3333333333334)","(3.5, 5.3, 3.462068965517241)","(101.0, 720.0, 390.0)","(4.8, 19.5, 16.214285714285715)","(9.0, 18.0, 13.3)","(9.0, 17.0, 14.133333333333333)"
08-01-2023 16:37:37.846814,"(2.9, 4.8, 4.690625)","(3.9, 6.6, 4.021428571428571)","(101.0, 610.0, 518.3333333333334)","(3.5, 5.3, 3.462068965517241)","(101.0, 720.0, 390.0)","(4.8, 19.5, 16.214285714285715)","(9.0, 18.0, 13.3)","(9.0, 17.0, 14.133333333333333)"
08-01-2023 16:37:38.887891,"(2.9, 4.8, 4.690625)","(3.9, 6.6, 4.021428571428571)","(101.0, 610.0, 518.3333333333334)","(3.5, 5.3, 3.462068965517241)","(101.0, 720.0, 390.0)","(4.8, 19.5, 16.214285714285715)","(9.0, 18.0, 13.3)","(9.0, 17.0, 14.133333333333333)"
08-01-2023 16:37:39.944499,"(2.9, 4.8, 4.690625)","(3.9, 6.6, 4.021428571428571)","(101.0, 610.0, 518.3333333333334)","(3.5, 5.3, 3.462068965517241)","(101.0, 720.0, 390.0)","(4.8, 19.5, 16.214285714285715)","(9.0, 18.0, 13.3)","(9.0, 17.0, 14.133333333333333)"
08-01-2023 16:37:40.945529,"(2.9, 4.8, 4.690625)","(3.9, 6.6, 4.021428571428571)","(101.0, 610.0, 518.3333333333334)","(3.5, 5.3, 3.462068965517241)","(101.0, 720.0, 390.0)","(4.8, 19.5, 16.214285714285715)","(9.0, 18.0, 13.3)","(9.0, 17.0, 14.133333333333333)"
08-01-2023 16:37:42.050901,"(2.9, 4.8, 4.690625)","(3.9, 6.6, 4.021428571428571)","(101.0, 610.0, 518.3333333333334)","(3.5, 5.3, 3.462068965517241)","(101.0, 720.0, 390.0)","(4.8, 19.5, 16.214285714285715)","(9.0, 18.0, 13.3)","(9.0, 17.0, 14.133333333333333)"
08-01-2023 16:37:43.128167,"(2.9, 4.8, 4.690625)","(3.9, 6.6, 4.021428571428571)","(101.0, 610.0, 518.3333333333334)","(3.5, 5.3, 3.462068965517241)","(101.0, 720.0, 390.0)","(4.8, 19.5, 16.214285714285715)","(9.0, 18.0, 13.3)","(9.0, 17.0, 14.133333333333333)"
08-01-2023 16:37:44.160557,"(2.9, 4.8, 4.690625)","(3.9, 6.6, 4.021428571428571)","(101.0, 610.0, 518.3333333333334)","(3.5, 5.3, 3.462068965517241)","(101.0, 720.0, 390.0)","(4.8, 19.5, 16.214285714285715)","(9.0, 18.0, 13.3)","(9.0, 17.0, 14.133333333333333)"
08-01-2023 16:37:45.156563,"(2.9, 4.8, 4.690625)","(3.9, 6.6, 4.021428571428571)","(101.0, 610.0, 518.3333333333334)","(3.5, 5.3, 3.462068965517241)","(101.0, 720.0, 295.7142857142857)","(4.8, 19.5, 16.214285714285715)","(9.0, 18.0, 13.3)","(9.0, 17.0, 14.133333333333333)"
08-01-2023 16:37:46.243371,"(2.9, 4.8, 4.690625)","(3.9, 6.6, 4.021428571428571)","(101.0, 610.0, 365.55555555555554)","(3.5, 5.3, 3.462068965517241)","(101.0, 720.0, 295.7142857142857)","(4.8, 19.5, 16.214285714285715)","(9.0, 18.0, 13.3)","(9.0, 17.0, 14.133333333333333)"
08-01-2023 16:37:47.318862,"(2.9, 4.8, 4.690625)","(3.9, 6.6, 4.021428571428571)","(101.0, 610.0, 365.55555555555554)","(3.5, 5.3, 3.462068965517241)","(101.0, 720.0, 295.7142857142857)","(4.8, 19.5, 16.214285714285715)","(9.0, 18.0, 13.3)","(9.0, 17.0, 14.133333333333333)"
08-01-2023 16:37:48.329229,"(2.9, 4.8, 4.690625)","(3.9, 6.6, 4.021428571428571)","(101.0, 610.0, 365.55555555555554)","(3.5, 5.3, 3.462068965517241)","(101.0, 720.0, 295.7142857142857)","(4.8, 19.5, 16.214285714285715)","(9.0, 18.0, 13.3)","(9.0, 17.0, 14.133333333333333)"
08-01-2023 16:37:49.322657,"(2.9, 4.8, 4.690625)","(3.9, 6.6, 4.021428571428571)","(101.0, 610.0, 365.55555555555554)","(3.5, 5.3, 3.462068965517241)","(101.0, 720.0, 295.7142857142857)","(4.8, 19.5, 16.214285714285715)","(9.0, 18.0, 13.3)","(9.0, 17.0, 14.133333333333333)"
08-01-2023 16:37:50.406223,"(2.9, 4.8, 4.690625)","(3.9, 6.6, 4.021428571428571)","(101.0, 610.0, 365.55555555555554)","(3.5, 5.3, 3.462068965517241)","(101.0, 720.0, 295.7142857142857)","(4.8, 19.5, 16.214285714285715)","(9.0, 18.0, 13.3)","(9.0, 17.0, 14.133333333333333)"
08-01-2023 16:37:51.543297,"(2.9, 4.8, 4.690625)","(3.9, 6.6, 4.021428571428571)","(101.0, 610.0, 365.55555555555554)","(3.5, 5.3, 3.462068965517241)","(101.0, 720.0, 295.7142857142857)","(4.8, 19.5, 16.214285714285715)","(9.0, 18.0, 13.3)","(9.0, 17.0, 14.133333333333333)"
08-01-2023 16:37:52.566337,"(2.9, 4.8, 4.690625)","(3.9, 6.6, 4.021428571428571)","(101.0, 610.0, 365.55555555555554)","(3.5, 5.3, 3.462068965517241)","(101.0, 720.0, 295.7142857142857)","(4.8, 19.5, 16.214285714285715)","(9.0, 18.0, 13.3)","(9.0, 17.0, 14.133333333333333)"
08-01-2023 16:37:53.561650,"(2.9, 4.8, 4.690625)","(3.9, 6.6, 4.021428571428571)","(101.0, 610.0, 365.55555555555554)","(3.5, 5.3, 3.462068965517241)","(101.0, 720.0, 295.7142857142857)","(4.8, 19.5, 16.214285714285715)","(9.0, 18.0, 13.3)","(9.0, 17.0, 14.133333333333333)"
08-01-2023 16:37:54.569175,"(2.9, 4.8, 4.690625)","(3.9, 6.6, 4.021428571428571)","(101.0, 610.0, 365.55555555555554)","(3.5, 5.3, 3.462068965517241)","(101.0, 720.0, 295.7142857142857)","(4.8, 19.5, 16.214285714285715)","(9.0, 18.0, 13.3)","(9.0, 17.0, 14.133333333333333)"
08-01-2023 16:37:55.604377,"(2.9, 4.8, 4.690625)","(3.9, 6.6, 4.021428571428571)","(101.0, 610.0, 365.55555555555554)","(3.5, 5.3, 3.462068965517241)","(101.0, 720.0, 295.7142857142857)","(4.8, 19.5, 16.214285714285715)","(9.0, 18.0, 13.3)","(9.0, 17.0, 14.133333333333333)"
08-01-2023 16:37:56.677187,"(2.9, 4.8, 4.690625)","(3.9, 6.6, 4.021428571428571)","(101.0, 610.0, 365.55555555555554)","(3.5, 5.3, 3.462068965517241)","(101.0, 720.0, 295.7142857142857)","(4.8, 19.5, 16.214285714285715)","(9.0, 18.0, 13.3)","(9.0, 17.0, 14.133333333333333)"
08-01-2023 16:37:57.720816,"(2.9, 4.8, 4.690625)","(3.9, 6.6, 4.021428571428571)","(101.0, 610.0, 365.55555555555554)","(3.5, 5.3, 3.462068965517241)","(101.0, 720.0, 295.7142857142857)","(4.8, 19.5, 16.214285714285715)","(9.0, 18.0, 13.3)","(9.0, 17.0, 14.133333333333333)"
08-01-2023 16:37:58.873070,"(2.9, 4.8, 4.690625)","(3.9, 6.6, 4.021428571428571)","(101.0, 610.0, 365.55555555555554)","(3.5, 5.3, 3.462068965517241)","(101.0, 720.0, 295.7142857142857)","(4.8, 19.5, 16.214285714285715)","(9.0, 18.0, 13.3)","(9.0, 17.0, 14.133333333333333)"
08-01-2023 16:37:59.937437,"(2.9, 4.8, 4.690625)","(3.9, 6.6, 4.021428571428571)","(101.0, 610.0, 365.55555555555554)","(3.5, 5.3, 3.462068965517241)","(101.0, 720.0, 295.7142857142857)","(4.8, 19.5, 16.214285714285715)","(9.0, 18.0, 13.3)","(9.0, 17.0, 14.133333333333333)"
08-01-2023 16:38:01.069814,"(2.9, 4.8, 4.690625)","(3.9, 6.6, 4.021428571428571)","(101.0, 610.0, 365.55555555555554)","(3.5, 5.3, 3.462068965517241)","(101.0, 720.0, 295.7142857142857)","(4.8, 19.5, 16.214285714285715)","(9.0, 18.0, 13.3)","(9.0, 17.0, 14.133333333333333)"
08-01-2023 16:38:02.167691,"(2.9, 4.8, 4.690625)","(3.9, 6.6, 4.021428571428571)","(101.0, 610.0, 365.55555555555554)","(3.5, 5.3, 3.462068965517241)","(101.0, 720.0, 295.7142857142857)","(4.8, 19.5, 16.214285714285715)","(9.0, 18.0, 13.3)","(9.0, 17.0, 14.133333333333333)"
08-01-2023 16:38:03.148920,"(2.9, 4.8, 4.690625)","(3.9, 6.6, 4.021428571428571)","(101.0, 610.0, 365.55555555555554)","(3.5, 5.3, 3.462068965517241)","(101.0, 720.0, 295.7142857142857)","(4.8, 19.5, 16.2)","(9.0, 18.0, 17.127272727272725)","(9.0, 17.0, 14.133333333333333)"
08-01-2023 16:38:04.161702,"(2.9, 4.8, 4.690625)","(3.9, 6.2, 4.3625)","(101.0, 610.0, 365.55555555555554)","(3.5, 5.3, 3.462068965517241)","(101.0, 720.0, 295.7142857142857)","(4.8, 18.5, 17.22222222222222)","(9.0, 18.0, 17.127272727272725)","(9.0, 17.0, 15.763636363636364)"
08-01-2023 16:38:05.206340,"(2.9, 4.8, 4.690625)","(3.9, 6.0, 5.25)","(101.0, 610.0, 365.55555555555554)","(3.5, 5.3, 3.5233333333333334)","(101.0, 720.0, 295.7142857142857)","(4.8, 18.5, 17.22222222222222)","(9.0, 18.0, 17.127272727272725)","(9.0, 16.5, 15.763636363636364)"
08-01-2023 16:38:06.233903,"(2.9, 4.8, 4.690625)","(3.9, 6.0, 5.25)","(101.0, 610.0, 365.55555555555554)","(3.5, 5.3, 3.5233333333333334)","(101.0, 720.0, 295.7142857142857)","(4.8, 18.5, 17.22222222222222)","(9.0, 18.0, 17.127272727272725)","(9.0, 16.5, 15.763636363636364)"
08-01-2023 16:38:07.210596,"(2.9, 4.8, 4.690625)","(3.9, 6.0, 5.25)","(101.0, 600.0, 330.0)","(3.5, 5.3, 3.5233333333333334)","(101.0, 720.0, 295.7142857142857)","(4.8, 18.5, 17.558333333333334)","(9.0, 18.0, 17.127272727272725)","(9.0, 16.5, 15.763636363636364)"
08-01-2023 16:38:08.260375,"(2.9, 4.8, 4.690625)","(3.9, 6.0, 5.25)","(101.0, 590.0, 501.66666666666663)","(3.5, 5.3, 3.5233333333333334)","(101.0, 720.0, 295.7142857142857)","(4.8, 18.5, 17.558333333333334)","(9.0, 18.0, 17.127272727272725)","(9.0, 16.5, 15.763636363636364)"
08-01-2023 16:38:09.366863,"(2.9, 4.8, 4.690625)","(3.9, 6.0, 5.25)","(101.0, 590.0, 501.66666666666663)","(3.5, 5.3, 3.5233333333333334)","(101.0, 720.0, 295.7142857142857)","(4.8, 18.5, 17.558333333333334)","(9.0, 18.0, 17.127272727272725)","(9.0, 16.5, 15.763636363636364)"
08-01-2023 16:38:10.439655,"(2.9, 4.8, 4.690625)","(3.9, 6.0, 5.25)","(101.0, 590.0, 501.66666666666663)","(3.5, 5.3, 3.5233333333333334)","(101.0, 720.0, 295.7142857142857)","(4.8, 18.5, 17.558333333333334)","(9.0, 18.0, 17.127272727272725)","(9.0, 16.5, 15.763636363636364)"
08-01-2023 16:38:11.434694,"(2.9, 4.8, 4.690625)","(3.9, 6.0, 5.25)","(101.0, 590.0, 501.66666666666663)","(3.5, 5.3, 3.5233333333333334)","(101.0, 720.0, 295.7142857142857)","(4.8, 18.5, 17.558333333333334)","(9.0, 18.0, 17.127272727272725)","(9.0, 16.5, 15.763636363636364)"
08-01-2023 16:38:12.497797,"(2.9, 4.8, 4.690625)","(3.9, 6.0, 5.25)","(101.0, 590.0, 501.66666666666663)","(3.5, 5.3, 3.5233333333333334)","(101.0, 720.0, 295.7142857142857)","(4.8, 18.5, 17.558333333333334)","(9.0, 18.0, 17.127272727272725)","(9.0, 16.5, 15.763636363636364)"
08-01-2023 16:38:13.587839,"(2.9, 4.8, 4.690625)","(3.9, 6.0, 5.25)","(101.0, 590.0, 501.66666666666663)","(3.5, 5.3, 3.5233333333333334)","(101.0, 720.0, 295.7142857142857)","(4.8, 18.5, 17.558333333333334)","(9.0, 18.0, 17.127272727272725)","(9.0, 16.5, 15.763636363636364)"
08-01-2023 16:38:14.637014,"(2.9, 4.8, 4.690625)","(3.9, 6.0, 5.25)","(101.0, 590.0, 501.66666666666663)","(3.5, 5.3, 3.5233333333333334)","(101.0, 720.0, 295.7142857142857)","(4.8, 18.5, 17.558333333333334)","(9.0, 18.0, 17.127272727272725)","(9.0, 16.5, 15.763636363636364)"
08-01-2023 16:38:15.648056,"(2.9, 4.8, 4.690625)","(3.9, 6.0, 5.25)","(101.0, 590.0, 501.66666666666663)","(3.5, 5.3, 3.5233333333333334)","(101.0, 720.0, 295.7142857142857)","(4.8, 18.5, 17.558333333333334)","(9.0, 18.0, 17.127272727272725)","(9.0, 16.5, 15.763636363636364)"
08-01-2023 16:38:16.680082,"(2.9, 4.8, 4.690625)","(3.9, 6.0, 5.25)","(101.0, 590.0, 501.66666666666663)","(3.5, 5.3, 4.141304347826087)","(101.0, 720.0, 295.7142857142857)","(4.8, 18.5, 17.558333333333334)","(9.0, 18.0, 17.127272727272725)","(9.0, 16.5, 15.763636363636364)"
08-01-2023 16:38:17.738481,"(2.9, 4.8, 4.690625)","(3.9, 6.0, 5.25)","(101.0, 590.0, 501.66666666666663)","(3.5, 5.3, 3.5233333333333334)","(101.0, 720.0, 295.7142857142857)","(4.8, 18.5, 17.558333333333334)","(9.0, 18.0, 17.127272727272725)","(9.0, 16.5, 15.763636363636364)"
08-01-2023 16:38:18.818466,"(2.9, 4.8, 4.690625)","(3.9, 6.0, 5.25)","(101.0, 590.0, 501.66666666666663)","(3.5, 5.3, 3.5233333333333334)","(101.0, 720.0, 295.7142857142857)","(4.8, 18.5, 17.558333333333334)","(9.0, 18.0, 17.127272727272725)","(9.0, 16.5, 15.763636363636364)"
08-01-2023 16:38:19.857170,"(2.9, 4.8, 4.690625)","(3.9, 6.0, 5.25)","(101.0, 590.0, 501.66666666666663)","(3.5, 5.3, 3.5233333333333334)","(101.0, 720.0, 295.7142857142857)","(4.8, 18.5, 17.558333333333334)","(9.0, 18.0, 17.127272727272725)","(9.0, 16.5, 15.763636363636364)"
08-01-2023 16:38:20.862315,"(2.9, 4.8, 4.690625)","(3.9, 6.0, 5.25)","(101.0, 590.0, 501.66666666666663)","(3.5, 5.3, 3.5233333333333334)","(101.0, 720.0, 295.7142857142857)","(4.8, 18.5, 17.558333333333334)","(9.0, 18.0, 17.127272727272725)","(9.0, 16.5, 15.763636363636364)"
08-01-2023 16:38:21.841919,"(2.9, 4.8, 4.690625)","(3.9, 6.0, 5.25)","(101.0, 590.0, 501.66666666666663)","(3.5, 5.3, 4.141304347826087)","(101.0, 720.0, 295.7142857142857)","(4.8, 18.5, 17.558333333333334)","(9.0, 18.0, 17.127272727272725)","(9.0, 16.5, 15.763636363636364)"
08-01-2023 16:38:22.860944,"(2.9, 4.8, 4.690625)","(3.9, 6.0, 5.25)","(101.0, 590.0, 501.66666666666663)","(3.5, 5.3, 4.141304347826087)","(101.0, 720.0, 295.7142857142857)","(4.8, 18.5, 17.558333333333334)","(9.0, 18.0, 17.127272727272725)","(9.0, 16.5, 15.763636363636364)"
08-01-2023 16:38:23.931627,"(2.9, 4.8, 4.690625)","(3.9, 6.0, 5.25)","(101.0, 590.0, 501.66666666666663)","(3.5, 5.3, 4.141304347826087)","(101.0, 720.0, 295.7142857142857)","(4.8, 18.5, 17.558333333333334)","(9.0, 18.0, 17.127272727272725)","(9.0, 16.5, 15.763636363636364)"
08-01-2023 16:38:25.055193,"(2.9, 4.8, 4.690625)","(3.9, 6.0, 5.25)","(101.0, 590.0, 501.66666666666663)","(3.5, 5.3, 4.141304347826087)","(101.0, 720.0, 295.7142857142857)","(4.8, 18.5, 17.558333333333334)","(9.0, 18.0, 17.127272727272725)","(9.0, 16.5, 15.763636363636364)"
08-01-2023 16:38:26.163823,"(2.9, 4.8, 4.690625)","(3.9, 6.0, 5.25)","(101.0, 590.0, 354.44444444444446)","(3.5, 5.3, 4.141304347826087)","(101.0, 720.0, 295.7142857142857)","(4.8, 18.5, 17.558333333333334)","(9.0, 18.0, 17.127272727272725)","(9.0, 16.5, 15.763636363636364)"
08-01-2023 16:38:27.231121,"(2.9, 4.8, 4.690625)","(3.9, 6.0, 5.25)","(101.0, 590.0, 354.44444444444446)","(3.5, 5.3, 4.141304347826087)","(101.0, 720.0, 295.7142857142857)","(4.8, 18.5, 17.558333333333334)","(9.0, 18.0, 17.127272727272725)","(9.0, 16.5, 15.763636363636364)"
08-01-2023 16:38:28.366574,"(2.9, 4.8, 4.690625)","(3.9, 6.0, 5.25)","(101.0, 590.0, 354.44444444444446)","(3.5, 5.3, 4.141304347826087)","(101.0, 720.0, 295.7142857142857)","(4.8, 18.5, 17.558333333333334)","(9.0, 18.0, 17.127272727272725)","(9.0, 16.5, 15.763636363636364)"
08-01-2023 16:38:29.466285,"(2.9, 4.8, 4.690625)","(3.9, 6.0, 5.25)","(101.0, 590.0, 354.44444444444446)","(3.5, 5.3, 4.141304347826087)","(101.0, 720.0, 295.7142857142857)","(4.8, 18.5, 17.558333333333334)","(9.0, 18.0, 17.127272727272725)","(9.0, 16.5, 15.763636363636364)"
08-01-2023 16:38:30.488727,"(2.9, 4.8, 4.690625)","(3.9, 6.0, 5.25)","(101.0, 590.0, 354.44444444444446)","(3.5, 5.3, 4.141304347826087)","(101.0, 720.0, 295.7142857142857)","(4.8, 18.5, 17.558333333333334)","(9.0, 18.0, 17.127272727272725)","(9.0, 16.5, 15.763636363636364)"
08-01-2023 16:38:31.554845,"(2.9, 4.8, 4.690625)","(3.9, 6.0, 5.25)","(101.0, 590.0, 354.44444444444446)","(3.5, 5.3, 4.141304347826087)","(101.0, 720.0, 295.7142857142857)","(4.8, 18.5, 17.558333333333334)","(9.0, 18.0, 14.854545454545455)","(9.0, 16.5, 15.763636363636364)"
08-01-2023 16:38:32.557465,"(2.9, 4.8, 4.690625)","(3.9, 6.0, 5.25)","(101.0, 590.0, 354.44444444444446)","(3.5, 5.3, 4.141304347826087)","(101.0, 720.0, 295.7142857142857)","(4.8, 18.5, 17.558333333333334)","(9.0, 15.5, 14.854545454545455)","(9.0, 16.5, 15.763636363636364)"
08-01-2023 16:38:33.583242,"(2.9, 4.8, 4.690625)","(3.9, 6.0, 5.25)","(101.0, 590.0, 354.44444444444446)","(3.5, 5.3, 4.141304347826087)","(101.0, 720.0, 295.7142857142857)","(4.8, 18.5, 17.558333333333334)","(9.0, 16.0, 13.15)","(9.0, 16.5, 15.763636363636364)"
08-01-2023 16:38:34.619478,"(2.9, 4.8, 4.690625)","(3.9, 6.0, 5.25)","(101.0, 590.0, 354.44444444444446)","(3.5, 5.3, 4.141304347826087)","(101.0, 720.0, 295.7142857142857)","(4.8, 18.5, 17.558333333333334)","(9.0, 16.0, 13.15)","(9.0, 16.5, 15.763636363636364)"
08-01-2023 16:38:35.632632,"(2.9, 4.8, 4.690625)","(3.9, 6.0, 5.25)","(101.0, 590.0, 354.44444444444446)","(3.5, 5.3, 4.141304347826087)","(101.0, 720.0, 295.7142857142857)","(4.8, 18.5, 17.935000000000002)","(9.0, 16.0, 13.15)","(9.0, 16.5, 15.763636363636364)"
08-01-2023 16:38:36.647438,"(2.9, 4.8, 4.690625)","(3.9, 6.0, 5.25)","(101.0, 590.0, 354.44444444444446)","(3.5, 5.3, 4.141304347826087)","(101.0, 720.0, 295.7142857142857)","(4.8, 18.5, 17.692857142857143)","(9.0, 16.0, 13.15)","(9.0, 16.5, 15.763636363636364)"
08-01-2023 16:38:37.644178,"(2.9, 4.8, 4.690625)","(3.9, 6.0, 5.25)","(101.0, 590.0, 354.44444444444446)","(3.5, 5.3, 4.141304347826087)","(101.0, 720.0, 295.7142857142857)","(4.8, 18.5, 17.692857142857143)","(9.0, 16.0, 13.15)","(9.0, 16.5, 15.763636363636364)"
08-01-2023 16:38:38.669048,"(2.9, 4.8, 4.690625)","(3.9, 6.0, 5.25)","(101.0, 590.0, 354.44444444444446)","(3.5, 5.3, 4.141304347826087)","(101.0, 720.0, 295.7142857142857)","(4.8, 18.5, 17.244444444444444)","(9.0, 16.0, 13.15)","(9.0, 16.5, 15.763636363636364)"
08-01-2023 16:38:39.673192,"(2.9, 4.8, 4.690625)","(3.9, 6.0, 5.25)","(101.0, 590.0, 354.44444444444446)","(3.5, 5.3, 4.141304347826087)","(101.0, 720.0, 295.7142857142857)","(4.8, 18.5, 17.244444444444444)","(9.0, 16.0, 13.15)","(9.0, 16.5, 15.763636363636364)"
08-01-2023 16:38:40.689328,"(2.9, 4.8, 4.690625)","(3.9, 6.0, 5.25)","(101.0, 590.0, 354.44444444444446)","(3.5, 5.3, 4.141304347826087)","(101.0, 720.0, 295.7142857142857)","(4.8, 18.5, 16.32)","(9.0, 16.0, 13.15)","(9.0, 16.5, 15.763636363636364)"
08-01-2023 16:38:41.731932,"(2.9, 4.8, 4.690625)","(3.9, 6.0, 5.25)","(101.0, 590.0, 354.44444444444446)","(3.5, 5.3, 4.141304347826087)","(101.0, 720.0, 295.7142857142857)","(4.8, 18.5, 16.32)","(9.0, 16.0, 13.15)","(9.0, 16.5, 15.763636363636364)"
08-01-2023 16:38:42.871282,"(2.9, 4.8, 4.690625)","(3.9, 6.0, 5.25)","(101.0, 590.0, 354.44444444444446)","(3.5, 5.3, 4.141304347826087)","(101.0, 720.0, 295.7142857142857)","(4.8, 18.5, 16.32)","(9.0, 16.0, 13.15)","(9.0, 16.5, 15.763636363636364)"
08-01-2023 16:38:43.930375,"(2.9, 4.8, 4.690625)","(3.9, 6.0, 5.25)","(101.0, 590.0, 354.44444444444446)","(3.5, 5.3, 4.141304347826087)","(101.0, 720.0, 295.7142857142857)","(4.8, 18.5, 16.32)","(9.0, 16.0, 13.15)","(9.0, 16.5, 15.763636363636364)"
08-01-2023 16:38:45.316561,"(2.9, 4.8, 4.690625)","(3.9, 6.0, 5.25)","(101.0, 590.0, 354.44444444444446)","(3.5, 5.3, 4.141304347826087)","(101.0, 720.0, 295.7142857142857)","(4.8, 18.5, 16.32)","(9.0, 16.0, 13.15)","(9.0, 16.5, 15.763636363636364)"
08-01-2023 16:38:46.377410,"(2.9, 4.8, 4.690625)","(3.9, 6.0, 5.25)","(101.0, 590.0, 354.44444444444446)","(3.5, 5.3, 4.141304347826087)","(101.0, 720.0, 295.7142857142857)","(4.8, 18.5, 16.32)","(9.0, 16.0, 13.15)","(9.0, 16.5, 15.763636363636364)"
08-01-2023 16:38:47.417475,"(2.9, 4.8, 4.690625)","(3.9, 6.0, 5.25)","(101.0, 580.0, 320.0)","(3.5, 5.3, 4.141304347826087)","(101.0, 720.0, 295.7142857142857)","(4.8, 18.5, 16.32)","(9.0, 16.0, 13.15)","(9.0, 16.5, 15.763636363636364)"
08-01-2023 16:38:48.473357,"(2.9, 4.8, 4.690625)","(3.9, 6.0, 5.25)","(101.0, 580.0, 320.0)","(3.5, 5.3, 4.141304347826087)","(101.0, 720.0, 295.7142857142857)","(4.8, 18.5, 16.32)","(9.0, 16.0, 13.15)","(9.0, 16.5, 15.763636363636364)"
08-01-2023 16:38:49.640242,"(2.9, 4.8, 4.690625)","(3.9, 6.0, 5.25)","(101.0, 580.0, 320.0)","(3.5, 5.3, 4.141304347826087)","(101.0, 720.0, 295.7142857142857)","(4.8, 18.5, 16.32)","(9.0, 16.0, 13.15)","(9.0, 16.5, 15.763636363636364)"
08-01-2023 16:38:50.990245,"(2.9, 4.8, 4.690625)","(3.9, 6.0, 5.25)","(101.0, 580.0, 340.0)","(3.5, 5.3, 4.141304347826087)","(101.0, 720.0, 295.7142857142857)","(4.8, 18.5, 16.32)","(9.0, 16.0, 13.15)","(9.0, 16.5, 15.763636363636364)"
08-01-2023 16:38:52.191312,"(2.9, 4.8, 4.690625)","(3.9, 6.0, 5.25)","(101.0, 620.0, 340.0)","(3.5, 5.3, 4.141304347826087)","(101.0, 720.0, 295.7142857142857)","(4.8, 18.5, 16.32)","(9.0, 16.0, 13.15)","(9.0, 16.5, 15.763636363636364)"
08-01-2023 16:38:53.230506,"(2.9, 4.8, 4.690625)","(3.9, 6.0, 5.25)","(101.0, 620.0, 340.0)","(3.5, 5.3, 4.141304347826087)","(101.0, 720.0, 295.7142857142857)","(4.8, 18.5, 16.32)","(9.0, 16.0, 13.15)","(9.0, 16.5, 15.763636363636364)"
08-01-2023 16:38:54.316122,"(2.9, 4.8, 4.690625)","(3.9, 6.0, 5.25)","(101.0, 620.0, 340.0)","(3.5, 5.3, 4.141304347826087)","(101.0, 720.0, 295.7142857142857)","(4.8, 18.5, 16.32)","(9.0, 16.0, 13.15)","(9.0, 16.5, 15.763636363636364)"
08-01-2023 16:38:55.395915,"(2.9, 4.8, 4.690625)","(3.9, 6.0, 5.25)","(101.0, 620.0, 340.0)","(3.5, 5.3, 4.141304347826087)","(101.0, 720.0, 295.7142857142857)","(4.8, 18.5, 16.32)","(9.0, 16.0, 13.15)","(9.0, 16.5, 15.763636363636364)"
