,Katdeel,Mataman,Lady Valentine,Satellite Spirit,Deal An Ace,Star Prince,Perfect Impact,Anatini,Modele,Queen Luwell,Zuri Zuri,Chance At Midnight,Sea Kissed,Destination Sydney
08-01-2023 14:54:58.235958,"(3.1, 3.9, 3.87)","(101.0, 200.0, 153.33333333333334)","(2.3, 2.96, 2.8228571428571425)","(6.0, 7.8, 7.4)","(10.0, 13.5, 12.478260869565217)","(31.0, 36.0, 33.0)","(101.0, 210.0, 160.0)","(8.0, 13.5, 10.9)","(51.0, 180.0, 144.0)","(101.0, 200.0, 140.0)","(21.0, 38.0, 36.583333333333336)","(101.0, 200.0, 165.71428571428572)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 14:54:59.701503,"(3.1, 3.9, 3.87)","(101.0, 200.0, 153.33333333333334)","(2.3, 2.96, 2.8228571428571425)","(6.0, 7.8, 7.4)","(10.0, 13.5, 12.478260869565217)","(31.0, 36.0, 33.0)","(101.0, 210.0, 160.0)","(8.0, 13.0, 10.48)","(51.0, 180.0, 144.0)","(101.0, 200.0, 140.0)","(21.0, 38.0, 36.583333333333336)","(101.0, 200.0, 165.71428571428572)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 14:55:01.159980,"(3.1, 3.9, 3.87)","(101.0, 200.0, 153.33333333333334)","(2.3, 2.96, 2.8228571428571425)","(6.0, 7.8, 7.4)","(10.0, 13.5, 12.478260869565217)","(31.0, 36.0, 33.0)","(101.0, 210.0, 160.0)","(8.0, 13.0, 10.48)","(51.0, 180.0, 144.0)","(101.0, 200.0, 140.0)","(21.0, 38.0, 36.583333333333336)","(101.0, 200.0, 165.71428571428572)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 14:55:02.614752,"(3.1, 3.9, 3.87)","(101.0, 200.0, 153.33333333333334)","(2.3, 2.96, 2.8228571428571425)","(6.0, 7.8, 7.4)","(10.0, 13.5, 12.478260869565217)","(31.0, 36.0, 33.0)","(101.0, 210.0, 160.0)","(8.0, 13.0, 10.48)","(51.0, 180.0, 144.0)","(101.0, 200.0, 140.0)","(21.0, 38.0, 36.583333333333336)","(101.0, 200.0, 170.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 14:55:04.117599,"(3.1, 3.9, 3.87)","(101.0, 200.0, 153.33333333333334)","(2.3, 2.96, 2.8228571428571425)","(6.0, 7.8, 7.4)","(10.0, 13.5, 12.3984375)","(31.0, 38.0, 32.5)","(101.0, 210.0, 160.0)","(8.0, 13.0, 12.1)","(51.0, 180.0, 144.0)","(101.0, 200.0, 140.0)","(21.0, 38.0, 36.583333333333336)","(101.0, 200.0, 170.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 14:55:05.641340,"(3.1, 3.9, 3.859090909090909)","(101.0, 200.0, 153.33333333333334)","(2.3, 2.96, 2.8228571428571425)","(6.0, 7.8, 7.4)","(10.0, 13.5, 12.3984375)","(31.0, 38.0, 32.5)","(101.0, 210.0, 160.0)","(8.0, 13.0, 12.1)","(51.0, 180.0, 144.0)","(101.0, 200.0, 140.0)","(21.0, 38.0, 36.583333333333336)","(101.0, 200.0, 170.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 14:55:07.529938,"(3.1, 3.9, 3.859090909090909)","(101.0, 200.0, 153.33333333333334)","(2.3, 2.96, 2.8228571428571425)","(6.0, 7.8, 7.4)","(10.0, 13.5, 12.3984375)","(31.0, 38.0, 32.5)","(101.0, 210.0, 160.0)","(8.0, 13.0, 12.1)","(51.0, 180.0, 144.0)","(101.0, 200.0, 140.0)","(21.0, 38.0, 36.583333333333336)","(101.0, 200.0, 170.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 14:55:09.273976,"(3.1, 3.9, 3.859090909090909)","(101.0, 200.0, 153.33333333333334)","(2.3, 2.96, 2.8228571428571425)","(6.0, 7.8, 7.4)","(10.0, 13.5, 12.3984375)","(31.0, 38.0, 32.5)","(101.0, 210.0, 160.0)","(8.0, 13.0, 12.1)","(51.0, 180.0, 144.0)","(101.0, 200.0, 140.0)","(21.0, 38.0, 36.583333333333336)","(101.0, 200.0, 170.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 14:55:11.012873,"(3.1, 3.9, 3.859090909090909)","(101.0, 200.0, 153.33333333333334)","(2.3, 2.96, 2.8228571428571425)","(6.0, 7.8, 7.4)","(10.0, 13.5, 12.3984375)","(31.0, 38.0, 32.5)","(101.0, 210.0, 160.0)","(8.0, 13.0, 12.1)","(51.0, 180.0, 144.0)","(101.0, 200.0, 140.0)","(21.0, 38.0, 35.33333333333333)","(101.0, 200.0, 170.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 14:55:12.717068,"(3.1, 3.9, 3.859090909090909)","(101.0, 200.0, 153.33333333333334)","(2.3, 2.96, 2.8228571428571425)","(6.0, 7.8, 7.4)","(10.0, 13.5, 12.3984375)","(31.0, 38.0, 32.5)","(101.0, 210.0, 160.0)","(8.0, 13.0, 12.1)","(51.0, 180.0, 144.0)","(101.0, 200.0, 140.0)","(21.0, 38.0, 35.33333333333333)","(101.0, 200.0, 170.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 14:55:14.316793,"(3.1, 3.9, 3.859090909090909)","(101.0, 200.0, 153.33333333333334)","(2.3, 2.96, 2.8228571428571425)","(6.0, 7.8, 7.4)","(10.0, 13.5, 12.344262295081966)","(31.0, 38.0, 32.5)","(101.0, 210.0, 160.0)","(8.0, 13.0, 12.4)","(51.0, 180.0, 144.0)","(101.0, 200.0, 140.0)","(21.0, 38.0, 36.666666666666664)","(101.0, 200.0, 170.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 14:55:15.951840,"(3.1, 3.9, 3.65)","(101.0, 200.0, 153.33333333333334)","(2.3, 2.96, 2.8228571428571425)","(6.0, 7.8, 7.4)","(10.0, 13.5, 12.344262295081966)","(31.0, 38.0, 32.5)","(101.0, 210.0, 160.0)","(8.0, 13.0, 12.4)","(51.0, 180.0, 144.0)","(101.0, 200.0, 140.0)","(21.0, 38.0, 36.666666666666664)","(101.0, 200.0, 170.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 14:55:17.501108,"(3.1, 3.9, 3.65)","(101.0, 200.0, 153.33333333333334)","(2.3, 2.96, 2.8228571428571425)","(6.0, 7.8, 7.4)","(10.0, 13.5, 12.344262295081966)","(31.0, 38.0, 32.5)","(101.0, 210.0, 160.0)","(8.0, 13.0, 12.4)","(51.0, 180.0, 144.0)","(101.0, 200.0, 140.0)","(21.0, 38.0, 36.666666666666664)","(101.0, 200.0, 170.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 14:55:19.116413,"(3.1, 3.9, 3.65)","(101.0, 200.0, 153.33333333333334)","(2.3, 2.96, 2.8228571428571425)","(6.0, 7.8, 7.4)","(10.0, 13.5, 12.344262295081966)","(31.0, 38.0, 32.5)","(101.0, 210.0, 160.0)","(8.0, 13.0, 12.4)","(51.0, 180.0, 144.0)","(101.0, 200.0, 140.0)","(21.0, 38.0, 36.666666666666664)","(101.0, 200.0, 170.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 14:55:20.586196,"(3.1, 3.9, 3.65)","(101.0, 200.0, 153.33333333333334)","(2.3, 2.96, 2.8228571428571425)","(6.0, 7.8, 7.4)","(10.0, 13.5, 12.344262295081966)","(31.0, 38.0, 32.5)","(101.0, 210.0, 160.0)","(8.0, 13.0, 12.4)","(51.0, 180.0, 144.0)","(101.0, 200.0, 140.0)","(21.0, 38.0, 36.769230769230774)","(101.0, 200.0, 170.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 14:55:22.149422,"(3.1, 3.9, 3.65)","(101.0, 200.0, 153.33333333333334)","(2.3, 2.96, 2.8228571428571425)","(6.0, 7.8, 7.533333333333333)","(10.0, 13.5, 12.344262295081966)","(31.0, 38.0, 32.5)","(101.0, 210.0, 160.0)","(8.0, 13.0, 12.4)","(51.0, 180.0, 144.0)","(101.0, 200.0, 140.0)","(21.0, 38.0, 36.769230769230774)","(101.0, 200.0, 170.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 14:55:23.646443,"(3.1, 3.9, 3.65)","(101.0, 200.0, 153.33333333333334)","(2.3, 2.96, 2.8228571428571425)","(6.0, 7.8, 7.533333333333333)","(10.0, 13.5, 12.344262295081966)","(31.0, 38.0, 32.5)","(101.0, 210.0, 160.0)","(8.0, 13.0, 12.4)","(51.0, 180.0, 144.0)","(101.0, 200.0, 140.0)","(21.0, 38.0, 36.769230769230774)","(101.0, 200.0, 170.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 14:55:25.242266,"(3.1, 3.9, 3.65)","(101.0, 200.0, 153.33333333333334)","(2.3, 2.96, 2.8228571428571425)","(6.0, 7.8, 7.533333333333333)","(10.0, 13.5, 12.344262295081966)","(31.0, 38.0, 32.5)","(101.0, 210.0, 160.0)","(8.0, 13.0, 12.4)","(51.0, 180.0, 144.0)","(101.0, 200.0, 140.0)","(21.0, 38.0, 36.769230769230774)","(101.0, 200.0, 170.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 14:55:26.824085,"(3.1, 3.9, 3.6)","(101.0, 200.0, 153.33333333333334)","(2.3, 2.96, 2.83)","(6.0, 7.8, 7.4)","(10.0, 13.5, 12.344262295081966)","(31.0, 38.0, 34.0)","(101.0, 210.0, 160.0)","(8.0, 13.0, 12.4)","(51.0, 180.0, 144.0)","(101.0, 200.0, 155.0)","(21.0, 38.0, 36.769230769230774)","(101.0, 200.0, 170.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 14:55:28.306738,"(3.1, 3.9, 3.88)","(101.0, 200.0, 153.33333333333334)","(2.3, 2.98, 2.83)","(6.0, 7.8, 7.4)","(10.0, 13.5, 12.344262295081966)","(31.0, 36.0, 34.0)","(101.0, 210.0, 160.0)","(8.0, 13.0, 12.4)","(51.0, 180.0, 144.0)","(101.0, 200.0, 155.0)","(21.0, 38.0, 36.769230769230774)","(101.0, 200.0, 170.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 14:55:29.754758,"(3.1, 3.9, 3.88)","(101.0, 200.0, 153.33333333333334)","(2.3, 2.98, 2.83)","(6.0, 7.8, 7.4)","(10.0, 13.5, 12.344262295081966)","(31.0, 36.0, 34.0)","(101.0, 210.0, 160.0)","(8.0, 13.0, 12.4)","(51.0, 180.0, 144.0)","(101.0, 200.0, 155.0)","(21.0, 38.0, 36.769230769230774)","(101.0, 200.0, 170.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 14:55:31.232190,"(3.1, 3.9, 3.88)","(101.0, 200.0, 153.33333333333334)","(2.3, 2.98, 2.82)","(6.0, 7.8, 7.4)","(10.0, 13.5, 12.344262295081966)","(31.0, 36.0, 34.0)","(101.0, 210.0, 160.0)","(8.0, 13.0, 12.244444444444444)","(51.0, 180.0, 144.0)","(101.0, 200.0, 155.0)","(21.0, 38.0, 36.769230769230774)","(101.0, 200.0, 170.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 14:55:32.735697,"(3.1, 3.9, 3.88)","(101.0, 200.0, 153.33333333333334)","(2.3, 2.98, 2.82)","(6.0, 7.8, 7.4)","(10.0, 13.5, 12.344262295081966)","(31.0, 36.0, 34.0)","(101.0, 210.0, 160.0)","(8.0, 13.0, 12.085714285714285)","(51.0, 180.0, 144.0)","(101.0, 200.0, 155.0)","(21.0, 38.0, 36.769230769230774)","(101.0, 200.0, 170.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 14:55:34.296232,"(3.1, 3.9, 3.88)","(101.0, 200.0, 153.33333333333334)","(2.3, 2.98, 2.82)","(6.0, 7.8, 7.4)","(10.0, 13.5, 12.344262295081966)","(31.0, 36.0, 34.0)","(101.0, 210.0, 160.0)","(8.0, 13.0, 12.085714285714285)","(51.0, 180.0, 144.0)","(101.0, 200.0, 140.0)","(21.0, 38.0, 36.769230769230774)","(101.0, 200.0, 170.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 14:55:35.879079,"(3.1, 3.9, 3.88)","(101.0, 200.0, 153.33333333333334)","(2.3, 2.98, 2.82)","(6.0, 7.8, 7.4)","(10.0, 13.5, 12.344262295081966)","(31.0, 36.0, 34.0)","(101.0, 210.0, 160.0)","(8.0, 13.0, 12.085714285714285)","(51.0, 180.0, 144.0)","(101.0, 200.0, 140.0)","(21.0, 38.0, 36.769230769230774)","(101.0, 200.0, 170.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 14:55:37.453596,"(3.1, 3.9, 3.88)","(101.0, 200.0, 153.33333333333334)","(2.3, 2.98, 2.82)","(6.0, 7.8, 7.4)","(10.0, 13.5, 12.344262295081966)","(31.0, 36.0, 34.0)","(101.0, 210.0, 160.0)","(8.0, 13.0, 12.085714285714285)","(51.0, 180.0, 144.0)","(101.0, 200.0, 140.0)","(21.0, 38.0, 36.769230769230774)","(101.0, 200.0, 170.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 14:55:38.964508,"(3.1, 3.9, 3.88)","(101.0, 200.0, 153.33333333333334)","(2.3, 2.98, 2.82)","(6.0, 7.8, 7.4)","(10.0, 13.5, 12.344262295081966)","(31.0, 36.0, 34.0)","(101.0, 210.0, 160.0)","(8.0, 13.0, 12.085714285714285)","(51.0, 180.0, 144.0)","(101.0, 200.0, 140.0)","(21.0, 38.0, 36.769230769230774)","(101.0, 200.0, 120.0)","(101.0, 210.0, 145.0)","(101.0, 200.0, 140.0)"
08-01-2023 14:55:40.439798,"(3.1, 3.9, 3.88)","(101.0, 200.0, 170.0)","(2.3, 2.98, 2.82)","(6.0, 7.8, 7.4)","(10.0, 13.5, 12.344262295081966)","(31.0, 36.0, 34.0)","(101.0, 210.0, 160.0)","(8.0, 13.0, 12.085714285714285)","(51.0, 180.0, 144.0)","(101.0, 200.0, 140.0)","(21.0, 38.0, 36.769230769230774)","(101.0, 200.0, 120.0)","(101.0, 210.0, 145.0)","(101.0, 200.0, 140.0)"
08-01-2023 14:55:41.937095,"(3.1, 3.9, 3.88)","(101.0, 200.0, 153.33333333333334)","(2.3, 2.98, 2.82)","(6.0, 7.8, 7.4)","(10.0, 13.5, 12.344262295081966)","(31.0, 36.0, 34.0)","(101.0, 210.0, 160.0)","(8.0, 13.0, 12.085714285714285)","(51.0, 180.0, 117.5)","(101.0, 200.0, 140.0)","(21.0, 38.0, 33.0)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 14:55:43.376726,"(3.1, 3.9, 3.88)","(101.0, 200.0, 153.33333333333334)","(2.3, 2.98, 2.82)","(6.0, 7.8, 7.4)","(10.0, 13.5, 12.344262295081966)","(31.0, 36.0, 34.0)","(101.0, 210.0, 160.0)","(8.0, 13.0, 11.933333333333334)","(51.0, 180.0, 117.5)","(101.0, 200.0, 140.0)","(21.0, 38.0, 33.0)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 14:55:44.903230,"(3.1, 3.9, 3.88)","(101.0, 200.0, 153.33333333333334)","(2.3, 2.98, 2.82)","(6.0, 7.8, 7.4)","(10.0, 13.5, 12.344262295081966)","(31.0, 36.0, 34.0)","(101.0, 210.0, 160.0)","(8.0, 13.0, 12.36)","(51.0, 180.0, 117.5)","(101.0, 200.0, 140.0)","(21.0, 38.0, 33.0)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 14:55:46.477980,"(3.1, 3.9, 3.889)","(101.0, 200.0, 153.33333333333334)","(2.3, 2.98, 2.82)","(6.0, 7.8, 7.4)","(10.0, 13.5, 12.344262295081966)","(31.0, 36.0, 34.0)","(101.0, 210.0, 160.0)","(8.0, 13.0, 12.36)","(51.0, 180.0, 130.0)","(101.0, 200.0, 140.0)","(21.0, 38.0, 33.0)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 14:55:48.001067,"(3.1, 3.9, 3.7333333333333334)","(101.0, 200.0, 153.33333333333334)","(2.3, 2.98, 2.82)","(6.0, 7.8, 7.4)","(10.0, 13.5, 12.344262295081966)","(31.0, 36.0, 34.0)","(101.0, 210.0, 160.0)","(8.0, 13.0, 12.36)","(51.0, 180.0, 130.0)","(101.0, 200.0, 140.0)","(21.0, 38.0, 33.0)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 14:55:49.705716,"(3.1, 3.9, 3.814285714285714)","(101.0, 200.0, 153.33333333333334)","(2.3, 2.98, 2.82)","(6.0, 7.8, 7.4)","(10.0, 13.5, 12.344262295081966)","(31.0, 36.0, 34.0)","(101.0, 210.0, 160.0)","(8.0, 13.0, 12.36)","(51.0, 180.0, 130.0)","(101.0, 200.0, 140.0)","(21.0, 38.0, 33.0)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 14:55:51.322719,"(3.1, 3.9, 3.814285714285714)","(101.0, 200.0, 153.33333333333334)","(2.3, 2.98, 2.82)","(6.0, 7.8, 7.4)","(10.0, 13.5, 12.344262295081966)","(31.0, 36.0, 34.0)","(101.0, 210.0, 160.0)","(8.0, 13.0, 12.36)","(51.0, 180.0, 130.0)","(101.0, 200.0, 140.0)","(21.0, 38.0, 33.0)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 14:55:53.175149,"(3.1, 3.9, 3.814285714285714)","(101.0, 200.0, 153.33333333333334)","(2.3, 2.98, 2.82)","(6.0, 7.8, 7.4)","(10.0, 13.5, 12.344262295081966)","(31.0, 36.0, 34.0)","(101.0, 210.0, 160.0)","(8.0, 13.0, 12.623529411764707)","(51.0, 180.0, 130.0)","(101.0, 200.0, 155.0)","(21.0, 38.0, 33.0)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 14:55:54.989845,"(3.1, 3.9, 3.814285714285714)","(101.0, 200.0, 153.33333333333334)","(2.3, 2.98, 2.82)","(6.0, 7.8, 7.4)","(10.0, 13.5, 12.344262295081966)","(31.0, 36.0, 34.0)","(101.0, 210.0, 160.0)","(8.0, 13.0, 12.623529411764707)","(51.0, 180.0, 130.0)","(101.0, 200.0, 155.0)","(21.0, 38.0, 33.0)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 14:55:56.546943,"(3.1, 3.9, 3.814285714285714)","(101.0, 200.0, 153.33333333333334)","(2.3, 2.98, 2.82)","(6.0, 7.8, 7.4)","(10.0, 13.5, 12.344262295081966)","(31.0, 36.0, 34.0)","(101.0, 210.0, 160.0)","(8.0, 13.0, 12.623529411764707)","(51.0, 180.0, 130.0)","(101.0, 200.0, 155.0)","(21.0, 38.0, 33.0)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 14:55:58.105189,"(3.1, 3.9, 3.814285714285714)","(101.0, 200.0, 153.33333333333334)","(2.3, 2.98, 2.82)","(6.0, 7.8, 7.4)","(10.0, 13.5, 12.344262295081966)","(31.0, 36.0, 34.0)","(101.0, 210.0, 160.0)","(8.0, 13.0, 12.721739130434782)","(51.0, 180.0, 130.0)","(101.0, 200.0, 155.0)","(21.0, 38.0, 33.0)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 14:55:59.633618,"(3.1, 3.9, 3.814285714285714)","(101.0, 200.0, 153.33333333333334)","(2.3, 2.98, 2.82)","(6.0, 7.8, 7.4)","(10.0, 13.5, 12.344262295081966)","(31.0, 36.0, 34.0)","(101.0, 210.0, 160.0)","(8.0, 13.0, 12.384615384615385)","(51.0, 180.0, 130.0)","(101.0, 200.0, 155.0)","(21.0, 38.0, 33.0)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 14:56:01.178005,"(3.1, 3.9, 3.814285714285714)","(101.0, 200.0, 153.33333333333334)","(2.3, 2.98, 2.82)","(6.0, 7.8, 7.4)","(10.0, 13.5, 12.344262295081966)","(31.0, 36.0, 34.0)","(101.0, 210.0, 160.0)","(8.0, 13.0, 12.644444444444444)","(51.0, 180.0, 130.0)","(101.0, 200.0, 155.0)","(21.0, 38.0, 33.0)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 14:56:02.734345,"(3.1, 3.9, 3.814285714285714)","(101.0, 200.0, 153.33333333333334)","(2.3, 2.98, 2.82)","(6.0, 7.8, 7.4)","(10.0, 13.5, 12.344262295081966)","(31.0, 36.0, 34.0)","(101.0, 210.0, 160.0)","(8.0, 13.0, 12.142857142857142)","(51.0, 180.0, 130.0)","(101.0, 200.0, 155.0)","(21.0, 38.0, 33.0)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 14:56:04.342880,"(3.1, 3.9, 3.814285714285714)","(101.0, 200.0, 153.33333333333334)","(2.3, 2.98, 2.82)","(6.0, 7.8, 7.646153846153846)","(10.0, 13.5, 12.344262295081966)","(31.0, 36.0, 34.0)","(101.0, 210.0, 160.0)","(8.0, 13.0, 12.142857142857142)","(51.0, 180.0, 130.0)","(101.0, 200.0, 155.0)","(21.0, 38.0, 33.0)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 14:56:05.900744,"(3.1, 3.9, 3.814285714285714)","(101.0, 200.0, 153.33333333333334)","(2.3, 2.98, 2.82)","(6.0, 7.8, 7.646153846153846)","(10.0, 13.5, 12.344262295081966)","(31.0, 36.0, 34.0)","(101.0, 210.0, 160.0)","(8.0, 13.0, 14.166666666666668)","(51.0, 180.0, 130.0)","(101.0, 200.0, 155.0)","(21.0, 38.0, 33.0)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 14:56:07.420013,"(3.1, 3.9, 3.814285714285714)","(101.0, 200.0, 153.33333333333334)","(2.3, 2.98, 2.82)","(6.0, 7.8, 7.646153846153846)","(10.0, 13.5, 12.344262295081966)","(31.0, 36.0, 34.0)","(101.0, 210.0, 160.0)","(8.0, 15.0, 14.166666666666668)","(51.0, 180.0, 130.0)","(101.0, 200.0, 155.0)","(21.0, 38.0, 33.0)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 14:56:08.888437,"(3.1, 3.9, 3.814285714285714)","(101.0, 200.0, 153.33333333333334)","(2.3, 2.98, 2.82)","(6.0, 7.8, 7.646153846153846)","(10.0, 13.5, 12.344262295081966)","(31.0, 36.0, 34.0)","(101.0, 210.0, 160.0)","(8.0, 15.0, 12.272727272727273)","(51.0, 180.0, 130.0)","(101.0, 200.0, 155.0)","(21.0, 38.0, 33.0)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 14:56:10.371617,"(3.1, 3.9, 3.814285714285714)","(101.0, 200.0, 153.33333333333334)","(2.3, 2.98, 2.82)","(6.0, 7.8, 7.646153846153846)","(10.0, 13.5, 12.344262295081966)","(31.0, 36.0, 34.0)","(101.0, 210.0, 160.0)","(8.0, 15.0, 12.272727272727273)","(51.0, 180.0, 130.0)","(101.0, 200.0, 155.0)","(21.0, 38.0, 33.0)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 14:56:11.877596,"(3.1, 3.9, 3.6142857142857143)","(101.0, 200.0, 153.33333333333334)","(2.3, 2.98, 2.811111111111111)","(6.0, 7.8, 7.725)","(10.0, 13.5, 12.344262295081966)","(31.0, 36.0, 34.5)","(101.0, 210.0, 160.0)","(8.0, 15.0, 11.73076923076923)","(51.0, 180.0, 130.0)","(101.0, 200.0, 155.0)","(21.0, 38.0, 33.0)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 14:56:13.399476,"(3.1, 4.2, 3.6285714285714286)","(101.0, 200.0, 153.33333333333334)","(2.3, 3.0, 2.811111111111111)","(6.0, 7.8, 7.725)","(10.0, 13.5, 12.344262295081966)","(31.0, 36.0, 34.5)","(101.0, 210.0, 160.0)","(8.0, 14.5, 11.73076923076923)","(51.0, 180.0, 130.0)","(101.0, 200.0, 155.0)","(21.0, 38.0, 33.0)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 14:56:14.944027,"(3.1, 4.2, 3.6277777777777778)","(101.0, 200.0, 153.33333333333334)","(2.3, 3.0, 2.811111111111111)","(6.0, 7.8, 7.725)","(10.0, 13.5, 12.344262295081966)","(31.0, 36.0, 34.285714285714285)","(101.0, 210.0, 160.0)","(8.0, 14.5, 11.73076923076923)","(51.0, 180.0, 130.0)","(101.0, 200.0, 155.0)","(21.0, 38.0, 33.0)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 14:56:16.405287,"(3.1, 4.2, 3.6277777777777778)","(101.0, 200.0, 153.33333333333334)","(2.3, 3.0, 2.811111111111111)","(6.0, 7.8, 7.711111111111111)","(10.0, 13.5, 12.344262295081966)","(31.0, 36.0, 34.285714285714285)","(101.0, 210.0, 160.0)","(8.0, 14.5, 12.25)","(51.0, 180.0, 130.0)","(101.0, 200.0, 155.0)","(21.0, 38.0, 33.0)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 14:56:17.852407,"(3.1, 4.2, 3.685)","(101.0, 200.0, 153.33333333333334)","(2.3, 3.0, 2.811111111111111)","(6.0, 7.8, 7.711111111111111)","(10.0, 13.5, 12.344262295081966)","(31.0, 36.0, 34.285714285714285)","(101.0, 210.0, 160.0)","(8.0, 14.5, 12.25)","(51.0, 180.0, 130.0)","(101.0, 200.0, 155.0)","(21.0, 38.0, 33.0)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 14:56:19.290299,"(3.1, 4.2, 3.685)","(101.0, 200.0, 153.33333333333334)","(2.3, 3.0, 2.803086419753086)","(6.0, 7.8, 7.338461538461538)","(10.0, 13.5, 12.344262295081966)","(31.0, 36.0, 33.42857142857143)","(101.0, 210.0, 160.0)","(8.0, 14.5, 12.25)","(51.0, 180.0, 130.0)","(101.0, 200.0, 155.0)","(21.0, 38.0, 33.0)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
