,Homebush Leah,Homebush Bun,Homebush Classy,Brendon Baxter,Smash Jagger,Wandering Star,Lucky Luciano
1059,"[datetime.datetime(2022, 11, 28, 10, 30, 55, 813537), 3.4, 8.0]","[datetime.datetime(2022, 11, 28, 10, 30, 55, 813537), 8.5, 17.0]","[datetime.datetime(2022, 11, 28, 10, 30, 55, 813537), 15.0, 130.0]","[datetime.datetime(2022, 11, 28, 10, 30, 55, 813537), 5.0, 13.0]","[datetime.datetime(2022, 11, 28, 10, 30, 55, 813537), 5.0, 6.6]","[datetime.datetime(2022, 11, 28, 10, 30, 55, 813537), 2.6, 3.8]","[datetime.datetime(2022, 11, 28, 10, 30, 55, 813537), 21.0, 240.0]"
1060,"[datetime.datetime(2022, 11, 28, 10, 30, 56, 938640), 3.4, 8.0]","[datetime.datetime(2022, 11, 28, 10, 30, 56, 938640), 8.5, 17.0]","[datetime.datetime(2022, 11, 28, 10, 30, 56, 938640), 15.0, 130.0]","[datetime.datetime(2022, 11, 28, 10, 30, 56, 938640), 5.0, 13.0]","[datetime.datetime(2022, 11, 28, 10, 30, 56, 938640), 5.0, 6.6]","[datetime.datetime(2022, 11, 28, 10, 30, 56, 938640), 2.6, 3.8]","[datetime.datetime(2022, 11, 28, 10, 30, 56, 938640), 21.0, 240.0]"
1061,"[datetime.datetime(2022, 11, 28, 10, 30, 58, 48881), 3.4, 8.0]","[datetime.datetime(2022, 11, 28, 10, 30, 58, 48881), 8.5, 17.0]","[datetime.datetime(2022, 11, 28, 10, 30, 58, 48881), 15.0, 130.0]","[datetime.datetime(2022, 11, 28, 10, 30, 58, 48881), 5.0, 13.0]","[datetime.datetime(2022, 11, 28, 10, 30, 58, 48881), 5.0, 6.6]","[datetime.datetime(2022, 11, 28, 10, 30, 58, 48881), 2.6, 3.8]","[datetime.datetime(2022, 11, 28, 10, 30, 58, 48881), 21.0, 240.0]"
1062,"[datetime.datetime(2022, 11, 28, 10, 30, 59, 161006), 3.4, 8.0]","[datetime.datetime(2022, 11, 28, 10, 30, 59, 161006), 8.5, 17.0]","[datetime.datetime(2022, 11, 28, 10, 30, 59, 161006), 15.0, 130.0]","[datetime.datetime(2022, 11, 28, 10, 30, 59, 161006), 5.0, 13.0]","[datetime.datetime(2022, 11, 28, 10, 30, 59, 161006), 5.0, 6.6]","[datetime.datetime(2022, 11, 28, 10, 30, 59, 161006), 2.6, 3.8]","[datetime.datetime(2022, 11, 28, 10, 30, 59, 161006), 21.0, 240.0]"
1063,"[datetime.datetime(2022, 11, 28, 10, 31, 0, 273974), 3.4, 8.0]","[datetime.datetime(2022, 11, 28, 10, 31, 0, 273974), 8.5, 17.0]","[datetime.datetime(2022, 11, 28, 10, 31, 0, 273974), 15.0, 130.0]","[datetime.datetime(2022, 11, 28, 10, 31, 0, 273974), 5.0, 13.0]","[datetime.datetime(2022, 11, 28, 10, 31, 0, 273974), 5.0, 6.6]","[datetime.datetime(2022, 11, 28, 10, 31, 0, 273974), 2.6, 3.8]","[datetime.datetime(2022, 11, 28, 10, 31, 0, 273974), 21.0, 240.0]"
1064,"[datetime.datetime(2022, 11, 28, 10, 31, 1, 386351), 3.4, 8.0]","[datetime.datetime(2022, 11, 28, 10, 31, 1, 386351), 8.5, 17.0]","[datetime.datetime(2022, 11, 28, 10, 31, 1, 386351), 15.0, 130.0]","[datetime.datetime(2022, 11, 28, 10, 31, 1, 386351), 5.0, 13.0]","[datetime.datetime(2022, 11, 28, 10, 31, 1, 386351), 5.0, 6.6]","[datetime.datetime(2022, 11, 28, 10, 31, 1, 386351), 2.6, 3.8]","[datetime.datetime(2022, 11, 28, 10, 31, 1, 386351), 21.0, 240.0]"
1065,"[datetime.datetime(2022, 11, 28, 10, 31, 2, 510031), 3.4, 8.0]","[datetime.datetime(2022, 11, 28, 10, 31, 2, 510031), 8.5, 17.0]","[datetime.datetime(2022, 11, 28, 10, 31, 2, 510031), 15.0, 130.0]","[datetime.datetime(2022, 11, 28, 10, 31, 2, 510031), 5.0, 13.0]","[datetime.datetime(2022, 11, 28, 10, 31, 2, 510031), 5.0, 6.6]","[datetime.datetime(2022, 11, 28, 10, 31, 2, 510031), 2.6, 3.8]","[datetime.datetime(2022, 11, 28, 10, 31, 2, 510031), 21.0, 240.0]"
1066,"[datetime.datetime(2022, 11, 28, 10, 31, 3, 623095), 3.4, 8.0]","[datetime.datetime(2022, 11, 28, 10, 31, 3, 623095), 8.5, 17.0]","[datetime.datetime(2022, 11, 28, 10, 31, 3, 623095), 15.0, 130.0]","[datetime.datetime(2022, 11, 28, 10, 31, 3, 623095), 5.0, 13.0]","[datetime.datetime(2022, 11, 28, 10, 31, 3, 623095), 5.0, 6.6]","[datetime.datetime(2022, 11, 28, 10, 31, 3, 623095), 2.6, 3.8]","[datetime.datetime(2022, 11, 28, 10, 31, 3, 623095), 21.0, 240.0]"
1067,"[datetime.datetime(2022, 11, 28, 10, 31, 4, 739211), 3.4, 8.0]","[datetime.datetime(2022, 11, 28, 10, 31, 4, 739211), 8.5, 17.0]","[datetime.datetime(2022, 11, 28, 10, 31, 4, 739211), 15.0, 130.0]","[datetime.datetime(2022, 11, 28, 10, 31, 4, 739211), 5.0, 13.0]","[datetime.datetime(2022, 11, 28, 10, 31, 4, 739211), 5.0, 6.6]","[datetime.datetime(2022, 11, 28, 10, 31, 4, 739211), 2.6, 3.8]","[datetime.datetime(2022, 11, 28, 10, 31, 4, 739211), 21.0, 240.0]"
1068,"[datetime.datetime(2022, 11, 28, 10, 31, 5, 851326), 3.4, 8.0]","[datetime.datetime(2022, 11, 28, 10, 31, 5, 851326), 8.5, 17.0]","[datetime.datetime(2022, 11, 28, 10, 31, 5, 851326), 15.0, 130.0]","[datetime.datetime(2022, 11, 28, 10, 31, 5, 851326), 5.0, 13.0]","[datetime.datetime(2022, 11, 28, 10, 31, 5, 851326), 5.0, 6.6]","[datetime.datetime(2022, 11, 28, 10, 31, 5, 851326), 2.6, 3.8]","[datetime.datetime(2022, 11, 28, 10, 31, 5, 851326), 21.0, 240.0]"
1069,"[datetime.datetime(2022, 11, 28, 10, 31, 6, 971180), 3.4, 8.0]","[datetime.datetime(2022, 11, 28, 10, 31, 6, 971180), 8.5, 17.0]","[datetime.datetime(2022, 11, 28, 10, 31, 6, 971180), 15.0, 130.0]","[datetime.datetime(2022, 11, 28, 10, 31, 6, 971180), 5.0, 13.0]","[datetime.datetime(2022, 11, 28, 10, 31, 6, 971180), 5.0, 6.6]","[datetime.datetime(2022, 11, 28, 10, 31, 6, 971180), 2.6, 3.8]","[datetime.datetime(2022, 11, 28, 10, 31, 6, 971180), 21.0, 240.0]"
1070,"[datetime.datetime(2022, 11, 28, 10, 31, 8, 80831), 3.4, 8.0]","[datetime.datetime(2022, 11, 28, 10, 31, 8, 80831), 8.5, 17.0]","[datetime.datetime(2022, 11, 28, 10, 31, 8, 80831), 15.0, 130.0]","[datetime.datetime(2022, 11, 28, 10, 31, 8, 80831), 5.0, 13.0]","[datetime.datetime(2022, 11, 28, 10, 31, 8, 80831), 5.0, 6.6]","[datetime.datetime(2022, 11, 28, 10, 31, 8, 80831), 2.6, 3.8]","[datetime.datetime(2022, 11, 28, 10, 31, 8, 80831), 21.0, 240.0]"
1071,"[datetime.datetime(2022, 11, 28, 10, 31, 9, 204233), 3.4, 8.0]","[datetime.datetime(2022, 11, 28, 10, 31, 9, 204233), 8.5, 17.0]","[datetime.datetime(2022, 11, 28, 10, 31, 9, 204233), 15.0, 130.0]","[datetime.datetime(2022, 11, 28, 10, 31, 9, 204233), 5.0, 13.0]","[datetime.datetime(2022, 11, 28, 10, 31, 9, 204233), 5.0, 6.6]","[datetime.datetime(2022, 11, 28, 10, 31, 9, 204233), 2.6, 3.8]","[datetime.datetime(2022, 11, 28, 10, 31, 9, 204233), 21.0, 240.0]"
1072,"[datetime.datetime(2022, 11, 28, 10, 31, 10, 359836), 3.4, 8.0]","[datetime.datetime(2022, 11, 28, 10, 31, 10, 359836), 8.5, 17.0]","[datetime.datetime(2022, 11, 28, 10, 31, 10, 359836), 15.0, 130.0]","[datetime.datetime(2022, 11, 28, 10, 31, 10, 359836), 5.0, 13.0]","[datetime.datetime(2022, 11, 28, 10, 31, 10, 359836), 5.0, 6.6]","[datetime.datetime(2022, 11, 28, 10, 31, 10, 359836), 2.6, 3.8]","[datetime.datetime(2022, 11, 28, 10, 31, 10, 359836), 21.0, 240.0]"
1073,"[datetime.datetime(2022, 11, 28, 10, 31, 11, 478437), 3.4, 8.0]","[datetime.datetime(2022, 11, 28, 10, 31, 11, 478437), 8.5, 17.0]","[datetime.datetime(2022, 11, 28, 10, 31, 11, 478437), 15.0, 130.0]","[datetime.datetime(2022, 11, 28, 10, 31, 11, 478437), 5.0, 13.0]","[datetime.datetime(2022, 11, 28, 10, 31, 11, 478437), 5.0, 6.6]","[datetime.datetime(2022, 11, 28, 10, 31, 11, 478437), 2.6, 3.8]","[datetime.datetime(2022, 11, 28, 10, 31, 11, 478437), 21.0, 240.0]"
1074,"[datetime.datetime(2022, 11, 28, 10, 31, 12, 623125), 3.4, 8.0]","[datetime.datetime(2022, 11, 28, 10, 31, 12, 623125), 8.5, 17.0]","[datetime.datetime(2022, 11, 28, 10, 31, 12, 623125), 15.0, 130.0]","[datetime.datetime(2022, 11, 28, 10, 31, 12, 623125), 5.0, 13.0]","[datetime.datetime(2022, 11, 28, 10, 31, 12, 623125), 5.0, 6.4]","[datetime.datetime(2022, 11, 28, 10, 31, 12, 623125), 2.6, 3.8]","[datetime.datetime(2022, 11, 28, 10, 31, 12, 623125), 21.0, 240.0]"
1075,"[datetime.datetime(2022, 11, 28, 10, 31, 13, 750931), 3.4, 8.0]","[datetime.datetime(2022, 11, 28, 10, 31, 13, 750931), 8.5, 17.0]","[datetime.datetime(2022, 11, 28, 10, 31, 13, 750931), 15.0, 130.0]","[datetime.datetime(2022, 11, 28, 10, 31, 13, 750931), 5.0, 13.0]","[datetime.datetime(2022, 11, 28, 10, 31, 13, 750931), 5.0, 6.4]","[datetime.datetime(2022, 11, 28, 10, 31, 13, 750931), 2.6, 3.8]","[datetime.datetime(2022, 11, 28, 10, 31, 13, 750931), 21.0, 240.0]"
1076,"[datetime.datetime(2022, 11, 28, 10, 31, 14, 869345), 3.4, 8.0]","[datetime.datetime(2022, 11, 28, 10, 31, 14, 869345), 8.5, 17.0]","[datetime.datetime(2022, 11, 28, 10, 31, 14, 869345), 15.0, 130.0]","[datetime.datetime(2022, 11, 28, 10, 31, 14, 869345), 5.0, 13.0]","[datetime.datetime(2022, 11, 28, 10, 31, 14, 869345), 5.0, 6.4]","[datetime.datetime(2022, 11, 28, 10, 31, 14, 869345), 2.6, 3.8]","[datetime.datetime(2022, 11, 28, 10, 31, 14, 869345), 21.0, 240.0]"
1077,"[datetime.datetime(2022, 11, 28, 10, 31, 16, 7825), 3.4, 8.0]","[datetime.datetime(2022, 11, 28, 10, 31, 16, 7825), 8.5, 17.0]","[datetime.datetime(2022, 11, 28, 10, 31, 16, 7825), 15.0, 130.0]","[datetime.datetime(2022, 11, 28, 10, 31, 16, 7825), 5.0, 13.0]","[datetime.datetime(2022, 11, 28, 10, 31, 16, 7825), 5.0, 6.4]","[datetime.datetime(2022, 11, 28, 10, 31, 16, 7825), 2.6, 3.8]","[datetime.datetime(2022, 11, 28, 10, 31, 16, 7825), 21.0, 240.0]"
1078,"[datetime.datetime(2022, 11, 28, 10, 31, 17, 127592), 3.4, 8.0]","[datetime.datetime(2022, 11, 28, 10, 31, 17, 127592), 8.5, 17.0]","[datetime.datetime(2022, 11, 28, 10, 31, 17, 127592), 15.0, 130.0]","[datetime.datetime(2022, 11, 28, 10, 31, 17, 127592), 5.0, 13.0]","[datetime.datetime(2022, 11, 28, 10, 31, 17, 127592), 5.0, 6.4]","[datetime.datetime(2022, 11, 28, 10, 31, 17, 127592), 2.6, 3.8]","[datetime.datetime(2022, 11, 28, 10, 31, 17, 127592), 21.0, 240.0]"
1079,"[datetime.datetime(2022, 11, 28, 10, 31, 18, 268830), 3.4, 8.0]","[datetime.datetime(2022, 11, 28, 10, 31, 18, 268830), 8.5, 17.0]","[datetime.datetime(2022, 11, 28, 10, 31, 18, 268830), 15.0, 130.0]","[datetime.datetime(2022, 11, 28, 10, 31, 18, 268830), 5.0, 13.0]","[datetime.datetime(2022, 11, 28, 10, 31, 18, 268830), 5.0, 6.4]","[datetime.datetime(2022, 11, 28, 10, 31, 18, 268830), 2.6, 3.8]","[datetime.datetime(2022, 11, 28, 10, 31, 18, 268830), 21.0, 240.0]"
1080,"[datetime.datetime(2022, 11, 28, 10, 31, 19, 404753), 3.4, 8.0]","[datetime.datetime(2022, 11, 28, 10, 31, 19, 404753), 8.5, 17.0]","[datetime.datetime(2022, 11, 28, 10, 31, 19, 404753), 15.0, 130.0]","[datetime.datetime(2022, 11, 28, 10, 31, 19, 404753), 5.0, 13.0]","[datetime.datetime(2022, 11, 28, 10, 31, 19, 404753), 5.0, 6.4]","[datetime.datetime(2022, 11, 28, 10, 31, 19, 404753), 2.6, 3.8]","[datetime.datetime(2022, 11, 28, 10, 31, 19, 404753), 21.0, 240.0]"
1081,"[datetime.datetime(2022, 11, 28, 10, 31, 20, 556312), 3.4, 8.0]","[datetime.datetime(2022, 11, 28, 10, 31, 20, 556312), 8.5, 17.0]","[datetime.datetime(2022, 11, 28, 10, 31, 20, 556312), 15.0, 130.0]","[datetime.datetime(2022, 11, 28, 10, 31, 20, 556312), 5.0, 13.0]","[datetime.datetime(2022, 11, 28, 10, 31, 20, 556312), 5.0, 6.4]","[datetime.datetime(2022, 11, 28, 10, 31, 20, 556312), 2.6, 3.8]","[datetime.datetime(2022, 11, 28, 10, 31, 20, 556312), 21.0, 240.0]"
1082,"[datetime.datetime(2022, 11, 28, 10, 31, 21, 708060), 3.4, 8.0]","[datetime.datetime(2022, 11, 28, 10, 31, 21, 708060), 8.5, 17.0]","[datetime.datetime(2022, 11, 28, 10, 31, 21, 708060), 16.0, 130.0]","[datetime.datetime(2022, 11, 28, 10, 31, 21, 708060), 4.8, 13.0]","[datetime.datetime(2022, 11, 28, 10, 31, 21, 708060), 4.8, 6.4]","[datetime.datetime(2022, 11, 28, 10, 31, 21, 708060), 2.6, 3.8]","[datetime.datetime(2022, 11, 28, 10, 31, 21, 708060), 21.0, 240.0]"
1083,"[datetime.datetime(2022, 11, 28, 10, 31, 22, 841031), 3.4, 8.0]","[datetime.datetime(2022, 11, 28, 10, 31, 22, 841031), 8.5, 17.0]","[datetime.datetime(2022, 11, 28, 10, 31, 22, 841031), 16.0, 130.0]","[datetime.datetime(2022, 11, 28, 10, 31, 22, 841031), 4.8, 13.0]","[datetime.datetime(2022, 11, 28, 10, 31, 22, 841031), 4.8, 7.6]","[datetime.datetime(2022, 11, 28, 10, 31, 22, 841031), 2.6, 3.8]","[datetime.datetime(2022, 11, 28, 10, 31, 22, 841031), 21.0, 240.0]"
1084,"[datetime.datetime(2022, 11, 28, 10, 31, 23, 962360), 3.4, 8.0]","[datetime.datetime(2022, 11, 28, 10, 31, 23, 962360), 8.5, 17.0]","[datetime.datetime(2022, 11, 28, 10, 31, 23, 962360), 16.0, 130.0]","[datetime.datetime(2022, 11, 28, 10, 31, 23, 962360), 4.8, 13.0]","[datetime.datetime(2022, 11, 28, 10, 31, 23, 962360), 4.8, 7.6]","[datetime.datetime(2022, 11, 28, 10, 31, 23, 962360), 2.6, 3.8]","[datetime.datetime(2022, 11, 28, 10, 31, 23, 962360), 21.0, 240.0]"
1085,"[datetime.datetime(2022, 11, 28, 10, 31, 25, 124675), 3.4, 8.0]","[datetime.datetime(2022, 11, 28, 10, 31, 25, 124675), 8.5, 17.0]","[datetime.datetime(2022, 11, 28, 10, 31, 25, 124675), 16.0, 130.0]","[datetime.datetime(2022, 11, 28, 10, 31, 25, 124675), 4.8, 13.0]","[datetime.datetime(2022, 11, 28, 10, 31, 25, 124675), 4.8, 7.6]","[datetime.datetime(2022, 11, 28, 10, 31, 25, 124675), 2.6, 3.8]","[datetime.datetime(2022, 11, 28, 10, 31, 25, 124675), 21.0, 240.0]"
1086,"[datetime.datetime(2022, 11, 28, 10, 31, 26, 266537), 3.4, 8.0]","[datetime.datetime(2022, 11, 28, 10, 31, 26, 266537), 8.5, 17.0]","[datetime.datetime(2022, 11, 28, 10, 31, 26, 266537), 16.0, 130.0]","[datetime.datetime(2022, 11, 28, 10, 31, 26, 266537), 4.8, 13.0]","[datetime.datetime(2022, 11, 28, 10, 31, 26, 266537), 4.8, 7.6]","[datetime.datetime(2022, 11, 28, 10, 31, 26, 266537), 2.6, 3.8]","[datetime.datetime(2022, 11, 28, 10, 31, 26, 266537), 21.0, 240.0]"
1087,"[datetime.datetime(2022, 11, 28, 10, 31, 27, 385040), 3.4, 8.0]","[datetime.datetime(2022, 11, 28, 10, 31, 27, 385040), 8.5, 17.0]","[datetime.datetime(2022, 11, 28, 10, 31, 27, 385040), 16.0, 130.0]","[datetime.datetime(2022, 11, 28, 10, 31, 27, 385040), 4.8, 13.0]","[datetime.datetime(2022, 11, 28, 10, 31, 27, 385040), 4.8, 7.6]","[datetime.datetime(2022, 11, 28, 10, 31, 27, 385040), 2.6, 3.8]","[datetime.datetime(2022, 11, 28, 10, 31, 27, 385040), 21.0, 240.0]"
1088,"[datetime.datetime(2022, 11, 28, 10, 31, 28, 548920), 3.4, 8.0]","[datetime.datetime(2022, 11, 28, 10, 31, 28, 548920), 8.5, 17.0]","[datetime.datetime(2022, 11, 28, 10, 31, 28, 548920), 16.0, 130.0]","[datetime.datetime(2022, 11, 28, 10, 31, 28, 548920), 4.8, 13.0]","[datetime.datetime(2022, 11, 28, 10, 31, 28, 548920), 4.8, 7.6]","[datetime.datetime(2022, 11, 28, 10, 31, 28, 548920), 2.6, 3.8]","[datetime.datetime(2022, 11, 28, 10, 31, 28, 548920), 21.0, 240.0]"
1089,"[datetime.datetime(2022, 11, 28, 10, 31, 29, 690121), 3.4, 8.0]","[datetime.datetime(2022, 11, 28, 10, 31, 29, 690121), 8.5, 17.0]","[datetime.datetime(2022, 11, 28, 10, 31, 29, 690121), 16.0, 130.0]","[datetime.datetime(2022, 11, 28, 10, 31, 29, 690121), 4.8, 13.0]","[datetime.datetime(2022, 11, 28, 10, 31, 29, 690121), 4.8, 7.2]","[datetime.datetime(2022, 11, 28, 10, 31, 29, 690121), 2.6, 3.8]","[datetime.datetime(2022, 11, 28, 10, 31, 29, 690121), 21.0, 240.0]"
1090,"[datetime.datetime(2022, 11, 28, 10, 31, 30, 835362), 3.4, 8.0]","[datetime.datetime(2022, 11, 28, 10, 31, 30, 835362), 8.5, 17.0]","[datetime.datetime(2022, 11, 28, 10, 31, 30, 835362), 16.0, 130.0]","[datetime.datetime(2022, 11, 28, 10, 31, 30, 835362), 4.8, 13.0]","[datetime.datetime(2022, 11, 28, 10, 31, 30, 835362), 4.8, 7.2]","[datetime.datetime(2022, 11, 28, 10, 31, 30, 835362), 2.6, 3.8]","[datetime.datetime(2022, 11, 28, 10, 31, 30, 835362), 21.0, 240.0]"
1091,"[datetime.datetime(2022, 11, 28, 10, 31, 31, 965204), 3.4, 8.0]","[datetime.datetime(2022, 11, 28, 10, 31, 31, 965204), 8.5, 17.0]","[datetime.datetime(2022, 11, 28, 10, 31, 31, 965204), 16.0, 130.0]","[datetime.datetime(2022, 11, 28, 10, 31, 31, 965204), 4.8, 13.0]","[datetime.datetime(2022, 11, 28, 10, 31, 31, 965204), 4.8, 7.2]","[datetime.datetime(2022, 11, 28, 10, 31, 31, 965204), 2.6, 3.8]","[datetime.datetime(2022, 11, 28, 10, 31, 31, 965204), 21.0, 240.0]"
1092,"[datetime.datetime(2022, 11, 28, 10, 31, 33, 108181), 3.4, 8.0]","[datetime.datetime(2022, 11, 28, 10, 31, 33, 108181), 8.5, 17.0]","[datetime.datetime(2022, 11, 28, 10, 31, 33, 108181), 16.0, 130.0]","[datetime.datetime(2022, 11, 28, 10, 31, 33, 108181), 4.8, 13.0]","[datetime.datetime(2022, 11, 28, 10, 31, 33, 108181), 4.8, 7.2]","[datetime.datetime(2022, 11, 28, 10, 31, 33, 108181), 2.6, 3.8]","[datetime.datetime(2022, 11, 28, 10, 31, 33, 108181), 21.0, 240.0]"
1093,"[datetime.datetime(2022, 11, 28, 10, 31, 34, 282117), 3.4, 8.0]","[datetime.datetime(2022, 11, 28, 10, 31, 34, 282117), 8.5, 17.0]","[datetime.datetime(2022, 11, 28, 10, 31, 34, 282117), 16.0, 130.0]","[datetime.datetime(2022, 11, 28, 10, 31, 34, 282117), 4.8, 13.0]","[datetime.datetime(2022, 11, 28, 10, 31, 34, 282117), 4.8, 7.2]","[datetime.datetime(2022, 11, 28, 10, 31, 34, 282117), 2.6, 3.8]","[datetime.datetime(2022, 11, 28, 10, 31, 34, 282117), 21.0, 240.0]"
1094,"[datetime.datetime(2022, 11, 28, 10, 31, 35, 435369), 3.4, 8.0]","[datetime.datetime(2022, 11, 28, 10, 31, 35, 435369), 8.5, 17.0]","[datetime.datetime(2022, 11, 28, 10, 31, 35, 435369), 16.0, 130.0]","[datetime.datetime(2022, 11, 28, 10, 31, 35, 435369), 4.8, 13.0]","[datetime.datetime(2022, 11, 28, 10, 31, 35, 435369), 4.8, 7.2]","[datetime.datetime(2022, 11, 28, 10, 31, 35, 435369), 2.6, 3.8]","[datetime.datetime(2022, 11, 28, 10, 31, 35, 435369), 21.0, 240.0]"
1095,"[datetime.datetime(2022, 11, 28, 10, 31, 36, 577763), 3.4, 8.0]","[datetime.datetime(2022, 11, 28, 10, 31, 36, 577763), 8.5, 17.0]","[datetime.datetime(2022, 11, 28, 10, 31, 36, 577763), 16.0, 130.0]","[datetime.datetime(2022, 11, 28, 10, 31, 36, 577763), 4.8, 13.0]","[datetime.datetime(2022, 11, 28, 10, 31, 36, 577763), 4.8, 7.2]","[datetime.datetime(2022, 11, 28, 10, 31, 36, 577763), 2.6, 3.8]","[datetime.datetime(2022, 11, 28, 10, 31, 36, 577763), 21.0, 240.0]"
1096,"[datetime.datetime(2022, 11, 28, 10, 31, 37, 715665), 3.4, 8.0]","[datetime.datetime(2022, 11, 28, 10, 31, 37, 715665), 8.5, 17.0]","[datetime.datetime(2022, 11, 28, 10, 31, 37, 715665), 16.0, 120.0]","[datetime.datetime(2022, 11, 28, 10, 31, 37, 715665), 4.8, 13.0]","[datetime.datetime(2022, 11, 28, 10, 31, 37, 715665), 4.8, 7.2]","[datetime.datetime(2022, 11, 28, 10, 31, 37, 715665), 2.6, 3.8]","[datetime.datetime(2022, 11, 28, 10, 31, 37, 715665), 21.0, 240.0]"
1097,"[datetime.datetime(2022, 11, 28, 10, 31, 38, 851838), 3.4, 8.0]","[datetime.datetime(2022, 11, 28, 10, 31, 38, 851838), 8.5, 17.0]","[datetime.datetime(2022, 11, 28, 10, 31, 38, 851838), 16.0, 120.0]","[datetime.datetime(2022, 11, 28, 10, 31, 38, 851838), 4.8, 13.0]","[datetime.datetime(2022, 11, 28, 10, 31, 38, 851838), 4.8, 7.2]","[datetime.datetime(2022, 11, 28, 10, 31, 38, 851838), 2.6, 3.8]","[datetime.datetime(2022, 11, 28, 10, 31, 38, 851838), 21.0, 240.0]"
1098,"[datetime.datetime(2022, 11, 28, 10, 31, 39, 969134), 3.4, 8.0]","[datetime.datetime(2022, 11, 28, 10, 31, 39, 969134), 8.5, 17.5]","[datetime.datetime(2022, 11, 28, 10, 31, 39, 969134), 16.0, 120.0]","[datetime.datetime(2022, 11, 28, 10, 31, 39, 969134), 4.8, 13.0]","[datetime.datetime(2022, 11, 28, 10, 31, 39, 969134), 4.8, 7.2]","[datetime.datetime(2022, 11, 28, 10, 31, 39, 969134), 2.6, 3.55]","[datetime.datetime(2022, 11, 28, 10, 31, 39, 969134), 21.0, 240.0]"
1099,"[datetime.datetime(2022, 11, 28, 10, 31, 41, 78603), 3.4, 8.0]","[datetime.datetime(2022, 11, 28, 10, 31, 41, 78603), 8.5, 17.5]","[datetime.datetime(2022, 11, 28, 10, 31, 41, 78603), 16.0, 120.0]","[datetime.datetime(2022, 11, 28, 10, 31, 41, 78603), 4.8, 13.0]","[datetime.datetime(2022, 11, 28, 10, 31, 41, 78603), 4.8, 7.0]","[datetime.datetime(2022, 11, 28, 10, 31, 41, 78603), 2.6, 3.5]","[datetime.datetime(2022, 11, 28, 10, 31, 41, 78603), 21.0, 240.0]"
1100,"[datetime.datetime(2022, 11, 28, 10, 31, 42, 214726), 3.4, 8.0]","[datetime.datetime(2022, 11, 28, 10, 31, 42, 214726), 8.5, 17.5]","[datetime.datetime(2022, 11, 28, 10, 31, 42, 214726), 16.0, 120.0]","[datetime.datetime(2022, 11, 28, 10, 31, 42, 214726), 4.8, 13.0]","[datetime.datetime(2022, 11, 28, 10, 31, 42, 214726), 4.8, 6.8]","[datetime.datetime(2022, 11, 28, 10, 31, 42, 214726), 2.6, 3.5]","[datetime.datetime(2022, 11, 28, 10, 31, 42, 214726), 21.0, 240.0]"
1101,"[datetime.datetime(2022, 11, 28, 10, 31, 43, 334128), 3.4, 8.0]","[datetime.datetime(2022, 11, 28, 10, 31, 43, 334128), 8.5, 17.5]","[datetime.datetime(2022, 11, 28, 10, 31, 43, 334128), 16.0, 120.0]","[datetime.datetime(2022, 11, 28, 10, 31, 43, 334128), 4.8, 13.0]","[datetime.datetime(2022, 11, 28, 10, 31, 43, 334128), 4.8, 6.8]","[datetime.datetime(2022, 11, 28, 10, 31, 43, 334128), 2.6, 3.5]","[datetime.datetime(2022, 11, 28, 10, 31, 43, 334128), 21.0, 240.0]"
1102,"[datetime.datetime(2022, 11, 28, 10, 31, 44, 450643), 3.4, 8.0]","[datetime.datetime(2022, 11, 28, 10, 31, 44, 450643), 8.5, 17.5]","[datetime.datetime(2022, 11, 28, 10, 31, 44, 450643), 16.0, 120.0]","[datetime.datetime(2022, 11, 28, 10, 31, 44, 450643), 4.8, 13.0]","[datetime.datetime(2022, 11, 28, 10, 31, 44, 450643), 4.8, 6.8]","[datetime.datetime(2022, 11, 28, 10, 31, 44, 450643), 2.6, 3.5]","[datetime.datetime(2022, 11, 28, 10, 31, 44, 450643), 21.0, 240.0]"
1103,"[datetime.datetime(2022, 11, 28, 10, 31, 45, 566068), 3.4, 8.0]","[datetime.datetime(2022, 11, 28, 10, 31, 45, 566068), 8.5, 17.5]","[datetime.datetime(2022, 11, 28, 10, 31, 45, 566068), 16.0, 120.0]","[datetime.datetime(2022, 11, 28, 10, 31, 45, 566068), 4.8, 13.0]","[datetime.datetime(2022, 11, 28, 10, 31, 45, 566068), 4.8, 6.8]","[datetime.datetime(2022, 11, 28, 10, 31, 45, 566068), 2.6, 3.5]","[datetime.datetime(2022, 11, 28, 10, 31, 45, 566068), 21.0, 240.0]"
1104,"[datetime.datetime(2022, 11, 28, 10, 31, 46, 680532), 3.4, 8.0]","[datetime.datetime(2022, 11, 28, 10, 31, 46, 680532), 8.5, 17.5]","[datetime.datetime(2022, 11, 28, 10, 31, 46, 680532), 16.0, 120.0]","[datetime.datetime(2022, 11, 28, 10, 31, 46, 680532), 4.8, 13.0]","[datetime.datetime(2022, 11, 28, 10, 31, 46, 680532), 4.8, 6.8]","[datetime.datetime(2022, 11, 28, 10, 31, 46, 680532), 2.6, 3.5]","[datetime.datetime(2022, 11, 28, 10, 31, 46, 680532), 21.0, 240.0]"
