,Hillbilly Pickin,Interventionist,Lonely Rock,Rapid Impact,Sir Smitty,Spitfire,Tekapo,Jamrock,Apache Jewel,Kaisa,Lady Goodfellow,Among Us
08-12-2022 13:53:29.611798,"(14.0, 38.0, 36.0)","(31.0, 180.0, 132.5)","(71.0, 190.0, 163.33333333333331)","(31.0, 36.0, 31.783783783783782)","(6.5, 7.6, 7.581818181818182)","(2.5, 2.74, 2.795)","(31.0, 40.0, 38.0)","(5.5, 7.0, 6.8307692307692305)","(19.0, 55.0, 41.0)","(13.0, 22.0, 20.5)","(17.0, 27.0, 26.4)","(5.5, 8.2, 8.1)"
08-12-2022 13:53:31.210711,"(14.0, 38.0, 36.0)","(31.0, 180.0, 132.5)","(71.0, 190.0, 168.33333333333331)","(31.0, 36.0, 31.783783783783782)","(6.5, 7.8, 7.4799999999999995)","(2.5, 2.84, 2.814285714285714)","(31.0, 40.0, 38.0)","(5.5, 7.0, 6.8307692307692305)","(19.0, 55.0, 41.0)","(13.0, 22.0, 20.0)","(17.0, 27.0, 25.6)","(5.5, 8.2, 8.1)"
08-12-2022 13:53:32.942335,"(14.0, 36.0, 34.5)","(31.0, 180.0, 100.0)","(71.0, 180.0, 160.0)","(31.0, 36.0, 31.783783783783782)","(6.5, 7.6, 7.4799999999999995)","(2.5, 2.84, 2.715)","(31.0, 40.0, 36.10526315789474)","(5.5, 7.0, 6.8307692307692305)","(19.0, 55.0, 48.0)","(13.0, 21.0, 20.583333333333332)","(17.0, 28.0, 27.2)","(5.5, 8.2, 8.1)"
08-12-2022 13:53:34.630333,"(14.0, 36.0, 34.5)","(31.0, 180.0, 100.0)","(71.0, 180.0, 164.0)","(31.0, 36.0, 31.783783783783782)","(6.5, 7.6, 7.4799999999999995)","(2.5, 2.82, 2.794285714285714)","(31.0, 42.0, 36.10526315789474)","(5.5, 7.0, 6.8307692307692305)","(19.0, 55.0, 51.625)","(13.0, 21.0, 20.583333333333332)","(17.0, 28.0, 27.2)","(5.5, 8.2, 8.1)"
08-12-2022 13:53:36.206712,"(14.0, 36.0, 34.5)","(31.0, 180.0, 100.0)","(71.0, 180.0, 158.33333333333331)","(31.0, 36.0, 31.783783783783782)","(6.5, 7.6, 7.4799999999999995)","(2.5, 2.84, 2.795)","(31.0, 42.0, 38.0)","(5.5, 7.0, 6.8307692307692305)","(19.0, 55.0, 48.0)","(13.0, 21.0, 20.0)","(17.0, 28.0, 27.25)","(5.5, 8.2, 8.1)"
08-12-2022 13:53:37.787860,"(14.0, 36.0, 32.0)","(31.0, 180.0, 100.0)","(71.0, 170.0, 151.66666666666669)","(31.0, 36.0, 31.783783783783782)","(6.5, 7.6, 7.4799999999999995)","(2.5, 2.84, 2.705714285714286)","(31.0, 40.0, 38.0)","(5.5, 7.0, 6.8307692307692305)","(19.0, 55.0, 48.0)","(13.0, 21.0, 20.0)","(17.0, 28.0, 27.25)","(5.5, 8.2, 8.1)"
08-12-2022 13:53:39.390901,"(14.0, 36.0, 32.0)","(31.0, 180.0, 100.0)","(71.0, 160.0, 154.44444444444446)","(31.0, 36.0, 31.783783783783782)","(6.5, 7.6, 7.4799999999999995)","(2.5, 2.82, 2.705714285714286)","(31.0, 40.0, 38.0)","(5.5, 7.0, 6.8307692307692305)","(19.0, 55.0, 71.71428571428572)","(13.0, 21.0, 20.0)","(17.0, 28.0, 27.25)","(5.5, 8.2, 8.1)"
08-12-2022 13:53:40.903584,"(14.0, 36.0, 32.0)","(31.0, 180.0, 100.0)","(71.0, 160.0, 153.33333333333334)","(31.0, 36.0, 31.783783783783782)","(6.5, 7.6, 7.4799999999999995)","(2.5, 2.82, 2.705714285714286)","(31.0, 40.0, 36.75)","(5.5, 7.0, 6.8307692307692305)","(19.0, 100.0, 59.2)","(13.0, 21.0, 20.583333333333332)","(17.0, 28.0, 25.761904761904763)","(5.5, 8.2, 7.933333333333333)"
08-12-2022 13:53:42.444775,"(14.0, 36.0, 32.0)","(31.0, 180.0, 100.0)","(71.0, 160.0, 155.45454545454547)","(31.0, 36.0, 31.783783783783782)","(6.5, 7.0, 6.818181818181818)","(2.5, 2.84, 2.705714285714286)","(31.0, 42.0, 36.10526315789474)","(5.5, 7.0, 6.8307692307692305)","(19.0, 100.0, 59.2)","(13.0, 21.0, 20.375)","(17.0, 29.0, 25.761904761904763)","(5.5, 8.2, 7.933333333333333)"
08-12-2022 13:53:43.841099,"(14.0, 36.0, 32.0)","(31.0, 180.0, 100.0)","(71.0, 160.0, 155.45454545454547)","(31.0, 36.0, 31.783783783783782)","(6.5, 7.0, 6.818181818181818)","(2.5, 2.82, 2.705714285714286)","(31.0, 42.0, 38.0)","(5.5, 7.0, 6.8307692307692305)","(19.0, 100.0, 75.66666666666666)","(13.0, 21.0, 21.75)","(17.0, 29.0, 27.0)","(5.5, 8.2, 7.933333333333333)"
08-12-2022 13:53:45.291403,"(14.0, 36.0, 32.25)","(31.0, 180.0, 100.0)","(71.0, 140.0, 130.0)","(31.0, 36.0, 31.783783783783782)","(6.5, 7.0, 6.818181818181818)","(2.5, 2.82, 2.795)","(31.0, 40.0, 38.0)","(5.5, 7.0, 6.8307692307692305)","(19.0, 100.0, 75.66666666666666)","(13.0, 24.0, 21.75)","(17.0, 28.0, 27.0)","(5.5, 8.2, 7.933333333333333)"
08-12-2022 13:53:47.054845,"(14.0, 36.0, 32.25)","(31.0, 180.0, 100.0)","(71.0, 140.0, 130.0)","(31.0, 36.0, 31.783783783783782)","(6.5, 7.0, 6.818181818181818)","(2.5, 2.84, 2.795)","(31.0, 40.0, 38.0)","(5.5, 7.0, 6.8307692307692305)","(19.0, 100.0, 83.38461538461539)","(13.0, 24.0, 20.083333333333332)","(17.0, 28.0, 27.0)","(5.5, 8.2, 7.933333333333333)"
08-12-2022 13:53:48.701771,"(14.0, 36.0, 32.25)","(31.0, 180.0, 100.0)","(71.0, 140.0, 125.0)","(31.0, 36.0, 31.783783783783782)","(6.5, 7.0, 6.818181818181818)","(2.5, 2.84, 2.67)","(31.0, 40.0, 38.0)","(5.5, 7.0, 6.8307692307692305)","(19.0, 100.0, 57.4)","(13.0, 23.0, 19.818181818181817)","(17.0, 28.0, 27.0)","(5.5, 8.2, 7.933333333333333)"
08-12-2022 13:53:50.415441,"(14.0, 36.0, 32.25)","(31.0, 180.0, 100.0)","(71.0, 130.0, 125.0)","(31.0, 36.0, 31.783783783783782)","(6.5, 7.0, 6.818181818181818)","(2.5, 2.82, 2.72)","(31.0, 40.0, 38.0)","(5.5, 7.0, 6.8307692307692305)","(19.0, 100.0, 57.4)","(13.0, 23.0, 21.75)","(17.0, 28.0, 27.0)","(5.5, 8.2, 7.933333333333333)"
08-12-2022 13:53:51.995950,"(14.0, 36.0, 32.25)","(31.0, 180.0, 100.0)","(71.0, 130.0, 126.66666666666667)","(31.0, 36.0, 31.783783783783782)","(6.5, 7.0, 7.588235294117647)","(2.5, 2.84, 2.72)","(31.0, 40.0, 36.10526315789474)","(5.5, 7.0, 6.8307692307692305)","(19.0, 100.0, 85.8)","(13.0, 24.0, 20.083333333333332)","(17.0, 28.0, 25.761904761904763)","(5.5, 8.2, 7.933333333333333)"
08-12-2022 13:53:53.720081,"(14.0, 36.0, 32.25)","(31.0, 180.0, 100.0)","(71.0, 130.0, 118.33333333333333)","(31.0, 36.0, 31.783783783783782)","(6.5, 7.8, 7.1)","(2.5, 2.84, 2.72)","(31.0, 42.0, 38.0)","(5.5, 7.0, 6.8307692307692305)","(19.0, 100.0, 83.61538461538461)","(13.0, 23.0, 20.083333333333332)","(17.0, 29.0, 27.0)","(5.5, 8.2, 7.933333333333333)"
08-12-2022 13:53:55.215433,"(14.0, 36.0, 32.25)","(31.0, 180.0, 100.0)","(71.0, 120.0, 117.77777777777777)","(31.0, 36.0, 31.783783783783782)","(6.5, 7.4, 7.300000000000001)","(2.5, 2.84, 2.72)","(31.0, 40.0, 38.0)","(5.5, 7.0, 6.8307692307692305)","(19.0, 100.0, 75.66666666666666)","(13.0, 23.0, 21.75)","(17.0, 28.0, 27.0)","(5.5, 8.2, 7.933333333333333)"
08-12-2022 13:53:56.644248,"(14.0, 36.0, 32.25)","(31.0, 180.0, 100.0)","(71.0, 120.0, 116.84210526315789)","(31.0, 36.0, 31.783783783783782)","(6.5, 7.4, 7.527272727272727)","(2.5, 2.84, 2.72)","(31.0, 40.0, 36.10526315789474)","(5.5, 7.0, 6.8307692307692305)","(19.0, 100.0, 69.57142857142857)","(13.0, 24.0, 20.083333333333332)","(17.0, 28.0, 25.761904761904763)","(5.5, 8.2, 7.933333333333333)"
08-12-2022 13:53:58.165249,"(14.0, 36.0, 32.25)","(31.0, 180.0, 100.0)","(71.0, 180.0, 158.0)","(31.0, 36.0, 31.783783783783782)","(6.5, 7.8, 7.371428571428571)","(2.5, 2.84, 2.72)","(31.0, 42.0, 36.10526315789474)","(5.5, 7.0, 6.8307692307692305)","(19.0, 100.0, 69.57142857142857)","(13.0, 23.0, 20.083333333333332)","(17.0, 29.0, 25.761904761904763)","(5.5, 8.2, 7.933333333333333)"
08-12-2022 13:53:59.607249,"(14.0, 36.0, 32.25)","(31.0, 180.0, 100.0)","(71.0, 170.0, 140.0)","(31.0, 36.0, 31.783783783783782)","(6.5, 7.8, 7.08)","(2.5, 2.84, 2.791111111111111)","(31.0, 42.0, 38.0)","(5.5, 7.0, 6.8307692307692305)","(19.0, 100.0, 70.85714285714286)","(13.0, 23.0, 20.75)","(17.0, 29.0, 27.0)","(5.5, 8.2, 7.933333333333333)"
08-12-2022 13:54:01.008471,"(14.0, 36.0, 32.25)","(31.0, 180.0, 100.0)","(71.0, 160.0, 135.0)","(31.0, 36.0, 31.783783783783782)","(6.5, 7.6, 7.08)","(2.5, 2.84, 2.820952380952381)","(31.0, 40.0, 38.0)","(5.5, 7.0, 6.8307692307692305)","(19.0, 100.0, 70.85714285714286)","(13.0, 22.0, 20.5)","(17.0, 28.0, 27.0)","(5.5, 8.2, 7.933333333333333)"
08-12-2022 13:54:02.465344,"(14.0, 36.0, 32.25)","(31.0, 180.0, 120.0)","(71.0, 150.0, 135.0)","(31.0, 36.0, 31.783783783783782)","(6.5, 7.6, 7.3)","(2.5, 2.84, 2.72)","(31.0, 40.0, 38.0)","(5.5, 7.0, 6.8307692307692305)","(19.0, 100.0, 50.5)","(13.0, 22.0, 20.5)","(17.0, 28.0, 27.0)","(5.5, 8.2, 7.933333333333333)"
08-12-2022 13:54:04.029842,"(14.0, 36.0, 32.25)","(31.0, 180.0, 120.0)","(71.0, 150.0, 135.0)","(31.0, 36.0, 31.73913043478261)","(6.5, 7.6, 7.3)","(2.5, 2.84, 2.6609174311926607)","(31.0, 40.0, 38.0)","(5.5, 7.0, 6.908333333333333)","(19.0, 100.0, 37.5)","(13.0, 22.0, 21.705882352941178)","(17.0, 28.0, 27.0)","(5.5, 8.2, 8.130434782608695)"
08-12-2022 13:54:05.747200,"(14.0, 36.0, 33.89473684210526)","(31.0, 180.0, 135.0)","(71.0, 150.0, 140.0)","(31.0, 34.0, 31.73913043478261)","(6.5, 7.6, 7.3)","(2.5, 2.76, 2.6609174311926607)","(31.0, 40.0, 38.0)","(5.5, 7.0, 6.908333333333333)","(19.0, 55.0, 37.5)","(13.0, 22.0, 21.705882352941178)","(17.0, 28.0, 27.0)","(5.5, 8.2, 8.130434782608695)"
08-12-2022 13:54:07.637729,"(14.0, 36.0, 33.89473684210526)","(31.0, 180.0, 135.0)","(71.0, 160.0, 140.0)","(31.0, 34.0, 31.73913043478261)","(6.5, 7.6, 7.3)","(2.5, 2.76, 2.660909090909091)","(31.0, 40.0, 38.0)","(5.5, 7.0, 6.908333333333333)","(19.0, 55.0, 37.5)","(13.0, 22.0, 21.705882352941178)","(17.0, 28.0, 27.0)","(5.5, 8.2, 8.130434782608695)"
08-12-2022 13:54:09.395031,"(14.0, 36.0, 33.89473684210526)","(31.0, 180.0, 135.0)","(71.0, 160.0, 144.44444444444446)","(31.0, 34.0, 31.73913043478261)","(6.5, 7.6, 7.333333333333333)","(2.5, 2.76, 2.660909090909091)","(31.0, 40.0, 38.285714285714285)","(5.5, 7.0, 6.908333333333333)","(19.0, 50.0, 39.333333333333336)","(13.0, 24.0, 22.714285714285715)","(17.0, 28.0, 27.0)","(5.5, 8.2, 8.130434782608695)"
08-12-2022 13:54:11.290110,"(14.0, 36.0, 33.89473684210526)","(31.0, 180.0, 135.0)","(71.0, 150.0, 135.55555555555554)","(31.0, 34.0, 31.73913043478261)","(6.5, 7.6, 6.914285714285714)","(2.5, 2.76, 2.660909090909091)","(31.0, 40.0, 38.285714285714285)","(5.5, 7.0, 6.908333333333333)","(19.0, 50.0, 47.53846153846154)","(13.0, 24.0, 22.714285714285715)","(17.0, 28.0, 27.0)","(5.5, 8.2, 8.130434782608695)"
08-12-2022 13:54:13.375040,"(14.0, 36.0, 34.76923076923077)","(31.0, 180.0, 135.0)","(71.0, 140.0, 142.0)","(31.0, 34.0, 32.666666666666664)","(6.5, 7.6, 7.0285714285714285)","(2.5, 2.76, 2.660909090909091)","(31.0, 42.0, 36.10526315789474)","(5.5, 7.0, 6.908333333333333)","(19.0, 50.0, 48.81481481481481)","(13.0, 24.0, 22.714285714285715)","(17.0, 29.0, 25.761904761904763)","(5.5, 8.2, 8.130434782608695)"
08-12-2022 13:54:15.523296,"(14.0, 36.0, 35.05882352941177)","(31.0, 180.0, 135.0)","(71.0, 150.0, 144.44444444444446)","(31.0, 34.0, 32.94736842105263)","(6.5, 7.6, 7.5)","(2.5, 2.76, 2.660909090909091)","(31.0, 42.0, 36.10526315789474)","(5.5, 7.0, 6.908333333333333)","(19.0, 50.0, 45.42857142857143)","(13.0, 24.0, 22.714285714285715)","(17.0, 29.0, 25.761904761904763)","(5.5, 8.2, 8.130434782608695)"
08-12-2022 13:54:17.131162,"(14.0, 36.0, 33.2)","(31.0, 180.0, 135.0)","(71.0, 150.0, 135.0)","(31.0, 34.0, 32.666666666666664)","(6.5, 7.6, 7.1)","(2.5, 2.76, 2.660909090909091)","(31.0, 42.0, 38.0)","(5.5, 7.0, 6.908333333333333)","(19.0, 50.0, 47.66666666666667)","(13.0, 24.0, 21.5)","(17.0, 29.0, 27.0)","(5.5, 8.2, 7.6499999999999995)"
08-12-2022 13:54:18.670841,"(14.0, 36.0, 33.2)","(31.0, 180.0, 145.0)","(71.0, 140.0, 135.0)","(31.0, 34.0, 32.666666666666664)","(6.5, 7.4, 7.1)","(2.5, 2.76, 2.660909090909091)","(31.0, 40.0, 38.0)","(5.5, 7.0, 6.908333333333333)","(19.0, 50.0, 47.66666666666667)","(13.0, 23.0, 21.5)","(17.0, 28.0, 27.0)","(5.5, 8.2, 7.7124999999999995)"
08-12-2022 13:54:20.272204,"(14.0, 36.0, 33.2)","(31.0, 180.0, 145.0)","(71.0, 140.0, 125.0)","(31.0, 34.0, 32.666666666666664)","(6.5, 7.4, 7.1)","(2.5, 2.76, 2.660909090909091)","(31.0, 40.0, 38.0)","(5.5, 7.0, 6.908333333333333)","(19.0, 50.0, 45.42857142857143)","(13.0, 23.0, 21.5)","(17.0, 28.0, 27.0)","(5.5, 8.2, 7.7124999999999995)"
08-12-2022 13:54:21.897590,"(14.0, 36.0, 33.2)","(31.0, 180.0, 145.0)","(71.0, 140.0, 125.0)","(31.0, 34.0, 32.666666666666664)","(6.5, 7.4, 7.1)","(2.5, 2.76, 2.660909090909091)","(31.0, 40.0, 38.0)","(5.5, 7.0, 6.908333333333333)","(19.0, 50.0, 45.42857142857143)","(13.0, 23.0, 21.5)","(17.0, 28.0, 27.0)","(5.5, 8.2, 7.7124999999999995)"
08-12-2022 13:54:23.557209,"(14.0, 36.0, 33.2)","(31.0, 180.0, 145.0)","(71.0, 140.0, 135.0)","(31.0, 34.0, 32.94736842105263)","(6.5, 7.4, 7.1)","(2.5, 2.76, 2.660909090909091)","(31.0, 40.0, 38.0)","(5.5, 7.0, 6.908333333333333)","(19.0, 50.0, 47.66666666666667)","(13.0, 23.0, 21.5)","(17.0, 28.0, 27.0)","(5.5, 8.2, 7.7124999999999995)"
08-12-2022 13:54:25.234914,"(14.0, 36.0, 33.2)","(31.0, 180.0, 145.0)","(71.0, 140.0, 135.0)","(31.0, 34.0, 32.94736842105263)","(6.5, 7.4, 7.1)","(2.5, 2.76, 2.660909090909091)","(31.0, 40.0, 38.0)","(5.5, 7.0, 6.908333333333333)","(19.0, 50.0, 47.66666666666667)","(13.0, 23.0, 21.5)","(17.0, 28.0, 27.0)","(5.5, 8.2, 7.7124999999999995)"
08-12-2022 13:54:26.847096,"(14.0, 36.0, 33.2)","(31.0, 180.0, 145.0)","(71.0, 140.0, 125.0)","(31.0, 34.0, 32.94736842105263)","(6.5, 7.4, 7.1)","(2.5, 2.76, 2.660909090909091)","(31.0, 40.0, 38.0)","(5.5, 7.0, 6.908333333333333)","(19.0, 50.0, 45.42857142857143)","(13.0, 23.0, 21.5)","(17.0, 28.0, 27.0)","(5.5, 8.2, 7.7124999999999995)"
08-12-2022 13:54:28.541656,"(14.0, 36.0, 33.2)","(31.0, 180.0, 145.0)","(71.0, 140.0, 125.0)","(31.0, 34.0, 32.94736842105263)","(6.5, 7.4, 7.1)","(2.5, 2.76, 2.660909090909091)","(31.0, 40.0, 38.0)","(5.5, 7.0, 6.908333333333333)","(19.0, 50.0, 47.66666666666667)","(13.0, 23.0, 21.5)","(17.0, 28.0, 27.0)","(5.5, 8.2, 7.7124999999999995)"
08-12-2022 13:54:30.130344,"(14.0, 36.0, 33.2)","(31.0, 180.0, 145.0)","(71.0, 140.0, 135.0)","(31.0, 34.0, 32.94736842105263)","(6.5, 7.4, 7.1)","(2.5, 2.76, 2.660909090909091)","(31.0, 40.0, 38.0)","(5.5, 7.0, 6.908333333333333)","(19.0, 50.0, 47.66666666666667)","(13.0, 23.0, 21.5)","(17.0, 28.0, 27.0)","(5.5, 8.2, 7.7124999999999995)"
08-12-2022 13:54:31.640171,"(14.0, 36.0, 33.2)","(31.0, 180.0, 145.0)","(71.0, 140.0, 126.66666666666667)","(31.0, 34.0, 32.94736842105263)","(6.5, 7.4, 7.628571428571428)","(2.5, 2.76, 2.660909090909091)","(31.0, 40.0, 36.10526315789474)","(5.5, 7.0, 6.908333333333333)","(19.0, 50.0, 45.42857142857143)","(13.0, 23.0, 21.615384615384617)","(17.0, 28.0, 25.761904761904763)","(5.5, 8.2, 7.7124999999999995)"
08-12-2022 13:54:33.180349,"(14.0, 34.0, 33.8)","(31.0, 180.0, 145.0)","(71.0, 130.0, 126.0)","(31.0, 34.0, 32.94736842105263)","(6.5, 7.8, 7.628571428571428)","(2.5, 2.76, 2.6658992805755397)","(31.0, 42.0, 38.0)","(5.5, 7.0, 6.908333333333333)","(19.0, 50.0, 47.66666666666667)","(13.0, 25.0, 21.75)","(17.0, 29.0, 25.761904761904763)","(5.5, 8.2, 7.7124999999999995)"
08-12-2022 13:54:34.783644,"(14.0, 34.0, 33.8)","(31.0, 180.0, 145.0)","(71.0, 130.0, 127.77777777777777)","(31.0, 34.0, 32.94736842105263)","(6.5, 7.8, 7.628571428571428)","(2.5, 2.76, 2.6658992805755397)","(31.0, 42.0, 38.92307692307692)","(5.5, 7.0, 6.908333333333333)","(19.0, 50.0, 47.66666666666667)","(13.0, 24.0, 21.1875)","(17.0, 29.0, 25.761904761904763)","(5.5, 8.2, 7.7124999999999995)"
08-12-2022 13:54:36.396244,"(14.0, 34.0, 33.8)","(31.0, 180.0, 145.0)","(71.0, 130.0, 126.0)","(31.0, 34.0, 32.94736842105263)","(6.5, 7.8, 7.199999999999999)","(2.5, 2.76, 2.6658992805755397)","(31.0, 42.0, 38.857142857142854)","(5.5, 7.0, 6.911111111111111)","(19.0, 50.0, 44.25)","(13.0, 24.0, 22.142857142857142)","(17.0, 29.0, 27.0)","(5.5, 8.2, 7.7124999999999995)"
08-12-2022 13:54:37.869260,"(14.0, 34.0, 33.8)","(31.0, 180.0, 145.0)","(71.0, 130.0, 126.66666666666667)","(31.0, 34.0, 32.94736842105263)","(6.5, 7.6, 7.199999999999999)","(2.5, 2.76, 2.6658992805755397)","(31.0, 40.0, 38.857142857142854)","(5.5, 7.0, 6.911111111111111)","(19.0, 50.0, 43.714285714285715)","(13.0, 23.0, 22.454545454545453)","(17.0, 28.0, 27.0)","(5.5, 8.2, 7.7124999999999995)"
08-12-2022 13:54:39.344825,"(14.0, 34.0, 33.8)","(31.0, 180.0, 145.0)","(71.0, 130.0, 126.0)","(31.0, 34.0, 32.94736842105263)","(6.5, 7.6, 7.199999999999999)","(2.5, 2.76, 2.628448275862069)","(31.0, 40.0, 38.25)","(5.5, 7.0, 6.911111111111111)","(19.0, 50.0, 40.0)","(13.0, 23.0, 22.333333333333332)","(17.0, 28.0, 25.761904761904763)","(5.5, 8.2, 7.7124999999999995)"
08-12-2022 13:54:40.994198,"(14.0, 34.0, 33.8)","(31.0, 180.0, 145.0)","(71.0, 130.0, 126.0)","(31.0, 34.0, 32.333333333333336)","(6.5, 7.6, 7.199999999999999)","(2.5, 2.76, 2.648205128205128)","(31.0, 42.0, 38.25)","(5.5, 7.0, 6.911111111111111)","(19.0, 50.0, 40.0)","(13.0, 24.0, 22.333333333333332)","(17.0, 29.0, 25.761904761904763)","(5.5, 8.2, 7.7124999999999995)"
08-12-2022 13:54:42.646685,"(14.0, 34.0, 33.8)","(31.0, 180.0, 145.0)","(71.0, 130.0, 126.66666666666667)","(31.0, 34.0, 31.235294117647058)","(6.5, 7.6, 7.199999999999999)","(2.5, 2.76, 2.648205128205128)","(31.0, 42.0, 39.857142857142854)","(5.5, 7.0, 6.911111111111111)","(19.0, 50.0, 40.0)","(13.0, 24.0, 22.333333333333332)","(17.0, 29.0, 25.761904761904763)","(5.5, 8.2, 7.7124999999999995)"
08-12-2022 13:54:44.272647,"(14.0, 34.0, 33.2)","(31.0, 180.0, 145.0)","(71.0, 130.0, 126.66666666666667)","(31.0, 36.0, 31.235294117647058)","(6.5, 7.6, 7.199999999999999)","(2.5, 2.76, 2.6498013245033114)","(31.0, 42.0, 39.857142857142854)","(5.5, 7.0, 6.911111111111111)","(19.0, 50.0, 44.25)","(13.0, 24.0, 23.0)","(17.0, 28.0, 27.0)","(5.5, 8.2, 7.7124999999999995)"
08-12-2022 13:54:45.968403,"(14.0, 36.0, 31.655172413793103)","(31.0, 180.0, 145.0)","(71.0, 130.0, 127.77777777777777)","(31.0, 36.0, 31.235294117647058)","(6.5, 7.6, 7.199999999999999)","(2.5, 2.76, 2.6498013245033114)","(31.0, 42.0, 39.857142857142854)","(5.5, 7.0, 6.911111111111111)","(19.0, 50.0, 46.33333333333333)","(13.0, 24.0, 22.0)","(17.0, 28.0, 27.0)","(5.5, 8.2, 7.7124999999999995)"
08-12-2022 13:54:47.453597,"(14.0, 36.0, 31.655172413793103)","(31.0, 180.0, 145.0)","(71.0, 130.0, 126.0)","(31.0, 36.0, 31.235294117647058)","(6.5, 7.6, 7.199999999999999)","(2.5, 2.76, 2.6498013245033114)","(31.0, 42.0, 39.857142857142854)","(5.5, 7.0, 6.911111111111111)","(19.0, 50.0, 39.5)","(13.0, 24.0, 23.11111111111111)","(17.0, 28.0, 25.761904761904763)","(5.5, 8.2, 7.7124999999999995)"
08-12-2022 13:54:49.031294,"(14.0, 34.0, 32.666666666666664)","(31.0, 180.0, 145.0)","(71.0, 130.0, 126.0)","(31.0, 36.0, 32.470588235294116)","(6.5, 7.6, 7.199999999999999)","(2.5, 2.76, 2.8)","(31.0, 42.0, 39.857142857142854)","(5.5, 7.0, 6.8307692307692305)","(19.0, 50.0, 39.5)","(13.0, 24.0, 22.0)","(17.0, 29.0, 25.761904761904763)","(5.5, 8.2, 7.7124999999999995)"
08-12-2022 13:54:50.597925,"(14.0, 34.0, 32.666666666666664)","(31.0, 180.0, 100.0)","(71.0, 130.0, 127.14285714285714)","(31.0, 36.0, 32.470588235294116)","(6.5, 7.6, 7.199999999999999)","(2.5, 2.82, 2.7666666666666666)","(31.0, 42.0, 39.857142857142854)","(5.5, 7.0, 6.8307692307692305)","(19.0, 50.0, 39.5)","(13.0, 24.0, 22.0)","(17.0, 29.0, 25.761904761904763)","(5.5, 8.2, 7.7124999999999995)"
08-12-2022 13:54:52.098569,"(14.0, 34.0, 32.666666666666664)","(31.0, 180.0, 100.0)","(71.0, 130.0, 126.0)","(31.0, 36.0, 32.470588235294116)","(6.5, 7.6, 7.199999999999999)","(2.5, 2.8, 2.7785714285714285)","(31.0, 42.0, 39.857142857142854)","(5.5, 7.0, 6.8307692307692305)","(19.0, 50.0, 44.25)","(13.0, 24.0, 22.333333333333332)","(17.0, 29.0, 27.0)","(5.5, 8.2, 7.7124999999999995)"
08-12-2022 13:54:53.570671,"(14.0, 34.0, 32.666666666666664)","(31.0, 180.0, 100.0)","(71.0, 130.0, 126.0)","(31.0, 36.0, 32.470588235294116)","(6.5, 7.6, 7.199999999999999)","(2.5, 2.8, 2.7666666666666666)","(31.0, 42.0, 39.857142857142854)","(5.5, 7.0, 6.8307692307692305)","(19.0, 50.0, 44.25)","(13.0, 23.0, 22.333333333333332)","(17.0, 28.0, 27.0)","(5.5, 8.2, 7.824999999999999)"
08-12-2022 13:54:54.998437,"(14.0, 34.0, 32.666666666666664)","(31.0, 180.0, 100.0)","(71.0, 130.0, 118.0952380952381)","(31.0, 36.0, 32.470588235294116)","(6.5, 7.6, 7.2)","(2.5, 2.8, 2.725)","(31.0, 42.0, 39.857142857142854)","(5.5, 7.0, 6.838095238095238)","(19.0, 50.0, 39.5)","(13.0, 23.0, 22.333333333333332)","(17.0, 28.0, 27.0)","(5.5, 8.2, 7.824999999999999)"
08-12-2022 13:54:56.527532,"(14.0, 34.0, 32.666666666666664)","(31.0, 180.0, 100.0)","(71.0, 120.0, 296.66666666666663)","(31.0, 36.0, 32.470588235294116)","(6.5, 7.4, 7.2)","(2.5, 2.8, 2.725)","(31.0, 42.0, 39.857142857142854)","(5.5, 7.0, 6.838095238095238)","(19.0, 50.0, 40.0)","(13.0, 23.0, 22.333333333333332)","(17.0, 28.0, 25.761904761904763)","(5.5, 8.2, 7.824999999999999)"
08-12-2022 13:54:58.044523,"(14.0, 34.0, 32.666666666666664)","(31.0, 180.0, 100.0)","(71.0, 390.0, 326.0)","(31.0, 36.0, 32.470588235294116)","(6.5, 7.4, 7.2)","(2.5, 2.8, 2.725)","(31.0, 42.0, 39.857142857142854)","(5.5, 7.0, 6.838095238095238)","(19.0, 50.0, 40.0)","(13.0, 25.0, 22.333333333333332)","(17.0, 29.0, 25.761904761904763)","(5.5, 8.2, 7.699999999999999)"
08-12-2022 13:54:59.648190,"(14.0, 34.0, 28.666666666666664)","(31.0, 180.0, 100.0)","(71.0, 380.0, 206.66666666666669)","(31.0, 36.0, 32.470588235294116)","(6.5, 7.4, 7.2)","(2.5, 2.8, 2.725)","(31.0, 42.0, 39.857142857142854)","(5.5, 7.0, 6.838095238095238)","(19.0, 50.0, 40.0)","(13.0, 24.0, 21.8)","(17.0, 29.0, 27.0)","(5.5, 8.2, 7.699999999999999)"
08-12-2022 13:55:01.274403,"(14.0, 34.0, 28.666666666666668)","(31.0, 180.0, 100.0)","(71.0, 380.0, 206.66666666666669)","(31.0, 36.0, 32.470588235294116)","(6.5, 7.4, 7.2)","(2.5, 2.8, 2.725)","(31.0, 42.0, 40.333333333333336)","(5.5, 7.0, 6.838095238095238)","(19.0, 50.0, 44.0)","(13.0, 23.0, 21.0)","(17.0, 28.0, 27.0)","(5.5, 8.2, 7.699999999999999)"
