,Covalent,Lady Chartwell,I Prefer Soul,Bush,Elusive Mission,Gold Celebration,Allikah,Bella Tarouga,Keys To Love,Lake Mac Lily,Loniesha
507,"[datetime.datetime(2022, 11, 28, 15, 2, 9, 923387), 1.95, 2.16]","[datetime.datetime(2022, 11, 28, 15, 2, 9, 923387), 3.0, 3.8]","[datetime.datetime(2022, 11, 28, 15, 2, 9, 923387), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 2, 9, 923387), 6.0, 9.0]","[datetime.datetime(2022, 11, 28, 15, 2, 9, 923387), 101.0, 230.0]","[datetime.datetime(2022, 11, 28, 15, 2, 9, 923387), 101.0, 120.0]","[datetime.datetime(2022, 11, 28, 15, 2, 9, 923387), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 15, 2, 9, 923387), 81.0, 160.0]","[datetime.datetime(2022, 11, 28, 15, 2, 9, 923387), 13.0, 32.0]","[datetime.datetime(2022, 11, 28, 15, 2, 9, 923387), 21.0, 95.0]","[datetime.datetime(2022, 11, 28, 15, 2, 9, 923387), 18.0, 70.0]"
508,"[datetime.datetime(2022, 11, 28, 15, 2, 11, 95903), 1.95, 2.16]","[datetime.datetime(2022, 11, 28, 15, 2, 11, 95903), 3.0, 3.8]","[datetime.datetime(2022, 11, 28, 15, 2, 11, 95903), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 2, 11, 95903), 6.0, 9.0]","[datetime.datetime(2022, 11, 28, 15, 2, 11, 95903), 101.0, 230.0]","[datetime.datetime(2022, 11, 28, 15, 2, 11, 95903), 101.0, 120.0]","[datetime.datetime(2022, 11, 28, 15, 2, 11, 95903), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 15, 2, 11, 95903), 81.0, 160.0]","[datetime.datetime(2022, 11, 28, 15, 2, 11, 95903), 13.0, 32.0]","[datetime.datetime(2022, 11, 28, 15, 2, 11, 95903), 21.0, 95.0]","[datetime.datetime(2022, 11, 28, 15, 2, 11, 95903), 18.0, 70.0]"
509,"[datetime.datetime(2022, 11, 28, 15, 2, 12, 265259), 1.95, 2.16]","[datetime.datetime(2022, 11, 28, 15, 2, 12, 265259), 3.0, 3.8]","[datetime.datetime(2022, 11, 28, 15, 2, 12, 265259), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 2, 12, 265259), 6.0, 9.0]","[datetime.datetime(2022, 11, 28, 15, 2, 12, 265259), 101.0, 230.0]","[datetime.datetime(2022, 11, 28, 15, 2, 12, 265259), 101.0, 120.0]","[datetime.datetime(2022, 11, 28, 15, 2, 12, 265259), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 15, 2, 12, 265259), 81.0, 160.0]","[datetime.datetime(2022, 11, 28, 15, 2, 12, 265259), 13.0, 32.0]","[datetime.datetime(2022, 11, 28, 15, 2, 12, 265259), 21.0, 95.0]","[datetime.datetime(2022, 11, 28, 15, 2, 12, 265259), 18.0, 70.0]"
510,"[datetime.datetime(2022, 11, 28, 15, 2, 13, 432382), 1.95, 2.16]","[datetime.datetime(2022, 11, 28, 15, 2, 13, 432382), 3.0, 3.8]","[datetime.datetime(2022, 11, 28, 15, 2, 13, 432382), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 2, 13, 432382), 6.0, 9.0]","[datetime.datetime(2022, 11, 28, 15, 2, 13, 432382), 101.0, 230.0]","[datetime.datetime(2022, 11, 28, 15, 2, 13, 432382), 101.0, 120.0]","[datetime.datetime(2022, 11, 28, 15, 2, 13, 432382), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 15, 2, 13, 432382), 81.0, 160.0]","[datetime.datetime(2022, 11, 28, 15, 2, 13, 432382), 13.0, 32.0]","[datetime.datetime(2022, 11, 28, 15, 2, 13, 432382), 21.0, 95.0]","[datetime.datetime(2022, 11, 28, 15, 2, 13, 432382), 18.0, 70.0]"
511,"[datetime.datetime(2022, 11, 28, 15, 2, 14, 608104), 1.95, 2.16]","[datetime.datetime(2022, 11, 28, 15, 2, 14, 608104), 3.0, 3.8]","[datetime.datetime(2022, 11, 28, 15, 2, 14, 608104), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 2, 14, 608104), 6.0, 9.0]","[datetime.datetime(2022, 11, 28, 15, 2, 14, 608104), 101.0, 230.0]","[datetime.datetime(2022, 11, 28, 15, 2, 14, 608104), 101.0, 120.0]","[datetime.datetime(2022, 11, 28, 15, 2, 14, 608104), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 15, 2, 14, 608104), 81.0, 160.0]","[datetime.datetime(2022, 11, 28, 15, 2, 14, 608104), 13.0, 32.0]","[datetime.datetime(2022, 11, 28, 15, 2, 14, 608104), 21.0, 95.0]","[datetime.datetime(2022, 11, 28, 15, 2, 14, 608104), 18.0, 70.0]"
512,"[datetime.datetime(2022, 11, 28, 15, 2, 15, 779479), 1.95, 2.16]","[datetime.datetime(2022, 11, 28, 15, 2, 15, 779479), 3.0, 3.8]","[datetime.datetime(2022, 11, 28, 15, 2, 15, 779479), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 2, 15, 779479), 6.0, 9.0]","[datetime.datetime(2022, 11, 28, 15, 2, 15, 779479), 101.0, 230.0]","[datetime.datetime(2022, 11, 28, 15, 2, 15, 779479), 101.0, 120.0]","[datetime.datetime(2022, 11, 28, 15, 2, 15, 779479), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 15, 2, 15, 779479), 81.0, 160.0]","[datetime.datetime(2022, 11, 28, 15, 2, 15, 779479), 13.0, 32.0]","[datetime.datetime(2022, 11, 28, 15, 2, 15, 779479), 21.0, 95.0]","[datetime.datetime(2022, 11, 28, 15, 2, 15, 779479), 18.0, 70.0]"
513,"[datetime.datetime(2022, 11, 28, 15, 2, 16, 946126), 1.95, 2.16]","[datetime.datetime(2022, 11, 28, 15, 2, 16, 946126), 3.0, 3.8]","[datetime.datetime(2022, 11, 28, 15, 2, 16, 946126), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 2, 16, 946126), 6.0, 9.0]","[datetime.datetime(2022, 11, 28, 15, 2, 16, 946126), 101.0, 230.0]","[datetime.datetime(2022, 11, 28, 15, 2, 16, 946126), 101.0, 120.0]","[datetime.datetime(2022, 11, 28, 15, 2, 16, 946126), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 15, 2, 16, 946126), 81.0, 160.0]","[datetime.datetime(2022, 11, 28, 15, 2, 16, 946126), 13.0, 32.0]","[datetime.datetime(2022, 11, 28, 15, 2, 16, 946126), 21.0, 95.0]","[datetime.datetime(2022, 11, 28, 15, 2, 16, 946126), 18.0, 70.0]"
514,"[datetime.datetime(2022, 11, 28, 15, 2, 18, 124296), 1.95, 2.16]","[datetime.datetime(2022, 11, 28, 15, 2, 18, 124296), 3.0, 3.8]","[datetime.datetime(2022, 11, 28, 15, 2, 18, 124296), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 2, 18, 124296), 6.0, 9.0]","[datetime.datetime(2022, 11, 28, 15, 2, 18, 124296), 101.0, 230.0]","[datetime.datetime(2022, 11, 28, 15, 2, 18, 124296), 101.0, 120.0]","[datetime.datetime(2022, 11, 28, 15, 2, 18, 124296), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 15, 2, 18, 124296), 81.0, 160.0]","[datetime.datetime(2022, 11, 28, 15, 2, 18, 124296), 13.0, 32.0]","[datetime.datetime(2022, 11, 28, 15, 2, 18, 124296), 21.0, 95.0]","[datetime.datetime(2022, 11, 28, 15, 2, 18, 124296), 18.0, 70.0]"
515,"[datetime.datetime(2022, 11, 28, 15, 2, 19, 304251), 1.95, 2.16]","[datetime.datetime(2022, 11, 28, 15, 2, 19, 304251), 3.0, 3.8]","[datetime.datetime(2022, 11, 28, 15, 2, 19, 304251), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 2, 19, 304251), 6.0, 9.0]","[datetime.datetime(2022, 11, 28, 15, 2, 19, 304251), 101.0, 230.0]","[datetime.datetime(2022, 11, 28, 15, 2, 19, 304251), 101.0, 120.0]","[datetime.datetime(2022, 11, 28, 15, 2, 19, 304251), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 15, 2, 19, 304251), 81.0, 160.0]","[datetime.datetime(2022, 11, 28, 15, 2, 19, 304251), 13.0, 32.0]","[datetime.datetime(2022, 11, 28, 15, 2, 19, 304251), 21.0, 95.0]","[datetime.datetime(2022, 11, 28, 15, 2, 19, 304251), 18.0, 70.0]"
516,"[datetime.datetime(2022, 11, 28, 15, 2, 20, 473369), 1.95, 2.16]","[datetime.datetime(2022, 11, 28, 15, 2, 20, 473369), 3.0, 3.8]","[datetime.datetime(2022, 11, 28, 15, 2, 20, 473369), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 2, 20, 473369), 6.0, 9.0]","[datetime.datetime(2022, 11, 28, 15, 2, 20, 473369), 101.0, 230.0]","[datetime.datetime(2022, 11, 28, 15, 2, 20, 473369), 101.0, 120.0]","[datetime.datetime(2022, 11, 28, 15, 2, 20, 473369), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 15, 2, 20, 473369), 81.0, 160.0]","[datetime.datetime(2022, 11, 28, 15, 2, 20, 473369), 13.0, 32.0]","[datetime.datetime(2022, 11, 28, 15, 2, 20, 473369), 21.0, 95.0]","[datetime.datetime(2022, 11, 28, 15, 2, 20, 473369), 18.0, 70.0]"
517,"[datetime.datetime(2022, 11, 28, 15, 2, 21, 645895), 1.95, 2.16]","[datetime.datetime(2022, 11, 28, 15, 2, 21, 645895), 3.0, 3.8]","[datetime.datetime(2022, 11, 28, 15, 2, 21, 645895), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 2, 21, 645895), 6.0, 9.0]","[datetime.datetime(2022, 11, 28, 15, 2, 21, 645895), 101.0, 230.0]","[datetime.datetime(2022, 11, 28, 15, 2, 21, 645895), 101.0, 120.0]","[datetime.datetime(2022, 11, 28, 15, 2, 21, 645895), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 15, 2, 21, 645895), 81.0, 160.0]","[datetime.datetime(2022, 11, 28, 15, 2, 21, 645895), 13.0, 32.0]","[datetime.datetime(2022, 11, 28, 15, 2, 21, 645895), 21.0, 95.0]","[datetime.datetime(2022, 11, 28, 15, 2, 21, 645895), 18.0, 70.0]"
518,"[datetime.datetime(2022, 11, 28, 15, 2, 22, 811633), 1.95, 2.16]","[datetime.datetime(2022, 11, 28, 15, 2, 22, 811633), 3.0, 3.8]","[datetime.datetime(2022, 11, 28, 15, 2, 22, 811633), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 2, 22, 811633), 6.0, 9.0]","[datetime.datetime(2022, 11, 28, 15, 2, 22, 811633), 101.0, 230.0]","[datetime.datetime(2022, 11, 28, 15, 2, 22, 811633), 101.0, 120.0]","[datetime.datetime(2022, 11, 28, 15, 2, 22, 811633), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 15, 2, 22, 811633), 81.0, 160.0]","[datetime.datetime(2022, 11, 28, 15, 2, 22, 811633), 13.0, 32.0]","[datetime.datetime(2022, 11, 28, 15, 2, 22, 811633), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 15, 2, 22, 811633), 18.0, 70.0]"
519,"[datetime.datetime(2022, 11, 28, 15, 2, 23, 978843), 1.95, 2.16]","[datetime.datetime(2022, 11, 28, 15, 2, 23, 978843), 3.0, 3.8]","[datetime.datetime(2022, 11, 28, 15, 2, 23, 978843), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 2, 23, 978843), 6.0, 9.0]","[datetime.datetime(2022, 11, 28, 15, 2, 23, 978843), 101.0, 230.0]","[datetime.datetime(2022, 11, 28, 15, 2, 23, 978843), 101.0, 120.0]","[datetime.datetime(2022, 11, 28, 15, 2, 23, 978843), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 15, 2, 23, 978843), 81.0, 160.0]","[datetime.datetime(2022, 11, 28, 15, 2, 23, 978843), 13.0, 32.0]","[datetime.datetime(2022, 11, 28, 15, 2, 23, 978843), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 15, 2, 23, 978843), 18.0, 70.0]"
520,"[datetime.datetime(2022, 11, 28, 15, 2, 25, 157648), 1.95, 2.16]","[datetime.datetime(2022, 11, 28, 15, 2, 25, 157648), 3.0, 3.8]","[datetime.datetime(2022, 11, 28, 15, 2, 25, 157648), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 2, 25, 157648), 6.0, 9.0]","[datetime.datetime(2022, 11, 28, 15, 2, 25, 157648), 101.0, 230.0]","[datetime.datetime(2022, 11, 28, 15, 2, 25, 157648), 101.0, 120.0]","[datetime.datetime(2022, 11, 28, 15, 2, 25, 157648), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 15, 2, 25, 157648), 81.0, 160.0]","[datetime.datetime(2022, 11, 28, 15, 2, 25, 157648), 13.0, 32.0]","[datetime.datetime(2022, 11, 28, 15, 2, 25, 157648), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 15, 2, 25, 157648), 18.0, 70.0]"
521,"[datetime.datetime(2022, 11, 28, 15, 2, 26, 324583), 1.95, 2.18]","[datetime.datetime(2022, 11, 28, 15, 2, 26, 324583), 3.0, 3.8]","[datetime.datetime(2022, 11, 28, 15, 2, 26, 324583), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 2, 26, 324583), 6.0, 9.0]","[datetime.datetime(2022, 11, 28, 15, 2, 26, 324583), 101.0, 230.0]","[datetime.datetime(2022, 11, 28, 15, 2, 26, 324583), 101.0, 120.0]","[datetime.datetime(2022, 11, 28, 15, 2, 26, 324583), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 15, 2, 26, 324583), 81.0, 160.0]","[datetime.datetime(2022, 11, 28, 15, 2, 26, 324583), 13.0, 32.0]","[datetime.datetime(2022, 11, 28, 15, 2, 26, 324583), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 15, 2, 26, 324583), 18.0, 70.0]"
522,"[datetime.datetime(2022, 11, 28, 15, 2, 27, 496067), 1.95, 2.18]","[datetime.datetime(2022, 11, 28, 15, 2, 27, 496067), 3.0, 3.8]","[datetime.datetime(2022, 11, 28, 15, 2, 27, 496067), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 2, 27, 496067), 6.0, 9.0]","[datetime.datetime(2022, 11, 28, 15, 2, 27, 496067), 101.0, 230.0]","[datetime.datetime(2022, 11, 28, 15, 2, 27, 496067), 101.0, 120.0]","[datetime.datetime(2022, 11, 28, 15, 2, 27, 496067), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 15, 2, 27, 496067), 81.0, 160.0]","[datetime.datetime(2022, 11, 28, 15, 2, 27, 496067), 13.0, 32.0]","[datetime.datetime(2022, 11, 28, 15, 2, 27, 496067), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 15, 2, 27, 496067), 18.0, 70.0]"
523,"[datetime.datetime(2022, 11, 28, 15, 2, 28, 670439), 1.95, 2.18]","[datetime.datetime(2022, 11, 28, 15, 2, 28, 670439), 3.0, 3.8]","[datetime.datetime(2022, 11, 28, 15, 2, 28, 670439), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 2, 28, 670439), 6.0, 9.0]","[datetime.datetime(2022, 11, 28, 15, 2, 28, 670439), 101.0, 230.0]","[datetime.datetime(2022, 11, 28, 15, 2, 28, 670439), 101.0, 120.0]","[datetime.datetime(2022, 11, 28, 15, 2, 28, 670439), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 15, 2, 28, 670439), 81.0, 160.0]","[datetime.datetime(2022, 11, 28, 15, 2, 28, 670439), 13.0, 32.0]","[datetime.datetime(2022, 11, 28, 15, 2, 28, 670439), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 15, 2, 28, 670439), 18.0, 70.0]"
524,"[datetime.datetime(2022, 11, 28, 15, 2, 29, 840102), 1.95, 2.18]","[datetime.datetime(2022, 11, 28, 15, 2, 29, 840102), 3.0, 3.8]","[datetime.datetime(2022, 11, 28, 15, 2, 29, 840102), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 2, 29, 840102), 6.0, 9.0]","[datetime.datetime(2022, 11, 28, 15, 2, 29, 840102), 101.0, 230.0]","[datetime.datetime(2022, 11, 28, 15, 2, 29, 840102), 101.0, 120.0]","[datetime.datetime(2022, 11, 28, 15, 2, 29, 840102), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 15, 2, 29, 840102), 81.0, 160.0]","[datetime.datetime(2022, 11, 28, 15, 2, 29, 840102), 13.0, 32.0]","[datetime.datetime(2022, 11, 28, 15, 2, 29, 840102), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 15, 2, 29, 840102), 18.0, 70.0]"
525,"[datetime.datetime(2022, 11, 28, 15, 2, 31, 14653), 1.95, 2.18]","[datetime.datetime(2022, 11, 28, 15, 2, 31, 14653), 3.0, 3.8]","[datetime.datetime(2022, 11, 28, 15, 2, 31, 14653), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 2, 31, 14653), 6.0, 9.0]","[datetime.datetime(2022, 11, 28, 15, 2, 31, 14653), 101.0, 230.0]","[datetime.datetime(2022, 11, 28, 15, 2, 31, 14653), 101.0, 120.0]","[datetime.datetime(2022, 11, 28, 15, 2, 31, 14653), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 15, 2, 31, 14653), 81.0, 160.0]","[datetime.datetime(2022, 11, 28, 15, 2, 31, 14653), 13.0, 32.0]","[datetime.datetime(2022, 11, 28, 15, 2, 31, 14653), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 15, 2, 31, 14653), 18.0, 70.0]"
526,"[datetime.datetime(2022, 11, 28, 15, 2, 32, 206022), 1.95, 2.18]","[datetime.datetime(2022, 11, 28, 15, 2, 32, 206022), 3.0, 3.8]","[datetime.datetime(2022, 11, 28, 15, 2, 32, 206022), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 2, 32, 206022), 6.0, 9.0]","[datetime.datetime(2022, 11, 28, 15, 2, 32, 206022), 101.0, 230.0]","[datetime.datetime(2022, 11, 28, 15, 2, 32, 206022), 101.0, 120.0]","[datetime.datetime(2022, 11, 28, 15, 2, 32, 206022), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 15, 2, 32, 206022), 81.0, 160.0]","[datetime.datetime(2022, 11, 28, 15, 2, 32, 206022), 13.0, 32.0]","[datetime.datetime(2022, 11, 28, 15, 2, 32, 206022), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 15, 2, 32, 206022), 18.0, 60.0]"
527,"[datetime.datetime(2022, 11, 28, 15, 2, 33, 394904), 1.95, 2.18]","[datetime.datetime(2022, 11, 28, 15, 2, 33, 394904), 3.0, 3.8]","[datetime.datetime(2022, 11, 28, 15, 2, 33, 394904), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 2, 33, 394904), 6.0, 9.0]","[datetime.datetime(2022, 11, 28, 15, 2, 33, 394904), 101.0, 230.0]","[datetime.datetime(2022, 11, 28, 15, 2, 33, 394904), 101.0, 120.0]","[datetime.datetime(2022, 11, 28, 15, 2, 33, 394904), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 15, 2, 33, 394904), 81.0, 160.0]","[datetime.datetime(2022, 11, 28, 15, 2, 33, 394904), 13.0, 32.0]","[datetime.datetime(2022, 11, 28, 15, 2, 33, 394904), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 15, 2, 33, 394904), 18.0, 55.0]"
528,"[datetime.datetime(2022, 11, 28, 15, 2, 34, 579456), 1.95, 2.16]","[datetime.datetime(2022, 11, 28, 15, 2, 34, 579456), 3.0, 3.8]","[datetime.datetime(2022, 11, 28, 15, 2, 34, 579456), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 2, 34, 579456), 6.0, 9.0]","[datetime.datetime(2022, 11, 28, 15, 2, 34, 579456), 101.0, 230.0]","[datetime.datetime(2022, 11, 28, 15, 2, 34, 579456), 101.0, 120.0]","[datetime.datetime(2022, 11, 28, 15, 2, 34, 579456), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 15, 2, 34, 579456), 81.0, 160.0]","[datetime.datetime(2022, 11, 28, 15, 2, 34, 579456), 13.0, 32.0]","[datetime.datetime(2022, 11, 28, 15, 2, 34, 579456), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 15, 2, 34, 579456), 18.0, 50.0]"
529,"[datetime.datetime(2022, 11, 28, 15, 2, 35, 757899), 1.95, 2.16]","[datetime.datetime(2022, 11, 28, 15, 2, 35, 757899), 3.0, 3.8]","[datetime.datetime(2022, 11, 28, 15, 2, 35, 757899), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 2, 35, 757899), 6.0, 9.0]","[datetime.datetime(2022, 11, 28, 15, 2, 35, 757899), 101.0, 230.0]","[datetime.datetime(2022, 11, 28, 15, 2, 35, 757899), 101.0, 120.0]","[datetime.datetime(2022, 11, 28, 15, 2, 35, 757899), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 15, 2, 35, 757899), 81.0, 160.0]","[datetime.datetime(2022, 11, 28, 15, 2, 35, 757899), 13.0, 32.0]","[datetime.datetime(2022, 11, 28, 15, 2, 35, 757899), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 15, 2, 35, 757899), 18.0, 50.0]"
530,"[datetime.datetime(2022, 11, 28, 15, 2, 36, 928195), 1.95, 2.16]","[datetime.datetime(2022, 11, 28, 15, 2, 36, 928195), 3.0, 3.8]","[datetime.datetime(2022, 11, 28, 15, 2, 36, 928195), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 2, 36, 928195), 6.0, 9.0]","[datetime.datetime(2022, 11, 28, 15, 2, 36, 928195), 101.0, 230.0]","[datetime.datetime(2022, 11, 28, 15, 2, 36, 928195), 101.0, 120.0]","[datetime.datetime(2022, 11, 28, 15, 2, 36, 928195), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 15, 2, 36, 928195), 81.0, 160.0]","[datetime.datetime(2022, 11, 28, 15, 2, 36, 928195), 13.0, 32.0]","[datetime.datetime(2022, 11, 28, 15, 2, 36, 928195), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 15, 2, 36, 928195), 18.0, 50.0]"
531,"[datetime.datetime(2022, 11, 28, 15, 2, 38, 103265), 1.95, 2.16]","[datetime.datetime(2022, 11, 28, 15, 2, 38, 103265), 3.0, 3.8]","[datetime.datetime(2022, 11, 28, 15, 2, 38, 103265), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 2, 38, 103265), 6.0, 9.0]","[datetime.datetime(2022, 11, 28, 15, 2, 38, 103265), 101.0, 230.0]","[datetime.datetime(2022, 11, 28, 15, 2, 38, 103265), 101.0, 120.0]","[datetime.datetime(2022, 11, 28, 15, 2, 38, 103265), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 15, 2, 38, 103265), 81.0, 160.0]","[datetime.datetime(2022, 11, 28, 15, 2, 38, 103265), 13.0, 32.0]","[datetime.datetime(2022, 11, 28, 15, 2, 38, 103265), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 15, 2, 38, 103265), 18.0, 50.0]"
532,"[datetime.datetime(2022, 11, 28, 15, 2, 39, 287166), 1.95, 2.16]","[datetime.datetime(2022, 11, 28, 15, 2, 39, 287166), 3.0, 3.8]","[datetime.datetime(2022, 11, 28, 15, 2, 39, 287166), 31.0, 220.0]","[datetime.datetime(2022, 11, 28, 15, 2, 39, 287166), 6.0, 9.0]","[datetime.datetime(2022, 11, 28, 15, 2, 39, 287166), 101.0, 230.0]","[datetime.datetime(2022, 11, 28, 15, 2, 39, 287166), 101.0, 120.0]","[datetime.datetime(2022, 11, 28, 15, 2, 39, 287166), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 15, 2, 39, 287166), 81.0, 160.0]","[datetime.datetime(2022, 11, 28, 15, 2, 39, 287166), 13.0, 32.0]","[datetime.datetime(2022, 11, 28, 15, 2, 39, 287166), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 15, 2, 39, 287166), 18.0, 50.0]"
533,"[datetime.datetime(2022, 11, 28, 15, 2, 40, 485273), 1.95, 2.16]","[datetime.datetime(2022, 11, 28, 15, 2, 40, 485273), 3.0, 3.8]","[datetime.datetime(2022, 11, 28, 15, 2, 40, 485273), 31.0, 210.0]","[datetime.datetime(2022, 11, 28, 15, 2, 40, 485273), 6.0, 9.0]","[datetime.datetime(2022, 11, 28, 15, 2, 40, 485273), 101.0, 230.0]","[datetime.datetime(2022, 11, 28, 15, 2, 40, 485273), 101.0, 120.0]","[datetime.datetime(2022, 11, 28, 15, 2, 40, 485273), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 15, 2, 40, 485273), 81.0, 160.0]","[datetime.datetime(2022, 11, 28, 15, 2, 40, 485273), 13.0, 32.0]","[datetime.datetime(2022, 11, 28, 15, 2, 40, 485273), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 15, 2, 40, 485273), 18.0, 50.0]"
534,"[datetime.datetime(2022, 11, 28, 15, 2, 41, 669952), 1.95, 2.16]","[datetime.datetime(2022, 11, 28, 15, 2, 41, 669952), 3.0, 3.8]","[datetime.datetime(2022, 11, 28, 15, 2, 41, 669952), 31.0, 160.0]","[datetime.datetime(2022, 11, 28, 15, 2, 41, 669952), 6.0, 9.0]","[datetime.datetime(2022, 11, 28, 15, 2, 41, 669952), 101.0, 230.0]","[datetime.datetime(2022, 11, 28, 15, 2, 41, 669952), 101.0, 120.0]","[datetime.datetime(2022, 11, 28, 15, 2, 41, 669952), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 15, 2, 41, 669952), 81.0, 160.0]","[datetime.datetime(2022, 11, 28, 15, 2, 41, 669952), 13.0, 32.0]","[datetime.datetime(2022, 11, 28, 15, 2, 41, 669952), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 15, 2, 41, 669952), 18.0, 60.0]"
535,"[datetime.datetime(2022, 11, 28, 15, 2, 42, 846073), 1.95, 2.16]","[datetime.datetime(2022, 11, 28, 15, 2, 42, 846073), 3.0, 3.8]","[datetime.datetime(2022, 11, 28, 15, 2, 42, 846073), 31.0, 160.0]","[datetime.datetime(2022, 11, 28, 15, 2, 42, 846073), 6.0, 9.0]","[datetime.datetime(2022, 11, 28, 15, 2, 42, 846073), 101.0, 230.0]","[datetime.datetime(2022, 11, 28, 15, 2, 42, 846073), 101.0, 120.0]","[datetime.datetime(2022, 11, 28, 15, 2, 42, 846073), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 15, 2, 42, 846073), 81.0, 160.0]","[datetime.datetime(2022, 11, 28, 15, 2, 42, 846073), 13.0, 32.0]","[datetime.datetime(2022, 11, 28, 15, 2, 42, 846073), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 15, 2, 42, 846073), 18.0, 60.0]"
