,Buckle Up Tahlia,Buckle Up Avery,Aston Paisley,Bedrock Cruiser,Zurhaar
10-01-2023 13:09:26.275195,"(15.0, 38.0, 18.0)","(1.3, 1.42, 1.3438095238095238)","(5.0, 8.8, 5.883333333333333)","(18.0, 42.0, 29.0)","(5.5, 21.0, 18.8)"
10-01-2023 13:09:27.178313,"(15.0, 38.0, 18.0)","(1.3, 1.42, 1.3438095238095238)","(5.0, 8.8, 5.883333333333333)","(18.0, 42.0, 29.0)","(5.5, 21.0, 19.125)"
10-01-2023 13:09:28.210061,"(15.0, 38.0, 18.0)","(1.3, 1.42, 1.3438095238095238)","(5.0, 8.8, 5.425)","(18.0, 42.0, 29.0)","(5.5, 22.0, 19.125)"
10-01-2023 13:09:29.262104,"(15.0, 38.0, 18.0)","(1.3, 1.42, 1.3438095238095238)","(5.0, 8.8, 6.1000000000000005)","(18.0, 42.0, 29.0)","(5.5, 22.0, 19.125)"
10-01-2023 13:09:30.139014,"(15.0, 38.0, 18.0)","(1.3, 1.42, 1.3438095238095238)","(5.0, 8.8, 6.1000000000000005)","(18.0, 42.0, 29.0)","(5.5, 22.0, 19.125)"
10-01-2023 13:09:31.122223,"(15.0, 38.0, 19.647058823529413)","(1.3, 1.42, 1.3438095238095238)","(5.0, 8.8, 6.1000000000000005)","(18.0, 42.0, 29.0)","(5.5, 22.0, 19.125)"
10-01-2023 13:09:32.088871,"(15.0, 38.0, 19.647058823529413)","(1.3, 1.42, 1.3438095238095238)","(5.0, 8.8, 6.1000000000000005)","(18.0, 42.0, 29.0)","(5.5, 22.0, 19.125)"
10-01-2023 13:09:32.966068,"(15.0, 38.0, 18.5)","(1.3, 1.42, 1.3438095238095238)","(5.0, 8.8, 6.1000000000000005)","(18.0, 42.0, 29.0)","(5.5, 22.0, 19.125)"
10-01-2023 13:09:33.792705,"(15.0, 38.0, 19.647058823529413)","(1.3, 1.42, 1.3438095238095238)","(5.0, 8.8, 5.966666666666667)","(18.0, 42.0, 29.0)","(5.5, 22.0, 19.125)"
10-01-2023 13:09:34.708261,"(15.0, 38.0, 19.647058823529413)","(1.3, 1.42, 1.3438095238095238)","(5.0, 8.8, 5.966666666666667)","(18.0, 42.0, 29.0)","(5.5, 22.0, 19.125)"
10-01-2023 13:09:35.669767,"(15.0, 38.0, 19.647058823529413)","(1.3, 1.42, 1.3438095238095238)","(5.0, 8.8, 5.966666666666667)","(18.0, 42.0, 29.0)","(5.5, 22.0, 19.125)"
10-01-2023 13:09:36.449041,"(15.0, 38.0, 19.647058823529413)","(1.3, 1.42, 1.3438095238095238)","(5.0, 8.8, 5.425)","(18.0, 42.0, 29.0)","(5.5, 22.0, 19.125)"
10-01-2023 13:09:37.309329,"(15.0, 38.0, 19.647058823529413)","(1.3, 1.42, 1.3438095238095238)","(5.0, 8.8, 5.425)","(18.0, 42.0, 29.0)","(5.5, 22.0, 19.125)"
10-01-2023 13:09:38.198914,"(15.0, 38.0, 22.0)","(1.3, 1.42, 1.3438095238095238)","(5.0, 8.8, 5.425)","(18.0, 42.0, 29.0)","(5.5, 22.0, 19.125)"
10-01-2023 13:09:39.047855,"(15.0, 38.0, 22.0)","(1.3, 1.42, 1.3438095238095238)","(5.0, 8.8, 6.1000000000000005)","(18.0, 42.0, 29.0)","(5.5, 22.0, 19.125)"
10-01-2023 13:09:39.927105,"(15.0, 38.0, 22.0)","(1.3, 1.42, 1.3438095238095238)","(5.0, 8.8, 6.1000000000000005)","(18.0, 42.0, 29.0)","(5.5, 22.0, 19.125)"
10-01-2023 13:09:40.881067,"(15.0, 38.0, 22.0)","(1.3, 1.42, 1.3438095238095238)","(5.0, 8.8, 6.1000000000000005)","(18.0, 42.0, 29.0)","(5.5, 22.0, 19.88888888888889)"
10-01-2023 13:09:41.835013,"(15.0, 38.0, 22.0)","(1.3, 1.42, 1.3438095238095238)","(5.0, 8.8, 6.036842105263158)","(18.0, 42.0, 29.0)","(5.5, 21.0, 19.1)"
10-01-2023 13:09:42.654686,"(15.0, 38.0, 22.0)","(1.3, 1.42, 1.3438095238095238)","(5.0, 8.8, 5.966666666666667)","(18.0, 42.0, 29.0)","(5.5, 21.0, 19.1)"
10-01-2023 13:09:43.554931,"(15.0, 38.0, 20.545454545454547)","(1.3, 1.42, 1.3438095238095238)","(5.0, 8.8, 5.966666666666667)","(18.0, 42.0, 29.0)","(5.5, 21.0, 19.314285714285713)"
10-01-2023 13:09:44.518955,"(15.0, 38.0, 22.0)","(1.3, 1.42, 1.3438095238095238)","(5.0, 8.8, 5.425)","(18.0, 42.0, 29.0)","(5.5, 21.0, 19.314285714285713)"
10-01-2023 13:09:45.416068,"(15.0, 38.0, 22.0)","(1.3, 1.42, 1.3438095238095238)","(5.0, 8.8, 5.425)","(18.0, 42.0, 29.0)","(5.5, 21.0, 14.3)"
10-01-2023 13:09:46.312036,"(15.0, 38.0, 22.0)","(1.3, 1.42, 1.3438095238095238)","(5.0, 8.8, 5.425)","(18.0, 42.0, 29.0)","(5.5, 21.0, 14.3)"
10-01-2023 13:09:47.212074,"(15.0, 38.0, 22.0)","(1.3, 1.42, 1.3438095238095238)","(5.0, 8.8, 6.228571428571429)","(18.0, 42.0, 29.0)","(5.5, 21.0, 14.3)"
10-01-2023 13:09:48.167140,"(15.0, 38.0, 22.0)","(1.3, 1.42, 1.3438095238095238)","(5.0, 8.8, 6.517391304347826)","(18.0, 42.0, 29.0)","(5.5, 21.0, 17.799999999999997)"
10-01-2023 13:09:49.074548,"(15.0, 38.0, 22.0)","(1.3, 1.42, 1.3438095238095238)","(5.0, 8.8, 6.517391304347826)","(18.0, 42.0, 29.0)","(5.5, 19.5, 17.583333333333336)"
10-01-2023 13:09:50.000039,"(15.0, 38.0, 22.0)","(1.3, 1.42, 1.3438095238095238)","(5.0, 8.8, 6.517391304347826)","(18.0, 42.0, 29.0)","(5.5, 19.5, 18.35)"
10-01-2023 13:09:50.875651,"(15.0, 38.0, 22.0)","(1.3, 1.42, 1.3438095238095238)","(5.0, 8.8, 6.517391304347826)","(18.0, 42.0, 29.0)","(5.5, 19.5, 17.240000000000002)"
10-01-2023 13:09:51.737021,"(15.0, 38.0, 22.0)","(1.3, 1.42, 1.3438095238095238)","(5.0, 8.8, 6.517391304347826)","(18.0, 42.0, 29.0)","(5.5, 19.5, 17.683333333333334)"
10-01-2023 13:09:52.637934,"(15.0, 38.0, 22.0)","(1.3, 1.42, 1.3438095238095238)","(5.0, 8.8, 6.517391304347826)","(18.0, 42.0, 19.333333333333332)","(5.5, 19.5, 17.683333333333334)"
10-01-2023 13:09:53.530756,"(15.0, 38.0, 22.0)","(1.3, 1.42, 1.3438095238095238)","(5.0, 8.8, 6.517391304347826)","(18.0, 42.0, 19.333333333333332)","(5.5, 19.5, 17.683333333333334)"
10-01-2023 13:09:54.446560,"(15.0, 38.0, 22.0)","(1.3, 1.42, 1.3438095238095238)","(5.0, 8.8, 6.517391304347826)","(18.0, 42.0, 19.333333333333332)","(5.5, 19.5, 17.683333333333334)"
10-01-2023 13:09:55.340857,"(15.0, 38.0, 22.0)","(1.3, 1.42, 1.3438095238095238)","(5.0, 8.8, 6.517391304347826)","(18.0, 42.0, 19.333333333333332)","(5.5, 19.5, 17.759999999999998)"
10-01-2023 13:09:56.238324,"(15.0, 38.0, 22.0)","(1.3, 1.42, 1.3438095238095238)","(5.0, 8.8, 6.517391304347826)","(18.0, 42.0, 19.333333333333332)","(5.5, 20.0, 17.759999999999998)"
10-01-2023 13:09:57.144946,"(15.0, 38.0, 22.0)","(1.3, 1.42, 1.3438095238095238)","(5.0, 8.8, 6.517391304347826)","(18.0, 42.0, 19.333333333333332)","(5.5, 20.0, 17.759999999999998)"
10-01-2023 13:09:58.013334,"(15.0, 38.0, 22.0)","(1.3, 1.42, 1.3438095238095238)","(5.0, 8.8, 6.517391304347826)","(18.0, 42.0, 19.333333333333332)","(5.5, 20.0, 17.759999999999998)"
10-01-2023 13:09:58.926791,"(15.0, 38.0, 22.0)","(1.3, 1.42, 1.3438095238095238)","(5.0, 8.8, 6.517391304347826)","(18.0, 42.0, 19.333333333333332)","(5.5, 20.0, 18.2)"
10-01-2023 13:09:59.805470,"(15.0, 38.0, 22.0)","(1.3, 1.42, 1.3438095238095238)","(5.0, 8.8, 6.517391304347826)","(18.0, 42.0, 19.333333333333332)","(5.5, 20.0, 18.2)"
10-01-2023 13:10:00.628967,"(15.0, 38.0, 22.0)","(1.3, 1.42, 1.3438095238095238)","(5.0, 8.8, 6.517391304347826)","(18.0, 42.0, 19.333333333333332)","(5.5, 20.0, 18.2)"
10-01-2023 13:10:01.537396,"(15.0, 38.0, 22.0)","(1.3, 1.42, 1.3438095238095238)","(5.0, 8.8, 6.517391304347826)","(18.0, 42.0, 19.333333333333332)","(5.5, 20.0, 18.2)"
10-01-2023 13:10:02.438017,"(15.0, 38.0, 22.0)","(1.3, 1.42, 1.3438095238095238)","(5.0, 8.8, 6.517391304347826)","(18.0, 42.0, 19.333333333333332)","(5.5, 20.0, 18.64)"
10-01-2023 13:10:03.313132,"(15.0, 38.0, 22.0)","(1.3, 1.42, 1.3438095238095238)","(5.0, 8.8, 6.517391304347826)","(18.0, 42.0, 19.333333333333332)","(5.5, 21.0, 18.68)"
10-01-2023 13:10:04.153130,"(15.0, 38.0, 22.0)","(1.3, 1.42, 1.3438095238095238)","(5.0, 8.8, 6.517391304347826)","(18.0, 42.0, 19.333333333333332)","(5.5, 21.0, 18.68)"
10-01-2023 13:10:05.061891,"(15.0, 38.0, 22.0)","(1.3, 1.42, 1.3438095238095238)","(5.0, 8.8, 6.517391304347826)","(18.0, 42.0, 19.333333333333332)","(5.5, 21.0, 18.68)"
10-01-2023 13:10:05.943633,"(15.0, 38.0, 22.0)","(1.3, 1.42, 1.3438095238095238)","(5.0, 8.8, 6.517391304347826)","(18.0, 42.0, 19.333333333333332)","(5.5, 21.0, 18.68)"
10-01-2023 13:10:06.782543,"(15.0, 38.0, 22.0)","(1.3, 1.42, 1.3438095238095238)","(5.0, 8.8, 6.517391304347826)","(18.0, 42.0, 19.333333333333332)","(5.5, 21.0, 18.68)"
10-01-2023 13:10:07.697628,"(15.0, 38.0, 22.0)","(1.3, 1.42, 1.3438095238095238)","(5.0, 8.8, 6.517391304347826)","(18.0, 42.0, 19.333333333333332)","(5.5, 21.0, 18.68)"
10-01-2023 13:10:08.555321,"(15.0, 38.0, 22.0)","(1.3, 1.42, 1.3438095238095238)","(5.0, 8.8, 6.517391304347826)","(18.0, 42.0, 19.333333333333332)","(5.5, 21.0, 18.68)"
10-01-2023 13:10:09.417955,"(15.0, 38.0, 22.0)","(1.3, 1.42, 1.3438095238095238)","(5.0, 8.8, 6.517391304347826)","(18.0, 42.0, 28.133333333333333)","(5.5, 21.0, 18.68)"
10-01-2023 13:10:10.295126,"(15.0, 38.0, 22.0)","(1.3, 1.42, 1.3438095238095238)","(5.0, 8.8, 6.517391304347826)","(18.0, 42.0, 19.77777777777778)","(5.5, 21.0, 18.68)"
10-01-2023 13:10:11.233523,"(15.0, 38.0, 22.0)","(1.3, 1.42, 1.3438095238095238)","(5.0, 8.6, 6.557142857142857)","(18.0, 42.0, 19.77777777777778)","(5.5, 21.0, 18.759999999999998)"
10-01-2023 13:10:12.106033,"(15.0, 38.0, 22.0)","(1.3, 1.42, 1.3438095238095238)","(5.0, 8.4, 8.055555555555555)","(18.0, 42.0, 19.77777777777778)","(5.5, 21.0, 18.759999999999998)"
10-01-2023 13:10:12.941087,"(15.0, 38.0, 22.0)","(1.3, 1.42, 1.3438095238095238)","(5.0, 8.4, 8.055555555555555)","(18.0, 42.0, 19.77777777777778)","(5.5, 21.0, 18.759999999999998)"
10-01-2023 13:10:13.871365,"(15.0, 38.0, 22.0)","(1.3, 1.42, 1.3438095238095238)","(5.0, 8.4, 8.055555555555555)","(18.0, 42.0, 19.77777777777778)","(5.5, 21.0, 18.8)"
10-01-2023 13:10:14.797535,"(15.0, 38.0, 22.0)","(1.3, 1.42, 1.3438095238095238)","(5.0, 8.4, 8.055555555555555)","(18.0, 42.0, 19.77777777777778)","(5.5, 21.0, 18.8)"
10-01-2023 13:10:15.666440,"(15.0, 38.0, 22.0)","(1.3, 1.42, 1.3438095238095238)","(5.0, 8.4, 8.055555555555555)","(18.0, 42.0, 19.77777777777778)","(5.5, 21.0, 19.833333333333336)"
10-01-2023 13:10:16.508686,"(15.0, 38.0, 22.0)","(1.3, 1.42, 1.3438095238095238)","(5.0, 8.4, 8.055555555555555)","(18.0, 42.0, 19.77777777777778)","(5.5, 21.0, 19.833333333333336)"
10-01-2023 13:10:17.424551,"(15.0, 38.0, 22.0)","(1.3, 1.42, 1.3438095238095238)","(5.0, 8.4, 8.055555555555555)","(18.0, 42.0, 19.77777777777778)","(5.5, 21.0, 19.0)"
10-01-2023 13:10:18.347171,"(15.0, 38.0, 22.0)","(1.3, 1.42, 1.3438095238095238)","(5.0, 8.4, 8.055555555555555)","(18.0, 42.0, 19.77777777777778)","(5.5, 21.0, 19.0)"
10-01-2023 13:10:19.142845,"(15.0, 38.0, 22.0)","(1.3, 1.42, 1.3438095238095238)","(5.0, 8.4, 8.055555555555555)","(18.0, 42.0, 19.77777777777778)","(5.5, 21.0, 19.0)"
10-01-2023 13:10:20.153341,"(15.0, 38.0, 22.0)","(1.3, 1.42, 1.3438095238095238)","(5.0, 8.4, 8.055555555555555)","(18.0, 42.0, 19.77777777777778)","(5.5, 21.0, 19.0)"
10-01-2023 13:10:21.122186,"(15.0, 38.0, 22.0)","(1.3, 1.42, 1.3438095238095238)","(5.0, 8.4, 8.055555555555555)","(18.0, 42.0, 19.77777777777778)","(5.5, 21.0, 18.625)"
10-01-2023 13:10:22.121181,"(15.0, 38.0, 22.0)","(1.3, 1.42, 1.3438095238095238)","(5.0, 8.4, 8.055555555555555)","(18.0, 42.0, 19.77777777777778)","(5.5, 21.0, 18.625)"
10-01-2023 13:10:23.052778,"(15.0, 38.0, 22.0)","(1.3, 1.42, 1.3438095238095238)","(5.0, 8.4, 8.055555555555555)","(18.0, 42.0, 19.77777777777778)","(5.5, 21.0, 18.625)"
10-01-2023 13:10:24.115289,"(15.0, 38.0, 22.0)","(1.3, 1.42, 1.3438095238095238)","(5.0, 8.4, 8.055555555555555)","(18.0, 42.0, 19.77777777777778)","(5.5, 21.0, 18.625)"
10-01-2023 13:10:25.145153,"(15.0, 38.0, 22.0)","(1.3, 1.42, 1.3438095238095238)","(5.0, 8.4, 8.055555555555555)","(18.0, 42.0, 19.77777777777778)","(5.5, 21.0, 18.625)"
10-01-2023 13:10:26.112309,"(15.0, 38.0, 22.0)","(1.3, 1.42, 1.3438095238095238)","(5.0, 8.4, 8.055555555555555)","(18.0, 42.0, 19.77777777777778)","(5.5, 21.0, 18.625)"
10-01-2023 13:10:27.127433,"(15.0, 38.0, 22.0)","(1.3, 1.42, 1.3438095238095238)","(5.0, 8.4, 8.055555555555555)","(18.0, 42.0, 19.77777777777778)","(5.5, 21.0, 18.625)"
10-01-2023 13:10:28.050843,"(15.0, 38.0, 22.0)","(1.3, 1.42, 1.3438095238095238)","(5.0, 8.4, 8.055555555555555)","(18.0, 42.0, 19.77777777777778)","(5.5, 21.0, 18.625)"
10-01-2023 13:10:28.876382,"(15.0, 38.0, 22.0)","(1.3, 1.42, 1.3438095238095238)","(5.0, 8.4, 8.055555555555555)","(18.0, 42.0, 19.77777777777778)","(5.5, 21.0, 18.625)"
10-01-2023 13:10:29.735278,"(15.0, 38.0, 22.0)","(1.3, 1.42, 1.3438095238095238)","(5.0, 8.4, 8.055555555555555)","(18.0, 42.0, 19.77777777777778)","(5.5, 21.0, 18.625)"
10-01-2023 13:10:30.697560,"(15.0, 38.0, 22.0)","(1.3, 1.42, 1.3438095238095238)","(5.0, 8.4, 8.055555555555555)","(18.0, 42.0, 19.77777777777778)","(5.5, 21.0, 18.625)"
10-01-2023 13:10:31.638189,"(15.0, 38.0, 22.0)","(1.3, 1.42, 1.3438095238095238)","(5.0, 8.4, 8.055555555555555)","(18.0, 42.0, 19.77777777777778)","(5.5, 21.0, 18.625)"
10-01-2023 13:10:32.463781,"(15.0, 38.0, 22.0)","(1.3, 1.42, 1.3438095238095238)","(5.0, 8.4, 8.055555555555555)","(18.0, 42.0, 19.77777777777778)","(5.5, 21.0, 18.625)"
10-01-2023 13:10:33.397454,"(15.0, 38.0, 22.0)","(1.3, 1.42, 1.3438095238095238)","(5.0, 8.4, 8.055555555555555)","(18.0, 42.0, 19.77777777777778)","(5.5, 21.0, 18.875)"
10-01-2023 13:10:34.341565,"(15.0, 38.0, 22.0)","(1.3, 1.42, 1.3438095238095238)","(5.0, 8.4, 8.055555555555555)","(18.0, 42.0, 19.77777777777778)","(5.5, 21.0, 18.875)"
10-01-2023 13:10:35.198720,"(15.0, 38.0, 22.0)","(1.3, 1.42, 1.3438095238095238)","(5.0, 8.4, 8.055555555555555)","(18.0, 42.0, 19.77777777777778)","(5.5, 21.0, 18.875)"
10-01-2023 13:10:36.117900,"(15.0, 38.0, 22.0)","(1.3, 1.42, 1.3438095238095238)","(5.0, 8.4, 8.055555555555555)","(18.0, 55.0, 36.0)","(5.5, 22.0, 20.083333333333336)"
10-01-2023 13:10:37.108247,"(15.0, 38.0, 22.0)","(1.3, 1.42, 1.3438095238095238)","(5.0, 8.4, 8.055555555555555)","(18.0, 55.0, 36.0)","(5.5, 22.0, 20.083333333333336)"
10-01-2023 13:10:37.983454,"(15.0, 38.0, 22.0)","(1.3, 1.42, 1.3438095238095238)","(5.0, 8.4, 8.055555555555555)","(18.0, 55.0, 36.0)","(5.5, 22.0, 20.083333333333336)"
10-01-2023 13:10:38.858436,"(15.0, 38.0, 22.0)","(1.3, 1.42, 1.3438095238095238)","(5.0, 8.4, 8.055555555555555)","(18.0, 55.0, 36.0)","(5.5, 22.0, 20.083333333333336)"
10-01-2023 13:10:39.799860,"(15.0, 38.0, 22.0)","(1.3, 1.42, 1.3438095238095238)","(5.0, 8.4, 8.055555555555555)","(18.0, 55.0, 36.0)","(5.5, 22.0, 20.083333333333336)"
10-01-2023 13:10:40.695038,"(15.0, 38.0, 22.0)","(1.3, 1.42, 1.3438095238095238)","(5.0, 8.4, 8.055555555555555)","(18.0, 55.0, 36.0)","(5.5, 22.0, 19.25)"
10-01-2023 13:10:41.475154,"(15.0, 38.0, 22.0)","(1.3, 1.42, 1.3438095238095238)","(5.0, 8.4, 8.055555555555555)","(18.0, 55.0, 36.0)","(5.5, 21.0, 19.25)"
10-01-2023 13:10:42.397314,"(15.0, 38.0, 22.0)","(1.3, 1.42, 1.3438095238095238)","(5.0, 8.4, 8.055555555555555)","(18.0, 55.0, 36.0)","(5.5, 21.0, 19.25)"
10-01-2023 13:10:43.371912,"(15.0, 38.0, 22.0)","(1.3, 1.42, 1.3438095238095238)","(5.0, 8.4, 8.055555555555555)","(18.0, 55.0, 36.0)","(5.5, 21.0, 19.25)"
10-01-2023 13:10:44.178427,"(15.0, 38.0, 22.0)","(1.3, 1.42, 1.3438095238095238)","(5.0, 8.4, 8.055555555555555)","(18.0, 55.0, 36.0)","(5.5, 21.0, 19.25)"
10-01-2023 13:10:45.016946,"(15.0, 38.0, 22.0)","(1.3, 1.42, 1.3438095238095238)","(5.0, 8.4, 8.055555555555555)","(18.0, 55.0, 36.0)","(5.5, 21.0, 19.25)"
10-01-2023 13:10:45.893823,"(15.0, 38.0, 22.0)","(1.3, 1.42, 1.3438095238095238)","(5.0, 8.4, 8.055555555555555)","(18.0, 55.0, 36.0)","(5.5, 21.0, 19.25)"
10-01-2023 13:10:46.837791,"(15.0, 38.0, 22.0)","(1.3, 1.42, 1.3438095238095238)","(5.0, 8.4, 8.055555555555555)","(18.0, 55.0, 36.0)","(5.5, 21.0, 19.25)"
10-01-2023 13:10:47.685852,"(15.0, 38.0, 22.0)","(1.3, 1.42, 1.3438095238095238)","(5.0, 8.4, 8.055555555555555)","(18.0, 55.0, 36.0)","(5.5, 21.0, 19.25)"
10-01-2023 13:10:48.522773,"(15.0, 38.0, 22.0)","(1.3, 1.42, 1.3438095238095238)","(5.0, 8.4, 8.055555555555555)","(18.0, 55.0, 36.0)","(5.5, 21.0, 19.25)"
10-01-2023 13:10:49.378211,"(15.0, 38.0, 22.0)","(1.3, 1.42, 1.3438095238095238)","(5.0, 8.4, 8.055555555555555)","(18.0, 55.0, 36.0)","(5.5, 21.0, 19.25)"
10-01-2023 13:10:50.249305,"(15.0, 38.0, 22.0)","(1.3, 1.42, 1.3438095238095238)","(5.0, 8.4, 8.055555555555555)","(18.0, 55.0, 36.0)","(5.5, 21.0, 20.09090909090909)"
10-01-2023 13:10:51.115320,"(15.0, 38.0, 22.0)","(1.3, 1.42, 1.3438095238095238)","(5.0, 8.4, 8.055555555555555)","(18.0, 55.0, 36.0)","(5.5, 21.0, 20.09090909090909)"
10-01-2023 13:10:52.033194,"(15.0, 38.0, 22.0)","(1.3, 1.42, 1.3438095238095238)","(5.0, 8.4, 8.055555555555555)","(18.0, 55.0, 36.0)","(5.5, 21.0, 20.09090909090909)"
10-01-2023 13:10:52.840973,"(15.0, 38.0, 22.0)","(1.3, 1.42, 1.3438095238095238)","(5.0, 8.4, 8.055555555555555)","(18.0, 55.0, 36.0)","(5.5, 21.0, 20.09090909090909)"
10-01-2023 13:10:53.643487,"(15.0, 38.0, 22.0)","(1.3, 1.42, 1.3438095238095238)","(5.0, 8.4, 8.055555555555555)","(18.0, 55.0, 36.0)","(5.5, 21.0, 20.09090909090909)"
10-01-2023 13:10:54.542126,"(15.0, 38.0, 22.0)","(1.3, 1.42, 1.3438095238095238)","(5.0, 8.4, 8.055555555555555)","(18.0, 55.0, 36.0)","(5.5, 21.0, 20.09090909090909)"
10-01-2023 13:10:55.423798,"(15.0, 38.0, 22.0)","(1.3, 1.42, 1.3438095238095238)","(5.0, 8.4, 8.055555555555555)","(18.0, 55.0, 36.0)","(5.5, 21.0, 20.175)"
10-01-2023 13:10:56.258373,"(15.0, 38.0, 22.0)","(1.3, 1.42, 1.3438095238095238)","(5.0, 8.4, 8.055555555555555)","(18.0, 55.0, 36.0)","(5.5, 21.0, 20.175)"
10-01-2023 13:10:57.078088,"(15.0, 38.0, 19.2)","(1.3, 1.42, 1.3438095238095238)","(5.0, 8.4, 8.055555555555555)","(18.0, 55.0, 36.0)","(5.5, 21.0, 18.866666666666667)"
10-01-2023 13:10:57.947428,"(15.0, 38.0, 19.2)","(1.3, 1.42, 1.3438095238095238)","(5.0, 8.4, 6.9)","(18.0, 55.0, 36.0)","(5.5, 21.0, 18.866666666666667)"
10-01-2023 13:10:58.860243,"(15.0, 38.0, 19.2)","(1.3, 1.42, 1.3438095238095238)","(5.0, 8.4, 6.9)","(18.0, 55.0, 36.0)","(5.5, 21.0, 17.85)"
10-01-2023 13:10:59.671314,"(15.0, 38.0, 19.2)","(1.3, 1.42, 1.3438095238095238)","(5.0, 8.4, 6.9)","(18.0, 55.0, 36.0)","(5.5, 21.0, 17.85)"
10-01-2023 13:11:00.523121,"(15.0, 38.0, 19.2)","(1.3, 1.42, 1.3438095238095238)","(5.0, 8.4, 6.9)","(18.0, 42.0, 19.77777777777778)","(5.5, 21.0, 14.8)"
10-01-2023 13:11:01.420926,"(15.0, 38.0, 19.2)","(1.3, 1.42, 1.3438095238095238)","(5.0, 8.4, 6.9)","(18.0, 42.0, 19.77777777777778)","(5.5, 20.0, 19.05)"
10-01-2023 13:11:02.303004,"(15.0, 38.0, 19.2)","(1.3, 1.42, 1.3438095238095238)","(5.0, 8.4, 6.9)","(18.0, 42.0, 19.77777777777778)","(5.5, 20.0, 19.05)"
10-01-2023 13:11:03.156138,"(15.0, 38.0, 19.2)","(1.3, 1.42, 1.3438095238095238)","(5.0, 8.4, 6.9)","(18.0, 42.0, 19.77777777777778)","(5.5, 20.0, 19.05)"
10-01-2023 13:11:04.002603,"(15.0, 38.0, 19.2)","(1.3, 1.42, 1.3438095238095238)","(5.0, 8.4, 6.9)","(18.0, 42.0, 19.77777777777778)","(5.5, 20.0, 19.05)"
10-01-2023 13:11:04.964700,"(15.0, 38.0, 19.2)","(1.3, 1.42, 1.3438095238095238)","(5.0, 8.4, 6.9)","(18.0, 42.0, 19.77777777777778)","(5.5, 20.0, 18.166666666666664)"
10-01-2023 13:11:05.824508,"(15.0, 38.0, 19.2)","(1.3, 1.42, 1.3438095238095238)","(5.0, 8.4, 6.9)","(18.0, 42.0, 19.77777777777778)","(5.5, 20.0, 18.166666666666664)"
10-01-2023 13:11:06.630467,"(15.0, 38.0, 19.2)","(1.3, 1.42, 1.3438095238095238)","(5.0, 8.4, 6.9)","(18.0, 42.0, 19.77777777777778)","(5.5, 20.0, 18.42857142857143)"
10-01-2023 13:11:07.472152,"(15.0, 38.0, 19.2)","(1.3, 1.42, 1.3438095238095238)","(5.0, 8.4, 6.9)","(18.0, 42.0, 19.77777777777778)","(5.5, 20.0, 18.8)"
10-01-2023 13:11:08.403350,"(15.0, 38.0, 19.2)","(1.3, 1.42, 1.3438095238095238)","(5.0, 8.4, 6.9)","(18.0, 42.0, 19.77777777777778)","(5.5, 20.0, 14.7)"
10-01-2023 13:11:09.265774,"(15.0, 38.0, 19.2)","(1.3, 1.42, 1.3438095238095238)","(5.0, 8.4, 6.9)","(18.0, 42.0, 19.77777777777778)","(5.5, 20.0, 18.233333333333334)"
10-01-2023 13:11:10.070901,"(15.0, 38.0, 19.2)","(1.3, 1.42, 1.3438095238095238)","(5.0, 8.4, 6.9)","(18.0, 42.0, 19.77777777777778)","(5.5, 20.0, 18.233333333333334)"
10-01-2023 13:11:10.889999,"(15.0, 38.0, 19.2)","(1.3, 1.42, 1.3438095238095238)","(5.0, 8.4, 6.9)","(18.0, 42.0, 19.77777777777778)","(5.5, 20.0, 17.92)"
10-01-2023 13:11:11.829599,"(15.0, 38.0, 19.2)","(1.3, 1.42, 1.3438095238095238)","(5.0, 8.4, 6.9)","(18.0, 42.0, 19.77777777777778)","(5.5, 21.0, 15.4)"
10-01-2023 13:11:12.680498,"(15.0, 38.0, 19.2)","(1.3, 1.42, 1.3438095238095238)","(5.0, 8.4, 6.9)","(18.0, 42.0, 19.77777777777778)","(5.5, 21.0, 15.4)"
10-01-2023 13:11:13.474377,"(15.0, 38.0, 19.2)","(1.3, 1.42, 1.3438095238095238)","(5.0, 8.4, 6.9)","(18.0, 42.0, 19.77777777777778)","(5.5, 21.0, 15.4)"
10-01-2023 13:11:14.335240,"(15.0, 38.0, 19.2)","(1.3, 1.42, 1.3438095238095238)","(5.0, 8.4, 6.9)","(18.0, 42.0, 19.77777777777778)","(5.5, 21.0, 15.4)"
10-01-2023 13:11:15.258066,"(15.0, 38.0, 19.2)","(1.3, 1.42, 1.3438095238095238)","(5.0, 8.4, 6.9)","(18.0, 42.0, 19.77777777777778)","(5.5, 21.0, 15.4)"
10-01-2023 13:11:16.146772,"(15.0, 38.0, 19.2)","(1.3, 1.42, 1.3438095238095238)","(5.0, 8.4, 6.9)","(18.0, 42.0, 19.77777777777778)","(5.5, 21.0, 15.4)"
10-01-2023 13:11:16.949715,"(15.0, 38.0, 19.2)","(1.3, 1.42, 1.3438095238095238)","(5.0, 8.4, 6.9)","(18.0, 42.0, 19.77777777777778)","(5.5, 21.0, 15.4)"
10-01-2023 13:11:17.831953,"(15.0, 38.0, 19.2)","(1.3, 1.42, 1.3438095238095238)","(5.0, 8.4, 6.9)","(18.0, 42.0, 19.77777777777778)","(5.5, 21.0, 15.4)"
10-01-2023 13:11:18.748107,"(15.0, 38.0, 19.2)","(1.3, 1.42, 1.3438095238095238)","(5.0, 8.4, 6.9)","(18.0, 42.0, 19.77777777777778)","(5.5, 21.0, 15.4)"
