,Lieutenant Jack,Hoppers Dream,Mamma Kass,Monsieur Steel,Calculating Dancer,Our Major Jack Nz,Thiswaytothebeach,Trade Whispers
07-01-2023 20:47:41.844180,"(5.0, 7.2, 5.775)","(26.0, 42.0, 39.0)","(10.0, 13.0, 10.866666666666667)","(5.5, 9.0, 7.666666666666667)","(4.4, 5.7, 5.0875)","(2.15, 99999, 99990)","(9.0, 13.0, 10.200000000000001)","(101.0, 200.0, 133.33333333333334)"
07-01-2023 20:47:42.939673,"(5.0, 7.2, 5.775)","(26.0, 42.0, 41.0)","(10.0, 13.0, 10.866666666666667)","(5.5, 9.0, 7.666666666666667)","(4.4, 5.7, 5.0875)","(2.15, 99999, 99990)","(9.0, 13.0, 10.200000000000001)","(101.0, 200.0, 133.33333333333334)"
07-01-2023 20:47:44.065449,"(5.0, 7.2, 5.775)","(26.0, 42.0, 41.0)","(10.0, 13.0, 10.866666666666667)","(5.5, 9.0, 7.666666666666667)","(4.4, 5.7, 5.14)","(2.15, 99999, 99990)","(9.0, 13.0, 10.200000000000001)","(101.0, 200.0, 133.33333333333334)"
07-01-2023 20:47:45.338253,"(5.0, 7.2, 5.775)","(26.0, 42.0, 41.0)","(10.0, 13.0, 10.866666666666667)","(5.5, 9.0, 7.666666666666667)","(4.4, 5.7, 5.14)","(2.15, 99999, 99990)","(9.0, 13.0, 10.200000000000001)","(101.0, 200.0, 133.33333333333334)"
07-01-2023 20:47:46.572831,"(5.0, 7.2, 5.775)","(26.0, 42.0, 41.0)","(10.0, 13.0, 10.866666666666667)","(5.5, 9.0, 7.666666666666667)","(4.4, 5.7, 5.14)","(2.15, 99999, 99990)","(9.0, 13.0, 10.200000000000001)","(101.0, 200.0, 133.33333333333334)"
07-01-2023 20:47:48.071509,"(5.0, 7.2, 5.775)","(26.0, 42.0, 41.0)","(10.0, 13.0, 10.866666666666667)","(5.5, 9.0, 7.666666666666667)","(4.4, 5.7, 5.14)","(2.15, 99999, 99990)","(9.0, 13.0, 10.200000000000001)","(101.0, 200.0, 133.33333333333334)"
07-01-2023 20:47:49.355609,"(5.0, 7.2, 5.775)","(26.0, 42.0, 41.0)","(10.0, 13.0, 10.866666666666667)","(5.5, 9.0, 7.666666666666667)","(4.4, 5.7, 5.14)","(2.15, 99999, 99990)","(9.0, 13.0, 10.200000000000001)","(101.0, 200.0, 133.33333333333334)"
07-01-2023 20:47:50.590427,"(5.0, 7.2, 5.775)","(26.0, 42.0, 41.0)","(10.0, 13.0, 11.72)","(5.5, 9.0, 7.666666666666667)","(4.4, 5.7, 5.14)","(2.15, 99999, 99990)","(9.0, 13.0, 10.200000000000001)","(101.0, 200.0, 133.33333333333334)"
07-01-2023 20:47:51.777034,"(5.0, 7.2, 5.775)","(26.0, 42.0, 40.0)","(10.0, 13.0, 11.72)","(5.5, 9.0, 7.666666666666667)","(4.4, 5.7, 5.14)","(2.15, 99999, 99990)","(9.0, 13.0, 10.200000000000001)","(101.0, 200.0, 133.33333333333334)"
07-01-2023 20:47:52.949329,"(5.0, 7.2, 5.775)","(26.0, 42.0, 40.0)","(10.0, 13.0, 11.72)","(5.5, 9.0, 7.666666666666667)","(4.4, 5.7, 5.14)","(2.15, 99999, 99990)","(9.0, 13.0, 10.200000000000001)","(101.0, 200.0, 133.33333333333334)"
07-01-2023 20:47:54.141167,"(5.0, 7.2, 5.775)","(26.0, 42.0, 40.0)","(10.0, 13.0, 11.72)","(5.5, 9.0, 7.666666666666667)","(4.4, 5.7, 5.14)","(2.15, 99999, 99990)","(9.0, 13.0, 10.200000000000001)","(101.0, 200.0, 133.33333333333334)"
07-01-2023 20:47:55.187510,"(5.0, 7.2, 5.775)","(26.0, 42.0, 40.0)","(10.0, 13.0, 11.72)","(5.5, 9.0, 7.666666666666667)","(4.4, 5.7, 5.14)","(2.15, 99999, 99990)","(9.0, 13.0, 10.200000000000001)","(101.0, 200.0, 133.33333333333334)"
07-01-2023 20:47:56.292027,"(5.0, 7.2, 5.8500000000000005)","(26.0, 42.0, 40.0)","(10.0, 13.0, 11.72)","(5.5, 9.0, 7.666666666666667)","(4.4, 5.6, 5.12)","(2.15, 99999, 99990)","(9.0, 13.0, 10.200000000000001)","(101.0, 200.0, 133.33333333333334)"
07-01-2023 20:47:57.501163,"(5.0, 7.2, 5.8500000000000005)","(26.0, 42.0, 40.0)","(10.0, 13.0, 11.72)","(5.5, 9.0, 7.666666666666667)","(4.4, 5.6, 5.12)","(2.15, 99999, 99990)","(9.0, 13.0, 10.200000000000001)","(101.0, 200.0, 133.33333333333334)"
07-01-2023 20:47:58.681369,"(5.0, 7.2, 5.8500000000000005)","(26.0, 42.0, 40.0)","(10.0, 13.0, 11.72)","(5.5, 9.0, 7.666666666666667)","(4.4, 5.6, 5.12)","(2.15, 99999, 99990)","(9.0, 13.0, 10.200000000000001)","(101.0, 200.0, 133.33333333333334)"
07-01-2023 20:47:59.877626,"(5.0, 7.2, 5.8500000000000005)","(26.0, 42.0, 40.0)","(10.0, 13.0, 11.72)","(5.5, 9.0, 7.666666666666667)","(4.4, 5.6, 5.12)","(2.15, 99999, 99990)","(9.0, 13.0, 10.200000000000001)","(101.0, 200.0, 133.33333333333334)"
07-01-2023 20:48:01.027111,"(5.0, 7.2, 5.8500000000000005)","(26.0, 42.0, 40.0)","(10.0, 13.0, 11.72)","(5.5, 9.0, 7.666666666666667)","(4.4, 5.6, 5.12)","(2.15, 99999, 99990)","(9.0, 13.0, 10.200000000000001)","(101.0, 200.0, 133.33333333333334)"
07-01-2023 20:48:02.115971,"(5.0, 7.2, 5.8500000000000005)","(26.0, 42.0, 40.0)","(10.0, 13.0, 11.72)","(5.5, 9.0, 7.666666666666667)","(4.4, 5.6, 5.12)","(2.15, 99999, 99990)","(9.0, 13.0, 11.95)","(101.0, 200.0, 133.33333333333334)"
07-01-2023 20:48:03.241788,"(5.0, 7.2, 5.8500000000000005)","(26.0, 42.0, 40.0)","(10.0, 13.0, 11.72)","(5.5, 9.0, 7.2)","(4.4, 5.6, 5.12)","(2.15, 99999, 99990)","(9.0, 13.0, 12.0)","(101.0, 200.0, 133.33333333333334)"
07-01-2023 20:48:04.464073,"(5.0, 7.2, 6.4)","(26.0, 42.0, 40.0)","(10.0, 13.0, 11.72)","(5.5, 8.2, 7.2)","(4.4, 5.6, 5.12)","(2.15, 99999, 99990)","(9.0, 13.0, 11.0)","(101.0, 200.0, 164.0)"
07-01-2023 20:48:05.590810,"(5.0, 7.2, 6.4)","(26.0, 42.0, 40.0)","(10.0, 13.0, 11.72)","(5.5, 8.2, 7.4399999999999995)","(4.4, 5.6, 5.12)","(2.15, 99999, 99990)","(9.0, 13.0, 11.0)","(101.0, 200.0, 164.0)"
07-01-2023 20:48:06.720882,"(5.0, 7.2, 6.725)","(26.0, 42.0, 40.0)","(10.0, 13.0, 11.72)","(5.5, 9.2, 7.4399999999999995)","(4.4, 5.6, 5.12)","(2.15, 99999, 99990)","(9.0, 13.0, 11.0)","(101.0, 200.0, 164.0)"
07-01-2023 20:48:07.912921,"(5.0, 7.2, 6.725)","(26.0, 42.0, 40.0)","(10.0, 13.0, 11.72)","(5.5, 9.2, 7.4399999999999995)","(4.4, 5.6, 5.12)","(2.15, 99999, 99990)","(9.0, 13.0, 11.0)","(101.0, 200.0, 164.0)"
07-01-2023 20:48:09.200801,"(5.0, 7.2, 6.725)","(26.0, 42.0, 40.0)","(10.0, 13.0, 11.72)","(5.5, 9.2, 7.4399999999999995)","(4.4, 5.6, 5.12)","(2.15, 99999, 99990)","(9.0, 13.0, 11.0)","(101.0, 200.0, 164.0)"
07-01-2023 20:48:10.440744,"(5.0, 7.2, 6.725)","(26.0, 42.0, 40.0)","(10.0, 13.0, 11.72)","(5.5, 9.2, 7.4399999999999995)","(4.4, 5.6, 5.12)","(2.15, 99999, 99990)","(9.0, 13.0, 11.0)","(101.0, 200.0, 164.0)"
07-01-2023 20:48:11.589226,"(5.0, 7.2, 6.725)","(26.0, 42.0, 40.0)","(10.0, 13.0, 11.72)","(5.5, 9.2, 7.4399999999999995)","(4.4, 5.6, 5.075)","(2.15, 99999, 99990)","(9.0, 13.0, 11.0)","(101.0, 200.0, 164.0)"
07-01-2023 20:48:12.777075,"(5.0, 7.2, 6.725)","(26.0, 42.0, 40.0)","(10.0, 13.0, 11.72)","(5.5, 9.2, 7.4399999999999995)","(4.4, 5.6, 5.075)","(2.15, 99999, 99990)","(9.0, 13.0, 11.0)","(101.0, 200.0, 164.0)"
07-01-2023 20:48:13.960557,"(5.0, 7.2, 6.725)","(26.0, 42.0, 40.0)","(10.0, 13.0, 11.72)","(5.5, 9.2, 7.4399999999999995)","(4.4, 5.6, 5.075)","(2.15, 99999, 99990)","(9.0, 13.0, 11.0)","(101.0, 200.0, 164.0)"
07-01-2023 20:48:15.215370,"(5.0, 7.2, 6.725)","(26.0, 42.0, 40.0)","(10.0, 13.0, 11.72)","(5.5, 9.2, 7.4399999999999995)","(4.4, 5.6, 5.075)","(2.15, 99999, 99990)","(9.0, 13.0, 11.0)","(101.0, 200.0, 164.0)"
07-01-2023 20:48:16.519479,"(5.0, 7.2, 6.725)","(26.0, 42.0, 40.0)","(10.0, 13.0, 11.72)","(5.5, 9.2, 7.4399999999999995)","(4.4, 5.6, 5.075)","(2.15, 99999, 99990)","(9.0, 13.0, 11.0)","(101.0, 200.0, 164.0)"
07-01-2023 20:48:17.614772,"(5.0, 7.2, 6.725)","(26.0, 42.0, 40.0)","(10.0, 13.0, 11.72)","(5.5, 9.2, 7.4399999999999995)","(4.4, 5.6, 5.075)","(2.15, 99999, 99990)","(9.0, 13.0, 11.0)","(101.0, 200.0, 164.0)"
07-01-2023 20:48:18.848036,"(5.0, 7.2, 6.725)","(26.0, 42.0, 40.0)","(10.0, 13.0, 11.72)","(5.5, 9.2, 7.4399999999999995)","(4.4, 5.6, 5.075)","(2.15, 99999, 99990)","(9.0, 13.0, 11.0)","(101.0, 200.0, 164.0)"
07-01-2023 20:48:20.152898,"(5.0, 7.2, 6.725)","(26.0, 42.0, 40.0)","(10.0, 13.0, 11.72)","(5.5, 9.2, 7.4399999999999995)","(4.4, 5.6, 5.075)","(2.15, 99999, 99990)","(9.0, 13.0, 11.0)","(101.0, 200.0, 164.0)"
07-01-2023 20:48:21.457024,"(5.0, 7.2, 6.725)","(26.0, 42.0, 40.0)","(10.0, 13.0, 11.72)","(5.5, 9.2, 7.4399999999999995)","(4.4, 5.6, 5.075)","(2.15, 99999, 99990)","(9.0, 13.0, 11.0)","(101.0, 200.0, 164.0)"
07-01-2023 20:48:22.697547,"(5.0, 7.2, 6.725)","(26.0, 42.0, 40.0)","(10.0, 13.0, 11.72)","(5.5, 9.2, 7.4399999999999995)","(4.4, 5.6, 5.075)","(2.15, 99999, 99990)","(9.0, 13.0, 11.0)","(101.0, 200.0, 164.0)"
07-01-2023 20:48:23.816699,"(5.0, 7.2, 6.725)","(26.0, 42.0, 40.0)","(10.0, 13.0, 11.72)","(5.5, 9.2, 7.4399999999999995)","(4.4, 5.6, 5.075)","(2.15, 99999, 99990)","(9.0, 13.0, 11.0)","(101.0, 200.0, 164.0)"
07-01-2023 20:48:24.960068,"(5.0, 7.2, 6.725)","(26.0, 42.0, 40.0)","(10.0, 13.0, 11.72)","(5.5, 9.2, 7.4399999999999995)","(4.4, 5.6, 5.075)","(2.15, 99999, 99990)","(9.0, 13.0, 11.0)","(101.0, 200.0, 164.0)"
07-01-2023 20:48:26.152544,"(5.0, 7.2, 6.725)","(26.0, 42.0, 40.0)","(10.0, 13.0, 11.72)","(5.5, 9.2, 7.4399999999999995)","(4.4, 5.6, 5.075)","(2.15, 99999, 99990)","(9.0, 13.0, 11.0)","(101.0, 200.0, 164.0)"
07-01-2023 20:48:27.321531,"(5.0, 7.2, 6.725)","(26.0, 42.0, 40.0)","(10.0, 13.0, 11.72)","(5.5, 9.2, 7.24)","(4.4, 5.6, 5.075)","(2.15, 99999, 99990)","(9.0, 13.0, 11.0)","(101.0, 200.0, 146.66666666666666)"
07-01-2023 20:48:28.477729,"(5.0, 7.2, 6.4)","(26.0, 42.0, 40.0)","(10.0, 13.0, 10.733333333333333)","(5.5, 8.2, 7.24)","(4.4, 5.6, 5.075)","(2.15, 99999, 99990)","(9.0, 13.0, 11.0)","(101.0, 200.0, 146.66666666666666)"
07-01-2023 20:48:29.592780,"(5.0, 7.2, 6.4)","(26.0, 42.0, 40.666666666666664)","(10.0, 13.0, 11.3)","(5.5, 8.2, 7.24)","(4.4, 5.6, 5.075)","(2.15, 99999, 99990)","(9.0, 13.0, 11.0)","(101.0, 200.0, 146.66666666666666)"
07-01-2023 20:48:30.756507,"(5.0, 7.2, 6.35)","(26.0, 42.0, 40.666666666666664)","(10.0, 14.0, 11.8)","(5.5, 8.2, 7.24)","(4.4, 5.6, 5.075)","(2.15, 99999, 99990)","(9.0, 13.0, 11.0)","(101.0, 200.0, 146.66666666666666)"
07-01-2023 20:48:32.053033,"(5.0, 7.2, 6.35)","(26.0, 42.0, 40.666666666666664)","(10.0, 14.0, 11.8)","(5.5, 8.2, 7.24)","(4.4, 5.6, 5.075)","(2.15, 99999, 99990)","(9.0, 13.0, 11.0)","(101.0, 200.0, 146.66666666666666)"
07-01-2023 20:48:33.234166,"(5.0, 7.2, 6.35)","(26.0, 42.0, 40.666666666666664)","(10.0, 14.0, 11.8)","(5.5, 8.2, 7.24)","(4.4, 5.6, 5.075)","(2.15, 99999, 99990)","(9.0, 13.0, 11.733333333333333)","(101.0, 200.0, 146.66666666666666)"
07-01-2023 20:48:34.355237,"(5.0, 7.2, 6.35)","(26.0, 42.0, 40.666666666666664)","(10.0, 14.0, 11.8)","(5.5, 8.2, 7.24)","(4.4, 5.6, 5.075)","(2.15, 99999, 99990)","(9.0, 13.0, 11.733333333333333)","(101.0, 200.0, 146.66666666666666)"
07-01-2023 20:48:35.475563,"(5.5, 7.2, 6.35)","(26.0, 42.0, 40.666666666666664)","(10.0, 14.0, 11.8)","(5.0, 8.2, 7.24)","(4.2, 5.6, 5.075)","(2.15, 99999, 99990)","(9.0, 13.0, 11.733333333333333)","(101.0, 200.0, 146.66666666666666)"
07-01-2023 20:48:36.620397,"(5.5, 7.2, 6.35)","(26.0, 42.0, 40.666666666666664)","(10.0, 14.0, 11.8)","(5.0, 8.2, 7.24)","(4.2, 5.6, 5.075)","(2.15, 99999, 99990)","(9.0, 13.0, 11.733333333333333)","(101.0, 200.0, 146.66666666666666)"
07-01-2023 20:48:37.755211,"(5.5, 7.2, 6.35)","(26.0, 42.0, 40.666666666666664)","(10.0, 14.0, 11.8)","(5.0, 8.2, 7.24)","(4.2, 5.6, 5.075)","(2.15, 99999, 99990)","(9.0, 13.0, 11.733333333333333)","(101.0, 200.0, 146.66666666666666)"
07-01-2023 20:48:38.883147,"(5.5, 7.2, 6.35)","(26.0, 42.0, 40.666666666666664)","(10.0, 14.0, 11.8)","(5.0, 8.2, 7.24)","(4.2, 5.6, 5.075)","(2.15, 99999, 99990)","(9.0, 13.0, 12.457142857142857)","(101.0, 200.0, 146.66666666666666)"
07-01-2023 20:48:39.920159,"(5.5, 7.2, 6.35)","(26.0, 42.0, 40.666666666666664)","(10.0, 14.0, 11.8)","(5.0, 8.2, 7.24)","(4.2, 5.6, 5.075)","(2.15, 99999, 99990)","(9.0, 13.0, 12.525)","(101.0, 200.0, 146.66666666666666)"
07-01-2023 20:48:40.988163,"(5.5, 7.2, 6.35)","(26.0, 42.0, 40.666666666666664)","(10.0, 14.0, 11.8)","(5.0, 8.2, 7.24)","(4.2, 5.6, 5.075)","(2.15, 99999, 99990)","(9.0, 13.0, 12.525)","(101.0, 200.0, 146.66666666666666)"
07-01-2023 20:48:42.072824,"(5.5, 7.2, 6.35)","(26.0, 42.0, 40.666666666666664)","(10.0, 14.0, 11.8)","(5.0, 8.2, 7.24)","(4.2, 5.6, 5.075)","(2.15, 99999, 99990)","(9.0, 13.0, 12.525)","(101.0, 200.0, 146.66666666666666)"
07-01-2023 20:48:43.140068,"(5.5, 7.2, 6.35)","(26.0, 42.0, 40.666666666666664)","(10.0, 14.0, 11.8)","(5.0, 8.2, 7.24)","(4.2, 5.6, 5.075)","(2.15, 99999, 99990)","(9.0, 13.0, 12.525)","(101.0, 200.0, 146.66666666666666)"
07-01-2023 20:48:44.245827,"(5.5, 7.2, 6.35)","(26.0, 42.0, 40.666666666666664)","(10.0, 14.0, 11.8)","(5.0, 8.2, 7.24)","(4.2, 5.6, 5.075)","(2.15, 99999, 99990)","(9.0, 13.0, 12.525)","(101.0, 200.0, 146.66666666666666)"
07-01-2023 20:48:45.364182,"(5.5, 7.2, 6.35)","(26.0, 42.0, 40.666666666666664)","(10.0, 14.0, 11.8)","(5.0, 8.2, 7.24)","(4.2, 5.6, 5.075)","(2.15, 99999, 99990)","(9.0, 13.0, 12.525)","(101.0, 200.0, 146.66666666666666)"
07-01-2023 20:48:46.636249,"(5.5, 7.2, 6.35)","(26.0, 42.0, 40.666666666666664)","(10.0, 14.0, 11.8)","(5.0, 8.2, 7.24)","(4.2, 5.6, 5.075)","(2.15, 99999, 99990)","(9.0, 13.0, 12.525)","(101.0, 200.0, 146.66666666666666)"
07-01-2023 20:48:47.874966,"(5.5, 7.2, 6.35)","(26.0, 42.0, 40.666666666666664)","(10.0, 14.0, 11.8)","(5.0, 8.2, 7.24)","(4.2, 5.6, 5.075)","(2.15, 99999, 99990)","(9.0, 13.0, 12.525)","(101.0, 200.0, 146.66666666666666)"
07-01-2023 20:48:49.097839,"(5.5, 7.2, 6.35)","(26.0, 42.0, 40.666666666666664)","(10.0, 14.0, 11.8)","(5.0, 8.2, 7.166666666666667)","(4.2, 5.6, 5.075)","(2.15, 99999, 99990)","(9.0, 13.0, 12.525)","(101.0, 200.0, 146.66666666666666)"
07-01-2023 20:48:50.213916,"(5.5, 7.2, 6.4)","(26.0, 42.0, 40.666666666666664)","(10.0, 14.0, 11.8)","(5.0, 8.0, 7.166666666666667)","(4.2, 5.6, 5.075)","(2.15, 99999, 99990)","(9.0, 13.0, 12.525)","(101.0, 200.0, 146.66666666666666)"
07-01-2023 20:48:51.308941,"(5.5, 7.2, 6.4)","(26.0, 42.0, 40.666666666666664)","(10.0, 14.0, 11.8)","(5.0, 8.0, 7.166666666666667)","(4.2, 5.6, 5.075)","(2.15, 99999, 99990)","(9.0, 13.0, 12.525)","(101.0, 200.0, 146.66666666666666)"
07-01-2023 20:48:52.341001,"(5.5, 7.2, 6.4)","(26.0, 42.0, 40.666666666666664)","(10.0, 14.0, 11.8)","(5.0, 8.0, 7.166666666666667)","(4.2, 5.6, 5.075)","(2.15, 99999, 99990)","(9.0, 13.0, 12.525)","(101.0, 200.0, 146.66666666666666)"
07-01-2023 20:48:53.342232,"(5.5, 7.2, 6.4)","(26.0, 42.0, 40.666666666666664)","(10.0, 14.0, 11.8)","(5.0, 8.0, 7.166666666666667)","(4.2, 5.6, 5.075)","(2.15, 99999, 99990)","(9.0, 13.0, 12.525)","(101.0, 200.0, 146.66666666666666)"
07-01-2023 20:48:54.548999,"(5.5, 7.2, 6.4)","(26.0, 42.0, 40.666666666666664)","(10.0, 14.0, 11.8)","(5.0, 8.0, 7.166666666666667)","(4.2, 5.6, 5.075)","(2.15, 99999, 99990)","(9.0, 13.0, 12.525)","(101.0, 200.0, 146.66666666666666)"
07-01-2023 20:48:55.649985,"(5.5, 7.2, 6.4)","(26.0, 42.0, 40.666666666666664)","(10.0, 14.0, 11.8)","(5.0, 8.0, 7.166666666666667)","(4.2, 5.6, 5.075)","(2.15, 99999, 99990)","(9.0, 13.0, 12.525)","(101.0, 200.0, 146.66666666666666)"
07-01-2023 20:48:56.756815,"(5.5, 7.2, 6.4)","(26.0, 42.0, 40.666666666666664)","(10.0, 14.0, 11.8)","(5.0, 8.0, 7.166666666666667)","(4.2, 5.6, 5.075)","(2.15, 99999, 99990)","(9.0, 13.0, 12.525)","(101.0, 200.0, 146.66666666666666)"
07-01-2023 20:48:57.937639,"(5.5, 7.2, 6.4)","(26.0, 42.0, 40.666666666666664)","(10.0, 14.0, 11.8)","(5.0, 8.0, 7.166666666666667)","(4.2, 5.6, 5.075)","(2.15, 99999, 99990)","(9.0, 13.0, 12.525)","(101.0, 200.0, 146.66666666666666)"
07-01-2023 20:48:59.060028,"(5.5, 7.2, 6.4)","(26.0, 42.0, 40.666666666666664)","(10.0, 14.0, 11.8)","(5.0, 8.0, 7.166666666666667)","(4.2, 5.6, 5.075)","(2.15, 99999, 99990)","(9.0, 13.0, 11.8)","(101.0, 200.0, 146.66666666666666)"
07-01-2023 20:49:00.361990,"(5.5, 7.2, 6.4)","(26.0, 42.0, 40.666666666666664)","(10.0, 14.0, 11.8)","(5.0, 8.0, 7.166666666666667)","(4.2, 5.6, 5.075)","(2.15, 99999, 99990)","(9.0, 13.0, 11.8)","(101.0, 200.0, 146.66666666666666)"
07-01-2023 20:49:01.704590,"(5.5, 7.2, 6.4)","(26.0, 42.0, 40.666666666666664)","(10.0, 14.0, 11.8)","(5.0, 8.0, 7.166666666666667)","(4.2, 5.6, 5.075)","(2.15, 99999, 99990)","(9.0, 13.0, 11.8)","(101.0, 200.0, 146.66666666666666)"
07-01-2023 20:49:02.952623,"(5.5, 7.2, 6.4)","(26.0, 42.0, 40.666666666666664)","(10.0, 14.0, 11.8)","(5.0, 8.0, 7.166666666666667)","(4.2, 5.6, 5.075)","(2.15, 99999, 99990)","(9.0, 13.0, 11.8)","(101.0, 200.0, 146.66666666666666)"
07-01-2023 20:49:04.079944,"(5.5, 7.2, 6.4)","(26.0, 42.0, 40.666666666666664)","(10.0, 14.0, 11.8)","(5.0, 8.0, 7.166666666666667)","(4.2, 5.6, 5.075)","(2.15, 99999, 99990)","(9.0, 13.0, 12.280000000000001)","(101.0, 200.0, 146.66666666666666)"
07-01-2023 20:49:05.140648,"(5.5, 7.2, 6.4)","(26.0, 42.0, 40.666666666666664)","(10.0, 14.0, 11.8)","(5.0, 8.0, 7.166666666666667)","(4.2, 5.6, 5.075)","(2.15, 99999, 99990)","(9.0, 13.0, 12.280000000000001)","(101.0, 200.0, 146.66666666666666)"
07-01-2023 20:49:06.386989,"(5.5, 7.2, 6.4)","(26.0, 42.0, 40.666666666666664)","(10.0, 14.0, 11.8)","(5.0, 8.0, 7.166666666666667)","(4.2, 5.6, 5.075)","(2.15, 99999, 99990)","(9.0, 13.0, 12.280000000000001)","(101.0, 200.0, 146.66666666666666)"
07-01-2023 20:49:07.889608,"(5.5, 7.2, 6.4)","(26.0, 42.0, 40.666666666666664)","(10.0, 14.0, 11.8)","(5.0, 8.0, 7.166666666666667)","(4.2, 5.6, 5.075)","(2.15, 99999, 99990)","(9.0, 13.0, 12.280000000000001)","(101.0, 200.0, 146.66666666666666)"
07-01-2023 20:49:09.300657,"(5.5, 7.2, 6.4)","(26.0, 42.0, 40.666666666666664)","(10.0, 14.0, 11.8)","(5.0, 8.0, 7.166666666666667)","(4.2, 5.6, 5.075)","(2.15, 99999, 99990)","(9.0, 13.0, 12.280000000000001)","(101.0, 200.0, 146.66666666666666)"
07-01-2023 20:49:10.465965,"(5.5, 7.2, 6.4)","(26.0, 42.0, 40.666666666666664)","(10.0, 14.0, 11.8)","(5.0, 8.0, 7.1)","(4.2, 5.6, 5.075)","(2.15, 99999, 99990)","(9.0, 13.0, 12.280000000000001)","(101.0, 200.0, 146.66666666666666)"
07-01-2023 20:49:11.583383,"(5.5, 7.2, 6.45)","(26.0, 42.0, 40.666666666666664)","(10.0, 14.0, 11.8)","(5.0, 7.8, 7.1)","(4.2, 5.6, 5.075)","(2.15, 99999, 99990)","(9.0, 13.0, 12.280000000000001)","(101.0, 200.0, 146.66666666666666)"
07-01-2023 20:49:12.620646,"(5.5, 7.2, 6.45)","(26.0, 42.0, 40.666666666666664)","(10.0, 14.0, 11.8)","(5.0, 7.8, 7.1)","(4.2, 5.6, 5.075)","(2.15, 99999, 99990)","(9.0, 13.0, 12.280000000000001)","(101.0, 200.0, 146.66666666666666)"
07-01-2023 20:49:13.736376,"(5.5, 7.2, 6.45)","(26.0, 42.0, 40.666666666666664)","(10.0, 14.0, 11.8)","(5.0, 7.8, 7.1)","(4.2, 5.6, 5.075)","(2.15, 99999, 99990)","(9.0, 13.0, 12.280000000000001)","(101.0, 200.0, 146.66666666666666)"
07-01-2023 20:49:14.990282,"(5.5, 7.2, 6.45)","(26.0, 42.0, 40.666666666666664)","(10.0, 14.0, 11.8)","(5.0, 7.8, 7.1)","(4.2, 5.6, 5.075)","(2.15, 99999, 99990)","(9.0, 13.0, 12.280000000000001)","(101.0, 200.0, 146.66666666666666)"
07-01-2023 20:49:16.134534,"(5.5, 7.2, 6.45)","(26.0, 42.0, 40.666666666666664)","(10.0, 14.0, 11.8)","(5.0, 7.8, 7.1)","(4.2, 5.6, 5.075)","(2.15, 99999, 99990)","(9.0, 13.0, 12.280000000000001)","(101.0, 200.0, 146.66666666666666)"
07-01-2023 20:49:17.345844,"(5.5, 7.2, 6.45)","(26.0, 42.0, 40.666666666666664)","(10.0, 14.0, 11.8)","(5.0, 7.8, 7.1)","(4.2, 5.6, 5.075)","(2.15, 99999, 99990)","(9.0, 13.0, 12.280000000000001)","(101.0, 200.0, 146.66666666666666)"
07-01-2023 20:49:18.450237,"(5.5, 7.2, 6.45)","(26.0, 42.0, 40.666666666666664)","(10.0, 14.0, 11.8)","(5.0, 7.8, 7.1)","(4.2, 5.6, 5.075)","(2.15, 99999, 99990)","(9.0, 13.0, 11.866666666666667)","(101.0, 200.0, 146.66666666666666)"
07-01-2023 20:49:19.460323,"(5.5, 7.2, 6.45)","(26.0, 42.0, 40.666666666666664)","(10.0, 14.0, 11.8)","(5.0, 7.8, 7.1)","(4.2, 5.6, 5.075)","(2.15, 99999, 99990)","(9.0, 13.0, 11.866666666666667)","(101.0, 200.0, 146.66666666666666)"
07-01-2023 20:49:20.476725,"(5.5, 7.2, 6.45)","(26.0, 42.0, 40.666666666666664)","(10.0, 14.0, 11.8)","(5.0, 7.8, 7.1)","(4.2, 5.6, 5.075)","(2.15, 99999, 99990)","(9.0, 13.0, 11.866666666666667)","(101.0, 200.0, 146.66666666666666)"
07-01-2023 20:49:21.644167,"(5.5, 7.2, 6.45)","(26.0, 42.0, 40.666666666666664)","(10.0, 14.0, 11.8)","(5.0, 7.8, 7.1)","(4.2, 5.6, 5.075)","(2.15, 99999, 99990)","(9.0, 13.0, 11.866666666666667)","(101.0, 200.0, 146.66666666666666)"
07-01-2023 20:49:22.917399,"(5.5, 7.2, 6.45)","(26.0, 42.0, 40.666666666666664)","(10.0, 14.0, 11.8)","(5.0, 7.8, 7.1)","(4.2, 5.6, 5.075)","(2.15, 99999, 99990)","(9.0, 13.0, 11.866666666666667)","(101.0, 200.0, 146.66666666666666)"
07-01-2023 20:49:24.194110,"(5.5, 7.2, 6.45)","(26.0, 42.0, 40.666666666666664)","(10.0, 14.0, 11.8)","(5.0, 7.8, 7.1)","(4.2, 5.6, 5.075)","(2.15, 99999, 99990)","(9.0, 13.0, 11.866666666666667)","(101.0, 200.0, 146.66666666666666)"
07-01-2023 20:49:25.472241,"(5.5, 7.2, 6.45)","(26.0, 42.0, 40.666666666666664)","(10.0, 14.0, 11.8)","(5.0, 7.8, 7.1)","(4.2, 5.6, 5.075)","(2.15, 99999, 99990)","(9.0, 13.0, 11.866666666666667)","(101.0, 200.0, 146.66666666666666)"
07-01-2023 20:49:26.725334,"(5.5, 7.2, 6.45)","(26.0, 42.0, 40.666666666666664)","(10.0, 14.0, 11.8)","(5.0, 7.8, 7.1)","(4.2, 5.6, 5.075)","(2.15, 99999, 99990)","(9.0, 13.0, 11.866666666666667)","(101.0, 200.0, 146.66666666666666)"
