,Breakaway Mae,Stonewashed,Flashback Jack,Bunt And Run,Crab,More Crackers,Ballina,Precious Honey
08-01-2023 18:35:37.477272,"(3.2, 5.3, 3.935)","(81.0, 600.0, 342.5)","(6.0, 11.0, 7.933333333333334)","(81.0, 600.0, 342.5)","(61.0, 440.0, 165.0)","(21.0, 70.0, 45.5)","(7.5, 16.0, 14.4)","(1.65, 2.38, 1.8373333333333333)"
08-01-2023 18:35:38.698417,"(3.2, 5.3, 3.935)","(81.0, 600.0, 342.5)","(6.0, 11.0, 7.933333333333334)","(81.0, 600.0, 342.5)","(61.0, 440.0, 165.0)","(21.0, 70.0, 45.5)","(7.5, 16.0, 14.4)","(1.65, 2.38, 1.8373333333333333)"
08-01-2023 18:35:39.865238,"(3.2, 5.3, 3.935)","(81.0, 600.0, 342.5)","(6.0, 11.0, 7.933333333333334)","(81.0, 600.0, 342.5)","(61.0, 440.0, 165.0)","(21.0, 70.0, 45.5)","(7.5, 16.0, 14.4)","(1.65, 2.38, 1.8373333333333333)"
08-01-2023 18:35:41.105903,"(3.2, 5.3, 3.935)","(81.0, 600.0, 523.3333333333334)","(6.0, 11.0, 7.933333333333334)","(81.0, 600.0, 523.3333333333334)","(61.0, 440.0, 250.0)","(21.0, 70.0, 45.5)","(7.5, 16.0, 14.4)","(1.65, 2.38, 1.8373333333333333)"
08-01-2023 18:35:42.242328,"(3.2, 5.3, 3.935)","(81.0, 610.0, 523.3333333333334)","(6.0, 11.0, 7.933333333333334)","(81.0, 610.0, 523.3333333333334)","(61.0, 440.0, 250.0)","(21.0, 70.0, 45.5)","(7.5, 16.0, 14.4)","(1.65, 2.38, 1.8373333333333333)"
08-01-2023 18:35:43.368659,"(3.2, 5.3, 3.935)","(81.0, 610.0, 523.3333333333334)","(6.0, 11.0, 7.933333333333334)","(81.0, 610.0, 523.3333333333334)","(61.0, 440.0, 250.0)","(21.0, 70.0, 45.5)","(7.5, 16.0, 14.4)","(1.65, 2.38, 1.8373333333333333)"
08-01-2023 18:35:44.571556,"(3.2, 5.3, 3.935)","(81.0, 610.0, 523.3333333333334)","(6.0, 11.0, 7.933333333333334)","(81.0, 610.0, 515.0)","(61.0, 440.0, 250.0)","(21.0, 70.0, 45.5)","(7.5, 16.0, 14.4)","(1.65, 2.38, 1.8373333333333333)"
08-01-2023 18:35:45.814281,"(3.2, 5.3, 3.935)","(81.0, 610.0, 523.3333333333334)","(6.0, 11.0, 7.933333333333334)","(81.0, 600.0, 515.0)","(61.0, 440.0, 250.0)","(21.0, 70.0, 45.5)","(7.5, 16.0, 14.4)","(1.65, 2.38, 1.8373333333333333)"
08-01-2023 18:35:47.069596,"(3.2, 5.3, 3.935)","(81.0, 610.0, 523.3333333333334)","(6.0, 11.0, 7.933333333333334)","(81.0, 600.0, 515.0)","(61.0, 440.0, 250.0)","(21.0, 70.0, 45.5)","(7.5, 16.0, 14.4)","(1.65, 2.38, 1.8373333333333333)"
08-01-2023 18:35:48.337235,"(3.2, 5.3, 3.935)","(81.0, 610.0, 523.3333333333334)","(6.0, 11.0, 7.933333333333334)","(81.0, 600.0, 515.0)","(61.0, 440.0, 250.0)","(21.0, 70.0, 45.5)","(7.5, 16.0, 14.4)","(1.65, 2.38, 1.8373333333333333)"
08-01-2023 18:35:49.558545,"(3.2, 5.3, 3.935)","(81.0, 610.0, 523.3333333333334)","(6.0, 11.0, 7.933333333333334)","(81.0, 600.0, 515.0)","(61.0, 440.0, 250.0)","(21.0, 70.0, 45.5)","(7.5, 16.0, 14.4)","(1.65, 2.38, 1.8373333333333333)"
08-01-2023 18:35:50.717670,"(3.2, 5.3, 3.935)","(81.0, 610.0, 523.3333333333334)","(6.0, 11.0, 7.933333333333334)","(81.0, 600.0, 515.0)","(61.0, 440.0, 250.0)","(21.0, 70.0, 45.5)","(7.5, 16.0, 14.4)","(1.65, 2.38, 1.8373333333333333)"
08-01-2023 18:35:51.925367,"(3.2, 5.3, 3.935)","(81.0, 610.0, 523.3333333333334)","(6.0, 11.0, 7.933333333333334)","(81.0, 600.0, 515.0)","(61.0, 440.0, 250.0)","(21.0, 70.0, 45.5)","(7.5, 16.0, 14.4)","(1.65, 2.38, 1.8373333333333333)"
08-01-2023 18:35:53.151002,"(3.2, 5.3, 3.935)","(81.0, 610.0, 523.3333333333334)","(6.0, 11.0, 7.933333333333334)","(81.0, 600.0, 515.0)","(61.0, 440.0, 250.0)","(21.0, 70.0, 45.5)","(7.5, 16.0, 14.4)","(1.65, 2.38, 1.8373333333333333)"
08-01-2023 18:35:54.399067,"(3.2, 5.3, 3.935)","(81.0, 610.0, 523.3333333333334)","(6.0, 11.0, 7.933333333333334)","(81.0, 600.0, 515.0)","(61.0, 440.0, 250.0)","(21.0, 70.0, 45.5)","(7.5, 16.0, 14.4)","(1.65, 2.38, 1.8373333333333333)"
08-01-2023 18:35:55.724798,"(3.2, 5.3, 3.935)","(81.0, 610.0, 523.3333333333334)","(6.0, 11.0, 7.933333333333334)","(81.0, 600.0, 515.0)","(61.0, 440.0, 250.0)","(21.0, 70.0, 45.5)","(7.5, 16.0, 14.4)","(1.65, 2.38, 1.8373333333333333)"
08-01-2023 18:35:56.953308,"(3.2, 5.3, 3.935)","(81.0, 610.0, 523.3333333333334)","(6.0, 11.0, 7.933333333333334)","(81.0, 600.0, 515.0)","(61.0, 440.0, 250.0)","(21.0, 70.0, 45.5)","(7.5, 16.0, 14.4)","(1.65, 2.38, 1.8373333333333333)"
08-01-2023 18:35:58.091376,"(3.2, 5.3, 3.935)","(81.0, 610.0, 523.3333333333334)","(6.0, 11.0, 7.933333333333334)","(81.0, 600.0, 515.0)","(61.0, 440.0, 250.0)","(21.0, 70.0, 45.5)","(7.5, 16.0, 14.4)","(1.65, 2.38, 1.8373333333333333)"
08-01-2023 18:35:59.293444,"(3.2, 5.3, 3.935)","(81.0, 610.0, 523.3333333333334)","(6.0, 11.0, 7.933333333333334)","(81.0, 600.0, 515.0)","(61.0, 440.0, 250.0)","(21.0, 70.0, 45.5)","(7.5, 16.0, 14.4)","(1.65, 2.38, 1.8373333333333333)"
08-01-2023 18:36:00.567828,"(3.2, 5.3, 3.935)","(81.0, 610.0, 523.3333333333334)","(6.0, 11.0, 7.933333333333334)","(81.0, 600.0, 515.0)","(61.0, 440.0, 250.0)","(21.0, 70.0, 45.5)","(7.5, 16.0, 14.4)","(1.65, 2.38, 1.8373333333333333)"
08-01-2023 18:36:01.877112,"(3.2, 5.3, 3.935)","(81.0, 610.0, 523.3333333333334)","(6.0, 11.0, 7.933333333333334)","(81.0, 600.0, 515.0)","(61.0, 440.0, 250.0)","(21.0, 70.0, 45.5)","(7.5, 16.0, 14.4)","(1.65, 2.38, 1.8373333333333333)"
08-01-2023 18:36:03.157934,"(3.2, 5.3, 3.935)","(81.0, 610.0, 523.3333333333334)","(6.0, 11.0, 7.933333333333334)","(81.0, 600.0, 523.3333333333334)","(61.0, 440.0, 250.0)","(21.0, 70.0, 45.5)","(7.5, 16.0, 14.4)","(1.65, 2.38, 2.188139534883721)"
08-01-2023 18:36:04.395573,"(3.2, 5.3, 3.935)","(81.0, 610.0, 523.3333333333334)","(6.0, 11.0, 9.16)","(81.0, 610.0, 523.3333333333334)","(61.0, 440.0, 250.0)","(21.0, 70.0, 40.0)","(7.5, 16.0, 10.933333333333334)","(1.65, 2.38, 1.8373333333333333)"
08-01-2023 18:36:05.555095,"(3.2, 5.3, 4.090909090909091)","(81.0, 610.0, 523.3333333333334)","(6.0, 11.0, 9.16)","(81.0, 610.0, 523.3333333333334)","(61.0, 440.0, 250.0)","(21.0, 70.0, 40.0)","(7.5, 16.0, 10.3)","(1.65, 2.38, 1.825)"
08-01-2023 18:36:06.718403,"(3.2, 5.3, 4.220833333333333)","(81.0, 610.0, 523.3333333333334)","(6.0, 11.0, 8.485714285714286)","(81.0, 610.0, 523.3333333333334)","(61.0, 440.0, 250.0)","(21.0, 70.0, 40.0)","(7.5, 16.0, 10.3)","(1.65, 2.38, 1.825)"
08-01-2023 18:36:07.967374,"(3.2, 5.3, 4.220833333333333)","(81.0, 610.0, 523.3333333333334)","(6.0, 11.0, 8.8)","(81.0, 610.0, 523.3333333333334)","(61.0, 440.0, 250.0)","(21.0, 70.0, 40.0)","(7.5, 16.0, 10.3)","(1.65, 2.38, 1.825)"
08-01-2023 18:36:09.241397,"(3.2, 5.3, 4.154545454545454)","(81.0, 610.0, 549.0)","(6.0, 11.0, 9.7)","(81.0, 610.0, 365.29411764705884)","(61.0, 440.0, 195.71428571428572)","(21.0, 70.0, 35.09090909090909)","(7.5, 16.0, 10.3)","(1.65, 2.38, 1.825)"
08-01-2023 18:36:10.584724,"(3.2, 5.2, 4.0)","(81.0, 600.0, 549.0)","(6.0, 11.0, 9.7)","(81.0, 610.0, 549.0)","(61.0, 440.0, 195.71428571428572)","(21.0, 70.0, 35.09090909090909)","(7.5, 16.0, 10.3)","(1.65, 2.38, 2.075490196078431)"
08-01-2023 18:36:12.013445,"(3.2, 5.1, 4.2142857142857135)","(81.0, 600.0, 549.0)","(6.0, 11.0, 9.7)","(81.0, 600.0, 549.0)","(61.0, 440.0, 195.71428571428572)","(21.0, 70.0, 35.09090909090909)","(7.5, 16.0, 10.3)","(1.65, 2.34, 1.7617391304347825)"
08-01-2023 18:36:13.309185,"(3.2, 5.1, 4.2142857142857135)","(81.0, 600.0, 549.0)","(6.0, 11.0, 9.7)","(81.0, 600.0, 549.0)","(61.0, 440.0, 195.71428571428572)","(21.0, 70.0, 35.09090909090909)","(7.5, 16.0, 10.3)","(1.65, 2.34, 2.1519999999999997)"
08-01-2023 18:36:14.627348,"(3.2, 5.1, 3.7800000000000002)","(81.0, 600.0, 549.0)","(6.0, 11.0, 9.254545454545454)","(81.0, 600.0, 549.0)","(61.0, 440.0, 158.75)","(21.0, 70.0, 35.09090909090909)","(7.5, 16.0, 10.3)","(1.65, 2.28, 2.1519999999999997)"
08-01-2023 18:36:16.055746,"(3.2, 5.1, 4.366666666666666)","(81.0, 600.0, 549.0)","(6.0, 11.0, 8.371428571428572)","(81.0, 600.0, 549.0)","(61.0, 440.0, 180.3846153846154)","(21.0, 70.0, 35.09090909090909)","(7.5, 16.0, 10.3)","(1.65, 2.28, 2.1519999999999997)"
08-01-2023 18:36:17.455926,"(3.2, 5.1, 4.366666666666666)","(81.0, 600.0, 549.0)","(6.0, 11.0, 8.6)","(81.0, 600.0, 549.0)","(61.0, 440.0, 180.3846153846154)","(21.0, 70.0, 35.09090909090909)","(7.5, 16.0, 10.3)","(1.65, 2.28, 2.1519999999999997)"
08-01-2023 18:36:18.702215,"(3.2, 5.1, 4.366666666666666)","(81.0, 600.0, 549.0)","(6.0, 11.0, 9.472727272727273)","(81.0, 600.0, 543.3333333333333)","(61.0, 440.0, 250.0)","(21.0, 70.0, 35.09090909090909)","(7.5, 16.0, 10.3)","(1.65, 2.28, 2.1519999999999997)"
08-01-2023 18:36:19.806496,"(3.2, 5.1, 4.2142857142857135)","(81.0, 600.0, 549.0)","(6.0, 11.0, 9.472727272727273)","(81.0, 600.0, 543.3333333333333)","(61.0, 440.0, 250.0)","(21.0, 70.0, 35.09090909090909)","(7.5, 16.0, 10.3)","(1.65, 2.28, 2.1519999999999997)"
08-01-2023 18:36:20.880982,"(3.2, 5.1, 4.2142857142857135)","(81.0, 600.0, 549.0)","(6.0, 11.0, 9.472727272727273)","(81.0, 600.0, 549.0)","(61.0, 440.0, 250.0)","(21.0, 70.0, 35.09090909090909)","(7.5, 16.0, 10.3)","(1.65, 2.28, 2.1519999999999997)"
08-01-2023 18:36:22.138734,"(3.2, 5.1, 4.2142857142857135)","(81.0, 600.0, 549.0)","(6.0, 11.0, 8.82857142857143)","(81.0, 600.0, 549.0)","(61.0, 440.0, 250.0)","(21.0, 70.0, 35.09090909090909)","(7.5, 16.0, 10.3)","(1.65, 2.28, 2.1519999999999997)"
08-01-2023 18:36:23.371512,"(3.2, 5.1, 3.7800000000000002)","(81.0, 600.0, 549.0)","(6.0, 11.0, 8.82857142857143)","(81.0, 600.0, 549.0)","(61.0, 440.0, 250.0)","(21.0, 70.0, 35.09090909090909)","(7.5, 16.0, 10.3)","(1.65, 2.28, 2.1519999999999997)"
08-01-2023 18:36:24.636960,"(3.2, 5.1, 3.7800000000000002)","(81.0, 600.0, 549.0)","(6.0, 11.0, 8.82857142857143)","(81.0, 600.0, 549.0)","(61.0, 440.0, 261.17647058823525)","(21.0, 70.0, 35.09090909090909)","(7.5, 16.0, 10.3)","(1.65, 2.28, 2.1519999999999997)"
08-01-2023 18:36:25.860335,"(3.2, 5.1, 4.366666666666666)","(81.0, 610.0, 450.0)","(6.0, 11.0, 8.82857142857143)","(81.0, 600.0, 365.29411764705884)","(61.0, 440.0, 222.85714285714286)","(21.0, 70.0, 35.09090909090909)","(7.5, 16.0, 10.3)","(1.65, 2.28, 2.1519999999999997)"
08-01-2023 18:36:27.039991,"(3.2, 5.1, 4.366666666666666)","(81.0, 610.0, 450.0)","(6.0, 11.0, 9.057142857142857)","(81.0, 610.0, 549.0)","(61.0, 440.0, 222.85714285714286)","(21.0, 70.0, 35.09090909090909)","(7.5, 16.0, 10.3)","(1.65, 2.28, 2.1519999999999997)"
08-01-2023 18:36:28.182771,"(3.2, 5.1, 4.366666666666666)","(81.0, 600.0, 549.0)","(6.0, 11.0, 9.057142857142857)","(81.0, 600.0, 549.0)","(61.0, 440.0, 222.85714285714286)","(21.0, 70.0, 35.09090909090909)","(7.5, 16.0, 10.3)","(1.65, 2.28, 2.1519999999999997)"
08-01-2023 18:36:29.469773,"(3.2, 5.1, 4.3)","(81.0, 600.0, 549.0)","(6.0, 11.0, 9.057142857142857)","(81.0, 600.0, 549.0)","(61.0, 440.0, 222.85714285714286)","(21.0, 70.0, 35.09090909090909)","(7.5, 16.0, 10.3)","(1.65, 2.28, 2.1519999999999997)"
08-01-2023 18:36:30.624601,"(3.2, 5.1, 4.2142857142857135)","(81.0, 600.0, 549.0)","(6.0, 11.0, 9.057142857142857)","(81.0, 600.0, 549.0)","(61.0, 440.0, 222.85714285714286)","(21.0, 70.0, 35.09090909090909)","(7.5, 16.0, 10.3)","(1.65, 2.28, 2.1519999999999997)"
08-01-2023 18:36:31.774122,"(3.2, 5.1, 4.2142857142857135)","(81.0, 600.0, 549.0)","(6.0, 11.0, 10.054545454545455)","(81.0, 600.0, 549.0)","(61.0, 440.0, 222.85714285714286)","(21.0, 70.0, 35.09090909090909)","(7.5, 16.0, 10.3)","(1.65, 2.28, 2.1519999999999997)"
08-01-2023 18:36:32.944133,"(3.2, 5.1, 4.2142857142857135)","(81.0, 600.0, 549.0)","(6.0, 11.0, 10.033333333333333)","(81.0, 600.0, 549.0)","(61.0, 440.0, 222.85714285714286)","(21.0, 70.0, 35.09090909090909)","(7.5, 16.0, 10.3)","(1.65, 2.28, 2.1519999999999997)"
08-01-2023 18:36:34.172770,"(3.2, 5.1, 3.7800000000000002)","(81.0, 600.0, 549.0)","(6.0, 10.5, 9.34)","(81.0, 600.0, 543.3333333333333)","(61.0, 440.0, 222.85714285714286)","(21.0, 70.0, 35.09090909090909)","(7.5, 16.0, 10.3)","(1.65, 2.28, 2.1519999999999997)"
08-01-2023 18:36:35.349284,"(3.2, 5.0, 4.095833333333333)","(81.0, 600.0, 549.0)","(6.0, 10.5, 9.34)","(81.0, 600.0, 543.3333333333333)","(61.0, 440.0, 222.85714285714286)","(21.0, 70.0, 35.09090909090909)","(7.5, 16.0, 10.3)","(1.65, 2.28, 2.1519999999999997)"
08-01-2023 18:36:36.585016,"(3.2, 5.0, 4.5227272727272725)","(81.0, 610.0, 549.0)","(6.0, 10.5, 9.02)","(81.0, 600.0, 549.0)","(61.0, 440.0, 222.85714285714286)","(21.0, 70.0, 54.25)","(7.5, 16.0, 13.2)","(1.65, 2.28, 2.1999999999999997)"
08-01-2023 18:36:37.772261,"(3.2, 4.9, 4.800000000000001)","(81.0, 600.0, 549.0)","(6.0, 10.5, 9.02)","(81.0, 600.0, 549.0)","(61.0, 440.0, 222.85714285714286)","(21.0, 65.0, 54.25)","(7.5, 15.0, 12.8)","(1.65, 2.28, 2.2155555555555555)"
08-01-2023 18:36:39.010693,"(3.2, 4.9, 4.65)","(81.0, 600.0, 549.0)","(6.0, 10.5, 8.75)","(81.0, 600.0, 549.0)","(61.0, 440.0, 222.85714285714286)","(21.0, 65.0, 54.25)","(7.5, 15.0, 12.8)","(1.65, 2.38, 2.2155555555555555)"
08-01-2023 18:36:40.270546,"(3.2, 4.9, 4.66)","(81.0, 600.0, 549.0)","(6.0, 10.5, 8.75)","(81.0, 600.0, 549.0)","(61.0, 440.0, 222.85714285714286)","(21.0, 65.0, 54.25)","(7.5, 15.0, 12.066666666666666)","(1.65, 2.38, 2.2874999999999996)"
08-01-2023 18:36:41.505453,"(3.2, 5.0, 4.195)","(81.0, 600.0, 549.0)","(6.0, 10.5, 8.75)","(81.0, 600.0, 549.0)","(61.0, 440.0, 222.85714285714286)","(21.0, 65.0, 54.25)","(7.5, 15.0, 11.8)","(1.65, 2.38, 2.2874999999999996)"
08-01-2023 18:36:42.764793,"(3.2, 5.0, 3.81875)","(81.0, 600.0, 549.0)","(6.0, 10.5, 8.75)","(81.0, 600.0, 549.0)","(61.0, 440.0, 222.85714285714286)","(21.0, 65.0, 54.25)","(7.5, 15.0, 11.457142857142857)","(1.65, 2.38, 2.2874999999999996)"
08-01-2023 18:36:44.025080,"(3.2, 4.9, 4.275)","(81.0, 600.0, 549.0)","(6.0, 10.5, 8.75)","(81.0, 600.0, 549.0)","(61.0, 440.0, 222.85714285714286)","(21.0, 65.0, 54.25)","(7.5, 15.0, 11.457142857142857)","(1.65, 2.38, 2.2874999999999996)"
08-01-2023 18:36:45.192520,"(3.2, 4.9, 4.275)","(81.0, 600.0, 549.0)","(6.0, 10.5, 8.75)","(81.0, 600.0, 549.0)","(61.0, 440.0, 222.85714285714286)","(21.0, 65.0, 54.25)","(7.5, 15.0, 11.457142857142857)","(1.65, 2.38, 2.3548275862068966)"
08-01-2023 18:36:46.447721,"(3.2, 5.3, 4.4)","(81.0, 600.0, 549.0)","(6.0, 10.5, 8.75)","(81.0, 600.0, 549.0)","(61.0, 440.0, 222.85714285714286)","(21.0, 65.0, 54.25)","(7.5, 15.0, 11.457142857142857)","(1.65, 2.38, 2.356)"
08-01-2023 18:36:47.713387,"(3.2, 5.3, 4.4)","(81.0, 600.0, 549.0)","(6.0, 10.5, 8.75)","(81.0, 600.0, 549.0)","(61.0, 440.0, 222.85714285714286)","(21.0, 65.0, 54.25)","(7.5, 15.0, 9.72)","(1.65, 2.38, 2.096)"
08-01-2023 18:36:48.987084,"(3.2, 5.3, 4.4)","(81.0, 600.0, 549.0)","(6.0, 10.5, 9.0)","(81.0, 600.0, 549.0)","(61.0, 440.0, 222.85714285714286)","(21.0, 65.0, 54.25)","(7.5, 15.0, 12.066666666666666)","(1.65, 2.38, 2.176216216216216)"
08-01-2023 18:36:50.290842,"(3.2, 5.3, 4.4)","(81.0, 600.0, 549.0)","(6.0, 10.0, 9.0)","(81.0, 600.0, 549.0)","(61.0, 440.0, 222.85714285714286)","(21.0, 65.0, 54.25)","(7.5, 15.0, 12.066666666666666)","(1.65, 2.36, 2.1774999999999998)"
08-01-2023 18:36:51.415033,"(3.2, 5.3, 4.699999999999999)","(81.0, 600.0, 549.0)","(6.0, 10.0, 9.0)","(81.0, 600.0, 549.0)","(61.0, 440.0, 222.85714285714286)","(21.0, 65.0, 54.25)","(7.5, 15.0, 12.066666666666666)","(1.65, 2.34, 2.1774999999999998)"
08-01-2023 18:36:52.549224,"(3.2, 5.3, 4.133333333333333)","(81.0, 600.0, 549.0)","(6.0, 10.0, 9.0)","(81.0, 600.0, 549.0)","(61.0, 440.0, 222.85714285714286)","(21.0, 65.0, 54.25)","(7.5, 15.0, 12.066666666666666)","(1.65, 2.34, 2.1133333333333333)"
08-01-2023 18:36:53.743408,"(3.2, 5.3, 4.733333333333333)","(81.0, 600.0, 549.0)","(6.0, 10.0, 9.0)","(81.0, 600.0, 549.0)","(61.0, 440.0, 222.85714285714286)","(21.0, 65.0, 54.25)","(7.5, 15.0, 11.342857142857142)","(1.65, 2.34, 2.3162068965517237)"
08-01-2023 18:36:54.959111,"(3.2, 5.3, 4.82)","(81.0, 600.0, 549.0)","(6.0, 10.0, 9.0)","(81.0, 600.0, 549.0)","(61.0, 440.0, 222.85714285714286)","(21.0, 65.0, 54.25)","(7.5, 15.0, 11.9)","(1.65, 2.34, 2.206)"
08-01-2023 18:36:56.222692,"(3.2, 5.3, 4.8)","(81.0, 600.0, 549.0)","(6.0, 10.0, 9.0)","(81.0, 600.0, 549.0)","(61.0, 440.0, 222.85714285714286)","(21.0, 65.0, 54.25)","(7.5, 15.0, 11.9)","(1.65, 2.34, 2.2199999999999998)"
08-01-2023 18:36:57.457715,"(3.2, 5.3, 4.0)","(81.0, 600.0, 549.0)","(6.0, 10.0, 9.0)","(81.0, 600.0, 549.0)","(61.0, 440.0, 222.85714285714286)","(21.0, 65.0, 54.25)","(7.5, 15.0, 11.9)","(1.65, 2.34, 2.2199999999999998)"
08-01-2023 18:36:58.641263,"(3.2, 5.3, 4.1)","(81.0, 600.0, 549.0)","(6.0, 10.0, 9.0)","(81.0, 600.0, 549.0)","(61.0, 440.0, 222.85714285714286)","(21.0, 65.0, 54.25)","(7.5, 15.0, 11.9)","(1.65, 2.34, 2.19)"
08-01-2023 18:36:59.893747,"(3.2, 5.3, 4.571428571428571)","(81.0, 600.0, 549.0)","(6.0, 10.0, 9.0)","(81.0, 600.0, 549.0)","(61.0, 440.0, 222.85714285714286)","(21.0, 65.0, 54.25)","(7.5, 15.0, 11.9)","(1.65, 2.3, 2.2066666666666666)"
08-01-2023 18:37:01.143835,"(3.2, 5.3, 4.75)","(81.0, 600.0, 549.0)","(6.0, 10.0, 8.96)","(81.0, 600.0, 549.0)","(61.0, 440.0, 222.85714285714286)","(21.0, 65.0, 54.25)","(7.5, 15.0, 11.9)","(1.65, 2.32, 2.1879999999999997)"
08-01-2023 18:37:02.548855,"(3.2, 5.3, 3.8857142857142857)","(81.0, 600.0, 549.0)","(6.0, 10.0, 8.96)","(81.0, 600.0, 549.0)","(61.0, 440.0, 222.85714285714286)","(21.0, 65.0, 54.25)","(7.5, 15.0, 11.9)","(1.65, 2.32, 2.1066666666666665)"
08-01-2023 18:37:03.963735,"(3.2, 5.3, 3.8)","(81.0, 600.0, 549.0)","(6.0, 10.0, 10.366666666666667)","(81.0, 600.0, 549.0)","(61.0, 440.0, 222.85714285714286)","(21.0, 65.0, 54.25)","(7.5, 15.0, 11.9)","(1.65, 2.32, 2.2956)"
08-01-2023 18:37:05.185788,"(3.2, 5.3, 3.876923076923077)","(81.0, 600.0, 549.0)","(6.0, 11.0, 10.366666666666667)","(81.0, 600.0, 549.0)","(61.0, 440.0, 222.85714285714286)","(21.0, 65.0, 54.25)","(7.5, 15.0, 11.9)","(1.65, 2.32, 2.11)"
08-01-2023 18:37:06.694510,"(3.2, 5.3, 4.133333333333333)","(81.0, 600.0, 543.3333333333333)","(6.0, 10.0, 9.033333333333333)","(81.0, 600.0, 549.0)","(61.0, 440.0, 222.85714285714286)","(21.0, 65.0, 54.25)","(7.5, 15.0, 11.9)","(1.65, 2.32, 2.276923076923077)"
08-01-2023 18:37:08.188115,"(3.2, 5.3, 4.4)","(81.0, 600.0, 549.0)","(6.0, 10.5, 9.033333333333333)","(81.0, 600.0, 549.0)","(61.0, 440.0, 222.85714285714286)","(21.0, 65.0, 54.25)","(7.5, 15.0, 11.9)","(1.65, 2.3, 2.2767999999999997)"
08-01-2023 18:37:09.557464,"(3.2, 5.3, 4.4)","(81.0, 600.0, 549.0)","(6.0, 10.5, 9.033333333333333)","(81.0, 600.0, 549.0)","(61.0, 440.0, 222.85714285714286)","(21.0, 65.0, 54.25)","(7.5, 15.0, 11.9)","(1.65, 2.3, 2.2775999999999996)"
08-01-2023 18:37:10.860961,"(3.2, 5.3, 4.266666666666667)","(81.0, 600.0, 549.0)","(6.0, 10.5, 9.033333333333333)","(81.0, 600.0, 549.0)","(61.0, 440.0, 222.85714285714286)","(21.0, 65.0, 54.25)","(7.5, 15.0, 11.9)","(1.65, 2.3, 2.2784)"
08-01-2023 18:37:12.180167,"(3.2, 5.3, 4.925)","(81.0, 600.0, 549.0)","(6.0, 10.5, 9.033333333333333)","(81.0, 600.0, 549.0)","(61.0, 440.0, 222.85714285714286)","(21.0, 65.0, 54.25)","(7.5, 15.0, 11.9)","(1.65, 2.3, 2.2783333333333333)"
08-01-2023 18:37:13.374074,"(3.2, 5.3, 4.575)","(81.0, 600.0, 549.0)","(6.0, 10.5, 9.033333333333333)","(81.0, 600.0, 549.0)","(61.0, 440.0, 222.85714285714286)","(21.0, 65.0, 54.25)","(7.5, 15.0, 11.9)","(1.65, 2.3, 2.13)"
08-01-2023 18:37:14.723207,"(3.2, 5.3, 4.141176470588236)","(81.0, 600.0, 549.0)","(6.0, 10.5, 9.033333333333333)","(81.0, 600.0, 549.0)","(61.0, 440.0, 222.85714285714286)","(21.0, 65.0, 54.25)","(7.5, 15.0, 11.9)","(1.65, 2.3, 2.2791666666666663)"
08-01-2023 18:37:16.034212,"(3.2, 5.6, 4.4)","(81.0, 600.0, 365.29411764705884)","(6.0, 10.5, 9.033333333333333)","(81.0, 600.0, 365.29411764705884)","(61.0, 440.0, 222.85714285714286)","(21.0, 65.0, 54.25)","(7.5, 15.0, 11.9)","(1.65, 2.3, 2.28)"
08-01-2023 18:37:17.391006,"(3.2, 5.5, 3.835)","(81.0, 610.0, 365.29411764705884)","(6.0, 10.5, 9.033333333333333)","(81.0, 610.0, 365.29411764705884)","(61.0, 440.0, 222.85714285714286)","(21.0, 65.0, 54.25)","(7.5, 15.0, 11.9)","(1.65, 2.3, 2.170625)"
08-01-2023 18:37:18.659870,"(3.2, 5.5, 3.782142857142857)","(81.0, 610.0, 365.29411764705884)","(6.0, 10.5, 9.033333333333333)","(81.0, 610.0, 365.29411764705884)","(61.0, 440.0, 222.85714285714286)","(21.0, 65.0, 54.25)","(7.5, 15.0, 11.9)","(1.65, 2.3, 2.1722580645161287)"
08-01-2023 18:37:19.888906,"(3.2, 5.5, 3.782142857142857)","(81.0, 610.0, 365.29411764705884)","(6.0, 10.5, 9.033333333333333)","(81.0, 610.0, 365.29411764705884)","(61.0, 440.0, 222.85714285714286)","(21.0, 65.0, 54.25)","(7.5, 15.0, 13.36)","(1.65, 2.3, 2.265833333333333)"
08-01-2023 18:37:21.304225,"(3.2, 5.5, 3.734090909090909)","(81.0, 610.0, 365.29411764705884)","(6.0, 10.5, 9.033333333333333)","(81.0, 610.0, 350.0)","(61.0, 440.0, 222.85714285714286)","(21.0, 65.0, 54.25)","(7.5, 14.5, 13.36)","(1.65, 2.3, 2.2675)"
08-01-2023 18:37:22.733322,"(3.2, 5.5, 3.734090909090909)","(81.0, 610.0, 365.29411764705884)","(6.0, 10.5, 8.575)","(81.0, 610.0, 365.29411764705884)","(61.0, 440.0, 222.85714285714286)","(21.0, 65.0, 54.25)","(7.5, 14.5, 13.36)","(1.65, 2.3, 2.2691666666666666)"
08-01-2023 18:37:23.975070,"(3.2, 5.5, 3.734090909090909)","(81.0, 610.0, 365.29411764705884)","(6.0, 10.5, 8.575)","(81.0, 610.0, 365.29411764705884)","(61.0, 440.0, 222.85714285714286)","(21.0, 65.0, 54.25)","(7.5, 14.5, 13.36)","(1.65, 2.3, 2.271304347826087)"
