,Acapulco,Why Not Emily,Talent Show,Barts Girl,Cindys Pride,Chi Foose
08-12-2022 13:44:45.692938,"(4.4, 7.2, 6.654545454545454)","(31.0, 140.0, 89.375)","(2.7, 3.55, 3.5444444444444443)","(10.0, 16.0, 14.846153846153847)","(1.9, 2.14, 2.089714285714286)","(61.0, 380.0, 193.33333333333334)"
08-12-2022 13:44:46.606292,"(4.4, 7.2, 6.726315789473684)","(31.0, 140.0, 89.375)","(2.7, 3.55, 3.5444444444444443)","(10.0, 16.0, 14.846153846153847)","(1.9, 2.14, 2.089714285714286)","(61.0, 380.0, 193.33333333333334)"
08-12-2022 13:44:47.611721,"(4.4, 7.2, 6.654545454545454)","(31.0, 140.0, 89.375)","(2.7, 3.55, 3.5444444444444443)","(10.0, 16.0, 14.846153846153847)","(1.9, 2.14, 2.089714285714286)","(61.0, 380.0, 193.33333333333334)"
08-12-2022 13:44:48.566140,"(4.4, 7.2, 6.726315789473684)","(31.0, 140.0, 89.375)","(2.7, 3.55, 3.5444444444444443)","(10.0, 16.0, 14.846153846153847)","(1.9, 2.14, 2.068076923076923)","(61.0, 380.0, 193.33333333333334)"
08-12-2022 13:44:49.610792,"(4.4, 7.2, 6.666666666666667)","(31.0, 140.0, 89.375)","(2.7, 3.55, 3.5444444444444443)","(10.0, 16.0, 14.846153846153847)","(1.9, 2.14, 2.086666666666667)","(61.0, 380.0, 193.33333333333334)"
08-12-2022 13:44:50.532789,"(4.4, 7.0, 6.778947368421052)","(31.0, 140.0, 89.375)","(2.7, 3.55, 3.5444444444444443)","(10.0, 16.0, 14.846153846153847)","(1.9, 2.14, 2.086666666666667)","(61.0, 380.0, 193.33333333333334)"
08-12-2022 13:44:51.416303,"(4.4, 7.0, 6.766666666666667)","(31.0, 140.0, 89.375)","(2.7, 3.55, 3.5444444444444443)","(10.0, 16.0, 14.846153846153847)","(1.9, 2.14, 2.0924324324324326)","(61.0, 380.0, 193.33333333333334)"
08-12-2022 13:44:52.374709,"(4.4, 7.0, 6.766666666666667)","(31.0, 140.0, 89.375)","(2.7, 3.55, 3.5444444444444443)","(10.0, 16.0, 14.846153846153847)","(1.9, 2.16, 2.1046153846153848)","(61.0, 380.0, 193.33333333333334)"
08-12-2022 13:44:53.380145,"(4.4, 7.0, 6.612903225806452)","(31.0, 140.0, 89.375)","(2.7, 3.55, 3.5444444444444443)","(10.0, 16.0, 14.846153846153847)","(1.9, 2.16, 2.1)","(61.0, 380.0, 236.66666666666669)"
08-12-2022 13:44:54.460791,"(4.4, 7.0, 6.644444444444445)","(31.0, 140.0, 89.375)","(2.7, 3.55, 3.5444444444444443)","(10.0, 16.0, 14.846153846153847)","(1.9, 2.16, 2.0123076923076924)","(61.0, 370.0, 197.14285714285714)"
08-12-2022 13:44:55.462391,"(4.4, 7.0, 6.540425531914894)","(31.0, 140.0, 89.375)","(2.7, 3.55, 3.5444444444444443)","(10.0, 16.0, 14.846153846153847)","(1.9, 2.16, 2.008)","(61.0, 360.0, 193.75)"
08-12-2022 13:44:56.365736,"(4.4, 7.0, 6.540425531914894)","(31.0, 140.0, 89.375)","(2.7, 3.55, 3.5444444444444443)","(10.0, 16.0, 14.846153846153847)","(1.9, 2.16, 2.077837837837838)","(61.0, 360.0, 193.75)"
08-12-2022 13:44:57.274435,"(4.4, 7.0, 6.540425531914894)","(31.0, 140.0, 89.375)","(2.7, 3.55, 3.5444444444444443)","(10.0, 16.0, 14.846153846153847)","(1.9, 2.16, 2.077837837837838)","(61.0, 360.0, 193.75)"
08-12-2022 13:44:58.247688,"(4.4, 7.0, 6.540425531914894)","(31.0, 140.0, 89.375)","(2.7, 3.55, 3.5444444444444443)","(10.0, 16.0, 14.846153846153847)","(1.9, 2.16, 2.077837837837838)","(61.0, 360.0, 193.75)"
08-12-2022 13:44:59.305867,"(4.4, 7.0, 6.612903225806452)","(31.0, 140.0, 89.375)","(2.7, 3.55, 3.5444444444444443)","(10.0, 16.0, 15.020408163265305)","(1.9, 2.16, 2.077837837837838)","(61.0, 360.0, 193.75)"
08-12-2022 13:45:00.324964,"(4.4, 7.0, 6.612903225806452)","(31.0, 140.0, 89.375)","(2.7, 3.55, 3.5444444444444443)","(10.0, 16.0, 14.4)","(1.9, 2.16, 2.077837837837838)","(61.0, 360.0, 193.75)"
08-12-2022 13:45:01.300454,"(4.4, 7.0, 6.612903225806452)","(31.0, 140.0, 89.375)","(2.7, 3.55, 3.5444444444444443)","(10.0, 16.0, 14.4)","(1.9, 2.16, 2.065)","(61.0, 360.0, 193.75)"
08-12-2022 13:45:02.259215,"(4.4, 7.0, 6.612903225806452)","(31.0, 140.0, 89.375)","(2.7, 3.55, 3.5444444444444443)","(10.0, 16.0, 14.4)","(1.9, 2.16, 2.0951219512195123)","(61.0, 360.0, 193.75)"
08-12-2022 13:45:03.263941,"(4.4, 7.0, 6.612903225806452)","(31.0, 140.0, 89.375)","(2.7, 3.55, 3.5444444444444443)","(10.0, 16.0, 20.854014598540147)","(1.9, 2.16, 2.105161290322581)","(61.0, 360.0, 193.75)"
08-12-2022 13:45:04.325105,"(4.4, 7.0, 6.612903225806452)","(31.0, 140.0, 72.5)","(2.7, 3.55, 3.5444444444444443)","(10.0, 21.0, 20.21383647798742)","(1.9, 2.14, 2.0966666666666667)","(61.0, 360.0, 193.75)"
08-12-2022 13:45:05.356378,"(4.4, 7.0, 6.612903225806452)","(31.0, 140.0, 80.85714285714286)","(2.7, 3.55, 3.5444444444444443)","(10.0, 21.0, 20.21383647798742)","(1.9, 2.16, 2.0966666666666667)","(61.0, 360.0, 193.75)"
08-12-2022 13:45:06.224283,"(4.4, 7.0, 6.612903225806452)","(31.0, 140.0, 80.85714285714286)","(2.7, 3.55, 3.5444444444444443)","(10.0, 21.0, 17.901639344262296)","(1.9, 2.16, 2.0966666666666667)","(61.0, 360.0, 193.75)"
08-12-2022 13:45:07.208696,"(4.4, 7.0, 6.612903225806452)","(31.0, 140.0, 84.80000000000001)","(2.7, 3.55, 3.5444444444444443)","(10.0, 21.0, 17.925)","(1.9, 2.14, 2.10625)","(61.0, 360.0, 193.75)"
08-12-2022 13:45:08.316613,"(4.4, 7.0, 6.612903225806452)","(31.0, 140.0, 84.80000000000001)","(2.7, 3.55, 3.5444444444444443)","(10.0, 21.0, 17.074468085106382)","(1.9, 2.14, 2.10625)","(61.0, 360.0, 197.14285714285714)"
08-12-2022 13:45:09.374784,"(4.4, 7.0, 6.612903225806452)","(31.0, 140.0, 84.80000000000001)","(2.7, 3.55, 3.5444444444444443)","(10.0, 21.0, 16.973684210526315)","(1.9, 2.14, 2.108421052631579)","(61.0, 360.0, 193.75)"
08-12-2022 13:45:10.317646,"(4.4, 7.0, 6.612903225806452)","(31.0, 140.0, 84.80000000000001)","(2.7, 3.55, 3.5444444444444443)","(10.0, 21.0, 16.973684210526315)","(1.9, 2.14, 2.108421052631579)","(61.0, 360.0, 193.75)"
08-12-2022 13:45:11.282357,"(4.4, 7.0, 6.612903225806452)","(31.0, 140.0, 84.80000000000001)","(2.7, 3.55, 3.5444444444444443)","(10.0, 21.0, 16.973684210526315)","(1.9, 2.14, 2.08)","(61.0, 360.0, 193.75)"
08-12-2022 13:45:12.339808,"(4.4, 7.0, 6.612903225806452)","(31.0, 140.0, 84.80000000000001)","(2.7, 3.55, 3.5444444444444443)","(10.0, 21.0, 16.973684210526315)","(1.9, 2.14, 2.08)","(61.0, 360.0, 193.75)"
08-12-2022 13:45:13.446125,"(4.4, 7.0, 6.508196721311475)","(31.0, 140.0, 84.80000000000001)","(2.7, 3.55, 3.5444444444444443)","(10.0, 21.0, 16.850649350649352)","(1.9, 2.14, 2.08)","(61.0, 360.0, 193.75)"
08-12-2022 13:45:14.509171,"(4.4, 7.0, 6.508196721311475)","(31.0, 140.0, 84.80000000000001)","(2.7, 3.55, 3.546969696969697)","(10.0, 21.0, 16.810344827586206)","(1.9, 2.14, 2.08)","(61.0, 360.0, 193.75)"
08-12-2022 13:45:15.495351,"(4.4, 7.0, 6.508196721311475)","(31.0, 140.0, 84.80000000000001)","(2.7, 3.55, 3.546969696969697)","(10.0, 21.0, 17.01219512195122)","(1.9, 2.14, 2.08)","(61.0, 360.0, 193.75)"
08-12-2022 13:45:16.510708,"(4.4, 7.0, 6.508196721311475)","(31.0, 140.0, 84.80000000000001)","(2.7, 3.55, 3.546969696969697)","(10.0, 20.0, 14.458333333333334)","(1.9, 2.14, 2.08)","(61.0, 360.0, 193.75)"
08-12-2022 13:45:17.592676,"(4.4, 7.0, 6.508196721311475)","(31.0, 140.0, 84.80000000000001)","(2.7, 3.55, 3.546969696969697)","(10.0, 19.5, 17.42857142857143)","(1.9, 2.14, 2.08)","(61.0, 360.0, 193.75)"
08-12-2022 13:45:18.658692,"(4.4, 7.0, 6.508196721311475)","(31.0, 140.0, 84.80000000000001)","(2.7, 3.55, 3.546969696969697)","(10.0, 19.0, 16.555555555555557)","(1.9, 2.14, 2.08)","(61.0, 360.0, 193.75)"
08-12-2022 13:45:19.658180,"(4.4, 7.0, 6.508196721311475)","(31.0, 140.0, 84.80000000000001)","(2.7, 3.55, 3.546969696969697)","(10.0, 19.0, 16.555555555555557)","(1.9, 2.14, 2.08)","(61.0, 360.0, 193.75)"
08-12-2022 13:45:20.552737,"(4.4, 7.0, 6.508196721311475)","(31.0, 140.0, 84.80000000000001)","(2.7, 3.55, 3.546969696969697)","(10.0, 19.0, 14.571428571428571)","(1.9, 2.14, 2.08)","(61.0, 360.0, 193.75)"
08-12-2022 13:45:21.597266,"(4.4, 7.0, 6.508196721311475)","(31.0, 140.0, 84.80000000000001)","(2.7, 3.55, 3.546969696969697)","(10.0, 19.0, 15.940298507462686)","(1.9, 2.14, 2.08)","(61.0, 360.0, 193.75)"
08-12-2022 13:45:22.694150,"(4.4, 7.0, 6.508196721311475)","(31.0, 140.0, 84.80000000000001)","(2.7, 3.55, 3.546969696969697)","(10.0, 19.0, 16.352941176470587)","(1.9, 2.14, 2.108421052631579)","(61.0, 360.0, 208.0)"
08-12-2022 13:45:23.765298,"(4.4, 7.0, 6.508196721311475)","(31.0, 140.0, 84.80000000000001)","(2.7, 3.55, 3.532142857142857)","(10.0, 19.0, 16.352941176470587)","(1.9, 2.14, 2.108421052631579)","(61.0, 360.0, 208.0)"
08-12-2022 13:45:24.718071,"(4.4, 6.8, 6.675)","(31.0, 140.0, 84.80000000000001)","(2.7, 3.55, 3.5277777777777777)","(10.0, 19.0, 16.352941176470587)","(1.9, 2.14, 2.108421052631579)","(61.0, 360.0, 208.0)"
08-12-2022 13:45:25.657697,"(4.4, 6.8, 6.675)","(31.0, 140.0, 84.80000000000001)","(2.7, 3.55, 3.4833333333333334)","(10.0, 19.0, 16.352941176470587)","(1.9, 2.14, 2.0917241379310347)","(61.0, 360.0, 208.0)"
08-12-2022 13:45:26.732542,"(4.4, 6.8, 6.675)","(31.0, 140.0, 66.36363636363636)","(2.7, 3.55, 3.53)","(10.0, 19.0, 16.352941176470587)","(1.9, 2.14, 2.098823529411765)","(61.0, 360.0, 208.0)"
08-12-2022 13:45:27.841059,"(4.4, 6.8, 6.675)","(31.0, 140.0, 66.36363636363636)","(2.7, 3.55, 3.53)","(10.0, 19.0, 16.27777777777778)","(1.9, 2.14, 2.098823529411765)","(61.0, 360.0, 208.0)"
08-12-2022 13:45:28.845276,"(4.4, 6.8, 6.675)","(31.0, 140.0, 66.36363636363636)","(2.7, 3.55, 3.53)","(10.0, 18.5, 16.27777777777778)","(1.9, 2.14, 2.098823529411765)","(61.0, 360.0, 208.0)"
08-12-2022 13:45:29.805273,"(4.6, 6.8, 6.675)","(31.0, 140.0, 66.36363636363636)","(2.7, 3.55, 3.53)","(10.0, 18.5, 16.27777777777778)","(1.9, 2.14, 2.12)","(71.0, 360.0, 208.0)"
08-12-2022 13:45:30.809175,"(4.6, 6.8, 6.644444444444445)","(31.0, 140.0, 66.36363636363636)","(2.7, 3.55, 3.407142857142857)","(10.0, 18.5, 15.833333333333334)","(1.9, 2.14, 2.12)","(71.0, 360.0, 208.0)"
08-12-2022 13:45:31.888099,"(4.6, 6.8, 6.644444444444445)","(31.0, 140.0, 66.36363636363636)","(2.7, 3.55, 3.38)","(10.0, 18.5, 17.73076923076923)","(1.9, 2.14, 2.115)","(71.0, 360.0, 208.0)"
08-12-2022 13:45:32.937863,"(4.6, 6.8, 6.714285714285714)","(31.0, 140.0, 66.36363636363636)","(2.7, 3.55, 3.38)","(10.0, 18.0, 17.73076923076923)","(1.9, 2.16, 2.115)","(71.0, 360.0, 208.0)"
08-12-2022 13:45:33.868173,"(4.6, 6.8, 6.714285714285714)","(31.0, 140.0, 66.36363636363636)","(2.7, 3.55, 3.38)","(10.0, 18.0, 17.73076923076923)","(1.9, 2.16, 2.115)","(71.0, 360.0, 208.0)"
08-12-2022 13:45:34.895159,"(4.6, 6.8, 6.714285714285714)","(31.0, 140.0, 66.36363636363636)","(2.7, 3.55, 3.361111111111111)","(10.0, 18.0, 15.307692307692308)","(1.9, 2.16, 2.115)","(71.0, 360.0, 208.0)"
08-12-2022 13:45:35.946308,"(4.6, 6.8, 6.714285714285714)","(31.0, 140.0, 66.36363636363636)","(2.7, 3.55, 3.361111111111111)","(10.0, 18.0, 15.136363636363637)","(1.9, 2.16, 2.115)","(71.0, 360.0, 208.0)"
08-12-2022 13:45:37.044301,"(4.6, 6.8, 6.714285714285714)","(31.0, 140.0, 66.36363636363636)","(2.7, 3.55, 3.361111111111111)","(10.0, 18.0, 15.136363636363637)","(1.9, 2.16, 2.115)","(71.0, 360.0, 208.0)"
08-12-2022 13:45:38.113055,"(4.6, 6.8, 6.714285714285714)","(31.0, 140.0, 66.36363636363636)","(2.7, 3.55, 3.361111111111111)","(10.0, 18.0, 15.38888888888889)","(1.9, 2.16, 2.115)","(71.0, 360.0, 208.0)"
08-12-2022 13:45:39.113281,"(4.6, 6.8, 6.714285714285714)","(31.0, 140.0, 66.36363636363636)","(2.7, 3.55, 3.361111111111111)","(10.0, 18.0, 15.38888888888889)","(1.9, 2.16, 2.115)","(71.0, 360.0, 208.0)"
08-12-2022 13:45:40.128084,"(4.6, 6.8, 6.714285714285714)","(31.0, 140.0, 66.36363636363636)","(2.7, 3.55, 3.361111111111111)","(10.0, 18.0, 15.746575342465754)","(1.9, 2.16, 2.115)","(71.0, 360.0, 208.0)"
08-12-2022 13:45:41.193852,"(4.6, 6.8, 6.714285714285714)","(31.0, 140.0, 66.36363636363636)","(2.7, 3.55, 3.361111111111111)","(10.0, 18.0, 16.45)","(1.9, 2.16, 2.115)","(71.0, 360.0, 208.0)"
08-12-2022 13:45:42.340468,"(4.6, 6.8, 6.714285714285714)","(31.0, 140.0, 66.36363636363636)","(2.7, 3.55, 3.361111111111111)","(10.0, 17.5, 16.90740740740741)","(1.9, 2.16, 2.112)","(71.0, 360.0, 208.0)"
08-12-2022 13:45:43.340075,"(4.6, 6.8, 6.714285714285714)","(31.0, 140.0, 66.36363636363636)","(2.7, 3.55, 3.361111111111111)","(10.0, 17.0, 16.90740740740741)","(1.9, 2.16, 2.1292307692307695)","(71.0, 360.0, 208.0)"
08-12-2022 13:45:44.252012,"(4.6, 6.8, 6.714285714285714)","(31.0, 140.0, 66.36363636363636)","(2.7, 3.55, 3.361111111111111)","(10.0, 17.0, 16.833333333333332)","(1.9, 2.16, 2.1292307692307695)","(71.0, 360.0, 208.0)"
08-12-2022 13:45:45.293164,"(4.6, 6.8, 6.714285714285714)","(31.0, 140.0, 66.36363636363636)","(2.7, 3.55, 3.361111111111111)","(10.0, 17.0, 16.891304347826086)","(1.9, 2.16, 2.1292307692307695)","(71.0, 360.0, 208.0)"
08-12-2022 13:45:46.404100,"(4.6, 6.8, 6.714285714285714)","(31.0, 140.0, 66.36363636363636)","(2.7, 3.55, 3.361111111111111)","(10.0, 17.0, 16.916666666666668)","(1.9, 2.16, 2.1292307692307695)","(71.0, 360.0, 208.0)"
08-12-2022 13:45:47.453359,"(4.6, 6.8, 6.714285714285714)","(31.0, 140.0, 66.36363636363636)","(2.7, 3.55, 3.361111111111111)","(10.0, 17.0, 16.916666666666668)","(1.9, 2.16, 2.1292307692307695)","(71.0, 360.0, 208.0)"
08-12-2022 13:45:48.362995,"(4.6, 6.8, 6.714285714285714)","(31.0, 140.0, 66.36363636363636)","(2.7, 3.55, 3.361111111111111)","(10.0, 17.0, 16.916666666666668)","(1.9, 2.16, 2.1292307692307695)","(71.0, 360.0, 208.0)"
08-12-2022 13:45:49.315918,"(4.6, 6.8, 6.666666666666667)","(31.0, 140.0, 66.36363636363636)","(2.7, 3.55, 3.361111111111111)","(10.0, 17.0, 16.852941176470587)","(1.9, 2.16, 2.1292307692307695)","(71.0, 360.0, 208.0)"
08-12-2022 13:45:50.359594,"(4.6, 6.8, 6.714285714285714)","(31.0, 140.0, 66.36363636363636)","(2.7, 3.55, 3.361111111111111)","(10.0, 17.0, 16.852941176470587)","(1.9, 2.16, 2.1292307692307695)","(71.0, 360.0, 208.0)"
08-12-2022 13:45:51.449739,"(4.6, 6.8, 6.714285714285714)","(31.0, 140.0, 66.36363636363636)","(2.7, 3.55, 3.361111111111111)","(10.0, 17.0, 16.852941176470587)","(1.9, 2.16, 2.1292307692307695)","(71.0, 360.0, 208.0)"
08-12-2022 13:45:52.513071,"(4.6, 6.8, 6.714285714285714)","(31.0, 140.0, 66.36363636363636)","(2.7, 3.55, 3.361111111111111)","(10.0, 17.0, 16.852941176470587)","(1.9, 2.16, 2.1292307692307695)","(71.0, 360.0, 208.0)"
08-12-2022 13:45:53.428161,"(4.6, 6.8, 6.714285714285714)","(31.0, 140.0, 66.36363636363636)","(2.7, 3.55, 3.361111111111111)","(10.0, 17.0, 16.852941176470587)","(1.9, 2.16, 2.1310526315789473)","(71.0, 360.0, 208.0)"
08-12-2022 13:45:54.479402,"(4.6, 6.8, 6.714285714285714)","(31.0, 140.0, 66.36363636363636)","(2.7, 3.55, 3.361111111111111)","(10.0, 17.0, 16.852941176470587)","(1.9, 2.16, 2.1310526315789473)","(71.0, 360.0, 208.0)"
08-12-2022 13:45:55.518909,"(4.6, 6.8, 6.714285714285714)","(31.0, 140.0, 66.36363636363636)","(2.7, 3.55, 3.361111111111111)","(10.0, 17.0, 16.852941176470587)","(1.9, 2.16, 2.1310526315789473)","(71.0, 360.0, 208.0)"
08-12-2022 13:45:56.571237,"(4.6, 6.8, 6.714285714285714)","(31.0, 140.0, 66.36363636363636)","(2.7, 3.55, 3.361111111111111)","(10.0, 17.0, 16.852941176470587)","(1.9, 2.16, 2.1333333333333333)","(71.0, 360.0, 208.0)"
08-12-2022 13:45:57.459374,"(4.6, 6.8, 6.714285714285714)","(31.0, 140.0, 66.36363636363636)","(2.7, 3.25, 3.2012422360248447)","(10.0, 17.0, 16.852941176470587)","(1.9, 2.16, 2.125128205128205)","(71.0, 360.0, 208.0)"
08-12-2022 13:45:58.405093,"(4.6, 7.4, 7.311111111111112)","(31.0, 140.0, 66.36363636363636)","(2.7, 3.25, 3.202922077922078)","(10.0, 16.0, 15.928571428571429)","(1.9, 2.24, 2.18)","(71.0, 360.0, 193.75)"
08-12-2022 13:45:59.582082,"(4.6, 7.6, 6.933333333333333)","(31.0, 140.0, 60.32258064516129)","(2.7, 3.25, 3.203020134228188)","(10.0, 17.0, 15.75)","(1.9, 2.22, 2.204)","(71.0, 360.0, 193.75)"
08-12-2022 13:46:00.695341,"(4.6, 7.4, 7.019047619047619)","(31.0, 130.0, 62.5)","(2.7, 3.25, 3.203125)","(10.0, 17.0, 15.75)","(1.9, 2.22, 2.1764444444444444)","(71.0, 360.0, 193.75)"
08-12-2022 13:46:01.759525,"(4.6, 7.4, 7.08421052631579)","(31.0, 130.0, 62.5)","(2.7, 3.25, 3.203125)","(10.0, 17.0, 15.75)","(1.9, 2.22, 2.188888888888889)","(71.0, 360.0, 193.75)"
08-12-2022 13:46:02.724852,"(4.6, 7.4, 6.9714285714285715)","(31.0, 130.0, 62.5)","(2.7, 3.25, 3.203125)","(10.0, 17.0, 15.75)","(1.9, 2.22, 2.1754545454545458)","(71.0, 360.0, 193.75)"
08-12-2022 13:46:03.675446,"(4.6, 7.6, 6.8999999999999995)","(31.0, 130.0, 59.166666666666664)","(2.7, 3.25, 3.2035714285714287)","(10.0, 17.0, 15.75)","(1.9, 2.22, 2.1754545454545458)","(71.0, 360.0, 193.75)"
08-12-2022 13:46:04.764314,"(4.6, 7.6, 7.0)","(31.0, 130.0, 59.166666666666664)","(2.7, 3.25, 3.2035714285714287)","(10.0, 17.0, 15.75)","(1.9, 2.22, 2.1754545454545458)","(71.0, 360.0, 193.75)"
08-12-2022 13:46:05.833891,"(4.6, 7.4, 6.955555555555556)","(31.0, 130.0, 59.166666666666664)","(2.7, 3.25, 3.2035714285714287)","(10.0, 17.0, 15.787878787878787)","(1.9, 2.22, 2.1353846153846154)","(71.0, 360.0, 193.75)"
08-12-2022 13:46:06.858010,"(4.6, 7.2, 7.111111111111112)","(31.0, 130.0, 73.33333333333333)","(2.7, 3.25, 3.2035714285714287)","(10.0, 17.0, 15.787878787878787)","(1.9, 2.14, 2.1353846153846154)","(71.0, 360.0, 193.75)"
08-12-2022 13:46:07.872281,"(4.6, 7.2, 6.857142857142857)","(31.0, 130.0, 73.33333333333333)","(2.7, 3.25, 3.2028985507246377)","(10.0, 17.0, 15.787878787878787)","(1.9, 2.2, 2.161904761904762)","(71.0, 360.0, 193.75)"
08-12-2022 13:46:08.843715,"(4.6, 7.2, 7.0)","(31.0, 130.0, 73.33333333333333)","(2.7, 3.25, 3.163793103448276)","(10.0, 17.0, 15.787878787878787)","(1.9, 2.2, 2.1742857142857144)","(71.0, 360.0, 193.75)"
08-12-2022 13:46:09.901562,"(5.0, 7.2, 7.0)","(31.0, 130.0, 73.33333333333333)","(2.7, 3.25, 3.163793103448276)","(10.0, 17.0, 15.617021276595745)","(1.85, 2.2, 2.1742857142857144)","(81.0, 360.0, 193.75)"
08-12-2022 13:46:10.956424,"(5.0, 7.2, 7.0)","(31.0, 120.0, 72.94117647058823)","(2.7, 3.25, 3.163793103448276)","(10.0, 17.0, 15.454545454545455)","(1.85, 2.2, 2.1742857142857144)","(81.0, 360.0, 193.75)"
08-12-2022 13:46:11.872871,"(5.0, 7.2, 7.066666666666666)","(31.0, 120.0, 72.94117647058823)","(2.7, 3.25, 3.163793103448276)","(10.0, 17.0, 15.454545454545455)","(1.85, 2.2, 2.1742857142857144)","(81.0, 360.0, 193.75)"
08-12-2022 13:46:12.831628,"(5.0, 7.6, 7.066666666666666)","(31.0, 120.0, 63.529411764705884)","(2.7, 3.25, 3.163793103448276)","(10.0, 17.0, 15.875)","(1.85, 2.2, 2.1742857142857144)","(81.0, 360.0, 193.75)"
08-12-2022 13:46:14.186694,"(5.0, 7.6, 6.988888888888889)","(31.0, 120.0, 63.0)","(2.7, 3.25, 3.163793103448276)","(10.0, 17.0, 15.75)","(1.85, 2.2, 2.1358620689655172)","(81.0, 360.0, 193.75)"
08-12-2022 13:46:15.511838,"(5.0, 7.4, 7.111111111111112)","(31.0, 120.0, 63.0)","(2.7, 3.25, 3.163793103448276)","(10.0, 17.0, 15.625)","(1.85, 2.14, 2.136)","(81.0, 360.0, 193.75)"
08-12-2022 13:46:16.722268,"(5.0, 7.2, 7.04)","(31.0, 120.0, 67.82608695652173)","(2.7, 3.25, 3.163793103448276)","(10.0, 17.0, 15.478260869565217)","(1.85, 2.14, 2.1352)","(81.0, 360.0, 193.75)"
08-12-2022 13:46:17.690309,"(5.0, 7.2, 7.12)","(31.0, 120.0, 67.82608695652173)","(2.7, 3.25, 3.163793103448276)","(10.0, 17.0, 15.478260869565217)","(1.85, 2.14, 2.188)","(81.0, 360.0, 193.75)"
08-12-2022 13:46:18.734755,"(5.0, 7.2, 7.12)","(31.0, 110.0, 72.5)","(2.7, 3.25, 3.163793103448276)","(10.0, 17.0, 15.157894736842104)","(1.85, 2.2, 2.188)","(81.0, 360.0, 193.75)"
08-12-2022 13:46:19.879096,"(5.0, 7.2, 7.04)","(31.0, 110.0, 72.5)","(2.7, 3.25, 3.163793103448276)","(10.0, 17.0, 15.0)","(1.85, 2.2, 2.188)","(81.0, 360.0, 193.75)"
08-12-2022 13:46:20.900649,"(5.0, 7.6, 7.15)","(31.0, 110.0, 72.5)","(2.7, 3.25, 3.163793103448276)","(10.0, 17.0, 15.0)","(1.85, 2.2, 2.188)","(81.0, 360.0, 193.75)"
08-12-2022 13:46:21.903231,"(5.0, 7.4, 7.1)","(31.0, 110.0, 72.5)","(2.7, 3.25, 3.163793103448276)","(10.0, 17.0, 15.292682926829269)","(1.85, 2.2, 2.1925925925925926)","(81.0, 360.0, 193.75)"
08-12-2022 13:46:22.955164,"(5.0, 7.0, 6.7)","(31.0, 110.0, 76.66666666666667)","(2.7, 3.25, 3.163793103448276)","(10.0, 17.0, 15.292682926829269)","(1.85, 2.2, 2.1942857142857144)","(81.0, 360.0, 193.75)"
08-12-2022 13:46:24.046262,"(5.0, 6.8, 6.711111111111111)","(31.0, 110.0, 76.66666666666667)","(2.7, 3.25, 3.163793103448276)","(10.0, 17.0, 15.292682926829269)","(1.85, 2.2, 2.1961538461538463)","(81.0, 360.0, 193.75)"
08-12-2022 13:46:25.215749,"(5.0, 7.0, 6.933333333333334)","(31.0, 110.0, 76.66666666666667)","(2.7, 3.25, 3.163793103448276)","(10.0, 17.0, 15.157894736842104)","(1.85, 2.2, 2.1723809523809527)","(81.0, 360.0, 193.75)"
08-12-2022 13:46:26.234749,"(5.0, 7.0, 6.96)","(31.0, 100.0, 70.76923076923077)","(2.7, 3.25, 3.163793103448276)","(10.0, 17.0, 15.157894736842104)","(1.85, 2.18, 2.1723809523809527)","(81.0, 360.0, 193.75)"
08-12-2022 13:46:27.186809,"(5.0, 7.2, 7.140000000000001)","(31.0, 100.0, 71.89189189189189)","(2.7, 3.25, 3.163793103448276)","(10.0, 17.0, 15.157894736842104)","(1.85, 2.18, 2.1723809523809527)","(81.0, 360.0, 193.75)"
08-12-2022 13:46:28.275676,"(5.0, 7.2, 7.1)","(31.0, 100.0, 71.28205128205128)","(2.7, 3.25, 3.163793103448276)","(10.0, 17.0, 15.026315789473685)","(1.85, 2.18, 2.1723809523809527)","(81.0, 360.0, 193.75)"
08-12-2022 13:46:29.404962,"(5.0, 7.2, 7.1)","(31.0, 95.0, 66.17647058823529)","(2.7, 3.25, 3.163793103448276)","(10.0, 17.0, 14.777777777777779)","(1.85, 2.18, 2.1571428571428575)","(81.0, 360.0, 193.75)"
08-12-2022 13:46:30.523765,"(5.0, 7.2, 7.142857142857143)","(31.0, 95.0, 66.17647058823529)","(2.7, 3.25, 3.163793103448276)","(10.0, 17.0, 14.777777777777779)","(1.85, 2.18, 2.1693333333333333)","(81.0, 360.0, 193.75)"
08-12-2022 13:46:31.558254,"(5.0, 7.2, 7.1)","(31.0, 95.0, 66.17647058823529)","(2.7, 3.25, 3.163793103448276)","(10.0, 17.0, 14.777777777777779)","(1.85, 2.18, 2.126666666666667)","(81.0, 360.0, 193.75)"
08-12-2022 13:46:32.461128,"(5.0, 7.2, 7.1)","(31.0, 95.0, 64.0)","(2.7, 3.25, 3.163793103448276)","(10.0, 17.0, 14.777777777777779)","(1.85, 2.14, 2.1365217391304347)","(81.0, 360.0, 193.75)"
08-12-2022 13:46:33.518298,"(5.0, 7.2, 7.133333333333334)","(31.0, 95.0, 64.0)","(2.7, 3.25, 3.1636986301369863)","(10.0, 17.0, 15.048780487804878)","(1.85, 2.14, 2.17304347826087)","(81.0, 360.0, 193.75)"
