,Smart Houdini,Gold Fillings,Any Given Sunday,Baccarat Boy,Wheres The Pub,Brockie Magic,Samsons Delilah
405,"[datetime.datetime(2022, 11, 28, 20, 33, 59, 464059), 4.0, 8.2]","[datetime.datetime(2022, 11, 28, 20, 33, 59, 464059), 3.3, 3.35]","[datetime.datetime(2022, 11, 28, 20, 33, 59, 464059), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 20, 33, 59, 464059), 3.3, 3.7]","[datetime.datetime(2022, 11, 28, 20, 33, 59, 464059), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 33, 59, 464059), 31.0, 110.0]","[datetime.datetime(2022, 11, 28, 20, 33, 59, 464059), 5.0, 17.0]"
406,"[datetime.datetime(2022, 11, 28, 20, 34, 0, 596274), 4.0, 8.2]","[datetime.datetime(2022, 11, 28, 20, 34, 0, 596274), 3.3, 3.35]","[datetime.datetime(2022, 11, 28, 20, 34, 0, 596274), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 20, 34, 0, 596274), 3.3, 3.7]","[datetime.datetime(2022, 11, 28, 20, 34, 0, 596274), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 34, 0, 596274), 31.0, 100.0]","[datetime.datetime(2022, 11, 28, 20, 34, 0, 596274), 5.0, 17.0]"
407,"[datetime.datetime(2022, 11, 28, 20, 34, 1, 705204), 4.0, 8.2]","[datetime.datetime(2022, 11, 28, 20, 34, 1, 705204), 3.3, 3.35]","[datetime.datetime(2022, 11, 28, 20, 34, 1, 705204), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 20, 34, 1, 705204), 3.3, 3.7]","[datetime.datetime(2022, 11, 28, 20, 34, 1, 705204), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 34, 1, 705204), 31.0, 95.0]","[datetime.datetime(2022, 11, 28, 20, 34, 1, 705204), 5.0, 16.0]"
408,"[datetime.datetime(2022, 11, 28, 20, 34, 2, 819898), 4.0, 8.2]","[datetime.datetime(2022, 11, 28, 20, 34, 2, 819898), 3.3, 3.35]","[datetime.datetime(2022, 11, 28, 20, 34, 2, 819898), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 20, 34, 2, 819898), 3.3, 3.7]","[datetime.datetime(2022, 11, 28, 20, 34, 2, 819898), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 34, 2, 819898), 31.0, 95.0]","[datetime.datetime(2022, 11, 28, 20, 34, 2, 819898), 5.0, 16.0]"
409,"[datetime.datetime(2022, 11, 28, 20, 34, 3, 930374), 4.0, 8.2]","[datetime.datetime(2022, 11, 28, 20, 34, 3, 930374), 3.3, 3.35]","[datetime.datetime(2022, 11, 28, 20, 34, 3, 930374), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 20, 34, 3, 930374), 3.3, 3.7]","[datetime.datetime(2022, 11, 28, 20, 34, 3, 930374), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 34, 3, 930374), 31.0, 95.0]","[datetime.datetime(2022, 11, 28, 20, 34, 3, 930374), 5.0, 16.0]"
410,"[datetime.datetime(2022, 11, 28, 20, 34, 5, 48184), 4.0, 8.2]","[datetime.datetime(2022, 11, 28, 20, 34, 5, 48184), 3.3, 3.35]","[datetime.datetime(2022, 11, 28, 20, 34, 5, 48184), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 20, 34, 5, 48184), 3.3, 3.7]","[datetime.datetime(2022, 11, 28, 20, 34, 5, 48184), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 34, 5, 48184), 31.0, 95.0]","[datetime.datetime(2022, 11, 28, 20, 34, 5, 48184), 5.0, 16.0]"
411,"[datetime.datetime(2022, 11, 28, 20, 34, 6, 162691), 4.0, 8.2]","[datetime.datetime(2022, 11, 28, 20, 34, 6, 162691), 3.3, 3.35]","[datetime.datetime(2022, 11, 28, 20, 34, 6, 162691), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 20, 34, 6, 162691), 3.3, 3.7]","[datetime.datetime(2022, 11, 28, 20, 34, 6, 162691), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 34, 6, 162691), 31.0, 95.0]","[datetime.datetime(2022, 11, 28, 20, 34, 6, 162691), 5.0, 16.0]"
412,"[datetime.datetime(2022, 11, 28, 20, 34, 7, 280586), 4.0, 8.2]","[datetime.datetime(2022, 11, 28, 20, 34, 7, 280586), 3.3, 3.35]","[datetime.datetime(2022, 11, 28, 20, 34, 7, 280586), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 20, 34, 7, 280586), 3.3, 3.7]","[datetime.datetime(2022, 11, 28, 20, 34, 7, 280586), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 34, 7, 280586), 31.0, 95.0]","[datetime.datetime(2022, 11, 28, 20, 34, 7, 280586), 5.0, 16.0]"
413,"[datetime.datetime(2022, 11, 28, 20, 34, 8, 394809), 4.0, 8.2]","[datetime.datetime(2022, 11, 28, 20, 34, 8, 394809), 3.3, 3.35]","[datetime.datetime(2022, 11, 28, 20, 34, 8, 394809), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 20, 34, 8, 394809), 3.3, 3.7]","[datetime.datetime(2022, 11, 28, 20, 34, 8, 394809), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 34, 8, 394809), 31.0, 95.0]","[datetime.datetime(2022, 11, 28, 20, 34, 8, 394809), 5.0, 16.0]"
414,"[datetime.datetime(2022, 11, 28, 20, 34, 9, 528254), 4.0, 8.2]","[datetime.datetime(2022, 11, 28, 20, 34, 9, 528254), 3.3, 3.35]","[datetime.datetime(2022, 11, 28, 20, 34, 9, 528254), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 20, 34, 9, 528254), 3.3, 3.7]","[datetime.datetime(2022, 11, 28, 20, 34, 9, 528254), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 34, 9, 528254), 31.0, 95.0]","[datetime.datetime(2022, 11, 28, 20, 34, 9, 528254), 5.0, 16.0]"
415,"[datetime.datetime(2022, 11, 28, 20, 34, 10, 644873), 4.0, 8.2]","[datetime.datetime(2022, 11, 28, 20, 34, 10, 644873), 3.3, 3.35]","[datetime.datetime(2022, 11, 28, 20, 34, 10, 644873), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 20, 34, 10, 644873), 3.3, 3.7]","[datetime.datetime(2022, 11, 28, 20, 34, 10, 644873), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 34, 10, 644873), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 34, 10, 644873), 5.0, 16.0]"
416,"[datetime.datetime(2022, 11, 28, 20, 34, 11, 769367), 4.0, 8.2]","[datetime.datetime(2022, 11, 28, 20, 34, 11, 769367), 3.3, 3.35]","[datetime.datetime(2022, 11, 28, 20, 34, 11, 769367), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 20, 34, 11, 769367), 3.3, 3.7]","[datetime.datetime(2022, 11, 28, 20, 34, 11, 769367), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 34, 11, 769367), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 34, 11, 769367), 5.0, 16.0]"
417,"[datetime.datetime(2022, 11, 28, 20, 34, 12, 901990), 4.0, 8.2]","[datetime.datetime(2022, 11, 28, 20, 34, 12, 901990), 3.3, 3.35]","[datetime.datetime(2022, 11, 28, 20, 34, 12, 901990), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 20, 34, 12, 901990), 3.3, 3.7]","[datetime.datetime(2022, 11, 28, 20, 34, 12, 901990), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 34, 12, 901990), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 34, 12, 901990), 5.0, 16.0]"
418,"[datetime.datetime(2022, 11, 28, 20, 34, 14, 30193), 4.2, 8.2]","[datetime.datetime(2022, 11, 28, 20, 34, 14, 30193), 3.1, 3.35]","[datetime.datetime(2022, 11, 28, 20, 34, 14, 30193), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 20, 34, 14, 30193), 3.3, 3.7]","[datetime.datetime(2022, 11, 28, 20, 34, 14, 30193), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 34, 14, 30193), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 34, 14, 30193), 5.5, 16.0]"
419,"[datetime.datetime(2022, 11, 28, 20, 34, 15, 146082), 4.2, 8.2]","[datetime.datetime(2022, 11, 28, 20, 34, 15, 146082), 3.1, 3.35]","[datetime.datetime(2022, 11, 28, 20, 34, 15, 146082), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 20, 34, 15, 146082), 3.3, 3.7]","[datetime.datetime(2022, 11, 28, 20, 34, 15, 146082), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 34, 15, 146082), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 34, 15, 146082), 5.5, 16.0]"
420,"[datetime.datetime(2022, 11, 28, 20, 34, 16, 272749), 4.2, 8.2]","[datetime.datetime(2022, 11, 28, 20, 34, 16, 272749), 3.1, 3.35]","[datetime.datetime(2022, 11, 28, 20, 34, 16, 272749), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 20, 34, 16, 272749), 3.3, 3.7]","[datetime.datetime(2022, 11, 28, 20, 34, 16, 272749), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 34, 16, 272749), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 34, 16, 272749), 5.5, 16.0]"
421,"[datetime.datetime(2022, 11, 28, 20, 34, 17, 397964), 4.2, 8.2]","[datetime.datetime(2022, 11, 28, 20, 34, 17, 397964), 3.1, 3.35]","[datetime.datetime(2022, 11, 28, 20, 34, 17, 397964), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 20, 34, 17, 397964), 3.3, 3.7]","[datetime.datetime(2022, 11, 28, 20, 34, 17, 397964), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 34, 17, 397964), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 34, 17, 397964), 5.5, 16.0]"
422,"[datetime.datetime(2022, 11, 28, 20, 34, 18, 516767), 4.2, 8.2]","[datetime.datetime(2022, 11, 28, 20, 34, 18, 516767), 3.1, 3.35]","[datetime.datetime(2022, 11, 28, 20, 34, 18, 516767), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 20, 34, 18, 516767), 3.3, 3.7]","[datetime.datetime(2022, 11, 28, 20, 34, 18, 516767), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 34, 18, 516767), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 34, 18, 516767), 5.5, 16.0]"
423,"[datetime.datetime(2022, 11, 28, 20, 34, 19, 628952), 4.2, 8.2]","[datetime.datetime(2022, 11, 28, 20, 34, 19, 628952), 3.1, 3.35]","[datetime.datetime(2022, 11, 28, 20, 34, 19, 628952), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 20, 34, 19, 628952), 3.3, 3.7]","[datetime.datetime(2022, 11, 28, 20, 34, 19, 628952), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 34, 19, 628952), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 34, 19, 628952), 5.5, 16.0]"
424,"[datetime.datetime(2022, 11, 28, 20, 34, 20, 742837), 4.2, 8.2]","[datetime.datetime(2022, 11, 28, 20, 34, 20, 742837), 3.1, 3.35]","[datetime.datetime(2022, 11, 28, 20, 34, 20, 742837), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 20, 34, 20, 742837), 3.3, 3.7]","[datetime.datetime(2022, 11, 28, 20, 34, 20, 742837), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 34, 20, 742837), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 34, 20, 742837), 5.5, 17.0]"
425,"[datetime.datetime(2022, 11, 28, 20, 34, 21, 861353), 4.2, 8.2]","[datetime.datetime(2022, 11, 28, 20, 34, 21, 861353), 3.1, 3.35]","[datetime.datetime(2022, 11, 28, 20, 34, 21, 861353), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 20, 34, 21, 861353), 3.3, 3.7]","[datetime.datetime(2022, 11, 28, 20, 34, 21, 861353), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 34, 21, 861353), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 34, 21, 861353), 5.5, 17.0]"
426,"[datetime.datetime(2022, 11, 28, 20, 34, 22, 972909), 4.2, 8.2]","[datetime.datetime(2022, 11, 28, 20, 34, 22, 972909), 3.1, 3.35]","[datetime.datetime(2022, 11, 28, 20, 34, 22, 972909), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 20, 34, 22, 972909), 3.3, 3.7]","[datetime.datetime(2022, 11, 28, 20, 34, 22, 972909), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 34, 22, 972909), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 34, 22, 972909), 5.5, 17.0]"
427,"[datetime.datetime(2022, 11, 28, 20, 34, 24, 94065), 4.2, 8.2]","[datetime.datetime(2022, 11, 28, 20, 34, 24, 94065), 3.1, 3.35]","[datetime.datetime(2022, 11, 28, 20, 34, 24, 94065), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 20, 34, 24, 94065), 3.3, 3.7]","[datetime.datetime(2022, 11, 28, 20, 34, 24, 94065), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 34, 24, 94065), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 34, 24, 94065), 5.5, 17.0]"
428,"[datetime.datetime(2022, 11, 28, 20, 34, 25, 212842), 4.2, 8.2]","[datetime.datetime(2022, 11, 28, 20, 34, 25, 212842), 3.1, 3.35]","[datetime.datetime(2022, 11, 28, 20, 34, 25, 212842), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 20, 34, 25, 212842), 3.3, 3.7]","[datetime.datetime(2022, 11, 28, 20, 34, 25, 212842), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 34, 25, 212842), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 34, 25, 212842), 5.5, 17.0]"
429,"[datetime.datetime(2022, 11, 28, 20, 34, 26, 330218), 4.2, 8.2]","[datetime.datetime(2022, 11, 28, 20, 34, 26, 330218), 3.1, 3.35]","[datetime.datetime(2022, 11, 28, 20, 34, 26, 330218), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 20, 34, 26, 330218), 3.3, 3.7]","[datetime.datetime(2022, 11, 28, 20, 34, 26, 330218), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 34, 26, 330218), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 34, 26, 330218), 5.5, 17.0]"
430,"[datetime.datetime(2022, 11, 28, 20, 34, 27, 441335), 4.2, 8.2]","[datetime.datetime(2022, 11, 28, 20, 34, 27, 441335), 3.1, 3.35]","[datetime.datetime(2022, 11, 28, 20, 34, 27, 441335), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 20, 34, 27, 441335), 3.3, 3.7]","[datetime.datetime(2022, 11, 28, 20, 34, 27, 441335), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 34, 27, 441335), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 34, 27, 441335), 5.5, 17.0]"
431,"[datetime.datetime(2022, 11, 28, 20, 34, 28, 558444), 4.2, 8.2]","[datetime.datetime(2022, 11, 28, 20, 34, 28, 558444), 3.1, 3.35]","[datetime.datetime(2022, 11, 28, 20, 34, 28, 558444), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 20, 34, 28, 558444), 3.3, 3.7]","[datetime.datetime(2022, 11, 28, 20, 34, 28, 558444), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 34, 28, 558444), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 34, 28, 558444), 5.5, 17.0]"
432,"[datetime.datetime(2022, 11, 28, 20, 34, 29, 672310), 4.2, 8.2]","[datetime.datetime(2022, 11, 28, 20, 34, 29, 672310), 3.1, 3.35]","[datetime.datetime(2022, 11, 28, 20, 34, 29, 672310), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 20, 34, 29, 672310), 3.3, 3.7]","[datetime.datetime(2022, 11, 28, 20, 34, 29, 672310), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 34, 29, 672310), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 34, 29, 672310), 5.5, 17.0]"
433,"[datetime.datetime(2022, 11, 28, 20, 34, 30, 789101), 4.2, 8.2]","[datetime.datetime(2022, 11, 28, 20, 34, 30, 789101), 3.1, 3.35]","[datetime.datetime(2022, 11, 28, 20, 34, 30, 789101), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 20, 34, 30, 789101), 3.3, 3.7]","[datetime.datetime(2022, 11, 28, 20, 34, 30, 789101), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 34, 30, 789101), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 34, 30, 789101), 5.5, 17.0]"
434,"[datetime.datetime(2022, 11, 28, 20, 34, 31, 902766), 4.2, 8.2]","[datetime.datetime(2022, 11, 28, 20, 34, 31, 902766), 3.1, 3.35]","[datetime.datetime(2022, 11, 28, 20, 34, 31, 902766), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 20, 34, 31, 902766), 3.3, 3.7]","[datetime.datetime(2022, 11, 28, 20, 34, 31, 902766), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 34, 31, 902766), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 34, 31, 902766), 5.5, 17.0]"
435,"[datetime.datetime(2022, 11, 28, 20, 34, 33, 19826), 4.2, 8.2]","[datetime.datetime(2022, 11, 28, 20, 34, 33, 19826), 3.1, 3.35]","[datetime.datetime(2022, 11, 28, 20, 34, 33, 19826), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 20, 34, 33, 19826), 3.3, 3.7]","[datetime.datetime(2022, 11, 28, 20, 34, 33, 19826), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 34, 33, 19826), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 34, 33, 19826), 5.5, 17.0]"
436,"[datetime.datetime(2022, 11, 28, 20, 34, 34, 136932), 4.2, 8.2]","[datetime.datetime(2022, 11, 28, 20, 34, 34, 136932), 3.1, 3.35]","[datetime.datetime(2022, 11, 28, 20, 34, 34, 136932), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 20, 34, 34, 136932), 3.3, 3.7]","[datetime.datetime(2022, 11, 28, 20, 34, 34, 136932), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 34, 34, 136932), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 34, 34, 136932), 5.5, 17.0]"
437,"[datetime.datetime(2022, 11, 28, 20, 34, 35, 257014), 4.2, 8.2]","[datetime.datetime(2022, 11, 28, 20, 34, 35, 257014), 3.1, 3.35]","[datetime.datetime(2022, 11, 28, 20, 34, 35, 257014), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 20, 34, 35, 257014), 3.3, 3.7]","[datetime.datetime(2022, 11, 28, 20, 34, 35, 257014), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 34, 35, 257014), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 34, 35, 257014), 5.5, 17.0]"
438,"[datetime.datetime(2022, 11, 28, 20, 34, 36, 381971), 4.2, 8.2]","[datetime.datetime(2022, 11, 28, 20, 34, 36, 381971), 3.1, 3.35]","[datetime.datetime(2022, 11, 28, 20, 34, 36, 381971), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 20, 34, 36, 381971), 3.3, 3.7]","[datetime.datetime(2022, 11, 28, 20, 34, 36, 381971), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 34, 36, 381971), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 34, 36, 381971), 5.5, 17.0]"
439,"[datetime.datetime(2022, 11, 28, 20, 34, 37, 499703), 4.2, 8.2]","[datetime.datetime(2022, 11, 28, 20, 34, 37, 499703), 3.1, 3.35]","[datetime.datetime(2022, 11, 28, 20, 34, 37, 499703), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 20, 34, 37, 499703), 3.3, 3.7]","[datetime.datetime(2022, 11, 28, 20, 34, 37, 499703), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 34, 37, 499703), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 34, 37, 499703), 5.5, 17.0]"
440,"[datetime.datetime(2022, 11, 28, 20, 34, 38, 613183), 4.2, 8.2]","[datetime.datetime(2022, 11, 28, 20, 34, 38, 613183), 3.1, 3.35]","[datetime.datetime(2022, 11, 28, 20, 34, 38, 613183), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 20, 34, 38, 613183), 3.3, 3.7]","[datetime.datetime(2022, 11, 28, 20, 34, 38, 613183), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 34, 38, 613183), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 34, 38, 613183), 5.5, 17.0]"
441,"[datetime.datetime(2022, 11, 28, 20, 34, 39, 727026), 4.2, 8.2]","[datetime.datetime(2022, 11, 28, 20, 34, 39, 727026), 3.1, 3.35]","[datetime.datetime(2022, 11, 28, 20, 34, 39, 727026), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 20, 34, 39, 727026), 3.3, 3.7]","[datetime.datetime(2022, 11, 28, 20, 34, 39, 727026), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 34, 39, 727026), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 34, 39, 727026), 5.5, 17.0]"
442,"[datetime.datetime(2022, 11, 28, 20, 34, 40, 838611), 4.2, 8.2]","[datetime.datetime(2022, 11, 28, 20, 34, 40, 838611), 3.1, 3.35]","[datetime.datetime(2022, 11, 28, 20, 34, 40, 838611), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 20, 34, 40, 838611), 3.3, 3.7]","[datetime.datetime(2022, 11, 28, 20, 34, 40, 838611), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 34, 40, 838611), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 34, 40, 838611), 5.5, 17.0]"
443,"[datetime.datetime(2022, 11, 28, 20, 34, 41, 957747), 4.2, 8.2]","[datetime.datetime(2022, 11, 28, 20, 34, 41, 957747), 3.1, 3.35]","[datetime.datetime(2022, 11, 28, 20, 34, 41, 957747), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 20, 34, 41, 957747), 3.3, 3.7]","[datetime.datetime(2022, 11, 28, 20, 34, 41, 957747), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 34, 41, 957747), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 34, 41, 957747), 5.5, 17.0]"
444,"[datetime.datetime(2022, 11, 28, 20, 34, 43, 73277), 4.2, 8.2]","[datetime.datetime(2022, 11, 28, 20, 34, 43, 73277), 3.1, 3.35]","[datetime.datetime(2022, 11, 28, 20, 34, 43, 73277), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 20, 34, 43, 73277), 3.3, 3.7]","[datetime.datetime(2022, 11, 28, 20, 34, 43, 73277), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 34, 43, 73277), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 34, 43, 73277), 5.5, 17.0]"
445,"[datetime.datetime(2022, 11, 28, 20, 34, 44, 183636), 4.2, 8.2]","[datetime.datetime(2022, 11, 28, 20, 34, 44, 183636), 3.1, 3.35]","[datetime.datetime(2022, 11, 28, 20, 34, 44, 183636), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 20, 34, 44, 183636), 3.3, 3.7]","[datetime.datetime(2022, 11, 28, 20, 34, 44, 183636), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 34, 44, 183636), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 34, 44, 183636), 5.5, 17.0]"
446,"[datetime.datetime(2022, 11, 28, 20, 34, 45, 355931), 4.2, 8.2]","[datetime.datetime(2022, 11, 28, 20, 34, 45, 355931), 3.1, 3.35]","[datetime.datetime(2022, 11, 28, 20, 34, 45, 355931), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 20, 34, 45, 355931), 3.3, 3.7]","[datetime.datetime(2022, 11, 28, 20, 34, 45, 355931), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 34, 45, 355931), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 34, 45, 355931), 5.5, 17.5]"
447,"[datetime.datetime(2022, 11, 28, 20, 34, 46, 493401), 4.2, 8.2]","[datetime.datetime(2022, 11, 28, 20, 34, 46, 493401), 3.1, 3.35]","[datetime.datetime(2022, 11, 28, 20, 34, 46, 493401), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 20, 34, 46, 493401), 3.3, 3.7]","[datetime.datetime(2022, 11, 28, 20, 34, 46, 493401), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 34, 46, 493401), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 34, 46, 493401), 5.5, 17.5]"
448,"[datetime.datetime(2022, 11, 28, 20, 34, 47, 632403), 4.2, 8.2]","[datetime.datetime(2022, 11, 28, 20, 34, 47, 632403), 3.1, 3.35]","[datetime.datetime(2022, 11, 28, 20, 34, 47, 632403), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 20, 34, 47, 632403), 3.3, 3.7]","[datetime.datetime(2022, 11, 28, 20, 34, 47, 632403), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 34, 47, 632403), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 34, 47, 632403), 5.5, 17.5]"
449,"[datetime.datetime(2022, 11, 28, 20, 34, 48, 740406), 4.2, 8.2]","[datetime.datetime(2022, 11, 28, 20, 34, 48, 740406), 3.1, 3.35]","[datetime.datetime(2022, 11, 28, 20, 34, 48, 740406), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 20, 34, 48, 740406), 3.3, 3.7]","[datetime.datetime(2022, 11, 28, 20, 34, 48, 740406), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 34, 48, 740406), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 34, 48, 740406), 5.5, 17.5]"
450,"[datetime.datetime(2022, 11, 28, 20, 34, 49, 857168), 4.2, 8.2]","[datetime.datetime(2022, 11, 28, 20, 34, 49, 857168), 3.1, 3.35]","[datetime.datetime(2022, 11, 28, 20, 34, 49, 857168), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 20, 34, 49, 857168), 3.3, 3.7]","[datetime.datetime(2022, 11, 28, 20, 34, 49, 857168), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 34, 49, 857168), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 34, 49, 857168), 5.5, 17.0]"
