,Northern Regie,Tutu To Tutu,Meehan Boston,Beauty On Fire,Wild Storms,Laceby Girl,Hello Lynda,Diablo Bale
12-01-2023 08:28:06.646192,"(4.6, 7.2, 6.35)","(15.0, 55.0, 36.25)","(4.0, 4.9, 4.550000000000001)","(5.5, 11.5, 8.793333333333333)","(31.0, 240.0, 54.6)","(21.0, 90.0, 63.33333333333333)","(16.0, 22.0, 20.545454545454547)","(2.0, 2.26, 2.1666666666666665)"
12-01-2023 08:28:08.102290,"(4.6, 7.2, 6.35)","(15.0, 55.0, 36.25)","(4.0, 4.9, 4.550000000000001)","(5.5, 11.5, 8.793333333333333)","(31.0, 240.0, 54.6)","(21.0, 90.0, 63.33333333333333)","(16.0, 22.0, 20.727272727272727)","(2.0, 2.26, 2.1666666666666665)"
12-01-2023 08:28:09.468881,"(4.6, 7.2, 6.35)","(15.0, 55.0, 36.25)","(4.0, 4.9, 4.550000000000001)","(5.5, 11.5, 8.612499999999999)","(31.0, 240.0, 54.6)","(21.0, 90.0, 63.33333333333333)","(16.0, 22.0, 40.5)","(2.0, 2.26, 2.2199999999999998)"
12-01-2023 08:28:10.818685,"(4.6, 7.2, 6.928571428571429)","(15.0, 55.0, 36.25)","(4.0, 4.9, 4.550000000000001)","(5.5, 11.5, 8.612499999999999)","(31.0, 240.0, 54.6)","(21.0, 90.0, 63.33333333333333)","(16.0, 60.0, 55.125)","(2.0, 2.26, 2.2199999999999998)"
12-01-2023 08:28:12.487606,"(4.6, 7.2, 6.928571428571429)","(15.0, 55.0, 36.25)","(4.0, 4.9, 4.550000000000001)","(5.5, 11.5, 8.612499999999999)","(31.0, 240.0, 54.6)","(21.0, 90.0, 63.33333333333333)","(16.0, 60.0, 55.125)","(2.0, 2.26, 2.2199999999999998)"
12-01-2023 08:28:13.893492,"(4.6, 7.2, 6.928571428571429)","(15.0, 55.0, 36.5)","(4.0, 4.9, 4.48)","(5.5, 11.5, 8.98)","(31.0, 240.0, 75.2)","(21.0, 90.0, 63.33333333333333)","(16.0, 60.0, 49.0)","(2.0, 2.26, 2.252)"
12-01-2023 08:28:15.882727,"(4.6, 7.2, 6.95)","(15.0, 55.0, 36.5)","(4.0, 4.9, 4.48)","(5.5, 11.0, 8.75)","(31.0, 240.0, 75.2)","(21.0, 90.0, 63.33333333333333)","(16.0, 65.0, 49.0)","(2.0, 2.26, 2.237142857142857)"
12-01-2023 08:28:17.431207,"(4.6, 7.2, 6.5)","(15.0, 55.0, 43.7)","(4.0, 4.9, 4.48)","(5.5, 11.0, 8.5)","(31.0, 240.0, 132.0)","(21.0, 90.0, 77.625)","(16.0, 65.0, 48.33333333333333)","(2.0, 2.26, 2.2554285714285713)"
12-01-2023 08:28:18.755488,"(4.6, 7.2, 6.266666666666667)","(15.0, 50.0, 28.666666666666664)","(4.0, 4.9, 4.346153846153846)","(5.5, 10.5, 8.416666666666666)","(31.0, 230.0, 205.5)","(21.0, 85.0, 65.66666666666666)","(16.0, 60.0, 54.166666666666664)","(2.0, 2.26, 2.2554285714285713)"
12-01-2023 08:28:20.072505,"(4.6, 7.2, 6.5)","(15.0, 48.0, 28.666666666666664)","(4.0, 4.9, 4.476470588235294)","(5.5, 10.5, 9.041666666666668)","(31.0, 230.0, 205.5)","(21.0, 85.0, 65.66666666666666)","(16.0, 60.0, 54.166666666666664)","(2.0, 2.26, 2.2554285714285713)"
12-01-2023 08:28:21.397515,"(4.6, 7.2, 6.5)","(15.0, 48.0, 44.833333333333336)","(4.0, 4.9, 4.385714285714285)","(5.5, 10.5, 8.85)","(31.0, 230.0, 205.5)","(21.0, 85.0, 65.66666666666666)","(16.0, 60.0, 54.166666666666664)","(2.0, 2.26, 2.2479999999999998)"
12-01-2023 08:28:22.660001,"(4.6, 7.2, 6.5)","(15.0, 50.0, 44.833333333333336)","(4.0, 4.9, 4.385714285714285)","(5.5, 10.5, 8.85)","(31.0, 230.0, 205.5)","(21.0, 85.0, 72.33333333333334)","(16.0, 60.0, 54.833333333333336)","(2.0, 2.26, 2.315)"
12-01-2023 08:28:23.946631,"(4.6, 6.6, 6.257142857142857)","(15.0, 50.0, 43.8)","(4.0, 4.9, 4.5)","(5.5, 10.5, 8.5)","(31.0, 230.0, 205.5)","(21.0, 95.0, 72.33333333333334)","(16.0, 60.0, 54.833333333333336)","(2.0, 2.36, 2.315)"
12-01-2023 08:28:25.198265,"(4.6, 6.6, 6.257142857142857)","(15.0, 50.0, 42.375)","(4.0, 4.9, 4.5)","(5.5, 10.5, 8.5)","(31.0, 230.0, 205.5)","(21.0, 95.0, 81.6)","(16.0, 60.0, 54.833333333333336)","(2.0, 2.36, 2.315)"
12-01-2023 08:28:26.491871,"(4.6, 6.4, 6.114285714285715)","(15.0, 50.0, 43.9)","(4.0, 4.9, 4.433333333333334)","(5.5, 10.5, 8.5)","(31.0, 230.0, 205.5)","(21.0, 95.0, 81.6)","(16.0, 60.0, 54.833333333333336)","(2.0, 2.36, 2.315)"
12-01-2023 08:28:27.738961,"(4.6, 6.4, 6.114285714285715)","(15.0, 50.0, 38.90909090909091)","(4.0, 4.9, 4.433333333333334)","(5.5, 10.5, 8.5)","(31.0, 230.0, 205.5)","(21.0, 95.0, 81.6)","(16.0, 60.0, 54.833333333333336)","(2.0, 2.36, 2.315)"
12-01-2023 08:28:28.970312,"(4.6, 6.4, 6.114285714285715)","(15.0, 50.0, 38.90909090909091)","(4.0, 4.9, 4.433333333333334)","(5.5, 10.5, 8.5)","(31.0, 230.0, 205.5)","(21.0, 95.0, 81.6)","(16.0, 60.0, 55.14285714285714)","(2.0, 2.36, 2.3075)"
12-01-2023 08:28:30.142928,"(4.6, 6.4, 6.2)","(15.0, 50.0, 32.85714285714286)","(4.0, 4.8, 4.427586206896552)","(5.5, 10.5, 9.26)","(31.0, 230.0, 205.5)","(21.0, 95.0, 81.6)","(16.0, 60.0, 55.875)","(2.0, 2.36, 2.375)"
12-01-2023 08:28:31.390681,"(4.6, 6.4, 6.2)","(15.0, 50.0, 32.85714285714286)","(4.0, 4.8, 4.427586206896552)","(5.5, 10.5, 9.26)","(31.0, 230.0, 205.5)","(21.0, 95.0, 81.6)","(16.0, 60.0, 55.875)","(2.0, 2.42, 2.269230769230769)"
12-01-2023 08:28:32.668015,"(4.6, 6.4, 6.2)","(15.0, 50.0, 35.57142857142857)","(4.0, 4.8, 4.427586206896552)","(5.5, 10.5, 9.26)","(31.0, 230.0, 165.0909090909091)","(21.0, 95.0, 85.6)","(16.0, 60.0, 55.875)","(2.0, 2.5, 2.3499999999999996)"
12-01-2023 08:28:33.927303,"(4.6, 6.4, 6.2)","(15.0, 55.0, 35.57142857142857)","(4.0, 4.8, 4.427586206896552)","(5.5, 10.5, 9.26)","(31.0, 240.0, 165.0909090909091)","(21.0, 100.0, 85.6)","(16.0, 60.0, 55.875)","(2.0, 2.5, 2.4066666666666667)"
12-01-2023 08:28:35.163660,"(4.6, 6.4, 6.2)","(15.0, 55.0, 35.57142857142857)","(4.0, 4.8, 4.371428571428571)","(5.5, 10.5, 9.26)","(31.0, 240.0, 165.0909090909091)","(21.0, 100.0, 88.0)","(16.0, 60.0, 52.0)","(2.0, 2.48, 2.3728571428571428)"
12-01-2023 08:28:36.382025,"(4.6, 6.4, 6.2)","(15.0, 55.0, 35.57142857142857)","(4.0, 4.8, 4.5)","(5.5, 10.5, 9.26)","(31.0, 240.0, 165.0909090909091)","(21.0, 100.0, 88.0)","(16.0, 60.0, 54.4)","(2.0, 2.48, 2.375)"
12-01-2023 08:28:37.581124,"(4.6, 6.4, 6.1818181818181825)","(15.0, 55.0, 35.57142857142857)","(4.0, 4.7, 4.5)","(5.5, 10.5, 8.842857142857142)","(31.0, 240.0, 165.0909090909091)","(21.0, 100.0, 92.0)","(16.0, 60.0, 54.4)","(2.0, 2.48, 2.375)"
12-01-2023 08:28:38.825292,"(4.6, 6.4, 6.171428571428572)","(15.0, 55.0, 35.57142857142857)","(4.0, 4.7, 4.5)","(5.5, 10.5, 8.842857142857142)","(31.0, 240.0, 165.0909090909091)","(21.0, 100.0, 64.5)","(16.0, 60.0, 54.4)","(2.0, 2.48, 2.38)"
12-01-2023 08:28:40.041087,"(4.6, 6.4, 6.171428571428572)","(15.0, 55.0, 35.57142857142857)","(4.0, 4.7, 4.38)","(5.5, 10.5, 9.34)","(31.0, 240.0, 165.0909090909091)","(21.0, 100.0, 64.5)","(16.0, 60.0, 54.4)","(2.0, 2.48, 2.38)"
12-01-2023 08:28:41.253301,"(4.6, 6.4, 6.171428571428572)","(15.0, 55.0, 35.57142857142857)","(4.0, 4.7, 4.38)","(5.5, 10.0, 9.04)","(31.0, 240.0, 165.0909090909091)","(21.0, 100.0, 45.2)","(16.0, 60.0, 54.4)","(2.0, 2.48, 2.38)"
12-01-2023 08:28:42.518664,"(4.6, 6.4, 6.171428571428572)","(15.0, 55.0, 35.57142857142857)","(4.0, 4.7, 4.38)","(5.5, 10.0, 9.04)","(31.0, 240.0, 144.92307692307693)","(21.0, 110.0, 45.2)","(16.0, 60.0, 44.5)","(2.0, 2.48, 2.358181818181818)"
12-01-2023 08:28:43.741622,"(4.6, 6.4, 6.171428571428572)","(15.0, 55.0, 35.57142857142857)","(4.0, 4.7, 4.38)","(5.5, 10.0, 9.04)","(31.0, 240.0, 144.92307692307693)","(21.0, 110.0, 45.2)","(16.0, 60.0, 54.833333333333336)","(2.0, 2.46, 2.3899999999999997)"
12-01-2023 08:28:44.894180,"(4.6, 6.4, 6.142857142857143)","(15.0, 55.0, 35.57142857142857)","(4.0, 4.7, 4.5)","(5.5, 10.0, 9.04)","(31.0, 240.0, 144.92307692307693)","(21.0, 110.0, 45.2)","(16.0, 60.0, 54.833333333333336)","(2.0, 2.46, 2.3899999999999997)"
12-01-2023 08:28:46.006812,"(4.6, 6.4, 6.142857142857143)","(15.0, 55.0, 35.57142857142857)","(4.0, 4.7, 4.5)","(5.5, 10.0, 9.04)","(31.0, 240.0, 144.92307692307693)","(21.0, 110.0, 45.83333333333333)","(16.0, 60.0, 50.0)","(2.0, 2.46, 2.3899999999999997)"
12-01-2023 08:28:47.141491,"(4.6, 6.6, 6.285714285714286)","(15.0, 55.0, 35.57142857142857)","(4.0, 4.7, 4.38)","(5.5, 10.0, 7.733333333333333)","(31.0, 240.0, 87.0)","(21.0, 130.0, 63.714285714285715)","(16.0, 60.0, 52.5)","(2.0, 2.46, 2.3899999999999997)"
12-01-2023 08:28:48.158878,"(4.6, 6.6, 5.933333333333333)","(15.0, 55.0, 39.888888888888886)","(4.0, 4.7, 4.38)","(5.5, 10.0, 8.933333333333334)","(31.0, 240.0, 165.33333333333334)","(21.0, 110.0, 82.25)","(16.0, 60.0, 52.5)","(2.0, 2.46, 2.3545454545454545)"
12-01-2023 08:28:49.219638,"(4.6, 6.6, 5.933333333333333)","(15.0, 50.0, 45.166666666666664)","(4.0, 4.7, 4.45)","(5.5, 10.0, 8.933333333333334)","(31.0, 230.0, 165.33333333333334)","(21.0, 100.0, 82.25)","(16.0, 60.0, 52.5)","(2.0, 2.5, 2.4205555555555556)"
12-01-2023 08:28:50.353291,"(4.6, 6.6, 5.933333333333333)","(15.0, 50.0, 45.166666666666664)","(4.0, 4.7, 4.45)","(5.5, 10.0, 8.714285714285714)","(31.0, 230.0, 165.33333333333334)","(21.0, 100.0, 82.25)","(16.0, 60.0, 52.5)","(2.0, 2.44, 2.4283333333333332)"
12-01-2023 08:28:51.456958,"(4.6, 6.6, 5.933333333333333)","(15.0, 50.0, 45.166666666666664)","(4.0, 4.7, 4.4714285714285715)","(5.5, 10.0, 8.714285714285714)","(31.0, 230.0, 165.33333333333334)","(21.0, 100.0, 83.0)","(16.0, 60.0, 52.5)","(2.0, 2.44, 2.4283333333333332)"
12-01-2023 08:28:52.574880,"(4.6, 6.6, 6.3999999999999995)","(15.0, 50.0, 45.166666666666664)","(4.0, 4.7, 4.4714285714285715)","(5.5, 10.0, 9.066666666666666)","(31.0, 230.0, 165.33333333333334)","(21.0, 100.0, 83.0)","(16.0, 60.0, 52.5)","(2.0, 2.44, 2.4306666666666668)"
12-01-2023 08:28:53.668497,"(4.6, 6.6, 6.1)","(15.0, 50.0, 45.166666666666664)","(4.0, 4.7, 4.4714285714285715)","(5.5, 10.0, 9.066666666666666)","(31.0, 230.0, 165.33333333333334)","(21.0, 100.0, 86.4)","(16.0, 60.0, 56.25)","(2.0, 2.44, 2.4152941176470586)"
12-01-2023 08:28:54.774316,"(4.6, 6.6, 6.1)","(15.0, 50.0, 40.33333333333333)","(4.0, 4.7, 4.45)","(5.5, 10.0, 8.7)","(31.0, 230.0, 165.33333333333334)","(21.0, 100.0, 86.4)","(16.0, 60.0, 56.25)","(2.0, 2.44, 2.4152941176470586)"
12-01-2023 08:28:55.837598,"(4.6, 6.6, 6.1)","(15.0, 50.0, 40.33333333333333)","(4.0, 4.7, 4.45)","(5.5, 10.0, 8.7)","(31.0, 230.0, 165.33333333333334)","(21.0, 100.0, 88.66666666666667)","(16.0, 60.0, 56.25)","(2.0, 2.44, 2.4)"
12-01-2023 08:28:56.852670,"(4.6, 6.6, 6.3999999999999995)","(15.0, 50.0, 40.33333333333333)","(4.0, 4.7, 4.4714285714285715)","(5.5, 10.0, 8.7)","(31.0, 230.0, 191.6)","(21.0, 100.0, 88.66666666666667)","(16.0, 60.0, 56.25)","(2.0, 2.5, 2.4)"
12-01-2023 08:28:57.930359,"(4.8, 6.6, 6.3999999999999995)","(15.0, 50.0, 40.33333333333333)","(4.0, 4.7, 4.4714285714285715)","(5.5, 10.0, 8.7)","(31.0, 230.0, 191.6)","(21.0, 100.0, 88.66666666666667)","(16.0, 60.0, 56.25)","(1.95, 2.5, 2.4367088607594938)"
12-01-2023 08:28:58.986577,"(4.8, 6.6, 6.3999999999999995)","(15.0, 50.0, 40.33333333333333)","(4.0, 4.7, 4.4714285714285715)","(5.5, 10.0, 8.7)","(31.0, 230.0, 191.6)","(21.0, 100.0, 88.66666666666667)","(16.0, 60.0, 56.25)","(1.95, 2.5, 2.4367088607594938)"
12-01-2023 08:29:00.170797,"(4.8, 6.6, 6.3999999999999995)","(15.0, 50.0, 40.33333333333333)","(4.0, 4.7, 4.45)","(5.5, 10.0, 8.7)","(31.0, 230.0, 191.6)","(21.0, 100.0, 88.66666666666667)","(16.0, 60.0, 56.25)","(1.95, 2.5, 2.4367088607594938)"
12-01-2023 08:29:01.343396,"(4.8, 6.6, 6.1)","(15.0, 48.0, 30.0)","(4.0, 4.7, 4.45)","(5.5, 10.0, 8.7)","(31.0, 230.0, 191.6)","(21.0, 100.0, 88.66666666666667)","(16.0, 60.0, 56.25)","(1.95, 2.5, 2.4367088607594938)"
12-01-2023 08:29:02.498005,"(4.8, 6.6, 6.371428571428571)","(15.0, 48.0, 28.714285714285715)","(4.0, 4.7, 4.45)","(5.5, 10.0, 8.7)","(31.0, 230.0, 111.45454545454545)","(21.0, 100.0, 75.33333333333333)","(16.0, 60.0, 56.25)","(1.95, 2.5, 2.4367088607594938)"
12-01-2023 08:29:03.648722,"(4.8, 6.6, 6.371428571428571)","(15.0, 48.0, 28.714285714285715)","(4.0, 4.7, 4.45)","(5.5, 10.0, 9.0)","(31.0, 240.0, 111.45454545454545)","(21.0, 110.0, 75.33333333333333)","(16.0, 60.0, 56.25)","(1.95, 2.5, 2.4367088607594938)"
12-01-2023 08:29:04.889305,"(4.8, 6.6, 6.371428571428571)","(15.0, 48.0, 28.714285714285715)","(4.0, 4.7, 4.45)","(5.5, 10.0, 9.0)","(31.0, 240.0, 111.45454545454545)","(21.0, 110.0, 75.33333333333333)","(16.0, 60.0, 56.25)","(1.95, 2.5, 2.4367088607594938)"
12-01-2023 08:29:06.152466,"(4.8, 6.4, 6.228571428571429)","(15.0, 48.0, 28.714285714285715)","(4.0, 4.7, 4.4714285714285715)","(5.5, 10.0, 9.0)","(31.0, 240.0, 111.45454545454545)","(21.0, 110.0, 75.33333333333333)","(16.0, 60.0, 56.25)","(1.95, 2.5, 2.441176470588235)"
12-01-2023 08:29:07.394732,"(4.8, 6.4, 6.228571428571429)","(15.0, 48.0, 28.714285714285715)","(4.0, 4.7, 4.4714285714285715)","(5.5, 10.0, 8.4)","(31.0, 240.0, 195.66666666666669)","(21.0, 110.0, 85.36842105263159)","(16.0, 60.0, 56.25)","(1.95, 2.5, 2.456923076923077)"
12-01-2023 08:29:08.616702,"(4.8, 6.4, 6.228571428571429)","(15.0, 48.0, 24.857142857142858)","(4.0, 4.7, 4.4714285714285715)","(5.5, 9.8, 8.4)","(31.0, 210.0, 125.0)","(21.0, 110.0, 44.85714285714286)","(16.0, 60.0, 56.25)","(1.95, 2.5, 2.456923076923077)"
12-01-2023 08:29:09.820768,"(4.8, 6.4, 6.228571428571429)","(15.0, 48.0, 24.857142857142858)","(4.0, 4.6, 4.298275862068966)","(5.5, 9.8, 7.302702702702703)","(31.0, 210.0, 188.75)","(21.0, 110.0, 60.666666666666664)","(16.0, 60.0, 56.25)","(1.95, 2.5, 2.456923076923077)"
12-01-2023 08:29:11.016100,"(4.8, 6.4, 6.228571428571429)","(15.0, 48.0, 28.941176470588236)","(4.0, 4.5, 4.298275862068966)","(5.5, 9.8, 7.273170731707317)","(31.0, 210.0, 176.4)","(21.0, 110.0, 65.6)","(16.0, 60.0, 56.25)","(1.95, 2.5, 2.456923076923077)"
12-01-2023 08:29:12.193045,"(4.8, 6.4, 6.228571428571429)","(15.0, 48.0, 28.941176470588236)","(4.0, 4.5, 4.298275862068966)","(5.5, 9.8, 7.273170731707317)","(31.0, 210.0, 176.4)","(21.0, 110.0, 65.6)","(16.0, 60.0, 57.0)","(1.95, 2.5, 2.456923076923077)"
12-01-2023 08:29:13.495010,"(4.8, 6.4, 6.228571428571429)","(15.0, 48.0, 28.941176470588236)","(4.0, 4.5, 4.15952380952381)","(5.5, 9.8, 7.273170731707317)","(31.0, 210.0, 194.72727272727275)","(21.0, 110.0, 48.285714285714285)","(16.0, 60.0, 57.0)","(1.95, 2.5, 2.456923076923077)"
12-01-2023 08:29:14.750188,"(4.8, 6.4, 6.228571428571429)","(15.0, 48.0, 28.941176470588236)","(4.0, 4.5, 4.15952380952381)","(5.5, 9.8, 7.273170731707317)","(31.0, 210.0, 196.0)","(21.0, 110.0, 50.0)","(16.0, 60.0, 57.0)","(1.95, 2.5, 2.456923076923077)"
12-01-2023 08:29:15.940911,"(4.8, 6.4, 6.0)","(15.0, 48.0, 30.0)","(4.0, 4.5, 4.05)","(5.5, 9.8, 7.273170731707317)","(31.0, 210.0, 196.0)","(21.0, 110.0, 66.25)","(16.0, 60.0, 57.0)","(1.95, 2.5, 2.456923076923077)"
12-01-2023 08:29:17.415883,"(4.8, 6.4, 6.257142857142857)","(15.0, 48.0, 25.714285714285715)","(4.0, 4.1, 4.05)","(5.5, 9.8, 7.268421052631579)","(31.0, 210.0, 154.66666666666669)","(21.0, 110.0, 53.333333333333336)","(16.0, 60.0, 70.5)","(1.95, 2.5, 2.456923076923077)"
12-01-2023 08:29:18.803972,"(4.8, 6.4, 6.257142857142857)","(15.0, 48.0, 28.285714285714285)","(4.0, 4.1, 4.05)","(5.5, 9.8, 8.4)","(31.0, 210.0, 169.0)","(21.0, 110.0, 72.0)","(16.0, 75.0, 46.333333333333336)","(1.95, 2.5, 2.456923076923077)"
12-01-2023 08:29:20.021915,"(4.8, 6.4, 6.257142857142857)","(15.0, 44.0, 32.0)","(4.0, 4.1, 4.05)","(5.5, 9.6, 8.4)","(31.0, 210.0, 169.0)","(21.0, 100.0, 72.0)","(16.0, 75.0, 46.333333333333336)","(1.95, 2.5, 2.4664516129032257)"
12-01-2023 08:29:21.215160,"(4.8, 6.4, 6.257142857142857)","(15.0, 42.0, 27.714285714285715)","(4.0, 4.1, 4.05)","(5.5, 9.6, 8.4)","(31.0, 210.0, 193.6)","(21.0, 100.0, 84.72727272727272)","(16.0, 75.0, 46.333333333333336)","(1.95, 2.5, 2.4664516129032257)"
12-01-2023 08:29:22.350554,"(4.8, 6.4, 6.257142857142857)","(15.0, 40.0, 33.714285714285715)","(4.0, 4.1, 4.13)","(5.5, 9.6, 8.4)","(31.0, 210.0, 193.6)","(21.0, 100.0, 84.72727272727272)","(16.0, 75.0, 46.333333333333336)","(1.95, 2.5, 2.4664516129032257)"
12-01-2023 08:29:23.433792,"(4.8, 6.4, 6.257142857142857)","(15.0, 38.0, 33.714285714285715)","(4.0, 4.2, 4.13)","(5.5, 9.6, 8.4)","(31.0, 210.0, 193.6)","(21.0, 100.0, 76.0)","(16.0, 75.0, 46.333333333333336)","(1.95, 2.5, 2.4664516129032257)"
12-01-2023 08:29:24.657119,"(4.8, 6.4, 6.257142857142857)","(15.0, 38.0, 28.769230769230766)","(4.0, 4.2, 4.11923076923077)","(5.5, 9.6, 8.4)","(31.0, 210.0, 193.6)","(21.0, 100.0, 76.0)","(16.0, 75.0, 46.333333333333336)","(1.95, 2.5, 2.4664516129032257)"
12-01-2023 08:29:25.782379,"(4.8, 6.4, 6.257142857142857)","(15.0, 36.0, 29.5)","(4.0, 4.2, 4.11923076923077)","(5.5, 9.6, 8.4)","(31.0, 210.0, 193.6)","(21.0, 100.0, 76.0)","(16.0, 75.0, 46.333333333333336)","(1.95, 2.5, 2.4664516129032257)"
12-01-2023 08:29:26.901680,"(4.8, 6.4, 6.257142857142857)","(15.0, 36.0, 31.125)","(4.0, 4.2, 4.0127906976744185)","(5.5, 9.6, 8.4)","(31.0, 210.0, 193.6)","(21.0, 100.0, 76.0)","(16.0, 75.0, 46.333333333333336)","(1.95, 2.5, 2.4664516129032257)"
12-01-2023 08:29:28.039306,"(4.8, 6.4, 6.257142857142857)","(15.0, 36.0, 26.823529411764707)","(4.0, 4.2, 4.002173913043478)","(5.5, 9.6, 8.4)","(31.0, 210.0, 193.6)","(21.0, 100.0, 76.0)","(16.0, 75.0, 46.333333333333336)","(1.95, 2.5, 2.4664516129032257)"
12-01-2023 08:29:29.151519,"(4.8, 6.4, 6.257142857142857)","(15.0, 36.0, 24.0)","(4.0, 4.2, 4.002173913043478)","(5.5, 9.6, 8.4)","(31.0, 210.0, 193.6)","(21.0, 100.0, 76.0)","(16.0, 75.0, 46.333333333333336)","(1.95, 2.5, 2.4664516129032257)"
12-01-2023 08:29:30.343003,"(4.8, 6.4, 6.257142857142857)","(15.0, 36.0, 28.235294117647058)","(4.0, 4.1, 4.025)","(5.5, 9.6, 8.4)","(31.0, 210.0, 193.6)","(21.0, 100.0, 76.0)","(16.0, 75.0, 46.333333333333336)","(1.95, 2.5, 2.4664516129032257)"
12-01-2023 08:29:31.410871,"(4.8, 6.4, 6.257142857142857)","(15.0, 36.0, 28.235294117647058)","(4.0, 4.2, 4.025)","(5.5, 9.6, 8.4)","(31.0, 210.0, 193.6)","(21.0, 100.0, 76.0)","(16.0, 75.0, 46.333333333333336)","(1.95, 2.5, 2.4664516129032257)"
12-01-2023 08:29:32.500347,"(4.8, 6.4, 6.257142857142857)","(15.0, 36.0, 28.235294117647058)","(4.0, 4.2, 4.144)","(5.5, 9.6, 8.5)","(31.0, 46.0, 32.63636363636363)","(21.0, 100.0, 76.0)","(16.0, 75.0, 67.5)","(1.95, 2.5, 2.4664516129032257)"
12-01-2023 08:29:33.637137,"(4.8, 6.4, 6.257142857142857)","(15.0, 36.0, 28.235294117647058)","(4.0, 4.2, 4.144)","(5.5, 9.6, 7.468571428571429)","(31.0, 46.0, 32.63636363636363)","(21.0, 100.0, 76.0)","(16.0, 75.0, 57.77777777777778)","(1.95, 2.5, 2.4664516129032257)"
12-01-2023 08:29:34.724374,"(4.8, 6.4, 6.257142857142857)","(15.0, 36.0, 28.235294117647058)","(4.0, 4.2, 4.144)","(5.5, 9.8, 7.468571428571429)","(31.0, 46.0, 36.2)","(21.0, 100.0, 76.0)","(16.0, 80.0, 57.77777777777778)","(1.95, 2.5, 2.4664516129032257)"
12-01-2023 08:29:35.847072,"(4.8, 6.4, 6.257142857142857)","(15.0, 36.0, 28.235294117647058)","(4.0, 4.2, 4.1466666666666665)","(5.5, 9.8, 7.461538461538462)","(31.0, 46.0, 36.2)","(21.0, 100.0, 76.0)","(16.0, 80.0, 56.0)","(1.95, 2.5, 2.4664516129032257)"
12-01-2023 08:29:37.099768,"(4.8, 6.4, 6.285714285714286)","(15.0, 36.0, 26.823529411764707)","(4.0, 4.2, 4.1466666666666665)","(5.5, 9.8, 7.461538461538462)","(31.0, 46.0, 36.2)","(21.0, 100.0, 76.0)","(16.0, 80.0, 56.0)","(1.95, 2.5, 2.4664516129032257)"
12-01-2023 08:29:38.274462,"(4.8, 6.4, 6.285714285714286)","(15.0, 36.0, 26.823529411764707)","(4.0, 4.2, 4.1466666666666665)","(5.5, 9.8, 7.7)","(31.0, 46.0, 36.2)","(21.0, 100.0, 76.0)","(16.0, 80.0, 56.0)","(1.95, 2.5, 2.4664516129032257)"
12-01-2023 08:29:39.463892,"(4.8, 6.4, 6.285714285714286)","(15.0, 36.0, 26.823529411764707)","(4.0, 4.2, 4.1466666666666665)","(5.5, 9.2, 7.541463414634146)","(31.0, 46.0, 36.2)","(21.0, 100.0, 76.0)","(16.0, 80.0, 56.0)","(1.95, 2.5, 2.5228571428571427)"
12-01-2023 08:29:40.665698,"(4.8, 6.4, 6.285714285714286)","(15.0, 36.0, 26.823529411764707)","(4.0, 4.2, 4.1466666666666665)","(5.5, 9.2, 8.146666666666667)","(31.0, 46.0, 35.8)","(21.0, 100.0, 76.0)","(16.0, 80.0, 56.0)","(1.95, 2.54, 2.5228571428571427)"
12-01-2023 08:29:41.816128,"(4.8, 6.4, 6.285714285714286)","(15.0, 36.0, 26.823529411764707)","(4.0, 4.2, 4.1466666666666665)","(5.5, 9.0, 7.666666666666667)","(31.0, 46.0, 37.5)","(21.0, 100.0, 76.0)","(16.0, 80.0, 56.0)","(1.95, 2.54, 2.48)"
12-01-2023 08:29:42.949194,"(4.8, 6.4, 6.2)","(15.0, 36.0, 26.823529411764707)","(4.0, 4.2, 4.1466666666666665)","(5.5, 9.0, 7.666666666666667)","(31.0, 46.0, 38.714285714285715)","(21.0, 100.0, 76.0)","(16.0, 80.0, 56.0)","(1.95, 2.54, 2.48)"
12-01-2023 08:29:44.061090,"(4.8, 6.4, 5.991666666666667)","(15.0, 36.0, 27.529411764705884)","(4.0, 4.2, 4.1466666666666665)","(5.5, 9.0, 7.666666666666667)","(31.0, 46.0, 38.714285714285715)","(21.0, 100.0, 76.0)","(16.0, 80.0, 56.0)","(1.95, 2.54, 2.48)"
12-01-2023 08:29:45.185854,"(4.8, 6.4, 6.2)","(15.0, 36.0, 27.529411764705884)","(4.0, 4.2, 4.1466666666666665)","(5.5, 9.0, 7.833333333333333)","(31.0, 46.0, 38.714285714285715)","(21.0, 100.0, 76.0)","(16.0, 80.0, 56.0)","(1.95, 2.54, 2.4405970149253733)"
12-01-2023 08:29:46.305229,"(4.8, 6.4, 6.16)","(15.0, 36.0, 27.529411764705884)","(4.0, 4.2, 4.22)","(5.5, 9.0, 7.6947368421052635)","(31.0, 46.0, 38.714285714285715)","(21.0, 100.0, 76.0)","(16.0, 80.0, 58.5)","(1.95, 2.46, 2.48)"
12-01-2023 08:29:47.365289,"(4.8, 6.4, 6.2)","(15.0, 36.0, 27.529411764705884)","(4.0, 4.3, 4.22)","(5.5, 9.0, 7.6947368421052635)","(31.0, 46.0, 38.714285714285715)","(21.0, 100.0, 65.33333333333333)","(16.0, 85.0, 57.0)","(1.95, 2.54, 2.4971428571428573)"
