,Mystical Charm,Magic Nitro,Bahamas Miss,Feel Your Way,Montana One,Atomic Pete,Financially Stable,Just Call Me Harry,Batman Jujon
11-01-2023 21:08:07.486673,"(8.0, 12.0, 10.933333333333334)","(14.0, 28.0, 24.166666666666668)","(3.8, 6.0, 5.3)","(15.0, 23.0, 18.666666666666668)","(91.0, 120.0, 97.5)","(71.0, 170.0, 115.0)","(1.45, 1.71, 1.7077777777777778)","(41.0, 140.0, 100.0)","(31.0, 50.0, 44.666666666666664)"
11-01-2023 21:08:08.712025,"(8.0, 12.0, 10.933333333333334)","(14.0, 28.0, 24.166666666666668)","(3.8, 6.0, 5.3)","(15.0, 23.0, 18.666666666666668)","(91.0, 120.0, 97.5)","(71.0, 170.0, 115.0)","(1.45, 1.71, 1.7077777777777778)","(41.0, 140.0, 100.0)","(31.0, 50.0, 44.666666666666664)"
11-01-2023 21:08:09.975759,"(8.0, 12.0, 10.933333333333334)","(14.0, 28.0, 24.166666666666668)","(3.8, 6.0, 5.3)","(15.0, 23.0, 18.666666666666668)","(91.0, 120.0, 97.5)","(71.0, 170.0, 115.0)","(1.45, 1.71, 1.7097701149425286)","(41.0, 140.0, 100.0)","(31.0, 50.0, 44.666666666666664)"
11-01-2023 21:08:11.474010,"(8.0, 12.0, 10.933333333333334)","(14.0, 28.0, 24.166666666666668)","(3.8, 6.0, 5.133333333333334)","(15.0, 23.0, 18.666666666666668)","(91.0, 120.0, 97.5)","(71.0, 170.0, 115.0)","(1.45, 1.71, 1.7097701149425286)","(41.0, 140.0, 100.0)","(31.0, 50.0, 44.666666666666664)"
11-01-2023 21:08:12.928032,"(8.0, 12.0, 10.933333333333334)","(14.0, 28.0, 20.666666666666668)","(3.8, 6.0, 5.45)","(15.0, 23.0, 20.6)","(91.0, 120.0, 97.5)","(71.0, 170.0, 142.88888888888889)","(1.45, 1.71, 1.7097701149425286)","(41.0, 140.0, 100.0)","(31.0, 50.0, 44.666666666666664)"
11-01-2023 21:08:14.392412,"(8.0, 12.0, 11.5)","(14.0, 28.0, 20.666666666666668)","(3.8, 6.2, 5.45)","(15.0, 23.0, 21.0)","(91.0, 120.0, 97.5)","(71.0, 170.0, 142.88888888888889)","(1.45, 1.71, 1.7097701149425286)","(41.0, 140.0, 100.0)","(31.0, 50.0, 44.666666666666664)"
11-01-2023 21:08:15.823992,"(8.0, 12.0, 11.625)","(14.0, 28.0, 20.666666666666668)","(3.8, 6.2, 5.025)","(15.0, 23.0, 21.285714285714285)","(91.0, 120.0, 97.5)","(71.0, 170.0, 90.0)","(1.45, 1.71, 1.7097701149425286)","(41.0, 140.0, 97.5)","(31.0, 50.0, 44.666666666666664)"
11-01-2023 21:08:17.197918,"(8.0, 12.0, 11.625)","(14.0, 28.0, 20.666666666666668)","(3.8, 6.0, 5.025)","(15.0, 23.0, 21.285714285714285)","(91.0, 120.0, 97.5)","(71.0, 170.0, 90.0)","(1.45, 1.71, 1.7097701149425286)","(41.0, 140.0, 97.5)","(31.0, 50.0, 44.666666666666664)"
11-01-2023 21:08:18.526000,"(8.0, 12.0, 11.625)","(14.0, 28.0, 20.666666666666668)","(3.8, 6.0, 5.025)","(15.0, 23.0, 21.285714285714285)","(91.0, 120.0, 97.5)","(71.0, 170.0, 90.0)","(1.45, 1.71, 1.7097701149425286)","(41.0, 140.0, 97.5)","(31.0, 50.0, 44.666666666666664)"
11-01-2023 21:08:19.809953,"(8.0, 12.0, 11.625)","(14.0, 28.0, 20.666666666666668)","(3.8, 6.0, 5.025)","(15.0, 23.0, 21.285714285714285)","(91.0, 120.0, 97.5)","(71.0, 170.0, 90.0)","(1.45, 1.71, 1.7097701149425286)","(41.0, 140.0, 97.5)","(31.0, 50.0, 44.666666666666664)"
11-01-2023 21:08:20.995676,"(8.0, 12.0, 11.625)","(14.0, 28.0, 20.666666666666668)","(3.8, 6.0, 5.025)","(15.0, 23.0, 21.285714285714285)","(91.0, 120.0, 97.5)","(71.0, 170.0, 90.0)","(1.45, 1.71, 1.7097701149425286)","(41.0, 140.0, 97.5)","(31.0, 50.0, 44.666666666666664)"
11-01-2023 21:08:22.180723,"(8.0, 12.0, 10.6)","(14.0, 28.0, 20.666666666666668)","(3.8, 6.0, 5.025)","(15.0, 23.0, 21.285714285714285)","(91.0, 120.0, 97.5)","(71.0, 170.0, 86.66666666666666)","(1.45, 1.71, 1.7097701149425286)","(41.0, 140.0, 97.5)","(31.0, 50.0, 44.666666666666664)"
11-01-2023 21:08:23.363184,"(8.0, 12.0, 10.6)","(14.0, 28.0, 20.666666666666668)","(3.8, 6.0, 5.025)","(15.0, 23.0, 21.285714285714285)","(91.0, 120.0, 97.5)","(71.0, 160.0, 86.66666666666666)","(1.45, 1.71, 1.7097701149425286)","(41.0, 140.0, 97.5)","(31.0, 50.0, 44.666666666666664)"
11-01-2023 21:08:24.594755,"(8.0, 12.0, 10.6)","(14.0, 28.0, 20.666666666666668)","(3.8, 6.0, 5.025)","(15.0, 23.0, 21.285714285714285)","(91.0, 120.0, 97.5)","(71.0, 160.0, 83.33333333333334)","(1.45, 1.71, 1.7197058823529412)","(41.0, 140.0, 97.5)","(31.0, 50.0, 44.666666666666664)"
11-01-2023 21:08:25.813778,"(8.0, 12.0, 10.6)","(14.0, 28.0, 20.666666666666668)","(3.8, 6.0, 5.357142857142857)","(15.0, 23.0, 21.285714285714285)","(91.0, 120.0, 97.5)","(71.0, 150.0, 83.33333333333334)","(1.45, 1.72, 1.7305405405405405)","(41.0, 140.0, 97.5)","(31.0, 50.0, 44.666666666666664)"
11-01-2023 21:08:27.027353,"(8.0, 12.0, 10.6)","(14.0, 28.0, 20.666666666666668)","(3.8, 6.0, 5.357142857142857)","(15.0, 23.0, 21.285714285714285)","(91.0, 120.0, 97.5)","(71.0, 150.0, 83.33333333333334)","(1.45, 1.74, 1.7305405405405405)","(41.0, 140.0, 97.5)","(31.0, 50.0, 44.666666666666664)"
11-01-2023 21:08:28.265335,"(8.0, 12.0, 10.6)","(14.0, 28.0, 20.666666666666668)","(3.8, 6.0, 5.357142857142857)","(15.0, 23.0, 21.285714285714285)","(91.0, 120.0, 97.5)","(71.0, 150.0, 83.33333333333334)","(1.45, 1.74, 1.7303448275862068)","(41.0, 140.0, 97.5)","(31.0, 50.0, 44.666666666666664)"
11-01-2023 21:08:29.494225,"(8.0, 12.0, 10.6)","(14.0, 28.0, 20.666666666666668)","(3.8, 6.0, 5.357142857142857)","(15.0, 23.0, 21.285714285714285)","(91.0, 120.0, 97.5)","(71.0, 150.0, 83.33333333333334)","(1.45, 1.74, 1.7303448275862068)","(41.0, 140.0, 97.5)","(31.0, 50.0, 44.666666666666664)"
11-01-2023 21:08:30.793888,"(8.0, 12.0, 10.6)","(14.0, 28.0, 20.666666666666668)","(3.8, 6.0, 5.357142857142857)","(15.0, 23.0, 21.285714285714285)","(91.0, 120.0, 97.5)","(71.0, 150.0, 83.33333333333334)","(1.45, 1.74, 1.7303448275862068)","(41.0, 140.0, 97.5)","(31.0, 50.0, 44.666666666666664)"
11-01-2023 21:08:32.101509,"(8.0, 12.0, 10.6)","(14.0, 28.0, 20.666666666666668)","(3.8, 6.0, 5.357142857142857)","(15.0, 23.0, 21.625)","(91.0, 120.0, 97.5)","(71.0, 150.0, 83.33333333333334)","(1.45, 1.74, 1.7303448275862068)","(41.0, 140.0, 97.5)","(31.0, 50.0, 44.666666666666664)"
11-01-2023 21:08:33.395780,"(8.0, 12.0, 10.6)","(14.0, 28.0, 20.666666666666668)","(3.8, 6.0, 5.357142857142857)","(15.0, 23.0, 21.0)","(91.0, 120.0, 97.5)","(71.0, 150.0, 83.33333333333334)","(1.45, 1.74, 1.7303448275862068)","(41.0, 140.0, 97.5)","(31.0, 50.0, 44.666666666666664)"
11-01-2023 21:08:34.692237,"(8.0, 12.0, 10.6)","(14.0, 28.0, 20.666666666666668)","(3.8, 6.0, 5.357142857142857)","(15.0, 23.0, 21.333333333333332)","(91.0, 120.0, 97.5)","(71.0, 150.0, 83.33333333333334)","(1.45, 1.74, 1.7303448275862068)","(41.0, 140.0, 97.5)","(31.0, 50.0, 44.666666666666664)"
11-01-2023 21:08:35.921268,"(8.0, 12.0, 10.6)","(14.0, 28.0, 20.666666666666668)","(3.8, 6.0, 5.357142857142857)","(15.0, 23.0, 22.8)","(91.0, 120.0, 97.5)","(71.0, 150.0, 83.33333333333334)","(1.45, 1.74, 1.7303448275862068)","(41.0, 140.0, 97.5)","(31.0, 50.0, 44.666666666666664)"
11-01-2023 21:08:37.126959,"(8.0, 12.0, 10.6)","(14.0, 28.0, 20.666666666666668)","(3.8, 6.0, 5.357142857142857)","(15.0, 24.0, 22.8)","(91.0, 120.0, 97.5)","(71.0, 150.0, 75.0)","(1.45, 1.74, 1.7303448275862068)","(41.0, 140.0, 97.5)","(31.0, 50.0, 44.666666666666664)"
11-01-2023 21:08:38.375398,"(8.0, 12.0, 11.25)","(14.0, 28.0, 20.666666666666668)","(3.8, 6.0, 5.357142857142857)","(15.0, 24.0, 22.8)","(91.0, 120.0, 97.5)","(71.0, 150.0, 75.0)","(1.45, 1.74, 1.7303448275862068)","(41.0, 140.0, 97.5)","(31.0, 50.0, 44.666666666666664)"
11-01-2023 21:08:39.601363,"(8.0, 11.5, 10.25)","(14.0, 28.0, 20.666666666666668)","(3.8, 6.0, 5.16)","(15.0, 24.0, 22.8)","(91.0, 120.0, 97.5)","(71.0, 150.0, 75.0)","(1.45, 1.74, 1.7303448275862068)","(41.0, 140.0, 97.5)","(31.0, 50.0, 44.666666666666664)"
11-01-2023 21:08:40.780392,"(8.0, 11.5, 10.25)","(14.0, 28.0, 20.666666666666668)","(3.8, 6.0, 5.16)","(15.0, 24.0, 22.8)","(91.0, 120.0, 97.5)","(71.0, 150.0, 75.0)","(1.45, 1.74, 1.7303448275862068)","(41.0, 140.0, 97.5)","(31.0, 50.0, 44.666666666666664)"
11-01-2023 21:08:41.985147,"(8.0, 11.5, 10.25)","(14.0, 28.0, 20.666666666666668)","(3.8, 6.0, 5.16)","(15.0, 24.0, 23.0)","(91.0, 120.0, 97.5)","(71.0, 150.0, 75.0)","(1.45, 1.74, 1.7303448275862068)","(41.0, 140.0, 97.5)","(31.0, 50.0, 44.666666666666664)"
11-01-2023 21:08:43.296769,"(8.0, 11.5, 10.25)","(14.0, 28.0, 20.666666666666668)","(3.8, 6.0, 5.16)","(15.0, 24.0, 23.0)","(91.0, 120.0, 97.5)","(71.0, 150.0, 75.0)","(1.45, 1.74, 1.7303448275862068)","(41.0, 140.0, 97.5)","(31.0, 50.0, 44.666666666666664)"
11-01-2023 21:08:44.567936,"(8.0, 11.5, 10.25)","(14.0, 28.0, 20.666666666666668)","(3.8, 6.0, 5.16)","(15.0, 24.0, 23.0)","(91.0, 120.0, 97.5)","(71.0, 150.0, 75.0)","(1.45, 1.74, 1.7303448275862068)","(41.0, 140.0, 97.5)","(31.0, 50.0, 44.666666666666664)"
11-01-2023 21:08:45.829466,"(8.0, 11.5, 10.25)","(14.0, 28.0, 20.666666666666668)","(3.8, 6.0, 5.16)","(15.0, 24.0, 23.0)","(91.0, 120.0, 97.5)","(71.0, 150.0, 75.0)","(1.45, 1.74, 1.7303448275862068)","(41.0, 140.0, 97.5)","(31.0, 50.0, 44.666666666666664)"
11-01-2023 21:08:47.088831,"(8.0, 11.5, 10.25)","(14.0, 28.0, 20.666666666666668)","(3.8, 6.0, 5.16)","(15.0, 24.0, 23.0)","(91.0, 120.0, 97.5)","(71.0, 150.0, 75.0)","(1.45, 1.74, 1.7238461538461538)","(41.0, 140.0, 97.5)","(31.0, 50.0, 44.666666666666664)"
11-01-2023 21:08:48.348158,"(8.0, 11.5, 10.25)","(14.0, 28.0, 20.666666666666668)","(3.8, 6.2, 5.666666666666667)","(15.0, 24.0, 23.0)","(91.0, 120.0, 97.5)","(71.0, 150.0, 75.0)","(1.45, 1.74, 1.7245588235294118)","(41.0, 140.0, 97.5)","(31.0, 50.0, 44.666666666666664)"
11-01-2023 21:08:49.673647,"(8.0, 11.5, 10.25)","(14.0, 28.0, 20.666666666666668)","(3.8, 6.2, 5.666666666666667)","(15.0, 24.0, 23.0)","(91.0, 120.0, 97.5)","(71.0, 150.0, 75.0)","(1.45, 1.74, 1.7245588235294118)","(41.0, 140.0, 97.5)","(31.0, 50.0, 44.666666666666664)"
11-01-2023 21:08:50.924173,"(8.0, 11.5, 10.25)","(14.0, 28.0, 20.666666666666668)","(3.8, 6.2, 5.666666666666667)","(15.0, 24.0, 23.0)","(91.0, 120.0, 97.5)","(71.0, 150.0, 75.0)","(1.45, 1.74, 1.7245588235294118)","(41.0, 140.0, 97.5)","(31.0, 50.0, 44.666666666666664)"
11-01-2023 21:08:52.160236,"(8.0, 11.5, 10.25)","(14.0, 28.0, 20.666666666666668)","(3.8, 6.2, 6.0)","(15.0, 24.0, 23.214285714285715)","(91.0, 120.0, 97.5)","(71.0, 150.0, 75.0)","(1.45, 1.74, 1.7245588235294118)","(41.0, 140.0, 97.5)","(31.0, 50.0, 44.666666666666664)"
11-01-2023 21:08:53.432516,"(8.0, 11.5, 10.25)","(14.0, 28.0, 20.666666666666668)","(3.8, 6.2, 6.0)","(15.0, 24.0, 23.214285714285715)","(91.0, 120.0, 97.5)","(71.0, 150.0, 75.0)","(1.45, 1.74, 1.7245588235294118)","(41.0, 140.0, 97.5)","(31.0, 50.0, 48.0)"
11-01-2023 21:08:54.699790,"(8.0, 11.5, 10.25)","(14.0, 28.0, 20.666666666666668)","(3.8, 6.2, 6.0)","(15.0, 24.0, 23.214285714285715)","(91.0, 120.0, 97.5)","(71.0, 150.0, 75.0)","(1.45, 1.74, 1.7245588235294118)","(41.0, 140.0, 97.5)","(31.0, 50.0, 48.22222222222222)"
11-01-2023 21:08:55.922683,"(8.0, 11.5, 10.25)","(14.0, 28.0, 20.666666666666668)","(3.8, 6.2, 6.0)","(15.0, 24.0, 23.214285714285715)","(91.0, 120.0, 97.5)","(71.0, 150.0, 75.0)","(1.45, 1.74, 1.7245588235294118)","(41.0, 140.0, 97.5)","(31.0, 50.0, 48.22222222222222)"
11-01-2023 21:08:57.182986,"(8.0, 11.5, 10.25)","(14.0, 28.0, 20.666666666666668)","(3.8, 6.2, 6.0)","(15.0, 24.0, 23.214285714285715)","(91.0, 120.0, 97.5)","(71.0, 150.0, 75.0)","(1.45, 1.74, 1.7245588235294118)","(41.0, 140.0, 97.5)","(31.0, 50.0, 48.22222222222222)"
11-01-2023 21:08:58.407085,"(8.0, 11.5, 10.25)","(14.0, 28.0, 20.666666666666668)","(3.8, 6.2, 6.0)","(15.0, 24.0, 22.7)","(91.0, 120.0, 97.5)","(71.0, 150.0, 75.0)","(1.45, 1.74, 1.7245588235294118)","(41.0, 140.0, 97.5)","(31.0, 50.0, 48.22222222222222)"
11-01-2023 21:08:59.628290,"(8.0, 11.5, 10.25)","(14.0, 28.0, 20.666666666666668)","(3.8, 6.2, 6.0)","(15.0, 24.0, 22.7)","(91.0, 120.0, 97.5)","(71.0, 150.0, 75.0)","(1.45, 1.74, 1.7245588235294118)","(41.0, 140.0, 97.5)","(31.0, 50.0, 48.22222222222222)"
11-01-2023 21:09:00.898982,"(8.0, 11.5, 10.25)","(14.0, 28.0, 20.666666666666668)","(3.8, 6.2, 6.0)","(15.0, 24.0, 22.7)","(91.0, 120.0, 97.5)","(71.0, 150.0, 75.0)","(1.45, 1.74, 1.7245588235294118)","(41.0, 140.0, 97.5)","(31.0, 50.0, 48.22222222222222)"
11-01-2023 21:09:02.157810,"(8.0, 11.5, 10.25)","(14.0, 28.0, 20.666666666666668)","(3.8, 6.2, 6.05)","(15.0, 24.0, 22.7)","(91.0, 120.0, 97.5)","(71.0, 150.0, 75.0)","(1.45, 1.74, 1.7245588235294118)","(41.0, 140.0, 97.5)","(31.0, 50.0, 48.22222222222222)"
11-01-2023 21:09:03.393893,"(8.0, 11.5, 10.45)","(14.0, 28.0, 24.166666666666668)","(3.8, 6.2, 6.05)","(15.0, 24.0, 21.0)","(91.0, 120.0, 97.5)","(71.0, 150.0, 75.0)","(1.45, 1.74, 1.7245588235294118)","(41.0, 140.0, 97.5)","(31.0, 50.0, 48.22222222222222)"
11-01-2023 21:09:04.631428,"(8.0, 12.0, 11.35)","(14.0, 28.0, 20.333333333333332)","(3.8, 6.2, 6.05)","(15.0, 24.0, 21.0)","(91.0, 120.0, 97.5)","(71.0, 150.0, 75.0)","(1.45, 1.74, 1.7245588235294118)","(41.0, 140.0, 97.5)","(31.0, 50.0, 48.22222222222222)"
11-01-2023 21:09:05.823180,"(8.0, 12.0, 11.35)","(14.0, 28.0, 20.666666666666668)","(3.8, 6.2, 6.05)","(15.0, 24.0, 21.0)","(91.0, 120.0, 97.5)","(71.0, 150.0, 75.0)","(1.45, 1.74, 1.7245588235294118)","(41.0, 140.0, 97.5)","(31.0, 50.0, 48.22222222222222)"
11-01-2023 21:09:07.052765,"(8.0, 12.0, 11.0)","(14.0, 28.0, 20.666666666666668)","(3.8, 6.2, 6.05)","(15.0, 24.0, 21.0)","(91.0, 120.0, 97.5)","(71.0, 150.0, 75.0)","(1.45, 1.74, 1.7245588235294118)","(41.0, 140.0, 97.5)","(31.0, 50.0, 48.22222222222222)"
11-01-2023 21:09:08.242910,"(8.0, 12.0, 11.2)","(14.0, 28.0, 20.666666666666668)","(3.8, 6.2, 6.05)","(15.0, 24.0, 21.0)","(91.0, 120.0, 97.5)","(71.0, 150.0, 75.0)","(1.45, 1.74, 1.7245588235294118)","(41.0, 140.0, 97.5)","(31.0, 50.0, 48.22222222222222)"
11-01-2023 21:09:09.462211,"(8.0, 12.0, 11.2)","(14.0, 28.0, 20.666666666666668)","(3.8, 6.2, 6.05)","(15.0, 24.0, 21.0)","(91.0, 120.0, 97.5)","(71.0, 150.0, 75.0)","(1.45, 1.74, 1.7245588235294118)","(41.0, 140.0, 97.5)","(31.0, 50.0, 48.22222222222222)"
11-01-2023 21:09:10.657721,"(8.0, 12.0, 11.2)","(14.0, 28.0, 20.666666666666668)","(3.8, 6.2, 5.800000000000001)","(15.0, 24.0, 21.0)","(91.0, 120.0, 97.5)","(71.0, 150.0, 75.0)","(1.45, 1.74, 1.7245588235294118)","(41.0, 140.0, 97.5)","(31.0, 50.0, 48.22222222222222)"
11-01-2023 21:09:11.853666,"(8.0, 12.0, 11.2)","(14.0, 28.0, 20.666666666666668)","(3.8, 6.2, 5.800000000000001)","(15.0, 24.0, 21.0)","(91.0, 120.0, 97.5)","(71.0, 150.0, 75.0)","(1.45, 1.74, 1.7245588235294118)","(41.0, 140.0, 97.5)","(31.0, 50.0, 47.66666666666667)"
11-01-2023 21:09:13.059067,"(8.0, 12.0, 11.2)","(14.0, 28.0, 22.5)","(3.8, 6.2, 5.800000000000001)","(15.0, 24.0, 21.0)","(91.0, 120.0, 97.5)","(71.0, 150.0, 75.0)","(1.45, 1.74, 1.7245588235294118)","(41.0, 140.0, 97.5)","(31.0, 50.0, 47.66666666666667)"
11-01-2023 21:09:14.353022,"(8.0, 12.0, 11.2)","(14.0, 28.0, 22.5)","(3.8, 6.2, 5.800000000000001)","(15.0, 24.0, 21.0)","(91.0, 120.0, 97.5)","(71.0, 150.0, 75.0)","(1.45, 1.74, 1.7245588235294118)","(41.0, 140.0, 97.5)","(31.0, 50.0, 46.0)"
11-01-2023 21:09:15.656881,"(8.0, 12.0, 11.2)","(14.0, 28.0, 24.333333333333332)","(3.8, 6.2, 5.800000000000001)","(15.0, 24.0, 21.0)","(91.0, 120.0, 97.5)","(71.0, 150.0, 75.0)","(1.45, 1.74, 1.7245588235294118)","(41.0, 140.0, 97.5)","(31.0, 50.0, 46.0)"
11-01-2023 21:09:16.927561,"(8.0, 12.0, 11.2)","(14.0, 28.0, 24.333333333333332)","(3.8, 6.2, 5.800000000000001)","(15.0, 24.0, 21.0)","(91.0, 120.0, 97.5)","(71.0, 150.0, 75.0)","(1.45, 1.74, 1.7245588235294118)","(41.0, 140.0, 97.5)","(31.0, 50.0, 46.0)"
11-01-2023 21:09:18.198855,"(8.0, 12.0, 11.2)","(14.0, 28.0, 24.333333333333332)","(3.8, 6.2, 5.800000000000001)","(15.0, 24.0, 21.0)","(91.0, 120.0, 97.5)","(71.0, 150.0, 75.0)","(1.45, 1.74, 1.7245588235294118)","(41.0, 140.0, 97.5)","(31.0, 50.0, 46.0)"
11-01-2023 21:09:19.478513,"(8.0, 12.0, 11.2)","(14.0, 28.0, 24.333333333333332)","(3.8, 6.2, 5.800000000000001)","(15.0, 24.0, 23.142857142857142)","(91.0, 120.0, 111.66666666666667)","(71.0, 150.0, 116.0)","(1.45, 1.74, 1.714390243902439)","(41.0, 140.0, 122.0)","(31.0, 50.0, 46.0)"
11-01-2023 21:09:20.814048,"(8.0, 12.0, 11.2)","(14.0, 28.0, 24.333333333333332)","(3.8, 6.2, 5.800000000000001)","(15.0, 24.0, 23.142857142857142)","(91.0, 120.0, 111.66666666666667)","(71.0, 150.0, 116.0)","(1.45, 1.74, 1.714390243902439)","(41.0, 140.0, 122.0)","(31.0, 50.0, 46.0)"
11-01-2023 21:09:21.980148,"(8.0, 12.0, 11.2)","(14.0, 28.0, 24.333333333333332)","(3.8, 6.2, 5.800000000000001)","(15.0, 24.0, 23.142857142857142)","(91.0, 120.0, 111.66666666666667)","(71.0, 150.0, 116.0)","(1.45, 1.74, 1.714390243902439)","(41.0, 140.0, 122.0)","(31.0, 50.0, 46.0)"
11-01-2023 21:09:23.142087,"(8.0, 12.0, 11.2)","(14.0, 28.0, 24.333333333333332)","(3.8, 6.2, 5.800000000000001)","(15.0, 24.0, 23.142857142857142)","(91.0, 120.0, 111.66666666666667)","(71.0, 150.0, 116.0)","(1.45, 1.74, 1.714390243902439)","(41.0, 140.0, 122.0)","(31.0, 50.0, 46.0)"
11-01-2023 21:09:24.348115,"(8.0, 12.0, 11.2)","(14.0, 28.0, 24.333333333333332)","(3.8, 6.2, 5.800000000000001)","(15.0, 24.0, 23.142857142857142)","(91.0, 120.0, 111.66666666666667)","(71.0, 150.0, 116.0)","(1.45, 1.74, 1.714390243902439)","(41.0, 140.0, 122.0)","(31.0, 50.0, 46.0)"
11-01-2023 21:09:25.528317,"(8.0, 12.0, 11.2)","(14.0, 28.0, 24.857142857142858)","(3.8, 6.2, 5.800000000000001)","(15.0, 24.0, 23.142857142857142)","(91.0, 120.0, 111.66666666666667)","(71.0, 150.0, 116.0)","(1.45, 1.74, 1.714390243902439)","(41.0, 140.0, 122.0)","(31.0, 50.0, 46.0)"
11-01-2023 21:09:26.704469,"(8.0, 12.0, 11.2)","(14.0, 28.0, 24.857142857142858)","(3.8, 6.2, 6.085714285714285)","(15.0, 24.0, 23.142857142857142)","(91.0, 120.0, 111.66666666666667)","(71.0, 150.0, 116.0)","(1.45, 1.74, 1.714390243902439)","(41.0, 140.0, 122.0)","(31.0, 50.0, 46.0)"
11-01-2023 21:09:27.880083,"(8.0, 12.0, 11.2)","(14.0, 28.0, 24.857142857142858)","(3.8, 6.2, 6.085714285714285)","(15.0, 24.0, 23.142857142857142)","(91.0, 120.0, 111.66666666666667)","(71.0, 150.0, 116.0)","(1.45, 1.74, 1.714390243902439)","(41.0, 140.0, 122.0)","(31.0, 50.0, 46.0)"
11-01-2023 21:09:29.071791,"(8.0, 12.0, 11.2)","(14.0, 28.0, 24.857142857142858)","(3.8, 6.2, 6.085714285714285)","(15.0, 24.0, 23.142857142857142)","(91.0, 120.0, 111.66666666666667)","(71.0, 150.0, 116.0)","(1.45, 1.74, 1.714390243902439)","(41.0, 140.0, 122.0)","(31.0, 50.0, 46.0)"
11-01-2023 21:09:30.349718,"(8.0, 12.0, 11.2)","(14.0, 28.0, 24.857142857142858)","(3.8, 6.2, 6.085714285714285)","(15.0, 24.0, 23.142857142857142)","(91.0, 120.0, 111.66666666666667)","(71.0, 150.0, 116.0)","(1.45, 1.74, 1.714390243902439)","(41.0, 140.0, 122.0)","(31.0, 50.0, 46.0)"
11-01-2023 21:09:31.633078,"(8.0, 12.0, 11.6)","(14.0, 28.0, 24.857142857142858)","(3.8, 6.2, 6.085714285714285)","(15.0, 24.0, 23.142857142857142)","(91.0, 120.0, 111.66666666666667)","(71.0, 150.0, 116.0)","(1.45, 1.74, 1.714390243902439)","(41.0, 140.0, 122.0)","(31.0, 50.0, 46.0)"
11-01-2023 21:09:33.077891,"(8.0, 12.0, 11.6)","(14.0, 28.0, 24.857142857142858)","(3.8, 6.2, 6.085714285714285)","(15.0, 24.0, 23.142857142857142)","(91.0, 120.0, 111.66666666666667)","(71.0, 150.0, 116.0)","(1.45, 1.74, 1.714390243902439)","(41.0, 140.0, 122.0)","(31.0, 50.0, 46.0)"
11-01-2023 21:09:34.471970,"(8.0, 12.0, 11.6)","(14.0, 28.0, 24.857142857142858)","(3.8, 6.2, 6.085714285714285)","(15.0, 24.0, 23.142857142857142)","(91.0, 120.0, 111.66666666666667)","(71.0, 150.0, 116.0)","(1.45, 1.74, 1.714390243902439)","(41.0, 140.0, 122.0)","(31.0, 50.0, 46.0)"
11-01-2023 21:09:35.783844,"(8.0, 12.0, 11.6)","(14.0, 28.0, 24.857142857142858)","(3.8, 6.2, 6.085714285714285)","(15.0, 24.0, 23.142857142857142)","(91.0, 120.0, 111.66666666666667)","(71.0, 150.0, 116.0)","(1.45, 1.74, 1.714390243902439)","(41.0, 140.0, 122.0)","(31.0, 50.0, 46.0)"
11-01-2023 21:09:37.343260,"(8.0, 12.0, 11.6)","(14.0, 28.0, 24.857142857142858)","(3.8, 6.2, 6.085714285714285)","(15.0, 24.0, 23.142857142857142)","(91.0, 120.0, 111.66666666666667)","(71.0, 150.0, 116.0)","(1.45, 1.74, 1.714390243902439)","(41.0, 140.0, 122.0)","(31.0, 50.0, 46.0)"
11-01-2023 21:09:38.800185,"(8.0, 12.0, 11.6)","(14.0, 28.0, 24.857142857142858)","(3.8, 6.2, 6.085714285714285)","(15.0, 24.0, 23.142857142857142)","(91.0, 120.0, 111.66666666666667)","(71.0, 150.0, 116.0)","(1.45, 1.74, 1.7137499999999999)","(41.0, 140.0, 122.0)","(31.0, 50.0, 46.0)"
11-01-2023 21:09:40.131967,"(8.0, 12.0, 11.6)","(14.0, 28.0, 24.857142857142858)","(3.8, 6.2, 6.085714285714285)","(15.0, 24.0, 23.142857142857142)","(91.0, 120.0, 111.66666666666667)","(71.0, 150.0, 116.0)","(1.45, 1.74, 1.7303448275862068)","(41.0, 140.0, 122.0)","(31.0, 50.0, 46.0)"
11-01-2023 21:09:41.441260,"(8.0, 12.0, 11.6)","(14.0, 28.0, 24.857142857142858)","(3.8, 6.2, 6.085714285714285)","(15.0, 24.0, 23.142857142857142)","(91.0, 120.0, 111.66666666666667)","(71.0, 150.0, 116.0)","(1.45, 1.74, 1.7303448275862068)","(41.0, 140.0, 122.0)","(31.0, 50.0, 46.0)"
11-01-2023 21:09:42.713768,"(8.0, 12.0, 11.6)","(14.0, 28.0, 24.857142857142858)","(3.8, 6.2, 6.085714285714285)","(15.0, 24.0, 23.142857142857142)","(91.0, 120.0, 111.66666666666667)","(71.0, 150.0, 116.0)","(1.45, 1.74, 1.7303448275862068)","(41.0, 140.0, 122.0)","(31.0, 50.0, 46.0)"
11-01-2023 21:09:44.091898,"(8.0, 12.0, 11.6)","(14.0, 28.0, 21.0)","(3.8, 6.2, 6.085714285714285)","(15.0, 24.0, 23.142857142857142)","(91.0, 120.0, 111.66666666666667)","(71.0, 150.0, 116.0)","(1.45, 1.74, 1.7303448275862068)","(41.0, 140.0, 122.0)","(31.0, 50.0, 46.0)"
