,Stay Focused,Elish Star,Luvaflair,Majestic Dream,Majestic Courtney Nz,Lightning Calder,Peachee,Flingandwingit
736,"[datetime.datetime(2022, 11, 28, 14, 47, 5, 269114), 2.2, 3.15]","[datetime.datetime(2022, 11, 28, 14, 47, 5, 269114), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 14, 47, 5, 269114), 4.4, 7.6]","[datetime.datetime(2022, 11, 28, 14, 47, 5, 269114), 51.0, 150.0]","[datetime.datetime(2022, 11, 28, 14, 47, 5, 269114), 7.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 47, 5, 269114), 51.0, 170.0]","[datetime.datetime(2022, 11, 28, 14, 47, 5, 269114), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 14, 47, 5, 269114), 14.0, 25.0]"
737,"[datetime.datetime(2022, 11, 28, 14, 47, 6, 484990), 2.2, 3.15]","[datetime.datetime(2022, 11, 28, 14, 47, 6, 484990), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 14, 47, 6, 484990), 4.4, 7.6]","[datetime.datetime(2022, 11, 28, 14, 47, 6, 484990), 51.0, 150.0]","[datetime.datetime(2022, 11, 28, 14, 47, 6, 484990), 7.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 47, 6, 484990), 51.0, 170.0]","[datetime.datetime(2022, 11, 28, 14, 47, 6, 484990), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 14, 47, 6, 484990), 14.0, 25.0]"
738,"[datetime.datetime(2022, 11, 28, 14, 47, 7, 678059), 2.2, 3.15]","[datetime.datetime(2022, 11, 28, 14, 47, 7, 678059), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 14, 47, 7, 678059), 4.4, 7.6]","[datetime.datetime(2022, 11, 28, 14, 47, 7, 678059), 51.0, 150.0]","[datetime.datetime(2022, 11, 28, 14, 47, 7, 678059), 7.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 47, 7, 678059), 51.0, 170.0]","[datetime.datetime(2022, 11, 28, 14, 47, 7, 678059), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 14, 47, 7, 678059), 14.0, 25.0]"
739,"[datetime.datetime(2022, 11, 28, 14, 47, 8, 868394), 2.2, 3.15]","[datetime.datetime(2022, 11, 28, 14, 47, 8, 868394), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 14, 47, 8, 868394), 4.4, 7.6]","[datetime.datetime(2022, 11, 28, 14, 47, 8, 868394), 51.0, 150.0]","[datetime.datetime(2022, 11, 28, 14, 47, 8, 868394), 7.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 47, 8, 868394), 51.0, 170.0]","[datetime.datetime(2022, 11, 28, 14, 47, 8, 868394), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 14, 47, 8, 868394), 14.0, 25.0]"
740,"[datetime.datetime(2022, 11, 28, 14, 47, 10, 57525), 2.2, 3.15]","[datetime.datetime(2022, 11, 28, 14, 47, 10, 57525), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 14, 47, 10, 57525), 4.4, 7.6]","[datetime.datetime(2022, 11, 28, 14, 47, 10, 57525), 51.0, 150.0]","[datetime.datetime(2022, 11, 28, 14, 47, 10, 57525), 7.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 47, 10, 57525), 51.0, 170.0]","[datetime.datetime(2022, 11, 28, 14, 47, 10, 57525), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 14, 47, 10, 57525), 14.0, 25.0]"
741,"[datetime.datetime(2022, 11, 28, 14, 47, 11, 252777), 2.2, 3.15]","[datetime.datetime(2022, 11, 28, 14, 47, 11, 252777), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 14, 47, 11, 252777), 4.4, 7.6]","[datetime.datetime(2022, 11, 28, 14, 47, 11, 252777), 51.0, 150.0]","[datetime.datetime(2022, 11, 28, 14, 47, 11, 252777), 7.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 47, 11, 252777), 51.0, 170.0]","[datetime.datetime(2022, 11, 28, 14, 47, 11, 252777), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 14, 47, 11, 252777), 14.0, 25.0]"
742,"[datetime.datetime(2022, 11, 28, 14, 47, 12, 440288), 2.2, 3.15]","[datetime.datetime(2022, 11, 28, 14, 47, 12, 440288), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 14, 47, 12, 440288), 4.4, 7.6]","[datetime.datetime(2022, 11, 28, 14, 47, 12, 440288), 51.0, 150.0]","[datetime.datetime(2022, 11, 28, 14, 47, 12, 440288), 7.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 47, 12, 440288), 51.0, 170.0]","[datetime.datetime(2022, 11, 28, 14, 47, 12, 440288), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 14, 47, 12, 440288), 14.0, 25.0]"
743,"[datetime.datetime(2022, 11, 28, 14, 47, 13, 626850), 2.2, 3.15]","[datetime.datetime(2022, 11, 28, 14, 47, 13, 626850), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 14, 47, 13, 626850), 4.4, 7.6]","[datetime.datetime(2022, 11, 28, 14, 47, 13, 626850), 51.0, 150.0]","[datetime.datetime(2022, 11, 28, 14, 47, 13, 626850), 7.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 47, 13, 626850), 51.0, 170.0]","[datetime.datetime(2022, 11, 28, 14, 47, 13, 626850), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 14, 47, 13, 626850), 14.0, 25.0]"
744,"[datetime.datetime(2022, 11, 28, 14, 47, 14, 813102), 2.2, 3.15]","[datetime.datetime(2022, 11, 28, 14, 47, 14, 813102), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 14, 47, 14, 813102), 4.4, 7.6]","[datetime.datetime(2022, 11, 28, 14, 47, 14, 813102), 51.0, 150.0]","[datetime.datetime(2022, 11, 28, 14, 47, 14, 813102), 7.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 47, 14, 813102), 51.0, 170.0]","[datetime.datetime(2022, 11, 28, 14, 47, 14, 813102), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 14, 47, 14, 813102), 14.0, 25.0]"
745,"[datetime.datetime(2022, 11, 28, 14, 47, 16, 14433), 2.2, 3.15]","[datetime.datetime(2022, 11, 28, 14, 47, 16, 14433), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 14, 47, 16, 14433), 4.4, 7.6]","[datetime.datetime(2022, 11, 28, 14, 47, 16, 14433), 51.0, 150.0]","[datetime.datetime(2022, 11, 28, 14, 47, 16, 14433), 7.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 47, 16, 14433), 51.0, 170.0]","[datetime.datetime(2022, 11, 28, 14, 47, 16, 14433), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 14, 47, 16, 14433), 14.0, 25.0]"
746,"[datetime.datetime(2022, 11, 28, 14, 47, 17, 210247), 2.2, 3.15]","[datetime.datetime(2022, 11, 28, 14, 47, 17, 210247), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 14, 47, 17, 210247), 4.4, 7.6]","[datetime.datetime(2022, 11, 28, 14, 47, 17, 210247), 51.0, 150.0]","[datetime.datetime(2022, 11, 28, 14, 47, 17, 210247), 7.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 47, 17, 210247), 51.0, 170.0]","[datetime.datetime(2022, 11, 28, 14, 47, 17, 210247), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 14, 47, 17, 210247), 14.0, 25.0]"
747,"[datetime.datetime(2022, 11, 28, 14, 47, 18, 412927), 2.2, 3.15]","[datetime.datetime(2022, 11, 28, 14, 47, 18, 412927), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 14, 47, 18, 412927), 4.4, 7.6]","[datetime.datetime(2022, 11, 28, 14, 47, 18, 412927), 51.0, 150.0]","[datetime.datetime(2022, 11, 28, 14, 47, 18, 412927), 7.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 47, 18, 412927), 51.0, 170.0]","[datetime.datetime(2022, 11, 28, 14, 47, 18, 412927), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 14, 47, 18, 412927), 14.0, 25.0]"
748,"[datetime.datetime(2022, 11, 28, 14, 47, 19, 591818), 2.2, 3.15]","[datetime.datetime(2022, 11, 28, 14, 47, 19, 591818), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 14, 47, 19, 591818), 4.4, 7.6]","[datetime.datetime(2022, 11, 28, 14, 47, 19, 591818), 51.0, 150.0]","[datetime.datetime(2022, 11, 28, 14, 47, 19, 591818), 7.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 47, 19, 591818), 51.0, 170.0]","[datetime.datetime(2022, 11, 28, 14, 47, 19, 591818), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 14, 47, 19, 591818), 14.0, 25.0]"
749,"[datetime.datetime(2022, 11, 28, 14, 47, 20, 784312), 2.2, 3.15]","[datetime.datetime(2022, 11, 28, 14, 47, 20, 784312), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 14, 47, 20, 784312), 4.4, 7.6]","[datetime.datetime(2022, 11, 28, 14, 47, 20, 784312), 51.0, 150.0]","[datetime.datetime(2022, 11, 28, 14, 47, 20, 784312), 7.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 47, 20, 784312), 51.0, 170.0]","[datetime.datetime(2022, 11, 28, 14, 47, 20, 784312), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 14, 47, 20, 784312), 14.0, 25.0]"
750,"[datetime.datetime(2022, 11, 28, 14, 47, 21, 978962), 2.2, 3.15]","[datetime.datetime(2022, 11, 28, 14, 47, 21, 978962), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 14, 47, 21, 978962), 4.4, 7.6]","[datetime.datetime(2022, 11, 28, 14, 47, 21, 978962), 51.0, 150.0]","[datetime.datetime(2022, 11, 28, 14, 47, 21, 978962), 7.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 47, 21, 978962), 51.0, 170.0]","[datetime.datetime(2022, 11, 28, 14, 47, 21, 978962), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 14, 47, 21, 978962), 14.0, 25.0]"
751,"[datetime.datetime(2022, 11, 28, 14, 47, 23, 170614), 2.2, 3.15]","[datetime.datetime(2022, 11, 28, 14, 47, 23, 170614), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 14, 47, 23, 170614), 4.4, 7.6]","[datetime.datetime(2022, 11, 28, 14, 47, 23, 170614), 51.0, 150.0]","[datetime.datetime(2022, 11, 28, 14, 47, 23, 170614), 7.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 47, 23, 170614), 51.0, 170.0]","[datetime.datetime(2022, 11, 28, 14, 47, 23, 170614), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 14, 47, 23, 170614), 14.0, 25.0]"
752,"[datetime.datetime(2022, 11, 28, 14, 47, 24, 353549), 2.2, 3.15]","[datetime.datetime(2022, 11, 28, 14, 47, 24, 353549), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 14, 47, 24, 353549), 4.4, 7.6]","[datetime.datetime(2022, 11, 28, 14, 47, 24, 353549), 51.0, 150.0]","[datetime.datetime(2022, 11, 28, 14, 47, 24, 353549), 7.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 47, 24, 353549), 51.0, 170.0]","[datetime.datetime(2022, 11, 28, 14, 47, 24, 353549), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 14, 47, 24, 353549), 14.0, 25.0]"
753,"[datetime.datetime(2022, 11, 28, 14, 47, 25, 551498), 2.2, 3.15]","[datetime.datetime(2022, 11, 28, 14, 47, 25, 551498), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 14, 47, 25, 551498), 4.4, 7.6]","[datetime.datetime(2022, 11, 28, 14, 47, 25, 551498), 51.0, 150.0]","[datetime.datetime(2022, 11, 28, 14, 47, 25, 551498), 7.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 47, 25, 551498), 51.0, 170.0]","[datetime.datetime(2022, 11, 28, 14, 47, 25, 551498), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 14, 47, 25, 551498), 14.0, 25.0]"
754,"[datetime.datetime(2022, 11, 28, 14, 47, 26, 754816), 2.2, 3.15]","[datetime.datetime(2022, 11, 28, 14, 47, 26, 754816), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 14, 47, 26, 754816), 4.4, 7.6]","[datetime.datetime(2022, 11, 28, 14, 47, 26, 754816), 51.0, 150.0]","[datetime.datetime(2022, 11, 28, 14, 47, 26, 754816), 7.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 47, 26, 754816), 51.0, 170.0]","[datetime.datetime(2022, 11, 28, 14, 47, 26, 754816), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 14, 47, 26, 754816), 14.0, 25.0]"
755,"[datetime.datetime(2022, 11, 28, 14, 47, 27, 968778), 2.2, 3.15]","[datetime.datetime(2022, 11, 28, 14, 47, 27, 968778), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 14, 47, 27, 968778), 4.4, 7.6]","[datetime.datetime(2022, 11, 28, 14, 47, 27, 968778), 51.0, 150.0]","[datetime.datetime(2022, 11, 28, 14, 47, 27, 968778), 7.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 47, 27, 968778), 51.0, 170.0]","[datetime.datetime(2022, 11, 28, 14, 47, 27, 968778), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 14, 47, 27, 968778), 14.0, 25.0]"
756,"[datetime.datetime(2022, 11, 28, 14, 47, 29, 169982), 2.2, 3.15]","[datetime.datetime(2022, 11, 28, 14, 47, 29, 169982), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 14, 47, 29, 169982), 4.4, 7.6]","[datetime.datetime(2022, 11, 28, 14, 47, 29, 169982), 51.0, 150.0]","[datetime.datetime(2022, 11, 28, 14, 47, 29, 169982), 7.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 47, 29, 169982), 51.0, 170.0]","[datetime.datetime(2022, 11, 28, 14, 47, 29, 169982), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 14, 47, 29, 169982), 14.0, 25.0]"
757,"[datetime.datetime(2022, 11, 28, 14, 47, 30, 375258), 2.2, 3.15]","[datetime.datetime(2022, 11, 28, 14, 47, 30, 375258), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 14, 47, 30, 375258), 4.4, 7.6]","[datetime.datetime(2022, 11, 28, 14, 47, 30, 375258), 51.0, 150.0]","[datetime.datetime(2022, 11, 28, 14, 47, 30, 375258), 7.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 47, 30, 375258), 51.0, 170.0]","[datetime.datetime(2022, 11, 28, 14, 47, 30, 375258), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 14, 47, 30, 375258), 14.0, 25.0]"
758,"[datetime.datetime(2022, 11, 28, 14, 47, 31, 564934), 2.2, 3.15]","[datetime.datetime(2022, 11, 28, 14, 47, 31, 564934), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 14, 47, 31, 564934), 4.4, 7.6]","[datetime.datetime(2022, 11, 28, 14, 47, 31, 564934), 51.0, 150.0]","[datetime.datetime(2022, 11, 28, 14, 47, 31, 564934), 7.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 47, 31, 564934), 51.0, 170.0]","[datetime.datetime(2022, 11, 28, 14, 47, 31, 564934), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 14, 47, 31, 564934), 14.0, 25.0]"
759,"[datetime.datetime(2022, 11, 28, 14, 47, 32, 761926), 2.2, 3.15]","[datetime.datetime(2022, 11, 28, 14, 47, 32, 761926), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 14, 47, 32, 761926), 4.4, 7.6]","[datetime.datetime(2022, 11, 28, 14, 47, 32, 761926), 51.0, 150.0]","[datetime.datetime(2022, 11, 28, 14, 47, 32, 761926), 7.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 47, 32, 761926), 51.0, 170.0]","[datetime.datetime(2022, 11, 28, 14, 47, 32, 761926), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 14, 47, 32, 761926), 14.0, 25.0]"
760,"[datetime.datetime(2022, 11, 28, 14, 47, 33, 959311), 2.2, 3.15]","[datetime.datetime(2022, 11, 28, 14, 47, 33, 959311), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 14, 47, 33, 959311), 4.4, 7.6]","[datetime.datetime(2022, 11, 28, 14, 47, 33, 959311), 51.0, 150.0]","[datetime.datetime(2022, 11, 28, 14, 47, 33, 959311), 7.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 47, 33, 959311), 51.0, 170.0]","[datetime.datetime(2022, 11, 28, 14, 47, 33, 959311), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 14, 47, 33, 959311), 14.0, 25.0]"
761,"[datetime.datetime(2022, 11, 28, 14, 47, 35, 145222), 2.2, 3.15]","[datetime.datetime(2022, 11, 28, 14, 47, 35, 145222), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 14, 47, 35, 145222), 4.4, 7.6]","[datetime.datetime(2022, 11, 28, 14, 47, 35, 145222), 51.0, 150.0]","[datetime.datetime(2022, 11, 28, 14, 47, 35, 145222), 7.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 47, 35, 145222), 51.0, 170.0]","[datetime.datetime(2022, 11, 28, 14, 47, 35, 145222), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 14, 47, 35, 145222), 14.0, 25.0]"
762,"[datetime.datetime(2022, 11, 28, 14, 47, 36, 338647), 2.2, 3.15]","[datetime.datetime(2022, 11, 28, 14, 47, 36, 338647), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 14, 47, 36, 338647), 4.4, 7.6]","[datetime.datetime(2022, 11, 28, 14, 47, 36, 338647), 51.0, 150.0]","[datetime.datetime(2022, 11, 28, 14, 47, 36, 338647), 7.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 47, 36, 338647), 51.0, 170.0]","[datetime.datetime(2022, 11, 28, 14, 47, 36, 338647), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 14, 47, 36, 338647), 14.0, 25.0]"
763,"[datetime.datetime(2022, 11, 28, 14, 47, 37, 537143), 2.2, 3.15]","[datetime.datetime(2022, 11, 28, 14, 47, 37, 537143), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 14, 47, 37, 537143), 4.4, 7.6]","[datetime.datetime(2022, 11, 28, 14, 47, 37, 537143), 51.0, 150.0]","[datetime.datetime(2022, 11, 28, 14, 47, 37, 537143), 7.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 47, 37, 537143), 51.0, 170.0]","[datetime.datetime(2022, 11, 28, 14, 47, 37, 537143), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 14, 47, 37, 537143), 14.0, 25.0]"
764,"[datetime.datetime(2022, 11, 28, 14, 47, 38, 741901), 2.2, 3.15]","[datetime.datetime(2022, 11, 28, 14, 47, 38, 741901), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 14, 47, 38, 741901), 4.4, 7.6]","[datetime.datetime(2022, 11, 28, 14, 47, 38, 741901), 51.0, 150.0]","[datetime.datetime(2022, 11, 28, 14, 47, 38, 741901), 7.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 47, 38, 741901), 51.0, 170.0]","[datetime.datetime(2022, 11, 28, 14, 47, 38, 741901), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 14, 47, 38, 741901), 14.0, 25.0]"
765,"[datetime.datetime(2022, 11, 28, 14, 47, 39, 937301), 2.2, 3.15]","[datetime.datetime(2022, 11, 28, 14, 47, 39, 937301), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 14, 47, 39, 937301), 4.4, 7.6]","[datetime.datetime(2022, 11, 28, 14, 47, 39, 937301), 51.0, 150.0]","[datetime.datetime(2022, 11, 28, 14, 47, 39, 937301), 7.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 47, 39, 937301), 51.0, 170.0]","[datetime.datetime(2022, 11, 28, 14, 47, 39, 937301), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 14, 47, 39, 937301), 14.0, 25.0]"
766,"[datetime.datetime(2022, 11, 28, 14, 47, 41, 132938), 2.2, 3.15]","[datetime.datetime(2022, 11, 28, 14, 47, 41, 132938), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 14, 47, 41, 132938), 4.4, 7.6]","[datetime.datetime(2022, 11, 28, 14, 47, 41, 132938), 51.0, 150.0]","[datetime.datetime(2022, 11, 28, 14, 47, 41, 132938), 7.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 47, 41, 132938), 51.0, 170.0]","[datetime.datetime(2022, 11, 28, 14, 47, 41, 132938), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 14, 47, 41, 132938), 14.0, 25.0]"
767,"[datetime.datetime(2022, 11, 28, 14, 47, 42, 401576), 2.2, 3.15]","[datetime.datetime(2022, 11, 28, 14, 47, 42, 401576), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 14, 47, 42, 401576), 4.4, 7.6]","[datetime.datetime(2022, 11, 28, 14, 47, 42, 401576), 51.0, 150.0]","[datetime.datetime(2022, 11, 28, 14, 47, 42, 401576), 7.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 47, 42, 401576), 51.0, 170.0]","[datetime.datetime(2022, 11, 28, 14, 47, 42, 401576), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 14, 47, 42, 401576), 14.0, 25.0]"
768,"[datetime.datetime(2022, 11, 28, 14, 47, 43, 591030), 2.2, 3.15]","[datetime.datetime(2022, 11, 28, 14, 47, 43, 591030), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 14, 47, 43, 591030), 4.4, 7.6]","[datetime.datetime(2022, 11, 28, 14, 47, 43, 591030), 51.0, 150.0]","[datetime.datetime(2022, 11, 28, 14, 47, 43, 591030), 7.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 47, 43, 591030), 51.0, 170.0]","[datetime.datetime(2022, 11, 28, 14, 47, 43, 591030), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 14, 47, 43, 591030), 14.0, 25.0]"
769,"[datetime.datetime(2022, 11, 28, 14, 47, 44, 773293), 2.2, 3.15]","[datetime.datetime(2022, 11, 28, 14, 47, 44, 773293), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 14, 47, 44, 773293), 4.4, 7.6]","[datetime.datetime(2022, 11, 28, 14, 47, 44, 773293), 51.0, 150.0]","[datetime.datetime(2022, 11, 28, 14, 47, 44, 773293), 7.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 47, 44, 773293), 51.0, 170.0]","[datetime.datetime(2022, 11, 28, 14, 47, 44, 773293), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 14, 47, 44, 773293), 14.0, 25.0]"
770,"[datetime.datetime(2022, 11, 28, 14, 47, 45, 951841), 2.2, 3.15]","[datetime.datetime(2022, 11, 28, 14, 47, 45, 951841), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 14, 47, 45, 951841), 4.4, 7.6]","[datetime.datetime(2022, 11, 28, 14, 47, 45, 951841), 51.0, 150.0]","[datetime.datetime(2022, 11, 28, 14, 47, 45, 951841), 7.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 47, 45, 951841), 51.0, 170.0]","[datetime.datetime(2022, 11, 28, 14, 47, 45, 951841), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 14, 47, 45, 951841), 14.0, 25.0]"
771,"[datetime.datetime(2022, 11, 28, 14, 47, 47, 140512), 2.2, 3.15]","[datetime.datetime(2022, 11, 28, 14, 47, 47, 140512), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 14, 47, 47, 140512), 4.4, 7.6]","[datetime.datetime(2022, 11, 28, 14, 47, 47, 140512), 51.0, 150.0]","[datetime.datetime(2022, 11, 28, 14, 47, 47, 140512), 7.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 47, 47, 140512), 51.0, 170.0]","[datetime.datetime(2022, 11, 28, 14, 47, 47, 140512), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 14, 47, 47, 140512), 14.0, 25.0]"
772,"[datetime.datetime(2022, 11, 28, 14, 47, 48, 339047), 2.2, 3.15]","[datetime.datetime(2022, 11, 28, 14, 47, 48, 339047), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 14, 47, 48, 339047), 4.4, 7.6]","[datetime.datetime(2022, 11, 28, 14, 47, 48, 339047), 51.0, 150.0]","[datetime.datetime(2022, 11, 28, 14, 47, 48, 339047), 7.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 47, 48, 339047), 51.0, 170.0]","[datetime.datetime(2022, 11, 28, 14, 47, 48, 339047), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 14, 47, 48, 339047), 14.0, 25.0]"
773,"[datetime.datetime(2022, 11, 28, 14, 47, 49, 535195), 2.2, 3.15]","[datetime.datetime(2022, 11, 28, 14, 47, 49, 535195), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 14, 47, 49, 535195), 4.4, 7.6]","[datetime.datetime(2022, 11, 28, 14, 47, 49, 535195), 51.0, 150.0]","[datetime.datetime(2022, 11, 28, 14, 47, 49, 535195), 7.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 47, 49, 535195), 51.0, 170.0]","[datetime.datetime(2022, 11, 28, 14, 47, 49, 535195), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 14, 47, 49, 535195), 14.0, 25.0]"
774,"[datetime.datetime(2022, 11, 28, 14, 47, 50, 724708), 2.2, 3.15]","[datetime.datetime(2022, 11, 28, 14, 47, 50, 724708), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 14, 47, 50, 724708), 4.4, 7.6]","[datetime.datetime(2022, 11, 28, 14, 47, 50, 724708), 51.0, 150.0]","[datetime.datetime(2022, 11, 28, 14, 47, 50, 724708), 7.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 47, 50, 724708), 51.0, 170.0]","[datetime.datetime(2022, 11, 28, 14, 47, 50, 724708), 6.0, 9.8]","[datetime.datetime(2022, 11, 28, 14, 47, 50, 724708), 14.0, 25.0]"
775,"[datetime.datetime(2022, 11, 28, 14, 47, 51, 908894), 2.2, 3.15]","[datetime.datetime(2022, 11, 28, 14, 47, 51, 908894), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 14, 47, 51, 908894), 4.4, 7.6]","[datetime.datetime(2022, 11, 28, 14, 47, 51, 908894), 51.0, 150.0]","[datetime.datetime(2022, 11, 28, 14, 47, 51, 908894), 7.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 47, 51, 908894), 51.0, 170.0]","[datetime.datetime(2022, 11, 28, 14, 47, 51, 908894), 6.0, 9.8]","[datetime.datetime(2022, 11, 28, 14, 47, 51, 908894), 14.0, 25.0]"
776,"[datetime.datetime(2022, 11, 28, 14, 47, 53, 94264), 2.2, 3.15]","[datetime.datetime(2022, 11, 28, 14, 47, 53, 94264), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 14, 47, 53, 94264), 4.4, 7.6]","[datetime.datetime(2022, 11, 28, 14, 47, 53, 94264), 51.0, 150.0]","[datetime.datetime(2022, 11, 28, 14, 47, 53, 94264), 7.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 47, 53, 94264), 51.0, 170.0]","[datetime.datetime(2022, 11, 28, 14, 47, 53, 94264), 6.0, 9.8]","[datetime.datetime(2022, 11, 28, 14, 47, 53, 94264), 14.0, 25.0]"
