,Sunset Bling,Bernardo Eight,Time To Reign,Buddy Beauty,Ladies Day,Leading Diva,Press Agent,Beep Bop
07-12-2022 19:35:27.280392,"(18.0, 26.0, 22.666666666666668)","(6.5, 12.0, 10.96)","(2.3, 3.35, 2.841666666666667)","(31.0, 60.0, 50.4)","(5.0, 8.0, 7.7894736842105265)","(7.0, 11.0, 10.52)","(17.0, 38.0, 31.80952380952381)","(4.6, 4.5, 4.447826086956522)"
07-12-2022 19:35:28.730285,"(18.0, 26.0, 22.666666666666668)","(6.5, 12.0, 10.96)","(2.3, 3.35, 2.8083333333333336)","(31.0, 60.0, 50.4)","(5.0, 8.0, 7.7894736842105265)","(7.0, 11.0, 10.52)","(17.0, 38.0, 31.80952380952381)","(4.6, 4.5, 4.447826086956522)"
07-12-2022 19:35:30.169255,"(18.0, 26.0, 22.666666666666668)","(6.5, 12.0, 10.96)","(2.3, 3.35, 2.778125)","(31.0, 60.0, 50.4)","(5.0, 8.0, 7.7894736842105265)","(7.0, 11.0, 10.52)","(17.0, 38.0, 31.80952380952381)","(4.6, 4.5, 4.447826086956522)"
07-12-2022 19:35:31.637115,"(18.0, 26.0, 22.666666666666668)","(6.5, 12.0, 10.96)","(2.3, 3.35, 2.841666666666667)","(31.0, 60.0, 50.4)","(5.0, 8.0, 7.7894736842105265)","(7.0, 11.0, 10.52)","(17.0, 38.0, 31.80952380952381)","(4.6, 4.5, 4.447826086956522)"
07-12-2022 19:35:33.083094,"(18.0, 26.0, 22.666666666666668)","(6.5, 12.0, 10.9)","(2.3, 3.35, 2.841666666666667)","(31.0, 60.0, 50.4)","(5.0, 8.0, 7.7894736842105265)","(7.0, 11.0, 10.52)","(17.0, 38.0, 31.80952380952381)","(4.4, 4.5, 4.447826086956522)"
07-12-2022 19:35:34.506547,"(18.0, 26.0, 22.666666666666668)","(6.5, 12.0, 10.9)","(2.3, 3.35, 2.8083333333333336)","(31.0, 60.0, 50.4)","(5.0, 8.0, 9.15)","(7.0, 11.0, 10.52)","(17.0, 38.0, 31.80952380952381)","(4.4, 4.5, 4.445454545454545)"
07-12-2022 19:35:35.901161,"(18.0, 26.0, 22.666666666666668)","(6.5, 12.0, 10.9)","(2.3, 3.35, 2.9428571428571426)","(31.0, 60.0, 50.4)","(5.0, 9.8, 8.442105263157895)","(7.0, 11.0, 10.52)","(17.0, 38.0, 31.80952380952381)","(4.4, 4.5, 4.445454545454545)"
07-12-2022 19:35:37.265609,"(18.0, 26.0, 22.666666666666668)","(6.5, 12.0, 10.9)","(2.3, 3.35, 2.875)","(31.0, 60.0, 50.4)","(5.0, 9.6, 8.266666666666666)","(7.0, 11.0, 10.52)","(17.0, 38.0, 31.80952380952381)","(4.4, 4.5, 4.445454545454545)"
07-12-2022 19:35:38.651486,"(18.0, 26.0, 22.666666666666668)","(6.5, 12.0, 10.9)","(2.3, 3.35, 2.815625)","(31.0, 60.0, 50.4)","(5.0, 9.6, 8.438709677419354)","(7.0, 11.0, 10.52)","(17.0, 38.0, 31.80952380952381)","(4.4, 4.5, 4.445454545454545)"
07-12-2022 19:35:40.025112,"(18.0, 26.0, 22.666666666666668)","(6.5, 12.0, 10.9)","(2.3, 3.35, 2.9074999999999998)","(31.0, 60.0, 50.4)","(5.0, 9.6, 8.438709677419354)","(7.0, 11.0, 10.52)","(17.0, 38.0, 31.80952380952381)","(4.4, 4.5, 4.445)"
07-12-2022 19:35:41.446961,"(18.0, 26.0, 22.666666666666668)","(6.5, 12.0, 10.9)","(2.3, 3.35, 2.8433333333333333)","(31.0, 60.0, 50.4)","(5.0, 9.6, 8.438709677419354)","(7.0, 11.0, 12.85)","(17.0, 38.0, 31.80952380952381)","(4.4, 4.5, 4.40625)"
07-12-2022 19:35:42.807291,"(18.0, 26.0, 22.666666666666668)","(6.5, 12.0, 11.172727272727272)","(2.3, 3.35, 3.17)","(31.0, 60.0, 50.4)","(5.0, 9.6, 8.438709677419354)","(7.0, 13.5, 11.372727272727273)","(17.0, 38.0, 31.80952380952381)","(4.4, 4.5, 4.3999999999999995)"
07-12-2022 19:35:44.209967,"(18.0, 26.0, 22.666666666666668)","(6.5, 12.0, 11.172727272727272)","(2.3, 3.3, 3.04)","(31.0, 60.0, 50.4)","(5.0, 9.6, 7.989473684210526)","(7.0, 13.5, 11.372727272727273)","(17.0, 38.0, 31.80952380952381)","(4.4, 4.6, 4.585714285714285)"
07-12-2022 19:35:45.613621,"(18.0, 26.0, 22.666666666666668)","(6.5, 12.0, 11.172727272727272)","(2.3, 3.3, 3.1799999999999997)","(31.0, 60.0, 50.4)","(5.0, 9.6, 8.013333333333334)","(7.0, 13.5, 11.82857142857143)","(17.0, 38.0, 31.80952380952381)","(4.4, 4.6, 4.585714285714285)"
07-12-2022 19:35:47.121417,"(18.0, 26.0, 22.666666666666668)","(6.5, 12.0, 11.172727272727272)","(2.3, 3.3, 3.2314285714285713)","(31.0, 60.0, 50.4)","(5.0, 9.4, 8.266666666666666)","(7.0, 13.5, 11.95625)","(17.0, 38.0, 31.80952380952381)","(4.4, 4.7, 4.585714285714285)"
07-12-2022 19:35:48.431531,"(18.0, 26.0, 22.666666666666668)","(6.5, 12.0, 11.172727272727272)","(2.3, 3.3, 3.2314285714285713)","(31.0, 60.0, 50.4)","(5.0, 9.2, 8.266666666666666)","(7.0, 12.5, 11.82857142857143)","(17.0, 38.0, 31.80952380952381)","(4.4, 4.7, 4.61)"
07-12-2022 19:35:49.737487,"(18.0, 26.0, 22.666666666666668)","(6.5, 12.0, 11.172727272727272)","(2.3, 3.3, 3.2266666666666666)","(31.0, 60.0, 50.4)","(5.0, 9.2, 8.266666666666666)","(7.0, 12.0, 11.82857142857143)","(17.0, 38.0, 31.80952380952381)","(4.4, 4.7, 4.61219512195122)"
07-12-2022 19:35:50.987818,"(18.0, 26.0, 22.666666666666668)","(6.5, 12.0, 11.172727272727272)","(2.3, 3.3, 3.09)","(31.0, 60.0, 50.4)","(5.0, 9.2, 8.266666666666666)","(7.0, 12.0, 12.292857142857143)","(17.0, 38.0, 31.80952380952381)","(4.4, 4.7, 4.61219512195122)"
07-12-2022 19:35:52.155630,"(18.0, 26.0, 22.666666666666668)","(6.5, 12.0, 11.172727272727272)","(2.3, 3.3, 3.195)","(31.0, 60.0, 50.4)","(5.0, 9.2, 8.266666666666666)","(7.0, 12.5, 12.292857142857143)","(17.0, 38.0, 31.80952380952381)","(4.4, 4.7, 4.61219512195122)"
07-12-2022 19:35:53.598686,"(18.0, 26.0, 22.666666666666668)","(6.5, 12.0, 10.7125)","(2.3, 3.3, 3.195)","(31.0, 60.0, 50.4)","(5.0, 9.2, 8.266666666666666)","(7.0, 12.5, 12.292857142857143)","(17.0, 38.0, 31.80952380952381)","(4.4, 4.7, 4.61219512195122)"
07-12-2022 19:35:55.000294,"(18.0, 26.0, 22.666666666666668)","(6.5, 11.5, 10.7125)","(2.3, 3.3, 3.2266666666666666)","(31.0, 60.0, 50.4)","(5.0, 9.2, 8.266666666666666)","(7.0, 12.5, 12.292857142857143)","(17.0, 38.0, 31.80952380952381)","(4.4, 4.7, 4.61219512195122)"
07-12-2022 19:35:56.280265,"(18.0, 26.0, 22.666666666666668)","(6.5, 11.5, 10.7125)","(2.3, 3.3, 3.19)","(31.0, 60.0, 50.4)","(5.0, 9.2, 8.266666666666666)","(7.0, 12.5, 12.757142857142856)","(17.0, 38.0, 31.80952380952381)","(4.4, 4.7, 4.61219512195122)"
07-12-2022 19:35:57.507761,"(18.0, 26.0, 22.666666666666668)","(6.5, 11.5, 10.7125)","(2.3, 3.3, 3.195)","(31.0, 60.0, 50.4)","(5.0, 9.2, 8.266666666666666)","(7.0, 13.0, 12.757142857142856)","(17.0, 38.0, 31.80952380952381)","(4.4, 4.7, 4.61219512195122)"
07-12-2022 19:35:58.790063,"(18.0, 26.0, 22.666666666666668)","(6.5, 11.5, 10.7125)","(2.3, 3.3, 3.09)","(31.0, 60.0, 50.4)","(5.0, 9.2, 8.266666666666666)","(7.0, 13.0, 12.757142857142856)","(17.0, 38.0, 31.80952380952381)","(4.4, 4.7, 4.61219512195122)"
07-12-2022 19:36:00.110545,"(18.0, 26.0, 21.5)","(6.5, 11.5, 10.7125)","(2.3, 3.3, 3.07)","(31.0, 60.0, 50.4)","(5.0, 9.2, 8.266666666666666)","(7.0, 13.0, 12.757142857142856)","(17.0, 38.0, 31.80952380952381)","(4.4, 4.7, 4.61219512195122)"
07-12-2022 19:36:01.663712,"(18.0, 26.0, 21.5)","(6.5, 11.5, 10.7125)","(2.3, 3.3, 3.037272727272727)","(31.0, 60.0, 50.4)","(5.0, 9.2, 8.266666666666666)","(7.0, 13.0, 12.757142857142856)","(17.0, 38.0, 31.80952380952381)","(4.4, 4.7, 4.61219512195122)"
07-12-2022 19:36:02.962937,"(18.0, 26.0, 21.5)","(6.5, 11.5, 10.7125)","(2.3, 3.25, 3.0033333333333334)","(31.0, 60.0, 50.4)","(5.0, 9.2, 8.266666666666666)","(7.0, 13.0, 12.757142857142856)","(17.0, 38.0, 31.80952380952381)","(4.4, 4.7, 4.61219512195122)"
07-12-2022 19:36:04.367863,"(18.0, 26.0, 21.5)","(6.5, 11.5, 10.7125)","(2.3, 3.25, 3.0033333333333334)","(31.0, 60.0, 50.4)","(5.0, 9.2, 8.266666666666666)","(7.0, 13.0, 12.2)","(17.0, 38.0, 31.80952380952381)","(4.4, 4.7, 4.61219512195122)"
07-12-2022 19:36:05.726847,"(18.0, 26.0, 21.5)","(6.5, 11.5, 10.7125)","(2.3, 3.25, 2.9390909090909094)","(31.0, 60.0, 48.92307692307692)","(5.0, 9.2, 8.266666666666666)","(7.0, 13.0, 12.2)","(17.0, 38.0, 31.80952380952381)","(4.4, 4.7, 4.61219512195122)"
07-12-2022 19:36:07.227743,"(18.0, 26.0, 21.5)","(6.5, 11.5, 10.7125)","(2.3, 3.25, 2.847142857142857)","(31.0, 60.0, 48.92307692307692)","(5.0, 9.2, 8.266666666666666)","(7.0, 13.0, 12.2)","(17.0, 38.0, 31.80952380952381)","(4.4, 4.7, 4.61219512195122)"
07-12-2022 19:36:08.604231,"(18.0, 26.0, 21.5)","(6.5, 11.5, 10.7125)","(2.3, 3.25, 2.9366666666666665)","(31.0, 60.0, 48.92307692307692)","(5.0, 9.2, 8.266666666666666)","(7.0, 13.0, 11.82857142857143)","(17.0, 38.0, 31.80952380952381)","(4.4, 4.7, 4.61219512195122)"
07-12-2022 19:36:10.002619,"(18.0, 26.0, 21.5)","(6.5, 11.5, 10.7125)","(2.3, 3.25, 2.847142857142857)","(31.0, 60.0, 48.92307692307692)","(5.0, 9.2, 8.266666666666666)","(7.0, 12.0, 11.82857142857143)","(17.0, 38.0, 31.80952380952381)","(4.4, 4.7, 4.61219512195122)"
07-12-2022 19:36:11.491010,"(18.0, 26.0, 21.5)","(6.5, 11.5, 10.7125)","(2.3, 3.25, 2.9936363636363637)","(31.0, 60.0, 48.92307692307692)","(5.0, 9.2, 8.266666666666666)","(7.0, 12.0, 12.3625)","(17.0, 38.0, 31.80952380952381)","(4.4, 4.7, 4.61219512195122)"
07-12-2022 19:36:12.787613,"(18.0, 26.0, 21.5)","(6.5, 11.5, 10.7125)","(2.3, 3.25, 2.9499999999999997)","(31.0, 60.0, 48.92307692307692)","(5.0, 9.2, 8.266666666666666)","(7.0, 13.0, 12.292857142857143)","(17.0, 38.0, 31.80952380952381)","(4.4, 4.7, 4.61219512195122)"
07-12-2022 19:36:14.136350,"(18.0, 26.0, 21.5)","(6.5, 11.5, 10.323076923076924)","(2.3, 3.25, 2.9499999999999997)","(31.0, 60.0, 48.92307692307692)","(5.0, 9.2, 8.266666666666666)","(7.0, 12.5, 12.292857142857143)","(17.0, 38.0, 31.80952380952381)","(4.4, 4.7, 4.61219512195122)"
07-12-2022 19:36:15.835997,"(18.0, 26.0, 21.5)","(6.5, 11.0, 10.323076923076924)","(2.3, 3.25, 2.8299999999999996)","(31.0, 60.0, 48.92307692307692)","(5.0, 9.2, 8.266666666666666)","(7.0, 12.5, 12.292857142857143)","(17.0, 38.0, 31.80952380952381)","(4.4, 4.7, 4.61219512195122)"
07-12-2022 19:36:17.171954,"(18.0, 26.0, 21.5)","(6.5, 11.0, 10.323076923076924)","(2.3, 3.25, 3.0045454545454544)","(31.0, 60.0, 48.92307692307692)","(5.0, 9.2, 8.266666666666666)","(7.0, 12.5, 12.292857142857143)","(17.0, 38.0, 31.80952380952381)","(4.4, 4.7, 4.61219512195122)"
07-12-2022 19:36:18.516736,"(18.0, 26.0, 21.5)","(6.5, 11.0, 10.323076923076924)","(2.3, 3.25, 2.912142857142857)","(31.0, 60.0, 48.92307692307692)","(5.0, 9.2, 8.266666666666666)","(7.0, 12.5, 12.292857142857143)","(17.0, 38.0, 31.80952380952381)","(4.4, 4.7, 4.61219512195122)"
07-12-2022 19:36:19.935770,"(18.0, 26.0, 21.5)","(6.5, 11.0, 10.323076923076924)","(2.3, 3.25, 2.912142857142857)","(31.0, 60.0, 48.92307692307692)","(5.0, 9.2, 8.266666666666666)","(7.0, 12.5, 12.292857142857143)","(17.0, 38.0, 31.80952380952381)","(4.4, 4.7, 4.61219512195122)"
07-12-2022 19:36:21.286614,"(18.0, 26.0, 21.5)","(6.5, 11.0, 10.323076923076924)","(2.3, 3.25, 2.8191666666666664)","(31.0, 60.0, 48.92307692307692)","(5.0, 9.2, 8.266666666666666)","(7.0, 12.5, 12.292857142857143)","(17.0, 38.0, 31.80952380952381)","(4.4, 4.7, 4.61219512195122)"
07-12-2022 19:36:22.682413,"(18.0, 26.0, 21.5)","(6.5, 11.0, 10.323076923076924)","(2.3, 3.25, 2.9543749999999998)","(31.0, 60.0, 48.92307692307692)","(5.0, 9.2, 8.266666666666666)","(7.0, 12.5, 12.292857142857143)","(17.0, 38.0, 31.80952380952381)","(4.4, 4.7, 4.61219512195122)"
07-12-2022 19:36:24.062213,"(18.0, 26.0, 21.5)","(6.5, 11.0, 10.323076923076924)","(2.3, 3.25, 2.927857142857143)","(31.0, 60.0, 48.92307692307692)","(5.0, 9.2, 8.266666666666666)","(7.0, 12.5, 12.292857142857143)","(17.0, 38.0, 31.80952380952381)","(4.4, 4.7, 4.61219512195122)"
07-12-2022 19:36:25.468225,"(18.0, 26.0, 21.5)","(6.5, 11.0, 10.323076923076924)","(2.3, 3.25, 2.927857142857143)","(31.0, 60.0, 48.92307692307692)","(5.0, 9.2, 8.266666666666666)","(7.0, 12.5, 12.292857142857143)","(17.0, 38.0, 31.80952380952381)","(4.4, 4.7, 4.61219512195122)"
07-12-2022 19:36:26.778741,"(18.0, 26.0, 21.5)","(6.5, 11.0, 10.323076923076924)","(2.3, 3.25, 2.7275)","(31.0, 60.0, 48.92307692307692)","(5.0, 9.2, 8.266666666666666)","(7.0, 12.5, 12.757142857142856)","(17.0, 38.0, 31.80952380952381)","(4.4, 4.7, 4.61219512195122)"
07-12-2022 19:36:28.074383,"(18.0, 26.0, 21.5)","(6.5, 11.0, 10.323076923076924)","(2.3, 3.25, 2.9955555555555557)","(31.0, 60.0, 48.92307692307692)","(5.0, 9.2, 8.266666666666666)","(7.0, 13.0, 12.757142857142856)","(17.0, 38.0, 31.80952380952381)","(4.4, 4.7, 4.488235294117647)"
07-12-2022 19:36:29.376806,"(19.0, 26.0, 22.4)","(7.0, 11.0, 10.323076923076924)","(2.35, 3.2, 2.848)","(31.0, 60.0, 48.92307692307692)","(5.0, 9.2, 8.266666666666666)","(7.5, 13.0, 12.757142857142856)","(17.0, 38.0, 31.80952380952381)","(4.0, 4.7, 4.488235294117647)"
07-12-2022 19:36:30.687463,"(19.0, 26.0, 22.4)","(7.0, 11.0, 10.323076923076924)","(2.35, 3.2, 2.848)","(31.0, 60.0, 48.92307692307692)","(5.0, 9.2, 8.266666666666666)","(7.5, 13.0, 12.757142857142856)","(17.0, 38.0, 31.80952380952381)","(4.0, 4.7, 4.488235294117647)"
07-12-2022 19:36:31.997353,"(19.0, 26.0, 22.4)","(7.0, 11.0, 10.323076923076924)","(2.35, 3.2, 2.7840000000000003)","(31.0, 60.0, 48.92307692307692)","(5.0, 9.2, 8.266666666666666)","(7.5, 13.0, 12.757142857142856)","(17.0, 38.0, 31.80952380952381)","(4.0, 4.7, 4.488235294117647)"
07-12-2022 19:36:33.287070,"(19.0, 26.0, 22.4)","(7.0, 11.0, 10.323076923076924)","(2.35, 3.2, 2.9955555555555557)","(31.0, 60.0, 48.92307692307692)","(5.0, 9.2, 8.266666666666666)","(7.5, 13.0, 12.757142857142856)","(17.0, 38.0, 31.80952380952381)","(4.0, 4.7, 4.488235294117647)"
07-12-2022 19:36:34.648781,"(19.0, 26.0, 22.4)","(7.0, 11.0, 10.323076923076924)","(2.35, 3.2, 2.848)","(31.0, 60.0, 48.92307692307692)","(5.0, 9.2, 8.266666666666666)","(7.5, 13.0, 12.757142857142856)","(17.0, 38.0, 31.80952380952381)","(4.0, 4.7, 4.61219512195122)"
07-12-2022 19:36:35.968123,"(19.0, 26.0, 22.4)","(7.0, 11.0, 10.323076923076924)","(2.35, 3.2, 2.848)","(31.0, 60.0, 48.92307692307692)","(5.0, 9.2, 8.266666666666666)","(7.5, 13.0, 11.521739130434781)","(17.0, 38.0, 31.80952380952381)","(4.0, 4.7, 4.61219512195122)"
07-12-2022 19:36:37.592442,"(19.0, 26.0, 22.4)","(7.0, 11.0, 10.323076923076924)","(2.35, 3.2, 2.8533333333333335)","(31.0, 60.0, 48.92307692307692)","(5.0, 9.2, 8.266666666666666)","(7.5, 13.0, 11.521739130434781)","(17.0, 38.0, 35.08333333333333)","(4.0, 4.7, 4.61219512195122)"
07-12-2022 19:36:39.064058,"(19.0, 26.0, 22.4)","(7.0, 11.0, 10.323076923076924)","(2.35, 3.2, 3.068571428571429)","(31.0, 60.0, 48.92307692307692)","(5.0, 9.2, 8.266666666666666)","(7.5, 13.0, 11.521739130434781)","(17.0, 36.0, 33.25)","(4.0, 4.7, 4.61219512195122)"
07-12-2022 19:36:40.482146,"(19.0, 26.0, 22.4)","(7.0, 11.0, 10.323076923076924)","(2.35, 3.2, 2.9066666666666667)","(31.0, 60.0, 48.92307692307692)","(5.0, 9.2, 8.266666666666666)","(7.5, 13.0, 12.757142857142856)","(17.0, 34.0, 33.25)","(3.7, 4.7, 4.61219512195122)"
07-12-2022 19:36:42.096006,"(19.0, 26.0, 22.4)","(7.0, 11.0, 10.323076923076924)","(2.4, 3.2, 2.9066666666666667)","(31.0, 60.0, 48.92307692307692)","(5.5, 9.2, 8.266666666666666)","(7.5, 13.5, 12.76875)","(18.0, 40.0, 36.0)","(3.7, 4.7, 4.61219512195122)"
07-12-2022 19:36:43.565864,"(19.0, 26.0, 22.4)","(7.0, 11.0, 10.323076923076924)","(2.4, 3.2, 2.95)","(31.0, 60.0, 48.92307692307692)","(5.5, 9.2, 8.266666666666666)","(7.5, 13.5, 12.76875)","(18.0, 40.0, 37.69230769230769)","(3.7, 4.7, 4.61219512195122)"
07-12-2022 19:36:44.937590,"(19.0, 26.0, 22.4)","(7.0, 11.0, 10.323076923076924)","(2.4, 3.2, 2.9066666666666667)","(31.0, 60.0, 48.92307692307692)","(5.5, 9.2, 8.266666666666666)","(7.5, 13.5, 11.904545454545454)","(18.0, 40.0, 34.705882352941174)","(3.7, 4.7, 4.621739130434783)"
07-12-2022 19:36:46.339086,"(19.0, 26.0, 22.4)","(7.0, 11.0, 10.323076923076924)","(2.4, 3.2, 2.9066666666666667)","(31.0, 60.0, 48.92307692307692)","(5.5, 9.2, 8.266666666666666)","(7.5, 13.5, 11.904545454545454)","(18.0, 40.0, 36.916666666666664)","(3.7, 4.7, 4.621739130434783)"
07-12-2022 19:36:47.681901,"(19.0, 26.0, 22.4)","(7.0, 11.0, 10.323076923076924)","(2.4, 3.2, 3.0700000000000003)","(31.0, 60.0, 48.92307692307692)","(5.5, 9.2, 8.266666666666666)","(7.5, 13.5, 11.904545454545454)","(18.0, 38.0, 35.08333333333333)","(3.7, 4.7, 4.61219512195122)"
07-12-2022 19:36:48.947449,"(19.0, 26.0, 22.4)","(7.0, 11.0, 10.323076923076924)","(2.4, 3.2, 3.0700000000000003)","(31.0, 60.0, 48.92307692307692)","(5.5, 9.2, 8.266666666666666)","(7.5, 13.5, 11.904545454545454)","(18.0, 36.0, 33.64285714285714)","(3.7, 4.7, 4.61219512195122)"
07-12-2022 19:36:50.368827,"(19.0, 26.0, 22.08695652173913)","(7.0, 11.0, 10.323076923076924)","(2.4, 3.2, 2.8033333333333332)","(31.0, 60.0, 48.92307692307692)","(5.5, 9.2, 8.466666666666667)","(7.5, 13.5, 11.904545454545454)","(18.0, 36.0, 33.64285714285714)","(3.7, 4.7, 4.61219512195122)"
07-12-2022 19:36:51.736065,"(19.0, 26.0, 22.08695652173913)","(7.0, 11.0, 10.323076923076924)","(2.4, 3.15, 2.873333333333333)","(31.0, 60.0, 48.92307692307692)","(5.5, 8.8, 8.133333333333333)","(7.5, 13.5, 11.904545454545454)","(18.0, 36.0, 33.64285714285714)","(3.7, 4.7, 4.61219512195122)"
07-12-2022 19:36:53.119377,"(19.0, 26.0, 22.08695652173913)","(7.0, 11.0, 10.323076923076924)","(2.4, 3.1, 2.8600000000000003)","(31.0, 60.0, 48.92307692307692)","(5.5, 8.8, 8.133333333333333)","(7.5, 13.5, 11.904545454545454)","(18.0, 36.0, 33.64285714285714)","(3.7, 4.7, 4.61219512195122)"
07-12-2022 19:36:54.530646,"(19.0, 26.0, 22.08695652173913)","(7.0, 11.0, 10.323076923076924)","(2.4, 3.1, 2.903636363636364)","(31.0, 60.0, 48.92307692307692)","(5.5, 8.8, 8.133333333333333)","(7.5, 13.5, 11.904545454545454)","(18.0, 36.0, 33.64285714285714)","(3.7, 4.7, 4.5)"
07-12-2022 19:36:55.958441,"(19.0, 26.0, 22.08695652173913)","(7.0, 11.0, 10.323076923076924)","(2.4, 3.1, 2.801428571428571)","(31.0, 60.0, 48.92307692307692)","(5.5, 8.8, 8.133333333333333)","(7.5, 13.5, 11.904545454545454)","(18.0, 36.0, 33.64285714285714)","(3.7, 4.7, 4.5)"
07-12-2022 19:36:57.396487,"(19.0, 26.0, 22.08695652173913)","(7.0, 11.0, 10.323076923076924)","(2.4, 3.05, 2.8179999999999996)","(31.0, 60.0, 48.92307692307692)","(5.5, 8.8, 8.133333333333333)","(7.5, 13.5, 11.904545454545454)","(18.0, 36.0, 31.416666666666668)","(3.7, 4.7, 4.5)"
07-12-2022 19:36:58.713041,"(19.0, 26.0, 22.08695652173913)","(7.0, 11.0, 10.323076923076924)","(2.4, 3.05, 2.8179999999999996)","(31.0, 60.0, 48.92307692307692)","(5.5, 8.8, 8.133333333333333)","(7.5, 13.5, 11.904545454545454)","(18.0, 32.0, 31.22222222222222)","(3.7, 4.7, 4.5)"
07-12-2022 19:37:00.068209,"(19.0, 26.0, 22.08695652173913)","(7.0, 11.0, 10.323076923076924)","(2.4, 3.0, 2.808)","(31.0, 60.0, 48.92307692307692)","(5.5, 8.8, 8.133333333333333)","(7.5, 13.5, 11.904545454545454)","(18.0, 32.0, 31.22222222222222)","(3.7, 4.7, 4.5)"
07-12-2022 19:37:01.671514,"(19.0, 26.0, 21.77777777777778)","(7.0, 11.0, 10.253333333333334)","(2.4, 3.0, 2.925)","(31.0, 60.0, 45.88235294117647)","(5.5, 8.8, 7.9818181818181815)","(7.5, 13.5, 12.2)","(18.0, 32.0, 29.0)","(3.7, 4.7, 4.425)"
07-12-2022 19:37:03.113082,"(19.0, 26.0, 22.08695652173913)","(7.0, 11.0, 10.253333333333334)","(2.4, 2.98, 2.882222222222222)","(31.0, 60.0, 45.88235294117647)","(5.5, 8.8, 7.9818181818181815)","(7.5, 13.5, 12.2)","(18.0, 32.0, 31.22222222222222)","(3.7, 4.7, 4.425)"
07-12-2022 19:37:04.692630,"(19.0, 26.0, 22.08695652173913)","(7.0, 11.0, 10.253333333333334)","(2.4, 2.98, 2.8622222222222224)","(31.0, 60.0, 45.88235294117647)","(5.5, 8.8, 7.9818181818181815)","(7.5, 13.5, 12.2)","(18.0, 32.0, 31.22222222222222)","(3.7, 4.7, 4.425)"
07-12-2022 19:37:06.320271,"(19.0, 26.0, 22.4)","(7.0, 11.0, 10.253333333333334)","(2.4, 2.96, 2.8499999999999996)","(31.0, 60.0, 45.88235294117647)","(5.5, 8.8, 7.9818181818181815)","(7.5, 13.5, 11.835)","(18.0, 32.0, 29.307692307692307)","(3.7, 4.7, 4.425)"
07-12-2022 19:37:07.885386,"(19.0, 26.0, 22.4)","(7.0, 11.0, 10.253333333333334)","(2.4, 2.94, 2.868)","(31.0, 60.0, 45.88235294117647)","(5.5, 8.8, 7.9818181818181815)","(7.5, 13.5, 11.835)","(18.0, 32.0, 29.307692307692307)","(3.7, 4.7, 4.425)"
07-12-2022 19:37:09.404201,"(19.0, 26.0, 22.4)","(7.0, 11.0, 10.253333333333334)","(2.4, 2.94, 2.88)","(31.0, 60.0, 45.88235294117647)","(5.5, 8.8, 8.022222222222222)","(7.5, 13.5, 12.39)","(18.0, 32.0, 28.130434782608695)","(4.0, 4.7, 4.425)"
07-12-2022 19:37:11.003902,"(19.0, 26.0, 22.08695652173913)","(7.0, 11.0, 10.253333333333334)","(2.4, 2.92, 2.824)","(31.0, 60.0, 45.88235294117647)","(5.5, 8.8, 8.3)","(7.5, 13.5, 12.39)","(18.0, 34.0, 31.22222222222222)","(4.0, 4.7, 4.425)"
07-12-2022 19:37:12.362146,"(19.0, 26.0, 22.4)","(7.0, 11.0, 10.253333333333334)","(2.4, 2.92, 2.833333333333333)","(31.0, 60.0, 45.88235294117647)","(5.5, 8.8, 8.133333333333333)","(7.5, 13.5, 12.39)","(18.0, 32.0, 31.22222222222222)","(3.6, 4.7, 4.425)"
07-12-2022 19:37:13.784937,"(19.0, 26.0, 22.4)","(7.0, 11.0, 10.253333333333334)","(2.4, 2.9, 2.8413333333333335)","(31.0, 60.0, 45.88235294117647)","(5.5, 8.8, 8.3)","(7.5, 13.5, 12.39)","(18.0, 32.0, 31.22222222222222)","(3.6, 4.7, 4.425)"
07-12-2022 19:37:15.423333,"(19.0, 26.0, 22.4)","(7.0, 11.0, 10.253333333333334)","(2.4, 2.9, 2.82)","(31.0, 60.0, 45.88235294117647)","(5.5, 8.8, 7.9818181818181815)","(7.5, 13.5, 12.39)","(18.0, 32.0, 31.22222222222222)","(3.6, 4.7, 4.425)"
07-12-2022 19:37:17.192615,"(19.0, 26.0, 22.4)","(7.0, 11.0, 10.253333333333334)","(2.4, 2.88, 2.8499999999999996)","(31.0, 60.0, 45.88235294117647)","(5.5, 8.8, 8.022222222222222)","(7.5, 13.5, 12.39)","(18.0, 32.0, 31.22222222222222)","(3.6, 4.7, 4.425)"
07-12-2022 19:37:18.803131,"(19.0, 26.0, 22.4)","(7.0, 11.0, 10.253333333333334)","(2.4, 2.94, 2.83)","(31.0, 60.0, 45.88235294117647)","(5.5, 8.8, 8.022222222222222)","(7.5, 13.5, 12.39)","(18.0, 32.0, 31.22222222222222)","(3.6, 4.7, 4.425)"
07-12-2022 19:37:20.485497,"(19.0, 26.0, 22.4)","(7.0, 11.0, 10.253333333333334)","(2.4, 2.94, 2.923636363636364)","(31.0, 60.0, 45.88235294117647)","(5.5, 8.8, 7.9818181818181815)","(7.5, 13.5, 12.39)","(18.0, 32.0, 31.22222222222222)","(3.6, 4.7, 4.425)"
07-12-2022 19:37:22.074280,"(19.0, 26.0, 22.4)","(7.0, 11.0, 10.253333333333334)","(2.4, 2.94, 2.92)","(31.0, 60.0, 45.88235294117647)","(5.5, 8.8, 7.9818181818181815)","(7.5, 13.5, 12.39)","(18.0, 32.0, 31.22222222222222)","(3.6, 4.7, 4.425)"
