,Ben Stars,Bold Smuggler,Ikigai Star,Mias Dream,Aleaco,Doom Diva,Bettalatethannever,Noise Works,Sweet Jina,Azure De Lago,Readyentime,Rose Alice,Cashway
10-01-2023 15:58:06.026695,"(14.0, 30.0, 29.0)","(5.5, 8.6, 8.17142857142857)","(14.0, 18.5, 17.071428571428573)","(3.5, 3.7, 3.6707865168539326)","(9.0, 13.5, 12.551282051282051)","(7.5, 14.5, 13.868421052631579)","(101.0, 190.0, 142.5)","(17.0, 32.0, 31.0)","(4.4, 4.9, 4.7615384615384615)","(91.0, 200.0, 147.5)","(8.0, 14.5, 13.73076923076923)","(101.0, 170.0, 132.5)","(101.0, 230.0, 175.0)"
10-01-2023 15:58:07.904903,"(14.0, 30.0, 29.0)","(5.5, 8.6, 8.17142857142857)","(14.0, 18.5, 17.071428571428573)","(3.5, 3.7, 3.6707865168539326)","(9.0, 13.5, 12.551282051282051)","(7.5, 14.5, 13.868421052631579)","(101.0, 190.0, 142.5)","(17.0, 32.0, 31.0)","(4.4, 4.9, 4.7615384615384615)","(91.0, 200.0, 147.5)","(8.0, 14.5, 13.73076923076923)","(101.0, 170.0, 134.28571428571428)","(101.0, 230.0, 175.0)"
10-01-2023 15:58:09.743159,"(14.0, 30.0, 29.0)","(5.5, 8.6, 8.3)","(14.0, 18.5, 17.071428571428573)","(3.5, 3.7, 3.5633333333333335)","(9.0, 13.5, 12.551282051282051)","(7.5, 14.5, 13.868421052631579)","(101.0, 190.0, 142.5)","(17.0, 32.0, 31.0)","(4.4, 4.9, 4.7615384615384615)","(91.0, 200.0, 147.5)","(8.0, 14.5, 13.73076923076923)","(101.0, 170.0, 132.5)","(101.0, 230.0, 175.0)"
10-01-2023 15:58:11.604345,"(14.0, 30.0, 29.0)","(5.5, 8.6, 8.3)","(14.0, 18.5, 17.071428571428573)","(3.5, 3.65, 3.5613636363636365)","(9.0, 13.5, 12.551282051282051)","(7.5, 14.5, 13.868421052631579)","(101.0, 190.0, 142.5)","(17.0, 32.0, 31.0)","(4.4, 4.9, 4.7615384615384615)","(91.0, 200.0, 147.5)","(8.0, 14.5, 13.73076923076923)","(101.0, 170.0, 132.5)","(101.0, 230.0, 175.0)"
10-01-2023 15:58:13.465737,"(14.0, 30.0, 29.0)","(5.5, 8.6, 8.2)","(14.0, 18.5, 17.666666666666668)","(3.5, 3.65, 3.559016393442623)","(9.0, 13.5, 12.551282051282051)","(7.5, 14.5, 13.868421052631579)","(101.0, 190.0, 142.5)","(17.0, 32.0, 31.0)","(4.4, 4.9, 4.7615384615384615)","(91.0, 200.0, 147.5)","(8.0, 14.5, 13.911764705882353)","(101.0, 170.0, 150.0)","(101.0, 230.0, 175.0)"
10-01-2023 15:58:15.394361,"(14.0, 30.0, 29.0)","(5.5, 8.8, 8.355555555555556)","(14.0, 18.5, 17.48148148148148)","(3.5, 3.65, 3.559016393442623)","(9.0, 13.5, 12.551282051282051)","(7.5, 14.5, 13.868421052631579)","(101.0, 190.0, 142.5)","(17.0, 32.0, 31.0)","(4.4, 4.9, 4.769565217391305)","(91.0, 200.0, 147.5)","(8.0, 14.5, 13.911764705882353)","(101.0, 160.0, 127.77777777777777)","(101.0, 230.0, 175.0)"
10-01-2023 15:58:17.234224,"(15.0, 30.0, 29.0)","(5.5, 8.8, 8.184615384615384)","(14.0, 18.0, 17.48148148148148)","(3.3, 3.65, 3.559016393442623)","(9.0, 13.5, 12.551282051282051)","(8.0, 14.5, 13.868421052631579)","(101.0, 190.0, 142.5)","(18.0, 32.0, 31.0)","(4.2, 4.9, 4.731168831168831)","(101.0, 200.0, 158.0)","(8.0, 14.5, 13.911764705882353)","(101.0, 150.0, 127.77777777777777)","(101.0, 230.0, 175.0)"
10-01-2023 15:58:19.085674,"(15.0, 30.0, 24.25)","(5.5, 8.8, 8.492307692307692)","(14.0, 18.0, 17.73913043478261)","(3.3, 3.65, 3.5388349514563107)","(9.0, 13.5, 12.833333333333334)","(8.0, 14.5, 13.868421052631579)","(101.0, 190.0, 142.5)","(18.0, 32.0, 26.0)","(4.2, 5.0, 4.731168831168831)","(101.0, 200.0, 140.0)","(8.0, 14.5, 13.911764705882353)","(101.0, 150.0, 142.0)","(101.0, 230.0, 175.0)"
10-01-2023 15:58:20.869548,"(15.0, 29.0, 27.4)","(5.5, 8.8, 8.492307692307692)","(14.0, 18.0, 17.73913043478261)","(3.3, 3.6, 3.5388349514563107)","(9.0, 14.0, 12.833333333333334)","(8.0, 14.5, 13.868421052631579)","(101.0, 190.0, 158.33333333333334)","(18.0, 32.0, 30.0)","(4.2, 5.0, 4.731168831168831)","(101.0, 200.0, 158.0)","(8.0, 14.5, 13.911764705882353)","(101.0, 150.0, 142.0)","(101.0, 230.0, 193.33333333333331)"
10-01-2023 15:58:22.734889,"(15.0, 29.0, 28.11111111111111)","(5.5, 8.8, 8.492307692307692)","(14.0, 18.0, 17.73913043478261)","(3.3, 3.6, 3.4898148148148147)","(9.0, 14.0, 12.833333333333334)","(8.0, 14.5, 13.868421052631579)","(101.0, 190.0, 158.33333333333334)","(18.0, 32.0, 26.0)","(4.2, 5.0, 4.845454545454546)","(101.0, 200.0, 158.0)","(8.0, 14.5, 13.911764705882353)","(101.0, 150.0, 142.0)","(101.0, 230.0, 193.33333333333331)"
10-01-2023 15:58:24.586989,"(15.0, 29.0, 28.384615384615387)","(5.5, 8.8, 8.492307692307692)","(14.0, 18.0, 17.73913043478261)","(3.3, 3.55, 3.4898148148148147)","(9.0, 14.0, 12.833333333333334)","(8.0, 14.5, 13.868421052631579)","(101.0, 190.0, 158.33333333333334)","(18.0, 32.0, 26.0)","(4.2, 4.9, 4.845454545454546)","(101.0, 200.0, 170.0)","(8.0, 14.5, 13.911764705882353)","(101.0, 150.0, 142.0)","(101.0, 230.0, 193.33333333333331)"
10-01-2023 15:58:26.482326,"(15.0, 29.0, 26.666666666666668)","(5.5, 8.8, 8.3)","(14.0, 18.0, 17.1)","(3.3, 3.55, 3.4898148148148147)","(9.0, 14.0, 12.833333333333334)","(8.0, 14.5, 13.868421052631579)","(101.0, 190.0, 158.33333333333334)","(18.0, 32.0, 26.0)","(4.2, 4.9, 4.845454545454546)","(101.0, 200.0, 170.0)","(8.0, 14.5, 13.428571428571429)","(101.0, 150.0, 135.0)","(101.0, 230.0, 193.33333333333331)"
10-01-2023 15:58:29.160919,"(15.0, 29.0, 27.0)","(5.5, 8.6, 8.3)","(14.0, 18.0, 17.1)","(3.3, 3.55, 3.4898148148148147)","(9.0, 14.0, 12.833333333333334)","(8.0, 14.5, 13.868421052631579)","(101.0, 190.0, 158.33333333333334)","(18.0, 32.0, 26.0)","(4.2, 4.9, 4.845454545454546)","(101.0, 200.0, 170.0)","(8.0, 14.5, 13.428571428571429)","(101.0, 160.0, 131.42857142857142)","(101.0, 230.0, 193.33333333333331)"
10-01-2023 15:58:31.056999,"(15.0, 29.0, 28.0)","(5.5, 8.6, 8.3)","(14.0, 18.0, 17.1)","(3.3, 3.55, 3.4898148148148147)","(9.0, 14.0, 12.833333333333334)","(8.0, 14.5, 13.868421052631579)","(101.0, 190.0, 158.33333333333334)","(18.0, 32.0, 26.0)","(4.2, 4.9, 4.845454545454546)","(101.0, 200.0, 170.0)","(8.0, 14.5, 13.428571428571429)","(101.0, 160.0, 131.42857142857142)","(101.0, 230.0, 193.33333333333331)"
10-01-2023 15:58:32.903986,"(16.0, 29.0, 27.375)","(6.0, 8.6, 8.3)","(14.0, 18.0, 16.833333333333332)","(3.2, 3.55, 3.4924778761061943)","(9.0, 14.0, 12.833333333333334)","(8.0, 14.5, 13.868421052631579)","(101.0, 190.0, 158.33333333333334)","(19.0, 32.0, 26.0)","(4.2, 4.9, 4.845454545454546)","(101.0, 200.0, 158.0)","(8.5, 14.5, 13.428571428571429)","(101.0, 160.0, 131.42857142857142)","(101.0, 230.0, 193.33333333333331)"
10-01-2023 15:58:34.759239,"(16.0, 30.0, 27.375)","(6.0, 8.6, 8.3)","(14.0, 18.0, 16.75)","(3.2, 3.55, 3.3489130434782606)","(9.0, 14.0, 12.833333333333334)","(8.0, 14.5, 13.868421052631579)","(101.0, 190.0, 158.33333333333334)","(19.0, 32.0, 26.0)","(4.2, 4.9, 4.845454545454546)","(101.0, 200.0, 158.0)","(8.5, 14.5, 13.428571428571429)","(101.0, 160.0, 131.42857142857142)","(101.0, 230.0, 193.33333333333331)"
10-01-2023 15:58:36.548109,"(16.0, 30.0, 27.375)","(6.0, 8.6, 8.696551724137931)","(14.0, 18.0, 16.875)","(3.2, 3.55, 3.2603305785123964)","(9.0, 14.0, 13.538461538461538)","(8.0, 14.5, 15.545454545454545)","(101.0, 190.0, 158.33333333333334)","(19.0, 32.0, 26.0)","(4.2, 4.9, 4.86)","(101.0, 200.0, 158.0)","(8.5, 14.5, 13.428571428571429)","(101.0, 160.0, 131.42857142857142)","(101.0, 230.0, 193.33333333333331)"
10-01-2023 15:58:38.425920,"(16.0, 30.0, 28.6875)","(6.0, 9.0, 8.725)","(14.0, 18.0, 16.875)","(3.2, 3.3, 3.2603305785123964)","(9.0, 14.0, 13.4)","(8.0, 18.0, 15.23076923076923)","(101.0, 190.0, 158.33333333333334)","(19.0, 32.0, 26.0)","(4.2, 4.9, 4.845454545454546)","(101.0, 200.0, 170.0)","(8.5, 14.5, 13.428571428571429)","(101.0, 160.0, 131.42857142857142)","(101.0, 230.0, 193.33333333333331)"
10-01-2023 15:58:40.299077,"(16.0, 30.0, 28.6875)","(6.0, 9.0, 8.733333333333333)","(14.0, 18.0, 16.75)","(3.2, 3.3, 3.3111111111111113)","(9.0, 14.0, 13.4)","(8.0, 18.0, 15.23076923076923)","(101.0, 190.0, 158.33333333333334)","(19.0, 32.0, 26.0)","(4.2, 4.9, 4.845454545454546)","(101.0, 200.0, 158.0)","(8.5, 14.5, 13.428571428571429)","(101.0, 160.0, 131.42857142857142)","(101.0, 230.0, 193.33333333333331)"
10-01-2023 15:58:42.174546,"(16.0, 30.0, 28.6875)","(6.0, 9.0, 8.733333333333333)","(14.0, 18.0, 17.333333333333332)","(3.2, 3.4, 3.3111111111111113)","(9.0, 14.0, 13.4)","(8.0, 18.0, 14.636363636363637)","(101.0, 190.0, 158.33333333333334)","(19.0, 32.0, 26.0)","(4.2, 4.9, 4.845454545454546)","(101.0, 200.0, 158.0)","(8.5, 14.5, 13.785714285714285)","(101.0, 160.0, 136.0)","(101.0, 230.0, 196.66666666666669)"
10-01-2023 15:58:44.549770,"(16.0, 30.0, 28.6875)","(6.0, 9.0, 8.733333333333333)","(14.0, 18.0, 17.0)","(3.2, 3.4, 3.3111111111111113)","(9.0, 14.0, 13.4)","(8.0, 17.5, 15.75)","(101.0, 190.0, 142.5)","(19.0, 32.0, 26.0)","(4.2, 4.9, 4.845454545454546)","(101.0, 200.0, 120.0)","(8.5, 14.5, 13.785714285714285)","(101.0, 160.0, 136.0)","(101.0, 230.0, 196.66666666666669)"
10-01-2023 15:58:46.439105,"(16.0, 30.0, 28.6875)","(6.0, 9.0, 8.733333333333333)","(14.0, 17.5, 17.0)","(3.2, 3.4, 3.3111111111111113)","(9.0, 14.0, 13.4)","(8.0, 17.0, 15.75)","(101.0, 190.0, 150.0)","(19.0, 32.0, 26.0)","(4.2, 4.9, 4.845454545454546)","(101.0, 200.0, 152.0)","(8.5, 14.5, 13.785714285714285)","(101.0, 160.0, 136.0)","(101.0, 230.0, 196.66666666666669)"
10-01-2023 15:58:48.383818,"(16.0, 30.0, 28.6875)","(6.0, 9.0, 8.633333333333333)","(14.0, 17.5, 17.0)","(3.2, 3.4, 3.3111111111111113)","(9.0, 14.0, 13.4)","(8.0, 17.0, 15.75)","(101.0, 190.0, 140.0)","(19.0, 32.0, 26.0)","(4.2, 4.9, 4.845454545454546)","(101.0, 200.0, 152.0)","(8.5, 14.5, 13.785714285714285)","(101.0, 160.0, 136.0)","(101.0, 230.0, 196.66666666666669)"
10-01-2023 15:58:50.264228,"(16.0, 30.0, 36.15384615384615)","(6.0, 9.0, 8.633333333333333)","(14.0, 17.5, 17.0)","(3.2, 3.4, 3.2857142857142856)","(9.0, 14.0, 13.4)","(8.0, 17.0, 15.75)","(101.0, 190.0, 136.66666666666666)","(19.0, 32.0, 26.0)","(4.2, 4.9, 4.845454545454546)","(101.0, 200.0, 155.0)","(8.5, 14.5, 13.785714285714285)","(101.0, 160.0, 136.0)","(101.0, 230.0, 196.66666666666669)"
10-01-2023 15:58:52.223897,"(16.0, 42.0, 28.666666666666668)","(6.0, 9.0, 8.633333333333333)","(14.0, 17.5, 16.785714285714285)","(3.2, 3.4, 3.2857142857142856)","(9.0, 14.0, 13.4)","(8.0, 17.0, 15.75)","(101.0, 190.0, 136.66666666666666)","(19.0, 32.0, 26.0)","(4.2, 4.9, 4.845454545454546)","(101.0, 200.0, 155.0)","(8.5, 14.5, 13.785714285714285)","(101.0, 160.0, 136.0)","(101.0, 230.0, 196.66666666666669)"
10-01-2023 15:58:54.029220,"(16.0, 40.0, 28.0)","(6.0, 9.0, 8.633333333333333)","(14.0, 17.5, 16.785714285714285)","(3.2, 3.4, 3.2857142857142856)","(9.0, 14.0, 13.4)","(8.0, 17.0, 15.75)","(101.0, 190.0, 136.66666666666666)","(19.0, 32.0, 26.0)","(4.2, 4.9, 4.688888888888889)","(101.0, 200.0, 155.0)","(8.5, 14.5, 13.785714285714285)","(101.0, 160.0, 136.0)","(101.0, 230.0, 196.66666666666669)"
10-01-2023 15:58:55.852050,"(16.0, 38.0, 33.38461538461539)","(6.0, 9.0, 8.633333333333333)","(14.0, 17.5, 16.785714285714285)","(3.2, 3.4, 3.2857142857142856)","(9.0, 14.0, 13.4)","(8.0, 17.0, 15.75)","(101.0, 190.0, 136.66666666666666)","(19.0, 32.0, 30.0)","(4.2, 4.7, 4.688888888888889)","(101.0, 200.0, 155.0)","(8.5, 14.5, 13.785714285714285)","(101.0, 160.0, 136.0)","(101.0, 230.0, 196.66666666666669)"
10-01-2023 15:58:57.675822,"(16.0, 38.0, 33.38461538461539)","(6.0, 9.0, 8.633333333333333)","(14.0, 17.5, 16.785714285714285)","(3.2, 3.4, 3.2857142857142856)","(9.0, 14.0, 13.4)","(8.0, 17.0, 15.75)","(101.0, 190.0, 136.66666666666666)","(19.0, 32.0, 26.0)","(4.2, 4.7, 4.688888888888889)","(101.0, 200.0, 155.0)","(8.5, 14.5, 13.785714285714285)","(101.0, 160.0, 136.0)","(101.0, 230.0, 196.66666666666669)"
10-01-2023 15:58:59.669147,"(16.0, 38.0, 28.0)","(6.0, 9.0, 8.633333333333333)","(14.0, 17.5, 16.785714285714285)","(3.2, 3.4, 3.25)","(9.0, 14.0, 13.4)","(8.0, 17.0, 15.75)","(101.0, 190.0, 136.66666666666666)","(19.0, 32.0, 26.0)","(4.2, 4.7, 4.688888888888889)","(101.0, 200.0, 155.0)","(8.5, 14.5, 13.785714285714285)","(101.0, 160.0, 136.0)","(101.0, 230.0, 196.66666666666669)"
10-01-2023 15:59:01.513082,"(16.0, 38.0, 28.0)","(6.0, 9.0, 8.633333333333333)","(14.0, 17.5, 16.785714285714285)","(3.2, 3.4, 3.25)","(9.0, 14.0, 13.4)","(8.0, 17.0, 15.75)","(101.0, 190.0, 136.66666666666666)","(19.0, 32.0, 26.0)","(4.2, 4.7, 4.688888888888889)","(101.0, 200.0, 155.0)","(8.5, 14.5, 13.785714285714285)","(101.0, 160.0, 136.0)","(101.0, 230.0, 196.66666666666669)"
10-01-2023 15:59:03.378110,"(16.0, 38.0, 28.0)","(6.0, 9.0, 8.633333333333333)","(14.0, 17.5, 16.785714285714285)","(3.2, 3.4, 3.25)","(9.0, 14.0, 13.4)","(8.0, 17.0, 15.75)","(101.0, 190.0, 136.66666666666666)","(19.0, 32.0, 26.0)","(4.2, 4.7, 4.688888888888889)","(101.0, 200.0, 155.0)","(8.5, 14.5, 13.785714285714285)","(101.0, 160.0, 152.0)","(101.0, 230.0, 196.66666666666669)"
10-01-2023 15:59:05.180620,"(16.0, 36.0, 34.916666666666664)","(6.0, 9.0, 8.633333333333333)","(14.0, 17.5, 17.304347826086957)","(3.2, 3.4, 3.2444444444444445)","(9.0, 14.0, 13.4)","(8.0, 17.0, 15.75)","(101.0, 190.0, 136.66666666666666)","(19.0, 32.0, 26.0)","(4.2, 4.7, 4.688888888888889)","(101.0, 200.0, 155.0)","(8.5, 14.5, 13.428571428571429)","(101.0, 180.0, 150.0)","(101.0, 230.0, 196.66666666666669)"
10-01-2023 15:59:07.145943,"(16.0, 36.0, 34.916666666666664)","(6.0, 9.0, 8.83076923076923)","(14.0, 17.5, 17.153846153846153)","(3.2, 3.4, 3.1597087378640776)","(9.0, 14.0, 12.551282051282051)","(8.0, 17.0, 16.0)","(101.0, 190.0, 136.66666666666666)","(19.0, 32.0, 31.142857142857142)","(4.2, 4.7, 4.875675675675676)","(101.0, 200.0, 155.0)","(8.5, 14.5, 13.428571428571429)","(101.0, 180.0, 145.0)","(101.0, 230.0, 196.66666666666669)"
10-01-2023 15:59:09.669857,"(16.0, 36.0, 34.2)","(6.0, 9.2, 8.83076923076923)","(14.0, 17.5, 17.153846153846153)","(3.2, 3.35, 3.159090909090909)","(9.0, 13.5, 12.551282051282051)","(8.0, 17.0, 16.0)","(101.0, 190.0, 136.66666666666666)","(19.0, 32.0, 31.142857142857142)","(4.2, 4.9, 4.875675675675676)","(101.0, 200.0, 155.0)","(8.5, 14.5, 13.428571428571429)","(101.0, 170.0, 145.0)","(101.0, 230.0, 196.66666666666669)"
10-01-2023 15:59:12.277803,"(16.0, 36.0, 34.2)","(6.0, 9.2, 8.899999999999999)","(14.0, 17.5, 17.304347826086957)","(3.2, 3.35, 3.0617021276595744)","(9.0, 13.5, 12.551282051282051)","(8.0, 17.0, 16.0)","(101.0, 190.0, 136.66666666666666)","(19.0, 32.0, 31.142857142857142)","(4.2, 4.9, 4.885714285714286)","(101.0, 200.0, 155.0)","(8.5, 14.5, 14.0)","(101.0, 170.0, 145.0)","(101.0, 230.0, 196.66666666666669)"
10-01-2023 15:59:14.590551,"(16.0, 36.0, 34.2)","(6.0, 9.2, 9.0)","(14.0, 17.5, 17.304347826086957)","(3.2, 3.1, 3.058139534883721)","(9.0, 13.5, 12.551282051282051)","(8.0, 17.0, 15.4375)","(101.0, 190.0, 136.66666666666666)","(19.0, 32.0, 31.142857142857142)","(4.2, 5.0, 4.809550561797753)","(101.0, 200.0, 155.0)","(8.5, 14.5, 14.2)","(101.0, 170.0, 145.0)","(101.0, 230.0, 196.66666666666669)"
10-01-2023 15:59:16.744873,"(16.0, 36.0, 34.2)","(6.0, 9.2, 8.971428571428572)","(14.0, 17.5, 17.304347826086957)","(3.2, 3.1, 3.058139534883721)","(9.0, 13.5, 12.551282051282051)","(8.0, 17.0, 15.4375)","(101.0, 190.0, 136.66666666666666)","(19.0, 32.0, 31.142857142857142)","(4.2, 5.0, 4.804046242774566)","(101.0, 200.0, 155.0)","(8.5, 14.5, 14.2)","(101.0, 170.0, 145.0)","(101.0, 230.0, 196.66666666666669)"
10-01-2023 15:59:18.768573,"(16.0, 36.0, 33.368421052631575)","(6.0, 9.2, 9.0)","(14.0, 17.5, 17.304347826086957)","(3.2, 3.1, 3.058139534883721)","(9.0, 13.5, 12.551282051282051)","(8.0, 17.0, 15.4375)","(101.0, 190.0, 136.66666666666666)","(19.0, 32.0, 31.142857142857142)","(4.2, 5.0, 4.807142857142857)","(101.0, 200.0, 155.0)","(8.5, 14.5, 14.333333333333334)","(101.0, 170.0, 145.0)","(101.0, 230.0, 196.66666666666669)"
10-01-2023 15:59:20.906547,"(16.0, 38.0, 33.368421052631575)","(6.0, 9.2, 8.971428571428572)","(14.0, 17.5, 17.326923076923077)","(3.2, 3.1, 3.058139534883721)","(9.0, 13.5, 12.551282051282051)","(8.0, 17.0, 15.125)","(101.0, 190.0, 136.66666666666666)","(19.0, 32.0, 31.142857142857142)","(4.2, 5.0, 4.863414634146341)","(101.0, 200.0, 155.0)","(8.5, 14.5, 14.333333333333334)","(101.0, 170.0, 145.0)","(101.0, 230.0, 196.66666666666669)"
10-01-2023 15:59:22.841115,"(16.0, 38.0, 30.666666666666668)","(6.0, 9.2, 9.022222222222222)","(14.0, 17.5, 17.189655172413794)","(3.2, 3.1, 3.06)","(9.0, 13.5, 12.551282051282051)","(8.0, 17.0, 15.125)","(101.0, 190.0, 136.66666666666666)","(19.0, 32.0, 30.333333333333332)","(4.2, 5.0, 6.0)","(101.0, 200.0, 155.0)","(8.5, 14.5, 14.333333333333334)","(101.0, 170.0, 145.0)","(101.0, 230.0, 217.5)"
10-01-2023 15:59:25.367704,"(16.0, 38.0, 30.666666666666668)","(6.0, 9.2, 9.2)","(14.0, 17.5, 17.189655172413794)","(3.2, 3.1, 3.06)","(9.0, 13.5, 12.551282051282051)","(8.0, 17.0, 15.045454545454545)","(101.0, 190.0, 136.66666666666666)","(19.0, 32.0, 30.0)","(4.2, 6.2, 5.714285714285714)","(101.0, 200.0, 155.0)","(8.5, 14.5, 14.285714285714285)","(101.0, 170.0, 145.0)","(101.0, 230.0, 217.5)"
10-01-2023 15:59:27.812250,"(16.0, 38.0, 30.666666666666668)","(6.0, 9.6, 9.147826086956522)","(14.0, 17.5, 17.189655172413794)","(3.2, 3.1, 3.0523809523809526)","(9.0, 13.5, 12.551282051282051)","(8.0, 16.5, 15.25)","(101.0, 190.0, 136.66666666666666)","(19.0, 32.0, 28.875)","(4.2, 6.0, 5.542857142857143)","(101.0, 200.0, 155.0)","(8.5, 14.5, 14.285714285714285)","(101.0, 170.0, 145.0)","(101.0, 230.0, 185.0)"
10-01-2023 15:59:30.080568,"(16.0, 38.0, 30.666666666666668)","(6.0, 9.6, 9.147826086956522)","(14.0, 17.5, 17.189655172413794)","(3.2, 3.1, 3.0523809523809526)","(9.0, 13.5, 12.551282051282051)","(8.0, 16.5, 15.25)","(101.0, 190.0, 140.0)","(19.0, 32.0, 28.8)","(4.2, 6.0, 5.6909090909090905)","(101.0, 200.0, 133.33333333333334)","(8.5, 14.5, 14.2)","(101.0, 170.0, 146.0)","(101.0, 230.0, 185.0)"
10-01-2023 15:59:32.084385,"(16.0, 38.0, 30.666666666666668)","(6.0, 9.6, 9.147826086956522)","(15.0, 17.5, 17.184210526315788)","(3.2, 3.1, 3.0523809523809526)","(10.0, 13.5, 12.551282051282051)","(8.5, 16.5, 14.833333333333334)","(101.0, 190.0, 170.0)","(20.0, 30.0, 28.125)","(4.2, 5.8, 5.585714285714285)","(101.0, 200.0, 173.33333333333334)","(8.5, 14.5, 14.2)","(101.0, 170.0, 136.66666666666666)","(101.0, 230.0, 195.0)"
10-01-2023 15:59:34.305711,"(16.0, 38.0, 30.666666666666668)","(6.0, 9.6, 9.147826086956522)","(15.0, 17.5, 17.184210526315788)","(3.2, 3.1, 3.045945945945946)","(10.0, 13.5, 12.551282051282051)","(8.5, 16.5, 14.833333333333334)","(101.0, 190.0, 170.0)","(20.0, 30.0, 28.823529411764707)","(4.2, 5.8, 5.585714285714285)","(101.0, 200.0, 173.33333333333334)","(8.5, 14.5, 14.2)","(101.0, 170.0, 136.66666666666666)","(101.0, 230.0, 195.0)"
10-01-2023 15:59:36.392585,"(16.0, 38.0, 30.666666666666668)","(6.0, 9.6, 9.06875)","(15.0, 17.5, 17.184210526315788)","(3.2, 3.1, 3.045945945945946)","(10.0, 13.5, 12.551282051282051)","(8.5, 16.5, 14.833333333333334)","(101.0, 190.0, 170.0)","(20.0, 30.0, 28.823529411764707)","(4.2, 5.7, 5.655555555555556)","(101.0, 200.0, 173.33333333333334)","(8.5, 14.5, 14.2)","(101.0, 170.0, 136.66666666666666)","(101.0, 230.0, 195.0)"
10-01-2023 15:59:38.551102,"(16.0, 38.0, 30.6)","(6.0, 9.6, 9.013793103448275)","(15.0, 17.5, 17.184210526315788)","(3.2, 3.1, 3.045945945945946)","(10.0, 13.5, 12.551282051282051)","(8.5, 16.5, 14.833333333333334)","(101.0, 190.0, 170.0)","(20.0, 30.0, 28.823529411764707)","(4.2, 5.7, 5.438461538461539)","(101.0, 200.0, 173.33333333333334)","(8.5, 14.5, 14.2)","(101.0, 170.0, 136.66666666666666)","(101.0, 230.0, 195.0)"
10-01-2023 15:59:40.406672,"(17.0, 36.0, 29.8)","(6.0, 9.6, 8.952380952380953)","(15.0, 17.5, 17.189655172413794)","(3.1, 3.1, 3.045945945945946)","(10.0, 13.5, 12.551282051282051)","(8.5, 16.5, 14.833333333333334)","(101.0, 190.0, 158.33333333333334)","(21.0, 30.0, 28.823529411764707)","(4.2, 5.7, 5.42)","(101.0, 200.0, 126.66666666666666)","(9.0, 14.5, 14.2)","(101.0, 170.0, 136.66666666666666)","(101.0, 230.0, 195.0)"
10-01-2023 15:59:42.309638,"(17.0, 34.0, 29.8)","(6.0, 9.6, 8.952380952380953)","(15.0, 17.5, 17.189655172413794)","(3.1, 3.1, 3.045945945945946)","(10.0, 13.5, 12.551282051282051)","(8.5, 16.5, 14.11111111111111)","(101.0, 190.0, 158.33333333333334)","(21.0, 30.0, 29.047619047619047)","(4.2, 5.7, 5.438461538461539)","(101.0, 200.0, 126.66666666666666)","(9.0, 14.5, 14.2)","(101.0, 170.0, 136.66666666666666)","(101.0, 230.0, 195.0)"
10-01-2023 15:59:44.224593,"(17.0, 34.0, 29.8)","(6.0, 9.6, 8.977777777777778)","(15.0, 17.5, 17.189655172413794)","(3.1, 3.1, 3.045945945945946)","(10.0, 13.5, 12.551282051282051)","(8.5, 15.0, 15.1)","(101.0, 190.0, 158.33333333333334)","(21.0, 30.0, 29.047619047619047)","(4.2, 5.7, 5.438461538461539)","(101.0, 200.0, 126.66666666666666)","(9.0, 14.5, 14.2)","(101.0, 170.0, 136.66666666666666)","(101.0, 230.0, 195.0)"
10-01-2023 15:59:46.254861,"(17.0, 34.0, 29.8)","(6.0, 9.6, 8.84)","(15.0, 17.5, 17.184210526315788)","(3.1, 3.1, 3.045945945945946)","(10.0, 13.5, 12.551282051282051)","(8.5, 16.5, 13.75)","(101.0, 190.0, 170.0)","(21.0, 30.0, 29.047619047619047)","(4.2, 5.7, 5.42)","(101.0, 200.0, 173.33333333333334)","(9.0, 14.5, 14.2)","(101.0, 170.0, 136.66666666666666)","(101.0, 230.0, 195.0)"
10-01-2023 15:59:48.273895,"(17.0, 34.0, 29.2)","(6.0, 9.0, 8.977777777777778)","(15.0, 17.5, 17.184210526315788)","(3.1, 3.1, 3.045945945945946)","(10.0, 13.5, 12.9)","(8.5, 16.5, 13.75)","(101.0, 190.0, 170.0)","(21.0, 30.0, 27.666666666666668)","(4.2, 5.7, 5.438461538461539)","(101.0, 200.0, 173.33333333333334)","(9.0, 14.5, 14.2)","(101.0, 170.0, 136.66666666666666)","(101.0, 230.0, 195.0)"
10-01-2023 15:59:50.268898,"(17.0, 34.0, 29.2)","(6.0, 9.6, 8.977777777777778)","(15.0, 17.5, 17.184210526315788)","(3.1, 3.1, 3.045945945945946)","(10.0, 13.5, 12.9)","(8.5, 16.5, 13.75)","(101.0, 190.0, 170.0)","(21.0, 30.0, 27.666666666666668)","(4.2, 5.7, 5.438461538461539)","(101.0, 200.0, 173.33333333333334)","(9.0, 14.5, 14.2)","(101.0, 170.0, 136.66666666666666)","(101.0, 230.0, 195.0)"
