,Bandit Butch,Turbulence,Star Present,Start Packing,Nangar Molly,Apollos Fire,Rocking Jewel
09-01-2023 18:15:55.973734,"(2.4, 3.4, 2.7466666666666666)","(21.0, 210.0, 79.28571428571428)","(10.0, 19.0, 16.1875)","(3.5, 6.0, 3.752173913043478)","(3.6, 5.2, 3.84375)","(6.5, 16.5, 13.466666666666667)","(31.0, 230.0, 107.5)"
09-01-2023 18:15:57.063671,"(2.4, 3.4, 2.7466666666666666)","(21.0, 210.0, 79.28571428571428)","(10.0, 19.0, 16.1875)","(3.5, 6.0, 3.752173913043478)","(3.6, 5.2, 3.84375)","(6.5, 16.5, 13.466666666666667)","(31.0, 230.0, 107.5)"
09-01-2023 18:15:58.180989,"(2.4, 3.4, 2.7466666666666666)","(21.0, 210.0, 79.28571428571428)","(10.0, 19.0, 16.1875)","(3.5, 6.0, 3.752173913043478)","(3.6, 5.2, 3.84375)","(6.5, 16.5, 13.466666666666667)","(31.0, 230.0, 107.5)"
09-01-2023 18:15:59.267109,"(2.4, 3.4, 2.7466666666666666)","(21.0, 210.0, 79.28571428571428)","(10.0, 19.0, 16.1875)","(3.5, 6.0, 3.752173913043478)","(3.6, 5.2, 3.84375)","(6.5, 16.5, 13.466666666666667)","(31.0, 230.0, 107.5)"
09-01-2023 18:16:00.335670,"(2.4, 3.4, 2.6844444444444444)","(21.0, 210.0, 79.28571428571428)","(10.0, 19.0, 16.1875)","(3.5, 6.0, 3.752173913043478)","(3.6, 5.2, 3.84375)","(6.5, 16.5, 13.466666666666667)","(31.0, 230.0, 107.5)"
09-01-2023 18:16:01.383420,"(2.4, 3.4, 2.6844444444444444)","(21.0, 210.0, 79.28571428571428)","(10.0, 19.0, 16.1875)","(3.5, 6.0, 3.752173913043478)","(3.6, 5.2, 3.84375)","(6.5, 16.5, 13.466666666666667)","(31.0, 230.0, 112.4)"
09-01-2023 18:16:02.428766,"(2.4, 3.4, 2.6844444444444444)","(21.0, 210.0, 79.28571428571428)","(10.0, 19.0, 16.1875)","(3.5, 6.0, 3.752173913043478)","(3.6, 5.2, 3.84375)","(6.5, 16.5, 13.466666666666667)","(31.0, 230.0, 112.4)"
09-01-2023 18:16:03.483123,"(2.4, 3.4, 2.6844444444444444)","(21.0, 210.0, 79.28571428571428)","(10.0, 19.0, 15.210526315789473)","(3.5, 6.0, 3.752173913043478)","(3.6, 5.2, 3.84375)","(6.5, 16.5, 11.986666666666666)","(31.0, 230.0, 112.4)"
09-01-2023 18:16:04.543356,"(2.4, 3.4, 2.6844444444444444)","(21.0, 210.0, 79.28571428571428)","(10.0, 19.0, 15.210526315789473)","(3.5, 6.0, 3.752173913043478)","(3.6, 5.2, 3.84375)","(6.5, 17.0, 11.986666666666666)","(31.0, 230.0, 112.4)"
09-01-2023 18:16:05.576288,"(2.4, 3.4, 2.6844444444444444)","(21.0, 210.0, 79.28571428571428)","(10.0, 19.0, 15.210526315789473)","(3.5, 6.0, 3.752173913043478)","(3.6, 5.2, 3.84375)","(6.5, 17.0, 11.986666666666666)","(31.0, 230.0, 95.6923076923077)"
09-01-2023 18:16:06.593006,"(2.4, 3.4, 2.6844444444444444)","(21.0, 210.0, 108.88888888888889)","(10.0, 19.0, 15.210526315789473)","(3.5, 6.0, 3.752173913043478)","(3.6, 5.2, 3.84375)","(6.5, 17.0, 11.986666666666666)","(31.0, 230.0, 95.6923076923077)"
09-01-2023 18:16:07.562193,"(2.4, 3.4, 2.6844444444444444)","(21.0, 210.0, 108.88888888888889)","(10.0, 19.0, 15.210526315789473)","(3.5, 6.0, 3.752173913043478)","(3.6, 5.2, 3.84375)","(6.5, 17.0, 11.986666666666666)","(31.0, 230.0, 95.6923076923077)"
09-01-2023 18:16:08.561768,"(2.4, 3.4, 2.6844444444444444)","(21.0, 210.0, 108.88888888888889)","(10.0, 19.0, 15.210526315789473)","(3.5, 6.0, 3.752173913043478)","(3.6, 5.2, 3.84375)","(6.5, 17.0, 11.986666666666666)","(31.0, 230.0, 95.6923076923077)"
09-01-2023 18:16:09.604849,"(2.4, 3.4, 2.6844444444444444)","(21.0, 210.0, 108.88888888888889)","(10.0, 19.0, 15.210526315789473)","(3.5, 6.0, 3.752173913043478)","(3.6, 5.2, 3.84375)","(6.5, 17.0, 11.986666666666666)","(31.0, 230.0, 95.6923076923077)"
09-01-2023 18:16:10.681818,"(2.4, 3.4, 2.6844444444444444)","(21.0, 210.0, 108.88888888888889)","(10.0, 19.0, 15.210526315789473)","(3.5, 6.0, 3.752173913043478)","(3.6, 5.2, 3.84375)","(6.5, 17.0, 11.986666666666666)","(31.0, 230.0, 95.6923076923077)"
09-01-2023 18:16:11.772047,"(2.4, 3.4, 2.6844444444444444)","(21.0, 210.0, 108.88888888888889)","(10.0, 19.0, 15.210526315789473)","(3.5, 6.0, 3.752173913043478)","(3.6, 5.2, 3.84375)","(6.5, 17.0, 11.986666666666666)","(31.0, 230.0, 95.6923076923077)"
09-01-2023 18:16:12.814760,"(2.4, 3.4, 2.6844444444444444)","(21.0, 210.0, 84.0)","(10.0, 19.0, 15.210526315789473)","(3.5, 6.0, 3.752173913043478)","(3.6, 5.2, 3.84375)","(6.5, 17.0, 11.986666666666666)","(31.0, 230.0, 95.6923076923077)"
09-01-2023 18:16:13.862579,"(2.4, 3.4, 2.6844444444444444)","(21.0, 210.0, 84.0)","(10.0, 19.0, 15.210526315789473)","(3.5, 6.0, 3.752173913043478)","(3.6, 5.2, 3.84375)","(6.5, 17.0, 11.986666666666666)","(31.0, 230.0, 95.6923076923077)"
09-01-2023 18:16:14.927070,"(2.4, 3.4, 2.6844444444444444)","(21.0, 210.0, 84.0)","(10.0, 19.0, 15.210526315789473)","(3.5, 6.0, 3.752173913043478)","(3.6, 5.2, 3.84375)","(6.5, 17.0, 11.986666666666666)","(31.0, 230.0, 95.6923076923077)"
09-01-2023 18:16:15.967955,"(2.4, 3.4, 2.6844444444444444)","(21.0, 210.0, 84.0)","(10.0, 19.0, 15.210526315789473)","(3.5, 6.0, 3.752173913043478)","(3.6, 5.2, 3.84375)","(6.5, 17.0, 11.986666666666666)","(31.0, 230.0, 95.6923076923077)"
09-01-2023 18:16:17.029041,"(2.4, 3.4, 2.6844444444444444)","(21.0, 210.0, 84.0)","(10.0, 19.0, 15.210526315789473)","(3.5, 6.0, 3.752173913043478)","(3.6, 5.2, 3.84375)","(6.5, 17.0, 11.986666666666666)","(31.0, 230.0, 95.6923076923077)"
09-01-2023 18:16:18.054764,"(2.4, 3.4, 2.6844444444444444)","(21.0, 210.0, 84.0)","(10.0, 19.0, 15.210526315789473)","(3.5, 6.0, 3.752173913043478)","(3.6, 5.2, 3.84375)","(6.5, 17.0, 11.986666666666666)","(31.0, 230.0, 95.6923076923077)"
09-01-2023 18:16:19.116632,"(2.4, 3.4, 2.6844444444444444)","(21.0, 210.0, 84.0)","(10.0, 19.0, 15.210526315789473)","(3.5, 6.0, 3.752173913043478)","(3.6, 5.2, 3.84375)","(6.5, 17.0, 11.986666666666666)","(31.0, 230.0, 95.6923076923077)"
09-01-2023 18:16:20.156334,"(2.4, 3.4, 2.6844444444444444)","(21.0, 210.0, 84.0)","(10.0, 19.0, 15.210526315789473)","(3.5, 6.0, 3.752173913043478)","(3.6, 5.2, 3.84375)","(6.5, 17.0, 11.986666666666666)","(31.0, 230.0, 95.6923076923077)"
09-01-2023 18:16:21.184401,"(2.4, 3.4, 2.6844444444444444)","(21.0, 210.0, 88.66666666666666)","(10.0, 19.0, 15.210526315789473)","(3.5, 6.0, 3.752173913043478)","(3.6, 5.2, 3.84375)","(6.5, 17.0, 11.986666666666666)","(31.0, 230.0, 95.6923076923077)"
09-01-2023 18:16:22.167651,"(2.4, 3.4, 2.6844444444444444)","(21.0, 210.0, 88.66666666666666)","(10.0, 19.0, 15.210526315789473)","(3.5, 6.0, 3.752173913043478)","(3.6, 5.2, 3.84375)","(6.5, 17.0, 11.986666666666666)","(31.0, 230.0, 95.6923076923077)"
09-01-2023 18:16:23.254975,"(2.4, 3.4, 2.6844444444444444)","(21.0, 210.0, 88.66666666666666)","(10.0, 19.0, 15.210526315789473)","(3.5, 6.0, 3.752173913043478)","(3.6, 5.2, 3.84375)","(6.5, 17.0, 8.11111111111111)","(31.0, 230.0, 95.6923076923077)"
09-01-2023 18:16:24.380382,"(2.4, 3.4, 2.6844444444444444)","(21.0, 210.0, 88.66666666666666)","(10.0, 19.0, 15.210526315789473)","(3.5, 6.0, 3.752173913043478)","(3.6, 5.2, 3.84375)","(6.5, 17.0, 10.846153846153847)","(31.0, 230.0, 95.6923076923077)"
09-01-2023 18:16:25.436019,"(2.4, 3.4, 2.6844444444444444)","(21.0, 210.0, 88.66666666666666)","(10.0, 19.0, 15.210526315789473)","(3.5, 6.0, 3.752173913043478)","(3.6, 5.2, 3.84375)","(6.5, 17.0, 10.846153846153847)","(31.0, 230.0, 95.6923076923077)"
09-01-2023 18:16:26.522487,"(2.4, 3.4, 2.6844444444444444)","(21.0, 210.0, 88.66666666666666)","(10.0, 19.0, 15.210526315789473)","(3.5, 6.0, 3.752173913043478)","(3.6, 5.2, 3.84375)","(6.5, 17.0, 10.846153846153847)","(31.0, 230.0, 95.6923076923077)"
09-01-2023 18:16:27.521534,"(2.4, 3.4, 2.6844444444444444)","(21.0, 210.0, 88.66666666666666)","(10.0, 19.0, 15.210526315789473)","(3.5, 6.0, 3.752173913043478)","(3.6, 5.2, 3.84375)","(6.5, 17.0, 10.846153846153847)","(31.0, 230.0, 95.6923076923077)"
09-01-2023 18:16:28.533439,"(2.4, 3.4, 2.6844444444444444)","(21.0, 210.0, 88.66666666666666)","(10.0, 19.0, 15.210526315789473)","(3.5, 6.0, 3.752173913043478)","(3.6, 5.2, 3.84375)","(6.5, 17.0, 10.846153846153847)","(31.0, 230.0, 95.6923076923077)"
09-01-2023 18:16:29.560924,"(2.4, 3.4, 2.6844444444444444)","(21.0, 210.0, 88.66666666666666)","(10.0, 19.0, 15.210526315789473)","(3.5, 6.0, 3.752173913043478)","(3.6, 5.2, 3.84375)","(6.5, 17.0, 10.846153846153847)","(31.0, 230.0, 95.6923076923077)"
09-01-2023 18:16:30.558888,"(2.4, 3.4, 2.6844444444444444)","(21.0, 210.0, 88.66666666666666)","(10.0, 19.0, 15.210526315789473)","(3.5, 6.0, 3.752173913043478)","(3.6, 5.2, 3.84375)","(6.5, 17.0, 10.846153846153847)","(31.0, 230.0, 95.6923076923077)"
09-01-2023 18:16:31.591978,"(2.4, 3.4, 2.6844444444444444)","(21.0, 210.0, 88.66666666666666)","(10.0, 19.0, 15.210526315789473)","(3.5, 6.0, 3.752173913043478)","(3.6, 5.2, 3.84375)","(6.5, 17.0, 10.846153846153847)","(31.0, 230.0, 95.6923076923077)"
09-01-2023 18:16:32.641432,"(2.4, 3.4, 2.6844444444444444)","(21.0, 210.0, 88.66666666666666)","(10.0, 19.0, 15.210526315789473)","(3.5, 6.0, 3.752173913043478)","(3.6, 5.2, 3.84375)","(6.5, 17.0, 10.846153846153847)","(31.0, 230.0, 95.6923076923077)"
09-01-2023 18:16:33.759274,"(2.4, 3.4, 2.6844444444444444)","(21.0, 210.0, 88.66666666666666)","(10.0, 19.0, 15.210526315789473)","(3.5, 6.0, 3.752173913043478)","(3.6, 5.2, 3.84375)","(6.5, 17.0, 13.785714285714286)","(31.0, 230.0, 95.6923076923077)"
09-01-2023 18:16:34.811457,"(2.4, 3.4, 2.6844444444444444)","(21.0, 210.0, 65.2)","(10.0, 19.0, 15.210526315789473)","(3.5, 6.0, 3.752173913043478)","(3.6, 5.2, 3.84375)","(6.5, 16.5, 13.785714285714286)","(31.0, 230.0, 95.6923076923077)"
09-01-2023 18:16:35.876522,"(2.4, 3.4, 2.6844444444444444)","(21.0, 210.0, 65.2)","(10.0, 19.0, 15.210526315789473)","(3.5, 6.0, 3.752173913043478)","(3.6, 5.2, 3.84375)","(6.5, 16.5, 13.785714285714286)","(31.0, 230.0, 95.6923076923077)"
09-01-2023 18:16:36.992147,"(2.4, 3.4, 2.6844444444444444)","(21.0, 210.0, 65.2)","(10.0, 19.0, 15.210526315789473)","(3.5, 6.0, 3.752173913043478)","(3.6, 5.2, 3.84375)","(6.5, 16.5, 13.785714285714286)","(31.0, 230.0, 95.6923076923077)"
09-01-2023 18:16:38.061925,"(2.4, 3.4, 2.6844444444444444)","(21.0, 210.0, 65.2)","(10.0, 19.0, 15.210526315789473)","(3.5, 6.0, 3.752173913043478)","(3.6, 5.2, 3.84375)","(6.5, 16.5, 13.785714285714286)","(31.0, 230.0, 95.6923076923077)"
09-01-2023 18:16:39.135101,"(2.4, 3.4, 2.6844444444444444)","(21.0, 210.0, 65.2)","(10.0, 19.0, 15.210526315789473)","(3.5, 6.0, 3.752173913043478)","(3.6, 5.2, 3.84375)","(6.5, 16.5, 13.785714285714286)","(31.0, 230.0, 95.6923076923077)"
09-01-2023 18:16:40.235092,"(2.4, 3.4, 2.6844444444444444)","(21.0, 210.0, 65.2)","(10.0, 19.0, 15.210526315789473)","(3.5, 6.0, 3.752173913043478)","(3.6, 5.2, 3.84375)","(6.5, 16.5, 13.785714285714286)","(31.0, 230.0, 95.6923076923077)"
09-01-2023 18:16:41.500849,"(2.4, 3.4, 2.6844444444444444)","(21.0, 210.0, 65.2)","(10.0, 19.0, 15.210526315789473)","(3.5, 6.0, 3.752173913043478)","(3.6, 5.2, 3.84375)","(6.5, 16.5, 13.785714285714286)","(31.0, 230.0, 95.6923076923077)"
09-01-2023 18:16:42.707468,"(2.4, 3.4, 2.6844444444444444)","(21.0, 210.0, 65.2)","(10.0, 19.0, 15.210526315789473)","(3.5, 6.0, 3.752173913043478)","(3.6, 5.2, 3.84375)","(6.5, 16.5, 13.785714285714286)","(31.0, 230.0, 95.6923076923077)"
09-01-2023 18:16:43.833818,"(2.4, 3.4, 2.6844444444444444)","(21.0, 210.0, 65.2)","(10.0, 19.0, 15.210526315789473)","(3.5, 6.0, 3.752173913043478)","(3.6, 5.2, 3.84375)","(6.5, 16.5, 13.785714285714286)","(31.0, 230.0, 95.6923076923077)"
09-01-2023 18:16:44.871527,"(2.4, 3.4, 2.6844444444444444)","(21.0, 210.0, 65.2)","(10.0, 19.0, 15.210526315789473)","(3.5, 6.0, 3.752173913043478)","(3.6, 5.2, 3.84375)","(6.5, 16.5, 13.785714285714286)","(31.0, 230.0, 95.6923076923077)"
09-01-2023 18:16:45.922207,"(2.4, 3.4, 2.6844444444444444)","(21.0, 210.0, 65.2)","(10.0, 19.0, 15.210526315789473)","(3.5, 6.0, 3.752173913043478)","(3.6, 5.2, 3.84375)","(6.5, 16.5, 13.785714285714286)","(31.0, 230.0, 95.6923076923077)"
09-01-2023 18:16:46.935911,"(2.4, 3.4, 2.6844444444444444)","(21.0, 210.0, 114.0)","(10.0, 19.0, 15.210526315789473)","(3.5, 6.0, 3.752173913043478)","(3.6, 5.2, 3.84375)","(6.5, 16.5, 13.785714285714286)","(31.0, 230.0, 95.6923076923077)"
09-01-2023 18:16:47.996710,"(2.4, 3.4, 2.6844444444444444)","(21.0, 210.0, 90.0)","(10.0, 19.0, 15.210526315789473)","(3.5, 6.0, 3.752173913043478)","(3.6, 5.2, 3.84375)","(6.5, 16.5, 13.785714285714286)","(31.0, 230.0, 95.6923076923077)"
09-01-2023 18:16:49.055657,"(2.4, 3.4, 2.6844444444444444)","(21.0, 210.0, 90.0)","(10.0, 19.0, 15.210526315789473)","(3.5, 6.0, 3.752173913043478)","(3.6, 5.2, 3.84375)","(6.5, 16.5, 13.785714285714286)","(31.0, 230.0, 95.6923076923077)"
09-01-2023 18:16:50.134365,"(2.4, 3.4, 2.6844444444444444)","(21.0, 210.0, 90.0)","(10.0, 19.0, 15.210526315789473)","(3.5, 6.0, 3.752173913043478)","(3.6, 5.2, 3.84375)","(6.5, 16.5, 13.785714285714286)","(31.0, 230.0, 95.6923076923077)"
09-01-2023 18:16:51.193974,"(2.4, 3.4, 2.6844444444444444)","(21.0, 210.0, 90.0)","(10.0, 19.0, 15.210526315789473)","(3.5, 6.0, 3.752173913043478)","(3.6, 5.2, 3.84375)","(6.5, 16.5, 13.785714285714286)","(31.0, 230.0, 95.6923076923077)"
09-01-2023 18:16:52.331759,"(2.4, 3.4, 2.6844444444444444)","(21.0, 210.0, 90.0)","(10.0, 19.0, 15.210526315789473)","(3.5, 6.0, 3.752173913043478)","(3.6, 5.2, 3.84375)","(6.5, 16.5, 13.785714285714286)","(31.0, 230.0, 95.6923076923077)"
09-01-2023 18:16:53.464062,"(2.4, 3.4, 2.6844444444444444)","(21.0, 210.0, 90.0)","(10.0, 19.0, 15.210526315789473)","(3.5, 6.0, 3.752173913043478)","(3.6, 5.2, 3.84375)","(6.5, 16.5, 14.433333333333334)","(31.0, 230.0, 95.6923076923077)"
09-01-2023 18:16:54.579763,"(2.4, 3.4, 2.6844444444444444)","(21.0, 210.0, 90.0)","(10.0, 19.0, 15.210526315789473)","(3.5, 6.0, 3.752173913043478)","(3.6, 5.2, 3.84375)","(6.5, 16.5, 14.433333333333334)","(31.0, 230.0, 95.6923076923077)"
09-01-2023 18:16:55.729032,"(2.4, 3.4, 2.6844444444444444)","(21.0, 210.0, 90.0)","(10.0, 19.0, 15.210526315789473)","(3.5, 6.0, 3.752173913043478)","(3.6, 5.2, 3.84375)","(6.5, 16.5, 13.466666666666667)","(31.0, 230.0, 95.6923076923077)"
09-01-2023 18:16:56.804973,"(2.4, 3.4, 2.6844444444444444)","(21.0, 210.0, 90.0)","(10.0, 19.0, 15.210526315789473)","(3.5, 6.0, 3.752173913043478)","(3.6, 5.2, 3.84375)","(6.5, 16.5, 13.466666666666667)","(31.0, 230.0, 95.6923076923077)"
09-01-2023 18:16:57.871611,"(2.4, 3.4, 2.6844444444444444)","(21.0, 210.0, 90.0)","(10.0, 19.0, 15.210526315789473)","(3.5, 6.0, 3.752173913043478)","(3.6, 5.2, 3.84375)","(6.5, 16.5, 13.466666666666667)","(31.0, 230.0, 95.6923076923077)"
09-01-2023 18:16:58.867659,"(2.4, 3.4, 2.6844444444444444)","(21.0, 210.0, 90.0)","(10.0, 19.0, 15.210526315789473)","(3.5, 6.0, 3.752173913043478)","(3.6, 5.2, 3.84375)","(6.5, 16.5, 13.466666666666667)","(31.0, 230.0, 95.6923076923077)"
09-01-2023 18:16:59.847018,"(2.4, 3.4, 2.6844444444444444)","(21.0, 210.0, 90.0)","(10.0, 19.0, 15.210526315789473)","(3.5, 6.0, 3.752173913043478)","(3.6, 5.2, 3.84375)","(6.5, 16.5, 13.466666666666667)","(31.0, 230.0, 95.6923076923077)"
09-01-2023 18:17:00.836945,"(2.4, 3.4, 2.6844444444444444)","(21.0, 210.0, 90.0)","(10.0, 19.0, 15.210526315789473)","(3.5, 6.0, 3.752173913043478)","(3.6, 5.2, 3.84375)","(6.5, 16.5, 13.466666666666667)","(31.0, 230.0, 95.6923076923077)"
09-01-2023 18:17:01.829993,"(2.4, 3.4, 2.6844444444444444)","(21.0, 210.0, 90.0)","(10.0, 19.0, 15.210526315789473)","(3.5, 6.0, 3.752173913043478)","(3.6, 5.2, 3.84375)","(6.5, 16.5, 13.466666666666667)","(31.0, 230.0, 95.6923076923077)"
09-01-2023 18:17:02.908026,"(2.4, 3.4, 2.6844444444444444)","(21.0, 210.0, 90.0)","(10.0, 19.0, 15.210526315789473)","(3.5, 6.0, 3.752173913043478)","(3.6, 5.2, 3.84375)","(6.5, 16.5, 13.466666666666667)","(31.0, 230.0, 95.6923076923077)"
09-01-2023 18:17:03.960202,"(2.4, 3.4, 2.6844444444444444)","(21.0, 210.0, 90.0)","(10.0, 19.0, 15.210526315789473)","(3.5, 6.0, 3.752173913043478)","(3.6, 5.2, 3.84375)","(6.5, 16.5, 13.466666666666667)","(31.0, 230.0, 95.6923076923077)"
09-01-2023 18:17:04.995699,"(2.4, 3.4, 2.6844444444444444)","(21.0, 210.0, 90.0)","(10.0, 19.0, 15.210526315789473)","(3.5, 6.0, 3.752173913043478)","(3.6, 5.2, 3.84375)","(6.5, 16.5, 13.466666666666667)","(31.0, 230.0, 95.6923076923077)"
09-01-2023 18:17:06.048193,"(2.4, 3.4, 2.6844444444444444)","(21.0, 210.0, 90.0)","(10.0, 19.0, 15.210526315789473)","(3.5, 6.0, 3.752173913043478)","(3.6, 5.2, 3.84375)","(6.5, 16.5, 13.466666666666667)","(31.0, 230.0, 95.6923076923077)"
09-01-2023 18:17:07.039733,"(2.4, 3.4, 2.6844444444444444)","(21.0, 210.0, 90.0)","(10.0, 19.0, 15.210526315789473)","(3.5, 6.0, 3.752173913043478)","(3.6, 5.2, 3.84375)","(6.5, 16.5, 13.466666666666667)","(31.0, 230.0, 95.6923076923077)"
09-01-2023 18:17:08.041127,"(2.4, 3.4, 2.6844444444444444)","(21.0, 210.0, 90.0)","(10.0, 19.0, 15.210526315789473)","(3.5, 6.0, 3.752173913043478)","(3.6, 5.2, 3.84375)","(6.5, 16.5, 13.466666666666667)","(31.0, 230.0, 95.6923076923077)"
09-01-2023 18:17:09.000146,"(2.4, 3.4, 2.6844444444444444)","(21.0, 210.0, 90.0)","(10.0, 19.0, 15.210526315789473)","(3.5, 6.0, 3.752173913043478)","(3.6, 5.2, 3.84375)","(6.5, 16.5, 13.466666666666667)","(31.0, 230.0, 95.6923076923077)"
09-01-2023 18:17:10.000963,"(2.4, 3.4, 2.6844444444444444)","(21.0, 210.0, 90.0)","(10.0, 19.0, 15.210526315789473)","(3.5, 6.0, 3.752173913043478)","(3.6, 5.2, 3.84375)","(6.5, 16.5, 13.466666666666667)","(31.0, 230.0, 95.6923076923077)"
09-01-2023 18:17:11.000799,"(2.4, 3.4, 2.6844444444444444)","(21.0, 210.0, 90.0)","(10.0, 19.0, 15.210526315789473)","(3.5, 6.0, 3.752173913043478)","(3.6, 5.2, 3.84375)","(6.5, 16.5, 13.466666666666667)","(31.0, 230.0, 95.6923076923077)"
09-01-2023 18:17:12.081516,"(2.4, 3.4, 2.6844444444444444)","(21.0, 210.0, 90.0)","(10.0, 19.0, 15.210526315789473)","(3.5, 6.0, 3.752173913043478)","(3.6, 5.2, 3.84375)","(6.5, 16.5, 13.466666666666667)","(31.0, 230.0, 95.6923076923077)"
09-01-2023 18:17:13.097313,"(2.4, 3.4, 2.6844444444444444)","(21.0, 210.0, 90.0)","(10.0, 19.0, 15.210526315789473)","(3.5, 6.0, 3.747826086956522)","(3.6, 5.2, 3.84375)","(6.5, 16.5, 13.466666666666667)","(31.0, 230.0, 95.6923076923077)"
09-01-2023 18:17:14.170599,"(2.4, 3.35, 2.7355555555555555)","(21.0, 210.0, 100.46153846153845)","(10.0, 19.0, 15.210526315789473)","(3.5, 5.9, 3.747826086956522)","(3.6, 5.2, 3.84375)","(6.5, 16.5, 13.466666666666667)","(31.0, 230.0, 95.6923076923077)"
09-01-2023 18:17:15.205142,"(2.4, 3.35, 2.7355555555555555)","(21.0, 210.0, 100.46153846153845)","(10.0, 19.0, 15.210526315789473)","(3.5, 5.9, 3.747826086956522)","(3.6, 5.2, 3.84375)","(6.5, 16.5, 13.466666666666667)","(31.0, 230.0, 95.6923076923077)"
09-01-2023 18:17:16.264629,"(2.4, 3.35, 2.7355555555555555)","(21.0, 210.0, 100.46153846153845)","(10.0, 19.0, 15.210526315789473)","(3.5, 5.9, 3.747826086956522)","(3.6, 5.2, 3.84375)","(6.5, 16.5, 13.466666666666667)","(31.0, 230.0, 95.6923076923077)"
09-01-2023 18:17:17.347585,"(2.4, 3.35, 2.7355555555555555)","(21.0, 210.0, 100.46153846153845)","(10.0, 19.0, 15.210526315789473)","(3.5, 5.9, 3.747826086956522)","(3.6, 5.2, 3.84375)","(6.5, 16.5, 13.466666666666667)","(31.0, 230.0, 95.6923076923077)"
09-01-2023 18:17:18.414766,"(2.4, 3.35, 2.7355555555555555)","(21.0, 210.0, 100.46153846153845)","(10.0, 19.0, 15.210526315789473)","(3.5, 5.9, 3.747826086956522)","(3.6, 5.2, 3.84375)","(6.5, 16.5, 13.466666666666667)","(31.0, 230.0, 95.6923076923077)"
09-01-2023 18:17:19.487695,"(2.4, 3.35, 2.7355555555555555)","(21.0, 210.0, 100.46153846153845)","(10.0, 19.0, 15.210526315789473)","(3.5, 5.9, 3.747826086956522)","(3.6, 5.2, 3.84375)","(6.5, 16.5, 13.466666666666667)","(31.0, 230.0, 95.6923076923077)"
09-01-2023 18:17:20.541489,"(2.4, 3.35, 2.7355555555555555)","(21.0, 210.0, 100.46153846153845)","(10.0, 19.0, 15.210526315789473)","(3.5, 5.9, 3.747826086956522)","(3.6, 5.2, 3.84375)","(6.5, 16.5, 13.466666666666667)","(31.0, 230.0, 95.6923076923077)"
09-01-2023 18:17:21.539637,"(2.4, 3.35, 2.7355555555555555)","(21.0, 210.0, 100.46153846153845)","(10.0, 19.0, 15.210526315789473)","(3.5, 5.9, 3.747826086956522)","(3.6, 5.2, 3.84375)","(6.5, 16.5, 13.466666666666667)","(31.0, 230.0, 95.6923076923077)"
09-01-2023 18:17:22.549915,"(2.4, 3.35, 2.7355555555555555)","(21.0, 210.0, 100.46153846153845)","(10.0, 19.0, 15.210526315789473)","(3.5, 5.9, 3.747826086956522)","(3.6, 5.2, 3.84375)","(6.5, 16.5, 13.466666666666667)","(31.0, 230.0, 95.6923076923077)"
09-01-2023 18:17:23.555561,"(2.4, 3.35, 2.7355555555555555)","(21.0, 210.0, 100.46153846153845)","(10.0, 19.0, 15.210526315789473)","(3.5, 5.9, 3.747826086956522)","(3.6, 5.2, 3.84375)","(6.5, 16.5, 14.522222222222222)","(31.0, 230.0, 95.6923076923077)"
09-01-2023 18:17:24.541509,"(2.4, 3.4, 2.7466666666666666)","(21.0, 210.0, 100.46153846153845)","(10.0, 19.0, 15.210526315789473)","(3.5, 5.9, 3.747826086956522)","(3.6, 5.2, 3.84375)","(6.5, 16.5, 14.522222222222222)","(31.0, 230.0, 95.6923076923077)"
09-01-2023 18:17:25.603699,"(2.4, 3.4, 2.7466666666666666)","(21.0, 210.0, 100.46153846153845)","(10.0, 19.0, 15.210526315789473)","(3.5, 5.9, 3.747826086956522)","(3.6, 5.2, 3.84375)","(6.5, 16.5, 14.522222222222222)","(31.0, 230.0, 95.6923076923077)"
09-01-2023 18:17:26.651339,"(2.4, 3.4, 2.7466666666666666)","(21.0, 210.0, 100.46153846153845)","(10.0, 19.0, 15.210526315789473)","(3.5, 5.9, 3.747826086956522)","(3.6, 5.2, 3.84375)","(6.5, 16.5, 14.522222222222222)","(31.0, 230.0, 95.6923076923077)"
09-01-2023 18:17:27.700332,"(2.4, 3.4, 2.6844444444444444)","(21.0, 210.0, 100.46153846153845)","(10.0, 19.0, 15.210526315789473)","(3.5, 5.9, 3.747826086956522)","(3.6, 5.2, 3.84375)","(6.5, 16.5, 14.522222222222222)","(31.0, 230.0, 95.6923076923077)"
09-01-2023 18:17:28.768260,"(2.4, 3.4, 2.6844444444444444)","(21.0, 210.0, 100.46153846153845)","(10.0, 19.0, 15.210526315789473)","(3.5, 5.9, 3.747826086956522)","(3.6, 5.2, 3.84375)","(6.5, 16.5, 14.522222222222222)","(31.0, 230.0, 95.6923076923077)"
09-01-2023 18:17:29.839174,"(2.4, 3.4, 2.6844444444444444)","(21.0, 210.0, 100.46153846153845)","(10.0, 19.0, 15.210526315789473)","(3.5, 5.9, 3.747826086956522)","(3.6, 5.2, 3.84375)","(6.5, 16.5, 14.522222222222222)","(31.0, 230.0, 95.6923076923077)"
