,Mask Up,Magnetism,Sir Maximus,Beauleica,Rojean,Sun Samurai,Millennial Girl,Edgy Era
08-01-2023 14:40:22.504958,"(3.3, 4.7, 4.6873015873015875)","(13.0, 19.5, 17.9)","(3.9, 4.2, 4.151351351351352)","(3.8, 4.4, 4.383870967741935)","(13.0, 22.0, 19.576923076923077)","(26.0, 44.0, 33.46666666666667)","(6.0, 7.0, 6.763076923076923)","(21.0, 29.0, 28.36842105263158)"
08-01-2023 14:40:23.567585,"(3.3, 4.7, 4.687878787878788)","(13.0, 19.5, 18.045454545454547)","(3.9, 4.1, 4.090825688073394)","(3.8, 4.5, 4.407692307692308)","(13.0, 22.0, 20.03125)","(26.0, 34.0, 36.0)","(6.0, 6.8, 6.7696)","(21.0, 29.0, 28.36842105263158)"
08-01-2023 14:40:24.654112,"(3.3, 4.7, 4.675)","(13.0, 19.5, 19.071428571428573)","(3.9, 4.2, 4.175)","(3.8, 4.5, 4.407692307692308)","(13.0, 22.0, 20.03125)","(26.0, 38.0, 36.54545454545455)","(6.0, 6.8, 6.748529411764705)","(21.0, 29.0, 27.166666666666668)"
08-01-2023 14:40:25.720906,"(3.3, 4.7, 4.675)","(13.0, 19.5, 19.108695652173914)","(3.9, 4.2, 4.158064516129032)","(3.8, 4.5, 4.420930232558139)","(13.0, 22.0, 20.03125)","(26.0, 38.0, 36.54545454545455)","(6.0, 6.8, 6.742148760330578)","(21.0, 28.0, 27.375)"
08-01-2023 14:40:26.818851,"(3.3, 4.8, 4.672727272727273)","(13.0, 19.5, 19.108695652173914)","(3.9, 4.2, 4.158064516129032)","(3.8, 4.5, 4.45)","(13.0, 22.0, 20.03125)","(26.0, 38.0, 36.54545454545455)","(6.0, 6.8, 6.7396551724137925)","(21.0, 28.0, 27.375)"
08-01-2023 14:40:27.930081,"(3.3, 4.8, 4.672727272727273)","(12.0, 19.5, 19.108695652173914)","(3.9, 4.2, 4.158064516129032)","(3.8, 4.5, 4.45)","(13.0, 22.0, 20.03125)","(26.0, 38.0, 36.54545454545455)","(6.0, 6.8, 6.7396551724137925)","(21.0, 28.0, 27.375)"
08-01-2023 14:40:28.974350,"(3.3, 4.8, 4.672727272727273)","(12.0, 19.5, 19.108695652173914)","(3.9, 4.2, 4.158064516129032)","(3.8, 4.5, 4.45)","(13.0, 22.0, 20.03125)","(26.0, 38.0, 36.54545454545455)","(6.0, 6.8, 6.8019417475728154)","(21.0, 28.0, 27.0625)"
08-01-2023 14:40:29.946243,"(3.3, 4.7, 4.680487804878049)","(12.0, 19.5, 19.108695652173914)","(3.9, 4.2, 4.158064516129032)","(3.8, 4.5, 4.45)","(13.0, 22.0, 20.03125)","(26.0, 38.0, 36.54545454545455)","(6.0, 7.0, 6.8019417475728154)","(21.0, 28.0, 27.0625)"
08-01-2023 14:40:30.931107,"(3.3, 4.7, 4.665217391304348)","(12.0, 19.5, 19.108695652173914)","(3.9, 4.2, 4.169767441860465)","(3.8, 4.5, 4.45)","(13.0, 22.0, 20.03125)","(26.0, 38.0, 36.285714285714285)","(6.0, 7.0, 6.790588235294117)","(21.0, 28.0, 26.736842105263158)"
08-01-2023 14:40:31.932506,"(3.3, 4.7, 4.665217391304348)","(12.0, 19.5, 19.108695652173914)","(3.9, 4.2, 4.169767441860465)","(3.8, 4.5, 4.451219512195122)","(13.0, 22.0, 20.03125)","(26.0, 38.0, 36.285714285714285)","(6.0, 6.8, 6.790588235294117)","(21.0, 28.0, 26.736842105263158)"
08-01-2023 14:40:32.984352,"(3.3, 4.7, 4.615151515151515)","(12.0, 19.5, 19.108695652173914)","(3.9, 4.2, 4.169767441860465)","(3.8, 4.5, 4.46)","(13.0, 22.0, 20.03125)","(26.0, 38.0, 36.285714285714285)","(6.0, 6.8, 6.790588235294117)","(21.0, 28.0, 26.736842105263158)"
08-01-2023 14:40:34.070005,"(3.3, 4.7, 4.615151515151515)","(12.0, 19.5, 19.108695652173914)","(3.9, 4.2, 4.166666666666666)","(3.8, 4.5, 4.435849056603773)","(13.0, 22.0, 20.03125)","(26.0, 38.0, 36.666666666666664)","(6.0, 6.8, 6.790588235294117)","(21.0, 28.0, 26.736842105263158)"
08-01-2023 14:40:35.134417,"(3.3, 4.7, 4.615151515151515)","(12.0, 17.0, 16.695652173913043)","(3.9, 4.3, 4.237962962962963)","(3.8, 4.5, 4.422857142857143)","(13.0, 22.0, 20.03125)","(26.0, 38.0, 36.666666666666664)","(6.0, 6.8, 6.790588235294117)","(21.0, 28.0, 26.736842105263158)"
08-01-2023 14:40:36.184402,"(3.3, 4.6, 4.579166666666667)","(12.0, 18.5, 18.0)","(3.9, 4.3, 4.237962962962963)","(3.8, 4.5, 4.422857142857143)","(13.0, 22.0, 20.03125)","(26.0, 38.0, 36.666666666666664)","(6.0, 6.8, 6.790588235294117)","(21.0, 28.0, 26.736842105263158)"
08-01-2023 14:40:37.248106,"(3.3, 4.6, 4.579166666666667)","(12.0, 19.0, 18.3)","(3.9, 4.3, 4.237962962962963)","(3.8, 4.5, 4.422857142857143)","(13.0, 22.0, 20.03125)","(26.0, 38.0, 36.666666666666664)","(6.0, 6.8, 6.790588235294117)","(21.0, 27.0, 26.90909090909091)"
08-01-2023 14:40:38.258313,"(3.3, 4.6, 4.579166666666667)","(12.0, 19.0, 18.545454545454547)","(3.9, 4.3, 4.237962962962963)","(3.8, 4.5, 4.422857142857143)","(13.0, 22.0, 20.03125)","(26.0, 38.0, 36.666666666666664)","(6.0, 6.8, 6.735714285714286)","(21.0, 27.0, 26.90909090909091)"
08-01-2023 14:40:39.259141,"(3.3, 4.6, 4.579166666666667)","(12.0, 19.0, 18.545454545454547)","(3.9, 4.3, 4.253472222222222)","(3.8, 4.5, 4.445762711864407)","(13.0, 22.0, 20.03125)","(26.0, 38.0, 36.666666666666664)","(6.0, 6.8, 6.735714285714286)","(21.0, 27.0, 26.90909090909091)"
08-01-2023 14:40:40.360462,"(3.3, 4.6, 4.579166666666667)","(13.0, 19.0, 18.545454545454547)","(3.9, 4.3, 4.259146341463414)","(3.8, 4.5, 4.445762711864407)","(13.0, 22.0, 20.03125)","(26.0, 38.0, 36.666666666666664)","(6.0, 6.8, 6.729411764705882)","(21.0, 27.0, 26.90909090909091)"
08-01-2023 14:40:41.441990,"(3.3, 4.6, 4.579166666666667)","(13.0, 19.0, 18.545454545454547)","(3.9, 4.3, 4.259146341463414)","(3.8, 4.5, 4.443859649122807)","(13.0, 22.0, 20.03125)","(26.0, 38.0, 36.666666666666664)","(6.0, 6.8, 6.7495327102803735)","(21.0, 27.0, 26.90909090909091)"
08-01-2023 14:40:42.547400,"(3.3, 4.6, 4.579166666666667)","(13.0, 19.0, 18.545454545454547)","(3.9, 4.3, 4.259146341463414)","(3.8, 4.5, 4.452238805970149)","(13.0, 22.0, 20.03125)","(26.0, 38.0, 36.666666666666664)","(6.0, 6.8, 6.7495327102803735)","(21.0, 27.0, 26.90909090909091)"
08-01-2023 14:40:43.686852,"(3.4, 4.7, 4.605555555555556)","(13.0, 19.0, 19.0)","(3.9, 4.2, 4.186614173228347)","(3.8, 4.5, 4.452238805970149)","(13.0, 22.0, 20.03125)","(26.0, 38.0, 36.666666666666664)","(6.0, 6.8, 6.768047337278106)","(21.0, 27.0, 26.90909090909091)"
08-01-2023 14:40:44.776488,"(3.4, 4.7, 4.605555555555556)","(13.0, 19.5, 19.0)","(3.9, 4.2, 4.186614173228347)","(3.8, 4.5, 4.452941176470588)","(13.0, 22.0, 20.03125)","(26.0, 38.0, 36.666666666666664)","(6.0, 6.8, 6.768047337278106)","(21.0, 27.0, 26.88235294117647)"
08-01-2023 14:40:45.850218,"(3.4, 4.7, 4.592682926829268)","(13.0, 19.5, 19.023809523809526)","(3.9, 4.2, 4.186614173228347)","(3.8, 4.5, 4.452941176470588)","(13.0, 22.0, 20.03125)","(26.0, 38.0, 36.666666666666664)","(6.0, 6.8, 6.768047337278106)","(21.0, 27.0, 26.821428571428573)"
08-01-2023 14:40:46.922875,"(3.4, 4.7, 4.592682926829268)","(13.0, 19.5, 19.023809523809526)","(3.9, 4.2, 4.186614173228347)","(3.8, 4.5, 4.452941176470588)","(13.0, 22.0, 20.03125)","(26.0, 38.0, 36.666666666666664)","(6.0, 6.8, 6.768047337278106)","(21.0, 28.0, 26.821428571428573)"
08-01-2023 14:40:47.932635,"(3.4, 4.7, 4.592682926829268)","(13.0, 19.5, 19.023809523809526)","(3.9, 4.2, 4.186614173228347)","(3.8, 4.5, 4.452941176470588)","(13.0, 22.0, 20.03125)","(26.0, 38.0, 36.90909090909091)","(6.0, 6.8, 6.822222222222222)","(21.0, 28.0, 27.0)"
08-01-2023 14:40:48.948897,"(3.4, 4.5, 4.451515151515151)","(13.0, 20.0, 19.066666666666666)","(3.9, 4.2, 4.185271317829457)","(3.8, 4.5, 4.436)","(13.0, 22.0, 20.333333333333332)","(26.0, 38.0, 36.90909090909091)","(6.0, 7.0, 6.865)","(21.0, 28.0, 27.0)"
08-01-2023 14:40:50.029534,"(3.4, 4.5, 4.484615384615385)","(13.0, 20.0, 18.822580645161292)","(3.9, 4.2, 4.182089552238806)","(3.8, 4.5, 4.452941176470588)","(13.0, 22.0, 19.846153846153847)","(26.0, 38.0, 36.95652173913044)","(6.0, 7.0, 6.861068702290076)","(21.0, 28.0, 27.0)"
08-01-2023 14:40:51.092193,"(3.4, 4.5, 4.484615384615385)","(13.0, 20.0, 18.822580645161292)","(3.9, 4.2, 4.182089552238806)","(3.8, 4.5, 4.452941176470588)","(13.0, 22.0, 19.2)","(26.0, 38.0, 36.95652173913044)","(6.0, 7.0, 6.861068702290076)","(21.0, 28.0, 27.0)"
08-01-2023 14:40:52.169357,"(3.4, 4.5, 4.488235294117647)","(13.0, 20.0, 18.822580645161292)","(3.9, 4.2, 4.182089552238806)","(3.8, 4.5, 4.452941176470588)","(13.0, 22.0, 19.2)","(26.0, 38.0, 36.95652173913044)","(6.0, 7.0, 6.937931034482759)","(21.0, 28.0, 27.0)"
08-01-2023 14:40:53.248313,"(3.5, 4.5, 4.488235294117647)","(13.0, 20.0, 18.822580645161292)","(3.9, 4.2, 4.182089552238806)","(3.8, 4.5, 4.452941176470588)","(13.0, 22.0, 19.454545454545453)","(26.0, 38.0, 36.95652173913044)","(6.0, 7.0, 6.890217391304348)","(21.0, 28.0, 27.0)"
08-01-2023 14:40:54.297312,"(3.5, 4.5, 4.488235294117647)","(13.0, 20.0, 19.29268292682927)","(3.9, 4.2, 4.182089552238806)","(3.8, 4.5, 4.452941176470588)","(13.0, 22.0, 19.454545454545453)","(26.0, 38.0, 36.95652173913044)","(6.0, 7.0, 6.896855345911949)","(21.0, 28.0, 26.742857142857144)"
08-01-2023 14:40:55.327897,"(3.5, 4.5, 4.488235294117647)","(13.0, 20.0, 19.560606060606062)","(3.9, 4.2, 4.195652173913044)","(3.8, 4.5, 4.452941176470588)","(13.0, 22.0, 19.571428571428573)","(26.0, 38.0, 36.95652173913044)","(6.0, 7.0, 6.867924528301887)","(21.0, 28.0, 27.818181818181817)"
08-01-2023 14:40:56.316371,"(3.5, 4.5, 4.488235294117647)","(13.0, 20.0, 19.546875)","(3.9, 4.2, 4.195652173913044)","(3.8, 4.4, 4.391071428571429)","(13.0, 21.0, 19.571428571428573)","(26.0, 38.0, 36.95652173913044)","(6.0, 7.0, 6.867924528301887)","(21.0, 30.0, 26.5)"
08-01-2023 14:40:57.354881,"(3.5, 4.5, 4.488235294117647)","(13.0, 20.0, 19.541666666666668)","(3.9, 4.3, 4.218918918918918)","(3.8, 4.4, 4.391071428571429)","(13.0, 21.0, 19.181818181818183)","(26.0, 38.0, 36.95652173913044)","(6.0, 7.0, 6.867924528301887)","(21.0, 28.0, 26.263157894736842)"
08-01-2023 14:40:58.389384,"(3.5, 4.5, 4.488235294117647)","(13.0, 20.0, 19.083333333333332)","(3.9, 4.3, 4.225)","(3.8, 4.4, 4.391666666666667)","(13.0, 21.0, 19.181818181818183)","(26.0, 38.0, 36.95652173913044)","(6.0, 7.0, 6.867924528301887)","(21.0, 28.0, 26.09090909090909)"
08-01-2023 14:40:59.448349,"(3.5, 4.5, 4.488235294117647)","(13.0, 20.0, 19.35)","(3.9, 4.3, 4.24059405940594)","(3.8, 4.4, 4.391666666666667)","(13.0, 21.0, 19.181818181818183)","(26.0, 38.0, 36.95652173913044)","(6.0, 7.0, 6.867924528301887)","(21.0, 28.0, 26.25)"
08-01-2023 14:41:00.504610,"(3.5, 4.5, 4.464912280701754)","(13.0, 20.0, 19.75)","(3.9, 4.3, 4.250793650793651)","(3.8, 4.4, 4.391666666666667)","(13.0, 21.0, 19.181818181818183)","(26.0, 38.0, 36.95652173913044)","(6.0, 7.0, 6.867924528301887)","(21.0, 28.0, 26.25)"
08-01-2023 14:41:01.592190,"(3.5, 4.5, 4.444444444444445)","(13.0, 19.5, 19.32608695652174)","(3.9, 4.3, 4.250793650793651)","(3.8, 4.4, 4.391666666666667)","(13.0, 21.0, 19.181818181818183)","(26.0, 38.0, 37.142857142857146)","(6.0, 7.0, 6.873873873873873)","(21.0, 28.0, 26.0)"
08-01-2023 14:41:02.583569,"(3.5, 4.5, 4.436231884057971)","(13.0, 19.5, 19.234375)","(3.9, 4.3, 4.2327272727272724)","(3.8, 4.5, 4.454929577464789)","(13.0, 21.0, 19.88888888888889)","(26.0, 38.0, 37.03448275862069)","(6.0, 7.0, 6.885245901639344)","(21.0, 28.0, 26.53846153846154)"
08-01-2023 14:41:03.570905,"(3.5, 4.5, 4.436231884057971)","(13.0, 19.5, 19.375)","(3.9, 4.3, 4.231578947368421)","(3.8, 4.5, 4.454929577464789)","(13.0, 21.0, 19.88888888888889)","(26.0, 38.0, 37.03448275862069)","(6.0, 7.0, 6.956666666666667)","(21.0, 29.0, 26.52173913043478)"
08-01-2023 14:41:04.547158,"(3.5, 4.5, 4.432307692307692)","(13.0, 19.5, 19.375)","(3.9, 4.3, 4.231578947368421)","(3.8, 4.5, 4.454929577464789)","(13.0, 21.0, 19.88888888888889)","(26.0, 38.0, 37.03448275862069)","(6.0, 7.0, 6.956666666666667)","(21.0, 29.0, 26.52173913043478)"
08-01-2023 14:41:05.554607,"(3.5, 4.5, 4.412820512820513)","(13.0, 19.5, 19.375)","(3.9, 4.3, 4.231578947368421)","(3.8, 4.5, 4.454929577464789)","(13.0, 21.0, 19.541666666666668)","(26.0, 38.0, 37.03448275862069)","(6.0, 7.0, 6.8267148014440435)","(21.0, 29.0, 26.4)"
08-01-2023 14:41:06.601091,"(3.5, 4.5, 4.410869565217391)","(13.0, 19.5, 18.779411764705884)","(3.9, 4.3, 4.271428571428571)","(3.8, 4.5, 4.464044943820225)","(13.0, 21.0, 19.541666666666668)","(26.0, 38.0, 35.57142857142857)","(6.0, 7.0, 6.8267148014440435)","(21.0, 29.0, 26.4)"
08-01-2023 14:41:07.672920,"(3.3, 4.5, 4.410869565217392)","(13.0, 19.5, 18.779411764705884)","(3.9, 4.3, 4.288043478260869)","(3.8, 4.5, 4.464044943820225)","(13.0, 21.0, 19.541666666666668)","(26.0, 36.0, 35.55555555555556)","(6.0, 7.0, 6.824175824175824)","(21.0, 29.0, 26.4)"
08-01-2023 14:41:08.752117,"(3.3, 4.5, 4.410869565217392)","(13.0, 19.5, 18.779411764705884)","(3.9, 4.3, 4.2920454545454545)","(3.8, 4.5, 4.442857142857143)","(13.0, 21.0, 19.541666666666668)","(26.0, 36.0, 35.45454545454545)","(6.0, 7.0, 6.850442477876106)","(21.0, 29.0, 26.4)"
08-01-2023 14:41:09.741273,"(3.3, 4.5, 4.410869565217392)","(13.0, 19.5, 19.105263157894736)","(3.9, 4.3, 4.221212121212122)","(3.8, 4.5, 4.442857142857143)","(13.0, 21.0, 19.541666666666668)","(26.0, 36.0, 36.72727272727273)","(6.0, 7.0, 6.850442477876106)","(21.0, 29.0, 26.4)"
08-01-2023 14:41:10.747426,"(3.4, 4.5, 4.441666666666666)","(14.0, 19.5, 19.105263157894736)","(3.9, 4.3, 4.221212121212122)","(3.8, 4.5, 4.442857142857143)","(13.0, 21.0, 19.333333333333332)","(26.0, 38.0, 36.72727272727273)","(6.0, 7.0, 6.852293577981651)","(21.0, 29.0, 26.4)"
08-01-2023 14:41:11.725400,"(3.4, 4.5, 4.428571428571429)","(14.0, 19.5, 19.232142857142858)","(3.9, 4.3, 4.221212121212122)","(3.8, 4.5, 4.442857142857143)","(13.0, 21.0, 19.333333333333332)","(26.0, 38.0, 36.08)","(6.0, 7.0, 6.852293577981651)","(21.0, 29.0, 28.0625)"
08-01-2023 14:41:12.774592,"(3.4, 4.5, 4.416666666666667)","(14.0, 19.5, 19.24137931034483)","(3.9, 4.3, 4.240909090909091)","(3.8, 4.5, 4.426881720430107)","(13.0, 21.0, 19.454545454545453)","(26.0, 38.0, 36.08)","(6.0, 7.0, 6.852293577981651)","(21.0, 29.0, 28.0625)"
08-01-2023 14:41:13.847413,"(3.4, 4.5, 4.434782608695652)","(14.0, 19.5, 19.24137931034483)","(3.9, 4.3, 4.2432203389830505)","(3.8, 4.5, 4.378846153846154)","(13.0, 20.0, 19.454545454545453)","(26.0, 38.0, 36.08)","(6.0, 7.0, 7.026126126126126)","(21.0, 29.0, 28.0625)"
08-01-2023 14:41:14.933482,"(3.4, 4.5, 4.434782608695652)","(14.0, 19.5, 19.14814814814815)","(3.9, 4.3, 4.254032258064516)","(3.8, 4.4, 4.375555555555556)","(13.0, 20.0, 19.454545454545453)","(26.0, 38.0, 36.08)","(6.0, 7.2, 7.071527777777778)","(21.0, 29.0, 27.833333333333332)"
08-01-2023 14:41:15.973628,"(3.4, 4.5, 4.434782608695652)","(14.0, 19.5, 19.14814814814815)","(3.9, 4.3, 4.249557522123894)","(3.8, 4.4, 4.375555555555556)","(13.0, 20.0, 19.454545454545453)","(26.0, 38.0, 36.08)","(6.0, 7.2, 7.073684210526316)","(21.0, 29.0, 27.833333333333332)"
08-01-2023 14:41:16.988738,"(3.4, 4.5, 4.434782608695652)","(14.0, 19.5, 19.14814814814815)","(3.9, 4.3, 4.249557522123894)","(3.8, 4.4, 4.375555555555556)","(13.0, 20.0, 19.454545454545453)","(26.0, 38.0, 36.08)","(6.0, 7.2, 7.073684210526316)","(21.0, 29.0, 27.833333333333332)"
08-01-2023 14:41:17.957713,"(3.4, 4.5, 4.434782608695652)","(14.0, 19.5, 19.14814814814815)","(3.9, 4.3, 4.249557522123894)","(3.8, 4.4, 4.375555555555556)","(13.0, 20.0, 19.454545454545453)","(26.0, 38.0, 36.08)","(6.0, 7.2, 7.073684210526316)","(21.0, 29.0, 28.08695652173913)"
08-01-2023 14:41:18.978653,"(3.4, 4.5, 4.434782608695652)","(14.0, 19.5, 18.887096774193548)","(3.9, 4.3, 4.2617449664429525)","(3.8, 4.4, 4.375555555555556)","(13.0, 20.0, 19.454545454545453)","(26.0, 38.0, 36.08)","(6.0, 7.2, 7.073684210526316)","(21.0, 29.0, 28.08695652173913)"
08-01-2023 14:41:20.003437,"(3.4, 4.5, 4.4411764705882355)","(14.0, 19.0, 18.823529411764707)","(3.9, 4.3, 4.292035398230088)","(3.8, 4.4, 4.380357142857143)","(13.0, 20.0, 19.454545454545453)","(26.0, 38.0, 36.08)","(6.0, 7.2, 7.073684210526316)","(21.0, 29.0, 28.08695652173913)"
08-01-2023 14:41:21.059814,"(3.4, 4.5, 4.4411764705882355)","(14.0, 19.0, 19.05)","(3.9, 4.3, 4.296296296296296)","(3.8, 4.4, 4.380357142857143)","(13.0, 20.0, 19.789473684210527)","(26.0, 38.0, 37.05882352941177)","(6.0, 7.2, 7.065399239543726)","(21.0, 30.0, 27.23076923076923)"
08-01-2023 14:41:22.077638,"(3.4, 4.4, 4.389285714285714)","(14.0, 19.5, 19.05)","(3.9, 4.3, 4.258823529411765)","(3.8, 4.4, 4.380357142857143)","(13.0, 21.0, 20.333333333333332)","(26.0, 38.0, 37.2)","(6.0, 7.2, 7.065399239543726)","(21.0, 30.0, 27.23076923076923)"
08-01-2023 14:41:23.107636,"(3.4, 4.4, 4.389285714285714)","(14.0, 19.5, 18.970588235294116)","(3.9, 4.3, 4.258823529411765)","(3.8, 4.4, 4.380357142857143)","(13.0, 21.0, 20.333333333333332)","(26.0, 38.0, 37.2)","(6.0, 7.2, 7.065399239543726)","(21.0, 30.0, 27.15)"
08-01-2023 14:41:24.101191,"(3.4, 4.5, 4.409090909090909)","(14.0, 18.5, 18.1)","(3.9, 4.3, 4.261748633879781)","(3.8, 4.4, 4.380357142857143)","(13.0, 20.0, 19.571428571428573)","(26.0, 38.0, 37.04761904761905)","(6.0, 7.2, 7.063529411764706)","(21.0, 30.0, 27.625)"
08-01-2023 14:41:25.118754,"(3.4, 4.5, 4.428571428571429)","(14.0, 18.5, 17.9)","(3.9, 4.3, 4.261748633879781)","(3.8, 4.5, 4.4126436781609195)","(13.0, 20.0, 19.571428571428573)","(26.0, 38.0, 37.04761904761905)","(6.0, 7.2, 7.063529411764706)","(21.0, 30.0, 27.72)"
08-01-2023 14:41:26.166809,"(3.5, 4.5, 4.428571428571429)","(13.0, 17.5, 17.285714285714285)","(3.9, 4.3, 4.252314814814815)","(3.8, 4.5, 4.418279569892473)","(13.0, 20.0, 19.571428571428573)","(26.0, 38.0, 37.04761904761905)","(6.0, 7.2, 7.063529411764706)","(21.0, 30.0, 27.72)"
08-01-2023 14:41:27.214007,"(3.5, 4.5, 4.428571428571429)","(13.0, 18.0, 17.333333333333332)","(3.9, 4.3, 4.252314814814815)","(3.8, 4.5, 4.418279569892473)","(13.0, 20.0, 19.571428571428573)","(26.0, 38.0, 37.04761904761905)","(6.0, 7.2, 7.063529411764706)","(21.0, 30.0, 28.272727272727273)"
08-01-2023 14:41:28.287173,"(3.5, 4.5, 4.428571428571429)","(13.0, 18.0, 17.17142857142857)","(3.9, 4.3, 4.252314814814815)","(3.8, 4.5, 4.228148148148148)","(13.0, 20.0, 19.571428571428573)","(26.0, 38.0, 37.04761904761905)","(6.0, 7.2, 7.0608)","(21.0, 30.0, 28.272727272727273)"
08-01-2023 14:41:29.373301,"(3.4, 4.5, 4.4423076923076925)","(14.0, 18.0, 17.6)","(3.9, 4.3, 4.252314814814815)","(3.8, 4.3, 4.227536231884058)","(13.0, 20.0, 19.25)","(26.0, 38.0, 37.5)","(6.0, 7.2, 7.070503597122302)","(21.0, 30.0, 28.5)"
08-01-2023 14:41:30.453232,"(3.4, 4.6, 4.505797101449275)","(14.0, 18.5, 17.833333333333332)","(3.9, 4.3, 4.274834437086093)","(3.8, 4.3, 4.224242424242425)","(13.0, 20.0, 19.25)","(26.0, 38.0, 37.885714285714286)","(6.0, 7.2, 7.070503597122302)","(21.0, 29.0, 28.5)"
08-01-2023 14:41:31.527398,"(3.4, 4.6, 4.507272727272727)","(14.0, 18.5, 17.928571428571427)","(3.9, 4.3, 4.2756410256410255)","(3.8, 4.3, 4.224242424242425)","(13.0, 20.0, 19.25)","(26.0, 38.0, 39.06976744186046)","(6.0, 7.2, 7.070503597122302)","(21.0, 29.0, 28.0)"
08-01-2023 14:41:32.576030,"(3.5, 4.6, 4.5088888888888885)","(14.0, 18.5, 17.607142857142858)","(3.8, 4.3, 4.265193370165746)","(3.8, 4.3, 4.173248407643312)","(14.0, 20.0, 18.833333333333332)","(26.0, 40.0, 39.06976744186046)","(6.0, 7.2, 7.070503597122302)","(21.0, 29.0, 28.0)"
08-01-2023 14:41:33.595107,"(3.5, 4.6, 4.5088888888888885)","(14.0, 18.5, 17.607142857142858)","(3.8, 4.3, 4.265193370165746)","(3.8, 4.2, 4.170552147239264)","(14.0, 20.0, 19.0)","(26.0, 40.0, 39.06976744186046)","(6.0, 7.2, 7.070503597122302)","(21.0, 29.0, 28.2)"
08-01-2023 14:41:34.601886,"(3.5, 4.7, 4.553333333333334)","(14.0, 18.5, 17.772727272727273)","(3.8, 4.3, 4.265193370165746)","(3.8, 4.2, 4.1720930232558135)","(14.0, 20.0, 19.0)","(26.0, 40.0, 39.06976744186046)","(6.0, 7.2, 7.074564459930314)","(21.0, 29.0, 28.210526315789473)"
08-01-2023 14:41:35.655761,"(3.5, 4.7, 4.569491525423729)","(14.0, 18.5, 17.772727272727273)","(3.8, 4.3, 4.265193370165746)","(3.8, 4.2, 4.138461538461538)","(14.0, 20.0, 19.0)","(26.0, 40.0, 39.06976744186046)","(6.0, 7.2, 7.074564459930314)","(21.0, 29.0, 28.210526315789473)"
08-01-2023 14:41:36.717900,"(3.5, 4.7, 4.616304347826087)","(14.0, 18.5, 17.772727272727273)","(3.8, 4.3, 4.265193370165746)","(3.8, 4.2, 4.16952380952381)","(14.0, 20.0, 19.0)","(26.0, 40.0, 39.06976744186046)","(6.0, 7.2, 7.0588235294117645)","(21.0, 29.0, 28.210526315789473)"
08-01-2023 14:41:37.824797,"(3.5, 4.7, 4.627272727272727)","(14.0, 18.5, 17.772727272727273)","(3.8, 4.3, 4.265193370165746)","(3.8, 4.2, 4.242105263157895)","(14.0, 20.0, 19.166666666666668)","(26.0, 40.0, 39.06976744186046)","(6.0, 7.2, 7.197826086956522)","(21.0, 29.0, 28.210526315789473)"
08-01-2023 14:41:38.891601,"(3.5, 4.8, 4.721153846153847)","(14.0, 18.5, 17.772727272727273)","(3.8, 4.1, 4.0814685314685315)","(3.8, 4.3, 4.25)","(14.0, 19.5, 19.071428571428573)","(26.0, 40.0, 39.183673469387756)","(6.0, 7.2, 7.15)","(21.0, 29.0, 28.210526315789473)"
08-01-2023 14:41:39.925475,"(3.5, 4.8, 4.764102564102564)","(14.0, 18.5, 18.055555555555557)","(3.8, 4.1, 4.079615384615384)","(3.8, 4.3, 4.246987951807229)","(14.0, 19.5, 18.954545454545453)","(26.0, 40.0, 39.183673469387756)","(6.0, 7.2, 7.152542372881356)","(21.0, 29.0, 28.15)"
08-01-2023 14:41:40.917272,"(3.5, 4.8, 4.764102564102564)","(14.0, 18.5, 18.055555555555557)","(3.8, 4.1, 4.079615384615384)","(3.8, 4.3, 4.246987951807229)","(14.0, 19.5, 18.928571428571427)","(26.0, 40.0, 38.2)","(6.0, 7.2, 7.103585657370518)","(21.0, 29.0, 28.058823529411764)"
08-01-2023 14:41:41.970996,"(3.5, 4.8, 4.788888888888889)","(14.0, 18.5, 18.136363636363637)","(3.8, 4.1, 4.073076923076923)","(3.8, 4.3, 4.2555555555555555)","(14.0, 19.5, 18.928571428571427)","(26.0, 40.0, 38.2)","(6.0, 7.2, 7.103585657370518)","(21.0, 29.0, 28.058823529411764)"
08-01-2023 14:41:42.960527,"(3.5, 4.8, 4.7904109589041095)","(14.0, 18.5, 18.233333333333334)","(3.8, 4.1, 4.073076923076923)","(3.8, 4.3, 4.2555555555555555)","(14.0, 19.5, 18.928571428571427)","(26.0, 40.0, 38.2)","(6.0, 7.2, 7.106563706563707)","(21.0, 29.0, 28.058823529411764)"
08-01-2023 14:41:43.997662,"(3.5, 4.8, 4.794520547945205)","(14.0, 18.5, 18.233333333333334)","(3.8, 4.1, 4.073076923076923)","(3.8, 4.3, 4.2555555555555555)","(14.0, 19.5, 18.928571428571427)","(26.0, 40.0, 38.2)","(6.0, 7.2, 7.106563706563707)","(21.0, 29.0, 28.058823529411764)"
08-01-2023 14:41:45.136602,"(3.5, 4.8, 4.794520547945205)","(14.0, 18.5, 18.130434782608695)","(3.8, 4.1, 4.071548117154811)","(3.8, 4.3, 4.2555555555555555)","(14.0, 19.5, 18.928571428571427)","(26.0, 40.0, 38.4)","(6.0, 7.2, 7.106563706563707)","(21.0, 29.0, 28.09090909090909)"
