,Noble Present,Sudden Flare,Treat Me Special,Nannys Mission,Red Lil Shipment,Princess Mia Rose,Blue Bonnie,Great Devotion,Our Golden Colleen,License To Carry
05-01-2023 14:00:52.491338,"(15.0, 18.0, 17.529411764705884)","(31.0, 60.0, 53.0)","(2.4, 4.7, 4.175)","(41.0, 55.0, 51.333333333333336)","(41.0, 60.0, 53.0)","(13.0, 60.0, 33.3)","(10.0, 32.0, 28.75)","(2.6, 3.25, 3.1422857142857143)","(5.0, 7.6, 7.221052631578948)","(19.0, 36.0, 27.5)"
05-01-2023 14:00:53.759927,"(15.0, 18.0, 17.529411764705884)","(31.0, 60.0, 53.0)","(2.4, 4.7, 4.4375)","(41.0, 55.0, 51.333333333333336)","(41.0, 60.0, 53.0)","(13.0, 60.0, 33.3)","(10.0, 32.0, 27.0)","(2.6, 3.25, 3.1422857142857143)","(5.0, 7.6, 7.221052631578948)","(19.0, 36.0, 27.5)"
05-01-2023 14:00:55.102500,"(15.0, 18.0, 17.529411764705884)","(31.0, 60.0, 53.0)","(2.4, 4.7, 4.207142857142857)","(41.0, 55.0, 51.333333333333336)","(41.0, 60.0, 53.0)","(13.0, 60.0, 33.3)","(10.0, 32.0, 27.0)","(2.6, 3.25, 3.1422857142857143)","(5.0, 7.6, 7.221052631578948)","(19.0, 36.0, 29.2)"
05-01-2023 14:00:56.479166,"(15.0, 18.0, 17.529411764705884)","(31.0, 60.0, 53.0)","(2.4, 4.3, 4.15)","(41.0, 55.0, 52.8)","(41.0, 60.0, 53.0)","(13.0, 60.0, 33.3)","(10.0, 32.0, 26.8)","(2.6, 3.25, 3.1422857142857143)","(5.0, 7.6, 7.221052631578948)","(19.0, 36.0, 29.2)"
05-01-2023 14:00:57.927594,"(15.0, 18.0, 17.529411764705884)","(31.0, 60.0, 53.0)","(2.4, 4.4, 4.15)","(41.0, 55.0, 52.8)","(41.0, 60.0, 53.0)","(13.0, 60.0, 33.3)","(10.0, 32.0, 26.8)","(2.6, 3.25, 3.1422857142857143)","(5.0, 7.6, 7.221052631578948)","(19.0, 36.0, 29.2)"
05-01-2023 14:00:59.402173,"(15.0, 18.0, 17.529411764705884)","(31.0, 60.0, 53.0)","(2.4, 4.4, 3.9800000000000004)","(41.0, 55.0, 52.8)","(41.0, 60.0, 53.0)","(13.0, 60.0, 33.3)","(10.0, 32.0, 26.8)","(2.6, 3.25, 3.1422857142857143)","(5.0, 7.6, 7.221052631578948)","(19.0, 36.0, 29.2)"
05-01-2023 14:01:00.864281,"(15.0, 18.0, 17.529411764705884)","(31.0, 60.0, 53.0)","(2.4, 4.4, 3.9800000000000004)","(41.0, 55.0, 52.8)","(41.0, 60.0, 53.0)","(13.0, 60.0, 33.3)","(10.0, 32.0, 26.8)","(2.6, 3.25, 3.1422857142857143)","(5.0, 7.6, 7.221052631578948)","(19.0, 36.0, 29.2)"
05-01-2023 14:01:02.312697,"(15.0, 18.0, 17.529411764705884)","(31.0, 60.0, 62.0)","(2.4, 4.4, 4.050000000000001)","(41.0, 55.0, 64.66666666666667)","(41.0, 60.0, 54.666666666666664)","(13.0, 60.0, 33.3)","(10.0, 32.0, 26.8)","(2.6, 3.25, 3.1422857142857143)","(5.0, 7.6, 7.221052631578948)","(19.0, 36.0, 27.5)"
05-01-2023 14:01:03.701757,"(15.0, 18.0, 17.529411764705884)","(31.0, 80.0, 138.0)","(2.4, 4.4, 3.9800000000000004)","(41.0, 75.0, 118.4)","(41.0, 60.0, 53.0)","(13.0, 60.0, 26.625)","(10.0, 32.0, 26.8)","(2.6, 3.25, 3.1422857142857143)","(5.0, 7.6, 7.221052631578948)","(19.0, 36.0, 25.0)"
05-01-2023 14:01:05.153936,"(15.0, 18.0, 17.529411764705884)","(31.0, 230.0, 138.0)","(2.4, 4.4, 4.11875)","(41.0, 230.0, 92.0)","(41.0, 60.0, 53.0)","(13.0, 60.0, 26.625)","(10.0, 32.0, 26.8)","(2.6, 3.25, 3.1422857142857143)","(5.0, 7.6, 7.221052631578948)","(19.0, 36.0, 25.0)"
05-01-2023 14:01:06.717977,"(15.0, 18.0, 17.529411764705884)","(31.0, 230.0, 138.0)","(2.4, 4.4, 4.11875)","(41.0, 230.0, 92.0)","(41.0, 60.0, 53.0)","(13.0, 60.0, 26.625)","(10.0, 32.0, 26.8)","(2.6, 3.25, 3.1422857142857143)","(5.0, 7.6, 7.221052631578948)","(19.0, 36.0, 25.0)"
05-01-2023 14:01:08.510358,"(15.0, 18.0, 17.529411764705884)","(31.0, 230.0, 168.66666666666669)","(2.4, 4.4, 4.18125)","(41.0, 230.0, 128.0)","(41.0, 60.0, 53.0)","(13.0, 60.0, 26.625)","(10.0, 32.0, 26.8)","(2.6, 3.25, 2.9656249999999997)","(5.0, 7.6, 7.221052631578948)","(19.0, 36.0, 25.0)"
05-01-2023 14:01:10.155704,"(15.0, 18.0, 17.529411764705884)","(31.0, 230.0, 137.0)","(2.4, 4.5, 4.233333333333333)","(41.0, 210.0, 128.0)","(41.0, 60.0, 53.0)","(13.0, 60.0, 33.6)","(10.0, 32.0, 26.8)","(2.6, 3.25, 3.085714285714286)","(5.0, 7.6, 7.221052631578948)","(19.0, 36.0, 25.0)"
05-01-2023 14:01:11.670726,"(15.0, 18.0, 17.529411764705884)","(31.0, 230.0, 168.66666666666669)","(2.4, 4.5, 4.233333333333333)","(41.0, 210.0, 92.0)","(41.0, 60.0, 53.0)","(13.0, 60.0, 33.6)","(10.0, 32.0, 26.8)","(2.6, 3.2, 3.1229999999999998)","(5.0, 7.6, 7.221052631578948)","(19.0, 36.0, 25.0)"
05-01-2023 14:01:13.107024,"(15.0, 18.0, 17.529411764705884)","(31.0, 230.0, 168.66666666666669)","(2.4, 4.5, 4.358333333333333)","(41.0, 230.0, 92.0)","(41.0, 60.0, 53.0)","(13.0, 60.0, 33.6)","(10.0, 32.0, 26.8)","(2.6, 3.15, 3.1229999999999998)","(5.0, 7.6, 7.221052631578948)","(19.0, 36.0, 25.0)"
05-01-2023 14:01:14.565004,"(15.0, 18.0, 17.529411764705884)","(31.0, 230.0, 168.66666666666669)","(2.4, 4.5, 4.358333333333333)","(41.0, 230.0, 92.0)","(41.0, 60.0, 53.0)","(13.0, 60.0, 33.6)","(10.0, 32.0, 26.8)","(2.6, 3.15, 3.1229999999999998)","(5.0, 7.6, 7.221052631578948)","(19.0, 36.0, 25.0)"
05-01-2023 14:01:16.012131,"(15.0, 18.0, 17.529411764705884)","(31.0, 230.0, 168.66666666666669)","(2.4, 4.5, 4.358333333333333)","(41.0, 230.0, 92.0)","(41.0, 60.0, 53.0)","(13.0, 60.0, 33.6)","(10.0, 32.0, 26.8)","(2.6, 3.15, 3.1229999999999998)","(5.0, 7.6, 7.221052631578948)","(19.0, 36.0, 25.0)"
05-01-2023 14:01:17.406845,"(15.0, 18.0, 17.529411764705884)","(31.0, 230.0, 168.66666666666669)","(2.4, 4.5, 4.383333333333334)","(41.0, 230.0, 92.0)","(41.0, 60.0, 53.0)","(13.0, 60.0, 33.6)","(10.0, 32.0, 26.8)","(2.6, 3.15, 3.128)","(5.0, 7.6, 7.221052631578948)","(19.0, 36.0, 25.0)"
05-01-2023 14:01:18.827803,"(15.0, 18.0, 17.529411764705884)","(31.0, 230.0, 168.66666666666669)","(2.4, 4.7, 4.7823529411764705)","(41.0, 230.0, 92.0)","(41.0, 60.0, 53.0)","(13.0, 60.0, 26.625)","(10.0, 32.0, 26.8)","(2.6, 3.2, 3.027857142857143)","(5.0, 7.6, 7.221052631578948)","(19.0, 36.0, 25.0)"
05-01-2023 14:01:20.242210,"(15.0, 18.0, 17.529411764705884)","(31.0, 230.0, 168.66666666666669)","(2.4, 5.1, 4.266666666666667)","(41.0, 230.0, 92.0)","(41.0, 60.0, 53.0)","(13.0, 60.0, 26.625)","(10.0, 32.0, 26.8)","(2.6, 3.15, 3.025)","(5.0, 7.6, 7.221052631578948)","(19.0, 36.0, 25.0)"
05-01-2023 14:01:21.632789,"(15.0, 18.0, 17.529411764705884)","(31.0, 230.0, 168.66666666666669)","(2.4, 4.5, 4.4399999999999995)","(41.0, 230.0, 92.0)","(41.0, 60.0, 53.0)","(13.0, 60.0, 30.333333333333336)","(10.0, 32.0, 26.8)","(2.6, 3.15, 3.04125)","(5.0, 7.6, 7.4399999999999995)","(19.0, 36.0, 25.0)"
05-01-2023 14:01:23.032377,"(15.0, 18.0, 17.529411764705884)","(31.0, 230.0, 168.66666666666669)","(2.4, 4.6, 4.688888888888888)","(41.0, 230.0, 92.0)","(41.0, 60.0, 53.0)","(13.0, 60.0, 30.333333333333336)","(10.0, 32.0, 26.8)","(2.6, 3.15, 3.0389999999999997)","(5.0, 7.6, 7.4399999999999995)","(19.0, 36.0, 25.0)"
05-01-2023 14:01:24.430471,"(15.0, 18.0, 17.529411764705884)","(31.0, 230.0, 168.66666666666669)","(2.4, 4.8, 4.236363636363636)","(41.0, 230.0, 92.0)","(41.0, 60.0, 53.0)","(13.0, 60.0, 26.625)","(10.0, 32.0, 26.8)","(2.6, 3.15, 3.116470588235294)","(5.0, 7.6, 7.4399999999999995)","(19.0, 36.0, 25.0)"
05-01-2023 14:01:25.831112,"(15.0, 18.0, 17.529411764705884)","(31.0, 230.0, 138.0)","(2.4, 4.4, 4.142857142857143)","(41.0, 230.0, 92.0)","(41.0, 60.0, 53.0)","(13.0, 60.0, 26.625)","(10.0, 32.0, 26.8)","(2.6, 3.15, 3.1373333333333333)","(5.0, 7.6, 7.257142857142857)","(19.0, 36.0, 25.0)"
05-01-2023 14:01:27.240771,"(15.0, 18.0, 17.529411764705884)","(31.0, 230.0, 138.0)","(2.4, 4.4, 4.142857142857143)","(41.0, 230.0, 92.0)","(41.0, 60.0, 53.0)","(13.0, 60.0, 26.625)","(10.0, 32.0, 26.8)","(2.6, 3.15, 3.1394444444444445)","(5.0, 7.6, 7.257142857142857)","(19.0, 36.0, 25.0)"
05-01-2023 14:01:28.827992,"(15.0, 18.0, 17.529411764705884)","(31.0, 230.0, 138.0)","(2.4, 4.4, 4.6)","(41.0, 230.0, 92.0)","(41.0, 60.0, 53.0)","(13.0, 60.0, 30.333333333333336)","(10.0, 32.0, 26.8)","(2.6, 3.15, 3.1163636363636362)","(5.0, 7.6, 7.4399999999999995)","(19.0, 36.0, 25.0)"
05-01-2023 14:01:30.389705,"(15.0, 18.0, 17.529411764705884)","(31.0, 230.0, 138.0)","(2.4, 4.8, 3.9999999999999996)","(41.0, 230.0, 92.0)","(41.0, 60.0, 53.0)","(13.0, 60.0, 26.625)","(10.0, 32.0, 25.5)","(2.6, 3.15, 3.1416666666666666)","(5.0, 7.6, 7.2666666666666675)","(19.0, 36.0, 25.0)"
05-01-2023 14:01:31.926158,"(15.0, 18.0, 17.529411764705884)","(31.0, 230.0, 138.0)","(2.4, 4.1, 4.133333333333333)","(41.0, 230.0, 92.0)","(41.0, 60.0, 53.0)","(13.0, 60.0, 26.625)","(10.0, 32.0, 26.8)","(2.6, 3.15, 3.140625)","(5.0, 7.4, 7.4399999999999995)","(19.0, 36.0, 25.0)"
05-01-2023 14:01:33.389914,"(15.0, 18.0, 17.529411764705884)","(31.0, 230.0, 138.0)","(2.4, 4.3, 4.133333333333333)","(41.0, 230.0, 92.0)","(41.0, 60.0, 53.0)","(13.0, 60.0, 45.16666666666667)","(10.0, 32.0, 26.8)","(2.6, 3.15, 3.1773333333333333)","(5.0, 7.6, 6.938461538461539)","(19.0, 36.0, 28.666666666666664)"
05-01-2023 14:01:34.962739,"(15.0, 18.0, 17.529411764705884)","(31.0, 230.0, 138.0)","(2.4, 4.9, 4.2)","(41.0, 230.0, 92.0)","(41.0, 60.0, 53.0)","(13.0, 60.0, 38.0)","(10.0, 32.0, 26.8)","(2.6, 3.2, 3.005)","(5.0, 8.2, 7.181818181818182)","(19.0, 48.0, 28.666666666666664)"
05-01-2023 14:01:36.483014,"(15.0, 18.0, 17.529411764705884)","(31.0, 230.0, 138.0)","(2.4, 4.9, 4.2)","(41.0, 230.0, 92.0)","(41.0, 60.0, 53.0)","(13.0, 60.0, 38.0)","(10.0, 32.0, 26.8)","(2.6, 3.15, 3.005)","(5.0, 8.2, 7.327272727272727)","(19.0, 48.0, 28.666666666666664)"
05-01-2023 14:01:38.001628,"(15.0, 18.0, 17.529411764705884)","(31.0, 230.0, 138.0)","(2.4, 4.9, 4.2)","(41.0, 230.0, 92.0)","(41.0, 60.0, 53.0)","(13.0, 60.0, 38.0)","(10.0, 32.0, 26.8)","(2.6, 3.15, 3.111891891891892)","(5.0, 8.6, 8.028571428571428)","(19.0, 48.0, 38.33333333333333)"
05-01-2023 14:01:39.579149,"(15.0, 18.0, 17.529411764705884)","(31.0, 230.0, 168.66666666666669)","(2.4, 4.9, 4.795238095238096)","(41.0, 230.0, 92.0)","(41.0, 60.0, 53.0)","(13.0, 60.0, 38.0)","(10.0, 32.0, 26.8)","(2.6, 3.15, 3.111891891891892)","(5.0, 8.6, 8.028571428571428)","(19.0, 48.0, 41.55555555555556)"
05-01-2023 14:01:41.152825,"(15.0, 18.0, 17.529411764705884)","(31.0, 230.0, 168.66666666666669)","(2.4, 4.9, 4.795238095238096)","(41.0, 230.0, 92.0)","(41.0, 60.0, 50.666666666666664)","(13.0, 60.0, 42.599999999999994)","(10.0, 32.0, 24.0)","(2.6, 3.15, 3.056)","(5.0, 8.6, 8.028571428571428)","(19.0, 48.0, 41.55555555555556)"
05-01-2023 14:01:42.760476,"(15.0, 18.0, 17.529411764705884)","(31.0, 230.0, 168.66666666666669)","(2.4, 4.9, 4.800000000000001)","(41.0, 230.0, 92.0)","(41.0, 60.0, 50.666666666666664)","(13.0, 60.0, 42.599999999999994)","(10.0, 32.0, 24.0)","(2.6, 3.1, 2.902)","(5.0, 8.6, 8.409523809523808)","(19.0, 48.0, 41.55555555555556)"
05-01-2023 14:01:44.472580,"(15.0, 18.0, 16.59090909090909)","(31.0, 230.0, 168.66666666666669)","(2.4, 4.9, 4.566666666666666)","(41.0, 230.0, 133.0)","(41.0, 60.0, 50.666666666666664)","(13.0, 60.0, 42.599999999999994)","(10.0, 32.0, 24.0)","(2.6, 3.05, 2.84)","(5.0, 8.6, 8.409523809523808)","(19.0, 48.0, 41.55555555555556)"
05-01-2023 14:01:46.388639,"(15.0, 18.0, 16.59090909090909)","(31.0, 230.0, 168.66666666666669)","(2.4, 4.9, 4.566666666666666)","(41.0, 220.0, 133.0)","(41.0, 60.0, 50.666666666666664)","(13.0, 60.0, 42.599999999999994)","(10.0, 32.0, 24.0)","(2.6, 2.98, 2.92)","(5.0, 8.6, 8.409523809523808)","(19.0, 48.0, 41.55555555555556)"
05-01-2023 14:01:48.043212,"(15.0, 18.0, 16.59090909090909)","(31.0, 230.0, 138.0)","(2.4, 4.9, 4.425000000000001)","(41.0, 220.0, 133.0)","(41.0, 60.0, 50.666666666666664)","(13.0, 60.0, 42.599999999999994)","(10.0, 32.0, 24.0)","(2.6, 2.98, 2.86)","(5.0, 8.6, 8.409523809523808)","(19.0, 48.0, 41.55555555555556)"
05-01-2023 14:01:49.857778,"(15.0, 18.0, 16.59090909090909)","(31.0, 230.0, 138.0)","(2.4, 4.9, 4.425000000000001)","(41.0, 220.0, 133.0)","(41.0, 60.0, 50.666666666666664)","(13.0, 60.0, 42.599999999999994)","(10.0, 32.0, 24.0)","(2.6, 2.98, 2.86)","(5.0, 8.6, 8.409523809523808)","(19.0, 48.0, 46.77777777777778)"
05-01-2023 14:01:51.292392,"(15.0, 18.0, 16.59090909090909)","(31.0, 230.0, 138.0)","(2.4, 4.9, 4.425000000000001)","(41.0, 220.0, 133.0)","(41.0, 60.0, 50.666666666666664)","(13.0, 60.0, 42.599999999999994)","(10.0, 32.0, 24.0)","(2.6, 2.98, 2.86)","(5.0, 8.6, 8.409523809523808)","(19.0, 48.0, 38.0)"
05-01-2023 14:01:53.266047,"(15.0, 17.5, 17.147058823529413)","(31.0, 230.0, 138.0)","(2.4, 4.9, 4.33)","(41.0, 220.0, 133.0)","(41.0, 60.0, 50.666666666666664)","(13.0, 60.0, 42.599999999999994)","(10.0, 32.0, 24.0)","(2.6, 2.98, 2.904)","(5.0, 8.6, 8.409523809523808)","(19.0, 48.0, 41.666666666666664)"
05-01-2023 14:01:54.931173,"(15.0, 17.5, 17.147058823529413)","(31.0, 230.0, 138.0)","(2.4, 4.9, 4.094444444444444)","(41.0, 220.0, 9357.733333333334)","(41.0, 60.0, 50.666666666666664)","(13.0, 60.0, 38.25)","(10.0, 32.0, 24.0)","(2.6, 2.96, 2.8828571428571426)","(5.0, 8.6, 8.2)","(19.0, 48.0, 41.666666666666664)"
05-01-2023 14:01:56.665955,"(15.0, 17.5, 17.147058823529413)","(31.0, 230.0, 138.0)","(2.4, 4.6, 4.072222222222222)","(41.0, 99999, 9357.733333333334)","(41.0, 60.0, 50.666666666666664)","(13.0, 60.0, 28.125)","(10.0, 32.0, 21.5)","(2.6, 2.92, 2.8657142857142857)","(5.0, 8.6, 8.011764705882353)","(19.0, 48.0, 41.666666666666664)"
05-01-2023 14:01:58.238709,"(15.0, 17.5, 17.147058823529413)","(31.0, 230.0, 138.0)","(2.4, 4.5, 4.118181818181818)","(41.0, 99999, 9357.733333333334)","(41.0, 60.0, 50.666666666666664)","(13.0, 60.0, 28.125)","(10.0, 32.0, 21.5)","(2.6, 2.9, 2.8333333333333335)","(5.0, 8.6, 8.142857142857142)","(19.0, 48.0, 47.5)"
05-01-2023 14:01:59.800579,"(15.0, 17.5, 17.147058823529413)","(31.0, 230.0, 138.0)","(2.4, 4.5, 4.072222222222222)","(41.0, 99999, 5023.5)","(41.0, 60.0, 50.666666666666664)","(13.0, 60.0, 28.125)","(10.0, 32.0, 21.5)","(2.6, 2.92, 2.8657142857142857)","(5.0, 8.4, 8.040000000000001)","(19.0, 65.0, 47.5)"
05-01-2023 14:02:01.279741,"(15.0, 17.5, 17.147058823529413)","(31.0, 230.0, 138.0)","(2.4, 4.5, 4.316666666666666)","(41.0, 99999, 5023.5)","(41.0, 60.0, 50.666666666666664)","(13.0, 60.0, 31.666666666666664)","(10.0, 32.0, 21.5)","(2.6, 2.9, 2.8657142857142857)","(5.0, 8.4, 8.2)","(19.0, 65.0, 47.5)"
05-01-2023 14:02:02.681255,"(15.0, 17.5, 17.147058823529413)","(31.0, 230.0, 138.0)","(2.4, 4.5, 4.425000000000001)","(41.0, 99999, 5023.5)","(41.0, 60.0, 52.0)","(13.0, 60.0, 31.666666666666664)","(10.0, 32.0, 21.5)","(2.6, 2.9, 2.933846153846154)","(5.0, 8.6, 7.989473684210527)","(19.0, 65.0, 47.5)"
05-01-2023 14:02:04.116022,"(15.0, 17.5, 17.147058823529413)","(31.0, 230.0, 156.39999999999998)","(2.4, 4.9, 4.425000000000001)","(41.0, 99999, 9094.363636363636)","(41.0, 60.0, 50.666666666666664)","(13.0, 60.0, 38.75)","(10.0, 32.0, 21.5)","(2.6, 2.96, 2.894285714285714)","(5.0, 8.8, 8.1)","(19.0, 65.0, 47.5)"
05-01-2023 14:02:05.584467,"(15.0, 17.5, 17.147058823529413)","(31.0, 230.0, 156.39999999999998)","(2.4, 4.9, 4.425000000000001)","(41.0, 99999, 5024.5)","(31.0, 60.0, 50.666666666666664)","(13.0, 60.0, 32.0)","(10.0, 32.0, 21.5)","(2.6, 2.94, 2.876)","(5.0, 8.8, 8.1)","(19.0, 65.0, 47.5)"
05-01-2023 14:02:07.051796,"(15.0, 17.5, 17.147058823529413)","(31.0, 230.0, 156.39999999999998)","(2.4, 4.9, 4.425000000000001)","(41.0, 99999, 5024.5)","(31.0, 60.0, 50.666666666666664)","(13.0, 60.0, 32.0)","(10.0, 32.0, 21.5)","(2.6, 2.94, 2.876)","(5.0, 8.8, 8.1)","(19.0, 65.0, 47.5)"
05-01-2023 14:02:08.535594,"(15.0, 17.5, 17.147058823529413)","(31.0, 230.0, 107.33333333333334)","(2.4, 4.9, 4.566666666666666)","(41.0, 99999, 5024.5)","(31.0, 60.0, 50.666666666666664)","(13.0, 60.0, 32.0)","(10.0, 32.0, 21.5)","(2.6, 2.94, 2.86)","(5.0, 8.8, 7.967567567567568)","(19.0, 65.0, 47.5)"
05-01-2023 14:02:10.057660,"(15.0, 17.5, 17.147058823529413)","(31.0, 230.0, 107.33333333333334)","(2.4, 4.9, 4.566666666666666)","(41.0, 99999, 5024.5)","(31.0, 60.0, 50.666666666666664)","(13.0, 60.0, 32.0)","(10.0, 32.0, 21.5)","(2.6, 2.92, 2.86)","(5.0, 8.8, 7.967567567567568)","(19.0, 65.0, 47.5)"
05-01-2023 14:02:11.535862,"(15.0, 17.5, 17.147058823529413)","(31.0, 230.0, 107.33333333333334)","(2.4, 4.9, 4.566666666666666)","(41.0, 99999, 6682.666666666667)","(31.0, 60.0, 50.666666666666664)","(13.0, 60.0, 32.0)","(10.0, 32.0, 21.5)","(2.6, 2.92, 2.86)","(5.0, 8.8, 7.967567567567568)","(19.0, 65.0, 47.5)"
05-01-2023 14:02:12.942381,"(15.0, 17.5, 17.147058823529413)","(31.0, 230.0, 107.33333333333334)","(2.4, 4.9, 4.766666666666667)","(41.0, 99999, 6682.666666666667)","(31.0, 60.0, 50.666666666666664)","(13.0, 60.0, 32.0)","(10.0, 32.0, 21.5)","(2.6, 2.92, 2.789090909090909)","(5.0, 8.8, 7.737931034482759)","(19.0, 65.0, 47.5)"
05-01-2023 14:02:14.596601,"(15.0, 17.5, 17.147058823529413)","(31.0, 230.0, 107.33333333333334)","(2.4, 4.9, 4.766666666666667)","(41.0, 99999, 6682.666666666667)","(31.0, 60.0, 50.666666666666664)","(13.0, 60.0, 32.0)","(10.0, 32.0, 21.5)","(2.6, 2.92, 2.86)","(5.0, 8.8, 8.083720930232559)","(19.0, 65.0, 47.5)"
05-01-2023 14:02:16.165477,"(15.0, 17.5, 17.147058823529413)","(31.0, 230.0, 107.33333333333334)","(2.4, 4.9, 4.425000000000001)","(41.0, 99999, 6682.666666666667)","(31.0, 60.0, 50.666666666666664)","(13.0, 60.0, 32.0)","(10.0, 32.0, 21.5)","(2.6, 2.92, 2.86)","(5.0, 8.8, 8.083720930232559)","(19.0, 65.0, 47.5)"
05-01-2023 14:02:17.779752,"(15.0, 17.5, 17.147058823529413)","(31.0, 230.0, 107.33333333333334)","(2.4, 4.9, 4.425000000000001)","(41.0, 99999, 6682.666666666667)","(31.0, 60.0, 50.666666666666664)","(13.0, 60.0, 32.0)","(10.0, 32.0, 21.5)","(2.6, 2.92, 2.86)","(5.0, 8.8, 8.083720930232559)","(19.0, 65.0, 47.5)"
05-01-2023 14:02:19.390400,"(15.0, 17.5, 17.147058823529413)","(31.0, 230.0, 107.33333333333334)","(2.4, 4.9, 4.425000000000001)","(41.0, 99999, 6682.666666666667)","(31.0, 60.0, 50.666666666666664)","(13.0, 60.0, 32.0)","(10.0, 32.0, 21.5)","(2.6, 2.92, 2.86)","(5.0, 8.8, 8.083720930232559)","(19.0, 65.0, 47.5)"
05-01-2023 14:02:21.085479,"(15.0, 17.5, 17.147058823529413)","(31.0, 230.0, 107.33333333333334)","(2.4, 4.9, 4.425000000000001)","(41.0, 99999, 6682.666666666667)","(31.0, 60.0, 50.666666666666664)","(13.0, 60.0, 32.0)","(10.0, 32.0, 21.5)","(2.6, 2.92, 2.86)","(5.0, 8.8, 8.083720930232559)","(19.0, 65.0, 47.5)"
05-01-2023 14:02:22.659253,"(15.0, 17.5, 17.147058823529413)","(31.0, 230.0, 107.33333333333334)","(2.4, 4.9, 4.425000000000001)","(41.0, 99999, 6682.666666666667)","(31.0, 60.0, 50.666666666666664)","(13.0, 60.0, 32.0)","(10.0, 32.0, 21.5)","(2.6, 2.92, 2.86)","(5.0, 8.8, 8.083720930232559)","(19.0, 65.0, 47.5)"
05-01-2023 14:02:24.064145,"(15.0, 17.5, 17.147058823529413)","(31.0, 230.0, 107.33333333333334)","(2.4, 4.9, 4.775)","(41.0, 99999, 6682.666666666667)","(31.0, 60.0, 50.666666666666664)","(13.0, 60.0, 32.0)","(10.0, 32.0, 21.5)","(2.6, 2.92, 2.86)","(5.0, 8.8, 8.083720930232559)","(19.0, 65.0, 47.5)"
05-01-2023 14:02:25.478579,"(15.0, 17.5, 17.147058823529413)","(31.0, 230.0, 107.33333333333334)","(2.4, 4.9, 4.775)","(41.0, 99999, 6682.666666666667)","(31.0, 60.0, 50.666666666666664)","(13.0, 60.0, 32.0)","(10.0, 32.0, 21.5)","(2.6, 2.92, 2.86)","(5.0, 8.8, 8.083720930232559)","(19.0, 65.0, 47.5)"
05-01-2023 14:02:26.989622,"(15.0, 17.5, 17.147058823529413)","(31.0, 230.0, 107.33333333333334)","(2.4, 4.9, 4.775)","(41.0, 99999, 6682.666666666667)","(31.0, 60.0, 50.666666666666664)","(13.0, 60.0, 32.0)","(10.0, 32.0, 21.5)","(2.6, 2.92, 2.86)","(5.0, 8.8, 8.083720930232559)","(19.0, 65.0, 47.5)"
05-01-2023 14:02:28.393249,"(15.0, 17.5, 17.147058823529413)","(31.0, 230.0, 107.33333333333334)","(2.4, 4.9, 4.775)","(41.0, 99999, 6682.666666666667)","(31.0, 60.0, 50.666666666666664)","(13.0, 60.0, 32.0)","(10.0, 32.0, 21.5)","(2.6, 2.92, 2.86)","(5.0, 8.8, 8.083720930232559)","(19.0, 65.0, 47.5)"
05-01-2023 14:02:29.772507,"(15.0, 17.5, 16.886363636363637)","(31.0, 230.0, 107.33333333333334)","(2.4, 4.9, 4.425000000000001)","(41.0, 99999, 6682.666666666667)","(31.0, 60.0, 50.666666666666664)","(13.0, 60.0, 32.0)","(10.0, 32.0, 21.5)","(2.6, 2.92, 2.86)","(5.0, 8.8, 8.083720930232559)","(19.0, 65.0, 47.5)"
05-01-2023 14:02:31.225817,"(15.0, 17.5, 16.886363636363637)","(31.0, 230.0, 107.33333333333334)","(2.4, 4.9, 4.425000000000001)","(41.0, 99999, 6682.666666666667)","(31.0, 60.0, 50.666666666666664)","(13.0, 60.0, 32.333333333333336)","(10.0, 32.0, 21.5)","(2.6, 2.92, 2.86)","(5.0, 8.8, 8.083720930232559)","(19.0, 65.0, 47.5)"
05-01-2023 14:02:32.709581,"(15.0, 17.5, 16.886363636363637)","(31.0, 230.0, 107.33333333333334)","(2.4, 4.9, 4.425000000000001)","(41.0, 99999, 6682.666666666667)","(31.0, 60.0, 50.666666666666664)","(13.0, 60.0, 32.333333333333336)","(10.0, 32.0, 21.5)","(2.6, 2.92, 2.86)","(5.0, 8.8, 8.083720930232559)","(19.0, 65.0, 47.5)"
05-01-2023 14:02:34.185240,"(15.0, 17.5, 16.886363636363637)","(31.0, 230.0, 107.33333333333334)","(2.4, 4.9, 4.425000000000001)","(41.0, 99999, 6682.666666666667)","(31.0, 60.0, 50.666666666666664)","(13.0, 60.0, 32.333333333333336)","(10.0, 32.0, 21.5)","(2.6, 2.92, 2.86)","(5.0, 8.8, 8.083720930232559)","(19.0, 65.0, 47.5)"
05-01-2023 14:02:35.729191,"(15.0, 17.5, 16.886363636363637)","(31.0, 230.0, 107.33333333333334)","(2.4, 4.9, 4.775)","(41.0, 99999, 6682.666666666667)","(31.0, 60.0, 50.666666666666664)","(13.0, 60.0, 32.333333333333336)","(10.0, 32.0, 21.5)","(2.6, 2.92, 2.86)","(5.0, 8.8, 8.083720930232559)","(19.0, 65.0, 47.5)"
05-01-2023 14:02:37.236213,"(15.0, 17.5, 16.886363636363637)","(31.0, 230.0, 107.33333333333334)","(2.4, 4.9, 4.775)","(41.0, 99999, 6682.666666666667)","(31.0, 60.0, 50.666666666666664)","(13.0, 60.0, 32.333333333333336)","(10.0, 32.0, 21.5)","(2.6, 2.92, 2.86)","(5.0, 8.8, 7.944444444444445)","(19.0, 65.0, 47.5)"
