,Yamasaki Bale,Crackerjack Nick,Flash Banner,Denominator,Naughty Shorty,Maximum Gracie
10-01-2023 16:46:09.001004,"(2.3, 3.45, 2.6953846153846155)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 7.733333333333333)","(4.4, 7.8, 5.0476190476190474)","(31.0, 210.0, 93.0)","(12.0, 38.0, 21.666666666666668)"
10-01-2023 16:46:10.239533,"(2.3, 3.45, 2.6953846153846155)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 7.733333333333333)","(4.4, 7.8, 5.0476190476190474)","(31.0, 210.0, 93.0)","(12.0, 38.0, 21.666666666666668)"
10-01-2023 16:46:11.421545,"(2.3, 3.45, 2.6953846153846155)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 7.733333333333333)","(4.4, 7.8, 5.0476190476190474)","(31.0, 210.0, 93.0)","(12.0, 38.0, 21.666666666666668)"
10-01-2023 16:46:12.589522,"(2.3, 3.45, 2.6953846153846155)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 7.733333333333333)","(4.4, 7.8, 5.0476190476190474)","(31.0, 210.0, 93.0)","(12.0, 38.0, 21.666666666666668)"
10-01-2023 16:46:13.804648,"(2.3, 3.45, 2.6953846153846155)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 7.733333333333333)","(4.4, 7.8, 5.0476190476190474)","(31.0, 210.0, 93.0)","(12.0, 38.0, 21.666666666666668)"
10-01-2023 16:46:14.907357,"(2.3, 3.45, 2.6953846153846155)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 7.733333333333333)","(4.4, 7.8, 5.0476190476190474)","(31.0, 210.0, 93.0)","(12.0, 38.0, 21.666666666666668)"
10-01-2023 16:46:16.056353,"(2.3, 3.45, 2.6953846153846155)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 7.733333333333333)","(4.4, 7.8, 5.0476190476190474)","(31.0, 210.0, 93.0)","(12.0, 38.0, 21.666666666666668)"
10-01-2023 16:46:17.257928,"(2.3, 3.45, 2.6953846153846155)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 7.733333333333333)","(4.4, 7.8, 5.0476190476190474)","(31.0, 210.0, 84.6923076923077)","(12.0, 38.0, 21.666666666666668)"
10-01-2023 16:46:18.514409,"(2.3, 3.45, 2.6953846153846155)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 7.733333333333333)","(4.4, 7.8, 5.0476190476190474)","(31.0, 210.0, 84.6923076923077)","(12.0, 38.0, 21.666666666666668)"
10-01-2023 16:46:19.700195,"(2.3, 3.45, 2.6953846153846155)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 7.733333333333333)","(4.4, 7.8, 5.0476190476190474)","(31.0, 210.0, 84.6923076923077)","(12.0, 38.0, 21.666666666666668)"
10-01-2023 16:46:20.804252,"(2.3, 3.45, 2.6953846153846155)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 7.733333333333333)","(4.4, 7.8, 5.0476190476190474)","(31.0, 210.0, 84.6923076923077)","(12.0, 38.0, 21.666666666666668)"
10-01-2023 16:46:21.974823,"(2.3, 3.45, 2.6953846153846155)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 7.733333333333333)","(4.4, 7.8, 5.0476190476190474)","(31.0, 210.0, 84.6923076923077)","(12.0, 38.0, 21.666666666666668)"
10-01-2023 16:46:23.121537,"(2.3, 3.45, 2.6953846153846155)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 7.733333333333333)","(4.4, 7.8, 5.0476190476190474)","(31.0, 210.0, 84.6923076923077)","(12.0, 38.0, 21.666666666666668)"
10-01-2023 16:46:24.246400,"(2.3, 3.45, 2.6953846153846155)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 7.733333333333333)","(4.4, 7.8, 5.0476190476190474)","(31.0, 210.0, 84.6923076923077)","(12.0, 38.0, 21.666666666666668)"
10-01-2023 16:46:25.458984,"(2.3, 3.45, 2.6953846153846155)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 7.733333333333333)","(4.4, 7.8, 5.0476190476190474)","(31.0, 210.0, 84.6923076923077)","(12.0, 38.0, 21.666666666666668)"
10-01-2023 16:46:26.657450,"(2.3, 3.45, 2.6953846153846155)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 7.733333333333333)","(4.4, 7.8, 5.0476190476190474)","(31.0, 210.0, 84.6923076923077)","(12.0, 38.0, 21.666666666666668)"
10-01-2023 16:46:28.006945,"(2.3, 3.45, 2.6953846153846155)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 7.733333333333333)","(4.4, 7.8, 5.0476190476190474)","(31.0, 210.0, 84.6923076923077)","(12.0, 38.0, 21.666666666666668)"
10-01-2023 16:46:29.195966,"(2.3, 3.45, 2.6953846153846155)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 7.733333333333333)","(4.4, 7.8, 5.0476190476190474)","(31.0, 210.0, 84.6923076923077)","(12.0, 38.0, 21.666666666666668)"
10-01-2023 16:46:30.337100,"(2.3, 3.45, 2.6953846153846155)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 7.733333333333333)","(4.4, 7.8, 5.0476190476190474)","(31.0, 210.0, 84.6923076923077)","(12.0, 38.0, 21.666666666666668)"
10-01-2023 16:46:31.568376,"(2.3, 3.45, 2.6953846153846155)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 7.733333333333333)","(4.4, 7.8, 5.0476190476190474)","(31.0, 210.0, 84.6923076923077)","(12.0, 38.0, 21.666666666666668)"
10-01-2023 16:46:32.812339,"(2.3, 3.45, 2.6953846153846155)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 7.733333333333333)","(4.4, 7.8, 5.0476190476190474)","(31.0, 210.0, 84.6923076923077)","(12.0, 38.0, 21.666666666666668)"
10-01-2023 16:46:34.022694,"(2.3, 3.45, 2.6953846153846155)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 7.733333333333333)","(4.4, 7.8, 5.0476190476190474)","(31.0, 210.0, 84.6923076923077)","(12.0, 38.0, 21.666666666666668)"
10-01-2023 16:46:35.165710,"(2.3, 3.45, 2.6953846153846155)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 7.733333333333333)","(4.4, 7.8, 5.0476190476190474)","(31.0, 210.0, 84.6923076923077)","(12.0, 38.0, 23.3)"
10-01-2023 16:46:36.401604,"(2.3, 3.45, 2.6953846153846155)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 7.733333333333333)","(4.4, 7.8, 5.0476190476190474)","(31.0, 210.0, 84.6923076923077)","(12.0, 38.0, 23.3)"
10-01-2023 16:46:37.739462,"(2.3, 3.45, 2.6953846153846155)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 7.733333333333333)","(4.4, 7.8, 5.0476190476190474)","(31.0, 210.0, 109.44444444444444)","(12.0, 38.0, 23.3)"
10-01-2023 16:46:39.073901,"(2.3, 3.45, 2.6953846153846155)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 7.733333333333333)","(4.4, 7.8, 5.0476190476190474)","(31.0, 210.0, 109.44444444444444)","(12.0, 38.0, 23.3)"
10-01-2023 16:46:40.396267,"(2.3, 3.45, 2.6953846153846155)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 7.733333333333333)","(4.4, 7.8, 5.0476190476190474)","(31.0, 210.0, 84.6923076923077)","(12.0, 38.0, 23.3)"
10-01-2023 16:46:41.580957,"(2.3, 3.45, 2.6953846153846155)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 7.733333333333333)","(4.4, 7.8, 5.0476190476190474)","(31.0, 210.0, 84.6923076923077)","(12.0, 38.0, 23.3)"
10-01-2023 16:46:42.671781,"(2.3, 3.45, 2.6953846153846155)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 7.733333333333333)","(4.4, 7.8, 5.0476190476190474)","(31.0, 210.0, 84.6923076923077)","(12.0, 38.0, 23.3)"
10-01-2023 16:46:43.818426,"(2.3, 3.45, 2.6953846153846155)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 7.733333333333333)","(4.4, 7.8, 5.0476190476190474)","(31.0, 210.0, 84.6923076923077)","(12.0, 38.0, 23.3)"
10-01-2023 16:46:45.005527,"(2.3, 3.45, 2.6953846153846155)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 7.733333333333333)","(4.4, 7.8, 5.0476190476190474)","(31.0, 210.0, 84.6923076923077)","(12.0, 38.0, 23.3)"
10-01-2023 16:46:46.152144,"(2.3, 3.45, 2.6953846153846155)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 7.733333333333333)","(4.4, 7.8, 5.0476190476190474)","(31.0, 210.0, 84.6923076923077)","(12.0, 38.0, 23.3)"
10-01-2023 16:46:47.236036,"(2.3, 3.45, 2.6953846153846155)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 7.733333333333333)","(4.4, 7.8, 5.0476190476190474)","(31.0, 210.0, 84.6923076923077)","(12.0, 38.0, 23.3)"
10-01-2023 16:46:48.357850,"(2.3, 3.45, 2.6953846153846155)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 7.733333333333333)","(4.4, 7.8, 5.0476190476190474)","(31.0, 210.0, 84.6923076923077)","(12.0, 38.0, 23.3)"
10-01-2023 16:46:49.578141,"(2.3, 3.45, 2.6953846153846155)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 7.733333333333333)","(4.4, 7.8, 5.0476190476190474)","(31.0, 210.0, 84.6923076923077)","(12.0, 38.0, 23.3)"
10-01-2023 16:46:50.762628,"(2.3, 3.45, 2.6953846153846155)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 7.733333333333333)","(4.4, 7.8, 5.0476190476190474)","(31.0, 210.0, 84.6923076923077)","(12.0, 38.0, 23.3)"
10-01-2023 16:46:51.930775,"(2.3, 3.45, 2.6953846153846155)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 7.733333333333333)","(4.4, 7.8, 5.0476190476190474)","(31.0, 210.0, 114.70588235294117)","(12.0, 38.0, 23.3)"
10-01-2023 16:46:53.288825,"(2.3, 3.45, 2.6953846153846155)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 7.733333333333333)","(4.4, 7.8, 5.0476190476190474)","(31.0, 210.0, 114.70588235294117)","(12.0, 38.0, 23.3)"
10-01-2023 16:46:54.449459,"(2.3, 3.45, 2.6953846153846155)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 7.733333333333333)","(4.4, 7.8, 5.0476190476190474)","(31.0, 210.0, 114.70588235294117)","(12.0, 38.0, 23.3)"
10-01-2023 16:46:55.693819,"(2.3, 3.45, 2.6953846153846155)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 7.733333333333333)","(4.4, 7.8, 5.0476190476190474)","(31.0, 210.0, 114.70588235294117)","(12.0, 38.0, 23.3)"
10-01-2023 16:46:57.093558,"(2.3, 3.45, 2.6953846153846155)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 7.733333333333333)","(4.4, 7.8, 5.0476190476190474)","(31.0, 210.0, 114.70588235294117)","(12.0, 38.0, 23.3)"
10-01-2023 16:46:58.311730,"(2.3, 3.45, 2.6953846153846155)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 7.733333333333333)","(4.4, 7.8, 5.0476190476190474)","(31.0, 210.0, 114.70588235294117)","(12.0, 38.0, 23.3)"
10-01-2023 16:46:59.497901,"(2.3, 3.45, 2.6953846153846155)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 7.733333333333333)","(4.4, 7.8, 5.0476190476190474)","(31.0, 210.0, 114.70588235294117)","(12.0, 38.0, 23.3)"
10-01-2023 16:47:00.513734,"(2.3, 3.45, 2.6953846153846155)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 7.733333333333333)","(4.4, 7.8, 5.0476190476190474)","(31.0, 210.0, 114.70588235294117)","(12.0, 38.0, 23.3)"
10-01-2023 16:47:01.649083,"(2.3, 3.45, 2.6953846153846155)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 7.733333333333333)","(4.4, 7.8, 5.0476190476190474)","(31.0, 210.0, 114.70588235294117)","(12.0, 38.0, 23.3)"
10-01-2023 16:47:02.801232,"(2.3, 3.45, 2.6953846153846155)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 7.733333333333333)","(4.4, 7.8, 5.0476190476190474)","(31.0, 210.0, 114.70588235294117)","(12.0, 38.0, 23.3)"
10-01-2023 16:47:03.899514,"(2.3, 3.45, 2.6953846153846155)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 7.733333333333333)","(4.4, 7.8, 5.0476190476190474)","(31.0, 210.0, 114.70588235294117)","(12.0, 38.0, 23.3)"
10-01-2023 16:47:05.066499,"(2.3, 3.45, 2.6953846153846155)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 7.733333333333333)","(4.4, 7.8, 5.0476190476190474)","(31.0, 210.0, 114.70588235294117)","(12.0, 38.0, 23.3)"
10-01-2023 16:47:06.193158,"(2.3, 3.45, 2.6953846153846155)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 7.733333333333333)","(4.4, 7.8, 5.0476190476190474)","(31.0, 210.0, 114.70588235294117)","(12.0, 38.0, 23.3)"
10-01-2023 16:47:07.341330,"(2.3, 3.45, 2.6953846153846155)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 7.733333333333333)","(4.4, 7.8, 5.0476190476190474)","(31.0, 210.0, 114.70588235294117)","(12.0, 38.0, 23.3)"
10-01-2023 16:47:08.504060,"(2.3, 3.45, 2.6953846153846155)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 7.733333333333333)","(4.4, 7.8, 5.0476190476190474)","(31.0, 210.0, 114.70588235294117)","(12.0, 38.0, 23.3)"
10-01-2023 16:47:09.549489,"(2.3, 3.45, 2.6953846153846155)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 7.733333333333333)","(4.4, 7.8, 5.0476190476190474)","(31.0, 210.0, 114.70588235294117)","(12.0, 38.0, 23.3)"
10-01-2023 16:47:10.632540,"(2.3, 3.45, 2.6953846153846155)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 7.733333333333333)","(4.4, 7.8, 5.0476190476190474)","(31.0, 210.0, 114.70588235294117)","(12.0, 38.0, 23.3)"
10-01-2023 16:47:11.792251,"(2.3, 3.45, 2.6953846153846155)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 7.733333333333333)","(4.4, 7.8, 5.0476190476190474)","(31.0, 210.0, 114.70588235294117)","(12.0, 38.0, 23.3)"
10-01-2023 16:47:12.950164,"(2.3, 3.45, 2.6953846153846155)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 7.733333333333333)","(4.4, 7.8, 5.0476190476190474)","(31.0, 210.0, 114.70588235294117)","(12.0, 38.0, 23.3)"
10-01-2023 16:47:14.110484,"(2.3, 3.45, 2.6953846153846155)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 7.733333333333333)","(4.4, 7.8, 5.0476190476190474)","(31.0, 210.0, 114.70588235294117)","(12.0, 38.0, 23.3)"
10-01-2023 16:47:15.219940,"(2.3, 3.45, 2.6953846153846155)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 7.733333333333333)","(4.4, 7.8, 5.0476190476190474)","(31.0, 210.0, 114.70588235294117)","(12.0, 38.0, 23.3)"
10-01-2023 16:47:16.342494,"(2.3, 3.45, 2.6953846153846155)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 7.733333333333333)","(4.4, 7.8, 5.0476190476190474)","(31.0, 210.0, 114.70588235294117)","(12.0, 38.0, 23.3)"
10-01-2023 16:47:17.563332,"(2.3, 3.45, 2.6953846153846155)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 7.733333333333333)","(4.4, 7.8, 5.0476190476190474)","(31.0, 210.0, 114.70588235294117)","(12.0, 38.0, 23.3)"
10-01-2023 16:47:18.745497,"(2.3, 3.45, 2.6953846153846155)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 7.733333333333333)","(4.4, 7.8, 5.0476190476190474)","(31.0, 210.0, 114.70588235294117)","(12.0, 38.0, 23.3)"
10-01-2023 16:47:20.085912,"(2.3, 3.45, 2.6953846153846155)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 7.733333333333333)","(4.4, 7.8, 5.0476190476190474)","(31.0, 210.0, 114.70588235294117)","(12.0, 38.0, 23.3)"
10-01-2023 16:47:21.324916,"(2.3, 3.45, 2.6953846153846155)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 7.733333333333333)","(4.4, 7.8, 5.0476190476190474)","(31.0, 210.0, 114.70588235294117)","(12.0, 38.0, 23.3)"
10-01-2023 16:47:22.666978,"(2.3, 3.45, 2.6953846153846155)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 7.733333333333333)","(4.4, 7.8, 5.0476190476190474)","(31.0, 210.0, 114.70588235294117)","(12.0, 38.0, 23.3)"
10-01-2023 16:47:23.706020,"(2.3, 3.45, 2.6953846153846155)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 7.733333333333333)","(4.4, 7.8, 5.0476190476190474)","(31.0, 210.0, 114.70588235294117)","(12.0, 38.0, 23.3)"
10-01-2023 16:47:24.838891,"(2.3, 3.45, 2.6953846153846155)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 7.733333333333333)","(4.4, 7.8, 5.0476190476190474)","(31.0, 210.0, 114.70588235294117)","(12.0, 38.0, 23.3)"
10-01-2023 16:47:25.991691,"(2.3, 3.45, 2.6953846153846155)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 7.733333333333333)","(4.4, 7.8, 5.0476190476190474)","(31.0, 210.0, 114.70588235294117)","(12.0, 38.0, 23.3)"
10-01-2023 16:47:27.094222,"(2.3, 3.45, 2.6953846153846155)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 7.733333333333333)","(4.4, 7.8, 5.0476190476190474)","(31.0, 210.0, 114.70588235294117)","(12.0, 38.0, 23.3)"
10-01-2023 16:47:28.164832,"(2.3, 3.45, 2.6953846153846155)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 7.733333333333333)","(4.4, 7.8, 5.0476190476190474)","(31.0, 210.0, 114.70588235294117)","(12.0, 38.0, 23.3)"
10-01-2023 16:47:29.301806,"(2.3, 3.45, 2.6953846153846155)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 7.733333333333333)","(4.4, 7.8, 5.0476190476190474)","(31.0, 210.0, 114.70588235294117)","(12.0, 38.0, 23.3)"
10-01-2023 16:47:30.390825,"(2.3, 3.45, 2.6953846153846155)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 7.733333333333333)","(4.4, 7.8, 5.0476190476190474)","(31.0, 210.0, 114.70588235294117)","(12.0, 38.0, 23.3)"
10-01-2023 16:47:31.391738,"(2.3, 3.45, 2.6953846153846155)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 7.733333333333333)","(4.4, 7.8, 5.0476190476190474)","(31.0, 210.0, 95.57142857142857)","(12.0, 38.0, 23.3)"
10-01-2023 16:47:32.504768,"(2.3, 3.45, 2.6953846153846155)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 7.733333333333333)","(4.4, 7.8, 5.0476190476190474)","(31.0, 210.0, 115.76470588235294)","(12.0, 38.0, 23.3)"
10-01-2023 16:47:33.661647,"(2.3, 3.45, 2.6953846153846155)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 7.733333333333333)","(4.4, 7.8, 5.0476190476190474)","(31.0, 210.0, 115.76470588235294)","(12.0, 38.0, 23.3)"
10-01-2023 16:47:34.796332,"(2.3, 3.45, 2.6953846153846155)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 7.733333333333333)","(4.4, 7.8, 5.0476190476190474)","(31.0, 210.0, 115.76470588235294)","(12.0, 38.0, 23.3)"
10-01-2023 16:47:35.955635,"(2.3, 3.45, 2.6953846153846155)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 7.733333333333333)","(4.4, 7.8, 5.0476190476190474)","(31.0, 210.0, 115.76470588235294)","(12.0, 38.0, 23.3)"
10-01-2023 16:47:37.043487,"(2.3, 3.45, 2.6953846153846155)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 7.733333333333333)","(4.4, 7.8, 5.0476190476190474)","(31.0, 210.0, 115.76470588235294)","(12.0, 38.0, 23.3)"
10-01-2023 16:47:38.154871,"(2.3, 3.45, 2.6953846153846155)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 7.733333333333333)","(4.4, 7.8, 5.0476190476190474)","(31.0, 210.0, 115.76470588235294)","(12.0, 38.0, 23.3)"
10-01-2023 16:47:39.206151,"(2.3, 3.45, 2.6953846153846155)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 7.733333333333333)","(4.4, 7.8, 5.0476190476190474)","(31.0, 210.0, 115.76470588235294)","(12.0, 38.0, 23.3)"
10-01-2023 16:47:40.147005,"(2.3, 3.45, 2.6953846153846155)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 7.733333333333333)","(4.4, 7.8, 5.0476190476190474)","(31.0, 210.0, 115.76470588235294)","(12.0, 38.0, 23.3)"
10-01-2023 16:47:41.303486,"(2.3, 3.45, 2.6953846153846155)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 7.733333333333333)","(4.4, 7.8, 5.0476190476190474)","(31.0, 210.0, 115.76470588235294)","(12.0, 38.0, 23.3)"
10-01-2023 16:47:42.467914,"(2.3, 3.45, 2.6953846153846155)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 7.733333333333333)","(4.4, 7.8, 5.0476190476190474)","(31.0, 210.0, 121.0)","(12.0, 38.0, 21.666666666666668)"
10-01-2023 16:47:43.408876,"(2.3, 3.45, 2.6953846153846155)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 7.733333333333333)","(4.4, 7.8, 5.0476190476190474)","(31.0, 210.0, 121.0)","(12.0, 38.0, 21.666666666666668)"
10-01-2023 16:47:44.416719,"(2.3, 3.45, 2.6953846153846155)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 7.733333333333333)","(4.4, 7.8, 5.0476190476190474)","(31.0, 210.0, 121.0)","(12.0, 38.0, 21.666666666666668)"
10-01-2023 16:47:45.522433,"(2.3, 3.45, 2.6953846153846155)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 7.733333333333333)","(4.4, 7.8, 5.0476190476190474)","(31.0, 210.0, 121.0)","(12.0, 38.0, 21.666666666666668)"
10-01-2023 16:47:46.620930,"(2.3, 3.45, 2.6953846153846155)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 7.733333333333333)","(4.4, 7.8, 5.0476190476190474)","(31.0, 210.0, 121.0)","(12.0, 38.0, 21.666666666666668)"
10-01-2023 16:47:47.709732,"(2.3, 3.45, 2.6953846153846155)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 7.733333333333333)","(4.4, 7.8, 5.0476190476190474)","(31.0, 210.0, 121.0)","(12.0, 38.0, 21.666666666666668)"
10-01-2023 16:47:48.759918,"(2.3, 3.45, 2.6953846153846155)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 7.733333333333333)","(4.4, 7.8, 5.0476190476190474)","(31.0, 210.0, 121.0)","(12.0, 38.0, 21.666666666666668)"
10-01-2023 16:47:49.851904,"(2.3, 3.45, 2.6953846153846155)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 7.733333333333333)","(4.4, 7.8, 5.0476190476190474)","(31.0, 210.0, 121.0)","(12.0, 38.0, 21.666666666666668)"
10-01-2023 16:47:50.969056,"(2.3, 3.45, 2.6953846153846155)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 7.733333333333333)","(4.4, 7.8, 5.0476190476190474)","(31.0, 210.0, 121.0)","(12.0, 38.0, 21.666666666666668)"
10-01-2023 16:47:52.015655,"(2.3, 3.45, 2.6953846153846155)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 7.733333333333333)","(4.4, 7.8, 5.0476190476190474)","(31.0, 210.0, 118.0)","(12.0, 38.0, 21.666666666666668)"
10-01-2023 16:47:53.047277,"(2.3, 3.45, 2.6953846153846155)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 7.733333333333333)","(4.4, 7.8, 5.0476190476190474)","(31.0, 210.0, 118.0)","(12.0, 38.0, 21.666666666666668)"
10-01-2023 16:47:54.066285,"(2.3, 3.45, 2.6953846153846155)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 7.733333333333333)","(4.4, 7.8, 5.0476190476190474)","(31.0, 210.0, 118.0)","(12.0, 38.0, 21.666666666666668)"
10-01-2023 16:47:55.098627,"(2.3, 3.45, 2.6953846153846155)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 7.733333333333333)","(4.4, 7.8, 5.0476190476190474)","(31.0, 210.0, 118.0)","(12.0, 38.0, 21.666666666666668)"
10-01-2023 16:47:56.322827,"(2.3, 3.45, 2.6953846153846155)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 7.733333333333333)","(4.4, 7.8, 5.0476190476190474)","(31.0, 210.0, 118.0)","(12.0, 38.0, 21.666666666666668)"
10-01-2023 16:47:57.657449,"(2.3, 3.45, 2.6953846153846155)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 7.733333333333333)","(4.4, 7.8, 5.0476190476190474)","(31.0, 210.0, 118.0)","(12.0, 38.0, 21.666666666666668)"
10-01-2023 16:47:58.791151,"(2.3, 3.45, 2.6953846153846155)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 7.733333333333333)","(4.4, 7.8, 5.0476190476190474)","(31.0, 210.0, 118.0)","(12.0, 38.0, 21.666666666666668)"
10-01-2023 16:47:59.890462,"(2.3, 3.45, 2.6953846153846155)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 7.733333333333333)","(4.4, 7.8, 5.0476190476190474)","(31.0, 210.0, 118.0)","(12.0, 38.0, 21.666666666666668)"
10-01-2023 16:48:01.052589,"(2.3, 3.45, 2.6953846153846155)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 7.733333333333333)","(4.4, 7.8, 5.0476190476190474)","(31.0, 210.0, 118.0)","(12.0, 38.0, 21.666666666666668)"
10-01-2023 16:48:02.193897,"(2.3, 3.45, 2.6953846153846155)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 7.733333333333333)","(4.4, 7.8, 5.0476190476190474)","(31.0, 210.0, 118.0)","(12.0, 38.0, 21.666666666666668)"
10-01-2023 16:48:03.364956,"(2.3, 3.45, 2.6953846153846155)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 7.733333333333333)","(4.4, 7.8, 5.0476190476190474)","(31.0, 210.0, 118.0)","(12.0, 38.0, 21.666666666666668)"
10-01-2023 16:48:04.443421,"(2.3, 3.45, 2.6953846153846155)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 7.733333333333333)","(4.4, 7.8, 5.0476190476190474)","(31.0, 210.0, 118.0)","(12.0, 38.0, 21.666666666666668)"
