,Born To Lead,Bonnie Rico,Velocity Justice,Whether To Fly,Royal Look,Boom Boom Harley,Disney Cool,Social Impact
10-01-2023 17:53:02.599544,"(10.0, 99999, 99990)","(1.6, 1.67, 1.6437142857142857)","(101.0, 250.0, 212.5)","(6.0, 9.6, 8.928)","(6.0, 11.0, 10.242424242424242)","(6.0, 10.5, 10.275)","(101.0, 270.0, 172.5)","(71.0, 130.0, 118.46153846153845)"
10-01-2023 17:53:03.746257,"(10.0, 99999, 99990)","(1.6, 1.67, 1.6437142857142857)","(101.0, 250.0, 212.5)","(6.0, 9.6, 8.88)","(6.0, 11.0, 10.242424242424242)","(6.0, 10.5, 10.326923076923077)","(101.0, 260.0, 171.11111111111111)","(71.0, 130.0, 118.46153846153845)"
10-01-2023 17:53:04.952030,"(10.0, 99999, 99990)","(1.6, 1.66, 1.6424137931034481)","(101.0, 250.0, 212.5)","(6.0, 9.6, 9.25)","(6.0, 11.0, 10.242424242424242)","(6.0, 10.5, 10.326923076923077)","(101.0, 260.0, 171.11111111111111)","(71.0, 130.0, 118.46153846153845)"
10-01-2023 17:53:06.376048,"(10.0, 99999, 99990)","(1.6, 1.66, 1.6456521739130434)","(101.0, 250.0, 227.5)","(6.0, 9.4, 8.963636363636365)","(6.0, 11.0, 10.285714285714286)","(6.0, 10.5, 10.326923076923077)","(101.0, 260.0, 210.0)","(71.0, 130.0, 118.46153846153845)"
10-01-2023 17:53:07.577799,"(10.0, 99999, 99990)","(1.6, 1.66, 1.6456521739130434)","(101.0, 250.0, 227.5)","(6.0, 9.4, 8.938461538461539)","(6.0, 11.0, 10.285714285714286)","(6.0, 10.5, 10.326923076923077)","(101.0, 260.0, 224.0)","(71.0, 130.0, 118.46153846153845)"
10-01-2023 17:53:08.842222,"(10.0, 99999, 99990)","(1.6, 1.66, 1.6456521739130434)","(101.0, 250.0, 227.5)","(6.0, 9.4, 8.878260869565217)","(6.0, 11.0, 10.285714285714286)","(6.0, 10.5, 10.326923076923077)","(101.0, 240.0, 225.45454545454544)","(71.0, 130.0, 118.46153846153845)"
10-01-2023 17:53:10.129761,"(10.0, 99999, 99990)","(1.6, 1.66, 1.6456521739130434)","(101.0, 250.0, 227.5)","(6.0, 9.4, 8.878260869565217)","(6.0, 11.0, 10.285714285714286)","(6.0, 10.5, 10.326923076923077)","(101.0, 250.0, 224.0)","(71.0, 130.0, 118.46153846153845)"
10-01-2023 17:53:11.313434,"(10.0, 99999, 99990)","(1.6, 1.66, 1.6456521739130434)","(101.0, 250.0, 227.5)","(6.0, 9.4, 8.878260869565217)","(6.0, 11.0, 10.277777777777779)","(6.0, 10.5, 10.326923076923077)","(101.0, 240.0, 224.0)","(71.0, 130.0, 118.46153846153845)"
10-01-2023 17:53:12.563884,"(10.0, 99999, 99990)","(1.6, 1.66, 1.645)","(101.0, 250.0, 227.5)","(6.0, 9.4, 8.984615384615385)","(6.0, 11.0, 10.277777777777779)","(6.0, 10.5, 10.326923076923077)","(101.0, 240.0, 224.0)","(71.0, 130.0, 118.46153846153845)"
10-01-2023 17:53:13.639104,"(10.0, 99999, 99990)","(1.6, 1.66, 1.6428571428571428)","(101.0, 250.0, 227.5)","(6.0, 9.6, 8.878260869565217)","(6.0, 11.0, 10.217391304347826)","(6.0, 10.5, 10.23611111111111)","(101.0, 240.0, 224.0)","(71.0, 130.0, 118.46153846153845)"
10-01-2023 17:53:14.686789,"(10.0, 99999, 99990)","(1.6, 1.66, 1.6496875)","(101.0, 250.0, 227.5)","(6.0, 9.4, 8.878260869565217)","(6.0, 11.0, 10.217391304347826)","(6.0, 10.5, 10.23611111111111)","(101.0, 240.0, 224.0)","(71.0, 130.0, 118.46153846153845)"
10-01-2023 17:53:15.792899,"(10.0, 99999, 99990)","(1.6, 1.66, 1.6496875)","(101.0, 250.0, 227.5)","(6.0, 9.4, 8.878260869565217)","(6.0, 11.0, 10.217391304347826)","(6.0, 10.5, 10.23611111111111)","(101.0, 240.0, 224.0)","(71.0, 130.0, 118.46153846153845)"
10-01-2023 17:53:16.910549,"(10.0, 99999, 99990)","(1.6, 1.66, 1.6496875)","(101.0, 250.0, 227.5)","(6.0, 9.4, 8.878260869565217)","(6.0, 11.0, 10.217391304347826)","(6.0, 10.5, 10.23611111111111)","(101.0, 240.0, 224.0)","(71.0, 130.0, 118.46153846153845)"
10-01-2023 17:53:18.097605,"(10.0, 99999, 99990)","(1.6, 1.66, 1.6496875)","(101.0, 250.0, 227.5)","(6.0, 9.4, 8.878260869565217)","(6.0, 11.0, 10.135135135135135)","(6.0, 10.5, 10.193548387096774)","(101.0, 240.0, 224.0)","(71.0, 130.0, 118.46153846153845)"
10-01-2023 17:53:19.339418,"(10.0, 99999, 99990)","(1.6, 1.65, 1.6364150943396227)","(91.0, 250.0, 227.5)","(6.0, 9.4, 8.878260869565217)","(6.0, 11.0, 10.204545454545455)","(6.0, 10.5, 10.228571428571428)","(81.0, 240.0, 224.0)","(71.0, 130.0, 126.66666666666667)"
10-01-2023 17:53:20.526718,"(10.0, 99999, 99990)","(1.6, 1.65, 1.6364150943396227)","(91.0, 250.0, 227.5)","(6.0, 9.4, 8.878260869565217)","(6.0, 11.0, 10.25531914893617)","(6.0, 10.5, 10.228571428571428)","(81.0, 240.0, 224.0)","(71.0, 130.0, 126.66666666666667)"
10-01-2023 17:53:21.757382,"(10.0, 99999, 99990)","(1.6, 1.65, 1.6364150943396227)","(91.0, 250.0, 227.5)","(6.0, 9.4, 8.878260869565217)","(6.0, 11.0, 10.25531914893617)","(6.0, 10.5, 10.228571428571428)","(81.0, 240.0, 224.0)","(71.0, 130.0, 126.66666666666667)"
10-01-2023 17:53:22.940593,"(10.0, 99999, 99990)","(1.6, 1.65, 1.6364150943396227)","(91.0, 250.0, 227.5)","(6.0, 9.4, 8.878260869565217)","(6.0, 11.0, 10.25531914893617)","(6.0, 10.5, 10.228571428571428)","(81.0, 240.0, 224.0)","(71.0, 130.0, 126.66666666666667)"
10-01-2023 17:53:24.124400,"(10.0, 99999, 99990)","(1.6, 1.65, 1.6456363636363636)","(91.0, 250.0, 227.5)","(6.0, 9.4, 8.309090909090909)","(6.0, 11.0, 10.539473684210526)","(6.0, 10.5, 10.306122448979592)","(81.0, 240.0, 224.0)","(71.0, 130.0, 120.0)"
10-01-2023 17:53:25.310188,"(10.0, 99999, 99990)","(1.6, 1.65, 1.668392857142857)","(91.0, 250.0, 227.5)","(6.0, 8.6, 8.496774193548388)","(6.0, 11.0, 10.166666666666666)","(6.0, 10.5, 10.256410256410255)","(81.0, 240.0, 222.22222222222223)","(71.0, 130.0, 120.0)"
10-01-2023 17:53:26.528555,"(10.0, 99999, 99990)","(1.6, 1.68, 1.6502857142857141)","(91.0, 250.0, 227.5)","(6.0, 9.4, 8.595121951219513)","(6.0, 11.0, 10.166666666666666)","(6.0, 10.5, 10.256410256410255)","(81.0, 230.0, 222.22222222222223)","(71.0, 130.0, 125.0)"
10-01-2023 17:53:27.787173,"(10.0, 99999, 99990)","(1.6, 1.68, 1.6536842105263156)","(91.0, 250.0, 230.0)","(6.0, 9.4, 8.742857142857144)","(6.0, 11.0, 10.166666666666666)","(6.0, 10.5, 10.256410256410255)","(81.0, 230.0, 222.22222222222223)","(71.0, 130.0, 120.0)"
10-01-2023 17:53:28.979036,"(10.0, 99999, 99990)","(1.6, 1.68, 1.6536842105263156)","(91.0, 250.0, 230.0)","(6.0, 8.8, 8.766666666666667)","(6.0, 11.0, 10.204545454545455)","(6.0, 10.5, 10.256410256410255)","(81.0, 230.0, 222.22222222222223)","(71.0, 130.0, 120.0)"
10-01-2023 17:53:30.118035,"(10.0, 99999, 99990)","(1.6, 1.68, 1.6536842105263156)","(91.0, 250.0, 230.0)","(6.0, 8.8, 8.525)","(6.0, 11.0, 10.204545454545455)","(6.0, 10.5, 10.256410256410255)","(81.0, 230.0, 222.22222222222223)","(71.0, 130.0, 120.0)"
10-01-2023 17:53:31.277119,"(10.0, 99999, 99990)","(1.55, 1.68, 1.6733774834437085)","(91.0, 250.0, 230.0)","(6.0, 8.8, 8.525)","(6.0, 11.0, 10.204545454545455)","(6.0, 10.5, 10.256410256410255)","(81.0, 230.0, 222.22222222222223)","(71.0, 130.0, 120.0)"
10-01-2023 17:53:32.497407,"(10.0, 99999, 99990)","(1.55, 1.68, 1.6733774834437085)","(91.0, 250.0, 230.0)","(6.0, 8.8, 8.525)","(6.0, 11.0, 10.204545454545455)","(6.0, 10.5, 10.256410256410255)","(81.0, 230.0, 222.22222222222223)","(71.0, 130.0, 120.0)"
10-01-2023 17:53:33.656491,"(10.0, 99999, 99990)","(1.55, 1.68, 1.6733774834437085)","(91.0, 250.0, 230.0)","(6.0, 8.8, 8.525)","(6.0, 11.0, 10.204545454545455)","(6.0, 10.5, 10.294117647058824)","(81.0, 230.0, 222.22222222222223)","(71.0, 130.0, 120.0)"
10-01-2023 17:53:34.995314,"(10.0, 99999, 99990)","(1.55, 1.68, 1.6414285714285712)","(91.0, 250.0, 230.0)","(6.0, 8.8, 8.525)","(6.0, 11.0, 10.204545454545455)","(6.5, 10.5, 11.3)","(81.0, 230.0, 216.0)","(71.0, 130.0, 120.0)"
10-01-2023 17:53:36.338846,"(10.0, 99999, 99990)","(1.55, 1.67, 1.6566666666666665)","(91.0, 250.0, 230.0)","(6.0, 8.8, 8.461538461538462)","(6.0, 11.0, 10.204545454545455)","(6.5, 11.5, 11.266666666666667)","(81.0, 230.0, 222.22222222222223)","(71.0, 130.0, 120.0)"
10-01-2023 17:53:37.507005,"(10.0, 99999, 99990)","(1.55, 1.66, 1.6566666666666665)","(91.0, 250.0, 230.0)","(6.0, 8.8, 8.461538461538462)","(6.0, 11.0, 10.204545454545455)","(6.5, 11.5, 11.266666666666667)","(81.0, 230.0, 222.22222222222223)","(71.0, 130.0, 120.0)"
10-01-2023 17:53:38.684928,"(10.0, 99999, 99990)","(1.55, 1.66, 1.6566666666666665)","(91.0, 250.0, 230.0)","(6.0, 8.8, 8.459259259259259)","(6.0, 11.0, 10.204545454545455)","(6.5, 11.5, 11.173913043478262)","(81.0, 230.0, 222.22222222222223)","(71.0, 130.0, 120.0)"
10-01-2023 17:53:39.803826,"(10.0, 99999, 99990)","(1.55, 1.66, 1.6566666666666665)","(91.0, 250.0, 230.0)","(6.0, 8.8, 8.5)","(6.0, 11.0, 10.275862068965518)","(6.5, 11.5, 11.068965517241379)","(81.0, 240.0, 213.33333333333334)","(71.0, 130.0, 120.0)"
10-01-2023 17:53:40.879496,"(10.0, 99999, 99990)","(1.55, 1.66, 1.658)","(91.0, 250.0, 230.0)","(6.0, 8.6, 8.48421052631579)","(6.0, 11.0, 10.58108108108108)","(6.5, 11.5, 10.857142857142858)","(81.0, 240.0, 205.0)","(71.0, 130.0, 120.0)"
10-01-2023 17:53:42.023998,"(10.0, 99999, 99990)","(1.55, 1.68, 1.6549999999999998)","(91.0, 250.0, 230.0)","(6.0, 8.8, 8.333333333333332)","(6.0, 11.0, 10.6)","(6.5, 11.0, 11.038461538461538)","(81.0, 240.0, 205.0)","(71.0, 130.0, 120.0)"
10-01-2023 17:53:43.190156,"(10.0, 99999, 99990)","(1.55, 1.67, 1.659230769230769)","(91.0, 250.0, 230.0)","(6.0, 8.6, 8.399999999999999)","(6.0, 11.0, 10.608695652173912)","(6.5, 11.5, 10.866666666666667)","(81.0, 240.0, 205.0)","(71.0, 130.0, 126.66666666666667)"
10-01-2023 17:53:44.300997,"(10.0, 99999, 99990)","(1.55, 1.67, 1.659230769230769)","(91.0, 250.0, 230.0)","(6.0, 8.6, 8.399999999999999)","(6.0, 11.0, 10.608695652173912)","(6.5, 11.0, 10.866666666666667)","(81.0, 240.0, 205.0)","(71.0, 130.0, 126.66666666666667)"
10-01-2023 17:53:45.484124,"(10.0, 99999, 99990)","(1.55, 1.67, 1.659230769230769)","(91.0, 250.0, 230.0)","(6.0, 8.6, 8.333333333333332)","(6.0, 11.0, 10.608695652173912)","(6.5, 11.0, 10.777777777777779)","(81.0, 240.0, 205.0)","(71.0, 130.0, 126.66666666666667)"
10-01-2023 17:53:46.704268,"(10.0, 99999, 99990)","(1.55, 1.67, 1.659230769230769)","(91.0, 250.0, 230.0)","(6.0, 8.6, 8.333333333333332)","(6.0, 11.0, 10.608695652173912)","(6.5, 11.0, 10.11111111111111)","(81.0, 240.0, 205.0)","(71.0, 130.0, 126.66666666666667)"
10-01-2023 17:53:47.962854,"(10.0, 99999, 99990)","(1.55, 1.67, 1.6665486725663716)","(91.0, 250.0, 230.0)","(6.0, 8.6, 8.337931034482757)","(6.0, 11.0, 10.608695652173912)","(6.5, 11.0, 10.675)","(81.0, 240.0, 205.0)","(71.0, 130.0, 126.66666666666667)"
10-01-2023 17:53:49.201941,"(10.0, 99999, 99990)","(1.55, 1.67, 1.666086956521739)","(91.0, 250.0, 230.0)","(6.0, 8.6, 8.36)","(6.0, 11.0, 10.607142857142858)","(6.5, 11.0, 10.84375)","(81.0, 240.0, 211.42857142857144)","(71.0, 130.0, 126.66666666666667)"
10-01-2023 17:53:50.345990,"(10.0, 99999, 99990)","(1.55, 1.67, 1.6613461538461538)","(91.0, 250.0, 230.0)","(5.5, 8.6, 8.333333333333332)","(6.0, 11.0, 10.34)","(6.5, 11.0, 10.805555555555555)","(101.0, 250.0, 213.33333333333334)","(71.0, 130.0, 126.66666666666667)"
10-01-2023 17:53:51.527369,"(10.0, 99999, 99990)","(1.55, 1.68, 1.6772477064220184)","(91.0, 250.0, 230.0)","(5.5, 8.6, 8.35135135135135)","(6.0, 10.5, 10.227272727272727)","(6.5, 11.0, 10.928571428571429)","(101.0, 240.0, 211.42857142857144)","(71.0, 130.0, 126.66666666666667)"
10-01-2023 17:53:52.627979,"(10.0, 99999, 99990)","(1.55, 1.68, 1.6779310344827585)","(91.0, 250.0, 230.0)","(5.5, 8.6, 8.35135135135135)","(6.0, 10.5, 10.295454545454545)","(6.5, 11.5, 10.884615384615385)","(101.0, 250.0, 211.42857142857144)","(71.0, 130.0, 126.66666666666667)"
10-01-2023 17:53:53.808826,"(10.0, 99999, 99990)","(1.55, 1.68, 1.6779310344827585)","(91.0, 250.0, 230.0)","(5.5, 8.6, 8.35135135135135)","(6.0, 10.5, 10.256756756756756)","(6.5, 11.5, 10.884615384615385)","(101.0, 250.0, 225.45454545454544)","(71.0, 130.0, 126.66666666666667)"
10-01-2023 17:53:54.939070,"(10.0, 99999, 99990)","(1.55, 1.68, 1.676)","(91.0, 250.0, 230.0)","(5.5, 8.6, 8.35135135135135)","(6.0, 10.5, 10.202127659574469)","(6.5, 11.5, 10.884615384615385)","(101.0, 250.0, 211.42857142857144)","(71.0, 130.0, 126.66666666666667)"
10-01-2023 17:53:56.021923,"(10.0, 99999, 99990)","(1.55, 1.68, 1.6765217391304348)","(91.0, 250.0, 230.0)","(5.5, 8.6, 8.364705882352942)","(6.0, 10.5, 10.107142857142858)","(6.5, 11.5, 10.916666666666666)","(101.0, 250.0, 211.42857142857144)","(71.0, 130.0, 126.66666666666667)"
10-01-2023 17:53:57.159709,"(10.0, 99999, 99990)","(1.55, 1.71, 1.7)","(91.0, 250.0, 230.0)","(5.5, 8.4, 8.281481481481482)","(6.0, 10.5, 10.06578947368421)","(6.5, 11.0, 10.833333333333334)","(101.0, 250.0, 211.42857142857144)","(71.0, 130.0, 126.66666666666667)"
10-01-2023 17:53:58.294483,"(10.0, 99999, 99990)","(1.55, 1.7, 1.6875)","(91.0, 250.0, 230.0)","(5.5, 8.4, 8.247619047619049)","(6.0, 10.5, 9.921739130434784)","(6.5, 11.5, 10.833333333333334)","(101.0, 250.0, 200.0)","(71.0, 130.0, 125.0)"
10-01-2023 17:53:59.379806,"(10.0, 99999, 99990)","(1.55, 1.7, 1.6941176470588235)","(91.0, 250.0, 230.0)","(5.5, 8.4, 8.00952380952381)","(6.0, 10.5, 9.957142857142857)","(6.5, 11.5, 10.833333333333334)","(101.0, 250.0, 190.0)","(71.0, 130.0, 126.66666666666667)"
10-01-2023 17:54:00.628243,"(10.0, 99999, 99990)","(1.55, 1.7, 1.696)","(91.0, 250.0, 230.0)","(5.5, 8.2, 7.822222222222222)","(6.0, 10.5, 10.05813953488372)","(6.5, 11.5, 10.9)","(101.0, 250.0, 200.0)","(71.0, 130.0, 126.66666666666667)"
10-01-2023 17:54:01.708873,"(10.0, 99999, 99990)","(1.55, 1.68, 1.6777777777777778)","(91.0, 250.0, 230.0)","(5.5, 8.0, 7.8545454545454545)","(6.0, 10.5, 10.16326530612245)","(6.5, 11.5, 11.089285714285714)","(101.0, 250.0, 200.0)","(71.0, 130.0, 120.0)"
10-01-2023 17:54:02.935658,"(10.0, 99999, 99990)","(1.55, 1.67, 1.678)","(91.0, 250.0, 230.0)","(5.5, 8.0, 7.822222222222222)","(6.0, 10.5, 10.173469387755102)","(6.5, 11.5, 11.074074074074074)","(101.0, 250.0, 200.0)","(71.0, 130.0, 126.66666666666667)"
10-01-2023 17:54:04.135010,"(10.0, 99999, 99990)","(1.55, 1.69, 1.6892)","(91.0, 250.0, 230.0)","(5.5, 8.0, 7.822222222222222)","(6.0, 10.5, 10.173469387755102)","(6.5, 11.5, 10.961538461538462)","(101.0, 250.0, 183.33333333333334)","(71.0, 130.0, 126.66666666666667)"
10-01-2023 17:54:05.250489,"(10.0, 99999, 99990)","(1.55, 1.69, 1.6893333333333334)","(91.0, 250.0, 230.0)","(5.5, 8.0, 7.81)","(6.0, 10.5, 10.186274509803921)","(6.5, 11.0, 10.958333333333334)","(101.0, 250.0, 190.0)","(71.0, 130.0, 126.66666666666667)"
10-01-2023 17:54:06.455107,"(10.0, 99999, 99990)","(1.55, 1.69, 1.6893333333333334)","(91.0, 250.0, 230.0)","(5.5, 8.0, 7.81)","(6.0, 10.5, 10.144444444444444)","(6.5, 11.0, 10.966666666666667)","(101.0, 250.0, 190.0)","(71.0, 130.0, 126.66666666666667)"
10-01-2023 17:54:07.617309,"(10.0, 99999, 99990)","(1.55, 1.69, 1.6893333333333334)","(91.0, 250.0, 230.0)","(5.5, 8.0, 7.81)","(6.0, 10.5, 10.152173913043478)","(6.5, 11.0, 10.966666666666667)","(101.0, 250.0, 190.0)","(71.0, 130.0, 126.66666666666667)"
10-01-2023 17:54:08.789427,"(10.0, 99999, 99990)","(1.5, 1.69, 1.6893333333333334)","(101.0, 250.0, 230.0)","(5.5, 8.0, 7.728571428571429)","(7.0, 10.5, 10.186274509803921)","(7.5, 11.0, 10.625)","(101.0, 250.0, 190.0)","(71.0, 130.0, 126.66666666666667)"
10-01-2023 17:54:09.970313,"(10.0, 99999, 99990)","(1.5, 1.7, 1.69875)","(101.0, 250.0, 230.0)","(5.5, 8.0, 7.7379310344827585)","(7.0, 10.5, 10.186274509803921)","(7.5, 11.0, 10.625)","(101.0, 250.0, 190.0)","(71.0, 130.0, 126.66666666666667)"
10-01-2023 17:54:11.143358,"(10.0, 99999, 99990)","(1.5, 1.7, 1.6993749999999999)","(101.0, 250.0, 230.0)","(5.5, 8.0, 7.7379310344827585)","(7.0, 10.5, 10.173469387755102)","(7.5, 11.0, 10.735294117647058)","(101.0, 250.0, 190.0)","(71.0, 130.0, 126.66666666666667)"
10-01-2023 17:54:12.508835,"(10.0, 99999, 99990)","(1.5, 1.71, 1.7103225806451612)","(101.0, 250.0, 230.0)","(5.5, 8.0, 7.7379310344827585)","(7.0, 10.5, 10.166666666666666)","(7.5, 11.0, 10.735294117647058)","(101.0, 250.0, 190.0)","(71.0, 130.0, 126.66666666666667)"
10-01-2023 17:54:13.749490,"(10.0, 99999, 99990)","(1.5, 1.72, 1.7109999999999999)","(101.0, 250.0, 230.0)","(5.5, 8.0, 7.7379310344827585)","(7.0, 10.5, 10.166666666666666)","(7.5, 11.0, 10.735294117647058)","(101.0, 250.0, 190.0)","(71.0, 130.0, 127.0)"
10-01-2023 17:54:14.953444,"(10.0, 99999, 99990)","(1.5, 1.72, 1.708)","(101.0, 250.0, 235.0)","(5.5, 8.0, 7.696)","(7.0, 10.5, 10.088888888888889)","(7.5, 11.0, 10.666666666666666)","(101.0, 250.0, 212.5)","(71.0, 130.0, 123.33333333333334)"
10-01-2023 17:54:16.446061,"(10.0, 99999, 99990)","(1.5, 1.72, 1.709230769230769)","(101.0, 250.0, 240.0)","(5.5, 8.0, 7.6695652173913045)","(7.0, 10.5, 10.088888888888889)","(7.5, 11.0, 10.525)","(101.0, 250.0, 193.33333333333334)","(71.0, 130.0, 111.25)"
10-01-2023 17:54:17.811749,"(10.0, 99999, 99990)","(1.5, 1.72, 1.709230769230769)","(101.0, 250.0, 241.42857142857142)","(5.5, 8.0, 7.664)","(7.0, 10.5, 10.13)","(7.5, 11.0, 10.525)","(101.0, 240.0, 205.0)","(71.0, 130.0, 111.25)"
10-01-2023 17:54:19.137133,"(10.0, 99999, 99990)","(1.5, 1.72, 1.709230769230769)","(101.0, 250.0, 241.42857142857142)","(5.5, 8.0, 7.733333333333333)","(7.0, 10.5, 10.13)","(7.5, 11.0, 10.525)","(101.0, 240.0, 215.45454545454544)","(71.0, 130.0, 105.0)"
10-01-2023 17:54:20.285497,"(10.0, 99999, 99990)","(1.5, 1.72, 1.709230769230769)","(101.0, 250.0, 241.42857142857142)","(5.5, 7.8, 7.664)","(7.0, 10.5, 10.13)","(7.5, 11.0, 10.525)","(101.0, 240.0, 225.29411764705884)","(71.0, 130.0, 118.33333333333334)"
10-01-2023 17:54:21.463531,"(10.0, 99999, 99990)","(1.5, 1.7, 1.6956923076923076)","(101.0, 250.0, 241.42857142857142)","(5.5, 8.0, 7.710344827586207)","(7.0, 10.5, 10.13)","(7.5, 11.0, 10.53125)","(101.0, 230.0, 225.29411764705884)","(71.0, 130.0, 110.9090909090909)"
10-01-2023 17:54:22.872361,"(10.0, 99999, 99990)","(1.5, 1.7, 1.6996875)","(101.0, 250.0, 241.42857142857142)","(5.5, 8.0, 7.676923076923076)","(7.0, 10.5, 10.088888888888889)","(7.5, 11.0, 10.53125)","(101.0, 230.0, 225.29411764705884)","(71.0, 130.0, 120.86956521739131)"
10-01-2023 17:54:24.191009,"(10.0, 99999, 99990)","(1.5, 1.7, 1.6996875)","(101.0, 250.0, 241.42857142857142)","(5.5, 8.0, 7.710344827586207)","(7.0, 10.5, 10.088888888888889)","(7.5, 11.0, 10.53125)","(101.0, 230.0, 212.22222222222223)","(71.0, 130.0, 112.0)"
10-01-2023 17:54:25.416700,"(10.0, 99999, 99990)","(1.5, 1.7, 1.6996875)","(101.0, 250.0, 241.42857142857142)","(5.5, 8.0, 7.7124999999999995)","(7.0, 10.5, 10.104166666666666)","(7.5, 11.0, 10.53125)","(101.0, 220.0, 200.9090909090909)","(71.0, 130.0, 121.42857142857143)"
10-01-2023 17:54:26.734048,"(10.0, 99999, 99990)","(1.5, 1.7, 1.7033333333333334)","(101.0, 250.0, 241.42857142857142)","(5.5, 7.8, 7.733333333333333)","(7.0, 10.5, 10.160377358490566)","(7.5, 11.0, 10.033333333333333)","(101.0, 220.0, 200.9090909090909)","(71.0, 130.0, 118.0)"
10-01-2023 17:54:27.927079,"(10.0, 99999, 99990)","(1.5, 1.71, 1.7033333333333334)","(101.0, 250.0, 241.42857142857142)","(5.5, 7.8, 7.733333333333333)","(7.0, 10.5, 10.160377358490566)","(7.5, 10.5, 10.049999999999999)","(101.0, 220.0, 180.0)","(71.0, 130.0, 122.0)"
10-01-2023 17:54:29.197259,"(10.0, 99999, 99990)","(1.5, 1.71, 1.7114285714285713)","(101.0, 250.0, 241.42857142857142)","(5.5, 7.8, 7.88235294117647)","(7.0, 10.5, 10.104166666666666)","(7.5, 10.5, 10.037837837837838)","(101.0, 220.0, 180.0)","(71.0, 130.0, 122.0)"
10-01-2023 17:54:30.509328,"(10.0, 99999, 99990)","(1.5, 1.72, 1.7144186046511627)","(101.0, 250.0, 241.42857142857142)","(5.5, 8.0, 7.88)","(7.0, 10.5, 10.104166666666666)","(7.5, 10.5, 10.037837837837838)","(101.0, 220.0, 180.0)","(71.0, 130.0, 120.78947368421052)"
10-01-2023 17:54:31.692220,"(10.0, 99999, 99990)","(1.5, 1.72, 1.7075862068965517)","(101.0, 250.0, 241.42857142857142)","(5.5, 8.0, 8.04)","(7.0, 10.5, 10.036585365853659)","(7.5, 10.5, 9.833333333333334)","(101.0, 220.0, 180.0)","(71.0, 130.0, 119.28571428571428)"
10-01-2023 17:54:32.898674,"(10.0, 99999, 99990)","(1.5, 1.72, 1.7075862068965517)","(101.0, 250.0, 241.42857142857142)","(5.5, 8.4, 8.112)","(7.0, 10.5, 10.112244897959183)","(7.5, 10.0, 9.866666666666667)","(101.0, 220.0, 180.0)","(71.0, 130.0, 113.33333333333333)"
10-01-2023 17:54:34.077060,"(10.0, 99999, 99990)","(1.5, 1.72, 1.706875)","(101.0, 250.0, 241.42857142857142)","(5.5, 8.4, 8.112)","(7.0, 10.5, 10.112244897959183)","(7.0, 10.0, 9.866666666666667)","(101.0, 220.0, 212.22222222222223)","(81.0, 130.0, 113.33333333333333)"
10-01-2023 17:54:35.211454,"(10.0, 99999, 99990)","(1.5, 1.72, 1.7064516129032257)","(101.0, 250.0, 241.42857142857142)","(5.5, 8.4, 8.112)","(7.0, 10.5, 10.127450980392156)","(7.0, 10.0, 9.96)","(101.0, 220.0, 170.0)","(81.0, 130.0, 113.33333333333333)"
10-01-2023 17:54:36.323844,"(10.0, 99999, 99990)","(1.5, 1.72, 1.7041509433962263)","(101.0, 250.0, 241.42857142857142)","(5.5, 8.4, 8.112)","(7.0, 10.5, 10.127450980392156)","(7.0, 10.0, 9.96)","(101.0, 210.0, 189.0)","(81.0, 130.0, 113.33333333333333)"
10-01-2023 17:54:37.635908,"(10.0, 99999, 99990)","(1.5, 1.72, 1.7041509433962263)","(101.0, 250.0, 241.42857142857142)","(5.5, 8.4, 8.112)","(7.0, 10.5, 10.127450980392156)","(7.0, 10.0, 9.905882352941177)","(101.0, 210.0, 189.0)","(81.0, 130.0, 113.33333333333333)"
10-01-2023 17:54:38.810646,"(10.0, 99999, 99990)","(1.5, 1.72, 1.7041509433962263)","(101.0, 250.0, 241.42857142857142)","(5.5, 8.4, 8.176470588235293)","(7.0, 10.5, 10.127450980392156)","(7.0, 10.0, 9.946666666666667)","(101.0, 210.0, 189.0)","(81.0, 130.0, 113.33333333333333)"
10-01-2023 17:54:39.990908,"(10.0, 99999, 99990)","(1.5, 1.72, 1.7033333333333334)","(101.0, 250.0, 240.0)","(5.5, 8.2, 8.176470588235293)","(7.0, 10.5, 10.112244897959183)","(7.0, 10.0, 9.942857142857143)","(101.0, 210.0, 189.0)","(81.0, 130.0, 119.28571428571428)"
10-01-2023 17:54:41.162247,"(10.0, 99999, 99990)","(1.5, 1.72, 1.701967213114754)","(101.0, 250.0, 240.0)","(5.5, 8.2, 8.176470588235293)","(7.0, 10.5, 10.112244897959183)","(7.0, 10.0, 9.942857142857143)","(101.0, 210.0, 189.0)","(81.0, 130.0, 119.28571428571428)"
10-01-2023 17:54:42.285953,"(10.0, 99999, 99990)","(1.5, 1.72, 1.701967213114754)","(101.0, 250.0, 240.0)","(5.5, 8.2, 8.152941176470588)","(7.0, 10.5, 10.112244897959183)","(7.0, 10.0, 9.942857142857143)","(101.0, 210.0, 187.14285714285714)","(81.0, 130.0, 113.33333333333333)"
10-01-2023 17:54:43.626293,"(10.0, 99999, 99990)","(1.5, 1.7, 1.7034615384615384)","(101.0, 250.0, 240.0)","(5.5, 8.4, 8.25)","(7.0, 10.5, 10.148148148148149)","(7.0, 10.0, 9.92)","(101.0, 210.0, 165.55555555555554)","(81.0, 130.0, 119.28571428571428)"
