,Abernathy,Cooper Kyran,Immense,Rage Quit,Winkler,Liquor License
06-01-2023 14:32:55.831226,"(2.5, 2.98, 2.968148148148148)","(15.0, 29.0, 27.727272727272727)","(5.0, 7.6, 7.2)","(3.2, 4.0, 3.735294117647059)","(6.5, 7.8, 7.042105263157895)","(7.5, 12.5, 11.521739130434783)"
06-01-2023 14:32:56.791007,"(2.5, 3.0, 2.993076923076923)","(15.0, 29.0, 27.727272727272727)","(5.0, 7.6, 7.2)","(3.2, 4.0, 3.657608695652174)","(6.5, 7.8, 6.744578313253012)","(7.5, 12.5, 11.521739130434783)"
06-01-2023 14:32:57.845330,"(2.5, 3.05, 2.8633333333333333)","(15.0, 29.0, 27.727272727272727)","(5.0, 7.6, 7.2)","(3.2, 4.0, 3.657608695652174)","(6.5, 7.8, 6.718681318681318)","(7.5, 12.5, 11.521739130434783)"
06-01-2023 14:32:58.909948,"(2.5, 3.05, 2.945)","(15.0, 29.0, 27.727272727272727)","(5.0, 7.6, 7.2)","(3.2, 4.0, 3.657608695652174)","(6.5, 7.8, 6.718681318681318)","(7.5, 12.5, 11.521739130434783)"
06-01-2023 14:32:59.969524,"(2.5, 3.05, 2.897272727272727)","(15.0, 29.0, 27.727272727272727)","(5.0, 7.6, 7.2)","(3.2, 4.0, 3.657608695652174)","(6.5, 7.8, 7.1866666666666665)","(7.5, 12.5, 11.585365853658537)"
06-01-2023 14:33:00.808545,"(2.5, 3.05, 3.0349999999999997)","(15.0, 29.0, 27.727272727272727)","(5.0, 7.6, 7.2)","(3.2, 4.0, 3.657608695652174)","(6.5, 7.4, 7.1866666666666665)","(7.5, 12.5, 11.585365853658537)"
06-01-2023 14:33:01.721722,"(2.5, 3.1, 3.046206896551724)","(15.0, 29.0, 27.727272727272727)","(5.0, 7.6, 7.2)","(3.2, 4.0, 3.657608695652174)","(6.5, 7.4, 7.1866666666666665)","(7.5, 12.5, 11.521739130434783)"
06-01-2023 14:33:02.697839,"(2.5, 3.1, 3.046206896551724)","(15.0, 29.0, 27.727272727272727)","(5.0, 7.6, 7.2)","(3.2, 4.0, 3.657608695652174)","(6.5, 7.4, 7.1866666666666665)","(7.5, 12.5, 11.521739130434783)"
06-01-2023 14:33:03.795962,"(2.5, 3.1, 3.0653333333333332)","(15.0, 29.0, 27.727272727272727)","(5.0, 7.6, 7.2)","(3.2, 4.0, 3.7954545454545454)","(6.5, 7.4, 7.04)","(7.5, 12.5, 11.521739130434783)"
06-01-2023 14:33:04.743128,"(2.5, 3.1, 3.0653333333333332)","(15.0, 29.0, 27.727272727272727)","(5.0, 7.6, 7.2)","(3.2, 4.0, 3.7954545454545454)","(6.5, 7.4, 6.7555555555555555)","(7.5, 12.5, 11.521739130434783)"
06-01-2023 14:33:05.639943,"(2.5, 3.1, 3.061)","(15.0, 29.0, 27.727272727272727)","(5.0, 7.6, 7.270588235294118)","(3.2, 4.0, 3.7954545454545454)","(6.5, 7.4, 6.7555555555555555)","(7.5, 12.5, 11.521739130434783)"
06-01-2023 14:33:06.483472,"(2.5, 3.1, 3.061)","(15.0, 29.0, 27.4)","(5.0, 7.6, 7.270588235294118)","(3.2, 4.0, 3.7954545454545454)","(6.5, 7.4, 6.751351351351351)","(7.5, 12.5, 11.521739130434783)"
06-01-2023 14:33:07.377302,"(2.5, 3.1, 3.061)","(15.0, 29.0, 25.727272727272727)","(5.0, 7.6, 7.270588235294118)","(3.2, 4.0, 3.7954545454545454)","(6.5, 7.4, 6.699999999999999)","(7.5, 12.5, 11.521739130434783)"
06-01-2023 14:33:08.299489,"(2.45, 3.1, 3.061)","(17.0, 28.0, 27.4)","(5.5, 7.6, 7.270588235294118)","(3.2, 4.0, 3.7954545454545454)","(6.5, 7.4, 7.073333333333333)","(8.0, 12.5, 11.521739130434783)"
06-01-2023 14:33:09.293136,"(2.45, 3.1, 3.061)","(17.0, 29.0, 26.333333333333332)","(5.5, 7.6, 7.270588235294118)","(3.2, 4.0, 3.7954545454545454)","(6.5, 7.4, 7.073333333333333)","(8.0, 12.5, 11.521739130434783)"
06-01-2023 14:33:10.288521,"(2.45, 3.1, 3.061)","(17.0, 29.0, 26.333333333333332)","(5.5, 7.6, 7.270588235294118)","(3.2, 4.0, 3.7954545454545454)","(6.5, 7.4, 7.073333333333333)","(8.0, 12.5, 11.521739130434783)"
06-01-2023 14:33:11.251059,"(2.45, 3.1, 3.028)","(17.0, 29.0, 26.333333333333332)","(5.5, 7.6, 7.270588235294118)","(3.2, 4.0, 3.7954545454545454)","(6.5, 7.4, 7.073333333333333)","(8.0, 12.5, 11.521739130434783)"
06-01-2023 14:33:12.167696,"(2.45, 3.1, 3.028)","(17.0, 29.0, 26.5)","(5.5, 7.6, 7.270588235294118)","(3.2, 4.0, 3.7954545454545454)","(6.5, 7.4, 7.073333333333333)","(8.0, 12.5, 11.521739130434783)"
06-01-2023 14:33:13.133225,"(2.45, 3.1, 3.028)","(17.0, 29.0, 26.5)","(5.5, 7.6, 7.270588235294118)","(3.2, 4.0, 3.7954545454545454)","(6.5, 7.4, 7.073333333333333)","(8.0, 12.5, 11.521739130434783)"
06-01-2023 14:33:14.071802,"(2.45, 3.1, 3.028)","(17.0, 29.0, 26.5)","(5.5, 7.6, 7.270588235294118)","(3.2, 4.0, 3.798076923076923)","(6.5, 7.4, 7.073333333333333)","(8.0, 12.5, 11.521739130434783)"
06-01-2023 14:33:14.976752,"(2.45, 3.1, 3.028)","(17.0, 29.0, 26.5)","(5.5, 7.6, 7.270588235294118)","(3.2, 4.0, 3.798076923076923)","(6.5, 7.4, 7.073333333333333)","(8.0, 12.5, 11.51063829787234)"
06-01-2023 14:33:15.916391,"(2.45, 3.1, 3.052)","(17.0, 29.0, 26.5)","(5.5, 7.6, 7.270588235294118)","(3.2, 3.95, 3.875)","(6.5, 7.4, 7.073333333333333)","(8.0, 12.5, 11.51063829787234)"
06-01-2023 14:33:16.883067,"(2.45, 3.1, 3.052)","(17.0, 29.0, 26.5)","(5.5, 7.6, 7.270588235294118)","(3.2, 3.95, 3.875)","(6.5, 7.4, 7.073333333333333)","(8.0, 12.5, 11.5)"
06-01-2023 14:33:17.934670,"(2.45, 3.1, 3.068)","(17.0, 29.0, 26.5)","(5.5, 7.6, 7.270588235294118)","(3.2, 3.95, 3.7856164383561643)","(6.5, 7.4, 7.16)","(8.0, 12.5, 11.5)"
06-01-2023 14:33:18.892645,"(2.45, 3.1, 2.96)","(17.0, 29.0, 26.5)","(5.5, 7.6, 7.270588235294118)","(3.2, 3.95, 3.7856164383561643)","(6.5, 7.2, 7.08421052631579)","(8.0, 12.5, 11.516129032258064)"
06-01-2023 14:33:19.831844,"(2.45, 3.1, 2.965)","(17.0, 29.0, 26.5)","(5.5, 7.6, 7.270588235294118)","(3.2, 3.95, 3.7856164383561643)","(6.5, 7.2, 7.013333333333334)","(8.0, 12.0, 11.516129032258064)"
06-01-2023 14:33:20.818478,"(2.45, 3.1, 3.028)","(17.0, 29.0, 26.5)","(5.5, 7.6, 7.270588235294118)","(3.2, 3.95, 3.7856164383561643)","(6.5, 7.2, 6.675)","(8.0, 12.0, 11.516129032258064)"
06-01-2023 14:33:21.783966,"(2.45, 3.1, 2.9854545454545454)","(17.0, 29.0, 26.5)","(5.5, 7.6, 7.270588235294118)","(3.2, 3.95, 3.7856164383561643)","(6.5, 7.2, 6.675)","(8.0, 12.0, 11.516129032258064)"
06-01-2023 14:33:22.862341,"(2.45, 3.1, 3.0348148148148146)","(17.0, 29.0, 26.5)","(5.5, 7.6, 7.270588235294118)","(3.2, 3.95, 3.7856164383561643)","(6.5, 7.2, 6.657142857142857)","(8.0, 12.0, 11.390243902439025)"
06-01-2023 14:33:23.892125,"(2.45, 3.1, 3.0552)","(17.0, 29.0, 26.5)","(5.5, 7.6, 7.270588235294118)","(3.2, 3.95, 3.7856164383561643)","(6.5, 7.2, 6.646153846153846)","(8.0, 12.0, 11.390243902439025)"
06-01-2023 14:33:24.897984,"(2.45, 3.1, 3.0490909090909093)","(17.0, 29.0, 26.5)","(5.5, 7.6, 7.270588235294118)","(3.2, 3.95, 3.7856164383561643)","(6.5, 7.2, 6.646153846153846)","(8.0, 12.0, 11.390243902439025)"
06-01-2023 14:33:25.828188,"(2.45, 3.1, 3.066060606060606)","(17.0, 29.0, 26.5)","(5.5, 7.6, 7.270588235294118)","(3.2, 3.95, 3.7856164383561643)","(6.5, 7.2, 6.646153846153846)","(8.0, 12.0, 11.390243902439025)"
06-01-2023 14:33:26.815048,"(2.45, 3.1, 3.066060606060606)","(17.0, 29.0, 26.5)","(5.5, 7.6, 7.270588235294118)","(3.2, 3.95, 3.7856164383561643)","(6.5, 7.2, 6.646153846153846)","(8.0, 12.0, 11.390243902439025)"
06-01-2023 14:33:27.825873,"(2.45, 3.1, 3.068)","(17.0, 29.0, 26.5)","(5.5, 7.6, 7.270588235294118)","(3.2, 3.95, 3.7856164383561643)","(6.5, 7.2, 6.646153846153846)","(8.0, 12.0, 11.390243902439025)"
06-01-2023 14:33:28.924678,"(2.45, 3.1, 3.068)","(17.0, 29.0, 26.5)","(5.5, 7.6, 7.270588235294118)","(3.2, 3.95, 3.7856164383561643)","(6.5, 7.2, 6.646153846153846)","(8.0, 12.0, 11.390243902439025)"
06-01-2023 14:33:29.945966,"(2.45, 3.1, 3.068)","(17.0, 29.0, 26.5)","(5.5, 7.6, 7.270588235294118)","(3.2, 3.95, 3.7856164383561643)","(6.5, 7.2, 6.646153846153846)","(8.0, 12.0, 11.390243902439025)"
06-01-2023 14:33:30.891781,"(2.45, 3.1, 3.0246153846153847)","(17.0, 29.0, 26.5)","(5.5, 7.6, 7.270588235294118)","(3.2, 3.95, 3.7856164383561643)","(6.5, 7.2, 6.646153846153846)","(8.0, 12.0, 11.390243902439025)"
06-01-2023 14:33:31.751360,"(2.45, 3.1, 3.0423529411764707)","(17.0, 29.0, 26.5)","(5.5, 7.6, 7.270588235294118)","(3.2, 3.95, 3.7856164383561643)","(6.5, 7.2, 6.646153846153846)","(8.0, 12.0, 11.390243902439025)"
06-01-2023 14:33:32.683956,"(2.45, 3.1, 3.0423529411764707)","(17.0, 29.0, 26.5)","(5.5, 7.6, 7.270588235294118)","(3.2, 3.95, 3.7856164383561643)","(6.5, 7.2, 6.646153846153846)","(8.0, 12.0, 11.390243902439025)"
06-01-2023 14:33:33.585786,"(2.45, 3.1, 3.0637037037037036)","(17.0, 29.0, 26.5)","(5.5, 7.6, 7.270588235294118)","(3.2, 3.95, 3.7856164383561643)","(6.5, 7.2, 6.646153846153846)","(8.0, 12.0, 11.390243902439025)"
06-01-2023 14:33:34.592309,"(2.45, 3.1, 3.065)","(17.0, 29.0, 26.5)","(5.5, 7.6, 7.270588235294118)","(3.2, 3.95, 3.776086956521739)","(6.5, 7.2, 6.777777777777778)","(8.0, 12.0, 11.390243902439025)"
06-01-2023 14:33:35.649619,"(2.45, 3.1, 3.065)","(17.0, 29.0, 26.5)","(5.5, 7.6, 7.270588235294118)","(3.2, 3.95, 3.776086956521739)","(6.5, 7.0, 6.648979591836734)","(8.0, 12.0, 11.390243902439025)"
06-01-2023 14:33:36.721885,"(2.45, 3.1, 3.065)","(17.0, 29.0, 26.5)","(5.5, 7.6, 7.270588235294118)","(3.2, 3.95, 3.776086956521739)","(6.5, 7.2, 6.647058823529411)","(8.0, 12.0, 11.390243902439025)"
06-01-2023 14:33:37.884001,"(2.45, 3.1, 3.074871794871795)","(17.0, 29.0, 26.5)","(5.5, 7.6, 7.2)","(3.2, 3.95, 3.776086956521739)","(6.5, 7.2, 6.647058823529411)","(8.0, 12.0, 11.390243902439025)"
06-01-2023 14:33:38.886674,"(2.45, 3.1, 3.033333333333333)","(17.0, 29.0, 26.5)","(5.5, 7.6, 7.2)","(3.2, 3.95, 3.776086956521739)","(6.5, 7.2, 6.647058823529411)","(8.0, 12.0, 11.390243902439025)"
06-01-2023 14:33:39.854423,"(2.45, 3.1, 3.004)","(17.0, 29.0, 26.5)","(5.5, 7.6, 7.2)","(3.2, 3.95, 3.776086956521739)","(6.5, 7.2, 6.647058823529411)","(8.0, 12.0, 11.390243902439025)"
06-01-2023 14:33:40.860203,"(2.45, 3.1, 3.0733333333333333)","(17.0, 29.0, 26.5)","(5.5, 7.6, 7.2)","(3.2, 3.95, 3.776086956521739)","(6.5, 7.2, 6.647058823529411)","(8.0, 12.0, 11.390243902439025)"
06-01-2023 14:33:41.833810,"(2.45, 3.1, 3.0700000000000003)","(17.0, 29.0, 26.5)","(5.5, 7.6, 7.2)","(3.2, 3.95, 3.7691780821917806)","(6.5, 7.2, 6.647058823529411)","(8.0, 12.0, 11.390243902439025)"
06-01-2023 14:33:42.888719,"(2.45, 3.1, 3.0625)","(17.0, 29.0, 26.5)","(5.5, 7.6, 7.2)","(3.2, 3.95, 3.7691780821917806)","(6.5, 7.2, 6.6125)","(8.0, 12.0, 11.390243902439025)"
06-01-2023 14:33:43.868865,"(2.45, 3.1, 3.0571428571428574)","(17.0, 29.0, 26.5)","(5.5, 7.6, 7.2)","(3.2, 3.95, 3.776086956521739)","(6.5, 7.2, 6.6125)","(8.0, 12.0, 11.390243902439025)"
06-01-2023 14:33:44.842813,"(2.45, 3.1, 3.053846153846154)","(17.0, 29.0, 26.5)","(5.5, 7.6, 7.2)","(3.2, 3.95, 3.8714285714285714)","(6.5, 7.2, 6.66)","(8.0, 12.0, 11.390243902439025)"
06-01-2023 14:33:45.790038,"(2.45, 3.05, 3.042222222222222)","(17.0, 29.0, 26.5)","(5.5, 7.6, 7.2)","(3.2, 3.9, 3.8)","(6.5, 7.2, 6.66)","(8.0, 12.0, 11.390243902439025)"
06-01-2023 14:33:46.681099,"(2.45, 3.05, 3.0266666666666664)","(17.0, 29.0, 26.5)","(5.5, 7.6, 7.2)","(3.2, 3.9, 3.8478260869565215)","(6.5, 7.2, 6.66)","(8.0, 12.0, 11.390243902439025)"
06-01-2023 14:33:47.603793,"(2.45, 3.05, 3.038333333333333)","(17.0, 29.0, 26.5)","(5.5, 7.6, 7.2)","(3.2, 3.9, 3.8421052631578947)","(6.5, 7.2, 6.654545454545454)","(8.0, 12.0, 11.456521739130435)"
06-01-2023 14:33:48.591503,"(2.45, 3.05, 3.03)","(17.0, 29.0, 27.095238095238095)","(5.5, 7.6, 7.161538461538462)","(3.2, 3.9, 3.83125)","(6.5, 7.2, 6.652631578947368)","(8.0, 12.0, 11.375)"
06-01-2023 14:33:49.614155,"(2.45, 3.05, 2.9766666666666666)","(17.0, 29.0, 27.095238095238095)","(5.5, 7.6, 6.876190476190476)","(3.2, 3.9, 3.882608695652174)","(6.5, 7.2, 6.652631578947368)","(8.0, 12.0, 11.365853658536585)"
06-01-2023 14:33:50.634958,"(2.45, 3.05, 3.031428571428571)","(17.0, 29.0, 27.095238095238095)","(5.5, 7.6, 6.876190476190476)","(3.2, 3.9, 3.84)","(6.5, 7.2, 6.652631578947368)","(8.0, 12.0, 11.365853658536585)"
06-01-2023 14:33:51.632177,"(2.45, 3.05, 3.0066666666666664)","(17.0, 29.0, 27.095238095238095)","(5.5, 7.6, 6.876190476190476)","(3.2, 3.9, 3.780769230769231)","(6.5, 7.2, 6.68)","(8.0, 12.0, 11.395348837209303)"
06-01-2023 14:33:52.640014,"(2.45, 3.0, 2.9923076923076923)","(17.0, 29.0, 27.095238095238095)","(5.5, 7.6, 6.876190476190476)","(3.2, 3.95, 3.8044776119402988)","(6.5, 7.2, 6.68)","(8.0, 12.0, 11.395348837209303)"
06-01-2023 14:33:53.528381,"(2.45, 3.0, 2.9916666666666667)","(17.0, 29.0, 27.095238095238095)","(5.5, 7.6, 6.876190476190476)","(3.2, 3.95, 3.8044776119402988)","(6.5, 7.2, 6.68)","(8.0, 12.0, 11.395348837209303)"
06-01-2023 14:33:54.434987,"(2.45, 3.0, 2.9916666666666667)","(17.0, 29.0, 27.095238095238095)","(5.5, 7.6, 6.876190476190476)","(3.2, 3.95, 3.8044776119402988)","(6.5, 7.2, 6.68)","(8.0, 12.0, 11.395348837209303)"
06-01-2023 14:33:55.609654,"(2.5, 3.0, 2.9916666666666667)","(17.0, 29.0, 27.095238095238095)","(5.5, 7.6, 6.876190476190476)","(3.2, 3.95, 3.8044776119402988)","(6.5, 7.2, 6.68)","(8.0, 12.0, 11.395348837209303)"
06-01-2023 14:33:56.690027,"(2.5, 3.0, 2.9916666666666667)","(17.0, 29.0, 27.095238095238095)","(5.5, 7.6, 6.876190476190476)","(3.2, 3.95, 3.8044776119402988)","(6.5, 7.2, 6.68)","(8.0, 12.0, 11.395348837209303)"
06-01-2023 14:33:57.662526,"(2.5, 3.0, 2.9909090909090907)","(17.0, 29.0, 27.095238095238095)","(5.5, 7.6, 6.876190476190476)","(3.2, 3.95, 3.8044776119402988)","(6.5, 7.2, 6.68)","(8.0, 12.0, 11.395348837209303)"
06-01-2023 14:33:58.882187,"(2.5, 3.0, 2.975)","(17.0, 29.0, 27.095238095238095)","(5.5, 7.6, 6.876190476190476)","(3.2, 3.95, 3.8044776119402988)","(6.5, 7.2, 6.68)","(8.0, 12.0, 11.395348837209303)"
06-01-2023 14:34:01.082333,"(2.5, 3.05, 3.0322727272727272)","(17.0, 29.0, 27.095238095238095)","(5.5, 7.6, 6.876190476190476)","(3.2, 3.95, 3.8044776119402988)","(6.5, 7.2, 6.68)","(8.0, 12.0, 11.395348837209303)"
06-01-2023 14:34:02.326488,"(2.5, 3.05, 3.0322727272727272)","(17.0, 29.0, 27.18181818181818)","(5.5, 7.6, 6.876190476190476)","(3.2, 3.95, 3.8044776119402988)","(6.5, 7.2, 6.68)","(8.0, 12.0, 11.395348837209303)"
06-01-2023 14:34:03.379890,"(2.5, 3.05, 3.0391666666666666)","(17.0, 29.0, 27.18181818181818)","(5.5, 7.6, 6.834782608695652)","(3.2, 3.95, 3.7970588235294116)","(6.5, 7.2, 6.675)","(8.0, 12.0, 11.395348837209303)"
06-01-2023 14:34:04.371751,"(2.5, 3.05, 3.0391666666666666)","(17.0, 29.0, 27.18181818181818)","(5.5, 7.6, 6.71111111111111)","(3.2, 3.95, 3.798)","(6.5, 7.2, 6.675)","(8.0, 12.0, 11.395348837209303)"
06-01-2023 14:34:05.420086,"(2.5, 3.05, 3.0391666666666666)","(17.0, 29.0, 27.18181818181818)","(5.5, 7.6, 6.71111111111111)","(3.2, 3.95, 3.798)","(6.5, 7.2, 6.675)","(8.0, 12.0, 11.395348837209303)"
06-01-2023 14:34:06.478200,"(2.5, 3.05, 3.0391666666666666)","(17.0, 29.0, 27.18181818181818)","(5.5, 7.6, 6.951351351351351)","(3.2, 3.95, 3.8233333333333333)","(6.5, 7.2, 6.676190476190476)","(8.0, 12.0, 11.395348837209303)"
06-01-2023 14:34:07.561666,"(2.5, 3.05, 3.0388571428571427)","(17.0, 29.0, 27.18181818181818)","(5.5, 7.6, 7.1)","(3.2, 3.95, 3.833076923076923)","(6.5, 7.2, 6.659016393442623)","(8.0, 12.0, 11.395348837209303)"
06-01-2023 14:34:08.495529,"(2.5, 3.05, 3.0388571428571427)","(17.0, 29.0, 27.08695652173913)","(5.5, 7.6, 7.1)","(3.2, 3.95, 3.833076923076923)","(6.5, 7.2, 6.659016393442623)","(8.0, 12.0, 11.395348837209303)"
06-01-2023 14:34:09.460299,"(2.5, 3.05, 3.0388571428571427)","(17.0, 29.0, 27.08695652173913)","(5.5, 7.6, 7.1)","(3.2, 3.95, 3.833076923076923)","(6.5, 7.2, 6.659016393442623)","(8.0, 12.0, 11.395348837209303)"
06-01-2023 14:34:10.464510,"(2.5, 3.05, 3.0388571428571427)","(17.0, 29.0, 27.08695652173913)","(5.5, 7.6, 6.832)","(3.2, 3.95, 3.833076923076923)","(6.5, 7.2, 6.659016393442623)","(8.0, 12.0, 11.395348837209303)"
06-01-2023 14:34:11.578335,"(2.5, 3.05, 3.0388571428571427)","(17.0, 29.0, 27.08695652173913)","(5.5, 7.6, 6.832)","(3.2, 3.95, 3.821186440677966)","(6.5, 7.2, 6.659016393442623)","(8.0, 12.0, 11.395348837209303)"
06-01-2023 14:34:12.686460,"(2.5, 3.05, 3.0388571428571427)","(17.0, 29.0, 27.285714285714285)","(5.5, 7.6, 6.832)","(3.2, 3.95, 3.821186440677966)","(6.5, 7.2, 6.640677966101695)","(8.0, 12.0, 11.365853658536585)"
06-01-2023 14:34:13.617033,"(2.5, 3.05, 3.0388571428571427)","(17.0, 29.0, 27.285714285714285)","(5.5, 7.6, 6.832)","(3.2, 3.95, 3.821186440677966)","(6.5, 7.2, 6.640677966101695)","(8.0, 12.0, 11.365853658536585)"
06-01-2023 14:34:14.637409,"(2.5, 3.05, 3.0388571428571427)","(17.0, 29.0, 27.285714285714285)","(5.5, 7.6, 6.832)","(3.2, 3.95, 3.821186440677966)","(6.5, 7.0, 6.76)","(8.0, 12.0, 11.365853658536585)"
06-01-2023 14:34:15.615712,"(2.5, 3.05, 3.037058823529412)","(17.0, 29.0, 26.91304347826087)","(5.5, 7.8, 7.254545454545455)","(3.2, 3.95, 3.8200000000000003)","(6.5, 6.8, 6.622222222222222)","(8.0, 12.0, 11.365853658536585)"
06-01-2023 14:34:16.616900,"(2.5, 3.05, 3.037058823529412)","(17.0, 29.0, 26.91304347826087)","(5.5, 7.8, 7.254545454545455)","(3.2, 3.95, 3.8200000000000003)","(6.5, 6.8, 6.622222222222222)","(8.0, 12.0, 11.365853658536585)"
06-01-2023 14:34:17.682048,"(2.5, 3.1, 3.0926315789473686)","(17.0, 29.0, 26.6)","(5.5, 7.8, 7.218181818181818)","(3.2, 3.95, 3.8200000000000003)","(6.5, 6.8, 6.40952380952381)","(8.0, 12.0, 11.277777777777779)"
06-01-2023 14:34:18.775936,"(2.5, 3.1, 3.092)","(17.0, 29.0, 27.071428571428573)","(5.5, 7.6, 7.218181818181818)","(3.2, 3.95, 3.8200000000000003)","(6.5, 6.8, 6.408163265306123)","(8.0, 12.0, 11.365853658536585)"
06-01-2023 14:34:19.750954,"(2.5, 3.1, 3.092)","(17.0, 29.0, 27.0)","(5.5, 7.6, 7.218181818181818)","(3.2, 3.95, 3.8200000000000003)","(6.5, 6.8, 6.408163265306123)","(8.0, 12.0, 11.365853658536585)"
06-01-2023 14:34:20.808250,"(2.5, 3.1, 3.092)","(17.0, 29.0, 26.23076923076923)","(5.5, 7.6, 7.218181818181818)","(3.2, 3.95, 3.8200000000000003)","(6.5, 6.8, 6.408163265306123)","(8.0, 12.0, 11.365853658536585)"
06-01-2023 14:34:21.857776,"(2.5, 3.1, 3.092)","(17.0, 29.0, 27.363636363636363)","(5.5, 7.6, 7.218181818181818)","(3.2, 3.95, 3.8224137931034483)","(6.5, 6.8, 6.408163265306123)","(8.0, 12.0, 11.365853658536585)"
06-01-2023 14:34:22.767936,"(2.5, 3.1, 3.092)","(17.0, 29.0, 27.363636363636363)","(5.5, 7.6, 7.208695652173913)","(3.2, 3.95, 3.8224137931034483)","(6.5, 6.8, 6.408163265306123)","(8.0, 12.0, 11.365853658536585)"
06-01-2023 14:34:23.834733,"(2.5, 3.1, 3.092)","(17.0, 29.0, 27.363636363636363)","(5.5, 7.6, 7.208695652173913)","(3.2, 3.95, 3.8224137931034483)","(6.0, 6.8, 6.408163265306123)","(8.0, 12.0, 11.365853658536585)"
06-01-2023 14:34:24.965896,"(2.5, 3.1, 3.092)","(17.0, 29.0, 27.363636363636363)","(5.5, 7.6, 7.208695652173913)","(3.2, 3.95, 3.8224137931034483)","(6.0, 6.8, 6.408163265306123)","(8.0, 12.0, 11.365853658536585)"
06-01-2023 14:34:26.037942,"(2.5, 3.1, 3.092)","(17.0, 29.0, 27.363636363636363)","(5.5, 7.6, 7.208695652173913)","(3.2, 3.95, 3.8224137931034483)","(6.0, 6.8, 6.408163265306123)","(8.0, 12.0, 11.365853658536585)"
06-01-2023 14:34:27.130406,"(2.5, 3.1, 3.092)","(17.0, 29.0, 27.363636363636363)","(5.5, 7.6, 7.228571428571429)","(3.2, 3.95, 3.8224137931034483)","(6.0, 6.8, 6.28695652173913)","(8.0, 12.0, 11.365853658536585)"
06-01-2023 14:34:28.194685,"(2.5, 3.1, 3.092)","(17.0, 29.0, 27.363636363636363)","(5.5, 7.6, 7.141176470588235)","(3.2, 3.95, 3.824576271186441)","(6.0, 6.6, 6.221052631578948)","(8.0, 12.0, 11.365853658536585)"
06-01-2023 14:34:29.219391,"(2.5, 3.1, 3.028205128205128)","(17.0, 29.0, 27.363636363636363)","(5.5, 7.6, 7.311999999999999)","(3.2, 3.95, 3.8266666666666667)","(6.0, 6.6, 6.221052631578948)","(8.0, 12.0, 11.365853658536585)"
06-01-2023 14:34:30.332367,"(2.5, 3.05, 3.0477272727272724)","(17.0, 29.0, 27.88888888888889)","(5.5, 7.6, 7.3517241379310345)","(3.2, 3.95, 3.8266666666666667)","(6.0, 6.6, 6.214285714285714)","(8.0, 12.0, 11.365853658536585)"
06-01-2023 14:34:31.503846,"(2.5, 3.05, 3.0483870967741935)","(17.0, 28.0, 27.166666666666668)","(5.5, 7.6, 7.311999999999999)","(3.2, 3.95, 3.8266666666666667)","(6.0, 6.6, 6.214285714285714)","(8.0, 12.0, 11.365853658536585)"
06-01-2023 14:34:32.670794,"(2.5, 3.05, 3.0483870967741935)","(17.0, 28.0, 27.166666666666668)","(5.5, 7.6, 7.15)","(3.2, 3.95, 3.8266666666666667)","(6.0, 6.6, 6.573684210526316)","(8.0, 12.0, 11.365853658536585)"
06-01-2023 14:34:33.789792,"(2.5, 3.05, 3.0483870967741935)","(17.0, 28.0, 27.166666666666668)","(5.5, 7.6, 7.141176470588235)","(3.2, 3.95, 3.8188524590163935)","(6.0, 6.6, 6.5649999999999995)","(8.0, 12.0, 11.365853658536585)"
06-01-2023 14:34:35.100200,"(2.5, 3.05, 3.0483870967741935)","(17.0, 28.0, 27.166666666666668)","(5.5, 7.6, 7.141176470588235)","(3.2, 3.95, 3.8188524590163935)","(6.0, 6.6, 6.629411764705882)","(8.0, 12.0, 11.365853658536585)"
06-01-2023 14:34:36.079014,"(2.5, 3.05, 3.048)","(17.0, 28.0, 27.166666666666668)","(5.5, 7.6, 7.141176470588235)","(3.2, 3.95, 3.8188524590163935)","(6.0, 6.8, 6.629411764705882)","(8.0, 12.0, 11.365853658536585)"
06-01-2023 14:34:37.106083,"(2.5, 3.05, 3.0475)","(17.0, 28.0, 27.166666666666668)","(5.5, 7.6, 7.141176470588235)","(3.2, 3.95, 3.8188524590163935)","(6.0, 6.8, 6.627027027027027)","(8.0, 12.0, 11.365853658536585)"
06-01-2023 14:34:38.089857,"(2.5, 3.05, 3.0475)","(17.0, 28.0, 27.166666666666668)","(5.5, 7.6, 7.141176470588235)","(3.2, 3.95, 3.816666666666667)","(6.0, 6.8, 6.593939393939394)","(8.0, 12.0, 11.365853658536585)"
06-01-2023 14:34:39.145515,"(2.5, 3.05, 3.0475)","(17.0, 28.0, 27.166666666666668)","(5.5, 7.6, 7.141176470588235)","(3.2, 3.95, 3.816666666666667)","(6.0, 6.6, 6.593939393939394)","(8.0, 12.0, 11.365853658536585)"
06-01-2023 14:34:40.277951,"(2.5, 3.05, 3.0473684210526315)","(17.0, 28.0, 27.166666666666668)","(5.5, 7.6, 7.141176470588235)","(3.2, 3.95, 3.816666666666667)","(6.0, 6.6, 6.568421052631579)","(8.0, 12.0, 11.365853658536585)"
06-01-2023 14:34:41.395497,"(2.5, 3.05, 3.047222222222222)","(17.0, 28.0, 27.166666666666668)","(5.5, 7.6, 7.141176470588235)","(3.2, 3.95, 3.816666666666667)","(6.0, 6.6, 6.593939393939394)","(8.0, 12.0, 11.365853658536585)"
