,Gethsemane,Shes Miss Orson,Maddie Odd Sock,Boom Boom Ciao,Aston Cristiano,Aussie Annie,Targan Bale,Persuasion
15-12-2022 14:32:55.593044,"(41.0, 330.0, 181.0)","(12.0, 26.0, 24.636363636363633)","(20.0, 70.0, 46.36363636363637)","(18.0, 60.0, 40.22727272727273)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 50.0)","(2.15, 3.3, 2.2422222222222223)","(2.9, 4.7, 3.4756521739130433)"
15-12-2022 14:32:56.713496,"(41.0, 330.0, 181.0)","(12.0, 26.0, 24.636363636363633)","(20.0, 70.0, 46.36363636363637)","(18.0, 60.0, 40.22727272727273)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 50.0)","(2.15, 3.3, 2.2422222222222223)","(2.9, 4.7, 3.4756521739130433)"
15-12-2022 14:32:57.753807,"(41.0, 330.0, 181.0)","(12.0, 26.0, 24.636363636363633)","(20.0, 70.0, 46.36363636363637)","(18.0, 60.0, 40.22727272727273)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 50.0)","(2.15, 3.3, 2.2422222222222223)","(2.9, 4.7, 3.4756521739130433)"
15-12-2022 14:32:58.899508,"(41.0, 330.0, 181.0)","(12.0, 25.0, 23.727272727272727)","(20.0, 70.0, 46.36363636363637)","(18.0, 60.0, 40.22727272727273)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 50.0)","(2.15, 3.3, 2.2422222222222223)","(2.9, 4.7, 3.4756521739130433)"
15-12-2022 14:33:00.148762,"(41.0, 330.0, 181.0)","(12.0, 25.0, 23.727272727272727)","(20.0, 70.0, 46.36363636363637)","(18.0, 60.0, 40.22727272727273)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 50.0)","(2.15, 3.3, 2.2422222222222223)","(2.9, 4.7, 3.4756521739130433)"
15-12-2022 14:33:01.318236,"(41.0, 330.0, 181.0)","(12.0, 25.0, 23.727272727272727)","(20.0, 70.0, 46.36363636363637)","(18.0, 60.0, 40.22727272727273)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 50.0)","(2.15, 3.3, 2.2422222222222223)","(2.9, 4.7, 3.4756521739130433)"
15-12-2022 14:33:02.557758,"(41.0, 330.0, 181.0)","(12.0, 25.0, 23.727272727272727)","(20.0, 70.0, 46.36363636363637)","(18.0, 60.0, 40.22727272727273)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 50.0)","(2.15, 3.3, 2.2422222222222223)","(2.9, 4.7, 3.4756521739130433)"
15-12-2022 14:33:03.669855,"(41.0, 330.0, 181.0)","(12.0, 25.0, 23.727272727272727)","(20.0, 70.0, 46.36363636363637)","(18.0, 60.0, 40.22727272727273)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 50.0)","(2.15, 3.3, 2.3044444444444445)","(2.9, 4.7, 3.4756521739130433)"
15-12-2022 14:33:04.849218,"(41.0, 330.0, 181.0)","(12.0, 25.0, 23.727272727272727)","(20.0, 70.0, 46.36363636363637)","(18.0, 60.0, 40.22727272727273)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 50.0)","(2.15, 3.3, 2.3044444444444445)","(2.9, 4.7, 3.4756521739130433)"
15-12-2022 14:33:06.029964,"(41.0, 330.0, 181.0)","(12.0, 25.0, 23.727272727272727)","(20.0, 70.0, 58.18181818181819)","(18.0, 60.0, 40.22727272727273)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 50.0)","(2.15, 3.3, 2.3044444444444445)","(2.9, 4.7, 3.4756521739130433)"
15-12-2022 14:33:07.125863,"(41.0, 330.0, 181.0)","(12.0, 25.0, 23.727272727272727)","(20.0, 70.0, 58.18181818181819)","(18.0, 60.0, 40.22727272727273)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 50.0)","(2.15, 3.3, 2.3044444444444445)","(2.9, 4.7, 3.4756521739130433)"
15-12-2022 14:33:08.312588,"(41.0, 330.0, 181.0)","(12.0, 25.0, 23.727272727272727)","(20.0, 70.0, 58.18181818181819)","(18.0, 60.0, 40.22727272727273)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 50.0)","(2.15, 3.3, 2.3044444444444445)","(2.9, 4.7, 3.4756521739130433)"
15-12-2022 14:33:09.409403,"(41.0, 330.0, 181.0)","(12.0, 25.0, 23.727272727272727)","(20.0, 70.0, 58.18181818181819)","(18.0, 60.0, 40.22727272727273)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 50.0)","(2.15, 3.3, 2.3044444444444445)","(2.9, 4.7, 3.4756521739130433)"
15-12-2022 14:33:10.559816,"(41.0, 330.0, 181.0)","(12.0, 25.0, 23.727272727272727)","(20.0, 70.0, 58.18181818181819)","(18.0, 60.0, 40.22727272727273)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 50.0)","(2.15, 3.3, 2.3044444444444445)","(2.9, 4.7, 3.4756521739130433)"
15-12-2022 14:33:11.615854,"(41.0, 330.0, 181.0)","(12.0, 25.0, 23.727272727272727)","(20.0, 70.0, 58.18181818181819)","(18.0, 60.0, 40.22727272727273)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 50.0)","(2.15, 3.3, 2.3044444444444445)","(2.9, 4.7, 3.4756521739130433)"
15-12-2022 14:33:12.798158,"(41.0, 330.0, 181.0)","(12.0, 25.0, 23.727272727272727)","(20.0, 70.0, 58.18181818181819)","(18.0, 60.0, 40.22727272727273)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 50.0)","(2.15, 3.3, 2.3044444444444445)","(2.9, 4.7, 3.4756521739130433)"
15-12-2022 14:33:14.011642,"(41.0, 330.0, 181.0)","(12.0, 25.0, 23.727272727272727)","(20.0, 70.0, 58.18181818181819)","(18.0, 60.0, 40.22727272727273)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 50.0)","(2.15, 3.3, 2.2422222222222223)","(2.9, 4.7, 3.4756521739130433)"
15-12-2022 14:33:15.039219,"(41.0, 330.0, 181.0)","(12.0, 25.0, 23.727272727272727)","(20.0, 70.0, 58.18181818181819)","(18.0, 60.0, 40.22727272727273)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 50.0)","(2.15, 3.3, 2.2422222222222223)","(2.9, 4.7, 3.4756521739130433)"
15-12-2022 14:33:16.166628,"(41.0, 330.0, 181.0)","(12.0, 25.0, 23.727272727272727)","(20.0, 70.0, 58.18181818181819)","(18.0, 60.0, 40.22727272727273)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 50.0)","(2.15, 3.3, 2.2422222222222223)","(2.9, 4.7, 3.4756521739130433)"
15-12-2022 14:33:17.321549,"(41.0, 330.0, 181.0)","(12.0, 25.0, 23.727272727272727)","(20.0, 70.0, 58.18181818181819)","(18.0, 60.0, 40.22727272727273)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 50.0)","(2.15, 3.3, 2.2920000000000003)","(2.9, 4.7, 3.4756521739130433)"
15-12-2022 14:33:18.534704,"(41.0, 330.0, 181.0)","(12.0, 25.0, 23.727272727272727)","(20.0, 70.0, 58.18181818181819)","(18.0, 60.0, 40.22727272727273)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 50.0)","(2.15, 3.3, 2.2920000000000003)","(2.9, 4.7, 3.4756521739130433)"
15-12-2022 14:33:19.609426,"(41.0, 330.0, 181.0)","(12.0, 25.0, 23.727272727272727)","(20.0, 70.0, 58.18181818181819)","(18.0, 60.0, 40.22727272727273)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 50.0)","(2.15, 3.3, 2.2920000000000003)","(2.9, 4.7, 3.4756521739130433)"
15-12-2022 14:33:20.756936,"(41.0, 330.0, 181.0)","(12.0, 25.0, 23.727272727272727)","(20.0, 70.0, 58.18181818181819)","(18.0, 60.0, 40.22727272727273)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 50.0)","(2.15, 3.3, 2.2920000000000003)","(2.9, 4.7, 3.4756521739130433)"
15-12-2022 14:33:21.904743,"(41.0, 330.0, 181.0)","(12.0, 25.0, 23.727272727272727)","(20.0, 70.0, 58.18181818181819)","(18.0, 60.0, 40.22727272727273)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 50.0)","(2.15, 3.3, 2.2920000000000003)","(2.9, 4.7, 3.4756521739130433)"
15-12-2022 14:33:23.080013,"(41.0, 330.0, 181.0)","(12.0, 25.0, 23.727272727272727)","(20.0, 70.0, 58.18181818181819)","(18.0, 60.0, 40.22727272727273)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 50.0)","(2.15, 3.3, 2.2920000000000003)","(2.9, 4.7, 3.4756521739130433)"
15-12-2022 14:33:24.251834,"(41.0, 330.0, 181.0)","(12.0, 25.0, 23.727272727272727)","(20.0, 70.0, 58.18181818181819)","(18.0, 60.0, 40.22727272727273)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 50.0)","(2.15, 3.3, 2.2920000000000003)","(2.9, 4.7, 3.4756521739130433)"
15-12-2022 14:33:25.350920,"(41.0, 330.0, 181.0)","(12.0, 25.0, 23.727272727272727)","(20.0, 70.0, 58.18181818181819)","(18.0, 60.0, 40.22727272727273)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 50.0)","(2.15, 3.3, 2.2920000000000003)","(2.9, 4.7, 3.4756521739130433)"
15-12-2022 14:33:26.531813,"(41.0, 330.0, 181.0)","(12.0, 25.0, 23.727272727272727)","(20.0, 70.0, 58.18181818181819)","(18.0, 60.0, 40.22727272727273)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 50.0)","(2.15, 3.3, 2.2920000000000003)","(3.0, 4.7, 3.4756521739130433)"
15-12-2022 14:33:27.900519,"(41.0, 330.0, 181.0)","(12.0, 25.0, 23.727272727272727)","(20.0, 70.0, 58.18181818181819)","(18.0, 60.0, 40.22727272727273)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 50.0)","(2.15, 3.3, 2.2920000000000003)","(3.0, 4.7, 3.4756521739130433)"
15-12-2022 14:33:29.036739,"(41.0, 330.0, 181.0)","(12.0, 25.0, 23.727272727272727)","(20.0, 70.0, 58.18181818181819)","(18.0, 60.0, 40.22727272727273)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 50.0)","(2.15, 3.3, 2.2920000000000003)","(3.0, 4.7, 3.4756521739130433)"
15-12-2022 14:33:30.180256,"(41.0, 330.0, 181.0)","(12.0, 25.0, 23.727272727272727)","(20.0, 70.0, 58.18181818181819)","(18.0, 60.0, 40.22727272727273)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 50.0)","(2.15, 3.3, 2.2920000000000003)","(3.0, 4.7, 3.4756521739130433)"
15-12-2022 14:33:31.402955,"(41.0, 330.0, 181.0)","(12.0, 25.0, 23.727272727272727)","(20.0, 70.0, 58.18181818181819)","(18.0, 60.0, 40.22727272727273)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 50.0)","(2.15, 3.3, 2.2920000000000003)","(3.0, 4.7, 3.4756521739130433)"
15-12-2022 14:33:32.612749,"(41.0, 330.0, 181.0)","(12.0, 25.0, 23.727272727272727)","(20.0, 70.0, 58.18181818181819)","(18.0, 60.0, 40.22727272727273)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 50.0)","(2.15, 3.3, 2.2920000000000003)","(3.0, 4.7, 3.4756521739130433)"
15-12-2022 14:33:33.747386,"(41.0, 330.0, 181.0)","(12.0, 25.0, 23.727272727272727)","(20.0, 70.0, 58.18181818181819)","(18.0, 60.0, 40.22727272727273)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 50.0)","(2.15, 3.3, 2.2920000000000003)","(3.0, 4.7, 3.4756521739130433)"
15-12-2022 14:33:34.932549,"(41.0, 330.0, 181.0)","(12.0, 25.0, 23.727272727272727)","(20.0, 70.0, 58.18181818181819)","(18.0, 60.0, 40.22727272727273)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 50.0)","(2.15, 3.3, 2.2920000000000003)","(3.0, 4.7, 3.71)"
15-12-2022 14:33:36.127646,"(41.0, 330.0, 181.0)","(12.0, 25.0, 23.727272727272727)","(20.0, 70.0, 58.18181818181819)","(18.0, 60.0, 40.22727272727273)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 50.0)","(2.15, 3.3, 2.2920000000000003)","(3.0, 4.7, 3.71)"
15-12-2022 14:33:37.306219,"(41.0, 330.0, 181.0)","(12.0, 25.0, 23.727272727272727)","(20.0, 70.0, 58.18181818181819)","(18.0, 60.0, 40.22727272727273)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 50.0)","(2.15, 3.3, 2.2920000000000003)","(3.0, 4.7, 3.71)"
15-12-2022 14:33:38.432738,"(41.0, 330.0, 181.0)","(12.0, 25.0, 23.727272727272727)","(20.0, 70.0, 58.18181818181819)","(18.0, 60.0, 40.22727272727273)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 50.0)","(2.15, 3.3, 2.2920000000000003)","(3.0, 4.7, 3.71)"
15-12-2022 14:33:39.643223,"(41.0, 330.0, 181.0)","(12.0, 25.0, 23.727272727272727)","(20.0, 70.0, 58.18181818181819)","(18.0, 60.0, 40.22727272727273)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 50.0)","(2.15, 3.3, 2.2920000000000003)","(3.0, 4.7, 3.71)"
15-12-2022 14:33:40.921907,"(41.0, 330.0, 181.0)","(12.0, 25.0, 23.727272727272727)","(20.0, 70.0, 58.18181818181819)","(18.0, 60.0, 40.22727272727273)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 50.0)","(2.15, 3.3, 2.2920000000000003)","(3.0, 4.7, 3.71)"
15-12-2022 14:33:42.111912,"(41.0, 330.0, 181.0)","(12.0, 25.0, 23.727272727272727)","(20.0, 70.0, 58.18181818181819)","(18.0, 60.0, 40.22727272727273)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 50.0)","(2.15, 3.3, 2.2920000000000003)","(3.0, 4.7, 3.71)"
15-12-2022 14:33:43.128297,"(41.0, 330.0, 181.0)","(12.0, 25.0, 23.727272727272727)","(20.0, 70.0, 58.18181818181819)","(18.0, 60.0, 40.22727272727273)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 50.0)","(2.15, 3.3, 2.2920000000000003)","(3.0, 4.7, 3.71)"
15-12-2022 14:33:44.249752,"(41.0, 330.0, 181.0)","(12.0, 25.0, 23.727272727272727)","(20.0, 70.0, 58.18181818181819)","(18.0, 60.0, 40.22727272727273)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 50.0)","(2.15, 3.3, 2.2920000000000003)","(3.0, 4.7, 3.71)"
15-12-2022 14:33:45.460846,"(41.0, 330.0, 181.0)","(12.0, 25.0, 23.727272727272727)","(20.0, 70.0, 58.18181818181819)","(18.0, 60.0, 40.22727272727273)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 50.0)","(2.15, 3.3, 2.2920000000000003)","(3.0, 4.7, 3.71)"
15-12-2022 14:33:46.710167,"(41.0, 330.0, 181.0)","(12.0, 25.0, 23.727272727272727)","(20.0, 70.0, 58.18181818181819)","(18.0, 60.0, 40.22727272727273)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 50.0)","(2.15, 3.3, 2.2920000000000003)","(3.0, 4.7, 3.71)"
15-12-2022 14:33:47.888284,"(41.0, 330.0, 181.0)","(12.0, 25.0, 23.727272727272727)","(20.0, 70.0, 58.18181818181819)","(18.0, 60.0, 40.22727272727273)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 50.0)","(2.15, 3.3, 2.2920000000000003)","(3.0, 4.7, 3.71)"
15-12-2022 14:33:49.049123,"(41.0, 330.0, 181.0)","(12.0, 25.0, 23.727272727272727)","(20.0, 70.0, 58.18181818181819)","(18.0, 60.0, 40.22727272727273)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 50.0)","(2.15, 3.3, 2.2920000000000003)","(3.0, 4.7, 3.71)"
15-12-2022 14:33:50.179074,"(41.0, 330.0, 181.0)","(12.0, 25.0, 23.727272727272727)","(20.0, 70.0, 58.18181818181819)","(18.0, 60.0, 40.22727272727273)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 50.0)","(2.15, 3.3, 2.2920000000000003)","(3.0, 4.7, 3.71)"
15-12-2022 14:33:51.366616,"(41.0, 330.0, 181.0)","(12.0, 25.0, 23.727272727272727)","(20.0, 70.0, 58.18181818181819)","(18.0, 60.0, 36.111111111111114)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 50.0)","(2.15, 3.3, 2.2920000000000003)","(3.0, 4.7, 3.71)"
15-12-2022 14:33:52.409250,"(41.0, 330.0, 181.0)","(12.0, 25.0, 23.727272727272727)","(20.0, 70.0, 58.18181818181819)","(18.0, 60.0, 36.111111111111114)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 50.0)","(2.15, 3.3, 2.2422222222222223)","(3.0, 4.7, 3.4756521739130433)"
15-12-2022 14:33:53.481004,"(41.0, 330.0, 181.0)","(12.0, 25.0, 23.727272727272727)","(20.0, 70.0, 58.18181818181819)","(18.0, 60.0, 36.111111111111114)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 50.0)","(2.15, 3.3, 2.2422222222222223)","(3.0, 4.7, 3.4756521739130433)"
15-12-2022 14:33:54.659559,"(41.0, 330.0, 181.0)","(12.0, 25.0, 23.727272727272727)","(20.0, 70.0, 58.18181818181819)","(18.0, 60.0, 36.111111111111114)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 50.0)","(2.15, 3.3, 2.2422222222222223)","(3.0, 4.7, 3.4756521739130433)"
15-12-2022 14:33:55.865850,"(41.0, 330.0, 181.0)","(12.0, 25.0, 23.727272727272727)","(20.0, 70.0, 58.18181818181819)","(18.0, 60.0, 36.111111111111114)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 50.0)","(2.15, 3.3, 2.2422222222222223)","(3.0, 4.7, 3.4756521739130433)"
15-12-2022 14:33:57.099452,"(41.0, 330.0, 181.0)","(12.0, 25.0, 23.727272727272727)","(20.0, 70.0, 58.18181818181819)","(18.0, 60.0, 36.111111111111114)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 50.0)","(2.15, 3.3, 2.2422222222222223)","(3.0, 4.7, 3.4756521739130433)"
15-12-2022 14:33:58.236431,"(41.0, 330.0, 181.0)","(12.0, 26.0, 24.636363636363633)","(20.0, 70.0, 58.18181818181819)","(18.0, 60.0, 36.111111111111114)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 50.0)","(2.15, 3.3, 2.2422222222222223)","(3.0, 4.7, 3.4756521739130433)"
15-12-2022 14:33:59.415808,"(41.0, 330.0, 181.0)","(12.0, 26.0, 24.636363636363633)","(20.0, 70.0, 58.18181818181819)","(18.0, 60.0, 36.111111111111114)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 50.0)","(2.15, 3.3, 2.2422222222222223)","(3.0, 4.7, 3.4756521739130433)"
15-12-2022 14:34:00.619124,"(41.0, 330.0, 181.0)","(12.0, 26.0, 24.636363636363633)","(20.0, 70.0, 58.18181818181819)","(18.0, 60.0, 36.111111111111114)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 50.0)","(2.15, 3.3, 2.2422222222222223)","(3.0, 4.7, 3.4756521739130433)"
15-12-2022 14:34:01.874280,"(41.0, 330.0, 181.0)","(12.0, 26.0, 24.636363636363633)","(20.0, 70.0, 58.18181818181819)","(18.0, 60.0, 36.111111111111114)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 50.0)","(2.15, 3.3, 2.2422222222222223)","(3.0, 4.7, 3.4756521739130433)"
15-12-2022 14:34:03.029031,"(41.0, 330.0, 181.0)","(12.0, 26.0, 24.636363636363633)","(20.0, 70.0, 58.18181818181819)","(18.0, 60.0, 36.111111111111114)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 50.0)","(2.15, 3.3, 2.2422222222222223)","(3.0, 4.7, 3.4756521739130433)"
15-12-2022 14:34:04.109051,"(41.0, 330.0, 181.0)","(12.0, 26.0, 24.636363636363633)","(20.0, 70.0, 58.18181818181819)","(18.0, 60.0, 36.111111111111114)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 50.0)","(2.15, 3.3, 2.2422222222222223)","(3.0, 4.7, 3.4756521739130433)"
15-12-2022 14:34:05.231380,"(41.0, 330.0, 181.0)","(12.0, 26.0, 24.636363636363633)","(20.0, 70.0, 58.18181818181819)","(18.0, 60.0, 36.111111111111114)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 50.0)","(2.15, 3.3, 2.2422222222222223)","(3.0, 4.7, 3.4756521739130433)"
15-12-2022 14:34:06.434000,"(41.0, 330.0, 181.0)","(12.0, 26.0, 24.636363636363633)","(20.0, 70.0, 58.18181818181819)","(18.0, 60.0, 36.111111111111114)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 50.0)","(2.15, 3.3, 2.2422222222222223)","(3.0, 4.7, 3.4756521739130433)"
15-12-2022 14:34:07.531184,"(41.0, 330.0, 181.0)","(12.0, 26.0, 24.636363636363633)","(20.0, 70.0, 58.18181818181819)","(18.0, 60.0, 36.111111111111114)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 50.0)","(2.15, 3.3, 2.2422222222222223)","(3.0, 4.7, 3.4756521739130433)"
15-12-2022 14:34:08.710867,"(41.0, 330.0, 181.0)","(12.0, 26.0, 24.636363636363633)","(20.0, 70.0, 58.18181818181819)","(18.0, 60.0, 36.111111111111114)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 50.0)","(2.15, 3.3, 2.2422222222222223)","(3.0, 4.7, 3.4756521739130433)"
15-12-2022 14:34:09.905719,"(41.0, 330.0, 181.0)","(12.0, 26.0, 24.636363636363633)","(20.0, 70.0, 58.18181818181819)","(18.0, 60.0, 36.111111111111114)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 50.0)","(2.15, 3.3, 2.2422222222222223)","(3.0, 4.7, 3.4756521739130433)"
15-12-2022 14:34:11.118729,"(41.0, 330.0, 181.0)","(12.0, 26.0, 24.636363636363633)","(20.0, 70.0, 58.18181818181819)","(18.0, 60.0, 36.111111111111114)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 50.0)","(2.15, 3.3, 2.2422222222222223)","(3.0, 4.7, 3.4756521739130433)"
15-12-2022 14:34:12.195721,"(41.0, 330.0, 181.0)","(12.0, 26.0, 24.636363636363633)","(20.0, 70.0, 58.18181818181819)","(18.0, 60.0, 36.111111111111114)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 50.0)","(2.15, 3.3, 2.2422222222222223)","(3.0, 4.7, 3.4756521739130433)"
15-12-2022 14:34:13.217132,"(41.0, 330.0, 181.0)","(12.0, 26.0, 24.636363636363633)","(20.0, 70.0, 58.18181818181819)","(18.0, 60.0, 36.111111111111114)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 50.0)","(2.15, 3.3, 2.2422222222222223)","(3.0, 4.7, 3.4756521739130433)"
15-12-2022 14:34:14.419171,"(41.0, 330.0, 181.0)","(12.0, 26.0, 24.636363636363633)","(20.0, 70.0, 58.18181818181819)","(18.0, 60.0, 36.111111111111114)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 50.0)","(2.15, 3.3, 2.2422222222222223)","(3.0, 4.7, 3.4756521739130433)"
15-12-2022 14:34:15.637147,"(41.0, 330.0, 181.0)","(12.0, 26.0, 24.636363636363633)","(20.0, 70.0, 58.18181818181819)","(18.0, 60.0, 36.111111111111114)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 50.0)","(2.15, 3.3, 2.2422222222222223)","(3.0, 4.7, 3.4756521739130433)"
15-12-2022 14:34:16.729886,"(41.0, 330.0, 181.0)","(12.0, 26.0, 24.636363636363633)","(20.0, 70.0, 58.18181818181819)","(18.0, 60.0, 36.111111111111114)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 50.0)","(2.15, 3.3, 2.2422222222222223)","(3.0, 4.7, 3.4756521739130433)"
15-12-2022 14:34:17.972502,"(41.0, 330.0, 181.0)","(12.0, 26.0, 24.636363636363633)","(20.0, 70.0, 58.18181818181819)","(18.0, 60.0, 36.111111111111114)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 50.0)","(2.15, 3.3, 2.2422222222222223)","(3.0, 4.7, 3.4756521739130433)"
15-12-2022 14:34:19.159888,"(41.0, 330.0, 181.0)","(12.0, 26.0, 24.636363636363633)","(20.0, 70.0, 58.18181818181819)","(18.0, 60.0, 36.111111111111114)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 50.0)","(2.15, 3.3, 2.2422222222222223)","(3.0, 4.7, 3.4756521739130433)"
15-12-2022 14:34:20.401605,"(41.0, 330.0, 181.0)","(12.0, 26.0, 24.636363636363633)","(20.0, 70.0, 58.18181818181819)","(18.0, 60.0, 36.111111111111114)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 50.0)","(2.15, 3.3, 2.2422222222222223)","(3.0, 4.7, 3.4756521739130433)"
15-12-2022 14:34:21.551300,"(41.0, 330.0, 181.0)","(12.0, 26.0, 24.636363636363633)","(20.0, 70.0, 58.18181818181819)","(18.0, 60.0, 36.111111111111114)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 50.0)","(2.15, 3.3, 2.2422222222222223)","(3.0, 4.7, 3.4756521739130433)"
15-12-2022 14:34:22.726203,"(41.0, 330.0, 181.0)","(12.0, 26.0, 24.636363636363633)","(20.0, 70.0, 58.18181818181819)","(18.0, 60.0, 36.111111111111114)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 50.0)","(2.15, 3.3, 2.2422222222222223)","(3.0, 4.7, 3.4756521739130433)"
15-12-2022 14:34:23.964896,"(41.0, 330.0, 181.0)","(12.0, 26.0, 24.636363636363633)","(20.0, 70.0, 58.18181818181819)","(18.0, 60.0, 36.111111111111114)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 50.0)","(2.15, 3.3, 2.2422222222222223)","(3.0, 4.7, 3.4756521739130433)"
15-12-2022 14:34:25.153256,"(41.0, 330.0, 181.0)","(12.0, 26.0, 24.636363636363633)","(20.0, 70.0, 58.18181818181819)","(18.0, 60.0, 36.111111111111114)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 50.0)","(2.15, 3.3, 2.2422222222222223)","(3.0, 4.7, 3.4756521739130433)"
15-12-2022 14:34:26.331257,"(41.0, 330.0, 181.0)","(12.0, 26.0, 24.636363636363633)","(20.0, 70.0, 58.18181818181819)","(18.0, 60.0, 36.111111111111114)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 50.0)","(2.15, 3.3, 2.2422222222222223)","(3.0, 4.7, 3.4756521739130433)"
15-12-2022 14:34:27.322633,"(41.0, 330.0, 181.0)","(12.0, 26.0, 24.636363636363633)","(20.0, 70.0, 58.18181818181819)","(18.0, 60.0, 36.111111111111114)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 50.0)","(2.15, 3.3, 2.2422222222222223)","(3.0, 4.7, 3.4756521739130433)"
15-12-2022 14:34:28.424544,"(41.0, 330.0, 181.0)","(12.0, 26.0, 24.636363636363633)","(20.0, 70.0, 58.18181818181819)","(18.0, 60.0, 36.111111111111114)","(4.0, 8.0, 6.526315789473684)","(21.0, 100.0, 50.0)","(2.15, 3.3, 2.2422222222222223)","(3.0, 4.7, 3.4756521739130433)"
