,Miracle Mikey,My Maddy,Perseus,Exit Sign,Vlasta Bale,London Berry,Pyrenees Chateau
09-01-2023 10:03:17.472020,"(3.8, 5.6, 5.46774193548387)","(3.2, 7.0, 4.466666666666667)","(31.0, 80.0, 44.375)","(7.5, 17.0, 15.133333333333333)","(5.0, 8.0, 5.053333333333333)","(4.2, 8.2, 5.031578947368421)","(6.5, 11.5, 7.225)"
09-01-2023 10:03:18.444332,"(3.8, 5.6, 5.46774193548387)","(3.2, 7.0, 4.466666666666667)","(31.0, 80.0, 44.375)","(7.5, 17.0, 15.133333333333333)","(5.0, 8.0, 5.053333333333333)","(4.2, 8.2, 5.031578947368421)","(6.5, 11.5, 7.225)"
09-01-2023 10:03:19.365167,"(3.8, 5.6, 5.46774193548387)","(3.2, 7.0, 4.466666666666667)","(31.0, 80.0, 44.375)","(7.5, 17.0, 15.133333333333333)","(5.0, 8.0, 5.053333333333333)","(4.2, 8.2, 5.031578947368421)","(6.5, 11.5, 7.225)"
09-01-2023 10:03:20.366583,"(3.8, 5.6, 5.46774193548387)","(3.2, 7.0, 4.466666666666667)","(31.0, 80.0, 44.375)","(7.5, 17.0, 15.133333333333333)","(5.0, 8.0, 5.053333333333333)","(4.2, 8.2, 5.031578947368421)","(6.5, 11.5, 7.225)"
09-01-2023 10:03:21.365526,"(3.8, 5.6, 5.46774193548387)","(3.2, 7.0, 4.466666666666667)","(31.0, 80.0, 44.375)","(7.5, 17.0, 15.538095238095238)","(5.0, 8.0, 5.053333333333333)","(4.2, 8.2, 5.031578947368421)","(6.5, 11.5, 7.225)"
09-01-2023 10:03:22.396947,"(3.8, 5.6, 5.46774193548387)","(3.2, 7.0, 4.466666666666667)","(31.0, 90.0, 48.125)","(7.5, 17.5, 15.538095238095238)","(5.0, 8.0, 5.053333333333333)","(4.2, 8.2, 5.031578947368421)","(6.5, 11.5, 7.225)"
09-01-2023 10:03:23.392706,"(3.8, 5.6, 5.46774193548387)","(3.2, 7.0, 4.466666666666667)","(31.0, 90.0, 48.125)","(7.5, 17.5, 15.538095238095238)","(5.0, 8.0, 5.053333333333333)","(4.2, 8.2, 5.031578947368421)","(6.5, 11.5, 7.225)"
09-01-2023 10:03:24.432233,"(3.8, 5.6, 5.46774193548387)","(3.2, 7.0, 4.466666666666667)","(31.0, 90.0, 48.125)","(7.5, 17.5, 15.538095238095238)","(5.0, 8.0, 5.053333333333333)","(4.2, 8.2, 7.162068965517241)","(6.5, 11.5, 7.225)"
09-01-2023 10:03:25.533006,"(3.8, 5.6, 5.46774193548387)","(3.2, 7.0, 4.466666666666667)","(31.0, 90.0, 45.3125)","(7.5, 17.5, 15.538095238095238)","(5.0, 8.0, 5.053333333333333)","(4.2, 8.2, 7.162068965517241)","(6.5, 11.5, 7.225)"
09-01-2023 10:03:26.650510,"(3.8, 5.6, 5.0249999999999995)","(3.2, 7.0, 4.466666666666667)","(31.0, 90.0, 53.5)","(7.5, 17.5, 15.538095238095238)","(5.0, 8.0, 5.053333333333333)","(4.2, 8.2, 7.162068965517241)","(6.5, 11.5, 6.775)"
09-01-2023 10:03:27.677925,"(3.8, 5.6, 5.0249999999999995)","(3.2, 7.0, 4.466666666666667)","(31.0, 90.0, 53.5)","(7.5, 17.5, 15.538095238095238)","(5.0, 8.0, 5.053333333333333)","(4.2, 8.2, 7.162068965517241)","(6.5, 11.5, 9.75625)"
09-01-2023 10:03:28.659562,"(3.8, 5.6, 5.0249999999999995)","(3.2, 7.0, 4.466666666666667)","(31.0, 90.0, 53.5)","(7.5, 17.5, 15.538095238095238)","(5.0, 8.0, 5.053333333333333)","(4.2, 8.2, 7.162068965517241)","(6.5, 11.5, 9.596153846153847)"
09-01-2023 10:03:29.585814,"(3.8, 5.6, 5.47)","(3.2, 7.0, 4.466666666666667)","(31.0, 90.0, 50.0)","(7.5, 17.5, 15.538095238095238)","(5.0, 8.0, 5.053333333333333)","(4.2, 8.2, 7.162068965517241)","(6.5, 11.5, 9.596153846153847)"
09-01-2023 10:03:30.555704,"(3.8, 5.6, 4.84)","(3.2, 7.0, 4.466666666666667)","(31.0, 90.0, 50.0)","(7.5, 17.5, 15.538095238095238)","(5.0, 8.0, 5.053333333333333)","(4.2, 8.2, 7.162068965517241)","(6.5, 11.5, 9.596153846153847)"
09-01-2023 10:03:31.548071,"(3.8, 5.6, 4.84)","(3.2, 7.0, 5.977272727272727)","(31.0, 90.0, 50.0)","(7.5, 17.5, 15.538095238095238)","(5.0, 8.0, 5.053333333333333)","(4.2, 8.2, 7.162068965517241)","(6.5, 11.5, 9.596153846153847)"
09-01-2023 10:03:32.541782,"(3.8, 5.6, 4.84)","(3.2, 7.0, 4.533333333333333)","(31.0, 90.0, 50.0)","(7.5, 17.5, 15.538095238095238)","(5.0, 8.0, 5.053333333333333)","(4.2, 8.2, 7.162068965517241)","(6.5, 11.5, 9.596153846153847)"
09-01-2023 10:03:33.548934,"(3.8, 5.6, 4.84)","(3.2, 7.0, 4.533333333333333)","(31.0, 90.0, 50.0)","(7.5, 17.5, 15.538095238095238)","(5.0, 8.0, 5.053333333333333)","(4.2, 8.2, 7.162068965517241)","(6.5, 11.5, 9.596153846153847)"
09-01-2023 10:03:34.663548,"(3.8, 5.6, 4.84)","(3.2, 7.0, 4.533333333333333)","(31.0, 90.0, 50.0)","(7.5, 17.5, 15.538095238095238)","(5.0, 8.0, 5.053333333333333)","(4.2, 8.2, 7.162068965517241)","(6.5, 11.5, 9.596153846153847)"
09-01-2023 10:03:35.784974,"(3.8, 5.6, 4.84)","(3.2, 7.0, 4.533333333333333)","(31.0, 90.0, 50.0)","(7.5, 17.5, 15.538095238095238)","(5.0, 8.0, 5.053333333333333)","(4.2, 8.2, 7.162068965517241)","(6.5, 11.5, 9.596153846153847)"
09-01-2023 10:03:36.878548,"(3.8, 5.6, 4.84)","(3.2, 7.0, 4.533333333333333)","(31.0, 90.0, 50.0)","(7.5, 17.5, 15.538095238095238)","(5.0, 8.0, 5.053333333333333)","(4.2, 8.2, 7.162068965517241)","(6.5, 11.5, 9.596153846153847)"
09-01-2023 10:03:37.917645,"(3.8, 5.6, 4.84)","(3.2, 7.0, 4.533333333333333)","(31.0, 90.0, 50.0)","(7.5, 17.5, 15.538095238095238)","(5.0, 8.0, 5.053333333333333)","(4.2, 8.2, 7.162068965517241)","(6.5, 11.5, 9.596153846153847)"
09-01-2023 10:03:38.919531,"(3.8, 5.6, 4.84)","(3.2, 7.0, 4.533333333333333)","(31.0, 90.0, 50.0)","(7.5, 17.5, 15.538095238095238)","(5.0, 8.0, 5.053333333333333)","(4.2, 8.2, 7.162068965517241)","(6.5, 11.5, 9.596153846153847)"
09-01-2023 10:03:39.976601,"(3.8, 5.6, 4.84)","(3.2, 7.0, 4.533333333333333)","(31.0, 90.0, 50.0)","(7.5, 17.5, 15.538095238095238)","(5.0, 8.0, 5.053333333333333)","(4.2, 8.2, 7.162068965517241)","(6.5, 11.5, 9.596153846153847)"
09-01-2023 10:03:40.957969,"(3.8, 5.6, 4.84)","(3.2, 7.0, 4.533333333333333)","(31.0, 90.0, 50.0)","(7.5, 17.5, 15.538095238095238)","(5.0, 8.0, 5.053333333333333)","(4.2, 8.2, 7.162068965517241)","(6.5, 11.5, 9.596153846153847)"
09-01-2023 10:03:41.951194,"(3.8, 5.6, 4.84)","(3.2, 7.0, 4.533333333333333)","(31.0, 90.0, 50.0)","(7.5, 17.5, 15.538095238095238)","(5.0, 8.0, 5.053333333333333)","(4.2, 8.2, 6.858620689655172)","(6.5, 11.5, 9.596153846153847)"
09-01-2023 10:03:42.877078,"(3.8, 5.6, 4.84)","(3.2, 7.0, 4.533333333333333)","(31.0, 90.0, 50.0)","(7.5, 17.5, 15.538095238095238)","(5.0, 8.0, 5.053333333333333)","(4.2, 7.8, 6.858620689655172)","(6.5, 11.5, 7.0)"
09-01-2023 10:03:43.907986,"(3.8, 5.6, 4.4)","(3.2, 7.0, 4.533333333333333)","(31.0, 90.0, 74.27083333333334)","(7.5, 17.5, 15.538095238095238)","(5.0, 8.0, 5.053333333333333)","(4.2, 7.8, 6.858620689655172)","(6.5, 11.5, 6.925000000000001)"
09-01-2023 10:03:44.963156,"(3.8, 5.6, 4.885714285714286)","(3.2, 7.0, 4.533333333333333)","(31.0, 90.0, 74.27083333333334)","(7.5, 17.5, 15.538095238095238)","(5.0, 8.0, 5.183333333333334)","(4.2, 7.8, 6.858620689655172)","(6.5, 11.5, 6.925000000000001)"
09-01-2023 10:03:45.984302,"(3.8, 5.6, 4.885714285714286)","(3.2, 7.0, 5.977272727272727)","(31.0, 90.0, 74.27083333333334)","(7.5, 17.5, 15.538095238095238)","(5.0, 8.0, 5.544444444444444)","(4.2, 7.8, 6.858620689655172)","(6.5, 11.5, 9.566666666666666)"
09-01-2023 10:03:46.912926,"(3.8, 5.6, 4.8)","(3.2, 7.0, 6.1)","(31.0, 90.0, 48.125)","(7.5, 17.5, 15.538095238095238)","(5.0, 8.0, 5.544444444444444)","(4.2, 7.8, 6.858620689655172)","(6.5, 11.5, 7.225)"
09-01-2023 10:03:47.981418,"(3.8, 5.6, 4.8)","(3.2, 7.0, 4.533333333333333)","(31.0, 90.0, 48.125)","(7.5, 17.5, 15.538095238095238)","(5.0, 8.0, 5.544444444444444)","(4.2, 7.8, 6.858620689655172)","(6.5, 11.5, 7.225)"
09-01-2023 10:03:49.034115,"(3.8, 5.6, 4.8)","(3.2, 7.0, 4.533333333333333)","(31.0, 90.0, 48.125)","(7.5, 17.5, 15.955000000000002)","(5.0, 8.0, 5.544444444444444)","(4.2, 7.8, 6.858620689655172)","(6.5, 11.5, 7.225)"
09-01-2023 10:03:50.070826,"(3.8, 5.6, 4.8)","(3.2, 7.0, 4.533333333333333)","(31.0, 90.0, 48.125)","(7.5, 17.5, 15.955000000000002)","(5.0, 8.0, 5.544444444444444)","(4.2, 7.8, 6.858620689655172)","(6.5, 11.5, 7.225)"
09-01-2023 10:03:51.083973,"(3.8, 5.6, 4.8)","(3.2, 7.0, 4.533333333333333)","(31.0, 90.0, 48.125)","(7.5, 17.5, 15.538095238095238)","(5.0, 8.0, 5.544444444444444)","(4.2, 7.8, 6.858620689655172)","(6.5, 11.5, 7.225)"
09-01-2023 10:03:52.066916,"(3.8, 5.6, 4.8)","(3.2, 7.0, 4.533333333333333)","(31.0, 90.0, 48.125)","(7.5, 17.5, 15.538095238095238)","(5.0, 8.0, 5.544444444444444)","(4.2, 7.8, 5.266666666666667)","(6.5, 11.5, 7.225)"
09-01-2023 10:03:53.093690,"(3.8, 5.6, 4.8)","(3.2, 7.0, 4.533333333333333)","(31.0, 90.0, 48.125)","(7.5, 17.5, 15.538095238095238)","(5.0, 8.0, 5.544444444444444)","(4.2, 7.8, 5.266666666666667)","(6.5, 11.5, 7.225)"
09-01-2023 10:03:54.137157,"(3.8, 5.6, 4.8)","(3.2, 7.0, 4.533333333333333)","(31.0, 90.0, 48.125)","(7.5, 17.5, 15.538095238095238)","(5.0, 8.0, 5.544444444444444)","(4.2, 7.8, 5.583333333333333)","(6.5, 11.5, 7.225)"
09-01-2023 10:03:55.137329,"(3.8, 5.6, 4.8)","(3.2, 7.0, 4.533333333333333)","(31.0, 90.0, 48.125)","(7.5, 17.5, 15.538095238095238)","(5.0, 8.0, 5.544444444444444)","(4.2, 7.8, 5.583333333333333)","(6.5, 11.5, 7.225)"
09-01-2023 10:03:56.136664,"(3.8, 5.6, 4.8)","(3.2, 7.0, 4.533333333333333)","(31.0, 90.0, 48.125)","(7.5, 17.5, 15.538095238095238)","(5.0, 8.0, 5.544444444444444)","(4.2, 7.8, 5.583333333333333)","(6.5, 11.5, 7.225)"
09-01-2023 10:03:57.083646,"(3.8, 5.6, 4.8)","(3.2, 7.0, 4.533333333333333)","(31.0, 90.0, 48.125)","(7.5, 17.5, 15.538095238095238)","(5.0, 8.0, 5.544444444444444)","(4.2, 7.8, 5.583333333333333)","(6.5, 11.5, 7.225)"
09-01-2023 10:03:58.208012,"(3.8, 5.6, 4.8)","(3.2, 7.0, 6.004545454545454)","(31.0, 90.0, 48.125)","(7.5, 17.5, 15.538095238095238)","(5.0, 8.0, 5.544444444444444)","(4.2, 7.8, 5.583333333333333)","(6.5, 11.5, 7.225)"
09-01-2023 10:03:59.193209,"(3.8, 5.6, 4.8)","(3.2, 7.0, 4.6)","(31.0, 90.0, 48.125)","(7.5, 17.5, 15.538095238095238)","(5.0, 8.0, 5.544444444444444)","(4.2, 7.8, 5.583333333333333)","(6.5, 11.5, 7.225)"
09-01-2023 10:04:00.215857,"(3.8, 5.6, 4.8)","(3.2, 7.0, 4.6)","(31.0, 90.0, 48.125)","(7.5, 17.5, 15.538095238095238)","(5.0, 8.0, 5.544444444444444)","(4.2, 7.8, 5.583333333333333)","(6.5, 11.5, 7.225)"
09-01-2023 10:04:01.225394,"(3.8, 5.6, 4.8)","(3.2, 7.0, 4.6)","(31.0, 90.0, 48.125)","(7.5, 17.5, 15.538095238095238)","(5.0, 8.0, 5.544444444444444)","(4.2, 7.8, 5.583333333333333)","(6.5, 11.5, 7.225)"
09-01-2023 10:04:02.247591,"(3.8, 5.6, 4.8)","(3.2, 7.0, 4.6)","(31.0, 90.0, 48.125)","(7.5, 17.5, 15.538095238095238)","(5.0, 8.0, 5.544444444444444)","(4.2, 7.8, 5.583333333333333)","(6.5, 11.5, 7.225)"
09-01-2023 10:04:03.274949,"(3.8, 5.6, 4.8)","(3.2, 7.0, 4.6)","(31.0, 80.0, 44.375)","(7.5, 17.5, 15.538095238095238)","(5.0, 8.0, 5.544444444444444)","(4.2, 7.8, 5.583333333333333)","(6.5, 11.5, 7.225)"
09-01-2023 10:04:04.290158,"(3.8, 5.6, 4.885714285714286)","(3.2, 7.0, 6.004545454545454)","(31.0, 80.0, 47.25)","(7.5, 17.5, 15.538095238095238)","(5.0, 8.0, 5.544444444444444)","(4.2, 7.8, 5.583333333333333)","(6.5, 11.5, 7.225)"
09-01-2023 10:04:05.187193,"(3.8, 5.6, 4.885714285714286)","(3.2, 7.0, 6.004545454545454)","(31.0, 80.0, 47.25)","(7.5, 17.5, 15.538095238095238)","(5.0, 8.0, 5.544444444444444)","(4.2, 7.8, 5.583333333333333)","(6.5, 11.5, 7.225)"
09-01-2023 10:04:06.188216,"(3.8, 5.6, 4.84)","(3.2, 7.0, 6.1240000000000006)","(31.0, 85.0, 48.125)","(7.5, 17.5, 15.538095238095238)","(5.0, 8.0, 5.544444444444444)","(4.2, 7.8, 5.583333333333333)","(6.5, 11.5, 6.918181818181818)"
09-01-2023 10:04:07.209877,"(3.8, 5.6, 4.84)","(3.2, 7.0, 4.6)","(31.0, 85.0, 48.125)","(7.5, 17.5, 15.538095238095238)","(5.0, 8.0, 5.544444444444444)","(4.2, 7.8, 5.583333333333333)","(6.5, 11.5, 6.918181818181818)"
09-01-2023 10:04:08.186087,"(3.8, 5.6, 4.84)","(3.2, 7.0, 4.6)","(31.0, 85.0, 48.125)","(7.5, 17.5, 15.538095238095238)","(5.0, 8.0, 5.544444444444444)","(4.2, 7.8, 5.583333333333333)","(6.5, 11.5, 6.918181818181818)"
09-01-2023 10:04:09.180816,"(3.8, 5.6, 4.84)","(3.2, 7.0, 4.6)","(31.0, 85.0, 48.125)","(7.5, 17.5, 15.538095238095238)","(5.0, 8.0, 5.544444444444444)","(4.2, 7.8, 5.583333333333333)","(6.5, 11.5, 6.918181818181818)"
09-01-2023 10:04:10.270128,"(3.8, 5.6, 4.84)","(3.2, 7.0, 4.6)","(31.0, 85.0, 48.125)","(7.5, 17.5, 15.538095238095238)","(5.0, 8.0, 5.544444444444444)","(4.2, 7.8, 5.583333333333333)","(6.5, 11.5, 6.918181818181818)"
09-01-2023 10:04:11.313911,"(3.8, 5.6, 4.84)","(3.2, 7.0, 4.6)","(31.0, 85.0, 48.125)","(7.5, 17.5, 15.538095238095238)","(5.0, 8.0, 5.544444444444444)","(4.2, 7.8, 5.583333333333333)","(6.5, 11.5, 6.918181818181818)"
09-01-2023 10:04:12.375577,"(3.8, 5.6, 4.84)","(3.2, 7.0, 4.6)","(31.0, 85.0, 48.125)","(7.5, 17.5, 15.538095238095238)","(5.0, 8.0, 5.544444444444444)","(4.2, 7.8, 6.083870967741936)","(6.5, 11.5, 6.918181818181818)"
09-01-2023 10:04:13.347602,"(3.8, 5.6, 4.84)","(3.2, 7.0, 4.6)","(31.0, 85.0, 48.125)","(7.5, 17.5, 15.538095238095238)","(5.0, 8.0, 5.544444444444444)","(4.2, 7.8, 6.083870967741936)","(6.5, 11.5, 6.918181818181818)"
09-01-2023 10:04:14.394806,"(3.8, 5.6, 4.84)","(3.2, 7.0, 4.6)","(31.0, 85.0, 48.125)","(7.5, 17.5, 15.538095238095238)","(5.0, 8.0, 5.544444444444444)","(4.2, 7.8, 6.083870967741936)","(6.5, 11.5, 6.918181818181818)"
09-01-2023 10:04:15.379511,"(3.8, 5.6, 4.84)","(3.2, 7.0, 4.6)","(31.0, 85.0, 48.125)","(7.5, 17.5, 15.538095238095238)","(5.0, 8.0, 5.544444444444444)","(4.2, 7.8, 6.083870967741936)","(6.5, 11.5, 6.918181818181818)"
09-01-2023 10:04:16.334563,"(3.8, 5.6, 4.84)","(3.2, 7.0, 4.6)","(31.0, 85.0, 48.125)","(7.5, 17.5, 15.538095238095238)","(5.0, 8.0, 5.544444444444444)","(4.2, 7.8, 6.083870967741936)","(6.5, 11.5, 6.918181818181818)"
09-01-2023 10:04:17.256167,"(3.8, 5.6, 4.84)","(3.2, 7.0, 4.6)","(31.0, 85.0, 48.125)","(7.5, 17.5, 15.538095238095238)","(5.0, 8.0, 5.544444444444444)","(4.2, 7.8, 6.083870967741936)","(6.5, 11.5, 6.918181818181818)"
09-01-2023 10:04:18.236294,"(3.8, 5.6, 4.84)","(3.2, 7.0, 4.6)","(31.0, 85.0, 48.125)","(7.5, 17.5, 15.538095238095238)","(5.0, 8.0, 5.544444444444444)","(4.2, 7.8, 6.083870967741936)","(6.5, 11.5, 6.918181818181818)"
09-01-2023 10:04:19.277217,"(3.8, 5.6, 4.84)","(3.2, 7.0, 4.6)","(31.0, 85.0, 48.125)","(7.5, 17.5, 15.538095238095238)","(5.0, 8.0, 5.544444444444444)","(4.2, 7.8, 5.9)","(6.5, 11.5, 6.918181818181818)"
09-01-2023 10:04:20.328852,"(3.8, 5.6, 4.84)","(3.2, 7.0, 4.6)","(31.0, 85.0, 48.125)","(7.5, 17.5, 15.538095238095238)","(5.0, 8.0, 5.544444444444444)","(4.2, 7.8, 5.48695652173913)","(6.5, 11.5, 6.918181818181818)"
09-01-2023 10:04:21.379363,"(3.8, 5.6, 4.84)","(3.2, 7.0, 4.6)","(31.0, 85.0, 48.125)","(7.5, 17.5, 15.538095238095238)","(5.0, 8.0, 5.544444444444444)","(4.2, 7.8, 5.48695652173913)","(6.5, 11.5, 6.918181818181818)"
09-01-2023 10:04:22.392940,"(3.8, 5.6, 4.84)","(3.2, 7.0, 4.6)","(31.0, 85.0, 48.125)","(7.5, 17.5, 15.538095238095238)","(5.0, 8.0, 5.544444444444444)","(4.2, 7.8, 5.48695652173913)","(6.5, 11.5, 6.918181818181818)"
09-01-2023 10:04:23.436690,"(3.8, 5.6, 4.84)","(3.2, 7.0, 4.6)","(31.0, 95.0, 51.875)","(7.5, 17.5, 15.538095238095238)","(5.0, 8.0, 5.544444444444444)","(4.2, 7.8, 5.48695652173913)","(6.5, 11.5, 6.918181818181818)"
09-01-2023 10:04:24.520029,"(3.8, 5.6, 4.84)","(3.2, 7.0, 4.6)","(31.0, 95.0, 51.875)","(7.5, 17.5, 15.538095238095238)","(5.0, 8.0, 5.544444444444444)","(4.2, 7.8, 5.48695652173913)","(6.5, 11.5, 6.918181818181818)"
09-01-2023 10:04:25.585733,"(3.8, 5.6, 4.84)","(3.2, 7.0, 4.6)","(31.0, 95.0, 51.875)","(7.5, 17.5, 15.538095238095238)","(5.0, 8.0, 5.544444444444444)","(4.2, 7.8, 4.889473684210526)","(6.5, 11.5, 6.918181818181818)"
09-01-2023 10:04:26.642352,"(3.8, 5.6, 4.84)","(3.2, 7.0, 4.6)","(31.0, 95.0, 51.875)","(7.5, 17.5, 15.538095238095238)","(5.0, 8.0, 5.544444444444444)","(4.2, 7.8, 4.889473684210526)","(6.5, 11.5, 6.918181818181818)"
09-01-2023 10:04:27.533497,"(3.8, 5.6, 4.84)","(3.2, 7.0, 4.6)","(31.0, 95.0, 51.875)","(7.5, 17.5, 15.538095238095238)","(5.0, 8.0, 5.544444444444444)","(4.2, 7.8, 4.889473684210526)","(6.5, 11.5, 6.918181818181818)"
09-01-2023 10:04:28.517031,"(3.8, 5.6, 4.84)","(3.2, 7.0, 4.6)","(31.0, 95.0, 51.875)","(8.0, 17.5, 15.538095238095238)","(5.0, 8.0, 5.544444444444444)","(4.2, 7.8, 4.889473684210526)","(6.5, 11.5, 6.918181818181818)"
09-01-2023 10:04:29.482738,"(3.8, 5.6, 4.84)","(3.2, 7.0, 4.6)","(31.0, 95.0, 51.875)","(8.0, 17.5, 15.538095238095238)","(5.0, 8.0, 5.544444444444444)","(4.2, 7.8, 4.889473684210526)","(6.5, 11.5, 6.918181818181818)"
09-01-2023 10:04:30.465465,"(3.8, 5.6, 4.84)","(3.2, 7.0, 4.6)","(31.0, 95.0, 51.875)","(8.0, 17.5, 15.538095238095238)","(5.0, 8.0, 5.544444444444444)","(4.2, 7.8, 4.889473684210526)","(6.5, 11.5, 6.918181818181818)"
09-01-2023 10:04:31.435970,"(3.8, 5.6, 4.84)","(3.2, 7.0, 4.6)","(31.0, 95.0, 51.875)","(8.0, 17.5, 15.538095238095238)","(5.0, 8.0, 5.544444444444444)","(4.2, 7.8, 4.889473684210526)","(6.5, 11.5, 6.918181818181818)"
09-01-2023 10:04:32.459008,"(3.8, 5.6, 4.84)","(3.2, 7.0, 4.6)","(31.0, 95.0, 51.875)","(8.0, 17.5, 15.538095238095238)","(5.0, 8.0, 5.544444444444444)","(4.2, 7.8, 4.889473684210526)","(6.5, 11.5, 6.918181818181818)"
09-01-2023 10:04:33.576787,"(3.8, 5.6, 4.84)","(3.2, 7.0, 4.6)","(31.0, 95.0, 51.875)","(8.0, 17.5, 15.538095238095238)","(5.0, 8.0, 5.544444444444444)","(4.2, 7.8, 4.889473684210526)","(6.5, 11.5, 6.918181818181818)"
09-01-2023 10:04:34.631814,"(3.8, 5.6, 4.84)","(3.2, 7.0, 4.6)","(31.0, 95.0, 51.875)","(8.0, 17.5, 15.538095238095238)","(5.0, 8.0, 5.544444444444444)","(4.2, 7.8, 4.889473684210526)","(6.5, 11.5, 6.918181818181818)"
09-01-2023 10:04:35.610097,"(3.8, 5.6, 4.84)","(3.2, 7.0, 4.6)","(31.0, 95.0, 51.875)","(8.0, 17.5, 15.538095238095238)","(5.0, 8.0, 5.544444444444444)","(4.2, 7.8, 4.889473684210526)","(6.5, 11.5, 6.918181818181818)"
09-01-2023 10:04:36.639837,"(3.8, 5.6, 4.84)","(3.2, 7.0, 4.6)","(31.0, 95.0, 51.875)","(8.0, 17.5, 15.538095238095238)","(5.0, 8.0, 5.544444444444444)","(4.2, 7.8, 4.889473684210526)","(6.5, 11.5, 6.918181818181818)"
09-01-2023 10:04:37.656939,"(3.8, 5.6, 4.84)","(3.2, 7.0, 4.6)","(31.0, 95.0, 51.875)","(8.0, 17.5, 15.538095238095238)","(5.0, 8.0, 5.544444444444444)","(4.2, 7.8, 4.889473684210526)","(6.5, 11.5, 6.918181818181818)"
09-01-2023 10:04:38.686503,"(3.8, 5.6, 4.84)","(3.2, 7.0, 4.6)","(31.0, 95.0, 51.875)","(8.0, 17.5, 15.538095238095238)","(5.0, 8.0, 5.544444444444444)","(4.2, 7.8, 4.889473684210526)","(6.5, 11.5, 6.918181818181818)"
09-01-2023 10:04:39.642981,"(3.8, 5.6, 4.84)","(3.2, 7.0, 4.6)","(31.0, 95.0, 54.75)","(8.0, 17.5, 15.538095238095238)","(5.0, 8.0, 5.544444444444444)","(4.2, 7.8, 4.889473684210526)","(6.5, 11.5, 6.918181818181818)"
09-01-2023 10:04:40.562060,"(3.8, 5.6, 4.84)","(3.2, 7.0, 4.6)","(31.0, 95.0, 54.75)","(8.0, 17.5, 15.538095238095238)","(5.0, 8.0, 5.544444444444444)","(4.2, 7.8, 4.889473684210526)","(6.5, 11.5, 6.918181818181818)"
09-01-2023 10:04:41.541949,"(3.8, 5.6, 4.84)","(3.2, 7.0, 4.6)","(31.0, 95.0, 51.875)","(8.0, 17.5, 15.538095238095238)","(5.0, 8.0, 5.544444444444444)","(4.2, 7.8, 4.889473684210526)","(6.5, 11.5, 6.918181818181818)"
09-01-2023 10:04:42.573915,"(3.8, 5.6, 4.84)","(3.2, 7.0, 4.6)","(31.0, 95.0, 51.875)","(8.0, 17.5, 15.538095238095238)","(5.0, 8.0, 5.544444444444444)","(4.2, 7.8, 4.889473684210526)","(6.5, 11.5, 6.918181818181818)"
09-01-2023 10:04:43.526144,"(3.8, 5.6, 4.84)","(3.2, 7.0, 4.6)","(31.0, 95.0, 51.875)","(8.0, 17.5, 15.538095238095238)","(5.0, 8.0, 5.544444444444444)","(4.2, 7.8, 4.889473684210526)","(6.5, 11.5, 6.918181818181818)"
09-01-2023 10:04:44.534043,"(3.8, 5.6, 4.84)","(3.2, 7.0, 4.6)","(31.0, 95.0, 51.875)","(8.0, 17.5, 15.538095238095238)","(5.0, 8.0, 5.544444444444444)","(4.2, 7.8, 4.889473684210526)","(6.5, 11.5, 6.918181818181818)"
09-01-2023 10:04:45.549978,"(3.8, 5.6, 4.84)","(3.2, 7.0, 4.6)","(31.0, 95.0, 51.875)","(8.0, 17.5, 15.538095238095238)","(5.0, 8.0, 5.544444444444444)","(4.2, 7.8, 4.889473684210526)","(6.5, 11.5, 6.918181818181818)"
09-01-2023 10:04:46.698888,"(3.8, 5.6, 4.84)","(3.2, 7.0, 4.6)","(31.0, 95.0, 51.875)","(8.0, 17.5, 15.538095238095238)","(5.0, 8.0, 5.544444444444444)","(4.2, 7.8, 5.318181818181818)","(6.5, 11.5, 6.918181818181818)"
09-01-2023 10:04:47.737802,"(3.8, 5.6, 4.84)","(3.2, 7.0, 6.031818181818181)","(31.0, 95.0, 51.875)","(8.0, 17.5, 15.538095238095238)","(5.0, 8.0, 5.544444444444444)","(4.2, 7.8, 5.525)","(6.5, 11.5, 6.918181818181818)"
09-01-2023 10:04:48.672380,"(3.8, 5.6, 4.84)","(3.2, 7.0, 6.031818181818181)","(31.0, 95.0, 51.875)","(8.0, 17.5, 15.538095238095238)","(5.0, 8.0, 5.544444444444444)","(4.2, 7.8, 5.525)","(6.5, 11.5, 6.918181818181818)"
09-01-2023 10:04:49.683161,"(3.8, 5.6, 4.84)","(3.2, 7.0, 6.031818181818181)","(31.0, 95.0, 51.875)","(8.0, 17.5, 15.538095238095238)","(5.0, 8.0, 5.544444444444444)","(4.2, 7.8, 5.525)","(6.5, 11.5, 6.918181818181818)"
09-01-2023 10:04:50.696285,"(3.8, 5.6, 4.84)","(3.2, 7.0, 6.031818181818181)","(31.0, 95.0, 51.875)","(8.0, 17.5, 15.538095238095238)","(5.0, 8.0, 5.544444444444444)","(4.2, 7.8, 6.09375)","(6.5, 11.5, 6.918181818181818)"
09-01-2023 10:04:51.657835,"(3.8, 5.6, 4.84)","(3.2, 7.0, 6.031818181818181)","(31.0, 95.0, 51.875)","(8.0, 17.5, 15.538095238095238)","(5.0, 8.0, 5.544444444444444)","(4.2, 7.8, 6.09375)","(6.5, 11.5, 6.918181818181818)"
