,Alvin Delight,Ulna,Thai Time,Smug Doug,Son Of Brock,Marrying,Fernbank Flyer,Sally Sugar
07-12-2022 13:53:11.609642,"(61.0, 420.0, 185.5)","(3.1, 4.0, 3.846)","(17.0, 50.0, 49.644444444444446)","(13.0, 18.0, 16.178571428571427)","(1.8, 2.04, 2.0340425531914894)","(31.0, 70.0, 65.40983606557377)","(5.5, 9.2, 9.1)","(31.0, 65.0, 63.421052631578945)"
07-12-2022 13:53:12.961718,"(61.0, 420.0, 206.8181818181818)","(3.1, 4.0, 3.846)","(17.0, 50.0, 60.270270270270274)","(13.0, 18.0, 16.178571428571427)","(1.8, 2.04, 2.0340425531914894)","(31.0, 70.0, 65.40983606557377)","(5.5, 9.2, 9.1)","(31.0, 65.0, 63.421052631578945)"
07-12-2022 13:53:14.173214,"(61.0, 420.0, 206.8181818181818)","(3.1, 4.0, 3.846)","(17.0, 70.0, 60.270270270270274)","(13.0, 18.0, 16.178571428571427)","(1.8, 2.04, 2.038181818181818)","(31.0, 70.0, 65.40983606557377)","(5.5, 9.2, 9.1)","(31.0, 65.0, 63.421052631578945)"
07-12-2022 13:53:15.322181,"(61.0, 420.0, 185.5)","(3.1, 4.0, 3.846)","(17.0, 70.0, 59.14285714285714)","(13.0, 18.0, 16.178571428571427)","(1.8, 2.04, 2.0340425531914894)","(31.0, 70.0, 65.40983606557377)","(5.5, 9.2, 9.1)","(31.0, 65.0, 63.421052631578945)"
07-12-2022 13:53:16.456275,"(61.0, 420.0, 206.8181818181818)","(3.1, 4.0, 3.846)","(17.0, 70.0, 58.0)","(13.0, 18.0, 16.178571428571427)","(1.8, 2.04, 2.0313725490196077)","(31.0, 70.0, 65.40983606557377)","(5.5, 9.2, 9.1)","(31.0, 65.0, 63.421052631578945)"
07-12-2022 13:53:17.581242,"(61.0, 420.0, 206.8181818181818)","(3.1, 4.0, 3.846)","(17.0, 70.0, 58.0)","(13.0, 18.0, 16.178571428571427)","(1.8, 2.04, 2.0313725490196077)","(31.0, 70.0, 65.40983606557377)","(5.5, 9.2, 9.1)","(31.0, 65.0, 63.421052631578945)"
07-12-2022 13:53:18.766980,"(61.0, 420.0, 185.5)","(3.1, 3.9, 3.8833333333333333)","(17.0, 70.0, 62.52173913043478)","(13.0, 18.0, 16.178571428571427)","(1.8, 2.04, 1.9866666666666666)","(31.0, 70.0, 67.0909090909091)","(5.5, 9.2, 9.097142857142856)","(31.0, 65.0, 63.421052631578945)"
07-12-2022 13:53:19.971898,"(61.0, 420.0, 243.68421052631578)","(3.1, 4.2, 3.825)","(17.0, 65.0, 62.78260869565217)","(13.0, 18.0, 16.45)","(1.8, 2.02, 1.9529411764705882)","(31.0, 70.0, 58.867924528301884)","(5.5, 9.2, 8.933333333333334)","(31.0, 65.0, 62.61904761904762)"
07-12-2022 13:53:21.277309,"(61.0, 400.0, 289.2857142857143)","(3.1, 4.1, 3.9666666666666663)","(17.0, 65.0, 58.96774193548387)","(13.0, 16.5, 15.975)","(1.8, 2.0, 1.9626666666666666)","(31.0, 60.0, 58.867924528301884)","(5.5, 9.2, 9.117241379310345)","(31.0, 65.0, 62.61904761904762)"
07-12-2022 13:53:22.637187,"(61.0, 400.0, 304.6875)","(3.1, 4.1, 4.004761904761905)","(20.0, 65.0, 60.36363636363636)","(13.0, 16.5, 15.816666666666666)","(1.8, 2.0, 1.962)","(31.0, 60.0, 58.867924528301884)","(5.5, 9.2, 9.129411764705882)","(31.0, 65.0, 62.61904761904762)"
07-12-2022 13:53:23.889459,"(61.0, 400.0, 347.71428571428567)","(3.1, 4.1, 3.9782608695652173)","(20.0, 65.0, 60.36363636363636)","(13.0, 16.5, 15.816666666666666)","(1.8, 1.99, 1.9813333333333334)","(31.0, 60.0, 58.867924528301884)","(5.5, 9.2, 9.129411764705882)","(31.0, 65.0, 62.61904761904762)"
07-12-2022 13:53:25.050865,"(61.0, 400.0, 333.3333333333333)","(3.1, 4.1, 3.9782608695652173)","(20.0, 65.0, 60.36363636363636)","(13.0, 16.5, 15.816666666666666)","(1.8, 2.0, 1.9813333333333334)","(31.0, 60.0, 58.867924528301884)","(5.5, 9.2, 9.129411764705882)","(31.0, 65.0, 62.61904761904762)"
07-12-2022 13:53:26.204136,"(61.0, 400.0, 337.9310344827586)","(3.1, 4.1, 3.9782608695652173)","(20.0, 65.0, 50.833333333333336)","(13.0, 16.5, 15.875)","(1.75, 2.0, 1.9813333333333334)","(31.0, 60.0, 59.285714285714285)","(5.5, 9.2, 9.136842105263158)","(31.0, 65.0, 62.82608695652174)"
07-12-2022 13:53:27.605062,"(61.0, 400.0, 176.9230769230769)","(3.1, 4.1, 3.9863636363636363)","(20.0, 65.0, 60.67796610169491)","(13.0, 16.5, 15.875)","(1.75, 2.0, 1.9908333333333332)","(31.0, 60.0, 59.285714285714285)","(5.5, 9.2, 9.136842105263158)","(31.0, 65.0, 62.82608695652174)"
07-12-2022 13:53:29.017696,"(61.0, 400.0, 268.1818181818182)","(3.1, 4.0, 3.975)","(20.0, 65.0, 62.41379310344828)","(13.0, 16.5, 15.977272727272727)","(1.75, 2.0, 1.975)","(31.0, 60.0, 54.905660377358494)","(5.5, 9.2, 9.136842105263158)","(31.0, 65.0, 62.82608695652174)"
07-12-2022 13:53:30.350897,"(61.0, 400.0, 268.1818181818182)","(3.1, 4.0, 3.784615384615385)","(20.0, 65.0, 62.41379310344828)","(13.0, 16.0, 15.75)","(1.75, 1.99, 1.975)","(31.0, 55.0, 59.285714285714285)","(5.5, 9.2, 9.136842105263158)","(31.0, 65.0, 62.82608695652174)"
07-12-2022 13:53:31.662529,"(61.0, 400.0, 158.33333333333334)","(3.1, 4.0, 3.8285714285714287)","(20.0, 65.0, 62.41379310344828)","(13.0, 16.0, 15.669354838709678)","(1.75, 1.99, 1.9908333333333332)","(31.0, 60.0, 67.33333333333333)","(5.5, 9.2, 9.136842105263158)","(31.0, 65.0, 62.82608695652174)"
07-12-2022 13:53:32.821154,"(61.0, 400.0, 291.1111111111111)","(3.1, 4.0, 3.823529411764706)","(21.0, 65.0, 62.41379310344828)","(13.0, 16.0, 15.669354838709678)","(1.75, 2.0, 1.986)","(31.0, 70.0, 66.5079365079365)","(5.5, 9.2, 9.066666666666666)","(31.0, 65.0, 62.82608695652174)"
07-12-2022 13:53:33.961454,"(61.0, 400.0, 314.7826086956522)","(3.1, 3.9, 3.875)","(21.0, 65.0, 62.41379310344828)","(13.0, 16.0, 15.669354838709678)","(1.75, 2.04, 1.9729411764705882)","(31.0, 70.0, 66.5079365079365)","(5.5, 9.2, 9.121739130434783)","(31.0, 65.0, 62.82608695652174)"
07-12-2022 13:53:35.115977,"(61.0, 400.0, 291.1111111111111)","(3.1, 3.9, 3.8347826086956522)","(21.0, 65.0, 62.45762711864407)","(13.0, 16.0, 15.642857142857142)","(1.75, 2.02, 1.9729411764705882)","(31.0, 70.0, 66.5079365079365)","(5.5, 9.2, 9.139999999999999)","(31.0, 65.0, 62.82608695652174)"
07-12-2022 13:53:36.217100,"(61.0, 400.0, 271.42857142857144)","(3.1, 3.9, 3.8423076923076924)","(21.0, 65.0, 62.45762711864407)","(13.0, 16.0, 15.642857142857142)","(1.75, 2.02, 1.972)","(31.0, 70.0, 65.75757575757575)","(5.5, 9.2, 9.673684210526316)","(31.0, 65.0, 62.82608695652174)"
07-12-2022 13:53:37.406436,"(61.0, 400.0, 260.0)","(3.1, 3.85, 3.8076923076923075)","(21.0, 65.0, 63.81578947368421)","(13.0, 16.0, 15.642857142857142)","(1.75, 1.99, 1.961875)","(31.0, 70.0, 63.91304347826087)","(5.5, 9.8, 9.673684210526316)","(31.0, 65.0, 62.82608695652174)"
07-12-2022 13:53:38.559448,"(61.0, 400.0, 304.2105263157895)","(3.1, 3.9, 3.8478260869565215)","(21.0, 65.0, 63.81578947368421)","(13.0, 16.0, 15.642857142857142)","(1.75, 1.99, 1.961875)","(31.0, 70.0, 63.91304347826087)","(5.5, 9.8, 9.673684210526316)","(31.0, 65.0, 62.82608695652174)"
07-12-2022 13:53:39.685002,"(61.0, 400.0, 313.33333333333337)","(3.1, 3.9, 3.8365384615384617)","(21.0, 65.0, 63.84615384615385)","(13.0, 16.0, 15.642857142857142)","(1.75, 1.98, 1.966)","(31.0, 70.0, 64.61538461538461)","(5.5, 9.8, 9.673684210526316)","(31.0, 65.0, 62.82608695652174)"
07-12-2022 13:53:40.937473,"(61.0, 400.0, 313.33333333333337)","(3.1, 3.75, 3.74375)","(21.0, 65.0, 63.84615384615385)","(13.0, 16.0, 15.775280898876405)","(1.75, 1.99, 1.9716666666666667)","(31.0, 70.0, 66.44067796610169)","(5.5, 9.8, 9.65)","(31.0, 65.0, 62.82608695652174)"
07-12-2022 13:53:42.263677,"(61.0, 400.0, 313.33333333333337)","(3.1, 3.75, 3.7454545454545456)","(21.0, 65.0, 63.78378378378378)","(13.0, 16.0, 15.775280898876405)","(1.75, 1.99, 2.034642857142857)","(31.0, 70.0, 66.5)","(5.5, 9.8, 9.578947368421053)","(31.0, 65.0, 62.82608695652174)"
07-12-2022 13:53:43.445909,"(61.0, 400.0, 313.33333333333337)","(3.1, 3.75, 3.7454545454545456)","(21.0, 65.0, 63.78378378378378)","(13.0, 16.0, 15.775280898876405)","(1.75, 2.04, 1.995)","(31.0, 70.0, 66.5)","(5.5, 9.8, 9.578947368421053)","(31.0, 65.0, 62.82608695652174)"
07-12-2022 13:53:44.709514,"(61.0, 400.0, 291.6666666666667)","(3.1, 3.75, 3.746938775510204)","(21.0, 65.0, 63.78378378378378)","(13.0, 16.0, 15.775280898876405)","(1.75, 2.04, 1.9947619047619047)","(31.0, 70.0, 66.5)","(5.5, 9.8, 9.578947368421053)","(31.0, 65.0, 62.82608695652174)"
07-12-2022 13:53:45.884391,"(71.0, 400.0, 291.6666666666667)","(3.1, 3.75, 3.746938775510204)","(21.0, 65.0, 63.81578947368421)","(13.0, 16.0, 15.775280898876405)","(1.75, 2.04, 2.0020689655172412)","(31.0, 70.0, 66.5)","(6.0, 9.8, 9.48)","(31.0, 65.0, 62.82608695652174)"
07-12-2022 13:53:47.126443,"(71.0, 400.0, 313.33333333333337)","(3.1, 3.8, 3.7666666666666666)","(21.0, 65.0, 63.81578947368421)","(13.0, 16.0, 15.775280898876405)","(1.75, 2.02, 2.008169014084507)","(31.0, 70.0, 66.5)","(6.0, 9.8, 9.450000000000001)","(31.0, 65.0, 62.82608695652174)"
07-12-2022 13:53:48.389725,"(71.0, 400.0, 313.33333333333337)","(3.1, 3.8, 3.675)","(21.0, 65.0, 63.81578947368421)","(13.0, 16.0, 15.775280898876405)","(1.75, 2.02, 2.008169014084507)","(31.0, 70.0, 66.5)","(6.0, 9.8, 9.726315789473684)","(31.0, 65.0, 62.82608695652174)"
07-12-2022 13:53:49.618908,"(71.0, 400.0, 291.6666666666667)","(3.1, 3.8, 3.72972972972973)","(21.0, 65.0, 63.888888888888886)","(13.0, 16.0, 15.775280898876405)","(1.75, 2.02, 2.0095384615384617)","(31.0, 70.0, 66.5)","(6.0, 9.8, 9.726315789473684)","(31.0, 65.0, 62.82608695652174)"
07-12-2022 13:53:50.888651,"(71.0, 400.0, 291.6666666666667)","(3.1, 3.8, 3.72972972972973)","(21.0, 65.0, 63.75)","(13.0, 16.0, 15.775280898876405)","(1.75, 2.02, 2.0104761904761905)","(31.0, 70.0, 66.5)","(6.0, 9.8, 9.75294117647059)","(31.0, 65.0, 62.82608695652174)"
07-12-2022 13:53:52.217019,"(71.0, 400.0, 291.6666666666667)","(3.1, 3.8, 3.72972972972973)","(21.0, 65.0, 63.6764705882353)","(13.0, 16.0, 15.775280898876405)","(1.75, 2.02, 2.012)","(31.0, 70.0, 66.5)","(6.0, 9.8, 9.685714285714285)","(31.0, 65.0, 62.82608695652174)"
07-12-2022 13:53:53.470072,"(71.0, 400.0, 291.6666666666667)","(3.1, 3.8, 3.7199999999999998)","(21.0, 65.0, 63.6764705882353)","(13.0, 16.0, 15.775280898876405)","(1.75, 2.02, 2.012258064516129)","(31.0, 70.0, 66.5)","(6.0, 9.8, 9.75294117647059)","(31.0, 65.0, 62.82608695652174)"
07-12-2022 13:53:54.660508,"(71.0, 400.0, 291.6666666666667)","(3.1, 3.8, 3.7135135135135133)","(21.0, 65.0, 63.6764705882353)","(13.0, 16.0, 15.775280898876405)","(1.75, 2.02, 1.994705882352941)","(31.0, 70.0, 66.5)","(6.0, 9.8, 9.757894736842106)","(31.0, 65.0, 62.82608695652174)"
07-12-2022 13:53:55.896219,"(71.0, 400.0, 313.33333333333337)","(3.1, 3.8, 3.702857142857143)","(21.0, 65.0, 63.6764705882353)","(13.0, 16.0, 15.775280898876405)","(1.75, 2.0, 1.994705882352941)","(31.0, 70.0, 66.5)","(6.0, 9.8, 9.757894736842106)","(31.0, 65.0, 62.82608695652174)"
07-12-2022 13:53:57.021793,"(71.0, 400.0, 313.33333333333337)","(3.1, 3.8, 3.7037037037037037)","(21.0, 65.0, 63.6764705882353)","(13.0, 16.0, 15.775280898876405)","(1.75, 2.0, 1.9953846153846153)","(31.0, 70.0, 66.5)","(6.0, 9.8, 9.77948717948718)","(31.0, 65.0, 62.82608695652174)"
07-12-2022 13:53:58.060260,"(71.0, 400.0, 313.33333333333337)","(3.1, 3.8, 3.7037037037037037)","(21.0, 65.0, 63.6764705882353)","(13.0, 16.0, 15.775280898876405)","(1.75, 2.0, 1.9953846153846153)","(31.0, 70.0, 66.5)","(6.0, 9.8, 9.925581395348837)","(31.0, 65.0, 62.82608695652174)"
07-12-2022 13:53:59.151535,"(71.0, 400.0, 270.0)","(3.1, 3.8, 3.7037037037037037)","(21.0, 65.0, 63.6764705882353)","(13.0, 16.0, 15.775280898876405)","(1.75, 2.0, 1.9966666666666666)","(31.0, 70.0, 66.5)","(6.0, 10.0, 9.966666666666667)","(31.0, 65.0, 62.82608695652174)"
07-12-2022 13:54:00.424881,"(71.0, 400.0, 226.66666666666666)","(3.1, 3.8, 3.7037037037037037)","(21.0, 65.0, 63.6764705882353)","(13.0, 16.0, 15.775280898876405)","(1.75, 2.0, 2.0172)","(31.0, 70.0, 66.5)","(6.0, 10.0, 9.966666666666667)","(31.0, 65.0, 62.82608695652174)"
07-12-2022 13:54:01.960427,"(71.0, 400.0, 226.66666666666666)","(3.1, 3.7, 3.6640625)","(21.0, 65.0, 63.6764705882353)","(13.0, 16.0, 15.775280898876405)","(1.75, 2.02, 2.01)","(31.0, 70.0, 66.5)","(6.0, 10.0, 9.966666666666667)","(31.0, 65.0, 62.82608695652174)"
07-12-2022 13:54:03.287761,"(71.0, 400.0, 226.66666666666666)","(3.1, 3.75, 3.7222222222222223)","(21.0, 65.0, 63.6764705882353)","(13.0, 16.0, 15.775280898876405)","(1.75, 2.02, 1.9952380952380953)","(31.0, 70.0, 66.5)","(6.0, 10.0, 10.402702702702703)","(31.0, 65.0, 62.82608695652174)"
07-12-2022 13:54:04.341331,"(71.0, 400.0, 226.66666666666666)","(3.1, 3.75, 3.7222222222222223)","(21.0, 65.0, 63.6764705882353)","(13.0, 16.0, 15.775280898876405)","(1.75, 2.0, 1.9953125)","(31.0, 70.0, 66.5)","(6.0, 10.5, 10.365)","(31.0, 65.0, 62.82608695652174)"
07-12-2022 13:54:05.558221,"(71.0, 400.0, 270.0)","(3.1, 3.75, 3.728125)","(21.0, 65.0, 63.6764705882353)","(13.0, 16.0, 15.802469135802468)","(1.75, 2.0, 1.9953846153846153)","(31.0, 70.0, 66.5)","(6.0, 10.5, 10.365)","(31.0, 65.0, 62.82608695652174)"
07-12-2022 13:54:06.933557,"(71.0, 400.0, 270.0)","(3.1, 3.75, 3.728125)","(21.0, 65.0, 63.63636363636364)","(13.0, 16.0, 15.802469135802468)","(1.75, 2.0, 1.9953846153846153)","(31.0, 70.0, 66.5)","(6.0, 10.5, 10.365)","(31.0, 65.0, 62.82608695652174)"
07-12-2022 13:54:08.235818,"(71.0, 400.0, 226.66666666666666)","(3.1, 3.75, 3.6416666666666666)","(21.0, 65.0, 63.63636363636364)","(13.0, 16.0, 15.802469135802468)","(1.75, 2.0, 2.018269230769231)","(31.0, 70.0, 66.18181818181819)","(6.0, 10.5, 10.352631578947369)","(31.0, 65.0, 62.82608695652174)"
07-12-2022 13:54:09.544318,"(71.0, 400.0, 226.66666666666666)","(3.1, 3.65, 3.642857142857143)","(21.0, 65.0, 63.63636363636364)","(13.0, 16.0, 15.802469135802468)","(1.75, 2.02, 2.028787878787879)","(31.0, 70.0, 66.5)","(6.0, 10.5, 10.432258064516128)","(31.0, 65.0, 63.57142857142857)"
07-12-2022 13:54:10.732529,"(71.0, 400.0, 270.0)","(3.1, 3.65, 3.6357142857142857)","(21.0, 65.0, 63.63636363636364)","(13.0, 16.0, 15.802469135802468)","(1.75, 2.04, 2.0376237623762377)","(31.0, 70.0, 66.5)","(6.0, 10.5, 10.436363636363636)","(31.0, 65.0, 62.82608695652174)"
07-12-2022 13:54:12.058428,"(71.0, 400.0, 270.0)","(3.1, 3.65, 3.6125)","(21.0, 65.0, 63.63636363636364)","(13.0, 16.0, 15.802469135802468)","(1.75, 2.04, 2.0197872340425533)","(31.0, 70.0, 66.5)","(6.0, 10.5, 10.436363636363636)","(31.0, 65.0, 62.82608695652174)"
07-12-2022 13:54:13.223740,"(71.0, 400.0, 226.66666666666666)","(3.1, 3.65, 3.6125)","(21.0, 65.0, 63.63636363636364)","(13.0, 16.0, 15.802469135802468)","(1.75, 2.02, 2.0197872340425533)","(31.0, 70.0, 66.5)","(6.0, 10.5, 10.436363636363636)","(31.0, 65.0, 62.82608695652174)"
07-12-2022 13:54:14.494813,"(71.0, 400.0, 226.66666666666666)","(3.1, 3.65, 3.6125)","(21.0, 65.0, 63.63636363636364)","(13.0, 16.0, 15.802469135802468)","(1.75, 2.02, 2.0197826086956523)","(31.0, 70.0, 66.5)","(6.0, 10.5, 10.434375)","(31.0, 65.0, 62.82608695652174)"
07-12-2022 13:54:15.894386,"(71.0, 400.0, 221.25)","(3.1, 3.7, 3.5822784810126582)","(26.0, 65.0, 63.63636363636364)","(13.0, 16.0, 15.802469135802468)","(1.75, 2.02, 2.0197826086956523)","(31.0, 70.0, 66.5)","(6.0, 10.5, 10.434375)","(31.0, 65.0, 62.82608695652174)"
07-12-2022 13:54:17.284171,"(71.0, 400.0, 221.25)","(3.0, 3.7, 3.5822784810126582)","(26.0, 65.0, 63.63636363636364)","(13.0, 16.0, 15.802469135802468)","(1.75, 2.02, 2.0197826086956523)","(31.0, 70.0, 66.5)","(6.0, 10.5, 10.434375)","(31.0, 65.0, 62.82608695652174)"
07-12-2022 13:54:18.670575,"(71.0, 400.0, 263.8095238095238)","(3.0, 3.7, 3.6153846153846154)","(26.0, 65.0, 63.63636363636364)","(13.0, 16.0, 15.802469135802468)","(1.75, 2.02, 2.0197826086956523)","(31.0, 70.0, 66.5)","(6.5, 10.5, 10.25)","(31.0, 65.0, 62.82608695652174)"
07-12-2022 13:54:20.089755,"(71.0, 400.0, 376.3636363636364)","(3.0, 3.65, 3.6410714285714287)","(26.0, 65.0, 63.63636363636364)","(13.0, 16.0, 15.802469135802468)","(1.75, 2.02, 1.9996)","(31.0, 70.0, 66.5)","(6.5, 10.5, 10.392857142857142)","(31.0, 65.0, 62.82608695652174)"
07-12-2022 13:54:21.484587,"(71.0, 320.0, 303.6363636363636)","(3.0, 3.7, 3.648076923076923)","(26.0, 65.0, 63.63636363636364)","(13.0, 16.0, 15.802469135802468)","(1.75, 2.0, 1.989795918367347)","(31.0, 70.0, 66.5)","(6.5, 10.5, 10.722222222222221)","(31.0, 65.0, 62.82608695652174)"
07-12-2022 13:54:22.858623,"(71.0, 320.0, 290.0)","(3.0, 3.7, 3.648076923076923)","(26.0, 65.0, 63.63636363636364)","(13.0, 16.0, 15.802469135802468)","(1.75, 1.99, 1.9995918367346939)","(31.0, 70.0, 66.5)","(6.5, 11.0, 10.75)","(31.0, 65.0, 62.82608695652174)"
07-12-2022 13:54:24.284111,"(71.0, 320.0, 290.0)","(3.0, 3.7, 3.6153846153846154)","(26.0, 65.0, 63.63636363636364)","(13.0, 16.0, 15.802469135802468)","(1.75, 2.0, 1.989795918367347)","(31.0, 70.0, 66.5)","(6.5, 11.0, 10.636363636363637)","(31.0, 65.0, 62.82608695652174)"
07-12-2022 13:54:25.628421,"(71.0, 320.0, 303.6363636363636)","(3.0, 3.7, 3.6153846153846154)","(26.0, 65.0, 63.63636363636364)","(13.0, 16.0, 15.802469135802468)","(1.75, 1.99, 1.989795918367347)","(31.0, 70.0, 66.5)","(6.5, 11.0, 10.2)","(31.0, 65.0, 62.82608695652174)"
07-12-2022 13:54:27.064289,"(71.0, 320.0, 303.6363636363636)","(3.0, 3.7, 3.6153846153846154)","(26.0, 65.0, 63.63636363636364)","(13.0, 16.0, 15.802469135802468)","(1.75, 1.99, 1.989795918367347)","(31.0, 70.0, 67.10526315789474)","(6.5, 11.0, 10.338709677419354)","(31.0, 65.0, 62.82608695652174)"
07-12-2022 13:54:28.423395,"(71.0, 320.0, 225.26315789473682)","(3.0, 3.7, 3.6153846153846154)","(26.0, 65.0, 64.0)","(13.0, 16.0, 15.802469135802468)","(1.75, 1.99, 1.9873846153846153)","(31.0, 70.0, 67.54545454545455)","(6.5, 11.5, 10.11111111111111)","(31.0, 65.0, 62.82608695652174)"
07-12-2022 13:54:29.774541,"(71.0, 400.0, 291.6666666666667)","(3.0, 3.7, 3.6153846153846154)","(26.0, 65.0, 64.0)","(13.0, 16.0, 15.83108108108108)","(1.75, 1.99, 1.9616666666666667)","(31.0, 70.0, 67.54545454545455)","(6.5, 11.5, 10.142857142857142)","(31.0, 65.0, 62.82608695652174)"
07-12-2022 13:54:31.148743,"(71.0, 400.0, 291.6666666666667)","(3.0, 3.7, 3.6153846153846154)","(26.0, 65.0, 64.0)","(13.0, 16.0, 15.83108108108108)","(1.75, 1.99, 1.9733333333333334)","(31.0, 70.0, 67.54545454545455)","(6.5, 11.5, 10.142857142857142)","(31.0, 65.0, 62.82608695652174)"
07-12-2022 13:54:32.579151,"(71.0, 320.0, 308.0)","(3.0, 3.7, 3.638888888888889)","(26.0, 65.0, 64.0)","(13.0, 16.0, 15.83108108108108)","(1.75, 1.98, 1.9616666666666667)","(31.0, 70.0, 67.54545454545455)","(6.5, 11.5, 10.55)","(31.0, 65.0, 62.82608695652174)"
07-12-2022 13:54:33.965320,"(71.0, 320.0, 308.0)","(3.0, 3.65, 3.6115384615384616)","(26.0, 65.0, 64.0)","(13.0, 16.0, 15.83108108108108)","(1.75, 1.98, 1.9616666666666667)","(31.0, 70.0, 67.54545454545455)","(6.5, 11.5, 10.075)","(31.0, 65.0, 62.82608695652174)"
07-12-2022 13:54:35.405582,"(71.0, 320.0, 308.0)","(3.0, 3.7, 3.6423076923076922)","(26.0, 65.0, 64.0)","(13.0, 16.0, 15.83108108108108)","(1.75, 1.98, 1.9985714285714287)","(31.0, 70.0, 67.54545454545455)","(6.5, 11.5, 10.615384615384615)","(31.0, 65.0, 62.82608695652174)"
07-12-2022 13:54:36.823530,"(71.0, 320.0, 308.0)","(3.0, 3.65, 3.6166666666666667)","(26.0, 65.0, 64.0)","(13.0, 16.0, 15.83974358974359)","(1.75, 2.02, 1.9624390243902439)","(31.0, 70.0, 67.54545454545455)","(6.5, 11.0, 10.286111111111111)","(31.0, 65.0, 62.82608695652174)"
07-12-2022 13:54:38.334713,"(81.0, 320.0, 308.0)","(3.0, 3.7, 3.745833333333333)","(31.0, 65.0, 64.0)","(13.0, 16.0, 15.83974358974359)","(1.75, 1.98, 1.9545)","(31.0, 70.0, 67.54545454545455)","(7.0, 10.5, 10.344444444444445)","(31.0, 65.0, 62.82608695652174)"
07-12-2022 13:54:39.809201,"(81.0, 320.0, 308.0)","(3.0, 3.75, 3.745833333333333)","(31.0, 65.0, 64.0)","(13.0, 16.0, 15.83974358974359)","(1.75, 1.98, 1.9449999999999998)","(31.0, 70.0, 67.54545454545455)","(7.0, 10.5, 10.28125)","(31.0, 65.0, 62.82608695652174)"
07-12-2022 13:54:41.312403,"(81.0, 320.0, 245.0)","(3.0, 3.75, 3.745833333333333)","(31.0, 65.0, 64.0)","(13.0, 16.0, 15.83974358974359)","(1.75, 1.96, 1.9383333333333332)","(31.0, 70.0, 67.54545454545455)","(7.0, 10.5, 10.28125)","(31.0, 65.0, 62.82608695652174)"
07-12-2022 13:54:42.683240,"(71.0, 400.0, 291.6666666666667)","(3.0, 3.75, 3.745833333333333)","(26.0, 65.0, 63.92857142857143)","(12.0, 16.0, 15.835526315789474)","(1.7, 1.95, 1.9383333333333332)","(31.0, 70.0, 67.5)","(7.0, 10.5, 9.975)","(31.0, 65.0, 62.77777777777778)"
07-12-2022 13:54:44.163204,"(71.0, 380.0, 260.0)","(3.0, 3.8, 3.8333333333333335)","(26.0, 65.0, 64.1891891891892)","(12.0, 16.0, 15.835526315789474)","(1.7, 1.94, 1.9106666666666665)","(31.0, 70.0, 67.5)","(7.0, 10.0, 9.75)","(31.0, 65.0, 62.77777777777778)"
07-12-2022 13:54:45.553997,"(81.0, 370.0, 250.39999999999998)","(3.0, 3.85, 3.8333333333333335)","(31.0, 65.0, 64.1891891891892)","(13.0, 16.0, 15.835526315789474)","(1.75, 1.94, 1.9070588235294117)","(31.0, 70.0, 67.5)","(7.0, 10.0, 9.88)","(31.0, 65.0, 62.77777777777778)"
07-12-2022 13:54:46.942066,"(81.0, 350.0, 333.8461538461538)","(3.0, 3.85, 3.8925)","(31.0, 65.0, 64.21052631578948)","(13.0, 16.0, 15.835526315789474)","(1.75, 1.92, 1.9155555555555555)","(31.0, 70.0, 66.84210526315789)","(7.0, 10.0, 9.88)","(31.0, 65.0, 62.77777777777778)"
07-12-2022 13:54:48.283005,"(81.0, 350.0, 333.8461538461538)","(3.0, 3.9, 3.8925)","(31.0, 65.0, 64.21052631578948)","(13.0, 16.0, 15.835526315789474)","(1.75, 1.92, 1.9073684210526316)","(31.0, 70.0, 66.84210526315789)","(7.0, 10.0, 9.55)","(31.0, 65.0, 62.77777777777778)"
07-12-2022 13:54:49.504079,"(81.0, 340.0, 263.8095238095238)","(3.0, 3.9, 3.8925)","(31.0, 65.0, 64.21052631578948)","(13.0, 16.0, 15.835526315789474)","(1.75, 1.92, 1.9093333333333333)","(31.0, 70.0, 66.84210526315789)","(7.0, 10.0, 9.7)","(31.0, 65.0, 62.77777777777778)"
07-12-2022 13:54:50.794791,"(81.0, 340.0, 248.33333333333334)","(3.0, 3.85, 3.835714285714286)","(31.0, 65.0, 64.1891891891892)","(13.0, 16.0, 15.835526315789474)","(1.75, 1.92, 1.9116666666666666)","(31.0, 70.0, 66.84210526315789)","(7.0, 10.0, 9.64)","(31.0, 65.0, 62.77777777777778)"
07-12-2022 13:54:52.052035,"(81.0, 340.0, 165.83333333333334)","(3.0, 3.85, 3.835714285714286)","(31.0, 65.0, 64.1891891891892)","(13.0, 16.0, 15.835526315789474)","(1.75, 1.93, 1.9181818181818182)","(31.0, 70.0, 66.84210526315789)","(7.0, 10.0, 9.399999999999999)","(31.0, 65.0, 62.77777777777778)"
07-12-2022 13:54:53.401957,"(81.0, 340.0, 165.83333333333334)","(3.0, 3.8, 3.8421052631578947)","(31.0, 65.0, 64.21052631578948)","(13.0, 16.0, 15.84375)","(1.75, 1.92, 1.9126315789473682)","(31.0, 70.0, 66.84210526315789)","(7.0, 10.0, 9.466666666666667)","(31.0, 65.0, 62.77777777777778)"
