,Bonnies Beast,Fabriola Duran,Dioptase,Taltarni Black,Doonside Shadow,She Has Zip,Phoenix Flight,Crackerjack Lach
04-01-2023 15:26:02.679721,"(4.2, 7.4, 7.0)","(3.4, 3.55, 3.4613636363636364)","(4.6, 4.9, 4.7846153846153845)","(14.0, 27.0, 22.333333333333332)","(3.7, 4.5, 4.328571428571428)","(16.0, 34.0, 25.0)","(18.0, 60.0, 46.645161290322584)","(12.0, 25.0, 21.76923076923077)"
04-01-2023 15:26:03.828397,"(4.2, 7.4, 7.0)","(3.4, 3.55, 3.4613636363636364)","(4.6, 4.9, 4.7846153846153845)","(14.0, 27.0, 22.333333333333332)","(3.7, 4.5, 4.328571428571428)","(16.0, 34.0, 25.0)","(18.0, 60.0, 46.645161290322584)","(12.0, 25.0, 21.76923076923077)"
04-01-2023 15:26:05.048851,"(4.2, 7.4, 7.0)","(3.4, 3.55, 3.4613636363636364)","(4.6, 4.9, 4.7846153846153845)","(14.0, 27.0, 22.333333333333332)","(3.7, 4.5, 4.26)","(16.0, 34.0, 25.0)","(18.0, 60.0, 46.645161290322584)","(12.0, 25.0, 21.76923076923077)"
04-01-2023 15:26:06.259133,"(4.2, 7.4, 7.044444444444444)","(3.4, 3.55, 3.4613636363636364)","(4.6, 4.9, 4.7846153846153845)","(14.0, 27.0, 24.2)","(3.7, 4.4, 4.26)","(16.0, 34.0, 25.0)","(18.0, 60.0, 46.645161290322584)","(12.0, 25.0, 21.76923076923077)"
04-01-2023 15:26:07.750070,"(4.2, 7.4, 7.044444444444444)","(3.4, 3.55, 3.4613636363636364)","(4.6, 4.9, 4.7846153846153845)","(14.0, 27.0, 24.2)","(3.7, 4.4, 4.26)","(16.0, 34.0, 25.0)","(18.0, 60.0, 46.645161290322584)","(12.0, 25.0, 21.76923076923077)"
04-01-2023 15:26:08.942981,"(4.2, 7.4, 7.044444444444444)","(3.4, 3.55, 3.4613636363636364)","(4.6, 4.9, 4.7846153846153845)","(14.0, 27.0, 24.2)","(3.7, 4.4, 4.328571428571428)","(16.0, 34.0, 25.0)","(18.0, 60.0, 46.645161290322584)","(12.0, 25.0, 21.76923076923077)"
04-01-2023 15:26:10.136084,"(4.2, 7.4, 7.044444444444444)","(3.4, 3.55, 3.4613636363636364)","(4.6, 4.9, 4.7846153846153845)","(14.0, 27.0, 24.2)","(3.7, 4.5, 4.5)","(16.0, 34.0, 25.0)","(18.0, 60.0, 46.645161290322584)","(12.0, 25.0, 21.76923076923077)"
04-01-2023 15:26:11.304611,"(4.2, 7.4, 7.044444444444444)","(3.4, 3.55, 3.4613636363636364)","(4.6, 4.9, 4.7846153846153845)","(14.0, 27.0, 24.2)","(3.7, 4.6, 4.346153846153846)","(16.0, 34.0, 25.0)","(18.0, 60.0, 46.645161290322584)","(12.0, 25.0, 21.76923076923077)"
04-01-2023 15:26:12.469437,"(4.2, 7.4, 7.044444444444444)","(3.4, 3.55, 3.4613636363636364)","(4.6, 4.9, 4.7846153846153845)","(14.0, 27.0, 24.2)","(3.7, 4.5, 4.346153846153846)","(16.0, 34.0, 25.0)","(18.0, 60.0, 46.645161290322584)","(12.0, 25.0, 21.76923076923077)"
04-01-2023 15:26:13.574822,"(4.2, 7.4, 7.044444444444444)","(3.4, 3.55, 3.4613636363636364)","(4.6, 4.9, 4.7846153846153845)","(14.0, 27.0, 24.2)","(3.7, 4.5, 4.42)","(16.0, 34.0, 25.0)","(18.0, 60.0, 46.645161290322584)","(12.0, 25.0, 21.76923076923077)"
04-01-2023 15:26:14.549633,"(4.2, 7.4, 7.044444444444444)","(3.4, 3.55, 3.4613636363636364)","(4.6, 4.9, 4.7846153846153845)","(14.0, 27.0, 24.2)","(3.7, 4.5, 4.46)","(16.0, 34.0, 25.0)","(18.0, 60.0, 46.645161290322584)","(12.0, 25.0, 21.76923076923077)"
04-01-2023 15:26:15.684869,"(4.2, 7.4, 6.885714285714285)","(3.4, 3.55, 3.4613636363636364)","(4.6, 4.9, 4.7846153846153845)","(14.0, 27.0, 24.2)","(3.7, 4.5, 4.461904761904762)","(16.0, 34.0, 25.0)","(18.0, 60.0, 46.645161290322584)","(12.0, 25.0, 21.76923076923077)"
04-01-2023 15:26:16.801733,"(4.2, 7.4, 6.885714285714285)","(3.4, 3.55, 3.4613636363636364)","(4.6, 4.9, 4.7846153846153845)","(14.0, 27.0, 24.2)","(3.7, 4.5, 4.319230769230769)","(16.0, 34.0, 25.0)","(18.0, 60.0, 46.645161290322584)","(12.0, 25.0, 21.76923076923077)"
04-01-2023 15:26:17.871468,"(4.2, 7.4, 6.885714285714285)","(3.4, 3.55, 3.4613636363636364)","(4.6, 4.9, 4.7846153846153845)","(14.0, 27.0, 24.2)","(3.7, 4.4, 4.319230769230769)","(16.0, 34.0, 25.0)","(18.0, 60.0, 46.645161290322584)","(12.0, 25.0, 21.76923076923077)"
04-01-2023 15:26:18.894216,"(4.2, 7.4, 6.885714285714285)","(3.4, 3.55, 3.4613636363636364)","(4.6, 4.9, 4.7846153846153845)","(14.0, 27.0, 24.2)","(3.7, 4.4, 4.319230769230769)","(16.0, 34.0, 25.0)","(18.0, 60.0, 46.645161290322584)","(12.0, 25.0, 21.76923076923077)"
04-01-2023 15:26:20.071496,"(4.2, 7.4, 6.885714285714285)","(3.4, 3.55, 3.4613636363636364)","(4.6, 4.9, 4.7846153846153845)","(14.0, 27.0, 24.2)","(3.7, 4.4, 4.319230769230769)","(16.0, 34.0, 25.0)","(18.0, 60.0, 46.645161290322584)","(12.0, 25.0, 21.76923076923077)"
04-01-2023 15:26:21.213411,"(4.2, 7.4, 6.885714285714285)","(3.4, 3.55, 3.4613636363636364)","(4.6, 4.9, 4.7846153846153845)","(14.0, 27.0, 24.2)","(3.7, 4.6, 4.552380952380952)","(16.0, 34.0, 25.0)","(18.0, 60.0, 46.645161290322584)","(12.0, 25.0, 21.76923076923077)"
04-01-2023 15:26:22.327919,"(4.2, 7.4, 6.885714285714285)","(3.4, 3.55, 3.4613636363636364)","(4.6, 4.9, 4.7846153846153845)","(14.0, 27.0, 24.2)","(3.7, 4.5, 4.48)","(16.0, 34.0, 25.0)","(18.0, 60.0, 46.645161290322584)","(12.0, 25.0, 21.76923076923077)"
04-01-2023 15:26:23.471494,"(4.2, 7.4, 6.885714285714285)","(3.4, 3.55, 3.4613636363636364)","(4.6, 4.9, 4.7846153846153845)","(14.0, 27.0, 24.2)","(3.7, 4.4, 4.319230769230769)","(16.0, 34.0, 25.0)","(18.0, 60.0, 46.645161290322584)","(12.0, 25.0, 21.76923076923077)"
04-01-2023 15:26:24.635998,"(4.2, 7.4, 6.885714285714285)","(3.4, 3.55, 3.4613636363636364)","(4.6, 4.9, 4.7846153846153845)","(14.0, 27.0, 24.2)","(3.7, 4.4, 4.319230769230769)","(16.0, 34.0, 25.0)","(18.0, 60.0, 46.645161290322584)","(12.0, 25.0, 21.76923076923077)"
04-01-2023 15:26:25.835837,"(4.2, 7.4, 6.846153846153846)","(3.4, 3.55, 3.4613636363636364)","(4.6, 4.9, 4.7846153846153845)","(14.0, 27.0, 24.2)","(3.7, 4.4, 4.48)","(16.0, 34.0, 25.0)","(18.0, 60.0, 46.645161290322584)","(12.0, 25.0, 21.76923076923077)"
04-01-2023 15:26:26.897352,"(4.2, 7.4, 6.846153846153846)","(3.4, 3.55, 3.4613636363636364)","(4.6, 4.9, 4.7846153846153845)","(14.0, 27.0, 24.2)","(3.7, 4.5, 4.466666666666667)","(16.0, 34.0, 25.0)","(18.0, 60.0, 46.645161290322584)","(12.0, 25.0, 21.76923076923077)"
04-01-2023 15:26:27.990747,"(4.2, 7.4, 6.870588235294118)","(3.4, 3.55, 3.4613636363636364)","(4.6, 4.9, 4.7846153846153845)","(14.0, 27.0, 24.2)","(3.7, 4.5, 4.466666666666667)","(16.0, 34.0, 25.0)","(18.0, 60.0, 46.645161290322584)","(12.0, 25.0, 21.76923076923077)"
04-01-2023 15:26:29.311242,"(4.2, 7.4, 6.8)","(3.4, 3.55, 3.4613636363636364)","(4.6, 4.9, 4.7846153846153845)","(14.0, 27.0, 24.2)","(3.7, 4.5, 4.283333333333333)","(16.0, 34.0, 25.0)","(18.0, 60.0, 46.645161290322584)","(12.0, 25.0, 21.76923076923077)"
04-01-2023 15:26:30.632729,"(4.2, 7.4, 6.8)","(3.4, 3.55, 3.4613636363636364)","(4.6, 4.9, 4.846153846153846)","(14.0, 27.0, 24.2)","(3.7, 4.4, 4.283333333333333)","(16.0, 34.0, 25.0)","(18.0, 60.0, 46.645161290322584)","(12.0, 25.0, 21.76923076923077)"
04-01-2023 15:26:31.894141,"(4.2, 7.4, 6.8)","(3.4, 3.55, 3.4613636363636364)","(4.6, 5.0, 4.7846153846153845)","(14.0, 27.0, 24.2)","(3.7, 4.4, 4.65)","(16.0, 34.0, 25.0)","(18.0, 60.0, 46.645161290322584)","(12.0, 25.0, 21.76923076923077)"
04-01-2023 15:26:33.132584,"(4.2, 7.4, 6.92)","(3.4, 3.55, 3.4613636363636364)","(4.6, 4.9, 4.7846153846153845)","(14.0, 27.0, 24.2)","(3.7, 4.7, 4.611111111111111)","(16.0, 34.0, 25.0)","(18.0, 60.0, 46.645161290322584)","(12.0, 25.0, 21.76923076923077)"
04-01-2023 15:26:34.442481,"(4.2, 7.4, 6.95)","(3.4, 3.55, 3.4613636363636364)","(4.6, 4.9, 4.7846153846153845)","(14.0, 27.0, 24.2)","(3.7, 4.7, 4.642857142857143)","(16.0, 34.0, 25.0)","(18.0, 60.0, 46.645161290322584)","(12.0, 25.0, 21.76923076923077)"
04-01-2023 15:26:35.653095,"(4.2, 7.4, 6.95)","(3.4, 3.55, 3.4613636363636364)","(4.6, 4.9, 4.7846153846153845)","(14.0, 27.0, 24.2)","(3.7, 4.7, 4.62)","(16.0, 34.0, 25.0)","(18.0, 60.0, 46.645161290322584)","(12.0, 25.0, 21.76923076923077)"
04-01-2023 15:26:36.827160,"(4.2, 7.4, 6.95)","(3.4, 3.55, 3.4613636363636364)","(4.6, 4.9, 4.7846153846153845)","(14.0, 27.0, 24.2)","(3.7, 4.7, 4.62)","(16.0, 34.0, 25.0)","(18.0, 60.0, 46.645161290322584)","(12.0, 25.0, 21.76923076923077)"
04-01-2023 15:26:37.989214,"(4.2, 7.4, 6.95)","(3.4, 3.55, 3.4613636363636364)","(4.6, 4.9, 4.7846153846153845)","(14.0, 27.0, 24.2)","(3.7, 4.7, 4.642857142857143)","(16.0, 34.0, 25.0)","(18.0, 60.0, 46.645161290322584)","(12.0, 25.0, 21.76923076923077)"
04-01-2023 15:26:39.120315,"(4.2, 7.4, 6.95)","(3.4, 3.55, 3.4613636363636364)","(4.6, 4.9, 4.7846153846153845)","(14.0, 27.0, 24.2)","(3.7, 4.7, 4.642857142857143)","(16.0, 34.0, 25.0)","(18.0, 60.0, 46.645161290322584)","(12.0, 25.0, 21.76923076923077)"
04-01-2023 15:26:40.190048,"(4.2, 7.4, 7.109090909090909)","(3.4, 3.55, 3.4613636363636364)","(4.6, 4.9, 4.7846153846153845)","(14.0, 27.0, 24.2)","(3.7, 4.7, 4.62)","(16.0, 34.0, 25.0)","(18.0, 60.0, 46.645161290322584)","(12.0, 25.0, 21.76923076923077)"
04-01-2023 15:26:41.260225,"(4.2, 7.4, 7.109090909090909)","(3.4, 3.55, 3.4613636363636364)","(4.6, 4.9, 4.7846153846153845)","(14.0, 27.0, 24.2)","(3.7, 4.7, 4.62)","(16.0, 34.0, 25.0)","(18.0, 60.0, 46.645161290322584)","(12.0, 25.0, 21.76923076923077)"
04-01-2023 15:26:42.419644,"(4.2, 7.4, 7.109090909090909)","(3.4, 3.55, 3.4613636363636364)","(4.6, 4.9, 4.7846153846153845)","(14.0, 27.0, 24.2)","(3.7, 4.7, 4.62)","(16.0, 34.0, 25.0)","(18.0, 60.0, 46.645161290322584)","(12.0, 25.0, 21.76923076923077)"
04-01-2023 15:26:43.526344,"(4.2, 7.4, 7.109090909090909)","(3.4, 3.55, 3.4613636363636364)","(4.6, 4.9, 4.7846153846153845)","(14.0, 27.0, 24.2)","(3.7, 4.7, 4.62)","(16.0, 34.0, 25.0)","(18.0, 60.0, 46.645161290322584)","(12.0, 25.0, 21.76923076923077)"
04-01-2023 15:26:44.555537,"(4.2, 7.4, 7.109090909090909)","(3.4, 3.55, 3.4613636363636364)","(4.6, 4.9, 4.7846153846153845)","(14.0, 27.0, 24.2)","(3.7, 4.7, 4.62)","(16.0, 34.0, 25.0)","(18.0, 60.0, 46.645161290322584)","(12.0, 25.0, 21.76923076923077)"
04-01-2023 15:26:45.694887,"(4.2, 7.4, 7.109090909090909)","(3.4, 3.55, 3.4613636363636364)","(4.6, 4.9, 4.7846153846153845)","(14.0, 27.0, 24.2)","(3.7, 4.7, 4.62)","(16.0, 34.0, 25.0)","(18.0, 60.0, 46.645161290322584)","(12.0, 25.0, 21.76923076923077)"
04-01-2023 15:26:46.849296,"(4.2, 7.4, 7.109090909090909)","(3.4, 3.55, 3.4613636363636364)","(4.6, 4.9, 4.7846153846153845)","(14.0, 27.0, 24.2)","(3.7, 4.7, 4.62)","(16.0, 34.0, 25.0)","(18.0, 60.0, 46.645161290322584)","(12.0, 25.0, 21.76923076923077)"
04-01-2023 15:26:47.976668,"(4.2, 7.4, 7.222222222222222)","(3.4, 3.55, 3.4613636363636364)","(4.6, 4.9, 4.7846153846153845)","(14.0, 27.0, 24.2)","(3.7, 4.7, 4.6066666666666665)","(16.0, 34.0, 25.0)","(18.0, 60.0, 46.645161290322584)","(12.0, 25.0, 21.76923076923077)"
04-01-2023 15:26:49.367309,"(4.2, 7.4, 7.133333333333334)","(3.4, 3.55, 3.4613636363636364)","(4.6, 4.9, 4.7846153846153845)","(14.0, 27.0, 24.2)","(3.7, 4.7, 4.547826086956522)","(16.0, 34.0, 25.0)","(18.0, 60.0, 46.645161290322584)","(12.0, 25.0, 21.76923076923077)"
04-01-2023 15:26:50.740670,"(4.2, 7.4, 7.133333333333334)","(3.4, 3.55, 3.4613636363636364)","(4.6, 4.9, 4.7846153846153845)","(14.0, 27.0, 24.2)","(3.7, 4.7, 4.547826086956522)","(16.0, 34.0, 25.0)","(18.0, 60.0, 46.645161290322584)","(12.0, 25.0, 21.76923076923077)"
04-01-2023 15:26:52.023362,"(4.2, 7.4, 7.133333333333334)","(3.4, 3.55, 3.4613636363636364)","(4.6, 4.9, 4.7846153846153845)","(14.0, 27.0, 24.2)","(3.7, 4.7, 4.547826086956522)","(16.0, 34.0, 25.0)","(18.0, 60.0, 46.645161290322584)","(12.0, 25.0, 21.76923076923077)"
04-01-2023 15:26:53.338180,"(4.2, 7.4, 7.254545454545455)","(3.4, 3.55, 3.4613636363636364)","(4.6, 4.9, 4.7846153846153845)","(14.0, 27.0, 24.2)","(3.7, 4.7, 4.547826086956522)","(16.0, 34.0, 25.0)","(18.0, 60.0, 46.645161290322584)","(12.0, 25.0, 21.76923076923077)"
04-01-2023 15:26:54.486511,"(4.2, 7.4, 7.218181818181819)","(3.4, 3.55, 3.4613636363636364)","(4.6, 4.9, 4.7846153846153845)","(14.0, 27.0, 24.2)","(3.7, 4.7, 4.547826086956522)","(16.0, 34.0, 25.0)","(18.0, 60.0, 46.645161290322584)","(12.0, 25.0, 21.76923076923077)"
04-01-2023 15:26:55.614608,"(4.2, 7.4, 7.15)","(3.4, 3.55, 3.4613636363636364)","(4.6, 4.9, 4.7846153846153845)","(14.0, 27.0, 24.2)","(3.7, 4.7, 4.199999999999999)","(16.0, 34.0, 25.0)","(18.0, 60.0, 46.645161290322584)","(12.0, 25.0, 21.76923076923077)"
04-01-2023 15:26:56.662494,"(4.2, 7.4, 7.08)","(3.4, 3.55, 3.4613636363636364)","(4.6, 4.9, 4.7846153846153845)","(14.0, 27.0, 24.2)","(3.7, 4.7, 4.199999999999999)","(16.0, 34.0, 25.0)","(18.0, 60.0, 46.645161290322584)","(12.0, 25.0, 21.76923076923077)"
04-01-2023 15:26:57.772608,"(4.2, 7.4, 7.2)","(3.4, 3.55, 3.4613636363636364)","(4.6, 4.9, 4.7846153846153845)","(14.0, 27.0, 24.2)","(3.7, 4.7, 4.55)","(16.0, 34.0, 25.0)","(18.0, 60.0, 46.645161290322584)","(12.0, 25.0, 21.76923076923077)"
04-01-2023 15:26:58.903632,"(4.2, 7.4, 7.222222222222222)","(3.4, 3.55, 3.4613636363636364)","(4.6, 5.0, 4.483333333333333)","(14.0, 27.0, 24.2)","(3.7, 4.7, 4.4222222222222225)","(16.0, 34.0, 25.0)","(18.0, 60.0, 46.645161290322584)","(12.0, 25.0, 21.76923076923077)"
04-01-2023 15:26:59.932411,"(4.2, 7.4, 7.222222222222222)","(3.4, 3.65, 3.6214285714285714)","(4.6, 4.9, 4.7214285714285715)","(14.0, 27.0, 24.2)","(3.7, 4.7, 4.4222222222222225)","(16.0, 34.0, 25.0)","(18.0, 60.0, 46.645161290322584)","(12.0, 25.0, 21.76923076923077)"
04-01-2023 15:27:01.033826,"(4.2, 7.4, 7.222222222222222)","(3.4, 3.65, 3.6214285714285714)","(4.6, 4.9, 4.7214285714285715)","(14.0, 27.0, 23.0)","(3.7, 4.7, 4.552941176470588)","(16.0, 34.0, 24.76923076923077)","(18.0, 60.0, 47.45454545454545)","(12.0, 25.0, 21.470588235294116)"
04-01-2023 15:27:02.175823,"(4.2, 7.4, 7.228571428571429)","(3.4, 3.65, 3.5916666666666663)","(4.6, 4.9, 4.7214285714285715)","(14.0, 27.0, 24.2)","(3.7, 4.7, 4.568421052631579)","(16.0, 34.0, 24.76923076923077)","(18.0, 60.0, 47.733333333333334)","(12.0, 25.0, 22.0)"
04-01-2023 15:27:03.244690,"(4.2, 7.4, 7.2857142857142865)","(3.4, 3.65, 3.5999999999999996)","(4.6, 4.9, 4.7214285714285715)","(14.0, 27.0, 24.2)","(3.7, 4.7, 4.568421052631579)","(16.0, 34.0, 24.76923076923077)","(18.0, 60.0, 45.28)","(12.0, 25.0, 22.0)"
04-01-2023 15:27:04.313486,"(4.2, 7.4, 7.2857142857142865)","(3.4, 3.65, 3.5999999999999996)","(4.6, 4.9, 4.625)","(14.0, 27.0, 24.2)","(3.7, 4.7, 4.568421052631579)","(16.0, 34.0, 24.76923076923077)","(18.0, 60.0, 48.84848484848485)","(12.0, 25.0, 22.0)"
04-01-2023 15:27:05.735484,"(4.2, 7.4, 7.2857142857142865)","(3.4, 3.6, 3.5565217391304347)","(4.6, 4.8, 4.654545454545454)","(15.0, 27.0, 24.2)","(3.7, 4.7, 4.568421052631579)","(16.0, 34.0, 24.76923076923077)","(18.0, 60.0, 48.84848484848485)","(12.0, 25.0, 22.0)"
04-01-2023 15:27:06.949137,"(4.2, 7.4, 7.2857142857142865)","(3.4, 3.6, 3.5583333333333336)","(4.6, 4.8, 4.614285714285715)","(15.0, 27.0, 23.0)","(3.7, 4.7, 4.568421052631579)","(16.0, 34.0, 24.76923076923077)","(18.0, 60.0, 48.84848484848485)","(12.0, 25.0, 22.0)"
04-01-2023 15:27:08.016736,"(4.2, 7.4, 7.2857142857142865)","(3.4, 3.6, 3.5625)","(4.6, 4.8, 4.614285714285715)","(15.0, 27.0, 23.0)","(3.7, 4.7, 4.568421052631579)","(16.0, 34.0, 24.76923076923077)","(18.0, 60.0, 48.84848484848485)","(12.0, 25.0, 22.0)"
04-01-2023 15:27:09.429432,"(4.2, 7.4, 7.2857142857142865)","(3.4, 3.6, 3.5166666666666666)","(4.6, 4.8, 4.593548387096774)","(15.0, 27.0, 24.2)","(3.7, 4.7, 4.568421052631579)","(16.0, 34.0, 24.76923076923077)","(18.0, 60.0, 48.84848484848485)","(12.0, 25.0, 22.0)"
04-01-2023 15:27:10.624200,"(4.2, 7.4, 7.2857142857142865)","(3.4, 3.6, 3.5166666666666666)","(4.6, 4.8, 4.593548387096774)","(15.0, 27.0, 24.2)","(3.7, 4.7, 4.568421052631579)","(16.0, 34.0, 24.76923076923077)","(18.0, 60.0, 48.84848484848485)","(12.0, 25.0, 22.0)"
04-01-2023 15:27:11.833457,"(4.2, 7.4, 7.2857142857142865)","(3.4, 3.6, 3.5300000000000002)","(4.6, 4.8, 4.593548387096774)","(15.0, 27.0, 23.0)","(3.7, 4.7, 4.568421052631579)","(16.0, 34.0, 26.666666666666668)","(18.0, 60.0, 48.84848484848485)","(12.0, 25.0, 22.0)"
04-01-2023 15:27:12.979623,"(4.2, 7.4, 7.2857142857142865)","(3.4, 3.65, 3.4944444444444445)","(4.6, 4.8, 4.630769230769231)","(15.0, 27.0, 24.2)","(3.7, 4.7, 4.568421052631579)","(16.0, 34.0, 26.666666666666668)","(18.0, 60.0, 48.84848484848485)","(12.0, 25.0, 22.0)"
04-01-2023 15:27:14.288650,"(4.2, 7.4, 7.2857142857142865)","(3.4, 3.65, 3.61)","(4.6, 4.8, 4.630769230769231)","(15.0, 27.0, 24.2)","(3.7, 4.7, 4.568421052631579)","(16.0, 34.0, 26.666666666666668)","(18.0, 60.0, 48.84848484848485)","(12.0, 25.0, 22.0)"
04-01-2023 15:27:15.454095,"(4.2, 7.4, 7.2857142857142865)","(3.4, 3.65, 3.61)","(4.6, 4.8, 4.630769230769231)","(15.0, 27.0, 23.0)","(3.7, 4.7, 4.568421052631579)","(16.0, 34.0, 26.666666666666668)","(18.0, 60.0, 48.84848484848485)","(12.0, 25.0, 22.0)"
04-01-2023 15:27:16.484862,"(4.2, 7.4, 7.133333333333334)","(3.4, 3.65, 3.5566666666666666)","(4.6, 4.8, 4.630769230769231)","(15.0, 27.0, 23.0)","(3.7, 4.7, 4.568421052631579)","(16.0, 34.0, 26.666666666666668)","(18.0, 60.0, 48.84848484848485)","(12.0, 25.0, 22.0)"
04-01-2023 15:27:17.647466,"(4.2, 7.4, 7.254545454545455)","(3.4, 3.6, 3.5423076923076926)","(4.6, 4.8, 4.630769230769231)","(15.0, 27.0, 24.2)","(3.7, 4.7, 4.568421052631579)","(16.0, 34.0, 26.666666666666668)","(18.0, 60.0, 48.84848484848485)","(12.0, 25.0, 22.0)"
04-01-2023 15:27:18.839839,"(4.2, 7.4, 7.08)","(3.4, 3.6, 3.5423076923076926)","(4.6, 4.8, 4.630769230769231)","(15.0, 27.0, 23.0)","(3.7, 4.7, 4.568421052631579)","(16.0, 34.0, 26.666666666666668)","(18.0, 60.0, 48.84848484848485)","(12.0, 25.0, 22.0)"
04-01-2023 15:27:19.992022,"(4.2, 7.4, 7.275)","(3.4, 3.6, 3.5166666666666666)","(4.6, 4.8, 4.630769230769231)","(15.0, 27.0, 24.2)","(3.7, 4.7, 4.568421052631579)","(16.0, 34.0, 26.666666666666668)","(18.0, 60.0, 48.84848484848485)","(12.0, 25.0, 22.0)"
04-01-2023 15:27:21.050354,"(4.2, 7.4, 7.275)","(3.4, 3.6, 3.5423076923076926)","(4.6, 4.8, 4.630769230769231)","(15.0, 27.0, 24.2)","(3.7, 4.7, 4.568421052631579)","(16.0, 34.0, 26.666666666666668)","(18.0, 60.0, 48.84848484848485)","(12.0, 25.0, 22.0)"
04-01-2023 15:27:22.119845,"(4.2, 7.4, 6.92)","(3.4, 3.6, 3.5423076923076926)","(4.6, 4.8, 4.630769230769231)","(15.0, 27.0, 24.2)","(3.7, 4.7, 4.568421052631579)","(16.0, 34.0, 26.666666666666668)","(18.0, 60.0, 48.84848484848485)","(12.0, 25.0, 22.0)"
04-01-2023 15:27:23.260375,"(4.2, 7.4, 6.76)","(3.4, 3.6, 3.5464285714285717)","(4.6, 4.8, 4.6625)","(15.0, 27.0, 23.0)","(3.7, 4.7, 4.546153846153846)","(16.0, 34.0, 26.666666666666668)","(18.0, 60.0, 48.84848484848485)","(12.0, 25.0, 22.0)"
04-01-2023 15:27:24.366735,"(4.2, 7.4, 6.92)","(3.4, 3.65, 3.594)","(4.6, 4.8, 4.604651162790698)","(15.0, 27.0, 25.6)","(3.7, 4.7, 4.613043478260869)","(16.0, 34.0, 25.357142857142858)","(18.0, 60.0, 48.84848484848485)","(12.0, 25.0, 22.0)"
04-01-2023 15:27:25.486229,"(4.2, 7.4, 7.016)","(3.4, 3.6, 3.5250000000000004)","(4.6, 4.8, 4.604651162790698)","(15.0, 27.0, 24.333333333333332)","(3.7, 4.7, 4.533333333333333)","(16.0, 34.0, 25.357142857142858)","(18.0, 60.0, 48.84848484848485)","(12.0, 25.0, 20.75)"
04-01-2023 15:27:26.591227,"(4.2, 7.4, 7.016)","(3.4, 3.6, 3.5884615384615386)","(4.6, 4.8, 4.604651162790698)","(15.0, 27.0, 24.333333333333332)","(3.7, 4.7, 4.592857142857143)","(16.0, 34.0, 25.357142857142858)","(18.0, 60.0, 48.84848484848485)","(12.0, 25.0, 20.75)"
04-01-2023 15:27:27.664564,"(4.4, 7.4, 7.016)","(3.3, 3.6, 3.5884615384615386)","(4.4, 4.8, 4.604651162790698)","(16.0, 27.0, 24.333333333333332)","(3.7, 4.7, 4.592857142857143)","(17.0, 34.0, 25.357142857142858)","(21.0, 60.0, 48.84848484848485)","(13.0, 25.0, 20.75)"
04-01-2023 15:27:28.764927,"(4.4, 7.4, 7.016)","(3.3, 3.6, 3.5785714285714287)","(4.4, 4.8, 4.604651162790698)","(16.0, 27.0, 24.0)","(3.7, 4.7, 4.63939393939394)","(17.0, 34.0, 25.357142857142858)","(21.0, 60.0, 48.84848484848485)","(13.0, 25.0, 20.75)"
04-01-2023 15:27:29.890446,"(4.4, 7.4, 7.016)","(3.3, 3.6, 3.5884615384615386)","(4.4, 4.8, 4.572972972972973)","(16.0, 27.0, 25.0)","(3.7, 4.7, 4.6571428571428575)","(17.0, 34.0, 25.357142857142858)","(21.0, 60.0, 48.84848484848485)","(13.0, 25.0, 20.75)"
04-01-2023 15:27:30.988717,"(4.4, 7.4, 7.016)","(3.3, 3.5, 3.4875)","(4.4, 4.8, 4.668749999999999)","(16.0, 27.0, 25.0)","(3.7, 4.7, 4.6571428571428575)","(17.0, 34.0, 25.357142857142858)","(21.0, 60.0, 48.84848484848485)","(13.0, 25.0, 20.565217391304348)"
04-01-2023 15:27:32.055998,"(4.4, 7.4, 7.016)","(3.3, 3.5, 3.4836734693877554)","(4.4, 4.8, 4.668749999999999)","(16.0, 27.0, 24.0)","(3.7, 4.7, 4.6684210526315795)","(17.0, 34.0, 25.357142857142858)","(21.0, 60.0, 48.84848484848485)","(13.0, 25.0, 20.565217391304348)"
04-01-2023 15:27:33.127235,"(4.4, 7.4, 7.016)","(3.3, 3.5, 3.4836734693877554)","(4.4, 4.8, 4.668749999999999)","(16.0, 27.0, 25.736842105263158)","(3.7, 4.7, 4.6684210526315795)","(17.0, 34.0, 25.357142857142858)","(21.0, 60.0, 48.84848484848485)","(13.0, 25.0, 20.565217391304348)"
04-01-2023 15:27:34.197218,"(4.4, 7.4, 7.016)","(3.3, 3.5, 3.4836734693877554)","(4.4, 4.8, 4.668749999999999)","(16.0, 27.0, 25.736842105263158)","(3.7, 4.7, 4.679310344827586)","(17.0, 34.0, 25.357142857142858)","(21.0, 60.0, 44.666666666666664)","(13.0, 25.0, 20.565217391304348)"
04-01-2023 15:27:35.299917,"(4.4, 7.4, 7.016)","(3.3, 3.5, 3.4836734693877554)","(4.4, 4.8, 4.668749999999999)","(16.0, 27.0, 24.91304347826087)","(3.7, 4.7, 4.679310344827586)","(17.0, 34.0, 25.357142857142858)","(21.0, 60.0, 48.84848484848485)","(13.0, 25.0, 20.565217391304348)"
04-01-2023 15:27:36.295987,"(4.4, 7.4, 7.016)","(3.3, 3.5, 3.488372093023256)","(4.4, 4.8, 4.638461538461538)","(16.0, 27.0, 25.736842105263158)","(3.7, 4.7, 4.673913043478261)","(17.0, 34.0, 25.357142857142858)","(21.0, 60.0, 48.84848484848485)","(13.0, 25.0, 20.565217391304348)"
