,Lord Sundowner,Mygirlgladys,Debatable,Twelve Bells,Heroic Chief,Our Foxwedge,Diamatti,Sparkling Blue,Adki,Star Waltz,Oronoco,Secret Way
10-01-2023 15:45:49.958677,"(8.0, 9.0, 8.64)","(4.4, 5.9, 5.8304347826086955)","(15.0, 18.5, 17.23076923076923)","(8.5, 12.5, 11.642857142857142)","(15.0, 26.0, 25.333333333333332)","(21.0, 29.0, 26.0)","(18.0, 29.0, 25.923076923076923)","(6.0, 8.2, 7.929411764705882)","(10.0, 12.5, 11.976190476190476)","(3.4, 4.3, 4.2592592592592595)","(41.0, 200.0, 130.0)","(101.0, 230.0, 206.66666666666666)"
10-01-2023 15:45:51.422538,"(8.0, 9.0, 8.64)","(4.4, 5.9, 5.8304347826086955)","(15.0, 18.5, 17.96153846153846)","(8.5, 12.5, 11.642857142857142)","(15.0, 26.0, 25.333333333333332)","(21.0, 29.0, 26.0)","(18.0, 29.0, 25.923076923076923)","(6.0, 8.2, 7.929411764705882)","(10.0, 12.5, 11.976190476190476)","(3.4, 4.3, 4.2592592592592595)","(41.0, 200.0, 130.0)","(101.0, 230.0, 206.66666666666666)"
10-01-2023 15:45:52.887237,"(8.0, 9.0, 8.64)","(4.4, 5.9, 5.8304347826086955)","(15.0, 18.5, 17.96153846153846)","(8.5, 12.5, 11.642857142857142)","(15.0, 26.0, 25.333333333333332)","(21.0, 29.0, 26.0)","(18.0, 29.0, 25.923076923076923)","(6.0, 8.2, 7.929411764705882)","(10.0, 12.5, 11.976190476190476)","(3.4, 4.3, 4.2592592592592595)","(41.0, 200.0, 130.0)","(101.0, 230.0, 206.66666666666666)"
10-01-2023 15:45:54.352814,"(8.0, 9.0, 8.64)","(4.4, 5.9, 5.8304347826086955)","(15.0, 18.5, 17.766666666666666)","(8.5, 12.5, 11.642857142857142)","(15.0, 26.0, 25.333333333333332)","(21.0, 29.0, 26.0)","(18.0, 29.0, 25.923076923076923)","(6.0, 8.2, 7.929411764705882)","(10.0, 12.5, 11.976190476190476)","(3.4, 4.3, 4.2592592592592595)","(41.0, 200.0, 130.0)","(101.0, 230.0, 206.66666666666666)"
10-01-2023 15:45:55.736110,"(8.0, 9.0, 8.64)","(4.4, 5.9, 5.8304347826086955)","(15.0, 18.5, 17.766666666666666)","(8.5, 12.5, 11.642857142857142)","(15.0, 26.0, 25.333333333333332)","(21.0, 29.0, 26.0)","(18.0, 29.0, 25.923076923076923)","(6.0, 8.2, 7.929411764705882)","(10.0, 12.5, 11.976190476190476)","(3.4, 4.3, 4.2592592592592595)","(41.0, 200.0, 130.0)","(101.0, 230.0, 206.66666666666666)"
10-01-2023 15:45:57.095017,"(8.0, 9.0, 8.64076433121019)","(4.4, 5.9, 5.8304347826086955)","(15.0, 18.5, 17.766666666666666)","(8.5, 12.5, 11.642857142857142)","(15.0, 26.0, 25.0)","(21.0, 29.0, 26.0)","(18.0, 29.0, 25.923076923076923)","(6.0, 8.2, 7.929411764705882)","(10.0, 12.5, 11.976190476190476)","(3.4, 4.3, 4.2592592592592595)","(41.0, 200.0, 130.0)","(101.0, 230.0, 206.66666666666666)"
10-01-2023 15:45:58.500679,"(8.0, 9.0, 8.812000000000001)","(4.4, 5.9, 5.8304347826086955)","(15.0, 18.5, 17.766666666666666)","(8.5, 12.5, 11.441176470588236)","(15.0, 26.0, 25.666666666666668)","(21.0, 29.0, 26.0)","(18.0, 29.0, 25.923076923076923)","(6.0, 8.2, 7.946666666666666)","(10.0, 12.5, 11.976190476190476)","(3.4, 4.3, 4.2592592592592595)","(41.0, 200.0, 130.0)","(101.0, 230.0, 206.66666666666666)"
10-01-2023 15:45:59.878419,"(8.0, 9.0, 8.812000000000001)","(4.4, 5.9, 5.8304347826086955)","(15.0, 18.5, 17.766666666666666)","(8.5, 12.5, 11.441176470588236)","(15.0, 26.0, 25.666666666666668)","(21.0, 29.0, 26.0)","(18.0, 29.0, 25.923076923076923)","(6.0, 8.0, 7.946666666666666)","(10.0, 12.5, 11.976190476190476)","(3.4, 4.3, 4.2592592592592595)","(41.0, 200.0, 130.0)","(101.0, 230.0, 206.66666666666666)"
10-01-2023 15:46:01.315000,"(8.0, 9.0, 8.812000000000001)","(4.4, 5.9, 5.7153846153846155)","(15.0, 18.5, 17.766666666666666)","(8.5, 12.5, 11.441176470588236)","(15.0, 26.0, 25.666666666666668)","(21.0, 29.0, 26.0)","(18.0, 29.0, 25.923076923076923)","(6.0, 8.0, 7.946666666666666)","(10.0, 12.5, 11.976190476190476)","(3.4, 4.3, 4.2592592592592595)","(41.0, 200.0, 130.0)","(101.0, 230.0, 206.66666666666666)"
10-01-2023 15:46:02.817207,"(8.0, 9.0, 8.812000000000001)","(4.4, 5.9, 5.7153846153846155)","(15.0, 18.5, 16.807692307692307)","(8.5, 12.5, 11.441176470588236)","(15.0, 26.0, 25.666666666666668)","(21.0, 29.0, 26.0)","(18.0, 29.0, 25.923076923076923)","(6.0, 8.0, 7.946666666666666)","(10.0, 12.5, 11.976190476190476)","(3.4, 4.3, 4.2592592592592595)","(41.0, 200.0, 130.0)","(101.0, 230.0, 206.66666666666666)"
10-01-2023 15:46:04.247449,"(8.0, 9.0, 8.814173228346457)","(4.4, 5.9, 5.8589743589743595)","(15.0, 18.5, 16.75)","(8.5, 12.5, 11.441176470588236)","(15.0, 26.0, 25.666666666666668)","(21.0, 29.0, 25.25)","(18.0, 29.0, 25.923076923076923)","(6.0, 8.0, 7.946666666666666)","(10.0, 12.5, 11.685185185185185)","(3.4, 4.3, 4.2592592592592595)","(41.0, 200.0, 130.0)","(101.0, 230.0, 206.66666666666666)"
10-01-2023 15:46:05.595994,"(8.0, 9.0, 8.814173228346457)","(4.4, 5.9, 5.8589743589743595)","(15.0, 18.0, 16.75)","(8.5, 12.5, 11.441176470588236)","(15.0, 26.0, 25.666666666666668)","(21.0, 29.0, 25.53846153846154)","(18.0, 29.0, 25.25)","(6.0, 8.0, 7.946666666666666)","(10.0, 12.0, 11.734375)","(3.4, 4.3, 4.2592592592592595)","(41.0, 200.0, 130.0)","(101.0, 230.0, 206.66666666666666)"
10-01-2023 15:46:07.113854,"(8.0, 9.0, 8.814173228346457)","(4.4, 5.9, 5.8589743589743595)","(15.0, 18.0, 16.6875)","(8.5, 12.5, 11.441176470588236)","(15.0, 26.0, 25.666666666666668)","(21.0, 29.0, 26.23076923076923)","(18.0, 29.0, 25.25)","(6.0, 8.0, 7.946666666666666)","(10.0, 12.0, 11.891304347826086)","(3.4, 4.3, 4.2592592592592595)","(41.0, 200.0, 130.0)","(101.0, 230.0, 206.66666666666666)"
10-01-2023 15:46:08.487048,"(8.0, 9.0, 8.816216216216217)","(4.4, 5.9, 5.8589743589743595)","(14.0, 18.0, 16.6875)","(8.5, 12.5, 11.441176470588236)","(16.0, 26.0, 25.666666666666668)","(21.0, 29.0, 26.23076923076923)","(18.0, 29.0, 25.25)","(6.0, 8.0, 7.946666666666666)","(10.0, 12.0, 11.891304347826086)","(3.4, 4.3, 4.2592592592592595)","(41.0, 200.0, 130.0)","(101.0, 230.0, 206.66666666666666)"
10-01-2023 15:46:09.811200,"(8.0, 9.0, 8.816216216216217)","(4.4, 5.9, 5.8589743589743595)","(14.0, 18.0, 16.6875)","(8.5, 12.5, 11.441176470588236)","(16.0, 26.0, 25.666666666666668)","(21.0, 29.0, 26.23076923076923)","(18.0, 29.0, 25.25)","(6.0, 8.0, 7.946666666666666)","(10.0, 12.0, 11.891304347826086)","(3.4, 4.3, 4.2592592592592595)","(41.0, 200.0, 130.0)","(101.0, 230.0, 206.66666666666666)"
10-01-2023 15:46:11.207905,"(8.0, 9.0, 8.816216216216217)","(4.4, 5.9, 5.8589743589743595)","(14.0, 18.0, 16.6875)","(8.5, 12.5, 11.441176470588236)","(16.0, 26.0, 25.666666666666668)","(21.0, 29.0, 26.23076923076923)","(18.0, 29.0, 25.25)","(6.0, 8.0, 7.946666666666666)","(10.0, 12.0, 11.891304347826086)","(3.4, 4.3, 4.2592592592592595)","(41.0, 200.0, 130.0)","(101.0, 230.0, 206.66666666666666)"
10-01-2023 15:46:12.635847,"(8.0, 9.0, 8.816216216216217)","(4.4, 5.9, 5.8589743589743595)","(14.0, 18.0, 16.6875)","(8.5, 12.5, 11.441176470588236)","(16.0, 26.0, 25.666666666666668)","(21.0, 29.0, 26.23076923076923)","(18.0, 29.0, 25.25)","(6.0, 8.0, 7.946666666666666)","(10.0, 12.0, 11.891304347826086)","(3.4, 4.3, 4.2592592592592595)","(41.0, 200.0, 130.0)","(101.0, 230.0, 206.66666666666666)"
10-01-2023 15:46:14.058624,"(8.0, 9.0, 8.816216216216217)","(4.4, 5.9, 5.8589743589743595)","(14.0, 18.0, 16.6875)","(8.5, 12.5, 11.441176470588236)","(16.0, 26.0, 25.666666666666668)","(21.0, 29.0, 26.23076923076923)","(18.0, 29.0, 25.25)","(6.0, 8.0, 7.946666666666666)","(10.0, 12.0, 11.891304347826086)","(3.4, 4.3, 4.2592592592592595)","(41.0, 200.0, 130.0)","(101.0, 230.0, 206.66666666666666)"
10-01-2023 15:46:15.468958,"(8.0, 9.0, 8.816216216216217)","(4.4, 5.9, 5.8589743589743595)","(14.0, 18.0, 16.75)","(8.5, 12.5, 11.441176470588236)","(16.0, 26.0, 25.6875)","(21.0, 29.0, 26.23076923076923)","(18.0, 29.0, 25.25)","(6.0, 8.0, 7.946666666666666)","(10.0, 12.0, 11.891304347826086)","(3.4, 4.3, 4.2592592592592595)","(41.0, 200.0, 130.0)","(101.0, 230.0, 206.66666666666666)"
10-01-2023 15:46:16.871448,"(8.0, 9.0, 8.816216216216217)","(4.4, 5.9, 5.8589743589743595)","(14.0, 18.0, 16.75)","(8.5, 12.5, 11.441176470588236)","(16.0, 27.0, 25.6875)","(21.0, 29.0, 26.23076923076923)","(18.0, 29.0, 25.25)","(6.0, 8.0, 7.946666666666666)","(10.0, 12.0, 11.891304347826086)","(3.4, 4.3, 4.2592592592592595)","(41.0, 200.0, 130.0)","(101.0, 230.0, 206.66666666666666)"
10-01-2023 15:46:18.300397,"(8.0, 9.0, 8.816216216216217)","(4.4, 5.9, 5.8589743589743595)","(14.0, 18.0, 16.75)","(8.5, 12.5, 11.375)","(16.0, 27.0, 25.6875)","(21.0, 29.0, 26.23076923076923)","(18.0, 29.0, 25.25)","(6.0, 8.0, 7.946666666666666)","(10.0, 12.0, 11.891304347826086)","(3.4, 4.3, 4.2592592592592595)","(41.0, 200.0, 130.0)","(101.0, 230.0, 206.66666666666666)"
10-01-2023 15:46:19.851842,"(8.0, 9.0, 8.816216216216217)","(4.4, 5.9, 5.8589743589743595)","(14.0, 18.0, 16.75)","(8.5, 12.5, 11.333333333333334)","(16.0, 27.0, 25.6875)","(21.0, 29.0, 26.23076923076923)","(18.0, 29.0, 25.25)","(6.0, 8.0, 7.946666666666666)","(10.0, 12.0, 11.9)","(3.4, 4.3, 4.2592592592592595)","(41.0, 200.0, 130.0)","(101.0, 230.0, 206.66666666666666)"
10-01-2023 15:46:21.342897,"(8.0, 9.0, 8.816216216216217)","(4.4, 5.9, 5.8589743589743595)","(14.0, 18.0, 16.75)","(8.5, 12.0, 11.333333333333334)","(16.0, 27.0, 25.6875)","(21.0, 29.0, 26.23076923076923)","(18.0, 29.0, 25.25)","(6.0, 8.0, 7.946666666666666)","(10.0, 12.0, 11.9)","(3.4, 4.3, 4.2592592592592595)","(41.0, 200.0, 130.0)","(101.0, 230.0, 206.66666666666666)"
10-01-2023 15:46:22.909688,"(8.0, 9.0, 8.816216216216217)","(4.4, 5.9, 5.8589743589743595)","(14.0, 18.0, 16.75)","(8.5, 12.0, 11.333333333333334)","(16.0, 27.0, 25.6875)","(21.0, 29.0, 26.23076923076923)","(18.0, 29.0, 25.25)","(6.0, 8.0, 7.946666666666666)","(10.0, 12.0, 11.9)","(3.4, 4.3, 4.2592592592592595)","(41.0, 200.0, 130.0)","(101.0, 230.0, 206.66666666666666)"
10-01-2023 15:46:24.505514,"(8.0, 9.0, 8.816216216216217)","(4.4, 5.9, 5.8589743589743595)","(14.0, 18.0, 16.75)","(8.5, 12.0, 11.333333333333334)","(16.0, 27.0, 25.6875)","(21.0, 29.0, 26.23076923076923)","(18.0, 29.0, 25.25)","(6.0, 8.0, 7.946666666666666)","(10.0, 12.0, 11.9)","(3.4, 4.3, 4.2592592592592595)","(41.0, 200.0, 130.0)","(101.0, 230.0, 206.66666666666666)"
10-01-2023 15:46:26.030544,"(8.0, 9.0, 8.816216216216217)","(4.4, 5.9, 5.838461538461538)","(14.0, 18.0, 16.75)","(8.5, 12.0, 11.333333333333334)","(16.0, 27.0, 25.6875)","(21.0, 29.0, 26.23076923076923)","(18.0, 29.0, 25.25)","(6.0, 8.0, 7.946666666666666)","(10.0, 12.0, 11.9)","(3.4, 4.3, 4.2592592592592595)","(41.0, 200.0, 130.0)","(101.0, 230.0, 206.66666666666666)"
10-01-2023 15:46:27.582673,"(8.0, 9.0, 8.816216216216217)","(4.4, 5.9, 5.838461538461538)","(14.0, 18.0, 16.75)","(8.5, 12.0, 11.333333333333334)","(16.0, 27.0, 25.6875)","(21.0, 29.0, 26.23076923076923)","(18.0, 29.0, 25.25)","(6.0, 8.0, 7.946666666666666)","(10.0, 12.0, 11.9)","(3.4, 4.3, 4.2592592592592595)","(41.0, 200.0, 130.0)","(101.0, 230.0, 206.66666666666666)"
10-01-2023 15:46:29.101585,"(8.0, 9.0, 8.816216216216217)","(4.4, 5.9, 5.838461538461538)","(14.0, 18.0, 16.75)","(8.5, 12.0, 11.333333333333334)","(16.0, 27.0, 25.6875)","(21.0, 29.0, 26.23076923076923)","(18.0, 29.0, 25.25)","(6.0, 8.0, 7.946666666666666)","(10.0, 12.0, 11.9)","(3.4, 4.3, 4.2592592592592595)","(41.0, 200.0, 130.0)","(101.0, 230.0, 206.66666666666666)"
10-01-2023 15:46:30.532501,"(8.0, 9.0, 8.816216216216217)","(4.4, 5.9, 5.838461538461538)","(14.0, 18.0, 16.75)","(8.5, 12.0, 11.1)","(16.0, 27.0, 25.833333333333332)","(21.0, 29.0, 26.23076923076923)","(18.0, 29.0, 25.25)","(6.0, 8.0, 7.946666666666666)","(10.0, 12.0, 11.814814814814815)","(3.4, 4.3, 4.2592592592592595)","(41.0, 200.0, 146.0)","(101.0, 230.0, 195.0)"
10-01-2023 15:46:31.953566,"(8.0, 9.0, 8.816216216216217)","(4.4, 5.9, 5.838461538461538)","(14.0, 18.0, 16.75)","(8.5, 11.5, 11.0)","(16.0, 27.0, 26.5)","(21.0, 29.0, 26.23076923076923)","(18.0, 29.0, 25.25)","(6.0, 8.0, 7.946666666666666)","(10.0, 12.0, 11.814814814814815)","(3.4, 4.3, 4.2592592592592595)","(41.0, 200.0, 113.33333333333334)","(101.0, 230.0, 195.0)"
10-01-2023 15:46:33.485894,"(8.0, 9.0, 8.816216216216217)","(4.4, 5.9, 5.835714285714285)","(14.0, 18.0, 16.75)","(8.5, 11.5, 10.909090909090908)","(16.0, 27.0, 27.333333333333332)","(21.0, 29.0, 26.23076923076923)","(18.0, 29.0, 25.25)","(6.0, 8.0, 7.946666666666666)","(10.0, 12.0, 12.078947368421053)","(3.4, 4.3, 4.2592592592592595)","(41.0, 200.0, 113.33333333333334)","(101.0, 230.0, 195.0)"
10-01-2023 15:46:35.050969,"(8.0, 9.0, 8.816666666666666)","(4.4, 6.0, 5.85625)","(14.0, 18.0, 16.75)","(8.5, 11.5, 10.909090909090908)","(16.0, 28.0, 27.333333333333332)","(21.0, 29.0, 26.23076923076923)","(18.0, 29.0, 25.25)","(6.0, 8.0, 7.946666666666666)","(10.0, 12.5, 12.078947368421053)","(3.4, 4.3, 4.2592592592592595)","(41.0, 200.0, 113.33333333333334)","(101.0, 230.0, 195.0)"
10-01-2023 15:46:36.478982,"(8.0, 9.0, 8.816666666666666)","(4.4, 6.0, 5.8315789473684205)","(14.0, 18.0, 16.75)","(8.5, 11.5, 10.909090909090908)","(16.0, 28.0, 27.333333333333332)","(21.0, 29.0, 26.77777777777778)","(18.0, 29.0, 25.25)","(6.0, 8.0, 7.842424242424242)","(10.0, 12.5, 12.078947368421053)","(3.4, 4.3, 4.2592592592592595)","(41.0, 200.0, 113.33333333333334)","(101.0, 230.0, 195.0)"
10-01-2023 15:46:37.998200,"(8.0, 9.0, 8.81978021978022)","(4.4, 6.0, 5.8315789473684205)","(14.0, 18.0, 16.75)","(8.5, 11.5, 10.909090909090908)","(16.0, 28.0, 27.333333333333332)","(21.0, 29.0, 27.8)","(18.0, 29.0, 25.25)","(6.0, 8.0, 7.842424242424242)","(10.0, 12.5, 12.078947368421053)","(3.4, 4.3, 4.2592592592592595)","(41.0, 200.0, 113.33333333333334)","(101.0, 230.0, 195.0)"
10-01-2023 15:46:39.501413,"(8.0, 9.0, 8.81978021978022)","(4.4, 6.0, 5.8315789473684205)","(14.0, 18.0, 16.75)","(8.5, 11.5, 10.909090909090908)","(16.0, 28.0, 27.333333333333332)","(21.0, 32.0, 26.647058823529413)","(18.0, 29.0, 25.25)","(6.0, 8.0, 7.842424242424242)","(10.0, 12.5, 12.078947368421053)","(3.4, 4.3, 4.2592592592592595)","(41.0, 200.0, 113.33333333333334)","(101.0, 230.0, 195.0)"
10-01-2023 15:46:40.995581,"(8.0, 9.0, 8.81978021978022)","(4.4, 6.0, 5.8315789473684205)","(14.0, 18.0, 16.75)","(8.5, 11.5, 10.909090909090908)","(16.0, 28.0, 27.333333333333332)","(21.0, 32.0, 26.647058823529413)","(18.0, 29.0, 25.25)","(6.0, 8.0, 7.842424242424242)","(10.0, 12.5, 12.078947368421053)","(3.4, 4.3, 4.2592592592592595)","(41.0, 200.0, 113.33333333333334)","(101.0, 230.0, 195.0)"
10-01-2023 15:46:42.435232,"(8.0, 9.0, 8.81978021978022)","(4.4, 6.0, 5.8315789473684205)","(14.0, 18.0, 16.75)","(8.5, 11.5, 10.909090909090908)","(16.0, 28.0, 27.333333333333332)","(21.0, 32.0, 26.647058823529413)","(18.0, 29.0, 25.25)","(6.0, 8.0, 7.842424242424242)","(10.0, 12.5, 12.078947368421053)","(3.4, 4.3, 4.2592592592592595)","(41.0, 200.0, 113.33333333333334)","(101.0, 230.0, 195.0)"
10-01-2023 15:46:43.773145,"(8.0, 9.0, 8.81978021978022)","(4.4, 6.0, 5.8315789473684205)","(14.0, 18.0, 16.75)","(8.5, 11.5, 10.909090909090908)","(16.0, 28.0, 27.333333333333332)","(21.0, 32.0, 26.647058823529413)","(18.0, 29.0, 25.25)","(6.0, 8.0, 7.842424242424242)","(10.0, 12.5, 12.078947368421053)","(3.4, 4.3, 4.2592592592592595)","(41.0, 200.0, 113.33333333333334)","(101.0, 230.0, 195.0)"
10-01-2023 15:46:45.209568,"(8.0, 9.0, 8.81978021978022)","(4.4, 6.0, 5.8315789473684205)","(14.0, 18.0, 16.75)","(8.5, 11.5, 10.909090909090908)","(16.0, 28.0, 27.333333333333332)","(21.0, 32.0, 26.647058823529413)","(18.0, 29.0, 25.25)","(6.0, 8.0, 7.842424242424242)","(10.0, 12.5, 11.985714285714286)","(3.4, 4.3, 4.2592592592592595)","(41.0, 200.0, 113.33333333333334)","(101.0, 230.0, 195.0)"
10-01-2023 15:46:46.698145,"(8.0, 9.0, 8.81978021978022)","(4.4, 6.0, 5.8315789473684205)","(14.0, 18.0, 16.75)","(8.5, 11.5, 10.909090909090908)","(16.0, 28.0, 27.333333333333332)","(21.0, 32.0, 26.647058823529413)","(18.0, 29.0, 25.25)","(6.0, 8.0, 7.835)","(10.0, 12.5, 11.985714285714286)","(3.4, 4.3, 4.2592592592592595)","(41.0, 200.0, 110.0)","(101.0, 230.0, 195.0)"
10-01-2023 15:46:48.113436,"(8.0, 9.0, 8.81978021978022)","(4.4, 6.0, 5.8315789473684205)","(14.0, 18.0, 16.9)","(8.5, 11.5, 10.909090909090908)","(16.0, 28.0, 27.333333333333332)","(21.0, 32.0, 29.0)","(18.0, 29.0, 25.25)","(6.0, 8.0, 7.835)","(10.0, 12.5, 11.985714285714286)","(3.5, 4.3, 4.2592592592592595)","(41.0, 190.0, 106.66666666666666)","(101.0, 230.0, 195.0)"
10-01-2023 15:46:49.533074,"(8.0, 9.0, 8.81978021978022)","(4.4, 6.0, 5.8315789473684205)","(14.0, 18.5, 16.9)","(8.5, 11.5, 10.880952380952381)","(16.0, 28.0, 27.333333333333332)","(21.0, 30.0, 29.0)","(18.0, 29.0, 25.25)","(6.0, 8.0, 7.835)","(10.0, 12.5, 11.985714285714286)","(3.5, 4.3, 4.2592592592592595)","(41.0, 180.0, 106.66666666666666)","(101.0, 230.0, 195.0)"
10-01-2023 15:46:51.029402,"(8.0, 9.0, 8.81978021978022)","(4.4, 6.0, 5.8315789473684205)","(14.0, 18.5, 16.9)","(8.5, 11.5, 10.880952380952381)","(16.0, 28.0, 27.333333333333332)","(21.0, 30.0, 29.0)","(18.0, 29.0, 25.25)","(6.0, 8.0, 7.835)","(10.0, 12.5, 11.985714285714286)","(3.5, 4.3, 4.2592592592592595)","(41.0, 180.0, 123.33333333333333)","(101.0, 230.0, 195.0)"
10-01-2023 15:46:52.567631,"(8.0, 9.0, 8.81978021978022)","(4.4, 6.0, 5.8315789473684205)","(14.0, 18.5, 16.9)","(8.5, 11.5, 10.880952380952381)","(16.0, 28.0, 27.333333333333332)","(21.0, 30.0, 29.0)","(18.0, 29.0, 25.25)","(6.0, 8.0, 7.835)","(10.0, 12.5, 11.985714285714286)","(3.5, 4.3, 4.2592592592592595)","(41.0, 180.0, 123.33333333333333)","(101.0, 230.0, 195.0)"
10-01-2023 15:46:54.053899,"(8.0, 9.0, 8.81978021978022)","(4.4, 6.0, 5.8315789473684205)","(14.0, 18.5, 16.9)","(8.5, 11.5, 10.880952380952381)","(16.0, 28.0, 27.333333333333332)","(21.0, 30.0, 29.0)","(18.0, 29.0, 25.25)","(6.0, 8.0, 7.835)","(10.0, 12.5, 11.985714285714286)","(3.5, 4.3, 4.2592592592592595)","(41.0, 180.0, 123.33333333333333)","(101.0, 230.0, 195.0)"
10-01-2023 15:46:55.542824,"(8.0, 9.0, 8.81978021978022)","(4.4, 6.0, 5.8315789473684205)","(14.0, 18.5, 16.9)","(8.5, 11.5, 10.880952380952381)","(16.0, 28.0, 27.333333333333332)","(21.0, 30.0, 29.0)","(18.0, 29.0, 25.25)","(6.0, 8.0, 7.835)","(10.0, 12.5, 11.985714285714286)","(3.5, 4.3, 4.2592592592592595)","(41.0, 180.0, 123.33333333333333)","(101.0, 230.0, 195.0)"
10-01-2023 15:46:57.131375,"(8.0, 9.0, 8.81978021978022)","(4.4, 6.0, 5.8315789473684205)","(14.0, 18.5, 16.9)","(8.5, 11.5, 10.880952380952381)","(16.0, 28.0, 27.333333333333332)","(21.0, 30.0, 29.0)","(18.0, 29.0, 25.25)","(6.0, 8.0, 7.835)","(10.0, 12.5, 11.985714285714286)","(3.5, 4.3, 4.2592592592592595)","(41.0, 180.0, 123.33333333333333)","(101.0, 230.0, 195.0)"
10-01-2023 15:46:58.659790,"(8.0, 9.0, 8.81978021978022)","(4.4, 6.0, 5.863414634146341)","(14.0, 18.5, 16.9)","(8.5, 11.5, 10.880952380952381)","(16.0, 28.0, 27.333333333333332)","(21.0, 30.0, 29.0)","(18.0, 29.0, 25.25)","(6.0, 8.0, 7.693023255813953)","(10.0, 12.5, 11.9)","(3.5, 4.3, 4.2592592592592595)","(41.0, 180.0, 123.33333333333333)","(101.0, 230.0, 195.0)"
10-01-2023 15:47:00.197250,"(8.0, 9.0, 8.81978021978022)","(4.4, 5.9, 5.863414634146341)","(14.0, 18.5, 16.9)","(8.5, 11.5, 10.880952380952381)","(16.0, 28.0, 27.333333333333332)","(21.0, 30.0, 29.0)","(18.0, 29.0, 25.25)","(6.0, 8.0, 7.753846153846154)","(10.0, 12.5, 11.9)","(3.5, 4.3, 4.271111111111111)","(41.0, 180.0, 123.33333333333333)","(101.0, 230.0, 195.0)"
10-01-2023 15:47:01.719449,"(8.0, 9.0, 8.821176470588236)","(4.4, 5.9, 5.8464285714285715)","(14.0, 18.5, 17.357142857142858)","(8.5, 11.5, 10.880952380952381)","(16.0, 28.0, 27.333333333333332)","(21.0, 30.0, 29.0)","(18.0, 29.0, 25.25)","(6.0, 7.8, 7.75)","(10.0, 12.5, 11.9)","(3.5, 4.3, 4.271111111111111)","(41.0, 180.0, 116.25)","(101.0, 230.0, 195.0)"
10-01-2023 15:47:03.251805,"(8.0, 9.0, 8.821176470588236)","(4.4, 5.9, 5.8464285714285715)","(14.0, 18.5, 17.357142857142858)","(8.5, 11.5, 10.880952380952381)","(16.0, 28.0, 27.333333333333332)","(21.0, 30.0, 29.0)","(18.0, 29.0, 25.25)","(6.0, 7.8, 7.75)","(10.0, 12.5, 11.9)","(3.5, 4.3, 4.271111111111111)","(41.0, 180.0, 116.25)","(101.0, 230.0, 195.0)"
10-01-2023 15:47:04.668637,"(8.0, 9.0, 8.821176470588236)","(4.4, 5.9, 5.8464285714285715)","(14.0, 18.5, 16.9)","(8.5, 11.5, 11.035714285714286)","(16.0, 28.0, 27.333333333333332)","(21.0, 30.0, 29.0)","(18.0, 29.0, 25.25)","(6.0, 7.8, 7.75)","(10.0, 12.5, 11.9)","(3.5, 4.3, 4.271111111111111)","(41.0, 180.0, 116.25)","(101.0, 230.0, 195.0)"
10-01-2023 15:47:06.109160,"(8.0, 9.0, 8.821176470588236)","(4.4, 5.9, 5.8464285714285715)","(14.0, 18.5, 16.9)","(8.5, 11.5, 11.035714285714286)","(16.0, 28.0, 27.333333333333332)","(21.0, 30.0, 29.0)","(18.0, 29.0, 25.25)","(6.0, 7.8, 7.75)","(10.0, 12.5, 11.9)","(3.5, 4.3, 4.271111111111111)","(41.0, 180.0, 116.25)","(101.0, 230.0, 195.0)"
10-01-2023 15:47:07.629481,"(8.0, 9.0, 8.818181818181818)","(4.4, 5.9, 5.848275862068966)","(14.0, 18.5, 17.7)","(8.5, 11.5, 11.035714285714286)","(16.0, 28.0, 27.333333333333332)","(21.0, 30.0, 29.0)","(18.0, 29.0, 22.166666666666668)","(6.0, 7.8, 7.75)","(10.0, 12.5, 11.9)","(3.5, 4.3, 4.271111111111111)","(41.0, 180.0, 116.25)","(101.0, 230.0, 195.0)"
10-01-2023 15:47:09.084762,"(8.0, 9.0, 8.818181818181818)","(4.4, 5.9, 5.848275862068966)","(14.0, 18.5, 17.7)","(8.5, 11.5, 11.035714285714286)","(16.0, 28.0, 27.333333333333332)","(21.0, 30.0, 29.0)","(18.0, 28.0, 25.0)","(6.0, 7.8, 7.75)","(10.0, 12.5, 11.9)","(3.5, 4.3, 4.2704545454545455)","(41.0, 180.0, 116.25)","(101.0, 230.0, 195.0)"
10-01-2023 15:47:10.499488,"(8.0, 9.0, 8.851239669421489)","(4.4, 5.9, 5.848275862068966)","(14.0, 18.5, 17.7)","(8.5, 11.5, 11.035714285714286)","(16.0, 28.0, 27.333333333333332)","(21.0, 30.0, 29.0)","(18.0, 28.0, 23.8)","(6.0, 7.8, 7.75)","(10.0, 12.5, 11.9)","(3.5, 4.3, 4.26078431372549)","(41.0, 180.0, 137.5)","(101.0, 230.0, 195.0)"
10-01-2023 15:47:12.081458,"(8.0, 9.0, 8.851239669421489)","(4.4, 5.9, 5.848275862068966)","(14.0, 18.5, 17.7)","(8.5, 11.5, 11.035714285714286)","(16.0, 28.0, 27.333333333333332)","(21.0, 30.0, 29.0)","(18.0, 28.0, 25.772727272727273)","(6.0, 7.8, 7.75)","(10.0, 12.5, 11.9)","(3.5, 4.3, 4.26078431372549)","(41.0, 180.0, 140.0)","(101.0, 230.0, 195.0)"
