,Byron,Excelladus,New Tycoon,Divine Breath,Lovetheinvasion,Baranof,Bluff N Bluster,Straya Pride,The Carpet Bagger,Weekend Affair
07-01-2023 12:56:57.354037,"(6.5, 7.8, 7.722093023255813)","(3.3, 3.95, 3.939794007490637)","(31.0, 60.0, 56.84210526315789)","(6.5, 8.2, 7.947826086956521)","(7.5, 9.0, 8.514285714285714)","(9.0, 11.0, 10.0625)","(5.5, 6.8, 6.6)","(61.0, 110.0, 100.0)","(18.0, 24.0, 21.677419354838708)","(21.0, 26.0, 25.625)"
07-01-2023 12:56:58.811146,"(6.5, 7.8, 7.722093023255813)","(3.3, 3.95, 3.939794007490637)","(31.0, 60.0, 56.84210526315789)","(6.5, 8.2, 7.947826086956521)","(7.5, 8.6, 8.477419354838709)","(9.0, 11.0, 10.0625)","(5.5, 6.8, 6.6)","(61.0, 110.0, 100.0)","(18.0, 24.0, 21.677419354838708)","(21.0, 26.0, 25.625)"
07-01-2023 12:57:00.277881,"(6.5, 7.8, 7.722093023255813)","(3.3, 3.95, 3.9391542288557218)","(31.0, 60.0, 57.0)","(6.5, 8.2, 7.97029702970297)","(7.5, 8.6, 8.334883720930232)","(9.0, 11.0, 10.0625)","(5.5, 6.8, 6.6)","(61.0, 110.0, 100.0)","(18.0, 24.0, 21.677419354838708)","(21.0, 26.0, 25.625)"
07-01-2023 12:57:01.767845,"(6.5, 7.8, 7.722093023255813)","(3.3, 3.95, 3.9391542288557218)","(31.0, 60.0, 57.0)","(6.5, 8.2, 7.97029702970297)","(7.5, 8.4, 8.334883720930232)","(9.0, 11.0, 10.0625)","(5.5, 6.8, 6.6)","(61.0, 110.0, 100.0)","(18.0, 24.0, 24.76923076923077)","(21.0, 26.0, 25.625)"
07-01-2023 12:57:03.206861,"(6.5, 7.8, 7.722093023255813)","(3.3, 3.95, 3.9391542288557218)","(31.0, 60.0, 57.0)","(6.5, 8.2, 7.97029702970297)","(7.5, 8.4, 8.31764705882353)","(9.0, 11.0, 10.0625)","(5.5, 6.8, 6.6)","(61.0, 110.0, 100.0)","(18.0, 25.0, 24.52)","(21.0, 26.0, 25.625)"
07-01-2023 12:57:04.565688,"(6.5, 7.8, 7.722093023255813)","(3.3, 3.95, 3.9391542288557218)","(31.0, 60.0, 57.0)","(6.5, 8.2, 7.97029702970297)","(7.5, 8.4, 8.353846153846154)","(9.0, 11.0, 10.0625)","(5.5, 6.8, 6.6)","(61.0, 110.0, 100.0)","(18.0, 25.0, 23.933333333333334)","(21.0, 26.0, 25.625)"
07-01-2023 12:57:05.843866,"(6.5, 7.8, 7.722093023255813)","(3.3, 3.95, 3.9391542288557218)","(31.0, 60.0, 57.0)","(6.5, 8.2, 7.97029702970297)","(7.5, 8.4, 8.370731707317074)","(9.0, 11.0, 10.333333333333334)","(5.5, 6.8, 6.6)","(61.0, 110.0, 100.0)","(18.0, 25.0, 23.608695652173914)","(21.0, 26.0, 25.625)"
07-01-2023 12:57:07.193315,"(6.5, 7.8, 7.722093023255813)","(3.3, 3.95, 3.9391542288557218)","(31.0, 60.0, 57.0)","(6.5, 8.2, 7.97029702970297)","(7.5, 8.4, 8.197938144329896)","(9.0, 11.0, 10.866666666666667)","(5.5, 6.8, 6.6)","(61.0, 110.0, 100.0)","(18.0, 25.0, 23.608695652173914)","(21.0, 26.0, 25.625)"
07-01-2023 12:57:08.520764,"(6.5, 7.8, 7.722093023255813)","(3.3, 3.95, 3.9391542288557218)","(31.0, 60.0, 57.0)","(6.5, 8.2, 7.97029702970297)","(7.5, 8.2, 8.197938144329896)","(9.0, 11.0, 10.866666666666667)","(5.5, 6.8, 6.575700934579439)","(61.0, 110.0, 100.0)","(18.0, 25.0, 23.608695652173914)","(21.0, 26.0, 25.625)"
07-01-2023 12:57:09.976493,"(6.5, 7.8, 7.721176470588235)","(3.3, 3.95, 3.9391542288557218)","(31.0, 60.0, 57.0)","(6.5, 8.2, 7.97029702970297)","(7.5, 8.2, 8.197938144329896)","(9.0, 11.0, 10.866666666666667)","(5.5, 6.8, 6.575700934579439)","(61.0, 110.0, 100.0)","(18.0, 25.0, 23.608695652173914)","(21.0, 26.0, 25.625)"
07-01-2023 12:57:11.394739,"(6.5, 7.8, 7.721176470588235)","(3.3, 3.95, 3.943821989528796)","(31.0, 60.0, 57.0)","(6.5, 8.2, 7.97029702970297)","(7.5, 8.2, 8.197938144329896)","(9.0, 11.0, 10.75)","(5.5, 6.8, 6.575700934579439)","(61.0, 110.0, 100.0)","(18.0, 25.0, 23.608695652173914)","(21.0, 26.0, 25.625)"
07-01-2023 12:57:12.836662,"(6.5, 7.8, 7.71006711409396)","(3.3, 3.95, 3.9345549738219896)","(31.0, 60.0, 49.666666666666664)","(6.5, 8.2, 7.930769230769231)","(7.5, 8.2, 8.197435897435897)","(9.0, 11.0, 10.833333333333334)","(5.5, 6.8, 6.575700934579439)","(61.0, 110.0, 102.0)","(18.0, 25.0, 24.21951219512195)","(21.0, 26.0, 25.772727272727273)"
07-01-2023 12:57:14.293099,"(6.5, 7.8, 7.71006711409396)","(3.3, 3.95, 3.9345549738219896)","(31.0, 50.0, 49.666666666666664)","(6.5, 8.0, 7.930769230769231)","(7.5, 8.2, 8.197701149425287)","(9.0, 11.0, 10.875)","(5.5, 6.8, 6.575700934579439)","(61.0, 110.0, 102.0)","(18.0, 25.0, 24.21951219512195)","(21.0, 26.0, 25.782608695652172)"
07-01-2023 12:57:15.673058,"(6.5, 7.8, 7.71006711409396)","(3.3, 3.95, 3.9345549738219896)","(31.0, 50.0, 49.666666666666664)","(6.5, 8.0, 7.930769230769231)","(7.5, 8.2, 8.328735632183909)","(9.0, 11.0, 10.833333333333334)","(5.5, 6.8, 6.575700934579439)","(61.0, 110.0, 102.0)","(18.0, 25.0, 24.21951219512195)","(21.0, 26.0, 25.782608695652172)"
07-01-2023 12:57:16.956518,"(6.5, 7.8, 7.71006711409396)","(3.3, 3.95, 3.9345549738219896)","(31.0, 50.0, 49.666666666666664)","(6.5, 8.0, 7.930769230769231)","(7.5, 8.4, 8.328735632183909)","(9.0, 11.0, 10.833333333333334)","(5.5, 6.8, 6.575700934579439)","(61.0, 110.0, 102.0)","(18.0, 25.0, 23.4)","(21.0, 26.0, 25.583333333333336)"
07-01-2023 12:57:18.222299,"(6.5, 7.8, 7.71006711409396)","(3.3, 3.95, 3.9090277777777778)","(31.0, 50.0, 49.666666666666664)","(6.5, 8.0, 7.930769230769231)","(7.5, 8.4, 8.328735632183909)","(9.0, 11.0, 10.833333333333334)","(5.5, 6.8, 6.575700934579439)","(61.0, 110.0, 102.0)","(18.0, 25.0, 23.4)","(21.0, 26.0, 25.583333333333336)"
07-01-2023 12:57:19.571745,"(6.5, 7.8, 7.715189873417721)","(3.3, 3.95, 3.896496815286624)","(31.0, 50.0, 49.666666666666664)","(6.5, 8.0, 7.940983606557377)","(7.5, 8.4, 8.290265486725664)","(9.0, 11.0, 10.875)","(5.5, 6.8, 6.660869565217391)","(61.0, 110.0, 102.0)","(18.0, 25.0, 24.560439560439562)","(21.0, 26.0, 25.0)"
07-01-2023 12:57:21.002648,"(6.5, 7.8, 7.715189873417721)","(3.3, 3.9, 3.896496815286624)","(31.0, 50.0, 49.666666666666664)","(6.5, 8.0, 7.940983606557377)","(7.5, 8.4, 8.31948051948052)","(9.0, 11.0, 10.875)","(5.5, 6.8, 6.660869565217391)","(61.0, 110.0, 96.66666666666667)","(18.0, 25.0, 24.560439560439562)","(21.0, 26.0, 25.0)"
07-01-2023 12:57:22.476643,"(6.5, 7.8, 7.715189873417721)","(3.3, 3.9, 3.8985587583148558)","(31.0, 50.0, 49.666666666666664)","(6.5, 8.0, 7.940983606557377)","(7.5, 8.4, 8.31948051948052)","(9.0, 11.0, 10.9375)","(5.5, 6.8, 6.660869565217391)","(61.0, 110.0, 96.66666666666667)","(18.0, 25.0, 24.0)","(21.0, 26.0, 25.0)"
07-01-2023 12:57:23.843622,"(6.5, 7.8, 7.715189873417721)","(3.3, 3.9, 3.943991416309013)","(31.0, 50.0, 49.666666666666664)","(6.5, 8.0, 7.902702702702703)","(7.5, 8.4, 8.31948051948052)","(9.0, 11.0, 10.9375)","(5.5, 6.8, 6.66)","(61.0, 110.0, 96.66666666666667)","(17.0, 25.0, 24.0)","(21.0, 26.0, 25.0)"
07-01-2023 12:57:25.203666,"(6.5, 7.8, 7.71006711409396)","(3.3, 3.95, 3.939205702647658)","(31.0, 50.0, 49.666666666666664)","(6.5, 8.0, 7.902702702702703)","(7.5, 8.4, 8.31948051948052)","(9.0, 11.0, 10.9375)","(5.5, 7.0, 6.66)","(61.0, 110.0, 96.66666666666667)","(17.0, 25.0, 24.0)","(21.0, 26.0, 25.0)"
07-01-2023 12:57:26.484730,"(6.5, 7.8, 7.71006711409396)","(3.3, 3.95, 3.939205702647658)","(31.0, 50.0, 49.666666666666664)","(6.5, 8.0, 7.902702702702703)","(7.5, 8.4, 8.31948051948052)","(9.0, 11.0, 10.9375)","(5.5, 7.0, 6.66)","(61.0, 110.0, 96.66666666666667)","(17.0, 25.0, 24.0)","(21.0, 26.0, 25.0)"
07-01-2023 12:57:27.847082,"(6.5, 7.8, 7.71006711409396)","(3.3, 3.95, 3.9341897233201584)","(31.0, 50.0, 49.68421052631579)","(6.5, 8.0, 7.902702702702703)","(7.5, 8.4, 8.313888888888888)","(9.0, 11.0, 10.9375)","(5.5, 7.0, 6.785)","(61.0, 110.0, 86.66666666666667)","(17.0, 25.0, 24.0)","(21.0, 26.0, 25.0)"
07-01-2023 12:57:29.342460,"(6.5, 7.8, 7.71006711409396)","(3.3, 3.95, 3.9341897233201584)","(31.0, 50.0, 49.68421052631579)","(6.5, 8.0, 7.902702702702703)","(7.5, 8.4, 8.313888888888888)","(9.0, 11.0, 10.9375)","(5.5, 6.8, 6.785)","(61.0, 110.0, 86.66666666666667)","(17.0, 25.0, 24.0)","(21.0, 26.0, 25.727272727272727)"
07-01-2023 12:57:31.027552,"(6.5, 7.8, 7.765656565656565)","(3.3, 3.95, 3.9267441860465118)","(31.0, 50.0, 49.68421052631579)","(6.5, 8.0, 7.902702702702703)","(7.5, 8.4, 8.296666666666667)","(9.0, 11.0, 10.731707317073171)","(5.5, 7.0, 6.836986301369863)","(61.0, 110.0, 86.66666666666667)","(17.0, 25.0, 23.285714285714285)","(21.0, 26.0, 25.727272727272727)"
07-01-2023 12:57:32.705850,"(6.5, 7.8, 7.765656565656565)","(3.3, 3.95, 3.9267441860465118)","(31.0, 50.0, 49.68421052631579)","(6.5, 8.0, 7.902702702702703)","(7.5, 8.4, 8.298360655737705)","(9.0, 11.0, 10.9)","(5.5, 7.0, 6.836986301369863)","(61.0, 110.0, 102.38095238095238)","(17.0, 25.0, 23.125)","(21.0, 26.0, 24.714285714285715)"
07-01-2023 12:57:34.183842,"(6.5, 7.8, 7.765656565656565)","(3.3, 3.95, 3.935114503816794)","(31.0, 50.0, 49.68421052631579)","(6.5, 8.0, 7.843478260869565)","(7.5, 8.4, 8.298360655737705)","(9.0, 11.0, 10.9)","(5.5, 7.0, 6.83)","(61.0, 110.0, 102.38095238095238)","(17.0, 25.0, 23.125)","(21.0, 26.0, 24.714285714285715)"
07-01-2023 12:57:35.718204,"(6.5, 7.8, 7.7595238095238095)","(3.3, 3.95, 3.93343949044586)","(31.0, 50.0, 49.68421052631579)","(6.5, 8.0, 7.843478260869565)","(7.5, 8.4, 8.268085106382978)","(9.0, 11.0, 10.970588235294118)","(5.5, 7.0, 6.83)","(61.0, 110.0, 102.38095238095238)","(17.0, 25.0, 23.125)","(21.0, 26.0, 24.714285714285715)"
07-01-2023 12:57:37.134502,"(6.5, 7.8, 7.7595238095238095)","(3.3, 3.95, 3.9123783031988872)","(31.0, 50.0, 49.833333333333336)","(6.5, 8.0, 7.843478260869565)","(7.5, 8.4, 8.268085106382978)","(9.0, 11.5, 10.590909090909092)","(5.5, 7.0, 6.83)","(61.0, 110.0, 102.38095238095238)","(17.0, 25.0, 23.2)","(21.0, 26.0, 25.0)"
07-01-2023 12:57:38.546377,"(6.5, 7.8, 7.7595238095238095)","(3.3, 4.0, 3.930221811460259)","(31.0, 50.0, 49.833333333333336)","(6.5, 8.0, 7.843478260869565)","(7.5, 8.4, 8.268085106382978)","(9.0, 11.5, 10.666666666666666)","(5.5, 7.0, 6.83)","(61.0, 110.0, 102.38095238095238)","(17.0, 25.0, 23.285714285714285)","(21.0, 26.0, 25.4)"
07-01-2023 12:57:39.989285,"(6.5, 7.8, 7.6)","(3.3, 4.0, 3.946349557522124)","(31.0, 50.0, 49.833333333333336)","(6.5, 8.0, 7.843478260869565)","(7.5, 8.4, 8.268085106382978)","(9.0, 11.5, 11.0)","(5.5, 7.0, 6.83)","(61.0, 110.0, 102.72727272727272)","(17.0, 25.0, 23.285714285714285)","(21.0, 26.0, 25.4)"
07-01-2023 12:57:41.438821,"(6.5, 7.6, 7.546218487394958)","(3.3, 3.95, 3.940294117647059)","(31.0, 50.0, 49.833333333333336)","(6.5, 8.0, 7.843478260869565)","(7.5, 8.4, 8.268085106382978)","(9.0, 11.5, 10.666666666666666)","(5.5, 7.0, 6.83)","(61.0, 110.0, 102.72727272727272)","(17.0, 25.0, 23.285714285714285)","(21.0, 26.0, 25.4)"
07-01-2023 12:57:42.818353,"(6.5, 7.8, 7.575438596491228)","(3.3, 3.95, 3.940294117647059)","(31.0, 50.0, 49.833333333333336)","(6.5, 8.0, 7.843478260869565)","(7.5, 8.4, 8.268085106382978)","(9.0, 11.5, 10.666666666666666)","(5.5, 7.0, 6.83)","(61.0, 110.0, 102.72727272727272)","(17.0, 25.0, 23.285714285714285)","(21.0, 26.0, 25.4)"
07-01-2023 12:57:44.141077,"(6.5, 7.8, 7.71048951048951)","(3.3, 3.95, 3.940294117647059)","(31.0, 50.0, 49.833333333333336)","(6.5, 8.0, 7.843478260869565)","(7.5, 8.4, 8.268085106382978)","(9.0, 11.5, 10.666666666666666)","(5.5, 7.0, 6.829370629370629)","(61.0, 110.0, 102.72727272727272)","(17.0, 25.0, 23.2)","(21.0, 26.0, 25.0)"
07-01-2023 12:57:45.381989,"(6.5, 7.8, 7.706849315068493)","(3.3, 4.0, 3.9580773606370876)","(31.0, 50.0, 49.833333333333336)","(6.5, 8.0, 7.843478260869565)","(7.5, 8.4, 7.8088235294117645)","(9.0, 11.0, 11.0)","(5.5, 7.0, 6.823703703703703)","(61.0, 110.0, 102.72727272727272)","(17.0, 25.0, 23.285714285714285)","(21.0, 26.0, 25.4)"
07-01-2023 12:57:46.800933,"(6.5, 7.8, 7.71523178807947)","(3.3, 4.0, 3.955762304921969)","(31.0, 50.0, 49.833333333333336)","(6.5, 8.0, 7.843478260869565)","(7.5, 8.0, 7.8076923076923075)","(9.0, 11.5, 11.38888888888889)","(5.5, 7.0, 6.801666666666667)","(61.0, 110.0, 102.72727272727272)","(17.0, 25.0, 23.285714285714285)","(21.0, 26.0, 25.4)"
07-01-2023 12:57:48.203250,"(6.5, 7.8, 7.71523178807947)","(3.3, 4.0, 3.9133960047003526)","(31.0, 50.0, 49.833333333333336)","(6.5, 8.0, 7.843478260869565)","(7.5, 8.0, 7.8076923076923075)","(9.0, 11.5, 11.38888888888889)","(5.5, 7.0, 6.801666666666667)","(61.0, 110.0, 102.72727272727272)","(17.0, 25.0, 23.285714285714285)","(21.0, 26.0, 25.4)"
07-01-2023 12:57:49.772975,"(6.5, 7.8, 7.71523178807947)","(3.3, 4.0, 3.917653631284916)","(31.0, 50.0, 49.833333333333336)","(6.5, 8.0, 7.843478260869565)","(7.5, 8.0, 7.8088235294117645)","(9.0, 11.5, 11.38888888888889)","(5.5, 7.0, 6.801666666666667)","(61.0, 110.0, 102.72727272727272)","(17.0, 25.0, 23.285714285714285)","(21.0, 26.0, 25.4)"
07-01-2023 12:57:51.156301,"(6.5, 7.8, 7.71523178807947)","(3.3, 4.0, 3.917653631284916)","(31.0, 50.0, 49.833333333333336)","(6.5, 8.0, 7.843478260869565)","(7.5, 8.0, 7.8088235294117645)","(9.0, 11.5, 11.38888888888889)","(5.5, 7.0, 6.772248803827751)","(61.0, 110.0, 102.72727272727272)","(17.0, 25.0, 23.285714285714285)","(21.0, 26.0, 25.4)"
07-01-2023 12:57:52.512900,"(6.5, 7.8, 7.71523178807947)","(3.3, 4.0, 3.919365426695842)","(31.0, 50.0, 49.833333333333336)","(6.5, 8.0, 7.843478260869565)","(7.5, 8.0, 7.41)","(9.0, 11.5, 11.38888888888889)","(5.5, 7.0, 6.772248803827751)","(61.0, 110.0, 102.72727272727272)","(17.0, 25.0, 23.285714285714285)","(21.0, 26.0, 25.4)"
07-01-2023 12:57:53.767901,"(6.5, 7.8, 7.693333333333333)","(3.3, 4.0, 3.919365426695842)","(31.0, 50.0, 55.0)","(6.5, 8.0, 7.819672131147541)","(7.5, 7.6, 7.408955223880597)","(9.0, 11.5, 11.38888888888889)","(5.5, 7.0, 6.772248803827751)","(61.0, 110.0, 102.72727272727272)","(17.0, 25.0, 23.285714285714285)","(21.0, 26.0, 25.4)"
07-01-2023 12:57:55.086845,"(6.5, 7.8, 7.7521126760563375)","(3.3, 4.0, 3.919365426695842)","(31.0, 60.0, 55.0)","(6.5, 8.2, 7.873239436619718)","(7.5, 8.0, 7.323404255319149)","(9.0, 11.5, 11.38888888888889)","(5.5, 7.0, 6.768932038834952)","(61.0, 110.0, 102.72727272727272)","(17.0, 25.0, 23.285714285714285)","(21.0, 26.0, 25.4)"
07-01-2023 12:57:56.297871,"(6.5, 7.8, 7.7521126760563375)","(3.3, 4.0, 3.919365426695842)","(31.0, 60.0, 55.0)","(6.5, 8.2, 7.873239436619718)","(7.5, 7.4, 7.323404255319149)","(9.0, 11.5, 11.38888888888889)","(5.5, 7.0, 6.768932038834952)","(61.0, 110.0, 102.72727272727272)","(17.0, 25.0, 23.285714285714285)","(21.0, 26.0, 25.4)"
07-01-2023 12:57:57.474799,"(6.5, 7.8, 7.7521126760563375)","(3.3, 4.0, 3.924216216216216)","(31.0, 60.0, 55.0)","(6.5, 7.8, 7.788)","(7.5, 8.0, 7.6187499999999995)","(9.0, 11.5, 11.38888888888889)","(5.5, 7.0, 6.768932038834952)","(61.0, 110.0, 102.72727272727272)","(17.0, 25.0, 23.285714285714285)","(21.0, 26.0, 25.4)"
07-01-2023 12:57:58.867972,"(6.5, 7.8, 7.7521126760563375)","(3.3, 4.0, 3.924216216216216)","(31.0, 60.0, 55.0)","(6.5, 7.8, 7.788)","(7.5, 8.0, 7.6187499999999995)","(9.0, 11.5, 11.38888888888889)","(5.5, 7.0, 6.770048309178744)","(61.0, 110.0, 102.72727272727272)","(17.0, 25.0, 23.285714285714285)","(21.0, 26.0, 25.4)"
07-01-2023 12:58:00.134074,"(6.5, 7.8, 7.7521126760563375)","(3.3, 4.0, 3.9240520043336944)","(31.0, 60.0, 55.0)","(6.5, 7.8, 7.785714285714286)","(7.5, 8.0, 7.6187499999999995)","(9.0, 11.5, 11.444444444444445)","(5.5, 6.8, 6.797752808988764)","(61.0, 110.0, 102.72727272727272)","(17.0, 25.0, 23.285714285714285)","(21.0, 26.0, 25.4)"
07-01-2023 12:58:01.423537,"(6.5, 7.8, 7.7521126760563375)","(3.3, 4.0, 3.9247767857142857)","(31.0, 60.0, 55.0)","(6.5, 7.8, 7.7124999999999995)","(7.5, 8.0, 7.807874015748031)","(9.0, 11.5, 11.444444444444445)","(5.5, 6.8, 6.805847953216374)","(61.0, 110.0, 102.72727272727272)","(17.0, 25.0, 23.285714285714285)","(21.0, 26.0, 25.4)"
07-01-2023 12:58:02.803737,"(6.5, 7.8, 7.7521126760563375)","(3.3, 4.0, 3.9247767857142857)","(31.0, 60.0, 50.96153846153846)","(6.5, 7.8, 7.702702702702703)","(7.5, 8.0, 7.778378378378378)","(9.0, 11.5, 11.473684210526315)","(5.5, 7.0, 6.8863013698630136)","(61.0, 110.0, 100.66666666666667)","(17.0, 25.0, 24.542857142857144)","(21.0, 26.0, 23.153846153846153)"
07-01-2023 12:58:04.056591,"(6.5, 7.8, 7.780790960451977)","(3.3, 4.0, 3.9247767857142857)","(31.0, 55.0, 50.96153846153846)","(6.5, 7.8, 7.702702702702703)","(7.5, 7.8, 7.775384615384615)","(9.0, 11.5, 11.40909090909091)","(5.5, 7.0, 6.841904761904762)","(61.0, 110.0, 103.0)","(17.0, 25.0, 24.542857142857144)","(21.0, 25.0, 23.150943396226417)"
07-01-2023 12:58:05.439605,"(6.5, 7.8, 7.779881656804734)","(3.3, 4.0, 3.9230593607305937)","(31.0, 55.0, 50.96153846153846)","(6.5, 7.8, 7.702702702702703)","(7.5, 7.8, 8.058823529411764)","(9.0, 11.5, 11.441176470588236)","(5.5, 7.0, 6.855652173913043)","(61.0, 110.0, 103.0)","(17.0, 25.0, 24.686274509803923)","(21.0, 25.0, 23.150943396226417)"
07-01-2023 12:58:06.795933,"(6.5, 7.8, 7.779881656804734)","(3.3, 4.0, 3.9230593607305937)","(31.0, 55.0, 50.96153846153846)","(6.5, 7.8, 7.636363636363636)","(7.5, 8.2, 7.947368421052631)","(9.0, 11.5, 11.466666666666667)","(5.5, 7.0, 6.841904761904762)","(61.0, 110.0, 104.16666666666666)","(17.0, 25.0, 24.666666666666668)","(21.0, 25.0, 23.150943396226417)"
07-01-2023 12:58:08.173558,"(6.5, 7.8, 7.779881656804734)","(3.3, 4.0, 3.9215366705471477)","(31.0, 55.0, 50.96153846153846)","(6.5, 7.8, 7.636363636363636)","(7.5, 8.2, 8.092134831460674)","(9.0, 11.5, 11.466666666666667)","(5.5, 7.0, 6.841904761904762)","(61.0, 110.0, 104.16666666666666)","(17.0, 25.0, 24.666666666666668)","(21.0, 25.0, 23.150943396226417)"
07-01-2023 12:58:09.497396,"(6.5, 7.8, 7.779881656804734)","(3.3, 4.0, 3.9215366705471477)","(31.0, 55.0, 50.96153846153846)","(6.5, 7.8, 7.636363636363636)","(7.5, 8.2, 8.133333333333333)","(9.0, 11.5, 11.466666666666667)","(5.5, 7.0, 6.795327102803738)","(61.0, 110.0, 104.16666666666666)","(17.0, 25.0, 24.666666666666668)","(21.0, 25.0, 23.150943396226417)"
07-01-2023 12:58:10.861253,"(6.5, 7.8, 7.779881656804734)","(3.3, 4.0, 3.9215366705471477)","(31.0, 55.0, 50.96153846153846)","(6.5, 7.8, 7.610526315789474)","(7.5, 8.2, 8.11578947368421)","(9.0, 11.5, 11.466666666666667)","(5.5, 6.8, 6.782532751091703)","(61.0, 110.0, 104.16666666666666)","(17.0, 25.0, 24.666666666666668)","(21.0, 25.0, 21.192307692307693)"
07-01-2023 12:58:12.170929,"(6.5, 7.8, 7.779881656804734)","(3.3, 4.0, 3.9215366705471477)","(31.0, 55.0, 50.96153846153846)","(6.5, 7.8, 7.685714285714285)","(7.5, 8.2, 8.152941176470588)","(9.0, 11.5, 11.466666666666667)","(5.5, 6.8, 6.782532751091703)","(61.0, 110.0, 104.16666666666666)","(17.0, 25.0, 24.666666666666668)","(21.0, 22.0, 21.16)"
07-01-2023 12:58:13.578576,"(6.5, 7.8, 7.779881656804734)","(3.3, 4.0, 3.925027808676307)","(31.0, 55.0, 50.96153846153846)","(6.5, 7.8, 7.685714285714285)","(7.5, 8.2, 8.171999999999999)","(9.0, 11.5, 11.466666666666667)","(5.5, 6.8, 6.888275862068966)","(61.0, 110.0, 104.16666666666666)","(17.0, 25.0, 24.666666666666668)","(21.0, 22.0, 23.1)"
07-01-2023 12:58:14.841377,"(6.5, 7.8, 7.779881656804734)","(3.3, 4.0, 3.925027808676307)","(31.0, 55.0, 50.96153846153846)","(6.5, 7.8, 7.685714285714285)","(7.5, 8.2, 8.182203389830509)","(9.0, 11.5, 11.466666666666667)","(5.5, 7.0, 6.895145631067961)","(61.0, 110.0, 104.16666666666666)","(17.0, 25.0, 24.666666666666668)","(21.0, 24.0, 23.027027027027028)"
07-01-2023 12:58:16.122897,"(6.5, 7.8, 7.779881656804734)","(3.3, 4.0, 3.9535714285714287)","(31.0, 55.0, 50.96153846153846)","(6.5, 7.8, 7.685714285714285)","(7.5, 8.2, 8.358803986710964)","(9.0, 11.5, 11.466666666666667)","(5.5, 7.0, 6.895145631067961)","(61.0, 110.0, 104.16666666666666)","(17.0, 25.0, 24.666666666666668)","(21.0, 24.0, 22.2)"
07-01-2023 12:58:17.385604,"(6.5, 8.0, 7.912195121951219)","(3.3, 4.0, 3.9535714285714287)","(31.0, 55.0, 50.96153846153846)","(6.5, 7.8, 7.685714285714285)","(7.5, 8.4, 8.358803986710964)","(9.0, 11.5, 11.474358974358974)","(5.5, 7.0, 6.895145631067961)","(61.0, 110.0, 104.16666666666666)","(17.0, 25.0, 24.515151515151516)","(21.0, 24.0, 22.285714285714285)"
07-01-2023 12:58:18.827507,"(6.5, 8.0, 7.866666666666666)","(3.3, 4.0, 3.9535714285714287)","(31.0, 55.0, 50.96153846153846)","(6.5, 7.8, 7.685714285714285)","(7.5, 8.4, 8.358803986710964)","(9.0, 11.5, 11.474358974358974)","(5.5, 7.0, 6.895145631067961)","(61.0, 110.0, 104.16666666666666)","(17.0, 25.0, 24.515151515151516)","(21.0, 24.0, 22.285714285714285)"
07-01-2023 12:58:20.079750,"(6.5, 8.0, 7.866666666666666)","(3.3, 4.0, 3.956399132321041)","(31.0, 55.0, 50.96153846153846)","(6.5, 7.8, 7.685714285714285)","(7.5, 8.4, 8.358803986710964)","(9.0, 11.5, 11.474358974358974)","(5.5, 7.0, 6.895145631067961)","(61.0, 110.0, 104.16666666666666)","(17.0, 25.0, 24.470588235294116)","(21.0, 24.0, 22.285714285714285)"
07-01-2023 12:58:21.329411,"(6.5, 8.0, 7.910679611650485)","(3.3, 4.0, 3.956399132321041)","(31.0, 55.0, 50.96153846153846)","(6.5, 7.8, 7.685714285714285)","(7.5, 8.4, 8.358803986710964)","(9.0, 11.5, 11.474358974358974)","(5.5, 7.0, 6.895145631067961)","(61.0, 110.0, 104.16666666666666)","(17.0, 25.0, 24.470588235294116)","(21.0, 24.0, 21.428571428571427)"
07-01-2023 12:58:22.588428,"(6.5, 8.0, 7.910679611650485)","(3.3, 4.0, 3.956399132321041)","(31.0, 55.0, 50.96153846153846)","(6.5, 7.8, 7.6571428571428575)","(7.5, 8.4, 8.358940397350993)","(9.0, 11.5, 11.474358974358974)","(5.5, 7.0, 6.968421052631579)","(61.0, 110.0, 104.16666666666666)","(17.0, 25.0, 24.470588235294116)","(21.0, 24.0, 23.723076923076924)"
