,Wuanita Rose,Safety Sam,Belle Royale,Rutland Bam,Okay Boomer,Lucy Mac,Kenzis Blaze,Werina Shadow
12-01-2023 17:38:51.164710,"(11.0, 17.0, 14.875)","(8.0, 19.5, 18.651515151515152)","(9.0, 12.5, 10.677083333333334)","(10.0, 16.0, 13.942857142857143)","(1.55, 1.69, 1.6246153846153846)","(19.0, 44.0, 43.333333333333336)","(31.0, 60.0, 58.285714285714285)","(8.0, 15.0, 14.447368421052632)"
12-01-2023 17:38:52.410533,"(11.0, 17.0, 15.333333333333334)","(8.0, 19.5, 18.166666666666668)","(9.0, 12.5, 10.677083333333334)","(10.0, 16.0, 13.942857142857143)","(1.55, 1.69, 1.6246153846153846)","(19.0, 44.0, 43.0)","(31.0, 60.0, 58.285714285714285)","(8.0, 15.0, 14.447368421052632)"
12-01-2023 17:38:53.665159,"(11.0, 17.0, 15.333333333333334)","(8.0, 19.5, 21.4375)","(9.0, 12.5, 10.677083333333334)","(10.0, 16.0, 13.942857142857143)","(1.55, 1.69, 1.6246153846153846)","(19.0, 44.0, 42.666666666666664)","(31.0, 60.0, 58.285714285714285)","(8.0, 15.0, 16.333333333333332)"
12-01-2023 17:38:54.967468,"(11.0, 17.0, 15.333333333333334)","(8.0, 22.0, 18.5)","(9.0, 12.5, 10.705128205128204)","(10.0, 16.0, 13.942857142857143)","(1.55, 1.69, 1.615925925925926)","(19.0, 48.0, 46.75)","(31.0, 60.0, 59.55555555555556)","(8.0, 16.5, 16.05)"
12-01-2023 17:38:56.244276,"(11.0, 17.0, 15.333333333333334)","(8.0, 22.0, 18.5)","(9.0, 12.5, 10.705128205128204)","(10.0, 16.0, 13.942857142857143)","(1.55, 1.69, 1.615925925925926)","(19.0, 48.0, 46.75)","(31.0, 60.0, 59.5)","(8.0, 16.5, 16.256756756756758)"
12-01-2023 17:38:57.504057,"(11.0, 17.0, 15.333333333333334)","(8.0, 22.0, 18.363636363636363)","(9.0, 12.5, 10.705128205128204)","(10.0, 16.0, 13.942857142857143)","(1.55, 1.69, 1.615925925925926)","(19.0, 48.0, 46.07692307692308)","(31.0, 60.0, 59.5)","(8.0, 16.5, 16.256756756756758)"
12-01-2023 17:38:58.666838,"(11.0, 17.0, 15.333333333333334)","(8.0, 22.0, 18.363636363636363)","(9.0, 12.5, 10.705128205128204)","(10.0, 16.0, 13.942857142857143)","(1.55, 1.69, 1.615925925925926)","(19.0, 48.0, 46.07692307692308)","(31.0, 60.0, 59.5)","(8.0, 16.5, 16.256756756756758)"
12-01-2023 17:38:59.828833,"(11.0, 17.0, 15.333333333333334)","(8.0, 22.0, 18.363636363636363)","(9.0, 12.5, 10.677083333333334)","(10.0, 16.0, 13.942857142857143)","(1.55, 1.69, 1.615925925925926)","(19.0, 48.0, 46.07692307692308)","(31.0, 60.0, 59.5)","(8.0, 16.5, 16.256756756756758)"
12-01-2023 17:39:01.039032,"(11.0, 17.0, 15.333333333333334)","(8.0, 22.0, 18.363636363636363)","(9.0, 12.5, 10.657894736842104)","(10.0, 16.0, 13.942857142857143)","(1.55, 1.69, 1.615925925925926)","(19.0, 48.0, 46.07692307692308)","(31.0, 60.0, 62.48148148148148)","(8.0, 16.5, 16.256756756756758)"
12-01-2023 17:39:02.188324,"(11.0, 17.0, 15.333333333333334)","(8.0, 22.0, 18.363636363636363)","(9.0, 12.5, 10.657894736842104)","(10.0, 16.0, 13.942857142857143)","(1.55, 1.69, 1.615925925925926)","(19.0, 48.0, 46.07692307692308)","(31.0, 65.0, 62.48148148148148)","(8.0, 16.5, 16.256756756756758)"
12-01-2023 17:39:03.276940,"(11.0, 17.0, 15.333333333333334)","(8.0, 22.0, 18.363636363636363)","(9.0, 12.5, 10.657894736842104)","(10.0, 16.0, 13.942857142857143)","(1.55, 1.69, 1.615925925925926)","(19.0, 48.0, 46.0)","(31.0, 65.0, 61.53846153846153)","(8.0, 16.5, 16.256756756756758)"
12-01-2023 17:39:04.384214,"(11.0, 17.0, 16.146341463414632)","(8.0, 22.0, 18.363636363636363)","(9.0, 12.5, 10.657894736842104)","(10.0, 16.0, 13.942857142857143)","(1.55, 1.69, 1.615925925925926)","(19.0, 48.0, 46.0)","(31.0, 65.0, 62.1875)","(8.0, 16.5, 16.256756756756758)"
12-01-2023 17:39:05.732601,"(11.0, 17.0, 16.146341463414632)","(8.0, 22.0, 20.70967741935484)","(9.0, 12.5, 10.677083333333334)","(10.0, 16.0, 13.942857142857143)","(1.55, 1.69, 1.615)","(19.0, 48.0, 45.333333333333336)","(31.0, 65.0, 62.1875)","(8.0, 16.5, 16.256756756756758)"
12-01-2023 17:39:06.869203,"(11.0, 17.0, 16.146341463414632)","(10.0, 22.0, 20.70967741935484)","(9.0, 12.5, 10.677083333333334)","(10.0, 16.0, 13.916666666666666)","(1.45, 1.69, 1.615)","(21.0, 48.0, 46.46153846153846)","(31.0, 65.0, 61.470588235294116)","(9.0, 16.5, 15.875)"
12-01-2023 17:39:08.221719,"(11.0, 17.0, 16.146341463414632)","(10.0, 22.0, 20.625)","(9.0, 12.5, 10.677083333333334)","(10.0, 16.0, 13.916666666666666)","(1.45, 1.69, 1.615)","(21.0, 48.0, 46.46153846153846)","(31.0, 65.0, 61.470588235294116)","(9.0, 16.5, 15.875)"
12-01-2023 17:39:09.521128,"(11.0, 17.0, 16.146341463414632)","(10.0, 22.0, 20.70967741935484)","(9.0, 12.5, 10.638297872340425)","(10.0, 16.0, 13.916666666666666)","(1.45, 1.69, 1.615)","(21.0, 48.0, 46.46153846153846)","(31.0, 65.0, 61.470588235294116)","(9.0, 16.5, 16.236842105263158)"
12-01-2023 17:39:10.721092,"(11.0, 17.0, 16.146341463414632)","(10.0, 22.0, 20.70967741935484)","(9.0, 12.5, 10.657894736842104)","(10.0, 16.0, 13.825)","(1.45, 1.69, 1.615)","(21.0, 48.0, 46.46153846153846)","(31.0, 65.0, 59.54545454545455)","(9.0, 16.5, 16.236842105263158)"
12-01-2023 17:39:11.783555,"(11.0, 17.0, 16.146341463414632)","(10.0, 22.0, 20.70967741935484)","(9.0, 12.5, 10.657894736842104)","(10.0, 16.0, 13.916666666666666)","(1.45, 1.69, 1.615)","(21.0, 48.0, 46.46153846153846)","(31.0, 65.0, 59.54545454545455)","(9.0, 16.5, 16.236842105263158)"
12-01-2023 17:39:12.840734,"(11.0, 17.0, 16.146341463414632)","(10.0, 22.0, 20.70967741935484)","(9.0, 12.5, 10.657894736842104)","(10.0, 16.0, 13.916666666666666)","(1.45, 1.69, 1.615)","(21.0, 48.0, 46.46153846153846)","(31.0, 65.0, 59.54545454545455)","(9.0, 16.5, 16.236842105263158)"
12-01-2023 17:39:13.960296,"(11.0, 17.0, 16.146341463414632)","(10.0, 22.0, 20.70967741935484)","(9.0, 12.5, 10.511363636363637)","(10.0, 16.0, 13.916666666666666)","(1.45, 1.69, 1.615)","(21.0, 48.0, 47.714285714285715)","(31.0, 65.0, 59.54545454545455)","(9.0, 16.5, 16.236842105263158)"
12-01-2023 17:39:15.037692,"(11.0, 17.0, 16.146341463414632)","(10.0, 22.0, 20.70967741935484)","(9.0, 12.5, 10.87962962962963)","(10.0, 16.0, 13.916666666666666)","(1.45, 1.69, 1.615)","(21.0, 48.0, 47.714285714285715)","(31.0, 65.0, 63.064516129032256)","(9.0, 16.5, 16.236842105263158)"
12-01-2023 17:39:16.071680,"(11.0, 17.0, 16.146341463414632)","(10.0, 21.0, 20.625)","(9.0, 12.5, 10.87962962962963)","(10.0, 16.0, 13.916666666666666)","(1.45, 1.69, 1.615)","(21.0, 48.0, 47.714285714285715)","(31.0, 65.0, 63.064516129032256)","(9.0, 16.5, 16.36111111111111)"
12-01-2023 17:39:17.176360,"(11.0, 17.0, 16.146341463414632)","(10.0, 21.0, 20.25)","(9.0, 12.5, 10.705128205128204)","(10.0, 16.0, 13.916666666666666)","(1.45, 1.69, 1.6025)","(21.0, 48.0, 47.714285714285715)","(31.0, 65.0, 63.064516129032256)","(9.0, 16.5, 16.36111111111111)"
12-01-2023 17:39:18.408906,"(11.0, 17.0, 16.146341463414632)","(10.0, 21.0, 19.40909090909091)","(9.0, 12.5, 10.705128205128204)","(10.0, 16.0, 13.916666666666666)","(1.45, 1.69, 1.6025)","(21.0, 48.0, 47.714285714285715)","(31.0, 65.0, 63.5)","(9.0, 16.5, 16.36111111111111)"
12-01-2023 17:39:19.625835,"(11.0, 17.0, 16.146341463414632)","(10.0, 21.0, 19.25)","(9.0, 12.5, 10.705128205128204)","(10.0, 15.5, 14.176470588235293)","(1.45, 1.69, 1.6025)","(21.0, 48.0, 47.714285714285715)","(31.0, 65.0, 63.5)","(9.0, 16.5, 16.36111111111111)"
12-01-2023 17:39:20.704065,"(11.0, 17.0, 16.146341463414632)","(10.0, 21.0, 19.5)","(9.0, 12.5, 10.597826086956522)","(10.0, 15.5, 14.176470588235293)","(1.45, 1.69, 1.6025)","(21.0, 48.0, 47.714285714285715)","(31.0, 65.0, 63.5)","(9.0, 16.5, 16.36111111111111)"
12-01-2023 17:39:21.819823,"(11.0, 17.0, 16.146341463414632)","(10.0, 21.0, 19.5)","(9.0, 12.0, 11.571428571428571)","(10.0, 15.5, 14.176470588235293)","(1.45, 1.69, 1.6015384615384616)","(21.0, 48.0, 47.714285714285715)","(31.0, 65.0, 63.5)","(9.0, 16.5, 16.36111111111111)"
12-01-2023 17:39:22.927003,"(11.0, 17.0, 16.146341463414632)","(10.0, 21.0, 19.5)","(9.0, 12.0, 11.166666666666666)","(10.0, 15.5, 14.176470588235293)","(1.45, 1.69, 1.6015384615384616)","(21.0, 48.0, 47.714285714285715)","(31.0, 65.0, 63.5)","(9.0, 16.5, 16.36111111111111)"
12-01-2023 17:39:24.017749,"(11.0, 17.0, 16.146341463414632)","(10.0, 21.0, 19.5)","(9.0, 12.0, 11.166666666666666)","(10.0, 15.5, 14.176470588235293)","(1.45, 1.69, 1.6015384615384616)","(21.0, 48.0, 47.714285714285715)","(31.0, 65.0, 63.5)","(9.0, 16.5, 16.36111111111111)"
12-01-2023 17:39:25.140833,"(11.0, 17.0, 16.146341463414632)","(10.0, 21.0, 20.75)","(9.0, 12.0, 10.928571428571429)","(10.0, 15.5, 13.74074074074074)","(1.45, 1.69, 1.6015384615384616)","(21.0, 48.0, 47.714285714285715)","(31.0, 65.0, 63.5)","(9.0, 16.5, 16.36111111111111)"
12-01-2023 17:39:26.555069,"(11.0, 17.0, 16.146341463414632)","(10.0, 21.0, 20.75)","(9.0, 11.5, 10.071428571428571)","(10.0, 15.5, 13.54054054054054)","(1.45, 1.69, 1.6015384615384616)","(21.0, 48.0, 47.714285714285715)","(31.0, 65.0, 63.5)","(9.0, 16.5, 16.36111111111111)"
12-01-2023 17:39:27.728281,"(11.0, 17.0, 16.146341463414632)","(10.0, 21.0, 20.75)","(9.0, 11.5, 10.071428571428571)","(10.0, 15.5, 13.54054054054054)","(1.45, 1.69, 1.6)","(21.0, 48.0, 47.714285714285715)","(31.0, 65.0, 64.0)","(9.0, 16.5, 16.36111111111111)"
12-01-2023 17:39:28.988539,"(11.0, 17.0, 16.146341463414632)","(10.0, 21.0, 20.75)","(9.0, 11.5, 10.25)","(10.0, 15.5, 13.761904761904763)","(1.45, 1.69, 1.6)","(21.0, 48.0, 47.714285714285715)","(31.0, 65.0, 63.0)","(9.0, 16.5, 16.36111111111111)"
12-01-2023 17:39:30.316646,"(11.0, 17.0, 16.146341463414632)","(10.0, 21.0, 20.75)","(9.0, 11.5, 10.25)","(10.0, 15.0, 13.761904761904763)","(1.45, 1.69, 1.6)","(21.0, 48.0, 47.714285714285715)","(31.0, 65.0, 63.0)","(9.0, 16.5, 16.36111111111111)"
12-01-2023 17:39:31.590709,"(11.0, 17.0, 16.146341463414632)","(10.0, 21.0, 20.75)","(9.0, 11.5, 10.68)","(10.0, 15.0, 13.761904761904763)","(1.45, 1.69, 1.6015384615384616)","(21.0, 48.0, 47.714285714285715)","(31.0, 65.0, 63.0)","(9.0, 16.5, 16.36111111111111)"
12-01-2023 17:39:32.850205,"(11.0, 17.0, 16.146341463414632)","(10.0, 21.0, 20.75)","(9.0, 11.0, 10.833333333333334)","(10.0, 15.0, 13.390243902439025)","(1.45, 1.69, 1.5933333333333335)","(21.0, 48.0, 47.714285714285715)","(31.0, 65.0, 64.54545454545455)","(9.0, 16.5, 16.36111111111111)"
12-01-2023 17:39:34.013477,"(11.0, 17.0, 16.146341463414632)","(10.0, 21.0, 20.75)","(9.0, 11.5, 10.833333333333334)","(10.0, 15.0, 13.390243902439025)","(1.45, 1.69, 1.5940298507462687)","(21.0, 48.0, 47.714285714285715)","(31.0, 65.0, 73.33333333333333)","(9.0, 16.5, 16.36111111111111)"
12-01-2023 17:39:35.279689,"(11.0, 17.0, 16.146341463414632)","(10.0, 24.0, 20.142857142857142)","(9.0, 11.5, 10.833333333333334)","(10.0, 15.0, 13.390243902439025)","(1.45, 1.68, 1.5940298507462687)","(21.0, 48.0, 47.714285714285715)","(31.0, 75.0, 73.33333333333333)","(9.0, 16.5, 16.36111111111111)"
12-01-2023 17:39:36.466660,"(11.0, 17.0, 16.146341463414632)","(10.0, 24.0, 20.571428571428573)","(9.0, 11.5, 10.805555555555555)","(10.0, 15.0, 13.390243902439025)","(1.45, 1.68, 1.6084615384615386)","(21.0, 48.0, 47.714285714285715)","(31.0, 75.0, 72.41379310344828)","(9.0, 16.5, 16.36111111111111)"
12-01-2023 17:39:37.582586,"(11.0, 17.0, 16.146341463414632)","(10.0, 24.0, 21.555555555555557)","(9.0, 11.5, 10.805555555555555)","(10.0, 15.0, 13.390243902439025)","(1.45, 1.67, 1.6041176470588236)","(21.0, 48.0, 47.714285714285715)","(31.0, 75.0, 72.41379310344828)","(9.0, 16.5, 16.36111111111111)"
12-01-2023 17:39:38.958447,"(11.0, 17.0, 16.146341463414632)","(10.0, 24.0, 21.5)","(9.0, 11.5, 10.805555555555555)","(10.0, 15.0, 13.390243902439025)","(1.45, 1.67, 1.5963157894736844)","(21.0, 48.0, 47.714285714285715)","(31.0, 75.0, 72.41379310344828)","(9.0, 16.5, 16.36111111111111)"
12-01-2023 17:39:40.334470,"(11.0, 17.0, 16.07894736842105)","(10.0, 24.0, 21.5)","(9.0, 11.5, 10.805555555555555)","(10.0, 15.0, 13.390243902439025)","(1.45, 1.67, 1.5963157894736844)","(21.0, 48.0, 46.8)","(31.0, 75.0, 72.41379310344828)","(9.0, 16.5, 16.36111111111111)"
12-01-2023 17:39:41.589576,"(11.0, 17.0, 16.07894736842105)","(10.0, 24.0, 21.5)","(9.0, 11.5, 10.805555555555555)","(10.0, 15.0, 13.390243902439025)","(1.45, 1.67, 1.5929629629629631)","(21.0, 48.0, 47.714285714285715)","(31.0, 75.0, 72.41379310344828)","(9.0, 16.5, 16.36111111111111)"
12-01-2023 17:39:42.992743,"(11.0, 17.0, 16.07894736842105)","(10.0, 24.0, 22.25)","(9.0, 11.5, 11.083333333333334)","(10.0, 15.0, 13.279069767441861)","(1.45, 1.67, 1.6007142857142858)","(21.0, 48.0, 47.714285714285715)","(31.0, 75.0, 72.0)","(9.0, 16.5, 16.17105263157895)"
12-01-2023 17:39:44.288458,"(11.0, 17.0, 15.902439024390244)","(10.0, 23.0, 22.833333333333332)","(9.0, 11.5, 11.086206896551724)","(10.0, 15.0, 13.324324324324325)","(1.45, 1.64, 1.6185714285714285)","(21.0, 48.0, 47.714285714285715)","(31.0, 75.0, 72.0)","(9.0, 16.5, 15.588235294117647)"
12-01-2023 17:39:45.870153,"(11.0, 17.0, 16.0)","(10.0, 23.0, 22.6)","(9.0, 11.5, 11.086206896551724)","(10.0, 15.0, 13.324324324324325)","(1.45, 1.63, 1.6185714285714285)","(21.0, 48.0, 46.8)","(31.0, 75.0, 72.0)","(9.0, 16.0, 15.588235294117647)"
12-01-2023 17:39:47.237898,"(11.0, 17.0, 16.0)","(11.0, 23.0, 21.0)","(9.0, 11.5, 11.119047619047619)","(10.0, 15.0, 13.5625)","(1.45, 1.63, 1.6185714285714285)","(21.0, 48.0, 46.8)","(31.0, 75.0, 72.0)","(9.0, 16.0, 15.588235294117647)"
12-01-2023 17:39:48.541212,"(11.0, 17.0, 16.0)","(11.0, 21.0, 18.63888888888889)","(9.0, 11.5, 10.657894736842104)","(10.0, 14.5, 13.409090909090908)","(1.45, 1.63, 1.6185714285714285)","(21.0, 48.0, 46.8)","(31.0, 75.0, 72.0)","(9.0, 16.0, 15.588235294117647)"
12-01-2023 17:39:49.855066,"(11.0, 17.0, 16.0)","(11.0, 21.0, 18.61904761904762)","(9.0, 11.5, 10.772727272727273)","(10.0, 14.5, 13.310344827586206)","(1.45, 1.63, 1.6185714285714285)","(21.0, 48.0, 46.8)","(31.0, 75.0, 72.0)","(9.0, 16.0, 15.588235294117647)"
12-01-2023 17:39:51.089216,"(11.0, 17.0, 16.0)","(11.0, 21.0, 18.647058823529413)","(9.0, 11.5, 10.772727272727273)","(10.0, 14.5, 13.310344827586206)","(1.45, 1.63, 1.6185714285714285)","(21.0, 48.0, 46.8)","(31.0, 75.0, 72.32142857142857)","(9.0, 16.0, 15.125)"
12-01-2023 17:39:52.287425,"(11.0, 17.0, 16.0)","(11.0, 19.0, 18.333333333333332)","(9.0, 11.5, 11.236842105263158)","(10.0, 14.5, 13.678571428571429)","(1.45, 1.63, 1.6099999999999999)","(21.0, 48.0, 46.8)","(31.0, 75.0, 66.66666666666667)","(9.0, 16.0, 15.222222222222221)"
12-01-2023 17:39:53.458393,"(11.0, 17.0, 15.578947368421053)","(11.0, 19.0, 18.63157894736842)","(9.0, 11.5, 11.236842105263158)","(10.0, 14.5, 13.678571428571429)","(1.45, 1.63, 1.6099999999999999)","(21.0, 48.0, 46.8)","(31.0, 75.0, 66.66666666666667)","(9.0, 16.0, 15.5)"
12-01-2023 17:39:54.768292,"(11.0, 17.0, 15.578947368421053)","(11.0, 19.0, 18.692307692307693)","(9.0, 11.5, 11.166666666666666)","(10.0, 14.5, 13.678571428571429)","(1.45, 1.63, 1.6099999999999999)","(21.0, 48.0, 47.714285714285715)","(31.0, 75.0, 66.66666666666667)","(9.0, 16.0, 15.5)"
12-01-2023 17:39:56.120815,"(11.0, 17.0, 15.578947368421053)","(11.0, 19.0, 18.692307692307693)","(9.0, 11.5, 11.166666666666666)","(10.0, 14.5, 13.678571428571429)","(1.45, 1.63, 1.6099999999999999)","(21.0, 48.0, 47.714285714285715)","(31.0, 75.0, 66.66666666666667)","(9.0, 16.0, 15.5)"
12-01-2023 17:39:57.506652,"(11.0, 17.0, 16.307692307692307)","(11.0, 19.0, 18.725)","(9.0, 11.5, 10.666666666666666)","(10.0, 14.5, 13.5)","(1.45, 1.63, 1.6099999999999999)","(21.0, 48.0, 47.714285714285715)","(31.0, 75.0, 73.0)","(9.0, 16.0, 15.363636363636363)"
12-01-2023 17:39:58.851520,"(11.0, 17.0, 16.289473684210527)","(11.0, 19.0, 18.7)","(9.0, 11.5, 10.566666666666666)","(10.0, 14.0, 13.071428571428571)","(1.45, 1.63, 1.6227272727272726)","(21.0, 48.0, 47.714285714285715)","(31.0, 75.0, 74.58333333333333)","(9.0, 16.0, 16.785714285714285)"
12-01-2023 17:40:00.217884,"(11.0, 17.0, 16.289473684210527)","(11.0, 19.0, 19.894736842105264)","(9.0, 11.5, 10.8)","(10.0, 14.0, 13.277777777777779)","(1.45, 1.63, 1.6185714285714285)","(21.0, 48.0, 47.714285714285715)","(31.0, 75.0, 74.58333333333333)","(9.0, 17.0, 15.6875)"
12-01-2023 17:40:01.644302,"(11.0, 17.0, 16.1)","(11.0, 21.0, 19.8)","(9.0, 11.5, 10.8)","(10.0, 14.0, 13.444444444444445)","(1.45, 1.63, 1.6014285714285714)","(21.0, 48.0, 47.714285714285715)","(31.0, 75.0, 74.52380952380952)","(9.0, 17.0, 15.8)"
12-01-2023 17:40:02.998728,"(11.0, 17.0, 16.1)","(11.0, 21.0, 19.8)","(9.0, 11.5, 10.8)","(10.0, 14.0, 13.444444444444445)","(1.45, 1.63, 1.6014285714285714)","(21.0, 48.0, 47.714285714285715)","(31.0, 75.0, 74.58333333333333)","(9.0, 17.0, 16.333333333333332)"
12-01-2023 17:40:04.324227,"(11.0, 17.0, 16.1)","(11.0, 21.0, 19.8)","(9.0, 11.5, 11.088235294117647)","(10.0, 14.0, 13.444444444444445)","(1.45, 1.63, 1.6014285714285714)","(21.0, 48.0, 47.714285714285715)","(31.0, 75.0, 74.58333333333333)","(9.0, 16.5, 16.35)"
12-01-2023 17:40:05.487198,"(11.0, 17.0, 16.1)","(11.0, 21.0, 19.8)","(9.0, 11.5, 12.3125)","(10.0, 14.0, 13.352941176470589)","(1.45, 1.63, 1.602)","(21.0, 48.0, 47.714285714285715)","(31.0, 75.0, 74.52380952380952)","(9.0, 16.5, 16.333333333333332)"
12-01-2023 17:40:06.567129,"(11.0, 17.0, 16.357142857142858)","(11.0, 21.0, 19.5)","(9.0, 12.5, 12.3125)","(10.0, 14.5, 13.533333333333333)","(1.4, 1.62, 1.602)","(21.0, 48.0, 47.714285714285715)","(31.0, 75.0, 74.52380952380952)","(10.0, 16.5, 16.333333333333332)"
12-01-2023 17:40:07.891438,"(12.0, 17.0, 16.526315789473685)","(11.0, 21.0, 19.764705882352942)","(9.0, 12.5, 12.289473684210526)","(10.0, 14.0, 13.533333333333333)","(1.4, 1.62, 1.602)","(21.0, 48.0, 47.714285714285715)","(31.0, 75.0, 74.52380952380952)","(10.0, 16.5, 16.333333333333332)"
12-01-2023 17:40:09.170851,"(12.0, 17.0, 16.526315789473685)","(11.0, 21.0, 19.764705882352942)","(9.0, 12.5, 12.181818181818182)","(10.0, 14.0, 13.533333333333333)","(1.4, 1.62, 1.602)","(21.0, 48.0, 47.714285714285715)","(31.0, 75.0, 74.52380952380952)","(10.0, 16.5, 16.333333333333332)"
12-01-2023 17:40:10.311666,"(12.0, 17.0, 16.526315789473685)","(11.0, 21.0, 19.764705882352942)","(9.0, 12.5, 12.181818181818182)","(10.0, 14.0, 13.421052631578947)","(1.4, 1.62, 1.5958333333333334)","(21.0, 48.0, 47.45454545454545)","(31.0, 75.0, 74.52380952380952)","(10.0, 16.5, 16.333333333333332)"
12-01-2023 17:40:11.511614,"(12.0, 17.0, 16.526315789473685)","(11.0, 21.0, 20.192307692307693)","(9.0, 12.5, 12.3125)","(10.0, 14.0, 13.533333333333333)","(1.4, 1.6, 1.5937209302325581)","(21.0, 48.0, 47.45454545454545)","(31.0, 75.0, 74.52380952380952)","(10.0, 16.5, 16.333333333333332)"
12-01-2023 17:40:12.674237,"(12.0, 17.0, 16.526315789473685)","(11.0, 21.0, 20.192307692307693)","(9.0, 12.5, 12.208333333333334)","(10.0, 14.0, 13.347826086956522)","(1.4, 1.6, 1.5775000000000001)","(21.0, 48.0, 49.61904761904762)","(31.0, 75.0, 74.52380952380952)","(10.0, 16.5, 16.333333333333332)"
12-01-2023 17:40:13.852410,"(12.0, 17.0, 16.526315789473685)","(11.0, 21.0, 20.192307692307693)","(9.0, 12.5, 12.208333333333334)","(10.0, 14.0, 13.285714285714286)","(1.4, 1.6, 1.572857142857143)","(21.0, 50.0, 49.61904761904762)","(31.0, 75.0, 74.52380952380952)","(10.0, 16.5, 16.333333333333332)"
12-01-2023 17:40:15.019104,"(12.0, 17.0, 16.526315789473685)","(11.0, 21.0, 21.0)","(9.0, 12.5, 12.181818181818182)","(10.0, 14.0, 13.285714285714286)","(1.4, 1.59, 1.572857142857143)","(21.0, 50.0, 49.61904761904762)","(31.0, 75.0, 74.52380952380952)","(10.0, 16.5, 16.333333333333332)"
12-01-2023 17:40:16.119454,"(12.0, 17.0, 16.526315789473685)","(11.0, 22.0, 20.0)","(9.0, 12.5, 12.181818181818182)","(10.0, 14.0, 13.285714285714286)","(1.4, 1.59, 1.5766666666666667)","(21.0, 50.0, 49.61904761904762)","(31.0, 75.0, 74.52380952380952)","(10.0, 16.5, 16.333333333333332)"
12-01-2023 17:40:17.215047,"(12.0, 17.0, 16.526315789473685)","(11.0, 22.0, 20.352941176470587)","(9.0, 12.5, 12.22)","(10.0, 14.0, 13.285714285714286)","(1.4, 1.59, 1.584)","(21.0, 50.0, 49.61904761904762)","(31.0, 75.0, 74.52380952380952)","(10.0, 16.5, 16.333333333333332)"
12-01-2023 17:40:18.416612,"(12.0, 17.0, 16.526315789473685)","(11.0, 22.0, 20.352941176470587)","(9.0, 12.5, 12.22)","(10.0, 14.0, 13.285714285714286)","(1.4, 1.6, 1.597037037037037)","(21.0, 50.0, 49.61904761904762)","(31.0, 75.0, 74.52380952380952)","(10.0, 16.5, 16.333333333333332)"
12-01-2023 17:40:19.500605,"(12.0, 17.0, 16.526315789473685)","(11.0, 22.0, 20.352941176470587)","(9.0, 12.5, 12.22)","(10.0, 14.0, 13.285714285714286)","(1.4, 1.6, 1.5762962962962963)","(21.0, 50.0, 47.714285714285715)","(31.0, 75.0, 74.52380952380952)","(10.0, 16.5, 16.333333333333332)"
12-01-2023 17:40:20.671045,"(12.0, 17.0, 16.526315789473685)","(11.0, 22.0, 20.6)","(9.0, 12.5, 12.208333333333334)","(10.0, 14.0, 13.523809523809524)","(1.4, 1.58, 1.5762962962962963)","(21.0, 48.0, 47.714285714285715)","(31.0, 75.0, 74.52380952380952)","(10.0, 16.5, 16.333333333333332)"
12-01-2023 17:40:21.996718,"(12.0, 17.0, 16.5)","(11.0, 22.0, 20.933333333333334)","(9.0, 12.5, 12.192307692307692)","(10.0, 14.0, 13.545454545454545)","(1.4, 1.58, 1.549090909090909)","(21.0, 48.0, 49.61904761904762)","(31.0, 75.0, 74.54545454545455)","(10.0, 17.0, 16.607142857142858)"
12-01-2023 17:40:23.162435,"(12.0, 17.0, 16.5)","(11.0, 22.0, 20.933333333333334)","(9.0, 12.5, 12.192307692307692)","(10.0, 14.0, 13.545454545454545)","(1.4, 1.55, 1.5685)","(21.0, 50.0, 49.61904761904762)","(31.0, 75.0, 74.54545454545455)","(10.0, 17.5, 16.323529411764707)"
12-01-2023 17:40:24.318025,"(12.0, 17.0, 16.5)","(11.0, 22.0, 20.933333333333334)","(9.0, 12.5, 12.192307692307692)","(10.0, 14.0, 13.545454545454545)","(1.4, 1.57, 1.5662500000000001)","(21.0, 50.0, 49.61904761904762)","(31.0, 75.0, 74.54545454545455)","(10.0, 17.5, 16.323529411764707)"
12-01-2023 17:40:25.698643,"(12.0, 17.0, 16.5)","(11.0, 22.0, 19.866666666666667)","(9.0, 12.5, 12.1)","(10.0, 14.0, 13.375)","(1.4, 1.57, 1.5899171270718233)","(21.0, 50.0, 47.714285714285715)","(31.0, 75.0, 74.54545454545455)","(10.0, 17.5, 17.25)"
12-01-2023 17:40:27.007301,"(12.0, 17.0, 16.5)","(11.0, 22.0, 20.315789473684212)","(9.0, 12.5, 12.055555555555555)","(10.0, 14.0, 13.375)","(1.4, 1.59, 1.5946666666666667)","(21.0, 48.0, 47.714285714285715)","(31.0, 75.0, 74.54545454545455)","(10.0, 17.5, 17.0)"
12-01-2023 17:40:28.228272,"(12.0, 17.0, 16.5)","(11.0, 22.0, 20.545454545454547)","(9.0, 12.5, 12.055555555555555)","(10.0, 14.0, 13.375)","(1.4, 1.6, 1.599841059602649)","(21.0, 48.0, 47.714285714285715)","(31.0, 75.0, 74.54545454545455)","(10.0, 17.5, 16.710526315789473)"
12-01-2023 17:40:29.340147,"(12.0, 17.0, 16.5)","(11.0, 22.0, 20.545454545454547)","(9.0, 12.5, 12.017241379310345)","(10.0, 14.0, 13.481481481481481)","(1.4, 1.6, 1.5927272727272728)","(21.0, 48.0, 47.714285714285715)","(31.0, 75.0, 74.54545454545455)","(10.0, 17.5, 16.710526315789473)"
