,Midnight Feast,Auntie Clare,Violets Girl,Flaming Galah,Destini Fresco,Flying Poet
264,"[datetime.datetime(2022, 11, 28, 17, 59, 4, 231463), 1.45, 1.8]","[datetime.datetime(2022, 11, 28, 17, 59, 4, 231463), 14.0, 36.0]","[datetime.datetime(2022, 11, 28, 17, 59, 4, 231463), 41.0, 120.0]","[datetime.datetime(2022, 11, 28, 17, 59, 4, 231463), 2.3, 2.9]","[datetime.datetime(2022, 11, 28, 17, 59, 4, 231463), 61.0, 160.0]","[datetime.datetime(2022, 11, 28, 17, 59, 4, 231463), 10.0, 19.5]"
265,"[datetime.datetime(2022, 11, 28, 17, 59, 5, 348088), 1.45, 1.8]","[datetime.datetime(2022, 11, 28, 17, 59, 5, 348088), 14.0, 36.0]","[datetime.datetime(2022, 11, 28, 17, 59, 5, 348088), 41.0, 120.0]","[datetime.datetime(2022, 11, 28, 17, 59, 5, 348088), 2.3, 2.9]","[datetime.datetime(2022, 11, 28, 17, 59, 5, 348088), 61.0, 160.0]","[datetime.datetime(2022, 11, 28, 17, 59, 5, 348088), 10.0, 19.5]"
266,"[datetime.datetime(2022, 11, 28, 17, 59, 6, 445855), 1.45, 1.79]","[datetime.datetime(2022, 11, 28, 17, 59, 6, 445855), 14.0, 36.0]","[datetime.datetime(2022, 11, 28, 17, 59, 6, 445855), 41.0, 120.0]","[datetime.datetime(2022, 11, 28, 17, 59, 6, 445855), 2.3, 2.98]","[datetime.datetime(2022, 11, 28, 17, 59, 6, 445855), 61.0, 160.0]","[datetime.datetime(2022, 11, 28, 17, 59, 6, 445855), 10.0, 19.5]"
267,"[datetime.datetime(2022, 11, 28, 17, 59, 7, 544950), 1.45, 1.79]","[datetime.datetime(2022, 11, 28, 17, 59, 7, 544950), 14.0, 36.0]","[datetime.datetime(2022, 11, 28, 17, 59, 7, 544950), 41.0, 120.0]","[datetime.datetime(2022, 11, 28, 17, 59, 7, 544950), 2.3, 2.98]","[datetime.datetime(2022, 11, 28, 17, 59, 7, 544950), 61.0, 160.0]","[datetime.datetime(2022, 11, 28, 17, 59, 7, 544950), 10.0, 19.5]"
268,"[datetime.datetime(2022, 11, 28, 17, 59, 8, 676439), 1.45, 1.79]","[datetime.datetime(2022, 11, 28, 17, 59, 8, 676439), 14.0, 36.0]","[datetime.datetime(2022, 11, 28, 17, 59, 8, 676439), 41.0, 120.0]","[datetime.datetime(2022, 11, 28, 17, 59, 8, 676439), 2.3, 2.98]","[datetime.datetime(2022, 11, 28, 17, 59, 8, 676439), 61.0, 160.0]","[datetime.datetime(2022, 11, 28, 17, 59, 8, 676439), 10.0, 19.5]"
269,"[datetime.datetime(2022, 11, 28, 17, 59, 9, 838061), 1.45, 1.79]","[datetime.datetime(2022, 11, 28, 17, 59, 9, 838061), 15.0, 36.0]","[datetime.datetime(2022, 11, 28, 17, 59, 9, 838061), 41.0, 120.0]","[datetime.datetime(2022, 11, 28, 17, 59, 9, 838061), 2.35, 2.98]","[datetime.datetime(2022, 11, 28, 17, 59, 9, 838061), 51.0, 160.0]","[datetime.datetime(2022, 11, 28, 17, 59, 9, 838061), 10.0, 19.5]"
270,"[datetime.datetime(2022, 11, 28, 17, 59, 10, 980124), 1.45, 1.79]","[datetime.datetime(2022, 11, 28, 17, 59, 10, 980124), 15.0, 36.0]","[datetime.datetime(2022, 11, 28, 17, 59, 10, 980124), 41.0, 120.0]","[datetime.datetime(2022, 11, 28, 17, 59, 10, 980124), 2.35, 2.98]","[datetime.datetime(2022, 11, 28, 17, 59, 10, 980124), 51.0, 160.0]","[datetime.datetime(2022, 11, 28, 17, 59, 10, 980124), 10.0, 19.5]"
271,"[datetime.datetime(2022, 11, 28, 17, 59, 12, 95575), 1.45, 1.79]","[datetime.datetime(2022, 11, 28, 17, 59, 12, 95575), 15.0, 36.0]","[datetime.datetime(2022, 11, 28, 17, 59, 12, 95575), 41.0, 120.0]","[datetime.datetime(2022, 11, 28, 17, 59, 12, 95575), 2.35, 2.98]","[datetime.datetime(2022, 11, 28, 17, 59, 12, 95575), 51.0, 160.0]","[datetime.datetime(2022, 11, 28, 17, 59, 12, 95575), 10.0, 19.5]"
272,"[datetime.datetime(2022, 11, 28, 17, 59, 13, 261840), 1.45, 1.79]","[datetime.datetime(2022, 11, 28, 17, 59, 13, 261840), 15.0, 36.0]","[datetime.datetime(2022, 11, 28, 17, 59, 13, 261840), 41.0, 120.0]","[datetime.datetime(2022, 11, 28, 17, 59, 13, 261840), 2.35, 2.98]","[datetime.datetime(2022, 11, 28, 17, 59, 13, 261840), 51.0, 160.0]","[datetime.datetime(2022, 11, 28, 17, 59, 13, 261840), 10.0, 19.5]"
273,"[datetime.datetime(2022, 11, 28, 17, 59, 14, 417348), 1.45, 1.79]","[datetime.datetime(2022, 11, 28, 17, 59, 14, 417348), 15.0, 36.0]","[datetime.datetime(2022, 11, 28, 17, 59, 14, 417348), 41.0, 120.0]","[datetime.datetime(2022, 11, 28, 17, 59, 14, 417348), 2.35, 2.98]","[datetime.datetime(2022, 11, 28, 17, 59, 14, 417348), 51.0, 160.0]","[datetime.datetime(2022, 11, 28, 17, 59, 14, 417348), 10.0, 19.5]"
274,"[datetime.datetime(2022, 11, 28, 17, 59, 15, 532481), 1.45, 1.79]","[datetime.datetime(2022, 11, 28, 17, 59, 15, 532481), 15.0, 36.0]","[datetime.datetime(2022, 11, 28, 17, 59, 15, 532481), 41.0, 120.0]","[datetime.datetime(2022, 11, 28, 17, 59, 15, 532481), 2.35, 2.98]","[datetime.datetime(2022, 11, 28, 17, 59, 15, 532481), 51.0, 160.0]","[datetime.datetime(2022, 11, 28, 17, 59, 15, 532481), 10.0, 19.5]"
275,"[datetime.datetime(2022, 11, 28, 17, 59, 16, 643517), 1.45, 1.79]","[datetime.datetime(2022, 11, 28, 17, 59, 16, 643517), 15.0, 36.0]","[datetime.datetime(2022, 11, 28, 17, 59, 16, 643517), 41.0, 120.0]","[datetime.datetime(2022, 11, 28, 17, 59, 16, 643517), 2.35, 2.98]","[datetime.datetime(2022, 11, 28, 17, 59, 16, 643517), 51.0, 160.0]","[datetime.datetime(2022, 11, 28, 17, 59, 16, 643517), 10.0, 19.5]"
276,"[datetime.datetime(2022, 11, 28, 17, 59, 17, 773305), 1.45, 1.79]","[datetime.datetime(2022, 11, 28, 17, 59, 17, 773305), 15.0, 36.0]","[datetime.datetime(2022, 11, 28, 17, 59, 17, 773305), 41.0, 120.0]","[datetime.datetime(2022, 11, 28, 17, 59, 17, 773305), 2.35, 2.98]","[datetime.datetime(2022, 11, 28, 17, 59, 17, 773305), 51.0, 160.0]","[datetime.datetime(2022, 11, 28, 17, 59, 17, 773305), 10.0, 19.5]"
277,"[datetime.datetime(2022, 11, 28, 17, 59, 18, 907459), 1.45, 1.79]","[datetime.datetime(2022, 11, 28, 17, 59, 18, 907459), 15.0, 36.0]","[datetime.datetime(2022, 11, 28, 17, 59, 18, 907459), 41.0, 120.0]","[datetime.datetime(2022, 11, 28, 17, 59, 18, 907459), 2.35, 2.98]","[datetime.datetime(2022, 11, 28, 17, 59, 18, 907459), 51.0, 160.0]","[datetime.datetime(2022, 11, 28, 17, 59, 18, 907459), 10.0, 19.5]"
278,"[datetime.datetime(2022, 11, 28, 17, 59, 20, 27401), 1.45, 1.79]","[datetime.datetime(2022, 11, 28, 17, 59, 20, 27401), 15.0, 36.0]","[datetime.datetime(2022, 11, 28, 17, 59, 20, 27401), 41.0, 120.0]","[datetime.datetime(2022, 11, 28, 17, 59, 20, 27401), 2.35, 2.98]","[datetime.datetime(2022, 11, 28, 17, 59, 20, 27401), 51.0, 160.0]","[datetime.datetime(2022, 11, 28, 17, 59, 20, 27401), 10.0, 19.5]"
279,"[datetime.datetime(2022, 11, 28, 17, 59, 21, 133324), 1.45, 1.79]","[datetime.datetime(2022, 11, 28, 17, 59, 21, 133324), 15.0, 36.0]","[datetime.datetime(2022, 11, 28, 17, 59, 21, 133324), 41.0, 110.0]","[datetime.datetime(2022, 11, 28, 17, 59, 21, 133324), 2.35, 2.98]","[datetime.datetime(2022, 11, 28, 17, 59, 21, 133324), 51.0, 160.0]","[datetime.datetime(2022, 11, 28, 17, 59, 21, 133324), 10.0, 19.5]"
280,"[datetime.datetime(2022, 11, 28, 17, 59, 22, 366981), 1.45, 1.79]","[datetime.datetime(2022, 11, 28, 17, 59, 22, 366981), 15.0, 36.0]","[datetime.datetime(2022, 11, 28, 17, 59, 22, 366981), 41.0, 110.0]","[datetime.datetime(2022, 11, 28, 17, 59, 22, 366981), 2.35, 2.98]","[datetime.datetime(2022, 11, 28, 17, 59, 22, 366981), 51.0, 160.0]","[datetime.datetime(2022, 11, 28, 17, 59, 22, 366981), 10.0, 19.5]"
281,"[datetime.datetime(2022, 11, 28, 17, 59, 23, 477568), 1.45, 1.79]","[datetime.datetime(2022, 11, 28, 17, 59, 23, 477568), 15.0, 36.0]","[datetime.datetime(2022, 11, 28, 17, 59, 23, 477568), 41.0, 110.0]","[datetime.datetime(2022, 11, 28, 17, 59, 23, 477568), 2.35, 2.98]","[datetime.datetime(2022, 11, 28, 17, 59, 23, 477568), 51.0, 160.0]","[datetime.datetime(2022, 11, 28, 17, 59, 23, 477568), 10.0, 19.5]"
282,"[datetime.datetime(2022, 11, 28, 17, 59, 24, 609049), 1.45, 1.79]","[datetime.datetime(2022, 11, 28, 17, 59, 24, 609049), 15.0, 36.0]","[datetime.datetime(2022, 11, 28, 17, 59, 24, 609049), 41.0, 110.0]","[datetime.datetime(2022, 11, 28, 17, 59, 24, 609049), 2.35, 2.98]","[datetime.datetime(2022, 11, 28, 17, 59, 24, 609049), 51.0, 160.0]","[datetime.datetime(2022, 11, 28, 17, 59, 24, 609049), 10.0, 19.5]"
283,"[datetime.datetime(2022, 11, 28, 17, 59, 25, 717068), 1.45, 1.79]","[datetime.datetime(2022, 11, 28, 17, 59, 25, 717068), 15.0, 36.0]","[datetime.datetime(2022, 11, 28, 17, 59, 25, 717068), 41.0, 110.0]","[datetime.datetime(2022, 11, 28, 17, 59, 25, 717068), 2.35, 2.98]","[datetime.datetime(2022, 11, 28, 17, 59, 25, 717068), 51.0, 160.0]","[datetime.datetime(2022, 11, 28, 17, 59, 25, 717068), 10.0, 19.5]"
284,"[datetime.datetime(2022, 11, 28, 17, 59, 26, 826249), 1.45, 1.79]","[datetime.datetime(2022, 11, 28, 17, 59, 26, 826249), 15.0, 36.0]","[datetime.datetime(2022, 11, 28, 17, 59, 26, 826249), 41.0, 110.0]","[datetime.datetime(2022, 11, 28, 17, 59, 26, 826249), 2.35, 2.98]","[datetime.datetime(2022, 11, 28, 17, 59, 26, 826249), 51.0, 160.0]","[datetime.datetime(2022, 11, 28, 17, 59, 26, 826249), 10.0, 19.5]"
285,"[datetime.datetime(2022, 11, 28, 17, 59, 27, 981490), 1.45, 1.79]","[datetime.datetime(2022, 11, 28, 17, 59, 27, 981490), 15.0, 36.0]","[datetime.datetime(2022, 11, 28, 17, 59, 27, 981490), 41.0, 110.0]","[datetime.datetime(2022, 11, 28, 17, 59, 27, 981490), 2.35, 2.98]","[datetime.datetime(2022, 11, 28, 17, 59, 27, 981490), 51.0, 160.0]","[datetime.datetime(2022, 11, 28, 17, 59, 27, 981490), 10.0, 19.5]"
286,"[datetime.datetime(2022, 11, 28, 17, 59, 29, 98315), 1.45, 1.79]","[datetime.datetime(2022, 11, 28, 17, 59, 29, 98315), 15.0, 36.0]","[datetime.datetime(2022, 11, 28, 17, 59, 29, 98315), 41.0, 110.0]","[datetime.datetime(2022, 11, 28, 17, 59, 29, 98315), 2.35, 2.98]","[datetime.datetime(2022, 11, 28, 17, 59, 29, 98315), 51.0, 160.0]","[datetime.datetime(2022, 11, 28, 17, 59, 29, 98315), 10.0, 19.5]"
287,"[datetime.datetime(2022, 11, 28, 17, 59, 30, 222265), 1.45, 1.79]","[datetime.datetime(2022, 11, 28, 17, 59, 30, 222265), 15.0, 36.0]","[datetime.datetime(2022, 11, 28, 17, 59, 30, 222265), 41.0, 110.0]","[datetime.datetime(2022, 11, 28, 17, 59, 30, 222265), 2.35, 2.98]","[datetime.datetime(2022, 11, 28, 17, 59, 30, 222265), 51.0, 160.0]","[datetime.datetime(2022, 11, 28, 17, 59, 30, 222265), 10.0, 19.5]"
288,"[datetime.datetime(2022, 11, 28, 17, 59, 31, 358629), 1.45, 1.79]","[datetime.datetime(2022, 11, 28, 17, 59, 31, 358629), 15.0, 36.0]","[datetime.datetime(2022, 11, 28, 17, 59, 31, 358629), 41.0, 110.0]","[datetime.datetime(2022, 11, 28, 17, 59, 31, 358629), 2.35, 2.98]","[datetime.datetime(2022, 11, 28, 17, 59, 31, 358629), 51.0, 160.0]","[datetime.datetime(2022, 11, 28, 17, 59, 31, 358629), 10.0, 19.5]"
289,"[datetime.datetime(2022, 11, 28, 17, 59, 32, 492756), 1.45, 1.79]","[datetime.datetime(2022, 11, 28, 17, 59, 32, 492756), 15.0, 36.0]","[datetime.datetime(2022, 11, 28, 17, 59, 32, 492756), 41.0, 110.0]","[datetime.datetime(2022, 11, 28, 17, 59, 32, 492756), 2.35, 2.98]","[datetime.datetime(2022, 11, 28, 17, 59, 32, 492756), 51.0, 160.0]","[datetime.datetime(2022, 11, 28, 17, 59, 32, 492756), 10.0, 19.5]"
290,"[datetime.datetime(2022, 11, 28, 17, 59, 33, 610384), 1.45, 1.8]","[datetime.datetime(2022, 11, 28, 17, 59, 33, 610384), 15.0, 36.0]","[datetime.datetime(2022, 11, 28, 17, 59, 33, 610384), 41.0, 110.0]","[datetime.datetime(2022, 11, 28, 17, 59, 33, 610384), 2.35, 2.98]","[datetime.datetime(2022, 11, 28, 17, 59, 33, 610384), 51.0, 160.0]","[datetime.datetime(2022, 11, 28, 17, 59, 33, 610384), 10.0, 17.5]"
291,"[datetime.datetime(2022, 11, 28, 17, 59, 34, 726105), 1.45, 1.81]","[datetime.datetime(2022, 11, 28, 17, 59, 34, 726105), 15.0, 36.0]","[datetime.datetime(2022, 11, 28, 17, 59, 34, 726105), 41.0, 110.0]","[datetime.datetime(2022, 11, 28, 17, 59, 34, 726105), 2.35, 2.96]","[datetime.datetime(2022, 11, 28, 17, 59, 34, 726105), 51.0, 160.0]","[datetime.datetime(2022, 11, 28, 17, 59, 34, 726105), 10.0, 17.5]"
292,"[datetime.datetime(2022, 11, 28, 17, 59, 35, 850698), 1.45, 1.81]","[datetime.datetime(2022, 11, 28, 17, 59, 35, 850698), 15.0, 36.0]","[datetime.datetime(2022, 11, 28, 17, 59, 35, 850698), 41.0, 110.0]","[datetime.datetime(2022, 11, 28, 17, 59, 35, 850698), 2.35, 2.96]","[datetime.datetime(2022, 11, 28, 17, 59, 35, 850698), 51.0, 160.0]","[datetime.datetime(2022, 11, 28, 17, 59, 35, 850698), 10.0, 17.5]"
293,"[datetime.datetime(2022, 11, 28, 17, 59, 36, 976126), 1.45, 1.82]","[datetime.datetime(2022, 11, 28, 17, 59, 36, 976126), 15.0, 36.0]","[datetime.datetime(2022, 11, 28, 17, 59, 36, 976126), 41.0, 110.0]","[datetime.datetime(2022, 11, 28, 17, 59, 36, 976126), 2.35, 2.94]","[datetime.datetime(2022, 11, 28, 17, 59, 36, 976126), 51.0, 160.0]","[datetime.datetime(2022, 11, 28, 17, 59, 36, 976126), 10.0, 17.5]"
294,"[datetime.datetime(2022, 11, 28, 17, 59, 38, 121966), 1.45, 1.82]","[datetime.datetime(2022, 11, 28, 17, 59, 38, 121966), 15.0, 36.0]","[datetime.datetime(2022, 11, 28, 17, 59, 38, 121966), 41.0, 110.0]","[datetime.datetime(2022, 11, 28, 17, 59, 38, 121966), 2.35, 2.94]","[datetime.datetime(2022, 11, 28, 17, 59, 38, 121966), 51.0, 160.0]","[datetime.datetime(2022, 11, 28, 17, 59, 38, 121966), 10.0, 17.5]"
295,"[datetime.datetime(2022, 11, 28, 17, 59, 39, 365022), 1.45, 1.82]","[datetime.datetime(2022, 11, 28, 17, 59, 39, 365022), 15.0, 36.0]","[datetime.datetime(2022, 11, 28, 17, 59, 39, 365022), 41.0, 110.0]","[datetime.datetime(2022, 11, 28, 17, 59, 39, 365022), 2.35, 2.94]","[datetime.datetime(2022, 11, 28, 17, 59, 39, 365022), 51.0, 160.0]","[datetime.datetime(2022, 11, 28, 17, 59, 39, 365022), 10.0, 17.5]"
296,"[datetime.datetime(2022, 11, 28, 17, 59, 40, 554892), 1.45, 1.82]","[datetime.datetime(2022, 11, 28, 17, 59, 40, 554892), 15.0, 36.0]","[datetime.datetime(2022, 11, 28, 17, 59, 40, 554892), 41.0, 110.0]","[datetime.datetime(2022, 11, 28, 17, 59, 40, 554892), 2.35, 2.94]","[datetime.datetime(2022, 11, 28, 17, 59, 40, 554892), 51.0, 160.0]","[datetime.datetime(2022, 11, 28, 17, 59, 40, 554892), 10.0, 17.5]"
297,"[datetime.datetime(2022, 11, 28, 17, 59, 41, 676180), 1.45, 1.82]","[datetime.datetime(2022, 11, 28, 17, 59, 41, 676180), 15.0, 36.0]","[datetime.datetime(2022, 11, 28, 17, 59, 41, 676180), 41.0, 110.0]","[datetime.datetime(2022, 11, 28, 17, 59, 41, 676180), 2.35, 2.94]","[datetime.datetime(2022, 11, 28, 17, 59, 41, 676180), 51.0, 160.0]","[datetime.datetime(2022, 11, 28, 17, 59, 41, 676180), 10.0, 17.5]"
298,"[datetime.datetime(2022, 11, 28, 17, 59, 42, 787859), 1.45, 1.82]","[datetime.datetime(2022, 11, 28, 17, 59, 42, 787859), 15.0, 36.0]","[datetime.datetime(2022, 11, 28, 17, 59, 42, 787859), 41.0, 110.0]","[datetime.datetime(2022, 11, 28, 17, 59, 42, 787859), 2.35, 2.94]","[datetime.datetime(2022, 11, 28, 17, 59, 42, 787859), 51.0, 160.0]","[datetime.datetime(2022, 11, 28, 17, 59, 42, 787859), 10.0, 17.5]"
299,"[datetime.datetime(2022, 11, 28, 17, 59, 43, 897111), 1.45, 1.82]","[datetime.datetime(2022, 11, 28, 17, 59, 43, 897111), 15.0, 36.0]","[datetime.datetime(2022, 11, 28, 17, 59, 43, 897111), 41.0, 110.0]","[datetime.datetime(2022, 11, 28, 17, 59, 43, 897111), 2.35, 2.94]","[datetime.datetime(2022, 11, 28, 17, 59, 43, 897111), 51.0, 160.0]","[datetime.datetime(2022, 11, 28, 17, 59, 43, 897111), 10.0, 17.5]"
300,"[datetime.datetime(2022, 11, 28, 17, 59, 45, 13772), 1.45, 1.82]","[datetime.datetime(2022, 11, 28, 17, 59, 45, 13772), 15.0, 36.0]","[datetime.datetime(2022, 11, 28, 17, 59, 45, 13772), 41.0, 110.0]","[datetime.datetime(2022, 11, 28, 17, 59, 45, 13772), 2.35, 2.94]","[datetime.datetime(2022, 11, 28, 17, 59, 45, 13772), 51.0, 160.0]","[datetime.datetime(2022, 11, 28, 17, 59, 45, 13772), 10.0, 17.5]"
301,"[datetime.datetime(2022, 11, 28, 17, 59, 46, 123184), 1.45, 1.82]","[datetime.datetime(2022, 11, 28, 17, 59, 46, 123184), 15.0, 36.0]","[datetime.datetime(2022, 11, 28, 17, 59, 46, 123184), 41.0, 110.0]","[datetime.datetime(2022, 11, 28, 17, 59, 46, 123184), 2.35, 2.94]","[datetime.datetime(2022, 11, 28, 17, 59, 46, 123184), 51.0, 160.0]","[datetime.datetime(2022, 11, 28, 17, 59, 46, 123184), 10.0, 17.5]"
302,"[datetime.datetime(2022, 11, 28, 17, 59, 47, 229294), 1.45, 1.82]","[datetime.datetime(2022, 11, 28, 17, 59, 47, 229294), 15.0, 36.0]","[datetime.datetime(2022, 11, 28, 17, 59, 47, 229294), 41.0, 110.0]","[datetime.datetime(2022, 11, 28, 17, 59, 47, 229294), 2.35, 2.94]","[datetime.datetime(2022, 11, 28, 17, 59, 47, 229294), 51.0, 160.0]","[datetime.datetime(2022, 11, 28, 17, 59, 47, 229294), 10.0, 17.5]"
303,"[datetime.datetime(2022, 11, 28, 17, 59, 48, 374815), 1.45, 1.82]","[datetime.datetime(2022, 11, 28, 17, 59, 48, 374815), 15.0, 36.0]","[datetime.datetime(2022, 11, 28, 17, 59, 48, 374815), 41.0, 110.0]","[datetime.datetime(2022, 11, 28, 17, 59, 48, 374815), 2.35, 2.94]","[datetime.datetime(2022, 11, 28, 17, 59, 48, 374815), 51.0, 160.0]","[datetime.datetime(2022, 11, 28, 17, 59, 48, 374815), 10.0, 17.5]"
304,"[datetime.datetime(2022, 11, 28, 17, 59, 49, 504028), 1.45, 1.82]","[datetime.datetime(2022, 11, 28, 17, 59, 49, 504028), 15.0, 36.0]","[datetime.datetime(2022, 11, 28, 17, 59, 49, 504028), 41.0, 110.0]","[datetime.datetime(2022, 11, 28, 17, 59, 49, 504028), 2.35, 2.94]","[datetime.datetime(2022, 11, 28, 17, 59, 49, 504028), 51.0, 160.0]","[datetime.datetime(2022, 11, 28, 17, 59, 49, 504028), 10.0, 17.5]"
305,"[datetime.datetime(2022, 11, 28, 17, 59, 50, 619839), 1.45, 1.82]","[datetime.datetime(2022, 11, 28, 17, 59, 50, 619839), 15.0, 36.0]","[datetime.datetime(2022, 11, 28, 17, 59, 50, 619839), 41.0, 110.0]","[datetime.datetime(2022, 11, 28, 17, 59, 50, 619839), 2.35, 2.94]","[datetime.datetime(2022, 11, 28, 17, 59, 50, 619839), 51.0, 160.0]","[datetime.datetime(2022, 11, 28, 17, 59, 50, 619839), 10.0, 17.5]"
306,"[datetime.datetime(2022, 11, 28, 17, 59, 51, 744125), 1.45, 1.82]","[datetime.datetime(2022, 11, 28, 17, 59, 51, 744125), 15.0, 36.0]","[datetime.datetime(2022, 11, 28, 17, 59, 51, 744125), 41.0, 110.0]","[datetime.datetime(2022, 11, 28, 17, 59, 51, 744125), 2.35, 2.94]","[datetime.datetime(2022, 11, 28, 17, 59, 51, 744125), 51.0, 160.0]","[datetime.datetime(2022, 11, 28, 17, 59, 51, 744125), 10.0, 17.5]"
307,"[datetime.datetime(2022, 11, 28, 17, 59, 52, 849379), 1.45, 1.82]","[datetime.datetime(2022, 11, 28, 17, 59, 52, 849379), 15.0, 36.0]","[datetime.datetime(2022, 11, 28, 17, 59, 52, 849379), 41.0, 110.0]","[datetime.datetime(2022, 11, 28, 17, 59, 52, 849379), 2.35, 2.94]","[datetime.datetime(2022, 11, 28, 17, 59, 52, 849379), 51.0, 160.0]","[datetime.datetime(2022, 11, 28, 17, 59, 52, 849379), 10.0, 17.5]"
308,"[datetime.datetime(2022, 11, 28, 17, 59, 53, 950902), 1.45, 1.82]","[datetime.datetime(2022, 11, 28, 17, 59, 53, 950902), 15.0, 36.0]","[datetime.datetime(2022, 11, 28, 17, 59, 53, 950902), 41.0, 110.0]","[datetime.datetime(2022, 11, 28, 17, 59, 53, 950902), 2.35, 2.94]","[datetime.datetime(2022, 11, 28, 17, 59, 53, 950902), 51.0, 160.0]","[datetime.datetime(2022, 11, 28, 17, 59, 53, 950902), 10.0, 17.5]"
309,"[datetime.datetime(2022, 11, 28, 17, 59, 55, 61208), 1.45, 1.82]","[datetime.datetime(2022, 11, 28, 17, 59, 55, 61208), 15.0, 36.0]","[datetime.datetime(2022, 11, 28, 17, 59, 55, 61208), 41.0, 110.0]","[datetime.datetime(2022, 11, 28, 17, 59, 55, 61208), 2.35, 2.94]","[datetime.datetime(2022, 11, 28, 17, 59, 55, 61208), 51.0, 160.0]","[datetime.datetime(2022, 11, 28, 17, 59, 55, 61208), 10.0, 17.5]"
310,"[datetime.datetime(2022, 11, 28, 17, 59, 56, 163060), 1.45, 1.82]","[datetime.datetime(2022, 11, 28, 17, 59, 56, 163060), 15.0, 36.0]","[datetime.datetime(2022, 11, 28, 17, 59, 56, 163060), 41.0, 110.0]","[datetime.datetime(2022, 11, 28, 17, 59, 56, 163060), 2.35, 2.94]","[datetime.datetime(2022, 11, 28, 17, 59, 56, 163060), 51.0, 160.0]","[datetime.datetime(2022, 11, 28, 17, 59, 56, 163060), 10.0, 17.5]"
311,"[datetime.datetime(2022, 11, 28, 17, 59, 57, 275170), 1.45, 1.8]","[datetime.datetime(2022, 11, 28, 17, 59, 57, 275170), 15.0, 36.0]","[datetime.datetime(2022, 11, 28, 17, 59, 57, 275170), 41.0, 110.0]","[datetime.datetime(2022, 11, 28, 17, 59, 57, 275170), 2.35, 2.94]","[datetime.datetime(2022, 11, 28, 17, 59, 57, 275170), 51.0, 160.0]","[datetime.datetime(2022, 11, 28, 17, 59, 57, 275170), 10.0, 17.5]"
312,"[datetime.datetime(2022, 11, 28, 17, 59, 58, 387771), 1.45, 1.81]","[datetime.datetime(2022, 11, 28, 17, 59, 58, 387771), 15.0, 36.0]","[datetime.datetime(2022, 11, 28, 17, 59, 58, 387771), 41.0, 110.0]","[datetime.datetime(2022, 11, 28, 17, 59, 58, 387771), 2.35, 2.94]","[datetime.datetime(2022, 11, 28, 17, 59, 58, 387771), 51.0, 160.0]","[datetime.datetime(2022, 11, 28, 17, 59, 58, 387771), 10.0, 17.5]"
313,"[datetime.datetime(2022, 11, 28, 17, 59, 59, 486302), 1.45, 1.81]","[datetime.datetime(2022, 11, 28, 17, 59, 59, 486302), 15.0, 36.0]","[datetime.datetime(2022, 11, 28, 17, 59, 59, 486302), 41.0, 110.0]","[datetime.datetime(2022, 11, 28, 17, 59, 59, 486302), 2.35, 2.94]","[datetime.datetime(2022, 11, 28, 17, 59, 59, 486302), 51.0, 160.0]","[datetime.datetime(2022, 11, 28, 17, 59, 59, 486302), 10.0, 17.5]"
314,"[datetime.datetime(2022, 11, 28, 18, 0, 0, 626835), 1.45, 1.81]","[datetime.datetime(2022, 11, 28, 18, 0, 0, 626835), 15.0, 36.0]","[datetime.datetime(2022, 11, 28, 18, 0, 0, 626835), 41.0, 110.0]","[datetime.datetime(2022, 11, 28, 18, 0, 0, 626835), 2.35, 2.94]","[datetime.datetime(2022, 11, 28, 18, 0, 0, 626835), 51.0, 160.0]","[datetime.datetime(2022, 11, 28, 18, 0, 0, 626835), 10.0, 17.5]"
315,"[datetime.datetime(2022, 11, 28, 18, 0, 1, 758307), 1.45, 1.82]","[datetime.datetime(2022, 11, 28, 18, 0, 1, 758307), 15.0, 36.0]","[datetime.datetime(2022, 11, 28, 18, 0, 1, 758307), 41.0, 110.0]","[datetime.datetime(2022, 11, 28, 18, 0, 1, 758307), 2.35, 2.94]","[datetime.datetime(2022, 11, 28, 18, 0, 1, 758307), 51.0, 160.0]","[datetime.datetime(2022, 11, 28, 18, 0, 1, 758307), 10.0, 17.5]"
316,"[datetime.datetime(2022, 11, 28, 18, 0, 2, 878940), 1.45, 1.82]","[datetime.datetime(2022, 11, 28, 18, 0, 2, 878940), 15.0, 36.0]","[datetime.datetime(2022, 11, 28, 18, 0, 2, 878940), 41.0, 110.0]","[datetime.datetime(2022, 11, 28, 18, 0, 2, 878940), 2.35, 2.94]","[datetime.datetime(2022, 11, 28, 18, 0, 2, 878940), 51.0, 160.0]","[datetime.datetime(2022, 11, 28, 18, 0, 2, 878940), 10.0, 17.5]"
317,"[datetime.datetime(2022, 11, 28, 18, 0, 3, 977894), 1.45, 1.82]","[datetime.datetime(2022, 11, 28, 18, 0, 3, 977894), 15.0, 36.0]","[datetime.datetime(2022, 11, 28, 18, 0, 3, 977894), 41.0, 110.0]","[datetime.datetime(2022, 11, 28, 18, 0, 3, 977894), 2.35, 2.94]","[datetime.datetime(2022, 11, 28, 18, 0, 3, 977894), 51.0, 160.0]","[datetime.datetime(2022, 11, 28, 18, 0, 3, 977894), 10.0, 17.5]"
