,Wild About Town,Artistic Humma,Hesluvable,Office Bad Boy,Sarie Marais,Always At Night,Sonny Orlando Nz,Golden Grin,Rocco Variety
05-01-2023 12:59:14.931179,"(4.6, 7.8, 7.236363636363636)","(101.0, 210.0, 181.42857142857144)","(2.4, 3.65, 3.3425)","(4.6, 6.8, 6.15)","(14.0, 25.0, 23.25)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 124.33333333333333)","(5.5, 9.0, 7.533333333333333)"
05-01-2023 12:59:16.246190,"(4.6, 7.8, 7.236363636363636)","(101.0, 210.0, 181.42857142857144)","(2.4, 3.65, 3.3425)","(4.6, 6.8, 6.15)","(14.0, 25.0, 23.25)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 124.33333333333333)","(5.5, 9.0, 7.533333333333333)"
05-01-2023 12:59:17.514561,"(4.6, 7.8, 7.236363636363636)","(101.0, 210.0, 181.42857142857144)","(2.4, 3.65, 3.3425)","(4.6, 6.8, 6.15)","(14.0, 25.0, 23.25)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 124.33333333333333)","(5.5, 9.0, 7.533333333333333)"
05-01-2023 12:59:18.768229,"(4.6, 7.8, 7.236363636363636)","(101.0, 210.0, 181.42857142857144)","(2.4, 3.65, 3.3425)","(4.6, 6.8, 6.15)","(14.0, 25.0, 23.25)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 124.33333333333333)","(5.5, 9.0, 7.533333333333333)"
05-01-2023 12:59:20.000244,"(4.6, 7.8, 7.236363636363636)","(101.0, 210.0, 181.42857142857144)","(2.4, 3.65, 3.3425)","(4.6, 6.8, 6.15)","(14.0, 25.0, 23.25)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 124.33333333333333)","(5.5, 9.0, 7.533333333333333)"
05-01-2023 12:59:21.245793,"(4.6, 7.8, 7.236363636363636)","(101.0, 210.0, 181.42857142857144)","(2.4, 3.65, 3.3425)","(4.6, 6.8, 6.15)","(14.0, 25.0, 23.25)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 124.33333333333333)","(5.5, 9.0, 7.533333333333333)"
05-01-2023 12:59:22.513824,"(4.6, 7.8, 7.236363636363636)","(101.0, 210.0, 181.42857142857144)","(2.4, 3.65, 3.3425)","(4.6, 6.8, 6.15)","(14.0, 25.0, 23.25)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 124.33333333333333)","(5.5, 9.0, 7.533333333333333)"
05-01-2023 12:59:23.695432,"(4.6, 7.8, 7.236363636363636)","(101.0, 210.0, 181.42857142857144)","(2.4, 3.65, 3.3425)","(4.6, 6.8, 6.15)","(14.0, 25.0, 23.25)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 124.33333333333333)","(5.5, 9.0, 7.533333333333333)"
05-01-2023 12:59:24.915670,"(4.6, 7.8, 7.236363636363636)","(101.0, 210.0, 181.42857142857144)","(2.4, 3.65, 3.3425)","(4.6, 6.8, 6.15)","(14.0, 25.0, 23.25)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 124.33333333333333)","(5.5, 9.0, 7.533333333333333)"
05-01-2023 12:59:26.161266,"(4.6, 7.8, 7.236363636363636)","(101.0, 210.0, 181.42857142857144)","(2.4, 3.65, 3.3425)","(4.6, 6.8, 6.15)","(14.0, 25.0, 23.25)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 124.33333333333333)","(5.5, 9.0, 7.533333333333333)"
05-01-2023 12:59:27.393356,"(4.6, 7.8, 7.236363636363636)","(101.0, 210.0, 181.42857142857144)","(2.4, 3.65, 3.3425)","(4.6, 6.8, 6.15)","(14.0, 25.0, 23.25)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 124.33333333333333)","(5.5, 9.0, 7.533333333333333)"
05-01-2023 12:59:28.593619,"(4.6, 7.8, 7.236363636363636)","(101.0, 210.0, 181.42857142857144)","(2.4, 3.65, 3.3425)","(4.6, 6.8, 6.15)","(14.0, 25.0, 23.25)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 124.33333333333333)","(5.5, 9.0, 7.533333333333333)"
05-01-2023 12:59:29.748978,"(4.6, 7.8, 7.236363636363636)","(101.0, 210.0, 181.42857142857144)","(2.4, 3.65, 3.3425)","(4.6, 6.8, 6.15)","(14.0, 25.0, 23.25)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 124.33333333333333)","(5.5, 9.0, 7.533333333333333)"
05-01-2023 12:59:30.876562,"(4.6, 7.8, 7.236363636363636)","(101.0, 210.0, 181.42857142857144)","(2.4, 3.65, 3.3425)","(4.6, 6.8, 6.15)","(14.0, 25.0, 23.25)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 124.33333333333333)","(5.5, 9.0, 7.533333333333333)"
05-01-2023 12:59:32.046585,"(4.6, 7.8, 7.236363636363636)","(101.0, 210.0, 181.42857142857144)","(2.4, 3.65, 3.3425)","(4.6, 6.8, 6.15)","(14.0, 25.0, 23.25)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 124.33333333333333)","(5.5, 9.0, 7.533333333333333)"
05-01-2023 12:59:33.264798,"(4.6, 7.8, 7.236363636363636)","(101.0, 210.0, 181.42857142857144)","(2.4, 3.65, 3.3425)","(4.6, 6.8, 6.15)","(14.0, 25.0, 23.25)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 124.33333333333333)","(5.5, 9.0, 7.533333333333333)"
05-01-2023 12:59:34.398840,"(4.6, 7.8, 7.236363636363636)","(101.0, 210.0, 181.42857142857144)","(2.4, 3.65, 3.3425)","(4.6, 6.8, 6.15)","(14.0, 25.0, 23.25)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 124.33333333333333)","(5.5, 9.0, 7.533333333333333)"
05-01-2023 12:59:35.527434,"(4.6, 7.8, 7.236363636363636)","(101.0, 210.0, 181.42857142857144)","(2.4, 3.65, 3.3425)","(4.6, 6.8, 6.15)","(14.0, 25.0, 23.25)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 124.33333333333333)","(5.5, 9.0, 7.533333333333333)"
05-01-2023 12:59:36.759926,"(4.6, 7.8, 7.236363636363636)","(101.0, 210.0, 181.42857142857144)","(2.4, 3.65, 3.3425)","(4.6, 6.8, 6.15)","(14.0, 25.0, 23.25)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 124.33333333333333)","(5.5, 9.0, 7.533333333333333)"
05-01-2023 12:59:38.070032,"(4.6, 7.8, 7.236363636363636)","(101.0, 210.0, 181.42857142857144)","(2.4, 3.65, 3.3425)","(4.6, 6.8, 6.15)","(14.0, 25.0, 23.25)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 124.33333333333333)","(5.5, 9.0, 7.533333333333333)"
05-01-2023 12:59:39.425131,"(4.6, 7.8, 7.236363636363636)","(101.0, 210.0, 181.42857142857144)","(2.4, 3.65, 3.3425)","(4.6, 6.8, 6.15)","(14.0, 25.0, 23.25)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 124.33333333333333)","(5.5, 9.0, 7.533333333333333)"
05-01-2023 12:59:40.651101,"(4.6, 7.8, 7.236363636363636)","(101.0, 210.0, 181.42857142857144)","(2.4, 3.65, 3.3425)","(4.6, 6.8, 6.15)","(14.0, 25.0, 23.25)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 124.33333333333333)","(5.5, 9.0, 7.533333333333333)"
05-01-2023 12:59:41.886871,"(4.6, 7.8, 7.236363636363636)","(101.0, 210.0, 181.42857142857144)","(2.4, 3.65, 3.3425)","(4.6, 6.8, 6.15)","(14.0, 25.0, 23.25)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 124.33333333333333)","(5.5, 9.0, 7.533333333333333)"
05-01-2023 12:59:43.018320,"(4.6, 7.8, 7.236363636363636)","(101.0, 210.0, 181.42857142857144)","(2.4, 3.65, 3.3425)","(4.6, 6.8, 6.15)","(14.0, 25.0, 23.25)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 124.33333333333333)","(5.5, 9.0, 7.533333333333333)"
05-01-2023 12:59:44.234990,"(4.6, 7.8, 7.236363636363636)","(101.0, 210.0, 181.42857142857144)","(2.4, 3.65, 3.3425)","(4.6, 6.8, 6.15)","(14.0, 25.0, 23.25)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 124.33333333333333)","(5.5, 9.0, 7.533333333333333)"
05-01-2023 12:59:45.585002,"(4.6, 7.8, 7.236363636363636)","(101.0, 210.0, 181.42857142857144)","(2.4, 3.65, 3.3425)","(4.6, 6.8, 6.15)","(14.0, 25.0, 23.25)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 124.33333333333333)","(5.5, 9.0, 7.533333333333333)"
05-01-2023 12:59:46.778101,"(4.6, 7.8, 7.236363636363636)","(101.0, 210.0, 181.42857142857144)","(2.4, 3.65, 3.3425)","(4.6, 6.8, 6.15)","(14.0, 25.0, 23.25)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 124.33333333333333)","(5.5, 9.0, 7.533333333333333)"
05-01-2023 12:59:47.932597,"(4.6, 7.8, 7.236363636363636)","(101.0, 210.0, 181.42857142857144)","(2.4, 3.65, 3.3425)","(4.6, 6.8, 6.15)","(14.0, 25.0, 23.25)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 124.33333333333333)","(5.5, 9.0, 7.533333333333333)"
05-01-2023 12:59:49.044710,"(4.6, 7.8, 7.236363636363636)","(101.0, 210.0, 181.42857142857144)","(2.4, 3.65, 3.3425)","(4.6, 6.8, 6.15)","(14.0, 25.0, 23.25)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 124.33333333333333)","(5.5, 9.0, 7.533333333333333)"
05-01-2023 12:59:50.138095,"(4.6, 7.8, 7.236363636363636)","(101.0, 210.0, 181.42857142857144)","(2.4, 3.65, 3.3425)","(4.6, 6.8, 6.15)","(14.0, 25.0, 23.25)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 124.33333333333333)","(5.5, 9.0, 7.533333333333333)"
05-01-2023 12:59:51.358782,"(4.6, 7.8, 7.236363636363636)","(101.0, 210.0, 181.42857142857144)","(2.4, 3.65, 3.3425)","(4.6, 6.8, 6.15)","(14.0, 25.0, 23.25)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 124.33333333333333)","(5.5, 9.0, 7.533333333333333)"
05-01-2023 12:59:52.649256,"(4.6, 7.8, 7.236363636363636)","(101.0, 210.0, 181.42857142857144)","(2.4, 3.65, 3.3425)","(4.6, 6.8, 6.15)","(14.0, 25.0, 23.25)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 124.33333333333333)","(5.5, 9.0, 7.533333333333333)"
05-01-2023 12:59:54.085425,"(4.6, 7.8, 7.236363636363636)","(101.0, 210.0, 181.42857142857144)","(2.4, 3.65, 3.3425)","(4.6, 6.8, 6.15)","(14.0, 25.0, 23.25)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 124.33333333333333)","(5.5, 9.0, 7.533333333333333)"
05-01-2023 12:59:55.403825,"(4.6, 7.8, 7.236363636363636)","(101.0, 210.0, 181.42857142857144)","(2.4, 3.65, 3.3425)","(4.6, 6.8, 6.15)","(14.0, 25.0, 23.25)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 124.33333333333333)","(5.5, 9.0, 7.533333333333333)"
05-01-2023 12:59:56.657912,"(4.6, 7.8, 7.236363636363636)","(101.0, 210.0, 181.42857142857144)","(2.4, 3.65, 3.3425)","(4.6, 6.8, 6.15)","(14.0, 25.0, 23.25)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 124.33333333333333)","(5.5, 9.0, 7.533333333333333)"
05-01-2023 12:59:58.014512,"(4.6, 7.8, 7.236363636363636)","(101.0, 210.0, 181.42857142857144)","(2.4, 3.65, 3.3425)","(4.6, 6.8, 6.15)","(14.0, 25.0, 23.25)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 124.33333333333333)","(5.5, 9.0, 7.533333333333333)"
05-01-2023 12:59:59.315561,"(4.6, 7.8, 7.236363636363636)","(101.0, 210.0, 181.42857142857144)","(2.4, 3.65, 3.3425)","(4.6, 6.8, 6.15)","(14.0, 25.0, 23.25)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 124.33333333333333)","(5.5, 9.0, 7.533333333333333)"
05-01-2023 13:00:00.583518,"(4.6, 7.8, 7.236363636363636)","(101.0, 210.0, 181.42857142857144)","(2.4, 3.65, 3.3425)","(4.6, 6.8, 6.15)","(14.0, 25.0, 23.25)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 124.33333333333333)","(5.5, 9.0, 7.533333333333333)"
05-01-2023 13:00:01.787490,"(4.6, 7.8, 7.236363636363636)","(101.0, 210.0, 181.42857142857144)","(2.4, 3.65, 3.3425)","(4.6, 6.8, 6.15)","(14.0, 25.0, 23.25)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 124.33333333333333)","(5.5, 9.0, 7.533333333333333)"
05-01-2023 13:00:02.930584,"(4.6, 7.8, 7.236363636363636)","(101.0, 210.0, 181.42857142857144)","(2.4, 3.65, 3.3425)","(4.6, 6.8, 6.15)","(14.0, 25.0, 23.25)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 124.33333333333333)","(5.5, 9.0, 7.533333333333333)"
05-01-2023 13:00:04.171739,"(4.6, 7.8, 7.236363636363636)","(101.0, 210.0, 181.42857142857144)","(2.4, 3.65, 3.3425)","(4.6, 6.8, 6.15)","(14.0, 25.0, 23.25)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 124.33333333333333)","(5.5, 9.0, 7.533333333333333)"
05-01-2023 13:00:05.468617,"(4.6, 7.8, 7.236363636363636)","(101.0, 210.0, 181.42857142857144)","(2.4, 3.65, 3.3425)","(4.6, 6.8, 6.15)","(14.0, 25.0, 23.25)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 124.33333333333333)","(5.5, 9.0, 7.533333333333333)"
05-01-2023 13:00:06.691381,"(4.6, 7.8, 7.236363636363636)","(101.0, 210.0, 181.42857142857144)","(2.4, 3.65, 3.3425)","(4.6, 6.8, 6.15)","(14.0, 25.0, 23.25)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 124.33333333333333)","(5.5, 9.0, 7.533333333333333)"
05-01-2023 13:00:07.789296,"(4.6, 7.8, 7.236363636363636)","(101.0, 210.0, 181.42857142857144)","(2.4, 3.65, 3.3425)","(4.6, 6.8, 6.15)","(14.0, 25.0, 23.25)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 124.33333333333333)","(5.5, 9.0, 7.533333333333333)"
05-01-2023 13:00:09.008387,"(4.6, 7.8, 7.236363636363636)","(101.0, 210.0, 181.42857142857144)","(2.4, 3.65, 3.3425)","(4.6, 6.8, 6.15)","(14.0, 25.0, 23.25)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 124.33333333333333)","(5.5, 9.0, 7.533333333333333)"
05-01-2023 13:00:10.276511,"(4.6, 7.8, 7.236363636363636)","(101.0, 210.0, 181.42857142857144)","(2.4, 3.65, 3.3425)","(4.6, 6.8, 6.15)","(14.0, 25.0, 23.25)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 124.33333333333333)","(5.5, 9.0, 7.533333333333333)"
05-01-2023 13:00:11.626281,"(4.6, 7.8, 7.236363636363636)","(101.0, 210.0, 181.42857142857144)","(2.4, 3.65, 3.3425)","(4.6, 6.8, 6.15)","(14.0, 25.0, 23.25)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 124.33333333333333)","(5.5, 9.0, 7.533333333333333)"
05-01-2023 13:00:12.921998,"(4.6, 7.8, 7.236363636363636)","(101.0, 210.0, 181.42857142857144)","(2.4, 3.65, 3.3425)","(4.6, 6.8, 6.15)","(14.0, 25.0, 23.25)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 124.33333333333333)","(5.5, 9.0, 7.533333333333333)"
05-01-2023 13:00:14.198467,"(4.6, 7.8, 7.236363636363636)","(101.0, 210.0, 181.42857142857144)","(2.4, 3.65, 3.3425)","(4.6, 6.8, 6.15)","(14.0, 25.0, 23.25)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 124.33333333333333)","(5.5, 9.0, 7.533333333333333)"
05-01-2023 13:00:15.523159,"(4.6, 7.8, 7.236363636363636)","(101.0, 210.0, 181.42857142857144)","(2.4, 3.65, 3.3425)","(4.6, 6.8, 6.15)","(14.0, 25.0, 23.25)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 124.33333333333333)","(5.5, 9.0, 7.533333333333333)"
05-01-2023 13:00:16.876885,"(4.6, 7.8, 7.236363636363636)","(101.0, 210.0, 181.42857142857144)","(2.4, 3.65, 3.3425)","(4.6, 6.8, 6.15)","(14.0, 25.0, 23.25)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 124.33333333333333)","(5.5, 9.0, 7.533333333333333)"
05-01-2023 13:00:18.098753,"(4.6, 7.8, 7.236363636363636)","(101.0, 210.0, 181.42857142857144)","(2.4, 3.65, 3.3425)","(4.6, 6.8, 6.15)","(14.0, 25.0, 23.25)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 124.33333333333333)","(5.5, 9.0, 7.533333333333333)"
05-01-2023 13:00:19.342894,"(4.6, 7.8, 7.236363636363636)","(101.0, 210.0, 181.42857142857144)","(2.4, 3.65, 3.3425)","(4.6, 6.8, 6.15)","(14.0, 25.0, 23.25)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 124.33333333333333)","(5.5, 9.0, 7.533333333333333)"
05-01-2023 13:00:20.766810,"(4.6, 7.8, 7.236363636363636)","(101.0, 210.0, 181.42857142857144)","(2.4, 3.65, 3.2066666666666666)","(4.6, 6.8, 6.15)","(14.0, 25.0, 23.25)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 124.33333333333333)","(5.5, 9.0, 7.533333333333333)"
05-01-2023 13:00:22.012008,"(4.6, 7.8, 7.236363636363636)","(101.0, 210.0, 181.42857142857144)","(2.4, 3.6, 3.2066666666666666)","(4.6, 6.8, 6.15)","(14.0, 25.0, 23.25)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 124.33333333333333)","(5.5, 9.0, 7.533333333333333)"
05-01-2023 13:00:23.274237,"(4.6, 7.8, 7.236363636363636)","(101.0, 210.0, 181.42857142857144)","(2.4, 3.6, 3.2066666666666666)","(4.6, 6.8, 6.15)","(14.0, 25.0, 23.25)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 124.33333333333333)","(5.5, 9.0, 7.533333333333333)"
05-01-2023 13:00:24.592790,"(4.6, 7.8, 7.236363636363636)","(101.0, 210.0, 181.42857142857144)","(2.4, 3.6, 3.2066666666666666)","(4.6, 6.8, 6.15)","(14.0, 25.0, 23.25)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 124.33333333333333)","(5.5, 9.0, 7.533333333333333)"
05-01-2023 13:00:25.699692,"(4.6, 7.8, 7.236363636363636)","(101.0, 210.0, 181.42857142857144)","(2.4, 3.6, 3.2066666666666666)","(4.6, 6.8, 6.15)","(14.0, 25.0, 23.25)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 124.33333333333333)","(5.5, 9.0, 7.533333333333333)"
05-01-2023 13:00:26.870879,"(4.6, 7.8, 7.236363636363636)","(101.0, 210.0, 181.42857142857144)","(2.4, 3.6, 3.2066666666666666)","(4.6, 6.8, 6.15)","(14.0, 25.0, 23.25)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 124.33333333333333)","(5.5, 9.0, 7.533333333333333)"
05-01-2023 13:00:28.193018,"(4.6, 7.8, 7.236363636363636)","(101.0, 210.0, 181.42857142857144)","(2.4, 3.6, 3.2066666666666666)","(4.6, 6.8, 6.15)","(14.0, 25.0, 23.25)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 124.33333333333333)","(5.5, 9.0, 7.533333333333333)"
05-01-2023 13:00:29.707640,"(4.6, 7.8, 7.236363636363636)","(101.0, 210.0, 181.42857142857144)","(2.4, 3.6, 3.2066666666666666)","(4.6, 6.8, 6.15)","(14.0, 25.0, 23.25)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 124.33333333333333)","(5.5, 9.0, 7.533333333333333)"
05-01-2023 13:00:30.858508,"(4.6, 7.8, 7.236363636363636)","(101.0, 210.0, 181.42857142857144)","(2.4, 3.6, 3.2066666666666666)","(4.6, 6.8, 6.15)","(14.0, 25.0, 23.25)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 124.33333333333333)","(5.5, 9.0, 7.533333333333333)"
05-01-2023 13:00:32.048290,"(4.6, 7.8, 7.236363636363636)","(101.0, 210.0, 181.42857142857144)","(2.4, 3.6, 3.2066666666666666)","(4.6, 6.8, 6.15)","(14.0, 25.0, 23.25)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 124.33333333333333)","(5.5, 9.0, 7.533333333333333)"
05-01-2023 13:00:33.217739,"(4.6, 7.8, 7.236363636363636)","(101.0, 210.0, 181.42857142857144)","(2.4, 3.6, 3.2066666666666666)","(4.6, 6.8, 6.15)","(14.0, 25.0, 23.25)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 124.33333333333333)","(5.5, 9.0, 7.533333333333333)"
05-01-2023 13:00:34.538298,"(4.6, 7.8, 7.236363636363636)","(101.0, 210.0, 181.42857142857144)","(2.4, 3.6, 3.2066666666666666)","(4.6, 6.8, 6.15)","(14.0, 25.0, 23.25)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 124.33333333333333)","(5.5, 9.0, 7.533333333333333)"
05-01-2023 13:00:35.915786,"(4.6, 7.8, 7.236363636363636)","(101.0, 210.0, 181.42857142857144)","(2.4, 3.6, 3.2675)","(4.6, 6.8, 6.15)","(14.0, 25.0, 23.25)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 124.33333333333333)","(5.5, 9.0, 7.533333333333333)"
05-01-2023 13:00:37.199744,"(4.6, 7.8, 7.283333333333333)","(101.0, 210.0, 181.42857142857144)","(2.4, 3.55, 3.2675)","(4.6, 6.8, 6.222222222222222)","(14.0, 25.0, 23.352941176470587)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 124.33333333333333)","(5.5, 9.0, 7.533333333333333)"
05-01-2023 13:00:38.547365,"(4.6, 7.8, 7.283333333333333)","(101.0, 210.0, 181.42857142857144)","(2.4, 3.55, 2.81)","(4.6, 6.8, 6.222222222222222)","(14.0, 25.0, 23.352941176470587)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 124.33333333333333)","(5.5, 9.0, 7.533333333333333)"
05-01-2023 13:00:39.739519,"(4.6, 7.8, 7.283333333333333)","(101.0, 210.0, 181.42857142857144)","(2.4, 3.55, 2.81)","(4.6, 6.8, 6.222222222222222)","(14.0, 25.0, 23.352941176470587)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 124.33333333333333)","(5.5, 9.0, 7.533333333333333)"
05-01-2023 13:00:40.926216,"(4.6, 7.8, 7.283333333333333)","(101.0, 210.0, 181.42857142857144)","(2.4, 3.55, 2.81)","(4.6, 6.8, 6.222222222222222)","(14.0, 25.0, 23.352941176470587)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 124.33333333333333)","(5.5, 9.0, 7.533333333333333)"
05-01-2023 13:00:42.113778,"(4.6, 7.8, 7.283333333333333)","(101.0, 210.0, 181.42857142857144)","(2.4, 3.55, 2.81)","(4.6, 6.8, 6.222222222222222)","(14.0, 25.0, 23.352941176470587)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 124.33333333333333)","(5.5, 9.0, 7.533333333333333)"
05-01-2023 13:00:43.325952,"(4.6, 7.8, 7.283333333333333)","(101.0, 210.0, 181.42857142857144)","(2.4, 3.55, 2.81)","(4.6, 6.8, 6.222222222222222)","(14.0, 25.0, 23.352941176470587)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 124.33333333333333)","(5.5, 9.0, 7.533333333333333)"
05-01-2023 13:00:44.556091,"(4.6, 7.8, 7.283333333333333)","(101.0, 210.0, 181.42857142857144)","(2.4, 3.55, 2.81)","(4.6, 6.8, 6.222222222222222)","(14.0, 25.0, 23.352941176470587)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 124.33333333333333)","(5.5, 9.0, 7.533333333333333)"
05-01-2023 13:00:45.745773,"(4.6, 7.8, 7.283333333333333)","(101.0, 210.0, 181.42857142857144)","(2.4, 3.55, 2.81)","(4.6, 6.8, 6.222222222222222)","(14.0, 25.0, 23.352941176470587)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 124.33333333333333)","(5.5, 9.0, 7.533333333333333)"
05-01-2023 13:00:46.940376,"(4.6, 7.8, 7.283333333333333)","(101.0, 210.0, 181.42857142857144)","(2.4, 3.55, 2.81)","(4.6, 6.8, 6.222222222222222)","(14.0, 25.0, 23.352941176470587)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 124.33333333333333)","(5.5, 9.0, 7.533333333333333)"
05-01-2023 13:00:48.095853,"(4.6, 7.8, 7.283333333333333)","(101.0, 210.0, 181.42857142857144)","(2.4, 3.55, 2.81)","(4.6, 6.8, 6.222222222222222)","(14.0, 25.0, 23.352941176470587)","(26.0, 50.0, 32.666666666666664)","(7.0, 99999, 99990)","(51.0, 140.0, 124.33333333333333)","(5.5, 9.0, 7.533333333333333)"
