,Beach Magic,Animado,The General Nz,Woodlea Diego Nz,Rollyarrrz Nz,Katacha Man,Jaccka Wally Nz,The Irish Eagle,Prince Joy,Blackjack Bart
07-01-2023 19:36:47.715452,"(8.0, 18.0, 14.285714285714285)","(1.45, 1.69, 1.6833333333333333)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 60.0, 49.2)","(26.0, 99999, 99990)","(17.0, 23.0, 18.1875)","(6.0, 9.0, 7.5)","(41.0, 95.0, 63.666666666666664)"
07-01-2023 19:36:49.150695,"(8.0, 17.0, 15.166666666666668)","(1.45, 1.69, 1.6833333333333333)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 60.0, 49.2)","(26.0, 99999, 99990)","(17.0, 23.0, 18.1875)","(6.0, 9.0, 7.5)","(41.0, 95.0, 63.666666666666664)"
07-01-2023 19:36:50.565511,"(8.0, 16.5, 14.833333333333334)","(1.45, 1.69, 1.6833333333333333)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 60.0, 49.2)","(26.0, 99999, 99990)","(17.0, 23.0, 18.875)","(6.0, 9.0, 7.5)","(41.0, 95.0, 63.666666666666664)"
07-01-2023 19:36:51.995261,"(8.0, 16.0, 14.5)","(1.45, 1.69, 1.6833333333333333)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 60.0, 49.2)","(26.0, 99999, 99990)","(17.0, 23.0, 18.875)","(6.0, 9.0, 7.5)","(41.0, 95.0, 63.666666666666664)"
07-01-2023 19:36:53.389322,"(8.0, 15.5, 14.166666666666666)","(1.45, 1.69, 1.6833333333333333)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 60.0, 49.2)","(26.0, 99999, 99990)","(17.0, 23.0, 18.875)","(6.0, 9.0, 7.5)","(41.0, 95.0, 63.666666666666664)"
07-01-2023 19:36:54.712433,"(8.0, 18.0, 15.166666666666668)","(1.45, 1.69, 1.6833333333333333)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 60.0, 49.2)","(26.0, 99999, 99990)","(17.0, 23.0, 18.8)","(6.0, 9.0, 7.5)","(41.0, 95.0, 63.666666666666664)"
07-01-2023 19:36:56.104137,"(8.0, 17.0, 15.166666666666668)","(1.45, 1.69, 1.6833333333333333)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 60.0, 46.8)","(26.0, 99999, 99990)","(17.0, 24.0, 18.8)","(6.0, 9.0, 7.5)","(41.0, 95.0, 63.666666666666664)"
07-01-2023 19:36:57.535767,"(8.0, 16.5, 13.5)","(1.45, 1.69, 1.6833333333333333)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 60.0, 46.8)","(26.0, 99999, 99990)","(17.0, 24.0, 18.8)","(6.0, 9.0, 7.5)","(41.0, 95.0, 63.666666666666664)"
07-01-2023 19:36:59.009260,"(8.0, 16.5, 13.5)","(1.45, 1.69, 1.6833333333333333)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 60.0, 46.8)","(26.0, 99999, 99990)","(17.0, 24.0, 18.8)","(6.0, 9.0, 7.5)","(41.0, 95.0, 63.666666666666664)"
07-01-2023 19:37:00.555355,"(8.0, 16.5, 13.5)","(1.45, 1.69, 1.6833333333333333)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 60.0, 46.8)","(26.0, 99999, 99990)","(17.0, 24.0, 18.8)","(6.0, 9.0, 7.5)","(41.0, 95.0, 63.666666666666664)"
07-01-2023 19:37:01.993025,"(8.0, 16.5, 13.5)","(1.45, 1.69, 1.6833333333333333)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 60.0, 49.333333333333336)","(26.0, 99999, 99990)","(17.0, 24.0, 19.333333333333332)","(6.0, 9.0, 7.9)","(41.0, 95.0, 63.666666666666664)"
07-01-2023 19:37:03.489544,"(8.0, 16.0, 14.125)","(1.45, 1.69, 1.6833333333333333)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 55.0, 46.0)","(26.0, 99999, 99990)","(17.0, 23.0, 19.333333333333332)","(6.0, 8.8, 7.9)","(41.0, 95.0, 63.666666666666664)"
07-01-2023 19:37:05.133687,"(8.0, 15.0, 14.928571428571429)","(1.45, 1.69, 1.6833333333333333)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 50.0, 43.333333333333336)","(26.0, 99999, 99990)","(17.0, 23.0, 19.333333333333332)","(6.0, 8.8, 7.9)","(41.0, 95.0, 71.5)"
07-01-2023 19:37:06.612836,"(8.0, 15.5, 14.928571428571429)","(1.45, 1.69, 1.6833333333333333)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 50.0, 43.333333333333336)","(26.0, 99999, 99990)","(17.0, 23.0, 19.333333333333332)","(6.0, 8.8, 7.9)","(41.0, 95.0, 82.14285714285714)"
07-01-2023 19:37:08.120137,"(8.0, 15.5, 14.928571428571429)","(1.45, 1.69, 1.6833333333333333)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 50.0, 43.333333333333336)","(26.0, 99999, 99990)","(17.0, 23.0, 19.333333333333332)","(6.0, 8.8, 7.9)","(41.0, 95.0, 82.14285714285714)"
07-01-2023 19:37:09.634920,"(8.0, 15.5, 14.928571428571429)","(1.45, 1.69, 1.6833333333333333)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 50.0, 43.333333333333336)","(26.0, 99999, 99990)","(17.0, 23.0, 19.333333333333332)","(6.0, 8.8, 7.9)","(41.0, 95.0, 82.14285714285714)"
07-01-2023 19:37:11.107223,"(8.0, 15.5, 14.928571428571429)","(1.45, 1.69, 1.6833333333333333)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 50.0, 43.333333333333336)","(26.0, 99999, 99990)","(17.0, 23.0, 18.416666666666668)","(6.0, 8.8, 7.9)","(41.0, 95.0, 82.14285714285714)"
07-01-2023 19:37:12.567701,"(8.0, 15.5, 14.928571428571429)","(1.45, 1.69, 1.6833333333333333)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 50.0, 43.333333333333336)","(26.0, 99999, 99990)","(17.0, 23.0, 19.0)","(6.0, 8.8, 7.9)","(41.0, 95.0, 82.14285714285714)"
07-01-2023 19:37:13.989916,"(8.0, 15.5, 14.928571428571429)","(1.45, 1.69, 1.6852380952380952)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 50.0, 43.333333333333336)","(26.0, 99999, 99990)","(17.0, 22.0, 19.0)","(6.0, 8.8, 7.9)","(41.0, 95.0, 82.14285714285714)"
07-01-2023 19:37:15.488696,"(8.0, 15.5, 14.928571428571429)","(1.45, 1.69, 1.6852380952380952)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 50.0, 43.333333333333336)","(26.0, 99999, 99990)","(17.0, 22.0, 19.0)","(6.0, 8.8, 7.9)","(41.0, 95.0, 82.14285714285714)"
07-01-2023 19:37:17.005351,"(8.0, 15.5, 14.928571428571429)","(1.45, 1.69, 1.6852380952380952)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 50.0, 43.333333333333336)","(26.0, 99999, 99990)","(17.0, 22.0, 19.0)","(6.0, 8.8, 7.9)","(41.0, 95.0, 82.14285714285714)"
07-01-2023 19:37:18.500747,"(8.0, 15.5, 14.928571428571429)","(1.45, 1.69, 1.6852380952380952)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 50.0, 50.666666666666664)","(26.0, 99999, 99990)","(17.0, 22.0, 19.0)","(6.0, 8.8, 7.9)","(41.0, 95.0, 82.14285714285714)"
07-01-2023 19:37:19.907533,"(8.0, 15.5, 14.928571428571429)","(1.45, 1.69, 1.6833333333333333)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 55.0, 50.666666666666664)","(26.0, 99999, 99990)","(17.0, 22.0, 19.0)","(6.0, 8.8, 7.9)","(41.0, 95.0, 82.14285714285714)"
07-01-2023 19:37:21.261483,"(8.0, 15.5, 14.928571428571429)","(1.45, 1.69, 1.6833333333333333)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 55.0, 50.666666666666664)","(26.0, 99999, 99990)","(17.0, 22.0, 19.0)","(6.0, 8.8, 7.9)","(41.0, 95.0, 82.14285714285714)"
07-01-2023 19:37:22.737075,"(8.0, 15.5, 14.928571428571429)","(1.45, 1.69, 1.6833333333333333)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 55.0, 50.666666666666664)","(26.0, 99999, 99990)","(17.0, 22.0, 19.0)","(6.0, 8.8, 7.9)","(41.0, 95.0, 82.14285714285714)"
07-01-2023 19:37:24.193480,"(8.0, 15.5, 14.8)","(1.45, 1.69, 1.6833333333333333)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 55.0, 50.666666666666664)","(26.0, 99999, 99990)","(17.0, 22.0, 19.0)","(6.0, 8.8, 7.733333333333333)","(41.0, 95.0, 82.14285714285714)"
07-01-2023 19:37:25.644380,"(8.0, 15.5, 14.8)","(1.45, 1.69, 1.6833333333333333)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 55.0, 50.666666666666664)","(26.0, 99999, 99990)","(17.0, 22.0, 19.0)","(6.0, 9.2, 7.9)","(41.0, 95.0, 82.14285714285714)"
07-01-2023 19:37:27.141293,"(8.0, 15.5, 14.8)","(1.45, 1.69, 1.6833333333333333)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 55.0, 50.666666666666664)","(26.0, 99999, 99990)","(17.0, 22.0, 19.0)","(6.0, 8.8, 7.9)","(41.0, 95.0, 82.14285714285714)"
07-01-2023 19:37:28.582332,"(8.0, 15.5, 14.8)","(1.45, 1.69, 1.6833333333333333)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 55.0, 50.666666666666664)","(26.0, 99999, 99990)","(17.0, 22.0, 19.0)","(6.0, 8.8, 7.733333333333333)","(41.0, 95.0, 82.14285714285714)"
07-01-2023 19:37:30.053044,"(8.0, 15.5, 14.8)","(1.45, 1.69, 1.6833333333333333)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 55.0, 47.5)","(26.0, 99999, 99990)","(17.0, 22.0, 19.0)","(6.0, 9.2, 7.733333333333333)","(41.0, 95.0, 82.14285714285714)"
07-01-2023 19:37:31.533259,"(8.0, 15.5, 14.8)","(1.45, 1.69, 1.6833333333333333)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 55.0, 47.5)","(26.0, 99999, 99990)","(17.0, 22.0, 19.0)","(6.0, 9.2, 7.733333333333333)","(41.0, 95.0, 82.14285714285714)"
07-01-2023 19:37:33.076138,"(8.0, 15.5, 14.8)","(1.45, 1.69, 1.6833333333333333)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 55.0, 47.5)","(26.0, 99999, 99990)","(17.0, 22.0, 19.0)","(6.0, 9.2, 7.733333333333333)","(41.0, 95.0, 82.14285714285714)"
07-01-2023 19:37:34.546058,"(8.0, 15.5, 14.8)","(1.45, 1.69, 1.6833333333333333)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 55.0, 47.5)","(26.0, 99999, 99990)","(17.0, 22.0, 19.0)","(6.0, 9.2, 7.733333333333333)","(41.0, 95.0, 82.14285714285714)"
07-01-2023 19:37:35.985107,"(8.0, 15.5, 14.8)","(1.45, 1.69, 1.6833333333333333)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 55.0, 47.5)","(26.0, 99999, 99990)","(17.0, 22.0, 19.0)","(6.0, 9.2, 7.733333333333333)","(41.0, 95.0, 82.14285714285714)"
07-01-2023 19:37:37.467918,"(8.0, 15.5, 14.8)","(1.45, 1.69, 1.6833333333333333)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 55.0, 47.5)","(26.0, 99999, 99990)","(17.0, 22.0, 19.0)","(6.0, 9.2, 7.733333333333333)","(41.0, 95.0, 82.14285714285714)"
07-01-2023 19:37:38.929827,"(8.0, 15.5, 14.8)","(1.45, 1.69, 1.6833333333333333)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 55.0, 47.5)","(26.0, 99999, 99990)","(17.0, 22.0, 19.0)","(6.0, 9.2, 7.733333333333333)","(41.0, 95.0, 82.14285714285714)"
07-01-2023 19:37:40.377755,"(8.0, 15.5, 14.8)","(1.45, 1.69, 1.6833333333333333)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 55.0, 47.5)","(26.0, 99999, 99990)","(17.0, 22.0, 19.0)","(6.0, 9.2, 7.733333333333333)","(41.0, 95.0, 82.14285714285714)"
07-01-2023 19:37:41.795928,"(8.0, 15.5, 14.8)","(1.45, 1.69, 1.6833333333333333)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 55.0, 47.5)","(26.0, 99999, 99990)","(17.0, 22.0, 19.0)","(6.0, 9.2, 7.733333333333333)","(41.0, 95.0, 82.14285714285714)"
07-01-2023 19:37:43.267268,"(8.0, 15.5, 14.8)","(1.45, 1.69, 1.6833333333333333)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 55.0, 47.5)","(26.0, 99999, 99990)","(17.0, 22.0, 19.0)","(6.0, 9.2, 7.733333333333333)","(41.0, 95.0, 82.14285714285714)"
07-01-2023 19:37:44.738370,"(8.0, 15.5, 14.8)","(1.45, 1.69, 1.6833333333333333)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 55.0, 47.5)","(26.0, 99999, 99990)","(17.0, 22.0, 19.0)","(6.0, 9.2, 7.733333333333333)","(41.0, 95.0, 82.14285714285714)"
07-01-2023 19:37:46.177041,"(8.0, 15.5, 14.8)","(1.45, 1.69, 1.6833333333333333)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 55.0, 47.5)","(26.0, 99999, 99990)","(17.0, 22.0, 19.0)","(6.0, 9.2, 7.733333333333333)","(41.0, 95.0, 82.14285714285714)"
07-01-2023 19:37:47.743298,"(8.0, 15.5, 14.8)","(1.45, 1.69, 1.6833333333333333)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 55.0, 47.5)","(26.0, 99999, 99990)","(17.0, 22.0, 19.0)","(6.0, 9.2, 7.733333333333333)","(41.0, 95.0, 82.14285714285714)"
07-01-2023 19:37:49.239367,"(8.0, 15.5, 14.8)","(1.45, 1.69, 1.6833333333333333)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 55.0, 47.5)","(26.0, 99999, 99990)","(17.0, 22.0, 19.0)","(6.0, 9.2, 7.733333333333333)","(41.0, 95.0, 82.14285714285714)"
07-01-2023 19:37:50.860378,"(8.0, 15.5, 14.8)","(1.45, 1.69, 1.6833333333333333)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 55.0, 47.5)","(26.0, 99999, 99990)","(17.0, 22.0, 19.0)","(6.0, 9.2, 7.733333333333333)","(41.0, 95.0, 82.14285714285714)"
07-01-2023 19:37:52.343122,"(8.0, 15.5, 14.8)","(1.45, 1.69, 1.6833333333333333)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 55.0, 50.6)","(26.0, 99999, 99990)","(17.0, 22.0, 20.5)","(6.0, 9.2, 7.733333333333333)","(41.0, 95.0, 82.14285714285714)"
07-01-2023 19:37:53.923201,"(8.0, 15.5, 14.8)","(1.45, 1.69, 1.6833333333333333)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 55.0, 50.857142857142854)","(26.0, 99999, 99990)","(17.0, 22.0, 20.5)","(6.0, 9.2, 7.733333333333333)","(41.0, 95.0, 82.14285714285714)"
07-01-2023 19:37:55.301245,"(8.0, 15.5, 14.8)","(1.45, 1.69, 1.6833333333333333)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 60.0, 50.857142857142854)","(26.0, 99999, 99990)","(17.0, 22.0, 20.5)","(6.0, 9.2, 7.733333333333333)","(41.0, 95.0, 82.14285714285714)"
07-01-2023 19:37:56.759104,"(8.0, 15.5, 14.8)","(1.45, 1.69, 1.6833333333333333)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 60.0, 50.857142857142854)","(26.0, 99999, 99990)","(17.0, 22.0, 20.5)","(6.0, 9.2, 7.733333333333333)","(41.0, 95.0, 82.14285714285714)"
07-01-2023 19:37:58.224990,"(8.0, 15.5, 14.8)","(1.45, 1.69, 1.6833333333333333)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 60.0, 50.857142857142854)","(26.0, 99999, 99990)","(17.0, 22.0, 20.5)","(6.0, 9.2, 7.733333333333333)","(41.0, 95.0, 82.14285714285714)"
07-01-2023 19:37:59.611001,"(8.0, 15.5, 14.8)","(1.45, 1.69, 1.6833333333333333)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 60.0, 51.0)","(26.0, 99999, 99990)","(17.0, 22.0, 19.0)","(6.0, 9.2, 7.733333333333333)","(41.0, 95.0, 82.14285714285714)"
07-01-2023 19:38:01.020415,"(8.0, 15.5, 14.8)","(1.45, 1.69, 1.6833333333333333)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 65.0, 51.0)","(26.0, 99999, 99990)","(17.0, 22.0, 19.0)","(6.0, 9.2, 7.733333333333333)","(41.0, 95.0, 82.14285714285714)"
07-01-2023 19:38:02.407185,"(8.0, 15.5, 14.8)","(1.45, 1.69, 1.6823076923076923)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 60.0, 49.333333333333336)","(26.0, 99999, 99990)","(17.0, 22.0, 18.666666666666668)","(6.0, 9.2, 7.6)","(41.0, 95.0, 82.14285714285714)"
07-01-2023 19:38:03.858428,"(8.0, 15.5, 14.8)","(1.45, 1.69, 1.680909090909091)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 60.0, 46.333333333333336)","(26.0, 99999, 99990)","(17.0, 22.0, 19.5)","(6.0, 9.2, 7.733333333333333)","(41.0, 95.0, 82.14285714285714)"
07-01-2023 19:38:05.318882,"(8.0, 15.5, 14.0)","(1.45, 1.69, 1.6818181818181817)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 55.0, 45.25)","(26.0, 99999, 99990)","(17.0, 22.0, 20.571428571428573)","(6.0, 9.2, 7.733333333333333)","(41.0, 95.0, 82.14285714285714)"
07-01-2023 19:38:06.800351,"(8.0, 15.5, 14.0)","(1.45, 1.69, 1.6818181818181817)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 55.0, 45.25)","(26.0, 99999, 99990)","(17.0, 22.0, 20.571428571428573)","(6.0, 9.2, 7.733333333333333)","(41.0, 95.0, 82.14285714285714)"
07-01-2023 19:38:08.187000,"(8.0, 15.5, 14.0)","(1.45, 1.69, 1.674)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 55.0, 49.666666666666664)","(26.0, 99999, 99990)","(17.0, 22.0, 20.571428571428573)","(6.0, 9.2, 7.733333333333333)","(41.0, 95.0, 82.14285714285714)"
07-01-2023 19:38:09.530782,"(8.0, 15.5, 14.0)","(1.45, 1.69, 1.6833333333333333)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 65.0, 49.666666666666664)","(26.0, 99999, 99990)","(17.0, 22.0, 20.571428571428573)","(6.0, 9.2, 7.733333333333333)","(41.0, 95.0, 72.5)"
07-01-2023 19:38:10.890297,"(8.0, 15.5, 14.0)","(1.45, 1.69, 1.6833333333333333)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 65.0, 49.666666666666664)","(26.0, 99999, 99990)","(17.0, 22.0, 20.571428571428573)","(6.0, 9.2, 7.733333333333333)","(41.0, 95.0, 72.5)"
07-01-2023 19:38:12.170033,"(8.0, 15.5, 14.0)","(1.45, 1.69, 1.6833333333333333)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 65.0, 49.666666666666664)","(26.0, 99999, 99990)","(17.0, 22.0, 20.571428571428573)","(6.0, 9.2, 7.733333333333333)","(41.0, 95.0, 72.5)"
07-01-2023 19:38:13.457968,"(8.0, 15.5, 14.0)","(1.45, 1.69, 1.6833333333333333)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 65.0, 49.666666666666664)","(26.0, 99999, 99990)","(17.0, 22.0, 20.571428571428573)","(6.0, 9.2, 7.733333333333333)","(41.0, 95.0, 72.5)"
07-01-2023 19:38:14.761049,"(8.0, 15.5, 14.0)","(1.45, 1.69, 1.6833333333333333)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 65.0, 49.666666666666664)","(26.0, 99999, 99990)","(17.0, 22.0, 20.571428571428573)","(6.0, 9.2, 7.733333333333333)","(41.0, 95.0, 72.5)"
07-01-2023 19:38:16.035563,"(8.0, 15.5, 14.0)","(1.45, 1.69, 1.6833333333333333)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 65.0, 49.666666666666664)","(26.0, 99999, 99990)","(17.0, 22.0, 20.571428571428573)","(6.0, 9.2, 7.733333333333333)","(41.0, 95.0, 72.5)"
07-01-2023 19:38:17.371325,"(8.0, 15.5, 14.0)","(1.45, 1.69, 1.6833333333333333)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 65.0, 49.666666666666664)","(26.0, 99999, 99990)","(17.0, 22.0, 20.571428571428573)","(6.0, 9.2, 7.733333333333333)","(41.0, 95.0, 72.5)"
07-01-2023 19:38:18.831189,"(8.0, 15.5, 14.0)","(1.45, 1.69, 1.6833333333333333)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 65.0, 49.666666666666664)","(26.0, 99999, 99990)","(17.0, 22.0, 20.571428571428573)","(6.0, 9.2, 7.733333333333333)","(41.0, 95.0, 72.5)"
07-01-2023 19:38:20.259175,"(8.0, 15.5, 14.0)","(1.45, 1.69, 1.6833333333333333)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 65.0, 49.666666666666664)","(26.0, 99999, 99990)","(17.0, 22.0, 20.571428571428573)","(6.0, 9.2, 7.733333333333333)","(41.0, 95.0, 72.5)"
07-01-2023 19:38:21.617694,"(8.0, 15.5, 14.9)","(1.45, 1.69, 1.6833333333333333)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 65.0, 49.666666666666664)","(26.0, 99999, 99990)","(17.0, 22.0, 20.571428571428573)","(6.0, 9.2, 7.733333333333333)","(41.0, 95.0, 72.5)"
07-01-2023 19:38:22.957866,"(8.0, 15.5, 14.9)","(1.45, 1.69, 1.68)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 65.0, 49.666666666666664)","(26.0, 99999, 99990)","(17.0, 22.0, 20.571428571428573)","(6.0, 9.2, 7.733333333333333)","(41.0, 95.0, 72.5)"
07-01-2023 19:38:24.191824,"(8.0, 15.5, 14.9)","(1.45, 1.69, 1.68)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 65.0, 49.666666666666664)","(26.0, 99999, 99990)","(17.0, 22.0, 20.571428571428573)","(6.0, 9.2, 7.733333333333333)","(41.0, 95.0, 72.5)"
07-01-2023 19:38:25.445468,"(8.0, 15.5, 14.9)","(1.45, 1.69, 1.68)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 65.0, 58.0)","(26.0, 99999, 99990)","(17.0, 22.0, 20.571428571428573)","(6.0, 9.2, 7.733333333333333)","(41.0, 95.0, 72.5)"
07-01-2023 19:38:27.034706,"(8.0, 15.5, 14.9)","(1.45, 1.69, 1.68)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 65.0, 58.0)","(26.0, 99999, 99990)","(17.0, 22.0, 20.571428571428573)","(6.0, 9.2, 7.733333333333333)","(41.0, 95.0, 72.5)"
07-01-2023 19:38:28.457440,"(8.0, 15.5, 14.9)","(1.45, 1.69, 1.68)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 65.0, 58.0)","(26.0, 99999, 99990)","(17.0, 22.0, 20.571428571428573)","(6.0, 9.2, 7.733333333333333)","(41.0, 95.0, 72.5)"
07-01-2023 19:38:30.030257,"(8.0, 15.5, 14.9)","(1.45, 1.69, 1.68)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 65.0, 58.0)","(26.0, 99999, 99990)","(17.0, 22.0, 20.571428571428573)","(6.0, 9.2, 7.733333333333333)","(41.0, 95.0, 72.5)"
07-01-2023 19:38:31.434078,"(8.0, 15.5, 14.9)","(1.45, 1.69, 1.68)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 65.0, 58.0)","(26.0, 99999, 99990)","(17.0, 22.0, 20.571428571428573)","(6.0, 9.2, 7.733333333333333)","(41.0, 95.0, 82.14285714285714)"
07-01-2023 19:38:32.736299,"(8.0, 15.5, 14.9)","(1.45, 1.69, 1.68)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 65.0, 58.0)","(26.0, 99999, 99990)","(17.0, 22.0, 19.77777777777778)","(6.0, 9.2, 7.733333333333333)","(41.0, 95.0, 82.14285714285714)"
07-01-2023 19:38:34.036189,"(8.0, 15.5, 14.9)","(1.45, 1.69, 1.68)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 65.0, 54.5)","(26.0, 99999, 99990)","(17.0, 22.0, 19.714285714285715)","(6.0, 9.2, 7.733333333333333)","(41.0, 95.0, 82.14285714285714)"
